Orthogroup	DANA.longest_only	DVIR.longest_only
OG0005099	LOC6494403|XP_001960394.1|DANA	LOC6626784|XP_002048870.1|DVIR
OG0005100	LOC6494402|XP_001960395.1|DANA	LOC6626785|XP_002048871.1|DVIR
OG0005101	LOC6500420|XP_001953182.1|DANA	LOC6630192|XP_002053261.1|DVIR
OG0005102	LOC6494784|XP_014762967.1|DANA	LOC6626817|XP_015029933.1|DVIR
OG0005103	LOC6495732|XP_001959455.1|DANA	LOC6625789|XP_002049985.1|DVIR
OG0005104	LOC6498333|XP_001962568.3|DANA	LOC6634381|XP_002057575.1|DVIR
OG0005105	LOC6493043|XP_001956933.1|DANA	LOC6623238|XP_002046714.1|DVIR
OG0005106	LOC6506886|XP_032310291.1|DANA	LOC6622901|XP_032290771.1|DVIR
OG0005107	LOC6502795|XP_001957023.2|DANA	LOC6624352|XP_002046970.2|DVIR
OG0005108	LOC6495746|XP_032307262.1|DANA	LOC6626466|XP_002050706.1|DVIR
OG0005109	LOC6504435|XP_001966983.1|DANA	LOC6632175|XP_015026309.1|DVIR
OG0005110	LOC6493387|XP_001957651.1|DANA	LOC6622936|XP_002046499.1|DVIR
OG0005111	LOC6506630|XP_032309505.1|DANA	LOC6622569|XP_032290872.1|DVIR
OG0005112	LOC6507080|XP_001956703.1|DANA	LOC6622757|XP_002047045.1|DVIR
OG0005113	LOC6506629|XP_001957510.1|DANA	LOC6622564|XP_002047007.2|DVIR
OG0005114	LOC6507556|XP_001955909.1|DANA	LOC6624202|XP_032290358.1|DVIR
OG0005115	LOC6506254|XP_001965142.1|DANA	LOC6635773|XP_032294707.1|DVIR
OG0005116	LOC6493375|XP_001957633.1|DANA	LOC6622617|XP_002047018.1|DVIR
OG0005117	LOC6503764|XP_001963784.1|DANA	LOC6633494|XP_002057353.1|DVIR
OG0005118	LOC6498529|XP_001963004.1|DANA	LOC6629152|XP_002052446.1|DVIR
OG0005119	LOC6494738|XP_032306703.1|DANA	LOC6636470|XP_032292123.1|DVIR
OG0005120	LOC6507470|XP_001955952.2|DANA	LOC6622725|XP_002046550.2|DVIR
OG0005121	LOC6492928|XP_032310442.1|DANA	LOC6622650|XP_032290318.1|DVIR
OG0005122	LOC6506663|XP_014764862.1|DANA	LOC6624381|XP_002047468.1|DVIR
OG0005123	LOC6493676|XP_001958212.1|DANA	LOC6624157|XP_002048669.1|DVIR
OG0005124	LOC6493378|XP_001957639.2|DANA	LOC6622599|XP_032291048.1|DVIR
OG0005125	LOC6506561|XP_032309544.1|DANA	LOC6622602|XP_032291047.1|DVIR
OG0005126	LOC6492984|XP_001956791.1|DANA	LOC6624260|XP_002046603.1|DVIR
OG0005127	LOC6507570|XP_032309702.1|DANA	LOC6624294|XP_002047447.1|DVIR
OG0005128	LOC6494850|XP_001959555.3|DANA	LOC6626256|XP_032291861.1|DVIR
OG0005129	LOC6506764|XP_032309819.1|DANA	LOC6623633|XP_002048115.1|DVIR
OG0005130	LOC6493230|XP_001957314.1|DANA	LOC6622697|XP_002048086.3|DVIR
OG0005131	LOC6493512|XP_032309751.1|DANA	LOC6622542|XP_032290300.1|DVIR
OG0005132	LOC6506587|XP_001957593.1|DANA	LOC6623264|XP_002047811.1|DVIR
OG0005133	LOC6507009|XP_032310289.1|DANA	LOC6636564|XP_002060068.1|DVIR
OG0005134	LOC6506645|XP_032310103.1|DANA	LOC6622608|XP_002048171.1|DVIR
OG0005135	LOC6507472|XP_001955944.1|DANA	LOC6623319|XP_002046542.1|DVIR
OG0005136	LOC6507579|XP_001955942.1|DANA	LOC6622130|XP_002046540.1|DVIR
OG0005137	LOC6501486|XP_001955350.1|DANA	LOC6630446|XP_002053721.1|DVIR
OG0005138	LOC6493322|XP_001957524.1|DANA	LOC6623836|XP_002047395.1|DVIR
OG0005139	LOC6493540|XP_014764434.1|DANA	LOC6624404|XP_002046533.2|DVIR
OG0005140	LOC6506287|XP_001965147.2|DANA	LOC6629217|XP_002051937.2|DVIR
OG0005141	LOC6496411|XP_001960860.1|DANA	LOC6626717|XP_002050667.2|DVIR
OG0005142	LOC6506978|XP_001956888.1|DANA	LOC6623507|XP_002046765.1|DVIR
OG0005143	LOC6506975|XP_014765015.1|DANA	LOC6623381|XP_015031169.1|DVIR
OG0005144	LOC6506976|XP_032310765.1|DANA	LOC6623459|XP_032291174.1|DVIR
OG0005145	LOC6493026|XP_001956890.1|DANA	LOC6623458|XP_002046763.1|DVIR
OG0005146	LOC6493155|XP_001957163.1|DANA	LOC6624605|XP_002047182.1|DVIR
OG0005147	LOC6506826|XP_001957162.3|DANA	LOC6624644|XP_032291198.1|DVIR
OG0005148	LOC6506376|XP_001957998.1|DANA	LOC6623457|XP_002048198.1|DVIR
OG0005149	LOC6496074|XP_001960165.1|DANA	LOC6625729|XP_002051050.1|DVIR
OG0005150	LOC6492990|XP_001956805.1|DANA	LOC6623849|XP_002046232.1|DVIR
OG0005151	LOC6507372|XP_001956144.1|DANA	LOC6624248|XP_002046341.1|DVIR
OG0005152	LOC6507374|XP_001956139.1|DANA	LOC6623927|XP_002046337.1|DVIR
OG0005153	LOC6507375|XP_001956137.1|DANA	LOC116650506|XP_032290175.1|DVIR, LOC6624322|XP_002046335.1|DVIR
OG0005154	LOC6506508|XP_032310834.1|DANA	LOC6624119|XP_002046333.1|DVIR
OG0005155	LOC6507664|XP_014765396.1|DANA	LOC6622813|XP_002046480.2|DVIR
OG0005156	LOC6501289|XP_001954931.1|DANA	LOC6629418|XP_002053152.1|DVIR
OG0005157	LOC6494742|XP_032307138.1|DANA	LOC6625795|XP_002050893.1|DVIR
OG0005158	LOC6493776|XP_001958412.1|DANA	LOC6623375|XP_002047308.1|DVIR
OG0005159	LOC6506554|XP_001957659.2|DANA	LOC6622114|XP_002046508.1|DVIR
OG0005160	LOC6496737|XP_001967813.1|DANA	LOC6623711|XP_002046814.2|DVIR
OG0005161	LOC6494238|XP_001960683.1|DANA	LOC6625336|XP_002050418.1|DVIR
OG0005162	LOC6504982|XP_001965692.1|DANA	LOC6632050|XP_002055247.1|DVIR
OG0005163	LOC6506107|XP_001958538.1|DANA	LOC6622450|XP_002047955.1|DVIR
OG0005164	LOC26514359|XP_014765607.1|DANA	LOC26531093|XP_015031691.1|DVIR
OG0005165	LOC6493922|XP_001961319.1|DANA	LOC6624857|XP_002049205.1|DVIR
OG0005166	LOC6500500|XP_001953351.1|DANA	LOC6632898|XP_002056749.1|DVIR
OG0005167	LOC6500033|XP_001953352.1|DANA	LOC6632897|XP_002056748.1|DVIR
OG0005168	LOC6506586|XP_001957595.1|DANA	LOC6622840|XP_002047245.1|DVIR
OG0005169	LOC6492972|XP_032310192.1|DANA	LOC6623167|XP_032290690.1|DVIR
OG0005170	LOC6507040|XP_032310188.1|DANA	LOC6623110|XP_032290600.1|DVIR
OG0005171	LOC6507041|XP_001956769.1|DANA	LOC6623092|XP_002047765.1|DVIR
OG0005172	LOC6494956|XP_032306334.1|DANA	LOC6624750|XP_032291945.1|DVIR
OG0005173	LOC6495992|XP_001959995.2|DANA	LOC6635951|XP_002059393.2|DVIR
OG0005174	LOC6494704|XP_001959824.1|DANA	LOC6626836|XP_002050838.1|DVIR
OG0005175	LOC6494715|XP_001959805.1|DANA	LOC6626897|XP_032292026.1|DVIR
OG0005176	LOC6495643|XP_001959291.1|DANA	LOC6625202|XP_032292142.1|DVIR
OG0005177	LOC6494713|XP_001959807.2|DANA	LOC6626899|XP_015029068.2|DVIR
OG0005178	LOC6493037|XP_001956917.1|DANA	LOC6622333|XP_002046965.1|DVIR
OG0005179	LOC6493031|XP_001956902.1|DANA	LOC6623390|XP_002046750.1|DVIR
OG0005180	LOC6493291|XP_014764311.1|DANA	LOC6624715|XP_002046643.2|DVIR
OG0005181	LOC6502327|XP_001967156.1|DANA	LOC6631483|XP_015026679.1|DVIR
OG0005182	LOC6494002|XP_032306118.1|DANA	LOC6635973|XP_032292632.1|DVIR
OG0005183	LOC6496601|XP_032311620.1|DANA	LOC6625542|XP_015030046.1|DVIR
OG0005184	LOC6496598|XP_001961223.3|DANA	LOC6625539|XP_032291690.1|DVIR
OG0005185	LOC6501726|XP_001967687.1|DANA	LOC6625707|XP_002050328.1|DVIR
OG0005186	LOC6495259|XP_032306169.1|DANA	LOC6635860|XP_002059482.1|DVIR
OG0005187	LOC6494621|XP_032307020.1|DANA	LOC6635950|XP_032292592.1|DVIR
OG0005188	LOC6494823|XP_001959594.2|DANA	LOC6625075|XP_002050980.1|DVIR
OG0005189	LOC6498795|XP_014759295.1|DANA	LOC6631616|XP_015026502.1|DVIR, LOC116652140|XP_032295976.1|DVIR
OG0005190	LOC6506441|XP_001957875.1|DANA	LOC6624040|XP_002048305.1|DVIR
OG0005191	LOC6499319|XP_001954880.1|DANA	LOC6631066|XP_032291052.1|DVIR
OG0005192	LOC6494548|XP_001960128.2|DANA	LOC6626048|XP_032291888.1|DVIR
OG0005193	LOC6494681|XP_032306156.1|DANA	LOC6625695|XP_002048845.2|DVIR
OG0005194	LOC6495603|XP_032307263.1|DANA	LOC6635826|XP_002059462.1|DVIR
OG0005195	LOC6494569|XP_001960083.1|DANA	LOC6625943|XP_002050340.1|DVIR
OG0005196	LOC6493205|XP_001957259.1|DANA	LOC6622690|XP_002047600.1|DVIR
OG0005197	LOC6494242|XP_001960675.1|DANA	LOC6625316|XP_002050411.2|DVIR
OG0005198	LOC6507323|XP_001956249.3|DANA	LOC6622710|XP_002048157.3|DVIR
OG0005199	LOC6494008|XP_001961155.1|DANA	LOC6625341|XP_002050423.3|DVIR
OG0005200	LOC6495961|XP_001959937.1|DANA	LOC6625896|XP_032291713.1|DVIR
OG0005201	LOC6494378|XP_001960432.1|DANA	LOC6625263|XP_002050626.1|DVIR
OG0005202	LOC6496038|XP_001960097.2|DANA	LOC6626350|XP_002050351.2|DVIR
OG0005203	LOC6496331|XP_014763763.1|DANA	LOC6626928|XP_032292573.1|DVIR
OG0005204	LOC6497765|XP_001961400.2|DANA	LOC6627903|XP_002051396.2|DVIR
OG0005205	LOC6498486|XP_001962927.1|DANA	LOC6628235|XP_032294617.1|DVIR
OG0005206	LOC6495905|XP_001959830.1|DANA	LOC6636358|XP_002059887.1|DVIR
OG0005207	LOC6495314|XP_001958645.1|DANA	LOC6636500|XP_032291727.1|DVIR
OG0005208	LOC6494161|XP_001960847.1|DANA	LOC6626065|XP_002048855.1|DVIR
OG0005209	LOC6497719|XP_001961494.1|DANA	LOC6628654|XP_002051504.1|DVIR
OG0005210	LOC6497718|XP_032307452.1|DANA	LOC6628655|XP_032293411.1|DVIR
OG0005211	LOC6506130|XP_001958491.1|DANA	LOC6622431|XP_002047711.1|DVIR
OG0005212	LOC6496311|XP_001960676.1|DANA	LOC6625317|XP_032291560.1|DVIR
OG0005213	LOC6504104|XP_001964187.1|DANA	LOC6633552|XP_002057249.1|DVIR
OG0005214	LOC6497576|XP_001961780.2|DANA	LOC6627794|XP_032294398.1|DVIR
OG0005215	LOC6498062|XP_001962008.1|DANA	LOC6627721|XP_002052514.1|DVIR
OG0005216	LOC6496871|XP_001963237.1|DANA	LOC6634218|XP_002057667.3|DVIR
OG0005217	LOC6497248|XP_032307559.1|DANA	LOC6628566|XP_032293573.1|DVIR
OG0005218	LOC6504826|XP_014760469.1|DANA	LOC6627387|XP_002051077.1|DVIR
OG0005219	LOC6495797|XP_001959608.1|DANA	LOC6635798|XP_002059386.1|DVIR
OG0005220	LOC6507653|XP_001956081.1|DANA	LOC6622880|XP_002047237.1|DVIR
OG0005221	LOC6505365|XP_001964857.1|DANA	LOC6627667|XP_002051107.2|DVIR
OG0005222	LOC6497598|XP_032307783.1|DANA	LOC6635768|XP_032294706.1|DVIR
OG0005223	LOC6504338|XP_001965023.1|DANA	LOC6634226|XP_002057675.1|DVIR
OG0005224	LOC6498344|XP_032307791.1|DANA	LOC6629082|XP_002051605.2|DVIR
OG0005225	LOC6497163|XP_001962644.1|DANA	LOC6634100|XP_002057711.1|DVIR
OG0005226	LOC6497396|XP_032307331.1|DANA	LOC6627791|XP_032293961.1|DVIR
OG0005227	LOC6498139|XP_001962158.1|DANA	LOC6627827|XP_002051751.1|DVIR
OG0005228	LOC6497402|XP_032307620.1|DANA	LOC6627733|XP_002051750.1|DVIR
OG0005229	LOC6497891|XP_001961657.1|DANA	LOC6628724|XP_032294040.1|DVIR
OG0005230	LOC6497058|XP_001962836.1|DANA	LOC6627914|XP_032294488.1|DVIR
OG0005231	LOC6497676|XP_001961595.2|DANA	LOC6635754|XP_002059111.1|DVIR
OG0005232	LOC6497732|XP_032307377.1|DANA	LOC6628732|XP_032293429.1|DVIR
OG0005233	LOC6497714|XP_001961501.1|DANA	LOC6628660|XP_002051510.1|DVIR
OG0005234	LOC6497065|XP_001962820.3|DANA	LOC6634292|XP_032289007.1|DVIR
OG0005235	LOC6497883|XP_001961642.1|DANA	LOC6628344|XP_002052675.1|DVIR
OG0005236	LOC6506743|XP_001965240.1|DANA	LOC6635700|XP_032294563.1|DVIR
OG0005237	LOC6503824|XP_032311166.1|DANA	LOC6635703|XP_002059276.1|DVIR
OG0005238	LOC6503816|XP_001965244.1|DANA	LOC6635683|XP_002059278.1|DVIR
OG0005239	LOC6497432|XP_001962095.1|DANA	LOC6628751|XP_032294406.1|DVIR, LOC116649721|XP_032296027.1|DVIR
OG0005240	LOC6496932|XP_032311045.1|DANA	LOC6636620|XP_002060083.1|DVIR
OG0005241	LOC6497553|XP_001961835.1|DANA	LOC6628252|XP_002052931.1|DVIR
OG0005242	LOC6498626|XP_001963182.1|DANA	LOC6629201|XP_002052620.1|DVIR
OG0005243	LOC6497639|XP_001961658.2|DANA	LOC6628725|XP_015028570.1|DVIR
OG0005244	LOC6500658|XP_001953665.1|DANA	LOC6630426|XP_002053738.1|DVIR
OG0005245	LOC6500112|XP_032305902.1|DANA	LOC6629718|XP_002053675.3|DVIR
OG0005246	LOC6507425|XP_001965374.1|DANA	LOC6627598|XP_002052829.1|DVIR
OG0005247	LOC6494699|XP_001959833.1|DANA	LOC6625872|XP_002050792.1|DVIR
OG0005248	LOC6494653|XP_001965951.3|DANA	LOC6636057|XP_015024185.1|DVIR
OG0005249	LOC6501021|XP_001954390.2|DANA	LOC6629362|XP_002053571.1|DVIR
OG0005250	LOC6497149|XP_032311015.1|DANA	LOC6634076|XP_002057897.2|DVIR
OG0005251	LOC6496940|XP_032311418.1|DANA	LOC6627379|XP_032294058.1|DVIR
OG0005252	LOC6497527|XP_032307425.1|DANA	LOC6633911|XP_015025311.1|DVIR
OG0005253	LOC6506776|XP_032311245.1|DANA	LOC6635673|XP_015024545.1|DVIR
OG0005254	LOC6497074|XP_001962804.1|DANA	LOC6633938|XP_002057608.1|DVIR
OG0005255	LOC6497073|XP_001962805.2|DANA	LOC6633937|XP_002057607.1|DVIR
OG0005256	LOC26514584|XP_014760154.1|DANA	LOC6629179|XP_002052374.2|DVIR
OG0005257	LOC6497497|XP_001961961.1|DANA	LOC6634151|XP_002057628.2|DVIR
OG0005258	LOC6505387|XP_001964874.1|DANA	LOC6634070|XP_002057872.1|DVIR
OG0005259	LOC6498224|XP_001962332.2|DANA	LOC6634135|XP_002057523.2|DVIR
OG0005260	LOC6497318|XP_001962333.1|DANA	LOC6634157|XP_032289010.1|DVIR
OG0005261	LOC6496920|XP_001963140.1|DANA	LOC6627824|XP_002051137.2|DVIR
OG0005262	LOC6497213|XP_001962547.1|DANA	LOC6628096|XP_002052420.1|DVIR
OG0005263	LOC6498433|XP_001962810.1|DANA	LOC6633909|XP_002057602.2|DVIR
OG0005264	LOC6501383|XP_001955121.2|DANA	LOC6630686|XP_002054409.2|DVIR
OG0005265	LOC6497069|XP_032310880.1|DANA	LOC6634300|XP_002057452.1|DVIR
OG0005266	LOC6497735|XP_001961458.1|DANA	LOC6633931|XP_002057620.1|DVIR
OG0005267	LOC6503293|XP_001967566.1|DANA	LOC6628890|XP_002052091.1|DVIR
OG0005268	LOC6503297|XP_001967565.1|DANA	LOC6628891|XP_015028761.1|DVIR
OG0005269	LOC6496722|XP_032309171.1|DANA	LOC6629118|XP_002052110.1|DVIR
OG0005270	LOC6497943|XP_001961767.1|DANA	LOC6629213|XP_002051263.1|DVIR
OG0005271	LOC6497512|XP_001961930.1|DANA	LOC6628466|XP_002051541.1|DVIR
OG0005272	LOC6498032|XP_001961932.1|DANA	LOC6628469|XP_032293802.1|DVIR
OG0005273	LOC6498033|XP_001961939.1|DANA	LOC6628905|XP_002051549.1|DVIR
OG0005274	LOC6497582|XP_001961770.1|DANA	LOC6629243|XP_002051267.1|DVIR
OG0005275	LOC6496955|XP_032310987.1|DANA	LOC6636618|XP_002060084.2|DVIR
OG0005276	LOC6498059|XP_001961992.1|DANA	LOC6628025|XP_015028648.1|DVIR
OG0005277	LOC6497471|XP_001962006.2|DANA	LOC6627722|XP_002052515.1|DVIR
OG0005278	LOC6495042|XP_001959181.1|DANA	LOC6635845|XP_002059457.1|DVIR
OG0005279	LOC6497327|XP_032307553.1|DANA	LOC6628169|XP_015028192.1|DVIR
OG0005280	LOC6497557|XP_001961823.1|DANA	LOC6628212|XP_002052941.1|DVIR
OG0005281	LOC6498316|XP_001962520.1|DANA	LOC6627356|XP_032294194.1|DVIR
OG0005282	LOC6499142|XP_001955218.1|DANA	LOC6630460|XP_002053457.1|DVIR
OG0005283	LOC6500750|XP_001953841.1|DANA	LOC6631191|XP_002054836.1|DVIR
OG0005284	LOC6497965|XP_032307732.1|DANA	LOC6627472|XP_002052903.2|DVIR
OG0005285	LOC6497565|XP_001961806.1|DANA	LOC6627473|XP_002052904.1|DVIR
OG0005286	LOC6497556|XP_032307614.1|DANA	LOC6628254|XP_015028557.1|DVIR
OG0005287	LOC6497975|XP_001961827.1|DANA	LOC6628208|XP_002052937.1|DVIR
OG0005288	LOC6498666|XP_001963277.2|DANA	LOC6628362|XP_002052551.1|DVIR
OG0005289	LOC116656186|XP_032311507.1|DANA	LOC6627380|XP_002052400.1|DVIR
OG0005290	LOC6494490|XP_001965913.1|DANA	LOC6630765|XP_002054624.1|DVIR
OG0005291	LOC6504349|XP_001965006.1|DANA	LOC6634273|XP_002057690.1|DVIR
OG0005292	LOC6505756|XP_001965008.1|DANA	LOC6634271|XP_002057688.1|DVIR
OG0005293	LOC6497167|XP_001962637.3|DANA	LOC6628499|XP_002051494.1|DVIR
OG0005294	LOC6504237|XP_001965109.1|DANA	LOC6629202|XP_002052621.1|DVIR
OG0005295	LOC6505753|XP_032311327.1|DANA	LOC6634274|XP_032293647.1|DVIR
OG0005296	LOC6499137|XP_032309931.1|DANA	LOC6629598|XP_002053551.2|DVIR
OG0005297	LOC6498338|XP_032307745.1|DANA	LOC6634375|XP_015025240.1|DVIR
OG0005298	LOC6505459|XP_001964919.1|DANA	LOC6628795|XP_002051218.1|DVIR
OG0005299	LOC6506012|XP_001964777.1|DANA	LOC6632260|XP_002055895.1|DVIR
OG0005300	LOC6503872|XP_001963754.1|DANA	LOC116652295|XP_032296494.1|DVIR, LOC6634497|XP_002058235.1|DVIR
OG0005301	LOC6496982|XP_032311293.1|DANA	LOC6629149|XP_015028671.1|DVIR
OG0005302	LOC6494651|XP_001959927.1|DANA	LOC6627207|XP_032291849.1|DVIR
OG0005303	LOC6497636|XP_001961665.1|DANA	LOC6628663|XP_032294534.1|DVIR
OG0005304	LOC6506329|XP_001965153.1|DANA	LOC6628332|XP_002051204.1|DVIR
OG0005305	LOC6495600|XP_001959180.1|DANA	LOC6635844|XP_002059456.1|DVIR
OG0005306	LOC6497368|XP_001962228.1|DANA	LOC6627708|XP_032293911.1|DVIR
OG0005307	LOC6497061|XP_014761510.1|DANA	LOC6627810|XP_002051772.1|DVIR
OG0005308	LOC6496917|XP_001963144.1|DANA	LOC6627978|XP_002051784.1|DVIR
OG0005309	LOC6497002|XP_032311104.1|DANA	LOC6627998|XP_002051787.2|DVIR
OG0005310	LOC6498079|XP_014761965.1|DANA	LOC6627558|XP_002052642.1|DVIR
OG0005311	LOC6497033|XP_001962880.1|DANA	LOC6635751|XP_015024520.1|DVIR
OG0005312	LOC6498452|XP_032311296.1|DANA	LOC6628523|XP_015027981.1|DVIR
OG0005313	LOC6496952|XP_001963068.1|DANA	LOC6629131|XP_015028442.1|DVIR
OG0005314	LOC6498304|XP_001962501.1|DANA	LOC6628950|XP_002052353.1|DVIR
OG0005315	LOC6497877|XP_001961629.3|DANA	LOC6627587|XP_002052818.3|DVIR
OG0005316	LOC6495601|XP_014763364.1|DANA	LOC6635846|XP_002059458.1|DVIR
OG0005317	LOC6506962|XP_001965286.1|DANA	LOC6627703|XP_002051987.1|DVIR
OG0005318	LOC6498732|XP_001965864.3|DANA	LOC6629246|XP_002051270.2|DVIR
OG0005319	LOC6497168|XP_001962635.1|DANA	LOC6630894|XP_032294520.1|DVIR, LOC6628497|XP_002051492.1|DVIR
OG0005320	LOC6497270|XP_001962426.2|DANA	LOC6634355|XP_002057819.2|DVIR
OG0005321	LOC6496878|XP_001963222.1|DANA	LOC6635640|XP_002059186.2|DVIR
OG0005322	LOC6498127|XP_001962133.1|DANA	LOC6628356|XP_032294497.1|DVIR
OG0005323	LOC6505363|XP_032311047.1|DANA	LOC6627664|XP_032293438.1|DVIR
OG0005324	LOC6505465|XP_001964926.1|DANA	LOC6628594|XP_002051209.2|DVIR
OG0005325	LOC26515103|XP_014762401.1|DANA	LOC26531038|XP_015025381.1|DVIR
OG0005326	LOC6505467|XP_001964927.1|DANA	LOC6628335|XP_015028057.1|DVIR
OG0005327	LOC6504805|XP_032311164.1|DANA	LOC6627413|XP_002051086.1|DVIR
OG0005328	LOC6500922|XP_001954168.1|DANA	LOC6630691|XP_002054398.2|DVIR
OG0005329	LOC6493009|XP_001956844.1|DANA	LOC6622192|XP_002047866.1|DVIR
OG0005330	LOC6507004|XP_001956845.1|DANA	LOC6624138|XP_002047867.1|DVIR
OG0005331	LOC6503298|XP_001967567.1|DANA	LOC6628889|XP_002052090.1|DVIR
OG0005332	LOC6497380|XP_001962202.1|DANA	LOC6627499|XP_002052207.1|DVIR
OG0005333	LOC6497019|XP_001962919.1|DANA	LOC6628531|XP_002052727.1|DVIR
OG0005334	LOC6498583|XP_001963111.1|DANA	LOC6636635|XP_015023805.1|DVIR
OG0005335	LOC26514220|XP_014763991.1|DANA	LOC6626857|XP_002049228.2|DVIR
OG0005336	LOC6494630|XP_001959981.1|DANA	LOC6626117|XP_015029859.1|DVIR
OG0005337	LOC6494208|XP_001960746.2|DANA	LOC6624758|XP_002049752.2|DVIR
OG0005338	LOC6496963|XP_001963045.2|DANA	LOC6634127|XP_002057728.1|DVIR
OG0005339	LOC6496923|XP_001963134.3|DANA	LOC6627817|XP_002051142.3|DVIR
OG0005340	LOC6498542|XP_001963029.1|DANA	LOC6634281|XP_015025187.1|DVIR
OG0005341	LOC6495422|XP_001958814.1|DANA	LOC6625654|XP_002049871.1|DVIR
OG0005342	LOC6506038|XP_001965087.1|DANA	LOC6627894|XP_032294203.1|DVIR
OG0005343	LOC6496513|XP_001961050.1|DANA	LOC6635937|XP_002059376.2|DVIR
OG0005344	LOC6495141|XP_001958970.3|DANA	LOC6625645|XP_002049560.1|DVIR
OG0005345	LOC6498509|XP_001962969.1|DANA	LOC6634346|XP_015025174.1|DVIR
OG0005346	LOC6497290|XP_032307626.1|DANA	LOC6627461|XP_002052483.1|DVIR
OG0005347	LOC6507187|XP_032311064.1|DANA	LOC6629165|XP_002051904.1|DVIR
OG0005348	LOC6496950|XP_001963076.2|DANA	LOC6627378|XP_002052398.2|DVIR
OG0005349	LOC6496953|XP_001963067.1|DANA	LOC6627381|XP_002052401.1|DVIR
OG0005350	LOC6497583|XP_001961769.1|DANA	LOC6629216|XP_002051266.1|DVIR
OG0005351	LOC6493356|XP_001957587.1|DANA	LOC6624231|XP_032290345.1|DVIR
OG0005352	LOC6498585|XP_014762190.1|DANA	LOC6628159|XP_002052414.2|DVIR
OG0005353	LOC6495131|XP_001958987.3|DANA	LOC6625783|XP_002049581.1|DVIR
OG0005354	LOC6497806|XP_032307517.1|DANA	LOC6627734|XP_032293588.1|DVIR
OG0005355	LOC6503329|XP_001965397.2|DANA	LOC6628640|XP_002051884.3|DVIR
OG0005356	LOC6507554|XP_001965395.1|DANA	LOC6628639|XP_002051883.1|DVIR
OG0005357	LOC6505498|XP_014760503.1|DANA	LOC6628880|XP_002051660.1|DVIR
OG0005358	LOC6497769|XP_001961406.1|DANA	LOC6627735|XP_002051119.1|DVIR
OG0005359	LOC6494183|XP_001960815.1|DANA	LOC6626691|XP_002049416.1|DVIR
OG0005360	LOC6493668|XP_001958191.1|DANA	LOC6624036|XP_002047591.1|DVIR
OG0005361	LOC6496892|XP_032310898.1|DANA	LOC6629110|XP_002052604.1|DVIR
OG0005362	LOC6496961|XP_001963050.1|DANA	LOC6634122|XP_002057723.1|DVIR
OG0005363	LOC6497135|XP_001962686.1|DANA	LOC6627992|XP_002051429.1|DVIR
OG0005364	LOC6495580|XP_001959136.1|DANA	LOC6626175|XP_002050160.1|DVIR
OG0005365	LOC6498166|XP_032307394.1|DANA	LOC6628042|XP_032293909.1|DVIR
OG0005366	LOC6498167|XP_001962221.2|DANA	LOC6628043|XP_002052691.3|DVIR
OG0005367	LOC6497370|XP_001962223.1|DANA	LOC6627981|XP_002052693.1|DVIR
OG0005368	LOC6499992|XP_032306527.1|DANA	LOC6629778|XP_002052992.1|DVIR
OG0005369	LOC6498679|XP_001963309.1|DANA	LOC6627438|XP_032294444.1|DVIR
OG0005370	LOC6497059|XP_001962835.2|DANA	LOC6627915|XP_032294485.1|DVIR
OG0005371	LOC6498445|XP_001962833.1|DANA	LOC6627806|XP_002051768.1|DVIR
OG0005372	LOC6505686|XP_001964457.1|DANA	LOC6630039|XP_002054558.3|DVIR
OG0005373	LOC6498653|XP_032308663.1|DANA	LOC6629009|XP_002051278.1|DVIR
OG0005374	LOC6497369|XP_001962225.1|DANA	LOC6627705|XP_002051989.1|DVIR
OG0005375	LOC6498169|XP_001962224.2|DANA	LOC6627704|XP_002051988.2|DVIR
OG0005376	LOC6503806|XP_001965245.2|DANA	LOC6635684|XP_002059279.3|DVIR
OG0005377	LOC6507605|XP_001955990.1|DANA	LOC6624402|XP_002046370.1|DVIR
OG0005378	LOC6497542|XP_001961863.3|DANA	LOC6627654|XP_002051718.3|DVIR
OG0005379	LOC6497429|XP_001962101.2|DANA	LOC6628458|XP_002051830.2|DVIR
OG0005380	LOC6497992|XP_001961852.2|DANA	LOC6627618|XP_002051709.2|DVIR
OG0005381	LOC6497634|XP_001961670.2|DANA	LOC6628529|XP_002052725.2|DVIR
OG0005382	LOC6506907|XP_014760582.1|DANA	LOC6628537|XP_032294468.1|DVIR
OG0005383	LOC6493407|XP_032310777.1|DANA	LOC6623564|XP_002046881.3|DVIR
OG0005384	LOC6499318|XP_001954881.1|DANA	LOC6631067|XP_002053212.1|DVIR
OG0005385	LOC6495522|XP_001959031.1|DANA	LOC6626772|XP_002049836.2|DVIR
OG0005386	LOC6494143|XP_014762648.1|DANA	LOC6624906|XP_002050219.2|DVIR
OG0005387	LOC6500845|XP_032305746.1|DANA	LOC6630966|XP_032289666.1|DVIR
OG0005388	LOC6498320|XP_001962532.1|DANA	LOC6628184|XP_032294387.1|DVIR
OG0005389	LOC6506002|XP_001965063.1|DANA	LOC6627550|XP_002052285.1|DVIR
OG0005390	LOC6498523|XP_001962990.1|DANA	LOC6628542|XP_002051854.1|DVIR
OG0005391	LOC6498521|XP_001962988.1|DANA	LOC6628540|XP_002051852.1|DVIR
OG0005392	LOC6497920|XP_001961713.1|DANA	LOC6635735|XP_002059150.1|DVIR
OG0005393	LOC6500867|XP_001954068.1|DANA	LOC6632369|XP_002056199.1|DVIR
