Orthogroup	DANA.longest_only	DERE.longest_only
OG0004299	LOC6494021|XP_032306854.1|DANA	LOC6549268|XP_026836734.1|DERE
OG0004300	LOC6495510|XP_001959003.1|DANA	LOC6547470|XP_026835947.1|DERE
OG0004301	LOC6506494|XP_001957769.1|DANA	LOC6544485|XP_001971468.1|DERE
OG0004302	LOC6495610|XP_001959197.2|DANA	LOC6548522|XP_001975404.1|DERE
OG0004303	LOC6494351|XP_001960485.1|DANA	LOC6541386|XP_001969165.1|DERE
OG0004304	LOC6494506|XP_032307054.1|DANA	LOC6546738|XP_001974531.3|DERE
OG0004305	LOC6494051|XP_032306239.1|DANA	LOC6549482|XP_015012467.1|DERE
OG0004306	LOC6495492|XP_001958965.1|DANA	LOC6546905|XP_001975984.1|DERE
OG0004307	LOC6496559|XP_001961144.1|DANA	LOC6549421|XP_001975701.1|DERE
OG0004308	LOC6495724|XP_032305996.1|DANA	LOC6548006|XP_026835800.1|DERE
OG0004309	LOC6506998|XP_001956856.1|DANA	LOC6545474|XP_026832626.1|DERE
OG0004310	LOC6495236|XP_032306942.1|DANA	LOC6543374|XP_026835286.1|DERE
OG0004311	LOC6507938|XP_001956649.1|DANA	LOC6545751|XP_026833093.1|DERE
OG0004312	LOC6494245|XP_001960671.1|DANA	LOC6548241|XP_001976568.1|DERE
OG0004313	LOC6493917|XP_032311563.1|DANA	LOC6540965|XP_026835331.1|DERE
OG0004314	LOC6496095|XP_001960217.2|DANA	LOC6548195|XP_001975078.1|DERE
OG0004315	LOC6496446|XP_001960926.3|DANA	LOC6548226|XP_001976588.1|DERE
OG0004316	LOC6495893|XP_001959795.1|DANA	LOC6541503|XP_001969137.1|DERE
OG0004317	LOC6496505|XP_001961039.1|DANA	LOC6542242|XP_001970499.1|DERE
OG0004318	LOC6494246|XP_032306096.1|DANA	LOC6547774|XP_015012686.2|DERE
OG0004319	LOC6496243|XP_001960526.1|DANA	LOC6546712|XP_026835702.1|DERE
OG0004320	LOC26514649|XP_014767317.1|DANA	LOC6555180|XP_001982278.1|DERE
OG0004321	LOC6497499|XP_001961958.1|DANA	LOC6540720|XP_001970307.1|DERE
OG0004322	LOC6500893|XP_032312144.1|DANA	LOC6551851|XP_001979648.1|DERE
OG0004323	LOC6507658|XP_001956090.1|DANA	LOC6545667|XP_001971142.2|DERE
OG0004324	LOC26514427|XP_014762327.1|DANA	LOC6548780|XP_001974059.1|DERE
OG0004325	LOC6496397|XP_001960819.1|DANA	LOC6547359|XP_001976324.1|DERE
OG0004326	LOC6494180|XP_032305924.1|DANA	LOC6547360|XP_001976325.2|DERE
OG0004327	LOC6502886|XP_032311832.1|DANA	LOC6550664|XP_026837657.1|DERE
OG0004328	LOC6494698|XP_001959835.1|DANA	LOC6547885|XP_001976429.1|DERE
OG0004329	LOC6494235|XP_032307180.1|DANA	LOC6547950|XP_015012682.1|DERE
OG0004330	LOC6496083|XP_001960184.1|DANA	LOC6546750|XP_001974543.2|DERE
OG0004331	LOC6495986|XP_001959983.1|DANA	LOC6541392|XP_001969142.2|DERE
OG0004332	LOC6498047|XP_001961964.1|DANA	LOC6542762|XP_001969356.1|DERE
OG0004333	LOC6497365|XP_001962241.1|DANA	LOC6547632|XP_001976267.1|DERE
OG0004334	LOC6498671|XP_001963287.1|DANA	LOC6542792|XP_026835103.1|DERE
OG0004335	LOC6496640|XP_001961313.3|DANA	LOC6543208|XP_001970752.1|DERE
OG0004336	LOC6495109|XP_001959034.1|DANA	LOC6547623|XP_001974887.3|DERE
OG0004337	LOC6498085|XP_001962050.2|DANA	LOC6541515|XP_001970257.1|DERE
OG0004338	LOC6507278|XP_001956336.1|DANA	LOC6545643|XP_001972164.1|DERE
OG0004339	LOC6496350|XP_001960742.2|DANA	LOC6549534|XP_001975622.1|DERE
OG0004340	LOC6494212|XP_001960741.1|DANA	LOC6549171|XP_001975621.1|DERE
OG0004341	LOC6496414|XP_001960868.2|DANA	LOC6547762|XP_001976384.2|DERE
OG0004342	LOC6494373|XP_032306822.1|DANA	LOC6548415|XP_026836564.1|DERE
OG0004343	LOC6494374|XP_001960441.3|DANA	LOC6548462|XP_026836472.1|DERE
OG0004344	LOC6496202|XP_001960437.1|DANA	LOC6548457|XP_015012712.1|DERE
OG0004345	LOC6504125|XP_001965190.1|DANA	LOC6548875|XP_026839419.1|DERE
OG0004346	LOC6496304|XP_014763749.1|DANA	LOC6548224|XP_015011525.1|DERE
OG0004347	LOC6494256|XP_001960656.1|DANA	LOC6548220|XP_001976583.1|DERE
OG0004348	LOC6494906|XP_001959449.2|DANA	LOC6548131|XP_001976508.3|DERE
OG0004349	LOC6495721|XP_014763464.1|DANA	LOC6547994|XP_015012665.1|DERE
OG0004350	LOC6495086|XP_001959094.1|DANA	LOC6543037|XP_001970640.1|DERE
OG0004351	LOC6494017|XP_001961139.1|DANA	LOC6549426|XP_026836868.1|DERE
OG0004352	LOC26515247|XP_032305708.1|DANA	LOC26526551|XP_015010497.1|DERE
OG0004353	LOC6501454|XP_001955291.2|DANA	LOC6554123|XP_001981495.1|DERE
OG0004354	LOC6505645|XP_001964539.1|DANA	LOC6553039|XP_001980044.1|DERE
OG0004355	LOC6499452|XP_014766073.1|DANA	LOC6553250|XP_015009450.1|DERE
OG0004356	LOC6494803|XP_001959638.1|DANA	LOC6549533|XP_001975810.1|DERE
OG0004357	LOC6495799|XP_001959611.1|DANA	LOC6541154|XP_001970635.1|DERE
OG0004358	LOC6495135|XP_014763170.1|DANA	LOC6546927|XP_001975998.1|DERE
OG0004359	LOC6494441|XP_001960310.2|DANA	LOC6547099|XP_026835881.1|DERE
OG0004360	LOC6493670|XP_001958195.1|DANA	LOC6545087|XP_001973273.2|DERE
OG0004361	LOC6501030|XP_001954418.1|DANA	LOC6551826|XP_001980587.1|DERE
OG0004362	LOC6507651|XP_001956075.1|DANA	LOC6545225|XP_001971059.1|DERE
OG0004363	LOC6504008|XP_001963995.1|DANA	LOC6551059|XP_001978303.1|DERE
OG0004364	LOC6495807|XP_001959627.2|DANA	LOC6549352|XP_015012478.1|DERE
OG0004365	LOC6494793|XP_032306048.1|DANA	LOC6547821|XP_026836641.1|DERE
OG0004366	LOC6497641|XP_001961654.1|DANA	LOC6542624|XP_001968217.1|DERE
OG0004367	LOC6506768|XP_001957274.1|DANA	LOC6545884|XP_001973489.1|DERE
OG0004368	LOC6493871|XP_001958595.1|DANA	LOC6544264|XP_001973778.1|DERE
OG0004369	LOC6495196|XP_001958875.2|DANA	LOC6540892|XP_026835354.1|DERE
OG0004370	LOC6494279|XP_001960613.1|DANA	LOC6548485|XP_026836020.1|DERE
OG0004371	LOC6503134|XP_001963492.1|DANA	LOC6551414|XP_001977200.1|DERE
OG0004372	LOC6494253|XP_032306752.1|DANA	LOC6548294|XP_026836642.1|DERE
OG0004373	LOC6496658|XP_001961347.1|DANA	LOC26526506|XP_015010493.1|DERE
OG0004374	LOC6494641|XP_032306542.1|DANA	LOC6546707|XP_026836697.1|DERE
OG0004375	LOC6506498|XP_001957762.1|DANA	LOC6544491|XP_001971474.1|DERE
OG0004376	LOC6507840|XP_001956451.1|DANA	LOC6545798|XP_001973426.1|DERE
OG0004377	LOC6493453|XP_001957782.1|DANA	LOC6546095|XP_026832635.1|DERE
OG0004378	LOC6495162|XP_032306081.1|DANA	LOC6548997|XP_026837037.1|DERE
OG0004379	LOC6494794|XP_001959654.1|DANA	LOC6547721|XP_001975010.1|DERE
OG0004380	LOC6495235|XP_001958791.1|DANA	LOC6541895|XP_001970410.1|DERE
OG0004381	LOC6499865|XP_001953744.1|DANA	LOC6552505|XP_001979813.1|DERE
OG0004382	LOC6494937|XP_001959364.1|DANA	LOC6546884|XP_001975965.1|DERE
OG0004383	LOC6495748|XP_001959490.1|DANA	LOC6549370|XP_026836949.1|DERE
OG0004384	LOC6495750|XP_001959492.1|DANA	LOC6549372|XP_026836950.1|DERE
OG0004385	LOC6494322|XP_001960535.1|DANA	LOC6546988|XP_001976030.1|DERE
OG0004386	LOC6495494|XP_001958969.1|DANA	LOC6546909|XP_001975988.1|DERE
OG0004387	LOC6506127|XP_001958495.1|DANA	LOC6544822|XP_001972658.1|DERE
OG0004388	LOC6494934|XP_032306960.1|DANA	LOC6546877|XP_026836852.1|DERE
OG0004389	LOC6493422|XP_001957717.3|DANA	LOC6543634|XP_001971838.1|DERE
OG0004390	LOC6493238|XP_014764266.1|DANA	LOC6543799|XP_001973146.1|DERE
OG0004391	LOC6494594|XP_001960045.2|DANA	LOC6547496|XP_026836305.1|DERE
OG0004392	LOC6493236|XP_032310364.1|DANA	LOC6544888|XP_026833435.1|DERE
OG0004393	LOC6495646|XP_032306126.1|DANA	LOC6547216|XP_001974714.1|DERE
OG0004394	LOC6496445|XP_032306461.1|DANA	LOC6548429|XP_015011723.1|DERE
OG0004395	LOC6496546|XP_001961118.1|DANA	LOC6549505|XP_001975727.1|DERE
OG0004396	LOC6496659|XP_001961350.1|DANA	LOC6542898|XP_026834241.1|DERE
OG0004397	LOC6495804|XP_001959623.1|DANA	LOC6549364|XP_015012475.2|DERE
OG0004398	LOC6494806|XP_001959624.1|DANA	LOC6549348|XP_001975794.1|DERE
OG0004399	LOC6496207|XP_001960452.1|DANA	LOC6548845|XP_001975459.1|DERE
OG0004400	LOC6500959|XP_001954248.1|DANA	LOC6552441|XP_001980930.1|DERE
OG0004401	LOC6495308|XP_001958655.2|DANA	LOC6548387|XP_001976468.1|DERE
OG0004402	LOC6495310|XP_001958652.1|DANA	LOC6548384|XP_001976465.1|DERE
OG0004403	LOC6496091|XP_001960206.1|DANA	LOC6549168|XP_001975618.1|DERE
OG0004404	LOC6496655|XP_001961341.1|DANA	LOC6541642|XP_001970780.1|DERE
OG0004405	LOC6492922|XP_014764150.1|DANA	LOC6544734|XP_026833099.1|DERE
OG0004406	LOC6506109|XP_014764629.1|DANA	LOC6545442|XP_015013947.1|DERE
OG0004407	LOC6495834|XP_001959679.1|DANA	LOC6540724|XP_001970397.1|DERE
OG0004408	LOC6493280|XP_001957430.1|DANA	LOC6544814|XP_001972652.1|DERE
OG0004409	LOC6502326|XP_014760022.1|DANA	LOC6555815|XP_026839149.1|DERE
OG0004410	LOC6494211|XP_032306790.1|DANA	LOC6546737|XP_026836417.1|DERE
OG0004411	LOC6506129|XP_001958493.2|DANA	LOC6543983|XP_001973724.1|DERE
OG0004412	LOC6493815|XP_001958492.1|DANA	LOC6543982|XP_001973723.1|DERE
OG0004413	LOC6495714|XP_001959424.1|DANA	LOC6548204|XP_001976483.1|DERE
OG0004414	LOC6494229|XP_001960696.1|DANA	LOC6548113|XP_001976543.1|DERE
OG0004415	LOC6495160|XP_001958936.1|DANA	LOC6548970|XP_001975554.1|DERE
OG0004416	LOC6494811|XP_001959616.1|DANA	LOC6542967|XP_001970631.1|DERE
OG0004417	LOC6505827|XP_001964441.1|DANA	LOC6554493|XP_001981938.1|DERE
OG0004418	LOC6494828|XP_001959586.2|DANA	LOC6546934|XP_015012133.1|DERE
OG0004419	LOC6495233|XP_014763198.1|DANA	LOC6542389|XP_015014768.1|DERE
OG0004420	LOC6494329|XP_001960525.1|DANA	LOC6546713|XP_001975874.1|DERE
OG0004421	LOC6507851|XP_001956469.1|DANA	LOC6546391|XP_026833028.1|DERE
OG0004422	LOC6493403|XP_014764361.1|DANA	LOC6546325|XP_026833393.1|DERE
OG0004423	LOC6494299|XP_001960578.1|DANA	LOC6548232|XP_001975264.1|DERE
OG0004424	LOC6494115|XP_032306956.1|DANA	LOC6547906|XP_015011517.1|DERE
OG0004425	LOC6493216|XP_001957284.1|DANA	LOC6545984|XP_001973498.1|DERE
OG0004426	LOC6506767|XP_001957276.1|DANA	LOC6545886|XP_001973491.1|DERE
OG0004427	LOC6506742|XP_001957322.1|DANA	LOC6544416|XP_001973160.2|DERE
OG0004428	LOC6500151|XP_032305409.1|DANA	LOC6553428|XP_001980238.1|DERE
OG0004429	LOC6497568|XP_001961798.2|DANA	LOC6542293|XP_001968814.2|DERE
OG0004430	LOC6507807|XP_001956387.1|DANA	LOC6544750|XP_001972755.1|DERE
OG0004431	LOC6500841|XP_001954017.1|DANA	LOC6555416|XP_001982335.1|DERE
OG0004432	LOC6499742|XP_001954018.2|DANA	LOC6555414|XP_001982334.2|DERE
OG0004433	LOC6507275|XP_001956347.1|DANA	LOC6543993|XP_001973672.2|DERE
OG0004434	LOC6495805|XP_001959625.1|DANA	LOC6549349|XP_001975795.1|DERE
OG0004435	LOC6496023|XP_001960064.1|DANA	LOC6547564|XP_015011837.1|DERE
OG0004436	LOC6494881|XP_032307182.1|DANA	LOC6549627|XP_026837014.1|DERE
OG0004437	LOC6494366|XP_001960451.1|DANA	LOC6548422|XP_001976730.1|DERE
OG0004438	LOC6495747|XP_001959488.1|DANA	LOC6549368|XP_001975678.1|DERE
OG0004439	LOC6496347|XP_001960737.1|DANA	LOC6549537|XP_001975625.1|DERE
OG0004440	LOC6496351|XP_001960744.1|DANA	LOC6546736|XP_001974529.1|DERE
OG0004441	LOC6497415|XP_001962129.1|DANA	LOC6542017|XP_001968340.1|DERE
OG0004442	LOC6494315|XP_001960548.1|DANA	LOC6548140|XP_001975232.1|DERE
OG0004443	LOC6507618|XP_001956008.1|DANA	LOC6545023|XP_001972519.1|DERE
OG0004444	LOC6494280|XP_001960611.1|DANA	LOC6548341|XP_001975297.1|DERE
OG0004445	LOC6494234|XP_032306836.1|DANA	LOC6547949|XP_026836892.1|DERE
OG0004446	LOC6505584|XP_001964649.1|DANA	LOC6554920|XP_001981125.1|DERE
OG0004447	LOC6501651|XP_001955684.1|DANA	LOC6555104|XP_001982020.1|DERE
OG0004448	LOC6494451|XP_001960299.1|DANA	LOC6546747|XP_001974540.1|DERE
OG0004449	LOC6502872|XP_001967423.2|DANA, LOC6493245|XP_001957346.2|DANA	LOC6544295|XP_001973134.1|DERE
OG0004450	LOC6495688|XP_001959382.3|DANA	LOC6546843|XP_001975945.1|DERE
OG0004451	LOC6494929|XP_001959388.1|DANA	LOC6546832|XP_026836309.1|DERE
OG0004452	LOC6494583|XP_001960061.1|DANA	LOC6547407|XP_001974824.1|DERE
OG0004453	LOC6495504|XP_001958991.1|DANA	LOC6547039|XP_001974628.1|DERE
OG0004454	LOC6500013|XP_001953405.2|DANA	LOC6553836|XP_001980475.1|DERE
OG0004455	LOC6493247|XP_001957352.1|DANA	LOC6544323|XP_001973128.1|DERE
OG0004456	LOC6503502|XP_001964257.2|DANA	LOC6555508|XP_001982396.1|DERE
OG0004457	LOC6507900|XP_001956558.1|DANA	LOC6544545|XP_026833522.1|DERE
OG0004458	LOC6507149|XP_001956583.2|DANA	LOC6544444|XP_026833026.1|DERE
OG0004459	LOC6506215|XP_032309804.1|DANA	LOC6545378|XP_026832604.1|DERE
OG0004460	LOC6506945|XP_001956938.1|DANA	LOC6543617|XP_001972948.1|DERE
OG0004461	LOC6506335|XP_001958079.1|DANA	LOC6544311|XP_001973073.1|DERE
OG0004462	LOC6493657|XP_001958172.1|DANA	LOC6545354|XP_001973294.1|DERE
OG0004463	LOC6506089|XP_014764623.1|DANA	LOC6544107|XP_026832495.1|DERE
OG0004464	LOC6506112|XP_001958527.1|DANA	LOC6545563|XP_001972667.1|DERE
OG0004465	LOC6497956|XP_001965896.2|DANA	LOC6545338|XP_001973303.1|DERE
OG0004466	LOC6493661|XP_001958178.2|DANA	LOC6545348|XP_001973288.2|DERE
OG0004467	LOC6507217|XP_001956449.1|DANA	LOC6545800|XP_001973428.1|DERE
OG0004468	LOC6507838|XP_001956448.1|DANA	LOC6545887|XP_001973429.1|DERE
OG0004469	LOC6493595|XP_032309846.1|DANA	LOC6544558|XP_026833356.1|DERE
OG0004470	LOC6497896|XP_032307672.1|DANA	LOC6549430|XP_001974401.3|DERE
OG0004471	LOC6500850|XP_001954031.1|DANA	LOC6555299|XP_001982320.1|DERE
OG0004472	LOC6496226|XP_001960488.1|DANA	LOC6542594|XP_001969162.1|DERE
OG0004473	LOC26513706|XP_014763929.1|DANA	LOC26526369|XP_015012791.1|DERE
OG0004474	LOC6495137|XP_001958975.1|DANA	LOC6546925|XP_001975996.1|DERE
OG0004475	LOC6493908|XP_001961348.1|DANA	LOC6552581|XP_001980332.1|DERE
OG0004476	LOC6497140|XP_001962677.1|DANA, LOC6497160|XP_001962649.2|DANA	LOC6540901|XP_026834731.1|DERE
OG0004477	LOC6496504|XP_001961038.1|DANA	LOC6541995|XP_001970500.1|DERE
OG0004478	LOC6496346|XP_014763775.1|DANA	LOC6549538|XP_026836863.1|DERE
OG0004479	LOC6494910|XP_001959440.2|DANA	LOC6548004|XP_001976499.2|DERE
OG0004480	LOC6504514|XP_001967050.1|DANA	LOC6549932|XP_001978680.1|DERE
OG0004481	LOC6494997|XP_001959249.1|DANA	LOC6547041|XP_026835683.1|DERE
OG0004482	LOC6505575|XP_032305425.1|DANA	LOC6555130|XP_026831577.1|DERE
OG0004483	LOC6494913|XP_001959433.1|DANA	LOC6547990|XP_001976492.1|DERE
OG0004484	LOC6499453|XP_001954610.2|DANA	LOC6553247|XP_001979067.1|DERE
OG0004485	LOC6503706|XP_001963890.2|DANA	LOC6555737|XP_001982506.3|DERE
OG0004486	LOC6496089|XP_001960200.1|DANA	LOC6546743|XP_001974536.1|DERE
OG0004487	LOC6492977|XP_001956779.1|DANA	LOC6543698|XP_001972972.2|DERE
OG0004488	LOC6495994|XP_001960001.1|DANA	LOC6542194|XP_001970701.1|DERE
OG0004489	LOC6506656|XP_001957467.1|DANA	LOC6545422|XP_001971166.1|DERE
OG0004490	LOC6495941|XP_001959897.2|DANA	LOC6546673|XP_001975866.2|DERE
OG0004491	LOC6498203|XP_001962289.2|DANA	LOC6542416|XP_001970003.1|DERE
OG0004492	LOC6506356|XP_001958035.1|DANA	LOC6545484|XP_001973380.1|DERE
OG0004493	LOC6506385|XP_001957975.1|DANA	LOC6545357|XP_001972592.2|DERE
OG0004494	LOC6501433|XP_001955242.2|DANA	LOC6552760|XP_026839530.1|DERE
OG0004495	LOC6500822|XP_001953979.1|DANA	LOC6552945|XP_001981022.1|DERE
OG0004496	LOC6495290|XP_001958692.2|DANA	LOC6547255|XP_001976141.2|DERE
OG0004496	LOC6495291|XP_001958691.1|DANA	LOC6547256|XP_001976142.3|DERE
OG0004497	LOC6496382|XP_001960795.1|DANA	LOC6547534|XP_001976300.1|DERE
OG0004498	LOC6500177|XP_001953082.1|DANA	LOC113564121|XP_026835067.1|DERE, LOC6552752|XP_001980290.1|DERE
OG0004499	LOC26515193|XP_014764099.1|DANA	LOC26526628|XP_015015540.1|DERE
OG0004500	LOC6493994|XP_001961177.2|DANA	LOC6547129|XP_001974763.1|DERE
OG0004501	LOC6495947|XP_014763556.1|DANA	LOC6547059|XP_001976017.1|DERE
OG0004502	LOC6496099|XP_014763631.1|DANA	LOC6548178|XP_001975087.1|DERE
OG0004503	LOC6501151|XP_014766910.1|DANA, LOC26514681|XP_032305640.1|DANA, LOC26513985|XP_014767236.1|DANA	LOC26526536|XP_015010495.1|DERE, LOC26526802|XP_015010527.1|DERE
OG0004504	LOC6493877|XP_032309957.1|DANA	LOC6544655|XP_026833048.1|DERE
OG0004505	LOC6501558|XP_014767098.1|DANA	LOC6552697|XP_026839673.1|DERE
OG0004506	LOC6501638|XP_001955656.1|DANA	LOC6554319|XP_026832122.1|DERE
OG0004507	LOC6499193|XP_014765939.1|DANA	LOC6553246|XP_001979066.2|DERE
OG0004508	LOC6501344|XP_001955032.2|DANA	LOC6555401|XP_001981651.2|DERE
OG0004509	LOC6507901|XP_001956563.1|DANA	LOC6544728|XP_001972412.1|DERE
OG0004510	LOC6503712|XP_014761043.1|DANA	LOC6549996|XP_001977462.2|DERE
OG0004511	LOC6499115|XP_001955271.2|DANA	LOC6554265|XP_026833443.1|DERE
OG0004512	LOC6504544|XP_032312059.1|DANA	LOC6555831|XP_026839184.1|DERE
OG0004513	LOC6503317|XP_032308636.1|DANA	LOC6555856|XP_026838998.1|DERE
OG0004514	LOC6505445|XP_032311772.1|DANA	LOC6555809|XP_001982726.2|DERE
OG0004515	LOC6502005|XP_001966853.2|DANA	LOC6550227|XP_001978195.1|DERE
OG0004516	LOC6502261|XP_032309363.1|DANA	LOC6551358|XP_001978371.2|DERE
OG0004517	LOC6501875|XP_014759632.1|DANA	LOC6549897|XP_026838464.1|DERE
OG0004518	LOC6502895|XP_032311885.1|DANA	LOC6550713|XP_026838403.1|DERE
OG0004519	LOC6501180|XP_001954706.1|DANA	LOC6554951|XP_001981372.1|DERE
OG0004520	LOC6502899|XP_032311793.1|DANA	LOC6550673|XP_026838154.1|DERE
OG0004521	LOC6496663|XP_001961356.1|DANA	LOC6542908|XP_001970794.1|DERE
OG0004522	LOC6501942|XP_001966735.1|DANA	LOC6549939|XP_001977397.1|DERE
OG0004523	LOC6501194|XP_001954739.2|DANA	LOC6554860|XP_001981104.2|DERE
OG0004524	LOC6504054|XP_001964089.1|DANA	LOC6551235|XP_001976737.1|DERE
OG0004525	LOC6505012|XP_001965631.1|DANA	LOC6551128|XP_026838350.1|DERE
OG0004526	LOC6503063|XP_032308931.1|DANA	LOC6551204|XP_015010991.1|DERE
OG0004527	LOC6505109|XP_001965441.1|DANA	LOC6551224|XP_001976740.1|DERE
OG0004528	LOC6501971|XP_001966791.1|DANA	LOC6550332|XP_001977890.1|DERE
OG0004529	LOC6503892|XP_014761112.1|DANA	LOC6551206|XP_001977013.2|DERE
OG0004530	LOC6502135|XP_001966143.2|DANA	LOC6550561|XP_001977939.1|DERE
OG0004531	LOC6499362|XP_014766034.1|DANA	LOC6555181|XP_015009351.1|DERE
OG0004532	LOC6503733|XP_001963843.3|DANA	LOC6550717|XP_001978099.3|DERE
OG0004533	LOC6504088|XP_001964149.1|DANA	LOC6551000|XP_001978316.1|DERE
OG0004534	LOC6502889|XP_001963656.1|DANA	LOC6548424|XP_001975335.1|DERE
OG0004535	LOC6506550|XP_001957666.1|DANA	LOC6544527|XP_001973053.1|DERE
OG0004536	LOC6498787|XP_032308312.1|DANA	LOC6549756|XP_026838369.1|DERE
OG0004537	LOC6502102|XP_032309403.1|DANA	LOC6551690|XP_001978486.1|DERE
OG0004538	LOC6495920|XP_014763536.1|DANA	LOC6547894|XP_015012655.1|DERE
OG0004539	LOC6505847|XP_014760815.1|DANA	LOC6553694|XP_026831642.1|DERE
OG0004540	LOC6503131|XP_001963482.1|DANA	LOC6551397|XP_001977209.1|DERE
OG0004541	LOC6495500|XP_001958984.1|DANA	LOC6546998|XP_026836889.1|DERE
OG0004542	LOC6501864|XP_001966779.1|DANA	LOC6549848|XP_001977354.1|DERE
OG0004543	LOC6504017|XP_032308411.1|DANA	LOC6551119|XP_015010999.1|DERE
OG0004544	LOC6503503|XP_001964254.2|DANA	LOC6555675|XP_001982392.1|DERE
OG0004545	LOC6499728|XP_001954051.1|DANA	LOC6555200|XP_026831997.1|DERE
OG0004546	LOC6496518|XP_001961056.1|DANA	LOC6549361|XP_001975790.1|DERE
OG0004547	LOC6502227|XP_001966022.1|DANA	LOC6555658|XP_026837590.1|DERE
OG0004548	LOC6498751|XP_001967274.3|DANA	LOC6550357|XP_015010764.1|DERE
OG0004549	LOC6504661|XP_032309073.1|DANA	LOC6555511|XP_026838954.1|DERE
OG0004550	LOC6503980|XP_032308480.1|DANA	LOC6551562|XP_001978601.1|DERE
OG0004551	LOC6495518|XP_001959023.1|DANA	LOC6547600|XP_001974899.1|DERE
OG0004552	LOC6502278|XP_032309389.1|DANA	LOC6550283|XP_015010778.1|DERE
OG0004553	LOC6493028|XP_001956894.1|DANA	LOC6545731|XP_001971625.1|DERE
OG0004554	LOC6505142|XP_001965429.2|DANA	LOC6550770|XP_001976752.1|DERE
OG0004555	LOC6505141|XP_001965428.1|DANA	LOC6550771|XP_001976753.1|DERE
OG0004556	LOC6502010|XP_032308102.1|DANA	LOC6550213|XP_001977724.1|DERE
OG0004557	LOC6503784|XP_032308615.1|DANA	LOC6550883|XP_001976830.2|DERE
OG0004558	LOC6503952|XP_001963907.1|DANA	LOC6549838|XP_001978735.1|DERE
OG0004559	LOC6501511|XP_032311022.1|DANA	LOC6554249|XP_001982098.1|DERE
OG0004560	LOC26513796|XP_014760893.1|DANA	LOC6542498|XP_001970955.2|DERE
OG0004561	LOC6500230|XP_014766427.1|DANA	LOC6552861|XP_026839766.1|DERE
OG0004562	LOC6501084|XP_001954524.1|DANA	LOC6554912|XP_001982234.1|DERE
OG0004563	LOC6499495|XP_001954509.1|DANA	LOC6553001|XP_015010169.1|DERE
OG0004564	LOC6500412|XP_001953163.1|DANA	LOC6553848|XP_001979480.1|DERE
OG0004565	LOC6499688|XP_014766187.1|DANA	LOC6552865|XP_026838333.1|DERE
OG0004566	LOC6504115|XP_001964210.1|DANA	LOC6551404|XP_001977223.1|DERE
OG0004567	LOC6503673|XP_001963955.1|DANA	LOC6551739|XP_015010580.1|DERE
OG0004568	LOC6504046|XP_001964077.1|DANA	LOC6555638|XP_001982521.1|DERE
OG0004569	LOC6499604|XP_001954313.2|DANA	LOC6552149|XP_015009508.1|DERE
OG0004570	LOC6494140|XP_001960883.1|DANA	LOC6548646|XP_001975386.1|DERE
OG0004571	LOC6505071|XP_001965517.1|DANA	LOC6550163|XP_001977673.1|DERE
OG0004572	LOC6503896|XP_001965229.1|DANA	LOC6540656|XP_001968671.1|DERE
OG0004573	LOC6499708|XP_001954091.1|DANA	LOC6551793|XP_001979618.1|DERE
OG0004574	LOC6504758|XP_001966301.1|DANA	LOC6551171|XP_001977046.1|DERE
OG0004575	LOC6504759|XP_014759801.1|DANA	LOC6551172|XP_001977047.1|DERE
OG0004576	LOC6499461|XP_032309464.1|DANA	LOC6552911|XP_026837155.1|DERE
OG0004577	LOC6500150|XP_032305476.1|DANA	LOC6553427|XP_001980237.1|DERE
OG0004578	LOC6505244|XP_032307850.1|DANA	LOC6551695|XP_026838736.1|DERE
OG0004579	LOC6498491|XP_032311310.1|DANA	LOC6542619|XP_015015157.1|DERE
OG0004580	LOC6500382|XP_001953093.1|DANA	LOC6553586|XP_001980282.1|DERE
OG0004581	LOC6505642|XP_001964543.1|DANA	LOC6553035|XP_001980040.3|DERE
OG0004582	LOC6505580|XP_001964661.3|DANA	LOC6554965|XP_001981137.3|DERE
OG0004583	LOC6501861|XP_032308311.1|DANA	LOC6549743|XP_001977346.1|DERE
OG0004584	LOC6494941|XP_001959355.1|DANA	LOC6549107|XP_001975572.1|DERE
OG0004585	LOC6499021|XP_001955501.1|DANA	LOC6554473|XP_001981286.1|DERE
OG0004586	LOC6503048|XP_001963346.1|DANA	LOC6551197|XP_001976929.1|DERE
OG0004587	LOC6499389|XP_001954733.3|DANA	LOC6554809|XP_026839707.1|DERE
OG0004588	LOC6501193|XP_001954735.1|DANA	LOC6554864|XP_026839724.1|DERE
OG0004589	LOC6503693|XP_032308371.1|DANA	LOC6549696|XP_026837616.1|DERE
OG0004590	LOC6506017|XP_032312369.1|DANA	LOC6554552|XP_015009075.1|DERE
OG0004591	LOC6506014|XP_001964779.2|DANA	LOC6554556|XP_001981316.1|DERE
OG0004592	LOC6505213|XP_001965557.1|DANA	LOC6550581|XP_001978182.1|DERE
OG0004593	LOC6504253|XP_001967372.1|DANA	LOC6551356|XP_001977059.1|DERE
OG0004594	LOC6504485|XP_001966995.2|DANA	LOC6549688|XP_026838242.1|DERE
OG0004595	LOC6503922|XP_001963854.1|DANA	LOC6550800|XP_026837610.1|DERE
OG0004596	LOC6504134|XP_032308792.1|DANA	LOC6555672|XP_001982390.1|DERE
OG0004597	LOC6503798|XP_001963726.1|DANA	LOC6550165|XP_001977603.1|DERE
OG0004598	LOC6493383|XP_001957645.1|DANA	LOC6544215|XP_001973031.1|DERE
