Orthogroup	DANA.longest_only	DMEL.longest_only
OG0004832	LOC6499897|XP_001953675.1|DANA	Snx3|NP_650214.1|DMEL
OG0004833	LOC6503456|XP_001967517.1|DANA	noi|NP_477114.1|DMEL
OG0004834	LOC6501515|XP_001955401.1|DANA	Rpn9|NP_651177.1|DMEL
OG0004835	LOC6501516|XP_001955403.2|DANA	nau|NP_476650.1|DMEL
OG0004836	LOC6500799|XP_001953942.2|DANA	wda|NP_651136.1|DMEL
OG0004837	LOC6506750|XP_032310823.1|DANA	CG4074|NP_649249.2|DMEL
OG0004838	LOC6499877|XP_014766266.1|DANA	CG42633|NP_001163583.1|DMEL
OG0004839	LOC6499879|XP_001953715.2|DANA	CG45076|NP_650015.3|DMEL
OG0004840	LOC6503433|XP_001967470.1|DANA	Dis3|NP_651246.2|DMEL
OG0004841	LOC6497717|XP_001961496.1|DANA	Rnmt|NP_523568.2|DMEL
OG0004842	LOC6505985|XP_001964732.1|DANA	CG2006|NP_001189310.1|DMEL
OG0004843	LOC6500889|XP_001954114.1|DANA	Wdr37|NP_650723.1|DMEL
OG0004844	LOC6497045|XP_001962857.1|DANA	Ttc30|NP_001097155.2|DMEL
OG0004845	LOC6498864|XP_001955780.1|DANA	CG12163|NP_730901.1|DMEL
OG0004846	LOC6506056|XP_001965094.1|DANA	CG3246|NP_608781.2|DMEL
OG0004847	LOC6504265|XP_001965095.1|DANA	Sec5|NP_608780.1|DMEL
OG0004848	LOC6500696|XP_001953745.1|DANA	AdSL|NP_650586.2|DMEL
OG0004849	LOC6497234|XP_014761568.1|DANA	PAPLA1|NP_609185.1|DMEL
OG0004850	LOC6500572|XP_032307704.1|DANA	Antp|NP_996167.1|DMEL
OG0004851	LOC6499977|XP_001953503.2|DANA	ftz|NP_477498.1|DMEL
OG0004852	LOC6500581|XP_032305495.1|DANA	pb|NP_476669.3|DMEL
OG0004853	LOC6494964|XP_001959317.2|DANA	CG9752|NP_611573.1|DMEL
OG0004854	LOC6507433|XP_032309975.1|DANA	RhoGAP68F|NP_648552.1|DMEL
OG0004855	LOC26513695|XP_014765520.1|DANA	Fuca|NP_648472.1|DMEL
OG0004856	LOC6506785|XP_032310781.1|DANA	Clk|NP_001014576.1|DMEL
OG0004857	LOC6502817|XP_001955936.2|DANA	Dbx|NP_647677.2|DMEL
OG0004858	LOC6506782|XP_001957250.1|DANA	pbl|NP_523965.2|DMEL
OG0004859	LOC6493502|XP_001957879.3|DANA	CG8111|NP_648162.2|DMEL
OG0004860	LOC6506867|XP_032310021.1|DANA	RpL8|NP_524726.1|DMEL
OG0004861	LOC6507754|XP_014765457.1|DANA	CG42268|NP_001261648.1|DMEL
OG0004862	LOC6507311|XP_032310387.1|DANA	CG43897|NP_001261659.1|DMEL
OG0004863	LOC6506628|XP_001957513.2|DANA	scny|NP_729092.1|DMEL
OG0004864	LOC6507690|XP_001956153.1|DANA	PMP34|NP_728982.1|DMEL
OG0004865	LOC6499104|XP_001955290.1|DANA	mRpS22|NP_524537.1|DMEL
OG0004866	LOC6506503|XP_001957757.1|DANA	Cdc27|NP_648093.2|DMEL
OG0004867	LOC6494666|XP_001959906.2|DANA	CG13185|NP_001097279.2|DMEL
OG0004868	LOC6493906|XP_001961353.1|DANA	Pngl|NP_610192.1|DMEL
OG0004869	LOC6496637|XP_032311583.1|DANA	Tdc1|NP_610226.2|DMEL
OG0004870	LOC6496635|XP_001961300.1|DANA	Mob4|NP_001246151.1|DMEL
OG0004871	LOC6496466|XP_001960962.1|DANA	CG11414|NP_611932.2|DMEL
OG0004872	LOC6494381|XP_001960428.1|DANA	RpL19|NP_476631.1|DMEL
OG0004873	LOC6497453|XP_001962042.1|DANA	CG7840|NP_609203.1|DMEL
OG0004874	LOC6499575|XP_001954355.1|DANA	CG5948|NP_651440.1|DMEL
OG0004875	LOC6501819|XP_014759584.1|DANA	htk|NP_573330.3|DMEL
OG0004876	LOC6504774|XP_032309060.1|DANA	CG16989|NP_569860.3|DMEL
OG0004877	LOC6507913|XP_001956591.1|DANA	CG10907|NP_648508.1|DMEL
OG0004878	LOC6494564|XP_001960094.1|DANA	U2A|NP_610315.1|DMEL
OG0004879	LOC6496317|XP_032307131.1|DANA	CG4049|NP_611885.3|DMEL
OG0004880	LOC6506357|XP_001958033.1|DANA	CG7519|NP_649318.1|DMEL
OG0004881	LOC6493766|XP_001958397.1|DANA	Vps8|NP_648048.1|DMEL
OG0004882	LOC6507413|XP_014765225.1|DANA	RpL18|NP_648091.1|DMEL
OG0004883	LOC6506898|XP_001957042.1|DANA	CG1271|NP_647763.1|DMEL
OG0004884	LOC6494727|XP_014762937.1|DANA	Khc-73|NP_001261000.1|DMEL
OG0004885	LOC6495939|XP_001959891.2|DANA	Mos|NP_610817.1|DMEL
OG0004886	LOC6494418|XP_001960365.1|DANA	CG8389|NP_725515.1|DMEL
OG0004887	LOC6495619|XP_001959233.1|DANA	Ote|NP_476664.2|DMEL
OG0004888	LOC6496583|XP_032307208.1|DANA	CG15099|NP_001261081.1|DMEL
OG0004889	LOC6496404|XP_014763806.1|DANA	Pal1|NP_610537.2|DMEL
OG0004890	LOC6496562|XP_001961154.1|DANA	CG8192|NP_611047.2|DMEL
OG0004891	LOC6504075|XP_001964130.1|DANA	CG4645|NP_572841.1|DMEL
OG0004892	LOC6494831|XP_032306740.1|DANA	Rgk2|NP_001286577.1|DMEL
OG0004893	LOC6494759|XP_001959726.1|DANA	CG4610|NP_611677.1|DMEL
OG0004894	LOC6494854|XP_001959548.1|DANA	SCCRO3|NP_610828.2|DMEL
OG0004895	LOC6494703|XP_001959826.1|DANA	bw|NP_523824.1|DMEL
OG0004896	LOC6496591|XP_032311611.1|DANA	Jabba|NP_001137703.1|DMEL
OG0004897	LOC6493981|XP_032311609.1|DANA	Mctp|NP_001261078.1|DMEL
OG0004898	LOC6494877|XP_001959503.1|DANA	14-3-3zeta|NP_476885.2|DMEL
OG0004899	LOC6495376|XP_001958699.3|DANA	shn|NP_001260883.1|DMEL
OG0004900	LOC6495756|XP_001959509.1|DANA	CG1371|NP_610551.1|DMEL
OG0004901	LOC6494874|XP_014763035.1|DANA	egr|NP_724878.2|DMEL
OG0004902	LOC6507471|XP_001955947.1|DANA	CG12024|NP_647670.3|DMEL
OG0004903	LOC6495465|XP_001958905.1|DANA	Vps35|NP_726175.3|DMEL
OG0004904	LOC6499822|XP_001953842.1|DANA	Mettl3|NP_651204.1|DMEL
OG0004905	LOC6496473|XP_014763849.1|DANA	sax|NP_001246193.1|DMEL
OG0004906	LOC6506374|XP_001958001.1|DANA	CG4022|NP_648307.1|DMEL
OG0004907	LOC6493440|XP_001957755.1|DANA	mRpL50|NP_648092.1|DMEL
OG0004908	LOC6493073|XP_001956988.1|DANA	fng|NP_524191.1|DMEL
OG0004909	LOC6506917|XP_032309960.1|DANA	Pka-R1|NP_001189150.1|DMEL
OG0004910	LOC6493077|XP_001957000.1|DANA	CG3618|NP_649262.1|DMEL
OG0004911	LOC6493143|XP_001957138.1|DANA	Ythdc1|NP_647811.2|DMEL
OG0004912	LOC6493561|XP_001958000.1|DANA	Cpr67B|NP_648306.1|DMEL
OG0004913	LOC6495045|XP_001959176.1|DANA	DMAP1|NP_611503.1|DMEL
OG0004914	LOC6495596|XP_001959170.2|DANA	Fem-1|NP_611508.1|DMEL
OG0004915	LOC6496463|XP_032306227.1|DANA	CG13585|NP_611928.1|DMEL
OG0004916	LOC6494123|XP_032306492.1|DANA	DAT|NP_001261026.1|DMEL
OG0004917	LOC6507298|XP_001956292.2|DANA	Nf-YA|NP_648313.1|DMEL
OG0004918	LOC6507759|XP_001956290.1|DANA	MTF-1|NP_001097560.1|DMEL
OG0004919	LOC6505901|XP_001964582.1|DANA	CG11539|NP_651877.1|DMEL
OG0004920	LOC6506246|XP_001958273.1|DANA	Grasp65|NP_649160.1|DMEL
OG0004921	LOC6506432|XP_032309725.1|DANA	Sh3beta|NP_001189057.1|DMEL
OG0004922	LOC6506969|XP_001956901.1|DANA	RpL14|NP_523975.1|DMEL
OG0004923	LOC6507686|XP_001956147.1|DANA	TfIIEbeta|NP_523923.1|DMEL
OG0004924	LOC6506171|XP_001958421.1|DANA	Prdm13|NP_648032.1|DMEL
OG0004925	LOC6492953|XP_001956728.2|DANA	Trh|NP_612080.1|DMEL
OG0004926	LOC6506187|XP_001958383.1|DANA	CG8519|NP_648054.2|DMEL
OG0004927	LOC6506224|XP_032309486.1|DANA	Rdl|NP_001261617.1|DMEL
OG0004928	LOC6493995|XP_032307245.1|DANA	tn|NP_001137707.1|DMEL
OG0004929	LOC6507531|XP_001955870.2|DANA	Ptpmeg|NP_612031.3|DMEL
OG0004930	LOC6494663|XP_001959911.2|DANA	MCPH1|NP_001163123.1|DMEL
OG0004931	LOC6495044|XP_001959178.1|DANA	CG11110|NP_611501.1|DMEL
OG0004932	LOC6507376|XP_001956135.1|DANA	Dis3l2|NP_728490.1|DMEL
OG0004933	LOC6494260|XP_001960649.1|DANA	Cdk4|NP_477196.1|DMEL
OG0004934	LOC6495730|XP_001959452.1|DANA	or|NP_536793.1|DMEL
OG0004935	LOC6495032|XP_001959202.1|DANA	Dp1|NP_523781.2|DMEL
OG0004936	LOC6507356|XP_001956180.1|DANA	Tie|NP_523928.1|DMEL
OG0004937	LOC6506172|XP_032309920.1|DANA	CG7376|NP_648034.1|DMEL
OG0004938	LOC6506408|XP_001957930.1|DANA	CG7457|NP_648150.1|DMEL
OG0004939	LOC6506311|XP_001958142.2|DANA	fal|NP_001137974.1|DMEL
OG0004940	LOC6493630|XP_032309639.1|DANA	CG32206|NP_788538.2|DMEL
OG0004941	LOC6506792|XP_032309927.1|DANA	elg1|NP_996103.1|DMEL
OG0004942	LOC6493327|XP_001957531.1|DANA	Msr-110|NP_729078.1|DMEL
OG0004943	LOC6493162|XP_001957172.1|DANA	DNApol-alpha50|NP_523972.2|DMEL
OG0004944	LOC6506877|XP_001957078.2|DANA	CG42304|NP_728769.2|DMEL
OG0004945	LOC6496622|XP_001961282.1|DANA	CG15237|NP_610238.2|DMEL
OG0004946	LOC6506362|XP_032309830.1|DANA	CG7611|NP_649326.1|DMEL
OG0004947	LOC26514297|XP_014765602.1|DANA	RpL23A|NP_001356972.1|DMEL
OG0004948	LOC6507600|XP_001955980.1|DANA	CG13930|NP_647645.1|DMEL
OG0004949	LOC6507455|XP_032310605.1|DANA	CG7991|NP_647649.2|DMEL
OG0004950	LOC6507679|XP_014765404.1|DANA	CG34453|NP_001097458.2|DMEL
OG0004951	LOC6498933|XP_032312123.1|DANA	mfrn|NP_651600.1|DMEL
OG0004952	LOC6507623|XP_001956015.1|DANA	thoc6|NP_648557.1|DMEL
OG0004953	LOC6493186|XP_001957223.1|DANA	PDCD-5|NP_648848.1|DMEL
OG0004954	LOC6493187|XP_001957225.1|DANA	l_3_72Dn|NP_001261930.1|DMEL
OG0004955	LOC6493750|XP_001958365.1|DANA	CG10075|NP_648064.1|DMEL
OG0004956	LOC6495762|XP_001959520.1|DANA	oys|NP_610546.1|DMEL
OG0004957	LOC6493090|XP_001957020.2|DANA	CG14964|NP_647779.2|DMEL
OG0004958	LOC6507624|XP_001956024.3|DANA	Rh7|NP_524035.2|DMEL
OG0004959	LOC6507625|XP_001956025.3|DANA	CG9760|NP_001261746.1|DMEL
OG0004960	LOC6507434|XP_014765240.1|DANA	Nrx-IV|NP_729787.2|DMEL
OG0004961	LOC6493972|XP_001961229.1|DANA	Caf1-105|NP_610589.2|DMEL
OG0004962	LOC6493062|XP_001956971.1|DANA	CG10565|NP_649284.1|DMEL
OG0004963	LOC6493672|XP_032310628.1|DANA	CG14073|NP_649060.1|DMEL
OG0004964	LOC6493446|XP_001957770.1|DANA	CG8108|NP_648367.1|DMEL
OG0004965	LOC6507747|XP_001956262.1|DANA	Srp19|NP_477135.2|DMEL
OG0004966	LOC6507315|XP_001956261.1|DANA	qm|NP_523958.2|DMEL
OG0004967	LOC6493929|XP_001961308.1|DANA	PGAP3|NP_610223.1|DMEL
OG0004968	LOC6507695|XP_001956162.3|DANA	Syx17|NP_001261414.1|DMEL
OG0004969	LOC6494414|XP_001960376.1|DANA	CG8366|NP_611068.3|DMEL
OG0004970	LOC6507694|XP_014765407.1|DANA	slow|NP_647898.3|DMEL
OG0004971	LOC6507366|XP_032310359.1|DANA	DopEcR|NP_647897.2|DMEL
OG0004972	LOC6506496|XP_001957767.1|DANA	CG43781|NP_001261506.1|DMEL
OG0004973	LOC6507383|XP_001956115.1|DANA	Tudor-SN|NP_612021.1|DMEL
OG0004974	LOC6507431|XP_001956032.1|DANA	DEF8|NP_648549.1|DMEL
OG0004975	LOC6507370|XP_001956149.1|DANA	CG15012|NP_001163347.1|DMEL
OG0004976	LOC6493124|XP_001957094.2|DANA	CG10866|NP_647838.1|DMEL
OG0004977	LOC6495919|XP_001959855.1|DANA	l_2_dtl|NP_524871.1|DMEL
OG0004978	LOC6495034|XP_001959200.1|DANA	PIG-O|NP_611332.1|DMEL
OG0004979	LOC6493157|XP_001957166.1|DANA	CG13670|NP_648207.1|DMEL
OG0004980	LOC6506718|XP_001957374.1|DANA	AIMP2|NP_648782.2|DMEL
OG0004981	LOC6493649|XP_001958161.1|DANA	Gem2|NP_649092.1|DMEL
OG0004982	LOC6506300|XP_001958164.1|DANA	MESR6|NP_001262033.1|DMEL
OG0004983	LOC6506487|XP_001957783.1|DANA	CG6674|NP_648377.1|DMEL
OG0004984	LOC6506185|XP_001958387.2|DANA	axed|NP_001356975.1|DMEL
OG0004985	LOC6493297|XP_032310723.1|DANA	ABCB7|NP_728642.2|DMEL
OG0004986	LOC6507849|XP_001956466.1|DANA	CG5290|NP_649026.1|DMEL
OG0004987	LOC6493372|XP_014764352.1|DANA	CG9674|NP_001246804.1|DMEL
OG0004988	LOC6506657|XP_032310725.1|DANA	GC|NP_523885.2|DMEL
OG0004989	LOC6506569|XP_001957624.1|DANA	nudC|NP_648923.1|DMEL
OG0004990	LOC6495065|XP_001959140.2|DANA	CG34115|NP_001036564.1|DMEL
OG0004991	LOC6495490|XP_032306839.1|DANA	Prp8|NP_610735.1|DMEL
OG0004992	LOC6495146|XP_001958962.1|DANA	CG8407|NP_610734.1|DMEL
OG0004993	LOC6507442|XP_001956014.1|DANA	CG11529|NP_648558.1|DMEL
OG0004994	LOC6493003|XP_001956835.1|DANA	CG12017|NP_647798.1|DMEL
OG0004995	LOC6506860|XP_014764928.1|DANA	enc|NP_001261376.1|DMEL
OG0004996	LOC6506150|XP_001958456.1|DANA	CG4911|NP_648285.1|DMEL
OG0004997	LOC6496409|XP_001960856.1|DANA	Ric|NP_477211.1|DMEL
OG0004998	LOC6494732|XP_001959766.1|DANA	dup|NP_524878.1|DMEL
OG0004999	LOC6506607|XP_001957556.1|DANA	AlaRS-m|NP_523932.2|DMEL
OG0005000	LOC6493970|XP_001961233.1|DANA	trsn|NP_610591.1|DMEL
OG0005001	LOC6493349|XP_001957572.1|DANA	CG13676|NP_648179.3|DMEL
OG0005002	LOC6500027|XP_001953368.1|DANA	CG4115|NP_650179.1|DMEL
OG0005003	LOC6507331|XP_032309620.1|DANA	UbcE2M|NP_648187.1|DMEL
OG0005004	LOC6493748|XP_001958362.1|DANA	CG10064|NP_648065.1|DMEL
OG0005005	LOC6506308|XP_001958145.1|DANA	CG14085|NP_649101.2|DMEL
OG0005006	LOC6507085|XP_032310270.1|DANA	Herc4|NP_001261249.1|DMEL
OG0005007	LOC6493410|XP_001957694.1|DANA	anchor|NP_001261995.1|DMEL
OG0005008	LOC6507046|XP_001956752.1|DANA	cep290|NP_612064.1|DMEL
OG0005009	LOC6506837|XP_001957142.1|DANA	QIL1|NP_648983.1|DMEL
OG0005010	LOC6507143|XP_001956593.2|DANA	CG10361|NP_648509.1|DMEL
OG0005011	LOC6494899|XP_001959465.1|DANA	CG3907|NP_611870.3|DMEL
OG0005012	LOC6506926|XP_001956977.1|DANA	Sin|NP_524192.2|DMEL
OG0005013	LOC6501204|XP_001954760.1|DANA	Rel|NP_477094.1|DMEL
OG0005014	LOC6506492|XP_001957775.1|DANA	CG6709|NP_001097567.1|DMEL
OG0005015	LOC6506235|XP_032310204.1|DANA	Kap-alpha1|NP_524167.1|DMEL
OG0005016	LOC6506397|XP_001957945.2|DANA	Notum|NP_730096.2|DMEL
OG0005017	LOC6492982|XP_014764161.1|DANA	Unr|NP_001137912.1|DMEL
OG0005018	LOC6507663|XP_001956104.1|DANA	CG13893|NP_612042.3|DMEL
OG0005019	LOC6493193|XP_001957236.1|DANA	Pgm1|NP_524675.1|DMEL
OG0005020	LOC6496406|XP_001960846.1|DANA	CG12134|NP_001369072.1|DMEL
OG0005021	LOC6498579|XP_001963104.1|DANA	CG5056|NP_609391.1|DMEL
OG0005022	LOC6507604|XP_001955988.1|DANA	CG17249|NP_647638.1|DMEL
OG0005023	LOC6494342|XP_001960500.1|DANA	CG30001|NP_724825.2|DMEL
OG0005024	LOC6507593|XP_032309496.1|DANA	Cht2|NP_477298.2|DMEL
OG0005025	LOC6493554|XP_001957986.1|DANA	mRRF1|NP_648302.2|DMEL
OG0005026	LOC6493353|XP_001957578.1|DANA	CG7550|NP_648176.1|DMEL
OG0005027	LOC6507411|XP_001956067.1|DANA	CG12605|NP_647845.2|DMEL
OG0005028	LOC6499828|XP_001953831.1|DANA	CG5961|NP_650206.1|DMEL
OG0005029	LOC6506538|XP_001957691.1|DANA	CycT|NP_524127.2|DMEL
OG0005030	LOC6493439|XP_001957751.1|DANA	Gk1|NP_524655.1|DMEL
OG0005031	LOC6493476|XP_032309625.1|DANA	simj|NP_001261685.1|DMEL
OG0005032	LOC6493055|XP_001956960.1|DANA	CG10510|NP_649291.2|DMEL
OG0005033	LOC6506621|XP_014764844.1|DANA	Blimp-1|NP_001261442.1|DMEL
OG0005034	LOC26515054|XP_014765694.2|DANA	lin-28|NP_647983.1|DMEL
OG0005035	LOC6493058|XP_001956965.2|DANA	park|NP_730600.1|DMEL
OG0005036	LOC6506869|XP_001957089.1|DANA	CG16984|NP_647729.1|DMEL
OG0005037	LOC6493562|XP_014764444.1|DANA	Cpsf5|NP_001036597.1|DMEL
OG0005038	LOC6493139|XP_001957129.1|DANA	CG14971|NP_647817.2|DMEL
OG0005039	LOC6506754|XP_001965241.1|DANA	Vps53|NP_608825.2|DMEL
OG0005040	LOC6506832|XP_001957153.1|DANA	CG7324|NP_649305.1|DMEL
OG0005041	LOC6506928|XP_001956972.1|DANA	ICA69|NP_649283.1|DMEL
OG0005042	LOC6493112|XP_001957069.1|DANA	CG12093|NP_647747.1|DMEL
OG0005043	LOC6494787|XP_001959670.1|DANA	mRpL54|NP_611541.1|DMEL
OG0005044	LOC6494786|XP_001959672.1|DANA	cpa|NP_611539.1|DMEL
OG0005045	LOC6494785|XP_001959674.1|DANA	ND-B14.7|NP_611538.1|DMEL
OG0005046	LOC6494824|XP_001959593.1|DANA	CG5189|NP_611334.1|DMEL
OG0005047	LOC6506642|XP_001957485.1|DANA	nst|NP_648588.1|DMEL
OG0005048	LOC6506643|XP_001957484.1|DANA	eIF2beta|NP_524043.1|DMEL
OG0005049	LOC6493060|XP_001956967.2|DANA	CG42337|NP_649286.2|DMEL
OG0005050	LOC6495491|XP_001958964.1|DANA	CG8878|NP_610733.1|DMEL
OG0005051	LOC6493049|XP_001956951.1|DANA	AcCoAS|NP_730611.1|DMEL
OG0005052	LOC6493047|XP_001956949.1|DANA	CG12974|NP_730613.2|DMEL
OG0005053	LOC6504559|XP_001964910.1|DANA	CG4364|NP_609305.1|DMEL
OG0005054	LOC6493207|XP_001957262.3|DANA	RhoBTB|NP_001262107.1|DMEL
OG0005055	LOC6502930|XP_001963570.2|DANA	Alr|NP_001259731.1|DMEL
OG0005056	LOC6494728|XP_032306982.1|DANA	CG12964|NP_611040.2|DMEL
OG0005057	LOC6493518|XP_014764421.1|DANA	CG7546|NP_001137904.1|DMEL
OG0005058	LOC6493340|XP_032309952.1|DANA	shep|NP_001246636.1|DMEL
OG0005059	LOC6507957|XP_032307107.1|DANA	SiaT|NP_523853.1|DMEL
OG0005060	LOC6494770|XP_001959700.2|DANA	Mmp1|NP_726473.2|DMEL
OG0005061	LOC6496994|XP_001962970.1|DANA	epsilonCOP|NP_609037.1|DMEL
OG0005062	LOC6494911|XP_014763069.1|DANA	SERCA|NP_726381.1|DMEL
OG0005063	LOC6493891|XP_001961385.2|DANA	Yeti|NP_001137537.1|DMEL
OG0005064	LOC6493526|XP_001957933.2|DANA	IntS9|NP_648838.3|DMEL
OG0005065	LOC6496027|XP_001960073.2|DANA	Corin|NP_610297.2|DMEL
OG0005066	LOC6496444|XP_032306493.1|DANA	Syn2|NP_788381.1|DMEL
OG0005067	LOC6495469|XP_001958916.1|DANA	CG5819|NP_611660.1|DMEL
OG0005068	LOC6506257|XP_001958252.1|DANA	geko|NP_524980.1|DMEL
OG0005069	LOC6494088|XP_001961003.1|DANA	CG8726|NP_610341.2|DMEL
OG0005070	LOC6495733|XP_001959457.2|DANA	Sox14|NP_476894.1|DMEL
OG0005071	LOC6507905|XP_001956570.1|DANA	TfIIEalpha|NP_524026.1|DMEL
OG0005072	LOC6503949|XP_001963902.1|DANA	CG12773|NP_569905.1|DMEL
OG0005073	LOC6495622|XP_001959241.1|DANA	CG5721|NP_611306.1|DMEL
OG0005074	LOC6506590|XP_014764836.1|DANA	Sarm|NP_001246662.1|DMEL
OG0005075	LOC6494954|XP_001959331.2|DANA	eEFSec|NP_611584.1|DMEL
OG0005076	LOC6495377|XP_001958701.1|DANA	Syx6|NP_995816.1|DMEL
OG0005078	LOC6506849|XP_032310632.1|DANA	CG10357|NP_647821.2|DMEL
OG0005079	LOC6496197|XP_032306823.1|DANA	CG12851|NP_611987.3|DMEL
OG0005080	LOC6506899|XP_001957040.1|DANA	CG16753|NP_647764.1|DMEL
OG0005081	LOC6494616|XP_001960004.2|DANA	vimar|NP_995767.1|DMEL
OG0005082	LOC6506730|XP_001957342.1|DANA	CG12713|NP_648806.1|DMEL
OG0005083	LOC6505259|XP_001965641.3|DANA	MED20|NP_001260223.1|DMEL
OG0005084	LOC6493271|XP_032309807.1|DANA	CG17364|NP_788506.1|DMEL
OG0005085	LOC6507868|XP_001956493.1|DANA	CG7638|NP_648439.1|DMEL
OG0005086	LOC6494064|XP_001961055.1|DANA	CG11127|NP_610283.1|DMEL
OG0005087	LOC6507306|XP_014765142.1|DANA	Ae2|NP_648357.1|DMEL
OG0005088	LOC6495289|XP_001958694.1|DANA	CG13229|NP_610637.1|DMEL
OG0005089	LOC6495287|XP_001958697.1|DANA	CG12391|NP_610639.1|DMEL
OG0005090	LOC6495190|XP_001958890.1|DANA	CG11257|NP_611419.1|DMEL
OG0005091	LOC6494326|XP_014762748.2|DANA	GLS|NP_001163129.1|DMEL
OG0005092	LOC6506412|XP_001957923.1|DANA	CG7506|NP_648144.3|DMEL
OG0005093	LOC6506236|XP_014764686.1|DANA	Deaf1|NP_524169.1|DMEL
OG0005094	LOC6506847|XP_032310676.1|DANA	Eip63E|NP_001261373.1|DMEL
OG0005095	LOC6496189|XP_032305935.1|DANA	NKAIN|NP_611975.3|DMEL
OG0005096	LOC6497725|XP_001961481.1|DANA	Prx6005|NP_523463.2|DMEL
OG0005097	LOC6494946|XP_001959348.1|DANA	CG10433|NP_611590.1|DMEL
OG0005098	LOC6496471|XP_032306525.1|DANA	pio|NP_726461.1|DMEL
OG0005099	LOC6494403|XP_001960394.1|DANA	ETH|NP_524699.1|DMEL
OG0005100	LOC6494402|XP_001960395.1|DANA	Orc4|NP_477320.1|DMEL
OG0005101	LOC6500420|XP_001953182.1|DANA	mdlc|NP_650865.1|DMEL
OG0005102	LOC6494784|XP_014762967.1|DANA	RIC-3|NP_611537.2|DMEL
OG0005103	LOC6495732|XP_001959455.1|DANA	mr|NP_611862.1|DMEL
OG0005104	LOC6498333|XP_001962568.3|DANA	Chrac-14|NP_476646.2|DMEL
OG0005105	LOC6493043|XP_001956933.1|DANA	tap|NP_524124.1|DMEL
OG0005106	LOC6506886|XP_032310291.1|DANA	Shab|NP_001189037.1|DMEL
OG0005107	LOC6502795|XP_001957023.2|DANA	CG32281|NP_728821.2|DMEL
OG0005108	LOC6495746|XP_032307262.1|DANA	mRpS16|NP_523737.1|DMEL
OG0005109	LOC6504435|XP_001966983.1|DANA	CG34348|NP_001096954.1|DMEL
OG0005110	LOC6493387|XP_001957651.1|DANA	spd-2|NP_648906.1|DMEL
OG0005111	LOC6506630|XP_032309505.1|DANA	PGRP-LD|NP_001137893.1|DMEL
OG0005112	LOC6507080|XP_001956703.1|DANA	Rabex-5|NP_612093.1|DMEL
OG0005113	LOC6506629|XP_001957510.1|DANA	Pmi|NP_001027109.2|DMEL
OG0005114	LOC6507556|XP_001955909.1|DANA	CG9018|NP_647701.1|DMEL
OG0005115	LOC6506254|XP_001965142.1|DANA	CG34124|NP_001036333.1|DMEL
OG0005116	LOC6493375|XP_001957633.1|DANA	Dbp73D|NP_476833.1|DMEL
OG0005117	LOC6503764|XP_001963784.1|DANA	Pex5|NP_726771.1|DMEL
OG0005118	LOC6498529|XP_001963004.1|DANA	yip2|NP_523528.1|DMEL
OG0005119	LOC6494738|XP_032306703.1|DANA	Trpm|NP_001097320.1|DMEL
OG0005120	LOC6507470|XP_001955952.2|DANA	GV1|NP_647665.2|DMEL
OG0005121	LOC6492928|XP_032310442.1|DANA	Cpr76Bc|NP_001097644.1|DMEL
OG0005122	LOC6506663|XP_014764862.1|DANA	RpS4|NP_729871.1|DMEL
OG0005123	LOC6493676|XP_001958212.1|DANA	Chmp1|NP_649051.3|DMEL
OG0005124	LOC6493378|XP_001957639.2|DANA	Lasp|NP_730192.2|DMEL
OG0005125	LOC6506561|XP_032309544.1|DANA	Dab|NP_001163455.2|DMEL
OG0005126	LOC6492984|XP_001956791.1|DANA	Oseg1|NP_648221.3|DMEL
OG0005127	LOC6507570|XP_032309702.1|DANA	CG1927|NP_647684.1|DMEL
OG0005128	LOC6494850|XP_001959555.3|DANA	Psc|NP_523725.2|DMEL
OG0005129	LOC6506764|XP_032309819.1|DANA	CG5199|NP_649227.2|DMEL
OG0005130	LOC6493230|XP_001957314.1|DANA	Pex14|NP_649253.1|DMEL
OG0005131	LOC6493512|XP_032309751.1|DANA	CG42458|NP_996010.2|DMEL
OG0005132	LOC6506587|XP_001957593.1|DANA	Pfdn2|NP_729659.1|DMEL
OG0005133	LOC6507009|XP_032310289.1|DANA	CG14968|NP_647800.1|DMEL
OG0005134	LOC6506645|XP_032310103.1|DANA	sti|NP_001261768.1|DMEL
OG0005135	LOC6507472|XP_001955944.1|DANA	CG12025|NP_647671.1|DMEL
OG0005136	LOC6507579|XP_001955942.1|DANA	dre4|NP_476610.2|DMEL
OG0005137	LOC6501486|XP_001955350.1|DANA	l_3_mbt|NP_733209.1|DMEL
OG0005138	LOC6493322|XP_001957524.1|DANA	Eaf6|NP_647981.1|DMEL
OG0005139	LOC6493540|XP_014764434.1|DANA	CG42269|NP_648019.2|DMEL
OG0005140	LOC6506287|XP_001965147.2|DANA	eIF3i|NP_523478.1|DMEL
OG0005141	LOC6496411|XP_001960860.1|DANA	Dg|NP_788363.1|DMEL
OG0005142	LOC6506978|XP_001956888.1|DANA	h|NP_523977.2|DMEL
OG0005143	LOC6506975|XP_014765015.1|DANA	Zasp66|NP_729395.2|DMEL
OG0005144	LOC6506976|XP_032310765.1|DANA	Cpr66D|NP_729400.1|DMEL
OG0005145	LOC6493026|XP_001956890.1|DANA	Arr2|NP_523976.1|DMEL
OG0005146	LOC6493155|XP_001957163.1|DANA	CG33288|NP_996136.2|DMEL
OG0005147	LOC6506826|XP_001957162.3|DANA	barc|NP_649313.1|DMEL
