Orthogroup	DANA.longest_only	DSEC.longest_only
OG0004955	LOC6493750|XP_001958365.1|DANA	LOC6611074|XP_032575268.1|DSEC
OG0004956	LOC6495762|XP_001959520.1|DANA	LOC6608446|XP_032571723.1|DSEC
OG0004957	LOC6493090|XP_001957020.2|DANA	LOC6610578|XP_032574252.1|DSEC
OG0004958	LOC6507624|XP_001956024.3|DANA	LOC6605408|XP_002030241.1|DSEC
OG0004959	LOC6507625|XP_001956025.3|DANA	LOC6605407|XP_032573419.1|DSEC
OG0004960	LOC6507434|XP_014765240.1|DANA	LOC6605406|XP_032573415.1|DSEC
OG0004961	LOC6493972|XP_001961229.1|DANA	LOC6608519|XP_032570189.1|DSEC
OG0004962	LOC6493062|XP_001956971.1|DANA	LOC6616398|XP_032573815.1|DSEC
OG0004963	LOC6493672|XP_032310628.1|DANA	LOC6618345|XP_032575206.1|DSEC
OG0004964	LOC6493446|XP_001957770.1|DANA	LOC6605113|XP_032573772.1|DSEC
OG0004965	LOC6507747|XP_001956262.1|DANA	LOC6611129|XP_002035686.1|DSEC
OG0004966	LOC6507315|XP_001956261.1|DANA	LOC6611130|XP_032574950.1|DSEC
OG0004967	LOC6493929|XP_001961308.1|DANA	LOC6607871|XP_002032625.1|DSEC
OG0004968	LOC6507695|XP_001956162.3|DANA	LOC6610778|XP_032575704.1|DSEC
OG0004969	LOC6494414|XP_001960376.1|DANA	LOC6609349|XP_002034038.1|DSEC
OG0004970	LOC6507694|XP_014765407.1|DANA	LOC6610777|XP_032575699.1|DSEC
OG0004971	LOC6507366|XP_032310359.1|DANA	LOC6610775|XP_032573784.1|DSEC
OG0004972	LOC6506496|XP_001957767.1|DANA	LOC6611124|XP_032574410.1|DSEC
OG0004973	LOC6507383|XP_001956115.1|DANA	LOC6610158|XP_002034767.1|DSEC
OG0004974	LOC6507431|XP_001956032.1|DANA	LOC6605400|XP_002030233.1|DSEC
OG0004975	LOC6507370|XP_001956149.1|DANA	LOC6610764|XP_002035330.1|DSEC
OG0004976	LOC6493124|XP_001957094.2|DANA	LOC6610682|XP_002035248.2|DSEC
OG0004977	LOC6495919|XP_001959855.1|DANA	LOC6615759|XP_002040130.1|DSEC
OG0004978	LOC6495034|XP_001959200.1|DANA	LOC6609795|XP_032571459.1|DSEC
OG0004979	LOC6493157|XP_001957166.1|DANA	LOC6604858|XP_002029703.1|DSEC
OG0004980	LOC6506718|XP_001957374.1|DANA	LOC6605798|XP_002030613.1|DSEC
OG0004981	LOC6493649|XP_001958161.1|DANA	LOC6618388|XP_002042658.1|DSEC
OG0004982	LOC6506300|XP_001958164.1|DANA	LOC6618384|XP_002042654.1|DSEC
OG0004983	LOC6506487|XP_001957783.1|DANA	LOC6605127|XP_002029968.1|DSEC
OG0004984	LOC6506185|XP_001958387.2|DANA	LOC6611037|XP_032574762.1|DSEC
OG0004985	LOC6493297|XP_032310723.1|DANA	LOC6610355|XP_002034941.1|DSEC
OG0004986	LOC6507849|XP_001956466.1|DANA	LOC6620532|XP_002044734.1|DSEC
OG0004987	LOC6493372|XP_014764352.1|DANA	LOC6606013|XP_032574992.1|DSEC
OG0004988	LOC6506657|XP_032310725.1|DANA	LOC6610356|XP_002034942.2|DSEC
OG0004989	LOC6506569|XP_001957624.1|DANA	LOC6606014|XP_002030825.1|DSEC
OG0004990	LOC6495065|XP_001959140.2|DANA	LOC6615274|XP_002039678.1|DSEC
OG0004991	LOC6495490|XP_032306839.1|DANA	LOC6608764|XP_002033487.1|DSEC
OG0004992	LOC6495146|XP_001958962.1|DANA	LOC6608763|XP_002033486.1|DSEC
OG0004993	LOC6507442|XP_001956014.1|DANA	LOC6605415|XP_002030248.1|DSEC
OG0004994	LOC6493003|XP_001956835.1|DANA	LOC6610611|XP_032575181.1|DSEC
OG0004995	LOC6506860|XP_014764928.1|DANA	LOC6610667|XP_032574912.1|DSEC
OG0004996	LOC6506150|XP_001958456.1|DANA	LOC6604980|XP_002029823.1|DSEC
OG0004997	LOC6496409|XP_001960856.1|DANA	LOC6609373|XP_002034062.1|DSEC
OG0004998	LOC6494732|XP_001959766.1|DANA	LOC6609278|XP_002033968.1|DSEC
OG0004999	LOC6506607|XP_001957556.1|DANA	LOC6610860|XP_002035426.1|DSEC
OG0005000	LOC6493970|XP_001961233.1|DANA	LOC6608523|XP_032570196.1|DSEC
OG0005001	LOC6493349|XP_001957572.1|DANA	LOC6604824|XP_032574103.1|DSEC
OG0005002	LOC6500027|XP_001953368.1|DANA	LOC6606696|XP_002031496.1|DSEC
OG0005003	LOC6507331|XP_032309620.1|DANA	LOC6604834|XP_032574000.1|DSEC
OG0005004	LOC6493748|XP_001958362.1|DANA	LOC6611077|XP_002035634.1|DSEC
OG0005005	LOC6506308|XP_001958145.1|DANA	LOC6618403|XP_002042673.1|DSEC
OG0005006	LOC6507085|XP_032310270.1|DANA	LOC6610300|XP_032574286.1|DSEC
OG0005007	LOC6493410|XP_001957694.1|DANA	LOC6606109|XP_032575513.1|DSEC
OG0005008	LOC6507046|XP_001956752.1|DANA	LOC6610240|XP_032575072.1|DSEC
OG0005009	LOC6506837|XP_001957142.1|DANA	LOC6606088|XP_002030897.1|DSEC
OG0005010	LOC6507143|XP_001956593.2|DANA	LOC6605340|XP_002030176.1|DSEC
OG0005011	LOC6494899|XP_001959465.1|DANA	LOC6615835|XP_032572498.1|DSEC
OG0005012	LOC6506926|XP_001956977.1|DANA	LOC6616391|XP_002040751.1|DSEC
OG0005013	LOC6501204|XP_001954760.1|DANA	LOC6607161|XP_002031947.1|DSEC
OG0005014	LOC6506492|XP_001957775.1|DANA	LOC6605118|XP_002029959.1|DSEC
OG0005015	LOC6506235|XP_032310204.1|DANA	LOC6619403|XP_002043618.1|DSEC
OG0005016	LOC6506397|XP_001957945.2|DANA	LOC6605859|XP_002030673.1|DSEC
OG0005017	LOC6492982|XP_014764161.1|DANA	LOC6604880|XP_032575376.1|DSEC
OG0005018	LOC6507663|XP_001956104.1|DANA	LOC6610195|XP_032573343.1|DSEC
OG0005019	LOC6493193|XP_001957236.1|DANA	LOC6605877|XP_032573482.1|DSEC
OG0005020	LOC6496406|XP_001960846.1|DANA	LOC6620821|XP_002045019.1|DSEC
OG0005021	LOC6498579|XP_001963104.1|DANA	LOC6611978|XP_002036495.1|DSEC
OG0005022	LOC6507604|XP_001955988.1|DANA	LOC6610363|XP_002034949.1|DSEC
OG0005023	LOC6494342|XP_001960500.1|DANA	LOC6608408|XP_002033142.2|DSEC
OG0005024	LOC6507593|XP_032309496.1|DANA	LOC6610393|XP_002034975.2|DSEC
OG0005025	LOC6493554|XP_001957986.1|DANA	LOC6605008|XP_002029851.2|DSEC
OG0005026	LOC6493353|XP_001957578.1|DANA	LOC6607845|XP_002029663.1|DSEC
OG0005027	LOC6507411|XP_001956067.1|DANA	LOC6610689|XP_032574649.1|DSEC
OG0005028	LOC6499828|XP_001953831.1|DANA	LOC6606653|XP_002031453.1|DSEC, LOC116800174|XP_032582927.1|DSEC
OG0005029	LOC6506538|XP_001957691.1|DANA	LOC6606104|XP_002030913.1|DSEC
OG0005030	LOC6493439|XP_001957751.1|DANA	LOC6610142|XP_002034751.1|DSEC
OG0005031	LOC6493476|XP_032309625.1|DANA	LOC6605175|XP_032576067.1|DSEC
OG0005032	LOC6493055|XP_001956960.1|DANA	LOC6616410|XP_002040770.1|DSEC
OG0005033	LOC6506621|XP_014764844.1|DANA	LOC6610898|XP_032573780.1|DSEC
OG0005034	LOC26515054|XP_014765694.2|DANA	LOC116801038|XP_032574251.1|DSEC
OG0005035	LOC6493058|XP_001956965.2|DANA	LOC6616405|XP_032574981.1|DSEC
OG0005036	LOC6506869|XP_001957089.1|DANA	LOC6610497|XP_002035077.1|DSEC
OG0005037	LOC6493562|XP_014764444.1|DANA	LOC6605023|XP_032574276.1|DSEC
OG0005038	LOC6493139|XP_001957129.1|DANA	LOC6610641|XP_002035208.1|DSEC
OG0005039	LOC6506754|XP_001965241.1|DANA	LOC6613332|XP_002037808.1|DSEC
OG0005040	LOC6506832|XP_001957153.1|DANA	LOC6616434|XP_002040795.1|DSEC
OG0005041	LOC6506928|XP_001956972.1|DANA	LOC6616397|XP_002040757.1|DSEC
OG0005042	LOC6493112|XP_001957069.1|DANA	LOC6610519|XP_002035099.1|DSEC
OG0005043	LOC6494787|XP_001959670.1|DANA	LOC6615292|XP_002039696.1|DSEC
OG0005044	LOC6494786|XP_001959672.1|DANA	LOC6615290|XP_002039694.1|DSEC
OG0005045	LOC6494785|XP_001959674.1|DANA	LOC6615288|XP_002039692.1|DSEC
OG0005046	LOC6494824|XP_001959593.1|DANA	LOC6609798|XP_002034452.1|DSEC
OG0005047	LOC6506642|XP_001957485.1|DANA	LOC6605460|XP_002030293.2|DSEC
OG0005048	LOC6506643|XP_001957484.1|DANA	LOC6605458|XP_002030291.1|DSEC
OG0005049	LOC6493060|XP_001956967.2|DANA	LOC6616403|XP_032574978.1|DSEC
OG0005050	LOC6495491|XP_001958964.1|DANA	LOC6608762|XP_032572002.1|DSEC
OG0005051	LOC6493049|XP_001956951.1|DANA	LOC6616418|XP_002040778.1|DSEC
OG0005052	LOC6493047|XP_001956949.1|DANA	LOC6616420|XP_002040780.1|DSEC
OG0005053	LOC6504559|XP_001964910.1|DANA	LOC6611843|XP_002036365.1|DSEC
OG0005054	LOC6493207|XP_001957262.3|DANA	LOC6616290|XP_032573979.1|DSEC
OG0005055	LOC6502930|XP_001963570.2|DANA	LOC6615059|XP_002039476.1|DSEC
OG0005056	LOC6494728|XP_032306982.1|DANA	LOC6609290|XP_032572034.1|DSEC
OG0005057	LOC6493518|XP_014764421.1|DANA	LOC6611162|XP_032573827.1|DSEC
OG0005058	LOC6493340|XP_032309952.1|DANA	LOC6610863|XP_032575170.1|DSEC
OG0005059	LOC6507957|XP_032307107.1|DANA	LOC6618867|XP_032572052.1|DSEC
OG0005060	LOC6494770|XP_001959700.2|DANA	LOC6618866|XP_032572463.1|DSEC
OG0005061	LOC6496994|XP_001962970.1|DANA	LOC6613635|XP_002038105.2|DSEC
OG0005062	LOC6494911|XP_014763069.1|DANA	LOC6615807|XP_032571674.1|DSEC
OG0005063	LOC6493891|XP_001961385.2|DANA	LOC6620707|XP_002044909.1|DSEC
OG0005064	LOC6493526|XP_001957933.2|DANA	LOC6605872|XP_002030686.1|DSEC
OG0005065	LOC6496027|XP_001960073.2|DANA	LOC6608018|XP_032572838.1|DSEC
OG0005066	LOC6496444|XP_032306493.1|DANA	LOC6609459|XP_002034144.2|DSEC
OG0005067	LOC6495469|XP_001958916.1|DANA	LOC6615509|XP_002039888.1|DSEC
OG0005068	LOC6506257|XP_001958252.1|DANA	LOC6618292|XP_002042565.2|DSEC
OG0005069	LOC6494088|XP_001961003.1|DANA	LOC6608093|XP_002032841.2|DSEC
OG0005070	LOC6495733|XP_001959457.2|DANA	LOC6615825|XP_002040195.2|DSEC
OG0005071	LOC6507905|XP_001956570.1|DANA	LOC6605315|XP_002030152.1|DSEC
OG0005072	LOC6503949|XP_001963902.1|DANA	LOC6615971|XP_002040338.2|DSEC
OG0005073	LOC6495622|XP_001959241.1|DANA	LOC6609753|XP_032570266.1|DSEC
OG0005074	LOC6506590|XP_014764836.1|DANA	LOC6604813|XP_032574811.1|DSEC
OG0005075	LOC6494954|XP_001959331.2|DANA	LOC6615378|XP_002039760.1|DSEC
OG0005076	LOC6495377|XP_001958701.1|DANA	LOC6608598|XP_002033332.2|DSEC
OG0005078	LOC6506849|XP_032310632.1|DANA	LOC6610648|XP_032574642.1|DSEC
OG0005079	LOC6496197|XP_032306823.1|DANA	LOC6618912|XP_032571586.1|DSEC
OG0005080	LOC6506899|XP_001957040.1|DANA	LOC6610548|XP_002035128.1|DSEC
OG0005081	LOC6494616|XP_001960004.2|DANA	LOC6607922|XP_032570996.1|DSEC
OG0005082	LOC6506730|XP_001957342.1|DANA	LOC6605831|XP_002030646.1|DSEC
OG0005083	LOC6505259|XP_001965641.3|DANA	LOC6611613|XP_002036149.1|DSEC
OG0005084	LOC6493271|XP_032309807.1|DANA	LOC6605621|XP_032575694.1|DSEC
OG0005085	LOC6507868|XP_001956493.1|DANA	LOC6605230|XP_002030068.1|DSEC
OG0005086	LOC6494064|XP_001961055.1|DANA	LOC6607999|XP_002032747.1|DSEC
OG0005087	LOC6507306|XP_014765142.1|DANA	LOC6605099|XP_032573709.1|DSEC
OG0005088	LOC6495289|XP_001958694.1|DANA	LOC6608593|XP_032570261.1|DSEC
OG0005089	LOC6495287|XP_001958697.1|DANA	LOC6608595|XP_002033329.1|DSEC
OG0005090	LOC6495190|XP_001958890.1|DANA	LOC6609930|XP_002034580.1|DSEC
OG0005091	LOC6494326|XP_014762748.2|DANA	LOC6608886|XP_032570472.1|DSEC
OG0005092	LOC6506412|XP_001957923.1|DANA	LOC6611179|XP_002035735.1|DSEC
OG0005093	LOC6506236|XP_014764686.1|DANA	LOC6619407|XP_032573966.1|DSEC
OG0005094	LOC6506847|XP_032310676.1|DANA	LOC6610646|XP_002035213.2|DSEC
OG0005095	LOC6496189|XP_032305935.1|DANA	LOC6618898|XP_032570043.1|DSEC
OG0005096	LOC6497725|XP_001961481.1|DANA	LOC6613171|XP_002037652.1|DSEC
OG0005097	LOC6494946|XP_001959348.1|DANA	LOC6615401|XP_032570494.1|DSEC
OG0005098	LOC6496471|XP_032306525.1|DANA	LOC6618840|XP_032571990.1|DSEC
OG0005099	LOC6494403|XP_001960394.1|DANA	LOC6618884|XP_002043132.1|DSEC
OG0005100	LOC6494402|XP_001960395.1|DANA	LOC6618885|XP_002043133.1|DSEC
OG0005101	LOC6500420|XP_001953182.1|DANA	LOC6620401|XP_002044609.1|DSEC
OG0005102	LOC6494784|XP_014762967.1|DANA	LOC6615287|XP_032571039.1|DSEC
OG0005103	LOC6495732|XP_001959455.1|DANA	LOC6615823|XP_002040193.1|DSEC
OG0005104	LOC6498333|XP_001962568.3|DANA	LOC6611694|XP_002036228.1|DSEC
OG0005105	LOC6493043|XP_001956933.1|DANA	LOC6606073|XP_002030882.1|DSEC
OG0005106	LOC6506886|XP_032310291.1|DANA	LOC6610531|XP_032575729.1|DSEC
OG0005107	LOC6502795|XP_001957023.2|DANA	LOC6610575|XP_002035148.1|DSEC
OG0005108	LOC6495746|XP_032307262.1|DANA	LOC6609101|XP_002033804.1|DSEC
OG0005109	LOC6504435|XP_001966983.1|DANA	LOC6617654|XP_002041967.1|DSEC
OG0005110	LOC6493387|XP_001957651.1|DANA	LOC6605983|XP_002030795.2|DSEC
OG0005111	LOC6506630|XP_032309505.1|DANA	LOC6610917|XP_032575142.1|DSEC
OG0005112	LOC6507080|XP_001956703.1|DANA	LOC6610293|XP_002034888.1|DSEC
OG0005113	LOC6506629|XP_001957510.1|DANA	LOC6610916|XP_032575144.1|DSEC
OG0005114	LOC6507556|XP_001955909.1|DANA	LOC6610456|XP_002035037.1|DSEC
OG0005115	LOC6506254|XP_001965142.1|DANA	LOC6613409|XP_032571214.1|DSEC
OG0005116	LOC6493375|XP_001957633.1|DANA	LOC6606005|XP_002030816.1|DSEC
OG0005117	LOC6503764|XP_001963784.1|DANA	LOC6616037|XP_002040403.1|DSEC
OG0005118	LOC6498529|XP_001963004.1|DANA	LOC6611877|XP_002036395.1|DSEC
OG0005119	LOC6494738|XP_032306703.1|DANA	LOC6609267|XP_032572366.1|DSEC
OG0005120	LOC6507470|XP_001955952.2|DANA	LOC6610409|XP_002034991.1|DSEC
OG0005121	LOC6492928|XP_032310442.1|DANA	LOC6619359|XP_002043576.1|DSEC
OG0005122	LOC6506663|XP_014764862.1|DANA	LOC6605531|XP_002030362.1|DSEC
OG0005123	LOC6493676|XP_001958212.1|DANA	LOC6618335|XP_002042607.1|DSEC
OG0005124	LOC6493378|XP_001957639.2|DANA	LOC6605998|XP_032573605.1|DSEC
OG0005125	LOC6506561|XP_032309544.1|DANA	LOC6606000|XP_002030811.1|DSEC
OG0005126	LOC6492984|XP_001956791.1|DANA	LOC6604876|XP_002029721.1|DSEC
OG0005127	LOC6507570|XP_032309702.1|DANA	LOC6610435|XP_002035016.1|DSEC
OG0005128	LOC6494850|XP_001959555.3|DANA	LOC6608930|XP_032571279.1|DSEC
OG0005129	LOC6506764|XP_032309819.1|DANA	LOC6616309|XP_032573991.1|DSEC
OG0005130	LOC6493230|XP_001957314.1|DANA	LOC6616353|XP_002040713.1|DSEC
OG0005131	LOC6493512|XP_032309751.1|DANA	LOC6611150|XP_032574001.1|DSEC
OG0005132	LOC6506587|XP_001957593.1|DANA	LOC6605219|XP_002030057.1|DSEC
OG0005133	LOC6507009|XP_032310289.1|DANA	LOC6610614|XP_032574710.1|DSEC
OG0005134	LOC6506645|XP_032310103.1|DANA	LOC6605454|XP_032574651.1|DSEC
OG0005135	LOC6507472|XP_001955944.1|DANA	LOC6610417|XP_002034999.1|DSEC
OG0005136	LOC6507579|XP_001955942.1|DANA	LOC6610419|XP_002035001.2|DSEC
OG0005137	LOC6501486|XP_001955350.1|DANA	LOC6617166|XP_002041493.1|DSEC
OG0005138	LOC6493322|XP_001957524.1|DANA	LOC6610896|XP_002035459.1|DSEC
OG0005139	LOC6493540|XP_014764434.1|DANA	LOC6610962|XP_002035519.2|DSEC
OG0005140	LOC6506287|XP_001965147.2|DANA	LOC6613410|XP_002037884.1|DSEC
OG0005141	LOC6496411|XP_001960860.1|DANA	LOC6609368|XP_032570602.1|DSEC
OG0005142	LOC6506978|XP_001956888.1|DANA	LOC6604921|XP_002029764.1|DSEC
OG0005143	LOC6506975|XP_014765015.1|DANA	LOC6604914|XP_032573650.1|DSEC
OG0005144	LOC6506976|XP_032310765.1|DANA	LOC6604916|XP_002029759.2|DSEC
OG0005145	LOC6493026|XP_001956890.1|DANA	LOC6604919|XP_002029762.1|DSEC
OG0005146	LOC6493155|XP_001957163.1|DANA	LOC6616443|XP_002040804.1|DSEC
OG0005147	LOC6506826|XP_001957162.3|DANA	LOC6616442|XP_032574604.1|DSEC
OG0005148	LOC6506376|XP_001957998.1|DANA	LOC6605019|XP_002029862.2|DSEC
OG0005149	LOC6496074|XP_001960165.1|DANA	LOC6609674|XP_002034332.1|DSEC
OG0005150	LOC6492990|XP_001956805.1|DANA	LOC6605944|XP_002030756.1|DSEC
OG0005151	LOC6507372|XP_001956144.1|DANA	LOC6610759|XP_002035325.1|DSEC
OG0005152	LOC6507374|XP_001956139.1|DANA	LOC6610753|XP_002035319.1|DSEC
OG0005153	LOC6507375|XP_001956137.1|DANA	LOC6610751|XP_002035317.1|DSEC
OG0005154	LOC6506508|XP_032310834.1|DANA	LOC6610749|XP_002035315.1|DSEC
OG0005155	LOC6507664|XP_014765396.1|DANA	LOC6610193|XP_002034801.1|DSEC
OG0005156	LOC6501289|XP_001954931.1|DANA	LOC6620058|XP_002044270.1|DSEC
OG0005157	LOC6494742|XP_032307138.1|DANA	LOC6615511|XP_032572965.1|DSEC
OG0005158	LOC6493776|XP_001958412.1|DANA	LOC6611005|XP_032574782.1|DSEC
OG0005159	LOC6506554|XP_001957659.2|DANA	LOC6605973|XP_002030785.2|DSEC
OG0005160	LOC6496737|XP_001967813.1|DANA	LOC6606114|XP_002030922.1|DSEC
OG0005161	LOC6494238|XP_001960683.1|DANA	LOC6613025|XP_032570728.1|DSEC
OG0005162	LOC6504982|XP_001965692.1|DANA	LOC6619784|XP_002043997.1|DSEC
OG0005163	LOC6506107|XP_001958538.1|DANA	LOC6616549|XP_002040908.1|DSEC
OG0005164	LOC26514359|XP_014765607.1|DANA	LOC116801125|XP_032574764.1|DSEC
OG0005165	LOC6493922|XP_001961319.1|DANA	LOC6607859|XP_002032613.1|DSEC
OG0005166	LOC6500500|XP_001953351.1|DANA	LOC116801796|XP_032579329.1|DSEC
OG0005167	LOC6500033|XP_001953352.1|DANA	LOC6613933|XP_032579332.1|DSEC
OG0005168	LOC6506586|XP_001957595.1|DANA	LOC6621484|XP_032575909.1|DSEC
OG0005169	LOC6492972|XP_032310192.1|DANA	LOC6610714|XP_002035280.2|DSEC
OG0005170	LOC6507040|XP_032310188.1|DANA	LOC6610712|XP_032575970.1|DSEC
OG0005171	LOC6507041|XP_001956769.1|DANA	LOC6610711|XP_002035277.1|DSEC
OG0005172	LOC6494956|XP_032306334.1|DANA	LOC6615376|XP_002039758.1|DSEC
OG0005173	LOC6495992|XP_001959995.2|DANA	LOC6607910|XP_002032664.2|DSEC
OG0005174	LOC6494704|XP_001959824.1|DANA	LOC6615725|XP_002040096.1|DSEC
OG0005175	LOC6494715|XP_001959805.1|DANA	LOC6615707|XP_032572897.1|DSEC
OG0005176	LOC6495643|XP_001959291.1|DANA	LOC6609835|XP_002034487.1|DSEC
OG0005177	LOC6494713|XP_001959807.2|DANA	LOC6615709|XP_002040080.1|DSEC
OG0005178	LOC6493037|XP_001956917.1|DANA	LOC6604885|XP_002029730.1|DSEC
OG0005179	LOC6493031|XP_001956902.1|DANA	LOC6604903|XP_002029748.1|DSEC
OG0005180	LOC6493291|XP_014764311.1|DANA	LOC6610349|XP_032573519.1|DSEC
OG0005181	LOC6502327|XP_001967156.1|DANA	LOC6617930|XP_002042238.1|DSEC
OG0005182	LOC6494002|XP_032306118.1|DANA	LOC6608318|XP_032572718.1|DSEC
OG0005183	LOC6496601|XP_032311620.1|DANA	LOC6608517|XP_002033251.1|DSEC
OG0005184	LOC6496598|XP_001961223.3|DANA	LOC6608514|XP_032570850.1|DSEC
OG0005185	LOC6501726|XP_001967687.1|DANA	LOC6608332|XP_002033069.1|DSEC
OG0005186	LOC6495259|XP_032306169.1|DANA	LOC6608642|XP_032571282.1|DSEC
OG0005187	LOC6494621|XP_032307020.1|DANA	LOC6607911|XP_032572993.1|DSEC
OG0005188	LOC6494823|XP_001959594.2|DANA	LOC6609797|XP_002034451.2|DSEC
OG0005189	LOC6498795|XP_014759295.1|DANA	LOC6614976|XP_032580080.1|DSEC
OG0005190	LOC6506441|XP_001957875.1|DANA	LOC6604792|XP_002029643.1|DSEC
OG0005191	LOC6499319|XP_001954880.1|DANA	LOC6616897|XP_002041231.1|DSEC
OG0005192	LOC6494548|XP_001960128.2|DANA	LOC6609711|XP_032571907.1|DSEC
OG0005193	LOC6494681|XP_032306156.1|DANA	LOC6608335|XP_032572707.1|DSEC
OG0005194	LOC6495603|XP_032307263.1|DANA	LOC6610098|XP_002034709.1|DSEC
OG0005195	LOC6494569|XP_001960083.1|DANA	LOC6608028|XP_002032776.1|DSEC
OG0005196	LOC6493205|XP_001957259.1|DANA	LOC6616287|XP_002040651.1|DSEC
OG0005197	LOC6494242|XP_001960675.1|DANA	LOC6613033|XP_002037523.1|DSEC
OG0005198	LOC6507323|XP_001956249.3|DANA	LOC6605477|XP_002030310.2|DSEC
OG0005199	LOC6494008|XP_001961155.1|DANA	LOC6609299|XP_002033989.1|DSEC
OG0005200	LOC6495961|XP_001959937.1|DANA	LOC6609588|XP_032571397.1|DSEC
OG0005201	LOC6494378|XP_001960432.1|DANA	LOC6618918|XP_032571589.1|DSEC
OG0005202	LOC6496038|XP_001960097.2|DANA	LOC6608043|XP_032571246.1|DSEC
OG0005203	LOC6496331|XP_014763763.1|DANA	LOC6609122|XP_032571162.1|DSEC
OG0005204	LOC6497765|XP_001961400.2|DANA	LOC6611432|XP_002035976.2|DSEC
OG0005205	LOC6498486|XP_001962927.1|DANA	LOC6613243|XP_032577709.1|DSEC
OG0005206	LOC6495905|XP_001959830.1|DANA	LOC6615732|XP_002040103.1|DSEC
OG0005207	LOC6495314|XP_001958645.1|DANA	LOC6608352|XP_002033089.1|DSEC
OG0005208	LOC6494161|XP_001960847.1|DANA	LOC6608438|XP_002033172.2|DSEC
OG0005209	LOC6497719|XP_001961494.1|DANA	LOC6611326|XP_002035873.1|DSEC
OG0005210	LOC6497718|XP_032307452.1|DANA	LOC6611324|XP_032569997.1|DSEC
OG0005211	LOC6506130|XP_001958491.1|DANA	LOC6616543|XP_002040902.1|DSEC
OG0005212	LOC6496311|XP_001960676.1|DANA	LOC6613032|XP_002037522.1|DSEC
OG0005213	LOC6504104|XP_001964187.1|DANA	LOC6612243|XP_002036755.1|DSEC
OG0005214	LOC6497576|XP_001961780.2|DANA	LOC6611610|XP_032569861.1|DSEC
OG0005215	LOC6498062|XP_001962008.1|DANA	LOC6613279|XP_002037756.1|DSEC
OG0005216	LOC6496871|XP_001963237.1|DANA	LOC6614683|XP_002039110.1|DSEC
OG0005217	LOC6497248|XP_032307559.1|DANA	LOC6619306|XP_002043523.1|DSEC
OG0005218	LOC6504826|XP_014760469.1|DANA	LOC6611763|XP_032569709.1|DSEC
OG0005219	LOC6495797|XP_001959608.1|DANA	LOC6608299|XP_002033036.1|DSEC
OG0005220	LOC6507653|XP_001956081.1|DANA	LOC6610343|XP_002034929.1|DSEC
OG0005221	LOC6505365|XP_001964857.1|DANA	LOC6611788|XP_002036311.1|DSEC
OG0005222	LOC6497598|XP_032307783.1|DANA	LOC6614450|XP_032583030.1|DSEC
OG0005223	LOC6504338|XP_001965023.1|DANA	LOC6617857|XP_002042165.1|DSEC
OG0005224	LOC6498344|XP_032307791.1|DANA	LOC6611722|XP_002036253.1|DSEC
OG0005225	LOC6497163|XP_001962644.1|DANA	LOC6613185|XP_032583688.1|DSEC
OG0005226	LOC6497396|XP_032307331.1|DANA	LOC6611606|XP_032569862.1|DSEC
OG0005227	LOC6498139|XP_001962158.1|DANA	LOC6613684|XP_002038154.1|DSEC
OG0005228	LOC6497402|XP_032307620.1|DANA	LOC6613685|XP_032583465.1|DSEC
OG0005229	LOC6497891|XP_001961657.1|DANA	LOC6617305|XP_032583498.1|DSEC
OG0005230	LOC6497058|XP_001962836.1|DANA	LOC6612120|XP_002036637.1|DSEC
OG0005231	LOC6497676|XP_001961595.2|DANA	LOC6617196|XP_002041523.1|DSEC
OG0005232	LOC6497732|XP_032307377.1|DANA	LOC6613156|XP_032583321.1|DSEC
OG0005233	LOC6497714|XP_001961501.1|DANA	LOC6611319|XP_002035866.1|DSEC
OG0005234	LOC6497065|XP_001962820.3|DANA	LOC6614690|XP_002039117.2|DSEC
OG0005235	LOC6497883|XP_001961642.1|DANA	LOC6614581|XP_002039009.1|DSEC
OG0005236	LOC6506743|XP_001965240.1|DANA	LOC6613333|XP_002037809.2|DSEC
OG0005237	LOC6503824|XP_032311166.1|DANA	LOC6613329|XP_032575599.1|DSEC
OG0005238	LOC6503816|XP_001965244.1|DANA	LOC6613328|XP_002037804.2|DSEC
OG0005239	LOC6497432|XP_001962095.1|DANA	LOC6613059|XP_002037542.2|DSEC
OG0005240	LOC6496932|XP_032311045.1|DANA	LOC6611980|XP_002036497.1|DSEC
OG0005241	LOC6497553|XP_001961835.1|DANA	LOC6617347|XP_032571638.1|DSEC
OG0005242	LOC6498626|XP_001963182.1|DANA	LOC6612050|XP_002036567.1|DSEC
OG0005243	LOC6497639|XP_001961658.2|DANA	LOC6617306|XP_032583495.1|DSEC
OG0005244	LOC6500658|XP_001953665.1|DANA	LOC6606626|XP_032578851.1|DSEC
OG0005245	LOC6500112|XP_032305902.1|DANA	LOC6614189|XP_002038636.1|DSEC
OG0005246	LOC6507425|XP_001965374.1|DANA	LOC6617250|XP_002041577.1|DSEC
OG0005247	LOC6494699|XP_001959833.1|DANA	LOC6615735|XP_002040106.1|DSEC
OG0005248	LOC6494653|XP_001965951.3|DANA	LOC6606302|XP_032577077.1|DSEC
OG0005249	LOC6501021|XP_001954390.2|DANA	LOC6616653|XP_002041010.1|DSEC
OG0005250	LOC6497149|XP_032311015.1|DANA	LOC6618268|XP_032572310.1|DSEC
OG0005251	LOC6496940|XP_032311418.1|DANA	LOC6611962|XP_032575933.1|DSEC
