Orthogroup	DANA.longest_only	DSIM.longest_only
OG0003794	LOC6494758|XP_001959727.1|DANA	LOC6735710|XP_016029083.1|DSIM
OG0003795	LOC26514008|XP_001956389.1|DANA	LOC27207737|XP_016031895.2|DSIM
OG0003796	LOC6505520|XP_001964773.1|DANA	LOC6730089|XP_002105382.1|DSIM
OG0003797	LOC6497702|XP_001961534.1|DANA	LOC6732323|XP_016024986.1|DSIM
OG0003798	LOC6495319|XP_001958637.1|DANA	LOC6733720|XP_016026691.1|DSIM
OG0003799	LOC6496094|XP_001960211.3|DANA	LOC27206600|XP_016029112.2|DSIM
OG0003800	LOC6497703|XP_001961528.1|DANA	LOC6732328|XP_002079456.1|DSIM
OG0003801	LOC6497268|XP_014761601.1|DANA	LOC6732891|XP_016025611.1|DSIM
OG0003802	LOC6498263|XP_001962422.1|DANA	LOC6732899|XP_002080004.2|DSIM
OG0003803	LOC6506008|XP_001964771.1|DANA	LOC6730087|XP_016036852.1|DSIM
OG0003804	LOC6497822|XP_001961520.2|DANA	LOC6732346|XP_016024998.1|DSIM
OG0003805	LOC6497860|XP_001961585.2|DANA	LOC6730406|XP_002077587.3|DSIM
OG0003806	LOC6499006|XP_014760133.1|DANA	LOC6733155|XP_016026030.1|DSIM
OG0003807	LOC6497118|XP_032311272.1|DANA	LOC6731142|XP_016023692.1|DSIM
OG0003808	LOC6494363|XP_032306685.1|DANA, LOC6506533|XP_014764804.2|DANA	LOC27206216|XP_016032338.2|DSIM
OG0003809	LOC6498070|XP_001962016.1|DANA	LOC6732733|XP_016025465.1|DSIM
OG0003810	LOC6496468|XP_001960965.1|DANA	LOC6736088|XP_016029484.1|DSIM
OG0003811	LOC6495192|XP_032307078.1|DANA	LOC6735259|XP_016028607.1|DSIM
OG0003812	LOC6503404|XP_032311389.1|DANA	LOC6730420|XP_039147089.1|DSIM
OG0003813	LOC6496981|XP_001963002.1|DANA	LOC6731693|XP_002078829.1|DSIM
OG0003814	LOC6497027|XP_001962901.1|DANA	LOC6732096|XP_016024768.1|DSIM
OG0003815	LOC6501110|XP_032305881.1|DANA	LOC27206460|XP_016033859.1|DSIM
OG0003816	LOC6497070|XP_001962812.2|DANA	LOC6732825|XP_016025547.1|DSIM
OG0003817	LOC6504664|XP_001964879.1|DANA	LOC6731635|XP_002078775.1|DSIM
OG0003818	LOC6503375|XP_001965343.1|DANA	LOC6732726|XP_016025458.1|DSIM
OG0003819	LOC6507274|XP_001965340.1|DANA	LOC6730926|XP_016023375.1|DSIM
OG0003820	LOC6499374|XP_001954762.1|DANA	LOC6728842|XP_002104176.1|DSIM
OG0003821	LOC6496344|XP_032306565.1|DANA	LOC6734482|XP_002081501.1|DSIM
OG0003822	LOC6497344|XP_001962280.1|DANA	LOC6731210|XP_002078369.2|DSIM
OG0003823	LOC6498674|XP_001963296.1|DANA	LOC6730615|XP_016023053.1|DSIM
OG0003824	LOC6497075|XP_001962803.1|DANA	LOC6732837|XP_002079950.1|DSIM
OG0003825	LOC6497193|XP_001962581.1|DANA	LOC6731533|XP_002078680.1|DSIM
OG0003826	LOC6498323|XP_001962543.1|DANA	LOC27208514|XP_016023588.1|DSIM
OG0003827	LOC6505389|XP_001964875.1|DANA	LOC6731631|XP_002078771.1|DSIM
OG0003828	LOC6505399|XP_001964877.1|DANA	LOC6731634|XP_016024314.1|DSIM
OG0003829	LOC6498407|XP_001962736.1|DANA	LOC6739237|XP_039154423.1|DSIM
OG0003830	LOC6497148|XP_001962664.2|DANA	LOC6733064|XP_002080141.1|DSIM
OG0003831	LOC6499744|XP_001954015.1|DANA	LOC6729037|XP_002104358.1|DSIM
OG0003832	LOC6498234|XP_001962357.1|DANA	LOC6731268|XP_016023829.1|DSIM
OG0003833	LOC6497303|XP_032307723.1|DANA	LOC6731270|XP_016023832.1|DSIM
OG0003834	LOC6497297|XP_001962373.1|DANA	LOC6731283|XP_016023848.1|DSIM
OG0003835	LOC6497795|XP_014761824.1|DANA	LOC6732445|XP_016025088.1|DSIM
OG0003836	LOC6498031|XP_001961931.2|DANA	LOC6732756|XP_002079869.2|DSIM
OG0003837	LOC6497511|XP_001961933.1|DANA	LOC6732754|XP_002079867.2|DSIM
OG0003838	LOC6498056|XP_001961982.1|DANA	LOC6730884|XP_016023309.1|DSIM
OG0003839	LOC6504334|XP_032311162.1|DANA	LOC6732207|XP_002079336.1|DSIM
OG0003840	LOC6496490|XP_001961004.1|DANA	LOC6733468|XP_002080525.1|DSIM
OG0003841	LOC6503306|XP_001967580.1|DANA	LOC6730721|XP_016023152.1|DSIM
OG0003842	LOC6498646|XP_001963233.1|DANA	LOC6731924|XP_016024595.1|DSIM
OG0003843	LOC6498418|XP_001962765.1|DANA	LOC6732274|XP_039153672.1|DSIM
OG0003844	LOC6504335|XP_014760430.1|DANA	LOC6732205|XP_016024883.1|DSIM
OG0003845	LOC6497166|XP_032311349.1|DANA	LOC6732396|XP_039151659.1|DSIM
OG0003846	LOC6505435|XP_014760497.1|DANA	LOC6731653|XP_016024334.1|DSIM
OG0003847	LOC6505342|XP_014760475.1|DANA	LOC27207473|XP_016024271.1|DSIM
OG0003848	LOC6499913|XP_001953645.3|DANA	LOC6739737|XP_002076630.2|DSIM
OG0003849	LOC6496602|XP_001961230.1|DANA	LOC6733872|XP_002080916.1|DSIM
OG0003850	LOC6498411|XP_032311133.1|DANA	LOC6732293|XP_016024955.1|DSIM
OG0003851	LOC6495040|XP_001959185.1|DANA	LOC6735410|XP_016028725.1|DSIM
OG0003852	LOC6498109|XP_001962094.2|DANA	LOC6730670|XP_039154430.1|DSIM
OG0003853	LOC6496171|XP_014763646.1|DANA	LOC6734687|XP_016027883.1|DSIM
OG0003854	LOC6498171|XP_001962227.1|DANA	LOC6732554|XP_016025205.1|DSIM
OG0003855	LOC6498170|XP_001962226.3|DANA	LOC6732553|XP_002079672.3|DSIM
OG0003856	LOC6497060|XP_032311295.1|DANA	LOC6731939|XP_002079074.1|DSIM
OG0003857	LOC6504393|XP_001964966.1|DANA	LOC6732493|XP_002079613.1|DSIM
OG0003858	LOC6502906|XP_032311795.1|DANA	LOC27208298|XP_039153828.1|DSIM
OG0003859	LOC6507285|XP_001965344.1|DANA	LOC6732727|XP_016025459.1|DSIM
OG0003860	LOC6502519|XP_014763917.1|DANA	LOC6734989|XP_002081971.2|DSIM
OG0003861	LOC6496724|XP_001967334.1|DANA	LOC6730756|XP_002077924.1|DSIM
OG0003862	LOC6497328|XP_014761648.1|DANA	LOC6731173|XP_016023720.1|DSIM
OG0003863	LOC6505366|XP_032311167.1|DANA	LOC6731609|XP_039151129.1|DSIM
OG0003864	LOC6504729|XP_001964858.1|DANA	LOC6731608|XP_002078749.1|DSIM
OG0003865	LOC6499570|XP_001954361.1|DANA	LOC6729673|XP_002104979.2|DSIM
OG0003867	LOC26514973|XP_014760160.1|DANA	LOC27207535|XP_016025867.1|DSIM
OG0003868	LOC6498573|XP_001963095.1|DANA	LOC6731789|XP_016024479.2|DSIM
OG0003869	LOC6497010|XP_001962932.1|DANA	LOC6730858|XP_002078022.2|DSIM
OG0003870	LOC6497659|XP_001961619.3|DANA	LOC6732682|XP_016025407.1|DSIM
OG0003871	LOC6498484|XP_001962920.2|DANA	LOC6732074|XP_002079206.1|DSIM
OG0003872	LOC6494210|XP_001960745.2|DANA	LOC6734934|XP_002081931.1|DSIM
OG0003873	LOC6497969|XP_001961817.1|DANA	LOC6733045|XP_002080123.1|DSIM
OG0003874	LOC6498374|XP_032311006.1|DANA	LOC6733066|XP_016025769.1|DSIM
OG0003875	LOC6496962|XP_032311352.1|DANA	LOC6731745|XP_016024418.1|DSIM
OG0003876	LOC6496864|XP_001963250.1|DANA	LOC6730591|XP_016023035.1|DSIM
OG0003877	LOC6497789|XP_001961455.1|DANA	LOC6732456|XP_002079576.1|DSIM
OG0003878	LOC6503372|XP_014760384.1|DANA	LOC6732728|XP_039147215.1|DSIM
OG0003879	LOC6507552|XP_001955903.1|DANA	LOC27209130|XP_016029640.2|DSIM
OG0003880	LOC6506451|XP_001957856.1|DANA	LOC27206237|XP_016031379.1|DSIM
OG0003881	LOC6495836|XP_001959682.1|DANA	LOC6736098|XP_002082999.1|DSIM
OG0003882	LOC6493894|XP_014762453.1|DANA	LOC27207977|XP_016026042.1|DSIM
OG0003883	LOC6503668|XP_001963966.1|DANA	LOC6739896|XP_016038500.1|DSIM
OG0003884	LOC6497084|XP_001962790.1|DANA	LOC6732250|XP_016024928.1|DSIM
OG0003885	LOC6496998|XP_001962960.1|DANA	LOC6731230|XP_002078389.1|DSIM
OG0003886	LOC6498504|XP_001962961.2|DANA	LOC6731229|XP_002078388.2|DSIM
OG0003887	LOC6503289|XP_001967578.3|DANA	LOC6730722|XP_002077890.3|DSIM
OG0003888	LOC6501630|XP_001955640.1|DANA	LOC6729132|XP_016035777.1|DSIM
OG0003889	LOC6497551|XP_001961840.1|DANA	LOC6730544|XP_016022996.1|DSIM
OG0003890	LOC6506842|XP_001957136.1|DANA	LOC6736639|XP_002083495.1|DSIM
OG0003891	LOC6497088|XP_001962784.1|DANA	LOC6732259|XP_002079388.2|DSIM
OG0003892	LOC6507463|XP_001955962.1|DANA	LOC6736405|XP_002083277.1|DSIM
OG0003893	LOC6498438|XP_001962822.1|DANA	LOC6732814|XP_016025540.1|DSIM
OG0003894	LOC6498597|XP_001963131.1|DANA	LOC6731829|XP_002078964.1|DSIM
OG0003895	LOC6495578|XP_001959134.1|DANA	LOC6735467|XP_002082406.1|DSIM
OG0003896	LOC6495067|XP_001959137.1|DANA	LOC6735464|XP_016028769.1|DSIM
OG0003897	LOC6494647|XP_001959940.1|DANA	LOC6734901|XP_002081898.1|DSIM
OG0003898	LOC6498018|XP_001961902.1|DANA	LOC6732783|XP_002079896.2|DSIM
OG0003899	LOC6503358|XP_001965366.1|DANA	LOC6730462|XP_002077643.2|DSIM
OG0003900	LOC6503785|XP_001965247.2|DANA	LOC6730523|XP_016022977.1|DSIM
OG0003901	LOC6505557|XP_001964965.1|DANA	LOC6732492|XP_002079612.1|DSIM
OG0003902	LOC6503458|XP_001965313.1|DANA	LOC6731315|XP_016023887.1|DSIM
OG0003903	LOC6497051|XP_001962847.1|DANA	LOC6732158|XP_002079290.2|DSIM
OG0003904	LOC6498451|XP_001962848.1|DANA	LOC6732159|XP_002079291.2|DSIM
OG0003905	LOC6501542|XP_001955449.1|DANA	LOC6729470|XP_016036142.1|DSIM
OG0003906	LOC6494518|XP_001960189.1|DANA	LOC6735673|XP_002082591.2|DSIM
OG0003907	LOC6497892|XP_001961660.1|DANA	LOC6730505|XP_002077686.1|DSIM
OG0003908	LOC6497893|XP_001961661.1|DANA	LOC6730506|XP_002077687.1|DSIM
OG0003909	LOC6495285|XP_032306358.1|DANA	LOC6733941|XP_016026996.1|DSIM
OG0003910	LOC6500073|XP_001953272.1|DANA	LOC6727114|XP_002102507.1|DSIM
OG0003911	LOC6506159|XP_001965123.1|DANA	LOC27207317|XP_016023479.1|DSIM
OG0003912	LOC6496704|XP_001967347.1|DANA	LOC6732444|XP_002079565.2|DSIM
OG0003913	LOC6504365|XP_032310985.1|DANA	LOC6732244|XP_016024925.1|DSIM
OG0003914	LOC6497053|XP_001962844.1|DANA	LOC6731952|XP_002079087.2|DSIM
OG0003915	LOC6503066|XP_032308938.1|DANA	LOC27208350|XP_039153951.1|DSIM
OG0003916	LOC6498140|XP_001962160.1|DANA	LOC6732500|XP_002079620.1|DSIM
OG0003917	LOC6497220|XP_001962533.3|DANA	LOC6731080|XP_002078238.1|DSIM
OG0003918	LOC6497950|XP_001961783.1|DANA	LOC6732035|XP_002079167.1|DSIM
OG0003919	LOC6503309|XP_032309225.1|DANA	LOC6730829|XP_002077996.1|DSIM
OG0003920	LOC6495851|XP_001959710.1|DANA	LOC6735725|XP_002082638.1|DSIM
OG0003921	LOC6497376|XP_001962211.2|DANA	LOC6732982|XP_039151609.1|DSIM
OG0003922	LOC6498446|XP_001962834.2|DANA	LOC6731941|XP_002079076.1|DSIM
OG0003923	LOC6506026|XP_001966650.1|DANA	LOC6724701|XP_002105747.1|DSIM
OG0003924	LOC6496520|XP_001961060.1|DANA	LOC6734289|XP_016027354.1|DSIM
OG0003925	LOC6498516|XP_032310932.1|DANA	LOC6731040|XP_016023534.1|DSIM
OG0003926	LOC6496986|XP_001962992.1|DANA	LOC6738944|XP_016023547.1|DSIM
OG0003927	LOC6497430|XP_001962097.1|DANA	LOC6730668|XP_002077838.1|DSIM
OG0003928	LOC6498340|XP_032307749.1|DANA	LOC6731534|XP_002078681.1|DSIM
OG0003929	LOC6497056|XP_001962840.2|DANA	LOC6731947|XP_002079082.1|DSIM
OG0003930	LOC6498246|XP_001962388.1|DANA	LOC27206679|XP_016023861.1|DSIM
OG0003931	LOC6497279|XP_014761610.1|DANA	LOC6731252|XP_016023790.1|DSIM
OG0003932	LOC6495571|XP_014763357.1|DANA	LOC6733631|XP_039148516.1|DSIM
OG0003933	LOC6497240|XP_014761576.1|DANA	LOC6731003|XP_016023466.1|DSIM
OG0003934	LOC6498347|XP_001962595.1|DANA	LOC6731554|XP_002078695.1|DSIM
OG0003935	LOC6494417|XP_001960368.1|DANA	LOC6734688|XP_016027886.1|DSIM
OG0003936	LOC6496170|XP_001960367.1|DANA	LOC6734689|XP_002081696.1|DSIM
OG0003937	LOC6494092|XP_001960993.1|DANA	LOC6733456|XP_016026403.1|DSIM
OG0003938	LOC6498514|XP_032311261.1|DANA	LOC6731035|XP_039148279.1|DSIM
OG0003939	LOC6498329|XP_001962555.1|DANA	LOC6731056|XP_002078215.1|DSIM
OG0003940	LOC6506298|XP_001965149.1|DANA	LOC6731029|XP_002078190.2|DSIM
OG0003941	LOC6496992|XP_001962975.1|DANA	LOC6731032|XP_002078193.1|DSIM
OG0003942	LOC6505480|XP_001964937.2|DANA	LOC6731409|XP_002078561.1|DSIM
OG0003943	LOC6498520|XP_001962987.1|DANA	LOC27206521|XP_016023531.1|DSIM
OG0003944	LOC6498480|XP_001962909.1|DANA	LOC6732088|XP_002079220.1|DSIM
OG0003945	LOC6495906|XP_001959832.1|DANA	LOC6739498|XP_002076395.1|DSIM
OG0003946	LOC6498012|XP_014761929.1|DANA	LOC6732800|XP_002079913.1|DSIM
OG0003947	LOC6497528|XP_001961899.1|DANA	LOC6732788|XP_002079901.2|DSIM
OG0003948	LOC6497909|XP_001961696.1|DANA	LOC6732621|XP_002079740.1|DSIM
OG0003949	LOC6497620|XP_001961694.2|DANA	LOC6732623|XP_039154511.1|DSIM
OG0003950	LOC6497111|XP_001962732.1|DANA	LOC6731155|XP_016023707.1|DSIM
OG0003951	LOC6497115|XP_014761520.1|DANA, LOC116656028|XP_032311056.1|DANA	LOC6731150|XP_002078308.2|DSIM
OG0003952	LOC6497589|XP_001961755.3|DANA	LOC6731969|XP_002079103.1|DSIM
OG0003953	LOC6498240|XP_001962368.1|DANA	LOC6731278|XP_016023841.1|DSIM
OG0003954	LOC6507683|XP_001956142.1|DANA	LOC6736757|XP_016030379.1|DSIM
OG0003955	LOC6498586|XP_032311044.1|DANA	LOC6731814|XP_016024503.1|DSIM
OG0003956	LOC6497658|XP_032307698.1|DANA	LOC6732680|XP_016025401.1|DSIM
OG0003957	LOC6493740|XP_001958346.1|DANA	LOC6737252|XP_016030964.1|DSIM
OG0003958	LOC6502372|XP_001967165.3|DANA	LOC6726126|XP_016039626.1|DSIM
OG0003959	LOC6495059|XP_032306532.1|DANA	LOC6735450|XP_016028753.1|DSIM
OG0003960	LOC6503689|XP_001963918.2|DANA	LOC6733227|XP_039152613.1|DSIM
OG0003961	LOC6504491|XP_014760438.1|DANA	LOC6731399|XP_039151770.1|DSIM
OG0003962	LOC6496984|XP_001962996.1|DANA	LOC6731044|XP_016023550.1|DSIM
OG0003963	LOC6498027|XP_032307402.1|DANA	LOC6732768|XP_002079881.2|DSIM
OG0003964	LOC6504256|XP_001965098.1|DANA	LOC6730864|XP_016023290.1|DSIM
OG0003965	LOC6497578|XP_032307562.1|DANA	LOC6731436|XP_016024062.1|DSIM
OG0003966	LOC6505392|XP_001966903.1|DANA	LOC6739531|XP_016025910.1|DSIM, LOC120284354|XP_039147402.1|DSIM
OG0003967	LOC6495665|XP_014763434.1|DANA	LOC6735571|XP_016028920.1|DSIM
OG0003968	LOC6494952|XP_014763084.1|DANA	LOC6735568|XP_016028909.1|DSIM
OG0003969	LOC6494649|XP_001959936.1|DANA	LOC6739261|XP_016028173.1|DSIM
OG0003970	LOC6503354|XP_001965369.1|DANA	LOC6730459|XP_016022916.2|DSIM
OG0003971	LOC6496947|XP_001963080.1|DANA	LOC6731772|XP_016024467.1|DSIM
OG0003972	LOC6493610|XP_014764466.1|DANA	LOC6738108|XP_016031942.1|DSIM
OG0003973	LOC6496187|XP_001960402.1|DANA	LOC6736145|XP_002083045.1|DSIM
OG0003974	LOC6495138|XP_001958974.1|DANA	LOC6734080|XP_002081115.1|DSIM
OG0003975	LOC6498360|XP_032310950.1|DANA	LOC6731576|XP_016024239.1|DSIM
OG0003976	LOC6498432|XP_001962808.1|DANA	LOC6732831|XP_002079944.1|DSIM
OG0003977	LOC6504340|XP_001965021.1|DANA	LOC6732199|XP_002079328.1|DSIM
OG0003978	LOC6506304|XP_032310610.1|DANA	LOC6738657|XP_002085459.1|DSIM
OG0003979	LOC6498604|XP_001963145.1|DANA	LOC6731844|XP_002078979.1|DSIM
OG0003980	LOC6494306|XP_001965940.1|DANA	LOC6727995|XP_002103347.2|DSIM
OG0003981	LOC6497026|XP_001962904.1|DANA	LOC6732093|XP_002079225.1|DSIM
OG0003982	LOC6497064|XP_001962821.2|DANA	LOC6732816|XP_016025541.1|DSIM
OG0003983	LOC6497788|XP_001961454.1|DANA	LOC6732457|XP_002079577.1|DSIM
OG0003984	LOC6497514|XP_014761717.1|DANA	LOC6732760|XP_016025483.1|DSIM
OG0003985	LOC26514494|XP_014762335.1|DANA	LOC6732764|XP_016025484.1|DSIM
OG0003986	LOC6498658|XP_001963262.3|DANA	LOC6731339|XP_002078495.2|DSIM
OG0003987	LOC6498659|XP_032311001.1|DANA	LOC6731341|XP_016023934.1|DSIM
OG0003988	LOC6497203|XP_001962563.3|DANA	LOC6731046|XP_039147495.1|DSIM
OG0003989	LOC6504241|XP_001965104.1|DANA	LOC6732064|XP_002079196.1|DSIM
OG0003990	LOC6497720|XP_001961492.1|DANA	LOC6732389|XP_002079510.1|DSIM
OG0003991	LOC6506615|XP_014760573.1|DANA	LOC6730978|XP_016023443.1|DSIM
OG0003992	LOC6506625|XP_001965217.1|DANA	LOC6730975|XP_002078136.1|DSIM
OG0003993	LOC6506712|XP_001965231.2|DANA	LOC6730961|XP_039149579.1|DSIM
OG0003994	LOC6501497|XP_001955373.1|DANA	LOC6729993|XP_002105287.1|DSIM
OG0003995	LOC6494062|XP_001961059.1|DANA	LOC6734288|XP_039147482.1|DSIM
OG0003996	LOC6495074|XP_001959124.1|DANA	LOC6733624|XP_002080678.1|DSIM
OG0003997	LOC6496855|XP_001963266.1|DANA	LOC6731344|XP_016023935.1|DSIM
OG0003998	LOC26513764|XP_032309419.1|DANA	LOC27209337|XP_039148229.1|DSIM
OG0003999	LOC6498703|XP_001965872.1|DANA	LOC6739549|XP_002076446.1|DSIM
OG0004000	LOC6501886|XP_001966733.1|DANA	LOC27207325|XP_039153950.1|DSIM
OG0004001	LOC6494225|XP_001960704.1|DANA	LOC6735998|XP_016029373.1|DSIM
OG0004002	LOC6498260|XP_001962418.1|DANA	LOC6732901|XP_002080006.1|DSIM
OG0004003	LOC6497942|XP_032307321.1|DANA	LOC6731959|XP_016024627.1|DSIM
OG0004004	LOC6497446|XP_001962060.1|DANA	LOC6731452|XP_016024106.1|DSIM
OG0004005	LOC6497961|XP_032307648.1|DANA	LOC6731087|XP_016023614.1|DSIM
OG0004006	LOC6498160|XP_001962206.1|DANA	LOC6732977|XP_002080056.1|DSIM
OG0004007	LOC6498488|XP_001962933.1|DANA	LOC6730857|XP_002078021.1|DSIM
OG0004008	LOC6507136|XP_032310971.1|DANA	LOC6730424|XP_039147100.1|DSIM
OG0004009	LOC6498314|XP_001962517.1|DANA	LOC6730705|XP_002077875.2|DSIM
OG0004010	LOC6497095|XP_014761516.1|DANA	LOC6732273|XP_039153679.1|DSIM
OG0004011	LOC6504374|XP_001964972.2|DANA	LOC6732234|XP_016024911.1|DSIM
OG0004012	LOC6498943|XP_014765836.1|DANA	LOC6729122|XP_016035770.1|DSIM
OG0004013	LOC6497104|XP_001962747.1|DANA	LOC6732296|XP_039154307.1|DSIM
OG0004014	LOC6506322|XP_032310081.1|DANA	LOC6738109|XP_039149775.1|DSIM
OG0004015	LOC6498450|XP_001962845.1|DANA	LOC6732161|XP_016024843.1|DSIM
OG0004016	LOC6498572|XP_014762186.1|DANA	LOC6731788|XP_002078923.1|DSIM
OG0004017	LOC6503831|XP_001965239.1|DANA	LOC6730955|XP_002078118.1|DSIM
OG0004018	LOC6495105|XP_001959056.1|DANA	LOC6733322|XP_002080381.1|DSIM
OG0004019	LOC6497371|XP_001962219.1|DANA	LOC6732991|XP_002080070.1|DSIM
OG0004020	LOC6498318|XP_001962529.1|DANA	LOC27206524|XP_016023238.1|DSIM
OG0004021	LOC116654946|XP_032307645.1|DANA, LOC6497954|XP_001961789.2|DANA	LOC6739182|XP_016023230.1|DSIM
OG0004022	LOC6498141|XP_001962162.1|DANA	LOC6732498|XP_002079618.1|DSIM
OG0004023	LOC6496016|XP_001960046.3|DANA	LOC6735284|XP_016028648.1|DSIM
OG0004024	LOC6498681|XP_001963316.2|DANA	LOC6739242|XP_016025185.1|DSIM
OG0004025	LOC6497494|XP_001961967.1|DANA	LOC6731681|XP_016024371.1|DSIM
OG0004026	LOC6498118|XP_032307369.1|DANA	LOC6730656|XP_016023094.1|DSIM
OG0004028	LOC6497131|XP_014761527.1|DANA	LOC6731115|XP_002078272.1|DSIM
OG0004029	LOC6497198|XP_001962572.1|DANA	LOC6731523|XP_016024200.1|DSIM
OG0004030	LOC6495725|XP_001959444.2|DANA	LOC6735975|XP_002082884.1|DSIM
OG0004031	LOC6497015|XP_001962925.1|DANA	LOC6732067|XP_016024741.1|DSIM
OG0004032	LOC6498720|XP_032308655.1|DANA	LOC6739551|XP_016025895.1|DSIM
OG0004033	LOC6496975|XP_032311078.1|DANA	LOC6731706|XP_016024386.1|DSIM
OG0004034	LOC6498230|XP_001962347.3|DANA	LOC6732724|XP_016025455.1|DSIM
OG0004035	LOC6496990|XP_001962979.1|DANA	LOC6731036|XP_016023526.1|DSIM
OG0004036	LOC6496706|XP_032309227.1|DANA	LOC6730771|XP_016023179.1|DSIM
OG0004037	LOC6497044|XP_001962861.1|DANA	LOC6732142|XP_016024823.1|DSIM
OG0004038	LOC6497645|XP_001961643.1|DANA	LOC27206531|XP_016022967.1|DSIM
OG0004039	LOC6497441|XP_014761707.1|DANA	LOC6730697|XP_016023125.1|DSIM
OG0004040	LOC6494189|XP_001960800.1|DANA	LOC6735772|XP_002082685.1|DSIM
OG0004041	LOC6501970|XP_001966788.1|DANA	LOC27206588|XP_016038662.1|DSIM
OG0004042	LOC6506189|XP_001958377.1|DANA	LOC27208893|XP_016030672.1|DSIM
OG0004043	LOC6496900|XP_001963184.1|DANA	LOC6731874|XP_002079009.1|DSIM
OG0004044	LOC6503842|XP_001963702.1|DANA	LOC6725376|XP_016038431.1|DSIM
OG0004045	LOC6496876|XP_001963226.1|DANA	LOC6731915|XP_016024579.1|DSIM
OG0004046	LOC6507338|XP_001965356.2|DANA	LOC27206200|XP_016022933.1|DSIM
OG0004047	LOC6498303|XP_001962498.1|DANA	LOC6732044|XP_016024729.1|DSIM
OG0004048	LOC6506199|XP_001965128.1|DANA	LOC6731013|XP_016023497.1|DSIM
OG0004049	LOC6507169|XP_001965322.1|DANA	LOC6730418|XP_002077599.1|DSIM
OG0004050	LOC6498072|XP_001962023.2|DANA	LOC6732741|XP_016025470.1|DSIM
OG0004051	LOC6498154|XP_001962192.2|DANA	LOC6731984|XP_016024655.1|DSIM
OG0004052	LOC6502125|XP_032309414.1|DANA	LOC6726322|XP_039152792.1|DSIM
OG0004053	LOC6495390|XP_001958729.1|DANA	LOC27206159|XP_016027005.1|DSIM
OG0004054	LOC6497654|XP_001961627.1|DANA	LOC6732690|XP_039154287.1|DSIM
OG0004055	LOC6500239|XP_001952960.1|DANA	LOC6728665|XP_016035325.1|DSIM
OG0004056	LOC6500067|XP_032307678.1|DANA	LOC6726644|XP_016033134.1|DSIM
OG0004057	LOC6506242|XP_001958277.1|DANA	LOC6738758|XP_002085558.1|DSIM
OG0004058	LOC6492994|XP_014764171.1|DANA	LOC6736583|XP_002083445.1|DSIM
OG0004059	LOC6500591|XP_001953530.1|DANA	LOC6727168|XP_016033661.1|DSIM
OG0004060	LOC6499536|XP_001954419.1|DANA	LOC6728541|XP_002103886.1|DSIM
OG0004061	LOC6502958|XP_032308911.1|DANA	LOC6725719|XP_016038995.1|DSIM
OG0004062	LOC6507581|XP_014765335.1|DANA	LOC27206263|XP_016029926.1|DSIM
OG0004063	LOC6504620|XP_001966514.1|DANA	LOC6724960|XP_002105996.1|DSIM
OG0004064	LOC6506733|XP_001957335.1|DANA	LOC6738214|XP_002085026.2|DSIM
OG0004065	LOC6494455|XP_032306793.1|DANA	LOC6735664|XP_039148643.1|DSIM
OG0004066	LOC6494197|XP_001960773.1|DANA	LOC6734500|XP_002081519.2|DSIM
OG0004067	LOC116655270|XP_032308775.1|DANA, LOC6504121|XP_001964228.1|DANA	LOC6725700|XP_016038973.1|DSIM
OG0004068	LOC6499375|XP_001954759.1|DANA	LOC6728839|XP_002104173.2|DSIM
OG0004069	LOC6499376|XP_032305483.1|DANA	LOC6728837|XP_039151278.1|DSIM
OG0004070	LOC6493129|XP_001957102.1|DANA	LOC6739613|XP_002076507.2|DSIM
OG0004071	LOC6507002|XP_001956849.1|DANA	LOC6737366|XP_002084204.2|DSIM
OG0004072	LOC6493011|XP_001956848.1|DANA	LOC6737367|XP_002084205.2|DSIM
OG0004073	LOC6502285|XP_001966169.1|DANA	LOC6726313|XP_002107274.1|DSIM
OG0004074	LOC6495859|XP_001959722.3|DANA	LOC6735715|XP_039148389.1|DSIM
OG0004075	LOC6496531|XP_001961083.1|DANA	LOC6734321|XP_002081344.1|DSIM
OG0004076	LOC6494049|XP_014762609.1|DANA	LOC6734319|XP_016027381.1|DSIM
OG0004077	LOC6497948|XP_001961779.1|DANA	LOC6731432|XP_016024055.1|DSIM
OG0004078	LOC6500997|XP_001954323.1|DANA	LOC6729714|XP_002105020.1|DSIM
OG0004079	LOC6503834|XP_001963686.1|DANA	LOC6725364|XP_002106381.1|DSIM
OG0004080	LOC6494122|XP_001960925.1|DANA	LOC6734789|XP_002081792.1|DSIM
OG0004081	LOC6494940|XP_032305938.1|DANA	LOC6739433|XP_039147550.1|DSIM
OG0004082	LOC26513826|XP_014759736.1|DANA	LOC6735487|XP_002082426.1|DSIM
OG0004083	LOC26514390|XP_014767280.1|DANA	LOC6729324|XP_002104641.2|DSIM
OG0004084	LOC6493591|XP_001958056.1|DANA	LOC120284815|XP_039150083.1|DSIM, LOC6738707|XP_039150080.1|DSIM
OG0004085	LOC6500709|XP_001953767.1|DANA	LOC6727788|XP_016034360.1|DSIM
OG0004086	LOC6501490|XP_001955356.1|DANA	LOC6739776|XP_016036551.1|DSIM
OG0004087	LOC6502918|XP_001963590.1|DANA	LOC27207989|XP_016038848.1|DSIM
OG0004089	LOC6503811|XP_032308509.1|DANA	LOC27208056|XP_039152221.1|DSIM
OG0004090	LOC6503432|XP_001967468.1|DANA	LOC6729389|XP_016036036.1|DSIM
