Orthogroup	DANA.longest_only	DFIC.longest_only
OG0004027	LOC6496206|XP_001960449.1|DANA	LOC108095248|XP_017051764.1|DFIC
OG0004028	LOC6497131|XP_014761527.1|DANA	LOC108092036|XP_017047008.1|DFIC
OG0004029	LOC6497198|XP_001962572.1|DANA	LOC108100982|XP_017060628.1|DFIC
OG0004030	LOC6495725|XP_001959444.2|DANA	LOC108090924|XP_017045344.1|DFIC
OG0004031	LOC6497015|XP_001962925.1|DANA	LOC108093516|XP_017049097.1|DFIC
OG0004032	LOC6498720|XP_032308655.1|DANA	LOC108094149|XP_017050079.1|DFIC
OG0004033	LOC6496975|XP_032311078.1|DANA	LOC108089174|XP_017042799.1|DFIC
OG0004034	LOC6498230|XP_001962347.3|DANA	LOC108096069|XP_017052919.1|DFIC
OG0004035	LOC6496990|XP_001962979.1|DANA	LOC108089838|XP_017043741.1|DFIC
OG0004036	LOC6496706|XP_032309227.1|DANA	LOC108092383|XP_017047416.1|DFIC
OG0004037	LOC6497044|XP_001962861.1|DANA	LOC108101378|XP_017061184.1|DFIC
OG0004038	LOC6497645|XP_001961643.1|DANA	LOC108091487|XP_017046200.1|DFIC
OG0004039	LOC6497441|XP_014761707.1|DANA	LOC108092448|XP_017047522.1|DFIC
OG0004040	LOC6494189|XP_001960800.1|DANA	LOC108096860|XP_017054273.1|DFIC
OG0004041	LOC6501970|XP_001966788.1|DANA	LOC108097684|XP_017055640.1|DFIC
OG0004042	LOC6506189|XP_001958377.1|DANA	LOC108093217|XP_017048672.1|DFIC
OG0004043	LOC6496900|XP_001963184.1|DANA	LOC108100102|XP_017059337.1|DFIC
OG0004044	LOC6503842|XP_001963702.1|DANA	LOC108095337|XP_017051908.1|DFIC
OG0004045	LOC6496876|XP_001963226.1|DANA	LOC108100030|XP_017059236.1|DFIC
OG0004046	LOC6507338|XP_001965356.2|DANA	LOC108091547|XP_017046306.1|DFIC
OG0004047	LOC6498303|XP_001962498.1|DANA	LOC108093482|XP_017049057.1|DFIC
OG0004048	LOC6506199|XP_001965128.1|DANA	LOC108089923|XP_017043894.1|DFIC
OG0004049	LOC6507169|XP_001965322.1|DANA	LOC108091560|XP_017046321.1|DFIC
OG0004050	LOC6498072|XP_001962023.2|DANA	LOC108101216|XP_017060954.1|DFIC
OG0004051	LOC6498154|XP_001962192.2|DANA	LOC108098699|XP_017057297.1|DFIC
OG0004052	LOC6502125|XP_032309414.1|DANA	LOC108091054|XP_017045493.1|DFIC
OG0004053	LOC6495390|XP_001958729.1|DANA	LOC108086449|XP_017038855.1|DFIC
OG0004054	LOC6497654|XP_001961627.1|DANA	LOC108096049|XP_017052884.1|DFIC, LOC108087680|XP_017040713.1|DFIC
OG0004055	LOC6500239|XP_001952960.1|DANA	LOC108087184|XP_017039929.1|DFIC
OG0004056	LOC6500067|XP_032307678.1|DANA	LOC108098602|XP_017057153.1|DFIC
OG0004057	LOC6506242|XP_001958277.1|DANA	LOC108100470|XP_017059890.1|DFIC
OG0004058	LOC6492994|XP_014764171.1|DANA	LOC108099172|XP_017058022.1|DFIC
OG0004059	LOC6500591|XP_001953530.1|DANA	LOC108098599|XP_017057149.1|DFIC
OG0004060	LOC6499536|XP_001954419.1|DANA	LOC108087299|XP_017040100.1|DFIC
OG0004061	LOC6502958|XP_032308911.1|DANA	LOC108101668|XP_017061578.1|DFIC
OG0004062	LOC6507581|XP_014765335.1|DANA	LOC108100542|XP_017059996.1|DFIC
OG0004063	LOC6504620|XP_001966514.1|DANA	LOC108092955|XP_017048321.1|DFIC
OG0004064	LOC6506733|XP_001957335.1|DANA	LOC108096413|XP_017053478.1|DFIC
OG0004065	LOC6494455|XP_032306793.1|DANA	LOC108090762|XP_017045085.1|DFIC
OG0004066	LOC6494197|XP_001960773.1|DANA	LOC108086745|XP_017039274.1|DFIC
OG0004067	LOC116655270|XP_032308775.1|DANA, LOC6504121|XP_001964228.1|DANA	LOC108101684|XP_017061602.1|DFIC
OG0004068	LOC6499375|XP_001954759.1|DANA	LOC108099413|XP_017058419.1|DFIC
OG0004069	LOC6499376|XP_032305483.1|DANA	LOC108099427|XP_017058445.1|DFIC
OG0004070	LOC6493129|XP_001957102.1|DANA	LOC108098493|XP_017056902.1|DFIC
OG0004071	LOC6507002|XP_001956849.1|DANA	LOC108093930|XP_017049800.1|DFIC
OG0004072	LOC6493011|XP_001956848.1|DANA	LOC108093937|XP_017049813.1|DFIC
OG0004073	LOC6502285|XP_001966169.1|DANA	LOC108091092|XP_017045596.1|DFIC
OG0004074	LOC6495859|XP_001959722.3|DANA	LOC108096695|XP_017054001.1|DFIC
OG0004075	LOC6496531|XP_001961083.1|DANA	LOC108094834|XP_017051122.1|DFIC
OG0004076	LOC6494049|XP_014762609.1|DANA	LOC108094833|XP_017051120.1|DFIC
OG0004077	LOC6497948|XP_001961779.1|DANA	LOC108093554|XP_017049179.1|DFIC, LOC108093461|XP_017049066.1|DFIC, LOC108100846|XP_017060415.1|DFIC
OG0004078	LOC6500997|XP_001954323.1|DANA	LOC108095873|XP_017052665.1|DFIC
OG0004079	LOC6503834|XP_001963686.1|DANA	LOC108095376|XP_017051944.1|DFIC
OG0004080	LOC6494122|XP_001960925.1|DANA	LOC108090529|XP_017044741.1|DFIC
OG0004081	LOC6494940|XP_032305938.1|DANA	LOC108086669|XP_017039139.1|DFIC
OG0004082	LOC26513826|XP_014759736.1|DANA	LOC108095216|XP_017051719.1|DFIC
OG0004083	LOC26514390|XP_014767280.1|DANA	LOC108087136|XP_017039823.1|DFIC
OG0004084	LOC6493591|XP_001958056.1|DANA	LOC108088896|XP_017042384.1|DFIC
OG0004085	LOC6500709|XP_001953767.1|DANA	LOC108087023|XP_017039680.1|DFIC
OG0004086	LOC6501490|XP_001955356.1|DANA	LOC108088542|XP_017041877.1|DFIC
OG0004087	LOC6502918|XP_001963590.1|DANA	LOC108091231|XP_017045826.1|DFIC
OG0004089	LOC6503811|XP_032308509.1|DANA	LOC108095308|XP_017051860.1|DFIC
OG0004090	LOC6503432|XP_001967468.1|DANA	LOC108091971|XP_017046867.1|DFIC
OG0004091	LOC6499953|XP_001953567.1|DANA, LOC6499954|XP_001953566.2|DANA	LOC108098894|XP_017057575.1|DFIC
OG0004092	LOC6504095|XP_001964163.2|DANA	LOC108092916|XP_017048262.1|DFIC
OG0004094	LOC6493882|XP_001967782.3|DANA	LOC108091280|XP_017045883.1|DFIC
OG0004095	LOC6501173|XP_001954689.2|DANA	LOC108102067|XP_017062196.1|DFIC
OG0004096	LOC6501489|XP_001955355.1|DANA	LOC108088541|XP_017041875.1|DFIC
OG0004097	LOC6507260|XP_001956370.1|DANA	LOC108095429|XP_017052027.1|DFIC
OG0004098	LOC6499857|XP_001953763.1|DANA	LOC108087002|XP_017039628.1|DFIC
OG0004099	LOC6498885|XP_032312207.1|DANA	LOC108091373|XP_017046014.1|DFIC
OG0004100	LOC6501680|XP_001955751.1|DANA	LOC108090214|XP_017044296.1|DFIC
OG0004101	LOC6501682|XP_001955754.2|DANA	LOC108090204|XP_017044283.1|DFIC
OG0004102	LOC6501683|XP_032312218.1|DANA	LOC108090139|XP_017044166.1|DFIC
OG0004103	LOC6499598|XP_001954325.1|DANA	LOC108095871|XP_017052663.1|DFIC
OG0004104	LOC6501535|XP_032311155.1|DANA	LOC108091703|XP_017046530.1|DFIC
OG0004105	LOC6493237|XP_001957333.1|DANA	LOC108096340|XP_017053374.1|DFIC
OG0004106	LOC6493574|XP_001958024.1|DANA	LOC108088893|XP_017042381.1|DFIC
OG0004107	LOC6493118|XP_001957079.1|DANA	LOC108099205|XP_017058069.1|DFIC
OG0004108	LOC6494274|XP_001965945.1|DANA	LOC108097093|XP_017054643.1|DFIC
OG0004109	LOC6503417|XP_001967469.1|DANA	LOC108091972|XP_017046871.1|DFIC
OG0004110	LOC6493813|XP_001958489.1|DANA	LOC108093596|XP_017049211.1|DFIC
OG0004111	LOC6505349|XP_001966890.2|DANA, LOC6499562|XP_032306021.1|DANA	LOC108095896|XP_017052700.1|DFIC
OG0004112	LOC6501719|XP_001955843.2|DANA	LOC108096005|XP_017052844.1|DFIC
OG0004113	LOC6503611|XP_001964067.1|DANA	LOC108092798|XP_017048058.1|DFIC
OG0004114	LOC6504150|XP_001964276.1|DANA	LOC108097101|XP_017054656.1|DFIC
OG0004115	LOC6503492|XP_001964279.1|DANA	LOC108097098|XP_017054651.1|DFIC
OG0004116	LOC6499559|XP_001954383.1|DANA	LOC108095936|XP_017052762.1|DFIC
OG0004117	LOC6500948|XP_001954226.1|DANA	LOC108092152|XP_017047159.1|DFIC
OG0004118	LOC6494510|XP_001960199.1|DANA	LOC108093947|XP_017049832.1|DFIC
OG0004119	LOC6499553|XP_001954395.1|DANA	LOC108087349|XP_017040177.1|DFIC
OG0004120	LOC6494371|XP_032312338.1|DANA	LOC108097506|XP_017055310.1|DFIC
OG0004121	LOC6502809|XP_001956210.2|DANA	LOC108096174|XP_017053046.1|DFIC
OG0004122	LOC6507401|XP_001956084.1|DANA	LOC108098833|XP_017057478.1|DFIC
OG0004123	LOC6500593|XP_032305641.1|DANA	LOC108098554|XP_017057041.1|DFIC
OG0004124	LOC6503566|XP_032308691.1|DANA	LOC108095560|XP_017052191.1|DFIC
OG0004125	LOC6505882|XP_032305510.1|DANA	LOC108097645|XP_017055565.1|DFIC
OG0004126	LOC6505639|XP_032305507.1|DANA	LOC108088499|XP_017041814.1|DFIC
OG0004127	LOC6498538|XP_001963023.1|DANA	LOC108089215|XP_017042854.1|DFIC
OG0004128	LOC6499960|XP_001953555.1|DANA	LOC108092026|XP_017046954.1|DFIC
OG0004129	LOC6495943|XP_001959900.1|DANA	LOC108093844|XP_017049666.1|DFIC
OG0004130	LOC6503164|XP_032308945.1|DANA	LOC108088665|XP_017042083.1|DFIC
OG0004131	LOC6498954|XP_001955613.1|DANA	LOC108097284|XP_017054982.1|DFIC
OG0004132	LOC6506893|XP_001957047.1|DANA	LOC108099111|XP_017057926.1|DFIC
OG0004133	LOC6498308|XP_001962506.1|DANA	LOC108093502|XP_017049081.1|DFIC
OG0004134	LOC6501364|XP_001955082.2|DANA	LOC108095826|XP_017052595.1|DFIC
OG0004135	LOC6500428|XP_032305672.1|DANA	LOC108101438|XP_017061254.1|DFIC
OG0004136	LOC6500932|XP_001954195.1|DANA	LOC108098525|XP_017056992.1|DFIC
OG0004137	LOC6494163|XP_001960842.1|DANA	LOC108090736|XP_017045047.1|DFIC
OG0004138	LOC6493390|XP_001957657.1|DANA	LOC108089315|XP_017042980.1|DFIC
OG0004139	LOC6502594|XP_032307960.1|DANA	LOC108097109|XP_017054675.1|DFIC
OG0004140	LOC6503659|XP_001963984.1|DANA	LOC108092815|XP_017048080.1|DFIC
OG0004141	LOC6495118|XP_032306510.1|DANA	LOC108094921|XP_017051260.1|DFIC
OG0004142	LOC6503577|XP_001964125.1|DANA	LOC108095602|XP_017052256.1|DFIC
OG0004143	LOC6499831|XP_001953821.1|DANA	LOC108087953|XP_017041031.1|DFIC
OG0004144	LOC6498528|XP_001963003.1|DANA	LOC108101189|XP_017060922.1|DFIC
OG0004145	LOC6493741|XP_001958348.1|DANA	LOC108089003|XP_017042563.1|DFIC
OG0004146	LOC6499269|XP_014765995.1|DANA	LOC108096449|XP_017053545.1|DFIC
OG0004147	LOC6498536|XP_001963018.1|DANA	LOC108101638|XP_017061542.1|DFIC, LOC108089148|XP_017042759.1|DFIC
OG0004148	LOC6499902|XP_014766274.2|DANA	LOC108088068|XP_017041205.1|DFIC
OG0004149	LOC6500590|XP_001953529.1|DANA	LOC108098577|XP_017057102.1|DFIC
OG0004150	LOC6500620|XP_001953583.1|DANA	LOC108098950|XP_017057647.1|DFIC
OG0004151	LOC6505624|XP_001964580.1|DANA	LOC108100770|XP_017060295.1|DFIC
OG0004152	LOC6500037|XP_032305727.1|DANA	LOC108090124|XP_017044145.1|DFIC
OG0004153	LOC6495399|XP_001958760.1|DANA	LOC108086418|XP_017038809.1|DFIC
OG0004154	LOC6506910|XP_001957012.1|DANA	LOC108089468|XP_017043208.1|DFIC
OG0004155	LOC6499275|XP_001954977.1|DANA	LOC108096931|XP_017054376.1|DFIC
OG0004156	LOC6499947|XP_032308825.1|DANA, LOC116655271|XP_032308778.1|DANA, LOC116655290|XP_032308802.1|DANA, LOC116655284|XP_032308794.1|DANA, LOC6499949|XP_032308769.1|DANA	LOC108098786|XP_017057410.1|DFIC
OG0004157	LOC6498750|XP_001967275.2|DANA	LOC108094313|XP_017050334.1|DFIC
OG0004158	LOC6507056|XP_032310673.1|DANA	LOC108100736|XP_017060262.1|DFIC
OG0004159	LOC6500342|XP_001953008.1|DANA	LOC108095825|XP_017052594.1|DFIC
OG0004160	LOC6507580|XP_001955945.1|DANA	LOC108100641|XP_017060133.1|DFIC
OG0004161	LOC6498973|XP_001955579.2|DANA	LOC108092045|XP_017046976.1|DFIC
OG0004162	LOC6501699|XP_001955792.2|DANA	LOC108092092|XP_017047071.1|DFIC
OG0004163	LOC6499405|XP_001954702.2|DANA	LOC108098960|XP_017057662.1|DFIC
OG0004164	LOC6501131|XP_032305406.1|DANA	LOC108098461|XP_017056855.1|DFIC
OG0004165	LOC6494484|XP_014762811.1|DANA	LOC108090829|XP_017045179.1|DFIC
OG0004166	LOC6494908|XP_001959445.1|DANA	LOC108090923|XP_017045343.1|DFIC
OG0004167	LOC6501225|XP_001954797.1|DANA	LOC108099476|XP_017058521.1|DFIC
OG0004168	LOC6500005|XP_001953420.1|DANA	LOC108099468|XP_017058507.1|DFIC
OG0004169	LOC6504029|XP_032308497.1|DANA	LOC108095320|XP_017051886.1|DFIC
OG0004170	LOC6504439|XP_032308335.1|DANA	LOC108091087|XP_017045588.1|DFIC
OG0004171	LOC6504022|XP_001964023.2|DANA	LOC108095384|XP_017051952.1|DFIC
OG0004172	LOC6502035|XP_032311902.1|DANA	LOC108097667|XP_017055605.1|DFIC
OG0004173	LOC6495891|XP_001959791.1|DANA	LOC108093747|XP_017049502.1|DFIC
OG0004174	LOC6494043|XP_032307009.1|DANA	LOC108094848|XP_017051140.1|DFIC
OG0004175	LOC6494290|XP_001960597.1|DANA	LOC108094009|XP_017049925.1|DFIC
OG0004176	LOC6502836|XP_001957171.1|DANA	LOC108089035|XP_017042622.1|DFIC
OG0004177	LOC6499950|XP_014766290.1|DANA	LOC108098872|XP_017057548.1|DFIC
OG0004178	LOC6505787|XP_032305583.1|DANA	LOC108092020|XP_017046945.1|DFIC
OG0004179	LOC6504145|XP_001964268.1|DANA	LOC108097237|XP_017054899.1|DFIC
OG0004180	LOC6500404|XP_032305739.1|DANA	LOC108101088|XP_017060778.1|DFIC
OG0004181	LOC6501507|XP_001955389.1|DANA	LOC108087228|XP_017040001.1|DFIC
OG0004182	LOC6507612|XP_032309826.1|DANA	LOC108089473|XP_017043219.1|DFIC
OG0004183	LOC6507613|XP_032309851.1|DANA	LOC108089583|XP_017043429.1|DFIC
OG0004184	LOC6506524|XP_001957718.1|DANA	LOC108100397|XP_017059759.1|DFIC
OG0004185	LOC6498456|XP_001962860.1|DANA	LOC108101385|XP_017061192.1|DFIC
OG0004186	LOC6503762|XP_001963786.1|DANA	LOC108097132|XP_017054716.1|DFIC
OG0004187	LOC6500020|XP_032306921.1|DANA	LOC108087900|XP_017040967.1|DFIC
OG0004188	LOC6494610|XP_014760084.1|DANA	LOC108097519|XP_017055337.1|DFIC
OG0004189	LOC6494599|XP_001965939.1|DANA	LOC108097846|XP_017055870.1|DFIC
OG0004190	LOC6500450|XP_001953237.1|DANA	LOC108093550|XP_017049135.1|DFIC
OG0004191	LOC6500449|XP_001953234.1|DANA	LOC108093542|XP_017049124.1|DFIC
OG0004192	LOC6499334|XP_001954847.2|DANA	LOC108087956|XP_017041034.1|DFIC
OG0004193	LOC6502315|XP_001966222.2|DANA	LOC108095540|XP_017052158.1|DFIC
OG0004194	LOC6499297|XP_001954921.1|DANA	LOC108087329|XP_017040149.1|DFIC
OG0004195	LOC6504574|XP_001966599.1|DANA	LOC108094617|XP_017050788.1|DFIC
OG0004196	LOC6499072|XP_014765895.1|DANA	LOC108088392|XP_017041630.1|DFIC
OG0004197	LOC6499659|XP_001954201.1|DANA	LOC108102046|XP_017062157.1|DFIC
OG0004198	LOC6501671|XP_001955720.1|DANA	LOC108091384|XP_017046055.1|DFIC
OG0004199	LOC6499316|XP_032312064.1|DANA	LOC108102239|XP_017062467.1|DFIC
OG0004200	LOC6496109|XP_001960244.1|DANA	LOC108090949|XP_017045382.1|DFIC
OG0004201	LOC6505590|XP_001964639.1|DANA	LOC108086569|XP_017039015.1|DFIC
OG0004202	LOC6501068|XP_001954496.3|DANA	LOC108095794|XP_017052544.1|DFIC
OG0004203	LOC6501617|XP_001955612.1|DANA	LOC108097290|XP_017054995.1|DFIC
OG0004204	LOC6506351|XP_001958052.1|DANA	LOC108088883|XP_017042369.1|DFIC
OG0004205	LOC6493617|XP_032310372.1|DANA	LOC108087517|XP_017040409.1|DFIC
OG0004206	LOC6500416|XP_001953173.1|DANA	LOC108101054|XP_017060730.1|DFIC
OG0004207	LOC6500126|XP_001953172.1|DANA	LOC108101056|XP_017060732.1|DFIC
OG0004208	LOC6501155|XP_001954654.1|DANA	LOC108102050|XP_017062164.1|DFIC
OG0004209	LOC6505829|XP_001964444.1|DANA	LOC108099527|XP_017058584.1|DFIC
OG0004210	LOC6500046|XP_001953324.1|DANA	LOC108098548|XP_017057034.1|DFIC
OG0004211	LOC6507028|XP_001965296.1|DANA	LOC108094165|XP_017050106.1|DFIC
OG0004212	LOC6498854|XP_001955794.1|DANA	LOC108092108|XP_017047092.1|DFIC
OG0004213	LOC6500970|XP_001954272.1|DANA	LOC108099390|XP_017058377.1|DFIC
OG0004214	LOC6495815|XP_001959644.1|DANA	LOC108087869|XP_017040942.1|DFIC
OG0004215	LOC6494359|XP_001960469.1|DANA	LOC108087635|XP_017040581.1|DFIC
OG0004216	LOC6507239|XP_014765114.1|DANA	LOC108087581|XP_017040502.1|DFIC
OG0004217	LOC6493337|XP_001957548.1|DANA	LOC108089020|XP_017042594.1|DFIC
OG0004218	LOC6503795|XP_001963732.1|DANA	LOC108101954|XP_017062029.1|DFIC
OG0004219	LOC6499637|XP_001954246.1|DANA	LOC108099622|XP_017058734.1|DFIC
OG0004220	LOC6501325|XP_032307487.1|DANA	LOC108096643|XP_017053897.1|DFIC
OG0004221	LOC6505803|XP_001964403.2|DANA	LOC108098507|XP_017056923.1|DFIC
OG0004222	LOC6505833|XP_001964452.1|DANA	LOC108087906|XP_017040973.1|DFIC
OG0004223	LOC6500537|XP_032305352.1|DANA	LOC108088027|XP_017041141.1|DFIC
OG0004224	LOC6498841|XP_001955832.1|DANA	LOC108090116|XP_017044131.1|DFIC
OG0004225	LOC6505107|XP_001965444.1|DANA	LOC108097357|XP_017055086.1|DFIC
OG0004226	LOC6499312|XP_014766007.1|DANA	LOC108087040|XP_017039703.1|DFIC
OG0004227	LOC6498953|XP_001955615.2|DANA	LOC108097270|XP_017054960.1|DFIC
OG0004228	LOC6501618|XP_001955614.1|DANA	LOC108097312|XP_017055022.1|DFIC
OG0004229	LOC6496181|XP_001960384.2|DANA	LOC108093701|XP_017049380.1|DFIC
OG0004230	LOC6503678|XP_032308576.1|DANA	LOC108097919|XP_017055942.1|DFIC
OG0004231	LOC6493428|XP_001957728.1|DANA	LOC108100359|XP_017059683.1|DFIC
OG0004232	LOC6506517|XP_014764793.1|DANA	LOC108100362|XP_017059689.1|DFIC
OG0004233	LOC6506516|XP_001957732.1|DANA	LOC108100361|XP_017059688.1|DFIC
OG0004234	LOC6506509|XP_014764791.1|DANA	LOC108100330|XP_017059627.1|DFIC
OG0004235	LOC6504898|XP_001966552.1|DANA	LOC108097308|XP_017055014.1|DFIC
OG0004236	LOC6505718|XP_001964396.1|DANA	LOC108087292|XP_017040092.1|DFIC
OG0004237	LOC6500462|XP_001953270.1|DANA	LOC108096132|XP_017052998.1|DFIC
OG0004238	LOC6501027|XP_001954413.1|DANA	LOC108087359|XP_017040188.1|DFIC
OG0004239	LOC6505808|XP_001964410.1|DANA	LOC108098659|XP_017057223.1|DFIC
OG0004240	LOC6501694|XP_032312248.1|DANA	LOC108090189|XP_017044265.1|DFIC
OG0004241	LOC6500475|XP_001953297.1|DANA	LOC108099575|XP_017058667.1|DFIC
OG0004242	LOC6499373|XP_001954765.1|DANA	LOC108099507|XP_017058559.1|DFIC
OG0004243	LOC6493341|XP_001957555.1|DANA	LOC108088978|XP_017042509.1|DFIC
OG0004244	LOC6501286|XP_001954922.1|DANA	LOC108087288|XP_017040086.1|DFIC
OG0004245	LOC6492941|XP_001956697.1|DANA	LOC108100537|XP_017059985.1|DFIC
OG0004246	LOC6507165|XP_032309940.1|DANA	LOC108100624|XP_017060112.1|DFIC
OG0004247	LOC6504635|XP_001966494.1|DANA	LOC108091344|XP_017045981.1|DFIC
OG0004248	LOC6495512|XP_001959005.1|DANA	LOC108094941|XP_017051291.1|DFIC
OG0004249	LOC6507555|XP_001955906.1|DANA	LOC108099054|XP_017057809.1|DFIC
OG0004250	LOC6504342|XP_001965017.1|DANA	LOC108092713|XP_017047928.1|DFIC
OG0004251	LOC6504732|XP_032309113.1|DANA	LOC108092844|XP_017048140.1|DFIC
OG0004252	LOC6501701|XP_001955797.1|DANA	LOC108102042|XP_017062154.1|DFIC
OG0004253	LOC6499630|XP_001954263.1|DANA	LOC108099266|XP_017058130.1|DFIC
OG0004254	LOC6503123|XP_001963465.1|DANA	LOC108097798|XP_017055818.1|DFIC
OG0004255	LOC6502736|XP_032309224.1|DANA	LOC108092289|XP_017047314.1|DFIC, LOC108092290|XP_017047315.1|DFIC
OG0004256	LOC6494262|XP_032306747.1|DANA	LOC108090362|XP_017044476.1|DFIC
OG0004257	LOC6499015|XP_001955508.1|DANA	LOC108088438|XP_017041702.1|DFIC
OG0004258	LOC6500220|XP_032305319.1|DANA	LOC108095918|XP_017052734.1|DFIC
OG0004259	LOC6496300|XP_001960647.1|DANA	LOC108090453|XP_017044634.1|DFIC
OG0004260	LOC6501675|XP_032312185.1|DANA	LOC108091376|XP_017046029.1|DFIC
OG0004261	LOC6500487|XP_014766582.1|DANA	LOC108090117|XP_017044133.1|DFIC
OG0004262	LOC6503401|XP_001967502.1|DANA	LOC108092058|XP_017047007.1|DFIC
OG0004263	LOC6501241|XP_001954832.1|DANA	LOC108101083|XP_017060771.1|DFIC
OG0004264	LOC6499641|XP_001954239.1|DANA	LOC108098576|XP_017057101.1|DFIC
OG0004265	LOC6500098|XP_001953231.1|DANA	LOC108093553|XP_017049138.1|DFIC
OG0004266	LOC6494166|XP_001965970.1|DANA	LOC108097061|XP_017054588.1|DFIC
OG0004267	LOC6505709|XP_001964416.1|DANA	LOC108098914|XP_017057605.1|DFIC
OG0004268	LOC6494321|XP_032306141.1|DANA	LOC108093904|XP_017049752.1|DFIC
OG0004269	LOC6495124|XP_001959000.1|DANA	LOC108093933|XP_017049799.1|DFIC
OG0004270	LOC26514796|XP_014764049.1|DANA	LOC108093632|XP_017049279.1|DFIC
OG0004271	LOC6495803|XP_001959621.1|DANA	LOC108087780|XP_017040800.1|DFIC
OG0004272	LOC6500939|XP_001954212.1|DANA	LOC108092201|XP_017047216.1|DFIC
OG0004273	LOC6500736|XP_001953816.1|DANA	LOC108088014|XP_017041114.1|DFIC
OG0004274	LOC6502316|XP_001966224.1|DANA	LOC108095536|XP_017052152.1|DFIC
OG0004275	LOC6503984|XP_001963956.1|DANA	LOC108095568|XP_017052207.1|DFIC
OG0004276	LOC6502415|XP_032311180.1|DANA	LOC108096234|XP_017053119.1|DFIC
OG0004277	LOC6507152|XP_001956579.2|DANA	LOC108100209|XP_017059474.1|DFIC
OG0004278	LOC6503649|XP_001964000.1|DANA	LOC108095577|XP_017052218.1|DFIC
OG0004279	LOC6497889|XP_001961652.1|DANA	LOC108091453|XP_017046141.1|DFIC
OG0004280	LOC6504024|XP_032308594.1|DANA	LOC108095295|XP_017051827.1|DFIC
OG0004281	LOC6496506|XP_001961040.1|DANA	LOC108101604|XP_017061507.1|DFIC
OG0004282	LOC6494278|XP_001960615.1|DANA	LOC108090515|XP_017044723.1|DFIC
OG0004283	LOC6496286|XP_001960614.1|DANA	LOC108090516|XP_017044724.1|DFIC
OG0004284	LOC26514190|XP_014762303.1|DANA	LOC108089848|XP_017043782.1|DFIC
OG0004285	LOC6500758|XP_001953862.1|DANA	LOC108087272|XP_017040068.1|DFIC
OG0004286	LOC6507155|XP_032309755.1|DANA	LOC108100232|XP_017059498.1|DFIC
OG0004287	LOC6507156|XP_032310003.1|DANA	LOC108100647|XP_017060141.1|DFIC
OG0004288	LOC6507904|XP_001956568.1|DANA	LOC108100529|XP_017059979.1|DFIC
OG0004289	LOC6493580|XP_001958036.1|DANA	LOC108088835|XP_017042290.1|DFIC
OG0004290	LOC6496325|XP_001960706.1|DANA	LOC108101568|XP_017061466.1|DFIC
OG0004291	LOC6494199|XP_001960767.1|DANA	LOC108086631|XP_017039095.1|DFIC
OG0004292	LOC26513871|XP_014765544.1|DANA	LOC108089441|XP_017043167.1|DFIC
OG0004293	LOC6506731|XP_001957336.1|DANA	LOC108096382|XP_017053428.1|DFIC
OG0004294	LOC6493619|XP_032310369.1|DANA	LOC108087515|XP_017040407.1|DFIC
OG0004295	LOC6493503|XP_032309554.1|DANA	LOC108087559|XP_017040473.1|DFIC
OG0004296	LOC6493504|XP_001957883.2|DANA	LOC108087477|XP_017040342.1|DFIC
OG0004297	LOC6496305|XP_001960657.1|DANA	LOC108101944|XP_017062018.1|DFIC
OG0004298	LOC6495223|XP_001958813.1|DANA	LOC108090439|XP_017044606.1|DFIC
OG0004299	LOC6494021|XP_032306854.1|DANA	LOC108096522|XP_017053640.1|DFIC
OG0004300	LOC6495510|XP_001959003.1|DANA	LOC108094942|XP_017051292.1|DFIC
OG0004301	LOC6506494|XP_001957769.1|DANA	LOC108089437|XP_017043160.1|DFIC
OG0004302	LOC6495610|XP_001959197.2|DANA	LOC108093734|XP_017049478.1|DFIC
OG0004303	LOC6494351|XP_001960485.1|DANA	LOC108090872|XP_017045255.1|DFIC
OG0004304	LOC6494506|XP_032307054.1|DANA	LOC108093650|XP_017049297.1|DFIC
OG0004305	LOC6494051|XP_032306239.1|DANA	LOC108094859|XP_017051156.1|DFIC
OG0004306	LOC6495492|XP_001958965.1|DANA	LOC108087701|XP_017040706.1|DFIC
OG0004307	LOC6496559|XP_001961144.1|DANA	LOC108096712|XP_017054036.1|DFIC
OG0004308	LOC6495724|XP_032305996.1|DANA	LOC108090726|XP_017045027.1|DFIC
OG0004309	LOC6506998|XP_001956856.1|DANA	LOC108093918|XP_017049778.1|DFIC
OG0004310	LOC6495236|XP_032306942.1|DANA	LOC108090440|XP_017044607.1|DFIC
OG0004311	LOC6507938|XP_001956649.1|DANA	LOC108100626|XP_017060116.1|DFIC
OG0004312	LOC6494245|XP_001960671.1|DANA	LOC108090930|XP_017045355.1|DFIC
OG0004313	LOC6493917|XP_032311563.1|DANA	LOC108094294|XP_017050286.1|DFIC
OG0004314	LOC6496095|XP_001960217.2|DANA	LOC108096799|XP_017054170.1|DFIC
OG0004315	LOC6496446|XP_001960926.3|DANA	LOC108101901|XP_017061958.1|DFIC
OG0004316	LOC6495893|XP_001959795.1|DANA	LOC108090702|XP_017044982.1|DFIC
OG0004317	LOC6496505|XP_001961039.1|DANA	LOC108101607|XP_017061509.1|DFIC
OG0004318	LOC6494246|XP_032306096.1|DANA	LOC108090854|XP_017045222.1|DFIC
OG0004319	LOC6496243|XP_001960526.1|DANA	LOC108096878|XP_017054301.1|DFIC
OG0004320	LOC26514649|XP_014767317.1|DANA	LOC108099477|XP_017058522.1|DFIC
