Orthogroup	DANA.longest_only	DGUA.longest_only
OG0003955	LOC6498586|XP_032311044.1|DANA	LOC117584714|XP_034129650.1|DGUA
OG0003956	LOC6497658|XP_032307698.1|DANA	LOC117582172|XP_034125664.1|DGUA
OG0003957	LOC6493740|XP_001958346.1|DANA	LOC117589207|XP_034136837.1|DGUA
OG0003958	LOC6502372|XP_001967165.3|DANA	LOC117591038|XP_034140024.1|DGUA
OG0003959	LOC6495059|XP_032306532.1|DANA	LOC117579976|XP_034122048.1|DGUA
OG0003960	LOC6503689|XP_001963918.2|DANA	LOC117580785|XP_034123371.1|DGUA
OG0003961	LOC6504491|XP_014760438.1|DANA	LOC117581763|XP_034125055.1|DGUA
OG0003962	LOC6496984|XP_001962996.1|DANA	LOC117584680|XP_034129600.1|DGUA
OG0003963	LOC6498027|XP_032307402.1|DANA	LOC117587571|XP_034134288.1|DGUA
OG0003964	LOC6504256|XP_001965098.1|DANA	LOC117581860|XP_034125213.1|DGUA
OG0003965	LOC6497578|XP_032307562.1|DANA	LOC117584729|XP_034129690.1|DGUA
OG0003966	LOC6505392|XP_001966903.1|DANA	LOC117587587|XP_034134318.1|DGUA
OG0003967	LOC6495665|XP_014763434.1|DANA	LOC117592326|XP_034141897.1|DGUA
OG0003968	LOC6494952|XP_014763084.1|DANA	LOC117587719|XP_034134522.1|DGUA
OG0003969	LOC6494649|XP_001959936.1|DANA	LOC117591902|XP_034141179.1|DGUA
OG0003970	LOC6503354|XP_001965369.1|DANA	LOC117582636|XP_034126407.1|DGUA
OG0003971	LOC6496947|XP_001963080.1|DANA	LOC117584749|XP_034129732.1|DGUA
OG0003972	LOC6493610|XP_014764466.1|DANA	LOC117580196|XP_034122459.1|DGUA
OG0003973	LOC6496187|XP_001960402.1|DANA	LOC117582522|XP_034126216.1|DGUA
OG0003974	LOC6495138|XP_001958974.1|DANA	LOC117591940|XP_034141243.1|DGUA
OG0003975	LOC6498360|XP_032310950.1|DANA	LOC117583861|XP_034128373.1|DGUA
OG0003976	LOC6498432|XP_001962808.1|DANA	LOC117584634|XP_034129549.1|DGUA
OG0003977	LOC6504340|XP_001965021.1|DANA	LOC117588204|XP_034135229.1|DGUA
OG0003978	LOC6506304|XP_032310610.1|DANA	LOC117579634|XP_034121499.1|DGUA
OG0003979	LOC6498604|XP_001963145.1|DANA	LOC117584087|XP_034128725.1|DGUA
OG0003980	LOC6494306|XP_001965940.1|DANA	LOC117585984|XP_034131693.1|DGUA
OG0003981	LOC6497026|XP_001962904.1|DANA	LOC117582379|XP_034125939.1|DGUA
OG0003982	LOC6497064|XP_001962821.2|DANA	LOC117587899|XP_034134766.1|DGUA
OG0003983	LOC6497788|XP_001961454.1|DANA	LOC117584028|XP_034128656.1|DGUA
OG0003984	LOC6497514|XP_014761717.1|DANA	LOC117587739|XP_034134550.1|DGUA
OG0003985	LOC26514494|XP_014762335.1|DANA	LOC117588081|XP_034135036.1|DGUA
OG0003986	LOC6498658|XP_001963262.3|DANA	LOC117584145|XP_034128796.1|DGUA
OG0003987	LOC6498659|XP_032311001.1|DANA	LOC117584022|XP_034128648.1|DGUA
OG0003988	LOC6497203|XP_001962563.3|DANA	LOC117584777|XP_034129771.1|DGUA
OG0003989	LOC6504241|XP_001965104.1|DANA	LOC117581855|XP_034125203.1|DGUA
OG0003990	LOC6497720|XP_001961492.1|DANA	LOC117591538|XP_034140723.1|DGUA
OG0003991	LOC6506615|XP_014760573.1|DANA	LOC117583890|XP_034128444.1|DGUA
OG0003992	LOC6506625|XP_001965217.1|DANA	LOC117582314|XP_034125849.1|DGUA
OG0003993	LOC6506712|XP_001965231.2|DANA	LOC117582308|XP_034125843.1|DGUA
OG0003994	LOC6501497|XP_001955373.1|DANA	LOC117589722|XP_034137783.1|DGUA
OG0003995	LOC6494062|XP_001961059.1|DANA	LOC117583048|XP_034127142.1|DGUA
OG0003996	LOC6495074|XP_001959124.1|DANA	LOC117581760|XP_034125056.1|DGUA
OG0003997	LOC6496855|XP_001963266.1|DANA	LOC117584489|XP_034129305.1|DGUA
OG0003998	LOC26513764|XP_032309419.1|DANA	LOC117583896|XP_034128452.1|DGUA
OG0003999	LOC6498703|XP_001965872.1|DANA	LOC117587589|XP_034134323.1|DGUA
OG0004000	LOC6501886|XP_001966733.1|DANA	LOC117590204|XP_034138547.1|DGUA
OG0004001	LOC6494225|XP_001960704.1|DANA	LOC117588137|XP_034135162.1|DGUA
OG0004002	LOC6498260|XP_001962418.1|DANA	LOC117588160|XP_034135159.1|DGUA
OG0004003	LOC6497942|XP_032307321.1|DANA	LOC117582666|XP_034126487.1|DGUA
OG0004004	LOC6503085|XP_001963401.2|DANA, LOC6497446|XP_001962060.1|DANA	LOC117581778|XP_034125092.1|DGUA
OG0004005	LOC6497961|XP_032307648.1|DANA	LOC117584399|XP_034129149.1|DGUA
OG0004006	LOC6498160|XP_001962206.1|DANA	LOC117582562|XP_034126287.1|DGUA
OG0004007	LOC6498488|XP_001962933.1|DANA	LOC117581937|XP_034125310.1|DGUA
OG0004008	LOC6507136|XP_032310971.1|DANA	LOC117584433|XP_034129235.1|DGUA
OG0004009	LOC6498314|XP_001962517.1|DANA	LOC117584403|XP_034129157.1|DGUA
OG0004010	LOC6497095|XP_014761516.1|DANA	LOC117584690|XP_034129613.1|DGUA
OG0004011	LOC6504374|XP_001964972.2|DANA	LOC117584824|XP_034129841.1|DGUA
OG0004012	LOC6498943|XP_014765836.1|DANA	LOC117583484|XP_034127684.1|DGUA
OG0004013	LOC6497104|XP_001962747.1|DANA	LOC117584324|XP_034129043.1|DGUA
OG0004014	LOC6506322|XP_032310081.1|DANA	LOC117580543|XP_034123028.1|DGUA
OG0004015	LOC6498450|XP_001962845.1|DANA	LOC117584353|XP_034129080.1|DGUA
OG0004016	LOC6498572|XP_014762186.1|DANA	LOC117584607|XP_034129507.1|DGUA
OG0004017	LOC6503831|XP_001965239.1|DANA	LOC117582655|XP_034126451.1|DGUA
OG0004018	LOC6495105|XP_001959056.1|DANA	LOC117578442|XP_034119856.1|DGUA
OG0004019	LOC6497371|XP_001962219.1|DANA	LOC117582546|XP_034126246.1|DGUA
OG0004020	LOC6498318|XP_001962529.1|DANA	LOC117581700|XP_034124969.1|DGUA
OG0004021	LOC116654946|XP_032307645.1|DANA, LOC6497954|XP_001961789.2|DANA	LOC117581766|XP_034125060.1|DGUA
OG0004022	LOC6498141|XP_001962162.1|DANA	LOC117584671|XP_034129591.1|DGUA
OG0004023	LOC6496016|XP_001960046.3|DANA	LOC117582587|XP_034126328.1|DGUA
OG0004024	LOC6498681|XP_001963316.2|DANA	LOC117582303|XP_034125836.1|DGUA
OG0004025	LOC6497494|XP_001961967.1|DANA	LOC117587697|XP_034134484.1|DGUA
OG0004026	LOC6498118|XP_032307369.1|DANA	LOC117582526|XP_034126217.1|DGUA
OG0004027	LOC6496206|XP_001960449.1|DANA	LOC117581683|XP_034124953.1|DGUA
OG0004028	LOC6497131|XP_014761527.1|DANA	LOC117588015|XP_034134935.1|DGUA
OG0004029	LOC6497198|XP_001962572.1|DANA	LOC117587939|XP_034134822.1|DGUA
OG0004030	LOC6495725|XP_001959444.2|DANA	LOC117580730|XP_034123331.1|DGUA
OG0004031	LOC6497015|XP_001962925.1|DANA	LOC117581818|XP_034125153.1|DGUA
OG0004032	LOC6498720|XP_032308655.1|DANA	LOC117587588|XP_034134321.1|DGUA
OG0004033	LOC6496975|XP_032311078.1|DANA	LOC117587844|XP_034134699.1|DGUA
OG0004034	LOC6498230|XP_001962347.3|DANA	LOC117582122|XP_034125592.1|DGUA
OG0004035	LOC6496990|XP_001962979.1|DANA	LOC117583941|XP_034128522.1|DGUA
OG0004036	LOC6496706|XP_032309227.1|DANA	LOC117583876|XP_034128417.1|DGUA
OG0004037	LOC6497044|XP_001962861.1|DANA	LOC117584743|XP_034129717.1|DGUA
OG0004038	LOC6497645|XP_001961643.1|DANA	LOC117582452|XP_034126068.1|DGUA
OG0004039	LOC6497441|XP_014761707.1|DANA	LOC117581728|XP_034124999.1|DGUA
OG0004040	LOC6494189|XP_001960800.1|DANA	LOC117579327|XP_034121042.1|DGUA
OG0004041	LOC6501970|XP_001966788.1|DANA	LOC117590305|XP_034138683.1|DGUA
OG0004042	LOC6506189|XP_001958377.1|DANA	LOC117589235|XP_034136890.1|DGUA
OG0004043	LOC6496900|XP_001963184.1|DANA	LOC117584789|XP_034129792.1|DGUA
OG0004044	LOC6503842|XP_001963702.1|DANA	LOC117581958|XP_034125331.1|DGUA, LOC117580819|XP_034123430.1|DGUA
OG0004045	LOC6496876|XP_001963226.1|DANA	LOC117584016|XP_034128638.1|DGUA
OG0004046	LOC6507338|XP_001965356.2|DANA	LOC117582279|XP_034125801.1|DGUA
OG0004047	LOC6498303|XP_001962498.1|DANA	LOC117583916|XP_034128485.1|DGUA
OG0004048	LOC6506199|XP_001965128.1|DANA	LOC117582603|XP_034126363.1|DGUA
OG0004049	LOC6507169|XP_001965322.1|DANA	LOC117582385|XP_034125950.1|DGUA
OG0004050	LOC6498072|XP_001962023.2|DANA	LOC117581721|XP_034124992.1|DGUA
OG0004051	LOC6498154|XP_001962192.2|DANA	LOC117581740|XP_034125023.1|DGUA
OG0004052	LOC6502125|XP_032309414.1|DANA	LOC117580907|XP_034123559.1|DGUA
OG0004053	LOC6495390|XP_001958729.1|DANA	LOC117591877|XP_034141145.1|DGUA
OG0004054	LOC6497654|XP_001961627.1|DANA	LOC117581915|XP_034125277.1|DGUA
OG0004055	LOC6500239|XP_001952960.1|DANA	LOC117589607|XP_034137573.1|DGUA
OG0004056	LOC6500067|XP_032307678.1|DANA	LOC117590065|XP_034138279.1|DGUA
OG0004057	LOC6506242|XP_001958277.1|DANA	LOC117580409|XP_034122847.1|DGUA
OG0004058	LOC6492994|XP_014764171.1|DANA	LOC117579081|XP_034120679.1|DGUA
OG0004059	LOC6500591|XP_001953530.1|DANA	LOC117586129|XP_034131885.1|DGUA
OG0004060	LOC6499536|XP_001954419.1|DANA	LOC117585127|XP_034130344.1|DGUA
OG0004061	LOC6502958|XP_032308911.1|DANA	LOC117590518|XP_034139119.1|DGUA
OG0004062	LOC6507581|XP_014765335.1|DANA	LOC117587123|XP_034133514.1|DGUA
OG0004063	LOC6504620|XP_001966514.1|DANA	LOC117590851|XP_034139739.1|DGUA
OG0004064	LOC6506733|XP_001957335.1|DANA	LOC117587267|XP_034133733.1|DGUA
OG0004065	LOC6494455|XP_032306793.1|DANA	LOC117579147|XP_034120787.1|DGUA
OG0004066	LOC6494197|XP_001960773.1|DANA	LOC117592443|XP_034142090.1|DGUA
OG0004067	LOC116655270|XP_032308775.1|DANA, LOC6504121|XP_001964228.1|DANA	LOC117581013|XP_034123718.1|DGUA
OG0004068	LOC6499375|XP_001954759.1|DANA	LOC117586599|XP_034132671.1|DGUA
OG0004069	LOC6499376|XP_032305483.1|DANA	LOC117586447|XP_034132377.1|DGUA
OG0004070	LOC6493129|XP_001957102.1|DANA	LOC117587292|XP_034133769.1|DGUA
OG0004071	LOC6507002|XP_001956849.1|DANA	LOC117587407|XP_034133955.1|DGUA
OG0004072	LOC6493011|XP_001956848.1|DANA	LOC117587408|XP_034133956.1|DGUA
OG0004073	LOC6502285|XP_001966169.1|DANA	LOC117580844|XP_034123480.1|DGUA
OG0004074	LOC6495859|XP_001959722.3|DANA	LOC117591269|XP_034140360.1|DGUA
OG0004075	LOC6496531|XP_001961083.1|DANA	LOC117578820|XP_034120465.1|DGUA
OG0004076	LOC6494049|XP_014762609.1|DANA	LOC117589736|XP_034137807.1|DGUA
OG0004077	LOC6497948|XP_001961779.1|DANA	LOC117581847|XP_034125193.1|DGUA
OG0004078	LOC6500997|XP_001954323.1|DANA	LOC117591122|XP_034140114.1|DGUA
OG0004079	LOC6503834|XP_001963686.1|DANA	LOC117581271|XP_034124173.1|DGUA
OG0004080	LOC6494122|XP_001960925.1|DANA	LOC117578537|XP_034119995.1|DGUA
OG0004081	LOC6494940|XP_032305938.1|DANA	LOC117578746|XP_034120317.1|DGUA
OG0004082	LOC26513826|XP_014759736.1|DANA	LOC117590586|XP_034139234.1|DGUA
OG0004083	LOC26514390|XP_014767280.1|DANA	LOC117584900|XP_034129929.1|DGUA
OG0004084	LOC6493591|XP_001958056.1|DANA	LOC117579118|XP_034120737.1|DGUA
OG0004085	LOC6500709|XP_001953767.1|DANA	LOC117584935|XP_034129986.1|DGUA
OG0004086	LOC6501490|XP_001955356.1|DANA	LOC117583243|XP_034127357.1|DGUA
OG0004087	LOC6502918|XP_001963590.1|DANA	LOC117581058|XP_034123791.1|DGUA
OG0004089	LOC6503811|XP_032308509.1|DANA	LOC117581421|XP_034124473.1|DGUA
OG0004090	LOC6503432|XP_001967468.1|DANA	LOC117585448|XP_034130816.1|DGUA
OG0004091	LOC6499953|XP_001953567.1|DANA, LOC6499954|XP_001953566.2|DANA	LOC117585424|XP_034130789.1|DGUA
OG0004092	LOC6504095|XP_001964163.2|DANA	LOC117580954|XP_034123631.1|DGUA
OG0004094	LOC6493882|XP_001967782.3|DANA	LOC117580657|XP_034123152.1|DGUA
OG0004095	LOC6501173|XP_001954689.2|DANA	LOC117590186|XP_034138486.1|DGUA
OG0004096	LOC6501489|XP_001955355.1|DANA	LOC117583244|XP_034127358.1|DGUA
OG0004097	LOC6507260|XP_001956370.1|DANA	LOC117579076|XP_034120675.1|DGUA
OG0004098	LOC6499857|XP_001953763.1|DANA	LOC117585071|XP_034130227.1|DGUA
OG0004099	LOC6498885|XP_032312207.1|DANA	LOC117586497|XP_034132483.1|DGUA
OG0004100	LOC6501680|XP_001955751.1|DANA	LOC117586295|XP_034132141.1|DGUA
OG0004101	LOC6501682|XP_001955754.2|DANA	LOC117586243|XP_034132072.1|DGUA
OG0004102	LOC6501683|XP_032312218.1|DANA	LOC117586505|XP_034132519.1|DGUA
OG0004103	LOC6499598|XP_001954325.1|DANA	LOC117591120|XP_034140112.1|DGUA
OG0004104	LOC6501535|XP_032311155.1|DANA	LOC117583366|XP_034127537.1|DGUA
OG0004105	LOC6493237|XP_001957333.1|DANA	LOC117587264|XP_034133729.1|DGUA
OG0004106	LOC6493574|XP_001958024.1|DANA	LOC117589017|XP_034136533.1|DGUA
OG0004107	LOC6493118|XP_001957079.1|DANA	LOC117589119|XP_034136688.1|DGUA
OG0004108	LOC6494274|XP_001965945.1|DANA	LOC117585985|XP_034131694.1|DGUA
OG0004109	LOC6503417|XP_001967469.1|DANA	LOC117585451|XP_034130825.1|DGUA
OG0004110	LOC6493813|XP_001958489.1|DANA	LOC117579597|XP_034121421.1|DGUA
OG0004111	LOC6505349|XP_001966890.2|DANA, LOC6499562|XP_032306021.1|DANA	LOC117591219|XP_034140279.1|DGUA
OG0004112	LOC6501719|XP_001955843.2|DANA	LOC117585526|XP_034130925.1|DGUA
OG0004113	LOC6503611|XP_001964067.1|DANA	LOC117581204|XP_034124068.1|DGUA
OG0004114	LOC6504150|XP_001964276.1|DANA	LOC117590721|XP_034139517.1|DGUA
OG0004115	LOC6503492|XP_001964279.1|DANA	LOC117590718|XP_034139511.1|DGUA
OG0004116	LOC6499559|XP_001954383.1|DANA	LOC117585241|XP_034130533.1|DGUA
OG0004117	LOC6500948|XP_001954226.1|DANA	LOC117590094|XP_034138328.1|DGUA
OG0004118	LOC6494510|XP_001960199.1|DANA	LOC117578868|XP_034120553.1|DGUA
OG0004119	LOC6499553|XP_001954395.1|DANA	LOC117585227|XP_034130511.1|DGUA
OG0004120	LOC6494360|XP_001965932.1|DANA, LOC6494371|XP_032312338.1|DANA	LOC117585505|XP_034130895.1|DGUA
OG0004121	LOC6502809|XP_001956210.2|DANA	LOC117579961|XP_034122025.1|DGUA
OG0004122	LOC6507401|XP_001956084.1|DANA	LOC117586670|XP_034132809.1|DGUA
OG0004123	LOC6500593|XP_032305641.1|DANA	LOC117586475|XP_034132459.1|DGUA
OG0004124	LOC6503566|XP_032308691.1|DANA	LOC117591054|XP_034140044.1|DGUA
OG0004125	LOC6505882|XP_032305510.1|DANA	LOC117582870|XP_034126831.1|DGUA
OG0004126	LOC6505639|XP_032305507.1|DANA	LOC117582857|XP_034126816.1|DGUA
OG0004127	LOC6498538|XP_001963023.1|DANA	LOC117587853|XP_034134710.1|DGUA
OG0004128	LOC6499960|XP_001953555.1|DANA	LOC117585514|XP_034130904.1|DGUA
OG0004129	LOC6495943|XP_001959900.1|DANA	LOC117592007|XP_034141348.1|DGUA
OG0004130	LOC6503164|XP_032308945.1|DANA	LOC117581189|XP_034124031.1|DGUA
OG0004131	LOC6498954|XP_001955613.1|DANA	LOC117585958|XP_034131652.1|DGUA
OG0004132	LOC6506893|XP_001957047.1|DANA	LOC117589367|XP_034137167.1|DGUA
OG0004133	LOC6498308|XP_001962506.1|DANA	LOC117584256|XP_034128951.1|DGUA
OG0004134	LOC6501364|XP_001955082.2|DANA	LOC117585545|XP_034130955.1|DGUA
OG0004135	LOC6500428|XP_032305672.1|DANA	LOC117586689|XP_034132836.1|DGUA
OG0004136	LOC6500932|XP_001954195.1|DANA	LOC117590021|XP_034138205.1|DGUA
OG0004137	LOC6494163|XP_001960842.1|DANA	LOC117592408|XP_034142035.1|DGUA
OG0004138	LOC6493390|XP_001957657.1|DANA	LOC117589079|XP_034136606.1|DGUA
OG0004139	LOC6502594|XP_032307960.1|DANA	LOC117581574|XP_034124814.1|DGUA
OG0004140	LOC6503659|XP_001963984.1|DANA	LOC117591013|XP_034139991.1|DGUA
OG0004141	LOC6495118|XP_032306510.1|DANA	LOC117587415|XP_034134030.1|DGUA
OG0004142	LOC6503577|XP_001964125.1|DANA	LOC117590965|XP_034139914.1|DGUA
OG0004143	LOC6499831|XP_001953821.1|DANA	LOC117582777|XP_034126638.1|DGUA
OG0004144	LOC6498528|XP_001963003.1|DANA	LOC117588109|XP_034135071.1|DGUA
OG0004145	LOC6493741|XP_001958348.1|DANA	LOC117589215|XP_034136851.1|DGUA
OG0004146	LOC6499269|XP_014765995.1|DANA	LOC117585891|XP_034131538.1|DGUA
OG0004147	LOC6498536|XP_001963018.1|DANA	LOC117587848|XP_034134706.1|DGUA
OG0004148	LOC6499902|XP_014766274.2|DANA	LOC117589599|XP_034137563.1|DGUA
OG0004149	LOC6500590|XP_001953529.1|DANA	LOC117586327|XP_034132209.1|DGUA
OG0004150	LOC6500620|XP_001953583.1|DANA	LOC117585426|XP_034130791.1|DGUA
OG0004151	LOC6505624|XP_001964580.1|DANA	LOC117582762|XP_034126616.1|DGUA
OG0004152	LOC6500037|XP_032305727.1|DANA	LOC117586759|XP_034132960.1|DGUA
OG0004153	LOC6495399|XP_001958760.1|DANA	LOC117578509|XP_034119938.1|DGUA
OG0004154	LOC6506910|XP_001957012.1|DANA	LOC117589257|XP_034136923.1|DGUA
OG0004155	LOC6499275|XP_001954977.1|DANA	LOC117585531|XP_034130939.1|DGUA
OG0004156	LOC6499947|XP_032308825.1|DANA, LOC116655271|XP_032308778.1|DANA, LOC116655290|XP_032308802.1|DANA, LOC116655284|XP_032308794.1|DANA, LOC6499949|XP_032308769.1|DANA	LOC117585611|XP_034131057.1|DGUA
OG0004157	LOC6498750|XP_001967275.2|DANA	LOC117590344|XP_034138734.1|DGUA
OG0004158	LOC6507056|XP_032310673.1|DANA	LOC117587195|XP_034133630.1|DGUA
OG0004159	LOC6500342|XP_001953008.1|DANA	LOC117585931|XP_034131587.1|DGUA
OG0004160	LOC6507580|XP_001955945.1|DANA	LOC117587118|XP_034133505.1|DGUA
OG0004161	LOC6498973|XP_001955579.2|DANA	LOC117585515|XP_034130906.1|DGUA
OG0004162	LOC6501699|XP_001955792.2|DANA	LOC117586630|XP_034132742.1|DGUA
OG0004163	LOC6499405|XP_001954702.2|DANA	LOC117590046|XP_034138255.1|DGUA
OG0004164	LOC6501131|XP_032305406.1|DANA	LOC117586021|XP_034131745.1|DGUA
OG0004165	LOC6494484|XP_014762811.1|DANA	LOC117578638|XP_034120135.1|DGUA
OG0004166	LOC6494908|XP_001959445.1|DANA	LOC117580447|XP_034122941.1|DGUA
OG0004167	LOC6501225|XP_001954797.1|DANA	LOC117585680|XP_034131172.1|DGUA
OG0004168	LOC6500005|XP_001953420.1|DANA	LOC117583824|XP_034128299.1|DGUA
OG0004169	LOC6504029|XP_032308497.1|DANA	LOC117580937|XP_034123609.1|DGUA
OG0004170	LOC6504439|XP_032308335.1|DANA	LOC117588600|XP_034135899.1|DGUA
OG0004171	LOC6504022|XP_001964023.2|DANA	LOC117581063|XP_034123826.1|DGUA
OG0004172	LOC6502035|XP_032311902.1|DANA	LOC117590348|XP_034138767.1|DGUA
OG0004173	LOC6495891|XP_001959791.1|DANA	LOC117579968|XP_034122036.1|DGUA
OG0004174	LOC6494043|XP_032307009.1|DANA	LOC117592515|XP_034142254.1|DGUA
OG0004175	LOC6494290|XP_001960597.1|DANA	LOC117580627|XP_034123105.1|DGUA
OG0004176	LOC6502836|XP_001957171.1|DANA	LOC117586817|XP_034132986.1|DGUA
OG0004177	LOC6499950|XP_014766290.1|DANA	LOC117585662|XP_034131145.1|DGUA
OG0004178	LOC6505787|XP_032305583.1|DANA	LOC117590119|XP_034138361.1|DGUA
OG0004179	LOC6504145|XP_001964268.1|DANA	LOC117581325|XP_034124324.1|DGUA
OG0004180	LOC6500404|XP_032305739.1|DANA	LOC117586342|XP_034132235.1|DGUA
OG0004181	LOC6501507|XP_001955389.1|DANA	LOC117585036|XP_034130179.1|DGUA
OG0004183	LOC6507613|XP_032309851.1|DANA	LOC117589410|XP_034137232.1|DGUA
OG0004184	LOC6506524|XP_001957718.1|DANA	LOC117579570|XP_034121385.1|DGUA
OG0004185	LOC6498456|XP_001962860.1|DANA	LOC117584744|XP_034129719.1|DGUA
OG0004186	LOC6503762|XP_001963786.1|DANA	LOC117580716|XP_034123270.1|DGUA
OG0004187	LOC6500020|XP_032306921.1|DANA	LOC117586282|XP_034132127.1|DGUA
OG0004188	LOC6494610|XP_014760084.1|DANA	LOC117585975|XP_034131679.1|DGUA
OG0004189	LOC6494599|XP_001965939.1|DANA	LOC117585982|XP_034131690.1|DGUA
OG0004190	LOC6500450|XP_001953237.1|DANA	LOC117586704|XP_034132865.1|DGUA
OG0004191	LOC6500449|XP_001953234.1|DANA	LOC117586709|XP_034132870.1|DGUA
OG0004192	LOC6499334|XP_001954847.2|DANA	LOC117586570|XP_034132622.1|DGUA
OG0004193	LOC6502315|XP_001966222.2|DANA	LOC117590866|XP_034139777.1|DGUA
OG0004194	LOC6499297|XP_001954921.1|DANA	LOC117585620|XP_034131075.1|DGUA
OG0004195	LOC6504574|XP_001966599.1|DANA	LOC117581372|XP_034124399.1|DGUA
OG0004196	LOC6499072|XP_014765895.1|DANA	LOC117589717|XP_034137773.1|DGUA
OG0004197	LOC6499659|XP_001954201.1|DANA	LOC117590130|XP_034138394.1|DGUA
OG0004198	LOC6501671|XP_001955720.1|DANA	LOC117584912|XP_034129950.1|DGUA
OG0004199	LOC6499316|XP_032312064.1|DANA	LOC117586252|XP_034132084.1|DGUA
OG0004200	LOC6496109|XP_001960244.1|DANA	LOC117587687|XP_034134475.1|DGUA
OG0004201	LOC6505590|XP_001964639.1|DANA	LOC117582705|XP_034126512.1|DGUA
OG0004202	LOC6501068|XP_001954496.3|DANA	LOC117585638|XP_034131114.1|DGUA
OG0004203	LOC6501617|XP_001955612.1|DANA	LOC117585959|XP_034131653.1|DGUA
OG0004204	LOC6506351|XP_001958052.1|DANA	LOC117580335|XP_034122728.1|DGUA
OG0004205	LOC6493617|XP_032310372.1|DANA	LOC117579652|XP_034121527.1|DGUA
OG0004206	LOC6500416|XP_001953173.1|DANA	LOC117586195|XP_034132013.1|DGUA
OG0004207	LOC6500126|XP_001953172.1|DANA	LOC117586206|XP_034132035.1|DGUA
OG0004208	LOC6501155|XP_001954654.1|DANA	LOC117590180|XP_034138469.1|DGUA
OG0004209	LOC6505829|XP_001964444.1|DANA	LOC117583168|XP_034127253.1|DGUA
OG0004210	LOC6500046|XP_001953324.1|DANA	LOC117589958|XP_034138147.1|DGUA
OG0004211	LOC6507028|XP_001965296.1|DANA	LOC117584041|XP_034128670.1|DGUA
OG0004212	LOC6498854|XP_001955794.1|DANA	LOC117586634|XP_034132746.1|DGUA
OG0004213	LOC6500970|XP_001954272.1|DANA	LOC117586593|XP_034132661.1|DGUA
OG0004214	LOC6495815|XP_001959644.1|DANA	LOC117587253|XP_034133757.1|DGUA
OG0004215	LOC6494359|XP_001960469.1|DANA	LOC117592065|XP_034141454.1|DGUA
OG0004216	LOC6507239|XP_014765114.1|DANA	LOC117579750|XP_034121658.1|DGUA
OG0004217	LOC6493337|XP_001957548.1|DANA	LOC117580224|XP_034122529.1|DGUA
OG0004218	LOC6503795|XP_001963732.1|DANA	LOC117581235|XP_034124112.1|DGUA
OG0004219	LOC6499637|XP_001954246.1|DANA	LOC117586520|XP_034132543.1|DGUA
OG0004220	LOC6501325|XP_032307487.1|DANA	LOC117586465|XP_034132422.1|DGUA
OG0004221	LOC6505803|XP_001964403.2|DANA	LOC117590131|XP_034138395.1|DGUA
OG0004222	LOC6505833|XP_001964452.1|DANA	LOC117585988|XP_034131699.1|DGUA
OG0004223	LOC6500537|XP_032305352.1|DANA	LOC117586635|XP_034132747.1|DGUA
OG0004224	LOC6498841|XP_001955832.1|DANA	LOC117586652|XP_034132779.1|DGUA
OG0004225	LOC6505107|XP_001965444.1|DANA	LOC117588527|XP_034135776.1|DGUA
OG0004226	LOC6499312|XP_014766007.1|DANA	LOC117586720|XP_034132904.1|DGUA
OG0004227	LOC6498953|XP_001955615.2|DANA	LOC117586217|XP_034132046.1|DGUA
OG0004228	LOC6501618|XP_001955614.1|DANA	LOC117586219|XP_034132047.1|DGUA
OG0004229	LOC6496181|XP_001960384.2|DANA	LOC117591526|XP_034140745.1|DGUA
OG0004230	LOC6503678|XP_032308576.1|DANA	LOC117590515|XP_034139098.1|DGUA
OG0004231	LOC6493428|XP_001957728.1|DANA	LOC117579392|XP_034121156.1|DGUA
OG0004232	LOC6506517|XP_014764793.1|DANA	LOC117579395|XP_034121163.1|DGUA
OG0004233	LOC6506516|XP_001957732.1|DANA	LOC117579394|XP_034121162.1|DGUA
OG0004234	LOC6506509|XP_014764791.1|DANA	LOC117579396|XP_034121165.1|DGUA
OG0004235	LOC6504898|XP_001966552.1|DANA	LOC117590998|XP_034139969.1|DGUA
OG0004236	LOC6505718|XP_001964396.1|DANA	LOC117586081|XP_034131828.1|DGUA
OG0004237	LOC6500462|XP_001953270.1|DANA	LOC117586002|XP_034131721.1|DGUA
OG0004238	LOC6501027|XP_001954413.1|DANA	LOC117585124|XP_034130338.1|DGUA
OG0004239	LOC6505808|XP_001964410.1|DANA	LOC117590170|XP_034138456.1|DGUA
OG0004240	LOC6501694|XP_032312248.1|DANA	LOC117586540|XP_034132588.1|DGUA
OG0004241	LOC6500475|XP_001953297.1|DANA	LOC117586297|XP_034132144.1|DGUA
OG0004242	LOC6499373|XP_001954765.1|DANA	LOC117586610|XP_034132690.1|DGUA
OG0004243	LOC6493341|XP_001957555.1|DANA	LOC117589115|XP_034136684.1|DGUA
OG0004244	LOC6501286|XP_001954922.1|DANA	LOC117585624|XP_034131080.1|DGUA
OG0004245	LOC6492941|XP_001956697.1|DANA	LOC117586960|XP_034133223.1|DGUA
OG0004246	LOC6507165|XP_032309940.1|DANA	LOC117579114|XP_034120732.1|DGUA
OG0004247	LOC6504635|XP_001966494.1|DANA	LOC117580997|XP_034123694.1|DGUA
OG0004248	LOC6495512|XP_001959005.1|DANA	LOC117585817|XP_034131441.1|DGUA
OG0004249	LOC6507555|XP_001955906.1|DANA	LOC117587437|XP_034134009.1|DGUA
