Orthogroup	DANA.longest_only	DSUB.longest_only
OG0006144	LOC6493270|XP_001957408.2|DANA	LOC117895490|XP_034659077.1|DSUB
OG0006145	LOC6506245|XP_001958274.1|DANA	LOC117894156|XP_034656944.1|DSUB
OG0006146	LOC6498037|XP_001961944.2|DANA	LOC117902296|XP_034669467.1|DSUB
OG0006147	LOC6499994|XP_001953466.1|DANA	LOC117896233|XP_034660269.1|DSUB
OG0006148	LOC6507105|XP_001956662.1|DANA	LOC117893132|XP_034655473.1|DSUB
OG0006149	LOC6507264|XP_001956366.1|DANA	LOC117895767|XP_034659532.1|DSUB
OG0006150	LOC6507799|XP_001956365.1|DANA	LOC117895758|XP_034659522.1|DSUB
OG0006151	LOC6498537|XP_032311080.1|DANA	LOC117901995|XP_034668900.1|DSUB
OG0006152	LOC6499886|XP_001953698.1|DANA	LOC117898862|XP_034664431.1|DSUB
OG0006153	LOC6502514|XP_032307161.1|DANA	LOC117890519|XP_034651315.1|DSUB
OG0006154	LOC6500336|XP_001952999.1|DANA	LOC117899592|XP_034665602.1|DSUB
OG0006155	LOC6500552|XP_014766617.2|DANA	LOC117897639|XP_034662505.1|DSUB
OG0006156	LOC6499621|XP_001954276.1|DANA	LOC117899495|XP_034665435.1|DSUB
OG0006157	LOC6494905|XP_001959453.1|DANA	LOC117891030|XP_034652084.1|DSUB
OG0006158	LOC6507622|XP_001956013.2|DANA	LOC117895637|XP_034659290.1|DSUB
OG0006159	LOC6494214|XP_001960735.2|DANA	LOC117891571|XP_034652984.1|DSUB
OG0006160	LOC6495731|XP_001959454.1|DANA	LOC117891027|XP_034652081.1|DSUB
OG0006161	LOC6495927|XP_032306788.1|DANA	LOC117890654|XP_034651512.1|DSUB
OG0006162	LOC26515561|XP_032311753.1|DANA	LOC117902967|XP_034670512.1|DSUB
OG0006163	LOC6494216|XP_001960729.3|DANA	LOC117891601|XP_034653025.1|DSUB
OG0006165	LOC6507269|XP_001956354.1|DANA	LOC117894859|XP_034658007.1|DSUB
OG0006166	LOC6505424|XP_001964888.2|DANA	LOC117902622|XP_034670031.1|DSUB
OG0006167	LOC26515091|XP_014764089.1|DANA, LOC6495660|XP_001959332.1|DANA, LOC6495661|XP_001959333.2|DANA	LOC117891888|XP_034653578.1|DSUB
OG0006168	LOC6504754|XP_001966293.1|DANA	LOC117900463|XP_034666733.1|DSUB
OG0006169	LOC26514881|XP_014761224.1|DANA	LOC117901256|XP_034667875.1|DSUB
OG0006170	LOC6494963|XP_001959319.1|DANA	LOC117892175|XP_034654145.1|DSUB
OG0006171	LOC6493040|XP_001956922.1|DANA	LOC117898835|XP_034664402.1|DSUB
OG0006172	LOC6506420|XP_001957914.1|DANA, LOC6506419|XP_001957915.1|DANA	LOC117893448|XP_034655958.1|DSUB
OG0006173	LOC6497547|XP_001961855.1|DANA	LOC117901141|XP_034667675.1|DSUB
OG0006175	LOC116654749|XP_032306964.1|DANA	LOC117890609|XP_034651439.1|DSUB
OG0006176	LOC6502422|XP_014762249.1|DANA, LOC6498293|XP_001962475.2|DANA	LOC117901266|XP_034667849.1|DSUB, LOC117900745|XP_034667114.1|DSUB
OG0006177	LOC26514108|XP_014765572.1|DANA, LOC26515613|XP_032312285.1|DANA	LOC117895955|XP_034659797.1|DSUB, LOC117895956|XP_034659799.1|DSUB, LOC117901406|XP_034668031.1|DSUB
OG0006178	LOC6494178|XP_001960823.3|DANA	LOC117891300|XP_034652598.1|DSUB
OG0006181	LOC6508044|XP_014765756.1|DANA	LOC117897245|XP_034661857.1|DSUB
OG0006182	LOC6501626|XP_001955635.1|DANA	LOC117897848|XP_034662807.1|DSUB
OG0006183	LOC6499025|XP_001955489.1|DANA	LOC117898679|XP_034664153.1|DSUB
OG0006184	LOC6500826|XP_001953991.1|DANA	LOC117896986|XP_034661432.1|DSUB
OG0006185	LOC6505845|XP_001964474.1|DANA	LOC117896920|XP_034661351.1|DSUB
OG0006186	LOC6499748|XP_001953998.1|DANA	LOC117899705|XP_034665803.1|DSUB
OG0006187	LOC6501595|XP_001955549.1|DANA	LOC117899111|XP_034664790.1|DSUB
OG0006188	LOC6503530|XP_014760981.1|DANA	LOC117902470|XP_034669771.1|DSUB
OG0006189	LOC116655267|XP_032308772.1|DANA	LOC117902507|XP_034669825.1|DSUB
OG0006190	LOC6499105|XP_001955287.1|DANA	LOC117897383|XP_034662083.1|DSUB
OG0006191	LOC6499080|XP_001955346.1|DANA	LOC117897252|XP_034661865.1|DSUB
OG0006192	LOC6504096|XP_001964167.2|DANA	LOC117903176|XP_034670912.1|DSUB
OG0006193	LOC6498759|XP_001967262.1|DANA	LOC117890972|XP_034652042.1|DSUB
OG0006194	LOC6501795|XP_001967181.1|DANA	LOC117889614|XP_034649927.1|DSUB
OG0006195	LOC6503905|XP_001963818.1|DANA	LOC117891606|XP_034653034.1|DSUB
OG0006196	LOC6494404|XP_032305616.1|DANA	LOC117899621|XP_034665662.1|DSUB
OG0006197	LOC6504362|XP_032311676.1|DANA	LOC117902989|XP_034670591.1|DSUB
OG0006198	LOC6502283|XP_032309407.1|DANA	LOC117892502|XP_034654673.1|DSUB
OG0006199	LOC6499112|XP_001955277.1|DANA	LOC117896278|XP_034660372.1|DSUB
OG0006200	LOC6499204|XP_001955120.1|DANA	LOC117897729|XP_034662647.1|DSUB
OG0006201	LOC6505093|XP_032307862.1|DANA	LOC117901525|XP_034668196.1|DSUB
OG0006202	LOC6505094|XP_001965479.1|DANA	LOC117902306|XP_034669482.1|DSUB
OG0006203	LOC6504986|XP_032307900.1|DANA	LOC117899419|XP_034665304.1|DSUB
OG0006204	LOC6500323|XP_001952970.1|DANA	LOC117899445|XP_034665342.1|DSUB
OG0006205	LOC6504451|XP_032308162.1|DANA	LOC117889875|XP_034650278.1|DSUB
OG0006206	LOC6503210|XP_032311841.1|DANA	LOC117902095|XP_034669086.1|DSUB
OG0006207	LOC6497570|XP_001961796.2|DANA	LOC117900104|XP_034666218.1|DSUB
OG0006208	LOC6507680|XP_001956133.1|DANA	LOC117895105|XP_034658397.1|DSUB
OG0006209	LOC6504510|XP_001967046.2|DANA	LOC117903114|XP_034670831.1|DSUB
OG0006210	LOC6501948|XP_032308336.1|DANA	LOC117903643|XP_034671816.1|DSUB
OG0006211	LOC6497233|XP_001962513.1|DANA	LOC117901552|XP_034668240.1|DSUB
OG0006212	LOC6498312|XP_001962512.1|DANA	LOC117901549|XP_034668238.1|DSUB
OG0006213	LOC6500066|XP_001953289.1|DANA	LOC117899460|XP_034665365.1|DSUB
OG0006214	LOC6502368|XP_001967164.1|DANA	LOC117894122|XP_034656902.1|DSUB
OG0006215	LOC6503977|XP_001963942.3|DANA	LOC117903403|XP_034671293.1|DSUB
OG0006216	LOC6501330|XP_001955005.2|DANA	LOC117897548|XP_034662366.1|DSUB
OG0006217	LOC6505210|XP_001965552.1|DANA	LOC117894797|XP_034657922.1|DSUB
OG0006218	LOC6498425|XP_001962783.2|DANA	LOC117902454|XP_034669741.1|DSUB
OG0006219	LOC6504834|XP_001966420.1|DANA	LOC117889632|XP_034649982.1|DSUB
OG0006220	LOC6507864|XP_001956487.2|DANA	LOC117893709|XP_034656286.1|DSUB
OG0006221	LOC6500559|XP_001953479.3|DANA	LOC117897600|XP_034662449.1|DSUB
OG0006222	LOC6500558|XP_001953477.1|DANA	LOC117896814|XP_034661210.1|DSUB
OG0006223	LOC6504976|XP_001965698.1|DANA	LOC117901242|XP_034667812.1|DSUB
OG0006224	LOC6504472|XP_001966963.3|DANA	LOC117889886|XP_034650290.1|DSUB
OG0006225	LOC6504756|XP_001966296.2|DANA	LOC117889640|XP_034649989.1|DSUB
OG0006226	LOC6496619|XP_001961275.1|DANA	LOC117892537|XP_034654736.1|DSUB
OG0006227	LOC6505014|XP_001965627.1|DANA	LOC117903292|XP_034671113.1|DSUB
OG0006228	LOC6496024|XP_001960065.1|DANA	LOC117892665|XP_034654944.1|DSUB
OG0006229	LOC6505477|XP_032311781.1|DANA	LOC117902927|XP_034670401.1|DSUB
OG0006230	LOC6504951|XP_001965748.2|DANA	LOC117889577|XP_034649871.1|DSUB
OG0006231	LOC6505263|XP_032307804.1|DANA	LOC117903215|XP_034670998.1|DSUB
OG0006232	LOC6503208|XP_014761336.1|DANA	LOC117903448|XP_034671371.1|DSUB
OG0006233	LOC116656481|XP_032312033.1|DANA	LOC117902066|XP_034669040.1|DSUB
OG0006234	LOC6505318|XP_001965749.1|DANA	LOC117903316|XP_034671144.1|DSUB
OG0006235	LOC6498802|XP_001967286.1|DANA	LOC117898763|XP_034664288.1|DSUB
OG0006236	LOC6503747|XP_001963816.1|DANA	LOC117901652|XP_034668383.1|DSUB
OG0006237	LOC6504474|XP_001966969.1|DANA	LOC117889900|XP_034650309.1|DSUB
OG0006238	LOC6502323|XP_001967152.2|DANA	LOC117893160|XP_034655564.1|DSUB
OG0006239	LOC6504813|XP_001966385.1|DANA	LOC117897587|XP_034662435.1|DSUB
OG0006240	LOC6506018|XP_001964784.1|DANA	LOC117899142|XP_034664840.1|DSUB
OG0006241	LOC6504950|XP_001965750.1|DANA	LOC117903310|XP_034671135.1|DSUB
OG0006242	LOC6502968|XP_001963498.2|DANA	LOC117903904|XP_034672299.1|DSUB
OG0006243	LOC6505681|XP_001964465.1|DANA	LOC117897595|XP_034662441.1|DSUB
OG0006244	LOC6500554|XP_001953469.1|DANA	LOC117897655|XP_034662527.1|DSUB
OG0006245	LOC6501223|XP_001954794.1|DANA	LOC117896177|XP_034660151.1|DSUB
OG0006246	LOC6502370|XP_001967547.1|DANA	LOC117890866|XP_034651847.1|DSUB
OG0006247	LOC6496477|XP_032306526.1|DANA	LOC117890055|XP_034650577.1|DSUB
OG0006248	LOC6499478|XP_032305874.1|DANA	LOC117899755|XP_034665897.1|DSUB
OG0006249	LOC6503852|XP_014760406.1|DANA	LOC117902363|XP_034669567.1|DSUB
OG0006250	LOC6504914|XP_032309328.1|DANA	LOC117903711|XP_034671948.1|DSUB
OG0006251	LOC6499254|XP_001955017.1|DANA	LOC117896125|XP_034660073.1|DSUB
OG0006252	LOC6501336|XP_032307613.1|DANA	LOC117896124|XP_034660072.1|DSUB
OG0006253	LOC6502352|XP_032307835.1|DANA	LOC117890773|XP_034651738.1|DSUB
OG0006255	LOC6501064|XP_001954488.1|DANA	LOC117897525|XP_034662334.1|DSUB
OG0006256	LOC6505320|XP_001965753.1|DANA	LOC117903315|XP_034671142.1|DSUB
OG0006257	LOC6505083|XP_014760290.1|DANA	LOC117899616|XP_034665655.1|DSUB
OG0006258	LOC6504398|XP_032308210.1|DANA	LOC117903108|XP_034670823.1|DSUB
OG0006259	LOC6499026|XP_001955487.1|DANA	LOC117898677|XP_034664150.1|DSUB
OG0006260	LOC6505040|XP_001965579.2|DANA	LOC117903394|XP_034671271.1|DSUB
OG0006261	LOC6504235|XP_001965116.1|DANA	LOC117902734|XP_034670200.1|DSUB
OG0006262	LOC6493211|XP_001957279.1|DANA	LOC117903478|XP_034671424.1|DSUB
OG0006263	LOC6504050|XP_001964083.1|DANA	LOC117903103|XP_034670812.1|DSUB
OG0006264	LOC6502211|XP_001966023.1|DANA	LOC117894371|XP_034657268.1|DSUB
OG0006265	LOC6495892|XP_032306140.1|DANA	LOC117890196|XP_034650792.1|DSUB
OG0006266	LOC6502228|XP_001966025.1|DANA	LOC117894359|XP_034657246.1|DSUB
OG0006267	LOC6505225|XP_014760324.1|DANA	LOC117891506|XP_034652892.1|DSUB
OG0006268	LOC6495863|XP_001959735.2|DANA	LOC117891728|XP_034653211.1|DSUB
OG0006269	LOC6499384|XP_001954740.1|DANA	LOC117898801|XP_034664335.1|DSUB
OG0006270	LOC6499285|XP_001954951.2|DANA	LOC117895069|XP_034658348.1|DSUB
OG0006271	LOC6500251|XP_001952937.1|DANA	LOC117896217|XP_034660242.1|DSUB
OG0006272	LOC6507965|XP_032308007.1|DANA	LOC117894165|XP_034656970.1|DSUB
OG0006273	LOC6496621|XP_001961281.1|DANA	LOC117890068|XP_034650598.1|DSUB
OG0006274	LOC6502163|XP_001966099.2|DANA	LOC117902974|XP_034670530.1|DSUB
OG0006275	LOC6505146|XP_001965436.2|DANA	LOC117903340|XP_034671177.1|DSUB
OG0006277	LOC6501374|XP_001955101.2|DANA	LOC117897406|XP_034662120.1|DSUB
OG0006278	LOC6505266|XP_001965652.2|DANA	LOC117896492|XP_034660727.1|DSUB
OG0006279	LOC6504266|XP_032308826.1|DANA	LOC117903885|XP_034672275.1|DSUB
OG0006280	LOC6503694|XP_014761037.1|DANA	LOC117901845|XP_034668684.1|DSUB
OG0006281	LOC6503953|XP_001963909.1|DANA	LOC117901863|XP_034668713.1|DSUB
OG0006282	LOC6502932|XP_001963565.1|DANA	LOC117903186|XP_034670928.1|DSUB
OG0006283	LOC6499057|XP_001955396.1|DANA	LOC117898496|XP_034663829.1|DSUB
OG0006284	LOC6506795|XP_001957222.1|DANA	LOC117893402|XP_034655893.1|DSUB
OG0006285	LOC6499601|XP_001954319.1|DANA	LOC117897625|XP_034662484.1|DSUB
OG0006286	LOC6500896|XP_001954123.2|DANA	LOC117896622|XP_034660951.1|DSUB
OG0006287	LOC6504268|XP_001967378.1|DANA	LOC117903889|XP_034672282.1|DSUB
OG0006288	LOC6505951|XP_001964667.1|DANA	LOC117897964|XP_034662963.1|DSUB
OG0006289	LOC6500879|XP_001954095.1|DANA	LOC117897759|XP_034662695.1|DSUB
OG0006290	LOC6501887|XP_014759637.1|DANA	LOC117903162|XP_034670892.1|DSUB
OG0006291	LOC6497050|XP_001962849.1|DANA	LOC117900332|XP_034666561.1|DSUB
OG0006292	LOC6502155|XP_014759953.1|DANA	LOC117894791|XP_034657952.1|DSUB
OG0006293	LOC6507405|XP_032309634.1|DANA	LOC117892984|XP_034655227.1|DSUB
OG0006294	LOC6498791|XP_001967261.2|DANA	LOC117890074|XP_034650652.1|DSUB
OG0006295	LOC6504097|XP_001964169.1|DANA	LOC117898381|XP_034663625.1|DSUB
OG0006296	LOC6498754|XP_001967270.1|DANA	LOC117902217|XP_034669341.1|DSUB
OG0006297	LOC6503847|XP_014761092.2|DANA	LOC117903725|XP_034671966.1|DSUB
OG0006298	LOC6498789|XP_001967259.1|DANA	LOC117890567|XP_034651428.1|DSUB
OG0006299	LOC6501918|XP_014759667.1|DANA	LOC117890648|XP_034651495.1|DSUB
OG0006300	LOC6505149|XP_001965442.2|DANA	LOC117903372|XP_034671237.1|DSUB
OG0006301	LOC6503156|XP_001963537.1|DANA	LOC117903194|XP_034670968.1|DSUB
OG0006302	LOC6503105|XP_001963436.2|DANA	LOC117903746|XP_034672035.1|DSUB
OG0006303	LOC6495488|XP_014763332.1|DANA	LOC117890021|XP_034650525.1|DSUB
OG0006304	LOC6501361|XP_001955074.2|DANA	LOC117899462|XP_034665367.1|DSUB
OG0006305	LOC6499221|XP_032308593.1|DANA	LOC117896167|XP_034660136.1|DSUB
OG0006306	LOC26515147|XP_032308614.1|DANA	LOC117899760|XP_034665904.1|DSUB
OG0006307	LOC6500289|XP_014766482.1|DANA	LOC117897988|XP_034663004.1|DSUB
OG0006308	LOC6496751|XP_001967862.1|DANA	LOC117896100|XP_034660047.1|DSUB
OG0006309	LOC6505309|XP_032307841.1|DANA	LOC117903425|XP_034671333.1|DSUB
OG0006310	LOC6499150|XP_001955206.1|DANA	LOC117897166|XP_034661727.1|DSUB
OG0006311	LOC6503674|XP_032308473.1|DANA	LOC117903184|XP_034670923.1|DSUB
OG0006312	LOC6503676|XP_001963953.1|DANA	LOC117903183|XP_034670921.1|DSUB
OG0006313	LOC6503876|XP_001963759.1|DANA	LOC117894350|XP_034657234.1|DSUB
OG0006314	LOC26515188|XP_032311937.1|DANA	LOC117889571|XP_034649862.1|DSUB
OG0006315	LOC6499390|XP_032312332.1|DANA	LOC117899615|XP_034665649.1|DSUB
OG0006316	LOC6503691|XP_001963914.1|DANA	LOC117900980|XP_034667468.1|DSUB
OG0006317	LOC6503714|XP_001963874.1|DANA	LOC117903612|XP_034671759.1|DSUB
OG0006318	LOC6498749|XP_001967276.1|DANA	LOC117902246|XP_034669386.1|DSUB
OG0006319	LOC6493941|XP_001961278.1|DANA	LOC117892541|XP_034654740.1|DSUB
OG0006320	LOC6501898|XP_001966711.2|DANA	LOC117891816|XP_034653436.1|DSUB
OG0006321	LOC6501892|XP_001966720.1|DANA	LOC117890846|XP_034651824.1|DSUB
OG0006322	LOC6501860|XP_001966786.1|DANA	LOC117902874|XP_034670345.1|DSUB
OG0006323	LOC6502849|XP_001958220.1|DANA	LOC117902101|XP_034669099.1|DSUB
OG0006324	LOC6503890|XP_032308420.1|DANA	LOC117903673|XP_034671896.1|DSUB
OG0006325	LOC6499798|XP_001953893.2|DANA	LOC117898693|XP_034664198.1|DSUB
OG0006326	LOC6493599|XP_001958071.1|DANA	LOC117895549|XP_034659143.1|DSUB
OG0006327	LOC6505599|XP_001964618.1|DANA	LOC117896485|XP_034660715.1|DSUB
OG0006328	LOC6499506|XP_014766114.1|DANA	LOC117897511|XP_034662301.1|DSUB
OG0006329	LOC6504090|XP_001964156.1|DANA	LOC117903792|XP_034672110.1|DSUB
OG0006330	LOC6501447|XP_032310174.1|DANA	LOC117896012|XP_034659901.1|DSUB
OG0006331	LOC6505284|XP_001965686.2|DANA	LOC117899499|XP_034665442.1|DSUB
OG0006332	LOC6504895|XP_001966547.1|DANA	LOC117896643|XP_034661016.1|DSUB
OG0006333	LOC6505233|XP_001965589.3|DANA	LOC117890286|XP_034650944.1|DSUB
OG0006334	LOC6503802|XP_001963718.1|DANA	LOC117898388|XP_034663637.1|DSUB
OG0006335	LOC6500811|XP_001953959.1|DANA	LOC117899712|XP_034665818.1|DSUB
OG0006336	LOC6503132|XP_001963483.1|DANA	LOC117896093|XP_034660035.1|DSUB
OG0006337	LOC6505025|XP_001965611.1|DANA	LOC117889601|XP_034649907.1|DSUB
OG0006338	LOC6500991|XP_001954311.1|DANA	LOC117897431|XP_034662160.1|DSUB
OG0006339	LOC6500189|XP_001966666.1|DANA	LOC117893386|XP_034655876.1|DSUB
OG0006340	LOC6502952|XP_001963530.1|DANA	LOC117903206|XP_034670984.1|DSUB
OG0006341	LOC6507745|XP_001956259.1|DANA	LOC117892281|XP_034654295.1|DSUB
OG0006342	LOC6505190|XP_032307891.1|DANA	LOC117899533|XP_034665498.1|DSUB
OG0006343	LOC6505189|XP_032307889.1|DANA	LOC117899636|XP_034665689.1|DSUB
OG0006344	LOC26513674|XP_014759023.2|DANA, LOC6504420|XP_032308330.1|DANA	LOC117893882|XP_034656547.1|DSUB
OG0006345	LOC6501627|XP_032312113.1|DANA	LOC117898814|XP_034664358.1|DSUB
OG0006346	LOC6499403|XP_001954707.1|DANA	LOC117896850|XP_034661265.1|DSUB
OG0006347	LOC6501649|XP_014767149.1|DANA	LOC117898935|XP_034664539.1|DSUB
OG0006348	LOC6505139|XP_001965426.1|DANA	LOC117898618|XP_034664068.1|DSUB
OG0006349	LOC6502231|XP_032308697.1|DANA	LOC117890194|XP_034650794.1|DSUB
OG0006350	LOC6506007|XP_001964769.2|DANA	LOC117897724|XP_034662642.1|DSUB
OG0006351	LOC6502931|XP_032311810.1|DANA	LOC117890716|XP_034651652.1|DSUB
OG0006352	LOC6494943|XP_001959352.1|DANA	LOC117891351|XP_034652673.1|DSUB
OG0006353	LOC6498997|XP_014765869.1|DANA	LOC117898997|XP_034664632.1|DSUB
OG0006354	LOC6499502|XP_001954494.2|DANA	LOC117897528|XP_034662337.1|DSUB
OG0006355	LOC6505285|XP_001965689.1|DANA	LOC117899668|XP_034665750.1|DSUB
OG0006356	LOC6504605|XP_001966540.1|DANA	LOC117903378|XP_034671239.1|DSUB
OG0006357	LOC6502103|XP_032309379.1|DANA	LOC117897795|XP_034662772.1|DSUB
OG0006358	LOC6507448|XP_001955991.3|DANA	LOC117895577|XP_034659189.1|DSUB
OG0006359	LOC6505644|XP_001964542.1|DANA	LOC117899680|XP_034665760.1|DSUB
OG0006360	LOC6503092|XP_032308972.1|DANA	LOC117890134|XP_034650715.1|DSUB
OG0006361	LOC6499439|XP_001954637.2|DANA	LOC117897927|XP_034662903.1|DSUB
OG0006362	LOC6504882|XP_032309255.1|DANA	LOC117903502|XP_034671473.1|DSUB
OG0006363	LOC6498808|XP_032308103.1|DANA	LOC117889787|XP_034650152.1|DSUB
OG0006364	LOC6504238|XP_001965107.1|DANA	LOC117900866|XP_034667279.1|DSUB, LOC117900865|XP_034667278.1|DSUB
OG0006365	LOC6498771|XP_001967239.1|DANA	LOC117902788|XP_034670288.1|DSUB
OG0006366	LOC6498784|XP_001967245.1|DANA	LOC117890761|XP_034651726.1|DSUB
OG0006367	LOC6504443|XP_001966973.1|DANA	LOC117893662|XP_034656247.1|DSUB
OG0006368	LOC6505966|XP_032305388.1|DANA	LOC117896431|XP_034660646.1|DSUB
OG0006369	LOC6505561|XP_032305371.1|DANA	LOC117899641|XP_034665709.1|DSUB
OG0006370	LOC6501895|XP_001966714.1|DANA	LOC117903570|XP_034671668.1|DSUB
OG0006371	LOC6505577|XP_001964669.1|DANA	LOC117897950|XP_034662940.1|DSUB
OG0006372	LOC6505604|XP_001964611.1|DANA	LOC117899357|XP_034665220.1|DSUB
OG0006373	LOC6505304|XP_001965722.3|DANA	LOC117899078|XP_034664742.1|DSUB
OG0006374	LOC6503677|XP_001963951.1|DANA	LOC117903767|XP_034672071.1|DSUB
OG0006375	LOC6503723|XP_032308477.1|DANA	LOC117889645|XP_034650000.1|DSUB
OG0006376	LOC6501988|XP_001966825.1|DANA	LOC117893789|XP_034656427.1|DSUB
OG0006377	LOC6505064|XP_001965530.1|DANA	LOC117903830|XP_034672173.1|DSUB
OG0006378	LOC6506011|XP_014760879.1|DANA	LOC117897722|XP_034662639.1|DSUB
OG0006379	LOC6504744|XP_032309050.1|DANA	LOC117903859|XP_034672233.1|DSUB
OG0006380	LOC6502117|XP_001966176.1|DANA	LOC117903136|XP_034670863.1|DSUB
OG0006381	LOC6498757|XP_001967264.1|DANA	LOC117890258|XP_034650939.1|DSUB
OG0006382	LOC6504087|XP_001964148.1|DANA	LOC117894033|XP_034657167.1|DSUB
OG0006383	LOC6503559|XP_032308714.1|DANA	LOC117897460|XP_034662240.1|DSUB
OG0006384	LOC6504092|XP_001964159.1|DANA	LOC117903795|XP_034672114.1|DSUB
OG0006385	LOC6501066|XP_001954492.2|DANA	LOC117903019|XP_034670648.1|DSUB, LOC117897508|XP_034662290.1|DSUB
OG0006386	LOC6497283|XP_001962394.1|DANA	LOC117902608|XP_034670011.1|DSUB
OG0006387	LOC6501602|XP_001955568.1|DANA	LOC117898091|XP_034663162.1|DSUB
OG0006388	LOC6503853|XP_001963716.3|DANA	LOC117898346|XP_034663573.1|DSUB
OG0006389	LOC6503803|XP_001963717.1|DANA	LOC117892056|XP_034653879.1|DSUB
OG0006390	LOC6505797|XP_001964392.1|DANA	LOC117898352|XP_034663576.1|DSUB
OG0006391	LOC6500185|XP_001953066.2|DANA	LOC117898871|XP_034664443.1|DSUB
OG0006392	LOC6503597|XP_001964087.2|DANA	LOC117902936|XP_034670477.1|DSUB
OG0006393	LOC6497404|XP_001962153.2|DANA	LOC117902545|XP_034669873.1|DSUB
OG0006394	LOC6498734|XP_001967843.1|DANA	LOC117896191|XP_034660172.1|DSUB
OG0006395	LOC6501195|XP_001954741.1|DANA	LOC117898268|XP_034663413.1|DSUB
OG0006396	LOC6503175|XP_001963582.1|DANA	LOC117903697|XP_034671927.1|DSUB
OG0006397	LOC6503783|XP_001963751.1|DANA	LOC117897172|XP_034661762.1|DSUB
OG0006398	LOC6503940|XP_001963882.1|DANA	LOC117903124|XP_034670844.1|DSUB
OG0006399	LOC6504922|XP_001966596.1|DANA	LOC117903322|XP_034671156.1|DSUB
OG0006400	LOC6504921|XP_001966595.3|DANA	LOC117903318|XP_034671147.1|DSUB
OG0006401	LOC6506283|XP_001958200.2|DANA	LOC117893827|XP_034656475.1|DSUB
OG0006402	LOC6499292|XP_001954930.1|DANA	LOC117898962|XP_034664592.1|DSUB
OG0006403	LOC6499290|XP_001954937.1|DANA	LOC117896573|XP_034660864.1|DSUB
OG0006404	LOC6499413|XP_001954692.1|DANA	LOC117895973|XP_034659824.1|DSUB
OG0006405	LOC6506673|XP_001957440.2|DANA	LOC117893853|XP_034656512.1|DSUB
OG0006406	LOC6499065|XP_001955375.1|DANA	LOC117896965|XP_034661400.1|DSUB
OG0006407	LOC6501937|XP_032308109.1|DANA	LOC117889624|XP_034649966.1|DSUB
OG0006408	LOC6502951|XP_001963532.1|DANA	LOC117903204|XP_034670981.1|DSUB
OG0006409	LOC6502170|XP_001966087.1|DANA	LOC117903770|XP_034672075.1|DSUB
OG0006410	LOC6503844|XP_001963706.1|DANA	LOC117903055|XP_034670690.1|DSUB
OG0006411	LOC6502137|XP_001966139.1|DANA	LOC117903553|XP_034671644.1|DSUB
OG0006412	LOC6501342|XP_001955030.1|DANA	LOC117897582|XP_034662427.1|DSUB
OG0006413	LOC6499247|XP_014765984.1|DANA	LOC117896195|XP_034660179.1|DSUB
OG0006414	LOC6500278|XP_001952886.2|DANA	LOC117898398|XP_034663647.1|DSUB
OG0006415	LOC6501915|XP_014759653.1|DANA	LOC117903472|XP_034671411.1|DSUB
OG0006416	LOC6503859|XP_001963729.1|DANA	LOC117896934|XP_034661369.1|DSUB
OG0006417	LOC6497722|XP_001961487.1|DANA	LOC117902692|XP_034670125.1|DSUB
OG0006418	LOC6504495|XP_001967009.2|DANA	LOC117895982|XP_034659858.1|DSUB
OG0006419	LOC6499981|XP_032305459.1|DANA	LOC117897703|XP_034662615.1|DSUB
OG0006420	LOC6501508|XP_001955390.1|DANA	LOC117898562|XP_034663939.1|DSUB
OG0006421	LOC6498384|XP_032311300.1|DANA	LOC117901914|XP_034668770.1|DSUB
OG0006422	LOC6497133|XP_001962688.1|DANA	LOC117902143|XP_034669170.1|DSUB
OG0006423	LOC6499364|XP_001954789.1|DANA	LOC117896304|XP_034660417.1|DSUB
OG0006424	LOC6501222|XP_001954790.1|DANA	LOC117896306|XP_034660420.1|DSUB
OG0006425	LOC6499365|XP_001954787.1|DANA	LOC117897361|XP_034662034.1|DSUB
OG0006426	LOC6501220|XP_001954786.1|DANA	LOC117897360|XP_034662033.1|DSUB
OG0006427	LOC6501468|XP_001955313.1|DANA	LOC117897546|XP_034662364.1|DSUB
OG0006428	LOC6500776|XP_032306613.1|DANA	LOC117897011|XP_034661468.1|DSUB
OG0006429	LOC6500751|XP_001953843.1|DANA	LOC117898468|XP_034663786.1|DSUB
OG0006430	LOC6506760|XP_001957294.1|DANA	LOC117895219|XP_034658603.1|DSUB
OG0006431	LOC6501442|XP_001955263.1|DANA	LOC117898064|XP_034663124.1|DSUB
OG0006432	LOC6499214|XP_001955094.2|DANA	LOC117898795|XP_034664325.1|DSUB
OG0006433	LOC6501503|XP_001955382.1|DANA	LOC117896607|XP_034660931.1|DSUB
OG0006434	LOC6496946|XP_032311425.1|DANA	LOC117902384|XP_034669596.1|DSUB
OG0006435	LOC6501493|XP_014767083.1|DANA	LOC117898181|XP_034663281.1|DSUB
OG0006436	LOC6505222|XP_001965573.1|DANA	LOC117903309|XP_034671133.1|DSUB
OG0006437	LOC6505037|XP_014760263.1|DANA	LOC117903065|XP_034670709.1|DSUB
OG0006438	LOC6503351|XP_001965371.1|DANA	LOC117902481|XP_034669783.1|DSUB
OG0006439	LOC6500714|XP_001953780.1|DANA	LOC117899735|XP_034665871.1|DSUB
OG0006440	LOC6499846|XP_001953781.1|DANA	LOC117899739|XP_034665875.1|DSUB
OG0006441	LOC6501404|XP_032305787.1|DANA	LOC117898921|XP_034664524.1|DSUB
