Orthogroup	DANA.longest_only	DYAK.longest_only
OG0006232	LOC6503208|XP_014761336.1|DANA	LOC6524907|XP_002100747.1|DYAK
OG0006233	LOC116656481|XP_032312033.1|DANA	LOC6524909|XP_015045943.1|DYAK
OG0006234	LOC6505318|XP_001965749.1|DANA	LOC6525584|XP_002101419.1|DYAK
OG0006235	LOC6498802|XP_001967286.1|DANA	LOC6525888|XP_002101708.2|DYAK
OG0006236	LOC6503747|XP_001963816.1|DANA	LOC6524782|XP_002100626.1|DYAK
OG0006237	LOC6504474|XP_001966969.1|DANA	LOC6525912|XP_002101732.1|DYAK
OG0006238	LOC6502323|XP_001967152.2|DANA	LOC6524970|XP_002100810.1|DYAK
OG0006239	LOC6504813|XP_001966385.1|DANA	LOC6539105|XP_002086007.1|DYAK
OG0006240	LOC6506018|XP_001964784.1|DANA	LOC6538004|XP_002098539.1|DYAK
OG0006241	LOC6504950|XP_001965750.1|DANA	LOC6525585|XP_002101420.1|DYAK
OG0006242	LOC6502968|XP_001963498.2|DANA	LOC6525549|XP_002101384.1|DYAK
OG0006243	LOC6505681|XP_001964465.1|DANA	LOC6536424|XP_002097006.1|DYAK
OG0006244	LOC6500554|XP_001953469.1|DANA	LOC6536340|XP_002096924.1|DYAK
OG0006245	LOC6501223|XP_001954794.1|DANA	LOC6537749|XP_002098290.1|DYAK
OG0006246	LOC6502370|XP_001967547.1|DANA	LOC6524334|XP_002100192.1|DYAK
OG0006247	LOC6496477|XP_032306526.1|DANA	LOC6528490|XP_002089536.1|DYAK
OG0006248	LOC6499478|XP_032305874.1|DANA	LOC6535823|XP_039232821.1|DYAK
OG0006249	LOC6503852|XP_014760406.1|DANA	LOC6526817|XP_002087919.1|DYAK
OG0006250	LOC6504914|XP_032309328.1|DANA	LOC6524847|XP_002100687.1|DYAK
OG0006251	LOC6499254|XP_001955017.1|DANA	LOC6538348|XP_002098873.1|DYAK
OG0006252	LOC6501336|XP_032307613.1|DANA	LOC6538347|XP_002098872.1|DYAK
OG0006253	LOC6502352|XP_032307835.1|DANA	LOC6524335|XP_002100193.2|DYAK
OG0006255	LOC6501064|XP_001954488.1|DANA	LOC6537805|XP_002098346.1|DYAK
OG0006256	LOC6505320|XP_001965753.1|DANA	LOC6525589|XP_002101424.1|DYAK
OG0006257	LOC6505083|XP_014760290.1|DANA	LOC6525934|XP_015046542.1|DYAK
OG0006258	LOC6504398|XP_032308210.1|DANA	LOC6525317|XP_002101153.1|DYAK
OG0006259	LOC6499026|XP_001955487.1|DANA	LOC6537371|XP_002097927.1|DYAK
OG0006260	LOC6505040|XP_001965579.2|DANA	LOC6525933|XP_002101753.1|DYAK
OG0006261	LOC6504235|XP_001965116.1|DANA	LOC6527345|XP_002088437.1|DYAK
OG0006262	LOC6493211|XP_001957279.1|DANA	LOC6525978|XP_002101797.1|DYAK
OG0006263	LOC6504050|XP_001964083.1|DANA	LOC6524122|XP_002099986.1|DYAK
OG0006264	LOC6502211|XP_001966023.1|DANA	LOC6524479|XP_039229953.1|DYAK
OG0006265	LOC6495892|XP_032306140.1|DANA	LOC6531471|XP_002092270.1|DYAK
OG0006266	LOC6502228|XP_001966025.1|DANA	LOC6524481|XP_002100338.1|DYAK
OG0006267	LOC6505225|XP_014760324.1|DANA	LOC6524616|XP_039233544.1|DYAK
OG0006268	LOC6495863|XP_001959735.2|DANA	LOC6531624|XP_002092421.1|DYAK
OG0006269	LOC6499384|XP_001954740.1|DANA	LOC6536335|XP_002096919.1|DYAK
OG0006270	LOC6499285|XP_001954951.2|DANA	LOC6525969|XP_002101788.1|DYAK
OG0006271	LOC6500251|XP_001952937.1|DANA	LOC6536522|XP_002097098.1|DYAK
OG0006272	LOC6507965|XP_032308007.1|DANA	LOC6524649|XP_002100506.1|DYAK
OG0006273	LOC6496621|XP_001961281.1|DANA	LOC6528329|XP_002089382.1|DYAK
OG0006274	LOC6502163|XP_001966099.2|DANA	LOC6524602|XP_002100459.1|DYAK
OG0006275	LOC6505146|XP_001965436.2|DANA	LOC6524368|XP_002100226.1|DYAK
OG0006277	LOC6501374|XP_001955101.2|DANA	LOC6539835|XP_039231552.1|DYAK
OG0006278	LOC6505266|XP_001965652.2|DANA	LOC6525687|XP_002101509.2|DYAK
OG0006279	LOC6504266|XP_032308826.1|DANA	LOC6525525|XP_039230195.1|DYAK
OG0006280	LOC6503694|XP_014761037.1|DANA	LOC6526218|XP_039231732.1|DYAK
OG0006281	LOC6503953|XP_001963909.1|DANA	LOC6526220|XP_002102029.1|DYAK
OG0006282	LOC6502932|XP_001963565.1|DANA	LOC6525128|XP_039233774.1|DYAK
OG0006283	LOC6499057|XP_001955396.1|DANA	LOC6537932|XP_002098472.1|DYAK
OG0006284	LOC6506795|XP_001957222.1|DANA	LOC6539511|XP_002086399.2|DYAK
OG0006285	LOC6499601|XP_001954319.1|DANA	LOC6535296|XP_002095952.1|DYAK
OG0006286	LOC6500896|XP_001954123.2|DANA	LOC6535554|XP_002096183.3|DYAK
OG0006287	LOC6504268|XP_001967378.1|DANA	LOC6525528|XP_002101363.1|DYAK
OG0006288	LOC6505951|XP_001964667.1|DANA	LOC6538943|XP_002099447.1|DYAK
OG0006289	LOC6500879|XP_001954095.1|DANA	LOC6535587|XP_002096215.1|DYAK
OG0006290	LOC6501887|XP_014759637.1|DANA	LOC6525267|XP_015046193.1|DYAK
OG0006291	LOC6497050|XP_001962849.1|DANA	LOC6527448|XP_002088540.1|DYAK
OG0006292	LOC6502155|XP_014759953.1|DANA	LOC6524503|XP_015045729.1|DYAK
OG0006293	LOC6507405|XP_032309634.1|DANA	LOC6532390|XP_002093141.1|DYAK
OG0006294	LOC6498791|XP_001967261.2|DANA	LOC6524707|XP_039233778.1|DYAK
OG0006295	LOC6504097|XP_001964169.1|DANA	LOC6524087|XP_002099951.3|DYAK
OG0006296	LOC6498754|XP_001967270.1|DANA	LOC6525209|XP_039231375.1|DYAK
OG0006297	LOC6503847|XP_014761092.2|DANA	LOC6525702|XP_015046430.1|DYAK
OG0006298	LOC6498789|XP_001967259.1|DANA	LOC6524709|XP_002100553.1|DYAK
OG0006299	LOC6501918|XP_014759667.1|DANA	LOC6524300|XP_015045595.1|DYAK
OG0006300	LOC6505149|XP_001965442.2|DANA	LOC6524374|XP_015045636.1|DYAK
OG0006301	LOC6503156|XP_001963537.1|DANA	LOC6525104|XP_002100943.1|DYAK
OG0006302	LOC6503105|XP_001963436.2|DANA	LOC6525079|XP_015046085.1|DYAK
OG0006303	LOC6495488|XP_014763332.1|DANA	LOC6530179|XP_002091119.2|DYAK
OG0006304	LOC6501361|XP_001955074.2|DANA	LOC6538138|XP_002098673.3|DYAK
OG0006305	LOC6499221|XP_032308593.1|DANA	LOC6538135|XP_002098670.1|DYAK
OG0006306	LOC26515147|XP_032308614.1|DANA	LOC26534501|XP_039231576.1|DYAK
OG0006307	LOC6500289|XP_014766482.1|DANA	LOC6539055|XP_002099557.3|DYAK
OG0006308	LOC6496751|XP_001967862.1|DANA	LOC6525600|XP_002101435.1|DYAK
OG0006309	LOC6505309|XP_032307841.1|DANA	LOC6525572|XP_015046372.1|DYAK
OG0006310	LOC6499150|XP_001955206.1|DANA	LOC6537536|XP_002098082.1|DYAK
OG0006311	LOC6503674|XP_032308473.1|DANA	LOC6525359|XP_002101195.2|DYAK
OG0006312	LOC6503676|XP_001963953.1|DANA	LOC6525360|XP_002101196.1|DYAK
OG0006313	LOC6503876|XP_001963759.1|DANA	LOC6525382|XP_002101218.1|DYAK
OG0006314	LOC26515188|XP_032311937.1|DANA	LOC6524883|XP_002100723.1|DYAK
OG0006315	LOC6499390|XP_032312332.1|DANA	LOC6538974|XP_015049145.1|DYAK
OG0006316	LOC6503691|XP_001963914.1|DANA	LOC6526214|XP_002102023.1|DYAK
OG0006317	LOC6503714|XP_001963874.1|DANA	LOC6525408|XP_002101243.1|DYAK
OG0006318	LOC6498749|XP_001967276.1|DANA	LOC6525203|XP_002101041.1|DYAK
OG0006319	LOC6493941|XP_001961278.1|DANA	LOC6528816|XP_002089848.1|DYAK
OG0006320	LOC6501898|XP_001966711.2|DANA	LOC6525948|XP_002101768.1|DYAK
OG0006321	LOC6501892|XP_001966720.1|DANA	LOC6525233|XP_002101071.1|DYAK
OG0006322	LOC6501860|XP_001966786.1|DANA	LOC6525898|XP_002101718.1|DYAK
OG0006323	LOC6502849|XP_001958220.1|DANA	LOC6524898|XP_002100738.1|DYAK
OG0006324	LOC6503890|XP_032308420.1|DANA	LOC6524445|XP_002100303.2|DYAK
OG0006325	LOC6499798|XP_001953893.2|DANA	LOC6535861|XP_002096480.1|DYAK
OG0006326	LOC6493599|XP_001958071.1|DANA	LOC6539573|XP_002086461.2|DYAK
OG0006327	LOC6505599|XP_001964618.1|DANA	LOC6538306|XP_002098833.1|DYAK
OG0006328	LOC6499506|XP_014766114.1|DANA	LOC6537812|XP_015048527.1|DYAK
OG0006329	LOC6504090|XP_001964156.1|DANA	LOC6524588|XP_002100445.1|DYAK
OG0006330	LOC6501447|XP_032310174.1|DANA	LOC6538624|XP_002099146.1|DYAK
OG0006331	LOC6505284|XP_001965686.2|DANA	LOC6525641|XP_002101463.2|DYAK
OG0006332	LOC6504895|XP_001966547.1|DANA	LOC6524567|XP_039226340.1|DYAK
OG0006333	LOC6505233|XP_001965589.3|DANA	LOC6524629|XP_002100486.3|DYAK
OG0006334	LOC6503802|XP_001963718.1|DANA	LOC6524085|XP_002099949.1|DYAK
OG0006335	LOC6500811|XP_001953959.1|DANA	LOC6537847|XP_002098388.1|DYAK
OG0006336	LOC6503132|XP_001963483.1|DANA	LOC6526043|XP_002101860.1|DYAK
OG0006337	LOC6505025|XP_001965611.1|DANA	LOC6525061|XP_002100900.1|DYAK
OG0006338	LOC6500991|XP_001954311.1|DANA	LOC6535288|XP_002095944.1|DYAK
OG0006339	LOC6500189|XP_001966666.1|DANA	LOC6524893|XP_002100733.1|DYAK
OG0006340	LOC6502952|XP_001963530.1|DANA	LOC6526061|XP_002101878.1|DYAK
OG0006341	LOC6507745|XP_001956259.1|DANA	LOC6525946|XP_002101766.2|DYAK
OG0006342	LOC6505190|XP_032307891.1|DANA	LOC6525944|XP_039229319.1|DYAK
OG0006343	LOC6505189|XP_032307889.1|DANA	LOC6525942|XP_002101762.1|DYAK
OG0006344	LOC26513674|XP_014759023.2|DANA, LOC6504420|XP_032308330.1|DANA	LOC6525592|XP_002101427.1|DYAK
OG0006345	LOC6501627|XP_032312113.1|DANA	LOC6537775|XP_039231727.1|DYAK
OG0006346	LOC6499403|XP_001954707.1|DANA	LOC6538072|XP_002098607.1|DYAK
OG0006347	LOC6501649|XP_014767149.1|DANA	LOC6538750|XP_015049009.1|DYAK
OG0006348	LOC6505139|XP_001965426.1|DANA	LOC6524357|XP_002100215.1|DYAK
OG0006349	LOC6502231|XP_032308697.1|DANA	LOC6524484|XP_039229956.1|DYAK
OG0006350	LOC6506007|XP_001964769.2|DANA	LOC6538019|XP_002098554.1|DYAK
OG0006351	LOC6502931|XP_032311810.1|DANA	LOC6525131|XP_002100969.1|DYAK
OG0006352	LOC6494943|XP_001959352.1|DANA	LOC6530451|XP_002091367.1|DYAK
OG0006353	LOC6498997|XP_014765869.1|DANA	LOC6538842|XP_002099355.1|DYAK
OG0006354	LOC6499502|XP_001954494.2|DANA	LOC6537800|XP_002098341.2|DYAK
OG0006355	LOC6505285|XP_001965689.1|DANA	LOC6525930|XP_002101750.2|DYAK
OG0006356	LOC6504605|XP_001966540.1|DANA	LOC6524458|XP_002100315.1|DYAK
OG0006357	LOC6502103|XP_032309379.1|DANA	LOC6525698|XP_039226462.1|DYAK
OG0006358	LOC6507448|XP_001955991.3|DANA	LOC6532407|XP_002093158.3|DYAK
OG0006359	LOC6505644|XP_001964542.1|DANA	LOC6537197|XP_002097755.1|DYAK
OG0006360	LOC6503092|XP_032308972.1|DANA	LOC6524006|XP_015045428.1|DYAK
OG0006361	LOC6499439|XP_001954637.2|DANA	LOC6536151|XP_002096752.1|DYAK, LOC26534953|XP_039231750.1|DYAK
OG0006362	LOC6504882|XP_032309255.1|DANA	LOC6524392|XP_002100250.1|DYAK
OG0006363	LOC6498808|XP_032308103.1|DANA	LOC6525878|XP_015046527.1|DYAK
OG0006364	LOC6504238|XP_001965107.1|DANA	LOC6527353|XP_002088445.2|DYAK
OG0006365	LOC6498771|XP_001967239.1|DANA	LOC6526107|XP_002101924.1|DYAK
OG0006366	LOC6498784|XP_001967245.1|DANA	LOC6526103|XP_039231059.1|DYAK
OG0006367	LOC6504443|XP_001966973.1|DANA	LOC6525909|XP_002101729.1|DYAK
OG0006368	LOC6505966|XP_032305388.1|DANA	LOC6538906|XP_015049094.1|DYAK
OG0006369	LOC6505561|XP_032305371.1|DANA	LOC6538908|XP_039232380.1|DYAK
OG0006370	LOC6501895|XP_001966714.1|DANA	LOC6525846|XP_002101666.1|DYAK
OG0006371	LOC6505577|XP_001964669.1|DANA	LOC6538941|XP_002099445.1|DYAK
OG0006372	LOC6505604|XP_001964611.1|DANA	LOC6538313|XP_002098840.1|DYAK
OG0006373	LOC6505304|XP_001965722.3|DANA	LOC6525282|XP_015046206.1|DYAK
OG0006374	LOC6503677|XP_001963951.1|DANA	LOC6525362|XP_002101198.1|DYAK
OG0006375	LOC6503723|XP_032308477.1|DANA	LOC6524825|XP_002100667.1|DYAK
OG0006376	LOC6501988|XP_001966825.1|DANA	LOC6525908|XP_002101728.1|DYAK
OG0006377	LOC6505064|XP_001965530.1|DANA	LOC6525822|XP_002101642.1|DYAK
OG0006378	LOC6506011|XP_014760879.1|DANA	LOC6538013|XP_039232256.1|DYAK
OG0006379	LOC6504744|XP_032309050.1|DANA	LOC6524775|XP_002100619.1|DYAK
OG0006380	LOC6502117|XP_001966176.1|DANA	LOC6524230|XP_002100093.1|DYAK
OG0006381	LOC6498757|XP_001967264.1|DANA	LOC6524703|XP_002100547.2|DYAK
OG0006382	LOC6504087|XP_001964148.1|DANA	LOC6524561|XP_002100418.1|DYAK
OG0006383	LOC6503559|XP_032308714.1|DANA	LOC6524584|XP_039230903.1|DYAK
OG0006384	LOC6504092|XP_001964159.1|DANA	LOC6524583|XP_002100440.1|DYAK
OG0006385	LOC6501066|XP_001954492.2|DANA	LOC6537801|XP_002098342.1|DYAK
OG0006386	LOC6497283|XP_001962394.1|DANA	LOC6527055|XP_002088148.1|DYAK
OG0006387	LOC6501602|XP_001955568.1|DANA	LOC6538881|XP_002099385.1|DYAK
OG0006388	LOC6503853|XP_001963716.3|DANA	LOC6524083|XP_002099947.3|DYAK
OG0006389	LOC6503803|XP_001963717.1|DANA	LOC6524084|XP_002099948.1|DYAK
OG0006390	LOC6505797|XP_001964392.1|DANA	LOC6535532|XP_002096161.1|DYAK
OG0006391	LOC6500185|XP_001953066.2|DANA	LOC6536924|XP_002097493.1|DYAK
OG0006392	LOC6503597|XP_001964087.2|DANA	LOC6524118|XP_002099982.1|DYAK
OG0006393	LOC6497404|XP_001962153.2|DANA	LOC6528922|XP_002089954.1|DYAK
OG0006394	LOC6498734|XP_001967843.1|DANA	LOC6535431|XP_002096080.1|DYAK
OG0006395	LOC6501195|XP_001954741.1|DANA	LOC6536334|XP_002096918.1|DYAK
OG0006396	LOC6503175|XP_001963582.1|DANA	LOC6525144|XP_002100982.1|DYAK
OG0006397	LOC6503783|XP_001963751.1|DANA	LOC6524284|XP_039230142.1|DYAK
OG0006398	LOC6503940|XP_001963882.1|DANA	LOC6524016|XP_002099888.1|DYAK
OG0006399	LOC6504922|XP_001966596.1|DANA	LOC6524827|XP_002100669.1|DYAK
OG0006400	LOC6504921|XP_001966595.3|DANA	LOC6524826|XP_002100668.1|DYAK
OG0006401	LOC6506283|XP_001958200.2|DANA	LOC6535033|XP_002095699.2|DYAK
OG0006402	LOC6499292|XP_001954930.1|DANA	LOC6535889|XP_002096505.1|DYAK
OG0006403	LOC6499290|XP_001954937.1|DANA	LOC120321927|XP_039232129.1|DYAK
OG0006404	LOC6499413|XP_001954692.1|DANA	LOC6537394|XP_002097950.1|DYAK
OG0006405	LOC6506673|XP_001957440.2|DANA	LOC6533995|XP_039229970.1|DYAK
OG0006406	LOC6499065|XP_001955375.1|DANA	LOC6538112|XP_002098647.1|DYAK
OG0006407	LOC6501937|XP_032308109.1|DANA	LOC6525274|XP_002101110.1|DYAK
OG0006408	LOC6502951|XP_001963532.1|DANA	LOC6526059|XP_002101876.1|DYAK
OG0006409	LOC6502170|XP_001966087.1|DANA	LOC6525533|XP_002101368.1|DYAK
OG0006410	LOC6503844|XP_001963706.1|DANA	LOC6524986|XP_002100826.1|DYAK
OG0006411	LOC6502137|XP_001966139.1|DANA	LOC6523985|XP_002099857.1|DYAK
OG0006412	LOC6501342|XP_001955030.1|DANA	LOC6538364|XP_002098888.1|DYAK
OG0006413	LOC6499247|XP_014765984.1|DANA	LOC6538362|XP_015048803.1|DYAK
OG0006414	LOC6500278|XP_001952886.2|DANA	LOC6536250|XP_015047619.1|DYAK
OG0006415	LOC6501915|XP_014759653.1|DANA	LOC6525977|XP_002101796.2|DYAK
OG0006416	LOC6503859|XP_001963729.1|DANA	LOC6525440|XP_002101275.1|DYAK
OG0006417	LOC6497722|XP_001961487.1|DANA	LOC6526648|XP_002087756.1|DYAK
OG0006418	LOC6504495|XP_001967009.2|DANA	LOC6525597|XP_039229293.1|DYAK
OG0006419	LOC6499981|XP_032305459.1|DANA	LOC6539010|XP_002099512.1|DYAK
OG0006420	LOC6501508|XP_001955390.1|DANA	LOC6537938|XP_002098478.1|DYAK
OG0006421	LOC6498384|XP_032311300.1|DANA	LOC6528124|XP_015054460.2|DYAK
OG0006422	LOC6497133|XP_001962688.1|DANA	LOC6528118|XP_002089185.1|DYAK
OG0006423	LOC6499364|XP_001954789.1|DANA	LOC6537743|XP_002098284.1|DYAK
OG0006424	LOC6501222|XP_001954790.1|DANA	LOC6537744|XP_002098285.1|DYAK
OG0006425	LOC6499365|XP_001954787.1|DANA	LOC6537741|XP_039232542.1|DYAK
OG0006426	LOC6501220|XP_001954786.1|DANA	LOC6537740|XP_002098281.1|DYAK
OG0006427	LOC6501468|XP_001955313.1|DANA	LOC6538237|XP_002098764.1|DYAK
OG0006428	LOC6500776|XP_032306613.1|DANA	LOC6535873|XP_015047405.1|DYAK
OG0006429	LOC6500751|XP_001953843.1|DANA	LOC6538795|XP_002099308.1|DYAK
OG0006430	LOC6506760|XP_001957294.1|DANA	LOC6534764|XP_002095439.1|DYAK
OG0006431	LOC6501442|XP_001955263.1|DANA	LOC6537991|XP_002098526.2|DYAK
OG0006432	LOC6499214|XP_001955094.2|DANA	LOC6535643|XP_015047251.2|DYAK
OG0006433	LOC6501503|XP_001955382.1|DANA	LOC6537949|XP_002098486.1|DYAK
OG0006434	LOC6496946|XP_032311425.1|DANA	LOC6528002|XP_002089069.1|DYAK
OG0006435	LOC6501493|XP_014767083.1|DANA	LOC6538291|XP_039232857.1|DYAK
OG0006436	LOC6505222|XP_001965573.1|DANA	LOC6525587|XP_015046376.1|DYAK
OG0006437	LOC6505037|XP_014760263.1|DANA	LOC6524630|XP_015045784.1|DYAK
OG0006438	LOC6503351|XP_001965371.1|DANA	LOC6526306|XP_002087428.1|DYAK
OG0006439	LOC6500714|XP_001953780.1|DANA	LOC6536714|XP_002097286.1|DYAK
OG0006440	LOC6499846|XP_001953781.1|DANA	LOC6536715|XP_002097287.1|DYAK
OG0006441	LOC6501404|XP_032305787.1|DANA	LOC6537556|XP_002098102.2|DYAK
OG0006442	LOC6505828|XP_001964443.1|DANA	LOC6538665|XP_002099185.1|DYAK
OG0006443	LOC6500588|XP_001953526.1|DANA	LOC6536149|XP_002096750.1|DYAK
OG0006444	LOC6499002|XP_001955532.1|DANA	LOC6538833|XP_002099346.1|DYAK
OG0006445	LOC6503882|XP_001963775.1|DANA	LOC6523839|XP_002099712.1|DYAK
OG0006446	LOC6500677|XP_001953707.3|DANA	LOC6538574|XP_002099096.2|DYAK
OG0006447	LOC6500674|XP_014766667.1|DANA	LOC6538581|XP_015048916.1|DYAK
OG0006448	LOC6501654|XP_001955691.1|DANA	LOC6538759|XP_002099273.1|DYAK
OG0006449	LOC6498909|XP_001955693.2|DANA	LOC6538762|XP_039231704.1|DYAK
OG0006450	LOC6497617|XP_001961704.1|DANA	LOC6529459|XP_002090461.1|DYAK
OG0006451	LOC6504977|XP_014760233.1|DANA	LOC6525225|XP_015046159.1|DYAK
OG0006452	LOC6500663|XP_001953677.1|DANA	LOC6538606|XP_002099128.1|DYAK
OG0006453	LOC6506544|XP_001957683.1|DANA	LOC6534319|XP_002094999.1|DYAK
OG0006454	LOC6504716|XP_001966342.3|DANA	LOC6523864|XP_002099737.3|DYAK
OG0006455	LOC6500979|XP_032311978.1|DANA	LOC6535267|XP_039231717.1|DYAK
OG0006456	LOC6499612|XP_001954294.1|DANA	LOC6535270|XP_002095926.1|DYAK
OG0006457	LOC6500170|XP_001953097.1|DANA	LOC6536955|XP_002097524.1|DYAK
OG0006458	LOC6498558|XP_001963060.1|DANA	LOC6527983|XP_002089050.1|DYAK
OG0006459	LOC6498948|XP_032312109.1|DANA	LOC6537762|XP_002098303.1|DYAK
OG0006460	LOC6505652|XP_001964527.1|DANA	LOC6538785|XP_002099298.1|DYAK
OG0006461	LOC6494523|XP_001965918.1|DANA	LOC6535909|XP_002096525.1|DYAK
OG0006462	LOC6501518|XP_001955409.2|DANA	LOC6537917|XP_002098457.3|DYAK
OG0006463	LOC6499494|XP_001954512.2|DANA	LOC6537171|XP_015048178.1|DYAK
OG0006464	LOC6493212|XP_001957280.2|DANA	LOC6534782|XP_039230615.1|DYAK
OG0006465	LOC6504658|XP_001966460.1|DANA	LOC6524472|XP_002100329.2|DYAK
OG0006466	LOC6504058|XP_001964094.1|DANA	LOC6524382|XP_002100240.2|DYAK
OG0006467	LOC6499909|XP_001953655.1|DANA	LOC6535596|XP_002096224.1|DYAK
OG0006468	LOC6501656|XP_001955696.1|DANA	LOC6538766|XP_002099280.1|DYAK
OG0006469	LOC6502929|XP_001963571.1|DANA	LOC6525133|XP_002100971.1|DYAK
OG0006470	LOC6506406|XP_001957934.1|DANA	LOC6534574|XP_002095250.2|DYAK
OG0006471	LOC6501661|XP_001955707.1|DANA	LOC6538777|XP_002099291.3|DYAK
OG0006472	LOC6501662|XP_001955709.1|DANA	LOC6538779|XP_002099293.1|DYAK
OG0006473	LOC6507753|XP_014765448.1|DANA	LOC6533536|XP_015050129.1|DYAK
OG0006474	LOC6496294|XP_001960631.1|DANA	LOC6531369|XP_002092172.1|DYAK
OG0006475	LOC6501393|XP_014767020.1|DANA	LOC6537602|XP_002098148.2|DYAK
OG0006476	LOC6503850|XP_001963714.1|DANA	LOC6524081|XP_039230631.1|DYAK
OG0006477	LOC6505299|XP_001965713.1|DANA	LOC6524305|XP_039233142.1|DYAK
OG0006478	LOC6499816|XP_001953852.2|DANA	LOC6538804|XP_002099317.2|DYAK
OG0006479	LOC6499818|XP_032312083.1|DANA	LOC6538802|XP_039232712.1|DYAK
OG0006480	LOC6494101|XP_001960974.1|DANA	LOC6528483|XP_002089529.3|DYAK
OG0006481	LOC6497951|XP_001961784.1|DANA	LOC6527329|XP_002088421.1|DYAK
OG0006482	LOC6505591|XP_001964637.3|DANA	LOC6538094|XP_002098628.3|DYAK
OG0006483	LOC6499107|XP_001955284.1|DANA	LOC6538635|XP_002099155.1|DYAK
OG0006484	LOC6501450|XP_014767052.1|DANA	LOC6538633|XP_039231649.1|DYAK
OG0006485	LOC6499469|XP_001954577.1|DANA	LOC6536194|XP_002096785.1|DYAK
OG0006486	LOC6500225|XP_001952989.1|DANA	LOC6536542|XP_015047809.1|DYAK
OG0006487	LOC6500912|XP_001954152.1|DANA	LOC6536487|XP_002097065.1|DYAK
OG0006488	LOC6507407|XP_001956077.1|DANA	LOC6532286|XP_002093046.1|DYAK
OG0006489	LOC6500765|XP_014766704.1|DANA	LOC6538133|XP_002098668.1|DYAK
OG0006490	LOC6501291|XP_032307652.1|DANA	LOC26535620|XP_039232333.1|DYAK
OG0006491	LOC6497649|XP_001961635.1|DANA	LOC6529599|XP_002090593.1|DYAK
OG0006492	LOC6499151|XP_001955205.1|DANA	LOC6537537|XP_002098083.1|DYAK
OG0006493	LOC6505274|XP_001965665.1|DANA	LOC6525667|XP_002101489.1|DYAK
OG0006494	LOC6503916|XP_001963839.2|DANA	LOC6524809|XP_039229430.1|DYAK
OG0006495	LOC6502859|XP_001965984.2|DANA, LOC6502085|XP_001967209.2|DANA	LOC6524879|XP_039226533.1|DYAK
OG0006496	LOC6498902|XP_001955706.1|DANA	LOC6538776|XP_002099290.1|DYAK
OG0006497	LOC6499716|XP_032308421.1|DANA	LOC6536889|XP_002097458.1|DYAK
OG0006498	LOC6500870|XP_001954076.2|DANA	LOC6536887|XP_002097456.1|DYAK
OG0006499	LOC6500563|XP_032305805.1|DANA	LOC6538999|XP_039231048.1|DYAK
OG0006500	LOC6498566|XP_001963074.2|DANA	LOC6527996|XP_002089063.2|DYAK
OG0006501	LOC6498998|XP_014765870.2|DANA	LOC6538841|XP_002099354.1|DYAK
OG0006502	LOC6498995|XP_014765868.1|DANA	LOC6538845|XP_015049072.2|DYAK
OG0006503	LOC6498993|XP_001955546.2|DANA	LOC6538847|XP_002099360.2|DYAK
OG0006504	LOC6498992|XP_001955547.3|DANA	LOC6538848|XP_002099361.1|DYAK
OG0006505	LOC6505516|XP_001964785.2|DANA	LOC6538003|XP_002098538.1|DYAK
OG0006506	LOC6493024|XP_001956886.1|DANA	LOC6532672|XP_002093416.1|DYAK
OG0006507	LOC6505728|XP_001964371.3|DANA	LOC6535477|XP_015047170.2|DYAK
OG0006508	LOC6499645|XP_001954231.1|DANA	LOC6535479|XP_002096110.1|DYAK
OG0006509	LOC6503148|XP_001963524.2|DANA	LOC6526064|XP_039229765.1|DYAK
OG0006510	LOC6500313|XP_001952949.1|DANA	LOC6536516|XP_002097093.1|DYAK
OG0006511	LOC6499717|XP_001954072.1|DANA	LOC6536890|XP_002097459.2|DYAK
OG0006512	LOC6501100|XP_001954549.1|DANA	LOC6535829|XP_002096450.1|DYAK
OG0006513	LOC6499720|XP_032310513.1|DANA	LOC6536899|XP_015047991.1|DYAK
OG0006514	LOC6501445|XP_001955269.1|DANA	LOC6538613|XP_002099135.1|DYAK
OG0006515	LOC6505655|XP_001964522.3|DANA	LOC6535634|XP_002096262.2|DYAK
OG0006516	LOC6500008|XP_001953416.1|DANA	LOC6538677|XP_039232070.1|DYAK
OG0006517	LOC6500540|XP_001953418.1|DANA	LOC6538679|XP_002099198.1|DYAK
OG0006518	LOC6500007|XP_032305450.1|DANA	LOC6538678|XP_039232053.1|DYAK
OG0006519	LOC6500006|XP_001953419.2|DANA	LOC6538680|XP_002099199.2|DYAK
OG0006520	LOC6499007|XP_001955525.1|DANA	LOC6538818|XP_002099331.1|DYAK
OG0006521	LOC6501544|XP_001955453.2|DANA	LOC6537332|XP_002097889.1|DYAK
OG0006522	LOC6501584|XP_001955521.1|DANA	LOC6538814|XP_002099327.1|DYAK
OG0006523	LOC6505879|XP_001964537.1|DANA	LOC6537192|XP_002097750.1|DYAK
OG0006524	LOC6497278|XP_001962401.1|DANA	LOC6527057|XP_002088150.1|DYAK
OG0006525	LOC6502902|XP_032311874.1|DANA	LOC26535979|XP_039226088.1|DYAK
OG0006526	LOC6499184|XP_001955152.1|DANA	LOC6537592|XP_039231844.1|DYAK
OG0006527	LOC6499183|XP_001955153.1|DANA	LOC6537590|XP_002098136.1|DYAK
OG0006528	LOC6499182|XP_001955154.1|DANA	LOC6537589|XP_002098135.1|DYAK
OG0006529	LOC6499180|XP_001955156.2|DANA	LOC6537585|XP_002098131.2|DYAK
