Orthogroup	DANA.longest_only	DHYD.longest_only
OG0005805	LOC6494109|XP_032306115.1|DANA	LOC111594316|XP_023163326.1|DHYD
OG0005806	LOC6503413|XP_001967476.1|DANA	LOC111593354|XP_023161834.2|DHYD
OG0005807	LOC6503407|XP_001967488.2|DANA	LOC111593367|XP_023161850.2|DHYD
OG0005808	LOC6502183|XP_001966067.1|DANA	LOC111591891|XP_023159566.2|DHYD
OG0005809	LOC6506659|XP_001957462.1|DANA	LOC111602890|XP_023175993.1|DHYD
OG0005810	LOC6500933|XP_032307297.1|DANA	LOC111597161|XP_023167486.1|DHYD
OG0005811	LOC6499660|XP_001954199.1|DANA	LOC111597162|XP_023167487.2|DHYD
OG0005812	LOC6498856|XP_001955791.1|DANA	LOC111593323|XP_023161798.1|DHYD
OG0005813	LOC6499932|XP_001953607.1|DANA	LOC111598074|XP_023168880.1|DHYD
OG0005814	LOC6499140|XP_001955222.2|DANA	LOC111601302|XP_023173585.2|DHYD
OG0005815	LOC6493925|XP_001961314.1|DANA	LOC111597134|XP_023167462.2|DHYD
OG0005816	LOC6505622|XP_001964583.2|DANA	LOC111594485|XP_023163560.2|DHYD
OG0005817	LOC6501586|XP_001955527.1|DANA	LOC111596817|XP_023166956.1|DHYD
OG0005818	LOC6499587|XP_001954341.3|DANA	LOC111603002|XP_023176168.2|DHYD
OG0005819	LOC6500434|XP_001953210.1|DANA	LOC111603576|XP_023176995.1|DHYD
OG0005820	LOC6500106|XP_001953211.1|DANA	LOC111603577|XP_023176996.1|DHYD
OG0005821	LOC6500431|XP_001953203.1|DANA	LOC111603567|XP_023176982.1|DHYD
OG0005822	LOC6498247|XP_001962390.1|DANA	LOC111598779|XP_023169960.1|DHYD
OG0005823	LOC6502298|XP_001966192.1|DANA	LOC111598150|XP_023168998.2|DHYD
OG0005824	LOC6500903|XP_001954134.1|DANA	LOC111605449|XP_023179733.1|DHYD, LOC115483097|XP_030080066.1|DHYD
OG0005825	LOC6507897|XP_001956549.1|DANA	LOC111592802|XP_023160977.1|DHYD
OG0005826	LOC6503264|XP_001965838.1|DANA	LOC111598572|XP_023169641.1|DHYD
OG0005827	LOC6501016|XP_001954379.1|DANA	LOC111596683|XP_023166755.2|DHYD
OG0005828	LOC6493777|XP_001958414.1|DANA	LOC111595666|XP_023165257.1|DHYD
OG0005829	LOC6500966|XP_001954260.1|DANA	LOC111603575|XP_023176993.2|DHYD
OG0005830	LOC6493423|XP_001957721.1|DANA	LOC111596012|XP_023165800.1|DHYD
OG0005831	LOC6506521|XP_032310493.1|DANA	LOC111596033|XP_023165830.1|DHYD
OG0005832	LOC6506519|XP_032310384.1|DANA	LOC111596032|XP_023165828.2|DHYD
OG0005833	LOC6493431|XP_014764379.1|DANA	LOC111598803|XP_030079498.1|DHYD
OG0005834	LOC6506511|XP_001957741.1|DANA	LOC111599439|XP_023170862.1|DHYD
OG0005835	LOC6493435|XP_001957745.1|DANA	LOC111597424|XP_023167890.2|DHYD
OG0005836	LOC6493046|XP_032310225.1|DANA	LOC111594886|XP_030081481.1|DHYD
OG0005837	LOC6503414|XP_001967475.1|DANA	LOC111593375|XP_023161860.2|DHYD
OG0005838	LOC6499646|XP_032307189.1|DANA	LOC111601746|XP_023174256.1|DHYD
OG0005839	LOC6496726|XP_032309166.1|DANA	LOC111596055|XP_023165871.2|DHYD
OG0005840	LOC6505801|XP_001964400.1|DANA	LOC111595476|XP_023165014.2|DHYD
OG0005841	LOC6500074|XP_014766372.1|DANA	LOC111602729|XP_023175744.2|DHYD
OG0005842	LOC6503767|XP_001963780.1|DANA	LOC111595949|XP_023165687.2|DHYD
OG0005843	LOC6507241|XP_001956406.1|DANA	LOC111599827|XP_023171387.1|DHYD
OG0005844	LOC6506288|XP_001958194.1|DANA	LOC111592262|XP_023160123.2|DHYD
OG0005845	LOC6498865|XP_001955779.1|DANA	LOC111604952|XP_023178996.1|DHYD
OG0005846	LOC6500063|XP_014766362.1|DANA	LOC111601416|XP_023173747.2|DHYD
OG0005847	LOC6501209|XP_032305526.1|DANA	LOC111604922|XP_023178938.1|DHYD
OG0005848	LOC6502898|XP_032311818.1|DANA	LOC111605549|XP_023179882.2|DHYD
OG0005849	LOC6502321|XP_032309033.1|DANA	LOC111591880|XP_023159550.2|DHYD
OG0005850	LOC6503205|XP_032311853.1|DANA	LOC111592715|XP_030079339.1|DHYD
OG0005851	LOC6497298|XP_001962371.2|DANA	LOC111605022|XP_023179121.1|DHYD
OG0005852	LOC6499652|XP_001954211.1|DANA	LOC111603407|XP_023176744.2|DHYD
OG0005853	LOC6503857|XP_001963725.1|DANA	LOC111596723|XP_023166820.2|DHYD
OG0005854	LOC6499661|XP_032307296.1|DANA	LOC111597160|XP_030078713.1|DHYD
OG0005855	LOC6503057|XP_001963343.2|DANA	LOC111601830|XP_030079366.1|DHYD
OG0005856	LOC6503215|XP_032311849.1|DANA	LOC111598181|XP_030078863.1|DHYD
OG0005857	LOC6500135|XP_001953158.1|DANA	LOC111596688|XP_023166762.1|DHYD
OG0005858	LOC6500535|XP_001953408.1|DANA	LOC111592043|XP_030081550.1|DHYD
OG0005859	LOC6497202|XP_001962564.2|DANA	LOC111599302|XP_023170680.2|DHYD
OG0005860	LOC6500443|XP_032305882.1|DANA	LOC111603408|XP_023176745.2|DHYD
OG0005861	LOC6505635|XP_001964560.1|DANA	LOC111597232|XP_023167595.2|DHYD
OG0005862	LOC6495433|XP_032306631.1|DANA	LOC111602598|XP_023175525.2|DHYD
OG0005863	LOC6495908|XP_001959836.1|DANA	LOC111603830|XP_023177360.2|DHYD
OG0005864	LOC6500474|XP_001953293.1|DANA	LOC111601505|XP_030078763.1|DHYD
OG0005865	LOC6503397|XP_001967509.1|DANA	LOC111593332|XP_023161811.2|DHYD
OG0005866	LOC6494318|XP_001960543.1|DANA	LOC111592202|XP_023160037.2|DHYD
OG0005867	LOC6498142|XP_001962164.1|DANA	LOC111602526|XP_023175380.2|DHYD
OG0005868	LOC26515287|XP_014764116.1|DANA	LOC111597117|XP_023167445.2|DHYD
OG0005869	LOC6504101|XP_001964179.1|DANA	LOC111600243|XP_023172089.1|DHYD
OG0005870	LOC6504660|XP_001966455.1|DANA	LOC111598125|XP_023168953.2|DHYD
OG0005871	LOC6502162|XP_001966101.1|DANA	LOC111604942|XP_023178983.2|DHYD
OG0005872	LOC6500842|XP_032305921.1|DANA	LOC111597873|XP_023168565.2|DHYD
OG0005873	LOC6501203|XP_001954757.1|DANA	LOC111604827|XP_023178818.1|DHYD
OG0005874	LOC6502589|XP_032312012.1|DANA, LOC116655073|XP_032308017.1|DANA	LOC111602808|XP_023175869.1|DHYD
OG0005875	LOC6496498|XP_001961021.1|DANA	LOC111593309|XP_023161772.2|DHYD
OG0005876	LOC6502220|XP_032308718.1|DANA	LOC111596796|XP_023166924.2|DHYD
OG0005877	LOC116654459|XP_032311828.1|DANA	LOC111598174|XP_023169038.1|DHYD
OG0005878	LOC6503596|XP_032308463.1|DANA	LOC111605673|XP_023180109.2|DHYD
OG0005879	LOC6502279|XP_001966153.1|DANA	LOC111604028|XP_023177652.2|DHYD
OG0005880	LOC6493566|XP_001958009.1|DANA	LOC111592325|XP_023160218.1|DHYD
OG0005881	LOC6507805|XP_001956383.1|DANA	LOC111604320|XP_023178142.1|DHYD
OG0005882	LOC6501867|XP_001967166.3|DANA	LOC111595355|XP_023164801.1|DHYD
OG0005883	LOC6507384|XP_001956113.1|DANA	LOC111596507|XP_023166537.1|DHYD
OG0005884	LOC6493065|XP_001956978.1|DANA	LOC111600456|XP_023172326.2|DHYD
OG0005885	LOC6493274|XP_014764301.1|DANA	LOC111603453|XP_023176811.2|DHYD
OG0005886	LOC6493706|XP_001958275.2|DANA	LOC111604420|XP_023178244.2|DHYD
OG0005887	LOC6507250|XP_032309979.1|DANA	LOC111604283|XP_023178066.2|DHYD
OG0005888	LOC6506087|XP_032305920.1|DANA, LOC116655747|XP_032309555.1|DANA	LOC111595333|XP_030081874.1|DHYD
OG0005889	LOC6493730|XP_001958324.2|DANA	LOC111597226|XP_023167580.1|DHYD
OG0005890	LOC6503685|XP_001963932.1|DANA	LOC111598408|XP_023169415.2|DHYD
OG0005891	LOC6507902|XP_014765503.2|DANA	LOC111592792|XP_023160967.1|DHYD
OG0005892	LOC6507908|XP_001956577.1|DANA	LOC111592774|XP_023160946.1|DHYD
OG0005893	LOC6506330|XP_001958087.1|DANA	LOC111595112|XP_023164448.1|DHYD
OG0005894	LOC6493603|XP_001958085.1|DANA	LOC111595113|XP_023164449.1|DHYD
OG0005895	LOC6506331|XP_001958086.1|DANA	LOC111595114|XP_023164450.1|DHYD
OG0005896	LOC6506758|XP_001957297.1|DANA	LOC111605695|XP_023180137.1|DHYD
OG0005897	LOC6506108|XP_001958533.1|DANA	LOC111597460|XP_030080165.1|DHYD
OG0005898	LOC6503920|XP_001963844.3|DANA	LOC111604053|XP_030079991.1|DHYD
OG0005899	LOC6494809|XP_001959619.1|DANA	LOC111597023|XP_023167301.1|DHYD
OG0005900	LOC6497695|XP_001961550.1|DANA	LOC111599180|XP_023170533.2|DHYD
OG0005901	LOC6494494|XP_001960225.1|DANA	LOC111599704|XP_023171201.2|DHYD
OG0005902	LOC6496328|XP_001960709.1|DANA	LOC111593738|XP_023162499.1|DHYD
OG0005903	LOC6501036|XP_001954429.2|DANA	LOC111600244|XP_023172051.1|DHYD
OG0005904	LOC6501509|XP_001955392.2|DANA	LOC111602686|XP_023175679.1|DHYD
OG0005905	LOC6506248|XP_014764693.1|DANA	LOC111604449|XP_030079270.1|DHYD
OG0005906	LOC6493644|XP_001958156.3|DANA	LOC115482744|XP_030078756.1|DHYD
OG0005907	LOC6507842|XP_001956455.1|DANA	LOC111592332|XP_023160226.1|DHYD
OG0005908	LOC6506740|XP_001957326.1|DANA	LOC111598099|XP_023168918.1|DHYD
OG0005909	LOC6507787|XP_001956341.2|DANA	LOC111600960|XP_023173107.2|DHYD
OG0005910	LOC6494726|XP_001959785.1|DANA	LOC111597938|XP_023168661.1|DHYD
OG0005911	LOC6495886|XP_001959784.1|DANA	LOC111597915|XP_023168624.1|DHYD
OG0005912	LOC116654454|XP_014763126.1|DANA	LOC111597971|XP_023168712.1|DHYD
OG0005913	LOC6500781|XP_001953907.1|DANA	LOC111599464|XP_023170902.1|DHYD, LOC111602604|XP_023175531.1|DHYD
OG0005914	LOC6495744|XP_001959479.1|DANA	LOC111599641|XP_030081376.1|DHYD
OG0005915	LOC6495745|XP_001959480.1|DANA	LOC111599640|XP_023171083.2|DHYD
OG0005916	LOC6494791|XP_001959661.1|DANA	LOC111597113|XP_023167437.2|DHYD
OG0005917	LOC6494442|XP_001960309.1|DANA	LOC111597990|XP_023168737.2|DHYD
OG0005918	LOC6503926|XP_001963859.1|DANA	LOC111604033|XP_023177658.1|DHYD
OG0005919	LOC6495341|XP_032306759.1|DANA	LOC111592231|XP_030081980.1|DHYD
OG0005920	LOC6496178|XP_014763656.1|DANA	LOC111592137|XP_023159944.2|DHYD
OG0005921	LOC6507590|XP_001955961.3|DANA	LOC111596857|XP_023167062.1|DHYD
OG0005922	LOC6503887|XP_001963785.1|DANA	LOC111604773|XP_023178749.2|DHYD
OG0005923	LOC6507123|XP_001956631.1|DANA	LOC111599224|XP_023170589.1|DHYD
OG0005924	LOC6507121|XP_001956633.1|DANA	LOC111601007|XP_023173174.1|DHYD
OG0005925	LOC6506220|XP_001958321.1|DANA	LOC111597348|XP_023167762.2|DHYD
OG0005926	LOC6503996|XP_001963976.1|DANA	LOC111594994|XP_023164262.1|DHYD
OG0005927	LOC6501425|XP_001955227.1|DANA	LOC111600869|XP_023172967.1|DHYD
OG0005928	LOC6501871|XP_014759626.1|DANA	LOC111603100|XP_023176327.1|DHYD
OG0005929	LOC6507595|XP_001955972.1|DANA	LOC111596968|XP_023167212.2|DHYD
OG0005930	LOC6496252|XP_001960546.2|DANA	LOC111595491|XP_023165032.2|DHYD
OG0005931	LOC6493923|XP_001961317.2|DANA	LOC111595479|XP_023165015.1|DHYD
OG0005932	LOC26514046|XP_014763969.1|DANA	LOC111597056|XP_023167343.2|DHYD
OG0005933	LOC6495070|XP_001959130.1|DANA	LOC111597966|XP_023168707.2|DHYD
OG0005934	LOC6496352|XP_001960749.3|DANA	LOC111601237|XP_023173501.2|DHYD
OG0005935	LOC6493863|XP_001958581.2|DANA	LOC111595336|XP_023164766.2|DHYD
OG0005936	LOC6497292|XP_001962379.1|DANA	LOC111605020|XP_023179118.2|DHYD
OG0005937	LOC6506088|XP_001958578.1|DANA	LOC111595338|XP_023164778.2|DHYD
OG0005938	LOC6496284|XP_032306440.1|DANA	LOC111594341|XP_023163361.1|DHYD
OG0005939	LOC6505046|XP_001965569.1|DANA	LOC111605121|XP_023179245.1|DHYD
OG0005940	LOC6496097|XP_014763628.1|DANA	LOC111594201|XP_023163169.2|DHYD
OG0005941	LOC6495358|XP_001958657.1|DANA	LOC111592152|XP_030081992.1|DHYD
OG0005942	LOC6493918|XP_032311489.1|DANA	LOC111604343|XP_023178173.2|DHYD
OG0005943	LOC6493920|XP_032311549.1|DANA	LOC111592232|XP_030081987.1|DHYD
OG0005944	LOC6496643|XP_001961320.1|DANA	LOC111592127|XP_023159931.1|DHYD
OG0005945	LOC6496615|XP_001961266.1|DANA	LOC111600044|XP_023171737.2|DHYD
OG0005946	LOC6496244|XP_001960527.2|DANA	LOC111593491|XP_023162027.1|DHYD
OG0005947	LOC6496298|XP_001960643.1|DANA	LOC111593842|XP_023162659.2|DHYD
OG0005948	LOC6493643|XP_001958153.1|DANA	LOC111591864|XP_023159514.1|DHYD
OG0005949	LOC6507786|XP_032310254.1|DANA	LOC111600937|XP_023173076.1|DHYD
OG0005950	LOC6497057|XP_001962838.1|DANA	LOC111602469|XP_023175298.2|DHYD
OG0005951	LOC6493456|XP_014764384.1|DANA	LOC111598697|XP_023169831.2|DHYD
OG0005952	LOC6498447|XP_014762130.1|DANA	LOC111602443|XP_023175268.2|DHYD
OG0005953	LOC6497560|XP_001961815.1|DANA	LOC111595822|XP_023165495.1|DHYD
OG0005954	LOC6497562|XP_001961811.1|DANA	LOC111599208|XP_023170572.2|DHYD
OG0005955	LOC6501254|XP_001954860.2|DANA	LOC111603469|XP_023176827.1|DHYD
OG0005956	LOC6494521|XP_001960183.1|DANA	LOC111597030|XP_023167313.2|DHYD
OG0005957	LOC6503398|XP_032312330.1|DANA	LOC111593347|XP_023161830.2|DHYD
OG0005958	LOC6499574|XP_001954356.1|DANA	LOC111604203|XP_023177928.2|DHYD
OG0005959	LOC6497495|XP_001961965.1|DANA	LOC111603615|XP_023177054.1|DHYD
OG0005960	LOC6502007|XP_001966859.1|DANA	LOC111594895|XP_023164150.2|DHYD
OG0005961	LOC6495609|XP_001959194.1|DANA	LOC111598016|XP_023168792.2|DHYD
OG0005962	LOC6495110|XP_001959030.1|DANA	LOC111597128|XP_023167457.1|DHYD
OG0005963	LOC6497934|XP_001961748.1|DANA	LOC111592585|XP_023160668.2|DHYD
OG0005964	LOC6494487|XP_001960238.1|DANA	LOC111601214|XP_023173475.2|DHYD
OG0005965	LOC6494722|XP_001959796.1|DANA	LOC111599990|XP_023171653.2|DHYD
OG0005966	LOC6495690|XP_001959389.1|DANA	LOC111600054|XP_023171748.2|DHYD
OG0005967	LOC6507956|XP_001959038.1|DANA	LOC111593605|XP_023162238.1|DHYD
OG0005968	LOC6495998|XP_014763581.1|DANA	LOC111593581|XP_023162216.1|DHYD
OG0005969	LOC6495727|XP_001959448.3|DANA	LOC111600029|XP_023171712.1|DHYD
OG0005970	LOC6493477|XP_001957833.1|DANA	LOC111592972|XP_023161235.1|DHYD
OG0005971	LOC6496556|XP_001961140.1|DANA	LOC111592224|XP_023160071.1|DHYD
OG0005972	LOC6493208|XP_001957264.1|DANA	LOC111592257|XP_023160107.1|DHYD
OG0005973	LOC6506241|XP_001958279.1|DANA	LOC111604436|XP_023178269.1|DHYD
OG0005974	LOC6493201|XP_032309773.1|DANA	LOC111605689|XP_023180128.1|DHYD
OG0005975	LOC6506777|XP_001957263.1|DANA	LOC111592258|XP_023160114.1|DHYD
OG0005976	LOC6505722|XP_014760773.1|DANA	LOC111595377|XP_023164845.2|DHYD
OG0005977	LOC6495043|XP_001959179.1|DANA	LOC111602148|XP_023174865.1|DHYD
OG0005978	LOC6494301|XP_001960572.1|DANA	LOC111595543|XP_023165097.2|DHYD
OG0005979	LOC6494802|XP_014762992.1|DANA	LOC111597057|XP_023167349.2|DHYD
OG0005980	LOC6495800|XP_032306737.1|DANA	LOC111597047|XP_023167333.2|DHYD
OG0005981	LOC6503142|XP_032308959.1|DANA	LOC111605311|XP_023179538.1|DHYD
OG0005982	LOC6494808|XP_001959620.1|DANA	LOC111597024|XP_023167302.2|DHYD
OG0005983	LOC6502926|XP_001963576.1|DANA	LOC111603789|XP_023177338.2|DHYD
OG0005984	LOC6504500|XP_032308148.1|DANA	LOC111598260|XP_030080149.1|DHYD
OG0005985	LOC6503104|XP_032308921.1|DANA	LOC111598107|XP_030078905.1|DHYD
OG0005986	LOC6503855|XP_001963722.1|DANA	LOC111596733|XP_023166833.2|DHYD
OG0005987	LOC6502319|XP_001966228.1|DANA	LOC111602035|XP_023174704.2|DHYD
OG0005988	LOC6494324|XP_001960531.1|DANA	LOC111592222|XP_023160066.2|DHYD
OG0005989	LOC6494028|XP_032307103.1|DANA	LOC111595397|XP_023164871.1|DHYD
OG0005990	LOC6495129|XP_001958992.1|DANA	LOC111595444|XP_023164937.2|DHYD
OG0005991	LOC6495410|XP_032306302.1|DANA	LOC111598043|XP_023168848.2|DHYD
OG0005992	LOC6493467|XP_001957820.1|DANA	LOC111599771|XP_023171296.2|DHYD, LOC115483461|XP_030081410.1|DHYD
OG0005993	LOC6506463|XP_014764776.1|DANA	LOC111599772|XP_023171297.1|DHYD, LOC115483471|XP_030081429.1|DHYD
OG0005994	LOC6506359|XP_032309904.1|DANA	LOC111605743|XP_023180213.1|DHYD
OG0005995	LOC6506773|XP_001957267.2|DANA	LOC111592267|XP_023160133.2|DHYD
OG0005996	LOC6506372|XP_001958005.1|DANA	LOC111600996|XP_023173157.1|DHYD
OG0005997	LOC6493944|XP_001961272.1|DANA	LOC111597055|XP_023167342.1|DHYD
OG0005999	LOC6507665|XP_001956109.1|DANA	LOC111599417|XP_023170835.1|DHYD
OG0006000	LOC6496285|XP_032306664.1|DANA	LOC111601250|XP_023173517.1|DHYD
OG0006001	LOC6493333|XP_032310634.1|DANA	LOC111593104|XP_023161471.1|DHYD
OG0006002	LOC6494919|XP_001959421.1|DANA	LOC111600017|XP_023171692.1|DHYD
OG0006003	LOC6506434|XP_001957885.1|DANA	LOC111604297|XP_023178094.1|DHYD
OG0006004	LOC6498883|XP_001955745.1|DANA	LOC111595740|XP_023165362.1|DHYD
OG0006005	LOC6495391|XP_001958731.1|DANA	LOC111605241|XP_023179444.1|DHYD
OG0006006	LOC6494797|XP_001959649.1|DANA	LOC111597051|XP_023167337.2|DHYD
OG0006007	LOC6496648|XP_001961330.1|DANA	LOC111604360|XP_023178196.2|DHYD
OG0006008	LOC6498309|XP_001962508.1|DANA	LOC111595457|XP_023164959.2|DHYD
OG0006009	LOC6506761|XP_001957288.1|DANA	LOC111605705|XP_023180156.2|DHYD
OG0006010	LOC6493571|XP_001958018.3|DANA	LOC111591876|XP_023159528.2|DHYD
OG0006011	LOC6506506|XP_001957752.2|DANA	LOC111600512|XP_023172409.1|DHYD
OG0006012	LOC6507175|XP_014765091.1|DANA	LOC111592816|XP_023160996.2|DHYD
OG0006013	LOC6495772|XP_001959543.2|DANA	LOC111603560|XP_030080874.1|DHYD
OG0006014	LOC6493834|XP_001958526.1|DANA	LOC111604301|XP_023178100.1|DHYD
OG0006015	LOC6495477|XP_014763323.1|DANA	LOC111602582|XP_023175506.1|DHYD
OG0006016	LOC6494781|XP_001959681.1|DANA	LOC111597946|XP_023168676.2|DHYD
OG0006017	LOC6495671|XP_001959357.1|DANA	LOC111597928|XP_023168650.2|DHYD
OG0006018	LOC6496223|XP_001960480.1|DANA	LOC111594308|XP_030081230.1|DHYD
OG0006019	LOC6494488|XP_001960235.1|DANA	LOC111598022|XP_023168802.2|DHYD
OG0006020	LOC6506766|XP_001957278.2|DANA	LOC111596657|XP_023166730.2|DHYD
OG0006021	LOC6493735|XP_001958336.1|DANA	LOC111605620|XP_023180034.2|DHYD
OG0006022	LOC6505788|XP_001965026.1|DANA	LOC111592635|XP_023160747.2|DHYD
OG0006023	LOC6501015|XP_001954377.1|DANA	LOC111596677|XP_023166749.1|DHYD
OG0006024	LOC116654462|XP_032309354.1|DANA	LOC111596842|XP_023166985.2|DHYD
OG0006025	LOC6495681|XP_032306361.1|DANA	LOC111597919|XP_023168631.1|DHYD
OG0006026	LOC6498945|XP_014765840.1|DANA	LOC111602732|XP_023175745.1|DHYD
OG0006027	LOC6494047|XP_001961084.1|DANA	LOC111599690|XP_023171164.1|DHYD
OG0006028	LOC6496337|XP_001960721.1|DANA	LOC111600644|XP_023172628.1|DHYD
OG0006029	LOC6495412|XP_001958785.1|DANA	LOC111597958|XP_023168690.2|DHYD
OG0006030	LOC6500009|XP_001953415.1|DANA	LOC111593682|XP_023162343.1|DHYD
OG0006031	LOC6495139|XP_001958973.3|DANA	LOC111595502|XP_023165042.1|DHYD
OG0006032	LOC6504389|XP_014759453.2|DANA	LOC111596864|XP_023167073.2|DHYD
OG0006034	LOC6499799|XP_032312230.1|DANA	LOC111600758|XP_023172805.2|DHYD
OG0006035	LOC6499271|XP_001954984.1|DANA	LOC111602948|XP_023176076.2|DHYD
OG0006036	LOC6504566|XP_001964899.1|DANA	LOC111603979|XP_023177592.2|DHYD
OG0006037	LOC6496359|XP_001960760.2|DANA	LOC111592186|XP_023160020.2|DHYD
OG0006038	LOC6499149|XP_001955208.2|DANA	LOC111600258|XP_023172074.2|DHYD
OG0006039	LOC6496651|XP_001961335.1|DANA	LOC111604344|XP_023178176.2|DHYD
OG0006040	LOC6496554|XP_001961133.1|DANA	LOC111594335|XP_023163349.2|DHYD
OG0006041	LOC6503038|XP_001963362.1|DANA	LOC111592979|XP_023161242.1|DHYD
OG0006042	LOC6496220|XP_032306234.1|DANA	LOC111594344|XP_023163359.2|DHYD
OG0006043	LOC6507850|XP_032309899.1|DANA	LOC111593540|XP_023162115.1|DHYD
OG0006044	LOC6504785|XP_001966339.2|DANA	LOC111601909|XP_023174525.1|DHYD
OG0006045	LOC6499654|XP_001954209.1|DANA	LOC111604351|XP_023178184.2|DHYD
OG0006046	LOC6494293|XP_001960586.1|DANA	LOC111599658|XP_023171116.2|DHYD
OG0006047	LOC6507961|XP_001956437.2|DANA	LOC111600928|XP_023173060.2|DHYD
OG0006048	LOC6507168|XP_001956554.1|DANA	LOC111592764|XP_030081872.1|DHYD, LOC115482728|XP_030078848.1|DHYD
OG0006049	LOC6498758|XP_001967263.1|DANA	LOC111603210|XP_023176474.2|DHYD
OG0006050	LOC6500567|XP_032306574.1|DANA	LOC111597889|XP_023168593.1|DHYD
OG0006051	LOC6503072|XP_001963374.1|DANA	LOC111602428|XP_023175235.1|DHYD
OG0006052	LOC6496201|XP_001960436.1|DANA	LOC111594178|XP_023163132.1|DHYD
OG0006053	LOC6506206|XP_001958345.1|DANA	LOC111592856|XP_023161064.1|DHYD
OG0006054	LOC26514963|XP_014759739.1|DANA	LOC111598392|XP_023169375.1|DHYD
OG0006055	LOC6499835|XP_001953813.1|DANA	LOC111601410|XP_023173736.2|DHYD
OG0006056	LOC6496219|XP_001960471.1|DANA	LOC111594338|XP_023163353.1|DHYD
OG0006057	LOC6507086|XP_001956694.2|DANA	LOC111595388|XP_023164855.2|DHYD
OG0006058	LOC6505864|XP_032305524.1|DANA	LOC111604206|XP_023177933.1|DHYD
OG0006059	LOC6493733|XP_014764523.1|DANA	LOC111597293|XP_023167678.1|DHYD
OG0006060	LOC6506213|XP_032310069.1|DANA	LOC111597297|XP_023167683.1|DHYD
OG0006061	LOC6505158|XP_001965457.2|DANA	LOC111596631|XP_023166687.2|DHYD
OG0006062	LOC6499537|XP_001954416.1|DANA	LOC111601371|XP_023173677.1|DHYD
OG0006063	LOC6496974|XP_001963017.1|DANA	LOC111603929|XP_023177524.2|DHYD
OG0006064	LOC6495742|XP_001959476.1|DANA	LOC111595634|XP_023165212.1|DHYD
OG0006065	LOC6507544|XP_001955887.1|DANA	LOC111599280|XP_023170646.2|DHYD
OG0006066	LOC6494810|XP_001959617.1|DANA	LOC111597004|XP_023167274.2|DHYD
OG0006067	LOC6495234|XP_032306929.1|DANA	LOC111598039|XP_023168841.1|DHYD
OG0006068	LOC6497734|XP_032307450.1|DANA, LOC6503128|XP_001963474.1|DANA	LOC111593408|XP_023161899.1|DHYD
OG0006069	LOC6507205|XP_032310285.1|DANA	LOC111603323|XP_023176612.2|DHYD
OG0006070	LOC6506368|XP_001958012.1|DANA	LOC111596843|XP_023167026.2|DHYD
OG0006071	LOC6499099|XP_001955304.1|DANA	LOC111593237|XP_023161659.1|DHYD
OG0006072	LOC6507497|XP_001955886.1|DANA	LOC111599285|XP_023170652.1|DHYD
OG0006073	LOC6492959|XP_001956750.2|DANA	LOC111604757|XP_023178715.1|DHYD
OG0006074	LOC6502240|XP_001966047.2|DANA	LOC115483033|XP_030079679.1|DHYD, LOC111592207|XP_023160048.2|DHYD
OG0006075	LOC116654453|XP_032308478.1|DANA	LOC111598823|XP_023170021.1|DHYD
OG0006076	LOC6494638|XP_001959968.1|DANA	LOC111600533|XP_023172439.2|DHYD
OG0006077	LOC6493584|XP_001958040.2|DANA	LOC111596874|XP_023167088.1|DHYD
OG0006078	LOC6493583|XP_001958039.1|DANA	LOC111596875|XP_023167091.1|DHYD
OG0006079	LOC6506747|XP_014764887.1|DANA	LOC111605719|XP_023180174.2|DHYD
OG0006080	LOC6493233|XP_001957321.1|DANA	LOC111605725|XP_023180185.1|DHYD
OG0006081	LOC6495326|XP_001958625.1|DANA	LOC111592128|XP_023159932.1|DHYD
OG0006082	LOC6495327|XP_001958623.1|DANA	LOC111592174|XP_023159999.1|DHYD
OG0006083	LOC6493669|XP_032310594.1|DANA	LOC111592261|XP_023160118.1|DHYD
OG0006084	LOC6506729|XP_032310635.1|DANA	LOC111597370|XP_023167793.1|DHYD
OG0006085	LOC6506367|XP_001958013.1|DANA	LOC111604323|XP_030080838.1|DHYD
OG0006086	LOC6506369|XP_014764721.1|DANA	LOC111592329|XP_023160222.1|DHYD
OG0006087	LOC6496273|XP_001960587.2|DANA	LOC111599660|XP_023171124.1|DHYD
OG0006088	LOC6507856|XP_001956478.1|DANA	LOC111603317|XP_023176606.1|DHYD
OG0006089	LOC6504018|XP_001964014.2|DANA	LOC111593476|XP_023162006.1|DHYD
OG0006090	LOC6506908|XP_032309498.1|DANA	LOC111604694|XP_023178633.2|DHYD
OG0006091	LOC6507300|XP_001956289.3|DANA	LOC111595270|XP_023164685.2|DHYD
OG0006092	LOC26515299|XP_014761228.2|DANA	LOC111597251|XP_023167622.2|DHYD
OG0006093	LOC6494723|XP_001959794.1|DANA	LOC111599988|XP_023171650.1|DHYD
OG0006094	LOC6507914|XP_032310434.1|DANA	LOC111598381|XP_023169358.2|DHYD
OG0006095	LOC6495084|XP_001959098.3|DANA	LOC111599891|XP_023171482.2|DHYD
OG0006096	LOC6496368|XP_001960774.1|DANA	LOC111602583|XP_023175507.2|DHYD
OG0006097	LOC6506274|XP_032310647.1|DANA	LOC111594387|XP_023163422.2|DHYD
OG0006098	LOC6507178|XP_001965325.2|DANA	LOC111602157|XP_023174883.2|DHYD
OG0006099	LOC6495158|XP_032306076.1|DANA	LOC111602561|XP_030082042.1|DHYD
