Orthogroup	DANA.longest_only	DALB.longest_only
OG0004361	LOC6501030|XP_001954418.1|DANA	LOC117574544|XP_034114305.1|DALB
OG0004362	LOC6507651|XP_001956075.1|DANA	LOC117570028|XP_034107341.1|DALB
OG0004363	LOC6504008|XP_001963995.1|DANA	LOC117566721|XP_034102190.1|DALB
OG0004364	LOC6495807|XP_001959627.2|DANA	LOC117567755|XP_034103834.1|DALB
OG0004365	LOC6494793|XP_032306048.1|DANA	LOC117571282|XP_034109235.1|DALB
OG0004366	LOC6497641|XP_001961654.1|DANA	LOC117564080|XP_034098599.1|DALB
OG0004367	LOC6506768|XP_001957274.1|DANA	LOC117571021|XP_034108871.1|DALB
OG0004368	LOC6493871|XP_001958595.1|DANA	LOC117567746|XP_034103822.1|DALB
OG0004369	LOC6495196|XP_001958875.2|DANA	LOC117570233|XP_034107628.1|DALB
OG0004370	LOC6494279|XP_001960613.1|DANA	LOC117566346|XP_034101723.1|DALB
OG0004371	LOC6503134|XP_001963492.1|DANA	LOC117578060|XP_034119087.1|DALB
OG0004372	LOC6494253|XP_032306752.1|DANA	LOC117570592|XP_034108227.1|DALB
OG0004373	LOC6496658|XP_001961347.1|DANA	LOC117566781|XP_034102215.1|DALB
OG0004374	LOC6494641|XP_032306542.1|DANA	LOC117571741|XP_034109950.1|DALB
OG0004375	LOC6506498|XP_001957762.1|DANA	LOC117568093|XP_034104364.1|DALB
OG0004376	LOC6507840|XP_001956451.1|DANA	LOC117570106|XP_034107453.1|DALB
OG0004377	LOC6493453|XP_001957782.1|DANA	LOC117569309|XP_034106313.1|DALB
OG0004378	LOC6495162|XP_032306081.1|DANA	LOC117568024|XP_034104244.1|DALB
OG0004379	LOC6494794|XP_001959654.1|DANA	LOC117572249|XP_034110828.1|DALB
OG0004380	LOC6495235|XP_001958791.1|DANA	LOC117568804|XP_034105556.1|DALB
OG0004381	LOC6499865|XP_001953744.1|DANA	LOC117575970|XP_034116340.1|DALB
OG0004382	LOC6494937|XP_001959364.1|DANA	LOC117566961|XP_034102502.1|DALB
OG0004383	LOC6495748|XP_001959490.1|DANA	LOC117572154|XP_034110691.1|DALB
OG0004384	LOC6495750|XP_001959492.1|DANA	LOC117572156|XP_034110694.1|DALB
OG0004385	LOC6494322|XP_001960535.1|DANA	LOC117571102|XP_034108975.1|DALB
OG0004386	LOC6495494|XP_001958969.1|DANA	LOC117569287|XP_034106284.1|DALB
OG0004387	LOC6506127|XP_001958495.1|DANA	LOC117570601|XP_034108236.1|DALB
OG0004388	LOC6494934|XP_032306960.1|DANA	LOC117567037|XP_034102634.1|DALB
OG0004389	LOC6493422|XP_001957717.3|DANA	LOC117572700|XP_034111645.1|DALB
OG0004390	LOC6493238|XP_014764266.1|DANA	LOC117566363|XP_034101747.1|DALB
OG0004391	LOC6494594|XP_001960045.2|DANA	LOC117568502|XP_034105086.1|DALB
OG0004392	LOC6493236|XP_032310364.1|DANA	LOC117571792|XP_034110042.1|DALB
OG0004393	LOC6495646|XP_032306126.1|DANA	LOC117571998|XP_034110401.1|DALB
OG0004394	LOC6496445|XP_032306461.1|DANA	LOC117569794|XP_034106993.1|DALB
OG0004395	LOC6496546|XP_001961118.1|DANA	LOC117569138|XP_034106057.1|DALB
OG0004396	LOC6496659|XP_001961350.1|DANA	LOC117569689|XP_034106830.1|DALB
OG0004397	LOC6495804|XP_001959623.1|DANA	LOC117570914|XP_034108713.1|DALB
OG0004398	LOC6494806|XP_001959624.1|DANA	LOC117567668|XP_034103680.1|DALB
OG0004399	LOC6496207|XP_001960452.1|DANA	LOC117571004|XP_034108845.1|DALB
OG0004400	LOC6500959|XP_001954248.1|DANA	LOC117574248|XP_034113866.1|DALB
OG0004401	LOC6495308|XP_001958655.2|DANA	LOC117569685|XP_034106824.1|DALB
OG0004402	LOC6495310|XP_001958652.1|DANA	LOC117569046|XP_034105937.1|DALB
OG0004403	LOC6496091|XP_001960206.1|DANA	LOC117571944|XP_034110328.1|DALB
OG0004404	LOC6496655|XP_001961341.1|DANA	LOC117572672|XP_034111580.1|DALB
OG0004405	LOC6492922|XP_014764150.1|DANA	LOC117570138|XP_034107492.1|DALB
OG0004406	LOC6506109|XP_014764629.1|DANA	LOC117567314|XP_034103093.1|DALB
OG0004407	LOC6495834|XP_001959679.1|DANA	LOC117568798|XP_034105550.1|DALB
OG0004408	LOC6493280|XP_001957430.1|DANA	LOC117571833|XP_034110104.1|DALB
OG0004409	LOC6502326|XP_014760022.1|DANA	LOC117573219|XP_034112127.1|DALB
OG0004410	LOC6494211|XP_032306790.1|DANA	LOC117566415|XP_034101827.1|DALB
OG0004411	LOC6506129|XP_001958493.2|DANA	LOC117570604|XP_034108239.1|DALB
OG0004412	LOC6493815|XP_001958492.1|DANA	LOC117570603|XP_034108238.1|DALB
OG0004413	LOC6495714|XP_001959424.1|DANA	LOC117569461|XP_034106517.1|DALB
OG0004414	LOC6494229|XP_001960696.1|DANA	LOC117572047|XP_034110513.1|DALB
OG0004415	LOC6495160|XP_001958936.1|DANA	LOC117567677|XP_034103690.1|DALB
OG0004416	LOC6494811|XP_001959616.1|DANA	LOC117567914|XP_034104084.1|DALB
OG0004417	LOC6505827|XP_001964441.1|DANA	LOC117575666|XP_034115844.1|DALB
OG0004418	LOC6494828|XP_001959586.2|DANA	LOC117568548|XP_034105156.1|DALB
OG0004419	LOC6495233|XP_014763198.1|DANA	LOC117566422|XP_034101843.1|DALB
OG0004420	LOC6494329|XP_001960525.1|DANA	LOC117568936|XP_034105753.1|DALB
OG0004421	LOC6507851|XP_001956469.1|DANA	LOC117569816|XP_034107027.1|DALB
OG0004422	LOC6493403|XP_014764361.1|DANA	LOC117568906|XP_034105700.1|DALB
OG0004423	LOC6494299|XP_001960578.1|DANA	LOC117567299|XP_034103073.1|DALB
OG0004424	LOC6494115|XP_032306956.1|DANA	LOC117567799|XP_034103915.1|DALB
OG0004425	LOC6493216|XP_001957284.1|DANA	LOC117568532|XP_034105137.1|DALB
OG0004426	LOC6506767|XP_001957276.1|DANA	LOC117570490|XP_034108072.1|DALB
OG0004427	LOC6506742|XP_001957322.1|DANA	LOC117571766|XP_034110015.1|DALB, LOC117571764|XP_034110013.1|DALB, LOC117571765|XP_034110014.1|DALB
OG0004428	LOC6500151|XP_032305409.1|DANA	LOC117575202|XP_034115210.1|DALB
OG0004429	LOC6497568|XP_001961798.2|DANA	LOC117565637|XP_034100737.1|DALB
OG0004430	LOC6507807|XP_001956387.1|DANA	LOC117567587|XP_034103560.1|DALB
OG0004431	LOC6500841|XP_001954017.1|DANA	LOC117575695|XP_034115898.1|DALB
OG0004432	LOC6499742|XP_001954018.2|DANA	LOC117575693|XP_034115896.1|DALB
OG0004433	LOC6507275|XP_001956347.1|DANA	LOC117571434|XP_034109467.1|DALB
OG0004434	LOC6495805|XP_001959625.1|DANA	LOC117567666|XP_034103678.1|DALB
OG0004435	LOC6496023|XP_001960064.1|DANA	LOC117569861|XP_034107085.1|DALB
OG0004436	LOC6494881|XP_032307182.1|DANA	LOC117572796|XP_034111790.1|DALB
OG0004437	LOC6494366|XP_001960451.1|DANA	LOC117571664|XP_034109795.1|DALB
OG0004438	LOC6495747|XP_001959488.1|DANA	LOC117570728|XP_034108441.1|DALB
OG0004439	LOC6496347|XP_001960737.1|DANA	LOC117572795|XP_034111788.1|DALB
OG0004440	LOC6496351|XP_001960744.1|DANA	LOC117566421|XP_034101840.1|DALB
OG0004441	LOC6497415|XP_001962129.1|DANA	LOC117565892|XP_034101125.1|DALB
OG0004442	LOC6494315|XP_001960548.1|DANA	LOC117567557|XP_034103509.1|DALB
OG0004443	LOC6507618|XP_001956008.1|DANA	LOC117567859|XP_034104012.1|DALB
OG0004444	LOC6494280|XP_001960611.1|DANA	LOC117566404|XP_034101808.1|DALB
OG0004445	LOC6494234|XP_032306836.1|DANA	LOC117572041|XP_034110495.1|DALB
OG0004446	LOC6505584|XP_001964649.1|DANA	LOC117574563|XP_034114325.1|DALB
OG0004447	LOC6501651|XP_001955684.1|DANA	LOC117576827|XP_034117792.1|DALB
OG0004448	LOC6494451|XP_001960299.1|DANA	LOC117567159|XP_034102863.1|DALB
OG0004449	LOC6502872|XP_001967423.2|DANA, LOC6493245|XP_001957346.2|DANA	LOC117569478|XP_034106536.1|DALB
OG0004450	LOC6495688|XP_001959382.3|DANA	LOC117567626|XP_034103608.1|DALB
OG0004451	LOC6494929|XP_001959388.1|DANA	LOC117572273|XP_034110867.1|DALB
OG0004452	LOC6494583|XP_001960061.1|DANA	LOC117569668|XP_034106805.1|DALB
OG0004453	LOC6495504|XP_001958991.1|DANA	LOC117568253|XP_034104625.1|DALB
OG0004454	LOC6500013|XP_001953405.2|DANA	LOC117575038|XP_034115010.1|DALB
OG0004455	LOC6493247|XP_001957352.1|DANA	LOC117570786|XP_034108519.1|DALB
OG0004456	LOC6503502|XP_001964257.2|DANA	LOC117576944|XP_034118035.1|DALB
OG0004457	LOC6507900|XP_001956558.1|DANA	LOC117567263|XP_034103012.1|DALB
OG0004458	LOC6507149|XP_001956583.2|DANA	LOC117572592|XP_034111374.1|DALB
OG0004459	LOC6506215|XP_032309804.1|DANA	LOC117567682|XP_034103695.1|DALB
OG0004460	LOC6506945|XP_001956938.1|DANA	LOC117572097|XP_034110595.1|DALB
OG0004461	LOC6506335|XP_001958079.1|DANA	LOC117570128|XP_034107484.1|DALB
OG0004462	LOC6493657|XP_001958172.1|DANA	LOC117567803|XP_034103929.1|DALB
OG0004463	LOC6506089|XP_014764623.1|DANA	LOC117570501|XP_034108088.1|DALB
OG0004464	LOC6506112|XP_001958527.1|DANA	LOC117567960|XP_034104155.1|DALB
OG0004465	LOC6497956|XP_001965896.2|DANA	LOC117566045|XP_034101386.1|DALB
OG0004466	LOC6493661|XP_001958178.2|DANA	LOC117570120|XP_034107476.1|DALB
OG0004467	LOC6507217|XP_001956449.1|DANA	LOC117569720|XP_034106877.1|DALB
OG0004468	LOC6507838|XP_001956448.1|DANA	LOC117569719|XP_034106876.1|DALB
OG0004469	LOC6493595|XP_032309846.1|DANA	LOC117571221|XP_034109159.1|DALB
OG0004470	LOC6497896|XP_032307672.1|DANA	LOC117564715|XP_034099488.1|DALB
OG0004471	LOC6500850|XP_001954031.1|DANA	LOC117574353|XP_034114066.1|DALB
OG0004472	LOC6496226|XP_001960488.1|DANA	LOC117570494|XP_034108079.1|DALB
OG0004473	LOC26513706|XP_014763929.1|DANA	LOC117569780|XP_034106972.1|DALB
OG0004474	LOC6495137|XP_001958975.1|DANA	LOC117569778|XP_034106969.1|DALB
OG0004475	LOC6493908|XP_001961348.1|DANA	LOC117571674|XP_034109805.1|DALB
OG0004476	LOC6497140|XP_001962677.1|DANA, LOC6497160|XP_001962649.2|DANA	LOC117565550|XP_034100605.1|DALB
OG0004477	LOC6496504|XP_001961038.1|DANA	LOC117569333|XP_034106353.1|DALB
OG0004478	LOC6496346|XP_014763775.1|DANA	LOC117571702|XP_034109891.1|DALB
OG0004479	LOC6494910|XP_001959440.2|DANA	LOC117570204|XP_034107583.1|DALB
OG0004480	LOC6504514|XP_001967050.1|DANA	LOC117569991|XP_034107266.1|DALB
OG0004481	LOC6494997|XP_001959249.1|DANA	LOC117571346|XP_034109346.1|DALB
OG0004482	LOC6505575|XP_032305425.1|DANA	LOC117576031|XP_034116431.1|DALB
OG0004483	LOC6494913|XP_001959433.1|DANA	LOC117567203|XP_034102924.1|DALB
OG0004484	LOC6499453|XP_001954610.2|DANA	LOC117575377|XP_034115441.1|DALB
OG0004485	LOC6503706|XP_001963890.2|DANA	LOC117577719|XP_034118514.1|DALB
OG0004486	LOC6496089|XP_001960200.1|DANA	LOC117572148|XP_034110679.1|DALB
OG0004487	LOC6492977|XP_001956779.1|DANA	LOC117570856|XP_034108627.1|DALB
OG0004489	LOC6506656|XP_001957467.1|DANA	LOC117572407|XP_034111080.1|DALB
OG0004490	LOC6495941|XP_001959897.2|DANA	LOC117569635|XP_034106765.1|DALB, LOC117568243|XP_034104611.1|DALB
OG0004491	LOC6498203|XP_001962289.2|DANA	LOC117564514|XP_034099225.1|DALB
OG0004492	LOC6506356|XP_001958035.1|DANA	LOC117569714|XP_034106874.1|DALB, LOC117566880|XP_034102383.1|DALB
OG0004493	LOC6506385|XP_001957975.1|DANA	LOC117570799|XP_034108546.1|DALB
OG0004494	LOC6501433|XP_001955242.2|DANA	LOC117576363|XP_034116943.1|DALB, LOC117575645|XP_034115816.1|DALB, LOC117576357|XP_034116935.1|DALB
OG0004495	LOC6500822|XP_001953979.1|DANA	LOC117573476|XP_034112596.1|DALB
OG0004496	LOC6495290|XP_001958692.2|DANA, LOC6495291|XP_001958691.1|DANA	LOC117570117|XP_034107471.1|DALB
OG0004497	LOC6496382|XP_001960795.1|DANA	LOC117571243|XP_034109187.1|DALB, LOC117566589|XP_034102021.1|DALB
OG0004498	LOC6500177|XP_001953082.1|DANA	LOC117568922|XP_034105723.1|DALB
OG0004499	LOC26515193|XP_014764099.1|DANA	LOC117568736|XP_034105453.1|DALB
OG0004500	LOC6493994|XP_001961177.2|DANA	LOC117568815|XP_034105569.1|DALB
OG0004501	LOC6495947|XP_014763556.1|DANA	LOC117571923|XP_034110295.1|DALB
OG0004502	LOC6496099|XP_014763631.1|DANA, LOC116654699|XP_032306437.1|DANA	LOC117567774|XP_034103864.1|DALB
OG0004503	LOC6501151|XP_014766910.1|DANA, LOC26514681|XP_032305640.1|DANA, LOC26513985|XP_014767236.1|DANA	LOC117570533|XP_034108130.1|DALB
OG0004504	LOC6493877|XP_032309957.1|DANA	LOC117573150|XP_034111992.1|DALB
OG0004505	LOC6501558|XP_014767098.1|DANA	LOC117576673|XP_034117556.1|DALB
OG0004506	LOC6501638|XP_001955656.1|DANA	LOC117573884|XP_034113261.1|DALB
OG0004507	LOC6499193|XP_014765939.1|DANA	LOC117573451|XP_034112564.1|DALB
OG0004508	LOC6501344|XP_001955032.2|DANA	LOC117574934|XP_034114874.1|DALB
OG0004509	LOC6507901|XP_001956563.1|DANA	LOC117567354|XP_034103179.1|DALB
OG0004510	LOC6503712|XP_014761043.1|DANA	LOC117572048|XP_034110554.1|DALB
OG0004511	LOC6499115|XP_001955271.2|DANA	LOC117574286|XP_034113928.1|DALB
OG0004512	LOC6504544|XP_032312059.1|DANA	LOC117573218|XP_034112126.1|DALB
OG0004513	LOC6503317|XP_032308636.1|DANA	LOC117573157|XP_034112007.1|DALB
OG0004514	LOC6505445|XP_032311772.1|DANA	LOC117573090|XP_034111886.1|DALB
OG0004515	LOC6502005|XP_001966853.2|DANA	LOC117567505|XP_034103431.1|DALB
OG0004516	LOC6502261|XP_032309363.1|DANA	LOC117577612|XP_034118353.1|DALB
OG0004517	LOC6501875|XP_014759632.1|DANA	LOC117565255|XP_034100165.1|DALB
OG0004518	LOC6502895|XP_032311885.1|DANA	LOC117578149|XP_034119261.1|DALB
OG0004519	LOC6501180|XP_001954706.1|DANA	LOC117576124|XP_034116573.1|DALB
OG0004520	LOC6502899|XP_032311793.1|DANA	LOC117577944|XP_034118860.1|DALB
OG0004521	LOC6496663|XP_001961356.1|DANA	LOC117568257|XP_034104630.1|DALB
OG0004522	LOC6501942|XP_001966735.1|DANA	LOC117578099|XP_034119165.1|DALB
OG0004523	LOC6501194|XP_001954739.2|DANA	LOC117576447|XP_034117101.1|DALB
OG0004524	LOC6504054|XP_001964089.1|DANA	LOC117568658|XP_034105351.1|DALB
OG0004525	LOC6505012|XP_001965631.1|DANA	LOC117578082|XP_034119133.1|DALB
OG0004526	LOC6503063|XP_032308931.1|DANA	LOC117566816|XP_034102271.1|DALB
OG0004527	LOC6505109|XP_001965441.1|DANA	LOC117578150|XP_034119259.1|DALB
OG0004528	LOC6501971|XP_001966791.1|DANA	LOC117573556|XP_034112733.1|DALB
OG0004529	LOC6503892|XP_014761112.1|DANA	LOC117564339|XP_034098941.1|DALB
OG0004530	LOC6502135|XP_001966143.2|DANA	LOC117577663|XP_034118441.1|DALB
OG0004531	LOC6499362|XP_014766034.1|DANA	LOC117574926|XP_034114868.1|DALB
OG0004532	LOC6503733|XP_001963843.3|DANA	LOC117563205|XP_034101194.1|DALB
OG0004533	LOC6504088|XP_001964149.1|DANA	LOC117565477|XP_034100516.1|DALB
OG0004534	LOC6502889|XP_001963656.1|DANA	LOC117577740|XP_034118542.1|DALB
OG0004535	LOC6506550|XP_001957666.1|DANA	LOC117571643|XP_034109764.1|DALB
OG0004536	LOC6498787|XP_032308312.1|DANA	LOC117578294|XP_034119624.1|DALB
OG0004537	LOC6502102|XP_032309403.1|DANA	LOC117573242|XP_034112189.1|DALB
OG0004538	LOC6495920|XP_014763536.1|DANA	LOC117571579|XP_034109682.1|DALB
OG0004539	LOC6505847|XP_014760815.1|DANA	LOC117573565|XP_034112741.1|DALB
OG0004540	LOC6503131|XP_001963482.1|DANA	LOC117569908|XP_034107142.1|DALB
OG0004541	LOC6495500|XP_001958984.1|DANA	LOC117570419|XP_034107936.1|DALB
OG0004542	LOC6501864|XP_001966779.1|DANA	LOC117578219|XP_034119484.1|DALB
OG0004543	LOC6504017|XP_032308411.1|DANA	LOC117577320|XP_034118175.1|DALB
OG0004544	LOC6503503|XP_001964254.2|DANA	LOC117567083|XP_034102774.1|DALB
OG0004545	LOC6499728|XP_001954051.1|DANA	LOC117574914|XP_034114851.1|DALB, LOC117575513|XP_034115652.1|DALB
OG0004546	LOC6496518|XP_001961056.1|DANA	LOC117567455|XP_034103359.1|DALB
OG0004547	LOC6502227|XP_001966022.1|DANA	LOC117564640|XP_034099395.1|DALB
OG0004548	LOC6498751|XP_001967274.3|DANA	LOC117577575|XP_034118304.1|DALB
OG0004549	LOC6504661|XP_032309073.1|DANA	LOC117566608|XP_034102043.1|DALB
OG0004550	LOC6503980|XP_032308480.1|DANA	LOC117567905|XP_034104075.1|DALB
OG0004551	LOC6495518|XP_001959023.1|DANA	LOC117566808|XP_034102247.1|DALB
OG0004552	LOC6502278|XP_032309389.1|DANA	LOC117569796|XP_034107001.1|DALB
OG0004553	LOC6493028|XP_001956894.1|DANA	LOC117572011|XP_034110423.1|DALB
OG0004554	LOC6505142|XP_001965429.2|DANA	LOC117563840|XP_034098264.1|DALB
OG0004555	LOC6505141|XP_001965428.1|DANA	LOC117577609|XP_034118345.1|DALB
OG0004556	LOC6502010|XP_032308102.1|DANA	LOC117568997|XP_034105868.1|DALB
OG0004557	LOC6503784|XP_032308615.1|DANA	LOC117573829|XP_034113152.1|DALB
OG0004558	LOC6503952|XP_001963907.1|DANA	LOC117578189|XP_034119396.1|DALB
OG0004559	LOC6501511|XP_032311022.1|DANA	LOC117575176|XP_034115178.1|DALB
OG0004560	LOC26513796|XP_014760893.1|DANA	LOC117573160|XP_034112013.1|DALB
OG0004561	LOC6500230|XP_014766427.1|DANA	LOC117574965|XP_034114919.1|DALB
OG0004562	LOC6501084|XP_001954524.1|DANA	LOC117575380|XP_034115444.1|DALB
OG0004563	LOC6499495|XP_001954509.1|DANA	LOC117573527|XP_034112665.1|DALB
OG0004564	LOC6500412|XP_001953163.1|DANA	LOC117576299|XP_034116845.1|DALB
OG0004565	LOC6499688|XP_014766187.1|DANA	LOC117575272|XP_034115297.1|DALB
OG0004566	LOC6504115|XP_001964210.1|DANA	LOC117572539|XP_034111303.1|DALB
OG0004567	LOC6503673|XP_001963955.1|DANA	LOC117567153|XP_034102897.1|DALB
OG0004568	LOC6504046|XP_001964077.1|DANA	LOC117576494|XP_034117165.1|DALB
OG0004569	LOC6499604|XP_001954313.2|DANA	LOC117574852|XP_034114755.1|DALB
OG0004570	LOC6494140|XP_001960883.1|DANA	LOC117566943|XP_034102466.1|DALB
OG0004571	LOC6505071|XP_001965517.1|DANA	LOC117570424|XP_034107954.1|DALB
OG0004572	LOC6503896|XP_001965229.1|DANA	LOC117563647|XP_034097947.1|DALB
OG0004573	LOC6499708|XP_001954091.1|DANA	LOC117574026|XP_034113508.1|DALB
OG0004574	LOC6504758|XP_001966301.1|DANA	LOC117566553|XP_034101989.1|DALB
OG0004575	LOC6504759|XP_014759801.1|DANA	LOC117571703|XP_034109895.1|DALB
OG0004576	LOC6499461|XP_032309464.1|DANA	LOC117574990|XP_034114951.1|DALB
OG0004577	LOC6500150|XP_032305476.1|DANA	LOC117575206|XP_034115221.1|DALB
OG0004578	LOC6505244|XP_032307850.1|DANA	LOC117566381|XP_034101778.1|DALB
OG0004579	LOC6498491|XP_032311310.1|DANA	LOC117563496|XP_034097751.1|DALB
OG0004580	LOC6500382|XP_001953093.1|DANA	LOC117575180|XP_034115180.1|DALB
OG0004581	LOC6505642|XP_001964543.1|DANA	LOC117575683|XP_034115880.1|DALB
OG0004582	LOC6505580|XP_001964661.3|DANA	LOC117575626|XP_034115794.1|DALB
OG0004583	LOC6501861|XP_032308311.1|DANA	LOC117572338|XP_034110974.1|DALB
OG0004584	LOC6494941|XP_001959355.1|DANA	LOC117570819|XP_034108572.1|DALB
OG0004585	LOC6499021|XP_001955501.1|DANA	LOC117574677|XP_034114474.1|DALB
OG0004586	LOC6503048|XP_001963346.1|DANA	LOC117568648|XP_034105338.1|DALB
OG0004587	LOC6499389|XP_001954733.3|DANA	LOC117573762|XP_034113045.1|DALB
OG0004588	LOC6501193|XP_001954735.1|DANA	LOC117575436|XP_034115530.1|DALB
OG0004589	LOC6503693|XP_032308371.1|DANA	LOC117578129|XP_034119220.1|DALB
OG0004590	LOC6506017|XP_032312369.1|DANA	LOC117575756|XP_034116008.1|DALB
OG0004591	LOC6506014|XP_001964779.2|DANA	LOC117575755|XP_034116005.1|DALB
OG0004592	LOC6505213|XP_001965557.1|DANA	LOC117574339|XP_034114054.1|DALB
OG0004593	LOC6504253|XP_001967372.1|DANA	LOC117567020|XP_034102603.1|DALB
OG0004594	LOC6504485|XP_001966995.2|DANA	LOC117578049|XP_034119059.1|DALB
OG0004595	LOC6503922|XP_001963854.1|DANA	LOC117576424|XP_034117061.1|DALB
OG0004596	LOC6504134|XP_032308792.1|DANA	LOC117565623|XP_034100728.1|DALB
OG0004597	LOC6503798|XP_001963726.1|DANA	LOC117574972|XP_034114932.1|DALB
OG0004598	LOC6493383|XP_001957645.1|DANA	LOC117567686|XP_034103701.1|DALB
OG0004599	LOC6497487|XP_001961981.2|DANA	LOC117564854|XP_034099683.1|DALB
OG0004600	LOC6503136|XP_001963497.2|DANA	LOC117575491|XP_034115621.1|DALB
OG0004601	LOC6502960|XP_032308975.1|DANA	LOC117576484|XP_034117195.1|DALB
OG0004602	LOC6501965|XP_001966772.1|DANA	LOC117567591|XP_034103983.1|DALB
OG0004603	LOC6497840|XP_001961551.1|DANA	LOC117566227|XP_034101664.1|DALB
OG0004604	LOC6504981|XP_001965693.1|DANA	LOC117566850|XP_034102336.1|DALB
OG0004605	LOC6504470|XP_032308140.1|DANA	LOC117578199|XP_034119419.1|DALB
OG0004606	LOC6500408|XP_001953153.1|DANA	LOC117576189|XP_034116669.1|DALB
OG0004607	LOC6504761|XP_014759802.1|DANA	LOC117566564|XP_034102000.1|DALB
OG0004608	LOC6503935|XP_032308531.1|DANA	LOC117577606|XP_034118347.1|DALB
OG0004609	LOC6502038|XP_001967155.1|DANA	LOC117563467|XP_034097714.1|DALB
OG0004610	LOC6505962|XP_001964689.1|DANA	LOC117573780|XP_034113071.1|DALB
OG0004611	LOC6505978|XP_032305365.1|DANA	LOC117574696|XP_034114496.1|DALB
OG0004612	LOC6505977|XP_001964714.1|DANA	LOC117574236|XP_034113838.1|DALB
OG0004613	LOC6505881|XP_001964541.1|DANA	LOC117575685|XP_034115882.1|DALB
OG0004614	LOC6504432|XP_001966988.1|DANA	LOC117570003|XP_034107294.1|DALB
OG0004615	LOC6504765|XP_032309029.1|DANA	LOC117577816|XP_034118638.1|DALB
OG0004616	LOC6501978|XP_001966807.1|DANA	LOC117577973|XP_034118948.1|DALB
OG0004617	LOC6503578|XP_001965285.1|DANA	LOC117564027|XP_034098519.1|DALB
OG0004618	LOC6498939|XP_032312120.1|DANA	LOC117574412|XP_034114141.1|DALB, LOC117573388|XP_034112477.1|DALB
OG0004619	LOC6499740|XP_001954021.1|DANA	LOC117575689|XP_034115891.1|DALB
OG0004620	LOC6501704|XP_001955802.1|DANA	LOC117573636|XP_034112835.1|DALB
OG0004621	LOC6505705|XP_001964422.1|DANA	LOC117574795|XP_034114645.1|DALB
OG0004622	LOC6500897|XP_032311884.1|DANA	LOC117575836|XP_034116133.1|DALB
OG0004623	LOC6505521|XP_001964770.1|DANA	LOC117575135|XP_034115132.1|DALB
OG0004624	LOC6498832|XP_032309235.1|DANA, LOC6498839|XP_001955834.1|DANA	LOC117576687|XP_034117573.1|DALB
OG0004625	LOC6503906|XP_032308512.1|DANA	LOC117577847|XP_034118683.1|DALB
OG0004626	LOC6503862|XP_032308403.1|DANA	LOC117564871|XP_034099713.1|DALB
OG0004627	LOC6506523|XP_032310497.1|DANA	LOC117571835|XP_034110106.1|DALB
OG0004628	LOC6504676|XP_001966426.1|DANA	LOC117577100|XP_034118096.1|DALB
OG0004629	LOC6500910|XP_001954150.1|DANA	LOC117575327|XP_034115373.1|DALB
OG0004630	LOC6501570|XP_001955494.2|DANA	LOC117575415|XP_034115487.1|DALB
OG0004631	LOC6499700|XP_014766191.1|DANA	LOC117573770|XP_034113058.1|DALB
OG0004632	LOC116654458|XP_014766192.1|DANA	LOC117573769|XP_034113055.1|DALB
OG0004633	LOC6506005|XP_001964767.1|DANA	LOC117576134|XP_034116586.1|DALB
OG0004634	LOC6505999|XP_001964756.1|DANA	LOC117575339|XP_034115388.1|DALB
OG0004635	LOC6505187|XP_032308003.1|DANA	LOC117569262|XP_034106257.1|DALB
OG0004636	LOC6501822|XP_032308318.1|DANA	LOC117576670|XP_034117584.1|DALB
OG0004637	LOC6504663|XP_032309039.1|DANA	LOC117568524|XP_034105122.1|DALB
OG0004638	LOC6502012|XP_001966873.3|DANA	LOC117567051|XP_034102669.1|DALB
OG0004641	LOC6503561|XP_001964155.2|DANA	LOC117577579|XP_034118313.1|DALB
OG0004642	LOC6504849|XP_001966447.1|DANA	LOC117568623|XP_034105307.1|DALB
OG0004643	LOC6499620|XP_001954278.1|DANA	LOC117575583|XP_034115740.1|DALB
OG0004644	LOC6502903|XP_001963622.1|DANA	LOC117578316|XP_034119662.1|DALB
OG0004645	LOC6497837|XP_001961544.1|DANA	LOC117566224|XP_034101661.1|DALB
OG0004646	LOC6505937|XP_001964648.1|DANA	LOC117574564|XP_034114326.1|DALB
OG0004647	LOC6503918|XP_001963840.1|DANA	LOC117577849|XP_034118681.1|DALB
OG0004648	LOC6505197|XP_001965529.1|DANA	LOC117575996|XP_034116390.1|DALB
OG0004649	LOC6504743|XP_001966281.2|DANA	LOC117575387|XP_034115457.1|DALB
OG0004650	LOC6497054|XP_001962842.1|DANA	LOC117565230|XP_034100127.1|DALB
OG0004651	LOC6502617|XP_001955111.3|DANA	LOC117576119|XP_034116568.1|DALB
OG0004652	LOC6501635|XP_001955649.1|DANA	LOC117574035|XP_034113522.1|DALB
OG0004653	LOC6506140|XP_001958469.1|DANA	LOC117567070|XP_034102703.1|DALB
OG0004654	LOC6498111|XP_001962100.1|DANA	LOC117564730|XP_034099508.1|DALB
OG0004655	LOC6500759|XP_032305497.1|DANA	LOC117575977|XP_034116350.1|DALB
OG0004656	LOC6505170|XP_001965474.1|DANA	LOC117564172|XP_034098730.1|DALB, LOC117565591|XP_034100682.1|DALB
OG0004657	LOC6501293|XP_001954936.1|DANA	LOC117575717|XP_034115946.1|DALB
OG0004658	LOC6500314|XP_001952950.1|DANA	LOC117576509|XP_034117207.1|DALB
OG0004659	LOC6499782|XP_001953926.1|DANA	LOC117575949|XP_034116303.1|DALB
