Orthogroup	DANA.longest_only	DBUS.longest_only
OG0003982	LOC6497064|XP_001962821.2|DANA	LOC108599645|XP_017842113.2|DBUS
OG0003983	LOC6497788|XP_001961454.1|DANA	LOC108606450|XP_017852095.1|DBUS
OG0003984	LOC6497514|XP_014761717.1|DANA	LOC108607853|XP_017854424.2|DBUS
OG0003985	LOC26514494|XP_014762335.1|DANA	LOC108594418|XP_033150049.1|DBUS
OG0003986	LOC6498658|XP_001963262.3|DANA	LOC108606004|XP_017851353.1|DBUS
OG0003987	LOC6498659|XP_032311001.1|DANA	LOC108608013|XP_033150833.1|DBUS
OG0003989	LOC6504241|XP_001965104.1|DANA	LOC108594394|XP_017835047.1|DBUS
OG0003990	LOC6497720|XP_001961492.1|DANA	LOC108594486|XP_017835165.2|DBUS
OG0003991	LOC6506615|XP_014760573.1|DANA	LOC108608173|XP_017854920.2|DBUS
OG0003992	LOC6506625|XP_001965217.1|DANA	LOC108597003|XP_017838812.2|DBUS
OG0003993	LOC6506712|XP_001965231.2|DANA	LOC108607489|XP_017853822.1|DBUS
OG0003994	LOC6501497|XP_001955373.1|DANA	LOC108602061|XP_017845569.1|DBUS
OG0003995	LOC6494062|XP_001961059.1|DANA	LOC108595189|XP_017835860.1|DBUS
OG0003996	LOC6495074|XP_001959124.1|DANA	LOC108595803|XP_017836582.1|DBUS
OG0003997	LOC6496855|XP_001963266.1|DANA	LOC108603023|XP_017846916.1|DBUS
OG0003998	LOC26513764|XP_032309419.1|DANA	LOC117134984|XP_033150567.1|DBUS
OG0003999	LOC6498703|XP_001965872.1|DANA	LOC108600623|XP_017843800.2|DBUS
OG0004000	LOC6501886|XP_001966733.1|DANA	LOC108605809|XP_017851102.1|DBUS
OG0004001	LOC6494225|XP_001960704.1|DANA	LOC108597239|XP_017839177.1|DBUS
OG0004002	LOC6498260|XP_001962418.1|DANA	LOC108596642|XP_017838102.1|DBUS
OG0004003	LOC6497942|XP_032307321.1|DANA	LOC108607646|XP_017854061.1|DBUS
OG0004004	LOC6503085|XP_001963401.2|DANA, LOC6497446|XP_001962060.1|DANA	LOC108607541|XP_017853915.1|DBUS
OG0004005	LOC6497961|XP_032307648.1|DANA	LOC108596195|XP_017837202.1|DBUS
OG0004006	LOC6498160|XP_001962206.1|DANA	LOC108607957|XP_017854574.1|DBUS
OG0004007	LOC6498488|XP_001962933.1|DANA	LOC108608529|XP_017855433.1|DBUS
OG0004008	LOC6507136|XP_032310971.1|DANA	LOC108606728|XP_017852610.2|DBUS
OG0004009	LOC6498314|XP_001962517.1|DANA	LOC108599205|XP_017841493.2|DBUS
OG0004010	LOC6497095|XP_014761516.1|DANA	LOC108608501|XP_033150779.1|DBUS
OG0004011	LOC6504374|XP_001964972.2|DANA	LOC108600480|XP_017843592.2|DBUS
OG0004012	LOC6498943|XP_014765836.1|DANA	LOC108602440|XP_017846049.1|DBUS
OG0004013	LOC6497104|XP_001962747.1|DANA	LOC108607749|XP_017854266.2|DBUS
OG0004014	LOC6506322|XP_032310081.1|DANA	LOC108601138|XP_017844553.1|DBUS
OG0004015	LOC6498450|XP_001962845.1|DANA	LOC108608340|XP_017855172.2|DBUS
OG0004016	LOC6498572|XP_014762186.1|DANA	LOC108608270|XP_017855063.2|DBUS
OG0004017	LOC6503831|XP_001965239.1|DANA	LOC108608072|XP_017854755.1|DBUS
OG0004018	LOC6495105|XP_001959056.1|DANA	LOC108597059|XP_017838871.1|DBUS
OG0004019	LOC6497371|XP_001962219.1|DANA	LOC108607396|XP_033149949.1|DBUS
OG0004020	LOC6498318|XP_001962529.1|DANA	LOC108608125|XP_017854843.1|DBUS
OG0004021	LOC116654946|XP_032307645.1|DANA, LOC6497954|XP_001961789.2|DANA	LOC108607623|XP_017854029.1|DBUS
OG0004022	LOC6498141|XP_001962162.1|DANA	LOC108597608|XP_033149037.1|DBUS
OG0004023	LOC6496016|XP_001960046.3|DANA	LOC108594794|XP_017835422.1|DBUS
OG0004024	LOC6498681|XP_001963316.2|DANA	LOC108598147|XP_017840256.2|DBUS
OG0004025	LOC6497494|XP_001961967.1|DANA	LOC108597511|XP_017839593.1|DBUS
OG0004026	LOC6498118|XP_032307369.1|DANA	LOC108607573|XP_017853954.1|DBUS
OG0004027	LOC6496206|XP_001960449.1|DANA	LOC108595662|XP_017836430.1|DBUS
OG0004028	LOC6497131|XP_014761527.1|DANA	LOC108596747|XP_017838313.1|DBUS
OG0004029	LOC6497198|XP_001962572.1|DANA	LOC108598519|XP_017840692.1|DBUS
OG0004030	LOC6495725|XP_001959444.2|DANA	LOC108596756|XP_017838325.1|DBUS
OG0004031	LOC6497015|XP_001962925.1|DANA	LOC108601055|XP_033150657.1|DBUS
OG0004032	LOC6498720|XP_032308655.1|DANA	LOC108596178|XP_017837179.1|DBUS
OG0004033	LOC6496975|XP_032311078.1|DANA	LOC108608382|XP_017851300.1|DBUS
OG0004034	LOC6498230|XP_001962347.3|DANA	LOC108608039|XP_017854709.2|DBUS
OG0004035	LOC6496990|XP_001962979.1|DANA	LOC108607657|XP_017854087.1|DBUS
OG0004036	LOC6496706|XP_032309227.1|DANA	LOC108608141|XP_017854866.1|DBUS
OG0004037	LOC6497044|XP_001962861.1|DANA	LOC108608389|XP_017855230.2|DBUS
OG0004038	LOC6497645|XP_001961643.1|DANA	LOC108602328|XP_017845908.2|DBUS
OG0004039	LOC6497441|XP_014761707.1|DANA	LOC117135016|XP_033150702.1|DBUS
OG0004040	LOC6494189|XP_001960800.1|DANA	LOC108596474|XP_017837724.1|DBUS
OG0004042	LOC6506189|XP_001958377.1|DANA	LOC108601077|XP_017844466.1|DBUS
OG0004043	LOC6496900|XP_001963184.1|DANA	LOC108594336|XP_017834979.1|DBUS
OG0004044	LOC6503842|XP_001963702.1|DANA	LOC108605562|XP_017850818.1|DBUS
OG0004045	LOC6496876|XP_001963226.1|DANA	LOC108608537|XP_017855441.1|DBUS
OG0004046	LOC6507338|XP_001965356.2|DANA	LOC108608159|XP_017854902.1|DBUS
OG0004047	LOC6498303|XP_001962498.1|DANA	LOC108596519|XP_017837858.1|DBUS
OG0004048	LOC6506199|XP_001965128.1|DANA	LOC108594368|XP_017835017.2|DBUS
OG0004049	LOC6507169|XP_001965322.1|DANA	LOC108608278|XP_017855075.1|DBUS
OG0004050	LOC6498072|XP_001962023.2|DANA	LOC108607452|XP_017853778.2|DBUS
OG0004051	LOC6498154|XP_001962192.2|DANA	LOC108606389|XP_017851949.2|DBUS
OG0004052	LOC6502125|XP_032309414.1|DANA	LOC108607123|XP_017853248.1|DBUS
OG0004053	LOC6495390|XP_001958729.1|DANA	LOC108595854|XP_017836634.1|DBUS
OG0004054	LOC6497654|XP_001961627.1|DANA	LOC108608457|XP_017855331.1|DBUS
OG0004055	LOC6500239|XP_001952960.1|DANA	LOC108602713|XP_017846356.1|DBUS
OG0004056	LOC6500067|XP_032307678.1|DANA	LOC108604573|XP_017849593.1|DBUS
OG0004057	LOC6506242|XP_001958277.1|DANA	LOC108599124|XP_017841403.1|DBUS
OG0004058	LOC6492994|XP_014764171.1|DANA	LOC108599468|XP_017841794.2|DBUS
OG0004059	LOC6500591|XP_001953530.1|DANA	LOC108604838|XP_017849947.1|DBUS
OG0004060	LOC6499536|XP_001954419.1|DANA	LOC108603757|XP_017848325.1|DBUS
OG0004061	LOC6502958|XP_032308911.1|DANA	LOC108606891|XP_017852905.1|DBUS
OG0004062	LOC6507581|XP_014765335.1|DANA	LOC108598598|XP_017840781.1|DBUS
OG0004063	LOC6504620|XP_001966514.1|DANA	LOC108605752|XP_017851042.1|DBUS
OG0004064	LOC6506733|XP_001957335.1|DANA	LOC108598933|XP_017841186.1|DBUS
OG0004065	LOC6494455|XP_032306793.1|DANA	LOC108596933|XP_017838598.2|DBUS
OG0004066	LOC6494197|XP_001960773.1|DANA	LOC108596621|XP_017838054.1|DBUS
OG0004067	LOC116655270|XP_032308775.1|DANA, LOC6504121|XP_001964228.1|DANA	LOC108605207|XP_017850299.1|DBUS
OG0004068	LOC6499375|XP_001954759.1|DANA	LOC108602046|XP_017845546.1|DBUS
OG0004069	LOC6499376|XP_032305483.1|DANA	LOC108603806|XP_017848394.1|DBUS
OG0004070	LOC6493129|XP_001957102.1|DANA	LOC108599119|XP_017841397.1|DBUS
OG0004071	LOC6507002|XP_001956849.1|DANA	LOC108600823|XP_017844104.2|DBUS
OG0004072	LOC6493011|XP_001956848.1|DANA	LOC108600824|XP_017844105.2|DBUS
OG0004073	LOC6502285|XP_001966169.1|DANA	LOC108605291|XP_017850430.1|DBUS
OG0004074	LOC6495859|XP_001959722.3|DANA	LOC108597530|XP_017839619.1|DBUS
OG0004075	LOC6496531|XP_001961083.1|DANA	LOC108596644|XP_017838108.1|DBUS
OG0004076	LOC6494049|XP_014762609.1|DANA	LOC108596643|XP_017838100.1|DBUS
OG0004077	LOC6497948|XP_001961779.1|DANA	LOC108605568|XP_017850827.1|DBUS
OG0004078	LOC6500997|XP_001954323.1|DANA	LOC108604719|XP_017849785.1|DBUS
OG0004079	LOC6503834|XP_001963686.1|DANA	LOC108605751|XP_017851040.1|DBUS
OG0004080	LOC6494122|XP_001960925.1|DANA	LOC108597180|XP_017839091.1|DBUS
OG0004081	LOC6494940|XP_032305938.1|DANA	LOC108596091|XP_017836999.1|DBUS
OG0004082	LOC26513826|XP_014759736.1|DANA	LOC108607400|XP_017853667.1|DBUS
OG0004083	LOC26514390|XP_014767280.1|DANA	LOC108603158|XP_017847203.1|DBUS
OG0004084	LOC6493591|XP_001958056.1|DANA	LOC108599720|XP_033149602.1|DBUS
OG0004085	LOC6500709|XP_001953767.1|DANA	LOC108601683|XP_017845081.1|DBUS
OG0004086	LOC6501490|XP_001955356.1|DANA	LOC108601763|XP_017845176.1|DBUS
OG0004087	LOC6502918|XP_001963590.1|DANA	LOC108606665|XP_017852483.1|DBUS, LOC108595222|XP_033150642.1|DBUS
OG0004089	LOC6503811|XP_032308509.1|DANA	LOC108606844|XP_017852826.2|DBUS
OG0004090	LOC6503432|XP_001967468.1|DANA	LOC108602921|XP_017846751.1|DBUS
OG0004091	LOC6499953|XP_001953567.1|DANA, LOC6499954|XP_001953566.2|DANA	LOC108601309|XP_017844698.1|DBUS
OG0004092	LOC6504095|XP_001964163.2|DANA	LOC108606488|XP_017852117.1|DBUS
OG0004095	LOC6501173|XP_001954689.2|DANA	LOC108604304|XP_017849211.1|DBUS
OG0004096	LOC6501489|XP_001955355.1|DANA	LOC108602094|XP_017845607.1|DBUS
OG0004097	LOC6507260|XP_001956370.1|DANA	LOC108598558|XP_017840733.1|DBUS
OG0004098	LOC6499857|XP_001953763.1|DANA	LOC108599353|XP_017841646.2|DBUS
OG0004099	LOC6498885|XP_032312207.1|DANA	LOC108603048|XP_017846957.1|DBUS
OG0004100	LOC6501680|XP_001955751.1|DANA	LOC108602078|XP_017845586.1|DBUS
OG0004101	LOC6501682|XP_001955754.2|DANA	LOC108604625|XP_017849662.1|DBUS
OG0004102	LOC6501683|XP_032312218.1|DANA	LOC108603262|XP_017847404.1|DBUS
OG0004103	LOC6499598|XP_001954325.1|DANA	LOC108604717|XP_017849784.1|DBUS
OG0004104	LOC6501535|XP_032311155.1|DANA	LOC108602163|XP_017845685.1|DBUS
OG0004105	LOC6493237|XP_001957333.1|DANA	LOC108599504|XP_017841859.2|DBUS
OG0004106	LOC6493574|XP_001958024.1|DANA	LOC108598334|XP_017840440.2|DBUS
OG0004107	LOC6493118|XP_001957079.1|DANA	LOC108600277|XP_017843230.1|DBUS
OG0004108	LOC6494274|XP_001965945.1|DANA	LOC108604051|XP_017848802.1|DBUS
OG0004109	LOC6503417|XP_001967469.1|DANA	LOC108602922|XP_017846753.1|DBUS
OG0004110	LOC6493813|XP_001958489.1|DANA	LOC108598413|XP_017840526.1|DBUS
OG0004111	LOC6505349|XP_001966890.2|DANA, LOC6499562|XP_032306021.1|DANA	LOC108603792|XP_017848376.1|DBUS
OG0004112	LOC6501719|XP_001955843.2|DANA	LOC108601914|XP_017845380.1|DBUS
OG0004113	LOC6503611|XP_001964067.1|DANA	LOC108606317|XP_017851816.1|DBUS
OG0004114	LOC6504150|XP_001964276.1|DANA	LOC108607142|XP_017853273.2|DBUS
OG0004115	LOC6503492|XP_001964279.1|DANA	LOC108606725|XP_017852599.1|DBUS
OG0004116	LOC6499559|XP_001954383.1|DANA	LOC108601899|XP_017845365.1|DBUS
OG0004117	LOC6500948|XP_001954226.1|DANA	LOC108601794|XP_017845219.1|DBUS, LOC108604941|XP_033150263.1|DBUS
OG0004118	LOC6494510|XP_001960199.1|DANA	LOC108595408|XP_017836122.1|DBUS
OG0004119	LOC6499553|XP_001954395.1|DANA	LOC108603251|XP_017847379.1|DBUS
OG0004120	LOC6494360|XP_001965932.1|DANA, LOC6494371|XP_032312338.1|DANA	LOC108604507|XP_017849498.1|DBUS
OG0004121	LOC6502809|XP_001956210.2|DANA	LOC108599139|XP_017841416.1|DBUS
OG0004122	LOC6507401|XP_001956084.1|DANA	LOC108601998|XP_017845486.1|DBUS
OG0004123	LOC6500593|XP_032305641.1|DANA	LOC108604076|XP_017848834.1|DBUS
OG0004124	LOC6503566|XP_032308691.1|DANA	LOC108606719|XP_017852588.1|DBUS
OG0004125	LOC6505882|XP_032305510.1|DANA	LOC108604392|XP_017849339.1|DBUS
OG0004126	LOC6505639|XP_032305507.1|DANA	LOC108604354|XP_017849277.1|DBUS
OG0004127	LOC6498538|XP_001963023.1|DANA	LOC108599154|XP_017841433.1|DBUS
OG0004128	LOC6499960|XP_001953555.1|DANA	LOC108602264|XP_017845807.1|DBUS
OG0004129	LOC6495943|XP_001959900.1|DANA	LOC108596870|XP_017838534.1|DBUS
OG0004130	LOC6503164|XP_032308945.1|DANA	LOC108607218|XP_017853375.1|DBUS
OG0004131	LOC6498954|XP_001955613.1|DANA	LOC108602202|XP_017845740.1|DBUS
OG0004132	LOC6506893|XP_001957047.1|DANA	LOC108601145|XP_017844562.1|DBUS
OG0004133	LOC6498308|XP_001962506.1|DANA	LOC108594446|XP_017835109.1|DBUS
OG0004134	LOC6501364|XP_001955082.2|DANA	LOC108603184|XP_017847234.1|DBUS
OG0004135	LOC6500428|XP_032305672.1|DANA	LOC108603188|XP_033150035.1|DBUS
OG0004136	LOC6500932|XP_001954195.1|DANA	LOC108602808|XP_017846526.1|DBUS
OG0004137	LOC6494163|XP_001960842.1|DANA	LOC108595915|XP_017836695.1|DBUS
OG0004138	LOC6493390|XP_001957657.1|DANA	LOC108599996|XP_017842764.1|DBUS
OG0004139	LOC6502594|XP_032307960.1|DANA	LOC108606233|XP_017851654.1|DBUS
OG0004140	LOC6503659|XP_001963984.1|DANA	LOC108605981|XP_017851293.1|DBUS
OG0004141	LOC6495118|XP_032306510.1|DANA	LOC108597232|XP_033148963.1|DBUS
OG0004142	LOC6503577|XP_001964125.1|DANA	LOC108605566|XP_017850822.1|DBUS
OG0004143	LOC6499831|XP_001953821.1|DANA	LOC108603773|XP_017848349.1|DBUS
OG0004144	LOC6498528|XP_001963003.1|DANA	LOC108608056|XP_017854726.2|DBUS
OG0004145	LOC6493741|XP_001958348.1|DANA	LOC108598970|XP_017841232.1|DBUS
OG0004146	LOC6499269|XP_014765995.1|DANA	LOC108602919|XP_017846745.1|DBUS
OG0004147	LOC6498536|XP_001963018.1|DANA	LOC108599120|XP_017841401.2|DBUS
OG0004148	LOC6499902|XP_014766274.2|DANA	LOC108601410|XP_033149899.1|DBUS
OG0004149	LOC6500590|XP_001953529.1|DANA	LOC108602810|XP_017846527.1|DBUS
OG0004150	LOC6500620|XP_001953583.1|DANA	LOC108603411|XP_017847690.1|DBUS
OG0004151	LOC6505624|XP_001964580.1|DANA	LOC108601780|XP_017845196.1|DBUS
OG0004152	LOC6500037|XP_032305727.1|DANA	LOC108601989|XP_017845472.1|DBUS
OG0004153	LOC6495399|XP_001958760.1|DANA	LOC108597259|XP_017839205.1|DBUS
OG0004154	LOC6506910|XP_001957012.1|DANA	LOC108600212|XP_017843118.1|DBUS
OG0004155	LOC6499275|XP_001954977.1|DANA	LOC108604121|XP_017848896.1|DBUS
OG0004156	LOC6499947|XP_032308825.1|DANA, LOC116655271|XP_032308778.1|DANA, LOC116655290|XP_032308802.1|DANA, LOC116655284|XP_032308794.1|DANA, LOC6499949|XP_032308769.1|DANA	LOC108602391|XP_017845992.1|DBUS
OG0004157	LOC6498750|XP_001967275.2|DANA	LOC108605269|XP_017850385.1|DBUS
OG0004158	LOC6507056|XP_032310673.1|DANA	LOC108598363|XP_017840472.2|DBUS
OG0004159	LOC6500342|XP_001953008.1|DANA	LOC108602873|XP_017846651.1|DBUS
OG0004160	LOC6507580|XP_001955945.1|DANA	LOC108598467|XP_017840601.1|DBUS
OG0004161	LOC6498973|XP_001955579.2|DANA	LOC108604080|XP_017848838.1|DBUS
OG0004162	LOC6501699|XP_001955792.2|DANA	LOC108604194|XP_017849036.1|DBUS
OG0004163	LOC6499405|XP_001954702.2|DANA	LOC108603919|XP_017848598.1|DBUS
OG0004164	LOC6501131|XP_032305406.1|DANA	LOC108601493|XP_033149897.1|DBUS
OG0004165	LOC6494484|XP_014762811.1|DANA	LOC108596396|XP_017837566.1|DBUS
OG0004166	LOC6494908|XP_001959445.1|DANA	LOC108596755|XP_017838324.1|DBUS
OG0004167	LOC6501225|XP_001954797.1|DANA	LOC108601918|XP_017845385.1|DBUS
OG0004168	LOC6500005|XP_001953420.1|DANA	LOC108604714|XP_017849780.1|DBUS
OG0004169	LOC6504029|XP_032308497.1|DANA	LOC108604969|XP_033150393.1|DBUS
OG0004170	LOC6504439|XP_032308335.1|DANA	LOC108607077|XP_017853187.1|DBUS
OG0004171	LOC6504022|XP_001964023.2|DANA	LOC108606842|XP_017852822.1|DBUS
OG0004172	LOC6502035|XP_032311902.1|DANA	LOC108606702|XP_033150164.1|DBUS
OG0004173	LOC6495891|XP_001959791.1|DANA	LOC108597585|XP_017839694.1|DBUS
OG0004174	LOC6494043|XP_032307009.1|DANA	LOC108597102|XP_017838961.1|DBUS
OG0004175	LOC6494290|XP_001960597.1|DANA	LOC108597204|XP_017839131.1|DBUS
OG0004176	LOC6502836|XP_001957171.1|DANA	LOC108600587|XP_017843750.1|DBUS
OG0004177	LOC6499950|XP_014766290.1|DANA	LOC108601477|XP_017844865.1|DBUS
OG0004178	LOC6505787|XP_032305583.1|DANA	LOC108603323|XP_017847533.2|DBUS
OG0004179	LOC6504145|XP_001964268.1|DANA	LOC108606400|XP_017851972.1|DBUS
OG0004180	LOC6500404|XP_032305739.1|DANA	LOC108603974|XP_017848674.1|DBUS
OG0004181	LOC6501507|XP_001955389.1|DANA	LOC108603344|XP_017847564.2|DBUS
OG0004182	LOC6507612|XP_032309826.1|DANA	LOC108600153|XP_017843039.1|DBUS
OG0004183	LOC6507613|XP_032309851.1|DANA	LOC108600154|XP_017843040.2|DBUS
OG0004184	LOC6506524|XP_001957718.1|DANA	LOC108598490|XP_017840634.1|DBUS
OG0004185	LOC6498456|XP_001962860.1|DANA	LOC108608303|XP_033150682.1|DBUS
OG0004186	LOC6503762|XP_001963786.1|DANA	LOC108606507|XP_017852165.1|DBUS
OG0004187	LOC6500020|XP_032306921.1|DANA	LOC108601915|XP_017845381.1|DBUS
OG0004188	LOC6494610|XP_014760084.1|DANA	LOC108604385|XP_017849330.1|DBUS
OG0004189	LOC6494599|XP_001965939.1|DANA	LOC108601800|XP_017845224.1|DBUS
OG0004190	LOC6500450|XP_001953237.1|DANA	LOC108604600|XP_017849625.1|DBUS
OG0004191	LOC6500449|XP_001953234.1|DANA	LOC108604413|XP_017849368.1|DBUS
OG0004192	LOC6499334|XP_001954847.2|DANA	LOC108604822|XP_017849921.1|DBUS
OG0004193	LOC6502315|XP_001966222.2|DANA	LOC108605826|XP_017851120.2|DBUS
OG0004194	LOC6499297|XP_001954921.1|DANA	LOC108604540|XP_017849547.1|DBUS
OG0004195	LOC6504574|XP_001966599.1|DANA	LOC108606958|XP_017853006.1|DBUS
OG0004196	LOC6499072|XP_014765895.1|DANA	LOC108604168|XP_017848990.1|DBUS
OG0004197	LOC6499659|XP_001954201.1|DANA	LOC108604356|XP_017849280.1|DBUS
OG0004198	LOC6501671|XP_001955720.1|DANA	LOC108595590|XP_033149698.1|DBUS, LOC108604137|XP_017848935.1|DBUS
OG0004199	LOC6499316|XP_032312064.1|DANA	LOC108602888|XP_017846685.1|DBUS
OG0004200	LOC6496109|XP_001960244.1|DANA	LOC108596395|XP_017837565.1|DBUS
OG0004201	LOC6505590|XP_001964639.1|DANA	LOC108602304|XP_017845876.1|DBUS
OG0004202	LOC6501068|XP_001954496.3|DANA	LOC108604236|XP_017849098.1|DBUS
OG0004203	LOC6501617|XP_001955612.1|DANA	LOC108602490|XP_017846104.1|DBUS
OG0004204	LOC6506351|XP_001958052.1|DANA	LOC108599724|XP_017842211.1|DBUS
OG0004205	LOC6493617|XP_032310372.1|DANA	LOC108599534|XP_017841907.2|DBUS
OG0004206	LOC6500416|XP_001953173.1|DANA	LOC108603569|XP_017847975.1|DBUS
OG0004207	LOC6500126|XP_001953172.1|DANA	LOC108603570|XP_017847976.1|DBUS
OG0004208	LOC6501155|XP_001954654.1|DANA	LOC108601839|XP_017845271.1|DBUS
OG0004209	LOC6505829|XP_001964444.1|DANA	LOC108603983|XP_017848699.1|DBUS
OG0004210	LOC6500046|XP_001953324.1|DANA	LOC108603219|XP_017847307.1|DBUS
OG0004211	LOC6507028|XP_001965296.1|DANA	LOC108608440|XP_033150782.1|DBUS
OG0004212	LOC6498854|XP_001955794.1|DANA	LOC108601713|XP_017845117.1|DBUS
OG0004213	LOC6500970|XP_001954272.1|DANA	LOC108603769|XP_017848345.1|DBUS
OG0004214	LOC6495815|XP_001959644.1|DANA	LOC108595329|XP_017836038.1|DBUS
OG0004215	LOC6494359|XP_001960469.1|DANA	LOC108597559|XP_017839657.1|DBUS
OG0004216	LOC6507239|XP_014765114.1|DANA	LOC108598814|XP_017841048.1|DBUS
OG0004217	LOC6493337|XP_001957548.1|DANA	LOC108598525|XP_017840695.1|DBUS
OG0004218	LOC6503795|XP_001963732.1|DANA	LOC108602438|XP_017846047.1|DBUS
OG0004219	LOC6499637|XP_001954246.1|DANA	LOC108604569|XP_017849588.1|DBUS
OG0004220	LOC6501325|XP_032307487.1|DANA	LOC108603052|XP_017846969.1|DBUS
OG0004221	LOC6505803|XP_001964403.2|DANA	LOC108602209|XP_017845745.2|DBUS
OG0004222	LOC6505833|XP_001964452.1|DANA	LOC108602033|XP_017845526.1|DBUS
OG0004223	LOC6500537|XP_032305352.1|DANA	LOC108603436|XP_017847747.1|DBUS
OG0004224	LOC6498841|XP_001955832.1|DANA	LOC108604130|XP_017848919.1|DBUS
OG0004225	LOC6505107|XP_001965444.1|DANA	LOC108605459|XP_017850634.1|DBUS
OG0004226	LOC6499312|XP_014766007.1|DANA	LOC108603531|XP_017847915.1|DBUS
OG0004227	LOC6498953|XP_001955615.2|DANA	LOC108604212|XP_017849063.1|DBUS
OG0004228	LOC6501618|XP_001955614.1|DANA	LOC108604213|XP_017849067.1|DBUS
OG0004229	LOC6496181|XP_001960384.2|DANA	LOC108596569|XP_017837964.2|DBUS
OG0004230	LOC6503678|XP_032308576.1|DANA	LOC108606559|XP_033150475.1|DBUS
OG0004231	LOC6493428|XP_001957728.1|DANA	LOC108599739|XP_017842236.1|DBUS
OG0004232	LOC6506517|XP_014764793.1|DANA	LOC108599742|XP_017842240.1|DBUS
OG0004233	LOC6506516|XP_001957732.1|DANA	LOC108599741|XP_017842239.1|DBUS
OG0004234	LOC6506509|XP_014764791.1|DANA	LOC108600252|XP_017843177.1|DBUS
OG0004235	LOC6504898|XP_001966552.1|DANA	LOC108605709|XP_017850989.1|DBUS
OG0004236	LOC6505718|XP_001964396.1|DANA	LOC108603591|XP_017848021.1|DBUS
OG0004237	LOC6500462|XP_001953270.1|DANA	LOC108601619|XP_033149821.1|DBUS
OG0004238	LOC6501027|XP_001954413.1|DANA	LOC108603584|XP_017848015.1|DBUS
OG0004239	LOC6505808|XP_001964410.1|DANA	LOC108602786|XP_017846487.1|DBUS
OG0004240	LOC6501694|XP_032312248.1|DANA	LOC108604751|XP_017849827.1|DBUS
OG0004241	LOC6500475|XP_001953297.1|DANA	LOC108602136|XP_017845653.1|DBUS
OG0004242	LOC6499373|XP_001954765.1|DANA	LOC108604002|XP_017848731.1|DBUS
OG0004243	LOC6493341|XP_001957555.1|DANA	LOC108600291|XP_017843251.1|DBUS
OG0004244	LOC6501286|XP_001954922.1|DANA	LOC108601450|XP_017844837.1|DBUS
OG0004245	LOC6492941|XP_001956697.1|DANA	LOC117134806|XP_033149693.1|DBUS, LOC108600092|XP_017842942.1|DBUS
OG0004246	LOC6507165|XP_032309940.1|DANA	LOC108601056|XP_017844436.1|DBUS
OG0004247	LOC6504635|XP_001966494.1|DANA	LOC108605429|XP_017850594.1|DBUS
OG0004248	LOC6495512|XP_001959005.1|DANA	LOC108595764|XP_017836543.1|DBUS
OG0004249	LOC6507555|XP_001955906.1|DANA	LOC108600962|XP_017844305.1|DBUS
OG0004250	LOC6504342|XP_001965017.1|DANA	LOC108597064|XP_017838881.1|DBUS
OG0004251	LOC6504732|XP_032309113.1|DANA	LOC108607025|XP_017853102.2|DBUS
OG0004252	LOC6501701|XP_001955797.1|DANA	LOC108603439|XP_017847752.1|DBUS
OG0004253	LOC6499630|XP_001954263.1|DANA	LOC117134834|XP_033149800.1|DBUS
OG0004254	LOC6503123|XP_001963465.1|DANA	LOC108605224|XP_017850324.1|DBUS
OG0004255	LOC6502736|XP_032309224.1|DANA	LOC108595121|XP_017835775.1|DBUS
OG0004256	LOC6494262|XP_032306747.1|DANA	LOC108596464|XP_017837710.1|DBUS
OG0004257	LOC6499015|XP_001955508.1|DANA	LOC108601884|XP_017845347.1|DBUS
OG0004258	LOC6500220|XP_032305319.1|DANA	LOC108601475|XP_033150132.1|DBUS
OG0004259	LOC6496300|XP_001960647.1|DANA	LOC108596468|XP_017837716.1|DBUS
OG0004260	LOC6501675|XP_032312185.1|DANA	LOC108603315|XP_017847512.1|DBUS
OG0004261	LOC6500487|XP_014766582.1|DANA	LOC108603308|XP_017847480.1|DBUS
OG0004262	LOC6503401|XP_001967502.1|DANA	LOC108603797|XP_017848383.2|DBUS
OG0004263	LOC6501241|XP_001954832.1|DANA	LOC108604401|XP_017849350.1|DBUS
OG0004264	LOC6499641|XP_001954239.1|DANA	LOC108603623|XP_017848069.1|DBUS
OG0004265	LOC6500098|XP_001953231.1|DANA	LOC108604752|XP_017849828.1|DBUS
OG0004266	LOC6494166|XP_001965970.1|DANA	LOC108601251|XP_017844640.1|DBUS
OG0004267	LOC6505709|XP_001964416.1|DANA	LOC108602792|XP_017846493.1|DBUS
OG0004268	LOC6494321|XP_032306141.1|DANA	LOC108596600|XP_017838018.1|DBUS
OG0004269	LOC6495124|XP_001959000.1|DANA	LOC108596927|XP_017838637.2|DBUS
OG0004270	LOC26514796|XP_014764049.1|DANA	LOC108597193|XP_017839110.1|DBUS
OG0004271	LOC6495803|XP_001959621.1|DANA	LOC108597546|XP_017839639.1|DBUS
OG0004272	LOC6500939|XP_001954212.1|DANA	LOC108602028|XP_017845520.1|DBUS
OG0004274	LOC6502316|XP_001966224.1|DANA	LOC108605480|XP_017850661.1|DBUS
OG0004275	LOC6503984|XP_001963956.1|DANA	LOC108607258|XP_017853432.1|DBUS
OG0004276	LOC6502415|XP_032311180.1|DANA	LOC108599914|XP_017842601.1|DBUS
OG0004277	LOC6507152|XP_001956579.2|DANA	LOC108599062|XP_017841331.1|DBUS
OG0004278	LOC6503649|XP_001964000.1|DANA	LOC108606848|XP_017852834.1|DBUS
