Orthogroup	DANA.longest_only	AAEG.longest_only
OG0004267	LOC6505709|XP_001964416.1|DANA	LOC5565702|XP_001650059.1|AAEG
OG0004268	LOC6494321|XP_032306141.1|DANA	LOC110679302|XP_021709310.1|AAEG
OG0004269	LOC6495124|XP_001959000.1|DANA	LOC5577029|XP_021705488.1|AAEG
OG0004270	LOC26514796|XP_014764049.1|DANA	LOC5577035|XP_001663131.1|AAEG
OG0004271	LOC6495803|XP_001959621.1|DANA	LOC5564788|XP_001649113.1|AAEG
OG0004272	LOC6500939|XP_001954212.1|DANA	LOC5564782|XP_001649116.1|AAEG
OG0004273	LOC6500736|XP_001953816.1|DANA	LOC5564793|XP_001649117.1|AAEG
OG0004274	LOC6502316|XP_001966224.1|DANA	LOC5564776|XP_001649124.1|AAEG
OG0004275	LOC6503984|XP_001963956.1|DANA	LOC5572255|XP_021704144.1|AAEG
OG0004276	LOC6502415|XP_032311180.1|DANA	LOC5570021|XP_001658911.2|AAEG
OG0004277	LOC6507152|XP_001956579.2|DANA	LOC5570040|XP_001658930.1|AAEG
OG0004278	LOC6503649|XP_001964000.1|DANA	LOC5570045|XP_001658935.1|AAEG
OG0004279	LOC6497889|XP_001961652.1|DANA	LOC5568017|XP_001657838.1|AAEG
OG0004280	LOC6504024|XP_032308594.1|DANA	LOC5568022|XP_021709415.1|AAEG
OG0004281	LOC6496506|XP_001961040.1|DANA	LOC5579834|XP_001651509.2|AAEG
OG0004282	LOC6494278|XP_001960615.1|DANA	LOC5579832|XP_001651505.2|AAEG
OG0004283	LOC6496286|XP_001960614.1|DANA	LOC5579829|XP_021711510.1|AAEG
OG0004284	LOC26514190|XP_014762303.1|DANA	LOC5578193|XP_001656834.1|AAEG
OG0004285	LOC6500758|XP_001953862.1|DANA	LOC5578203|XP_001656845.2|AAEG
OG0004286	LOC6507155|XP_032309755.1|DANA	LOC5573027|XP_001660678.1|AAEG
OG0004287	LOC6507156|XP_032310003.1|DANA	LOC5575478|XP_021704121.1|AAEG
OG0004288	LOC6507904|XP_001956568.1|DANA	LOC5575482|XP_001661998.1|AAEG
OG0004289	LOC6493580|XP_001958036.1|DANA	LOC5570561|XP_021708902.1|AAEG
OG0004290	LOC6496325|XP_001960706.1|DANA	LOC5572995|XP_001654323.2|AAEG
OG0004291	LOC6494199|XP_001960767.1|DANA	LOC5579041|XP_001657235.1|AAEG
OG0004292	LOC26513871|XP_014765544.1|DANA	LOC5579044|XP_001657237.1|AAEG
OG0004293	LOC6506731|XP_001957336.1|DANA	LOC5579046|XP_001657241.1|AAEG
OG0004294	LOC6493619|XP_032310369.1|DANA	LOC5567940|XP_001657765.2|AAEG
OG0004295	LOC6493503|XP_032309554.1|DANA	LOC5567935|XP_021710776.1|AAEG, LOC110680813|XP_021712282.1|AAEG
OG0004296	LOC6493504|XP_001957883.2|DANA	LOC5567945|XP_001657756.2|AAEG
OG0004297	LOC6496305|XP_001960657.1|DANA	LOC5576246|XP_021705485.1|AAEG
OG0004298	LOC6495223|XP_001958813.1|DANA	LOC5576239|XP_001656017.2|AAEG
OG0004299	LOC6494021|XP_032306854.1|DANA	LOC5576237|XP_021709188.1|AAEG
OG0004300	LOC6495510|XP_001959003.1|DANA	LOC5568393|XP_001658037.1|AAEG
OG0004301	LOC6506494|XP_001957769.1|DANA	LOC5568392|XP_021711934.1|AAEG, LOC5568379|XP_021705859.1|AAEG
OG0004302	LOC6495610|XP_001959197.2|DANA	LOC5566609|XP_001651006.2|AAEG
OG0004303	LOC6494351|XP_001960485.1|DANA	LOC5566596|XP_001650993.1|AAEG
OG0004304	LOC6494506|XP_032307054.1|DANA	LOC5566594|XP_021705105.1|AAEG
OG0004305	LOC6494051|XP_032306239.1|DANA	LOC5566589|XP_021709067.1|AAEG
OG0004306	LOC6495492|XP_001958965.1|DANA	LOC5563915|XP_001648221.2|AAEG
OG0004307	LOC6496559|XP_001961144.1|DANA	LOC5563913|XP_001648213.2|AAEG
OG0004308	LOC6495724|XP_032305996.1|DANA	LOC5563900|XP_021708791.1|AAEG
OG0004309	LOC6506998|XP_001956856.1|DANA	LOC5567500|XP_001651798.1|AAEG
OG0004310	LOC6495236|XP_032306942.1|DANA	LOC5571126|XP_021709267.1|AAEG
OG0004311	LOC6507938|XP_001956649.1|DANA	LOC5574767|XP_021705247.1|AAEG
OG0004312	LOC6494245|XP_001960671.1|DANA	LOC5578343|XP_001656912.2|AAEG
OG0004313	LOC6493917|XP_032311563.1|DANA	LOC5578342|XP_001656911.2|AAEG
OG0004314	LOC6496095|XP_001960217.2|DANA	LOC5573755|XP_021708369.1|AAEG
OG0004315	LOC6496446|XP_001960926.3|DANA	LOC5573753|XP_001654781.1|AAEG
OG0004316	LOC6495893|XP_001959795.1|DANA	LOC5573752|XP_001654780.2|AAEG
OG0004317	LOC6496505|XP_001961039.1|DANA	LOC5573747|XP_001654775.2|AAEG
OG0004318	LOC6494246|XP_032306096.1|DANA	LOC5573737|XP_001654763.2|AAEG
OG0004319	LOC6496243|XP_001960526.1|DANA	LOC5579653|XP_001648127.2|AAEG
OG0004320	LOC26514649|XP_014767317.1|DANA	LOC5572221|XP_021710698.1|AAEG
OG0004321	LOC6497499|XP_001961958.1|DANA	LOC5577235|XP_001656341.1|AAEG
OG0004322	LOC6500893|XP_032312144.1|DANA	LOC5577233|XP_021705236.1|AAEG
OG0004323	LOC6507658|XP_001956090.1|DANA	LOC5564723|XP_001649078.2|AAEG
OG0004324	LOC26514427|XP_014762327.1|DANA	LOC5564731|XP_001649076.2|AAEG
OG0004325	LOC6496397|XP_001960819.1|DANA	LOC5564726|XP_001649070.1|AAEG
OG0004326	LOC6494180|XP_032305924.1|DANA	LOC5565490|XP_021705968.1|AAEG
OG0004327	LOC6502886|XP_032311832.1|DANA	LOC5576927|XP_021709153.1|AAEG
OG0004328	LOC6494698|XP_001959835.1|DANA	LOC5576937|XP_001656299.2|AAEG
OG0004329	LOC6494235|XP_032307180.1|DANA	LOC5575771|XP_021704796.1|AAEG
OG0004330	LOC6496083|XP_001960184.1|DANA	LOC5573068|XP_001654399.1|AAEG
OG0004331	LOC6495986|XP_001959983.1|DANA	LOC5573062|XP_001654385.2|AAEG
OG0004332	LOC6498047|XP_001961964.1|DANA	LOC110680936|XP_021712409.1|AAEG, LOC5577487|XP_001663405.1|AAEG
OG0004333	LOC6497365|XP_001962241.1|DANA	LOC5570999|XP_001653427.2|AAEG
OG0004334	LOC6498671|XP_001963287.1|DANA	LOC5570998|XP_021706986.1|AAEG
OG0004335	LOC6496640|XP_001961313.3|DANA	LOC5571005|XP_001653434.1|AAEG
OG0004336	LOC6495109|XP_001959034.1|DANA	LOC5571009|XP_001653438.1|AAEG
OG0004337	LOC6498085|XP_001962050.2|DANA	LOC5571011|XP_001653441.1|AAEG
OG0004338	LOC6507278|XP_001956336.1|DANA	LOC5571016|XP_021710932.1|AAEG
OG0004339	LOC6496350|XP_001960742.2|DANA	LOC5575074|XP_001661812.1|AAEG
OG0004340	LOC6494212|XP_001960741.1|DANA	LOC5575075|XP_021707755.1|AAEG
OG0004341	LOC6496414|XP_001960868.2|DANA	LOC5575082|XP_001661804.1|AAEG
OG0004342	LOC6494373|XP_032306822.1|DANA	LOC5578878|XP_001664087.2|AAEG
OG0004343	LOC6494374|XP_001960441.3|DANA	LOC5576142|XP_021710000.1|AAEG
OG0004344	LOC6496202|XP_001960437.1|DANA	LOC5565029|XP_021706847.1|AAEG
OG0004345	LOC6504125|XP_001965190.1|DANA	LOC110680778|XP_021712254.1|AAEG, LOC5567131|XP_001651557.2|AAEG
OG0004346	LOC6496304|XP_014763749.1|DANA	LOC23687601|XP_021708563.1|AAEG
OG0004347	LOC6494256|XP_001960656.1|DANA	LOC5570985|XP_021706602.1|AAEG
OG0004348	LOC6494906|XP_001959449.2|DANA	LOC5563928|XP_021705111.1|AAEG
OG0004349	LOC6495721|XP_014763464.1|DANA	LOC5575390|XP_021705255.1|AAEG
OG0004350	LOC6495086|XP_001959094.1|DANA	LOC5564296|XP_001648645.2|AAEG
OG0004351	LOC6494017|XP_001961139.1|DANA	LOC5566763|XP_021704818.1|AAEG
OG0004352	LOC26515247|XP_032305708.1|DANA	LOC5575284|XP_021706749.1|AAEG
OG0004353	LOC6501454|XP_001955291.2|DANA	LOC5575275|XP_001661881.1|AAEG
OG0004354	LOC6505645|XP_001964539.1|DANA	LOC110679616|XP_021710599.1|AAEG
OG0004355	LOC6499452|XP_014766073.1|DANA	LOC5575272|XP_021710551.1|AAEG
OG0004356	LOC6494803|XP_001959638.1|DANA	LOC5573623|XP_001660945.1|AAEG
OG0004357	LOC6495799|XP_001959611.1|DANA	LOC5571581|XP_021707500.1|AAEG
OG0004358	LOC6495135|XP_014763170.1|DANA	LOC5563890|XP_021710388.1|AAEG
OG0004359	LOC6494441|XP_001960310.2|DANA	LOC23687758|XP_021710910.1|AAEG
OG0004360	LOC6493670|XP_001958195.1|DANA	LOC5573833|XP_001654863.1|AAEG
OG0004361	LOC6501030|XP_001954418.1|DANA	LOC5573834|XP_001654860.1|AAEG
OG0004362	LOC6507651|XP_001956075.1|DANA	LOC5573828|XP_001654855.1|AAEG
OG0004363	LOC6504008|XP_001963995.1|DANA	LOC5574292|XP_001661342.2|AAEG
OG0004364	LOC6495807|XP_001959627.2|DANA	LOC5563997|XP_001648319.1|AAEG
OG0004365	LOC6494793|XP_032306048.1|DANA	LOC5578237|XP_021707309.1|AAEG
OG0004366	LOC6497641|XP_001961654.1|DANA	LOC5577459|XP_001663392.2|AAEG
OG0004367	LOC6506768|XP_001957274.1|DANA	LOC5571879|XP_001659989.1|AAEG
OG0004368	LOC6493871|XP_001958595.1|DANA	LOC5568688|XP_001652513.1|AAEG
OG0004369	LOC6495196|XP_001958875.2|DANA	LOC5568706|XP_021706493.1|AAEG
OG0004370	LOC6494279|XP_001960613.1|DANA	LOC5568717|XP_021708349.1|AAEG
OG0004371	LOC6503134|XP_001963492.1|DANA	LOC5563882|XP_001648196.1|AAEG
OG0004372	LOC6494253|XP_032306752.1|DANA	LOC5563881|XP_021710919.1|AAEG
OG0004373	LOC6496658|XP_001961347.1|DANA	LOC5570164|XP_021707207.1|AAEG
OG0004374	LOC6494641|XP_032306542.1|DANA	LOC5573475|XP_021710389.1|AAEG
OG0004375	LOC6506498|XP_001957762.1|DANA	LOC5566310|XP_001650681.1|AAEG
OG0004376	LOC6507840|XP_001956451.1|DANA	LOC5569778|XP_021705044.1|AAEG
OG0004377	LOC6493453|XP_001957782.1|DANA	LOC5574962|XP_001655433.2|AAEG
OG0004378	LOC6495162|XP_032306081.1|DANA	LOC5578279|XP_021707175.1|AAEG
OG0004379	LOC6494794|XP_001959654.1|DANA	LOC5574943|XP_001655409.1|AAEG
OG0004380	LOC6495235|XP_001958791.1|DANA	LOC5567360|XP_021706163.1|AAEG
OG0004381	LOC6499865|XP_001953744.1|DANA	LOC5567513|XP_021705031.1|AAEG
OG0004382	LOC6494937|XP_001959364.1|DANA	LOC5580241|XP_001662429.2|AAEG
OG0004383	LOC6495748|XP_001959490.1|DANA	LOC5580242|XP_021706185.1|AAEG
OG0004384	LOC6495750|XP_001959492.1|DANA	LOC5580243|XP_001662427.1|AAEG
OG0004385	LOC6494322|XP_001960535.1|DANA	LOC5575514|XP_001662018.2|AAEG
OG0004386	LOC6495494|XP_001958969.1|DANA	LOC110677938|XP_021705671.1|AAEG
OG0004387	LOC6506127|XP_001958495.1|DANA	LOC5572708|XP_021707118.1|AAEG
OG0004388	LOC6494934|XP_032306960.1|DANA	LOC5572399|XP_021706232.1|AAEG, LOC110681466|XP_021712924.1|AAEG
OG0004389	LOC6493422|XP_001957717.3|DANA	LOC5564812|XP_021709637.1|AAEG
OG0004390	LOC6493238|XP_014764266.1|DANA	LOC5575457|XP_001661976.2|AAEG
OG0004391	LOC6494594|XP_001960045.2|DANA	LOC5576763|XP_021704246.1|AAEG
OG0004392	LOC6493236|XP_032310364.1|DANA	LOC5565739|XP_001650089.2|AAEG
OG0004393	LOC6495646|XP_032306126.1|DANA	LOC5565729|XP_021711015.1|AAEG
OG0004394	LOC6496445|XP_032306461.1|DANA	LOC5565800|XP_021705217.1|AAEG
OG0004395	LOC6496546|XP_001961118.1|DANA	LOC5571030|XP_021706993.1|AAEG
OG0004396	LOC6496659|XP_001961350.1|DANA	LOC5571027|XP_021710560.1|AAEG
OG0004397	LOC6495804|XP_001959623.1|DANA	LOC5571026|XP_001659457.2|AAEG
OG0004398	LOC6494806|XP_001959624.1|DANA	LOC5569798|XP_021708089.1|AAEG
OG0004399	LOC6496207|XP_001960452.1|DANA	LOC5569795|XP_021709369.1|AAEG
OG0004400	LOC6500959|XP_001954248.1|DANA	LOC5572188|XP_001660281.2|AAEG
OG0004401	LOC6495308|XP_001958655.2|DANA	LOC5574786|XP_001655345.2|AAEG
OG0004402	LOC6495310|XP_001958652.1|DANA	LOC5574782|XP_001655339.1|AAEG
OG0004403	LOC6496091|XP_001960206.1|DANA	LOC5578353|XP_021706296.1|AAEG
OG0004404	LOC6496655|XP_001961341.1|DANA	LOC5577779|XP_021710324.1|AAEG
OG0004405	LOC6492922|XP_014764150.1|DANA	LOC5577768|XP_001663541.2|AAEG
OG0004406	LOC6506109|XP_014764629.1|DANA	LOC5567242|XP_001651673.1|AAEG
OG0004407	LOC6495834|XP_001959679.1|DANA	LOC5567239|XP_021707680.1|AAEG
OG0004408	LOC6493280|XP_001957430.1|DANA	LOC5567209|XP_001651638.2|AAEG
OG0004409	LOC6502326|XP_014760022.1|DANA	LOC5571204|XP_021706286.1|AAEG
OG0004410	LOC6494211|XP_032306790.1|DANA	LOC5571908|XP_021706697.1|AAEG
OG0004411	LOC6506129|XP_001958493.2|DANA	LOC110681327|XP_021712774.1|AAEG, LOC110679574|XP_021710292.1|AAEG
OG0004412	LOC6493815|XP_001958492.1|DANA	LOC5574815|XP_001655375.2|AAEG
OG0004413	LOC6495714|XP_001959424.1|DANA	LOC5574813|XP_021709590.1|AAEG
OG0004414	LOC6494229|XP_001960696.1|DANA	LOC5577739|XP_021707423.1|AAEG
OG0004415	LOC6495160|XP_001958936.1|DANA	LOC5579102|XP_021710240.1|AAEG
OG0004416	LOC6494811|XP_001959616.1|DANA	LOC5579113|XP_021711273.1|AAEG
OG0004417	LOC6505827|XP_001964441.1|DANA	LOC5579115|XP_001657314.2|AAEG
OG0004418	LOC6494828|XP_001959586.2|DANA	LOC5579118|XP_021709717.1|AAEG
OG0004419	LOC6495233|XP_014763198.1|DANA	LOC5579127|XP_021704838.1|AAEG
OG0004420	LOC6494329|XP_001960525.1|DANA	LOC5572081|XP_001660163.1|AAEG
OG0004421	LOC6507851|XP_001956469.1|DANA	LOC5566046|XP_021705053.1|AAEG, LOC110680269|XP_021711783.1|AAEG
OG0004422	LOC6493403|XP_014764361.1|DANA	LOC5566059|XP_021707681.1|AAEG
OG0004423	LOC6494299|XP_001960578.1|DANA	LOC5578083|XP_001656777.2|AAEG
OG0004424	LOC6494115|XP_032306956.1|DANA	LOC5578110|XP_021708269.1|AAEG
OG0004425	LOC6493216|XP_001957284.1|DANA	LOC5578114|XP_001656812.2|AAEG
OG0004426	LOC6506767|XP_001957276.1|DANA	LOC5578116|XP_001656814.2|AAEG
OG0004427	LOC6506742|XP_001957322.1|DANA	LOC5580211|XP_001662069.2|AAEG
OG0004428	LOC6500151|XP_032305409.1|DANA	LOC5580215|XP_021708529.1|AAEG
OG0004429	LOC6497568|XP_001961798.2|DANA	LOC110678383|XP_021706892.1|AAEG
OG0004430	LOC6507807|XP_001956387.1|DANA	LOC5574076|XP_021709995.1|AAEG
OG0004431	LOC6500841|XP_001954017.1|DANA	LOC110677852|XP_021705245.1|AAEG
OG0004432	LOC6499742|XP_001954018.2|DANA	LOC5566901|XP_021706801.1|AAEG
OG0004433	LOC6507275|XP_001956347.1|DANA	LOC5566873|XP_021704683.1|AAEG
OG0004434	LOC6495805|XP_001959625.1|DANA	LOC5566864|XP_001651292.1|AAEG
OG0004435	LOC6496023|XP_001960064.1|DANA	LOC5564592|XP_001648929.2|AAEG
OG0004436	LOC6494881|XP_032307182.1|DANA	LOC5564596|XP_021704858.1|AAEG
OG0004437	LOC6494366|XP_001960451.1|DANA	LOC5564587|XP_001648943.2|AAEG
OG0004438	LOC6495747|XP_001959488.1|DANA	LOC5564581|XP_001648944.1|AAEG
OG0004439	LOC6496347|XP_001960737.1|DANA	LOC5579921|XP_021705817.1|AAEG
OG0004440	LOC6496351|XP_001960744.1|DANA	LOC5579919|XP_001652207.1|AAEG, LOC110674018|XP_021712520.1|AAEG
OG0004441	LOC6497415|XP_001962129.1|DANA	LOC110681201|XP_021712674.1|AAEG, LOC5568457|XP_001652290.1|AAEG
OG0004442	LOC6494315|XP_001960548.1|DANA	LOC5577284|XP_001663319.1|AAEG
OG0004443	LOC6507618|XP_001956008.1|DANA	LOC5574180|XP_001661237.1|AAEG
OG0004444	LOC6494280|XP_001960611.1|DANA	LOC5567491|XP_001657499.1|AAEG
OG0004445	LOC6494234|XP_032306836.1|DANA	LOC5567474|XP_021708276.1|AAEG
OG0004446	LOC6505584|XP_001964649.1|DANA	LOC5567473|XP_001657478.1|AAEG
OG0004447	LOC6501651|XP_001955684.1|DANA	LOC110681388|XP_021712825.1|AAEG, LOC5567470|XP_001657476.1|AAEG
OG0004448	LOC6494451|XP_001960299.1|DANA	LOC5567496|XP_001657474.1|AAEG, LOC110678982|XP_021708457.1|AAEG
OG0004449	LOC6502872|XP_001967423.2|DANA, LOC6493245|XP_001957346.2|DANA	LOC5567464|XP_001657464.1|AAEG
OG0004450	LOC6495688|XP_001959382.3|DANA	LOC5569725|XP_001652952.2|AAEG
OG0004451	LOC6494929|XP_001959388.1|DANA	LOC5566542|XP_001650937.1|AAEG, LOC110680199|XP_021711710.1|AAEG
OG0004452	LOC6494583|XP_001960061.1|DANA	LOC5566540|XP_001650935.1|AAEG
OG0004453	LOC6495504|XP_001958991.1|DANA	LOC5566539|XP_021708933.1|AAEG
OG0004454	LOC6500013|XP_001953405.2|DANA	LOC5568974|XP_001652628.1|AAEG
OG0004455	LOC6493247|XP_001957352.1|DANA	LOC5568959|XP_001652624.2|AAEG, LOC110679455|XP_021709750.1|AAEG
OG0004456	LOC6503502|XP_001964257.2|DANA	LOC5568958|XP_021709754.1|AAEG, LOC110679459|XP_021709755.1|AAEG
OG0004457	LOC6507900|XP_001956558.1|DANA	LOC5568952|XP_001652622.1|AAEG
OG0004458	LOC6507149|XP_001956583.2|DANA	LOC5568949|XP_021709778.1|AAEG
OG0004459	LOC6506215|XP_032309804.1|DANA	LOC5568954|XP_021709787.1|AAEG
OG0004460	LOC6506945|XP_001956938.1|DANA	LOC5571614|XP_001659809.1|AAEG
OG0004461	LOC6506335|XP_001958079.1|DANA	LOC5565429|XP_021710321.1|AAEG
OG0004462	LOC6493657|XP_001958172.1|DANA	LOC5565421|XP_001649776.1|AAEG
OG0004463	LOC6506089|XP_014764623.1|DANA	LOC5565436|XP_021706597.1|AAEG
OG0004464	LOC6506112|XP_001958527.1|DANA	LOC5576322|XP_021710881.1|AAEG, LOC110679609|XP_021710552.1|AAEG
OG0004465	LOC6497956|XP_001965896.2|DANA	LOC5565418|XP_001649762.2|AAEG
OG0004466	LOC6493661|XP_001958178.2|DANA	LOC110679619|XP_021710611.1|AAEG
OG0004467	LOC6507217|XP_001956449.1|DANA	LOC5567897|XP_021710633.1|AAEG
OG0004468	LOC6507838|XP_001956448.1|DANA	LOC5567895|XP_001651932.2|AAEG
OG0004469	LOC6493595|XP_032309846.1|DANA	LOC5567889|XP_001651924.1|AAEG
OG0004470	LOC6497896|XP_032307672.1|DANA	LOC5576330|XP_021711018.1|AAEG
OG0004471	LOC6500850|XP_001954031.1|DANA	LOC110680426|XP_021711916.1|AAEG, LOC110680427|XP_021711917.1|AAEG, LOC5564138|XP_021711059.1|AAEG
OG0004472	LOC6496226|XP_001960488.1|DANA	LOC5566694|XP_001651102.1|AAEG
OG0004473	LOC26513706|XP_014763929.1|DANA	LOC5566690|XP_001651097.2|AAEG
OG0004474	LOC6495137|XP_001958975.1|DANA	LOC5566689|XP_001651096.1|AAEG
OG0004475	LOC6493908|XP_001961348.1|DANA	LOC5566686|XP_001651093.2|AAEG
OG0004476	LOC6497140|XP_001962677.1|DANA, LOC6497160|XP_001962649.2|DANA	LOC110679862|XP_021711515.1|AAEG
OG0004477	LOC6496504|XP_001961038.1|DANA	LOC5573219|XP_001654429.1|AAEG
OG0004478	LOC6496346|XP_014763775.1|DANA	LOC5573207|XP_021704335.1|AAEG
OG0004479	LOC6494910|XP_001959440.2|DANA	LOC110681240|XP_021712701.1|AAEG
OG0004480	LOC6504514|XP_001967050.1|DANA	LOC110681364|XP_021712803.1|AAEG
OG0004481	LOC6494997|XP_001959249.1|DANA	LOC110681382|XP_021712816.1|AAEG
OG0004504	LOC6493877|XP_032309957.1|DANA	LOC5575837|XP_001655863.1|AAEG
OG0004505	LOC6501558|XP_014767098.1|DANA	LOC5579632|XP_021694457.1|AAEG
OG0004506	LOC6501638|XP_001955656.1|DANA	LOC5574745|XP_021694464.1|AAEG
OG0004507	LOC6499193|XP_014765939.1|DANA	LOC5574527|XP_001655179.1|AAEG
OG0004508	LOC6501344|XP_001955032.2|DANA	LOC5572379|XP_021694488.1|AAEG
OG0004509	LOC6507901|XP_001956563.1|DANA	LOC5572030|XP_001660135.1|AAEG
OG0004510	LOC6503712|XP_014761043.1|DANA	LOC5579816|XP_001651046.2|AAEG
OG0004511	LOC6499115|XP_001955271.2|DANA	LOC5579824|XP_021694545.1|AAEG
OG0004512	LOC6504544|XP_032312059.1|DANA	LOC5574317|XP_021694571.1|AAEG
OG0004513	LOC6503317|XP_032308636.1|DANA	LOC5574321|XP_021694582.1|AAEG
OG0004514	LOC6505445|XP_032311772.1|DANA	LOC5574326|XP_021694590.1|AAEG
OG0004515	LOC6502005|XP_001966853.2|DANA	LOC5569465|XP_001658550.2|AAEG
OG0004516	LOC6502261|XP_032309363.1|DANA	LOC5569464|XP_021694638.1|AAEG
OG0004517	LOC6501875|XP_014759632.1|DANA	LOC5569470|XP_021694657.1|AAEG
OG0004518	LOC6502895|XP_032311885.1|DANA	LOC110680850|XP_021712338.1|AAEG
OG0004519	LOC6501180|XP_001954706.1|DANA	LOC5574648|XP_001661570.1|AAEG
OG0004520	LOC6502899|XP_032311793.1|DANA	LOC5564255|XP_021694700.1|AAEG
OG0004521	LOC6496663|XP_001961356.1|DANA	LOC110681184|XP_021712655.1|AAEG, LOC5565549|XP_021697769.1|AAEG
OG0004522	LOC6501942|XP_001966735.1|DANA	LOC5574723|XP_001655305.2|AAEG
OG0004523	LOC6501194|XP_001954739.2|DANA	LOC110674766|XP_021694740.1|AAEG
OG0004524	LOC6504054|XP_001964089.1|DANA	LOC5578731|XP_001664033.2|AAEG
OG0004525	LOC6505012|XP_001965631.1|DANA	LOC5568128|XP_021694758.1|AAEG
OG0004526	LOC6503063|XP_032308931.1|DANA	LOC23687941|XP_021694763.1|AAEG
OG0004527	LOC6505109|XP_001965441.1|DANA	LOC5567108|XP_001651487.2|AAEG
OG0004528	LOC6501971|XP_001966791.1|DANA	LOC5575264|XP_001661860.2|AAEG
OG0004529	LOC6503892|XP_014761112.1|DANA	LOC5565679|XP_021694863.1|AAEG
OG0004530	LOC6502135|XP_001966143.2|DANA	LOC5580068|XP_001654806.1|AAEG
OG0004531	LOC6499362|XP_014766034.1|DANA	LOC5564914|XP_021694894.1|AAEG
OG0004532	LOC6503733|XP_001963843.3|DANA	LOC5568333|XP_021694949.1|AAEG
OG0004533	LOC6504088|XP_001964149.1|DANA	LOC5564957|XP_021694959.1|AAEG
OG0004534	LOC6502889|XP_001963656.1|DANA	LOC5564713|XP_001649058.1|AAEG
OG0004535	LOC6506550|XP_001957666.1|DANA	LOC23687526|XP_011493242.2|AAEG
OG0004536	LOC6498787|XP_032308312.1|DANA	LOC110681352|XP_021712793.1|AAEG, LOC5573415|XP_021694995.1|AAEG
OG0004537	LOC6502102|XP_032309403.1|DANA	LOC5571743|XP_021695000.1|AAEG
OG0004538	LOC6495920|XP_014763536.1|DANA	LOC5574282|XP_021696719.1|AAEG, LOC5579971|XP_021695025.1|AAEG
OG0004539	LOC6505847|XP_014760815.1|DANA	LOC5565195|XP_021695035.1|AAEG
OG0004540	LOC6503131|XP_001963482.1|DANA	LOC23687659|XP_021695141.1|AAEG
OG0004541	LOC6495500|XP_001958984.1|DANA	LOC5573039|XP_021693893.1|AAEG
OG0004542	LOC6501864|XP_001966779.1|DANA	LOC5573038|XP_021694038.1|AAEG
OG0004543	LOC6504017|XP_032308411.1|DANA	LOC5566240|XP_021696109.1|AAEG
OG0004544	LOC6503503|XP_001964254.2|DANA	LOC5579000|XP_021696361.1|AAEG
OG0004545	LOC6499728|XP_001954051.1|DANA	LOC5578998|XP_021696983.1|AAEG
OG0004546	LOC6496518|XP_001961056.1|DANA	LOC5565022|XP_001649363.2|AAEG
OG0004547	LOC6502227|XP_001966022.1|DANA	LOC5566769|XP_021701100.1|AAEG
OG0004548	LOC6498751|XP_001967274.3|DANA	LOC5573521|XP_001660918.2|AAEG, LOC110677080|XP_021703454.1|AAEG
OG0004549	LOC6504661|XP_032309073.1|DANA	LOC110677788|XP_021705001.1|AAEG, LOC5569935|XP_021703073.1|AAEG
OG0004550	LOC6503980|XP_032308480.1|DANA	LOC5574019|XP_021707312.1|AAEG
OG0004551	LOC6495518|XP_001959023.1|DANA	LOC5574022|XP_001661113.1|AAEG
OG0004552	LOC6502278|XP_032309389.1|DANA	LOC5574015|XP_021707866.1|AAEG
OG0004553	LOC6493028|XP_001956894.1|DANA	LOC5574011|XP_001661096.2|AAEG
OG0004554	LOC6505142|XP_001965429.2|DANA	LOC5564969|XP_021710730.1|AAEG
OG0004555	LOC6505141|XP_001965428.1|DANA	LOC5571988|XP_021711427.1|AAEG, LOC5571990|XP_021711075.1|AAEG
OG0004556	LOC6502010|XP_032308102.1|DANA	LOC5571980|XP_021712418.1|AAEG
OG0004557	LOC6503784|XP_032308615.1|DANA	LOC110674264|XP_021694224.1|AAEG, LOC110681295|XP_021712772.1|AAEG
OG0004558	LOC6503952|XP_001963907.1|DANA	LOC5576062|XP_001648485.2|AAEG
OG0004559	LOC6501511|XP_032311022.1|DANA	LOC5573489|XP_021713360.1|AAEG
OG0004560	LOC26513796|XP_014760893.1|DANA	LOC5580021|XP_021692916.1|AAEG
OG0004561	LOC6500230|XP_014766427.1|DANA	LOC5569126|XP_021692967.1|AAEG
OG0004562	LOC6501084|XP_001954524.1|DANA	LOC5578654|XP_021693017.1|AAEG
OG0004563	LOC6499495|XP_001954509.1|DANA	LOC5578653|XP_021693083.1|AAEG
OG0004564	LOC6500412|XP_001953163.1|DANA	LOC5578652|XP_001663993.2|AAEG
OG0004565	LOC6499688|XP_014766187.1|DANA	LOC5570121|XP_001653102.2|AAEG
OG0004566	LOC6504115|XP_001964210.1|DANA	LOC5578310|XP_001656894.2|AAEG
OG0004567	LOC6503673|XP_001963955.1|DANA	LOC23687938|XP_021693199.1|AAEG
OG0004568	LOC6504046|XP_001964077.1|DANA	LOC5570106|XP_001653086.2|AAEG
OG0004569	LOC6499604|XP_001954313.2|DANA	LOC5564358|XP_021693444.1|AAEG
OG0004570	LOC6494140|XP_001960883.1|DANA	LOC5570746|XP_021693650.1|AAEG
OG0004571	LOC6505071|XP_001965517.1|DANA	LOC5564999|XP_021693979.1|AAEG
OG0004572	LOC6503896|XP_001965229.1|DANA	LOC5572390|XP_001654043.1|AAEG
OG0004573	LOC6499708|XP_001954091.1|DANA	LOC5578624|XP_021694888.1|AAEG
