Orthogroup	DANA.longest_only	DMIR.longest_only
OG0006343	LOC6505189|XP_032307889.1|DANA	LOC108164682|XP_017156033.1|DMIR
OG0006344	LOC26513674|XP_014759023.2|DANA, LOC6504420|XP_032308330.1|DANA	LOC108164982|XP_017156497.1|DMIR
OG0006345	LOC6501627|XP_032312113.1|DANA	LOC108155071|XP_033245620.1|DMIR
OG0006346	LOC6499403|XP_001954707.1|DANA	LOC108155274|XP_017141470.1|DMIR
OG0006347	LOC6501649|XP_014767149.1|DANA	LOC108156285|XP_017143149.2|DMIR
OG0006348	LOC6505139|XP_001965426.1|DANA	LOC108162557|XP_017152845.1|DMIR
OG0006349	LOC6502231|XP_032308697.1|DANA	LOC108152504|XP_017137380.1|DMIR
OG0006350	LOC6506007|XP_001964769.2|DANA	LOC108156107|XP_017142891.1|DMIR
OG0006351	LOC6502931|XP_032311810.1|DANA	LOC108159282|XP_017147944.1|DMIR
OG0006352	LOC6494943|XP_001959352.1|DANA	LOC108160503|XP_017150032.1|DMIR
OG0006353	LOC6498997|XP_014765869.1|DANA	LOC108156016|XP_017142730.1|DMIR
OG0006354	LOC6499502|XP_001954494.2|DANA	LOC108156695|XP_017143827.2|DMIR
OG0006355	LOC6505285|XP_001965689.1|DANA	LOC108154418|XP_017140180.1|DMIR
OG0006356	LOC6504605|XP_001966540.1|DANA	LOC108159725|XP_033243545.1|DMIR
OG0006357	LOC6502103|XP_032309379.1|DANA	LOC108152947|XP_033248247.1|DMIR
OG0006358	LOC6507448|XP_001955991.3|DANA	LOC108151802|XP_017136141.1|DMIR
OG0006359	LOC6505644|XP_001964542.1|DANA	LOC108155738|XP_017142243.1|DMIR
OG0006360	LOC6503092|XP_032308972.1|DANA	LOC108165351|XP_017156876.1|DMIR
OG0006361	LOC6499439|XP_001954637.2|DANA	LOC108156891|XP_033245853.1|DMIR
OG0006362	LOC6504882|XP_032309255.1|DANA	LOC108162191|XP_017152284.1|DMIR
OG0006363	LOC6498808|XP_032308103.1|DANA	LOC108161591|XP_017151370.1|DMIR
OG0006364	LOC6504238|XP_001965107.1|DANA	LOC108163418|XP_017154175.1|DMIR
OG0006365	LOC6498771|XP_001967239.1|DANA	LOC108164887|XP_017156326.1|DMIR
OG0006366	LOC6498784|XP_001967245.1|DANA	LOC108150982|XP_033254052.1|DMIR
OG0006367	LOC6504443|XP_001966973.1|DANA	LOC108157201|XP_017144625.1|DMIR
OG0006368	LOC6505966|XP_032305388.1|DANA	LOC108157099|XP_017144453.1|DMIR
OG0006369	LOC6505561|XP_032305371.1|DANA	LOC108155789|XP_017142337.1|DMIR
OG0006370	LOC6501895|XP_001966714.1|DANA	LOC108164583|XP_017155899.1|DMIR
OG0006371	LOC6505577|XP_001964669.1|DANA	LOC108155511|XP_017141840.1|DMIR
OG0006372	LOC6505604|XP_001964611.1|DANA	LOC108154324|XP_017140074.1|DMIR
OG0006373	LOC6505304|XP_001965722.3|DANA	LOC108164734|XP_017156115.1|DMIR
OG0006374	LOC6503677|XP_001963951.1|DANA	LOC108156916|XP_017144156.1|DMIR
OG0006375	LOC6503723|XP_032308477.1|DANA	LOC108155930|XP_017142580.1|DMIR
OG0006376	LOC6501988|XP_001966825.1|DANA	LOC108161170|XP_017150882.1|DMIR
OG0006377	LOC6505064|XP_001965530.1|DANA	LOC108159964|XP_017149133.1|DMIR
OG0006378	LOC6506011|XP_014760879.1|DANA	LOC108156178|XP_033245435.1|DMIR
OG0006379	LOC6504744|XP_032309050.1|DANA	LOC108154684|XP_017140517.1|DMIR
OG0006380	LOC6502117|XP_001966176.1|DANA	LOC108153614|XP_017139206.1|DMIR
OG0006381	LOC6498757|XP_001967264.1|DANA	LOC108157231|XP_017144680.1|DMIR
OG0006382	LOC6504087|XP_001964148.1|DANA	LOC108165042|XP_017156573.1|DMIR
OG0006383	LOC6503559|XP_032308714.1|DANA	LOC108154567|XP_017140358.1|DMIR
OG0006384	LOC6504092|XP_001964159.1|DANA	LOC108154595|XP_017140402.1|DMIR
OG0006385	LOC6501066|XP_001954492.2|DANA	LOC108156113|XP_017142899.1|DMIR
OG0006386	LOC6497283|XP_001962394.1|DANA	LOC108162156|XP_017152223.1|DMIR
OG0006387	LOC6501602|XP_001955568.1|DANA	LOC108157259|XP_017144725.1|DMIR
OG0006388	LOC6503853|XP_001963716.3|DANA	LOC108153990|XP_017139576.1|DMIR
OG0006389	LOC6503803|XP_001963717.1|DANA	LOC108154008|XP_017139594.1|DMIR
OG0006390	LOC6505797|XP_001964392.1|DANA	LOC108155563|XP_017141945.2|DMIR
OG0006391	LOC6500185|XP_001953066.2|DANA	LOC108157698|XP_017145356.1|DMIR
OG0006392	LOC6503597|XP_001964087.2|DANA	LOC108152383|XP_017137170.1|DMIR
OG0006393	LOC6497404|XP_001962153.2|DANA	LOC108161892|XP_017151776.1|DMIR
OG0006394	LOC6498734|XP_001967843.1|DANA	LOC108156509|XP_017143502.1|DMIR
OG0006395	LOC6501195|XP_001954741.1|DANA	LOC108155288|XP_017141493.1|DMIR
OG0006396	LOC6503175|XP_001963582.1|DANA	LOC108164629|XP_017155963.1|DMIR
OG0006397	LOC6503783|XP_001963751.1|DANA	LOC108159038|XP_017147454.1|DMIR
OG0006398	LOC6503940|XP_001963882.1|DANA	LOC108153605|XP_017139193.1|DMIR
OG0006399	LOC6504922|XP_001966596.1|DANA	LOC108158663|XP_017146653.1|DMIR
OG0006400	LOC6504921|XP_001966595.3|DANA	LOC108158654|XP_017146641.1|DMIR
OG0006401	LOC6506283|XP_001958200.2|DANA	LOC108165293|XP_033243675.1|DMIR
OG0006402	LOC6499292|XP_001954930.1|DANA	LOC108155034|XP_017141088.1|DMIR
OG0006403	LOC6499290|XP_001954937.1|DANA	LOC108154392|XP_017140144.1|DMIR
OG0006404	LOC6499413|XP_001954692.1|DANA	LOC108155819|XP_017142395.1|DMIR
OG0006405	LOC6506673|XP_001957440.2|DANA	LOC108153576|XP_017139144.2|DMIR
OG0006406	LOC6499065|XP_001955375.1|DANA	LOC108156503|XP_017143492.2|DMIR
OG0006407	LOC6501937|XP_032308109.1|DANA	LOC108161123|XP_017150837.1|DMIR
OG0006408	LOC6502951|XP_001963532.1|DANA	LOC108164528|XP_017155809.1|DMIR
OG0006409	LOC6502170|XP_001966087.1|DANA	LOC108159202|XP_017147764.1|DMIR
OG0006410	LOC6503844|XP_001963706.1|DANA	LOC108164875|XP_017156309.1|DMIR
OG0006411	LOC6502137|XP_001966139.1|DANA	LOC108152131|XP_017136712.1|DMIR
OG0006412	LOC6501342|XP_001955030.1|DANA	LOC108157544|XP_017145137.1|DMIR
OG0006413	LOC6499247|XP_014765984.1|DANA	LOC108156731|XP_017143876.2|DMIR
OG0006414	LOC6500278|XP_001952886.2|DANA	LOC108156217|XP_017143046.1|DMIR
OG0006415	LOC6501915|XP_014759653.1|DANA	LOC108157118|XP_017144493.1|DMIR
OG0006416	LOC6503859|XP_001963729.1|DANA	LOC108163060|XP_017153624.1|DMIR
OG0006417	LOC6497722|XP_001961487.1|DANA	LOC108161839|XP_017151690.1|DMIR
OG0006418	LOC6504495|XP_001967009.2|DANA	LOC108151681|XP_017135913.1|DMIR
OG0006419	LOC6499981|XP_032305459.1|DANA	LOC108157478|XP_017145049.1|DMIR
OG0006420	LOC6501508|XP_001955390.1|DANA	LOC108154667|XP_017140493.1|DMIR
OG0006421	LOC6498384|XP_032311300.1|DANA	LOC108161583|XP_033250034.1|DMIR
OG0006422	LOC6497133|XP_001962688.1|DANA	LOC108163313|XP_017154026.1|DMIR
OG0006423	LOC6499364|XP_001954789.1|DANA	LOC108155730|XP_017142228.1|DMIR
OG0006424	LOC6501222|XP_001954790.1|DANA	LOC108156978|XP_017144259.1|DMIR
OG0006425	LOC6499365|XP_001954787.1|DANA	LOC108155729|XP_017142227.1|DMIR
OG0006426	LOC6501220|XP_001954786.1|DANA	LOC108155728|XP_017142226.1|DMIR
OG0006427	LOC6501468|XP_001955313.1|DANA	LOC108156696|XP_017143831.1|DMIR
OG0006428	LOC6500776|XP_032306613.1|DANA	LOC108157113|XP_017144478.1|DMIR
OG0006429	LOC6500751|XP_001953843.1|DANA	LOC108155643|XP_017142080.1|DMIR
OG0006430	LOC6506760|XP_001957294.1|DANA	LOC108151526|XP_017135664.1|DMIR
OG0006431	LOC6501442|XP_001955263.1|DANA	LOC108156036|XP_017142777.1|DMIR
OG0006432	LOC6499214|XP_001955094.2|DANA	LOC108156506|XP_017143497.2|DMIR
OG0006433	LOC6501503|XP_001955382.1|DANA	LOC108155358|XP_017141611.1|DMIR
OG0006434	LOC6496946|XP_032311425.1|DANA	LOC108161336|XP_017151063.1|DMIR
OG0006435	LOC6501493|XP_014767083.1|DANA	LOC108155731|XP_017142229.1|DMIR
OG0006436	LOC6505222|XP_001965573.1|DANA	LOC108156286|XP_017143155.1|DMIR
OG0006437	LOC6505037|XP_014760263.1|DANA	LOC108164888|XP_017156328.1|DMIR
OG0006438	LOC6503351|XP_001965371.1|DANA	LOC108161819|XP_017151668.1|DMIR
OG0006439	LOC6500714|XP_001953780.1|DANA	LOC108156435|XP_017143381.1|DMIR
OG0006440	LOC6499846|XP_001953781.1|DANA	LOC108156440|XP_017143388.1|DMIR
OG0006441	LOC6501404|XP_032305787.1|DANA	LOC108156127|XP_017142931.1|DMIR
OG0006442	LOC6505828|XP_001964443.1|DANA	LOC108154770|XP_017140642.1|DMIR
OG0006443	LOC6500588|XP_001953526.1|DANA	LOC108155598|XP_017142009.1|DMIR
OG0006444	LOC6499002|XP_001955532.1|DANA	LOC108154917|XP_017140865.1|DMIR
OG0006445	LOC6503882|XP_001963775.1|DANA	LOC108164840|XP_017156255.1|DMIR
OG0006446	LOC6500677|XP_001953707.3|DANA	LOC108156124|XP_017142923.1|DMIR
OG0006447	LOC6500674|XP_014766667.1|DANA	LOC108157002|XP_033244575.1|DMIR
OG0006448	LOC6501654|XP_001955691.1|DANA	LOC108154707|XP_017140546.1|DMIR
OG0006449	LOC6498909|XP_001955693.2|DANA	LOC108157542|XP_033245632.1|DMIR
OG0006450	LOC6497617|XP_001961704.1|DANA	LOC108163298|XP_017153997.1|DMIR
OG0006451	LOC6504977|XP_014760233.1|DANA	LOC108162511|XP_017152788.2|DMIR
OG0006452	LOC6500663|XP_001953677.1|DANA	LOC108154079|XP_017139675.1|DMIR
OG0006453	LOC6506544|XP_001957683.1|DANA	LOC108152160|XP_017136769.1|DMIR
OG0006454	LOC6504716|XP_001966342.3|DANA	LOC117186082|XP_033242074.1|DMIR, LOC108153374|XP_017138833.2|DMIR
OG0006455	LOC6500979|XP_032311978.1|DANA	LOC108156807|XP_017143983.1|DMIR
OG0006456	LOC6499612|XP_001954294.1|DANA	LOC108157107|XP_017144469.1|DMIR
OG0006457	LOC6500170|XP_001953097.1|DANA	LOC108156253|XP_017143093.1|DMIR
OG0006458	LOC6498558|XP_001963060.1|DANA	LOC108162205|XP_017152305.1|DMIR
OG0006459	LOC6498948|XP_032312109.1|DANA	LOC108156789|XP_017143954.1|DMIR
OG0006460	LOC6505652|XP_001964527.1|DANA	LOC108154910|XP_017140852.1|DMIR
OG0006461	LOC6494523|XP_001965918.1|DANA	LOC108154252|XP_017139975.1|DMIR
OG0006462	LOC6501518|XP_001955409.2|DANA	LOC108156510|XP_033244791.1|DMIR
OG0006463	LOC6499494|XP_001954512.2|DANA	LOC108156149|XP_033244538.1|DMIR
OG0006464	LOC6493212|XP_001957280.2|DANA	LOC108152932|XP_017138112.1|DMIR
OG0006465	LOC6504658|XP_001966460.1|DANA	LOC108164599|XP_017155937.1|DMIR
OG0006466	LOC6504058|XP_001964094.1|DANA	LOC108165123|XP_017156675.1|DMIR
OG0006467	LOC6499909|XP_001953655.1|DANA	LOC108157593|XP_017145209.1|DMIR
OG0006468	LOC6501656|XP_001955696.1|DANA	LOC108155921|XP_017142561.1|DMIR
OG0006469	LOC6502929|XP_001963571.1|DANA	LOC108162099|XP_017152189.1|DMIR
OG0006470	LOC6506406|XP_001957934.1|DANA	LOC108152619|XP_017137579.1|DMIR
OG0006471	LOC6501661|XP_001955707.1|DANA	LOC108156635|XP_017143721.1|DMIR
OG0006472	LOC6501662|XP_001955709.1|DANA	LOC108156633|XP_017143720.1|DMIR
OG0006473	LOC6507753|XP_014765448.1|DANA	LOC108152242|XP_017136927.1|DMIR
OG0006474	LOC6496294|XP_001960631.1|DANA	LOC108159614|XP_017148557.1|DMIR
OG0006475	LOC6501393|XP_014767020.1|DANA	LOC108157241|XP_017144700.1|DMIR
OG0006476	LOC6503850|XP_001963714.1|DANA	LOC108164654|XP_017155995.1|DMIR
OG0006477	LOC6505299|XP_001965713.1|DANA	LOC108164573|XP_017155881.1|DMIR
OG0006478	LOC6499816|XP_001953852.2|DANA	LOC108156952|XP_017144210.1|DMIR
OG0006479	LOC6499818|XP_032312083.1|DANA	LOC108156821|XP_033245203.1|DMIR
OG0006480	LOC6494101|XP_001960974.1|DANA	LOC108158967|XP_017147290.1|DMIR
OG0006481	LOC6497951|XP_001961784.1|DANA	LOC108163120|XP_017153715.1|DMIR
OG0006482	LOC6505591|XP_001964637.3|DANA	LOC108155648|XP_017142086.1|DMIR
OG0006483	LOC6499107|XP_001955284.1|DANA	LOC108154719|XP_033244502.1|DMIR
OG0006484	LOC6501450|XP_014767052.1|DANA	LOC108154718|XP_017140562.1|DMIR
OG0006485	LOC6499469|XP_001954577.1|DANA	LOC108156537|XP_017143534.1|DMIR
OG0006486	LOC6500225|XP_001952989.1|DANA	LOC108157508|XP_017145096.1|DMIR
OG0006487	LOC6500912|XP_001954152.1|DANA	LOC108154888|XP_017140821.2|DMIR
OG0006488	LOC6507407|XP_001956077.1|DANA	LOC108153399|XP_017138878.1|DMIR
OG0006489	LOC6500765|XP_014766704.1|DANA	LOC108155249|XP_017141430.1|DMIR
OG0006490	LOC6501291|XP_032307652.1|DANA	LOC108155780|XP_017142329.1|DMIR
OG0006491	LOC6497649|XP_001961635.1|DANA	LOC108161728|XP_017151541.1|DMIR
OG0006492	LOC6499151|XP_001955205.1|DANA	LOC108156524|XP_017143517.1|DMIR
OG0006493	LOC6505274|XP_001965665.1|DANA	LOC108161832|XP_017151683.1|DMIR
OG0006494	LOC6503916|XP_001963839.2|DANA	LOC108153243|XP_017138577.1|DMIR
OG0006495	LOC6502859|XP_001965984.2|DANA, LOC6502085|XP_001967209.2|DANA	LOC117186336|XP_033242900.1|DMIR
OG0006496	LOC6498902|XP_001955706.1|DANA	LOC108153938|XP_017139524.2|DMIR
OG0006497	LOC6499716|XP_032308421.1|DANA	LOC108154174|XP_017139838.1|DMIR
OG0006498	LOC6500870|XP_001954076.2|DANA	LOC108157292|XP_017144780.2|DMIR
OG0006499	LOC6500563|XP_032305805.1|DANA	LOC108156233|XP_017143064.1|DMIR
OG0006500	LOC6498566|XP_001963074.2|DANA	LOC108161612|XP_017151400.2|DMIR
OG0006501	LOC6498998|XP_014765870.2|DANA	LOC108156018|XP_017142737.1|DMIR
OG0006502	LOC6498995|XP_014765868.1|DANA	LOC108157306|XP_017144800.1|DMIR
OG0006503	LOC6498993|XP_001955546.2|DANA	LOC108157427|XP_017144965.1|DMIR
OG0006504	LOC6498992|XP_001955547.3|DANA	LOC108156740|XP_017143888.1|DMIR
OG0006505	LOC6505516|XP_001964785.2|DANA	LOC108156753|XP_017143903.1|DMIR
OG0006506	LOC6493024|XP_001956886.1|DANA	LOC108152082|XP_017136608.1|DMIR
OG0006507	LOC6505728|XP_001964371.3|DANA	LOC108157437|XP_017144980.1|DMIR
OG0006508	LOC6499645|XP_001954231.1|DANA	LOC108157216|XP_017144659.1|DMIR
OG0006509	LOC6503148|XP_001963524.2|DANA	LOC108152303|XP_033245294.1|DMIR
OG0006510	LOC6500313|XP_001952949.1|DANA	LOC108156638|XP_033244338.1|DMIR
OG0006511	LOC6499717|XP_001954072.1|DANA	LOC108154168|XP_017139819.2|DMIR
OG0006512	LOC6501100|XP_001954549.1|DANA	LOC108155816|XP_017142390.1|DMIR
OG0006513	LOC6499720|XP_032310513.1|DANA	LOC108154169|XP_017139820.1|DMIR
OG0006514	LOC6501445|XP_001955269.1|DANA	LOC108155955|XP_017142608.1|DMIR
OG0006515	LOC6505655|XP_001964522.3|DANA	LOC108155568|XP_017141952.1|DMIR
OG0006516	LOC6500008|XP_001953416.1|DANA	LOC108154368|XP_017140122.1|DMIR
OG0006517	LOC6500540|XP_001953418.1|DANA	LOC108156421|XP_017143359.1|DMIR
OG0006518	LOC6500007|XP_032305450.1|DANA	LOC108156627|XP_033244706.1|DMIR
OG0006519	LOC6500006|XP_001953419.2|DANA	LOC108156422|XP_017143360.1|DMIR
OG0006520	LOC6499007|XP_001955525.1|DANA	LOC108155395|XP_017141669.1|DMIR
OG0006521	LOC6501544|XP_001955453.2|DANA	LOC108157025|XP_017144324.1|DMIR
OG0006522	LOC6501584|XP_001955521.1|DANA	LOC108155302|XP_017141506.2|DMIR
OG0006523	LOC6505879|XP_001964537.1|DANA	LOC108155129|XP_017141262.1|DMIR
OG0006524	LOC6497278|XP_001962401.1|DANA	LOC108163586|XP_017154449.1|DMIR
OG0006525	LOC6502902|XP_032311874.1|DANA	LOC108156988|XP_033243784.1|DMIR
OG0006526	LOC6499184|XP_001955152.1|DANA	LOC108153931|XP_017139516.2|DMIR
OG0006527	LOC6499183|XP_001955153.1|DANA	LOC108154649|XP_017140469.1|DMIR
OG0006528	LOC6499182|XP_001955154.1|DANA	LOC108154498|XP_017140287.1|DMIR
OG0006529	LOC6499180|XP_001955156.2|DANA	LOC108153929|XP_033245765.1|DMIR
OG0006530	LOC6499179|XP_001955158.1|DANA	LOC108153928|XP_017139513.1|DMIR
OG0006531	LOC6499176|XP_032305696.1|DANA	LOC108154664|XP_017140491.1|DMIR
OG0006532	LOC6499170|XP_032309503.1|DANA	LOC108157389|XP_017144915.1|DMIR
OG0006533	LOC6494483|XP_001960248.1|DANA	LOC108159765|XP_017148813.1|DMIR
OG0006534	LOC6501070|XP_001954498.1|DANA	LOC108155124|XP_017141256.1|DMIR
OG0006535	LOC6500747|XP_001953837.1|DANA	LOC108154884|XP_017140817.1|DMIR
OG0006536	LOC6501413|XP_001955192.1|DANA	LOC108155723|XP_017142216.1|DMIR
OG0006537	LOC6499253|XP_001955019.1|DANA	LOC108155903|XP_017142536.1|DMIR
OG0006538	LOC6507946|XP_014767069.1|DANA	LOC108157009|XP_033245192.1|DMIR
OG0006539	LOC6499237|XP_001955050.1|DANA	LOC108157218|XP_017144664.1|DMIR
OG0006540	LOC6500828|XP_001953995.1|DANA	LOC108156224|XP_017143052.2|DMIR
OG0006541	LOC6499401|XP_001954712.3|DANA	LOC108156781|XP_017143943.1|DMIR
OG0006542	LOC6501183|XP_001954711.1|DANA	LOC108156782|XP_017143945.1|DMIR
OG0006543	LOC6505906|XP_014760835.1|DANA	LOC108156051|XP_017142812.1|DMIR
OG0006544	LOC6501295|XP_001954940.1|DANA	LOC108156954|XP_017144218.1|DMIR
OG0006545	LOC6504731|XP_001966314.1|DANA	LOC108164738|XP_017156120.1|DMIR
OG0006546	LOC6501046|XP_001954455.2|DANA	LOC108154192|XP_017139896.1|DMIR
OG0006547	LOC6500542|XP_001953423.3|DANA	LOC108154787|XP_033245933.1|DMIR
OG0006548	LOC6500166|XP_001953100.1|DANA	LOC108154231|XP_017139947.1|DMIR
OG0006549	LOC6501268|XP_032311115.1|DANA	LOC108155100|XP_017141217.1|DMIR
OG0006550	LOC6505902|XP_001964584.1|DANA	LOC108155605|XP_017142017.1|DMIR
OG0006551	LOC6505200|XP_032307883.1|DANA	LOC108164672|XP_017156013.1|DMIR
OG0006552	LOC6505198|XP_001965533.2|DANA	LOC108159417|XP_017148167.1|DMIR
OG0006553	LOC6505919|XP_001964620.1|DANA	LOC108155603|XP_017142014.1|DMIR
OG0006554	LOC6500043|XP_032310170.1|DANA	LOC108154001|XP_033244378.1|DMIR
OG0006555	LOC6500065|XP_001953291.1|DANA	LOC108155812|XP_017142382.1|DMIR
OG0006556	LOC6500926|XP_001954180.1|DANA	LOC108157413|XP_017144953.1|DMIR
OG0006557	LOC6499657|XP_001954204.1|DANA	LOC108162237|XP_017152362.1|DMIR
OG0006558	LOC6500802|XP_032305790.1|DANA	LOC108157246|XP_017144706.1|DMIR
OG0006559	LOC6500625|XP_001953593.1|DANA	LOC108156960|XP_033245233.1|DMIR
OG0006560	LOC6499123|XP_032309993.1|DANA	LOC108156640|XP_017143727.1|DMIR
OG0006561	LOC6501438|XP_001955255.1|DANA	LOC108155449|XP_017141754.1|DMIR
OG0006562	LOC6505593|XP_001964633.1|DANA	LOC108156955|XP_017144220.1|DMIR
OG0006563	LOC6500731|XP_001953805.1|DANA	LOC108154830|XP_017140722.1|DMIR
OG0006564	LOC6500729|XP_032305399.1|DANA	LOC108157249|XP_033244650.1|DMIR
OG0006565	LOC6500721|XP_032312298.1|DANA	LOC108154005|XP_033246059.1|DMIR
OG0006566	LOC6500324|XP_032312177.1|DANA	LOC108156099|XP_017142877.1|DMIR
OG0006567	LOC6500789|XP_001953927.1|DANA	LOC108156173|XP_017142992.1|DMIR
OG0006568	LOC6499781|XP_001953928.3|DANA	LOC108156172|XP_017142991.1|DMIR
OG0006569	LOC6493309|XP_001957498.1|DANA	LOC108153268|XP_017138625.1|DMIR
OG0006570	LOC6501697|XP_001955785.3|DANA	LOC108154932|XP_017140908.1|DMIR
OG0006571	LOC6498942|XP_001955633.1|DANA	LOC108156735|XP_017143883.1|DMIR
OG0006572	LOC26514801|XP_014767342.1|DANA	LOC108157131|XP_017144520.1|DMIR
OG0006573	LOC6501141|XP_032307901.1|DANA	LOC108157473|XP_017145041.1|DMIR
OG0006574	LOC6500247|XP_032307726.1|DANA	LOC108156746|XP_033244962.1|DMIR
OG0006575	LOC6505540|XP_001964733.1|DANA	LOC108155770|XP_017142311.1|DMIR
OG0006576	LOC6500788|XP_001953920.2|DANA	LOC108155168|XP_017141323.1|DMIR
OG0006577	LOC6501115|XP_001954576.1|DANA	LOC108156536|XP_017143533.1|DMIR
OG0006578	LOC6499786|XP_001953921.1|DANA	LOC108155163|XP_033245530.1|DMIR
OG0006579	LOC6498341|XP_001962584.2|DANA	LOC108162091|XP_017152143.1|DMIR
OG0006580	LOC6500917|XP_001954158.1|DANA	LOC108156366|XP_017143259.1|DMIR
OG0006581	LOC6501695|XP_032312250.1|DANA	LOC108157320|XP_017144824.1|DMIR
OG0006582	LOC6499964|XP_001953549.1|DANA	LOC108155089|XP_017141200.1|DMIR
OG0006583	LOC6499676|XP_001954170.3|DANA	LOC108155174|XP_033245681.1|DMIR
OG0006584	LOC6504261|XP_001965097.1|DANA	LOC108161811|XP_017151659.1|DMIR
OG0006585	LOC6498311|XP_032307676.1|DANA	LOC108162124|XP_017152188.1|DMIR
OG0006586	LOC6499010|XP_001955518.1|DANA	LOC108155308|XP_017141515.1|DMIR
OG0006587	LOC6501581|XP_001955517.1|DANA	LOC108155304|XP_017141509.1|DMIR
OG0006588	LOC6500702|XP_001953756.3|DANA	LOC108156543|XP_017143548.1|DMIR
OG0006589	LOC6500573|XP_001953504.2|DANA	LOC108155430|XP_017141729.1|DMIR
OG0006590	LOC6500575|XP_001953507.1|DANA	LOC108155428|XP_017141726.1|DMIR
OG0006591	LOC6506931|XP_001956968.1|DANA	LOC108151490|XP_017135619.1|DMIR
OG0006592	LOC6499927|XP_001953615.1|DANA	LOC108156773|XP_017143929.1|DMIR
OG0006593	LOC6500634|XP_001953614.1|DANA	LOC108156772|XP_017143928.1|DMIR
OG0006594	LOC6507287|XP_001956308.1|DANA	LOC108151848|XP_017136223.1|DMIR
OG0006595	LOC6494155|XP_001960855.1|DANA	LOC108160291|XP_017149673.1|DMIR
OG0006596	LOC6493992|XP_001961182.1|DANA	LOC108160106|XP_017149385.1|DMIR, LOC117189995|XP_033250972.1|DMIR, LOC117185747|XP_033250971.1|DMIR
OG0006597	LOC6506868|XP_001957090.1|DANA	LOC108151805|XP_017136147.1|DMIR
OG0006598	LOC6498560|XP_001963065.1|DANA	LOC108161334|XP_017151061.2|DMIR
OG0006599	LOC6506445|XP_001957867.1|DANA	LOC108151743|XP_017136054.1|DMIR
OG0006600	LOC6493520|XP_014764425.1|DANA	LOC108152449|XP_017137292.1|DMIR
OG0006601	LOC6507627|XP_001956029.1|DANA	LOC108152377|XP_017137158.1|DMIR
OG0006602	LOC6507432|XP_001956030.1|DANA	LOC108152378|XP_017137159.1|DMIR
OG0006603	LOC6507628|XP_001956031.1|DANA	LOC108152375|XP_017137154.1|DMIR
OG0006604	LOC6506399|XP_001957943.3|DANA	LOC108152963|XP_017138155.1|DMIR
OG0006605	LOC6503025|XP_001963386.3|DANA	LOC108165144|XP_017156699.1|DMIR
OG0006606	LOC6493763|XP_001958390.1|DANA	LOC108151698|XP_017135942.1|DMIR
OG0006607	LOC6493481|XP_014764403.1|DANA	LOC108152134|XP_017136719.1|DMIR
OG0006608	LOC6503453|XP_001967510.2|DANA	LOC108156767|XP_017143921.1|DMIR
OG0006609	LOC6501125|XP_001954596.1|DANA	LOC108156953|XP_017144217.1|DMIR
OG0006610	LOC6506789|XP_032310537.1|DANA	LOC108152196|XP_017136838.1|DMIR
OG0006611	LOC6507578|XP_032310689.1|DANA	LOC108153320|XP_033243086.1|DMIR
OG0006612	LOC6507577|XP_001955940.1|DANA	LOC108153323|XP_017138727.1|DMIR
OG0006613	LOC6507474|XP_001955939.1|DANA	LOC108153215|XP_017138526.1|DMIR
OG0006614	LOC6507576|XP_001955938.1|DANA	LOC108153534|XP_017139086.1|DMIR
OG0006615	LOC6507574|XP_001955935.1|DANA	LOC108153583|XP_017139152.1|DMIR
OG0006616	LOC6506993|XP_001956864.1|DANA	LOC108152519|XP_017137405.1|DMIR
OG0006617	LOC6502784|XP_032310512.1|DANA	LOC108151449|XP_017135553.1|DMIR
OG0006618	LOC6507750|XP_001956268.3|DANA	LOC108152246|XP_017136940.1|DMIR
OG0006619	LOC6507534|XP_001955873.1|DANA	LOC108151563|XP_017135727.1|DMIR
OG0006620	LOC6507501|XP_001955876.1|DANA	LOC108151560|XP_017135719.1|DMIR
OG0006621	LOC6506501|XP_032309985.1|DANA	LOC108152635|XP_017137604.1|DMIR
OG0006622	LOC6506698|XP_001957397.1|DANA	LOC108151955|XP_017136382.1|DMIR
OG0006623	LOC6493265|XP_001957394.1|DANA	LOC108152527|XP_017137416.1|DMIR
OG0006624	LOC6496636|XP_001961303.1|DANA	LOC108158753|XP_017146854.1|DMIR, LOC117189880|XP_033250852.1|DMIR
OG0006625	LOC6493931|XP_032311585.1|DANA	LOC117189887|XP_033250858.1|DMIR, LOC108158760|XP_017146863.1|DMIR
OG0006626	LOC6496673|XP_001961374.1|DANA	LOC108158705|XP_017146733.1|DMIR
OG0006627	LOC6494077|XP_032306208.1|DANA	LOC108158849|XP_017147061.1|DMIR
OG0006628	LOC6494076|XP_014762628.1|DANA	LOC108158688|XP_017146710.1|DMIR
OG0006629	LOC6494782|XP_001959677.1|DANA	LOC108159328|XP_017148012.1|DMIR
OG0006630	LOC6495402|XP_001958764.1|DANA	LOC108158294|XP_017146022.1|DMIR
OG0006631	LOC6506440|XP_001957876.1|DANA	LOC108152334|XP_017137081.1|DMIR
OG0006632	LOC6496238|XP_001960515.1|DANA	LOC108158405|XP_017146160.1|DMIR
OG0006633	LOC6507451|XP_001955986.1|DANA	LOC108151919|XP_017136325.1|DMIR
OG0006634	LOC6497640|XP_001961656.1|DANA	LOC108162102|XP_017152152.1|DMIR
OG0006635	LOC6503523|XP_001965297.1|DANA	LOC108162676|XP_017153007.1|DMIR
OG0006636	LOC6504745|XP_001966283.1|DANA	LOC108164740|XP_017156122.1|DMIR
