Orthogroup	DANA.longest_only	DSUP.longest_only
OG0005392	LOC6497920|XP_001961713.1|DANA	LOC119548824|XP_037712365.1|DSUP
OG0005393	LOC6500867|XP_001954068.1|DANA	LOC119563363|XP_037732643.1|DSUP
OG0005394	LOC6497921|XP_001961715.1|DANA	LOC119546506|XP_037708755.1|DSUP
OG0005395	LOC6497873|XP_001961618.1|DANA	LOC119548621|XP_037711919.1|DSUP
OG0005396	LOC6498081|XP_001962045.1|DANA	LOC119546252|XP_037708334.1|DSUP
OG0005397	LOC6498080|XP_001962044.1|DANA	LOC119546538|XP_037708808.1|DSUP
OG0005398	LOC6500035|XP_001953349.2|DANA	LOC119560753|XP_037730299.1|DSUP
OG0005399	LOC6495427|XP_032306827.1|DANA	LOC119549938|XP_037714244.1|DSUP
OG0005400	LOC6495567|XP_032306577.1|DANA	LOC119549884|XP_037714117.1|DSUP
OG0005401	LOC6497457|XP_001962033.1|DANA	LOC119548121|XP_037711145.1|DSUP
OG0005402	LOC6498076|XP_001962035.1|DANA	LOC119547499|XP_037710319.1|DSUP
OG0005403	LOC6497454|XP_001962040.1|DANA	LOC119548216|XP_037711280.1|DSUP
OG0005404	LOC6498078|XP_001962039.1|DANA	LOC119548217|XP_037711281.1|DSUP
OG0005405	LOC6495856|XP_001959716.1|DANA	LOC119551501|XP_037716794.1|DSUP
OG0005406	LOC6495004|XP_001959237.2|DANA	LOC119551491|XP_037716785.1|DSUP
OG0005407	LOC6494184|XP_001960809.1|DANA	LOC119550187|XP_037714657.1|DSUP
OG0005408	LOC6498512|XP_032311268.1|DANA	LOC119547360|XP_037710105.1|DSUP
OG0005409	LOC6505488|XP_001964941.2|DANA	LOC119548311|XP_037711415.1|DSUP
OG0005410	LOC6498519|XP_001962986.1|DANA	LOC119546799|XP_037709303.1|DSUP
OG0005411	LOC6495704|XP_001959406.1|DANA	LOC119549740|XP_037713909.1|DSUP
OG0005412	LOC6495711|XP_001959417.1|DANA	LOC119549795|XP_037713989.1|DSUP
OG0005413	LOC6495773|XP_001959544.1|DANA	LOC119552107|XP_037717820.1|DSUP
OG0005414	LOC6503029|XP_001963378.1|DANA	LOC119556752|XP_037725101.1|DSUP
OG0005415	LOC6502271|XP_032309375.1|DANA	LOC119555834|XP_037723388.1|DSUP
OG0005416	LOC6494577|XP_001960069.1|DANA	LOC119550865|XP_037715771.1|DSUP
OG0005417	LOC6497619|XP_001961699.1|DANA	LOC119546882|XP_037709424.1|DSUP
OG0005418	LOC6498161|XP_001962208.1|DANA	LOC119546762|XP_037709235.1|DSUP
OG0005419	LOC6498595|XP_001963128.1|DANA	LOC119547392|XP_037710169.1|DSUP
OG0005420	LOC6498238|XP_001962366.1|DANA	LOC119548506|XP_037711714.1|DSUP
OG0005421	LOC6498301|XP_032307611.1|DANA	LOC119547229|XP_037709917.1|DSUP
OG0005422	LOC6501820|XP_001966861.1|DANA	LOC119556260|XP_037724232.1|DSUP
OG0005423	LOC6505412|XP_001964884.1|DANA	LOC119546102|XP_037708114.1|DSUP
OG0005424	LOC6495589|XP_001959155.1|DANA	LOC119549214|XP_037713000.1|DSUP
OG0005425	LOC6502031|XP_032308622.1|DANA	LOC119557360|XP_037726025.1|DSUP
OG0005426	LOC6495933|XP_001959877.1|DANA	LOC119551838|XP_037717336.1|DSUP
OG0005427	LOC6498026|XP_001961918.1|DANA	LOC119547316|XP_037710042.1|DSUP
OG0005428	LOC6497338|XP_001962294.1|DANA	LOC119559664|XP_037728641.1|DSUP
OG0005429	LOC6504207|XP_001965155.1|DANA	LOC119546311|XP_037708435.1|DSUP
OG0005430	LOC6506339|XP_032310996.1|DANA	LOC119546312|XP_037708437.1|DSUP
OG0005431	LOC6504194|XP_032311252.1|DANA	LOC119548075|XP_037711090.1|DSUP
OG0005432	LOC6505413|XP_001966910.2|DANA	LOC119559676|XP_037728661.1|DSUP
OG0005433	LOC6495959|XP_001959934.1|DANA	LOC119550348|XP_037714895.1|DSUP
OG0005434	LOC6496696|XP_032309174.1|DANA	LOC119561746|XP_037731153.1|DSUP
OG0005435	LOC26514146|XP_032309149.1|DANA	LOC119560096|XP_037729346.1|DSUP
OG0005436	LOC6505391|XP_001966904.2|DANA	LOC119562422|XP_037731537.1|DSUP
OG0005437	LOC6499863|XP_001953747.1|DANA	LOC119563152|XP_037732339.1|DSUP
OG0005438	LOC6497884|XP_001961644.1|DANA	LOC119546296|XP_037708408.1|DSUP
OG0005439	LOC6500171|XP_032305776.1|DANA	LOC119557587|XP_037726319.1|DSUP
OG0005440	LOC6497850|XP_001961568.2|DANA	LOC119546314|XP_037708441.1|DSUP
OG0005441	LOC6498459|XP_001962870.1|DANA	LOC119547498|XP_037710318.1|DSUP
OG0005442	LOC6498073|XP_001962025.1|DANA	LOC119546028|XP_037707972.1|DSUP
OG0005443	LOC6498570|XP_001963090.2|DANA	LOC119547576|XP_037710405.1|DSUP
OG0005444	LOC6507456|XP_001965382.1|DANA	LOC119547834|XP_037710793.1|DSUP
OG0005445	LOC6498625|XP_001963180.1|DANA	LOC119547416|XP_037710194.1|DSUP
OG0005446	LOC6498144|XP_001962170.1|DANA	LOC119545977|XP_037707883.1|DSUP
OG0005447	LOC6506243|XP_001965141.1|DANA	LOC119547749|XP_037710673.1|DSUP
OG0005448	LOC6494735|XP_001959760.1|DANA	LOC119552018|XP_037717682.1|DSUP
OG0005449	LOC6502717|XP_001963655.1|DANA	LOC119557257|XP_037725869.1|DSUP
OG0005450	LOC6499232|XP_001955056.1|DANA	LOC119551034|XP_037716061.1|DSUP
OG0005451	LOC6497628|XP_032307399.1|DANA	LOC119547956|XP_037710934.1|DSUP
OG0005452	LOC6494185|XP_014762663.1|DANA	LOC119550186|XP_037714653.1|DSUP
OG0005453	LOC6501207|XP_001954764.1|DANA	LOC119545732|XP_037707480.1|DSUP
OG0005454	LOC6498478|XP_001962905.1|DANA	LOC119546818|XP_037709333.1|DSUP
OG0005455	LOC6496472|XP_001960971.1|DANA	LOC119550108|XP_037714518.1|DSUP
OG0005456	LOC6497525|XP_001961905.1|DANA	LOC119547481|XP_037710294.1|DSUP
OG0005457	LOC6498022|XP_014761931.1|DANA	LOC119548601|XP_037711886.1|DSUP
OG0005458	LOC6507017|XP_014760592.1|DANA	LOC119547420|XP_037710198.1|DSUP
OG0005459	LOC6504219|XP_001965136.1|DANA	LOC119547727|XP_037710638.1|DSUP
OG0005460	LOC6497571|XP_001961793.1|DANA	LOC119547968|XP_037710946.1|DSUP
OG0005461	LOC6497516|XP_001961923.1|DANA	LOC119548880|XP_037712439.1|DSUP
OG0005462	LOC6497515|XP_001961925.1|DANA	LOC119548878|XP_037712437.1|DSUP
OG0005463	LOC6507244|XP_001956401.1|DANA	LOC119553861|XP_037720442.1|DSUP
OG0005464	LOC6497517|XP_001961922.1|DANA	LOC119546997|XP_037709590.1|DSUP
OG0005465	LOC6498023|XP_032307301.1|DANA	LOC119548596|XP_037711878.1|DSUP
OG0005466	LOC6498020|XP_032307431.1|DANA	LOC119548188|XP_037711245.1|DSUP
OG0005467	LOC6499491|XP_001954523.1|DANA	LOC119556211|XP_037724110.1|DSUP
OG0005468	LOC6497447|XP_001962058.1|DANA	LOC119548847|XP_037712396.1|DSUP
OG0005469	LOC6497506|XP_001961943.1|DANA	LOC119548192|XP_037711247.1|DSUP
OG0005470	LOC6497505|XP_001961945.1|DANA	LOC119548860|XP_037712414.1|DSUP
OG0005471	LOC6498182|XP_032307601.1|DANA, LOC6497359|XP_001962250.2|DANA	LOC119546131|XP_037708160.1|DSUP
OG0005472	LOC6498181|XP_032307603.1|DANA	LOC119546384|XP_037708551.1|DSUP
OG0005473	LOC6497567|XP_001961799.1|DANA	LOC119548157|XP_037711188.1|DSUP
OG0005474	LOC6506073|XP_032311025.1|DANA	LOC119547441|XP_037710230.1|DSUP
OG0005475	LOC6504240|XP_001965106.1|DANA	LOC119547440|XP_037710229.1|DSUP
OG0005476	LOC6502507|XP_001960988.2|DANA	LOC119552124|XP_037717839.1|DSUP
OG0005477	LOC6507197|XP_032310795.1|DANA	LOC119555316|XP_037722568.1|DSUP
OG0005478	LOC6506701|XP_001965228.1|DANA	LOC119548058|XP_037711070.1|DSUP
OG0005479	LOC6503907|XP_001965227.2|DANA	LOC119547625|XP_037710479.1|DSUP
OG0005480	LOC6506690|XP_001965225.1|DANA	LOC119547626|XP_037710481.1|DSUP
OG0005481	LOC6497489|XP_001961976.1|DANA	LOC119547267|XP_037709977.1|DSUP
OG0005482	LOC6497491|XP_032307461.1|DANA	LOC119546137|XP_037708169.1|DSUP
OG0005483	LOC6501071|XP_001954505.1|DANA	LOC119563370|XP_037732649.1|DSUP
OG0005484	LOC6497348|XP_001962269.1|DANA	LOC119547552|XP_037710379.1|DSUP
OG0005485	LOC6494059|XP_032306258.1|DANA	LOC119551047|XP_037716086.1|DSUP
OG0005486	LOC6495574|XP_001959123.1|DANA	LOC119551193|XP_037716322.1|DSUP
OG0005487	LOC6497953|XP_001961787.1|DANA	LOC119546244|XP_037708323.1|DSUP
OG0005488	LOC6497952|XP_001961786.1|DANA	LOC119548241|XP_037711309.1|DSUP
OG0005489	LOC6497972|XP_001961821.1|DANA	LOC119546449|XP_037708651.1|DSUP
OG0005490	LOC6497971|XP_001961820.1|DANA	LOC119548339|XP_037711473.1|DSUP
OG0005491	LOC6496841|XP_014761392.1|DANA	LOC119548186|XP_037711230.1|DSUP
OG0005492	LOC6497413|XP_001962134.1|DANA	LOC119546775|XP_037709255.1|DSUP
OG0005493	LOC6498283|XP_032307694.1|DANA	LOC119547135|XP_037709775.1|DSUP
OG0005494	LOC6496136|XP_001960316.1|DANA	LOC119550774|XP_037715631.1|DSUP
OG0005495	LOC6494380|XP_001960430.3|DANA	LOC119551459|XP_037716735.1|DSUP
OG0005496	LOC6500768|XP_014766706.1|DANA	LOC119563523|XP_037732920.1|DSUP
OG0005497	LOC6498261|XP_001962419.1|DANA	LOC119547528|XP_037710349.1|DSUP
OG0005498	LOC6497273|XP_001962420.1|DANA	LOC119547530|XP_037710352.1|DSUP
OG0005499	LOC6497271|XP_001962423.1|DANA	LOC119548804|XP_037712311.1|DSUP
OG0005500	LOC6498264|XP_001962424.1|DANA	LOC119548806|XP_037712316.1|DSUP
OG0005501	LOC6497513|XP_001961928.1|DANA	LOC119545928|XP_037707774.1|DSUP
OG0005502	LOC6498029|XP_001961927.1|DANA	LOC119545929|XP_037707775.1|DSUP
OG0005503	LOC6497586|XP_032307776.1|DANA	LOC119546229|XP_037708297.1|DSUP
OG0005504	LOC6503512|XP_001965299.1|DANA	LOC119548260|XP_037711333.1|DSUP
OG0005506	LOC6497378|XP_001962207.1|DANA	LOC119546134|XP_037708164.1|DSUP
OG0005507	LOC6507125|XP_001965314.3|DANA	LOC119546012|XP_037707944.1|DSUP
OG0005508	LOC6496886|XP_001963208.1|DANA	LOC119547022|XP_037709621.1|DSUP
OG0005509	LOC6497443|XP_001962063.1|DANA	LOC119548381|XP_037711530.1|DSUP
OG0005510	LOC116656088|XP_032311432.1|DANA	LOC119548642|XP_037711972.1|DSUP, LOC119548641|XP_037711969.1|DSUP
OG0005511	LOC6504609|XP_001966533.2|DANA	LOC119557091|XP_037725578.1|DSUP
OG0005512	LOC6501623|XP_014767135.1|DANA	LOC119563130|XP_037732307.1|DSUP
OG0005513	LOC6502196|XP_001966053.1|DANA	LOC119556858|XP_037725257.1|DSUP
OG0005514	LOC6500844|XP_001954024.1|DANA	LOC119560622|XP_037730089.1|DSUP
OG0005515	LOC6494331|XP_001960521.1|DANA	LOC119550217|XP_037714707.1|DSUP
OG0005516	LOC6498581|XP_001963108.1|DANA	LOC119546781|XP_037709264.1|DSUP
OG0005517	LOC6497230|XP_032307479.1|DANA	LOC119546171|XP_037708219.1|DSUP
OG0005518	LOC6497313|XP_001962338.2|DANA	LOC119546003|XP_037707932.1|DSUP
OG0005519	LOC6495149|XP_001958956.1|DANA	LOC119550732|XP_037715573.1|DSUP
OG0005520	LOC6496894|XP_001963194.1|DANA	LOC119547394|XP_037710171.1|DSUP
OG0005521	LOC6496895|XP_001963192.1|DANA	LOC119547396|XP_037710174.1|DSUP
OG0005522	LOC6507191|XP_001956515.2|DANA	LOC119555232|XP_037722440.1|DSUP
OG0005523	LOC6503763|XP_001965250.1|DANA	LOC119548235|XP_037711304.1|DSUP
OG0005524	LOC6497772|XP_014761813.1|DANA	LOC119546473|XP_037708685.1|DSUP
OG0005525	LOC6498048|XP_001961966.2|DANA	LOC119548300|XP_037711396.1|DSUP
OG0005526	LOC6496941|XP_001963087.1|DANA	LOC119548523|XP_037711743.1|DSUP
OG0005527	LOC26515324|XP_032308630.1|DANA	LOC119550706|XP_037715923.1|DSUP
OG0005528	LOC6498665|XP_001963273.1|DANA	LOC119546380|XP_037708542.1|DSUP
OG0005529	LOC6497146|XP_032311092.1|DANA	LOC119546596|XP_037708947.1|DSUP
OG0005530	LOC6497727|XP_032307503.1|DANA	LOC119547685|XP_037710573.1|DSUP
OG0005531	LOC6493150|XP_001957152.1|DANA	LOC119552772|XP_037718508.1|DSUP
OG0005532	LOC6497680|XP_032307690.1|DANA	LOC119557818|XP_037726686.1|DSUP, LOC119546484|XP_037708704.1|DSUP
OG0005533	LOC6502734|XP_001967337.1|DANA	LOC119547785|XP_037710723.1|DSUP
OG0005534	LOC6507668|XP_001956116.1|DANA	LOC119555350|XP_037722616.1|DSUP
OG0005535	LOC6497423|XP_001962117.1|DANA	LOC119548408|XP_037711575.1|DSUP
OG0005536	LOC6497596|XP_001961740.2|DANA	LOC119546994|XP_037709586.1|DSUP
OG0005537	LOC6497048|XP_001962853.1|DANA	LOC119547889|XP_037710854.1|DSUP, LOC119546095|XP_037708104.1|DSUP
OG0005538	LOC6497665|XP_032307729.1|DANA	LOC119546984|XP_037709565.1|DSUP
OG0005539	LOC6497470|XP_001962017.1|DANA	LOC119548110|XP_037711131.1|DSUP
OG0005540	LOC6497691|XP_001961558.2|DANA	LOC119546939|XP_037709504.1|DSUP
OG0005541	LOC6503426|XP_001965318.1|DANA	LOC119548276|XP_037711367.1|DSUP
OG0005542	LOC6506548|XP_001957673.2|DANA	LOC119555318|XP_037722570.1|DSUP
OG0005543	LOC6498648|XP_014762217.1|DANA	LOC119545973|XP_037707869.1|DSUP
OG0005544	LOC6503362|XP_032311439.1|DANA	LOC119546561|XP_037708857.1|DSUP
OG0005545	LOC6497588|XP_001961756.1|DANA	LOC119548526|XP_037711745.1|DSUP
OG0005546	LOC6506786|XP_001965251.1|DANA	LOC119546269|XP_037708370.1|DSUP
OG0005547	LOC6497452|XP_001962043.3|DANA	LOC119546535|XP_037708805.1|DSUP
OG0005548	LOC6497455|XP_001962038.1|DANA	LOC119546602|XP_037708963.1|DSUP
OG0005549	LOC6497456|XP_001962036.1|DANA	LOC119547500|XP_037710320.1|DSUP
OG0005550	LOC6498326|XP_032307302.1|DANA	LOC119546029|XP_037707973.1|DSUP
OG0005551	LOC6493987|XP_001961195.1|DANA	LOC119551775|XP_037717230.1|DSUP
OG0005552	LOC6496582|XP_001961196.1|DANA	LOC119550876|XP_037715790.1|DSUP
OG0005553	LOC6507039|XP_001965298.1|DANA	LOC119546392|XP_037708562.1|DSUP
OG0005554	LOC6497833|XP_032307658.1|DANA	LOC119548558|XP_037711793.1|DSUP
OG0005555	LOC6497866|XP_001961598.1|DANA	LOC119548169|XP_037711208.1|DSUP
OG0005556	LOC6497674|XP_001961597.1|DANA	LOC119548008|XP_037711001.1|DSUP
OG0005557	LOC6503556|XP_001965290.1|DANA	LOC119547348|XP_037710089.1|DSUP
OG0005558	LOC6501966|XP_032308183.1|DANA	LOC119556177|XP_037724027.1|DSUP
OG0005559	LOC6497379|XP_001962205.1|DANA	LOC119546690|XP_037709096.1|DSUP
OG0005560	LOC6506995|XP_001965291.1|DANA	LOC119546055|XP_037708048.1|DSUP
OG0005561	LOC6504963|XP_001965727.1|DANA	LOC119557589|XP_037726318.1|DSUP
OG0005562	LOC6497239|XP_014761572.1|DANA	LOC119546096|XP_037708105.1|DSUP
OG0005563	LOC6504554|XP_032312053.1|DANA	LOC119562898|XP_037731955.1|DSUP
OG0005564	LOC6496949|XP_014761441.1|DANA	LOC119548784|XP_037712276.1|DSUP
OG0005565	LOC6497919|XP_014761892.1|DANA	LOC119548821|XP_037712363.1|DSUP
OG0005566	LOC6497614|XP_001961712.1|DANA	LOC119548822|XP_037712364.1|DSUP
OG0005567	LOC6505693|XP_001964442.2|DANA	LOC119562851|XP_037731900.1|DSUP
OG0005568	LOC6504213|XP_001965143.1|DANA	LOC119546744|XP_037709170.1|DSUP
OG0005569	LOC6498116|XP_001962106.3|DANA	LOC119548009|XP_037711003.1|DSUP
OG0005570	LOC6497558|XP_001961822.2|DANA	LOC119546448|XP_037708650.1|DSUP
OG0005571	LOC6496153|XP_032307139.1|DANA	LOC119550851|XP_037715748.1|DSUP
OG0005572	LOC6494961|XP_001959322.1|DANA	LOC119552004|XP_037717659.1|DSUP
OG0005573	LOC6500860|XP_032305984.1|DANA	LOC119549972|XP_037714300.1|DSUP
OG0005574	LOC6494573|XP_032307290.1|DANA	LOC119551474|XP_037716761.1|DSUP
OG0005575	LOC6500316|XP_001952959.2|DANA	LOC119545818|XP_037707641.1|DSUP
OG0005576	LOC6494721|XP_001959797.1|DANA	LOC119548998|XP_037712532.1|DSUP
OG0005577	LOC6506327|XP_001958090.1|DANA	LOC119555662|XP_037723177.1|DSUP
OG0005578	LOC6507108|XP_001956658.2|DANA	LOC119554020|XP_037720663.1|DSUP
OG0005579	LOC26515581|XP_014765746.1|DANA	LOC119554021|XP_037720664.1|DSUP
OG0005580	LOC6493724|XP_001958311.1|DANA	LOC119553252|XP_037719457.1|DSUP
OG0005581	LOC6503023|XP_032308984.1|DANA	LOC119557975|XP_037726970.1|DSUP
OG0005582	LOC6493798|XP_001958459.2|DANA	LOC119553800|XP_037720343.1|DSUP
OG0005583	LOC6493039|XP_001956921.1|DANA	LOC119554690|XP_037721619.1|DSUP
OG0005584	LOC6498211|XP_001962307.2|DANA	LOC119562598|XP_037731756.1|DSUP
OG0005585	LOC6500441|XP_001953218.1|DANA	LOC119559944|XP_037729099.1|DSUP
OG0005586	LOC6503459|XP_001967521.2|DANA	LOC119560992|XP_037730700.1|DSUP
OG0005587	LOC6496877|XP_001963225.1|DANA	LOC119548014|XP_037711012.1|DSUP
OG0005588	LOC6493525|XP_032309824.1|DANA	LOC119553246|XP_037719449.1|DSUP
OG0005589	LOC6499371|XP_001954769.1|DANA	LOC119563268|XP_037732516.1|DSUP
OG0005590	LOC6493935|XP_001961291.1|DANA	LOC119549742|XP_037713911.1|DSUP
OG0005591	LOC6505256|XP_001965636.2|DANA	LOC119557197|XP_037725778.1|DSUP
OG0005592	LOC6499856|XP_001953766.1|DANA	LOC119556307|XP_037724321.1|DSUP
OG0005593	LOC6507476|XP_001955934.1|DANA	LOC119553295|XP_037719540.1|DSUP
OG0005594	LOC6507422|XP_001956045.1|DANA	LOC119552573|XP_037718126.1|DSUP
OG0005595	LOC6507633|XP_001956044.2|DANA	LOC119552572|XP_037718125.1|DSUP
OG0005596	LOC6507465|XP_001955957.1|DANA	LOC119554794|XP_037721771.1|DSUP
OG0005597	LOC6505638|XP_014760740.1|DANA	LOC119560108|XP_037729381.1|DSUP
OG0005598	LOC6501568|XP_001955491.1|DANA	LOC119563284|XP_037732538.1|DSUP
OG0005599	LOC6495657|XP_001959320.1|DANA	LOC119552003|XP_037717655.1|DSUP
OG0005600	LOC6500502|XP_001953355.1|DANA	LOC119561100|XP_037730922.1|DSUP
OG0005601	LOC6502925|XP_001963577.1|DANA	LOC119556747|XP_037725096.1|DSUP
OG0005602	LOC6499303|XP_001954910.1|DANA	LOC119555833|XP_037723391.1|DSUP
OG0005603	LOC6495168|XP_001958922.3|DANA	LOC119549963|XP_037714283.1|DSUP
OG0005604	LOC6495474|XP_001958924.3|DANA	LOC119549400|XP_037713383.1|DSUP
OG0005605	LOC6495689|XP_014763457.1|DANA	LOC119549427|XP_037713437.1|DSUP
OG0005606	LOC6506106|XP_001965115.1|DANA	LOC119547377|XP_037710129.1|DSUP
OG0005607	LOC6500935|XP_001954202.1|DANA	LOC119563366|XP_037732648.1|DSUP
OG0005608	LOC6500936|XP_001954205.1|DANA	LOC119551932|XP_037717515.1|DSUP
OG0005609	LOC6507015|XP_001956819.1|DANA	LOC119553244|XP_037719445.1|DSUP
OG0005610	LOC6507724|XP_001956224.1|DANA	LOC119552558|XP_037718106.1|DSUP
OG0005611	LOC6506839|XP_001957140.2|DANA	LOC119552870|XP_037718696.1|DSUP
OG0005612	LOC6500012|XP_001953407.1|DANA	LOC119553382|XP_037719667.1|DSUP
OG0005613	LOC6499313|XP_001954889.1|DANA	LOC119563089|XP_037732248.1|DSUP
OG0005614	LOC6500493|XP_001953340.2|DANA	LOC119561004|XP_037730748.1|DSUP
OG0005615	LOC6505905|XP_032305489.1|DANA	LOC119546203|XP_037708262.1|DSUP
OG0005616	LOC6494350|XP_001965934.1|DANA	LOC119563216|XP_037732441.1|DSUP
OG0005617	LOC6499448|XP_001954622.3|DANA	LOC119559941|XP_037729081.1|DSUP
OG0005618	LOC6494657|XP_001959921.1|DANA	LOC119549548|XP_037713626.1|DSUP
OG0005619	LOC6499705|XP_001954094.1|DANA	LOC119563349|XP_037732623.1|DSUP
OG0005620	LOC6502974|XP_001963487.2|DANA	LOC119558242|XP_037727494.1|DSUP
OG0005621	LOC6503608|XP_001964069.3|DANA	LOC119557303|XP_037725941.1|DSUP
OG0005622	LOC6503540|XP_001964188.1|DANA	LOC119557956|XP_037726920.1|DSUP
OG0005623	LOC6504619|XP_032309244.1|DANA	LOC119556445|XP_037724611.1|DSUP
OG0005624	LOC6500429|XP_032305900.1|DANA	LOC119559992|XP_037729184.1|DSUP
OG0005625	LOC6499270|XP_032307376.1|DANA	LOC119545742|XP_037707493.1|DSUP
OG0005626	LOC6503683|XP_001963937.1|DANA	LOC119557967|XP_037726940.1|DSUP
OG0005627	LOC6499410|XP_001954696.1|DANA	LOC119563449|XP_037732771.1|DSUP
OG0005628	LOC6505647|XP_001964536.1|DANA	LOC119555651|XP_037723157.1|DSUP
OG0005629	LOC6495248|XP_001958763.1|DANA	LOC119552116|XP_037717830.1|DSUP
OG0005630	LOC6495363|XP_032306303.1|DANA	LOC119549623|XP_037713728.1|DSUP
OG0005631	LOC6503182|XP_001963598.2|DANA	LOC119557291|XP_037725910.1|DSUP
OG0005632	LOC6503580|XP_032309436.1|DANA	LOC119558173|XP_037727367.1|DSUP
OG0005633	LOC6505790|XP_032305581.1|DANA	LOC119563528|XP_037732925.1|DSUP
OG0005634	LOC6500607|XP_001953550.1|DANA	LOC119547756|XP_037710691.1|DSUP
OG0005635	LOC6498557|XP_001963057.2|DANA	LOC119547996|XP_037710981.1|DSUP
OG0005636	LOC6501136|XP_014766899.1|DANA	LOC119560503|XP_037729902.1|DSUP
OG0005637	LOC6499128|XP_001955246.1|DANA	LOC119560331|XP_037729649.1|DSUP
OG0005638	LOC6495114|XP_001959022.1|DANA	LOC119551018|XP_037716000.1|DSUP
OG0005639	LOC6495816|XP_001959646.2|DANA	LOC119549922|XP_037714180.1|DSUP
OG0005640	LOC6501164|XP_001954673.1|DANA	LOC119545678|XP_037707347.1|DSUP
OG0005641	LOC6505305|XP_001965723.2|DANA	LOC119557054|XP_037725530.1|DSUP
OG0005642	LOC6500047|XP_001953322.1|DANA	LOC119559804|XP_037728815.1|DSUP
OG0005643	LOC6507688|XP_001956150.1|DANA	LOC119552992|XP_037718938.1|DSUP
OG0005644	LOC6507302|XP_001956285.1|DANA	LOC119553096|XP_037719180.1|DSUP
OG0005645	LOC6505300|XP_001965715.1|DANA	LOC119557941|XP_037726881.1|DSUP
OG0005646	LOC6503639|XP_001964019.1|DANA	LOC119556603|XP_037724843.1|DSUP
OG0005647	LOC6497330|XP_001962308.1|DANA	LOC119562599|XP_037731759.1|DSUP
OG0005648	LOC6507200|XP_001956497.1|DANA	LOC119552659|XP_037718293.1|DSUP
OG0005649	LOC6501678|XP_001955746.1|DANA	LOC119560766|XP_037730316.1|DSUP
OG0005650	LOC6498887|XP_001955739.1|DANA	LOC119560172|XP_037729460.1|DSUP
OG0005651	LOC6504486|XP_001966996.1|DANA	LOC119556954|XP_037725389.1|DSUP
OG0005652	LOC6501488|XP_001955353.1|DANA	LOC119563536|XP_037732946.1|DSUP
OG0005653	LOC6498605|XP_001963148.1|DANA	LOC119546785|XP_037709270.1|DSUP
OG0005654	LOC6501126|XP_001954597.1|DANA	LOC119560602|XP_037730058.1|DSUP
OG0005655	LOC6494285|XP_001965944.1|DANA	LOC119551719|XP_037717152.1|DSUP
OG0005656	LOC6494567|XP_032312339.1|DANA	LOC119550913|XP_037715838.1|DSUP
OG0005657	LOC6501702|XP_001955798.3|DANA	LOC119545685|XP_037707353.1|DSUP
OG0005658	LOC6500147|XP_001953130.1|DANA	LOC119560613|XP_037730077.1|DSUP
OG0005659	LOC6500058|XP_032305724.1|DANA	LOC119550180|XP_037714649.1|DSUP
OG0005660	LOC6493398|XP_001957670.2|DANA	LOC119554574|XP_037721482.1|DSUP
OG0005661	LOC6501252|XP_001954854.1|DANA	LOC119563393|XP_037732679.1|DSUP
OG0005662	LOC6501161|XP_001954667.1|DANA	LOC119563351|XP_037732627.1|DSUP
OG0005663	LOC6503642|XP_001964013.1|DANA	LOC119557812|XP_037726676.1|DSUP
OG0005664	LOC6501462|XP_014767053.1|DANA	LOC119562096|XP_037731323.1|DSUP
OG0005665	LOC6503424|XP_001967454.1|DANA	LOC119552640|XP_037718262.1|DSUP
OG0005666	LOC6505082|XP_001965505.3|DANA	LOC119556119|XP_037723928.1|DSUP
OG0005667	LOC6504151|XP_001964278.2|DANA	LOC119557548|XP_037726253.1|DSUP
OG0005668	LOC6507872|XP_001956502.1|DANA	LOC119555312|XP_037722562.1|DSUP
OG0005669	LOC6504480|XP_032311396.1|DANA	LOC119548067|XP_037711081.1|DSUP
OG0005670	LOC6499726|XP_001954055.1|DANA	LOC119562339|XP_037731435.1|DSUP
OG0005671	LOC6500633|XP_001953610.2|DANA	LOC119559902|XP_037728995.1|DSUP
OG0005672	LOC6498569|XP_001963088.2|DANA	LOC119546789|XP_037709275.1|DSUP
OG0005673	LOC6507477|XP_001955932.1|DANA	LOC119553944|XP_037720565.1|DSUP
OG0005674	LOC6493269|XP_032309926.1|DANA	LOC119553021|XP_037719005.1|DSUP
OG0005675	LOC6499272|XP_001954982.1|DANA	LOC119563044|XP_037732177.1|DSUP
OG0005676	LOC6507718|XP_001956208.1|DANA	LOC119553340|XP_037719603.1|DSUP
OG0005677	LOC6496563|XP_001961157.1|DANA	LOC119551277|XP_037716470.1|DSUP
OG0005678	LOC6501206|XP_001954763.1|DANA	LOC119557564|XP_037726280.1|DSUP
OG0005679	LOC6500618|XP_001953579.2|DANA	LOC119549676|XP_037713812.1|DSUP
OG0005680	LOC6497835|XP_014761845.1|DANA	LOC119546507|XP_037708756.1|DSUP
OG0005681	LOC6494686|XP_001965956.1|DANA	LOC119561747|XP_037731158.1|DSUP
OG0005682	LOC6494209|XP_001965957.1|DANA	LOC119561740|XP_037731151.1|DSUP
OG0005683	LOC6504085|XP_032309444.1|DANA	LOC119556455|XP_037724623.1|DSUP
OG0005684	LOC6507334|XP_001956223.1|DANA	LOC119552559|XP_037718108.1|DSUP
OG0005685	LOC6504703|XP_001966365.3|DANA	LOC119557419|XP_037726096.1|DSUP
OG0005686	LOC6500609|XP_001953554.1|DANA	LOC119563119|XP_037732292.1|DSUP
OG0005687	LOC6506296|XP_032310194.1|DANA	LOC119554904|XP_037721934.1|DSUP
