Orthogroup	DANA.longest_only	DEUG.longest_only
OG0003731	LOC6507681|XP_001956136.1|DANA	LOC108108043|XP_017071406.1|DEUG
OG0003732	LOC6493495|XP_001957863.1|DANA	LOC108114158|XP_017080438.1|DEUG
OG0003733	LOC6492936|XP_032309812.1|DANA	LOC108102856|XP_017063544.1|DEUG
OG0003734	LOC6507387|XP_001956108.1|DANA	LOC108104663|XP_017066338.1|DEUG
OG0003735	LOC6494914|XP_001959431.1|DANA	LOC108107352|XP_017070341.1|DEUG
OG0003736	LOC6495786|XP_001959579.1|DANA	LOC108113152|XP_017079151.1|DEUG
OG0003737	LOC6495868|XP_001959750.2|DANA	LOC108113350|XP_017079401.1|DEUG
OG0003738	LOC6496377|XP_001960790.1|DANA	LOC108113305|XP_017079346.1|DEUG
OG0003739	LOC6494066|XP_001961043.1|DANA	LOC108112765|XP_017078514.1|DEUG
OG0003740	LOC6496512|XP_001961049.1|DANA	LOC108113348|XP_017079399.1|DEUG
OG0003741	LOC6507090|XP_001956686.1|DANA	LOC108102775|XP_017063425.1|DEUG
OG0003742	LOC6506292|XP_001958187.1|DANA	LOC108108535|XP_017072098.1|DEUG
OG0003743	LOC6496489|XP_032305950.1|DANA	LOC108109133|XP_017073019.1|DEUG
OG0003744	LOC6496511|XP_001961047.1|DANA	LOC108112917|XP_017078793.1|DEUG
OG0003745	LOC6495362|XP_001958667.1|DANA	LOC108106285|XP_017068741.1|DEUG
OG0003746	LOC6495069|XP_032306220.1|DANA	LOC108109077|XP_017072927.1|DEUG
OG0003747	LOC6507444|XP_001956004.1|DANA	LOC108107603|XP_017070657.1|DEUG
OG0003748	LOC6507616|XP_001956006.2|DANA	LOC108107610|XP_017070668.1|DEUG
OG0003749	LOC6507443|XP_001956009.1|DANA	LOC108107731|XP_017070869.1|DEUG
OG0003750	LOC6507617|XP_001956007.1|DANA	LOC108107732|XP_017070870.1|DEUG
OG0003751	LOC6507619|XP_001956010.2|DANA	LOC108107728|XP_017070864.1|DEUG
OG0003752	LOC6493361|XP_032309706.1|DANA	LOC108114477|XP_017080979.1|DEUG
OG0003753	LOC6493754|XP_001958376.1|DANA	LOC108114386|XP_017080833.1|DEUG
OG0003754	LOC6493755|XP_001958378.1|DANA	LOC108114385|XP_017080831.1|DEUG
OG0003755	LOC6493359|XP_001957594.2|DANA	LOC108114206|XP_017080514.1|DEUG
OG0003756	LOC6501741|XP_001967137.2|DANA	LOC108110717|XP_017075355.1|DEUG
OG0003757	LOC6494398|XP_001960403.1|DANA	LOC108107331|XP_017070305.1|DEUG
OG0003758	LOC6494978|XP_014763094.1|DANA	LOC108111971|XP_017077167.1|DEUG
OG0003759	LOC6506968|XP_001956904.2|DANA	LOC108109830|XP_017074055.1|DEUG
OG0003760	LOC6496078|XP_032307154.1|DANA	LOC108112575|XP_017078084.1|DEUG
OG0003761	LOC6506960|XP_001956916.1|DANA	LOC108109875|XP_017074159.1|DEUG
OG0003762	LOC6506961|XP_001956914.1|DANA	LOC108109876|XP_017074160.1|DEUG
OG0003763	LOC6506158|XP_014764646.2|DANA	LOC108108114|XP_017071514.1|DEUG
OG0003764	LOC6506155|XP_032309670.1|DANA	LOC108107992|XP_017071330.1|DEUG
OG0003765	LOC6497086|XP_001962787.1|DANA	LOC108105738|XP_017067941.1|DEUG
OG0003766	LOC6503060|XP_001963347.1|DANA	LOC108110299|XP_017074797.1|DEUG
OG0003767	LOC6505282|XP_001964826.1|DANA	LOC108113029|XP_017078949.1|DEUG
OG0003768	LOC6495394|XP_032306623.1|DANA	LOC108106734|XP_017069461.1|DEUG
OG0003769	LOC6495392|XP_001958741.1|DANA	LOC108106422|XP_017068940.1|DEUG
OG0003770	LOC6503326|XP_032311971.1|DANA	LOC108102375|XP_017062782.1|DEUG
OG0003771	LOC6507326|XP_001956242.1|DANA	LOC108109840|XP_017074079.1|DEUG
OG0003772	LOC6506225|XP_001958312.1|DANA	LOC108108271|XP_017071734.1|DEUG
OG0003773	LOC6496403|XP_001960840.1|DANA	LOC108104785|XP_017066529.1|DEUG
OG0003774	LOC6494434|XP_001960318.2|DANA	LOC108104850|XP_017066656.1|DEUG
OG0003775	LOC6502981|XP_032308889.1|DANA	LOC108105005|XP_017066871.1|DEUG
OG0003776	LOC6495991|XP_001959994.1|DANA	LOC108113361|XP_017079415.1|DEUG
OG0003777	LOC6494079|XP_001961017.1|DANA	LOC108109067|XP_017072900.1|DEUG
OG0003778	LOC6495246|XP_032306005.1|DANA	LOC108106719|XP_017069441.1|DEUG
OG0003779	LOC6495039|XP_001959187.1|DANA	LOC108109087|XP_017072944.1|DEUG
OG0003780	LOC6494648|XP_001959938.1|DANA	LOC108112532|XP_017077947.1|DEUG
OG0003781	LOC6505454|XP_032311737.1|DANA	LOC108102368|XP_017062772.1|DEUG
OG0003782	LOC6504678|XP_032309013.1|DANA	LOC108102440|XP_017062923.1|DEUG
OG0003783	LOC6501466|XP_001955309.1|DANA	LOC108115845|XP_017082947.1|DEUG
OG0003784	LOC6495557|XP_001959100.1|DANA	LOC108104529|XP_017066150.1|DEUG
OG0003785	LOC6493888|XP_014762450.1|DANA	LOC108104156|XP_017065545.1|DEUG
OG0003786	LOC6495625|XP_032306336.1|DANA	LOC108113103|XP_017079065.1|DEUG
OG0003787	LOC6494996|XP_001959250.1|DANA	LOC108113104|XP_017079068.1|DEUG
OG0003788	LOC6494904|XP_001959456.1|DANA	LOC108107432|XP_017070449.1|DEUG
OG0003789	LOC6494562|XP_014762849.1|DANA	LOC108112689|XP_017078371.1|DEUG
OG0003790	LOC6493442|XP_001957761.2|DANA	LOC108102759|XP_017063407.1|DEUG
OG0003791	LOC6499449|XP_001954619.2|DANA	LOC108109620|XP_017073680.1|DEUG
OG0003792	LOC6496076|XP_001960169.1|DANA	LOC108112188|XP_017077489.1|DEUG
OG0003793	LOC6496188|XP_001960405.1|DANA	LOC108107332|XP_017070306.1|DEUG
OG0003794	LOC6494758|XP_001959727.1|DANA	LOC108113092|XP_017079026.1|DEUG
OG0003795	LOC26514008|XP_001956389.1|DANA	LOC108105935|XP_017068209.1|DEUG
OG0003796	LOC6505520|XP_001964773.1|DANA	LOC108111375|XP_017076296.1|DEUG
OG0003797	LOC6497702|XP_001961534.1|DANA	LOC108105886|XP_017068158.1|DEUG
OG0003798	LOC6495319|XP_001958637.1|DANA	LOC108104599|XP_017066256.1|DEUG
OG0003799	LOC6496094|XP_001960211.3|DANA	LOC108113049|XP_017078968.1|DEUG
OG0003800	LOC6497703|XP_001961528.1|DANA	LOC108105861|XP_017068124.1|DEUG
OG0003801	LOC6497268|XP_014761601.1|DANA	LOC108114874|XP_017081516.1|DEUG
OG0003802	LOC6498263|XP_001962422.1|DANA	LOC108114830|XP_017081457.1|DEUG
OG0003803	LOC6506008|XP_001964771.1|DANA	LOC108111379|XP_017076300.1|DEUG
OG0003804	LOC6497822|XP_001961520.2|DANA	LOC108105777|XP_017067988.1|DEUG
OG0003805	LOC6497860|XP_001961585.2|DANA	LOC108104189|XP_017065619.1|DEUG
OG0003806	LOC6499006|XP_014760133.1|DANA	LOC108113057|XP_017078983.1|DEUG
OG0003807	LOC6497118|XP_032311272.1|DANA	LOC108113429|XP_017079478.1|DEUG
OG0003808	LOC6494363|XP_032306685.1|DANA, LOC6506533|XP_014764804.2|DANA	LOC108108511|XP_017072069.1|DEUG
OG0003809	LOC6498070|XP_001962016.1|DANA	LOC108106944|XP_017069702.1|DEUG
OG0003810	LOC6496468|XP_001960965.1|DANA	LOC108107368|XP_017070361.1|DEUG
OG0003811	LOC6495192|XP_032307078.1|DANA	LOC108109081|XP_017072934.1|DEUG
OG0003812	LOC6503404|XP_032311389.1|DANA	LOC108104173|XP_017065568.1|DEUG
OG0003813	LOC6496981|XP_001963002.1|DANA	LOC108110691|XP_017075311.1|DEUG
OG0003814	LOC6497027|XP_001962901.1|DANA	LOC108104041|XP_017065364.1|DEUG
OG0003815	LOC6501110|XP_032305881.1|DANA	LOC108117233|XP_017085056.1|DEUG
OG0003816	LOC6497070|XP_001962812.2|DANA	LOC108106959|XP_017069729.1|DEUG
OG0003817	LOC6504664|XP_001964879.1|DANA	LOC108108395|XP_017071940.1|DEUG
OG0003818	LOC6503375|XP_001965343.1|DANA	LOC108107176|XP_017070084.1|DEUG
OG0003819	LOC6507274|XP_001965340.1|DANA	LOC108110553|XP_017075131.1|DEUG
OG0003820	LOC6499374|XP_001954762.1|DANA	LOC108108310|XP_017071818.1|DEUG
OG0003821	LOC6496344|XP_032306565.1|DANA	LOC108106796|XP_017069530.1|DEUG
OG0003822	LOC6497344|XP_001962280.1|DANA	LOC108115187|XP_017081995.1|DEUG, LOC108111890|XP_017077013.1|DEUG
OG0003823	LOC6498674|XP_001963296.1|DANA	LOC108111759|XP_017076812.1|DEUG
OG0003824	LOC6497075|XP_001962803.1|DANA	LOC108106829|XP_017069555.1|DEUG, LOC108106830|XP_017069556.1|DEUG
OG0003825	LOC6497193|XP_001962581.1|DANA	LOC108111211|XP_017076098.1|DEUG
OG0003826	LOC6498323|XP_001962543.1|DANA	LOC108102588|XP_017063179.1|DEUG
OG0003827	LOC6505389|XP_001964875.1|DANA	LOC108108069|XP_017071442.1|DEUG
OG0003828	LOC6505399|XP_001964877.1|DANA	LOC108108318|XP_017071836.1|DEUG
OG0003829	LOC6498407|XP_001962736.1|DANA	LOC108105873|XP_017068137.1|DEUG
OG0003830	LOC6497148|XP_001962664.2|DANA	LOC108103396|XP_017064343.1|DEUG
OG0003831	LOC6499744|XP_001954015.1|DANA	LOC108109455|XP_017073443.1|DEUG
OG0003832	LOC6498234|XP_001962357.1|DANA	LOC108107048|XP_017069899.1|DEUG
OG0003833	LOC6497303|XP_032307723.1|DANA	LOC108107096|XP_017069965.1|DEUG
OG0003834	LOC6497297|XP_001962373.1|DANA	LOC108107064|XP_017069919.1|DEUG
OG0003835	LOC6497795|XP_014761824.1|DANA	LOC108105165|XP_017067093.1|DEUG
OG0003836	LOC6498031|XP_001961931.2|DANA	LOC108107077|XP_017069936.1|DEUG
OG0003837	LOC6497511|XP_001961933.1|DANA	LOC108107119|XP_017069999.1|DEUG
OG0003838	LOC6498056|XP_001961982.1|DANA	LOC108110596|XP_017075183.1|DEUG
OG0003839	LOC6504334|XP_032311162.1|DANA	LOC108112488|XP_017077846.1|DEUG
OG0003840	LOC6496490|XP_001961004.1|DANA	LOC108109035|XP_017072822.1|DEUG
OG0003841	LOC6503306|XP_001967580.1|DANA	LOC108111018|XP_017075820.1|DEUG
OG0003842	LOC6498646|XP_001963233.1|DANA	LOC108111788|XP_017076868.1|DEUG
OG0003843	LOC6498418|XP_001962765.1|DANA	LOC108105781|XP_017067994.1|DEUG
OG0003844	LOC6504335|XP_014760430.1|DANA	LOC108111031|XP_017075845.1|DEUG
OG0003845	LOC6497166|XP_032311349.1|DANA	LOC108105851|XP_017068111.1|DEUG
OG0003846	LOC6505435|XP_014760497.1|DANA	LOC108110843|XP_017075576.1|DEUG
OG0003847	LOC6505342|XP_014760475.1|DANA	LOC108111078|XP_017075899.1|DEUG
OG0003848	LOC6499913|XP_001953645.3|DANA	LOC108117272|XP_017085114.1|DEUG
OG0003849	LOC6496602|XP_001961230.1|DANA	LOC108112461|XP_017077803.1|DEUG
OG0003850	LOC6498411|XP_032311133.1|DANA	LOC108105813|XP_017068042.1|DEUG
OG0003851	LOC6495040|XP_001959185.1|DANA	LOC108109099|XP_017072971.1|DEUG
OG0003852	LOC6498109|XP_001962094.2|DANA	LOC108110715|XP_017075349.1|DEUG
OG0003853	LOC6496171|XP_014763646.1|DANA	LOC108112827|XP_017078620.1|DEUG
OG0003854	LOC6498171|XP_001962227.1|DANA	LOC108118435|XP_017086629.1|DEUG
OG0003855	LOC6498170|XP_001962226.3|DANA	LOC108118442|XP_017086638.1|DEUG
OG0003856	LOC6497060|XP_032311295.1|DANA	LOC108111587|XP_017076600.1|DEUG
OG0003857	LOC6504393|XP_001964966.1|DANA	LOC108107556|XP_017071016.1|DEUG
OG0003858	LOC6502906|XP_032311795.1|DANA	LOC108103756|XP_017064855.1|DEUG
OG0003859	LOC6507285|XP_001965344.1|DANA	LOC108107067|XP_017069927.1|DEUG
OG0003860	LOC6502519|XP_014763917.1|DANA	LOC108113170|XP_017079176.1|DEUG
OG0003861	LOC6496724|XP_001967334.1|DANA	LOC108110664|XP_017075270.1|DEUG
OG0003862	LOC6497328|XP_014761648.1|DANA	LOC108113452|XP_017079517.1|DEUG
OG0003863	LOC6505366|XP_032311167.1|DANA	LOC108110641|XP_017075229.1|DEUG
OG0003864	LOC6504729|XP_001964858.1|DANA	LOC108111209|XP_017076095.1|DEUG
OG0003865	LOC6499570|XP_001954361.1|DANA	LOC108113648|XP_017079808.1|DEUG
OG0003866	LOC6497158|XP_001962651.1|DANA	LOC108103413|XP_017064360.1|DEUG
OG0003867	LOC26514973|XP_014760160.1|DANA	LOC108113882|XP_017080076.1|DEUG
OG0003868	LOC6498573|XP_001963095.1|DANA	LOC108110944|XP_017075727.1|DEUG
OG0003869	LOC6497010|XP_001962932.1|DANA	LOC108110724|XP_017075397.1|DEUG
OG0003870	LOC6497659|XP_001961619.3|DANA	LOC108105663|XP_017067844.1|DEUG
OG0003871	LOC6498484|XP_001962920.2|DANA	LOC108104121|XP_017065511.1|DEUG
OG0003872	LOC6494210|XP_001960745.2|DANA	LOC108112685|XP_017078366.1|DEUG
OG0003873	LOC6497969|XP_001961817.1|DANA	LOC108115554|XP_017082549.1|DEUG
OG0003874	LOC6498374|XP_032311006.1|DANA	LOC108103389|XP_017064324.1|DEUG
OG0003875	LOC6496962|XP_032311352.1|DANA	LOC108110970|XP_017075760.1|DEUG
OG0003876	LOC6496864|XP_001963250.1|DANA	LOC108111171|XP_017076043.1|DEUG
OG0003877	LOC6497789|XP_001961455.1|DANA	LOC108105160|XP_017067088.1|DEUG
OG0003878	LOC6503372|XP_014760384.1|DANA	LOC108107066|XP_017069922.1|DEUG
OG0003879	LOC6507552|XP_001955903.1|DANA	LOC108104700|XP_017066403.1|DEUG
OG0003880	LOC6506451|XP_001957856.1|DANA	LOC108114402|XP_017080864.1|DEUG
OG0003881	LOC6495836|XP_001959682.1|DANA	LOC108107364|XP_017070355.1|DEUG
OG0003882	LOC6493894|XP_014762453.1|DANA	LOC108105586|XP_017067720.1|DEUG
OG0003883	LOC6503668|XP_001963966.1|DANA	LOC108103443|XP_017064413.1|DEUG
OG0003884	LOC6497084|XP_001962790.1|DANA	LOC108105845|XP_017068098.1|DEUG
OG0003885	LOC6496998|XP_001962960.1|DANA	LOC108107001|XP_017069831.1|DEUG
OG0003886	LOC6498504|XP_001962961.2|DANA	LOC108106895|XP_017069634.1|DEUG
OG0003887	LOC6503289|XP_001967578.3|DANA	LOC108111041|XP_017075858.1|DEUG
OG0003888	LOC6501630|XP_001955640.1|DANA	LOC108115620|XP_017082656.1|DEUG
OG0003889	LOC6497551|XP_001961840.1|DANA	LOC108102644|XP_017063258.1|DEUG
OG0003890	LOC6506842|XP_001957136.1|DANA	LOC108107613|XP_017070672.1|DEUG
OG0003891	LOC6497088|XP_001962784.1|DANA	LOC108105854|XP_017068115.1|DEUG
OG0003892	LOC6507463|XP_001955962.1|DANA	LOC108113697|XP_017079866.1|DEUG
OG0003893	LOC6498438|XP_001962822.1|DANA	LOC108106941|XP_017069697.1|DEUG
OG0003894	LOC6498597|XP_001963131.1|DANA	LOC108110483|XP_017075050.1|DEUG
OG0003895	LOC6495578|XP_001959134.1|DANA	LOC108108893|XP_017072602.1|DEUG
OG0003896	LOC6495067|XP_001959137.1|DANA	LOC108109238|XP_017073201.1|DEUG
OG0003897	LOC6494647|XP_001959940.1|DANA	LOC108112533|XP_017077948.1|DEUG
OG0003898	LOC6498018|XP_001961902.1|DANA	LOC108106852|XP_017069583.1|DEUG
OG0003899	LOC6503358|XP_001965366.1|DANA	LOC108110748|XP_017075447.1|DEUG
OG0003900	LOC6503785|XP_001965247.2|DANA	LOC108102591|XP_017063182.1|DEUG
OG0003901	LOC6505557|XP_001964965.1|DANA	LOC108111040|XP_017076253.1|DEUG
OG0003902	LOC6503458|XP_001965313.1|DANA	LOC108107052|XP_017069904.1|DEUG
OG0003903	LOC6497051|XP_001962847.1|DANA	LOC108110768|XP_017075472.1|DEUG
OG0003904	LOC6498451|XP_001962848.1|DANA	LOC108108536|XP_017072102.1|DEUG
OG0003905	LOC6501542|XP_001955449.1|DANA	LOC108117526|XP_017085513.1|DEUG
OG0003906	LOC6494518|XP_001960189.1|DANA	LOC108111985|XP_017077195.1|DEUG
OG0003907	LOC6497892|XP_001961660.1|DANA	LOC108111234|XP_017076126.1|DEUG
OG0003908	LOC6497893|XP_001961661.1|DANA	LOC108110623|XP_017075210.1|DEUG
OG0003909	LOC6495285|XP_032306358.1|DANA	LOC108106654|XP_017069361.1|DEUG
OG0003910	LOC6500073|XP_001953272.1|DANA	LOC108115067|XP_017081805.1|DEUG
OG0003911	LOC6506159|XP_001965123.1|DANA	LOC108102696|XP_017063329.1|DEUG
OG0003912	LOC6496704|XP_001967347.1|DANA	LOC108105120|XP_017067043.1|DEUG
OG0003913	LOC6504365|XP_032310985.1|DANA	LOC108105884|XP_017068149.1|DEUG
OG0003914	LOC6497053|XP_001962844.1|DANA	LOC108112336|XP_017077656.1|DEUG
OG0003915	LOC6503066|XP_032308938.1|DANA	LOC108103704|XP_017064789.1|DEUG
OG0003916	LOC6498140|XP_001962160.1|DANA	LOC108103314|XP_017064268.1|DEUG
OG0003917	LOC6497220|XP_001962533.3|DANA	LOC108115524|XP_017082513.1|DEUG
OG0003918	LOC6497950|XP_001961783.1|DANA	LOC108104089|XP_017065473.1|DEUG
OG0003919	LOC6503309|XP_032309225.1|DANA	LOC108111142|XP_017075999.1|DEUG
OG0003920	LOC6495851|XP_001959710.1|DANA	LOC108112230|XP_017077539.1|DEUG
OG0003921	LOC6497376|XP_001962211.2|DANA	LOC108115467|XP_017082410.1|DEUG
OG0003922	LOC6498446|XP_001962834.2|DANA	LOC108112133|XP_017077374.1|DEUG
OG0003923	LOC6506026|XP_001966650.1|DANA	LOC108102322|XP_017062595.1|DEUG
OG0003924	LOC6496520|XP_001961060.1|DANA	LOC108112005|XP_017077230.1|DEUG
OG0003925	LOC6498516|XP_032310932.1|DANA	LOC108102595|XP_017063186.1|DEUG
OG0003926	LOC6496986|XP_001962992.1|DANA	LOC108102573|XP_017063142.1|DEUG
OG0003927	LOC6497430|XP_001962097.1|DANA	LOC108111023|XP_017075832.1|DEUG
OG0003928	LOC6498340|XP_032307749.1|DANA	LOC108111053|XP_017075871.1|DEUG
OG0003929	LOC6497056|XP_001962840.2|DANA	LOC108112306|XP_017077624.1|DEUG
OG0003930	LOC6498246|XP_001962388.1|DANA	LOC108106982|XP_017069807.1|DEUG
OG0003931	LOC6497279|XP_014761610.1|DANA	LOC108106927|XP_017069675.1|DEUG
OG0003932	LOC6495571|XP_014763357.1|DANA	LOC108104584|XP_017066233.1|DEUG
OG0003933	LOC6497240|XP_014761576.1|DANA	LOC108102585|XP_017063170.1|DEUG
OG0003934	LOC6498347|XP_001962595.1|DANA	LOC108110522|XP_017075091.1|DEUG
OG0003935	LOC6494417|XP_001960368.1|DANA	LOC108112785|XP_017078552.1|DEUG
OG0003936	LOC6496170|XP_001960367.1|DANA	LOC108112789|XP_017078559.1|DEUG
OG0003937	LOC6494092|XP_001960993.1|DANA	LOC108113006|XP_017078914.1|DEUG
OG0003938	LOC6498514|XP_032311261.1|DANA	LOC108102550|XP_017063100.1|DEUG
OG0003939	LOC6498329|XP_001962555.1|DANA	LOC108102542|XP_017063089.1|DEUG
OG0003940	LOC6506298|XP_001965149.1|DANA	LOC108102602|XP_017063194.1|DEUG
OG0003941	LOC6496992|XP_001962975.1|DANA	LOC108102604|XP_017063197.1|DEUG
OG0003942	LOC6505480|XP_001964937.2|DANA	LOC108107135|XP_017070025.1|DEUG
OG0003943	LOC6498520|XP_001962987.1|DANA	LOC108102554|XP_017063114.1|DEUG
OG0003944	LOC6498480|XP_001962909.1|DANA	LOC108104153|XP_017065543.1|DEUG
OG0003945	LOC6495906|XP_001959832.1|DANA	LOC108109125|XP_017073010.1|DEUG
OG0003946	LOC6498012|XP_014761929.1|DANA	LOC108107103|XP_017069978.1|DEUG
OG0003947	LOC6497528|XP_001961899.1|DANA	LOC108107106|XP_017069982.1|DEUG
OG0003948	LOC6497909|XP_001961696.1|DANA	LOC108103074|XP_017063911.1|DEUG
OG0003949	LOC6497620|XP_001961694.2|DANA	LOC108103073|XP_017063909.1|DEUG
OG0003950	LOC6497111|XP_001962732.1|DANA	LOC108113469|XP_017079540.1|DEUG
OG0003951	LOC6497115|XP_014761520.1|DANA, LOC116656028|XP_032311056.1|DANA	LOC108113433|XP_017079485.1|DEUG
OG0003952	LOC6497589|XP_001961755.3|DANA	LOC108112400|XP_017077734.1|DEUG
OG0003953	LOC6498240|XP_001962368.1|DANA	LOC108107015|XP_017069848.1|DEUG
OG0003954	LOC6507683|XP_001956142.1|DANA	LOC108108191|XP_017071632.1|DEUG
OG0003955	LOC6498586|XP_032311044.1|DANA	LOC108110459|XP_017075016.1|DEUG
OG0003956	LOC6497658|XP_032307698.1|DANA	LOC108105683|XP_017067880.1|DEUG
OG0003957	LOC6493740|XP_001958346.1|DANA	LOC108109910|XP_017074207.1|DEUG
OG0003958	LOC6502372|XP_001967165.3|DANA	LOC108102986|XP_017063786.1|DEUG
OG0003959	LOC6495059|XP_032306532.1|DANA	LOC108109240|XP_017073204.1|DEUG
OG0003960	LOC6503689|XP_001963918.2|DANA	LOC108112654|XP_017078277.1|DEUG, LOC108109529|XP_017073582.1|DEUG
OG0003961	LOC6504491|XP_014760438.1|DANA	LOC108107117|XP_017069994.1|DEUG
OG0003962	LOC6496984|XP_001962996.1|DANA	LOC108102574|XP_017063143.1|DEUG
OG0003963	LOC6498027|XP_032307402.1|DANA	LOC108107020|XP_017069856.1|DEUG
OG0003964	LOC6504256|XP_001965098.1|DANA	LOC108111182|XP_017076054.1|DEUG
OG0003965	LOC6497578|XP_032307562.1|DANA	LOC108106096|XP_017068444.1|DEUG
OG0003966	LOC6505392|XP_001966903.1|DANA	LOC108109719|XP_017073840.1|DEUG
OG0003967	LOC6495665|XP_014763434.1|DANA	LOC108109059|XP_017072871.1|DEUG
OG0003968	LOC6494952|XP_014763084.1|DANA	LOC108109118|XP_017073000.1|DEUG
OG0003969	LOC6494649|XP_001959936.1|DANA	LOC108112528|XP_017077943.1|DEUG
OG0003970	LOC6503354|XP_001965369.1|DANA	LOC108110602|XP_017075188.1|DEUG
OG0003971	LOC6496947|XP_001963080.1|DANA	LOC108111191|XP_017076068.1|DEUG
OG0003972	LOC6493610|XP_014764466.1|DANA	LOC108104277|XP_017065728.1|DEUG
OG0003973	LOC6496187|XP_001960402.1|DANA	LOC108107333|XP_017070308.1|DEUG
OG0003974	LOC6495138|XP_001958974.1|DANA	LOC108106690|XP_017069412.1|DEUG
OG0003975	LOC6498360|XP_032310950.1|DANA	LOC108110698|XP_017075318.1|DEUG
OG0003976	LOC6498432|XP_001962808.1|DANA	LOC108107060|XP_017069913.1|DEUG
OG0003977	LOC6504340|XP_001965021.1|DANA	LOC108110816|XP_017075536.1|DEUG
OG0003978	LOC6506304|XP_032310610.1|DANA	LOC108108554|XP_017072124.1|DEUG
OG0003979	LOC6498604|XP_001963145.1|DANA	LOC108110705|XP_017075337.1|DEUG
OG0003980	LOC6494306|XP_001965940.1|DANA	LOC108105616|XP_017067786.1|DEUG
OG0003981	LOC6497026|XP_001962904.1|DANA	LOC108104099|XP_017065483.1|DEUG
OG0003982	LOC6497064|XP_001962821.2|DANA	LOC108106872|XP_017069604.1|DEUG
OG0003983	LOC6497788|XP_001961454.1|DANA	LOC108105144|XP_017067067.1|DEUG
OG0003984	LOC6497514|XP_014761717.1|DANA	LOC108106963|XP_017069751.1|DEUG
OG0003985	LOC26514494|XP_014762335.1|DANA	LOC108106962|XP_017069750.1|DEUG
OG0003986	LOC6498658|XP_001963262.3|DANA	LOC108107132|XP_017070022.1|DEUG
OG0003987	LOC6498659|XP_032311001.1|DANA	LOC108107044|XP_017069894.1|DEUG
OG0003988	LOC6497203|XP_001962563.3|DANA	LOC108102660|XP_017063288.1|DEUG
OG0003989	LOC6504241|XP_001965104.1|DANA	LOC108104109|XP_017065497.1|DEUG
OG0003990	LOC6497720|XP_001961492.1|DANA	LOC108105876|XP_017068141.1|DEUG
OG0003991	LOC6506615|XP_014760573.1|DANA	LOC108102614|XP_017063208.1|DEUG
OG0003992	LOC6506625|XP_001965217.1|DANA	LOC108102620|XP_017063217.1|DEUG
OG0003993	LOC6506712|XP_001965231.2|DANA	LOC108102607|XP_017063200.1|DEUG
OG0003994	LOC6501497|XP_001955373.1|DANA	LOC108115929|XP_017083053.1|DEUG
OG0003995	LOC6494062|XP_001961059.1|DANA	LOC108112003|XP_017077228.1|DEUG
OG0003996	LOC6495074|XP_001959124.1|DANA	LOC108104469|XP_017066023.1|DEUG
OG0003997	LOC6496855|XP_001963266.1|DANA	LOC108106882|XP_017069619.1|DEUG
OG0003998	LOC26513764|XP_032309419.1|DANA	LOC108113010|XP_017078922.1|DEUG
OG0003999	LOC6498703|XP_001965872.1|DANA	LOC108113881|XP_017080075.1|DEUG
OG0004000	LOC6501886|XP_001966733.1|DANA	LOC108117145|XP_017084896.1|DEUG
OG0004001	LOC6494225|XP_001960704.1|DANA	LOC108107335|XP_017070311.1|DEUG
OG0004002	LOC6498260|XP_001962418.1|DANA	LOC108114775|XP_017081374.1|DEUG
OG0004003	LOC6497942|XP_032307321.1|DANA	LOC108111938|XP_017077158.1|DEUG
OG0004004	LOC6497446|XP_001962060.1|DANA	LOC108106151|XP_017068541.1|DEUG
OG0004005	LOC6497961|XP_032307648.1|DANA	LOC108115480|XP_017082450.1|DEUG
OG0004006	LOC6498160|XP_001962206.1|DANA	LOC108115503|XP_017082484.1|DEUG
OG0004007	LOC6498488|XP_001962933.1|DANA	LOC108110726|XP_017075401.1|DEUG
OG0004008	LOC6507136|XP_032310971.1|DANA	LOC108106097|XP_017068450.1|DEUG
OG0004009	LOC6498314|XP_001962517.1|DANA	LOC108111214|XP_017076101.1|DEUG
OG0004010	LOC6497095|XP_014761516.1|DANA	LOC108105782|XP_017067996.1|DEUG
OG0004011	LOC6504374|XP_001964972.2|DANA	LOC108105894|XP_017068165.1|DEUG
OG0004012	LOC6498943|XP_014765836.1|DANA	LOC108115733|XP_017082795.1|DEUG
OG0004013	LOC6497104|XP_001962747.1|DANA	LOC108105865|XP_017068129.1|DEUG
OG0004014	LOC6506322|XP_032310081.1|DANA	LOC108104280|XP_017065731.1|DEUG
OG0004015	LOC6498450|XP_001962845.1|DANA	LOC108110767|XP_017075471.1|DEUG
OG0004016	LOC6498572|XP_014762186.1|DANA	LOC108111117|XP_017075956.1|DEUG
OG0004017	LOC6503831|XP_001965239.1|DANA	LOC108102624|XP_017063225.1|DEUG
OG0004018	LOC6495105|XP_001959056.1|DANA	LOC108113213|XP_017079237.1|DEUG
OG0004019	LOC6497371|XP_001962219.1|DANA	LOC108115461|XP_017082404.1|DEUG
OG0004020	LOC6498318|XP_001962529.1|DANA	LOC108110851|XP_017075584.1|DEUG
OG0004021	LOC116654946|XP_032307645.1|DANA, LOC6497954|XP_001961789.2|DANA	LOC108110965|XP_017075753.1|DEUG
OG0004022	LOC6498141|XP_001962162.1|DANA	LOC108103227|XP_017064156.1|DEUG
OG0004023	LOC6496016|XP_001960046.3|DANA	LOC108108973|XP_017072717.1|DEUG
OG0004024	LOC6498681|XP_001963316.2|DANA	LOC108118486|XP_017086708.1|DEUG
