Orthogroup	DANA.longest_only	DBIA.longest_only
OG0005109	LOC6504435|XP_001966983.1|DANA	LOC108032605|XP_016962025.1|DBIA
OG0005110	LOC6493387|XP_001957651.1|DANA	LOC108035005|XP_016965837.1|DBIA
OG0005111	LOC6506630|XP_032309505.1|DANA	LOC108028631|XP_016956041.1|DBIA
OG0005112	LOC6507080|XP_001956703.1|DANA	LOC108031207|XP_016959933.1|DBIA
OG0005113	LOC6506629|XP_001957510.1|DANA	LOC108028633|XP_016956045.1|DBIA
OG0005114	LOC6507556|XP_001955909.1|DANA	LOC108035570|XP_016966728.1|DBIA
OG0005115	LOC6506254|XP_001965142.1|DANA	LOC108027770|XP_016954821.1|DBIA
OG0005116	LOC6493375|XP_001957633.1|DANA	LOC108035404|XP_016966513.1|DBIA
OG0005117	LOC6503764|XP_001963784.1|DANA	LOC108023424|XP_016948399.1|DBIA
OG0005118	LOC6498529|XP_001963004.1|DANA	LOC108034120|XP_016964396.1|DBIA
OG0005119	LOC6494738|XP_032306703.1|DANA	LOC108026669|XP_016953205.1|DBIA
OG0005120	LOC6507470|XP_001955952.2|DANA	LOC108035448|XP_016966573.1|DBIA
OG0005121	LOC6492928|XP_032310442.1|DANA	LOC108030735|XP_016959266.1|DBIA
OG0005122	LOC6506663|XP_014764862.1|DANA	LOC108028598|XP_016956004.1|DBIA
OG0005123	LOC6493676|XP_001958212.1|DANA	LOC108028793|XP_016956263.1|DBIA
OG0005124	LOC6493378|XP_001957639.2|DANA	LOC108035101|XP_016966016.1|DBIA
OG0005125	LOC6506561|XP_032309544.1|DANA	LOC108035098|XP_016966011.1|DBIA
OG0005126	LOC6492984|XP_001956791.1|DANA	LOC108035379|XP_016966474.1|DBIA
OG0005127	LOC6507570|XP_032309702.1|DANA	LOC108034879|XP_016965573.1|DBIA
OG0005128	LOC6494850|XP_001959555.3|DANA	LOC108030267|XP_016958579.1|DBIA
OG0005129	LOC6506764|XP_032309819.1|DANA	LOC108028569|XP_016955965.1|DBIA
OG0005130	LOC6493230|XP_001957314.1|DANA	LOC108028528|XP_016955908.1|DBIA
OG0005131	LOC6493512|XP_032309751.1|DANA	LOC108028445|XP_016955770.1|DBIA
OG0005132	LOC6506587|XP_001957593.1|DANA	LOC108028425|XP_016955744.1|DBIA
OG0005133	LOC6507009|XP_032310289.1|DANA	LOC108035604|XP_016966772.1|DBIA
OG0005134	LOC6506645|XP_032310103.1|DANA	LOC108030568|XP_016958958.1|DBIA
OG0005135	LOC6507472|XP_001955944.1|DANA	LOC108035431|XP_016966552.1|DBIA
OG0005136	LOC6507579|XP_001955942.1|DANA	LOC108035377|XP_016966470.1|DBIA
OG0005137	LOC6501486|XP_001955350.1|DANA	LOC108024667|XP_016950225.1|DBIA
OG0005138	LOC6493322|XP_001957524.1|DANA	LOC108028107|XP_016955242.1|DBIA
OG0005139	LOC6493540|XP_014764434.1|DANA	LOC108028303|XP_016955514.1|DBIA
OG0005140	LOC6506287|XP_001965147.2|DANA	LOC108027774|XP_016954825.1|DBIA
OG0005141	LOC6496411|XP_001960860.1|DANA	LOC108036449|XP_016968086.1|DBIA
OG0005142	LOC6506978|XP_001956888.1|DANA	LOC108035477|XP_016966616.1|DBIA
OG0005143	LOC6506975|XP_014765015.1|DANA	LOC108035039|XP_016965874.1|DBIA
OG0005144	LOC6506976|XP_032310765.1|DANA	LOC108034589|XP_016965011.1|DBIA
OG0005145	LOC6493026|XP_001956890.1|DANA	LOC108035664|XP_016966861.1|DBIA
OG0005146	LOC6493155|XP_001957163.1|DANA	LOC108028377|XP_016955659.1|DBIA
OG0005147	LOC6506826|XP_001957162.3|DANA	LOC108028379|XP_016955664.1|DBIA
OG0005148	LOC6506376|XP_001957998.1|DANA	LOC108030574|XP_016958989.1|DBIA
OG0005149	LOC6496074|XP_001960165.1|DANA	LOC108022671|XP_016947231.1|DBIA
OG0005150	LOC6492990|XP_001956805.1|DANA	LOC108035282|XP_016966336.1|DBIA
OG0005151	LOC6507372|XP_001956144.1|DANA	LOC108035208|XP_016966207.1|DBIA
OG0005152	LOC6507374|XP_001956139.1|DANA	LOC108035537|XP_016966693.1|DBIA
OG0005153	LOC6507375|XP_001956137.1|DANA	LOC108035556|XP_016966713.1|DBIA
OG0005154	LOC6506508|XP_032310834.1|DANA	LOC108035058|XP_016965932.1|DBIA
OG0005155	LOC6507664|XP_014765396.1|DANA	LOC108031064|XP_016959761.1|DBIA
OG0005156	LOC6501289|XP_001954931.1|DANA	LOC108027332|XP_016954233.1|DBIA
OG0005157	LOC6494742|XP_032307138.1|DANA	LOC108026634|XP_016953144.1|DBIA
OG0005158	LOC6493776|XP_001958412.1|DANA	LOC108028276|XP_016955469.1|DBIA
OG0005159	LOC6506554|XP_001957659.2|DANA	LOC108035427|XP_016966547.1|DBIA
OG0005160	LOC6496737|XP_001967813.1|DANA	LOC108028122|XP_016955261.1|DBIA
OG0005161	LOC6494238|XP_001960683.1|DANA	LOC108026858|XP_016953528.1|DBIA
OG0005162	LOC6504982|XP_001965692.1|DANA	LOC108023651|XP_016948760.1|DBIA
OG0005163	LOC6506107|XP_001958538.1|DANA	LOC108030816|XP_016959405.1|DBIA
OG0005164	LOC26514359|XP_014765607.1|DANA	LOC108035483|XP_016966622.1|DBIA
OG0005165	LOC6493922|XP_001961319.1|DANA	LOC108030201|XP_016958447.1|DBIA
OG0005166	LOC6500500|XP_001953351.1|DANA	LOC108032942|XP_016962505.1|DBIA
OG0005167	LOC6500033|XP_001953352.1|DANA	LOC108032871|XP_016962360.1|DBIA
OG0005168	LOC6506586|XP_001957595.1|DANA	LOC108035454|XP_016966581.1|DBIA
OG0005169	LOC6492972|XP_032310192.1|DANA	LOC108035067|XP_016965947.1|DBIA
OG0005170	LOC6507040|XP_032310188.1|DANA	LOC108035065|XP_016965944.1|DBIA
OG0005171	LOC6507041|XP_001956769.1|DANA	LOC108035066|XP_016965946.1|DBIA
OG0005172	LOC6494956|XP_032306334.1|DANA	LOC108026822|XP_016953478.1|DBIA
OG0005173	LOC6495992|XP_001959995.2|DANA	LOC108030440|XP_016958819.1|DBIA
OG0005174	LOC6494704|XP_001959824.1|DANA	LOC108023056|XP_016947792.1|DBIA
OG0005175	LOC6494715|XP_001959805.1|DANA	LOC108022597|XP_016947119.1|DBIA
OG0005176	LOC6495643|XP_001959291.1|DANA	LOC108029749|XP_016957731.1|DBIA
OG0005177	LOC6494713|XP_001959807.2|DANA	LOC108023005|XP_016947725.1|DBIA
OG0005178	LOC6493037|XP_001956917.1|DANA	LOC108035677|XP_016966876.1|DBIA
OG0005179	LOC6493031|XP_001956902.1|DANA	LOC108034827|XP_016965425.1|DBIA
OG0005180	LOC6493291|XP_014764311.1|DANA	LOC108028524|XP_016955900.1|DBIA
OG0005181	LOC6502327|XP_001967156.1|DANA	LOC108025930|XP_016952112.1|DBIA
OG0005182	LOC6494002|XP_032306118.1|DANA	LOC108036441|XP_016968068.1|DBIA
OG0005183	LOC6496601|XP_032311620.1|DANA	LOC108036365|XP_016967935.1|DBIA
OG0005184	LOC6496598|XP_001961223.3|DANA	LOC108036549|XP_016968269.1|DBIA
OG0005185	LOC6501726|XP_001967687.1|DANA	LOC108036241|XP_016967739.1|DBIA
OG0005186	LOC6495259|XP_032306169.1|DANA	LOC108022585|XP_016947099.1|DBIA
OG0005187	LOC6494621|XP_032307020.1|DANA	LOC108030095|XP_016958231.1|DBIA
OG0005188	LOC6494823|XP_001959594.2|DANA	LOC108030273|XP_016958587.1|DBIA
OG0005189	LOC6498795|XP_014759295.1|DANA	LOC108024199|XP_016949538.1|DBIA
OG0005190	LOC6506441|XP_001957875.1|DANA	LOC108035703|XP_016966914.1|DBIA
OG0005191	LOC6499319|XP_001954880.1|DANA	LOC108024574|XP_016950064.1|DBIA
OG0005192	LOC6494548|XP_001960128.2|DANA	LOC108023071|XP_016947809.1|DBIA
OG0005193	LOC6494681|XP_032306156.1|DANA	LOC108036480|XP_016968149.1|DBIA
OG0005194	LOC6495603|XP_032307263.1|DANA	LOC108029564|XP_016957406.1|DBIA
OG0005195	LOC6494569|XP_001960083.1|DANA	LOC108030037|XP_016958097.1|DBIA
OG0005196	LOC6493205|XP_001957259.1|DANA	LOC108028763|XP_016956226.1|DBIA
OG0005197	LOC6494242|XP_001960675.1|DANA	LOC108026956|XP_016953658.1|DBIA
OG0005198	LOC6507323|XP_001956249.3|DANA	LOC108035936|XP_016967217.1|DBIA
OG0005199	LOC6494008|XP_001961155.1|DANA	LOC108030142|XP_016958347.1|DBIA
OG0005200	LOC6495961|XP_001959937.1|DANA	LOC108022483|XP_016946922.1|DBIA
OG0005201	LOC6494378|XP_001960432.1|DANA	LOC108022445|XP_016946837.1|DBIA
OG0005202	LOC6496038|XP_001960097.2|DANA	LOC108036571|XP_016968308.1|DBIA
OG0005203	LOC6496331|XP_014763763.1|DANA	LOC108036344|XP_016967900.1|DBIA
OG0005204	LOC6497765|XP_001961400.2|DANA	LOC108034092|XP_016964348.1|DBIA
OG0005205	LOC6498486|XP_001962927.1|DANA	LOC108034716|XP_016965149.1|DBIA
OG0005206	LOC6495905|XP_001959830.1|DANA	LOC108022974|XP_016947688.1|DBIA
OG0005207	LOC6495314|XP_001958645.1|DANA	LOC108036400|XP_016968007.1|DBIA
OG0005208	LOC6494161|XP_001960847.1|DANA	LOC108036268|XP_016967768.1|DBIA
OG0005209	LOC6497719|XP_001961494.1|DANA	LOC108029212|XP_016956892.1|DBIA
OG0005210	LOC6497718|XP_032307452.1|DANA	LOC108029152|XP_016956774.1|DBIA
OG0005211	LOC6506130|XP_001958491.1|DANA	LOC108030860|XP_016959492.1|DBIA
OG0005212	LOC6496311|XP_001960676.1|DANA	LOC108026820|XP_016953476.1|DBIA
OG0005213	LOC6504104|XP_001964187.1|DANA	LOC108023408|XP_016948355.1|DBIA
OG0005214	LOC6497576|XP_001961780.2|DANA	LOC108036759|XP_016968577.1|DBIA
OG0005215	LOC6498062|XP_001962008.1|DANA	LOC108029235|XP_016956918.1|DBIA
OG0005216	LOC6496871|XP_001963237.1|DANA	LOC108036103|XP_016967564.1|DBIA
OG0005217	LOC6497248|XP_032307559.1|DANA	LOC108033784|XP_016963877.1|DBIA
OG0005218	LOC6504826|XP_014760469.1|DANA	LOC108036785|XP_016968618.1|DBIA
OG0005219	LOC6495797|XP_001959608.1|DANA	LOC108036603|XP_016968354.1|DBIA
OG0005220	LOC6507653|XP_001956081.1|DANA	LOC108028879|XP_016956379.1|DBIA
OG0005221	LOC6505365|XP_001964857.1|DANA	LOC108032802|XP_016962297.1|DBIA
OG0005222	LOC6497598|XP_032307783.1|DANA	LOC108033619|XP_016963472.1|DBIA
OG0005223	LOC6504338|XP_001965023.1|DANA	LOC108032674|XP_016962132.1|DBIA
OG0005224	LOC6498344|XP_032307791.1|DANA	LOC108036724|XP_016968512.1|DBIA
OG0005225	LOC6497163|XP_001962644.1|DANA	LOC108027653|XP_016954659.1|DBIA
OG0005226	LOC6497396|XP_032307331.1|DANA	LOC108036763|XP_016968584.1|DBIA
OG0005227	LOC6498139|XP_001962158.1|DANA	LOC108034201|XP_016964521.1|DBIA
OG0005228	LOC6497402|XP_032307620.1|DANA	LOC108033662|XP_016963588.1|DBIA
OG0005229	LOC6497891|XP_001961657.1|DANA	LOC108029150|XP_016956770.1|DBIA
OG0005230	LOC6497058|XP_001962836.1|DANA	LOC108033769|XP_016963854.1|DBIA
OG0005231	LOC6497676|XP_001961595.2|DANA	LOC108033324|XP_016963102.1|DBIA
OG0005232	LOC6497732|XP_032307377.1|DANA	LOC108027824|XP_016954894.1|DBIA
OG0005233	LOC6497714|XP_001961501.1|DANA	LOC108028981|XP_016956510.1|DBIA
OG0005234	LOC6497065|XP_001962820.3|DANA	LOC108032763|XP_016962248.1|DBIA
OG0005235	LOC6497883|XP_001961642.1|DANA	LOC108033933|XP_016964101.1|DBIA
OG0005236	LOC6506743|XP_001965240.1|DANA	LOC108027680|XP_016954715.1|DBIA
OG0005237	LOC6503824|XP_032311166.1|DANA	LOC108027837|XP_016954911.1|DBIA
OG0005238	LOC6503816|XP_001965244.1|DANA	LOC108027734|XP_016954775.1|DBIA
OG0005239	LOC6497432|XP_001962095.1|DANA	LOC108036125|XP_016967599.1|DBIA
OG0005240	LOC6496932|XP_032311045.1|DANA	LOC108034277|XP_016964625.1|DBIA
OG0005241	LOC6497553|XP_001961835.1|DANA	LOC108027783|XP_016954836.1|DBIA
OG0005242	LOC6498626|XP_001963182.1|DANA	LOC108033856|XP_016963980.1|DBIA
OG0005243	LOC6497639|XP_001961658.2|DANA	LOC108029121|XP_016956727.1|DBIA
OG0005244	LOC6500658|XP_001953665.1|DANA	LOC108031666|XP_016960792.1|DBIA
OG0005245	LOC6500112|XP_032305902.1|DANA	LOC108027292|XP_016954174.1|DBIA
OG0005246	LOC6507425|XP_001965374.1|DANA	LOC108029169|XP_016956803.1|DBIA
OG0005247	LOC6494699|XP_001959833.1|DANA	LOC108022686|XP_016947247.1|DBIA
OG0005248	LOC6494653|XP_001965951.3|DANA	LOC108031413|XP_016960302.1|DBIA
OG0005249	LOC6501021|XP_001954390.2|DANA	LOC108023968|XP_016949181.1|DBIA
OG0005250	LOC6497149|XP_032311015.1|DANA	LOC108033725|XP_016963760.1|DBIA
OG0005251	LOC6496940|XP_032311418.1|DANA	LOC108033970|XP_016964171.1|DBIA
OG0005252	LOC6497527|XP_032307425.1|DANA	LOC108033632|XP_016963539.1|DBIA
OG0005253	LOC6506776|XP_032311245.1|DANA	LOC108033624|XP_016963486.1|DBIA
OG0005254	LOC6497074|XP_001962804.1|DANA	LOC108032385|XP_016961695.1|DBIA
OG0005255	LOC6497073|XP_001962805.2|DANA	LOC108032746|XP_016962222.1|DBIA
OG0005256	LOC26514584|XP_014760154.1|DANA	LOC108024076|XP_016949336.1|DBIA
OG0005257	LOC6497497|XP_001961961.1|DANA	LOC108036143|XP_016967620.1|DBIA
OG0005258	LOC6505387|XP_001964874.1|DANA	LOC108032707|XP_016962175.1|DBIA
OG0005259	LOC6498224|XP_001962332.2|DANA	LOC108032636|XP_016962069.1|DBIA
OG0005260	LOC6497318|XP_001962333.1|DANA	LOC108032635|XP_016962068.1|DBIA
OG0005261	LOC6496920|XP_001963140.1|DANA	LOC108034012|XP_016964230.1|DBIA
OG0005262	LOC6497213|XP_001962547.1|DANA	LOC108029175|XP_016956817.1|DBIA
OG0005263	LOC6498433|XP_001962810.1|DANA	LOC108032643|XP_016962078.1|DBIA
OG0005264	LOC6501383|XP_001955121.2|DANA	LOC108024834|XP_016950457.1|DBIA
OG0005265	LOC6497069|XP_032310880.1|DANA	LOC108032657|XP_016962102.1|DBIA
OG0005266	LOC6497735|XP_001961458.1|DANA	LOC108032716|XP_016962186.1|DBIA
OG0005267	LOC6503293|XP_001967566.1|DANA	LOC108027776|XP_016954827.1|DBIA
OG0005268	LOC6503297|XP_001967565.1|DANA	LOC108027772|XP_016954823.1|DBIA
OG0005269	LOC6496722|XP_032309171.1|DANA	LOC108027855|XP_016954942.1|DBIA
OG0005270	LOC6497943|XP_001961767.1|DANA	LOC108034329|XP_016964695.1|DBIA
OG0005271	LOC6497512|XP_001961930.1|DANA	LOC108033740|XP_016963787.1|DBIA
OG0005272	LOC6498032|XP_001961932.1|DANA	LOC108034064|XP_016964307.1|DBIA
OG0005273	LOC6498033|XP_001961939.1|DANA	LOC108036061|XP_016967493.1|DBIA
OG0005274	LOC6497582|XP_001961770.1|DANA	LOC108033976|XP_016964183.1|DBIA
OG0005275	LOC6496955|XP_032310987.1|DANA	LOC108034489|XP_016964886.1|DBIA
OG0005276	LOC6498059|XP_001961992.1|DANA	LOC108029243|XP_016956927.1|DBIA
OG0005277	LOC6497471|XP_001962006.2|DANA	LOC108029301|XP_016956993.1|DBIA
OG0005278	LOC6495042|XP_001959181.1|DANA	LOC108030241|XP_016958536.1|DBIA
OG0005279	LOC6497327|XP_032307553.1|DANA	LOC108021857|XP_016946134.1|DBIA
OG0005280	LOC6497557|XP_001961823.1|DANA	LOC108027877|XP_016954982.1|DBIA
OG0005281	LOC6498316|XP_001962520.1|DANA	LOC108029128|XP_016956738.1|DBIA
OG0005282	LOC6499142|XP_001955218.1|DANA	LOC108027304|XP_016954186.1|DBIA
OG0005283	LOC6500750|XP_001953841.1|DANA	LOC108026362|XP_016952765.1|DBIA
OG0005284	LOC6497965|XP_032307732.1|DANA	LOC108033777|XP_016963866.1|DBIA
OG0005285	LOC6497565|XP_001961806.1|DANA	LOC108034281|XP_016964629.1|DBIA
OG0005286	LOC6497556|XP_032307614.1|DANA	LOC108027782|XP_016954834.1|DBIA
OG0005287	LOC6497975|XP_001961827.1|DANA	LOC108027780|XP_016954832.1|DBIA
OG0005288	LOC6498666|XP_001963277.2|DANA	LOC108033693|XP_016963681.1|DBIA
OG0005289	LOC116656186|XP_032311507.1|DANA	LOC108027345|XP_016954255.1|DBIA
OG0005290	LOC6494490|XP_001965913.1|DANA	LOC108027299|XP_016954181.1|DBIA
OG0005291	LOC6504349|XP_001965006.1|DANA	LOC108032349|XP_016961649.1|DBIA
OG0005292	LOC6505756|XP_001965008.1|DANA	LOC108032541|XP_016961903.1|DBIA
OG0005293	LOC6497167|XP_001962637.3|DANA	LOC108029307|XP_016957000.1|DBIA
OG0005294	LOC6504237|XP_001965109.1|DANA	LOC108034175|XP_016964476.1|DBIA
OG0005295	LOC6505753|XP_032311327.1|DANA	LOC108032564|XP_016961936.1|DBIA
OG0005296	LOC6499137|XP_032309931.1|DANA	LOC108027206|XP_016954005.1|DBIA
OG0005297	LOC6498338|XP_032307745.1|DANA	LOC108036119|XP_016967592.1|DBIA
OG0005298	LOC6505459|XP_001964919.1|DANA	LOC108032738|XP_016962212.1|DBIA
OG0005299	LOC6506012|XP_001964777.1|DANA	LOC108025479|XP_016951481.1|DBIA
OG0005300	LOC6503872|XP_001963754.1|DANA	LOC108023793|XP_016948921.1|DBIA
OG0005301	LOC6496982|XP_032311293.1|DANA	LOC108034794|XP_016965275.1|DBIA
OG0005302	LOC6494651|XP_001959927.1|DANA	LOC108030265|XP_016958577.1|DBIA
OG0005303	LOC6497636|XP_001961665.1|DANA	LOC108033932|XP_016964100.1|DBIA
OG0005304	LOC6506329|XP_001965153.1|DANA	LOC108034296|XP_016964647.1|DBIA
OG0005305	LOC6495600|XP_001959180.1|DANA	LOC108030242|XP_016958537.1|DBIA
OG0005306	LOC6497368|XP_001962228.1|DANA	LOC108034905|XP_016965627.1|DBIA
OG0005307	LOC6497061|XP_014761510.1|DANA	LOC108033401|XP_016963209.1|DBIA
OG0005308	LOC6496917|XP_001963144.1|DANA	LOC108033905|XP_016964060.1|DBIA
OG0005309	LOC6497002|XP_032311104.1|DANA	LOC108034666|XP_016965097.1|DBIA
OG0005310	LOC6498079|XP_014761965.1|DANA	LOC108036137|XP_016967612.1|DBIA
OG0005311	LOC6497033|XP_001962880.1|DANA	LOC108033927|XP_016964091.1|DBIA
OG0005312	LOC6498452|XP_032311296.1|DANA	LOC108036760|XP_016968579.1|DBIA
OG0005313	LOC6496952|XP_001963068.1|DANA	LOC108034881|XP_016965578.1|DBIA
OG0005314	LOC6498304|XP_001962501.1|DANA	LOC108033984|XP_016964197.1|DBIA
OG0005315	LOC6497877|XP_001961629.3|DANA	LOC108033794|XP_016963893.1|DBIA
OG0005316	LOC6495601|XP_014763364.1|DANA	LOC108030195|XP_016958439.1|DBIA
OG0005317	LOC6506962|XP_001965286.1|DANA	LOC108034592|XP_016965017.1|DBIA
OG0005318	LOC6498732|XP_001965864.3|DANA	LOC108032711|XP_016962185.1|DBIA
OG0005319	LOC6497168|XP_001962635.1|DANA	LOC108029167|XP_016956801.1|DBIA
OG0005320	LOC6497270|XP_001962426.2|DANA	LOC108032666|XP_016962115.1|DBIA
OG0005321	LOC6496878|XP_001963222.1|DANA	LOC108034068|XP_016964312.1|DBIA
OG0005322	LOC6498127|XP_001962133.1|DANA	LOC108032670|XP_016962122.1|DBIA
OG0005323	LOC6505363|XP_032311047.1|DANA	LOC108032614|XP_016962039.1|DBIA
OG0005324	LOC6505465|XP_001964926.1|DANA	LOC108032726|XP_016962195.1|DBIA
OG0005325	LOC26515103|XP_014762401.1|DANA	LOC108027779|XP_016954831.1|DBIA
OG0005326	LOC6505467|XP_001964927.1|DANA	LOC108032816|XP_016962319.1|DBIA
OG0005327	LOC6504805|XP_032311164.1|DANA	LOC108032785|XP_016962277.1|DBIA
OG0005328	LOC6500922|XP_001954168.1|DANA	LOC108024620|XP_016950147.1|DBIA
OG0005329	LOC6493009|XP_001956844.1|DANA	LOC108029779|XP_016957781.1|DBIA
OG0005330	LOC6507004|XP_001956845.1|DANA	LOC108029769|XP_016957770.1|DBIA
OG0005331	LOC6503298|XP_001967567.1|DANA	LOC108029181|XP_016956833.1|DBIA
OG0005332	LOC6497380|XP_001962202.1|DANA	LOC108034272|XP_016964619.1|DBIA
OG0005333	LOC6497019|XP_001962919.1|DANA	LOC108034297|XP_016964648.1|DBIA
OG0005334	LOC6498583|XP_001963111.1|DANA	LOC108034009|XP_016964228.1|DBIA
OG0005335	LOC26514220|XP_014763991.1|DANA	LOC108029672|XP_016957607.1|DBIA
OG0005336	LOC6494630|XP_001959981.1|DANA	LOC108036353|XP_016967918.1|DBIA
OG0005337	LOC6494208|XP_001960746.2|DANA	LOC108022841|XP_016947501.1|DBIA
OG0005338	LOC6496963|XP_001963045.2|DANA	LOC108034822|XP_016965414.1|DBIA
OG0005339	LOC6496923|XP_001963134.3|DANA	LOC108033290|XP_016963045.1|DBIA
OG0005340	LOC6498542|XP_001963029.1|DANA	LOC108034742|XP_016965180.1|DBIA
OG0005341	LOC6495422|XP_001958814.1|DANA	LOC108029797|XP_016957800.1|DBIA
OG0005342	LOC6506038|XP_001965087.1|DANA	LOC108034132|XP_016964410.1|DBIA
OG0005343	LOC6496513|XP_001961050.1|DANA	LOC108030390|XP_016958761.1|DBIA
OG0005344	LOC6495141|XP_001958970.3|DANA	LOC108029968|XP_016957962.1|DBIA
OG0005345	LOC6498509|XP_001962969.1|DANA	LOC108034310|XP_016964669.1|DBIA
OG0005346	LOC6497290|XP_032307626.1|DANA	LOC108033424|XP_016963234.1|DBIA
OG0005347	LOC6507187|XP_032311064.1|DANA	LOC108029174|XP_016956813.1|DBIA
OG0005348	LOC6496950|XP_001963076.2|DANA	LOC108034534|XP_016964952.1|DBIA
OG0005349	LOC6496953|XP_001963067.1|DANA	LOC108035125|XP_016966049.1|DBIA
OG0005350	LOC6497583|XP_001961769.1|DANA	LOC108033249|XP_016963004.1|DBIA
OG0005351	LOC6493356|XP_001957587.1|DANA	LOC108034809|XP_016965332.1|DBIA
OG0005352	LOC6498585|XP_014762190.1|DANA	LOC108033956|XP_016964143.1|DBIA
OG0005353	LOC6495131|XP_001958987.3|DANA	LOC108023017|XP_016947741.1|DBIA
OG0005354	LOC6497806|XP_032307517.1|DANA	LOC108027758|XP_016954800.1|DBIA
OG0005355	LOC6503329|XP_001965397.2|DANA	LOC108029093|XP_016956672.1|DBIA
OG0005356	LOC6507554|XP_001965395.1|DANA	LOC108029096|XP_016956675.1|DBIA
OG0005357	LOC6505498|XP_014760503.1|DANA	LOC108033893|XP_016964033.1|DBIA
OG0005358	LOC6497769|XP_001961406.1|DANA	LOC108033873|XP_016964004.1|DBIA
OG0005359	LOC6494183|XP_001960815.1|DANA	LOC108022473|XP_016946911.1|DBIA
OG0005360	LOC6493668|XP_001958191.1|DANA	LOC108035950|XP_016967242.1|DBIA
OG0005361	LOC6496892|XP_032310898.1|DANA	LOC108033979|XP_016964189.1|DBIA
OG0005362	LOC6496961|XP_001963050.1|DANA	LOC108034819|XP_016965389.1|DBIA
OG0005363	LOC6497135|XP_001962686.1|DANA	LOC108034238|XP_016964576.1|DBIA
OG0005364	LOC6495580|XP_001959136.1|DANA	LOC108022920|XP_016947620.1|DBIA
OG0005365	LOC6498166|XP_032307394.1|DANA	LOC108033909|XP_016964064.1|DBIA
OG0005366	LOC6498167|XP_001962221.2|DANA	LOC108034041|XP_016964276.1|DBIA
OG0005367	LOC6497370|XP_001962223.1|DANA	LOC108034000|XP_016964217.1|DBIA
OG0005368	LOC6499992|XP_032306527.1|DANA	LOC108031112|XP_016959812.1|DBIA
OG0005369	LOC6498679|XP_001963309.1|DANA	LOC108027750|XP_016954791.1|DBIA
OG0005370	LOC6497059|XP_001962835.2|DANA	LOC108033814|XP_016963928.1|DBIA
OG0005371	LOC6498445|XP_001962833.1|DANA	LOC108034250|XP_016964592.1|DBIA
OG0005372	LOC6505686|XP_001964457.1|DANA	LOC108032027|XP_016961326.1|DBIA
OG0005373	LOC6498653|XP_032308663.1|DANA	LOC108021884|XP_016946211.1|DBIA
OG0005374	LOC6497369|XP_001962225.1|DANA	LOC108035104|XP_016966026.1|DBIA
OG0005375	LOC6498169|XP_001962224.2|DANA	LOC108035097|XP_016966013.1|DBIA
OG0005376	LOC6503806|XP_001965245.2|DANA	LOC108027755|XP_016954796.1|DBIA
OG0005377	LOC6507605|XP_001955990.1|DANA	LOC108029266|XP_016956957.1|DBIA
OG0005378	LOC6497542|XP_001961863.3|DANA	LOC108027788|XP_016954845.1|DBIA
OG0005379	LOC6497429|XP_001962101.2|DANA	LOC108036163|XP_016967643.1|DBIA
OG0005380	LOC6497992|XP_001961852.2|DANA	LOC108027886|XP_016954993.1|DBIA
OG0005381	LOC6497634|XP_001961670.2|DANA	LOC108033699|XP_016963691.1|DBIA
OG0005382	LOC6506907|XP_014760582.1|DANA	LOC108033709|XP_016963720.1|DBIA
OG0005383	LOC6493407|XP_032310777.1|DANA	LOC108028660|XP_016956077.1|DBIA
OG0005384	LOC6499318|XP_001954881.1|DANA	LOC108023419|XP_016948388.1|DBIA
OG0005385	LOC6495522|XP_001959031.1|DANA	LOC108029677|XP_016957615.1|DBIA
OG0005386	LOC6494143|XP_014762648.1|DANA	LOC108036678|XP_016968449.1|DBIA
OG0005387	LOC6500845|XP_032305746.1|DANA	LOC108031430|XP_016960322.1|DBIA
OG0005388	LOC6498320|XP_001962532.1|DANA	LOC108034338|XP_016964710.1|DBIA
OG0005389	LOC6506002|XP_001965063.1|DANA	LOC108033966|XP_016964164.1|DBIA
OG0005390	LOC6498523|XP_001962990.1|DANA	LOC108029089|XP_016956666.1|DBIA
OG0005391	LOC6498521|XP_001962988.1|DANA	LOC108029091|XP_016956668.1|DBIA
OG0005392	LOC6497920|XP_001961713.1|DANA	LOC108033349|XP_016963147.1|DBIA
OG0005393	LOC6500867|XP_001954068.1|DANA	LOC108025595|XP_016951617.1|DBIA
OG0005394	LOC6497921|XP_001961715.1|DANA	LOC108033861|XP_016963989.1|DBIA
OG0005395	LOC6497873|XP_001961618.1|DANA	LOC108033672|XP_016963606.1|DBIA
OG0005396	LOC6498081|XP_001962045.1|DANA	LOC108036067|XP_016967500.1|DBIA
OG0005397	LOC6498080|XP_001962044.1|DANA	LOC108036049|XP_016967480.1|DBIA
OG0005398	LOC6500035|XP_001953349.2|DANA	LOC108032858|XP_016962348.1|DBIA
OG0005399	LOC6495427|XP_032306827.1|DANA	LOC108029696|XP_016957648.1|DBIA
OG0005400	LOC6495567|XP_032306577.1|DANA	LOC108036612|XP_016968363.1|DBIA
OG0005401	LOC6497457|XP_001962033.1|DANA	LOC108036142|XP_016967618.1|DBIA
OG0005402	LOC6498076|XP_001962035.1|DANA	LOC108036128|XP_016967601.1|DBIA
OG0005403	LOC6497454|XP_001962040.1|DANA	LOC108036145|XP_016967622.1|DBIA
OG0005404	LOC6498078|XP_001962039.1|DANA	LOC108036146|XP_016967623.1|DBIA
OG0005405	LOC6495856|XP_001959716.1|DANA	LOC108026900|XP_016953598.1|DBIA
