Orthogroup	DELE.longest_only	DBIA.longest_only
OG0004716	LOC108136785|XP_017113635.1|DELE	LOC108026288|XP_016952643.1|DBIA
OG0004717	LOC108137289|XP_017114396.1|DELE	LOC108027610|XP_016954620.1|DBIA
OG0004718	LOC108134748|XP_017110677.1|DELE	LOC108035351|XP_016966435.1|DBIA
OG0004719	LOC108143939|XP_017124018.1|DELE	LOC108025297|XP_016951176.1|DBIA
OG0004720	LOC108136736|XP_017113565.1|DELE	LOC108026147|XP_016952370.1|DBIA
OG0004721	LOC108148649|XP_017131262.1|DELE	LOC108024564|XP_016950047.1|DBIA
OG0004722	LOC108148991|XP_017131822.1|DELE	LOC108026405|XP_016952818.1|DBIA
OG0004723	LOC108147735|XP_017129954.1|DELE	LOC108025904|XP_016952077.1|DBIA
OG0004724	LOC108135850|XP_017112230.1|DELE	LOC108032158|XP_016961493.1|DBIA
OG0004725	LOC108148642|XP_017131255.1|DELE	LOC108025351|XP_016951300.1|DBIA
OG0004726	LOC108147265|XP_017129159.1|DELE	LOC108024764|XP_016950366.1|DBIA
OG0004727	LOC108147275|XP_017129172.1|DELE	LOC108024649|XP_016950191.1|DBIA
OG0004728	LOC108134599|XP_017110451.1|DELE	LOC108027387|XP_016954311.1|DBIA
OG0004729	LOC108138449|XP_017116140.1|DELE	LOC108023929|XP_016949102.1|DBIA
OG0004730	LOC108150723|XP_017134509.1|DELE	LOC108034293|XP_016964643.1|DBIA
OG0004731	LOC108135765|XP_017112104.1|DELE	LOC108031802|XP_016961011.1|DBIA
OG0004732	LOC108135136|XP_017111233.1|DELE	LOC108032257|XP_016961610.1|DBIA
OG0004733	LOC108140715|XP_017119166.1|DELE	LOC108024694|XP_016950262.1|DBIA
OG0004734	LOC108144049|XP_017124180.1|DELE	LOC108032242|XP_016961595.1|DBIA
OG0004735	LOC108143117|XP_017122833.1|DELE	LOC108023867|XP_016949020.1|DBIA
OG0004736	LOC108147178|XP_017129007.1|DELE	LOC108024550|XP_016950018.1|DBIA
OG0004737	LOC108140981|XP_017119539.1|DELE	LOC108024932|XP_016950619.1|DBIA
OG0004738	LOC108141132|XP_017119843.1|DELE	LOC108024966|XP_016950694.1|DBIA
OG0004739	LOC108150377|XP_017134009.1|DELE	LOC108024529|XP_016949984.1|DBIA
OG0004740	LOC108142904|XP_017122480.1|DELE	LOC108032226|XP_016961578.1|DBIA
OG0004741	LOC108135776|XP_017112124.1|DELE	LOC108031579|XP_016960632.1|DBIA
OG0004742	LOC108145265|XP_017126027.1|DELE	LOC108035605|XP_016966778.1|DBIA
OG0004743	LOC108135820|XP_017112190.1|DELE	LOC108031976|XP_016961259.1|DBIA
OG0004744	LOC108138238|XP_017115858.1|DELE	LOC108029012|XP_016956547.1|DBIA
OG0004745	LOC108141098|XP_017119790.1|DELE	LOC108032906|XP_016962455.1|DBIA
OG0004746	LOC108140653|XP_017119072.1|DELE	LOC108025329|XP_016951245.1|DBIA
OG0004747	LOC108140654|XP_017119073.1|DELE	LOC108025331|XP_016951247.1|DBIA
OG0004748	LOC108140595|XP_017118989.1|DELE	LOC108025036|XP_016950780.1|DBIA
OG0004749	LOC108140576|XP_017118939.1|DELE	LOC108031730|XP_016960893.1|DBIA
OG0004750	LOC108144078|XP_017124217.1|DELE	LOC108031573|XP_016960620.1|DBIA
OG0004751	LOC108140677|XP_017119112.1|DELE	LOC108026190|XP_016952469.1|DBIA
OG0004752	LOC108148583|XP_017131118.1|DELE	LOC108025158|XP_016950924.1|DBIA
OG0004753	LOC108143011|XP_017122689.1|DELE	LOC108031716|XP_016960874.1|DBIA
OG0004754	LOC108148823|XP_017131568.1|DELE	LOC108024698|XP_016950265.1|DBIA
OG0004755	LOC108136918|XP_017113875.1|DELE	LOC108031749|XP_016960942.1|DBIA
OG0004756	LOC108136917|XP_017113874.1|DELE	LOC108031746|XP_016960936.1|DBIA
OG0004757	LOC108134801|XP_017110745.1|DELE	LOC108024183|XP_016949512.1|DBIA
OG0004758	LOC108136934|XP_017113898.1|DELE	LOC108025237|XP_016951076.1|DBIA
OG0004759	LOC108143938|XP_017124016.1|DELE	LOC108031727|XP_016960887.1|DBIA
OG0004760	LOC108139329|XP_017117528.1|DELE	LOC108031890|XP_016961148.1|DBIA
OG0004761	LOC108148268|XP_017130710.1|DELE	LOC108031459|XP_016960385.1|DBIA
OG0004762	LOC108135260|XP_017111418.1|DELE	LOC108034004|XP_016964223.1|DBIA
OG0004763	LOC108136701|XP_017113514.1|DELE	LOC108025298|XP_016951183.1|DBIA
OG0004764	LOC108139291|XP_017117477.1|DELE	LOC108032137|XP_016961462.1|DBIA
OG0004765	LOC108143017|XP_017122698.1|DELE	LOC108031765|XP_016960961.1|DBIA
OG0004766	LOC108143098|XP_017122807.1|DELE	LOC108032141|XP_016961465.1|DBIA
OG0004767	LOC108141223|XP_017119964.1|DELE	LOC108024994|XP_016950739.1|DBIA
OG0004768	LOC108141162|XP_017119878.1|DELE	LOC108024948|XP_016950667.1|DBIA
OG0004769	LOC108141724|XP_017120705.1|DELE	LOC108033350|XP_016963148.1|DBIA
OG0004770	LOC108136898|XP_017113844.1|DELE	LOC108024877|XP_016950514.1|DBIA
OG0004771	LOC108148751|XP_017131436.1|DELE	LOC108025281|XP_016951145.1|DBIA
OG0004772	LOC108143978|XP_017124077.1|DELE	LOC108031825|XP_016961047.1|DBIA
OG0004773	LOC108140491|XP_017118749.1|DELE	LOC108031400|XP_016960256.1|DBIA
OG0004774	LOC108140489|XP_017118728.1|DELE	LOC108031401|XP_016960257.1|DBIA
OG0004775	LOC108135779|XP_017112128.1|DELE	LOC108031478|XP_016960438.1|DBIA
OG0004776	LOC108145097|XP_017125778.1|DELE	LOC108030334|XP_016958686.1|DBIA
OG0004777	LOC108135463|XP_017111695.1|DELE	LOC108025105|XP_016950898.1|DBIA
OG0004778	LOC108149554|XP_017132680.1|DELE	LOC108032797|XP_016962292.1|DBIA
OG0004779	LOC108135470|XP_017111704.1|DELE	LOC108024789|XP_016950396.1|DBIA
OG0004780	LOC108138656|XP_017116486.1|DELE	LOC108027703|XP_016954742.1|DBIA
OG0004781	LOC108135800|XP_017112160.1|DELE	LOC108031947|XP_016961220.1|DBIA
OG0004782	LOC108136733|XP_017113559.1|DELE	LOC108026145|XP_016952364.1|DBIA
OG0004783	LOC108137129|XP_017114157.1|DELE	LOC108023970|XP_016949182.1|DBIA
OG0004784	LOC108148350|XP_017130854.1|DELE	LOC108027066|XP_016953765.1|DBIA
OG0004785	LOC108148217|XP_017130617.1|DELE	LOC108027062|XP_016953760.1|DBIA
OG0004786	LOC108148335|XP_017130826.1|DELE	LOC108027447|XP_016954387.1|DBIA
OG0004787	LOC108148419|XP_017130948.1|DELE	LOC108027134|XP_016953841.1|DBIA
OG0004788	LOC108148213|XP_017130611.1|DELE	LOC108027137|XP_016953843.1|DBIA
OG0004790	LOC108148985|XP_017131815.1|DELE	LOC108025542|XP_016951561.1|DBIA
OG0004791	LOC108143013|XP_017122692.1|DELE	LOC108025266|XP_016951116.1|DBIA
OG0004792	LOC108135853|XP_017112235.1|DELE	LOC108032220|XP_016961572.1|DBIA
OG0004793	LOC108148544|XP_017131077.1|DELE	LOC108025248|XP_016951088.1|DBIA
OG0004794	LOC108139250|XP_017117415.1|DELE	LOC108031739|XP_016960922.1|DBIA
OG0004795	LOC108134698|XP_017110587.1|DELE	LOC108024749|XP_016950348.1|DBIA
OG0004796	LOC108135818|XP_017112183.1|DELE	LOC108031734|XP_016960905.1|DBIA
OG0004797	LOC108143975|XP_017124069.1|DELE	LOC108031946|XP_016961216.1|DBIA
OG0004798	LOC108148505|XP_017131031.1|DELE	LOC108026043|XP_016952227.1|DBIA
OG0004799	LOC108143874|XP_017123931.1|DELE	LOC108031675|XP_016960803.1|DBIA
OG0004800	LOC108139336|XP_017117540.1|DELE	LOC108032149|XP_016961478.1|DBIA
OG0004801	LOC108143878|XP_017123939.1|DELE	LOC108026436|XP_016952862.1|DBIA
OG0004802	LOC108140499|XP_017118764.1|DELE	LOC108032074|XP_016961383.1|DBIA
OG0004803	LOC108148672|XP_017131295.1|DELE	LOC108024573|XP_016950059.1|DBIA
OG0004804	LOC108141077|XP_017119739.1|DELE	LOC108024949|XP_016950672.1|DBIA
OG0004805	LOC108142980|XP_017122630.1|DELE	LOC108031469|XP_016960410.1|DBIA
OG0004806	LOC108136281|XP_017112855.1|DELE	LOC108035981|XP_016967311.1|DBIA
OG0004807	LOC108143986|XP_017124089.1|DELE	LOC108026054|XP_016952237.1|DBIA
OG0004808	LOC108135158|XP_017111269.1|DELE	LOC108032179|XP_016961523.1|DBIA
OG0004809	LOC108140616|XP_017119018.1|DELE	LOC108032208|XP_016961557.1|DBIA
OG0004810	LOC108140614|XP_017119017.1|DELE	LOC108031968|XP_016961249.1|DBIA
OG0004811	LOC108142768|XP_017122294.1|DELE	LOC108028686|XP_016956115.1|DBIA
OG0004812	LOC108142948|XP_017122559.1|DELE	LOC108031381|XP_016960223.1|DBIA
OG0004813	LOC108136964|XP_017113943.1|DELE	LOC108024785|XP_016950389.1|DBIA
OG0004814	LOC108139327|XP_017117526.1|DELE	LOC108031658|XP_016960782.1|DBIA
OG0004815	LOC108141101|XP_017119802.1|DELE	LOC108033095|XP_016962780.1|DBIA
OG0004816	LOC108136405|XP_017113003.1|DELE	LOC108023320|XP_016948112.1|DBIA
OG0004817	LOC108136552|XP_017113347.1|DELE	LOC108023599|XP_016948695.1|DBIA
OG0004818	LOC108144060|XP_017124194.1|DELE	LOC108032055|XP_016961360.1|DBIA
OG0004819	LOC108148623|XP_017131215.1|DELE	LOC108031907|XP_016961164.1|DBIA
OG0004820	LOC108135132|XP_017111229.1|DELE	LOC108031871|XP_016961118.1|DBIA
OG0004821	LOC108148748|XP_017131431.1|DELE	LOC108025278|XP_016951140.1|DBIA
OG0004822	LOC108139213|XP_017117353.1|DELE	LOC108024596|XP_016950094.1|DBIA
OG0004823	LOC108139205|XP_017117337.1|DELE	LOC108031506|XP_016960502.1|DBIA
OG0004824	LOC108139207|XP_017117342.1|DELE	LOC108032017|XP_016961312.1|DBIA
OG0004825	LOC108145314|XP_017126159.1|DELE	LOC108035978|XP_016967292.1|DBIA
OG0004826	LOC108148342|XP_017130843.1|DELE	LOC108027326|XP_016954224.1|DBIA
OG0004827	LOC108141164|XP_017119880.1|DELE	LOC108024971|XP_016950703.1|DBIA
OG0004828	LOC108135190|XP_017111303.1|DELE	LOC108024724|XP_016950306.1|DBIA
OG0004829	LOC108136989|XP_017113973.1|DELE	LOC108026391|XP_016952802.1|DBIA
OG0004830	LOC108134779|XP_017110716.1|DELE	LOC108027238|XP_016954061.1|DBIA
OG0004831	LOC108142607|XP_017122070.1|DELE	LOC108028503|XP_016955871.1|DBIA
OG0004832	LOC108135811|XP_017112176.1|DELE	LOC108031663|XP_016960788.1|DBIA
OG0004833	LOC108137494|XP_017114700.1|DELE	LOC108027397|XP_016954324.1|DBIA
OG0004834	LOC108135217|XP_017111333.1|DELE	LOC108024720|XP_016950300.1|DBIA
OG0004835	LOC108135622|XP_017111933.1|DELE	LOC108024859|XP_016950489.1|DBIA
OG0004836	LOC108148828|XP_017131581.1|DELE	LOC108031779|XP_016960982.1|DBIA
OG0004837	LOC108142812|XP_017122362.1|DELE	LOC108028322|XP_016955544.1|DBIA
OG0004838	LOC108150214|XP_017133727.1|DELE	LOC108031559|XP_016960594.1|DBIA
OG0004839	LOC108134842|XP_017110796.1|DELE	LOC108031558|XP_016960590.1|DBIA
OG0004840	LOC108136881|XP_017113821.1|DELE	LOC108026306|XP_016952679.1|DBIA
OG0004841	LOC108139076|XP_017117188.1|DELE	LOC108029271|XP_016956959.1|DBIA
OG0004842	LOC108148483|XP_017131006.1|DELE	LOC108026006|XP_016952185.1|DBIA
OG0004843	LOC108136752|XP_017113590.1|DELE	LOC108024412|XP_016949820.1|DBIA
OG0004844	LOC108138294|XP_017115939.1|DELE	LOC108036800|XP_016968637.1|DBIA
OG0004845	LOC108141083|XP_017119746.1|DELE	LOC108032890|XP_016962414.1|DBIA
OG0004846	LOC108134730|XP_017110624.1|DELE	LOC108029119|XP_016956721.1|DBIA
OG0004847	LOC108134727|XP_017110620.1|DELE	LOC108029117|XP_016956719.1|DBIA
OG0004848	LOC108135431|XP_017111660.1|DELE	LOC108025022|XP_016950770.1|DBIA
OG0004849	LOC108149373|XP_017132369.1|DELE	LOC108032503|XP_016961817.1|DBIA
OG0004850	LOC108148253|XP_017130657.1|DELE	LOC108027265|XP_016954125.1|DBIA
OG0004851	LOC108148195|XP_017130590.1|DELE	LOC108027051|XP_016953748.1|DBIA
OG0004852	LOC108148386|XP_017130901.1|DELE	LOC108027380|XP_016954300.1|DBIA
OG0004853	LOC108145220|XP_017125964.1|DELE	LOC108026666|XP_016953202.1|DBIA
OG0004854	LOC108146847|XP_017128538.1|DELE	LOC108034928|XP_016965672.1|DBIA
OG0004855	LOC108150348|XP_017133968.1|DELE	LOC108028260|XP_016955439.1|DBIA
OG0004856	LOC108142188|XP_017121361.1|DELE	LOC108035172|XP_016966122.1|DBIA
OG0004857	LOC108146283|XP_017127713.1|DELE	LOC108034599|XP_016965021.1|DBIA
OG0004858	LOC108142651|XP_017122138.1|DELE	LOC108034971|XP_016965773.1|DBIA
OG0004859	LOC108142766|XP_017122292.1|DELE	LOC108034968|XP_016965769.1|DBIA
OG0004860	LOC108146101|XP_017127418.1|DELE	LOC108035613|XP_016966788.1|DBIA
OG0004861	LOC108150213|XP_017133721.1|DELE	LOC108034946|XP_016965714.1|DBIA
OG0004862	LOC108150218|XP_017133738.1|DELE	LOC108034909|XP_016965644.1|DBIA
OG0004863	LOC108147475|XP_017129513.1|DELE	LOC108028459|XP_016955802.1|DBIA
OG0004864	LOC108146406|XP_017127896.1|DELE	LOC108035504|XP_016966651.1|DBIA
OG0004865	LOC108137384|XP_017114533.1|DELE	LOC108024800|XP_016950409.1|DBIA
OG0004866	LOC108146876|XP_017128597.1|DELE	LOC108028607|XP_016956016.1|DBIA
OG0004867	LOC108144497|XP_017124918.1|DELE	LOC108030089|XP_016958215.1|DBIA
OG0004868	LOC108134671|XP_017110556.1|DELE	LOC108024272|XP_016949654.1|DBIA
OG0004869	LOC108145094|XP_017125775.1|DELE	LOC108030052|XP_016958118.1|DBIA
OG0004870	LOC108145069|XP_017125737.1|DELE	LOC108030072|XP_016958161.1|DBIA
OG0004871	LOC108144726|XP_017125312.1|DELE	LOC108022939|XP_016947641.1|DBIA
OG0004872	LOC108141315|XP_017120073.1|DELE	LOC108023097|XP_016947847.1|DBIA
OG0004873	LOC108149511|XP_017132627.1|DELE	LOC108036139|XP_016967613.1|DBIA
OG0004874	LOC108147130|XP_017128910.1|DELE	LOC108025157|XP_016950923.1|DBIA
OG0004875	LOC108136469|XP_017113155.1|DELE	LOC108035773|XP_016966968.1|DBIA
OG0004876	LOC108137322|XP_017114438.1|DELE	LOC108024219|XP_016949574.1|DBIA
OG0004877	LOC108135502|XP_017111735.1|DELE	LOC108030705|XP_016959233.1|DBIA
OG0004878	LOC108149669|XP_017132904.1|DELE	LOC108030409|XP_016958784.1|DBIA
OG0004879	LOC108144499|XP_017124921.1|DELE	LOC108026679|XP_016953244.1|DBIA
OG0004880	LOC108146716|XP_017128293.1|DELE	LOC108030878|XP_016959524.1|DBIA
OG0004881	LOC108142609|XP_017122072.1|DELE	LOC108028543|XP_016955930.1|DBIA
OG0004882	LOC108146920|XP_017128653.1|DELE	LOC108028726|XP_016956176.1|DBIA
OG0004883	LOC108145921|XP_017127096.1|DELE	LOC108035678|XP_016966877.1|DBIA
OG0004884	LOC108144337|XP_017124535.1|DELE	LOC108030063|XP_016958141.1|DBIA
OG0004885	LOC108144990|XP_017125637.1|DELE	LOC108029612|XP_016957484.1|DBIA
OG0004886	LOC108141473|XP_017120367.1|DELE	LOC108036540|XP_016968252.1|DBIA
OG0004887	LOC108148560|XP_017131099.1|DELE	LOC108030453|XP_016958835.1|DBIA
OG0004888	LOC108145167|XP_017125887.1|DELE	LOC108030119|XP_016958308.1|DBIA
OG0004889	LOC108141481|XP_017120382.1|DELE	LOC108036581|XP_016968325.1|DBIA
OG0004890	LOC108144718|XP_017125303.1|DELE	LOC108030143|XP_016958348.1|DBIA
OG0004891	LOC108150033|XP_017133485.1|DELE	LOC108036532|XP_016968243.1|DBIA
OG0004892	LOC108139034|XP_017117136.1|DELE	LOC108030358|XP_016958714.1|DBIA
OG0004893	LOC108134630|XP_017110505.1|DELE	LOC108026626|XP_016953131.1|DBIA
OG0004894	LOC108145038|XP_017125712.1|DELE	LOC108030420|XP_016958796.1|DBIA
OG0004895	LOC108143525|XP_017123499.1|DELE	LOC108022787|XP_016947402.1|DBIA
OG0004896	LOC108145156|XP_017125864.1|DELE	LOC108030317|XP_016958645.1|DBIA
OG0004897	LOC108145176|XP_017125900.1|DELE	LOC108030261|XP_016958572.1|DBIA
OG0004898	LOC108144326|XP_017124520.1|DELE	LOC108022522|XP_016946984.1|DBIA
OG0004899	LOC108144351|XP_017124589.1|DELE	LOC108022498|XP_016946943.1|DBIA
OG0004900	LOC108141467|XP_017120362.1|DELE	LOC108022813|XP_016947439.1|DBIA
OG0004901	LOC108141536|XP_017120463.1|DELE	LOC108023090|XP_016947836.1|DBIA
OG0004902	LOC108146244|XP_017127667.1|DELE	LOC108035638|XP_016966830.1|DBIA
OG0004903	LOC108149075|XP_017131933.1|DELE	LOC108026700|XP_016953282.1|DBIA
OG0004904	LOC108137020|XP_017114009.1|DELE	LOC108026453|XP_016952882.1|DBIA
OG0004905	LOC108149608|XP_017132797.1|DELE	LOC108036525|XP_016968226.1|DBIA
OG0004906	LOC108142664|XP_017122155.1|DELE	LOC108030502|XP_016958883.1|DBIA
OG0004907	LOC108146964|XP_017128710.1|DELE	LOC108028777|XP_016956245.1|DBIA
OG0004908	LOC108142618|XP_017122090.1|DELE	LOC108028658|XP_016956074.1|DBIA
OG0004909	LOC108142400|XP_017121729.1|DELE	LOC108028286|XP_016955486.1|DBIA
OG0004910	LOC108142397|XP_017121726.1|DELE	LOC108028484|XP_016955836.1|DBIA
OG0004911	LOC108146227|XP_017127640.1|DELE	LOC108035413|XP_016966523.1|DBIA
OG0004912	LOC108142665|XP_017122159.1|DELE	LOC108030519|XP_016958900.1|DBIA
OG0004913	LOC108145471|XP_017126410.1|DELE	LOC108022159|XP_016946490.1|DBIA
OG0004914	LOC108145498|XP_017126446.1|DELE	LOC108022923|XP_016947624.1|DBIA
OG0004915	LOC108144627|XP_017125145.1|DELE	LOC108022756|XP_016947343.1|DBIA
OG0004916	LOC108137965|XP_017115420.1|DELE	LOC108036642|XP_016968405.1|DBIA
OG0004917	LOC108150236|XP_017133782.1|DELE	LOC108035126|XP_016966047.1|DBIA
OG0004918	LOC108150235|XP_017133780.1|DELE	LOC108035124|XP_016966044.1|DBIA
OG0004919	LOC108142962|XP_017122597.1|DELE	LOC108023862|XP_016949008.1|DBIA
OG0004920	LOC108142792|XP_017122330.1|DELE	LOC108034486|XP_016964880.1|DBIA
OG0004921	LOC108142563|XP_017121993.1|DELE	LOC108028444|XP_016955767.1|DBIA
OG0004922	LOC108147513|XP_017129578.1|DELE	LOC108035474|XP_016966613.1|DBIA
OG0004923	LOC108146250|XP_017127678.1|DELE	LOC108035358|XP_016966443.1|DBIA
OG0004924	LOC108142177|XP_017121350.1|DELE	LOC108028209|XP_016955363.1|DBIA
OG0004925	LOC108146402|XP_017127891.1|DELE	LOC108030618|XP_016959107.1|DBIA
OG0004926	LOC108142832|XP_017122384.1|DELE	LOC108028775|XP_016956242.1|DBIA
OG0004927	LOC108142348|XP_017121613.1|DELE	LOC108028703|XP_016956170.1|DBIA
OG0004928	LOC108145166|XP_017125886.1|DELE	LOC108030094|XP_016958230.1|DBIA
OG0004929	LOC108146236|XP_017127652.1|DELE	LOC108027902|XP_016955013.1|DBIA
OG0004930	LOC108144595|XP_017125088.1|DELE	LOC108030048|XP_016958112.1|DBIA
OG0004931	LOC108143556|XP_017123554.1|DELE	LOC108030342|XP_016958696.1|DBIA
OG0004932	LOC108146039|XP_017127324.1|DELE	LOC108029918|XP_016957904.1|DBIA
OG0004933	LOC108144907|XP_017125557.1|DELE	LOC108030340|XP_016958692.1|DBIA
OG0004934	LOC108144171|XP_017124320.1|DELE	LOC108026961|XP_016953665.1|DBIA
OG0004935	LOC108138632|XP_017116457.1|DELE	LOC108030156|XP_016958373.1|DBIA
OG0004936	LOC108146188|XP_017127585.1|DELE	LOC108035362|XP_016966449.1|DBIA
OG0004937	LOC108142690|XP_017122187.1|DELE	LOC108028586|XP_016955989.1|DBIA
OG0004938	LOC108142210|XP_017121408.1|DELE	LOC108034829|XP_016965430.1|DBIA
OG0004939	LOC108146009|XP_017127273.1|DELE	LOC108035924|XP_016967200.1|DBIA
OG0004940	LOC108146026|XP_017127301.1|DELE	LOC108035935|XP_016967214.1|DBIA
OG0004941	LOC108146344|XP_017127802.1|DELE	LOC108035328|XP_016966391.1|DBIA
OG0004942	LOC108147470|XP_017129505.1|DELE	LOC108028412|XP_016955718.1|DBIA
OG0004943	LOC108147494|XP_017129540.1|DELE	LOC108035231|XP_016966250.1|DBIA
OG0004944	LOC108145903|XP_017127045.1|DELE	LOC108034845|XP_016965465.1|DBIA
OG0004945	LOC108145128|XP_017125832.1|DELE	LOC108030402|XP_016958776.1|DBIA
OG0004946	LOC108146868|XP_017128586.1|DELE	LOC108030866|XP_016959502.1|DBIA
OG0004947	LOC108146370|XP_017127844.1|DELE	LOC108035468|XP_016966605.1|DBIA
OG0004948	LOC108145752|XP_017126805.1|DELE	LOC108034769|XP_016965204.1|DBIA
OG0004949	LOC108146165|XP_017127550.1|DELE	LOC108034941|XP_016965709.1|DBIA
OG0004950	LOC108145990|XP_017127220.1|DELE	LOC108029633|XP_016957524.1|DBIA
OG0004951	LOC108148782|XP_017131484.1|DELE	LOC108024666|XP_016950223.1|DBIA
OG0004952	LOC108146824|XP_017128504.1|DELE	LOC108035391|XP_016966492.1|DBIA
OG0004953	LOC108146386|XP_017127869.1|DELE	LOC108035518|XP_016966669.1|DBIA
OG0004954	LOC108146484|XP_017128002.1|DELE	LOC108035624|XP_016966805.1|DBIA
OG0004955	LOC108142435|XP_017121786.1|DELE	LOC108028805|XP_016956279.1|DBIA
OG0004956	LOC108141386|XP_017120223.1|DELE	LOC108036380|XP_016967971.1|DBIA
OG0004957	LOC108146104|XP_017127424.1|DELE	LOC108035219|XP_016966233.1|DBIA
OG0004958	LOC108146601|XP_017128137.1|DELE	LOC108035490|XP_016966630.1|DBIA
OG0004959	LOC108146781|XP_017128418.1|DELE	LOC108035152|XP_016966083.1|DBIA
OG0004960	LOC108146779|XP_017128415.1|DELE	LOC108035153|XP_016966085.1|DBIA
OG0004961	LOC108149780|XP_017133124.1|DELE	LOC108036668|XP_016968438.1|DBIA
OG0004962	LOC108142732|XP_017122246.1|DELE	LOC108028493|XP_016955858.1|DBIA
OG0004963	LOC108135596|XP_017111896.1|DELE	LOC108035922|XP_016967188.1|DBIA
OG0004964	LOC108150260|XP_017133829.1|DELE	LOC108035272|XP_016966320.1|DBIA
OG0004965	LOC108146974|XP_017128720.1|DELE	LOC108028130|XP_016955272.1|DBIA
OG0004966	LOC108146837|XP_017128524.1|DELE	LOC108028481|XP_016955832.1|DBIA
OG0004967	LOC108145076|XP_017125747.1|DELE	LOC108030054|XP_016958121.1|DBIA
OG0004968	LOC108146441|XP_017127934.1|DELE	LOC108035575|XP_016966735.1|DBIA
OG0004969	LOC108141322|XP_017120089.1|DELE	LOC108029942|XP_016957933.1|DBIA
OG0004970	LOC108146384|XP_017127866.1|DELE	LOC108035705|XP_016966916.1|DBIA
OG0004971	LOC108146218|XP_017127625.1|DELE	LOC108035336|XP_016966402.1|DBIA
OG0004972	LOC108146898|XP_017128628.1|DELE	LOC108028553|XP_016955945.1|DBIA
OG0004973	LOC108145836|XP_017126937.1|DELE	LOC108028990|XP_016956524.1|DBIA
OG0004974	LOC108146922|XP_017128655.1|DELE	LOC108034926|XP_016965671.1|DBIA
OG0004975	LOC108146252|XP_017127679.1|DELE	LOC108035359|XP_016966446.1|DBIA
OG0004976	LOC108146525|XP_017128051.1|DELE	LOC108034532|XP_016964947.1|DBIA
OG0004977	LOC108143583|XP_017123588.1|DELE	LOC108026761|XP_016953390.1|DBIA
OG0004978	LOC108138736|XP_017116618.1|DELE	LOC108030123|XP_016958314.1|DBIA
OG0004979	LOC108147426|XP_017129371.1|DELE	LOC108034747|XP_016965184.1|DBIA
OG0004980	LOC108136111|XP_017112579.1|DELE	LOC108030642|XP_016959145.1|DBIA
OG0004981	LOC108146199|XP_017127604.1|DELE	LOC108035955|XP_016967249.1|DBIA
OG0004982	LOC108146195|XP_017127598.1|DELE	LOC108035957|XP_016967254.1|DBIA
OG0004983	LOC108150289|XP_017133880.1|DELE	LOC108035489|XP_016966629.1|DBIA
OG0004984	LOC108142738|XP_017122251.1|DELE	LOC108028665|XP_016956086.1|DBIA
OG0004985	LOC108145851|XP_017126957.1|DELE	LOC108028542|XP_016955933.1|DBIA
OG0004986	LOC108135637|XP_017111947.1|DELE	LOC108028639|XP_016956053.1|DBIA
OG0004987	LOC108146708|XP_017128269.1|DELE	LOC108035001|XP_016965829.1|DBIA
OG0004988	LOC108145852|XP_017126960.1|DELE	LOC108028557|XP_016955954.1|DBIA
OG0004989	LOC108146709|XP_017128276.1|DELE	LOC108035355|XP_016966438.1|DBIA
OG0004990	LOC108145389|XP_017126273.1|DELE	LOC108022386|XP_016946758.1|DBIA
OG0004991	LOC108144519|XP_017124949.1|DELE	LOC108030058|XP_016958131.1|DBIA
OG0004992	LOC108144520|XP_017124951.1|DELE	LOC108030062|XP_016958138.1|DBIA
OG0004993	LOC108146825|XP_017128506.1|DELE	LOC108035392|XP_016966494.1|DBIA
OG0004994	LOC108146433|XP_017127926.1|DELE	LOC108035704|XP_016966915.1|DBIA
OG0004995	LOC108145995|XP_017127231.1|DELE	LOC108034914|XP_016965649.1|DBIA
OG0004996	LOC108142692|XP_017122190.1|DELE	LOC108030529|XP_016958912.1|DBIA
OG0004997	LOC108141530|XP_017120453.1|DELE	LOC108036633|XP_016968396.1|DBIA
OG0004998	LOC108144442|XP_017124816.1|DELE	LOC108026691|XP_016953269.1|DBIA
OG0004999	LOC108147450|XP_017129467.1|DELE	LOC108035437|XP_016966560.1|DBIA
OG0005000	LOC108149684|XP_017132938.1|DELE	LOC108036270|XP_016967770.1|DBIA
OG0005001	LOC108146235|XP_017127650.1|DELE	LOC108034955|XP_016965730.1|DBIA
OG0005002	LOC108141574|XP_017120510.1|DELE	LOC108032214|XP_016961563.1|DBIA
OG0005003	LOC108147492|XP_017129536.1|DELE	LOC108035320|XP_016966384.1|DBIA
OG0005004	LOC108142880|XP_017122445.1|DELE	LOC108028838|XP_016956318.1|DBIA
OG0005005	LOC108145722|XP_017126773.1|DELE	LOC108035887|XP_016967131.1|DBIA
OG0005006	LOC108146312|XP_017127761.1|DELE	LOC108030678|XP_016959218.1|DBIA
OG0005007	LOC108135652|XP_017111968.1|DELE	LOC108028624|XP_016956033.1|DBIA
OG0005008	LOC108146520|XP_017128046.1|DELE	LOC108031203|XP_016959920.1|DBIA
OG0005009	LOC108135503|XP_017111736.1|DELE	LOC108028085|XP_016955215.1|DBIA
OG0005010	LOC108135628|XP_017111937.1|DELE	LOC108030497|XP_016958876.1|DBIA
OG0005011	LOC108144773|XP_017125372.1|DELE	LOC108026838|XP_016953502.1|DBIA
OG0005012	LOC108142821|XP_017122372.1|DELE	LOC108028767|XP_016956231.1|DBIA
