Orthogroup	DELE.longest_only	DSER.longest_only
OG0005291	LOC108149379|XP_017132394.1|DELE	LOC110185745|XP_020810400.1|DSER
OG0005292	LOC108149413|XP_017132458.1|DELE	LOC110185743|XP_020810398.1|DSER
OG0005293	LOC108138347|XP_017116005.1|DELE	LOC110185899|XP_020810572.1|DSER
OG0005294	LOC108138187|XP_017115789.1|DELE	LOC110184995|XP_020809306.1|DSER
OG0005295	LOC108149378|XP_017132379.1|DELE	LOC110186101|XP_020810805.1|DSER
OG0005296	LOC108148265|XP_017130705.1|DELE	LOC110187693|XP_020812785.1|DSER
OG0005297	LOC108141977|XP_017121118.1|DELE	LOC110183866|XP_020807878.1|DSER
OG0005298	LOC108141904|XP_017121007.1|DELE	LOC110177870|XP_020800485.1|DSER
OG0005299	LOC108148862|XP_017131651.1|DELE	LOC110189025|XP_020814647.1|DSER
OG0005300	LOC108138529|XP_017116280.1|DELE	LOC110184333|XP_020808488.1|DSER
OG0005301	LOC108141876|XP_017120969.1|DELE	LOC110183193|XP_020807058.1|DSER
OG0005302	LOC108144716|XP_017125299.1|DELE	LOC110180267|XP_020803582.1|DSER
OG0005303	LOC108138881|XP_017116901.1|DELE	LOC110179886|XP_020803146.1|DSER, LOC110187495|XP_020812544.1|DSER
OG0005304	LOC108135255|XP_017111412.1|DELE	LOC110185042|XP_020809354.1|DSER
OG0005305	LOC108143455|XP_017123376.1|DELE	LOC110182862|XP_020806663.1|DSER
OG0005306	LOC108150476|XP_017134160.1|DELE	LOC110184868|XP_020809173.1|DSER
OG0005307	LOC108134478|XP_017110281.1|DELE	LOC110183175|XP_020807025.1|DSER
OG0005308	LOC108141843|XP_017120922.1|DELE	LOC110183387|XP_020807313.1|DSER
OG0005309	LOC108138805|XP_017116786.1|DELE	LOC110183758|XP_020807775.1|DSER
OG0005310	LOC108149510|XP_017132626.1|DELE	LOC110177041|XP_020799217.1|DSER
OG0005311	LOC108138266|XP_017115905.1|DELE	LOC110183915|XP_020807917.1|DSER
OG0005312	LOC108138117|XP_017115637.1|DELE	LOC110182596|XP_020806310.1|DSER
OG0005313	LOC108142041|XP_017121206.1|DELE	LOC110183295|XP_020807188.1|DSER
OG0005314	LOC108138197|XP_017115804.1|DELE	LOC110184961|XP_020809268.1|DSER
OG0005315	LOC108149383|XP_017132399.1|DELE	LOC110187493|XP_020812541.1|DSER
OG0005316	LOC108143457|XP_017123378.1|DELE	LOC110182899|XP_020806713.1|DSER
OG0005317	LOC108150492|XP_017134190.1|DELE	LOC110184863|XP_020809167.1|DSER
OG0005318	LOC108150555|XP_017134277.1|DELE, LOC108136152|XP_017112640.1|DELE	LOC110188772|XP_020814267.1|DSER
OG0005319	LOC108138236|XP_017115849.1|DELE	LOC110185648|XP_020810265.1|DSER
OG0005320	LOC108138992|XP_017117070.1|DELE	LOC110185815|XP_020810480.1|DSER
OG0005321	LOC108134525|XP_017110356.1|DELE	LOC110183417|XP_020807353.1|DSER
OG0005322	LOC108148021|XP_017130344.1|DELE	LOC110181293|XP_020804673.1|DSER
OG0005323	LOC108141793|XP_017120826.1|DELE	LOC110183795|XP_020807809.1|DSER
OG0005324	LOC108142012|XP_017121170.1|DELE	LOC110177878|XP_020800502.1|DSER
OG0005325	LOC108139039|XP_017117141.1|DELE	LOC110186106|XP_020810812.1|DSER
OG0005326	LOC108141719|XP_017120700.1|DELE	LOC110183448|XP_020807387.1|DSER
OG0005327	LOC108142046|XP_017121214.1|DELE	LOC110181421|XP_020804822.1|DSER
OG0005328	LOC108140751|XP_017119217.1|DELE	LOC110187696|XP_020812790.1|DSER
OG0005329	LOC108142561|XP_017121991.1|DELE	LOC110190798|XP_020817100.1|DSER
OG0005330	LOC108142560|XP_017121990.1|DELE	LOC110190797|XP_020817099.1|DSER
OG0005331	LOC108147848|XP_017130095.1|DELE	LOC110184861|XP_020809162.1|DSER
OG0005332	LOC108141828|XP_017120898.1|DELE	LOC110187317|XP_020812365.1|DSER
OG0005333	LOC108138352|XP_017116012.1|DELE	LOC110183027|XP_020806873.1|DSER
OG0005334	LOC108141689|XP_017120658.1|DELE	LOC110183358|XP_020807279.1|DSER
OG0005335	LOC108149110|XP_017131999.1|DELE, LOC108136683|XP_017113494.1|DELE	LOC110189634|XP_020815437.1|DSER
OG0005336	LOC108141377|XP_017120202.1|DELE	LOC110189397|XP_020815111.1|DSER
OG0005337	LOC108144648|XP_017125182.1|DELE	LOC110176628|XP_020798716.1|DSER
OG0005338	LOC108141962|XP_017121092.1|DELE	LOC110177644|XP_020800118.1|DSER
OG0005339	LOC108141658|XP_017120617.1|DELE	LOC110183285|XP_020807174.1|DSER
OG0005340	LOC108142022|XP_017121186.1|DELE	LOC110187346|XP_020812392.1|DSER
OG0005341	LOC108145521|XP_017126494.1|DELE	LOC110178906|XP_020801845.1|DSER
OG0005342	LOC108138280|XP_017115923.1|DELE	LOC110183978|XP_020807993.1|DSER
OG0005343	LOC108149665|XP_017132899.1|DELE	LOC110180024|XP_020803284.1|DSER
OG0005344	LOC108144271|XP_017124445.1|DELE	LOC110177863|XP_020800467.1|DSER, LOC110179400|XP_020802583.1|DSER
OG0005345	LOC108135298|XP_017111472.1|DELE	LOC110180585|XP_020803936.1|DSER
OG0005346	LOC108135198|XP_017111309.1|DELE	LOC110185937|XP_020810610.1|DSER
OG0005347	LOC108149410|XP_017132459.1|DELE	LOC110187511|XP_020812564.1|DSER
OG0005348	LOC108141964|XP_017121098.1|DELE	LOC110183393|XP_020807319.1|DSER
OG0005349	LOC108142072|XP_017121247.1|DELE	LOC110183322|XP_020807227.1|DSER
OG0005350	LOC108134530|XP_017110365.1|DELE	LOC110183168|XP_020807019.1|DSER
OG0005351	LOC108135558|XP_017111803.1|DELE	LOC110189096|XP_020814730.1|DSER
OG0005352	LOC108141925|XP_017121039.1|DELE	LOC110183274|XP_020807160.1|DSER
OG0005353	LOC108144766|XP_017125362.1|DELE	LOC110176359|XP_020798346.1|DSER
OG0005354	LOC108138762|XP_017116659.1|DELE	LOC110185567|XP_020810150.1|DSER
OG0005355	LOC108148977|XP_017131811.1|DELE	LOC110178175|XP_020800868.1|DSER
OG0005356	LOC108148950|XP_017131774.1|DELE	LOC110178095|XP_020800761.1|DSER
OG0005357	LOC108138250|XP_017115879.1|DELE	LOC110176851|XP_020798980.1|DSER
OG0005358	LOC108150695|XP_017134445.1|DELE	LOC110185555|XP_020810131.1|DSER
OG0005359	LOC108149171|XP_017132059.1|DELE	LOC110177392|XP_020799756.1|DSER
OG0005360	LOC108146388|XP_017127871.1|DELE	LOC110185241|XP_020809636.1|DSER
OG0005361	LOC108135325|XP_017111503.1|DELE	LOC110183485|XP_020807424.1|DSER
OG0005362	LOC108142002|XP_017121157.1|DELE	LOC110187307|XP_020812355.1|DSER
OG0005363	LOC108137818|XP_017115227.1|DELE	LOC110182702|XP_020806457.1|DSER
OG0005364	LOC108136494|XP_017113205.1|DELE, LOC108145526|XP_017126503.1|DELE	LOC110179219|XP_020802313.1|DSER
OG0005365	LOC108141970|XP_017121109.1|DELE	LOC110185002|XP_020809314.1|DSER
OG0005366	LOC108141921|XP_017121033.1|DELE	LOC110184942|XP_020809248.1|DSER
OG0005367	LOC108141917|XP_017121028.1|DELE	LOC110184977|XP_020809285.1|DSER
OG0005368	LOC108142958|XP_017122589.1|DELE	LOC110190991|XP_020817362.1|DSER
OG0005369	LOC108147943|XP_017130217.1|DELE	LOC110181152|XP_020804485.1|DSER
OG0005370	LOC108134490|XP_017110298.1|DELE	LOC110183158|XP_020807009.1|DSER
OG0005371	LOC108134538|XP_017110374.1|DELE	LOC110183160|XP_020807010.1|DSER
OG0005372	LOC108139194|XP_017117321.1|DELE	LOC110188188|XP_020813423.1|DSER
OG0005373	LOC108149952|XP_017133356.1|DELE	LOC110191701|XP_020818276.1|DSER
OG0005374	LOC108150495|XP_017134194.1|DELE	LOC110184897|XP_020809203.1|DSER
OG0005375	LOC108150493|XP_017134191.1|DELE	LOC110184896|XP_020809202.1|DSER
OG0005376	LOC108134961|XP_017110974.1|DELE	LOC110186061|XP_020810757.1|DSER
OG0005377	LOC108145972|XP_017127190.1|DELE	LOC110177556|XP_020799986.1|DSER
OG0005378	LOC108147946|XP_017130219.1|DELE	LOC110185695|XP_020810321.1|DSER
OG0005379	LOC108147818|XP_017130061.1|DELE	LOC110182257|XP_020805934.1|DSER
OG0005380	LOC108147982|XP_017130281.1|DELE	LOC110186042|XP_020810740.1|DSER
OG0005381	LOC108149392|XP_017132411.1|DELE	LOC110187464|XP_020812511.1|DSER
OG0005382	LOC108141787|XP_017120785.1|DELE	LOC110187264|XP_020812311.1|DSER
OG0005383	LOC108135658|XP_017111980.1|DELE	LOC110185190|XP_020809571.1|DSER
OG0005384	LOC108135043|XP_017111069.1|DELE	LOC110190969|XP_020817318.1|DSER
OG0005385	LOC108143527|XP_017123501.1|DELE	LOC110182917|XP_020806738.1|DSER
OG0005386	LOC108137989|XP_017115450.1|DELE	LOC110178208|XP_020800909.1|DSER
OG0005387	LOC108143849|XP_017123894.1|DELE	LOC110187652|XP_020812720.1|DSER
OG0005388	LOC108149500|XP_017132612.1|DELE	LOC110187415|XP_020812463.1|DSER
OG0005389	LOC108138191|XP_017115793.1|DELE	LOC110183987|XP_020808003.1|DSER
OG0005390	LOC108147804|XP_017130034.1|DELE	LOC110182306|XP_020805981.1|DSER
OG0005391	LOC108147807|XP_017130037.1|DELE	LOC110182308|XP_020805983.1|DSER
OG0005392	LOC108138771|XP_017116715.1|DELE	LOC110179797|XP_020803066.1|DSER
OG0005393	LOC108150656|XP_017134412.1|DELE	LOC110188106|XP_020813337.1|DSER
OG0005394	LOC108138839|XP_017116839.1|DELE	LOC110179774|XP_020803051.1|DSER, LOC110184831|XP_020809135.1|DSER
OG0005395	LOC108149325|XP_017132278.1|DELE	LOC110178113|XP_020800785.1|DSER
OG0005396	LOC108149371|XP_017132364.1|DELE	LOC110176955|XP_020799118.1|DSER
OG0005397	LOC108149560|XP_017132687.1|DELE	LOC110176933|XP_020799089.1|DSER
OG0005398	LOC108137468|XP_017114662.1|DELE	LOC110177180|XP_020799430.1|DSER
OG0005399	LOC108145528|XP_017126511.1|DELE	LOC110180251|XP_020803570.1|DSER
OG0005400	LOC108145529|XP_017126514.1|DELE	LOC110188998|XP_020814608.1|DSER
OG0005401	LOC108149412|XP_017132456.1|DELE	LOC110176954|XP_020799116.1|DSER
OG0005402	LOC108149492|XP_017132602.1|DELE	LOC110176956|XP_020799121.1|DSER
OG0005403	LOC108149535|XP_017132657.1|DELE	LOC110176871|XP_020799005.1|DSER
OG0005404	LOC108149536|XP_017132658.1|DELE	LOC110176872|XP_020799006.1|DSER
OG0005405	LOC108137553|XP_017114767.1|DELE	LOC110178346|XP_020801127.1|DSER
OG0005406	LOC108148550|XP_017131090.1|DELE	LOC110191590|XP_020818134.1|DSER
OG0005407	LOC108149187|XP_017132096.1|DELE	LOC110176053|XP_020797929.1|DSER
OG0005408	LOC108147798|XP_017130026.1|DELE	LOC110182353|XP_020806052.1|DSER
OG0005409	LOC108138293|XP_017115938.1|DELE	LOC110177003|XP_020799172.1|DSER
OG0005410	LOC108147813|XP_017130045.1|DELE	LOC110182390|XP_020806088.1|DSER
OG0005411	LOC108137891|XP_017115319.1|DELE	LOC110178380|XP_020801176.1|DSER
OG0005412	LOC108137943|XP_017115390.1|DELE	LOC110178360|XP_020801151.1|DSER
OG0005413	LOC108145003|XP_017125654.1|DELE	LOC110189734|XP_020815587.1|DSER
OG0005414	LOC108142226|XP_017121433.1|DELE	LOC110180446|XP_020803773.1|DSER
OG0005415	LOC108137645|XP_017114959.1|DELE	LOC110179674|XP_020802944.1|DSER
OG0005416	LOC108149645|XP_017132871.1|DELE	LOC110191567|XP_020818107.1|DSER
OG0005417	LOC108138928|XP_017116987.1|DELE	LOC110187216|XP_020812275.1|DSER
OG0005418	LOC108141996|XP_017121149.1|DELE	LOC110184957|XP_020809263.1|DSER
OG0005419	LOC108141981|XP_017121125.1|DELE	LOC110183317|XP_020807221.1|DSER
OG0005420	LOC108135259|XP_017111416.1|DELE	LOC110185846|XP_020810512.1|DSER
OG0005421	LOC108138297|XP_017115941.1|DELE	LOC110184969|XP_020809276.1|DSER
OG0005422	LOC108136559|XP_017113354.1|DELE	LOC110179563|XP_020802803.1|DSER
OG0005423	LOC108141831|XP_017120901.1|DELE	LOC110176855|XP_020798987.1|DSER
OG0005424	LOC108145432|XP_017126343.1|DELE	LOC110182969|XP_020806822.1|DSER
OG0005425	LOC108134614|XP_017110481.1|DELE	LOC110184595|XP_020808844.1|DSER
OG0005426	LOC108143441|XP_017123343.1|DELE	LOC110177062|XP_020799237.1|DSER
OG0005427	LOC108138896|XP_017116923.1|DELE	LOC110181427|XP_020804828.1|DSER
OG0005428	LOC108134583|XP_017110425.1|DELE	LOC110185630|XP_020810242.1|DSER
OG0005429	LOC108135292|XP_017111466.1|DELE	LOC110185044|XP_020809355.1|DSER
OG0005430	LOC108135254|XP_017111411.1|DELE	LOC110185041|XP_020809353.1|DSER
OG0005431	LOC108135285|XP_017111455.1|DELE	LOC110185098|XP_020809447.1|DSER
OG0005432	LOC108145049|XP_017125718.1|DELE	LOC110182823|XP_020806618.1|DSER
OG0005433	LOC108144921|XP_017125575.1|DELE	LOC110177785|XP_020800315.1|DSER
OG0005434	LOC108137945|XP_017115396.1|DELE	LOC110185109|XP_020809458.1|DSER
OG0005435	LOC108136241|XP_017112771.1|DELE	LOC110182822|XP_020806617.1|DSER
OG0005436	LOC108136543|XP_017113332.1|DELE	LOC110176025|XP_020797895.1|DSER
OG0005437	LOC108135751|XP_017112083.1|DELE	LOC110191410|XP_020817927.1|DSER
OG0005438	LOC108149380|XP_017132398.1|DELE	LOC110176823|XP_020798932.1|DSER
OG0005439	LOC108147124|XP_017128905.1|DELE	LOC110185434|XP_020809920.1|DSER
OG0005440	LOC108134737|XP_017110643.1|DELE	LOC110178213|XP_020800914.1|DSER
OG0005441	LOC108138269|XP_017115909.1|DELE	LOC110177977|XP_020800630.1|DSER
OG0005442	LOC108138642|XP_017116470.1|DELE	LOC110176865|XP_020798999.1|DSER
OG0005443	LOC108141682|XP_017120648.1|DELE	LOC110183357|XP_020807277.1|DSER
OG0005444	LOC108137827|XP_017115240.1|DELE, LOC108149065|XP_017131906.1|DELE	LOC110187596|XP_020812647.1|DSER
OG0005445	LOC108135322|XP_017111499.1|DELE	LOC110183474|XP_020807411.1|DSER
OG0005446	LOC108138682|XP_017116518.1|DELE	LOC110176810|XP_020798909.1|DSER
OG0005447	LOC108138637|XP_017116464.1|DELE	LOC110182329|XP_020806020.1|DSER
OG0005448	LOC108144362|XP_017124615.1|DELE	LOC110177797|XP_020800345.1|DSER
OG0005449	LOC108134909|XP_017110910.1|DELE	LOC110184482|XP_020808692.1|DSER
OG0005450	LOC108148780|XP_017131480.1|DELE	LOC110186244|XP_020810972.1|DSER
OG0005451	LOC108149525|XP_017132645.1|DELE	LOC110187481|XP_020812527.1|DSER
OG0005452	LOC108149186|XP_017132091.1|DELE	LOC110179221|XP_020802318.1|DSER
OG0005453	LOC108142887|XP_017122452.1|DELE	LOC110186917|XP_020811898.1|DSER
OG0005454	LOC108138298|XP_017115942.1|DELE	LOC110184818|XP_020809117.1|DSER
OG0005455	LOC108144211|XP_017124374.1|DELE	LOC110176784|XP_020798883.1|DSER
OG0005456	LOC108138984|XP_017117058.1|DELE	LOC110181431|XP_020804833.1|DSER
OG0005457	LOC108139023|XP_017117118.1|DELE	LOC110181414|XP_020804811.1|DSER
OG0005458	LOC108147986|XP_017130285.1|DELE	LOC110187341|XP_020812388.1|DSER
OG0005459	LOC108138989|XP_017117065.1|DELE	LOC110182315|XP_020806002.1|DSER
OG0005460	LOC108149540|XP_017132664.1|DELE	LOC110187408|XP_020812455.1|DSER
OG0005461	LOC108138887|XP_017116908.1|DELE	LOC110183776|XP_020807792.1|DSER
OG0005462	LOC108139022|XP_017117117.1|DELE	LOC110183777|XP_020807793.1|DSER
OG0005463	LOC108143182|XP_017122921.1|DELE	LOC110176274|XP_020798250.1|DSER
OG0005464	LOC108138690|XP_017116526.1|DELE	LOC110181455|XP_020804860.1|DSER
OG0005465	LOC108138739|XP_017116621.1|DELE	LOC110181456|XP_020804862.1|DSER
OG0005466	LOC108139019|XP_017117111.1|DELE	LOC110181413|XP_020804810.1|DSER
OG0005467	LOC108137359|XP_017114485.1|DELE	LOC110177394|XP_020799757.1|DSER
OG0005468	LOC108149431|XP_017132492.1|DELE	LOC110176861|XP_020798994.1|DSER
OG0005469	LOC108149366|XP_017132356.1|DELE	LOC110183839|XP_020807849.1|DSER
OG0005470	LOC108149365|XP_017132354.1|DELE	LOC110183838|XP_020807847.1|DSER
OG0005471	LOC108150504|XP_017134206.1|DELE	LOC110184870|XP_020809176.1|DSER
OG0005472	LOC108150484|XP_017134178.1|DELE	LOC110184937|XP_020809241.1|DSER
OG0005473	LOC108149426|XP_017132482.1|DELE	LOC110187406|XP_020812453.1|DSER
OG0005474	LOC108138183|XP_017115785.1|DELE	LOC110187322|XP_020812369.1|DSER
OG0005475	LOC108138182|XP_017115784.1|DELE	LOC110187297|XP_020812345.1|DSER
OG0005476	LOC108149942|XP_017133349.1|DELE	LOC110182893|XP_020806702.1|DSER
OG0005477	LOC108150229|XP_017133765.1|DELE	LOC110189886|XP_020815794.1|DSER
OG0005478	LOC108138872|XP_017116888.1|DELE	LOC110185884|XP_020810555.1|DSER
OG0005479	LOC108138871|XP_017116887.1|DELE	LOC110185883|XP_020810553.1|DSER
OG0005480	LOC108138874|XP_017116889.1|DELE	LOC110185749|XP_020810406.1|DSER
OG0005481	LOC108134716|XP_017110605.1|DELE	LOC110176966|XP_020799132.1|DSER
OG0005482	LOC108134741|XP_017110658.1|DELE	LOC110177096|XP_020799291.1|DSER
OG0005483	LOC108140750|XP_017119216.1|DELE	LOC110191712|XP_020818285.1|DSER
OG0005484	LOC108138333|XP_017115986.1|DELE	LOC110182394|XP_020806093.1|DSER
OG0005485	LOC108149116|XP_017132006.1|DELE	LOC110176308|XP_020798288.1|DSER
OG0005486	LOC108149889|XP_017133274.1|DELE	LOC110178271|XP_020800996.1|DSER
OG0005487	LOC108138753|XP_017116644.1|DELE	LOC110183977|XP_020807991.1|DSER
OG0005488	LOC108138906|XP_017116946.1|DELE	LOC110183960|XP_020807975.1|DSER
OG0005489	LOC108147965|XP_017130251.1|DELE	LOC110185654|XP_020810272.1|DSER
OG0005490	LOC108148069|XP_017130411.1|DELE	LOC110185688|XP_020810315.1|DSER
OG0005491	LOC108147921|XP_017130176.1|DELE	LOC110181307|XP_020804687.1|DSER
OG0005492	LOC108148023|XP_017130345.1|DELE	LOC110181294|XP_020804674.1|DSER
OG0005493	LOC108138659|XP_017116488.1|DELE	LOC110181399|XP_020804792.1|DSER, LOC110178705|XP_020801565.1|DSER
OG0005494	LOC108141371|XP_017120190.1|DELE	LOC110178441|XP_020801236.1|DSER, LOC110177824|XP_020800377.1|DSER
OG0005495	LOC108141316|XP_017120074.1|DELE	LOC110184072|XP_020808110.1|DSER
OG0005496	LOC108140736|XP_017119201.1|DELE	LOC110177173|XP_020799417.1|DSER
OG0005497	LOC108138148|XP_017115709.1|DELE	LOC110185724|XP_020810366.1|DSER
OG0005498	LOC108138150|XP_017115713.1|DELE	LOC110185725|XP_020810367.1|DSER
OG0005499	LOC108138147|XP_017115708.1|DELE	LOC110186111|XP_020810817.1|DSER
OG0005500	LOC108138151|XP_017115714.1|DELE	LOC110186114|XP_020810819.1|DSER
OG0005501	LOC108138961|XP_017117031.1|DELE	LOC110183738|XP_020807745.1|DSER
OG0005502	LOC108138962|XP_017117032.1|DELE	LOC110183740|XP_020807746.1|DSER
OG0005503	LOC108134498|XP_017110309.1|DELE	LOC110183184|XP_020807033.1|DSER
OG0005504	LOC108147969|XP_017130257.1|DELE	LOC110183204|XP_020807076.1|DSER
OG0005506	LOC108141868|XP_017120949.1|DELE	LOC110184992|XP_020809302.1|DSER
OG0005507	LOC108148936|XP_017131749.1|DELE	LOC110178168|XP_020800861.1|DSER
OG0005508	LOC108134527|XP_017110360.1|DELE	LOC110183454|XP_020807393.1|DSER
OG0005509	LOC108147876|XP_017130123.1|DELE	LOC110176973|XP_020799137.1|DSER
OG0005510	LOC108149418|XP_017132471.1|DELE	LOC110185877|XP_020810548.1|DSER
OG0005511	LOC108147650|XP_017129800.1|DELE	LOC110183078|XP_020806923.1|DSER
OG0005512	LOC108148966|XP_017131793.1|DELE	LOC110188627|XP_020814059.1|DSER
OG0005513	LOC108148129|XP_017130466.1|DELE	LOC110187118|XP_020812187.1|DSER
OG0005514	LOC108144018|XP_017124133.1|DELE	LOC110187705|XP_020812799.1|DSER
OG0005515	LOC108143451|XP_017123371.1|DELE	LOC110182492|XP_020806201.1|DSER
OG0005516	LOC108142127|XP_017121312.1|DELE	LOC110183335|XP_020807244.1|DSER
OG0005517	LOC108149339|XP_017132314.1|DELE	LOC110184979|XP_020809288.1|DSER
OG0005518	LOC108139001|XP_017117086.1|DELE	LOC110176920|XP_020799072.1|DSER
OG0005519	LOC108144700|XP_017125279.1|DELE	LOC110177688|XP_020800170.1|DSER
OG0005520	LOC108135335|XP_017111515.1|DELE	LOC110183455|XP_020807394.1|DSER
OG0005521	LOC108135355|XP_017111536.1|DELE	LOC110183405|XP_020807339.1|DSER
OG0005522	LOC108150108|XP_017133560.1|DELE	LOC110181262|XP_020804628.1|DSER
OG0005523	LOC108142095|XP_017121279.1|DELE	LOC110187425|XP_020812474.1|DSER
OG0005524	LOC108150718|XP_017134499.1|DELE	LOC110185715|XP_020810351.1|DSER
OG0005525	LOC108141720|XP_017120701.1|DELE	LOC110183411|XP_020807346.1|DSER
OG0005526	LOC108142136|XP_017121321.1|DELE	LOC110183301|XP_020807200.1|DSER
OG0005527	LOC108148387|XP_017130903.1|DELE	LOC110184519|XP_020808745.1|DSER
OG0005528	LOC108138263|XP_017115898.1|DELE	LOC110182667|XP_020806405.1|DSER
OG0005529	LOC108150711|XP_017134477.1|DELE	LOC110182724|XP_020806484.1|DSER
OG0005530	LOC108148047|XP_017130383.1|DELE	LOC110185751|XP_020810408.1|DSER
OG0005531	LOC108142405|XP_017121741.1|DELE	LOC110189849|XP_020815718.1|DSER
OG0005532	LOC108145420|XP_017126321.1|DELE	LOC110177095|XP_020799286.1|DSER
OG0005533	LOC108148071|XP_017130413.1|DELE	LOC110182322|XP_020806012.1|DSER
OG0005534	LOC108145739|XP_017126791.1|DELE	LOC110178756|XP_020801648.1|DSER
OG0005535	LOC108147952|XP_017130230.1|DELE	LOC110182260|XP_020805936.1|DSER
OG0005536	LOC108150525|XP_017134242.1|DELE	LOC110184898|XP_020809204.1|DSER
OG0005537	LOC108138119|XP_017115641.1|DELE	LOC110182607|XP_020806328.1|DSER
OG0005538	LOC108149490|XP_017132598.1|DELE	LOC110178148|XP_020800835.1|DSER
OG0005539	LOC108138670|XP_017116501.1|DELE	LOC110176984|XP_020799151.1|DSER
OG0005540	LOC108137864|XP_017115288.1|DELE	LOC110178129|XP_020800811.1|DSER
OG0005541	LOC108148826|XP_017131579.1|DELE	LOC110178118|XP_020800796.1|DSER
OG0005542	LOC108146057|XP_017127357.1|DELE	LOC110183392|XP_020807318.1|DSER, LOC110187654|XP_020812732.1|DSER
OG0005543	LOC108138862|XP_017116875.1|DELE	LOC110181345|XP_020804725.1|DSER
OG0005544	LOC108137836|XP_017115250.1|DELE	LOC110185345|XP_020809782.1|DSER, LOC110178194|XP_020800887.1|DSER
OG0005545	LOC108134539|XP_017110375.1|DELE	LOC110183167|XP_020807017.1|DSER
OG0005546	LOC108141974|XP_017121115.1|DELE	LOC110187431|XP_020812480.1|DSER
OG0005547	LOC108149229|XP_017132150.1|DELE	LOC110176897|XP_020799040.1|DSER
OG0005548	LOC108149429|XP_017132488.1|DELE	LOC110176848|XP_020798968.1|DSER
OG0005549	LOC108149493|XP_017132603.1|DELE	LOC110176957|XP_020799123.1|DSER
OG0005550	LOC108149449|XP_017132528.1|DELE	LOC110187390|XP_020812438.1|DSER
OG0005551	LOC108145194|XP_017125924.1|DELE	LOC110184055|XP_020808091.1|DSER
OG0005552	LOC108145179|XP_017125904.1|DELE	LOC110184085|XP_020808130.1|DSER
OG0005553	LOC108147968|XP_017130256.1|DELE	LOC110183201|XP_020807072.1|DSER
OG0005554	LOC108149313|XP_017132259.1|DELE	LOC110176802|XP_020798897.1|DSER
OG0005555	LOC108149504|XP_017132621.1|DELE	LOC110176992|XP_020799161.1|DSER
OG0005556	LOC108149479|XP_017132588.1|DELE	LOC110176990|XP_020799160.1|DSER
OG0005557	LOC108150418|XP_017134064.1|DELE	LOC110184894|XP_020809200.1|DSER
OG0005558	LOC108137661|XP_017114985.1|DELE	LOC110179383|XP_020802557.1|DSER
OG0005559	LOC108141827|XP_017120897.1|DELE	LOC110187291|XP_020812339.1|DSER
OG0005560	LOC108150496|XP_017134195.1|DELE	LOC110187348|XP_020812395.1|DSER
OG0005561	LOC108136629|XP_017113436.1|DELE	LOC110181499|XP_020804926.1|DSER
OG0005562	LOC108138859|XP_017116869.1|DELE	LOC110179182|XP_020802244.1|DSER
OG0005563	LOC108145332|XP_017126202.1|DELE	LOC110185445|XP_020809932.1|DSER
OG0005564	LOC108141837|XP_017120910.1|DELE	LOC110183399|XP_020807328.1|DSER
OG0005565	LOC108138828|XP_017116820.1|DELE	LOC110184834|XP_020809137.1|DSER, LOC110179805|XP_020803072.1|DSER
OG0005566	LOC108138829|XP_017116821.1|DELE	LOC110179806|XP_020803073.1|DSER
OG0005567	LOC108143045|XP_017122741.1|DELE	LOC110189699|XP_020815537.1|DSER
OG0005568	LOC108147785|XP_017130014.1|DELE	LOC110182330|XP_020806021.1|DSER
OG0005569	LOC108148043|XP_017130374.1|DELE	LOC110182250|XP_020805928.1|DSER
OG0005570	LOC108147964|XP_017130249.1|DELE	LOC110185655|XP_020810273.1|DSER
OG0005571	LOC108135379|XP_017111559.1|DELE	LOC110177964|XP_020800614.1|DSER
OG0005572	LOC108145215|XP_017125947.1|DELE	LOC110180043|XP_020803314.1|DSER
OG0005573	LOC108148790|XP_017131498.1|DELE	LOC110186400|XP_020811223.1|DSER
OG0005574	LOC108149612|XP_017132811.1|DELE	LOC110191534|XP_020818065.1|DSER
OG0005575	LOC108140529|XP_017118827.1|DELE	LOC110186221|XP_020810942.1|DSER
