Orthogroup	DELE.longest_only	DPER.longest_only
OG0006911	LOC108147703|XP_017129913.1|DELE	LOC6597320|XP_026846549.1|DPER
OG0006912	LOC108138904|XP_017116944.1|DELE	LOC6593322|XP_002018944.1|DPER
OG0006913	LOC108138235|XP_017115848.1|DELE	LOC6589074|XP_002014523.1|DPER
OG0006914	LOC108146756|XP_017128379.1|DELE	LOC6602207|XP_002027215.1|DPER
OG0006915	LOC108138810|XP_017116793.1|DELE	LOC6588746|XP_026844527.1|DPER
OG0006916	LOC108149353|XP_017132332.1|DELE	LOC6593833|XP_026843786.1|DPER
OG0006917	LOC108138159|XP_017115736.1|DELE	LOC6603386|XP_026843751.1|DPER
OG0006918	LOC108138351|XP_017116011.1|DELE	LOC6603383|XP_002028369.1|DPER
OG0006919	LOC108141885|XP_017120983.1|DELE	LOC6589538|XP_026843890.1|DPER
OG0006920	LOC108134529|XP_017110364.1|DELE	LOC6589721|XP_026844683.1|DPER
OG0006921	LOC108134714|XP_017110601.1|DELE	LOC6589026|XP_026844315.1|DPER
OG0006922	LOC108149534|XP_017132655.1|DELE	LOC6593595|XP_002018886.1|DPER
OG0006923	LOC108134733|XP_017110636.1|DELE	LOC6588759|XP_026844330.1|DPER
OG0006924	LOC108137057|XP_017114053.1|DELE	LOC113565481|XP_026843429.1|DPER
OG0006925	LOC108149030|XP_017131868.1|DELE	LOC6594983|XP_026847464.1|DPER
OG0006926	LOC108147972|XP_017130260.1|DELE	LOC6596485|XP_026843568.1|DPER
OG0006927	LOC108148034|XP_017130363.1|DELE	LOC6596482|XP_002021526.1|DPER
OG0006928	LOC108147980|XP_017130278.1|DELE	LOC6596479|XP_026843621.1|DPER
OG0006929	LOC108134980|XP_017111001.1|DELE	LOC6595583|XP_026844405.1|DPER
OG0006930	LOC108138916|XP_017116964.1|DELE	LOC6595370|XP_026844424.1|DPER
OG0006931	LOC108138184|XP_017115786.1|DELE	LOC6595409|XP_002020882.1|DPER
OG0006932	LOC108141895|XP_017120995.1|DELE	LOC6589328|XP_002014353.1|DPER
OG0006933	LOC108141688|XP_017120656.1|DELE	LOC6589308|XP_002014406.1|DPER
OG0006934	LOC108147206|XP_017129051.1|DELE	LOC6594029|XP_002019727.1|DPER
OG0006935	LOC108138285|XP_017115930.1|DELE	LOC6603394|XP_002028374.1|DPER
OG0006936	LOC108135250|XP_017111403.1|DELE	LOC6593304|XP_026843470.1|DPER
OG0006937	LOC108142102|XP_017121285.1|DELE	LOC6588969|XP_002014332.1|DPER
OG0006938	LOC108141894|XP_017120994.1|DELE	LOC6589708|XP_002014458.1|DPER
OG0006939	LOC108136330|XP_017112921.1|DELE	LOC6597828|XP_002022906.1|DPER
OG0006940	LOC108138299|XP_017115943.1|DELE	LOC6593639|XP_026843319.1|DPER
OG0006941	LOC108134499|XP_017110312.1|DELE	LOC6589510|XP_026844242.1|DPER
OG0006942	LOC108149778|XP_017133121.1|DELE	LOC6592736|XP_026840650.1|DPER
OG0006943	LOC108150483|XP_017134177.1|DELE	LOC6589238|XP_026844791.1|DPER
OG0006944	LOC108147941|XP_017130215.1|DELE	LOC6589817|XP_026844807.1|DPER
OG0006945	LOC108149450|XP_017132531.1|DELE	LOC6589443|XP_026844400.1|DPER
OG0006946	LOC108136889|XP_017113833.1|DELE	LOC6587228|XP_002013869.1|DPER
OG0006947	LOC108138981|XP_017117055.1|DELE	LOC6593695|XP_002018842.1|DPER
OG0006948	LOC108138350|XP_017116009.1|DELE	LOC6596555|XP_002021736.1|DPER
OG0006949	LOC108138787|XP_017116752.1|DELE	LOC6595514|XP_002020619.1|DPER
OG0006950	LOC108146852|XP_017128555.1|DELE	LOC6597972|XP_002023110.1|DPER
OG0006951	LOC108141806|XP_017120857.1|DELE	LOC6593797|XP_026842970.1|DPER
OG0006952	LOC108135807|XP_017112172.1|DELE	LOC6594953|XP_002020321.1|DPER
OG0006953	LOC108135640|XP_017111950.1|DELE	LOC6599849|XP_002024998.2|DPER
OG0006954	LOC108138326|XP_017115977.1|DELE	LOC6603063|XP_002028056.1|DPER
OG0006955	LOC108136939|XP_017113905.1|DELE	LOC6594963|XP_002020331.1|DPER
OG0006956	LOC108138756|XP_017116648.1|DELE	LOC6589512|XP_002015186.1|DPER
OG0006957	LOC108149436|XP_017132507.1|DELE	LOC6598044|XP_002023202.1|DPER
OG0006958	LOC108144804|XP_017125418.1|DELE	LOC6591298|XP_002015627.1|DPER
OG0006959	LOC108146461|XP_017127963.1|DELE	LOC6599567|XP_026849555.1|DPER
OG0006960	LOC108149233|XP_017132158.1|DELE	LOC6593841|XP_002018703.1|DPER
OG0006961	LOC108139052|XP_017117159.1|DELE	LOC6604574|XP_026843969.1|DPER
OG0006962	LOC108148006|XP_017130323.1|DELE	LOC6596425|XP_026843632.1|DPER
OG0006963	LOC108141780|XP_017120776.1|DELE	LOC6588963|XP_026844001.1|DPER
OG0006964	LOC108142042|XP_017121210.1|DELE	LOC6589142|XP_002014432.2|DPER
OG0006965	LOC108149458|XP_017132538.1|DELE	LOC6589216|XP_002015300.1|DPER
OG0006966	LOC108141853|XP_017120933.1|DELE	LOC6596615|XP_002021611.1|DPER
OG0006967	LOC108143566|XP_017123564.1|DELE	LOC6592555|XP_002017933.1|DPER
OG0006968	LOC108144422|XP_017124764.1|DELE	LOC6590168|XP_026842584.1|DPER
OG0006969	LOC108150340|XP_017133956.1|DELE	LOC6603695|XP_026848477.1|DPER
OG0006970	LOC108147268|XP_017129162.1|DELE	LOC6595126|XP_002020057.1|DPER
OG0006971	LOC108148049|XP_017130388.1|DELE	LOC6595529|XP_002020664.1|DPER
OG0006972	LOC108134505|XP_017110318.1|DELE	LOC6589603|XP_026844540.1|DPER
OG0006973	LOC108145446|XP_017126369.1|DELE	LOC6595576|XP_002020953.2|DPER
OG0006974	LOC108135258|XP_017111415.1|DELE	LOC6593775|XP_002018967.1|DPER
OG0006975	LOC108147789|XP_017130017.1|DELE	LOC6596514|XP_026843748.1|DPER
OG0006976	LOC108137800|XP_017115193.1|DELE	LOC6589324|XP_002014284.2|DPER
OG0006977	LOC108145174|XP_017125896.1|DELE	LOC6590488|XP_026842609.1|DPER
OG0006978	LOC108138951|XP_017117019.1|DELE	LOC6595390|XP_002020793.1|DPER
OG0006979	LOC108137870|XP_017115296.1|DELE	LOC6589670|XP_026844568.1|DPER
OG0006980	LOC108149855|XP_017133224.1|DELE	LOC6589866|XP_002014208.1|DPER
OG0006981	LOC108149394|XP_017132415.1|DELE	LOC6596278|XP_026843275.1|DPER
OG0006982	LOC108141906|XP_017121013.1|DELE, LOC108138601|XP_017116380.1|DELE	LOC6596343|XP_026843277.1|DPER
OG0006983	LOC108145463|XP_017126403.1|DELE	LOC113565674|XP_026844203.1|DPER
OG0006984	LOC108150490|XP_017134187.1|DELE	LOC6589812|XP_002015339.2|DPER
OG0006985	LOC108149241|XP_017132166.1|DELE	LOC6588889|XP_002014858.1|DPER
OG0006986	LOC108138973|XP_017117046.1|DELE	LOC6589354|XP_002014805.1|DPER
OG0006987	LOC108145122|XP_017125823.1|DELE	LOC6590279|XP_002015519.1|DPER
OG0006988	LOC108149470|XP_017132570.1|DELE	LOC6589441|XP_002014824.2|DPER
OG0006989	LOC108138273|XP_017115912.1|DELE	LOC6603042|XP_002028064.1|DPER
OG0006990	LOC108141872|XP_017120955.1|DELE	LOC6593370|XP_002018591.1|DPER
OG0006991	LOC108142965|XP_017122600.1|DELE	LOC6587506|XP_002013528.1|DPER
OG0006992	LOC108147995|XP_017130299.1|DELE	LOC6596518|XP_026843432.1|DPER
OG0006993	LOC108138770|XP_017116696.1|DELE	LOC6588847|XP_026844180.1|DPER
OG0006994	LOC108138866|XP_017116882.1|DELE	LOC6602228|XP_002027258.1|DPER
OG0006995	LOC108149228|XP_017132149.1|DELE	LOC6593588|XP_002018879.2|DPER
OG0006996	LOC108149547|XP_017132673.1|DELE	LOC6593590|XP_002018881.1|DPER
OG0006997	LOC108145392|XP_017126277.1|DELE	LOC6593014|XP_002018255.1|DPER
OG0006998	LOC108143962|XP_017124049.1|DELE	LOC6591467|XP_002016778.1|DPER
OG0006999	LOC108147977|XP_017130273.1|DELE	LOC6589641|XP_002015345.1|DPER
OG0007000	LOC108137848|XP_017115264.1|DELE	LOC6589502|XP_002014592.1|DPER
OG0007001	LOC108137952|XP_017115400.1|DELE	LOC6590219|XP_026841198.1|DPER
OG0007002	LOC108138776|XP_017116725.1|DELE	LOC6597956|XP_026843695.1|DPER
OG0007003	LOC108149738|XP_017133005.1|DELE	LOC6590875|XP_026840909.1|DPER
OG0007004	LOC108147906|XP_017130156.1|DELE	LOC6589436|XP_002014863.1|DPER
OG0007005	LOC108139062|XP_017117172.1|DELE	LOC6595653|XP_026844524.1|DPER
OG0007006	LOC108148364|XP_017130877.1|DELE	LOC6589629|XP_026845053.1|DPER, LOC113565847|XP_026845014.1|DPER
OG0007007	LOC108141928|XP_017121051.1|DELE	LOC6589875|XP_002014371.1|DPER
OG0007008	LOC108134964|XP_017110979.1|DELE	LOC6595548|XP_002020635.1|DPER
OG0007009	LOC108141896|XP_017120996.1|DELE	LOC6589327|XP_002014352.1|DPER
OG0007010	LOC108149471|XP_017132571.1|DELE	LOC6589651|XP_026844217.1|DPER
OG0007011	LOC108139128|XP_017117230.1|DELE	LOC6587527|XP_002013673.2|DPER
OG0007012	LOC108138635|XP_017116462.1|DELE	LOC6589165|XP_026844236.1|DPER
OG0007013	LOC108137812|XP_017115216.1|DELE	LOC113565774|XP_026844692.1|DPER
OG0007014	LOC108137810|XP_017115208.1|DELE	LOC6588793|XP_026844200.1|DPER
OG0007015	LOC108138792|XP_017116760.1|DELE	LOC6596282|XP_002021804.1|DPER
OG0007016	LOC108150703|XP_017134454.1|DELE	LOC6593779|XP_026843709.1|DPER
OG0007017	LOC108138918|XP_017116969.1|DELE	LOC6596417|XP_026843360.1|DPER
OG0007018	LOC108149441|XP_017132518.1|DELE	LOC6596277|XP_026843138.1|DPER
OG0007019	LOC108145588|XP_017126605.1|DELE	LOC6593818|XP_026843118.1|DPER
OG0007020	LOC108135186|XP_017111296.1|DELE	LOC6593943|XP_026843728.1|DPER
OG0007021	LOC108149266|XP_017132201.1|DELE	LOC6589108|XP_002015041.1|DPER
OG0007022	LOC108134734|XP_017110637.1|DELE	LOC6588760|XP_002014951.1|DPER
OG0007023	LOC108142114|XP_017121301.1|DELE	LOC6589252|XP_002014389.1|DPER
OG0007024	LOC108137026|XP_017114013.1|DELE	LOC6594308|XP_002019806.1|DPER
OG0007025	LOC108136355|XP_017112953.1|DELE	LOC6597822|XP_002022954.1|DPER
OG0007026	LOC108137847|XP_017115263.1|DELE	LOC6589869|XP_026844566.1|DPER
OG0007027	LOC108138760|XP_017116657.1|DELE	LOC6589516|XP_002015190.1|DPER
OG0007028	LOC108148840|XP_017131605.1|DELE	LOC6589568|XP_026844257.1|DPER
OG0007029	LOC108150505|XP_017134208.1|DELE	LOC6589753|XP_002014726.2|DPER
OG0007030	LOC108136651|XP_017113464.1|DELE	LOC6597408|XP_002022416.2|DPER
OG0007031	LOC108138464|XP_017116164.1|DELE	LOC6589880|XP_026844717.1|DPER
OG0007032	LOC108143146|XP_017122881.1|DELE	LOC6595784|XP_002021329.2|DPER
OG0007033	LOC108138847|XP_017116848.1|DELE	LOC6598116|XP_002023272.2|DPER
OG0007034	LOC108148072|XP_017130414.1|DELE	LOC6596378|XP_002021563.1|DPER
OG0007035	LOC108148122|XP_017130461.1|DELE	LOC6602658|XP_002027698.1|DPER
OG0007036	LOC108142494|XP_017121877.1|DELE	LOC6596036|XP_002021035.2|DPER
OG0007037	LOC108148954|XP_017131776.1|DELE	LOC6594872|XP_002020111.1|DPER
OG0007038	LOC108149189|XP_017132099.1|DELE	LOC6600845|XP_026841745.1|DPER
OG0007039	LOC108135008|XP_017111031.1|DELE	LOC6591277|XP_026840996.1|DPER
OG0007040	LOC108138305|XP_017115951.1|DELE	LOC6589680|XP_002014765.1|DPER
OG0007041	LOC108135266|XP_017111429.1|DELE	LOC6593540|XP_026843618.1|DPER
OG0007042	LOC108141684|XP_017120651.1|DELE	LOC6593445|XP_026843018.1|DPER
OG0007043	LOC108137461|XP_017114654.1|DELE	LOC6591344|XP_026841068.1|DPER
OG0007044	LOC108138318|XP_017115966.1|DELE	LOC6589315|XP_002014528.2|DPER
OG0007045	LOC108136893|XP_017113839.1|DELE	LOC6594095|XP_002019687.1|DPER
OG0007046	LOC108141219|XP_017119960.1|DELE	LOC6591379|XP_002017243.1|DPER
OG0007047	LOC108148015|XP_017130338.1|DELE	LOC6589829|XP_002014708.1|DPER
OG0007048	LOC108147984|XP_017130284.1|DELE	LOC6595647|XP_026844040.1|DPER
OG0007049	LOC108134973|XP_017110993.1|DELE	LOC6595546|XP_002020633.1|DPER
OG0007050	LOC108138313|XP_017115958.1|DELE	LOC6593835|XP_002018697.1|DPER
OG0007051	LOC108134738|XP_017110650.1|DELE	LOC6588994|XP_026844077.1|DPER
OG0007052	LOC108135424|XP_017111642.1|DELE	LOC6597567|XP_026848868.1|DPER
OG0007053	LOC108134509|XP_017110333.1|DELE	LOC6591640|XP_026840710.1|DPER
OG0007054	LOC108144618|XP_017125133.1|DELE	LOC6592279|XP_002018420.1|DPER
OG0007055	LOC108137940|XP_017115386.1|DELE	LOC6590101|XP_002015986.2|DPER
OG0007056	LOC108146474|XP_017127982.1|DELE	LOC113566597|XP_026848732.1|DPER
OG0007057	LOC108135426|XP_017111645.1|DELE	LOC6597568|XP_002022785.2|DPER
OG0007058	LOC108140946|XP_017119507.1|DELE	LOC6598577|XP_002023640.2|DPER
OG0007059	LOC108138249|XP_017115878.1|DELE	LOC113565669|XP_026844196.1|DPER
OG0007060	LOC108138008|XP_017115467.1|DELE	LOC113565739|XP_026844561.1|DPER
OG0007061	LOC108138026|XP_017115486.1|DELE	LOC6589892|XP_002014629.1|DPER
OG0007062	LOC108148906|XP_017131714.1|DELE	LOC6593608|XP_002018663.1|DPER
OG0007063	LOC108142076|XP_017121252.1|DELE	LOC6593793|XP_002018713.1|DPER
OG0007064	LOC108143398|XP_017123267.1|DELE	LOC6592854|XP_002018281.1|DPER
OG0007065	LOC108135499|XP_017111731.1|DELE	LOC6598935|XP_002024122.1|DPER
OG0007066	LOC108136030|XP_017112451.1|DELE	LOC6596940|XP_002022222.1|DPER
OG0007067	LOC108134528|XP_017110361.1|DELE	LOC6589584|XP_002014293.1|DPER
OG0007068	LOC108141821|XP_017120888.1|DELE	LOC6589271|XP_026844935.1|DPER
OG0007069	LOC108149363|XP_017132351.1|DELE	LOC6593486|XP_026843169.1|DPER
OG0007070	LOC108143453|XP_017123373.1|DELE	LOC6590389|XP_002015655.1|DPER
OG0007071	LOC108141391|XP_017120230.1|DELE	LOC6590749|XP_002015680.1|DPER
OG0007072	LOC108150073|XP_017133525.1|DELE	LOC6594684|XP_002019319.1|DPER
OG0007073	LOC108134968|XP_017110984.1|DELE	LOC6595552|XP_002020639.1|DPER
OG0007074	LOC108141528|XP_017120450.1|DELE	LOC6590674|XP_002015415.1|DPER
OG0007075	LOC108147951|XP_017130228.1|DELE	LOC6588848|XP_002014903.1|DPER
OG0007076	LOC108149818|XP_017133176.1|DELE	LOC6590514|XP_026841147.1|DPER
OG0007077	LOC108135320|XP_017111495.1|DELE	LOC6596581|XP_002021668.1|DPER
OG0007078	LOC108138750|XP_017116640.1|DELE	LOC6589405|XP_026844158.1|DPER
OG0007079	LOC108138755|XP_017116647.1|DELE	LOC6589406|XP_002015194.1|DPER
OG0007080	LOC108141943|XP_017121075.1|DELE	LOC6593990|XP_002019032.1|DPER
OG0007081	LOC108135283|XP_017111454.1|DELE	LOC6593559|XP_002018974.1|DPER
OG0007082	LOC108145456|XP_017126390.1|DELE	LOC6595584|XP_002020961.1|DPER
OG0007083	LOC108138027|XP_017115488.1|DELE	LOC6589544|XP_026844658.1|DPER
OG0007084	LOC108144708|XP_017125294.1|DELE	LOC6598289|XP_026846175.1|DPER
OG0007085	LOC108147975|XP_017130270.1|DELE	LOC6589640|XP_026844976.1|DPER
OG0007086	LOC108150528|XP_017134246.1|DELE	LOC6595567|XP_002020915.1|DPER
OG0007087	LOC108135524|XP_017111760.1|DELE	LOC6595794|XP_002021306.1|DPER
OG0007088	LOC108141841|XP_017120915.1|DELE	LOC6596616|XP_026843784.1|DPER
OG0007089	LOC108149462|XP_017132554.1|DELE	LOC6589104|XP_026844647.1|DPER
OG0007090	LOC108147908|XP_017130158.1|DELE	LOC6589455|XP_026844176.1|DPER
OG0007092	LOC108140629|XP_017119035.1|DELE	LOC6592165|XP_026840499.1|DPER
OG0007093	LOC108141941|XP_017121070.1|DELE	LOC6589885|XP_002014489.1|DPER
OG0007094	LOC108141706|XP_017120679.1|DELE	LOC6589887|XP_002014491.2|DPER
OG0007095	LOC108138861|XP_017116874.1|DELE	LOC6597962|XP_026843833.1|DPER
OG0007096	LOC108138731|XP_017116598.1|DELE	LOC6593389|XP_002019087.1|DPER
OG0007097	LOC108141770|XP_017120757.1|DELE	LOC6593458|XP_002018596.1|DPER
OG0007098	LOC108142075|XP_017121250.1|DELE	LOC6593413|XP_026843106.1|DPER
OG0007099	LOC108150046|XP_017133502.1|DELE	LOC6587549|XP_002013887.1|DPER
OG0007100	LOC108135247|XP_017111401.1|DELE	LOC6593502|XP_002019143.2|DPER
OG0007101	LOC108150419|XP_017134065.1|DELE	LOC6589076|XP_002014751.1|DPER
OG0007102	LOC108145477|XP_017126423.1|DELE	LOC6595595|XP_026844387.1|DPER
OG0007103	LOC108142021|XP_017121185.1|DELE	LOC6589798|XP_002014465.2|DPER
OG0007104	LOC108134535|XP_017110371.1|DELE	LOC6588709|XP_002014319.1|DPER, LOC6603822|XP_002028782.1|DPER
OG0007105	LOC108142056|XP_017121229.1|DELE	LOC6588726|XP_002014368.2|DPER
OG0007106	LOC108137863|XP_017115284.1|DELE	LOC6595450|XP_026844638.1|DPER
OG0007107	LOC108147973|XP_017130262.1|DELE	LOC6589268|XP_026844333.1|DPER
OG0007108	LOC108138964|XP_017117037.1|DELE	LOC6595371|XP_002020807.1|DPER
OG0007109	LOC108138819|XP_017116806.1|DELE	LOC6589398|XP_002015287.1|DPER
OG0007110	LOC108138759|XP_017116653.1|DELE	LOC6589407|XP_002015195.1|DPER
OG0007111	LOC108138104|XP_017115588.1|DELE	LOC6589823|XP_026844983.1|DPER
OG0007112	LOC108137868|XP_017115293.1|DELE	LOC6589500|XP_002014590.2|DPER
OG0007113	LOC108143844|XP_017123883.1|DELE	LOC6588650|XP_026841870.1|DPER
OG0007114	LOC108138331|XP_017115983.1|DELE	LOC6595446|XP_002020867.1|DPER
OG0007115	LOC108138309|XP_017115955.1|DELE	LOC6603064|XP_002028057.1|DPER
OG0007116	LOC108138172|XP_017115753.1|DELE	LOC6589063|XP_002014551.2|DPER
OG0007117	LOC108148020|XP_017130343.1|DELE	LOC6595539|XP_002020674.1|DPER
OG0007118	LOC108138279|XP_017115926.1|DELE	LOC6589859|XP_026844681.1|DPER
OG0007119	LOC108138569|XP_017116337.1|DELE	LOC6600779|XP_002025847.2|DPER
OG0007120	LOC108137163|XP_017114222.1|DELE	LOC6597279|XP_002022566.1|DPER
OG0007121	LOC108148187|XP_017130581.1|DELE	LOC6602867|XP_002027902.1|DPER
OG0007122	LOC108134876|XP_017110858.1|DELE	LOC6597680|XP_026848875.1|DPER
OG0007123	LOC108134813|XP_017110757.1|DELE	LOC6597678|XP_026848906.1|DPER
OG0007124	LOC108146947|XP_017128690.1|DELE	LOC6595969|XP_026845409.1|DPER
OG0007125	LOC108146838|XP_017128526.1|DELE	LOC6602197|XP_002027207.1|DPER
OG0007126	LOC108136130|XP_017112610.1|DELE	LOC6596937|XP_026845353.1|DPER
OG0007127	LOC108142637|XP_017122122.1|DELE	LOC6595979|XP_002021045.1|DPER
OG0007128	LOC108147004|XP_017128757.1|DELE	LOC6602154|XP_002027204.2|DPER
OG0007129	LOC108146839|XP_017128528.1|DELE	LOC6602196|XP_026847990.1|DPER
OG0007130	LOC108142605|XP_017122064.1|DELE	LOC6595974|XP_002021040.1|DPER
OG0007131	LOC108143235|XP_017123023.1|DELE	LOC6602190|XP_026848036.1|DPER
OG0007132	LOC108143258|XP_017123058.1|DELE	LOC6602184|XP_026848040.1|DPER
OG0007133	LOC108146955|XP_017128699.1|DELE	LOC6599761|XP_002024881.1|DPER
OG0007134	LOC108146135|XP_017127476.1|DELE	LOC6596023|XP_002020973.1|DPER
OG0007135	LOC108146511|XP_017128037.1|DELE	LOC6599801|XP_002024971.1|DPER
OG0007136	LOC108142572|XP_017122011.1|DELE	LOC6602298|XP_026848476.1|DPER
OG0007137	LOC108137258|XP_017114331.1|DELE	LOC6596713|XP_026846012.1|DPER
OG0007138	LOC108137130|XP_017114165.1|DELE	LOC6596923|XP_026845697.1|DPER
OG0007139	LOC108134858|XP_017110829.1|DELE	LOC6602896|XP_002027919.1|DPER
OG0007140	LOC108136284|XP_017112858.1|DELE	LOC6600141|XP_026846619.1|DPER
OG0007141	LOC108137076|XP_017114071.1|DELE	LOC6596929|XP_002021837.1|DPER
OG0007142	LOC108146248|XP_017127673.1|DELE	LOC6602398|XP_002027450.1|DPER
OG0007143	LOC108148895|XP_017131698.1|DELE	LOC6594939|XP_002020308.1|DPER
OG0007144	LOC108142981|XP_017122632.1|DELE	LOC6594008|XP_026850637.1|DPER
OG0007145	LOC108139101|XP_017117202.1|DELE	LOC6591998|XP_026840064.1|DPER
OG0007146	LOC108147321|XP_017129236.1|DELE	LOC6591675|XP_002016890.1|DPER
OG0007147	LOC108135728|XP_017112051.1|DELE	LOC113566229|XP_026846784.1|DPER, LOC6598822|XP_002023934.2|DPER
OG0007148	LOC108138491|XP_017116183.1|DELE	LOC6597479|XP_026848913.1|DPER
OG0007149	LOC108149605|XP_017132791.1|DELE	LOC6590841|XP_002015773.1|DPER
OG0007150	LOC108143238|XP_017123025.1|DELE	LOC6602191|XP_002027231.1|DPER
OG0007151	LOC108150091|XP_017133544.1|DELE	LOC6599831|XP_026847393.1|DPER
OG0007152	LOC108137697|XP_017115060.1|DELE	LOC6600761|XP_026848604.1|DPER
OG0007153	LOC108148123|XP_017130462.1|DELE	LOC6600735|XP_002025773.1|DPER
OG0007154	LOC108144433|XP_017124806.1|DELE	LOC6590110|XP_002016508.1|DPER
OG0007155	LOC108144175|XP_017124325.1|DELE	LOC6590326|XP_002016215.1|DPER
OG0007156	LOC108140419|XP_017118631.1|DELE	LOC6588045|XP_002013701.1|DPER
OG0007157	LOC108148356|XP_017130863.1|DELE	LOC6588305|XP_026848917.1|DPER
OG0007158	LOC108146078|XP_017127383.1|DELE	LOC6596210|XP_002021278.2|DPER
OG0007159	LOC108138403|XP_017116075.1|DELE	LOC6596703|XP_026845989.1|DPER
OG0007160	LOC108140501|XP_017118771.1|DELE	LOC6594545|XP_002019375.1|DPER
OG0007161	LOC108137206|XP_017114286.1|DELE	LOC6600232|XP_002025210.1|DPER
OG0007162	LOC108144500|XP_017124926.1|DELE	LOC6596904|XP_002021865.1|DPER
OG0007163	LOC108142934|XP_017122517.1|DELE	LOC6588006|XP_002013190.1|DPER
OG0007164	LOC108142929|XP_017122512.1|DELE	LOC6588605|XP_002013189.1|DPER
OG0007165	LOC108137684|XP_017115034.1|DELE	LOC6600411|XP_026848372.1|DPER
OG0007166	LOC108147435|XP_017129412.1|DELE	LOC6601407|XP_026847909.1|DPER
OG0007167	LOC108136482|XP_017113185.1|DELE	LOC6597760|XP_002022891.1|DPER
OG0007168	LOC108137752|XP_017115141.1|DELE	LOC6600764|XP_026848635.1|DPER
OG0007169	LOC108136180|XP_017112667.1|DELE	LOC6600174|XP_002025273.1|DPER
OG0007170	LOC108141099|XP_017119791.1|DELE	LOC6594377|XP_002019291.2|DPER
OG0007171	LOC108137718|XP_017115092.1|DELE	LOC6599212|XP_026848237.1|DPER
OG0007172	LOC108135923|XP_017112355.1|DELE	LOC6596690|XP_002021959.1|DPER
OG0007173	LOC108135927|XP_017112361.1|DELE	LOC113566084|XP_026845839.1|DPER
OG0007174	LOC108137395|XP_017114543.1|DELE	LOC6587724|XP_026840161.1|DPER
OG0007175	LOC108146996|XP_017128750.1|DELE	LOC6595968|XP_002021206.1|DPER
OG0007176	LOC108143944|XP_017124028.1|DELE	LOC6591881|XP_002017079.1|DPER
OG0007177	LOC108137483|XP_017114688.1|DELE	LOC6591398|XP_002017173.1|DPER
OG0007178	LOC108144085|XP_017124225.1|DELE	LOC6594333|XP_026840491.1|DPER
OG0007179	LOC108141071|XP_017119721.1|DELE	LOC6594396|XP_002019486.1|DPER
OG0007180	LOC108137492|XP_017114698.1|DELE	LOC6591401|XP_002017176.1|DPER
OG0007181	LOC108137190|XP_017114262.1|DELE	LOC6597346|XP_026846425.1|DPER
OG0007182	LOC108136929|XP_017113892.1|DELE	LOC6594553|XP_026850284.1|DPER
OG0007183	LOC108136794|XP_017113658.1|DELE	LOC6594557|XP_026850256.1|DPER
OG0007184	LOC108136928|XP_017113891.1|DELE	LOC6594549|XP_002019921.1|DPER
OG0007185	LOC108138791|XP_017116759.1|DELE	LOC6595513|XP_002020618.1|DPER
OG0007186	LOC108135088|XP_017111148.1|DELE	LOC6591534|XP_002017318.2|DPER
OG0007187	LOC108147231|XP_017129112.1|DELE	LOC6591893|XP_002016911.1|DPER
OG0007188	LOC108143028|XP_017122714.1|DELE	LOC6592071|XP_026848995.1|DPER
OG0007189	LOC108139316|XP_017117511.1|DELE	LOC6591427|XP_002017485.1|DPER
OG0007190	LOC108140624|XP_017119027.1|DELE	LOC6594155|XP_002019394.1|DPER
OG0007191	LOC108135659|XP_017111981.1|DELE	LOC6603358|XP_002028339.2|DPER
OG0007192	LOC108138519|XP_017116254.1|DELE	LOC6602682|XP_002027692.1|DPER
OG0007193	LOC108138515|XP_017116250.1|DELE	LOC6602683|XP_026846025.1|DPER
OG0007194	LOC108147698|XP_017129906.1|DELE	LOC6596906|XP_002021867.1|DPER
OG0007195	LOC108141130|XP_017119840.1|DELE	LOC6591698|XP_002017269.1|DPER
OG0007196	LOC108147184|XP_017129016.1|DELE	LOC6587891|XP_026843693.1|DPER
OG0007197	LOC108143234|XP_017123022.1|DELE	LOC6601964|XP_002027014.1|DPER
OG0007198	LOC108136703|XP_017113517.1|DELE	LOC6594548|XP_026850374.1|DPER
OG0007199	LOC108136903|XP_017113851.1|DELE	LOC6594183|XP_002019814.1|DPER
OG0007200	LOC108140732|XP_017119197.1|DELE	LOC6594724|XP_002019409.1|DPER
OG0007201	LOC108146979|XP_017128725.1|DELE	LOC6596176|XP_026845498.1|DPER
OG0007202	LOC108146682|XP_017128227.1|DELE	LOC6599713|XP_002024898.1|DPER
OG0007203	LOC108146679|XP_017128223.1|DELE	LOC6599714|XP_026847365.1|DPER
OG0007204	LOC108137665|XP_017115008.1|DELE	LOC113566062|XP_026845771.1|DPER, LOC6603640|XP_026845787.1|DPER
OG0007205	LOC108146960|XP_017128705.1|DELE	LOC6599717|XP_002024902.1|DPER
OG0007206	LOC108140510|XP_017118782.1|DELE	LOC6591741|XP_002017093.2|DPER
OG0007207	LOC108143853|XP_017123904.1|DELE	LOC6591884|XP_002017082.1|DPER
OG0007208	LOC108139272|XP_017117449.1|DELE	LOC6591429|XP_002017487.1|DPER
OG0007209	LOC108139273|XP_017117451.1|DELE	LOC6591430|XP_002017488.1|DPER
OG0007210	LOC108136956|XP_017113930.1|DELE	LOC6594451|XP_026850283.1|DPER
OG0007211	LOC108140509|XP_017118780.1|DELE	LOC6591600|XP_026847316.1|DPER
OG0007212	LOC108148947|XP_017131768.1|DELE	LOC6594896|XP_002020496.1|DPER
