Orthogroup	DELE.longest_only	HILL.longest_only
OG0005705	LOC108142762|XP_017122285.1|DELE	LOC119648410|XP_037906088.1|HILL
OG0005706	LOC108140638|XP_017119049.1|DELE	LOC119659044|XP_037922878.1|HILL
OG0005707	LOC108137642|XP_017114946.1|DELE	LOC119654235|XP_037915390.1|HILL
OG0005708	LOC108135909|XP_017112316.1|DELE	LOC119654827|XP_037916323.1|HILL
OG0005709	LOC108147259|XP_017129145.1|DELE	LOC119659738|XP_037923926.1|HILL
OG0005710	LOC108136933|XP_017113897.1|DELE	LOC119659210|XP_037923107.1|HILL
OG0005711	LOC108142271|XP_017121483.1|DELE	LOC119649929|XP_037908276.1|HILL
OG0005712	LOC108134745|XP_017110673.1|DELE	LOC119649380|XP_037907426.1|HILL
OG0005713	LOC108147311|XP_017129223.1|DELE	LOC119660589|XP_037925186.1|HILL
OG0005714	LOC108143022|XP_017122702.1|DELE	LOC119654216|XP_037915357.1|HILL
OG0005715	LOC108140584|XP_017118955.1|DELE	LOC119660584|XP_037925167.1|HILL
OG0005716	LOC108143860|XP_017123913.1|DELE	LOC119658727|XP_037922317.1|HILL
OG0005717	LOC108141155|XP_017119870.1|DELE	LOC119660142|XP_037924470.1|HILL
OG0005718	LOC108136015|XP_017112434.1|DELE	LOC119659629|XP_037923755.1|HILL
OG0005719	LOC108147193|XP_017129036.1|DELE	LOC119660422|XP_037924897.1|HILL
OG0005720	LOC108137021|XP_017114010.1|DELE	LOC119654496|XP_037915848.1|HILL
OG0005721	LOC108147241|XP_017129128.1|DELE	LOC119659509|XP_037923567.1|HILL
OG0005722	LOC108141136|XP_017119847.1|DELE	LOC119659534|XP_037923603.1|HILL
OG0005723	LOC108137498|XP_017114703.1|DELE	LOC119660174|XP_037924508.1|HILL
OG0005724	LOC108144971|XP_017125608.1|DELE	LOC119654893|XP_037916439.1|HILL
OG0005725	LOC108140717|XP_017119167.1|DELE	LOC119660299|XP_037924700.1|HILL
OG0005726	LOC108145595|XP_017126614.1|DELE	LOC119653697|XP_037914500.1|HILL
OG0005727	LOC108141108|XP_017119808.1|DELE	LOC119659481|XP_037923519.1|HILL
OG0005728	LOC108139307|XP_017117498.1|DELE	LOC119659113|XP_037922963.1|HILL
OG0005729	LOC108139228|XP_017117380.1|DELE	LOC119658862|XP_037922546.1|HILL
OG0005730	LOC108144038|XP_017124164.1|DELE	LOC119660292|XP_037924690.1|HILL
OG0005731	LOC108144037|XP_017124162.1|DELE	LOC119660107|XP_037924417.1|HILL
OG0005732	LOC108135119|XP_017111207.1|DELE	LOC119659455|XP_037923468.1|HILL
OG0005733	LOC108135118|XP_017111203.1|DELE	LOC119659795|XP_037923992.1|HILL
OG0005734	LOC108143852|XP_017123903.1|DELE	LOC119659826|XP_037924040.1|HILL
OG0005735	LOC108141134|XP_017119846.1|DELE	LOC119660343|XP_037924757.1|HILL
OG0005736	LOC108148266|XP_017130707.1|DELE	LOC119659202|XP_037923098.1|HILL
OG0005737	LOC108139309|XP_017117500.1|DELE	LOC119659229|XP_037923131.1|HILL
OG0005738	LOC108140540|XP_017118857.1|DELE	LOC119659712|XP_037923894.1|HILL
OG0005739	LOC108140618|XP_017119020.1|DELE	LOC119659155|XP_037923033.1|HILL
OG0005740	LOC108147244|XP_017129132.1|DELE	LOC119660000|XP_037924306.1|HILL
OG0005741	LOC108148390|XP_017130906.1|DELE	LOC119660119|XP_037924441.1|HILL
OG0005742	LOC108137006|XP_017113992.1|DELE	LOC119660120|XP_037924442.1|HILL
OG0005743	LOC108144067|XP_017124205.1|DELE	LOC119659368|XP_037923351.1|HILL
OG0005744	LOC108142899|XP_017122475.1|DELE	LOC119659366|XP_037923350.1|HILL
OG0005745	LOC108137444|XP_017114597.1|DELE	LOC119658683|XP_037922175.1|HILL
OG0005746	LOC108137438|XP_017114592.1|DELE	LOC119660166|XP_037924500.1|HILL
OG0005747	LOC108137497|XP_017114702.1|DELE	LOC119660124|XP_037924444.1|HILL
OG0005748	LOC108136894|XP_017113840.1|DELE	LOC119658787|XP_037922422.1|HILL
OG0005749	LOC108137676|XP_017115021.1|DELE	LOC119653591|XP_037914268.1|HILL
OG0005750	LOC108148368|XP_017130880.1|DELE	LOC119655899|XP_037917982.1|HILL
OG0005751	LOC108146608|XP_017128144.1|DELE	LOC119653613|XP_037914308.1|HILL
OG0005752	LOC108141360|XP_017120170.1|DELE	LOC119646287|XP_037902626.1|HILL
OG0005753	LOC108138831|XP_017116827.1|DELE	LOC119657099|XP_037919786.1|HILL
OG0005754	LOC108144435|XP_017124808.1|DELE	LOC119654284|XP_037915499.1|HILL
OG0005755	LOC108144811|XP_017125429.1|DELE	LOC119660358|XP_037924789.1|HILL
OG0005756	LOC108139261|XP_017117437.1|DELE	LOC119659408|XP_037923408.1|HILL
OG0005757	LOC108144066|XP_017124204.1|DELE	LOC119659433|XP_037923444.1|HILL
OG0005758	LOC108141140|XP_017119853.1|DELE	LOC119659176|XP_037923060.1|HILL
OG0005759	LOC108139258|XP_017117431.1|DELE	LOC119659324|XP_037923279.1|HILL
OG0005760	LOC108140712|XP_017119162.1|DELE	LOC119659941|XP_037924209.1|HILL
OG0005761	LOC108136851|XP_017113765.1|DELE	LOC119658867|XP_037922553.1|HILL
OG0005762	LOC108140599|XP_017118994.1|DELE	LOC119659530|XP_037923595.1|HILL
OG0005763	LOC108145080|XP_017125754.1|DELE	LOC119661004|XP_037926054.1|HILL
OG0005764	LOC108148297|XP_017130767.1|DELE	LOC119660498|XP_037925021.1|HILL
OG0005765	LOC108148295|XP_017130756.1|DELE	LOC119660491|XP_037925006.1|HILL
OG0005766	LOC108136762|XP_017113608.1|DELE	LOC119659905|XP_037924158.1|HILL
OG0005767	LOC108136878|XP_017113818.1|DELE	LOC119652001|XP_037911857.1|HILL
OG0005768	LOC108138557|XP_017116317.1|DELE	LOC119655042|XP_037916651.1|HILL
OG0005769	LOC108137489|XP_017114694.1|DELE	LOC119661298|XP_037926515.1|HILL
OG0005770	LOC108140521|XP_017118820.1|DELE	LOC119659120|XP_037922973.1|HILL
OG0005771	LOC108148548|XP_017131085.1|DELE	LOC119660424|XP_037924900.1|HILL
OG0005772	LOC108143960|XP_017124045.1|DELE	LOC119659953|XP_037924230.1|HILL
OG0005773	LOC108140428|XP_017118642.1|DELE	LOC119659207|XP_037923103.1|HILL
OG0005774	LOC108140505|XP_017118775.1|DELE	LOC119658692|XP_037922205.1|HILL
OG0005775	LOC108142379|XP_017121703.1|DELE	LOC119650237|XP_037908745.1|HILL
OG0005776	LOC108143267|XP_017123070.1|DELE	LOC119648156|XP_037905659.1|HILL
OG0005777	LOC108142069|XP_017121244.1|DELE	LOC119659320|XP_037923273.1|HILL
OG0005778	LOC108143831|XP_017123867.1|DELE	LOC119658607|XP_037922012.1|HILL
OG0005779	LOC108140644|XP_017119055.1|DELE	LOC119658568|XP_037921941.1|HILL
OG0005780	LOC108142634|XP_017122114.1|DELE	LOC119648305|XP_037905898.1|HILL
OG0005781	LOC108150159|XP_017133617.1|DELE	LOC119649063|XP_037906978.1|HILL
OG0005782	LOC108150228|XP_017133764.1|DELE	LOC119648248|XP_037905815.1|HILL
OG0005783	LOC108143570|XP_017123569.1|DELE	LOC119656321|XP_037918705.1|HILL
OG0005784	LOC108147264|XP_017129156.1|DELE	LOC119659304|XP_037923245.1|HILL
OG0005785	LOC108147277|XP_017129175.1|DELE	LOC119659270|XP_037923201.1|HILL
OG0005786	LOC108135116|XP_017111196.1|DELE	LOC119660169|XP_037924503.1|HILL
OG0005787	LOC108141212|XP_017119950.1|DELE	LOC119660275|XP_037924669.1|HILL
OG0005788	LOC108149805|XP_017133160.1|DELE	LOC119653672|XP_037914432.1|HILL
OG0005789	LOC108148458|XP_017130982.1|DELE	LOC119659505|XP_037923561.1|HILL
OG0005790	LOC108148547|XP_017131084.1|DELE	LOC119653025|XP_037913397.1|HILL
OG0005791	LOC108150708|XP_017134473.1|DELE	LOC119659782|XP_037923976.1|HILL
OG0005792	LOC108134502|XP_017110320.1|DELE	LOC119659851|XP_037924082.1|HILL
OG0005793	LOC108140756|XP_017119226.1|DELE	LOC119660383|XP_037924835.1|HILL
OG0005794	LOC108144544|XP_017125004.1|DELE	LOC119659204|XP_037923101.1|HILL
OG0005795	LOC108135106|XP_017111171.1|DELE	LOC119660419|XP_037924894.1|HILL
OG0005796	LOC108142378|XP_017121700.1|DELE	LOC119648976|XP_037906826.1|HILL
OG0005797	LOC108150216|XP_017133737.1|DELE	LOC119648380|XP_037906041.1|HILL
OG0005798	LOC108139225|XP_017117378.1|DELE	LOC119658804|XP_037922454.1|HILL
OG0005799	LOC108141049|XP_017119681.1|DELE	LOC119660548|XP_037925111.1|HILL
OG0005800	LOC108141241|XP_017119987.1|DELE	LOC119658835|XP_037922502.1|HILL
OG0005801	LOC108141218|XP_017119959.1|DELE	LOC119660151|XP_037924480.1|HILL
OG0005802	LOC108140570|XP_017118930.1|DELE	LOC119659926|XP_037924191.1|HILL
OG0005803	LOC108139218|XP_017117360.1|DELE	LOC119659854|XP_037924084.1|HILL
OG0005804	LOC108136997|XP_017113984.1|DELE	LOC119658782|XP_037922414.1|HILL
OG0005805	LOC108144640|XP_017125168.1|DELE	LOC119653753|XP_037914611.1|HILL
OG0005806	LOC108139371|XP_017117587.1|DELE	LOC119659987|XP_037924287.1|HILL
OG0005807	LOC108139139|XP_017117243.1|DELE	LOC119646140|XP_037902425.1|HILL
OG0005808	LOC108148103|XP_017130437.1|DELE	LOC119654666|XP_037916088.1|HILL
OG0005809	LOC108145859|XP_017126969.1|DELE	LOC119653819|XP_037914781.1|HILL
OG0005810	LOC108141052|XP_017119688.1|DELE	LOC119660279|XP_037924678.1|HILL
OG0005811	LOC108141053|XP_017119690.1|DELE	LOC119660281|XP_037924679.1|HILL
OG0005812	LOC108139335|XP_017117538.1|DELE	LOC119658783|XP_037922415.1|HILL
OG0005813	LOC108135029|XP_017111055.1|DELE	LOC119660613|XP_037925235.1|HILL
OG0005814	LOC108148357|XP_017130864.1|DELE	LOC119659959|XP_037924242.1|HILL
OG0005815	LOC108145072|XP_017125744.1|DELE	LOC119646199|XP_037902510.1|HILL
OG0005816	LOC108142960|XP_017122592.1|DELE	LOC119656495|XP_037918757.1|HILL, LOC119656494|XP_037918755.1|HILL
OG0005817	LOC108143957|XP_017124044.1|DELE	LOC119659783|XP_037923977.1|HILL
OG0005818	LOC108147297|XP_017129208.1|DELE	LOC119660192|XP_037924540.1|HILL
OG0005819	LOC108141185|XP_017119910.1|DELE	LOC119659084|XP_037922925.1|HILL
OG0005820	LOC108141186|XP_017119911.1|DELE	LOC119660326|XP_037924732.1|HILL
OG0005821	LOC108141204|XP_017119938.1|DELE	LOC119659969|XP_037924258.1|HILL
OG0005822	LOC108135295|XP_017111468.1|DELE	LOC119657699|XP_037920666.1|HILL
OG0005823	LOC108148172|XP_017130560.1|DELE	LOC119658019|XP_037921176.1|HILL
OG0005824	LOC108135052|XP_017111085.1|DELE	LOC119649239|XP_037907230.1|HILL
OG0005825	LOC108150352|XP_017133973.1|DELE	LOC119656342|XP_037918720.1|HILL
OG0005826	LOC108140457|XP_017118682.1|DELE	LOC119651274|XP_037910707.1|HILL
OG0005827	LOC108148937|XP_017131747.1|DELE	LOC119658775|XP_037922401.1|HILL
OG0005828	LOC108142384|XP_017121707.1|DELE	LOC119649575|XP_037907708.1|HILL
OG0005829	LOC108143969|XP_017124061.1|DELE	LOC119659500|XP_037923552.1|HILL
OG0005830	LOC108146112|XP_017127432.1|DELE	LOC119647855|XP_037905051.1|HILL
OG0005831	LOC108145673|XP_017126716.1|DELE	LOC119649542|XP_037907661.1|HILL
OG0005832	LOC108146480|XP_017127995.1|DELE	LOC119650078|XP_037908505.1|HILL
OG0005833	LOC108145864|XP_017126989.1|DELE	LOC119649588|XP_037907721.1|HILL
OG0005835	LOC108145674|XP_017126718.1|DELE	LOC119649094|XP_037907024.1|HILL
OG0005836	LOC108135636|XP_017111946.1|DELE	LOC119648617|XP_037906315.1|HILL
OG0005837	LOC108139249|XP_017117414.1|DELE	LOC119658976|XP_037922784.1|HILL
OG0005838	LOC108140765|XP_017119240.1|DELE	LOC119659175|XP_037923058.1|HILL
OG0005839	LOC108147991|XP_017130295.1|DELE	LOC119656446|XP_037918729.1|HILL
OG0005840	LOC108137032|XP_017114021.1|DELE	LOC119660226|XP_037924602.1|HILL
OG0005841	LOC108140982|XP_017119541.1|DELE	LOC119659948|XP_037924222.1|HILL
OG0005842	LOC108136173|XP_017112660.1|DELE	LOC119653842|XP_037914816.1|HILL
OG0005843	LOC108143237|XP_017123024.1|DELE	LOC119650140|XP_037908600.1|HILL
OG0005844	LOC108146191|XP_017127590.1|DELE	LOC119650139|XP_037908599.1|HILL
OG0005845	LOC108141154|XP_017119868.1|DELE	LOC119659913|XP_037924166.1|HILL
OG0005846	LOC108143816|XP_017123827.1|DELE	LOC119659142|XP_037923009.1|HILL
OG0005848	LOC108137664|XP_017115001.1|DELE	LOC119653896|XP_037914954.1|HILL
OG0005849	LOC108148151|XP_017130524.1|DELE	LOC119655840|XP_037917874.1|HILL
OG0005851	LOC108135236|XP_017111387.1|DELE	LOC119651446|XP_037910978.1|HILL
OG0005852	LOC108140787|XP_017119268.1|DELE	LOC119653386|XP_037913863.1|HILL
OG0005853	LOC108135427|XP_017111648.1|DELE	LOC119656238|XP_037918584.1|HILL
OG0005854	LOC108141051|XP_017119687.1|DELE	LOC119655143|XP_037916808.1|HILL
OG0005855	LOC108137122|XP_017114144.1|DELE	LOC119654317|XP_037915570.1|HILL
OG0005856	LOC108134855|XP_017110822.1|DELE	LOC119653430|XP_037913934.1|HILL
OG0005857	LOC108136769|XP_017113619.1|DELE	LOC119656051|XP_037918244.1|HILL
OG0005858	LOC108135157|XP_017111268.1|DELE	LOC119659776|XP_037923968.1|HILL
OG0005859	LOC108148063|XP_017130405.1|DELE	LOC119659122|XP_037922975.1|HILL
OG0005860	LOC108141087|XP_017119758.1|DELE	LOC119660510|XP_037925036.1|HILL
OG0005861	LOC108142964|XP_017122598.1|DELE	LOC119660147|XP_037924475.1|HILL
OG0005862	LOC108145355|XP_017126234.1|DELE	LOC119655813|XP_037917846.1|HILL
OG0005863	LOC108143545|XP_017123542.1|DELE	LOC119659793|XP_037923990.1|HILL
OG0005864	LOC108144033|XP_017124153.1|DELE	LOC119659145|XP_037923013.1|HILL
OG0005865	LOC108139211|XP_017117349.1|DELE	LOC119659213|XP_037923111.1|HILL
OG0005866	LOC108144197|XP_017124355.1|DELE	LOC119655887|XP_037917961.1|HILL
OG0005867	LOC108150445|XP_017134093.1|DELE	LOC119646148|XP_037902433.1|HILL
OG0005868	LOC108149832|XP_017133195.1|DELE	LOC119654793|XP_037916270.1|HILL
OG0005869	LOC108137205|XP_017114285.1|DELE	LOC119654441|XP_037915769.1|HILL
OG0005870	LOC108136316|XP_017112903.1|DELE	LOC119653627|XP_037914327.1|HILL
OG0005871	LOC108136357|XP_017112954.1|DELE	LOC119656216|XP_037918543.1|HILL
OG0005872	LOC108143951|XP_017124035.1|DELE	LOC119655189|XP_037916883.1|HILL
OG0005873	LOC108142994|XP_017122657.1|DELE	LOC119654728|XP_037916184.1|HILL
OG0005874	LOC108134905|XP_017110903.1|DELE	LOC119656283|XP_037918639.1|HILL
OG0005875	LOC108145533|XP_017126520.1|DELE	LOC119656073|XP_037918281.1|HILL
OG0005876	LOC108137111|XP_017114125.1|DELE	LOC119654449|XP_037915781.1|HILL
OG0005877	LOC108148159|XP_017130545.1|DELE	LOC119656180|XP_037918458.1|HILL
OG0005878	LOC108137294|XP_017114404.1|DELE	LOC119656212|XP_037918532.1|HILL
OG0005879	LOC108142444|XP_017121798.1|DELE	LOC119655454|XP_037917281.1|HILL
OG0005880	LOC108146610|XP_017128146.1|DELE	LOC119647602|XP_037904557.1|HILL
OG0005881	LOC108136029|XP_017112450.1|DELE	LOC119649705|XP_037907904.1|HILL
OG0005882	LOC108141617|XP_017120572.1|DELE	LOC119647484|XP_037904368.1|HILL
OG0005883	LOC108145835|XP_017126932.1|DELE	LOC119647872|XP_037905073.1|HILL
OG0005884	LOC108142750|XP_017122265.1|DELE	LOC119650017|XP_037908415.1|HILL
OG0005885	LOC108146976|XP_017128721.1|DELE	LOC119650002|XP_037908392.1|HILL
OG0005886	LOC108142672|XP_017122166.1|DELE	LOC119649800|XP_037908039.1|HILL
OG0005887	LOC108136065|XP_017112498.1|DELE	LOC119647605|XP_037904562.1|HILL
OG0005888	LOC108138369|XP_017116032.1|DELE	LOC119649951|XP_037908303.1|HILL
OG0005889	LOC108146916|XP_017128646.1|DELE	LOC119648406|XP_037906083.1|HILL
OG0005890	LOC108136318|XP_017112907.1|DELE	LOC119649970|XP_037908334.1|HILL
OG0005891	LOC108135587|XP_017111872.1|DELE	LOC119648158|XP_037905661.1|HILL
OG0005892	LOC108135676|XP_017112003.1|DELE	LOC119648978|XP_037906828.1|HILL
OG0005893	LOC108136123|XP_017112601.1|DELE	LOC119648272|XP_037905855.1|HILL
OG0005895	LOC108136126|XP_017112603.1|DELE	LOC119648377|XP_037906036.1|HILL
OG0005896	LOC108142759|XP_017122283.1|DELE	LOC119647831|XP_037904998.1|HILL
OG0005897	LOC108146798|XP_017128458.1|DELE	LOC119649403|XP_037907455.1|HILL
OG0005898	LOC108137681|XP_017115029.1|DELE	LOC119648647|XP_037906347.1|HILL
OG0005899	LOC108149664|XP_017132898.1|DELE	LOC119654314|XP_037915565.1|HILL
OG0005900	LOC108137871|XP_017115299.1|DELE	LOC119653728|XP_037914564.1|HILL
OG0005901	LOC108142003|XP_017121159.1|DELE	LOC119654771|XP_037916239.1|HILL
OG0005902	LOC108149747|XP_017133027.1|DELE	LOC119653892|XP_037914942.1|HILL
OG0005903	LOC108136877|XP_017113817.1|DELE	LOC119654542|XP_037915915.1|HILL
OG0005904	LOC108135487|XP_017111722.1|DELE	LOC119654592|XP_037915983.1|HILL
OG0005905	LOC108142620|XP_017122093.1|DELE	LOC119647624|XP_037904598.1|HILL
OG0005906	LOC108145814|XP_017126893.1|DELE	LOC119649891|XP_037908209.1|HILL
OG0005907	LOC108142504|XP_017121899.1|DELE	LOC119649166|XP_037907119.1|HILL
OG0005908	LOC108142645|XP_017122132.1|DELE	LOC119647926|XP_037905186.1|HILL
OG0005909	LOC108143245|XP_017123035.1|DELE	LOC119648259|XP_037905832.1|HILL
OG0005910	LOC108141330|XP_017120100.1|DELE	LOC119654399|XP_037915708.1|HILL
OG0005911	LOC108141333|XP_017120105.1|DELE	LOC119653515|XP_037914110.1|HILL
OG0005912	LOC108144224|XP_017124389.1|DELE	LOC119654559|XP_037915935.1|HILL
OG0005913	LOC108137374|XP_017114514.1|DELE	LOC119655469|XP_037917299.1|HILL
OG0005914	LOC108146607|XP_017128177.1|DELE, LOC108149838|XP_017133202.1|DELE	LOC119655525|XP_037917364.1|HILL
OG0005915	LOC108149826|XP_017133187.1|DELE	LOC119655868|XP_037917923.1|HILL
OG0005916	LOC108145492|XP_017126438.1|DELE	LOC119654549|XP_037915922.1|HILL
OG0005917	LOC108137055|XP_017114052.1|DELE	LOC119655374|XP_037917166.1|HILL
OG0005918	LOC108138588|XP_017116367.1|DELE	LOC119654848|XP_037916356.1|HILL
OG0005919	LOC108141349|XP_017120155.1|DELE	LOC119655553|XP_037917399.1|HILL
OG0005920	LOC108141425|XP_017120293.1|DELE	LOC119653822|XP_037914784.1|HILL
OG0005921	LOC108146509|XP_017128035.1|DELE	LOC119654248|XP_037915420.1|HILL
OG0005922	LOC108136309|XP_017112893.1|DELE	LOC119658914|XP_037922658.1|HILL
OG0005923	LOC108142835|XP_017122389.1|DELE	LOC119649863|XP_037908161.1|HILL
OG0005924	LOC108146853|XP_017128557.1|DELE	LOC119648110|XP_037905555.1|HILL
OG0005925	LOC108146850|XP_017128547.1|DELE	LOC119649950|XP_037908301.1|HILL
OG0005926	LOC108136661|XP_017113474.1|DELE	LOC119653658|XP_037914408.1|HILL
OG0005927	LOC108148381|XP_017130896.1|DELE	LOC119647015|XP_037903682.1|HILL
OG0005928	LOC108137283|XP_017114379.1|DELE	LOC119655249|XP_037916970.1|HILL
OG0005929	LOC108146377|XP_017127857.1|DELE	LOC119646875|XP_037903429.1|HILL
OG0005930	LOC108144391|XP_017124659.1|DELE	LOC119655451|XP_037917277.1|HILL
OG0005931	LOC108145124|XP_017125828.1|DELE	LOC119655648|XP_037917558.1|HILL
OG0005932	LOC108143643|XP_017123644.1|DELE	LOC119654338|XP_037915604.1|HILL
OG0005933	LOC108149890|XP_017133276.1|DELE	LOC119654984|XP_037916574.1|HILL
OG0005934	LOC108149796|XP_017133150.1|DELE	LOC119654664|XP_037916084.1|HILL
OG0005935	LOC108138365|XP_017116024.1|DELE	LOC119648362|XP_037906005.1|HILL
OG0005936	LOC108135294|XP_017111467.1|DELE	LOC119649815|XP_037908074.1|HILL
OG0005937	LOC108138376|XP_017116047.1|DELE	LOC119648728|XP_037906471.1|HILL
OG0005938	LOC108144553|XP_017125016.1|DELE	LOC119654498|XP_037915853.1|HILL
OG0005939	LOC108135453|XP_017111686.1|DELE	LOC119654397|XP_037915707.1|HILL
OG0005940	LOC108141800|XP_017120848.1|DELE	LOC119656317|XP_037918693.1|HILL
OG0005941	LOC108141505|XP_017120422.1|DELE	LOC119656053|XP_037918246.1|HILL
OG0005942	LOC108136919|XP_017113880.1|DELE, LOC108149897|XP_017133285.1|DELE	LOC119656008|XP_037918177.1|HILL
OG0005943	LOC108145104|XP_017125789.1|DELE	LOC119654351|XP_037915622.1|HILL
OG0005944	LOC108145085|XP_017125760.1|DELE	LOC119655297|XP_037917050.1|HILL
OG0005945	LOC108143542|XP_017123532.1|DELE	LOC119655706|XP_037917652.1|HILL
OG0005946	LOC108143510|XP_017123470.1|DELE	LOC119655726|XP_037917688.1|HILL
OG0005947	LOC108144465|XP_017124855.1|DELE	LOC119655141|XP_037916804.1|HILL
OG0005948	LOC108145669|XP_017126712.1|DELE	LOC119660822|XP_037925610.1|HILL
OG0005949	LOC108143135|XP_017122870.1|DELE	LOC119649067|XP_037906983.1|HILL
OG0005950	LOC108134494|XP_017110304.1|DELE	LOC119654735|XP_037916194.1|HILL
OG0005951	LOC108150239|XP_017133786.1|DELE	LOC119650265|XP_037908807.1|HILL
OG0005952	LOC108134493|XP_017110302.1|DELE	LOC119654329|XP_037915587.1|HILL
OG0005953	LOC108149556|XP_017132682.1|DELE	LOC119654330|XP_037915589.1|HILL
OG0005954	LOC108149443|XP_017132523.1|DELE	LOC119654557|XP_037915933.1|HILL
OG0005955	LOC108139331|XP_017117531.1|DELE	LOC119655528|XP_037917369.1|HILL
OG0005956	LOC108144493|XP_017124913.1|DELE	LOC119654377|XP_037915662.1|HILL
OG0005957	LOC108139127|XP_017117229.1|DELE	LOC119657697|XP_037920662.1|HILL
OG0005958	LOC108147312|XP_017129224.1|DELE	LOC119646709|XP_037903215.1|HILL
OG0005959	LOC108142100|XP_017121283.1|DELE	LOC119657078|XP_037919765.1|HILL
OG0005960	LOC108136557|XP_017113353.1|DELE	LOC119655337|XP_037917114.1|HILL
OG0005961	LOC108144576|XP_017125057.1|DELE	LOC119654485|XP_037915833.1|HILL
OG0005962	LOC108143369|XP_017123178.1|DELE	LOC119654847|XP_037916355.1|HILL
OG0005963	LOC108138310|XP_017115959.1|DELE	LOC119646340|XP_037902694.1|HILL
OG0005964	LOC108141860|XP_017120941.1|DELE	LOC119655737|XP_037917716.1|HILL
OG0005965	LOC108141511|XP_017120428.1|DELE	LOC119654212|XP_037915352.1|HILL
OG0005966	LOC108137959|XP_017115409.1|DELE	LOC119655306|XP_037917063.1|HILL
OG0005967	LOC108143530|XP_017123511.1|DELE	LOC119654457|XP_037915798.1|HILL
OG0005968	LOC108144976|XP_017125613.1|DELE	LOC119654456|XP_037915795.1|HILL
OG0005969	LOC108144849|XP_017125481.1|DELE	LOC119654388|XP_037915684.1|HILL
OG0005970	LOC108150329|XP_017133940.1|DELE	LOC119655584|XP_037917452.1|HILL
OG0005971	LOC108147585|XP_017129713.1|DELE	LOC119653765|XP_037914682.1|HILL
OG0005972	LOC108142594|XP_017122048.1|DELE	LOC119648721|XP_037906458.1|HILL
OG0005973	LOC108142341|XP_017121586.1|DELE	LOC119647774|XP_037904882.1|HILL
OG0005974	LOC108142764|XP_017122287.1|DELE	LOC119647989|XP_037905302.1|HILL
OG0005975	LOC108142723|XP_017122234.1|DELE	LOC119648720|XP_037906457.1|HILL
OG0005976	LOC108136798|XP_017113679.1|DELE	LOC119646778|XP_037903289.1|HILL
OG0005977	LOC108143557|XP_017123555.1|DELE	LOC119654658|XP_037916077.1|HILL, LOC119654475|XP_037915821.1|HILL
OG0005978	LOC108144315|XP_017124504.1|DELE	LOC119656066|XP_037918272.1|HILL
OG0005979	LOC108149138|XP_017132033.1|DELE	LOC119655041|XP_037916649.1|HILL
OG0005980	LOC108149626|XP_017132845.1|DELE	LOC119653586|XP_037914263.1|HILL
OG0005981	LOC108137633|XP_017114910.1|DELE	LOC119653752|XP_037914610.1|HILL
OG0005982	LOC108149662|XP_017132897.1|DELE	LOC119656292|XP_037918656.1|HILL
OG0005983	LOC108137758|XP_017115149.1|DELE	LOC119655061|XP_037916680.1|HILL
OG0005984	LOC108150004|XP_017133438.1|DELE	LOC119656785|XP_037919301.1|HILL
OG0005985	LOC108144430|XP_017124795.1|DELE	LOC119653732|XP_037914580.1|HILL
OG0005986	LOC108135442|XP_017111671.1|DELE	LOC119653733|XP_037914583.1|HILL
OG0005987	LOC108147690|XP_017129892.1|DELE	LOC119656278|XP_037918632.1|HILL
OG0005988	LOC108144866|XP_017125506.1|DELE	LOC119653682|XP_037914471.1|HILL
OG0005989	LOC108136463|XP_017113148.1|DELE	LOC119655597|XP_037917482.1|HILL
OG0005990	LOC108144580|XP_017125060.1|DELE	LOC119655885|XP_037917959.1|HILL
OG0005991	LOC108149723|XP_017132982.1|DELE	LOC119653449|XP_037913984.1|HILL
OG0005992	LOC108150293|XP_017133886.1|DELE	LOC119648856|XP_037906661.1|HILL
OG0005993	LOC108150294|XP_017133888.1|DELE	LOC119648857|XP_037906662.1|HILL
OG0005994	LOC108146917|XP_017128648.1|DELE	LOC119647669|XP_037904674.1|HILL
OG0005995	LOC108142819|XP_017122369.1|DELE	LOC119649884|XP_037908190.1|HILL
