Orthogroup	DELE.longest_only	DSAN.longest_only
OG0006720	LOC108135700|XP_017112030.1|DELE	LOC120448885|XP_039487035.1|DSAN
OG0006721	LOC108146856|XP_017128561.1|DELE	LOC120448602|XP_039486638.1|DSAN
OG0006722	LOC108146399|XP_017127888.1|DELE	LOC120449902|XP_039488527.1|DSAN
OG0006723	LOC108135281|XP_017111451.1|DELE	LOC120458446|XP_039502029.1|DSAN
OG0006724	LOC108143065|XP_017122768.1|DELE	LOC120452247|XP_039492308.1|DSAN
OG0006725	LOC108142972|XP_017122611.1|DELE	LOC120454407|XP_039495602.1|DSAN
OG0006726	LOC108139215|XP_017117356.1|DELE	LOC120452203|XP_039492256.1|DSAN
OG0006727	LOC108142969|XP_017122608.1|DELE	LOC120454404|XP_039495599.1|DSAN
OG0006728	LOC108142911|XP_017122488.1|DELE	LOC120453630|XP_039494356.1|DSAN
OG0006729	LOC108149760|XP_017133064.1|DELE	LOC120444642|XP_039480400.1|DSAN
OG0006730	LOC108149758|XP_017133060.1|DELE	LOC120444640|XP_039480398.1|DSAN
OG0006731	LOC108135272|XP_017111439.1|DELE	LOC120444713|XP_039480528.1|DSAN
OG0006732	LOC108146381|XP_017127864.1|DELE	LOC120448727|XP_039486833.1|DSAN
OG0006733	LOC108142230|XP_017121437.1|DELE	LOC120449885|XP_039488496.1|DSAN
OG0006734	LOC108142734|XP_017122248.1|DELE	LOC120448025|XP_039485700.1|DSAN
OG0006735	LOC108147490|XP_017129534.1|DELE	LOC120448197|XP_039485997.1|DSAN
OG0006736	LOC108147544|XP_017129618.1|DELE	LOC120449236|XP_039487543.1|DSAN
OG0006737	LOC108135504|XP_017111737.1|DELE	LOC120449801|XP_039488380.1|DSAN
OG0006738	LOC108147590|XP_017129719.1|DELE	LOC120444532|XP_039480213.1|DSAN
OG0006739	LOC108147448|XP_017129465.1|DELE	LOC120450034|XP_039488719.1|DSAN
OG0006740	LOC108135560|XP_017111806.1|DELE	LOC120450247|XP_039489069.1|DSAN
OG0006741	LOC108135559|XP_017111804.1|DELE	LOC120450246|XP_039489067.1|DSAN
OG0006742	LOC108140558|XP_017118909.1|DELE	LOC120454706|XP_039496177.1|DSAN
OG0006743	LOC108148997|XP_017131833.1|DELE	LOC120451350|XP_039490903.1|DSAN
OG0006744	LOC108150338|XP_017133954.1|DELE	LOC120450559|XP_039489601.1|DSAN
OG0006745	LOC108135100|XP_017111165.1|DELE	LOC120450910|XP_039490097.1|DSAN
OG0006746	LOC108147465|XP_017129491.1|DELE	LOC120448447|XP_039486395.1|DSAN
OG0006747	LOC108147530|XP_017129603.1|DELE	LOC120448720|XP_039486824.1|DSAN
OG0006748	LOC108137317|XP_017114432.1|DELE	LOC120457206|XP_039500507.1|DSAN
OG0006749	LOC108146192|XP_017127591.1|DELE	LOC120448222|XP_039486046.1|DSAN
OG0006750	LOC108137647|XP_017114962.1|DELE	LOC120457391|XP_039500884.1|DSAN
OG0006752	LOC108145666|XP_017126708.1|DELE	LOC120448258|XP_039486109.1|DSAN
OG0006753	LOC108145731|XP_017126783.1|DELE	LOC120448873|XP_039487021.1|DSAN
OG0006754	LOC108146000|XP_017127243.1|DELE	LOC120450369|XP_039489286.1|DSAN
OG0006755	LOC108146151|XP_017127504.1|DELE	LOC120449826|XP_039488406.1|DSAN
OG0006756	LOC108142852|XP_017122409.1|DELE	LOC120449356|XP_039487703.1|DSAN
OG0006757	LOC108142311|XP_017121552.1|DELE	LOC120449357|XP_039487704.1|DSAN
OG0006758	LOC108146138|XP_017127481.1|DELE	LOC120447681|XP_039485142.1|DSAN
OG0006759	LOC108146137|XP_017127479.1|DELE	LOC120447680|XP_039485141.1|DSAN
OG0006760	LOC108142567|XP_017122006.1|DELE	LOC120448359|XP_039486261.1|DSAN
OG0006761	LOC108148397|XP_017130918.1|DELE	LOC120451208|XP_039490614.1|DSAN
OG0006762	LOC108144163|XP_017124314.1|DELE	LOC120455252|XP_039497183.1|DSAN
OG0006763	LOC108139066|XP_017117180.1|DELE	LOC120444907|XP_039480833.1|DSAN
OG0006764	LOC108149767|XP_017133084.1|DELE	LOC120445369|XP_039481676.1|DSAN
OG0006765	LOC108139016|XP_017117112.1|DELE	LOC120444908|XP_039480834.1|DSAN
OG0006766	LOC108146281|XP_017127710.1|DELE	LOC120447905|XP_039485484.1|DSAN
OG0006767	LOC108142418|XP_017121762.1|DELE	LOC120448479|XP_039486442.1|DSAN
OG0006768	LOC108142410|XP_017121749.1|DELE	LOC120448477|XP_039486436.1|DSAN
OG0006769	LOC108142804|XP_017122351.1|DELE	LOC120448478|XP_039486441.1|DSAN
OG0006770	LOC108147401|XP_017129327.1|DELE	LOC120447925|XP_039485518.1|DSAN
OG0006771	LOC108137658|XP_017114981.1|DELE	LOC120457222|XP_039500527.1|DSAN
OG0006772	LOC108149577|XP_017132700.1|DELE	LOC120458350|XP_039501905.1|DSAN
OG0006773	LOC108145965|XP_017127185.1|DELE	LOC120450263|XP_039489088.1|DSAN
OG0006774	LOC108145982|XP_017127206.1|DELE	LOC120450520|XP_039489529.1|DSAN
OG0006775	LOC108146717|XP_017128294.1|DELE	LOC120450343|XP_039489252.1|DSAN
OG0006776	LOC108146304|XP_017127745.1|DELE	LOC120448877|XP_039487026.1|DSAN
OG0006777	LOC108146723|XP_017128304.1|DELE	LOC120450352|XP_039489262.1|DSAN
OG0006778	LOC108146434|XP_017127927.1|DELE	LOC120449892|XP_039488507.1|DSAN
OG0006779	LOC108146180|XP_017127575.1|DELE	LOC120449737|XP_039488302.1|DSAN
OG0006780	LOC108142709|XP_017122217.1|DELE	LOC120448334|XP_039486222.1|DSAN
OG0006781	LOC108147509|XP_017129568.1|DELE	LOC120448077|XP_039485782.1|DSAN
OG0006782	LOC108145973|XP_017127191.1|DELE	LOC120450421|XP_039489361.1|DSAN
OG0006783	LOC108141263|XP_017120004.1|DELE	LOC120447179|XP_039484579.1|DSAN
OG0006784	LOC108146007|XP_017127252.1|DELE	LOC120447535|XP_039484906.1|DSAN
OG0006785	LOC108149128|XP_017132022.1|DELE	LOC120445005|XP_039480988.1|DSAN
OG0006786	LOC108138834|XP_017116835.1|DELE	LOC120445798|XP_039482343.1|DSAN
OG0006787	LOC108135643|XP_017111954.1|DELE	LOC120448441|XP_039486386.1|DSAN
OG0006788	LOC108135644|XP_017111956.1|DELE	LOC120448442|XP_039486388.1|DSAN
OG0006789	LOC108150031|XP_017133481.1|DELE	LOC120455064|XP_039496850.1|DSAN
OG0006790	LOC108147932|XP_017130204.1|DELE	LOC120448120|XP_039485866.1|DSAN
OG0006791	LOC108146888|XP_017128610.1|DELE	LOC120448937|XP_039487108.1|DSAN
OG0006792	LOC108150111|XP_017133564.1|DELE	LOC120447509|XP_039484854.1|DSAN
OG0006793	LOC108150207|XP_017133708.1|DELE	LOC120448866|XP_039487013.1|DSAN
OG0006794	LOC108145111|XP_017125803.1|DELE	LOC120443957|XP_039479347.1|DSAN
OG0006795	LOC108146354|XP_017127820.1|DELE	LOC120447773|XP_039485259.1|DSAN
OG0006796	LOC108146930|XP_017128669.1|DELE	LOC120449395|XP_039487772.1|DSAN
OG0006797	LOC108141690|XP_017120659.1|DELE	LOC120444135|XP_039479635.1|DSAN
OG0006798	LOC108150252|XP_017133806.1|DELE	LOC120450308|XP_039489195.1|DSAN
OG0006799	LOC108150195|XP_017133693.1|DELE	LOC120450216|XP_039489025.1|DSAN
OG0006800	LOC108146658|XP_017128192.1|DELE	LOC120447658|XP_039485106.1|DSAN
OG0006801	LOC108137408|XP_017114555.1|DELE	LOC120456311|XP_039498998.1|DSAN
OG0006802	LOC108144887|XP_017125535.1|DELE	LOC120445205|XP_039481377.1|DSAN
OG0006803	LOC108144583|XP_017125066.1|DELE	LOC120457809|XP_039501240.1|DSAN
OG0006804	LOC108150364|XP_017133990.1|DELE	LOC120447728|XP_039485203.1|DSAN
OG0006805	LOC108145026|XP_017125697.1|DELE	LOC120445078|XP_039481138.1|DSAN
OG0006806	LOC108146217|XP_017127624.1|DELE	LOC120447936|XP_039485535.1|DSAN
OG0006807	LOC108146052|XP_017127346.1|DELE	LOC120449062|XP_039487291.1|DSAN
OG0006808	LOC108143552|XP_017123550.1|DELE	LOC120445513|XP_039481908.1|DSAN
OG0006809	LOC108145665|XP_017126707.1|DELE	LOC120448497|XP_039486462.1|DSAN
OG0006810	LOC108146133|XP_017127473.1|DELE	LOC120447982|XP_039485611.1|DSAN
OG0006811	LOC108148986|XP_017131817.1|DELE	LOC120454065|XP_039495008.1|DSAN
OG0006812	LOC108147510|XP_017129570.1|DELE	LOC120448592|XP_039486609.1|DSAN
OG0006813	LOC108136754|XP_017113593.1|DELE	LOC120454570|XP_039495902.1|DSAN
OG0006814	LOC108146846|XP_017128537.1|DELE	LOC120447617|XP_039485044.1|DSAN
OG0006815	LOC108146019|XP_017127284.1|DELE	LOC120448666|XP_039486735.1|DSAN
OG0006816	LOC108146095|XP_017127411.1|DELE	LOC120448075|XP_039485780.1|DSAN
OG0006817	LOC108146372|XP_017127850.1|DELE	LOC120447609|XP_039485016.1|DSAN
OG0006818	LOC108146497|XP_017128018.1|DELE	LOC120449701|XP_039488250.1|DSAN
OG0006819	LOC108146006|XP_017127249.1|DELE	LOC120448086|XP_039485813.1|DSAN
OG0006820	LOC108146293|XP_017127727.1|DELE	LOC120450056|XP_039488747.1|DSAN
OG0006821	LOC108134519|XP_017110346.1|DELE	LOC120447120|XP_039484488.1|DSAN
OG0006822	LOC108143513|XP_017123475.1|DELE	LOC120444895|XP_039480816.1|DSAN
OG0006823	LOC108146879|XP_017128600.1|DELE	LOC120449923|XP_039488550.1|DSAN
OG0006824	LOC108147562|XP_017129639.1|DELE	LOC120449751|XP_039488319.1|DSAN
OG0006825	LOC108146881|XP_017128603.1|DELE	LOC120448998|XP_039487200.1|DSAN
OG0006826	LOC108146972|XP_017128718.1|DELE	LOC120449505|XP_039487940.1|DSAN
OG0006827	LOC108141193|XP_017119926.1|DELE	LOC120452741|XP_039493051.1|DSAN
OG0006828	LOC108142071|XP_017121246.1|DELE	LOC120458874|XP_039502645.1|DSAN
OG0006829	LOC108147540|XP_017129614.1|DELE	LOC120449159|XP_039487433.1|DSAN
OG0006830	LOC108146147|XP_017127492.1|DELE	LOC120450469|XP_039489442.1|DSAN
OG0006831	LOC108147502|XP_017129559.1|DELE	LOC120449528|XP_039487979.1|DSAN
OG0006832	LOC108147535|XP_017129608.1|DELE	LOC120449093|XP_039487334.1|DSAN
OG0006833	LOC108142373|XP_017121691.1|DELE	LOC120450573|XP_039489623.1|DSAN
OG0006834	LOC108143755|XP_017123774.1|DELE	LOC120453893|XP_039494744.1|DSAN
OG0006835	LOC108146267|XP_017127696.1|DELE	LOC120448369|XP_039486272.1|DSAN
OG0006836	LOC108146500|XP_017128025.1|DELE	LOC120450007|XP_039488655.1|DSAN
OG0006837	LOC108146334|XP_017127788.1|DELE	LOC120448779|XP_039486902.1|DSAN
OG0006838	LOC108150342|XP_017133959.1|DELE	LOC120449293|XP_039487616.1|DSAN
OG0006839	LOC108146423|XP_017127917.1|DELE	LOC120449070|XP_039487302.1|DSAN
OG0006840	LOC108135256|XP_017111413.1|DELE	LOC120448793|XP_039486921.1|DSAN
OG0006841	LOC108146124|XP_017127458.1|DELE	LOC120448210|XP_039486022.1|DSAN
OG0006842	LOC108146143|XP_017127487.1|DELE	LOC120449425|XP_039487820.1|DSAN
OG0006843	LOC108136271|XP_017112829.1|DELE	LOC120456388|XP_039499149.1|DSAN
OG0006844	LOC108140544|XP_017118870.1|DELE	LOC120453308|XP_039493898.1|DSAN
OG0006845	LOC108146691|XP_017128237.1|DELE	LOC120450347|XP_039489256.1|DSAN
OG0006846	LOC108142820|XP_017122370.1|DELE	LOC120449571|XP_039488059.1|DSAN
OG0006847	LOC108142745|XP_017122260.1|DELE	LOC120448679|XP_039486752.1|DSAN
OG0006848	LOC108145206|XP_017125936.1|DELE	LOC120445357|XP_039481636.1|DSAN
OG0006849	LOC108147512|XP_017129574.1|DELE	LOC120448218|XP_039486042.1|DSAN
OG0006850	LOC108147527|XP_017129600.1|DELE	LOC120448764|XP_039486884.1|DSAN
OG0006851	LOC108147444|XP_017129458.1|DELE	LOC120449120|XP_039487364.1|DSAN
OG0006852	LOC108149745|XP_017133019.1|DELE	LOC120443707|XP_039478880.1|DSAN
OG0006853	LOC108147391|XP_017129316.1|DELE	LOC120449128|XP_039487375.1|DSAN
OG0006854	LOC108141508|XP_017120425.1|DELE	LOC120455293|XP_039497310.1|DSAN
OG0006855	LOC108146905|XP_017128636.1|DELE	LOC120448985|XP_039487185.1|DSAN
OG0006856	LOC108138742|XP_017116629.1|DELE	LOC120447020|XP_039484273.1|DSAN
OG0006857	LOC108136896|XP_017113846.1|DELE	LOC120458764|XP_039502473.1|DSAN
OG0006858	LOC108135594|XP_017111886.1|DELE	LOC120447929|XP_039485521.1|DSAN
OG0006859	LOC108149606|XP_017132792.1|DELE	LOC120446795|XP_039483889.1|DSAN
OG0006860	LOC108149759|XP_017133061.1|DELE	LOC120445395|XP_039481740.1|DSAN
OG0006861	LOC108144989|XP_017125631.1|DELE	LOC120444954|XP_039480893.1|DSAN
OG0006862	LOC108142809|XP_017122359.1|DELE	LOC120449209|XP_039487508.1|DSAN
OG0006863	LOC108136660|XP_017113473.1|DELE	LOC120455238|XP_039497149.1|DSAN
OG0006864	LOC108144991|XP_017125639.1|DELE, LOC108137416|XP_017114567.1|DELE	LOC120445234|XP_039481428.1|DSAN
OG0006865	LOC108140681|XP_017119116.1|DELE	LOC120452852|XP_039493226.1|DSAN
OG0006866	LOC108137547|XP_017114760.1|DELE	LOC120445621|XP_039482068.1|DSAN
OG0006867	LOC108144192|XP_017124346.1|DELE	LOC120447220|XP_039484673.1|DSAN
OG0006868	LOC108144540|XP_017125000.1|DELE	LOC120447218|XP_039484670.1|DSAN
OG0006869	LOC108138702|XP_017116542.1|DELE	LOC120446996|XP_039484231.1|DSAN
OG0006870	LOC108149777|XP_017133117.1|DELE	LOC120445804|XP_039482351.1|DSAN
OG0006871	LOC108145464|XP_017126399.1|DELE	LOC120443931|XP_039479311.1|DSAN
OG0006872	LOC108149584|XP_017132708.1|DELE	LOC120458151|XP_039501631.1|DSAN
OG0006873	LOC108145228|XP_017125981.1|DELE	LOC120445043|XP_039481086.1|DSAN
OG0006874	LOC108135014|XP_017111036.1|DELE	LOC120444438|XP_039480030.1|DSAN
OG0006875	LOC108149448|XP_017132527.1|DELE	LOC120446583|XP_039483539.1|DSAN
OG0006876	LOC108144498|XP_017124919.1|DELE	LOC120446794|XP_039483885.1|DSAN
OG0006877	LOC108149276|XP_017132211.1|DELE	LOC120453105|XP_039493576.1|DSAN
OG0006878	LOC108148147|XP_017130509.1|DELE	LOC120443770|XP_039478998.1|DSAN
OG0006879	LOC108144655|XP_017125188.1|DELE	LOC120445443|XP_039481812.1|DSAN
OG0006880	LOC108150506|XP_017134211.1|DELE	LOC120445459|XP_039481841.1|DSAN
OG0006881	LOC108138812|XP_017116794.1|DELE	LOC120456806|XP_039499781.1|DSAN
OG0006882	LOC108149844|XP_017133210.1|DELE	LOC120444641|XP_039480399.1|DSAN
OG0006883	LOC108150557|XP_017134279.1|DELE	LOC120445817|XP_039482364.1|DSAN
OG0006884	LOC108138794|XP_017116762.1|DELE	LOC120455792|XP_039498187.1|DSAN
OG0006885	LOC108135346|XP_017111527.1|DELE	LOC120449192|XP_039487484.1|DSAN
OG0006886	LOC108148771|XP_017131466.1|DELE	LOC120451199|XP_039490584.1|DSAN
OG0006887	LOC108136245|XP_017112773.1|DELE	LOC120456379|XP_039499134.1|DSAN
OG0006888	LOC108141915|XP_017121024.1|DELE	LOC120446476|XP_039483416.1|DSAN
OG0006889	LOC108150559|XP_017134281.1|DELE	LOC120446281|XP_039483101.1|DSAN
OG0006890	LOC108139017|XP_017117109.1|DELE	LOC120458197|XP_039501704.1|DSAN
OG0006891	LOC108138311|XP_017115956.1|DELE	LOC120458293|XP_039501826.1|DSAN
OG0006892	LOC108149553|XP_017132683.1|DELE	LOC120458135|XP_039501612.1|DSAN
OG0006893	LOC108145351|XP_017126233.1|DELE	LOC120458303|XP_039501837.1|DSAN
OG0006894	LOC108145330|XP_017126205.1|DELE	LOC120458301|XP_039501834.1|DSAN
OG0006895	LOC108140792|XP_017119280.1|DELE	LOC120455040|XP_039496822.1|DSAN
OG0006896	LOC108138302|XP_017115946.1|DELE	LOC120458678|XP_039502349.1|DSAN
OG0006897	LOC108141880|XP_017120975.1|DELE	LOC120446067|XP_039482780.1|DSAN
OG0006898	LOC108149514|XP_017132630.1|DELE	LOC120444695|XP_039480495.1|DSAN
OG0006899	LOC108148048|XP_017130386.1|DELE	LOC120456029|XP_039498535.1|DSAN
OG0006900	LOC108149970|XP_017133378.1|DELE	LOC120457364|XP_039500829.1|DSAN
OG0006901	LOC108149055|XP_017131893.1|DELE	LOC120457752|XP_039501188.1|DSAN
OG0006902	LOC108141659|XP_017120622.1|DELE	LOC120456545|XP_039499358.1|DSAN
OG0006903	LOC108148632|XP_017131233.1|DELE	LOC120451388|XP_039490985.1|DSAN
OG0006904	LOC108149481|XP_017132586.1|DELE	LOC120454991|XP_039496725.1|DSAN
OG0006905	LOC108138893|XP_017116916.1|DELE	LOC120445122|XP_039481203.1|DSAN
OG0006906	LOC108138832|XP_017116828.1|DELE	LOC120446107|XP_039482835.1|DSAN
OG0006907	LOC108141790|XP_017120800.1|DELE	LOC120457750|XP_039501183.1|DSAN
OG0006908	LOC108138970|XP_017117041.1|DELE	LOC120457485|XP_039500974.1|DSAN
OG0006909	LOC108142122|XP_017121309.1|DELE	LOC120456226|XP_039498849.1|DSAN
OG0006910	LOC108141881|XP_017120979.1|DELE	LOC120443875|XP_039479193.1|DSAN
OG0006911	LOC108147703|XP_017129913.1|DELE	LOC120456492|XP_039499291.1|DSAN
OG0006912	LOC108138904|XP_017116944.1|DELE	LOC120445229|XP_039481421.1|DSAN
OG0006913	LOC108138235|XP_017115848.1|DELE	LOC120458365|XP_039501914.1|DSAN
OG0006914	LOC108146756|XP_017128379.1|DELE	LOC120447731|XP_039485209.1|DSAN
OG0006915	LOC108138810|XP_017116793.1|DELE	LOC120443797|XP_039479061.1|DSAN
OG0006916	LOC108149353|XP_017132332.1|DELE	LOC120444025|XP_039479460.1|DSAN
OG0006917	LOC108138159|XP_017115736.1|DELE	LOC120444060|XP_039479500.1|DSAN
OG0006918	LOC108138351|XP_017116011.1|DELE	LOC120458438|XP_039502015.1|DSAN
OG0006919	LOC108141885|XP_017120983.1|DELE	LOC120445173|XP_039481305.1|DSAN
OG0006920	LOC108134529|XP_017110364.1|DELE	LOC120458240|XP_039501762.1|DSAN
OG0006921	LOC108134714|XP_017110601.1|DELE	LOC120443812|XP_039479086.1|DSAN
OG0006922	LOC108149534|XP_017132655.1|DELE	LOC120444951|XP_039480894.1|DSAN
OG0006923	LOC108134733|XP_017110636.1|DELE	LOC120445126|XP_039481212.1|DSAN
OG0006924	LOC108137057|XP_017114053.1|DELE	LOC120458185|XP_039501687.1|DSAN
OG0006925	LOC108149030|XP_017131868.1|DELE	LOC120453564|XP_039494251.1|DSAN
OG0006926	LOC108147972|XP_017130260.1|DELE	LOC120452526|XP_039492726.1|DSAN
OG0006927	LOC108148034|XP_017130363.1|DELE	LOC120457294|XP_039500704.1|DSAN
OG0006928	LOC108147980|XP_017130278.1|DELE	LOC120450340|XP_039489250.1|DSAN
OG0006929	LOC108134980|XP_017111001.1|DELE	LOC120448136|XP_039485892.1|DSAN
OG0006930	LOC108138916|XP_017116964.1|DELE	LOC120456461|XP_039499244.1|DSAN
OG0006931	LOC108138184|XP_017115786.1|DELE	LOC120454007|XP_039494933.1|DSAN
OG0006932	LOC108141895|XP_017120995.1|DELE	LOC120444519|XP_039480194.1|DSAN
OG0006933	LOC108141688|XP_017120656.1|DELE	LOC120450807|XP_039489915.1|DSAN
OG0006934	LOC108147206|XP_017129051.1|DELE	LOC120450941|XP_039490143.1|DSAN
OG0006935	LOC108138285|XP_017115930.1|DELE	LOC120456066|XP_039498592.1|DSAN
OG0006936	LOC108135250|XP_017111403.1|DELE	LOC120451368|XP_039490953.1|DSAN
OG0006937	LOC108142102|XP_017121285.1|DELE	LOC120444139|XP_039479639.1|DSAN
OG0006938	LOC108141894|XP_017120994.1|DELE	LOC120458897|XP_039502674.1|DSAN
OG0006939	LOC108136330|XP_017112921.1|DELE	LOC120457104|XP_039500243.1|DSAN
OG0006940	LOC108138299|XP_017115943.1|DELE	LOC120455999|XP_039498493.1|DSAN
OG0006941	LOC108134499|XP_017110312.1|DELE	LOC120445406|XP_039481758.1|DSAN
OG0006942	LOC108149778|XP_017133121.1|DELE	LOC120445025|XP_039481032.1|DSAN
OG0006943	LOC108150483|XP_017134177.1|DELE	LOC120447090|XP_039484427.1|DSAN
OG0006944	LOC108147941|XP_017130215.1|DELE	LOC120443808|XP_039479083.1|DSAN
OG0006945	LOC108149450|XP_017132531.1|DELE	LOC120445186|XP_039481334.1|DSAN
OG0006946	LOC108136889|XP_017113833.1|DELE	LOC120451076|XP_039490370.1|DSAN
OG0006947	LOC108138981|XP_017117055.1|DELE	LOC120456329|XP_039499034.1|DSAN
OG0006948	LOC108138350|XP_017116009.1|DELE	LOC120444993|XP_039480962.1|DSAN
OG0006949	LOC108138787|XP_017116752.1|DELE	LOC120458780|XP_039502494.1|DSAN
OG0006950	LOC108146852|XP_017128555.1|DELE	LOC120458839|XP_039502598.1|DSAN
OG0006951	LOC108141806|XP_017120857.1|DELE	LOC120454036|XP_039495003.1|DSAN
OG0006952	LOC108135807|XP_017112172.1|DELE	LOC120452147|XP_039492171.1|DSAN
OG0006953	LOC108135640|XP_017111950.1|DELE	LOC120448426|XP_039486362.1|DSAN
OG0006954	LOC108138326|XP_017115977.1|DELE	LOC120451574|XP_039491359.1|DSAN
OG0006955	LOC108136939|XP_017113905.1|DELE	LOC120454610|XP_039496006.1|DSAN
OG0006956	LOC108138756|XP_017116648.1|DELE	LOC120444111|XP_039479575.1|DSAN
OG0006957	LOC108149436|XP_017132507.1|DELE	LOC120458031|XP_039501473.1|DSAN
OG0006958	LOC108144804|XP_017125418.1|DELE	LOC120446093|XP_039482820.1|DSAN
OG0006959	LOC108146461|XP_017127963.1|DELE	LOC120449181|XP_039487460.1|DSAN
OG0006960	LOC108149233|XP_017132158.1|DELE	LOC120443786|XP_039479049.1|DSAN
OG0006961	LOC108139052|XP_017117159.1|DELE	LOC120446146|XP_039482907.1|DSAN
OG0006962	LOC108148006|XP_017130323.1|DELE	LOC120452761|XP_039493083.1|DSAN
OG0006963	LOC108141780|XP_017120776.1|DELE	LOC120443918|XP_039479293.1|DSAN
OG0006964	LOC108142042|XP_017121210.1|DELE	LOC120458725|XP_039502409.1|DSAN
OG0006965	LOC108149458|XP_017132538.1|DELE	LOC120444696|XP_039480496.1|DSAN
OG0006966	LOC108141853|XP_017120933.1|DELE	LOC120444391|XP_039479947.1|DSAN
OG0006967	LOC108143566|XP_017123564.1|DELE	LOC120447160|XP_039484545.1|DSAN
OG0006968	LOC108144422|XP_017124764.1|DELE	LOC120447213|XP_039484660.1|DSAN
OG0006969	LOC108150340|XP_017133956.1|DELE	LOC120448396|XP_039486320.1|DSAN
OG0006970	LOC108147268|XP_017129162.1|DELE	LOC120452418|XP_039492571.1|DSAN
OG0006971	LOC108148049|XP_017130388.1|DELE	LOC120458232|XP_039501751.1|DSAN
OG0006972	LOC108134505|XP_017110318.1|DELE	LOC120458201|XP_039501746.1|DSAN
OG0006973	LOC108145446|XP_017126369.1|DELE	LOC120458761|XP_039502469.1|DSAN
OG0006974	LOC108135258|XP_017111415.1|DELE	LOC120448810|XP_039486942.1|DSAN
OG0006975	LOC108147789|XP_017130017.1|DELE	LOC120453337|XP_039493940.1|DSAN
OG0006976	LOC108137800|XP_017115193.1|DELE	LOC120458302|XP_039501840.1|DSAN
OG0006977	LOC108145174|XP_017125896.1|DELE	LOC120445904|XP_039482490.1|DSAN
OG0006978	LOC108138951|XP_017117019.1|DELE	LOC120445223|XP_039481412.1|DSAN
OG0006979	LOC108137870|XP_017115296.1|DELE	LOC120454115|XP_039495085.1|DSAN
OG0006980	LOC108149855|XP_017133224.1|DELE	LOC120446597|XP_039483565.1|DSAN
OG0006981	LOC108149394|XP_017132415.1|DELE	LOC120443856|XP_039479152.1|DSAN
OG0006982	LOC108138601|XP_017116380.1|DELE	LOC120457696|XP_039501125.1|DSAN
OG0006983	LOC108145463|XP_017126403.1|DELE	LOC120451642|XP_039491441.1|DSAN
OG0006984	LOC108150490|XP_017134187.1|DELE	LOC120447066|XP_039484390.1|DSAN
OG0006985	LOC108149241|XP_017132166.1|DELE	LOC120443967|XP_039479371.1|DSAN
OG0006986	LOC108138973|XP_017117046.1|DELE	LOC120458076|XP_039501523.1|DSAN
OG0006987	LOC108145122|XP_017125823.1|DELE	LOC120443954|XP_039479345.1|DSAN
OG0006988	LOC108149470|XP_017132570.1|DELE	LOC120445565|XP_039481982.1|DSAN
OG0006989	LOC108138273|XP_017115912.1|DELE	LOC120444050|XP_039479492.1|DSAN
OG0006990	LOC108141872|XP_017120955.1|DELE	LOC120457746|XP_039501179.1|DSAN
OG0006991	LOC108142965|XP_017122600.1|DELE	LOC120452365|XP_039492488.1|DSAN
OG0006992	LOC108147995|XP_017130299.1|DELE	LOC120454875|XP_039496380.1|DSAN
OG0006993	LOC108138770|XP_017116696.1|DELE	LOC120444615|XP_039480333.1|DSAN
OG0006994	LOC108138866|XP_017116882.1|DELE	LOC120458064|XP_039501513.1|DSAN
OG0006995	LOC108149228|XP_017132149.1|DELE	LOC120455642|XP_039497969.1|DSAN
OG0006996	LOC108149547|XP_017132673.1|DELE	LOC120455661|XP_039497992.1|DSAN
OG0006997	LOC108145392|XP_017126277.1|DELE	LOC120458474|XP_039502065.1|DSAN
OG0006998	LOC108143962|XP_017124049.1|DELE	LOC120451722|XP_039491558.1|DSAN
OG0006999	LOC108147977|XP_017130273.1|DELE	LOC120453281|XP_039493881.1|DSAN
OG0007000	LOC108137848|XP_017115264.1|DELE	LOC120453888|XP_039494741.1|DSAN
OG0007001	LOC108137952|XP_017115400.1|DELE	LOC120446664|XP_039483669.1|DSAN
OG0007002	LOC108138776|XP_017116725.1|DELE	LOC120446983|XP_039484211.1|DSAN
OG0007003	LOC108149738|XP_017133005.1|DELE	LOC120446046|XP_039482753.1|DSAN
OG0007004	LOC108147906|XP_017130156.1|DELE	LOC120443753|XP_039478950.1|DSAN
OG0007005	LOC108139062|XP_017117172.1|DELE	LOC120446147|XP_039482908.1|DSAN
OG0007006	LOC108148364|XP_017130877.1|DELE	LOC120450799|XP_039489903.1|DSAN
OG0007007	LOC108141928|XP_017121051.1|DELE	LOC120446259|XP_039483070.1|DSAN
OG0007008	LOC108134964|XP_017110979.1|DELE	LOC120454506|XP_039495797.1|DSAN
OG0007009	LOC108141896|XP_017120996.1|DELE	LOC120444525|XP_039480206.1|DSAN
OG0007010	LOC108149471|XP_017132571.1|DELE	LOC120446041|XP_039482738.1|DSAN
OG0007011	LOC108139128|XP_017117230.1|DELE	LOC120451542|XP_039491258.1|DSAN
OG0007012	LOC108138635|XP_017116462.1|DELE	LOC120458681|XP_039502352.1|DSAN
OG0007013	LOC108137812|XP_017115216.1|DELE	LOC120458521|XP_039502127.1|DSAN
OG0007014	LOC108137810|XP_017115208.1|DELE	LOC120458204|XP_039501715.1|DSAN
OG0007015	LOC108138792|XP_017116760.1|DELE	LOC120450987|XP_039490265.1|DSAN
