Orthogroup	DELE.longest_only	DERE.longest_only
OG0004922	LOC108147513|XP_017129578.1|DELE	LOC6545861|XP_001971632.1|DERE
OG0004923	LOC108146250|XP_017127678.1|DELE	LOC6543831|XP_001971881.1|DERE
OG0004924	LOC108142177|XP_017121350.1|DELE	LOC6544915|XP_001972092.1|DERE
OG0004925	LOC108146402|XP_017127891.1|DELE	LOC6543860|XP_001971087.1|DERE
OG0004926	LOC108142832|XP_017122384.1|DELE	LOC6544949|XP_026833571.1|DERE
OG0004927	LOC108142348|XP_017121613.1|DELE	LOC6545048|XP_026833789.1|DERE
OG0004928	LOC108145166|XP_017125886.1|DELE	LOC6547130|XP_015012146.1|DERE
OG0004929	LOC108146236|XP_017127652.1|DELE	LOC6545429|XP_001971015.2|DERE
OG0004930	LOC108144595|XP_017125088.1|DELE	LOC6547035|XP_001976012.2|DERE
OG0004931	LOC108143556|XP_017123554.1|DELE	LOC6547782|XP_001974937.1|DERE
OG0004932	LOC108146039|XP_017127324.1|DELE	LOC6544829|XP_026832750.1|DERE
OG0004933	LOC108144907|XP_017125557.1|DELE	LOC6548425|XP_026836249.1|DERE
OG0004934	LOC108144171|XP_017124320.1|DELE	LOC6548050|XP_001976511.1|DERE
OG0004935	LOC108138632|XP_017116457.1|DELE	LOC6546583|XP_026836989.1|DERE
OG0004936	LOC108146188|XP_017127585.1|DELE	LOC6544183|XP_026833924.1|DERE
OG0004937	LOC108142690|XP_017122187.1|DELE	LOC6544917|XP_001972094.1|DERE
OG0004938	LOC108142210|XP_017121408.1|DELE	LOC6543838|XP_001971410.1|DERE
OG0004939	LOC108146009|XP_017127273.1|DELE	LOC113563949|XP_026833679.1|DERE, LOC6545509|XP_001973323.2|DERE
OG0004940	LOC108146026|XP_017127301.1|DELE	LOC6545512|XP_001973326.3|DERE
OG0004941	LOC108146344|XP_017127802.1|DELE	LOC6544805|XP_026833620.1|DERE
OG0004942	LOC108147470|XP_017129505.1|DELE	LOC6544361|XP_015013263.1|DERE
OG0004943	LOC108147494|XP_017129540.1|DELE	LOC6545717|XP_001971670.1|DERE
OG0004944	LOC108145903|XP_017127045.1|DELE	LOC6546137|XP_001971303.2|DERE
OG0004945	LOC108145128|XP_017125832.1|DELE	LOC6541561|XP_001970721.1|DERE
OG0004946	LOC108146868|XP_017128586.1|DELE	LOC6543880|XP_026833357.1|DERE
OG0004947	LOC108146370|XP_017127844.1|DELE	LOC6545970|XP_001971180.3|DERE
OG0004948	LOC108145752|XP_017126805.1|DELE	LOC6545972|XP_026832389.1|DERE
OG0004949	LOC108146165|XP_017127550.1|DELE	LOC6545846|XP_026832726.1|DERE
OG0004950	LOC108145990|XP_017127220.1|DELE	LOC6544854|XP_015013588.2|DERE
OG0004951	LOC108148782|XP_017131484.1|DELE	LOC6554326|XP_001981485.1|DERE
OG0004952	LOC108146824|XP_017128504.1|DELE	LOC6544592|XP_001972512.1|DERE
OG0004953	LOC108146386|XP_017127869.1|DELE	LOC6544837|XP_001973197.1|DERE
OG0004954	LOC108146484|XP_017128002.1|DELE	LOC6544835|XP_001973195.1|DERE
OG0004955	LOC108142435|XP_017121786.1|DELE	LOC6544717|XP_001971524.1|DERE
OG0004956	LOC108141386|XP_017120223.1|DELE	LOC6542125|XP_001969110.2|DERE
OG0004957	LOC108146104|XP_017127424.1|DELE	LOC6543746|XP_001971705.2|DERE
OG0004958	LOC108146601|XP_017128137.1|DELE	LOC6544471|XP_001972505.1|DERE
OG0004959	LOC108146781|XP_017128418.1|DELE	LOC6544470|XP_026833590.1|DERE
OG0004960	LOC108146779|XP_017128415.1|DELE	LOC6544469|XP_001972503.2|DERE
OG0004961	LOC108149780|XP_017133124.1|DELE	LOC6543074|XP_001969046.1|DERE
OG0004962	LOC108142732|XP_017122246.1|DELE	LOC6546177|XP_001973578.1|DERE
OG0004963	LOC108135596|XP_017111896.1|DELE	LOC6546067|XP_026832373.1|DERE
OG0004964	LOC108150260|XP_017133829.1|DELE	LOC6546012|XP_001972241.1|DERE
OG0004965	LOC108146974|XP_017128720.1|DELE	LOC6544433|XP_001971465.1|DERE
OG0004966	LOC108146837|XP_017128524.1|DELE	LOC6544432|XP_001971464.1|DERE
OG0004967	LOC108145076|XP_017125747.1|DELE	LOC6541330|XP_026834103.1|DERE
OG0004968	LOC108146441|XP_017127934.1|DELE	LOC6544004|XP_001971896.3|DERE
OG0004969	LOC108141322|XP_017120089.1|DELE	LOC6548718|XP_001975448.1|DERE
OG0004970	LOC108146384|XP_017127866.1|DELE	LOC6544003|XP_026832557.1|DERE
OG0004971	LOC108146218|XP_017127625.1|DELE	LOC26526852|XP_026833141.1|DERE
OG0004972	LOC108146898|XP_017128628.1|DELE	LOC6544487|XP_001971470.1|DERE
OG0004973	LOC108145836|XP_017126937.1|DELE	LOC6545131|XP_001970998.1|DERE
OG0004974	LOC108146922|XP_017128655.1|DELE	LOC6544789|XP_001972496.1|DERE
OG0004975	LOC108146252|XP_017127679.1|DELE	LOC6543888|XP_001971883.1|DERE
OG0004976	LOC108146525|XP_017128051.1|DELE	LOC6546410|XP_001971802.3|DERE
OG0004977	LOC108143583|XP_017123588.1|DELE	LOC6547892|XP_001976451.1|DERE
OG0004978	LOC108138736|XP_017116618.1|DELE	LOC6547156|XP_001974684.1|DERE
OG0004979	LOC108147426|XP_017129371.1|DELE	LOC6545722|XP_001971675.1|DERE
OG0004980	LOC108136111|XP_017112579.1|DELE	LOC6544535|XP_001973105.1|DERE
OG0004981	LOC108146199|XP_017127604.1|DELE	LOC6545248|XP_001973305.1|DERE
OG0004982	LOC108146195|XP_017127598.1|DELE	LOC6545336|XP_001973301.1|DERE
OG0004983	LOC108150289|XP_017133880.1|DELE	LOC6546096|XP_001972253.1|DERE
OG0004984	LOC108142738|XP_017122251.1|DELE	LOC6545450|XP_026832570.1|DERE
OG0004985	LOC108145851|XP_017126957.1|DELE	LOC6545420|XP_026832370.1|DERE
OG0004986	LOC108135637|XP_017111947.1|DELE	LOC6546388|XP_001972878.1|DERE
OG0004987	LOC108146708|XP_017128269.1|DELE	LOC6543630|XP_026832252.1|DERE
OG0004988	LOC108145852|XP_017126960.1|DELE	LOC6545421|XP_001971165.2|DERE
OG0004989	LOC108146709|XP_017128276.1|DELE	LOC6543628|XP_001973008.1|DERE
OG0004990	LOC108145389|XP_017126273.1|DELE	LOC6547830|XP_001974977.1|DERE
OG0004991	LOC108144519|XP_017124949.1|DELE	LOC6546901|XP_001975980.1|DERE
OG0004992	LOC108144520|XP_017124951.1|DELE	LOC6546902|XP_001975981.1|DERE
OG0004993	LOC108146825|XP_017128506.1|DELE	LOC6544593|XP_001972513.1|DERE
OG0004994	LOC108146433|XP_017127926.1|DELE	LOC6546042|XP_001971730.1|DERE
OG0004995	LOC108145995|XP_017127231.1|DELE	LOC6546386|XP_015013815.1|DERE
OG0004996	LOC108142692|XP_017122190.1|DELE	LOC6545033|XP_001971565.1|DERE
OG0004997	LOC108141530|XP_017120453.1|DELE	LOC6548856|XP_001975422.1|DERE
OG0004998	LOC108144442|XP_017124816.1|DELE	LOC6548345|XP_001975516.1|DERE
OG0004999	LOC108147450|XP_017129467.1|DELE	LOC6544276|XP_001971973.1|DERE
OG0005000	LOC108149684|XP_017132938.1|DELE	LOC6547457|XP_001976206.1|DERE
OG0005001	LOC108146235|XP_017127650.1|DELE	LOC6543805|XP_026832651.1|DERE
OG0005002	LOC108141574|XP_017120510.1|DELE	LOC6553979|XP_001980436.1|DERE
OG0005003	LOC108147492|XP_017129536.1|DELE	LOC6544398|XP_026832457.1|DERE
OG0005004	LOC108142880|XP_017122445.1|DELE	LOC6544802|XP_001971521.1|DERE
OG0005005	LOC108145722|XP_017126773.1|DELE	LOC6543558|XP_001973319.1|DERE
OG0005006	LOC108146312|XP_017127761.1|DELE	LOC6545723|XP_026833123.1|DERE
OG0005007	LOC108135652|XP_017111968.1|DELE	LOC6546191|XP_001972920.1|DERE
OG0005008	LOC108146520|XP_017128046.1|DELE	LOC6545202|XP_001971063.1|DERE
OG0005009	LOC108135503|XP_017111736.1|DELE	LOC6546327|XP_001972939.1|DERE
OG0005010	LOC108135628|XP_017111937.1|DELE	LOC6544480|XP_001972441.1|DERE
OG0005011	LOC108144773|XP_017125372.1|DELE	LOC6548392|XP_001976524.1|DERE
OG0005012	LOC108142821|XP_017122372.1|DELE	LOC6546229|XP_001973571.1|DERE
OG0005013	LOC108142974|XP_017122619.1|DELE	LOC6552452|XP_001980870.1|DERE
OG0005014	LOC108150287|XP_017133876.1|DELE	LOC6546080|XP_001972246.1|DERE
OG0005015	LOC108142613|XP_017122084.1|DELE	LOC6545549|XP_026832825.1|DERE
OG0005016	LOC108146918|XP_017128651.1|DELE	LOC6544869|XP_001973165.1|DERE
OG0005017	LOC108147484|XP_017129527.1|DELE	LOC6545673|XP_001971655.2|DERE
OG0005018	LOC108146116|XP_017127436.1|DELE	LOC6545077|XP_001971033.1|DERE
OG0005019	LOC108146176|XP_017127571.1|DELE	LOC6544893|XP_001973181.1|DERE
OG0005020	LOC108141274|XP_017120029.1|DELE	LOC6541941|XP_001969118.1|DERE
OG0005021	LOC108141949|XP_017121080.1|DELE	LOC6542397|XP_001969464.1|DERE
OG0005022	LOC108146498|XP_017128023.1|DELE	LOC6545681|XP_001971172.1|DERE
OG0005023	LOC108141292|XP_017120048.1|DELE	LOC6543241|XP_001969150.2|DERE
OG0005024	LOC108146193|XP_017127595.1|DELE	LOC6543766|XP_001971194.1|DERE
OG0005025	LOC108142632|XP_017122112.1|DELE	LOC6545589|XP_001972146.1|DERE
OG0005026	LOC108146450|XP_017127949.1|DELE	LOC6543672|XP_001971370.1|DERE
OG0005027	LOC108146311|XP_017127758.1|DELE	LOC6546333|XP_026833303.1|DERE
OG0005028	LOC108134601|XP_017110454.1|DELE	LOC6553727|XP_001980396.1|DERE
OG0005029	LOC108135634|XP_017111942.1|DELE	LOC6546196|XP_001972924.1|DERE
OG0005030	LOC108145998|XP_017127240.1|DELE	LOC6544824|XP_001970982.1|DERE
OG0005031	LOC108150274|XP_017133849.1|DELE	LOC6543585|XP_001972298.1|DERE
OG0005032	LOC108142411|XP_017121754.1|DELE	LOC6546270|XP_001973589.1|DERE
OG0005033	LOC108147525|XP_017129597.1|DELE	LOC6544671|XP_026832648.1|DERE
OG0005034	LOC108147422|XP_017129368.1|DELE	LOC26526113|XP_026833465.1|DERE
OG0005035	LOC108142412|XP_017121755.1|DELE	LOC6546488|XP_026833179.1|DERE
OG0005036	LOC108146100|XP_017127417.1|DELE	LOC6546245|XP_001971292.1|DERE
OG0005037	LOC108142473|XP_017121845.1|DELE	LOC6545640|XP_026833540.1|DERE
OG0005038	LOC108146328|XP_017127783.1|DELE	LOC6546268|XP_001971764.1|DERE
OG0005039	LOC108134974|XP_017110994.1|DELE	LOC6540665|XP_001968662.1|DERE
OG0005040	LOC108142404|XP_017121739.1|DELE	LOC6543625|XP_001973611.1|DERE
OG0005041	LOC108142733|XP_017122247.1|DELE	LOC6546176|XP_001973577.1|DERE
OG0005042	LOC108146538|XP_017128067.1|DELE	LOC6546290|XP_001971313.1|DERE
OG0005043	LOC108145489|XP_017126435.1|DELE	LOC6547741|XP_001974995.1|DERE
OG0005044	LOC108145487|XP_017126433.1|DELE	LOC6547739|XP_001974993.1|DERE
OG0005045	LOC108145556|XP_017126545.1|DELE	LOC6547664|XP_001974991.1|DERE
OG0005046	LOC108139025|XP_017117124.1|DELE	LOC6547159|XP_001974687.1|DERE
OG0005047	LOC108146942|XP_017128684.1|DELE	LOC6545311|XP_001972553.1|DERE
OG0005048	LOC108146957|XP_017128702.1|DELE	LOC6545310|XP_026832231.1|DERE
OG0005049	LOC108142460|XP_017121826.1|DELE	LOC6546486|XP_001973582.2|DERE
OG0005050	LOC108144607|XP_017125118.1|DELE	LOC6546904|XP_026836685.1|DERE
OG0005051	LOC108142496|XP_017121881.1|DELE	LOC6546277|XP_001973596.1|DERE
OG0005052	LOC108142826|XP_017122379.1|DELE	LOC6543596|XP_001973598.1|DERE
OG0005053	LOC108142035|XP_017121200.1|DELE	LOC6543314|XP_001969334.1|DERE
OG0005054	LOC108142722|XP_017122231.1|DELE	LOC6544554|XP_015014105.1|DERE
OG0005055	LOC108137655|XP_017114976.1|DELE	LOC6550452|XP_001977829.1|DERE
OG0005056	LOC108144810|XP_017125427.1|DELE	LOC6548992|XP_026836546.1|DERE
OG0005057	LOC108142612|XP_017122074.1|DELE	LOC6544071|XP_026832710.1|DERE
OG0005058	LOC108147427|XP_017129379.1|DELE	LOC6544279|XP_026833601.1|DERE
OG0005059	LOC108144892|XP_017125542.1|DELE	LOC6548509|XP_015011512.1|DERE
OG0005060	LOC108144461|XP_017124847.1|DELE	LOC6548508|XP_026836825.1|DERE
OG0005061	LOC108135297|XP_017111471.1|DELE	LOC6540927|XP_001970024.1|DERE
OG0005062	LOC108144489|XP_017124907.1|DELE	LOC6548003|XP_026835806.1|DERE
OG0005063	LOC108145593|XP_017126618.1|DELE, LOC108145600|XP_017126627.1|DELE	LOC6542542|XP_001970892.2|DERE
OG0005064	LOC108146347|XP_017127808.1|DELE	LOC6544889|XP_001973177.1|DERE
OG0005065	LOC108149637|XP_017132858.1|DELE	LOC6542822|XP_026834624.1|DERE
OG0005066	LOC108137967|XP_017115421.1|DELE	LOC6548431|XP_001975342.2|DERE
OG0005067	LOC108149062|XP_017131897.1|DELE	LOC6548025|XP_026836858.1|DERE
OG0005068	LOC108135680|XP_017112008.1|DELE	LOC6546250|XP_001972857.1|DERE
OG0005069	LOC108147047|XP_017128810.1|DELE	LOC6543126|XP_026835429.1|DERE
OG0005070	LOC108144763|XP_017125359.1|DELE	LOC6548055|XP_001976516.1|DERE
OG0005071	LOC108135708|XP_017112041.1|DELE	LOC6544568|XP_001972419.1|DERE
OG0005072	LOC108135926|XP_017112360.1|DELE	LOC6555577|XP_001982494.3|DERE
OG0005073	LOC108137981|XP_017115441.1|DELE	LOC6547047|XP_001974636.1|DERE
OG0005074	LOC108135557|XP_017111793.1|DELE	LOC6543841|XP_015013450.1|DERE
OG0005075	LOC108145208|XP_017125938.1|DELE	LOC6547842|XP_001975053.1|DERE
OG0005076	LOC108144838|XP_017125468.1|DELE	LOC6547247|XP_001976133.1|DERE
OG0005078	LOC108146352|XP_017127813.1|DELE	LOC6546258|XP_001971770.3|DERE
OG0005079	LOC108141389|XP_017120227.1|DELE	LOC6548617|XP_026835762.1|DERE
OG0005080	LOC108145704|XP_017126754.1|DELE	LOC6546468|XP_001971340.1|DERE
OG0005081	LOC108145081|XP_017125755.1|DELE	LOC6542454|XP_001970697.2|DERE
OG0005082	LOC108136142|XP_017112625.1|DELE	LOC6544299|XP_001973138.1|DERE
OG0005083	LOC108138450|XP_017116141.1|DELE	LOC6541614|XP_001970235.1|DERE
OG0005084	LOC108146659|XP_017128193.1|DELE	LOC6545628|XP_001972690.2|DERE
OG0005085	LOC108150316|XP_017133920.1|DELE	LOC6543872|XP_001972348.1|DERE
OG0005086	LOC108149660|XP_017132895.1|DELE	LOC6542234|XP_001970626.1|DERE
OG0005087	LOC108150284|XP_017133873.1|DELE	LOC6546106|XP_026832524.1|DERE
OG0005088	LOC108144584|XP_017125067.1|DELE	LOC6547253|XP_001976139.1|DERE
OG0005089	LOC108144582|XP_017125065.1|DELE	LOC6547251|XP_001976137.1|DERE
OG0005090	LOC108147054|XP_017128828.1|DELE	LOC6547487|XP_001974803.1|DERE
OG0005091	LOC108145024|XP_017125688.1|DELE	LOC6546709|XP_026836680.1|DERE
OG0005092	LOC108142424|XP_017121772.1|DELE	LOC6544123|XP_001971417.1|DERE
OG0005093	LOC108142584|XP_017122031.1|DELE	LOC6545553|XP_015014088.1|DERE
OG0005094	LOC108145824|XP_017126918.1|DELE	LOC6546256|XP_026833860.1|DERE
OG0005095	LOC108144366|XP_017124623.1|DELE	LOC6548437|XP_026836038.1|DERE
OG0005096	LOC108147801|XP_017130031.1|DELE	LOC6541547|XP_001968487.1|DERE
OG0005097	LOC108143609|XP_017123622.1|DELE	LOC113564321|XP_026836721.1|DERE
OG0005098	LOC108144637|XP_017125158.1|DELE	LOC6548644|XP_026835837.1|DERE
OG0005099	LOC108144172|XP_017124321.1|DELE	LOC6548570|XP_001976675.1|DERE
OG0005100	LOC108144121|XP_017124252.1|DELE	LOC6548571|XP_001976676.1|DERE
OG0005101	LOC108136829|XP_017113734.1|DELE	LOC6553950|XP_001979460.1|DERE
OG0005102	LOC108145518|XP_017126478.1|DELE	LOC6547663|XP_026836273.1|DERE
OG0005103	LOC108144886|XP_017125534.1|DELE	LOC6548053|XP_001976514.1|DERE
OG0005104	LOC108141727|XP_017120709.1|DELE	LOC6540680|XP_001970312.1|DERE
OG0005105	LOC108135507|XP_017111741.1|DELE	LOC6543653|XP_001972953.1|DERE
OG0005106	LOC108145819|XP_017126914.1|DELE	LOC6546377|XP_015013658.1|DERE
OG0005107	LOC108146105|XP_017127425.1|DELE	LOC6543743|XP_001971702.1|DERE
OG0005108	LOC108149755|XP_017133057.1|DELE	LOC6549217|XP_001975673.1|DERE
OG0005109	LOC108142627|XP_017122107.1|DELE	LOC6551433|XP_001977140.1|DERE
OG0005110	LOC108146791|XP_017128448.1|DELE	LOC6544221|XP_001973037.1|DERE
OG0005111	LOC108147500|XP_017129554.1|DELE	LOC6544632|XP_015013858.1|DERE
OG0005112	LOC108146459|XP_017127960.1|DELE	LOC6545578|XP_001971112.1|DERE
OG0005113	LOC108147501|XP_017129558.1|DELE	LOC6544631|XP_001972021.1|DERE
OG0005114	LOC108146374|XP_017127852.1|DELE	LOC6546482|XP_001971251.1|DERE
OG0005115	LOC108139036|XP_017117134.1|DELE	LOC6540995|XP_026835547.1|DERE
OG0005116	LOC108146912|XP_017128643.1|DELE	LOC6544017|XP_001973017.1|DERE
OG0005117	LOC108136332|XP_017112925.1|DELE	LOC6555711|XP_026837993.1|DERE
OG0005118	LOC108141893|XP_017120992.1|DELE	LOC6541725|XP_001969362.1|DERE
OG0005119	LOC108144346|XP_017124558.1|DELE	LOC6546772|XP_026835810.1|DERE
OG0005120	LOC108146290|XP_017127724.1|DELE	LOC6545949|XP_015013637.1|DERE
OG0005121	LOC108145802|XP_017126866.1|DELE	LOC6545504|XP_001973344.1|DERE
OG0005122	LOC108146749|XP_017128367.1|DELE	LOC6545368|XP_026832669.1|DERE
OG0005123	LOC108135692|XP_017112023.1|DELE	LOC6546006|XP_001972818.1|DERE
OG0005124	LOC108146759|XP_017128382.1|DELE	LOC6543933|XP_015014026.1|DERE
OG0005125	LOC108146786|XP_017128439.1|DELE	LOC6544022|XP_001973022.3|DERE
OG0005126	LOC108147517|XP_017129587.1|DELE	LOC6545677|XP_001971659.1|DERE
OG0005127	LOC108145888|XP_017127025.1|DELE	LOC6546454|XP_026832490.1|DERE
OG0005128	LOC108145031|XP_017125703.1|DELE	LOC6546611|XP_001975827.2|DERE
OG0005129	LOC108142713|XP_017122221.1|DELE	LOC6546073|XP_015012953.1|DERE
OG0005130	LOC108142639|XP_017122125.1|DELE	LOC6546117|XP_001973534.1|DERE
OG0005131	LOC108142525|XP_017121938.1|DELE	LOC6544301|XP_001971443.2|DERE
OG0005132	LOC108150225|XP_017133758.1|DELE	LOC6544034|XP_001972337.1|DERE
OG0005133	LOC108146439|XP_017127932.1|DELE	LOC6545932|XP_026833535.1|DERE
OG0005134	LOC108146729|XP_017128317.1|DELE	LOC6545306|XP_015013165.1|DERE
OG0005135	LOC108145980|XP_017127203.1|DELE	LOC6546032|XP_001971217.1|DERE
OG0005136	LOC108145976|XP_017127198.1|DELE	LOC6545992|XP_001971219.1|DERE
OG0005137	LOC108147202|XP_017129045.1|DELE	LOC6554608|XP_026831824.1|DERE
OG0005138	LOC108147402|XP_017129328.1|DELE	LOC6544670|XP_001972007.2|DERE
OG0005139	LOC108142386|XP_017121710.1|DELE	LOC6545275|XP_001972064.2|DERE
OG0005140	LOC108139041|XP_017117147.1|DELE	LOC6540828|XP_001968738.1|DERE
OG0005141	LOC108141356|XP_017120163.1|DELE	LOC6548771|XP_001975426.1|DERE
OG0005142	LOC108147526|XP_017129599.1|DELE	LOC6545388|XP_001971618.1|DERE
OG0005143	LOC108147440|XP_017129438.1|DELE	LOC6545730|XP_026832418.1|DERE
OG0005144	LOC108147390|XP_017129314.1|DELE	LOC6545393|XP_001971623.1|DERE
OG0005145	LOC108147534|XP_017129607.1|DELE	LOC6545391|XP_001971621.1|DERE
OG0005146	LOC108142372|XP_017121688.1|DELE	LOC6543733|XP_001973621.1|DERE
OG0005147	LOC108142375|XP_017121694.1|DELE	LOC6543732|XP_026833273.1|DERE
OG0005148	LOC108142565|XP_017122003.1|DELE	LOC6545623|XP_001972157.1|DERE
OG0005149	LOC108144525|XP_017124963.1|DELE	LOC6546571|XP_001974561.1|DERE
OG0005150	LOC108146471|XP_017127978.1|DELE	LOC6545259|XP_001973249.1|DERE
OG0005151	LOC108146335|XP_017127789.1|DELE	LOC6543828|XP_001971878.1|DERE
OG0005152	LOC108146424|XP_017127918.1|DELE	LOC6543754|XP_001971872.1|DERE
OG0005153	LOC108146421|XP_017127915.1|DELE	LOC6543752|XP_001971870.1|DERE
OG0005154	LOC108146156|XP_017127517.1|DELE	LOC6543750|XP_026833632.1|DERE
OG0005155	LOC108145668|XP_017126711.1|DELE	LOC6545239|XP_001971031.2|DERE
OG0005156	LOC108140683|XP_017119119.1|DELE	LOC6553559|XP_026832679.1|DERE
OG0005157	LOC108149061|XP_017131896.1|DELE	LOC6548465|XP_001975184.2|DERE
OG0005158	LOC108142408|XP_017121747.1|DELE	LOC6545212|XP_001972103.1|DERE
OG0005159	LOC108146833|XP_017128518.1|DELE	LOC6544521|XP_001973047.1|DERE
OG0005160	LOC108135508|XP_017111742.1|DELE	LOC6546220|XP_001972915.1|DERE
OG0005161	LOC108144675|XP_017125223.1|DELE	LOC6547965|XP_026837109.1|DERE
OG0005162	LOC108136625|XP_017113433.1|DELE	LOC6549850|XP_001977356.1|DERE
OG0005163	LOC108143251|XP_017123049.1|DELE	LOC6543987|XP_001973728.1|DERE
OG0005164	LOC108146899|XP_017128629.1|DELE	LOC26526949|XP_015014366.1|DERE
OG0005165	LOC108145109|XP_017125794.1|DELE	LOC6541014|XP_001970758.1|DERE
OG0005166	LOC108137464|XP_017114659.1|DELE	LOC6552479|XP_001978916.1|DERE
OG0005167	LOC108137470|XP_017114664.1|DELE	LOC6552478|XP_001978915.1|DERE
OG0005168	LOC108146687|XP_017128232.1|DELE	LOC6543909|XP_001972980.1|DERE
OG0005169	LOC108145957|XP_017127164.1|DELE	LOC6543574|XP_001971834.2|DERE
OG0005170	LOC108145954|XP_017127157.1|DELE	LOC6543573|XP_001971833.1|DERE
OG0005171	LOC108146130|XP_017127467.1|DELE	LOC6543572|XP_001971832.1|DERE
OG0005172	LOC108145235|XP_017125990.1|DELE	LOC6547840|XP_001975051.1|DERE
OG0005173	LOC108145059|XP_017125729.1|DELE	LOC6541562|XP_001970706.2|DERE
OG0005174	LOC108143594|XP_017123603.1|DELE	LOC6547801|XP_001976418.1|DERE
OG0005175	LOC108143506|XP_017123461.1|DELE	LOC6547905|XP_001976399.1|DERE
OG0005176	LOC108145186|XP_017125916.1|DELE	LOC6547220|XP_026836390.1|DERE
OG0005177	LOC108143539|XP_017123528.1|DELE	LOC6547808|XP_001976401.1|DERE
OG0005178	LOC108147561|XP_017129638.1|DELE	LOC6545810|XP_001971649.1|DERE
OG0005179	LOC108147434|XP_017129411.1|DELE	LOC6545864|XP_001971633.1|DERE
OG0005180	LOC108145933|XP_017127126.1|DELE	LOC6545605|XP_001971157.1|DERE
OG0005181	LOC108145575|XP_017126579.1|DELE	LOC6550483|XP_026837401.1|DERE
OG0005182	LOC108143495|XP_017123440.1|DELE	LOC6541963|XP_001970343.3|DERE
OG0005183	LOC108149746|XP_017133023.1|DELE	LOC6542262|XP_026835417.1|DERE
OG0005184	LOC108149789|XP_017133139.1|DELE	LOC6541901|XP_001969051.3|DERE
OG0005185	LOC108143416|XP_017123309.1|DELE	LOC6540771|XP_001970331.1|DERE
OG0005186	LOC108144767|XP_017125363.1|DELE	LOC6547172|XP_026836400.1|DERE
OG0005187	LOC108145058|XP_017125727.1|DELE	LOC6542895|XP_026835257.1|DERE
OG0005188	LOC108138818|XP_017116809.1|DELE	LOC6547158|XP_001974686.1|DERE
OG0005189	LOC108134846|XP_017110799.1|DELE	LOC6550306|XP_015011140.1|DERE
OG0005190	LOC108135707|XP_017112040.1|DELE	LOC6543605|XP_001971391.1|DERE
OG0005191	LOC108135104|XP_017111168.1|DELE	LOC6553591|XP_026835338.1|DERE
OG0005192	LOC108144532|XP_017124977.1|DELE	LOC6546947|XP_026836530.1|DERE
OG0005193	LOC108143459|XP_017123383.1|DELE	LOC6540912|XP_015014807.1|DERE
OG0005194	LOC108143446|XP_017123363.1|DELE	LOC6547090|XP_026836671.1|DERE
OG0005195	LOC108149601|XP_017132784.1|DELE	LOC6541182|XP_001970599.1|DERE
OG0005196	LOC108142697|XP_017122196.1|DELE	LOC6544551|XP_001973473.2|DERE
OG0005197	LOC108144507|XP_017124930.1|DELE	LOC6548238|XP_001976565.1|DERE
OG0005198	LOC108146848|XP_017128542.1|DELE	LOC6545178|XP_001972564.3|DERE
OG0005199	LOC108144717|XP_017125302.1|DELE	LOC6548812|XP_001975492.1|DERE
OG0005200	LOC108144501|XP_017124922.1|DELE	LOC6548135|XP_026836045.1|DERE
OG0005201	LOC108141312|XP_017120070.1|DELE	LOC6548452|XP_001976711.1|DERE
OG0005202	LOC108149651|XP_017132880.1|DELE	LOC26526550|XP_015015528.1|DERE
OG0005203	LOC108149735|XP_017132994.1|DELE	LOC6549418|XP_026836363.1|DERE
OG0005204	LOC108150722|XP_017134508.1|DELE	LOC6542617|XP_001970061.2|DERE
OG0005205	LOC108134722|XP_017110612.1|DELE	LOC6542696|XP_026834571.1|DERE
OG0005206	LOC108143561|XP_017123558.1|DELE	LOC6547880|XP_001976424.1|DERE
OG0005207	LOC108141379|XP_017120205.1|DELE	LOC6541111|XP_015015028.1|DERE
OG0005208	LOC108141287|XP_017120044.1|DELE	LOC6541346|XP_001969116.1|DERE
OG0005209	LOC108138969|XP_017117040.1|DELE	LOC6542438|XP_001968932.3|DERE
OG0005210	LOC108138911|XP_017116955.1|DELE	LOC6542139|XP_026834709.1|DERE
OG0005211	LOC108143216|XP_017123001.1|DELE	LOC6543981|XP_001973722.1|DERE
OG0005212	LOC108144509|XP_017124933.1|DELE	LOC6548237|XP_001976564.2|DERE
OG0005213	LOC108138509|XP_017116242.1|DELE	LOC6551483|XP_001978467.1|DERE
OG0005214	LOC108138814|XP_017116799.1|DELE	LOC6542716|XP_001970233.2|DERE
OG0005215	LOC108134743|XP_017110667.1|DELE	LOC6542896|XP_026834880.1|DERE
OG0005216	LOC108138864|XP_017116877.1|DELE	LOC6549652|XP_001974257.1|DERE
OG0005217	LOC108135230|XP_017111372.1|DELE	LOC6548880|XP_026839422.1|DERE
OG0005218	LOC108142011|XP_017121168.1|DELE	LOC6542251|XP_015015019.1|DERE
OG0005219	LOC108143550|XP_017123548.1|DELE	LOC6541049|XP_001970360.1|DERE
OG0005220	LOC108146016|XP_017127279.1|DELE	LOC6545836|XP_001971151.1|DERE
OG0005221	LOC108142105|XP_017121291.1|DELE	LOC6542958|XP_001969279.1|DERE
OG0005222	LOC108150457|XP_017134111.1|DELE	LOC6549573|XP_026836333.1|DERE
OG0005223	LOC108149542|XP_017132668.1|DELE	LOC6542580|XP_001969632.1|DERE
OG0005224	LOC108141812|XP_017120878.1|DELE	LOC6541456|XP_001969222.2|DERE
