Orthogroup	DELE.longest_only	DNOV.longest_only
OG0006173	LOC108147866|XP_017130113.1|DELE, LOC108147864|XP_017130111.1|DELE	LOC115758614|XP_030555207.1|DNOV
OG0006174	LOC108135705|XP_017112037.1|DELE	LOC115766994|XP_030566964.1|DNOV
OG0006175	LOC108145486|XP_017126432.1|DELE	LOC115760995|XP_030558465.1|DNOV, LOC115760997|XP_030558468.1|DNOV
OG0006176	LOC108135211|XP_017111325.1|DELE, LOC108135467|XP_017111698.1|DELE	LOC115763161|XP_030561474.1|DNOV
OG0006177	LOC108135491|XP_017111723.1|DELE	LOC115767462|XP_030567627.1|DNOV
OG0006181	LOC108135792|XP_017112148.1|DELE	LOC115761897|XP_030559763.1|DNOV
OG0006182	LOC108148926|XP_017131732.1|DELE	LOC115772118|XP_030573952.1|DNOV
OG0006183	LOC108139325|XP_017117523.1|DELE	LOC115764829|XP_030563938.1|DNOV
OG0006184	LOC108144035|XP_017124156.1|DELE	LOC115771752|XP_030573462.1|DNOV
OG0006185	LOC108141195|XP_017119928.1|DELE	LOC115764003|XP_030562682.1|DNOV
OG0006186	LOC108143930|XP_017124004.1|DELE	LOC115771757|XP_030573466.1|DNOV
OG0006187	LOC108148500|XP_017131026.1|DELE	LOC115761389|XP_030559001.1|DNOV
OG0006188	LOC108138576|XP_017116347.1|DELE	LOC115767330|XP_030567435.1|DNOV
OG0006189	LOC108138578|XP_017116352.1|DELE	LOC115767331|XP_030567440.1|DNOV
OG0006190	LOC108143012|XP_017122690.1|DELE	LOC115761748|XP_030559507.1|DNOV
OG0006191	LOC108147181|XP_017129011.1|DELE	LOC115764811|XP_030563917.1|DNOV
OG0006192	LOC108137594|XP_017114814.1|DELE	LOC115769046|XP_030569615.1|DNOV
OG0006193	LOC108147688|XP_017129889.1|DELE	LOC115767821|XP_030568020.1|DNOV
OG0006194	LOC108141621|XP_017120576.1|DELE	LOC115765138|XP_030564397.1|DNOV
OG0006195	LOC108148180|XP_017130571.1|DELE	LOC115767788|XP_030567979.1|DNOV
OG0006196	LOC108139357|XP_017117570.1|DELE	LOC115761864|XP_030559716.1|DNOV
OG0006197	LOC108145292|XP_017126096.1|DELE	LOC115766788|XP_030566664.1|DNOV
OG0006198	LOC108142282|XP_017121500.1|DELE	LOC115766867|XP_030566788.1|DNOV
OG0006199	LOC108143858|XP_017123909.1|DELE	LOC115771794|XP_030573524.1|DNOV
OG0006200	LOC108140725|XP_017119182.1|DELE	LOC115772110|XP_030573937.1|DNOV
OG0006201	LOC108136517|XP_017113266.1|DELE	LOC115764398|XP_030563238.1|DNOV
OG0006202	LOC108136665|XP_017113479.1|DELE	LOC115764372|XP_030563194.1|DNOV
OG0006203	LOC108136253|XP_017112787.1|DELE	LOC115767257|XP_030567333.1|DNOV
OG0006204	LOC108136991|XP_017113975.1|DELE	LOC115757718|XP_030553942.1|DNOV
OG0006205	LOC108137421|XP_017114573.1|DELE	LOC115765116|XP_030564370.1|DNOV
OG0006206	LOC108134935|XP_017110944.1|DELE	LOC115769258|XP_030569828.1|DNOV
OG0006207	LOC108149387|XP_017132405.1|DELE	LOC115765963|XP_030565576.1|DNOV
OG0006208	LOC108146040|XP_017127325.1|DELE	LOC115759979|XP_030556992.1|DNOV
OG0006209	LOC108136608|XP_017113415.1|DELE	LOC115765400|XP_030564795.1|DNOV
OG0006210	LOC108136417|XP_017113013.1|DELE	LOC115767282|XP_030567373.1|DNOV
OG0006211	LOC108149519|XP_017132636.1|DELE	LOC115758476|XP_030555013.1|DNOV
OG0006212	LOC108149518|XP_017132635.1|DELE	LOC115758473|XP_030555009.1|DNOV
OG0006213	LOC108140998|XP_017119561.1|DELE	LOC115764704|XP_030563762.1|DNOV
OG0006214	LOC108141620|XP_017120575.1|DELE	LOC115766394|XP_030566166.1|DNOV
OG0006215	LOC108136441|XP_017113089.1|DELE	LOC115767382|XP_030567502.1|DNOV
OG0006216	LOC108148942|XP_017131763.1|DELE	LOC115772047|XP_030573846.1|DNOV
OG0006217	LOC108136336|XP_017112929.1|DELE	LOC115764332|XP_030563142.1|DNOV
OG0006218	LOC108149498|XP_017132610.1|DELE	LOC115769284|XP_030569868.1|DNOV
OG0006219	LOC108150395|XP_017134038.1|DELE	LOC115768901|XP_030569477.1|DNOV
OG0006220	LOC108135698|XP_017112028.1|DELE	LOC115766925|XP_030566874.1|DNOV
OG0006221	LOC108143104|XP_017122815.1|DELE	LOC115761889|XP_030559752.1|DNOV
OG0006222	LOC108142906|XP_017122482.1|DELE	LOC115761905|XP_030559783.1|DNOV
OG0006223	LOC108144407|XP_017124731.1|DELE	LOC115764279|XP_030563068.1|DNOV
OG0006224	LOC108137403|XP_017114551.1|DELE	LOC115764292|XP_030563085.1|DNOV
OG0006225	LOC108141197|XP_017119934.1|DELE	LOC115768685|XP_030569230.1|DNOV
OG0006226	LOC108143284|XP_017123088.1|DELE	LOC115765208|XP_030564512.1|DNOV
OG0006227	LOC108142431|XP_017121779.1|DELE	LOC115765139|XP_030564401.1|DNOV
OG0006228	LOC108143383|XP_017123237.1|DELE	LOC115763981|XP_030562653.1|DNOV
OG0006229	LOC108145284|XP_017126077.1|DELE	LOC115766720|XP_030566520.1|DNOV
OG0006230	LOC108149983|XP_017133395.1|DELE	LOC115767204|XP_030567254.1|DNOV
OG0006231	LOC108138523|XP_017116272.1|DELE	LOC115764437|XP_030563300.1|DNOV
OG0006232	LOC108138549|XP_017116309.1|DELE	LOC115764394|XP_030563235.1|DNOV
OG0006233	LOC108138448|XP_017116137.1|DELE	LOC115764291|XP_030563083.1|DNOV
OG0006234	LOC108149982|XP_017133394.1|DELE	LOC115765358|XP_030564733.1|DNOV
OG0006235	LOC108134890|XP_017110882.1|DELE	LOC115765234|XP_030564550.1|DNOV
OG0006236	LOC108148165|XP_017130553.1|DELE	LOC115767734|XP_030567905.1|DNOV
OG0006237	LOC108137409|XP_017114557.1|DELE	LOC115765438|XP_030564863.1|DNOV
OG0006238	LOC108145572|XP_017126574.1|DELE	LOC115765299|XP_030564651.1|DNOV
OG0006239	LOC108140935|XP_017119492.1|DELE	LOC115767564|XP_030567705.1|DNOV
OG0006240	LOC108148549|XP_017131086.1|DELE	LOC115764951|XP_030564133.1|DNOV
OG0006241	LOC108149981|XP_017133392.1|DELE	LOC115765357|XP_030564732.1|DNOV
OG0006242	LOC108137732|XP_017115120.1|DELE	LOC115768842|XP_030569398.1|DNOV
OG0006243	LOC108139266|XP_017117443.1|DELE	LOC115759455|XP_030556247.1|DNOV
OG0006244	LOC108142955|XP_017122585.1|DELE	LOC115761871|XP_030559732.1|DNOV
OG0006245	LOC108148762|XP_017131453.1|DELE	LOC115761195|XP_030558731.1|DNOV
OG0006246	LOC108136212|XP_017112708.1|DELE	LOC115768049|XP_030568342.1|DNOV
OG0006247	LOC108149625|XP_017132844.1|DELE	LOC115762067|XP_030560015.1|DNOV
OG0006248	LOC108140791|XP_017119274.1|DELE	LOC115771869|XP_030573608.1|DNOV
OG0006249	LOC108134969|XP_017110985.1|DELE	LOC115760215|XP_030557325.1|DNOV
OG0006250	LOC108136511|XP_017113260.1|DELE	LOC115764322|XP_030563128.1|DNOV
OG0006251	LOC108148646|XP_017131260.1|DELE	LOC115764781|XP_030563880.1|DNOV
OG0006252	LOC108148644|XP_017131257.1|DELE	LOC115764780|XP_030563879.1|DNOV
OG0006253	LOC108136210|XP_017112707.1|DELE	LOC115768062|XP_030568364.1|DNOV
OG0006254	LOC108141995|XP_017121148.1|DELE	LOC115770957|XP_030572286.1|DNOV
OG0006255	LOC108137398|XP_017114546.1|DELE	LOC115757690|XP_030553889.1|DNOV
OG0006256	LOC108150023|XP_017133472.1|DELE	LOC115765349|XP_030564722.1|DNOV
OG0006257	LOC108137276|XP_017114363.1|DELE	LOC115767805|XP_030567997.1|DNOV
OG0006258	LOC108136570|XP_017113367.1|DELE	LOC115765398|XP_030564788.1|DNOV
OG0006259	LOC108139356|XP_017117569.1|DELE	LOC115761213|XP_030558760.1|DNOV
OG0006260	LOC108137277|XP_017114365.1|DELE	LOC115766486|XP_030566307.1|DNOV
OG0006261	LOC108138200|XP_017115806.1|DELE	LOC115759289|XP_030556050.1|DNOV
OG0006262	LOC108137332|XP_017114453.1|DELE	LOC115766277|XP_030566005.1|DNOV
OG0006263	LOC108136251|XP_017112778.1|DELE	LOC115767602|XP_030567755.1|DNOV
OG0006264	LOC108136165|XP_017112651.1|DELE	LOC115766827|XP_030566722.1|DNOV
OG0006265	LOC108141410|XP_017120262.1|DELE	LOC115763955|XP_030562609.1|DNOV
OG0006266	LOC108136314|XP_017112901.1|DELE	LOC115765175|XP_030564455.1|DNOV
OG0006267	LOC108136596|XP_017113399.1|DELE	LOC115771344|XP_030572875.1|DNOV
OG0006268	LOC108134637|XP_017110513.1|DELE	LOC115760638|XP_030557954.1|DNOV
OG0006269	LOC108143105|XP_017122816.1|DELE	LOC115764859|XP_030563993.1|DNOV
OG0006270	LOC108137255|XP_017114328.1|DELE	LOC115765315|XP_030564675.1|DNOV
OG0006271	LOC108135870|XP_017112262.1|DELE	LOC115761957|XP_030559855.1|DNOV
OG0006272	LOC108138573|XP_017116344.1|DELE	LOC115765323|XP_030564683.1|DNOV
OG0006273	LOC108145056|XP_017125725.1|DELE	LOC115760237|XP_030557355.1|DNOV
OG0006274	LOC108136227|XP_017112737.1|DELE	LOC115768785|XP_030569342.1|DNOV
OG0006275	LOC108141007|XP_017119574.1|DELE	LOC115767817|XP_030568014.1|DNOV
OG0006276	LOC108146323|XP_017127776.1|DELE	LOC115762694|XP_030560876.1|DNOV
OG0006277	LOC108135873|XP_017112263.1|DELE	LOC115764526|XP_030563484.1|DNOV
OG0006278	LOC108136185|XP_017112672.1|DELE	LOC115764306|XP_030563104.1|DNOV
OG0006279	LOC108135420|XP_017111629.1|DELE	LOC115767813|XP_030568005.1|DNOV
OG0006280	LOC108140878|XP_017119397.1|DELE	LOC115765225|XP_030564527.1|DNOV
OG0006281	LOC108140877|XP_017119396.1|DELE	LOC115765224|XP_030564526.1|DNOV
OG0006282	LOC108147602|XP_017129731.1|DELE	LOC115767388|XP_030567511.1|DNOV
OG0006283	LOC108150396|XP_017134042.1|DELE	LOC115764614|XP_030563632.1|DNOV
OG0006284	LOC108146387|XP_017127870.1|DELE	LOC115762649|XP_030560814.1|DNOV
OG0006285	LOC108141224|XP_017119965.1|DELE	LOC115761559|XP_030559203.1|DNOV
OG0006286	LOC108137011|XP_017114000.1|DELE	LOC115761584|XP_030559234.1|DNOV
OG0006287	LOC108135438|XP_017111668.1|DELE	LOC115767190|XP_030567241.1|DNOV
OG0006288	LOC108144040|XP_017124167.1|DELE	LOC115771838|XP_030573580.1|DNOV
OG0006289	LOC108136818|XP_017113711.1|DELE	LOC115761768|XP_030559557.1|DNOV
OG0006290	LOC108136504|XP_017113232.1|DELE	LOC115767256|XP_030567327.1|DNOV
OG0006291	LOC108138325|XP_017115976.1|DELE	LOC115758444|XP_030554968.1|DNOV
OG0006292	LOC108149999|XP_017133425.1|DELE	LOC115769088|XP_030569660.1|DNOV
OG0006293	LOC108145660|XP_017126702.1|DELE	LOC115769979|XP_030570900.1|DNOV
OG0006294	LOC108147687|XP_017129886.1|DELE	LOC115767820|XP_030568017.1|DNOV
OG0006295	LOC108137584|XP_017114803.1|DELE	LOC115767324|XP_030567425.1|DNOV
OG0006296	LOC108134845|XP_017110795.1|DELE	LOC115765273|XP_030564623.1|DNOV
OG0006297	LOC108148149|XP_017130511.1|DELE	LOC115768784|XP_030569340.1|DNOV
OG0006298	LOC108147732|XP_017129949.1|DELE	LOC115765165|XP_030564437.1|DNOV
OG0006299	LOC108135910|XP_017112317.1|DELE	LOC115765386|XP_030564771.1|DNOV
OG0006300	LOC108141172|XP_017119892.1|DELE	LOC115767798|XP_030567989.1|DNOV
OG0006301	LOC108147725|XP_017129943.1|DELE	LOC115768220|XP_030568605.1|DNOV
OG0006302	LOC108144579|XP_017125064.1|DELE	LOC115768164|XP_030568520.1|DNOV
OG0006303	LOC108144551|XP_017125014.1|DELE	LOC115761147|XP_030558676.1|DNOV
OG0006304	LOC108148765|XP_017131456.1|DELE	LOC115771614|XP_030573246.1|DNOV
OG0006305	LOC108148625|XP_017131213.1|DELE	LOC115772128|XP_030573966.1|DNOV
OG0006306	LOC108143922|XP_017123995.1|DELE	LOC115760350|XP_030557496.1|DNOV
OG0006307	LOC108143110|XP_017122822.1|DELE	LOC115771609|XP_030573232.1|DNOV
OG0006308	LOC108150040|XP_017133491.1|DELE	LOC115766374|XP_030566133.1|DNOV
OG0006309	LOC108147656|XP_017129825.1|DELE	LOC115766377|XP_030566138.1|DNOV
OG0006310	LOC108148362|XP_017130870.1|DELE	LOC115771957|XP_030573725.1|DNOV
OG0006311	LOC108136434|XP_017113080.1|DELE	LOC115768149|XP_030568503.1|DNOV
OG0006312	LOC108136610|XP_017113418.1|DELE	LOC115768160|XP_030568516.1|DNOV
OG0006313	LOC108138550|XP_017116310.1|DELE	LOC115768891|XP_030569463.1|DNOV
OG0006314	LOC108134819|XP_017110761.1|DELE	LOC115766291|XP_030566018.1|DNOV
OG0006315	LOC108142950|XP_017122572.1|DELE	LOC115764925|XP_030564091.1|DNOV
OG0006316	LOC108140900|XP_017119433.1|DELE	LOC115762466|XP_030560535.1|DNOV
OG0006317	LOC108138592|XP_017116372.1|DELE	LOC115768814|XP_030569371.1|DNOV
OG0006318	LOC108134869|XP_017110847.1|DELE	LOC115766419|XP_030566201.1|DNOV
OG0006319	LOC108141527|XP_017120449.1|DELE	LOC115761482|XP_030559112.1|DNOV
OG0006320	LOC108137335|XP_017114456.1|DELE	LOC115765355|XP_030564728.1|DNOV
OG0006321	LOC108136523|XP_017113287.1|DELE	LOC115767267|XP_030567352.1|DNOV
OG0006322	LOC108137406|XP_017114553.1|DELE	LOC115765284|XP_030564635.1|DNOV
OG0006323	LOC108134822|XP_017110765.1|DELE	LOC115768656|XP_030569192.1|DNOV
OG0006324	LOC108136277|XP_017112846.1|DELE	LOC115768808|XP_030569364.1|DNOV
OG0006325	LOC108140779|XP_017119256.1|DELE	LOC115757771|XP_030554056.1|DNOV
OG0006326	LOC108136128|XP_017112608.1|DELE	LOC115770029|XP_030570955.1|DNOV
OG0006327	LOC108149005|XP_017131838.1|DELE	LOC115771963|XP_030573736.1|DNOV
OG0006328	LOC108137363|XP_017114488.1|DELE	LOC115761200|XP_030558740.1|DNOV
OG0006329	LOC108136269|XP_017112817.1|DELE	LOC115766875|XP_030566797.1|DNOV
OG0006330	LOC108143855|XP_017123906.1|DELE	LOC115772034|XP_030573824.1|DNOV
OG0006331	LOC108137310|XP_017114424.1|DELE	LOC115767312|XP_030567410.1|DNOV
OG0006332	LOC108150012|XP_017133454.1|DELE	LOC115767614|XP_030567771.1|DNOV
OG0006333	LOC108136501|XP_017113224.1|DELE	LOC115771307|XP_030572805.1|DNOV
OG0006334	LOC108136447|XP_017113101.1|DELE	LOC115767380|XP_030567500.1|DNOV
OG0006335	LOC108148922|XP_017131728.1|DELE	LOC115764753|XP_030563838.1|DNOV
OG0006336	LOC108138409|XP_017116083.1|DELE	LOC115768214|XP_030568588.1|DNOV
OG0006337	LOC108142274|XP_017121488.1|DELE	LOC115771321|XP_030572845.1|DNOV
OG0006338	LOC108140960|XP_017119516.1|DELE	LOC115771677|XP_030573352.1|DNOV
OG0006339	LOC108134906|XP_017110905.1|DELE	LOC115768244|XP_030568631.1|DNOV
OG0006340	LOC108147694|XP_017129897.1|DELE	LOC115768216|XP_030568593.1|DNOV
OG0006341	LOC108137290|XP_017114398.1|DELE	LOC115766348|XP_030566104.1|DNOV
OG0006342	LOC108137306|XP_017114419.1|DELE	LOC115766414|XP_030566195.1|DNOV
OG0006343	LOC108137233|XP_017114301.1|DELE	LOC115766363|XP_030566122.1|DNOV
OG0006344	LOC108150044|XP_017133498.1|DELE	LOC115767208|XP_030567261.1|DNOV
OG0006345	LOC108148712|XP_017131366.1|DELE	LOC115771656|XP_030573321.1|DNOV
OG0006346	LOC108148747|XP_017131430.1|DELE	LOC115764224|XP_030562998.1|DNOV
OG0006347	LOC108136760|XP_017113600.1|DELE	LOC115757706|XP_030553918.1|DNOV
OG0006348	LOC108141394|XP_017120241.1|DELE	LOC115767868|XP_030568086.1|DNOV
OG0006349	LOC108136270|XP_017112825.1|DELE	LOC115765088|XP_030564328.1|DNOV
OG0006350	LOC108149025|XP_017131860.1|DELE	LOC115764889|XP_030564031.1|DNOV
OG0006351	LOC108137667|XP_017115010.1|DELE	LOC115768806|XP_030569362.1|DNOV
OG0006352	LOC108149823|XP_017133184.1|DELE	LOC115757813|XP_030554095.1|DNOV
OG0006353	LOC108149009|XP_017131841.1|DELE	LOC115761391|XP_030559006.1|DNOV
OG0006354	LOC108137377|XP_017114517.1|DELE	LOC115771880|XP_030573625.1|DNOV
OG0006355	LOC108137270|XP_017114353.1|DELE	LOC115767857|XP_030568074.1|DNOV
OG0006356	LOC108136237|XP_017112757.1|DELE	LOC115767367|XP_030567485.1|DNOV
OG0006357	LOC108148150|XP_017130514.1|DELE	LOC115768306|XP_030568711.1|DNOV
OG0006358	LOC108145974|XP_017127194.1|DELE	LOC115762796|XP_030561010.1|DNOV
OG0006359	LOC108140582|XP_017118953.1|DELE	LOC115764169|XP_030562913.1|DNOV
OG0006360	LOC108141535|XP_017120465.1|DELE	LOC115768742|XP_030569288.1|DNOV
OG0006361	LOC108148407|XP_017130931.1|DELE	LOC115763762|XP_030562336.1|DNOV
OG0006362	LOC108137125|XP_017114153.1|DELE	LOC115768484|XP_030568925.1|DNOV
OG0006363	LOC108134856|XP_017110828.1|DELE	LOC115766997|XP_030566978.1|DNOV
OG0006364	LOC108138186|XP_017115787.1|DELE	LOC115760088|XP_030557133.1|DNOV
OG0006365	LOC108145157|XP_017125876.1|DELE	LOC115764393|XP_030563231.1|DNOV
OG0006366	LOC108144619|XP_017125137.1|DELE	LOC115764299|XP_030563092.1|DNOV
OG0006367	LOC108137404|XP_017114552.1|DELE	LOC115765422|XP_030564828.1|DNOV
OG0006368	LOC108148888|XP_017131680.1|DELE	LOC115759602|XP_030556433.1|DNOV
OG0006369	LOC108148627|XP_017131219.1|DELE	LOC115759610|XP_030556442.1|DNOV
OG0006371	LOC108143773|XP_017123790.1|DELE	LOC115771949|XP_030573712.1|DNOV
OG0006372	LOC108149031|XP_017131871.1|DELE	LOC115771947|XP_030573709.1|DNOV
OG0006373	LOC108136528|XP_017113291.1|DELE	LOC115767233|XP_030567291.1|DNOV
OG0006374	LOC108136532|XP_017113302.1|DELE	LOC115769052|XP_030569622.1|DNOV
OG0006375	LOC108137668|XP_017115012.1|DELE	LOC115768269|XP_030568662.1|DNOV
OG0006376	LOC108137412|XP_017114560.1|DELE	LOC115765226|XP_030564529.1|DNOV
OG0006377	LOC108136633|XP_017113441.1|DELE	LOC115764374|XP_030563196.1|DNOV
OG0006378	LOC108148897|XP_017131700.1|DELE	LOC115764939|XP_030564112.1|DNOV
OG0006379	LOC108148134|XP_017130472.1|DELE	LOC115766901|XP_030566838.1|DNOV
OG0006380	LOC108137184|XP_017114256.1|DELE	LOC115768774|XP_030569325.1|DNOV
OG0006381	LOC108137126|XP_017114155.1|DELE	LOC115767261|XP_030567344.1|DNOV
OG0006382	LOC108150035|XP_017133487.1|DELE	LOC115767381|XP_030567501.1|DNOV
OG0006383	LOC108138410|XP_017116084.1|DELE	LOC115767793|XP_030567984.1|DNOV
OG0006384	LOC108138411|XP_017116088.1|DELE	LOC115766870|XP_030566791.1|DNOV
OG0006385	LOC108137375|XP_017114515.1|DELE	LOC115771829|XP_030573569.1|DNOV
OG0006386	LOC108135223|XP_017111342.1|DELE	LOC115759793|XP_030556732.1|DNOV
OG0006387	LOC108148488|XP_017131010.1|DELE	LOC115759424|XP_030556181.1|DNOV
OG0006388	LOC108136445|XP_017113097.1|DELE	LOC115767344|XP_030567455.1|DNOV
OG0006389	LOC108136446|XP_017113098.1|DELE	LOC115767346|XP_030567456.1|DNOV
OG0006390	LOC108136799|XP_017113680.1|DELE	LOC115764769|XP_030563867.1|DNOV
OG0006391	LOC108135936|XP_017112377.1|DELE	LOC115761368|XP_030558977.1|DNOV
OG0006392	LOC108136331|XP_017112924.1|DELE	LOC115767591|XP_030567744.1|DNOV
OG0006393	LOC108150529|XP_017134247.1|DELE	LOC115758950|XP_030555609.1|DNOV
OG0006394	LOC108140404|XP_017118608.1|DELE	LOC115771732|XP_030573418.1|DNOV
OG0006395	LOC108143096|XP_017122806.1|DELE	LOC115764860|XP_030563994.1|DNOV
OG0006396	LOC108137769|XP_017115160.1|DELE	LOC115769003|XP_030569573.1|DNOV
OG0006397	LOC108136478|XP_017113179.1|DELE	LOC115768460|XP_030568891.1|DNOV
OG0006398	LOC108141335|XP_017120120.1|DELE	LOC115768770|XP_030569320.1|DNOV
OG0006399	LOC108137673|XP_017115017.1|DELE	LOC115767964|XP_030568223.1|DNOV
OG0006400	LOC108137672|XP_017115016.1|DELE	LOC115767963|XP_030568222.1|DNOV
OG0006401	LOC108135539|XP_017111776.1|DELE	LOC115770318|XP_030571414.1|DNOV
OG0006402	LOC108140804|XP_017119292.1|DELE	LOC115770929|XP_030572246.1|DNOV
OG0006403	LOC108140354|XP_017118537.1|DELE	LOC115766232|XP_030565952.1|DNOV
OG0006404	LOC108140519|XP_017118817.1|DELE	LOC115766231|XP_030565949.1|DNOV
OG0006405	LOC108146952|XP_017128696.1|DELE	LOC115769731|XP_030570527.1|DNOV
OG0006406	LOC108147227|XP_017129108.1|DELE	LOC115764634|XP_030563663.1|DNOV
OG0006407	LOC108136488|XP_017113191.1|DELE	LOC115767303|XP_030567398.1|DNOV
OG0006408	LOC108147701|XP_017129911.1|DELE	LOC115768224|XP_030568610.1|DNOV
OG0006409	LOC108148178|XP_017130568.1|DELE	LOC115766912|XP_030566852.1|DNOV
OG0006410	LOC108137693|XP_017115055.1|DELE	LOC115769044|XP_030569613.1|DNOV
OG0006411	LOC108137753|XP_017115142.1|DELE	LOC115765189|XP_030564477.1|DNOV
OG0006412	LOC108148893|XP_017131692.1|DELE	LOC115764078|XP_030562787.1|DNOV
OG0006413	LOC108148789|XP_017131495.1|DELE	LOC115771987|XP_030573766.1|DNOV
OG0006414	LOC108144070|XP_017124206.1|DELE	LOC115761435|XP_030559063.1|DNOV
OG0006415	LOC108137284|XP_017114382.1|DELE	LOC115766292|XP_030566020.1|DNOV
OG0006416	LOC108138553|XP_017116312.1|DELE	LOC115767241|XP_030567301.1|DNOV
OG0006417	LOC108138870|XP_017116886.1|DELE	LOC115763339|XP_030561706.1|DNOV
OG0006418	LOC108150028|XP_017133477.1|DELE	LOC115765243|XP_030564563.1|DNOV
OG0006419	LOC108143056|XP_017122757.1|DELE	LOC115771662|XP_030573333.1|DNOV
OG0006420	LOC108135181|XP_017111292.1|DELE	LOC115764794|XP_030563898.1|DNOV
OG0006421	LOC108137775|XP_017115167.1|DELE	LOC115758881|XP_030555535.1|DNOV
OG0006422	LOC108137796|XP_017115189.1|DELE	LOC115758619|XP_030555212.1|DNOV
OG0006423	LOC108148814|XP_017131554.1|DELE	LOC115772020|XP_030573813.1|DNOV
OG0006424	LOC108148816|XP_017131558.1|DELE	LOC115771768|XP_030573480.1|DNOV
OG0006425	LOC108148731|XP_017131399.1|DELE	LOC115772019|XP_030573812.1|DNOV
OG0006426	LOC108148730|XP_017131398.1|DELE	LOC115772018|XP_030573811.1|DNOV
OG0006427	LOC108147303|XP_017129216.1|DELE	LOC115764886|XP_030564028.1|DNOV
OG0006428	LOC108140579|XP_017118949.1|DELE	LOC115761187|XP_030558710.1|DNOV
OG0006429	LOC108136732|XP_017113553.1|DELE	LOC115764845|XP_030563954.1|DNOV
OG0006430	LOC108142770|XP_017122299.1|DELE	LOC115770227|XP_030571293.1|DNOV
OG0006431	LOC108148786|XP_017131490.1|DELE	LOC115770586|XP_030571771.1|DNOV
OG0006432	LOC108135774|XP_017112119.1|DELE	LOC115768627|XP_030569150.1|DNOV
OG0006433	LOC108134777|XP_017110715.1|DELE	LOC115764632|XP_030563661.1|DNOV
OG0006434	LOC108141838|XP_017120911.1|DELE	LOC115760052|XP_030557084.1|DNOV
OG0006435	LOC108147224|XP_017129093.1|DELE	LOC115765024|XP_030564241.1|DNOV
OG0006436	LOC108150021|XP_017133468.1|DELE	LOC115766211|XP_030565926.1|DNOV
OG0006437	LOC108136509|XP_017113250.1|DELE	LOC115771309|XP_030572811.1|DNOV
OG0006438	LOC108137865|XP_017115290.1|DELE	LOC115765890|XP_030565491.1|DNOV
OG0006439	LOC108135081|XP_017111136.1|DELE	LOC115771959|XP_030573728.1|DNOV
OG0006440	LOC108135084|XP_017111142.1|DELE	LOC115771960|XP_030573729.1|DNOV
OG0006441	LOC108148343|XP_017130844.1|DELE	LOC115764132|XP_030562863.1|DNOV
OG0006442	LOC108143046|XP_017122743.1|DELE	LOC115761920|XP_030559798.1|DNOV
OG0006443	LOC108148288|XP_017130746.1|DELE	LOC115765591|XP_030565100.1|DNOV
OG0006444	LOC108148913|XP_017131718.1|DELE	LOC115761544|XP_030559186.1|DNOV
OG0006445	LOC108136306|XP_017112889.1|DELE	LOC115765094|XP_030564338.1|DNOV
OG0006448	LOC108136999|XP_017113986.1|DELE	LOC115764100|XP_030562813.1|DNOV
OG0006449	LOC108136704|XP_017113518.1|DELE	LOC115764045|XP_030562745.1|DNOV
OG0006450	LOC108138952|XP_017117020.1|DELE	LOC115760301|XP_030557448.1|DNOV
OG0006451	LOC108136518|XP_017113272.1|DELE	LOC115767056|XP_030567050.1|DNOV
OG0006452	LOC108143961|XP_017124046.1|DELE	LOC115763372|XP_030561766.1|DNOV
OG0006453	LOC108135590|XP_017111879.1|DELE	LOC115771076|XP_030572488.1|DNOV
OG0006454	LOC108137318|XP_017114433.1|DELE	LOC115767025|XP_030567008.1|DNOV
OG0006455	LOC108141047|XP_017119672.1|DELE	LOC115763980|XP_030562645.1|DNOV
OG0006456	LOC108141168|XP_017119885.1|DELE	LOC115759587|XP_030556416.1|DNOV
OG0006457	LOC108147282|XP_017129188.1|DELE	LOC115761749|XP_030559508.1|DNOV
OG0006459	LOC108148761|XP_017131451.1|DELE	LOC115764732|XP_030563803.1|DNOV
OG0006460	LOC108136685|XP_017113496.1|DELE	LOC115764082|XP_030562791.1|DNOV
OG0006461	LOC108141082|XP_017119745.1|DELE	LOC115764073|XP_030562781.1|DNOV
OG0006462	LOC108150056|XP_017133513.1|DELE	LOC115771828|XP_030573568.1|DNOV
OG0006463	LOC108140477|XP_017118707.1|DELE	LOC115771958|XP_030573727.1|DNOV
OG0006464	LOC108142714|XP_017122222.1|DELE	LOC115770166|XP_030571184.1|DNOV
OG0006465	LOC108136258|XP_017112803.1|DELE	LOC115767301|XP_030567396.1|DNOV
OG0006466	LOC108136206|XP_017112703.1|DELE	LOC115765376|XP_030564759.1|DNOV
OG0006467	LOC108135833|XP_017112204.1|DELE	LOC115759511|XP_030556314.1|DNOV
OG0006468	LOC108137035|XP_017114023.1|DELE	LOC115764015|XP_030562704.1|DNOV
OG0006469	LOC108137654|XP_017114975.1|DELE	LOC115768764|XP_030569313.1|DNOV
OG0006470	LOC108146346|XP_017127806.1|DELE	LOC115770048|XP_030570991.1|DNOV
OG0006471	LOC108136788|XP_017113641.1|DELE	LOC115764062|XP_030562770.1|DNOV
OG0006472	LOC108136787|XP_017113640.1|DELE	LOC115764133|XP_030562865.1|DNOV
OG0006473	LOC108150301|XP_017133902.1|DELE	LOC115769784|XP_030570611.1|DNOV
OG0006474	LOC108144181|XP_017124334.1|DELE	LOC115764527|XP_030563486.1|DNOV
