Orthogroup	DELE.longest_only	BTRY.longest_only
OG0004668	LOC108137720|XP_017115094.1|DELE	LOC120775007|XP_039960874.1|BTRY
OG0004669	LOC108135242|XP_017111393.1|DELE	LOC120767469|XP_039949493.1|BTRY
OG0004670	LOC108147215|XP_017129069.1|DELE	LOC120771853|XP_039956033.1|BTRY
OG0004671	LOC108134602|XP_017110456.1|DELE	LOC120781501|XP_039969661.1|BTRY
OG0004672	LOC108139184|XP_017117298.1|DELE	LOC120766922|XP_039948601.1|BTRY
OG0004673	LOC108143048|XP_017122745.1|DELE	LOC120774969|XP_039960796.1|BTRY
OG0004674	LOC108147298|XP_017129210.1|DELE	LOC120766952|XP_039948670.1|BTRY
OG0004675	LOC108147159|XP_017128970.1|DELE	LOC120766951|XP_039948665.1|BTRY
OG0004676	LOC108148328|XP_017130814.1|DELE	LOC120766365|XP_039947728.1|BTRY
OG0004677	LOC108136688|XP_017113498.1|DELE	LOC120773848|XP_039958923.1|BTRY
OG0004678	LOC108136915|XP_017113869.1|DELE	LOC120778184|XP_039965859.1|BTRY
OG0004679	LOC108135840|XP_017112213.1|DELE	LOC120766968|XP_039948692.1|BTRY
OG0004680	LOC108140572|XP_017118933.1|DELE	LOC120767575|XP_039949653.1|BTRY
OG0004681	LOC108143992|XP_017124098.1|DELE	LOC120772810|XP_039957537.1|BTRY
OG0004682	LOC108138790|XP_017116756.1|DELE	LOC120767994|XP_039950345.1|BTRY
OG0004683	LOC108135419|XP_017111633.1|DELE	LOC120777148|XP_039964230.1|BTRY
OG0004684	LOC108139126|XP_017117228.1|DELE	LOC120766282|XP_039947617.1|BTRY
OG0004685	LOC108148768|XP_017131461.1|DELE	LOC120766514|XP_039948010.1|BTRY
OG0004686	LOC108142984|XP_017122641.1|DELE	LOC120774585|XP_039960253.1|BTRY
OG0004687	LOC108148892|XP_017131691.1|DELE	LOC120781424|XP_039969581.1|BTRY
OG0004688	LOC108134635|XP_017110514.1|DELE	LOC120766790|XP_039948422.1|BTRY
OG0004689	LOC108134717|XP_017110610.1|DELE	LOC120782484|XP_039970721.1|BTRY
OG0004690	LOC108148287|XP_017130742.1|DELE	LOC120770502|XP_039954004.1|BTRY
OG0004691	LOC108147173|XP_017128996.1|DELE	LOC120776843|XP_039963806.1|BTRY
OG0004692	LOC108150280|XP_017133869.1|DELE	LOC120766975|XP_039948700.1|BTRY
OG0004693	LOC108150272|XP_017133847.1|DELE	LOC120775761|XP_039962031.1|BTRY
OG0004694	LOC108144082|XP_017124222.1|DELE	LOC120777464|XP_039964722.1|BTRY
OG0004695	LOC108147154|XP_017128955.1|DELE	LOC120766906|XP_039948591.1|BTRY
OG0004696	LOC108140465|XP_017118687.1|DELE	LOC120767325|XP_039949199.1|BTRY
OG0004697	LOC108138591|XP_017116371.1|DELE	LOC120775049|XP_039960960.1|BTRY
OG0004698	LOC108150022|XP_017133470.1|DELE	LOC120775734|XP_039961986.1|BTRY
OG0004699	LOC108135878|XP_017112271.1|DELE	LOC120766478|XP_039947954.1|BTRY
OG0004700	LOC108141149|XP_017119862.1|DELE	LOC120780766|XP_039968954.1|BTRY
OG0004701	LOC108140755|XP_017119225.1|DELE	LOC120782180|XP_039970253.1|BTRY
OG0004702	LOC108136820|XP_017113713.1|DELE	LOC120766590|XP_039948127.1|BTRY
OG0004703	LOC108147100|XP_017128876.1|DELE	LOC120782335|XP_039970498.1|BTRY
OG0004704	LOC108143014|XP_017122694.1|DELE	LOC120773471|XP_039958324.1|BTRY
OG0004705	LOC108139245|XP_017117411.1|DELE	LOC120782764|XP_039971164.1|BTRY
OG0004706	LOC108147487|XP_017129531.1|DELE	LOC120776650|XP_039963422.1|BTRY
OG0004707	LOC108135265|XP_017111428.1|DELE	LOC120774719|XP_039960407.1|BTRY
OG0004708	LOC108141178|XP_017119897.1|DELE	LOC120782815|XP_039971240.1|BTRY
OG0004709	LOC108143847|XP_017123893.1|DELE	LOC120782826|XP_039971279.1|BTRY
OG0004710	LOC108139264|XP_017117440.1|DELE	LOC120774557|XP_039960228.1|BTRY
OG0004711	LOC108148643|XP_017131256.1|DELE	LOC120766247|XP_039947562.1|BTRY
OG0004712	LOC108139216|XP_017117357.1|DELE	LOC120782028|XP_039970123.1|BTRY
OG0004713	LOC108136833|XP_017113740.1|DELE	LOC120766307|XP_039947662.1|BTRY
OG0004714	LOC108136773|XP_017113623.1|DELE	LOC120780669|XP_039968872.1|BTRY
OG0004715	LOC108138845|XP_017116846.1|DELE	LOC120768328|XP_039950902.1|BTRY
OG0004716	LOC108136785|XP_017113635.1|DELE	LOC120769237|XP_039952074.1|BTRY
OG0004717	LOC108137289|XP_017114396.1|DELE	LOC120774382|XP_039959926.1|BTRY
OG0004718	LOC108134748|XP_017110677.1|DELE	LOC120769447|XP_039952371.1|BTRY
OG0004719	LOC108143939|XP_017124018.1|DELE	LOC120768434|XP_039951054.1|BTRY
OG0004720	LOC108136736|XP_017113565.1|DELE	LOC120775934|XP_039962278.1|BTRY
OG0004721	LOC108148649|XP_017131262.1|DELE	LOC120777159|XP_039964647.1|BTRY
OG0004722	LOC108148991|XP_017131822.1|DELE	LOC120774290|XP_039959734.1|BTRY
OG0004723	LOC108147735|XP_017129954.1|DELE	LOC120774247|XP_039959646.1|BTRY
OG0004724	LOC108135850|XP_017112230.1|DELE	LOC120766897|XP_039948580.1|BTRY
OG0004725	LOC108148642|XP_017131255.1|DELE	LOC120766898|XP_039948581.1|BTRY
OG0004726	LOC108147265|XP_017129159.1|DELE	LOC120766279|XP_039947615.1|BTRY
OG0004727	LOC108147275|XP_017129172.1|DELE	LOC120766542|XP_039948053.1|BTRY
OG0004728	LOC108134599|XP_017110451.1|DELE	LOC120767085|XP_039948890.1|BTRY
OG0004729	LOC108138449|XP_017116140.1|DELE	LOC120775770|XP_039962037.1|BTRY
OG0004730	LOC108150723|XP_017134509.1|DELE	LOC120767661|XP_039949768.1|BTRY
OG0004731	LOC108135765|XP_017112104.1|DELE	LOC120774510|XP_039960139.1|BTRY
OG0004732	LOC108135136|XP_017111233.1|DELE	LOC120780744|XP_039968938.1|BTRY
OG0004733	LOC108140715|XP_017119166.1|DELE	LOC120777334|XP_039964514.1|BTRY
OG0004734	LOC108144049|XP_017124180.1|DELE	LOC120779453|XP_039967646.1|BTRY
OG0004735	LOC108143117|XP_017122833.1|DELE	LOC120766418|XP_039947815.1|BTRY
OG0004736	LOC108147178|XP_017129007.1|DELE	LOC120767053|XP_039948840.1|BTRY
OG0004737	LOC108140981|XP_017119539.1|DELE	LOC120775301|XP_039961362.1|BTRY
OG0004738	LOC108141132|XP_017119843.1|DELE	LOC120779148|XP_039967300.1|BTRY
OG0004739	LOC108150377|XP_017134009.1|DELE	LOC120781342|XP_039969480.1|BTRY
OG0004740	LOC108142904|XP_017122480.1|DELE	LOC120782207|XP_039970295.1|BTRY
OG0004741	LOC108135776|XP_017112124.1|DELE	LOC120782821|XP_039971269.1|BTRY
OG0004742	LOC108145265|XP_017126027.1|DELE	LOC120780088|XP_039968300.1|BTRY, LOC120780068|XP_039968277.1|BTRY
OG0004743	LOC108135820|XP_017112190.1|DELE	LOC120766577|XP_039948104.1|BTRY
OG0004744	LOC108138238|XP_017115858.1|DELE	LOC120782839|XP_039971299.1|BTRY
OG0004745	LOC108141098|XP_017119790.1|DELE	LOC120775364|XP_039961464.1|BTRY
OG0004746	LOC108140653|XP_017119072.1|DELE	LOC120769208|XP_039952038.1|BTRY
OG0004747	LOC108140654|XP_017119073.1|DELE	LOC120769216|XP_039952048.1|BTRY
OG0004748	LOC108140595|XP_017118989.1|DELE	LOC120772470|XP_039957046.1|BTRY
OG0004749	LOC108140576|XP_017118939.1|DELE	LOC120778428|XP_039966147.1|BTRY
OG0004750	LOC108144078|XP_017124217.1|DELE	LOC120766543|XP_039948054.1|BTRY
OG0004751	LOC108140677|XP_017119112.1|DELE	LOC120769428|XP_039952347.1|BTRY
OG0004752	LOC108148583|XP_017131118.1|DELE	LOC120782316|XP_039970466.1|BTRY
OG0004753	LOC108143011|XP_017122689.1|DELE	LOC120780032|XP_039968248.1|BTRY
OG0004754	LOC108148823|XP_017131568.1|DELE	LOC120768876|XP_039951567.1|BTRY
OG0004755	LOC108136918|XP_017113875.1|DELE	LOC120773393|XP_039958177.1|BTRY
OG0004756	LOC108136917|XP_017113874.1|DELE	LOC120773391|XP_039958163.1|BTRY
OG0004757	LOC108134801|XP_017110745.1|DELE	LOC120766414|XP_039947800.1|BTRY
OG0004758	LOC108136934|XP_017113898.1|DELE	LOC120776508|XP_039963149.1|BTRY
OG0004759	LOC108143938|XP_017124016.1|DELE	LOC120782390|XP_039970566.1|BTRY
OG0004760	LOC108139329|XP_017117528.1|DELE	LOC120766662|XP_039948230.1|BTRY
OG0004761	LOC108148268|XP_017130710.1|DELE	LOC120780582|XP_039968776.1|BTRY
OG0004762	LOC108135260|XP_017111418.1|DELE	LOC120780937|XP_039969100.1|BTRY, LOC120773068|XP_039957939.1|BTRY
OG0004763	LOC108136701|XP_017113514.1|DELE	LOC120766735|XP_039948321.1|BTRY
OG0004764	LOC108139291|XP_017117477.1|DELE	LOC120782550|XP_039970813.1|BTRY
OG0004765	LOC108143017|XP_017122698.1|DELE	LOC120780837|XP_039969015.1|BTRY
OG0004766	LOC108143098|XP_017122807.1|DELE	LOC120780308|XP_039968535.1|BTRY
OG0004767	LOC108141223|XP_017119964.1|DELE	LOC120774604|XP_039960648.1|BTRY
OG0004768	LOC108141162|XP_017119878.1|DELE	LOC120774368|XP_039959900.1|BTRY
OG0004769	LOC108141724|XP_017120705.1|DELE	LOC120766842|XP_039948487.1|BTRY
OG0004770	LOC108136898|XP_017113844.1|DELE	LOC120782716|XP_039971072.1|BTRY
OG0004771	LOC108148751|XP_017131436.1|DELE	LOC120782567|XP_039970838.1|BTRY
OG0004772	LOC108143978|XP_017124077.1|DELE	LOC120778484|XP_039966654.1|BTRY
OG0004773	LOC108140491|XP_017118749.1|DELE	LOC120766357|XP_039947724.1|BTRY
OG0004774	LOC108140489|XP_017118728.1|DELE	LOC120766367|XP_039947735.1|BTRY
OG0004775	LOC108135779|XP_017112128.1|DELE	LOC120766571|XP_039948097.1|BTRY
OG0004776	LOC108145097|XP_017125778.1|DELE	LOC120770515|XP_039953987.1|BTRY
OG0004777	LOC108135463|XP_017111695.1|DELE	LOC120780454|XP_039968663.1|BTRY
OG0004778	LOC108149554|XP_017132680.1|DELE	LOC120767877|XP_039950137.1|BTRY
OG0004779	LOC108135470|XP_017111704.1|DELE	LOC120766385|XP_039947756.1|BTRY
OG0004780	LOC108138656|XP_017116486.1|DELE	LOC120768286|XP_039950847.1|BTRY
OG0004781	LOC108135800|XP_017112160.1|DELE	LOC120777363|XP_039964569.1|BTRY
OG0004782	LOC108136733|XP_017113559.1|DELE	LOC120778557|XP_039966349.1|BTRY
OG0004783	LOC108137129|XP_017114157.1|DELE	LOC120775914|XP_039962241.1|BTRY
OG0004784	LOC108148350|XP_017130854.1|DELE	LOC120771552|XP_039955551.1|BTRY
OG0004785	LOC108148217|XP_017130617.1|DELE	LOC120779907|XP_039968189.1|BTRY
OG0004786	LOC108148335|XP_017130826.1|DELE	LOC120766597|XP_039948136.1|BTRY
OG0004787	LOC108148419|XP_017130948.1|DELE	LOC120766912|XP_039948593.1|BTRY
OG0004788	LOC108148213|XP_017130611.1|DELE	LOC120779521|XP_039967787.1|BTRY
OG0004789	LOC108148210|XP_017130607.1|DELE	LOC120782544|XP_039970847.1|BTRY
OG0004790	LOC108148985|XP_017131815.1|DELE	LOC120766447|XP_039947889.1|BTRY
OG0004791	LOC108143013|XP_017122692.1|DELE	LOC120772315|XP_039956769.1|BTRY
OG0004792	LOC108135853|XP_017112235.1|DELE	LOC120780449|XP_039968660.1|BTRY
OG0004793	LOC108148544|XP_017131077.1|DELE	LOC120767784|XP_039949973.1|BTRY
OG0004794	LOC108139250|XP_017117415.1|DELE	LOC120781453|XP_039969604.1|BTRY
OG0004795	LOC108134698|XP_017110587.1|DELE	LOC120782800|XP_039971211.1|BTRY
OG0004796	LOC108135818|XP_017112183.1|DELE	LOC120766317|XP_039947672.1|BTRY
OG0004797	LOC108143975|XP_017124069.1|DELE	LOC120767094|XP_039948908.1|BTRY
OG0004798	LOC108148505|XP_017131031.1|DELE	LOC120776948|XP_039963973.1|BTRY
OG0004799	LOC108143874|XP_017123931.1|DELE	LOC120770776|XP_039954292.1|BTRY
OG0004800	LOC108139336|XP_017117540.1|DELE	LOC120780180|XP_039968391.1|BTRY
OG0004801	LOC108143878|XP_017123939.1|DELE	LOC120779695|XP_039967996.1|BTRY
OG0004802	LOC108140499|XP_017118764.1|DELE	LOC120766215|XP_039947519.1|BTRY
OG0004803	LOC108148672|XP_017131295.1|DELE	LOC120766649|XP_039948211.1|BTRY
OG0004804	LOC108141077|XP_017119739.1|DELE	LOC120768081|XP_039950547.1|BTRY
OG0004805	LOC108142980|XP_017122630.1|DELE	LOC120782494|XP_039970729.1|BTRY
OG0004806	LOC108136281|XP_017112855.1|DELE	LOC120775829|XP_039962124.1|BTRY
OG0004807	LOC108143986|XP_017124089.1|DELE	LOC120782770|XP_039971169.1|BTRY
OG0004808	LOC108135158|XP_017111269.1|DELE	LOC120781662|XP_039970038.1|BTRY
OG0004809	LOC108140616|XP_017119018.1|DELE	LOC120766164|XP_039947445.1|BTRY
OG0004810	LOC108140614|XP_017119017.1|DELE	LOC120770658|XP_039954186.1|BTRY
OG0004811	LOC108142768|XP_017122294.1|DELE	LOC120777485|XP_039964756.1|BTRY
OG0004812	LOC108142948|XP_017122559.1|DELE	LOC120771936|XP_039956171.1|BTRY
OG0004813	LOC108136964|XP_017113943.1|DELE	LOC120766269|XP_039947592.1|BTRY
OG0004814	LOC108139327|XP_017117526.1|DELE	LOC120779510|XP_039967765.1|BTRY
OG0004815	LOC108141101|XP_017119802.1|DELE	LOC120773451|XP_039958276.1|BTRY
OG0004816	LOC108136405|XP_017113003.1|DELE	LOC120776005|XP_039962371.1|BTRY
OG0004817	LOC108136552|XP_017113347.1|DELE	LOC120774361|XP_039959881.1|BTRY
OG0004818	LOC108144060|XP_017124194.1|DELE	LOC120782449|XP_039970671.1|BTRY
OG0004819	LOC108148623|XP_017131215.1|DELE	LOC120782558|XP_039970826.1|BTRY
OG0004820	LOC108135132|XP_017111229.1|DELE	LOC120775984|XP_039962348.1|BTRY
OG0004821	LOC108148748|XP_017131431.1|DELE	LOC120766764|XP_039948376.1|BTRY
OG0004822	LOC108139213|XP_017117353.1|DELE	LOC120770407|XP_039953779.1|BTRY
OG0004823	LOC108139205|XP_017117337.1|DELE	LOC120766777|XP_039948398.1|BTRY
OG0004824	LOC108139207|XP_017117342.1|DELE	LOC120766778|XP_039948402.1|BTRY
OG0004825	LOC108145314|XP_017126159.1|DELE	LOC120780086|XP_039968289.1|BTRY
OG0004826	LOC108148342|XP_017130843.1|DELE	LOC120775295|XP_039961348.1|BTRY
OG0004827	LOC108141164|XP_017119880.1|DELE	LOC120782381|XP_039970557.1|BTRY
OG0004828	LOC108135190|XP_017111303.1|DELE	LOC120770020|XP_039953055.1|BTRY
OG0004829	LOC108136989|XP_017113973.1|DELE	LOC120766591|XP_039948129.1|BTRY
OG0004830	LOC108134779|XP_017110716.1|DELE	LOC120779659|XP_039967951.1|BTRY
OG0004831	LOC108142607|XP_017122070.1|DELE	LOC120771927|XP_039956157.1|BTRY
OG0004832	LOC108135811|XP_017112176.1|DELE	LOC120782860|XP_039971330.1|BTRY
OG0004833	LOC108137494|XP_017114700.1|DELE	LOC120782406|XP_039970586.1|BTRY
OG0004834	LOC108135217|XP_017111333.1|DELE	LOC120771753|XP_039955868.1|BTRY
OG0004835	LOC108135622|XP_017111933.1|DELE	LOC120766795|XP_039948429.1|BTRY
OG0004836	LOC108148828|XP_017131581.1|DELE	LOC120770390|XP_039953757.1|BTRY
OG0004837	LOC108142812|XP_017122362.1|DELE	LOC120777626|XP_039965014.1|BTRY
OG0004838	LOC108150214|XP_017133727.1|DELE	LOC120780390|XP_039968610.1|BTRY
OG0004839	LOC108134842|XP_017110796.1|DELE	LOC120780109|XP_039968324.1|BTRY
OG0004840	LOC108136881|XP_017113821.1|DELE	LOC120780244|XP_039968437.1|BTRY
OG0004841	LOC108139076|XP_017117188.1|DELE	LOC120773535|XP_039958425.1|BTRY
OG0004842	LOC108148483|XP_017131006.1|DELE	LOC120772824|XP_039957566.1|BTRY
OG0004843	LOC108136752|XP_017113590.1|DELE	LOC120780583|XP_039968779.1|BTRY
OG0004844	LOC108138294|XP_017115939.1|DELE	LOC120769673|XP_039952730.1|BTRY
OG0004845	LOC108141083|XP_017119746.1|DELE	LOC120769662|XP_039952708.1|BTRY
OG0004846	LOC108134730|XP_017110624.1|DELE	LOC120767702|XP_039949833.1|BTRY
OG0004847	LOC108134727|XP_017110620.1|DELE	LOC120768655|XP_039951364.1|BTRY
OG0004848	LOC108135431|XP_017111660.1|DELE	LOC120782691|XP_039971020.1|BTRY
OG0004849	LOC108149373|XP_017132369.1|DELE	LOC120775130|XP_039961092.1|BTRY
OG0004850	LOC108148253|XP_017130657.1|DELE	LOC120777889|XP_039965390.1|BTRY
OG0004851	LOC108148195|XP_017130590.1|DELE	LOC120782829|XP_039971282.1|BTRY
OG0004852	LOC108148386|XP_017130901.1|DELE	LOC120779854|XP_039968148.1|BTRY
OG0004853	LOC108145220|XP_017125964.1|DELE	LOC120772176|XP_039956557.1|BTRY
OG0004854	LOC108146847|XP_017128538.1|DELE	LOC120776893|XP_039963884.1|BTRY
OG0004855	LOC108150348|XP_017133968.1|DELE	LOC120778578|XP_039966375.1|BTRY
OG0004856	LOC108142188|XP_017121361.1|DELE	LOC120776638|XP_039963396.1|BTRY
OG0004857	LOC108146283|XP_017127713.1|DELE	LOC120777849|XP_039965318.1|BTRY
OG0004858	LOC108142651|XP_017122138.1|DELE	LOC120777503|XP_039964788.1|BTRY
OG0004859	LOC108142766|XP_017122292.1|DELE	LOC120777527|XP_039964843.1|BTRY
OG0004860	LOC108146101|XP_017127418.1|DELE	LOC120778168|XP_039965838.1|BTRY
OG0004861	LOC108150213|XP_017133721.1|DELE	LOC120777899|XP_039965404.1|BTRY
OG0004863	LOC108147475|XP_017129513.1|DELE	LOC120776867|XP_039963858.1|BTRY
OG0004864	LOC108146406|XP_017127896.1|DELE	LOC120778599|XP_039966406.1|BTRY
OG0004865	LOC108137384|XP_017114533.1|DELE	LOC120769935|XP_039952972.1|BTRY
OG0004866	LOC108146876|XP_017128597.1|DELE	LOC120777286|XP_039964432.1|BTRY
OG0004867	LOC108140051|XP_017118239.1|DELE, LOC108144497|XP_017124918.1|DELE	LOC120772102|XP_039956445.1|BTRY
OG0004868	LOC108134671|XP_017110556.1|DELE	LOC120772103|XP_039956446.1|BTRY
OG0004869	LOC108145094|XP_017125775.1|DELE	LOC120770382|XP_039953738.1|BTRY
OG0004870	LOC108145069|XP_017125737.1|DELE	LOC120770061|XP_039953115.1|BTRY
OG0004871	LOC108144726|XP_017125312.1|DELE	LOC120770575|XP_039954089.1|BTRY
OG0004872	LOC108141315|XP_017120073.1|DELE	LOC120772077|XP_039956405.1|BTRY
OG0004873	LOC108149511|XP_017132627.1|DELE	LOC120769721|XP_039952794.1|BTRY
OG0004874	LOC108147130|XP_017128910.1|DELE	LOC120777596|XP_039964970.1|BTRY
OG0004875	LOC108136469|XP_017113155.1|DELE	LOC120774106|XP_039959398.1|BTRY
OG0004876	LOC108137322|XP_017114438.1|DELE	LOC120773507|XP_039958394.1|BTRY
OG0004877	LOC108135502|XP_017111735.1|DELE	LOC120776540|XP_039963212.1|BTRY
OG0004878	LOC108149669|XP_017132904.1|DELE	LOC120772129|XP_039956479.1|BTRY
OG0004879	LOC108144499|XP_017124921.1|DELE	LOC120770514|XP_039953983.1|BTRY
OG0004880	LOC108146716|XP_017128293.1|DELE	LOC120777271|XP_039964408.1|BTRY
OG0004881	LOC108142609|XP_017122072.1|DELE	LOC120776575|XP_039963273.1|BTRY
OG0004882	LOC108146920|XP_017128653.1|DELE	LOC120777558|XP_039964882.1|BTRY
OG0004883	LOC108145921|XP_017127096.1|DELE	LOC120778462|XP_039966201.1|BTRY
OG0004884	LOC108144337|XP_017124535.1|DELE	LOC120771282|XP_039955142.1|BTRY
OG0004885	LOC108144990|XP_017125637.1|DELE	LOC120771579|XP_039955581.1|BTRY
OG0004886	LOC108141473|XP_017120367.1|DELE	LOC120771915|XP_039956136.1|BTRY
OG0004888	LOC108145167|XP_017125887.1|DELE	LOC120773030|XP_039957894.1|BTRY
OG0004889	LOC108141481|XP_017120382.1|DELE	LOC120767322|XP_039949190.1|BTRY
OG0004890	LOC108144718|XP_017125303.1|DELE	LOC120771896|XP_039956101.1|BTRY
OG0004891	LOC108150033|XP_017133485.1|DELE	LOC120773550|XP_039958447.1|BTRY
OG0004892	LOC108139034|XP_017117136.1|DELE	LOC120770484|XP_039953928.1|BTRY
OG0004893	LOC108134630|XP_017110505.1|DELE	LOC120772065|XP_039956385.1|BTRY
OG0004894	LOC108145038|XP_017125712.1|DELE	LOC120772033|XP_039956338.1|BTRY
OG0004895	LOC108143525|XP_017123499.1|DELE	LOC120772690|XP_039957363.1|BTRY
OG0004896	LOC108145156|XP_017125864.1|DELE	LOC120771909|XP_039956126.1|BTRY
OG0004897	LOC108145176|XP_017125900.1|DELE	LOC120770869|XP_039954428.1|BTRY
OG0004898	LOC108144326|XP_017124520.1|DELE	LOC120772074|XP_039956398.1|BTRY
OG0004899	LOC108144351|XP_017124589.1|DELE	LOC120770841|XP_039954371.1|BTRY
OG0004900	LOC108141467|XP_017120362.1|DELE	LOC120781204|XP_039969254.1|BTRY
OG0004901	LOC108141536|XP_017120463.1|DELE	LOC120781263|XP_039969352.1|BTRY
OG0004902	LOC108146244|XP_017127667.1|DELE	LOC120778531|XP_039966307.1|BTRY
OG0004903	LOC108149075|XP_017131933.1|DELE	LOC120771081|XP_039954837.1|BTRY
OG0004904	LOC108137020|XP_017114009.1|DELE	LOC120771878|XP_039956071.1|BTRY
OG0004905	LOC108149608|XP_017132797.1|DELE	LOC120772912|XP_039957742.1|BTRY
OG0004906	LOC108142664|XP_017122155.1|DELE	LOC120779154|XP_039967306.1|BTRY
OG0004907	LOC108146964|XP_017128710.1|DELE	LOC120778199|XP_039965876.1|BTRY
OG0004908	LOC108142618|XP_017122090.1|DELE	LOC120778076|XP_039965702.1|BTRY
OG0004909	LOC108142400|XP_017121729.1|DELE	LOC120778834|XP_039966783.1|BTRY
OG0004910	LOC108142397|XP_017121726.1|DELE	LOC120776660|XP_039963464.1|BTRY
OG0004911	LOC108146227|XP_017127640.1|DELE	LOC120776563|XP_039963257.1|BTRY
OG0004912	LOC108142665|XP_017122159.1|DELE	LOC120779157|XP_039967313.1|BTRY
OG0004913	LOC108145471|XP_017126410.1|DELE	LOC120772610|XP_039957259.1|BTRY
OG0004914	LOC108145498|XP_017126446.1|DELE	LOC120770545|XP_039954038.1|BTRY
OG0004915	LOC108144627|XP_017125145.1|DELE	LOC120770912|XP_039954524.1|BTRY
OG0004916	LOC108137965|XP_017115420.1|DELE	LOC120771844|XP_039956019.1|BTRY
OG0004917	LOC108150236|XP_017133782.1|DELE	LOC120776376|XP_039962894.1|BTRY
OG0004918	LOC108150235|XP_017133780.1|DELE	LOC120776375|XP_039962891.1|BTRY
OG0004919	LOC108142962|XP_017122597.1|DELE	LOC120782858|XP_039971329.1|BTRY
OG0004920	LOC108142792|XP_017122330.1|DELE	LOC120777236|XP_039964361.1|BTRY
OG0004921	LOC108142563|XP_017121993.1|DELE	LOC120779117|XP_039967244.1|BTRY
OG0004922	LOC108147513|XP_017129578.1|DELE	LOC120777689|XP_039965097.1|BTRY
OG0004923	LOC108146250|XP_017127678.1|DELE	LOC120778811|XP_039966750.1|BTRY
OG0004924	LOC108142177|XP_017121350.1|DELE	LOC120776894|XP_039963890.1|BTRY
OG0004925	LOC108146402|XP_017127891.1|DELE	LOC120778099|XP_039965736.1|BTRY
OG0004926	LOC108142832|XP_017122384.1|DELE	LOC120777943|XP_039965479.1|BTRY
OG0004927	LOC108142348|XP_017121613.1|DELE	LOC120776837|XP_039963791.1|BTRY
OG0004928	LOC108145166|XP_017125886.1|DELE	LOC120770508|XP_039953970.1|BTRY
OG0004929	LOC108146236|XP_017127652.1|DELE	LOC120779112|XP_039967227.1|BTRY
OG0004930	LOC108144595|XP_017125088.1|DELE	LOC120769998|XP_039953021.1|BTRY
OG0004931	LOC108143556|XP_017123554.1|DELE	LOC120781293|XP_039969424.1|BTRY
OG0004932	LOC108146039|XP_017127324.1|DELE	LOC120777215|XP_039964326.1|BTRY
OG0004933	LOC108144907|XP_017125557.1|DELE	LOC120772209|XP_039956609.1|BTRY
OG0004934	LOC108144171|XP_017124320.1|DELE	LOC120772429|XP_039956975.1|BTRY
OG0004935	LOC108138632|XP_017116457.1|DELE	LOC120770167|XP_039953309.1|BTRY
OG0004936	LOC108146188|XP_017127585.1|DELE	LOC120776817|XP_039963768.1|BTRY
OG0004937	LOC108142690|XP_017122187.1|DELE	LOC120771767|XP_039955887.1|BTRY
OG0004938	LOC108142210|XP_017121408.1|DELE	LOC120777971|XP_039965536.1|BTRY
OG0004940	LOC108146026|XP_017127301.1|DELE	LOC120777207|XP_039964316.1|BTRY
OG0004941	LOC108146344|XP_017127802.1|DELE	LOC120776865|XP_039963854.1|BTRY
OG0004942	LOC108147470|XP_017129505.1|DELE	LOC120779190|XP_039967386.1|BTRY
OG0004943	LOC108147494|XP_017129540.1|DELE	LOC120776715|XP_039963546.1|BTRY
OG0004944	LOC108145903|XP_017127045.1|DELE	LOC120779164|XP_039967323.1|BTRY, LOC120779161|XP_039967320.1|BTRY
OG0004945	LOC108145128|XP_017125832.1|DELE	LOC120775629|XP_039961817.1|BTRY
OG0004946	LOC108146868|XP_017128586.1|DELE	LOC120777499|XP_039964781.1|BTRY
OG0004947	LOC108146370|XP_017127844.1|DELE	LOC120778226|XP_039965917.1|BTRY
OG0004948	LOC108145752|XP_017126805.1|DELE	LOC120777023|XP_039964069.1|BTRY
OG0004949	LOC108146165|XP_017127550.1|DELE	LOC120777030|XP_039964075.1|BTRY
OG0004950	LOC108145990|XP_017127220.1|DELE	LOC120778153|XP_039965811.1|BTRY
OG0004951	LOC108148782|XP_017131484.1|DELE	LOC120766595|XP_039948133.1|BTRY
OG0004952	LOC108146824|XP_017128504.1|DELE	LOC120776693|XP_039963512.1|BTRY
OG0004953	LOC108146386|XP_017127869.1|DELE	LOC120777738|XP_039965163.1|BTRY
OG0004954	LOC108146484|XP_017128002.1|DELE	LOC120778261|XP_039965972.1|BTRY
OG0004955	LOC108142435|XP_017121786.1|DELE	LOC120778637|XP_039966468.1|BTRY
OG0004956	LOC108141386|XP_017120223.1|DELE	LOC120772337|XP_039956816.1|BTRY
OG0004957	LOC108146104|XP_017127424.1|DELE	LOC120778789|XP_039966722.1|BTRY
OG0004958	LOC108146601|XP_017128137.1|DELE	LOC120777660|XP_039965047.1|BTRY
OG0004959	LOC108146781|XP_017128418.1|DELE	LOC120779069|XP_039967139.1|BTRY
OG0004960	LOC108146779|XP_017128415.1|DELE	LOC120776689|XP_039963503.1|BTRY
OG0004961	LOC108149780|XP_017133124.1|DELE	LOC120770170|XP_039953319.1|BTRY
OG0004962	LOC108142732|XP_017122246.1|DELE	LOC120778520|XP_039966288.1|BTRY
OG0004963	LOC108135596|XP_017111896.1|DELE	LOC120776628|XP_039963369.1|BTRY
OG0004964	LOC108150260|XP_017133829.1|DELE	LOC120776861|XP_039963839.1|BTRY
