Orthogroup	DELE.longest_only	AALB.longest_only
OG0004288	LOC108135605|XP_017111906.1|DELE	LOC118466862|XP_035792591.1|AALB
OG0004289	LOC108146711|XP_017128280.1|DELE	LOC118464429|XP_035787685.1|AALB
OG0004290	LOC108149837|XP_017133201.1|DELE	LOC118465571|XP_035789826.1|AALB
OG0004291	LOC108149834|XP_017133196.1|DELE	LOC118463564|XP_035786096.1|AALB
OG0004292	LOC108146859|XP_017128567.1|DELE	LOC118464155|XP_035787175.1|AALB
OG0004293	LOC108142235|XP_017121443.1|DELE	LOC118464157|XP_035787183.1|AALB
OG0004294	LOC108136071|XP_017112522.1|DELE	LOC118464851|XP_035788445.1|AALB
OG0004295	LOC108136092|XP_017112552.1|DELE	LOC118462610|XP_035784334.1|AALB
OG0004296	LOC108136118|XP_017112590.1|DELE	LOC118462614|XP_035784340.1|AALB
OG0004297	LOC108144845|XP_017125478.1|DELE	LOC118464096|XP_035787058.1|AALB
OG0004298	LOC108145482|XP_017126426.1|DELE	LOC118463372|XP_035785788.1|AALB
OG0004299	LOC108147573|XP_017129647.1|DELE	LOC118465907|XP_035790473.1|AALB
OG0004300	LOC108143565|XP_017123563.1|DELE	LOC118463731|XP_035786418.1|AALB
OG0004301	LOC108146910|XP_017128641.1|DELE	LOC118463727|XP_035786414.1|AALB
OG0004302	LOC108141398|XP_017120242.1|DELE	LOC118463171|XP_035785459.1|AALB
OG0004303	LOC108141466|XP_017120361.1|DELE	LOC118465667|XP_035789980.1|AALB
OG0004304	LOC108144218|XP_017124382.1|DELE	LOC118465669|XP_035789983.1|AALB
OG0004305	LOC108149066|XP_017131902.1|DELE	LOC118465727|XP_035790067.1|AALB
OG0004306	LOC108144732|XP_017125317.1|DELE	LOC118466737|XP_035792312.1|AALB
OG0004307	LOC108147595|XP_017129725.1|DELE	LOC118465558|XP_035789800.1|AALB
OG0004308	LOC108144677|XP_017125226.1|DELE	LOC118465562|XP_035789806.1|AALB
OG0004309	LOC108150114|XP_017133567.1|DELE	LOC118464421|XP_035787673.1|AALB
OG0004310	LOC108149871|XP_017133249.1|DELE	LOC118466593|XP_035792048.1|AALB
OG0004311	LOC108142757|XP_017122278.1|DELE	LOC118466258|XP_035791206.1|AALB
OG0004312	LOC108144744|XP_017125335.1|DELE	LOC118467659|XP_035794297.1|AALB
OG0004313	LOC108149895|XP_017133281.1|DELE	LOC118467657|XP_035794290.1|AALB
OG0004314	LOC108141834|XP_017120906.1|DELE	LOC118467441|XP_035793838.1|AALB
OG0004315	LOC108144891|XP_017125541.1|DELE	LOC118467447|XP_035793843.1|AALB
OG0004316	LOC108141510|XP_017120427.1|DELE	LOC118465888|XP_035790432.1|AALB
OG0004317	LOC108145550|XP_017126539.1|DELE	LOC118467212|XP_035793333.1|AALB
OG0004318	LOC108144531|XP_017124974.1|DELE	LOC118465500|XP_035789698.1|AALB
OG0004319	LOC108143580|XP_017123583.1|DELE	LOC118463728|XP_035786415.1|AALB
OG0004320	LOC108148811|XP_017131538.1|DELE	LOC118467139|XP_035793153.1|AALB
OG0004321	LOC108141882|XP_017120980.1|DELE	LOC118462661|XP_035784446.1|AALB
OG0004322	LOC108137012|XP_017114001.1|DELE	LOC118464863|XP_035788470.1|AALB
OG0004323	LOC108146240|XP_017127658.1|DELE	LOC118466012|XP_035790712.1|AALB
OG0004324	LOC108149445|XP_017132525.1|DELE	LOC118466016|XP_035790721.1|AALB
OG0004325	LOC108149179|XP_017132082.1|DELE	LOC118466015|XP_035790720.1|AALB
OG0004326	LOC108149175|XP_017132076.1|DELE	LOC118463619|XP_035786205.1|AALB
OG0004327	LOC108148160|XP_017130546.1|DELE	LOC118463083|XP_035785243.1|AALB
OG0004328	LOC108143575|XP_017123575.1|DELE	LOC118467675|XP_035794336.1|AALB
OG0004329	LOC108144783|XP_017125383.1|DELE	LOC118463193|XP_035785516.1|AALB
OG0004330	LOC108144180|XP_017124333.1|DELE	LOC118465586|XP_035789848.1|AALB
OG0004331	LOC108141515|XP_017120433.1|DELE	LOC118466979|XP_035792786.1|AALB
OG0004332	LOC108142098|XP_017121282.1|DELE	LOC118464740|XP_035788243.1|AALB
OG0004333	LOC108150482|XP_017134176.1|DELE	LOC118464739|XP_035788242.1|AALB
OG0004334	LOC108138316|XP_017115963.1|DELE	LOC118463601|XP_035786153.1|AALB
OG0004335	LOC108145074|XP_017125746.1|DELE	LOC118466330|XP_035791343.1|AALB
OG0004336	LOC108143572|XP_017123571.1|DELE	LOC118464331|XP_035787540.1|AALB
OG0004337	LOC108149485|XP_017132594.1|DELE	LOC118466335|XP_035791347.1|AALB
OG0004338	LOC108142848|XP_017122406.1|DELE	LOC118463655|XP_035786292.1|AALB
OG0004339	LOC108149788|XP_017133138.1|DELE	LOC118465481|XP_035789676.1|AALB, LOC118465480|XP_035789675.1|AALB
OG0004340	LOC108149787|XP_017133137.1|DELE	LOC118465479|XP_035789674.1|AALB
OG0004341	LOC108141835|XP_017120908.1|DELE	LOC118467825|XP_035794608.1|AALB
OG0004342	LOC108141382|XP_017120216.1|DELE	LOC118466997|XP_035792813.1|AALB
OG0004343	LOC108141383|XP_017120221.1|DELE	LOC118466999|XP_035792817.1|AALB
OG0004344	LOC108141490|XP_017120392.1|DELE	LOC118463703|XP_035786384.1|AALB
OG0004345	LOC108135286|XP_017111456.1|DELE	LOC118463762|XP_035786469.1|AALB
OG0004346	LOC108144646|XP_017125177.1|DELE	LOC118463387|XP_035785823.1|AALB
OG0004347	LOC108144487|XP_017124906.1|DELE	LOC118467707|XP_035794384.1|AALB
OG0004348	LOC108144157|XP_017124290.1|DELE	LOC118465216|XP_035789100.1|AALB
OG0004349	LOC108144477|XP_017124882.1|DELE	LOC118466061|XP_035790804.1|AALB
OG0004350	LOC108149583|XP_017132707.1|DELE	LOC118465515|XP_035789726.1|AALB
OG0004351	LOC108147583|XP_017129708.1|DELE	LOC118465969|XP_035790614.1|AALB
OG0004352	LOC108141061|XP_017119704.1|DELE	LOC118466373|XP_035791490.1|AALB
OG0004353	LOC108137383|XP_017114532.1|DELE	LOC118462561|XP_035784243.1|AALB
OG0004354	LOC108140660|XP_017119081.1|DELE	LOC118462563|XP_035784245.1|AALB
OG0004355	LOC108148254|XP_017130664.1|DELE	LOC118462912|XP_035784906.1|AALB
OG0004356	LOC108149124|XP_017132013.1|DELE	LOC118465163|XP_035789014.1|AALB
OG0004357	LOC108149647|XP_017132875.1|DELE	LOC118467502|XP_035793945.1|AALB
OG0004358	LOC108144699|XP_017125278.1|DELE	LOC118463739|XP_035786426.1|AALB
OG0004359	LOC108137052|XP_017114029.1|DELE	LOC118463560|XP_035786089.1|AALB
OG0004360	LOC108146186|XP_017127583.1|DELE	LOC118464752|XP_035788264.1|AALB
OG0004361	LOC108136921|XP_017113884.1|DELE	LOC118458930|XP_035777793.1|AALB
OG0004362	LOC108146258|XP_017127685.1|DELE	LOC118467395|XP_035793751.1|AALB
OG0004363	LOC108138425|XP_017116110.1|DELE	LOC118458021|XP_035776019.1|AALB
OG0004364	LOC108136558|XP_017113358.1|DELE, LOC108149109|XP_017131998.1|DELE	LOC118464724|XP_035788197.1|AALB
OG0004365	LOC108145448|XP_017126368.1|DELE	LOC118463923|XP_035786773.1|AALB
OG0004366	LOC108149303|XP_017132246.1|DELE	LOC118460523|XP_035780795.1|AALB
OG0004367	LOC108142196|XP_017121370.1|DELE	LOC118467421|XP_035793800.1|AALB
OG0004368	LOC108150563|XP_017134287.1|DELE	LOC118466028|XP_035790741.1|AALB
OG0004369	LOC108145413|XP_017126304.1|DELE	LOC118465255|XP_035789168.1|AALB
OG0004370	LOC108144815|XP_017125434.1|DELE	LOC118466847|XP_035792567.1|AALB
OG0004371	LOC108143856|XP_017123912.1|DELE	LOC118464346|XP_035787559.1|AALB
OG0004372	LOC108144837|XP_017125467.1|DELE	LOC118463838|XP_035786633.1|AALB
OG0004373	LOC108135872|XP_017112265.1|DELE	LOC118462769|XP_035784627.1|AALB
OG0004374	LOC108144401|XP_017124674.1|DELE	LOC118467533|XP_035793995.1|AALB
OG0004375	LOC108146945|XP_017128688.1|DELE	LOC118467946|XP_035794808.1|AALB
OG0004376	LOC108142805|XP_017122352.1|DELE	LOC118464257|XP_035787387.1|AALB
OG0004377	LOC108150288|XP_017133879.1|DELE	LOC118468386|XP_035795042.1|AALB
OG0004378	LOC108144409|XP_017124737.1|DELE	LOC118462536|XP_035784190.1|AALB
OG0004379	LOC108145449|XP_017126370.1|DELE	LOC118465511|XP_035789723.1|AALB
OG0004380	LOC108149893|XP_017133279.1|DELE	LOC118467542|XP_035794033.1|AALB
OG0004381	LOC108135425|XP_017111647.1|DELE	LOC118465111|XP_035788950.1|AALB
OG0004382	LOC108149717|XP_017132972.1|DELE	LOC118464348|XP_035787561.1|AALB
OG0004383	LOC108149815|XP_017133173.1|DELE	LOC118464352|XP_035787569.1|AALB
OG0004384	LOC108149769|XP_017133094.1|DELE	LOC118464362|XP_035787580.1|AALB
OG0004385	LOC108144750|XP_017125343.1|DELE	LOC118464357|XP_035787573.1|AALB
OG0004386	LOC108144513|XP_017124941.1|DELE	LOC118467263|XP_035793439.1|AALB
OG0004387	LOC108146755|XP_017128376.1|DELE	LOC118467407|XP_035793774.1|AALB
OG0004388	LOC108149828|XP_017133190.1|DELE	LOC118465066|XP_035788841.1|AALB
OG0004389	LOC108146265|XP_017127693.1|DELE	LOC118463571|XP_035786104.1|AALB
OG0004390	LOC108136019|XP_017112435.1|DELE	LOC118464209|XP_035787272.1|AALB
OG0004391	LOC108143340|XP_017123149.1|DELE	LOC118466802|XP_035792446.1|AALB
OG0004392	LOC108142462|XP_017121829.1|DELE	LOC118462785|XP_035784665.1|AALB
OG0004393	LOC108145171|XP_017125893.1|DELE	LOC118467428|XP_035793807.1|AALB
OG0004394	LOC108144227|XP_017124430.1|DELE, LOC108137968|XP_017115424.1|DELE	LOC118467780|XP_035794513.1|AALB
OG0004395	LOC108136418|XP_017113037.1|DELE	LOC118465050|XP_035788826.1|AALB
OG0004396	LOC108134662|XP_017110546.1|DELE	LOC118466163|XP_035791032.1|AALB
OG0004397	LOC108149095|XP_017131980.1|DELE	LOC118466164|XP_035791034.1|AALB
OG0004398	LOC108149096|XP_017131981.1|DELE	LOC118466167|XP_035791039.1|AALB
OG0004399	LOC108141496|XP_017120402.1|DELE	LOC118466158|XP_035791025.1|AALB
OG0004400	LOC108143897|XP_017123961.1|DELE	LOC118467967|XP_035794841.1|AALB
OG0004401	LOC108141502|XP_017120418.1|DELE	LOC118467966|XP_035794840.1|AALB
OG0004402	LOC108141493|XP_017120399.1|DELE	LOC118467964|XP_035794839.1|AALB
OG0004403	LOC108149740|XP_017133008.1|DELE	LOC118467462|XP_035793865.1|AALB
OG0004404	LOC108135964|XP_017112409.1|DELE	LOC118467099|XP_035793038.1|AALB
OG0004405	LOC108142802|XP_017122346.1|DELE	LOC118463905|XP_035786728.1|AALB
OG0004406	LOC108146724|XP_017128305.1|DELE	LOC118466102|XP_035790913.1|AALB
OG0004407	LOC108149848|XP_017133217.1|DELE	LOC118464234|XP_035787311.1|AALB
OG0004408	LOC108146981|XP_017128727.1|DELE	LOC118463141|XP_035785397.1|AALB
OG0004409	LOC108145315|XP_017126161.1|DELE	LOC118463375|XP_035785793.1|AALB
OG0004410	LOC108144684|XP_017125238.1|DELE	LOC118465665|XP_035789976.1|AALB
OG0004412	LOC108143217|XP_017123003.1|DELE	LOC118464761|XP_035788273.1|AALB
OG0004413	LOC108141488|XP_017120391.1|DELE	LOC118462968|XP_035785027.1|AALB
OG0004414	LOC108144169|XP_017124317.1|DELE	LOC118464205|XP_035787261.1|AALB
OG0004415	LOC108144563|XP_017125038.1|DELE	LOC118465274|XP_035789204.1|AALB
OG0004416	LOC108149627|XP_017132847.1|DELE	LOC118465782|XP_035790208.1|AALB
OG0004417	LOC108143047|XP_017122744.1|DELE	LOC118465778|XP_035790196.1|AALB
OG0004418	LOC108138936|XP_017117004.1|DELE	LOC118465776|XP_035790183.1|AALB
OG0004419	LOC108149743|XP_017133036.1|DELE	LOC118463528|XP_035786031.1|AALB, LOC118463798|XP_035786543.1|AALB
OG0004420	LOC108143306|XP_017123109.1|DELE	LOC118466953|XP_035792746.1|AALB
OG0004421	LOC108135620|XP_017111925.1|DELE	LOC118466825|XP_035792509.1|AALB
OG0004422	LOC108135497|XP_017111729.1|DELE	LOC118466718|XP_035792276.1|AALB
OG0004424	LOC108144876|XP_017125523.1|DELE	LOC118462774|XP_035784639.1|AALB
OG0004425	LOC108142849|XP_017122407.1|DELE	LOC118462776|XP_035784642.1|AALB
OG0004426	LOC108142769|XP_017122298.1|DELE	LOC118462778|XP_035784646.1|AALB
OG0004427	LOC108142593|XP_017122047.1|DELE	LOC118462902|XP_035784893.1|AALB
OG0004428	LOC108139255|XP_017117421.1|DELE	LOC118463629|XP_035786229.1|AALB
OG0004429	LOC108149386|XP_017132404.1|DELE	LOC118467252|XP_035793427.1|AALB
OG0004430	LOC108136107|XP_017112574.1|DELE	LOC118465144|XP_035788976.1|AALB
OG0004431	LOC108143933|XP_017124008.1|DELE	LOC118465686|XP_035790010.1|AALB
OG0004432	LOC108143932|XP_017124007.1|DELE	LOC118465678|XP_035790002.1|AALB
OG0004433	LOC108143244|XP_017123033.1|DELE	LOC118465334|XP_035789371.1|AALB
OG0004434	LOC108149054|XP_017131889.1|DELE	LOC118461056|XP_035781839.1|AALB
OG0004435	LOC108143485|XP_017123421.1|DELE	LOC118467926|XP_035794775.1|AALB
OG0004436	LOC108144344|XP_017124555.1|DELE	LOC118466574|XP_035792013.1|AALB
OG0004437	LOC108141281|XP_017120037.1|DELE	LOC118465425|XP_035789547.1|AALB
OG0004438	LOC108149807|XP_017133162.1|DELE	LOC118467297|XP_035793507.1|AALB
OG0004439	LOC108149782|XP_017133126.1|DELE	LOC118467296|XP_035793506.1|AALB
OG0004440	LOC108144817|XP_017125437.1|DELE	LOC118465973|XP_035790626.1|AALB
OG0004441	LOC108147852|XP_017130098.1|DELE	LOC118464984|XP_035788714.1|AALB
OG0004442	LOC108144539|XP_017124998.1|DELE	LOC118463797|XP_035786539.1|AALB
OG0004443	LOC108146870|XP_017128589.1|DELE	LOC118464501|XP_035787829.1|AALB
OG0004444	LOC108144486|XP_017124905.1|DELE	LOC118467310|XP_035793537.1|AALB
OG0004445	LOC108144881|XP_017125527.1|DELE	LOC118463082|XP_035785238.1|AALB
OG0004446	LOC108143896|XP_017123960.1|DELE	LOC118464678|XP_035788088.1|AALB
OG0004447	LOC108137019|XP_017114008.1|DELE	LOC118466955|XP_035792748.1|AALB
OG0004448	LOC108144198|XP_017124357.1|DELE	LOC118467423|XP_035793802.1|AALB
OG0004449	LOC108136138|XP_017112621.1|DELE	LOC118465152|XP_035788990.1|AALB
OG0004450	LOC108146998|XP_017128782.1|DELE, LOC108137949|XP_017115397.1|DELE	LOC118463059|XP_035785205.1|AALB
OG0004451	LOC108137960|XP_017115410.1|DELE	LOC118466867|XP_035792604.1|AALB
OG0004452	LOC108143584|XP_017123589.1|DELE	LOC118466870|XP_035792610.1|AALB
OG0004453	LOC108144581|XP_017125061.1|DELE	LOC118466864|XP_035792593.1|AALB
OG0004454	LOC108135172|XP_017111286.1|DELE	LOC118463444|XP_035785921.1|AALB
OG0004455	LOC108136103|XP_017112570.1|DELE	LOC118467943|XP_035794805.1|AALB
OG0004456	LOC108147665|XP_017129838.1|DELE	LOC118464247|XP_035787342.1|AALB
OG0004457	LOC108150279|XP_017133863.1|DELE	LOC118464248|XP_035787343.1|AALB
OG0004458	LOC108135611|XP_017111915.1|DELE	LOC118467298|XP_035793508.1|AALB
OG0004459	LOC108146774|XP_017128402.1|DELE	LOC118463336|XP_035785741.1|AALB
OG0004460	LOC108135580|XP_017111862.1|DELE	LOC118462723|XP_035784560.1|AALB
OG0004461	LOC108136114|XP_017112583.1|DELE	LOC118462716|XP_035784548.1|AALB
OG0004462	LOC108146085|XP_017127396.1|DELE	LOC118465821|XP_035790300.1|AALB
OG0004463	LOC108138371|XP_017116038.1|DELE	LOC118465825|XP_035790305.1|AALB
OG0004464	LOC108146835|XP_017128521.1|DELE	LOC118465818|XP_035790290.1|AALB
OG0004465	LOC108146198|XP_017127602.1|DELE	LOC118465330|XP_035789368.1|AALB
OG0004466	LOC108146411|XP_017127902.1|DELE	LOC118465095|XP_035788899.1|AALB
OG0004467	LOC108142649|XP_017122136.1|DELE	LOC118465193|XP_035789053.1|AALB
OG0004468	LOC108142648|XP_017122135.1|DELE	LOC118466315|XP_035791320.1|AALB
OG0004469	LOC108136099|XP_017112561.1|DELE	LOC118466325|XP_035791332.1|AALB
OG0004470	LOC108149422|XP_017132478.1|DELE	LOC118467775|XP_035794500.1|AALB
OG0004471	LOC108143943|XP_017124026.1|DELE	LOC118465575|XP_035789831.1|AALB
OG0004472	LOC108141519|XP_017120438.1|DELE	LOC118466501|XP_035791822.1|AALB
OG0004473	LOC108144874|XP_017125520.1|DELE	LOC118466500|XP_035791821.1|AALB
OG0004474	LOC108144912|XP_017125565.1|DELE	LOC118466499|XP_035791820.1|AALB
OG0004475	LOC108135863|XP_017112255.1|DELE	LOC118465237|XP_035789143.1|AALB
OG0004477	LOC108145534|XP_017126522.1|DELE	LOC118465984|XP_035790657.1|AALB
OG0004478	LOC108149829|XP_017133191.1|DELE	LOC118465977|XP_035790631.1|AALB
OG0004479	LOC108144930|XP_017125585.1|DELE	LOC118466557|XP_035791992.1|AALB
OG0004480	LOC108145112|XP_017125810.1|DELE	LOC118463222|XP_035785565.1|AALB
OG0004481	LOC108137964|XP_017115419.1|DELE	LOC118464201|XP_035787253.1|AALB
OG0004482	LOC108144074|XP_017124211.1|DELE	LOC118465315|XP_035789329.1|AALB
OG0004483	LOC108144894|XP_017125544.1|DELE	LOC118458597|XP_035777165.1|AALB
OG0004484	LOC108148194|XP_017130589.1|DELE	LOC118456845|XP_035773834.1|AALB
OG0004485	LOC108135891|XP_017112296.1|DELE	LOC118468398|XP_035795055.1|AALB
OG0004486	LOC108144336|XP_017124534.1|DELE	LOC118465735|XP_035790089.1|AALB
OG0004487	LOC108146645|XP_017128180.1|DELE, LOC108146719|XP_017128300.1|DELE	LOC118466360|XP_035791420.1|AALB
OG0004488	LOC108145063|XP_017125733.1|DELE	LOC118464608|XP_035787946.1|AALB
OG0004504	LOC108134981|XP_017111003.1|DELE	LOC118467646|XP_035794274.1|AALB
OG0004505	LOC108139290|XP_017117475.1|DELE	LOC118462419|XP_035784019.1|AALB
OG0004506	LOC108148772|XP_017131467.1|DELE	LOC118460235|XP_035780282.1|AALB
OG0004507	LOC108148405|XP_017130927.1|DELE	LOC118459163|XP_035778181.1|AALB
OG0004508	LOC108148873|XP_017131664.1|DELE	LOC118459141|XP_035778116.1|AALB
OG0004509	LOC108135500|XP_017111732.1|DELE	LOC118456379|XP_035772959.1|AALB
OG0004510	LOC108144416|XP_017124758.1|DELE	LOC118462151|XP_035783997.1|AALB
OG0004511	LOC108143840|XP_017123879.1|DELE	LOC118464301|XP_035787483.1|AALB
OG0004512	LOC108145290|XP_017126094.1|DELE	LOC118456316|XP_035772852.1|AALB
OG0004513	LOC108145310|XP_017126143.1|DELE	LOC118459015|XP_035777914.1|AALB
OG0004514	LOC108145305|XP_017126129.1|DELE	LOC118462866|XP_035784821.1|AALB
OG0004515	LOC108137155|XP_017114213.1|DELE	LOC118466255|XP_035791201.1|AALB
OG0004516	LOC108150032|XP_017133482.1|DELE	LOC118461442|XP_035782657.1|AALB
OG0004517	LOC108136499|XP_017113209.1|DELE	LOC118461395|XP_035782594.1|AALB
OG0004518	LOC108134873|XP_017110853.1|DELE	LOC118464528|XP_035787861.1|AALB
OG0004519	LOC108148744|XP_017131427.1|DELE	LOC118463497|XP_035785989.1|AALB
OG0004520	LOC108134924|XP_017110931.1|DELE	LOC118464870|XP_035788492.1|AALB
OG0004521	LOC108147593|XP_017129722.1|DELE	LOC118467813|XP_035794582.1|AALB
OG0004522	LOC108136534|XP_017113314.1|DELE	LOC118459085|XP_035778042.1|AALB
OG0004523	LOC108142995|XP_017122658.1|DELE	LOC118463585|XP_035786125.1|AALB
OG0004524	LOC108136322|XP_017112911.1|DELE	LOC118461269|XP_035782338.1|AALB
OG0004525	LOC108138504|XP_017116227.1|DELE	LOC118456737|XP_035773682.1|AALB
OG0004526	LOC108147670|XP_017129851.1|DELE	LOC118456707|XP_035773638.1|AALB
OG0004527	LOC108140957|XP_017119517.1|DELE	LOC118463953|XP_035786828.1|AALB
OG0004528	LOC108144410|XP_017124745.1|DELE	LOC118461672|XP_035783157.1|AALB
OG0004529	LOC108149864|XP_017133233.1|DELE	LOC118468306|XP_035794939.1|AALB
OG0004530	LOC108137755|XP_017115144.1|DELE	LOC118467549|XP_035794040.1|AALB, LOC118464746|XP_035788290.1|AALB
OG0004531	LOC108148996|XP_017131827.1|DELE	LOC118461079|XP_035781868.1|AALB
OG0004532	LOC108137679|XP_017115025.1|DELE	LOC118464843|XP_035788444.1|AALB
OG0004533	LOC108150011|XP_017133453.1|DELE	LOC118458929|XP_035777795.1|AALB
OG0004534	LOC108144560|XP_017125027.1|DELE	LOC118458198|XP_035776336.1|AALB
OG0004535	LOC108146681|XP_017128226.1|DELE	LOC118461882|XP_035783615.1|AALB
OG0004536	LOC108144112|XP_017124247.1|DELE	LOC118461797|XP_035783434.1|AALB
OG0004537	LOC108136586|XP_017113388.1|DELE	LOC118461347|XP_035782462.1|AALB
OG0004538	LOC108143517|XP_017123486.1|DELE	LOC118463153|XP_035785427.1|AALB
OG0004539	LOC108136982|XP_017113964.1|DELE	LOC118462955|XP_035785002.1|AALB
OG0004540	LOC108138429|XP_017116120.1|DELE	LOC118462673|XP_035784465.1|AALB
OG0004541	LOC108144714|XP_017125296.1|DELE	LOC118465214|XP_035789102.1|AALB
OG0004542	LOC108136569|XP_017113366.1|DELE	LOC118466062|XP_035790818.1|AALB
OG0004543	LOC108147707|XP_017129919.1|DELE	LOC118462473|XP_035784067.1|AALB
OG0004544	LOC108147666|XP_017129839.1|DELE	LOC118458630|XP_035777216.1|AALB
OG0004545	LOC108148845|XP_017131617.1|DELE	LOC118463871|XP_035786682.1|AALB
OG0004546	LOC108149118|XP_017132008.1|DELE	LOC118462037|XP_035783904.1|AALB
OG0004547	LOC108136341|XP_017112937.1|DELE	LOC118457715|XP_035775398.1|AALB
OG0004548	LOC108134849|XP_017110802.1|DELE	LOC118459094|XP_035778054.1|AALB
OG0004549	LOC108137140|XP_017114189.1|DELE	LOC118460410|XP_035780594.1|AALB
OG0004550	LOC108136641|XP_017113449.1|DELE	LOC118465293|XP_035789242.1|AALB
OG0004551	LOC108143505|XP_017123460.1|DELE	LOC118465661|XP_035789973.1|AALB, LOC118463214|XP_035785550.1|AALB
OG0004552	LOC108142551|XP_017121976.1|DELE	LOC118464875|XP_035788507.1|AALB
OG0004553	LOC108147439|XP_017129437.1|DELE	LOC118463593|XP_035786145.1|AALB
OG0004554	LOC108141088|XP_017119776.1|DELE	LOC118459599|XP_035779040.1|AALB
OG0004556	LOC108134898|XP_017110890.1|DELE	LOC118461421|XP_035782623.1|AALB
OG0004558	LOC108140879|XP_017119398.1|DELE	LOC118465029|XP_035788790.1|AALB
OG0004559	LOC108150404|XP_017134053.1|DELE	LOC118466556|XP_035791991.1|AALB
OG0004560	LOC108136294|XP_017112872.1|DELE	LOC118465323|XP_035789353.1|AALB
OG0004561	LOC108139359|XP_017117571.1|DELE	LOC118459758|XP_035779348.1|AALB
OG0004562	LOC108137396|XP_017114545.1|DELE	LOC118465957|XP_035790595.1|AALB
OG0004563	LOC108140549|XP_017118886.1|DELE	LOC118465919|XP_035790509.1|AALB
OG0004564	LOC108136911|XP_017113859.1|DELE	LOC118465931|XP_035790532.1|AALB
OG0004565	LOC108135347|XP_017111531.1|DELE	LOC118462572|XP_035784272.1|AALB
OG0004566	LOC108140912|XP_017119456.1|DELE	LOC118460349|XP_035780480.1|AALB
OG0004567	LOC108136435|XP_017113081.1|DELE	LOC118467245|XP_035793407.1|AALB, LOC118468609|XP_035795500.1|AALB
OG0004568	LOC108135888|XP_017112290.1|DELE	LOC118461353|XP_035782475.1|AALB
OG0004569	LOC108141123|XP_017119827.1|DELE	LOC118459818|XP_035779468.1|AALB
OG0004570	LOC108137936|XP_017115378.1|DELE	LOC118461211|XP_035782212.1|AALB
OG0004571	LOC108136571|XP_017113368.1|DELE	LOC118464356|XP_035787576.1|AALB
OG0004572	LOC108138875|XP_017116890.1|DELE	LOC118468793|XP_035795894.1|AALB
OG0004573	LOC108136869|XP_017113800.1|DELE	LOC118464682|XP_035788101.1|AALB
OG0004574	LOC108140672|XP_017119109.1|DELE	LOC118466219|XP_035791137.1|AALB
OG0004575	LOC108141184|XP_017119913.1|DELE	LOC118459874|XP_035779559.1|AALB
OG0004576	LOC108143766|XP_017123784.1|DELE	LOC118456822|XP_035773812.1|AALB
OG0004578	LOC108142558|XP_017121986.1|DELE	LOC118458869|XP_035777715.1|AALB
OG0004580	LOC108134753|XP_017110687.1|DELE	LOC118460457|XP_035780673.1|AALB
OG0004581	LOC108140580|XP_017118952.1|DELE	LOC118458283|XP_035776502.1|AALB
OG0004582	LOC108143970|XP_017124062.1|DELE	LOC118457018|XP_035774147.1|AALB
OG0004583	LOC108137423|XP_017114575.1|DELE	LOC118458990|XP_035777886.1|AALB
OG0004584	LOC108149688|XP_017132943.1|DELE	LOC118457086|XP_035774269.1|AALB
OG0004585	LOC108148699|XP_017131338.1|DELE	LOC118465715|XP_035790045.1|AALB
OG0004586	LOC108137178|XP_017114245.1|DELE	LOC118463038|XP_035785179.1|AALB
OG0004587	LOC108143113|XP_017122826.1|DELE	LOC118458592|XP_035777157.1|AALB
OG0004588	LOC108143091|XP_017122797.1|DELE	LOC118460238|XP_035780287.1|AALB
OG0004589	LOC108140867|XP_017119348.1|DELE	LOC118461680|XP_035783167.1|AALB
OG0004590	LOC108148546|XP_017131080.1|DELE	LOC118461225|XP_035782207.1|AALB
OG0004591	LOC108148830|XP_017131583.1|DELE	LOC118461216|XP_035782179.1|AALB
OG0004592	LOC108147716|XP_017129931.1|DELE	LOC118457580|XP_035775155.1|AALB
OG0004593	LOC108148121|XP_017130460.1|DELE	LOC118457613|XP_035775222.1|AALB
OG0004594	LOC108147644|XP_017129789.1|DELE	LOC118458807|XP_035777572.1|AALB
