Orthogroup	DELE.longest_only	ASTE.longest_only
OG0004407	LOC108149848|XP_017133217.1|DELE	LOC118504726|XP_035895460.1|ASTE
OG0004408	LOC108146981|XP_017128727.1|DELE	LOC118507332|XP_035901614.1|ASTE
OG0004409	LOC108145315|XP_017126161.1|DELE	LOC118512349|XP_035912536.1|ASTE
OG0004410	LOC108144684|XP_017125238.1|DELE	LOC118504747|XP_035895529.1|ASTE
OG0004411	LOC108143218|XP_017123004.1|DELE	LOC118512393|XP_035912663.1|ASTE
OG0004412	LOC108143217|XP_017123003.1|DELE	LOC118512373|XP_035912616.1|ASTE
OG0004413	LOC108141488|XP_017120391.1|DELE	LOC118512374|XP_035912618.1|ASTE
OG0004414	LOC108144169|XP_017124317.1|DELE	LOC118512365|XP_035912583.1|ASTE
OG0004415	LOC108144563|XP_017125038.1|DELE	LOC118504844|XP_035895745.1|ASTE
OG0004416	LOC108149627|XP_017132847.1|DELE	LOC118507759|XP_035902669.1|ASTE
OG0004417	LOC108143047|XP_017122744.1|DELE	LOC118503200|XP_035892078.1|ASTE
OG0004418	LOC108138936|XP_017117004.1|DELE	LOC118506196|XP_035898885.1|ASTE
OG0004419	LOC108149743|XP_017133036.1|DELE	LOC118506209|XP_035898910.1|ASTE, LOC118506270|XP_035899065.1|ASTE
OG0004420	LOC108143306|XP_017123109.1|DELE	LOC118504158|XP_035894184.1|ASTE
OG0004421	LOC108135620|XP_017111925.1|DELE	LOC118504171|XP_035894207.1|ASTE
OG0004422	LOC108135497|XP_017111729.1|DELE	LOC118517666|XP_035919938.1|ASTE
OG0004423	LOC108144474|XP_017124876.1|DELE	LOC118505989|XP_035898448.1|ASTE
OG0004424	LOC108144876|XP_017125523.1|DELE	LOC118503230|XP_035892122.1|ASTE, LOC118516557|XP_035918398.1|ASTE
OG0004425	LOC108142849|XP_017122407.1|DELE	LOC118516559|XP_035918410.1|ASTE, LOC118503236|XP_035892138.1|ASTE
OG0004426	LOC108142769|XP_017122298.1|DELE	LOC118503239|XP_035892141.1|ASTE
OG0004427	LOC108142593|XP_017122047.1|DELE	LOC118503166|XP_035892023.1|ASTE
OG0004428	LOC108139255|XP_017117421.1|DELE	LOC118503172|XP_035892036.1|ASTE
OG0004429	LOC108149386|XP_017132404.1|DELE	LOC118517294|XP_035919173.1|ASTE, LOC118506280|XP_035899090.1|ASTE
OG0004430	LOC108136107|XP_017112574.1|DELE	LOC118503695|XP_035893138.1|ASTE
OG0004431	LOC108143933|XP_017124008.1|DELE	LOC118506204|XP_035898905.1|ASTE
OG0004432	LOC108143932|XP_017124007.1|DELE	LOC118506202|XP_035898903.1|ASTE
OG0004433	LOC108143244|XP_017123033.1|DELE	LOC118505880|XP_035898210.1|ASTE
OG0004434	LOC108149054|XP_017131889.1|DELE	LOC118502742|XP_035891200.1|ASTE
OG0004435	LOC108143485|XP_017123421.1|DELE	LOC118507377|XP_035901715.1|ASTE
OG0004436	LOC108144344|XP_017124555.1|DELE	LOC118504221|XP_035894321.1|ASTE
OG0004437	LOC108141281|XP_017120037.1|DELE	LOC118516473|XP_035918284.1|ASTE, LOC118505886|XP_035898224.1|ASTE
OG0004438	LOC108149807|XP_017133162.1|DELE	LOC118503075|XP_035891845.1|ASTE
OG0004439	LOC108149782|XP_017133126.1|DELE	LOC118503074|XP_035891844.1|ASTE
OG0004440	LOC108144817|XP_017125437.1|DELE	LOC118503071|XP_035891838.1|ASTE
OG0004441	LOC108147852|XP_017130098.1|DELE	LOC118503906|XP_035893591.1|ASTE
OG0004442	LOC108144539|XP_017124998.1|DELE	LOC118503880|XP_035893526.1|ASTE
OG0004443	LOC108146870|XP_017128589.1|DELE	LOC118507204|XP_035901180.1|ASTE
OG0004444	LOC108144486|XP_017124905.1|DELE	LOC118506122|XP_035898741.1|ASTE
OG0004445	LOC108144881|XP_017125527.1|DELE	LOC118506108|XP_035898687.1|ASTE
OG0004446	LOC108143896|XP_017123960.1|DELE	LOC118506107|XP_035898686.1|ASTE
OG0004447	LOC108137019|XP_017114008.1|DELE	LOC118504160|XP_035894186.1|ASTE
OG0004448	LOC108144198|XP_017124357.1|DELE	LOC118516524|XP_035918352.1|ASTE, LOC118506085|XP_035898657.1|ASTE
OG0004449	LOC108136138|XP_017112621.1|DELE	LOC118503493|XP_035892707.1|ASTE
OG0004450	LOC108146998|XP_017128782.1|DELE, LOC108137949|XP_017115397.1|DELE	LOC118503046|XP_035891773.1|ASTE
OG0004451	LOC108137960|XP_017115410.1|DELE	LOC118504205|XP_035894283.1|ASTE
OG0004452	LOC108143584|XP_017123589.1|DELE	LOC118504206|XP_035894288.1|ASTE
OG0004453	LOC108144581|XP_017125061.1|DELE	LOC118504209|XP_035894290.1|ASTE
OG0004454	LOC108135172|XP_017111286.1|DELE	LOC118505896|XP_035898244.1|ASTE
OG0004455	LOC108136103|XP_017112570.1|DELE	LOC118503495|XP_035892713.1|ASTE
OG0004456	LOC108147665|XP_017129838.1|DELE	LOC118503496|XP_035892714.1|ASTE
OG0004457	LOC108150279|XP_017133863.1|DELE	LOC118503497|XP_035892715.1|ASTE
OG0004458	LOC108135611|XP_017111915.1|DELE	LOC118503076|XP_035891846.1|ASTE
OG0004459	LOC108146774|XP_017128402.1|DELE	LOC118503079|XP_035891851.1|ASTE
OG0004460	LOC108135580|XP_017111862.1|DELE	LOC118508046|XP_035903391.1|ASTE
OG0004461	LOC108136114|XP_017112583.1|DELE	LOC118503336|XP_035892393.1|ASTE
OG0004462	LOC108146085|XP_017127396.1|DELE	LOC118503343|XP_035892405.1|ASTE
OG0004463	LOC108138371|XP_017116038.1|DELE	LOC118503350|XP_035892423.1|ASTE
OG0004464	LOC108146835|XP_017128521.1|DELE	LOC118503335|XP_035892392.1|ASTE
OG0004465	LOC108146198|XP_017127602.1|DELE	LOC118503854|XP_035893461.1|ASTE
OG0004466	LOC108146411|XP_017127902.1|DELE	LOC118503847|XP_035893449.1|ASTE
OG0004467	LOC108142649|XP_017122136.1|DELE	LOC118503839|XP_035893440.1|ASTE
OG0004468	LOC108142648|XP_017122135.1|DELE	LOC118503835|XP_035893437.1|ASTE
OG0004469	LOC108136099|XP_017112561.1|DELE	LOC118503828|XP_035893424.1|ASTE
OG0004470	LOC108149422|XP_017132478.1|DELE	LOC118503781|XP_035893349.1|ASTE
OG0004471	LOC108143943|XP_017124026.1|DELE	LOC118503773|XP_035893336.1|ASTE
OG0004472	LOC108141519|XP_017120438.1|DELE	LOC118506136|XP_035898765.1|ASTE
OG0004473	LOC108144874|XP_017125520.1|DELE	LOC118506130|XP_035898757.1|ASTE
OG0004474	LOC108144912|XP_017125565.1|DELE	LOC118506127|XP_035898754.1|ASTE
OG0004475	LOC108135863|XP_017112255.1|DELE	LOC118506126|XP_035898753.1|ASTE
OG0004476	LOC108134569|XP_017110410.1|DELE	LOC118508881|XP_035904587.1|ASTE
OG0004477	LOC108145534|XP_017126522.1|DELE	LOC118503739|XP_035893259.1|ASTE
OG0004478	LOC108149829|XP_017133191.1|DELE	LOC118503734|XP_035893243.1|ASTE
OG0004479	LOC108144930|XP_017125585.1|DELE	LOC118505293|XP_035896786.1|ASTE
OG0004480	LOC108145112|XP_017125810.1|DELE	LOC118517488|XP_035919577.1|ASTE
OG0004481	LOC108137964|XP_017115419.1|DELE	LOC118511988|XP_035911621.1|ASTE
OG0004482	LOC108144074|XP_017124211.1|DELE	LOC118517372|XP_035919284.1|ASTE
OG0004483	LOC108144894|XP_017125544.1|DELE	LOC118507439|XP_035901810.1|ASTE
OG0004484	LOC108148194|XP_017130589.1|DELE	LOC118502435|XP_035890556.1|ASTE
OG0004485	LOC108135891|XP_017112296.1|DELE	LOC118513932|XP_035916196.1|ASTE
OG0004486	LOC108144336|XP_017124534.1|DELE	LOC118503530|XP_035892809.1|ASTE
OG0004487	LOC108146645|XP_017128180.1|DELE, LOC108146719|XP_017128300.1|DELE	LOC118509838|XP_035906923.1|ASTE
OG0004488	LOC108145063|XP_017125733.1|DELE	LOC118512905|XP_035913923.1|ASTE
OG0004504	LOC108134981|XP_017111003.1|DELE	LOC118512851|XP_035913814.1|ASTE
OG0004505	LOC108139290|XP_017117475.1|DELE	LOC118504954|XP_035895970.1|ASTE
OG0004506	LOC108148772|XP_017131467.1|DELE	LOC118505903|XP_035898253.1|ASTE
OG0004507	LOC108148405|XP_017130927.1|DELE	LOC118507824|XP_035902819.1|ASTE
OG0004508	LOC108148873|XP_017131664.1|DELE	LOC118505151|XP_035896426.1|ASTE
OG0004509	LOC108135500|XP_017111732.1|DELE	LOC118509882|XP_035907014.1|ASTE
OG0004510	LOC108144416|XP_017124758.1|DELE	LOC118510438|XP_035908116.1|ASTE
OG0004511	LOC108143840|XP_017123879.1|DELE	LOC118503740|XP_035893265.1|ASTE
OG0004512	LOC108145290|XP_017126094.1|DELE	LOC118509647|XP_035906461.1|ASTE
OG0004513	LOC108145310|XP_017126143.1|DELE	LOC118509547|XP_035906194.1|ASTE
OG0004514	LOC108145305|XP_017126129.1|DELE	LOC118509504|XP_035906059.1|ASTE
OG0004515	LOC108137155|XP_017114213.1|DELE	LOC118505960|XP_035898391.1|ASTE, LOC118505966|XP_035898405.1|ASTE
OG0004516	LOC108150032|XP_017133482.1|DELE	LOC118506369|XP_035899289.1|ASTE
OG0004517	LOC108136499|XP_017113209.1|DELE	LOC118516111|XP_035917992.1|ASTE
OG0004518	LOC108134873|XP_017110853.1|DELE	LOC118511362|XP_035910221.1|ASTE
OG0004519	LOC108148744|XP_017131427.1|DELE	LOC118503877|XP_035893523.1|ASTE
OG0004520	LOC108134924|XP_017110931.1|DELE	LOC118506911|XP_035900602.1|ASTE
OG0004521	LOC108147593|XP_017129722.1|DELE	LOC118514364|XP_035917098.1|ASTE
OG0004522	LOC108136534|XP_017113314.1|DELE	LOC118505531|XP_035897338.1|ASTE, LOC118507443|XP_035901821.1|ASTE
OG0004523	LOC108142995|XP_017122658.1|DELE	LOC118517498|XP_035919598.1|ASTE
OG0004524	LOC108136322|XP_017112911.1|DELE	LOC118517453|XP_035919503.1|ASTE
OG0004525	LOC108138504|XP_017116227.1|DELE	LOC118505287|XP_035896765.1|ASTE
OG0004526	LOC108147670|XP_017129851.1|DELE	LOC118505219|XP_035896634.1|ASTE
OG0004527	LOC108140957|XP_017119517.1|DELE	LOC118511411|XP_035910361.1|ASTE
OG0004528	LOC108144410|XP_017124745.1|DELE	LOC118517511|XP_035919629.1|ASTE
OG0004529	LOC108149864|XP_017133233.1|DELE	LOC118505741|XP_035897831.1|ASTE
OG0004530	LOC108137755|XP_017115144.1|DELE	LOC118509983|XP_035907257.1|ASTE, LOC118516190|XP_035918001.1|ASTE
OG0004531	LOC108148996|XP_017131827.1|DELE	LOC118515705|XP_035917943.1|ASTE
OG0004532	LOC108137679|XP_017115025.1|DELE	LOC118511449|XP_035910453.1|ASTE
OG0004533	LOC108150011|XP_017133453.1|DELE	LOC118505536|XP_035897354.1|ASTE
OG0004534	LOC108144560|XP_017125027.1|DELE	LOC118506860|XP_035900483.1|ASTE
OG0004535	LOC108146681|XP_017128226.1|DELE	LOC118502977|XP_035891687.1|ASTE
OG0004536	LOC108144112|XP_017124247.1|DELE	LOC118505862|XP_035898142.1|ASTE
OG0004537	LOC108136586|XP_017113388.1|DELE	LOC118510444|XP_035908136.1|ASTE
OG0004538	LOC108143517|XP_017123486.1|DELE	LOC118512077|XP_035911908.1|ASTE
OG0004539	LOC108136982|XP_017113964.1|DELE	LOC118510196|XP_035907616.1|ASTE
OG0004540	LOC108138429|XP_017116120.1|DELE	LOC118510111|XP_035907467.1|ASTE
OG0004541	LOC108144714|XP_017125296.1|DELE	LOC118503260|XP_035892197.1|ASTE
OG0004542	LOC108136569|XP_017113366.1|DELE	LOC118503252|XP_035892187.1|ASTE
OG0004543	LOC108147707|XP_017129919.1|DELE	LOC118510647|XP_035908651.1|ASTE
OG0004544	LOC108147666|XP_017129839.1|DELE	LOC118510456|XP_035908184.1|ASTE
OG0004545	LOC108148845|XP_017131617.1|DELE	LOC118503842|XP_035893444.1|ASTE
OG0004546	LOC108149118|XP_017132008.1|DELE	LOC118502909|XP_035891525.1|ASTE
OG0004547	LOC108136341|XP_017112937.1|DELE	LOC118509602|XP_035906290.1|ASTE, LOC118516338|XP_035918042.1|ASTE, LOC118509917|XP_035907121.1|ASTE
OG0004548	LOC108134849|XP_017110802.1|DELE	LOC118517711|XP_035920053.1|ASTE
OG0004549	LOC108137140|XP_017114189.1|DELE	LOC118509186|XP_035905351.1|ASTE
OG0004550	LOC108136641|XP_017113449.1|DELE	LOC118512559|XP_035913045.1|ASTE
OG0004551	LOC108143505|XP_017123460.1|DELE	LOC118510381|XP_035908020.1|ASTE
OG0004552	LOC108142551|XP_017121976.1|DELE	LOC118512793|XP_035913610.1|ASTE
OG0004553	LOC108147439|XP_017129437.1|DELE	LOC118512729|XP_035913482.1|ASTE
OG0004554	LOC108141088|XP_017119776.1|DELE	LOC118503097|XP_035891892.1|ASTE
OG0004555	LOC108141589|XP_017120527.1|DELE	LOC118503082|XP_035891861.1|ASTE
OG0004556	LOC108134898|XP_017110890.1|DELE	LOC118510616|XP_035908535.1|ASTE
OG0004558	LOC108140879|XP_017119398.1|DELE	LOC118507057|XP_035900916.1|ASTE
OG0004559	LOC108150404|XP_017134053.1|DELE	LOC118505786|XP_035897994.1|ASTE
OG0004560	LOC108136294|XP_017112872.1|DELE	LOC118511620|XP_035910815.1|ASTE
OG0004561	LOC108139359|XP_017117571.1|DELE	LOC118508577|XP_035904378.1|ASTE
OG0004562	LOC108137396|XP_017114545.1|DELE	LOC118517460|XP_035919515.1|ASTE
OG0004563	LOC108140549|XP_017118886.1|DELE	LOC118517454|XP_035919505.1|ASTE
OG0004564	LOC108136911|XP_017113859.1|DELE	LOC118517455|XP_035919506.1|ASTE
OG0004565	LOC108135347|XP_017111531.1|DELE	LOC118512656|XP_035913272.1|ASTE
OG0004566	LOC108140912|XP_017119456.1|DELE	LOC118517468|XP_035919534.1|ASTE
OG0004567	LOC108136435|XP_017113081.1|DELE	LOC118512884|XP_035913882.1|ASTE
OG0004568	LOC108135888|XP_017112290.1|DELE	LOC118512263|XP_035912332.1|ASTE
OG0004569	LOC108141123|XP_017119827.1|DELE	LOC118502844|XP_035891433.1|ASTE
OG0004570	LOC108137936|XP_017115378.1|DELE	LOC118517452|XP_035919499.1|ASTE
OG0004571	LOC108136571|XP_017113368.1|DELE	LOC118505158|XP_035896449.1|ASTE
OG0004572	LOC108138875|XP_017116890.1|DELE	LOC118510341|XP_035907909.1|ASTE
OG0004573	LOC108136869|XP_017113800.1|DELE	LOC118517366|XP_035919277.1|ASTE
OG0004574	LOC108140672|XP_017119109.1|DELE	LOC118502582|XP_035890817.1|ASTE
OG0004575	LOC108141184|XP_017119913.1|DELE	LOC118510256|XP_035907737.1|ASTE
OG0004576	LOC108143766|XP_017123784.1|DELE	LOC118505368|XP_035896966.1|ASTE
OG0004577	LOC108139252|XP_017117417.1|DELE	LOC118503476|XP_035892672.1|ASTE
OG0004578	LOC108142558|XP_017121986.1|DELE	LOC118517508|XP_035919623.1|ASTE
OG0004580	LOC108134753|XP_017110687.1|DELE	LOC118506950|XP_035900661.1|ASTE
OG0004581	LOC108140580|XP_017118952.1|DELE	LOC118511142|XP_035909804.1|ASTE
OG0004582	LOC108143970|XP_017124062.1|DELE	LOC118512391|XP_035912703.1|ASTE
OG0004583	LOC108137423|XP_017114575.1|DELE	LOC118504324|XP_035894549.1|ASTE
OG0004584	LOC108149688|XP_017132943.1|DELE	LOC118509702|XP_035906672.1|ASTE
OG0004585	LOC108148699|XP_017131338.1|DELE	LOC118517378|XP_035919294.1|ASTE
OG0004586	LOC108137178|XP_017114245.1|DELE	LOC118517502|XP_035919608.1|ASTE
OG0004587	LOC108143113|XP_017122826.1|DELE	LOC118508911|XP_035904668.1|ASTE
OG0004588	LOC108143091|XP_017122797.1|DELE	LOC118504096|XP_035894072.1|ASTE
OG0004589	LOC108140867|XP_017119348.1|DELE	LOC118510994|XP_035909405.1|ASTE
OG0004590	LOC108148546|XP_017131080.1|DELE	LOC118504772|XP_035895598.1|ASTE
OG0004591	LOC108148830|XP_017131583.1|DELE	LOC118504725|XP_035895463.1|ASTE
OG0004592	LOC108147716|XP_017129931.1|DELE	LOC118517305|XP_035919186.1|ASTE
OG0004593	LOC108148121|XP_017130460.1|DELE	LOC118517316|XP_035919192.1|ASTE
OG0004594	LOC108147644|XP_017129789.1|DELE	LOC118507656|XP_035902366.1|ASTE
OG0004595	LOC108137749|XP_017115138.1|DELE	LOC118508283|XP_035903861.1|ASTE
OG0004596	LOC108137075|XP_017114069.1|DELE	LOC118507892|XP_035903027.1|ASTE
OG0004597	LOC108135423|XP_017111641.1|DELE	LOC118507125|XP_035901029.1|ASTE
OG0004598	LOC108146697|XP_017128251.1|DELE	LOC118507880|XP_035902984.1|ASTE, LOC118504638|XP_035895259.1|ASTE
OG0004599	LOC108134758|XP_017110690.1|DELE	LOC118513893|XP_035916100.1|ASTE
OG0004600	LOC108137729|XP_017115116.1|DELE	LOC118507283|XP_035901510.1|ASTE
OG0004601	LOC108137763|XP_017115155.1|DELE	LOC118507350|XP_035901654.1|ASTE
OG0004602	LOC108137337|XP_017114460.1|DELE	LOC118511311|XP_035910117.1|ASTE
OG0004603	LOC108137854|XP_017115271.1|DELE	LOC118508968|XP_035904816.1|ASTE
OG0004604	LOC108136643|XP_017113455.1|DELE	LOC118504793|XP_035895665.1|ASTE
OG0004605	LOC108137245|XP_017114316.1|DELE	LOC118517359|XP_035919266.1|ASTE
OG0004606	LOC108136900|XP_017113847.1|DELE	LOC118517445|XP_035919472.1|ASTE
OG0004607	LOC108135902|XP_017112308.1|DELE	LOC118511252|XP_035909997.1|ASTE
OG0004608	LOC108137648|XP_017114963.1|DELE	LOC118508972|XP_035904846.1|ASTE, LOC118506529|XP_035899682.1|ASTE
OG0004609	LOC108145577|XP_017126582.1|DELE	LOC118504417|XP_035894748.1|ASTE
OG0004610	LOC108148813|XP_017131542.1|DELE	LOC118517483|XP_035919571.1|ASTE
OG0004611	LOC108148836|XP_017131589.1|DELE	LOC118517622|XP_035919821.1|ASTE
OG0004612	LOC108148975|XP_017131803.1|DELE	LOC118517659|XP_035919917.1|ASTE
OG0004613	LOC108140583|XP_017118954.1|DELE	LOC118506999|XP_035900781.1|ASTE
OG0004614	LOC108148177|XP_017130567.1|DELE	LOC118502805|XP_035891329.1|ASTE
OG0004615	LOC108135918|XP_017112346.1|DELE	LOC118507366|XP_035901683.1|ASTE
OG0004616	LOC108136593|XP_017113395.1|DELE	LOC118516420|XP_035918180.1|ASTE, LOC118509548|XP_035906191.1|ASTE
OG0004617	LOC108141879|XP_017120974.1|DELE	LOC118508112|XP_035903501.1|ASTE
OG0004619	LOC108143950|XP_017124034.1|DELE	LOC118517451|XP_035919498.1|ASTE
OG0004620	LOC108135791|XP_017112147.1|DELE	LOC118516429|XP_035918198.1|ASTE
OG0004621	LOC108140745|XP_017119211.1|DELE	LOC118510544|XP_035908406.1|ASTE
OG0004622	LOC108136912|XP_017113860.1|DELE	LOC118511488|XP_035910535.1|ASTE
OG0004623	LOC108149026|XP_017131862.1|DELE	LOC118512617|XP_035913191.1|ASTE
OG0004624	LOC108137501|XP_017114707.1|DELE	LOC118517474|XP_035919546.1|ASTE
OG0004625	LOC108148146|XP_017130496.1|DELE	LOC118505940|XP_035898359.1|ASTE
OG0004626	LOC108137112|XP_017114127.1|DELE	LOC118504916|XP_035895884.1|ASTE
OG0004627	LOC108145928|XP_017127121.1|DELE	LOC118507611|XP_035902181.1|ASTE
OG0004628	LOC108150400|XP_017134044.1|DELE, LOC108145246|XP_017126007.1|DELE	LOC118509744|XP_035906771.1|ASTE
OG0004629	LOC108135780|XP_017112132.1|DELE	LOC118502814|XP_035891357.1|ASTE
OG0004630	LOC108148889|XP_017131684.1|DELE	LOC118502796|XP_035891300.1|ASTE
OG0004632	LOC108136901|XP_017113848.1|DELE	LOC118510112|XP_035907469.1|ASTE
OG0004634	LOC108148872|XP_017131663.1|DELE	LOC118504570|XP_035895083.1|ASTE
OG0004635	LOC108137273|XP_017114358.1|DELE	LOC118517407|XP_035919374.1|ASTE
OG0004636	LOC108136498|XP_017113207.1|DELE	LOC118503995|XP_035893840.1|ASTE
OG0004637	LOC108137132|XP_017114168.1|DELE	LOC118508235|XP_035903740.1|ASTE
OG0004639	LOC108148539|XP_017131070.1|DELE	LOC118517374|XP_035919286.1|ASTE
OG0004640	LOC108148962|XP_017131787.1|DELE	LOC118517376|XP_035919288.1|ASTE
OG0004641	LOC108136351|XP_017112949.1|DELE	LOC118506482|XP_035899557.1|ASTE
OG0004642	LOC108137196|XP_017114271.1|DELE	LOC118511999|XP_035911634.1|ASTE
OG0004644	LOC108134872|XP_017110852.1|DELE	LOC118513350|XP_035914875.1|ASTE
OG0004645	LOC108137856|XP_017115275.1|DELE	LOC118510337|XP_035907895.1|ASTE
OG0004646	LOC108142986|XP_017122643.1|DELE	LOC118510689|XP_035908758.1|ASTE
OG0004647	LOC108137736|XP_017115123.1|DELE	LOC118503353|XP_035892438.1|ASTE
OG0004648	LOC108136632|XP_017113440.1|DELE	LOC118512472|XP_035912853.1|ASTE
OG0004649	LOC108148133|XP_017130471.1|DELE	LOC118503454|XP_035892622.1|ASTE
OG0004650	LOC108134476|XP_017110279.1|DELE	LOC118517116|XP_035918873.1|ASTE, LOC118513792|XP_035915871.1|ASTE
OG0004651	LOC108140812|XP_017119306.1|DELE	LOC118517480|XP_035919554.1|ASTE
OG0004652	LOC108148781|XP_017131481.1|DELE	LOC118505560|XP_035897404.1|ASTE
OG0004653	LOC108143240|XP_017123027.1|DELE	LOC118506470|XP_035899540.1|ASTE
OG0004654	LOC108147817|XP_017130060.1|DELE	LOC118505567|XP_035897417.1|ASTE
OG0004655	LOC108136965|XP_017113944.1|DELE	LOC118506486|XP_035899559.1|ASTE
OG0004656	LOC108136526|XP_017113289.1|DELE	LOC118506479|XP_035899552.1|ASTE
OG0004657	LOC108140814|XP_017119309.1|DELE	LOC118506494|XP_035899581.1|ASTE
OG0004658	LOC108140517|XP_017118814.1|DELE	LOC118508281|XP_035903815.1|ASTE
OG0004659	LOC108149003|XP_017131836.1|DELE	LOC118508291|XP_035903829.1|ASTE
OG0004660	LOC108148931|XP_017131738.1|DELE	LOC118505236|XP_035896668.1|ASTE
OG0004661	LOC108140679|XP_017119114.1|DELE	LOC118504446|XP_035894831.1|ASTE
OG0004662	LOC108135166|XP_017111279.1|DELE	LOC118506392|XP_035899332.1|ASTE
OG0004664	LOC108147682|XP_017129869.1|DELE	LOC118504548|XP_035895043.1|ASTE
OG0004665	LOC108137431|XP_017114583.1|DELE	LOC118504552|XP_035895053.1|ASTE
OG0004666	LOC108139198|XP_017117327.1|DELE	LOC118512031|XP_035911716.1|ASTE
OG0004667	LOC108139203|XP_017117333.1|DELE	LOC118505608|XP_035897533.1|ASTE
OG0004668	LOC108137720|XP_017115094.1|DELE	LOC118504550|XP_035895046.1|ASTE
OG0004669	LOC108135242|XP_017111393.1|DELE	LOC118504549|XP_035895045.1|ASTE
OG0004670	LOC108147215|XP_017129069.1|DELE	LOC118506364|XP_035899276.1|ASTE
OG0004671	LOC108134602|XP_017110456.1|DELE	LOC118504138|XP_035894128.1|ASTE
OG0004672	LOC108139184|XP_017117298.1|DELE	LOC118505603|XP_035897524.1|ASTE
OG0004673	LOC108143048|XP_017122745.1|DELE	LOC118508285|XP_035903818.1|ASTE
OG0004674	LOC108147298|XP_017129210.1|DELE	LOC118505590|XP_035897460.1|ASTE
OG0004675	LOC108147159|XP_017128970.1|DELE	LOC118505589|XP_035897459.1|ASTE
OG0004676	LOC108148328|XP_017130814.1|DELE	LOC118502734|XP_035891189.1|ASTE
OG0004677	LOC108136688|XP_017113498.1|DELE	LOC118508492|XP_035904212.1|ASTE
OG0004678	LOC108136915|XP_017113869.1|DELE	LOC118508482|XP_035904191.1|ASTE
OG0004679	LOC108135840|XP_017112213.1|DELE	LOC118502920|XP_035891548.1|ASTE
OG0004680	LOC108140572|XP_017118933.1|DELE	LOC118506377|XP_035899300.1|ASTE
OG0004681	LOC108143992|XP_017124098.1|DELE	LOC118506806|XP_035900350.1|ASTE
OG0004682	LOC108138790|XP_017116756.1|DELE	LOC118508306|XP_035903857.1|ASTE
OG0004683	LOC108135419|XP_017111633.1|DELE	LOC118508296|XP_035903838.1|ASTE
OG0004684	LOC108139126|XP_017117228.1|DELE	LOC118504302|XP_035894492.1|ASTE
OG0004685	LOC108148768|XP_017131461.1|DELE	LOC118507554|XP_035902035.1|ASTE
OG0004686	LOC108142984|XP_017122641.1|DELE	LOC118502964|XP_035891621.1|ASTE
OG0004687	LOC108148892|XP_017131691.1|DELE	LOC118507546|XP_035902019.1|ASTE
OG0004688	LOC108134635|XP_017110514.1|DELE	LOC118504372|XP_035894671.1|ASTE
OG0004689	LOC108134717|XP_017110610.1|DELE	LOC118505417|XP_035897064.1|ASTE
OG0004690	LOC108148287|XP_017130742.1|DELE	LOC118502542|XP_035890708.1|ASTE
OG0004691	LOC108147173|XP_017128996.1|DELE	LOC118502543|XP_035890711.1|ASTE
OG0004692	LOC108150280|XP_017133869.1|DELE	LOC118502546|XP_035890715.1|ASTE
OG0004693	LOC108150272|XP_017133847.1|DELE	LOC118502547|XP_035890716.1|ASTE
OG0004694	LOC108144082|XP_017124222.1|DELE	LOC118504987|XP_035896047.1|ASTE
OG0004695	LOC108147154|XP_017128955.1|DELE	LOC118505113|XP_035896308.1|ASTE
OG0004696	LOC108140465|XP_017118687.1|DELE	LOC118506783|XP_035900289.1|ASTE
OG0004697	LOC108138591|XP_017116371.1|DELE	LOC118508448|XP_035904137.1|ASTE
OG0004698	LOC108150022|XP_017133470.1|DELE	LOC118517174|XP_035918975.1|ASTE, LOC118505254|XP_035896703.1|ASTE
OG0004699	LOC108135878|XP_017112271.1|DELE	LOC118503593|XP_035892939.1|ASTE
OG0004700	LOC108141149|XP_017119862.1|DELE, LOC108150058|XP_017133511.1|DELE	LOC118508001|XP_035903267.1|ASTE
OG0004701	LOC108140755|XP_017119225.1|DELE	LOC118507481|XP_035901882.1|ASTE
OG0004702	LOC108136820|XP_017113713.1|DELE	LOC118504478|XP_035894882.1|ASTE
OG0004703	LOC108147100|XP_017128876.1|DELE	LOC118507527|XP_035901986.1|ASTE
OG0004704	LOC108143014|XP_017122694.1|DELE	LOC118507850|XP_035902874.1|ASTE
OG0004705	LOC108139245|XP_017117411.1|DELE	LOC118503571|XP_035892898.1|ASTE
OG0004706	LOC108147487|XP_017129531.1|DELE	LOC118505064|XP_035896236.1|ASTE, LOC118517192|XP_035919031.1|ASTE
OG0004707	LOC108135265|XP_017111428.1|DELE	LOC118502839|XP_035891414.1|ASTE
OG0004708	LOC108141178|XP_017119897.1|DELE	LOC118504903|XP_035895864.1|ASTE
OG0004709	LOC108143847|XP_017123893.1|DELE	LOC118503568|XP_035892883.1|ASTE
OG0004710	LOC108139264|XP_017117440.1|DELE	LOC118503563|XP_035892865.1|ASTE
OG0004711	LOC108148643|XP_017131256.1|DELE	LOC118502868|XP_035891468.1|ASTE
OG0004712	LOC108139216|XP_017117357.1|DELE	LOC118502848|XP_035891441.1|ASTE
OG0004713	LOC108136833|XP_017113740.1|DELE	LOC118503370|XP_035892457.1|ASTE
OG0004714	LOC108136773|XP_017113623.1|DELE	LOC118503374|XP_035892464.1|ASTE
OG0004715	LOC108138845|XP_017116846.1|DELE	LOC118513692|XP_035915709.1|ASTE
