Orthogroup	DELE.longest_only	DFIC.longest_only
OG0005441	LOC108138269|XP_017115909.1|DELE	LOC108092275|XP_017047299.1|DFIC
OG0005442	LOC108138642|XP_017116470.1|DELE	LOC108101155|XP_017060866.1|DFIC
OG0005443	LOC108141682|XP_017120648.1|DELE	LOC108089232|XP_017042878.1|DFIC
OG0005444	LOC108137827|XP_017115240.1|DELE, LOC108149065|XP_017131906.1|DELE	LOC108091468|XP_017046175.1|DFIC
OG0005445	LOC108135322|XP_017111499.1|DELE	LOC108100015|XP_017059211.1|DFIC
OG0005446	LOC108138682|XP_017116518.1|DELE	LOC108100841|XP_017060404.1|DFIC
OG0005447	LOC108138637|XP_017116464.1|DELE	LOC108089786|XP_017043670.1|DFIC
OG0005448	LOC108144362|XP_017124615.1|DELE	LOC108101836|XP_017061839.1|DFIC
OG0005449	LOC108134909|XP_017110910.1|DELE	LOC108094657|XP_017050856.1|DFIC
OG0005450	LOC108148780|XP_017131480.1|DELE	LOC108102289|XP_017062530.1|DFIC
OG0005451	LOC108149525|XP_017132645.1|DELE	LOC108095087|XP_017051508.1|DFIC
OG0005452	LOC108149186|XP_017132091.1|DELE	LOC108096818|XP_017054200.1|DFIC
OG0005453	LOC108142887|XP_017122452.1|DELE	LOC108099506|XP_017058558.1|DFIC
OG0005454	LOC108138298|XP_017115942.1|DELE	LOC108094507|XP_017050596.1|DFIC
OG0005455	LOC108144211|XP_017124374.1|DELE	LOC108101789|XP_017061754.1|DFIC
OG0005456	LOC108138984|XP_017117058.1|DELE	LOC108101170|XP_017060887.1|DFIC
OG0005457	LOC108139023|XP_017117118.1|DELE	LOC108101244|XP_017060987.1|DFIC
OG0005458	LOC108147986|XP_017130285.1|DELE	LOC108094167|XP_017050108.1|DFIC
OG0005459	LOC108138989|XP_017117065.1|DELE	LOC108089917|XP_017043887.1|DFIC
OG0005460	LOC108149540|XP_017132664.1|DELE	LOC108089847|XP_017043781.1|DFIC
OG0005461	LOC108138887|XP_017116908.1|DELE	LOC108101206|XP_017060944.1|DFIC
OG0005462	LOC108139022|XP_017117117.1|DELE	LOC108101213|XP_017060951.1|DFIC
OG0005463	LOC108143182|XP_017122921.1|DELE	LOC108087456|XP_017040308.1|DFIC
OG0005464	LOC108138690|XP_017116526.1|DELE	LOC108101157|XP_017060868.1|DFIC
OG0005465	LOC108138739|XP_017116621.1|DELE	LOC108101176|XP_017060895.1|DFIC
OG0005466	LOC108139019|XP_017117111.1|DELE	LOC108101167|XP_017060885.1|DFIC
OG0005467	LOC108137359|XP_017114485.1|DELE	LOC108095976|XP_017052809.1|DFIC
OG0005468	LOC108149431|XP_017132492.1|DELE	LOC108092690|XP_017047888.1|DFIC
OG0005469	LOC108149366|XP_017132356.1|DELE	LOC108100995|XP_017060649.1|DFIC
OG0005470	LOC108149365|XP_017132354.1|DELE	LOC108100966|XP_017060606.1|DFIC
OG0005471	LOC108150504|XP_017134206.1|DELE	LOC108098256|XP_017056542.1|DFIC
OG0005472	LOC108150484|XP_017134178.1|DELE	LOC108098249|XP_017056529.1|DFIC
OG0005473	LOC108149426|XP_017132482.1|DELE	LOC108089965|XP_017043949.1|DFIC
OG0005474	LOC108138183|XP_017115785.1|DELE	LOC108093506|XP_017049084.1|DFIC
OG0005475	LOC108138182|XP_017115784.1|DELE	LOC108093505|XP_017049083.1|DFIC
OG0005476	LOC108149942|XP_017133349.1|DELE	LOC108101509|XP_017061359.1|DFIC
OG0005477	LOC108150229|XP_017133765.1|DELE	LOC108100533|XP_017059983.1|DFIC
OG0005478	LOC108138872|XP_017116888.1|DELE	LOC108101275|XP_017061052.1|DFIC
OG0005479	LOC108138871|XP_017116887.1|DELE	LOC108101274|XP_017061051.1|DFIC
OG0005480	LOC108138874|XP_017116889.1|DELE	LOC108101276|XP_017061055.1|DFIC
OG0005481	LOC108134716|XP_017110605.1|DELE	LOC108092502|XP_017047603.1|DFIC
OG0005482	LOC108134741|XP_017110658.1|DELE	LOC108092495|XP_017047586.1|DFIC
OG0005483	LOC108140750|XP_017119216.1|DELE	LOC108097561|XP_017055434.1|DFIC
OG0005484	LOC108138333|XP_017115986.1|DELE	LOC108098428|XP_017056808.1|DFIC, LOC108090722|XP_017045061.1|DFIC
OG0005485	LOC108149116|XP_017132006.1|DELE	LOC108087859|XP_017040930.1|DFIC
OG0005486	LOC108149889|XP_017133274.1|DELE	LOC108090537|XP_017044759.1|DFIC
OG0005487	LOC108138753|XP_017116644.1|DELE	LOC108092546|XP_017047669.1|DFIC
OG0005488	LOC108138906|XP_017116946.1|DELE	LOC108092525|XP_017047637.1|DFIC
OG0005489	LOC108147965|XP_017130251.1|DELE	LOC108101314|XP_017061104.1|DFIC
OG0005490	LOC108148069|XP_017130411.1|DELE	LOC108101328|XP_017061126.1|DFIC
OG0005491	LOC108147921|XP_017130176.1|DELE	LOC108094137|XP_017050047.1|DFIC
OG0005492	LOC108148023|XP_017130345.1|DELE	LOC108094154|XP_017050083.1|DFIC
OG0005493	LOC108138659|XP_017116488.1|DELE	LOC108098307|XP_017056608.1|DFIC
OG0005494	LOC108141371|XP_017120190.1|DELE	LOC108090784|XP_017045119.1|DFIC
OG0005495	LOC108141316|XP_017120074.1|DELE	LOC108090789|XP_017045125.1|DFIC
OG0005496	LOC108140736|XP_017119201.1|DELE	LOC108093321|XP_017048799.1|DFIC
OG0005497	LOC108138148|XP_017115709.1|DELE	LOC108098376|XP_017056725.1|DFIC
OG0005498	LOC108138150|XP_017115713.1|DELE	LOC108098377|XP_017056727.1|DFIC
OG0005499	LOC108138147|XP_017115708.1|DELE	LOC108098333|XP_017056655.1|DFIC
OG0005500	LOC108138151|XP_017115714.1|DELE	LOC108098335|XP_017056657.1|DFIC
OG0005501	LOC108138961|XP_017117031.1|DELE	LOC108101224|XP_017060962.1|DFIC
OG0005502	LOC108138962|XP_017117032.1|DELE	LOC108101226|XP_017060963.1|DFIC
OG0005503	LOC108134498|XP_017110309.1|DELE	LOC108100032|XP_017059239.1|DFIC
OG0005504	LOC108147969|XP_017130257.1|DELE	LOC108094164|XP_017050105.1|DFIC
OG0005506	LOC108141868|XP_017120949.1|DELE	LOC108089875|XP_017043818.1|DFIC
OG0005507	LOC108148936|XP_017131749.1|DELE	LOC108091424|XP_017046104.1|DFIC
OG0005508	LOC108134527|XP_017110360.1|DELE	LOC108100093|XP_017059326.1|DFIC
OG0005509	LOC108147876|XP_017130123.1|DELE	LOC108092381|XP_017047415.1|DFIC
OG0005510	LOC108149418|XP_017132471.1|DELE	LOC108098338|XP_017056667.1|DFIC
OG0005511	LOC108147650|XP_017129800.1|DELE	LOC108092842|XP_017048137.1|DFIC
OG0005512	LOC108148966|XP_017131793.1|DELE	LOC108099603|XP_017058710.1|DFIC
OG0005513	LOC108148129|XP_017130466.1|DELE	LOC108101677|XP_017061590.1|DFIC
OG0005514	LOC108144018|XP_017124133.1|DELE	LOC108099369|XP_017058351.1|DFIC
OG0005515	LOC108143451|XP_017123371.1|DELE	LOC108096775|XP_017054140.1|DFIC
OG0005516	LOC108142127|XP_017121312.1|DELE	LOC108089279|XP_017042947.1|DFIC
OG0005517	LOC108149339|XP_017132314.1|DELE	LOC108092698|XP_017047899.1|DFIC, LOC108093678|XP_017049774.1|DFIC
OG0005518	LOC108139001|XP_017117086.1|DELE	LOC108096090|XP_017052947.1|DFIC
OG0005519	LOC108144700|XP_017125279.1|DELE	LOC108087721|XP_017040731.1|DFIC
OG0005520	LOC108135335|XP_017111515.1|DELE	LOC108100066|XP_017059290.1|DFIC
OG0005521	LOC108135355|XP_017111536.1|DELE	LOC108100051|XP_017059273.1|DFIC
OG0005522	LOC108150108|XP_017133560.1|DELE	LOC108100146|XP_017059389.1|DFIC
OG0005523	LOC108142095|XP_017121279.1|DELE	LOC108089977|XP_017043967.1|DFIC
OG0005524	LOC108150718|XP_017134499.1|DELE	LOC108100073|XP_017059297.1|DFIC
OG0005525	LOC108141720|XP_017120701.1|DELE	LOC108101182|XP_017060907.1|DFIC
OG0005526	LOC108142136|XP_017121321.1|DELE	LOC108089272|XP_017042934.1|DFIC
OG0005527	LOC108148387|XP_017130903.1|DELE	LOC108101975|XP_017062058.1|DFIC
OG0005528	LOC108138263|XP_017115898.1|DELE	LOC108100899|XP_017060497.1|DFIC
OG0005529	LOC108150711|XP_017134477.1|DELE	LOC108093415|XP_017048947.1|DFIC
OG0005530	LOC108148047|XP_017130383.1|DELE	LOC108092575|XP_017047706.1|DFIC
OG0005531	LOC108142405|XP_017121741.1|DELE	LOC108093121|XP_017048554.1|DFIC
OG0005532	LOC108145420|XP_017126321.1|DELE	LOC108091509|XP_017046243.1|DFIC
OG0005533	LOC108148071|XP_017130413.1|DELE	LOC108092466|XP_017047544.1|DFIC
OG0005534	LOC108145739|XP_017126791.1|DELE	LOC108100615|XP_017060095.1|DFIC
OG0005535	LOC108147952|XP_017130230.1|DELE	LOC108092404|XP_017047455.1|DFIC
OG0005536	LOC108150525|XP_017134242.1|DELE	LOC108098266|XP_017056553.1|DFIC
OG0005537	LOC108138119|XP_017115641.1|DELE	LOC108100890|XP_017060488.1|DFIC
OG0005538	LOC108149490|XP_017132598.1|DELE	LOC108095916|XP_017052737.1|DFIC, LOC108096085|XP_017052940.1|DFIC
OG0005539	LOC108138670|XP_017116501.1|DELE	LOC108101240|XP_017060983.1|DFIC
OG0005540	LOC108137864|XP_017115288.1|DELE	LOC108091533|XP_017046288.1|DFIC
OG0005541	LOC108148826|XP_017131579.1|DELE	LOC108091546|XP_017046305.1|DFIC
OG0005542	LOC108146057|XP_017127357.1|DELE	LOC108099126|XP_017057952.1|DFIC
OG0005543	LOC108138862|XP_017116875.1|DELE	LOC108094461|XP_017050530.1|DFIC
OG0005544	LOC108137836|XP_017115250.1|DELE	LOC108091494|XP_017046208.1|DFIC
OG0005545	LOC108134539|XP_017110375.1|DELE	LOC108098708|XP_017057310.1|DFIC
OG0005546	LOC108141974|XP_017121115.1|DELE	LOC108089931|XP_017043907.1|DFIC
OG0005547	LOC108149229|XP_017132150.1|DELE	LOC108092769|XP_017047992.1|DFIC
OG0005548	LOC108149429|XP_017132488.1|DELE	LOC108092696|XP_017047896.1|DFIC
OG0005549	LOC108149493|XP_017132603.1|DELE	LOC108092738|XP_017047956.1|DFIC
OG0005550	LOC108149449|XP_017132528.1|DELE	LOC108089922|XP_017043892.1|DFIC
OG0005551	LOC108145194|XP_017125924.1|DELE	LOC108095235|XP_017051751.1|DFIC
OG0005552	LOC108145179|XP_017125904.1|DELE	LOC108095218|XP_017051723.1|DFIC
OG0005553	LOC108147968|XP_017130256.1|DELE	LOC108094111|XP_017050021.1|DFIC
OG0005554	LOC108149313|XP_017132259.1|DELE	LOC108091500|XP_017046231.1|DFIC
OG0005555	LOC108149504|XP_017132621.1|DELE	LOC108091523|XP_017046273.1|DFIC
OG0005556	LOC108149479|XP_017132588.1|DELE	LOC108091522|XP_017046272.1|DFIC
OG0005557	LOC108150418|XP_017134064.1|DELE	LOC108098198|XP_017056425.1|DFIC
OG0005558	LOC108137661|XP_017114985.1|DELE	LOC108097662|XP_017055589.1|DFIC
OG0005559	LOC108141827|XP_017120897.1|DELE	LOC108089898|XP_017043861.1|DFIC
OG0005560	LOC108150496|XP_017134195.1|DELE	LOC108098193|XP_017056418.1|DFIC
OG0005561	LOC108136629|XP_017113436.1|DELE	LOC108094639|XP_017050828.1|DFIC
OG0005562	LOC108138859|XP_017116869.1|DELE	LOC108089901|XP_017043864.1|DFIC
OG0005563	LOC108145332|XP_017126202.1|DELE	LOC108095013|XP_017051345.1|DFIC
OG0005564	LOC108141837|XP_017120910.1|DELE	LOC108089158|XP_017042771.1|DFIC
OG0005565	LOC108138828|XP_017116820.1|DELE	LOC108090604|XP_017044864.1|DFIC
OG0005566	LOC108138829|XP_017116821.1|DELE	LOC108090605|XP_017044865.1|DFIC
OG0005567	LOC108143045|XP_017122741.1|DELE	LOC108099618|XP_017058729.1|DFIC
OG0005568	LOC108147785|XP_017130014.1|DELE	LOC108089825|XP_017043727.1|DFIC
OG0005569	LOC108148043|XP_017130374.1|DELE	LOC108092541|XP_017047658.1|DFIC
OG0005570	LOC108147964|XP_017130249.1|DELE	LOC108101313|XP_017061103.1|DFIC
OG0005571	LOC108135379|XP_017111559.1|DELE	LOC108096708|XP_017054030.1|DFIC
OG0005572	LOC108145215|XP_017125947.1|DELE	LOC108087812|XP_017040863.1|DFIC
OG0005573	LOC108148790|XP_017131498.1|DELE	LOC108095850|XP_017052637.1|DFIC
OG0005574	LOC108149612|XP_017132811.1|DELE	LOC108093763|XP_017049521.1|DFIC
OG0005575	LOC108140529|XP_017118827.1|DELE	LOC108087186|XP_017039932.1|DFIC
OG0005576	LOC108141412|XP_017120264.1|DELE	LOC108093748|XP_017049504.1|DFIC
OG0005577	LOC108136144|XP_017112627.1|DELE	LOC108096440|XP_017053525.1|DFIC
OG0005578	LOC108142603|XP_017122062.1|DELE	LOC108100487|XP_017059910.1|DFIC
OG0005579	LOC108142604|XP_017122063.1|DELE	LOC108100488|XP_017059911.1|DFIC
OG0005580	LOC108142364|XP_017121659.1|DELE	LOC108096248|XP_017053180.1|DFIC
OG0005581	LOC108140784|XP_017119267.1|DELE	LOC108096997|XP_017054474.1|DFIC
OG0005582	LOC108143255|XP_017123054.1|DELE	LOC108088886|XP_017042373.1|DFIC
OG0005583	LOC108147537|XP_017129609.1|DELE	LOC108089063|XP_017042661.1|DFIC
OG0005584	LOC108140344|XP_017118523.1|DELE	LOC108093437|XP_017048990.1|DFIC
OG0005585	LOC108141070|XP_017119720.1|DELE	LOC108098546|XP_017057036.1|DFIC
OG0005586	LOC108137500|XP_017114706.1|DELE	LOC108090233|XP_017044320.1|DFIC
OG0005587	LOC108134532|XP_017110367.1|DELE	LOC108100027|XP_017059232.1|DFIC
OG0005588	LOC108146231|XP_017127644.1|DELE	LOC108089517|XP_017043331.1|DFIC
OG0005589	LOC108143095|XP_017122805.1|DELE	LOC108099523|XP_017058579.1|DFIC
OG0005590	LOC108145121|XP_017125820.1|DELE	LOC108094329|XP_017050368.1|DFIC
OG0005591	LOC108138563|XP_017116331.1|DELE	LOC108097709|XP_017055686.1|DFIC
OG0005592	LOC108135525|XP_017111761.1|DELE	LOC108087024|XP_017039681.1|DFIC
OG0005593	LOC108146322|XP_017127775.1|DELE	LOC108100613|XP_017060092.1|DFIC
OG0005594	LOC108146785|XP_017128438.1|DELE	LOC108089509|XP_017043317.1|DFIC
OG0005595	LOC108146784|XP_017128437.1|DELE	LOC108089508|XP_017043315.1|DFIC
OG0005596	LOC108146463|XP_017127966.1|DELE	LOC108100279|XP_017059554.1|DFIC
OG0005597	LOC108143982|XP_017124082.1|DELE	LOC108099471|XP_017058513.1|DFIC
OG0005598	LOC108148841|XP_017131604.1|DELE	LOC108088494|XP_017041808.1|DFIC
OG0005599	LOC108145214|XP_017125942.1|DELE	LOC108087811|XP_017040861.1|DFIC
OG0005600	LOC108143750|XP_017123770.1|DELE	LOC108099550|XP_017058621.1|DFIC
OG0005601	LOC108137705|XP_017115072.1|DELE	LOC108097540|XP_017055378.1|DFIC
OG0005602	LOC108147293|XP_017129203.1|DELE	LOC108095663|XP_017052316.1|DFIC
OG0005603	LOC108144174|XP_017124324.1|DELE	LOC108101800|XP_017061765.1|DFIC
OG0005604	LOC108144630|XP_017125150.1|DELE	LOC108101891|XP_017061941.1|DFIC
OG0005605	LOC108137939|XP_017115382.1|DELE	LOC108086717|XP_017039224.1|DFIC
OG0005606	LOC108138198|XP_017115805.1|DELE	LOC108093486|XP_017049062.1|DFIC
OG0005607	LOC108140809|XP_017119299.1|DELE	LOC108102047|XP_017062158.1|DFIC
OG0005608	LOC108140414|XP_017118621.1|DELE	LOC108102084|XP_017062225.1|DFIC
OG0005609	LOC108145675|XP_017126719.1|DELE	LOC108099012|XP_017057735.1|DFIC
OG0005610	LOC108147488|XP_017129533.1|DELE	LOC108089046|XP_017042643.1|DFIC
OG0005611	LOC108145846|XP_017126949.1|DELE	LOC108099074|XP_017057852.1|DFIC
OG0005612	LOC108135115|XP_017111194.1|DELE	LOC108087968|XP_017041056.1|DFIC
OG0005613	LOC108135170|XP_017111283.1|DELE	LOC108087037|XP_017039698.1|DFIC
OG0005614	LOC108137458|XP_017114650.1|DELE	LOC108090118|XP_017044137.1|DFIC
OG0005615	LOC108142999|XP_017122669.1|DELE	LOC108100777|XP_017060304.1|DFIC
OG0005616	LOC108148380|XP_017130895.1|DELE	LOC108097411|XP_017055162.1|DFIC
OG0005617	LOC108148309|XP_017130785.1|DELE	LOC108091804|XP_017046659.1|DFIC
OG0005618	LOC108144161|XP_017124306.1|DELE	LOC108087724|XP_017040734.1|DFIC
OG0005619	LOC108137003|XP_017113990.1|DELE	LOC108087345|XP_017040174.1|DFIC
OG0005620	LOC108144335|XP_017124538.1|DELE	LOC108091189|XP_017045755.1|DFIC
OG0005621	LOC108141434|XP_017120313.1|DELE	LOC108097352|XP_017055077.1|DFIC
OG0005622	LOC108138514|XP_017116249.1|DELE	LOC108097089|XP_017054633.1|DFIC
OG0005623	LOC108137146|XP_017114201.1|DELE	LOC108092821|XP_017048114.1|DFIC
OG0005624	LOC108148307|XP_017130781.1|DELE	LOC108089082|XP_017042676.1|DFIC
OG0005625	LOC108140563|XP_017118911.1|DELE	LOC108096429|XP_017053511.1|DFIC
OG0005626	LOC108136563|XP_017113361.1|DELE	LOC108098140|XP_017056353.1|DFIC
OG0005627	LOC108140652|XP_017119069.1|DELE	LOC108102058|XP_017062177.1|DFIC
OG0005628	LOC108140676|XP_017119111.1|DELE	LOC108097570|XP_017055448.1|DFIC
OG0005629	LOC108144547|XP_017125006.1|DELE	LOC108086419|XP_017038810.1|DFIC
OG0005630	LOC108144603|XP_017125107.1|DELE	LOC108086722|XP_017039234.1|DFIC
OG0005631	LOC108144939|XP_017125586.1|DELE	LOC108091252|XP_017045856.1|DFIC
OG0005632	LOC108149975|XP_017133384.1|DELE	LOC108095520|XP_017052126.1|DFIC
OG0005633	LOC108136777|XP_017113628.1|DELE	LOC108087225|XP_017039996.1|DFIC
OG0005634	LOC108140585|XP_017118960.1|DELE	LOC108092023|XP_017046950.1|DFIC
OG0005635	LOC108141991|XP_017121141.1|DELE	LOC108089235|XP_017042884.1|DFIC
OG0005636	LOC108148345|XP_017130846.1|DELE	LOC108091814|XP_017046673.1|DFIC
OG0005637	LOC108143861|XP_017123915.1|DELE	LOC108099556|XP_017058630.1|DFIC
OG0005638	LOC108143573|XP_017123572.1|DELE	LOC108094937|XP_017051285.1|DFIC
OG0005639	LOC108145244|XP_017126002.1|DELE	LOC108087830|XP_017040890.1|DFIC
OG0005640	LOC108140626|XP_017119031.1|DELE	LOC108102019|XP_017062108.1|DFIC
OG0005641	LOC108136612|XP_017113420.1|DELE	LOC108094307|XP_017050321.1|DFIC
OG0005642	LOC108141096|XP_017119787.1|DELE	LOC108098551|XP_017057038.1|DFIC
OG0005643	LOC108145672|XP_017126715.1|DELE	LOC108100449|XP_017059862.1|DFIC
OG0005644	LOC108150360|XP_017133983.1|DELE	LOC108087576|XP_017040496.1|DFIC
OG0005645	LOC108135916|XP_017112339.1|DELE	LOC108097231|XP_017054881.1|DFIC
OG0005646	LOC108147697|XP_017129905.1|DELE	LOC108095352|XP_017051921.1|DFIC
OG0005647	LOC108140345|XP_017118525.1|DELE	LOC108093438|XP_017048991.1|DFIC
OG0005648	LOC108150255|XP_017133814.1|DELE	LOC108099831|XP_017058951.1|DFIC
OG0005649	LOC108141131|XP_017119842.1|DELE	LOC108091383|XP_017046052.1|DFIC
OG0005650	LOC108141144|XP_017119857.1|DELE	LOC108091393|XP_017046066.1|DFIC
OG0005651	LOC108147646|XP_017129792.1|DELE	LOC108097732|XP_017055722.1|DFIC
OG0005652	LOC108147191|XP_017129032.1|DELE	LOC108088405|XP_017041648.1|DFIC
OG0005653	LOC108142134|XP_017121319.1|DELE	LOC108089269|XP_017042929.1|DFIC
OG0005654	LOC108140995|XP_017119559.1|DELE	LOC108091369|XP_017046010.1|DFIC
OG0005655	LOC108148277|XP_017130723.1|DELE	LOC108097918|XP_017055946.1|DFIC
OG0005656	LOC108141113|XP_017119818.1|DELE	LOC108097513|XP_017055324.1|DFIC
OG0005657	LOC108139222|XP_017117372.1|DELE	LOC108102040|XP_017062151.1|DFIC
OG0005658	LOC108136957|XP_017113931.1|DELE	LOC108101109|XP_017060811.1|DFIC
OG0005659	LOC108148850|XP_017131626.1|DELE	LOC108095852|XP_017052639.1|DFIC
OG0005660	LOC108146680|XP_017128225.1|DELE	LOC108089377|XP_017043045.1|DFIC
OG0005661	LOC108139271|XP_017117448.1|DELE	LOC108098966|XP_017057671.1|DFIC
OG0005662	LOC108140507|XP_017118779.1|DELE	LOC108102037|XP_017062147.1|DFIC
OG0005663	LOC108147706|XP_017129918.1|DELE	LOC108087258|XP_017040052.1|DFIC, LOC108095334|XP_017051903.1|DFIC
OG0005664	LOC108137378|XP_017114519.1|DELE	LOC108095860|XP_017052650.1|DFIC
OG0005665	LOC108147209|XP_017129056.1|DELE	LOC108095893|XP_017052697.1|DFIC
OG0005666	LOC108137279|XP_017114370.1|DELE	LOC108097566|XP_017055440.1|DFIC
OG0005667	LOC108149875|XP_017133253.1|DELE	LOC108097099|XP_017054653.1|DFIC
OG0005668	LOC108150226|XP_017133759.1|DELE	LOC108100532|XP_017059980.1|DFIC
OG0005669	LOC108138196|XP_017115802.1|DELE	LOC108100794|XP_017060325.1|DFIC
OG0005670	LOC108143770|XP_017123787.1|DELE, LOC108149002|XP_017131835.1|DELE, LOC108143734|XP_017123757.1|DELE	LOC108095958|XP_017052788.1|DFIC
OG0005671	LOC108135149|XP_017111258.1|DELE	LOC108098974|XP_017057679.1|DFIC
OG0005672	LOC108141988|XP_017121136.1|DELE	LOC108089223|XP_017042868.1|DFIC
OG0005673	LOC108145886|XP_017127022.1|DELE	LOC108100365|XP_017059694.1|DFIC
OG0005674	LOC108146854|XP_017128559.1|DELE	LOC108086935|XP_017039533.1|DFIC
OG0005675	LOC108140739|XP_017119204.1|DELE	LOC108096487|XP_017053589.1|DFIC
OG0005676	LOC108146273|XP_017127702.1|DELE	LOC108096400|XP_017053461.1|DFIC
OG0005677	LOC108144686|XP_017125240.1|DELE	LOC108101873|XP_017061898.1|DFIC
OG0005678	LOC108143023|XP_017122704.1|DELE	LOC108099463|XP_017058501.1|DFIC
OG0005679	LOC108134515|XP_017110345.1|DELE	LOC108098835|XP_017057480.1|DFIC
OG0005680	LOC108149399|XP_017132426.1|DELE	LOC108091516|XP_017046261.1|DFIC
OG0005681	LOC108135458|XP_017111694.1|DELE	LOC108098943|XP_017057639.1|DFIC
OG0005682	LOC108135448|XP_017111683.1|DELE	LOC108098942|XP_017057638.1|DFIC
OG0005683	LOC108149984|XP_017133402.1|DELE	LOC108095561|XP_017052197.1|DFIC
OG0005684	LOC108147545|XP_017129619.1|DELE	LOC108089062|XP_017042660.1|DFIC
OG0005685	LOC108138401|XP_017116071.1|DELE	LOC108097042|XP_017054560.1|DFIC
OG0005686	LOC108140807|XP_017119295.1|DELE	LOC108092027|XP_017046955.1|DFIC
OG0005687	LOC108146543|XP_017128073.1|DELE	LOC108088265|XP_017041471.1|DFIC
OG0005688	LOC108141516|XP_017120434.1|DELE	LOC108090703|XP_017044984.1|DFIC
OG0005689	LOC108141441|XP_017120327.1|DELE	LOC108097280|XP_017054970.1|DFIC
OG0005690	LOC108136770|XP_017113620.1|DELE	LOC108092003|XP_017046921.1|DFIC
OG0005691	LOC108139235|XP_017117391.1|DELE	LOC108092055|XP_017047002.1|DFIC
OG0005692	LOC108137857|XP_017115276.1|DELE	LOC108091531|XP_017046286.1|DFIC
OG0005693	LOC108147551|XP_017129626.1|DELE	LOC108099954|XP_017059122.1|DFIC
OG0005694	LOC108136854|XP_017113778.1|DELE	LOC108101106|XP_017060808.1|DFIC
OG0005695	LOC108136781|XP_017113632.1|DELE	LOC108087284|XP_017040081.1|DFIC
OG0005696	LOC108136783|XP_017113634.1|DELE	LOC108087285|XP_017040082.1|DFIC
OG0005697	LOC108136776|XP_017113626.1|DELE	LOC108087224|XP_017039995.1|DFIC
OG0005698	LOC108143482|XP_017123418.1|DELE	LOC108090411|XP_017044553.1|DFIC
OG0005699	LOC108143868|XP_017123921.1|DELE	LOC108095739|XP_017052407.1|DFIC
OG0005700	LOC108137134|XP_017114171.1|DELE	LOC108092876|XP_017048202.1|DFIC
OG0005701	LOC108148074|XP_017130416.1|DELE	LOC108101330|XP_017061128.1|DFIC
OG0005702	LOC108136616|XP_017113423.1|DELE	LOC108091357|XP_017045999.1|DFIC
OG0005703	LOC108145251|XP_017126017.1|DELE	LOC108087863|XP_017040936.1|DFIC
OG0005704	LOC108134859|XP_017110831.1|DELE	LOC108097555|XP_017055411.1|DFIC
OG0005705	LOC108142762|XP_017122285.1|DELE	LOC108093862|XP_017049695.1|DFIC
OG0005706	LOC108140638|XP_017119049.1|DELE	LOC108097226|XP_017054877.1|DFIC
OG0005707	LOC108137642|XP_017114946.1|DELE	LOC108094640|XP_017050826.1|DFIC
OG0005708	LOC108135909|XP_017112316.1|DELE	LOC108097057|XP_017054582.1|DFIC
OG0005709	LOC108147259|XP_017129145.1|DELE	LOC108088534|XP_017041866.1|DFIC
OG0005710	LOC108136933|XP_017113897.1|DELE	LOC108087308|XP_017040115.1|DFIC
OG0005711	LOC108142271|XP_017121483.1|DELE	LOC108100189|XP_017059451.1|DFIC
OG0005712	LOC108134745|XP_017110673.1|DELE	LOC108092505|XP_017047612.1|DFIC
OG0005713	LOC108147311|XP_017129223.1|DELE	LOC108095995|XP_017052828.1|DFIC
OG0005714	LOC108143022|XP_017122702.1|DELE	LOC108099337|XP_017058301.1|DFIC
OG0005715	LOC108140584|XP_017118955.1|DELE	LOC108092021|XP_017046947.1|DFIC
OG0005716	LOC108143860|XP_017123913.1|DELE	LOC108099456|XP_017058487.1|DFIC
OG0005717	LOC108141155|XP_017119870.1|DELE	LOC108090200|XP_017044277.1|DFIC
OG0005718	LOC108136015|XP_017112434.1|DELE	LOC108098917|XP_017057610.1|DFIC
OG0005719	LOC108147193|XP_017129036.1|DELE	LOC108095878|XP_017052675.1|DFIC
OG0005720	LOC108137021|XP_017114010.1|DELE	LOC108087076|XP_017039743.1|DFIC
OG0005721	LOC108147241|XP_017129128.1|DELE	LOC108095943|XP_017052768.1|DFIC
OG0005722	LOC108141136|XP_017119847.1|DELE	LOC108093541|XP_017049122.1|DFIC
OG0005723	LOC108137498|XP_017114703.1|DELE	LOC108090236|XP_017044323.1|DFIC
OG0005724	LOC108144971|XP_017125608.1|DELE	LOC108094868|XP_017051179.1|DFIC
OG0005725	LOC108140717|XP_017119167.1|DELE	LOC108092188|XP_017047204.1|DFIC
OG0005726	LOC108145595|XP_017126614.1|DELE	LOC108097795|XP_017055815.1|DFIC
OG0005727	LOC108141108|XP_017119808.1|DELE	LOC108098567|XP_017057075.1|DFIC
OG0005728	LOC108139307|XP_017117498.1|DELE	LOC108098795|XP_017057424.1|DFIC
OG0005729	LOC108139228|XP_017117380.1|DELE	LOC108098788|XP_017057412.1|DFIC
OG0005730	LOC108144038|XP_017124164.1|DELE	LOC108099602|XP_017058709.1|DFIC
OG0005731	LOC108144037|XP_017124162.1|DELE	LOC108099601|XP_017058707.1|DFIC
OG0005732	LOC108135119|XP_017111207.1|DELE	LOC108088031|XP_017041151.1|DFIC
OG0005733	LOC108135118|XP_017111203.1|DELE	LOC108088030|XP_017041148.1|DFIC
OG0005734	LOC108143852|XP_017123903.1|DELE	LOC108095806|XP_017052564.1|DFIC
