Orthogroup	DELE.longest_only	BCOP.longest_only
OG0003831	LOC108144003|XP_017124112.1|DELE	LOC119069427|XP_037029378.1|BCOP
OG0003832	LOC108150733|XP_017134522.1|DELE	LOC119075662|XP_037038066.1|BCOP
OG0003833	LOC108150717|XP_017134495.1|DELE	LOC119077002|XP_037040005.1|BCOP
OG0003834	LOC108135291|XP_017111464.1|DELE	LOC119066264|XP_037024513.1|BCOP
OG0003835	LOC108138164|XP_017115743.1|DELE	LOC119079855|XP_037043820.1|BCOP
OG0003836	LOC108138892|XP_017116915.1|DELE	LOC119084582|XP_037050527.1|BCOP
OG0003837	LOC108138960|XP_017117029.1|DELE	LOC119084583|XP_037050528.1|BCOP
OG0003838	LOC108134699|XP_017110584.1|DELE	LOC119072928|XP_037034143.1|BCOP, LOC119072907|XP_037034123.1|BCOP
OG0003839	LOC108149424|XP_017132480.1|DELE	LOC119066643|XP_037025105.1|BCOP
OG0003840	LOC108147038|XP_017128790.1|DELE	LOC119078711|XP_037042278.1|BCOP
OG0003841	LOC108148036|XP_017130365.1|DELE	LOC119083200|XP_037048756.1|BCOP
OG0003842	LOC108134513|XP_017110340.1|DELE	LOC119083135|XP_037048668.1|BCOP
OG0003843	LOC108149300|XP_017132237.1|DELE	LOC119082088|XP_037047346.1|BCOP
OG0003844	LOC108149464|XP_017132557.1|DELE	LOC119082006|XP_037047217.1|BCOP
OG0003845	LOC108138243|XP_017115870.1|DELE	LOC119072737|XP_037033908.1|BCOP
OG0003846	LOC108141899|XP_017121000.1|DELE	LOC119078472|XP_037041921.1|BCOP
OG0003847	LOC108141973|XP_017121113.1|DELE	LOC119078479|XP_037041930.1|BCOP
OG0003848	LOC108140381|XP_017118574.1|DELE	LOC119072784|XP_037033968.1|BCOP
OG0003849	LOC108136141|XP_017112628.1|DELE, LOC108149781|XP_017133125.1|DELE	LOC119081835|XP_037046969.1|BCOP
OG0003850	LOC108149316|XP_017132260.1|DELE	LOC119076253|XP_037038815.1|BCOP
OG0003851	LOC108143567|XP_017123566.1|DELE	LOC119081564|XP_037046491.1|BCOP
OG0003852	LOC108147956|XP_017130233.1|DELE	LOC119084700|XP_037050672.1|BCOP
OG0003853	LOC108141433|XP_017120306.1|DELE	LOC119073824|XP_037035505.1|BCOP
OG0003854	LOC108150475|XP_017134157.1|DELE	LOC119078665|XP_037042211.1|BCOP
OG0003855	LOC108150474|XP_017134156.1|DELE	LOC119078666|XP_037042213.1|BCOP
OG0003856	LOC108134487|XP_017110294.1|DELE	LOC119078675|XP_037042229.1|BCOP
OG0003857	LOC108150468|XP_017134150.1|DELE	LOC119066697|XP_037025190.1|BCOP
OG0003858	LOC108134854|XP_017110819.1|DELE	LOC119082648|XP_037048123.1|BCOP
OG0003859	LOC108138935|XP_017116999.1|DELE	LOC119082614|XP_037048066.1|BCOP
OG0003860	LOC108144713|XP_017125295.1|DELE	LOC119074096|XP_037035952.1|BCOP
OG0003861	LOC108148004|XP_017130321.1|DELE	LOC119073809|XP_037035477.1|BCOP
OG0003862	LOC108149853|XP_017133221.1|DELE	LOC119083139|XP_037048674.1|BCOP
OG0003863	LOC108141773|XP_017120760.1|DELE	LOC119071459|XP_037032206.1|BCOP
OG0003864	LOC108142106|XP_017121292.1|DELE	LOC119083293|XP_037048880.1|BCOP
OG0003865	LOC108147299|XP_017129211.1|DELE	LOC119077875|XP_037041123.1|BCOP
OG0003866	LOC108138968|XP_017117039.1|DELE	LOC119082061|XP_037047290.1|BCOP
OG0003867	LOC108145553|XP_017126546.1|DELE	LOC119084675|XP_037050648.1|BCOP
OG0003868	LOC108141668|XP_017120630.1|DELE	LOC119082757|XP_037048237.1|BCOP
OG0003869	LOC108134749|XP_017110679.1|DELE	LOC119078531|XP_037041992.1|BCOP
OG0003870	LOC108149324|XP_017132274.1|DELE	LOC119085311|XP_037051573.1|BCOP
OG0003871	LOC108138341|XP_017115999.1|DELE	LOC119075698|XP_037038120.1|BCOP
OG0003872	LOC108144816|XP_017125436.1|DELE	LOC119071270|XP_037032030.1|BCOP
OG0003873	LOC108149559|XP_017132686.1|DELE	LOC119082605|XP_037048062.1|BCOP
OG0003874	LOC108138853|XP_017116858.1|DELE	LOC119077850|XP_037041071.1|BCOP
OG0003875	LOC108141702|XP_017120675.1|DELE	LOC119072830|XP_037034031.1|BCOP
OG0003876	LOC108147940|XP_017130214.1|DELE	LOC119070954|XP_037031405.1|BCOP
OG0003877	LOC108138330|XP_017115982.1|DELE	LOC119066446|XP_037024840.1|BCOP
OG0003878	LOC108138934|XP_017116996.1|DELE	LOC119078449|XP_037041872.1|BCOP
OG0003879	LOC108146092|XP_017127409.1|DELE	LOC119079705|XP_037043659.1|BCOP
OG0003880	LOC108150247|XP_017133798.1|DELE	LOC119073539|XP_037034981.1|BCOP
OG0003881	LOC108144776|XP_017125374.1|DELE	LOC119081656|XP_037046633.1|BCOP
OG0003882	LOC108140490|XP_017118742.1|DELE	LOC119075791|XP_037038257.1|BCOP
OG0003883	LOC108136554|XP_017113350.1|DELE	LOC119076747|XP_037039591.1|BCOP
OG0003884	LOC108149416|XP_017132469.1|DELE	LOC119066364|XP_037024678.1|BCOP
OG0003885	LOC108135269|XP_017111435.1|DELE	LOC119072088|XP_037033142.1|BCOP
OG0003886	LOC108135301|XP_017111474.1|DELE	LOC119072077|XP_037033123.1|BCOP
OG0003887	LOC108148038|XP_017130367.1|DELE	LOC119083203|XP_037048763.1|BCOP
OG0003888	LOC108148819|XP_017131562.1|DELE	LOC119070293|XP_037030453.1|BCOP
OG0003889	LOC108148019|XP_017130342.1|DELE	LOC119075609|XP_037037980.1|BCOP
OG0003890	LOC108146393|XP_017127878.1|DELE	LOC119083156|XP_037048697.1|BCOP
OG0003891	LOC108149521|XP_017132639.1|DELE	LOC119066284|XP_037024547.1|BCOP
OG0003892	LOC108146508|XP_017128033.1|DELE	LOC119076980|XP_037039977.1|BCOP
OG0003893	LOC108138946|XP_017117014.1|DELE	LOC119066376|XP_037024697.1|BCOP
OG0003894	LOC108141695|XP_017120667.1|DELE	LOC119072761|XP_037033951.1|BCOP
OG0003895	LOC108145372|XP_017126255.1|DELE	LOC119081612|XP_037046552.1|BCOP
OG0003896	LOC108145525|XP_017126499.1|DELE	LOC119081416|XP_037046209.1|BCOP
OG0003897	LOC108144503|XP_017124925.1|DELE	LOC119084549|XP_037050459.1|BCOP
OG0003898	LOC108138748|XP_017116637.1|DELE	LOC119068891|XP_037028653.1|BCOP
OG0003899	LOC108137846|XP_017115261.1|DELE	LOC119078495|XP_037041941.1|BCOP
OG0003900	LOC108147966|XP_017130252.1|DELE	LOC119070741|XP_037031100.1|BCOP
OG0003901	LOC108150470|XP_017134152.1|DELE	LOC119070884|XP_037031301.1|BCOP
OG0003902	LOC108150715|XP_017134490.1|DELE	LOC119070880|XP_037031294.1|BCOP
OG0003903	LOC108138162|XP_017115741.1|DELE	LOC119078704|XP_037042267.1|BCOP
OG0003904	LOC108138161|XP_017115740.1|DELE	LOC119078703|XP_037042266.1|BCOP
OG0003905	LOC108142968|XP_017122607.1|DELE	LOC119072246|XP_037033321.1|BCOP
OG0003906	LOC108143717|XP_017123741.1|DELE	LOC119079653|XP_037043592.1|BCOP
OG0003907	LOC108149522|XP_017132644.1|DELE	LOC119076982|XP_037039980.1|BCOP
OG0003908	LOC108149207|XP_017132125.1|DELE	LOC119066273|XP_037024526.1|BCOP
OG0003909	LOC108144605|XP_017125110.1|DELE	LOC119081424|XP_037046233.1|BCOP
OG0003910	LOC108140962|XP_017119519.1|DELE	LOC119081452|XP_037046286.1|BCOP, LOC119085123|XP_037051283.1|BCOP
OG0003911	LOC108139045|XP_017117151.1|DELE	LOC119078557|XP_037042020.1|BCOP
OG0003912	LOC108138323|XP_017115973.1|DELE	LOC119080018|XP_037044091.1|BCOP
OG0003913	LOC108149491|XP_017132599.1|DELE	LOC119085142|XP_037051316.1|BCOP
OG0003914	LOC108134520|XP_017110347.1|DELE	LOC119068025|XP_037027282.1|BCOP
OG0003915	LOC108137596|XP_017114817.1|DELE	LOC119078017|XP_037041303.1|BCOP
OG0003916	LOC108150509|XP_017134214.1|DELE	LOC119074708|XP_037036890.1|BCOP
OG0003917	LOC108149499|XP_017132611.1|DELE	LOC119080230|XP_037044371.1|BCOP
OG0003918	LOC108138023|XP_017115483.1|DELE	LOC119067285|XP_037026065.1|BCOP
OG0003919	LOC108138993|XP_017117071.1|DELE	LOC119076379|XP_037038992.1|BCOP
OG0003920	LOC108137546|XP_017114759.1|DELE	LOC119079597|XP_037043486.1|BCOP
OG0003921	LOC108142023|XP_017121188.1|DELE	LOC119085177|XP_037051380.1|BCOP
OG0003922	LOC108134491|XP_017110299.1|DELE	LOC119085206|XP_037051412.1|BCOP
OG0003923	LOC108145324|XP_017126191.1|DELE	LOC119080498|XP_037044792.1|BCOP
OG0003924	LOC108149099|XP_017131984.1|DELE	LOC119068735|XP_037028327.1|BCOP
OG0003925	LOC108147780|XP_017129999.1|DELE	LOC119077072|XP_037040110.1|BCOP
OG0003926	LOC108147792|XP_017130020.1|DELE	LOC119072550|XP_037033681.1|BCOP
OG0003927	LOC108148042|XP_017130372.1|DELE	LOC119085160|XP_037051350.1|BCOP
OG0003928	LOC108142068|XP_017121243.1|DELE	LOC119085411|XP_037051715.1|BCOP
OG0003929	LOC108134516|XP_017110342.1|DELE	LOC119076323|XP_037038890.1|BCOP
OG0003930	LOC108135241|XP_017111392.1|DELE	LOC119077022|XP_037040033.1|BCOP
OG0003931	LOC108135220|XP_017111332.1|DELE	LOC119084097|XP_037049833.1|BCOP
OG0003932	LOC108149899|XP_017133289.1|DELE	LOC119083649|XP_037049317.1|BCOP
OG0003933	LOC108139020|XP_017117113.1|DELE	LOC119085267|XP_037051514.1|BCOP
OG0003934	LOC108141678|XP_017120642.1|DELE	LOC119078558|XP_037042021.1|BCOP
OG0003935	LOC108141431|XP_017120304.1|DELE	LOC119079977|XP_037044012.1|BCOP
OG0003936	LOC108141432|XP_017120305.1|DELE	LOC119081568|XP_037046494.1|BCOP
OG0003937	LOC108149930|XP_017133334.1|DELE	LOC119079963|XP_037043972.1|BCOP
OG0003938	LOC108147781|XP_017130000.1|DELE	LOC119066188|XP_037024388.1|BCOP
OG0003939	LOC108148032|XP_017130360.1|DELE	LOC119085404|XP_037051705.1|BCOP
OG0003940	LOC108147794|XP_017130022.1|DELE	LOC119075344|XP_037037669.1|BCOP
OG0003941	LOC108147803|XP_017130033.1|DELE	LOC119068886|XP_037028648.1|BCOP, LOC119068887|XP_037028649.1|BCOP
OG0003942	LOC108138301|XP_017115945.1|DELE	LOC119085251|XP_037051482.1|BCOP
OG0003943	LOC108147808|XP_017130039.1|DELE	LOC119068434|XP_037027899.1|BCOP
OG0003944	LOC108138343|XP_017116001.1|DELE	LOC119078552|XP_037042018.1|BCOP
OG0003945	LOC108143523|XP_017123496.1|DELE	LOC119079394|XP_037043177.1|BCOP
OG0003946	LOC108138930|XP_017116989.1|DELE	LOC119078689|XP_037042240.1|BCOP
OG0003947	LOC108138990|XP_017117067.1|DELE	LOC119075314|XP_037037628.1|BCOP
OG0003948	LOC108139074|XP_017117187.1|DELE	LOC119085977|XP_037052435.1|BCOP
OG0003949	LOC108138903|XP_017116941.1|DELE	LOC119075409|XP_037037749.1|BCOP
OG0003950	LOC108148256|XP_017130673.1|DELE	LOC119078927|XP_037042564.1|BCOP
OG0003951	LOC108148310|XP_017130789.1|DELE	LOC119078924|XP_037042555.1|BCOP
OG0003952	LOC108134475|XP_017110278.1|DELE	LOC119076315|XP_037038878.1|BCOP
OG0003953	LOC108135233|XP_017111381.1|DELE	LOC119066356|XP_037024668.1|BCOP
OG0003954	LOC108146469|XP_017127976.1|DELE	LOC119066357|XP_037024669.1|BCOP
OG0003956	LOC108149427|XP_017132483.1|DELE	LOC119083245|XP_037048801.1|BCOP
OG0003957	LOC108147519|XP_017129589.1|DELE	LOC119083013|XP_037048545.1|BCOP
OG0003958	LOC108141618|XP_017120573.1|DELE	LOC119069614|XP_037029601.1|BCOP
OG0003959	LOC108145513|XP_017126470.1|DELE	LOC119078441|XP_037041858.1|BCOP
OG0003960	LOC108140924|XP_017119477.1|DELE	LOC119082261|XP_037047615.1|BCOP
OG0003961	LOC108138154|XP_017115730.1|DELE	LOC119069464|XP_037029412.1|BCOP, LOC119076374|XP_037038985.1|BCOP
OG0003962	LOC108148073|XP_017130415.1|DELE	LOC119078763|XP_037042366.1|BCOP
OG0003963	LOC108138895|XP_017116922.1|DELE	LOC119066309|XP_037024590.1|BCOP
OG0003964	LOC108134766|XP_017110701.1|DELE	LOC119074490|XP_037036535.1|BCOP, LOC119085834|XP_037052231.1|BCOP
OG0003965	LOC108138763|XP_017116663.1|DELE	LOC119083257|XP_037048833.1|BCOP, LOC119084641|XP_037050603.1|BCOP
OG0003966	LOC108146845|XP_017128540.1|DELE	LOC119072629|XP_037033767.1|BCOP
OG0003967	LOC108143443|XP_017123347.1|DELE	LOC119081316|XP_037045985.1|BCOP
OG0003968	LOC108143471|XP_017123402.1|DELE	LOC119081307|XP_037045963.1|BCOP
OG0003969	LOC108144680|XP_017125232.1|DELE	LOC119081403|XP_037046190.1|BCOP
OG0003970	LOC108137833|XP_017115247.1|DELE	LOC119066251|XP_037024472.1|BCOP
OG0003971	LOC108142081|XP_017121258.1|DELE	LOC119071550|XP_037032366.1|BCOP
OG0003972	LOC108136062|XP_017112494.1|DELE	LOC119085029|XP_037051114.1|BCOP
OG0003973	LOC108144368|XP_017124628.1|DELE	LOC119081613|XP_037046554.1|BCOP
OG0003974	LOC108144733|XP_017125318.1|DELE	LOC119075643|XP_037038025.1|BCOP
OG0003975	LOC108141809|XP_017120864.1|DELE	LOC119084610|XP_037050568.1|BCOP
OG0003976	LOC108143019|XP_017122703.1|DELE, LOC108138905|XP_017116945.1|DELE	LOC119066371|XP_037024691.1|BCOP
OG0003977	LOC108135861|XP_017112251.1|DELE, LOC108149546|XP_017132671.1|DELE	LOC119066375|XP_037024696.1|BCOP
OG0003978	LOC108146299|XP_017127736.1|DELE	LOC119085406|XP_037051707.1|BCOP, LOC119085407|XP_037051709.1|BCOP
OG0003979	LOC108142031|XP_017121197.1|DELE	LOC119082686|XP_037048154.1|BCOP
OG0003980	LOC108148373|XP_017130887.1|DELE	LOC119079922|XP_037043916.1|BCOP
OG0003981	LOC108138126|XP_017115648.1|DELE	LOC119066759|XP_037025290.1|BCOP
OG0003982	LOC108138643|XP_017116471.1|DELE	LOC119066367|XP_037024681.1|BCOP
OG0003983	LOC108138050|XP_017115514.1|DELE	LOC119066368|XP_037024687.1|BCOP
OG0003984	LOC108138971|XP_017117043.1|DELE	LOC119071554|XP_037032372.1|BCOP
OG0003985	LOC108138886|XP_017116907.1|DELE	LOC119072242|XP_037033313.1|BCOP
OG0003986	LOC108138055|XP_017115520.1|DELE	LOC119075596|XP_037037961.1|BCOP
OG0003987	LOC108138234|XP_017115847.1|DELE	LOC119075595|XP_037037960.1|BCOP
OG0003988	LOC108148014|XP_017130336.1|DELE	LOC119076322|XP_037038889.1|BCOP
OG0003989	LOC108138212|XP_017115820.1|DELE	LOC119066692|XP_037025180.1|BCOP
OG0003990	LOC108139050|XP_017117157.1|DELE	LOC119070894|XP_037031315.1|BCOP
OG0003991	LOC108138830|XP_017116823.1|DELE	LOC119085907|XP_037052346.1|BCOP
OG0003992	LOC108138786|XP_017116751.1|DELE	LOC119072929|XP_037034145.1|BCOP
OG0003993	LOC108134972|XP_017110992.1|DELE	LOC119072918|XP_037034132.1|BCOP
OG0003995	LOC108149097|XP_017131982.1|DELE	LOC119073326|XP_037034613.1|BCOP
OG0003996	LOC108149683|XP_017132937.1|DELE	LOC119078122|XP_037041475.1|BCOP
OG0003997	LOC108138314|XP_017115960.1|DELE	LOC119082234|XP_037047586.1|BCOP
OG0003998	LOC108146862|XP_017128582.1|DELE, LOC108135459|XP_017111691.1|DELE	LOC119071458|XP_037032205.1|BCOP
OG0003999	LOC108141788|XP_017120793.1|DELE	LOC119071462|XP_037032214.1|BCOP
OG0004000	LOC108136535|XP_017113315.1|DELE	LOC119081529|XP_037046424.1|BCOP
OG0004001	LOC108144505|XP_017124928.1|DELE	LOC119081397|XP_037046179.1|BCOP
OG0004002	LOC108138225|XP_017115836.1|DELE	LOC119076351|XP_037038943.1|BCOP
OG0004003	LOC108134507|XP_017110327.1|DELE	LOC119084566|XP_037050478.1|BCOP
OG0004004	LOC108149433|XP_017132495.1|DELE	LOC119077125|XP_037040194.1|BCOP
OG0004005	LOC108149505|XP_017132617.1|DELE	LOC119077149|XP_037040228.1|BCOP, LOC119071689|XP_037032571.1|BCOP
OG0004006	LOC108141870|XP_017120953.1|DELE	LOC119076229|XP_037038786.1|BCOP
OG0004007	LOC108134750|XP_017110680.1|DELE	LOC119070759|XP_037031128.1|BCOP, LOC119071283|XP_037032049.1|BCOP
OG0004008	LOC108148770|XP_017131469.1|DELE	LOC119070748|XP_037031107.1|BCOP
OG0004009	LOC108148058|XP_017130400.1|DELE	LOC119072703|XP_037033870.1|BCOP
OG0004010	LOC108149301|XP_017132240.1|DELE	LOC119076260|XP_037038822.1|BCOP
OG0004011	LOC108149544|XP_017132670.1|DELE	LOC119071580|XP_037032419.1|BCOP
OG0004012	LOC108148969|XP_017131796.1|DELE	LOC119069583|XP_037029566.1|BCOP
OG0004013	LOC108149465|XP_017132559.1|DELE	LOC119072569|XP_037033704.1|BCOP
OG0004014	LOC108136061|XP_017112493.1|DELE	LOC119081954|XP_037047144.1|BCOP
OG0004015	LOC108138160|XP_017115738.1|DELE	LOC119082600|XP_037048049.1|BCOP
OG0004016	LOC108142048|XP_017121218.1|DELE	LOC119066281|XP_037024542.1|BCOP
OG0004017	LOC108134966|XP_017110983.1|DELE	LOC119078863|XP_037042469.1|BCOP
OG0004018	LOC108147363|XP_017129288.1|DELE	LOC119078860|XP_037042466.1|BCOP
OG0004019	LOC108141929|XP_017121054.1|DELE	LOC119078810|XP_037042409.1|BCOP
OG0004021	LOC108138751|XP_017116641.1|DELE	LOC119082574|XP_037047993.1|BCOP
OG0004022	LOC108150508|XP_017134213.1|DELE	LOC119067494|XP_037026396.1|BCOP
OG0004023	LOC108143350|XP_017123160.1|DELE	LOC119077118|XP_037040183.1|BCOP
OG0004024	LOC108150533|XP_017134253.1|DELE	LOC119082579|XP_037048000.1|BCOP
OG0004025	LOC108141717|XP_017120697.1|DELE	LOC119066710|XP_037025208.1|BCOP
OG0004026	LOC108147974|XP_017130269.1|DELE	LOC119076306|XP_037038867.1|BCOP
OG0004027	LOC108141291|XP_017120047.1|DELE	LOC119077012|XP_037040020.1|BCOP
OG0004028	LOC108137801|XP_017115194.1|DELE	LOC119084886|XP_037050928.1|BCOP, LOC119084894|XP_037050939.1|BCOP
OG0004029	LOC108142055|XP_017121226.1|DELE	LOC119082632|XP_037048093.1|BCOP, LOC119082634|XP_037048097.1|BCOP
OG0004030	LOC108144748|XP_017125340.1|DELE	LOC119080055|XP_037044156.1|BCOP
OG0004031	LOC108138307|XP_017115953.1|DELE	LOC119085905|XP_037052343.1|BCOP
OG0004033	LOC108141818|XP_017120884.1|DELE	LOC119079038|XP_037042720.1|BCOP
OG0004034	LOC108138877|XP_017116895.1|DELE	LOC119066146|XP_037024336.1|BCOP
OG0004035	LOC108147783|XP_017130005.1|DELE	LOC119066767|XP_037025302.1|BCOP
OG0004036	LOC108147925|XP_017130188.1|DELE	LOC119066723|XP_037025233.1|BCOP
OG0004037	LOC108138122|XP_017115643.1|DELE	LOC119082741|XP_037048218.1|BCOP
OG0004038	LOC108149564|XP_017132693.1|DELE	LOC119082405|XP_037047831.1|BCOP
OG0004039	LOC108147905|XP_017130155.1|DELE	LOC119079016|XP_037042682.1|BCOP
OG0004040	LOC108149183|XP_017132089.1|DELE	LOC119073433|XP_037034806.1|BCOP
OG0004041	LOC108137435|XP_017114589.1|DELE	LOC119082811|XP_037048355.1|BCOP
OG0004042	LOC108142512|XP_017121918.1|DELE	LOC119070029|XP_037030211.1|BCOP, LOC119080213|XP_037044347.1|BCOP
OG0004043	LOC108135307|XP_017111481.1|DELE	LOC119075631|XP_037038006.1|BCOP
OG0004044	LOC108138546|XP_017116305.1|DELE	LOC119068855|XP_037028576.1|BCOP
OG0004045	LOC108134506|XP_017110325.1|DELE	LOC119066324|XP_037024611.1|BCOP
OG0004046	LOC108137860|XP_017115280.1|DELE	LOC119066207|XP_037024423.1|BCOP
OG0004047	LOC108138287|XP_017115933.1|DELE	LOC119080532|XP_037044842.1|BCOP
OG0004048	LOC108138920|XP_017116975.1|DELE	LOC119066765|XP_037025297.1|BCOP
OG0004049	LOC108145530|XP_017126519.1|DELE	LOC119083295|XP_037048884.1|BCOP
OG0004050	LOC108138820|XP_017116807.1|DELE	LOC119077053|XP_037040079.1|BCOP, LOC119072028|XP_037033042.1|BCOP
OG0004051	LOC108138270|XP_017115913.1|DELE	LOC119076238|XP_037038794.1|BCOP
OG0004052	LOC108142167|XP_017121340.1|DELE	LOC119083907|XP_037049614.1|BCOP
OG0004053	LOC108144374|XP_017124637.1|DELE	LOC119073896|XP_037035680.1|BCOP
OG0004054	LOC108149259|XP_017132190.1|DELE	LOC119085165|XP_037051358.1|BCOP
OG0004055	LOC108140530|XP_017118828.1|DELE	LOC119069675|XP_037029694.1|BCOP
OG0004056	LOC108141111|XP_017119816.1|DELE	LOC119069726|XP_037029749.1|BCOP
OG0004057	LOC108142486|XP_017121861.1|DELE	LOC119068915|XP_037028676.1|BCOP
OG0004058	LOC108146306|XP_017127747.1|DELE	LOC119072725|XP_037033897.1|BCOP
OG0004059	LOC108141177|XP_017119896.1|DELE	LOC119074734|XP_037036897.1|BCOP
OG0004060	LOC108136922|XP_017113885.1|DELE	LOC119084501|XP_037050415.1|BCOP
OG0004061	LOC108137636|XP_017114926.1|DELE	LOC119075241|XP_037037531.1|BCOP
OG0004062	LOC108146245|XP_017127670.1|DELE	LOC119080531|XP_037044837.1|BCOP, LOC119076716|XP_037039530.1|BCOP
OG0004063	LOC108137073|XP_017114067.1|DELE	LOC119073988|XP_037035800.1|BCOP
OG0004064	LOC108142857|XP_017122416.1|DELE	LOC119079891|XP_037043872.1|BCOP
OG0004065	LOC108143681|XP_017123688.1|DELE	LOC119085542|XP_037051850.1|BCOP
OG0004066	LOC108149733|XP_017132992.1|DELE	LOC119085498|XP_037051808.1|BCOP
OG0004067	LOC108137724|XP_017115109.1|DELE	LOC119071950|XP_037032977.1|BCOP
OG0004068	LOC108142978|XP_017122624.1|DELE	LOC119085721|XP_037052064.1|BCOP, LOC119074473|XP_037036510.1|BCOP
OG0004069	LOC108142993|XP_017122654.1|DELE	LOC119074472|XP_037036509.1|BCOP
OG0004070	LOC108145774|XP_017126832.1|DELE	LOC119067750|XP_037026774.1|BCOP
OG0004071	LOC108142785|XP_017122320.1|DELE	LOC119077773|XP_037040977.1|BCOP
OG0004072	LOC108142786|XP_017122321.1|DELE	LOC119077775|XP_037040980.1|BCOP
OG0004073	LOC108135429|XP_017111653.1|DELE	LOC119073845|XP_037035583.1|BCOP
OG0004074	LOC108137534|XP_017114744.1|DELE	LOC119082860|XP_037048417.1|BCOP
OG0004075	LOC108149082|XP_017131950.1|DELE	LOC119072244|XP_037033319.1|BCOP
OG0004076	LOC108149081|XP_017131948.1|DELE	LOC119066171|XP_037024363.1|BCOP
OG0004077	LOC108138761|XP_017116658.1|DELE	LOC119067377|XP_037026196.1|BCOP
OG0004078	LOC108147117|XP_017128895.1|DELE	LOC119076887|XP_037039786.1|BCOP
OG0004079	LOC108138595|XP_017116374.1|DELE	LOC119077638|XP_037040754.1|BCOP
OG0004080	LOC108137969|XP_017115427.1|DELE	LOC119085856|XP_037052262.1|BCOP
OG0004081	LOC108149766|XP_017133079.1|DELE	LOC119078280|XP_037041664.1|BCOP, LOC119078281|XP_037041667.1|BCOP
OG0004082	LOC108145494|XP_017126440.1|DELE, LOC108136070|XP_017112525.1|DELE	LOC119076714|XP_037039527.1|BCOP
OG0004083	LOC108136739|XP_017113570.1|DELE	LOC119078791|XP_037042399.1|BCOP
OG0004084	LOC108146268|XP_017127697.1|DELE	LOC119076804|XP_037039664.1|BCOP
OG0004085	LOC108135821|XP_017112194.1|DELE	LOC119085738|XP_037052104.1|BCOP
OG0004086	LOC108147289|XP_017129196.1|DELE	LOC119081628|XP_037046574.1|BCOP
OG0004087	LOC108144653|XP_017125191.1|DELE	LOC119076013|XP_037038499.1|BCOP
OG0004088	LOC108148973|XP_017131801.1|DELE	LOC119068153|XP_037027519.1|BCOP
OG0004089	LOC108138527|XP_017116276.1|DELE	LOC119085200|XP_037051443.1|BCOP
OG0004090	LOC108136803|XP_017113688.1|DELE	LOC119074294|XP_037036205.1|BCOP
OG0004091	LOC108135002|XP_017111028.1|DELE	LOC119073779|XP_037035353.1|BCOP
OG0004092	LOC108137582|XP_017114801.1|DELE	LOC119075018|XP_037037321.1|BCOP
OG0004094	LOC108136650|XP_017113463.1|DELE	LOC119074513|XP_037036570.1|BCOP
OG0004095	LOC108140730|XP_017119193.1|DELE	LOC119077702|XP_037040871.1|BCOP
OG0004096	LOC108147290|XP_017129197.1|DELE	LOC119080038|XP_037044125.1|BCOP
OG0004097	LOC108146875|XP_017128596.1|DELE	LOC119084221|XP_037050015.1|BCOP
OG0004098	LOC108150125|XP_017133584.1|DELE	LOC119084218|XP_037050009.1|BCOP
OG0004099	LOC108141026|XP_017119596.1|DELE	LOC119074972|XP_037037266.1|BCOP
OG0004100	LOC108141169|XP_017119886.1|DELE	LOC119076730|XP_037039538.1|BCOP
OG0004101	LOC108141191|XP_017119919.1|DELE	LOC119082202|XP_037047531.1|BCOP
OG0004102	LOC108141048|XP_017119676.1|DELE	LOC119076731|XP_037039542.1|BCOP
OG0004103	LOC108147285|XP_017129190.1|DELE	LOC119068568|XP_037028108.1|BCOP
OG0004104	LOC108147284|XP_017129189.1|DELE	LOC119084002|XP_037049709.1|BCOP
OG0004105	LOC108142580|XP_017122023.1|DELE	LOC119076006|XP_037038481.1|BCOP
OG0004106	LOC108146631|XP_017128165.1|DELE	LOC119074390|XP_037036404.1|BCOP
OG0004107	LOC108146364|XP_017127834.1|DELE	LOC119074389|XP_037036403.1|BCOP
OG0004108	LOC108148276|XP_017130722.1|DELE	LOC119074849|XP_037037058.1|BCOP
OG0004109	LOC108136804|XP_017113689.1|DELE	LOC119070070|XP_037030266.1|BCOP
OG0004110	LOC108143265|XP_017123067.1|DELE	LOC119084405|XP_037050267.1|BCOP
OG0004111	LOC108148857|XP_017131642.1|DELE	LOC119084347|XP_037050183.1|BCOP
OG0004112	LOC108147295|XP_017129206.1|DELE	LOC119071187|XP_037031856.1|BCOP
OG0004113	LOC108140887|XP_017119409.1|DELE	LOC119071145|XP_037031772.1|BCOP
OG0004114	LOC108149876|XP_017133257.1|DELE	LOC119077606|XP_037040715.1|BCOP
OG0004115	LOC108149874|XP_017133250.1|DELE	LOC119077613|XP_037040725.1|BCOP
OG0004116	LOC108148983|XP_017131813.1|DELE	LOC119082208|XP_037047548.1|BCOP
OG0004117	LOC108140763|XP_017119239.1|DELE	LOC119076786|XP_037039641.1|BCOP
OG0004118	LOC108144333|XP_017124532.1|DELE	LOC119081904|XP_037047032.1|BCOP
OG0004119	LOC108136897|XP_017113843.1|DELE	LOC119071602|XP_037032448.1|BCOP
OG0004120	LOC108141112|XP_017119817.1|DELE	LOC119084834|XP_037050818.1|BCOP
OG0004122	LOC108135386|XP_017111576.1|DELE	LOC119084349|XP_037050186.1|BCOP
