Orthogroup	DELE.longest_only	DEUG.longest_only
OG0007722	LOC108137244|XP_017114315.1|DELE	LOC108109651|XP_017073717.1|DEUG
OG0007723	LOC108137326|XP_017114446.1|DELE	LOC108103173|XP_017064047.1|DEUG
OG0007724	LOC108137855|XP_017115272.1|DELE	LOC108111224|XP_017076115.1|DEUG
OG0007725	LOC108136581|XP_017113382.1|DELE	LOC108118379|XP_017086542.1|DEUG
OG0007726	LOC108137604|XP_017114868.1|DELE	LOC108104349|XP_017065844.1|DEUG
OG0007727	LOC108136348|XP_017112944.1|DELE	LOC108118361|XP_017086517.1|DEUG
OG0007728	LOC108141040|XP_017119662.1|DELE	LOC108103236|XP_017064125.1|DEUG
OG0007729	LOC108137743|XP_017115132.1|DELE	LOC108109985|XP_017074308.1|DEUG
OG0007730	LOC108141078|XP_017119741.1|DELE	LOC108103234|XP_017064123.1|DEUG
OG0007731	LOC108142202|XP_017121378.1|DELE	LOC108108276|XP_017071765.1|DEUG
OG0007732	LOC108144455|XP_017124839.1|DELE	LOC108109690|XP_017073787.1|DEUG
OG0007733	LOC108136577|XP_017113376.1|DELE	LOC108103991|XP_017065268.1|DEUG
OG0007734	LOC108147640|XP_017129784.1|DELE	LOC108103967|XP_017065230.1|DEUG
OG0007735	LOC108138525|XP_017116275.1|DELE	LOC108117426|XP_017085328.1|DEUG
OG0007736	LOC108150401|XP_017134048.1|DELE	LOC108102441|XP_017062924.1|DEUG
OG0007737	LOC108140575|XP_017118937.1|DELE	LOC108117161|XP_017084923.1|DEUG
OG0007738	LOC108148807|XP_017131524.1|DELE	LOC108115636|XP_017082677.1|DEUG
OG0007739	LOC108135938|XP_017112375.1|DELE	LOC108118302|XP_017086402.1|DEUG
OG0007740	LOC108138566|XP_017116335.1|DELE	LOC108109754|XP_017073912.1|DEUG
OG0007741	LOC108148135|XP_017130475.1|DELE	LOC108104351|XP_017065845.1|DEUG
OG0007742	LOC108141607|XP_017120550.1|DELE	LOC108102981|XP_017063779.1|DEUG
OG0007743	LOC108148631|XP_017131230.1|DELE	LOC108116092|XP_017083299.1|DEUG
OG0007744	LOC108138113|XP_017115627.1|DELE	LOC108104056|XP_017065397.1|DEUG
OG0007745	LOC108136846|XP_017113757.1|DELE	LOC108116886|XP_017084474.1|DEUG
OG0007746	LOC108144027|XP_017124147.1|DELE	LOC108109588|XP_017073654.1|DEUG
OG0007747	LOC108136217|XP_017112725.1|DELE	LOC108105360|XP_017067375.1|DEUG
OG0007748	LOC108145172|XP_017125905.1|DELE	LOC108109716|XP_017073837.1|DEUG
OG0007749	LOC108136223|XP_017112733.1|DELE	LOC108103650|XP_017064696.1|DEUG
OG0007750	LOC108143936|XP_017124012.1|DELE	LOC108113499|XP_017079575.1|DEUG
OG0007751	LOC108137858|XP_017115277.1|DELE	LOC108111070|XP_017075889.1|DEUG
OG0007752	LOC108140918|XP_017119468.1|DELE	LOC108112646|XP_017078254.1|DEUG
OG0007753	LOC108137413|XP_017114561.1|DELE	LOC108103157|XP_017064027.1|DEUG
OG0007754	LOC108142798|XP_017122341.1|DELE	LOC108117255|XP_017085097.1|DEUG
OG0007755	LOC108142263|XP_017121473.1|DELE	LOC108117239|XP_017085067.1|DEUG
OG0007756	LOC108141109|XP_017119815.1|DELE	LOC108116668|XP_017084157.1|DEUG
OG0007757	LOC108136247|XP_017112775.1|DELE	LOC108103713|XP_017064799.1|DEUG
OG0007758	LOC108135262|XP_017111420.1|DELE	LOC108107050|XP_017069901.1|DEUG
OG0007759	LOC108148949|XP_017131770.1|DELE	LOC108111391|XP_017076315.1|DEUG
OG0007760	LOC108137742|XP_017115131.1|DELE	LOC108110106|XP_017074490.1|DEUG
OG0007761	LOC108144558|XP_017125029.1|DELE	LOC108117703|XP_017085737.1|DEUG
OG0007762	LOC108144784|XP_017125388.1|DELE	LOC108117701|XP_017085728.1|DEUG
OG0007763	LOC108137852|XP_017115270.1|DELE	LOC108111205|XP_017076091.1|DEUG
OG0007764	LOC108136472|XP_017113161.1|DELE	LOC108117416|XP_017085314.1|DEUG
OG0007765	LOC108136473|XP_017113162.1|DELE	LOC108117419|XP_017085319.1|DEUG
OG0007766	LOC108134725|XP_017110622.1|DELE	LOC108116973|XP_017084621.1|DEUG
OG0007767	LOC108145270|XP_017126039.1|DELE	LOC108102377|XP_017062790.1|DEUG
OG0007768	LOC108137590|XP_017114811.1|DELE	LOC108110110|XP_017074496.1|DEUG
OG0007769	LOC108134947|XP_017110961.1|DELE	LOC108110012|XP_017074337.1|DEUG
OG0007770	LOC108139059|XP_017117169.1|DELE	LOC108106194|XP_017068610.1|DEUG
OG0007771	LOC108138979|XP_017117052.1|DELE	LOC108105859|XP_017068122.1|DEUG
OG0007772	LOC108136289|XP_017112864.1|DELE	LOC108104389|XP_017065917.1|DEUG
OG0007773	LOC108148289|XP_017130750.1|DELE	LOC108113434|XP_017079487.1|DEUG
OG0007774	LOC108142864|XP_017122426.1|DELE	LOC108104891|XP_017066710.1|DEUG
OG0007775	LOC108147733|XP_017129951.1|DELE	LOC108102928|XP_017063675.1|DEUG
OG0007776	LOC108136599|XP_017113404.1|DELE	LOC108109974|XP_017074283.1|DEUG
OG0007777	LOC108138543|XP_017116301.1|DELE	LOC108102998|XP_017063804.1|DEUG
OG0007778	LOC108147616|XP_017129741.1|DELE	LOC108105107|XP_017067030.1|DEUG
OG0007779	LOC108146414|XP_017127906.1|DELE	LOC108114668|XP_017081235.1|DEUG
OG0007780	LOC108141308|XP_017120066.1|DELE	LOC108103334|XP_017064259.1|DEUG
OG0007781	LOC108148152|XP_017130534.1|DELE	LOC108117705|XP_017085741.1|DEUG
OG0007782	LOC108136611|XP_017113419.1|DELE	LOC108110409|XP_017074965.1|DEUG
OG0007783	LOC108140978|XP_017119540.1|DELE	LOC108103219|XP_017064106.1|DEUG
OG0007784	LOC108141120|XP_017119823.1|DELE	LOC108114975|XP_017081684.1|DEUG
OG0007785	LOC108135434|XP_017111662.1|DELE	LOC108117499|XP_017085472.1|DEUG
OG0007786	LOC108137830|XP_017115244.1|DELE	LOC108110526|XP_017075096.1|DEUG
OG0007787	LOC108148990|XP_017131820.1|DELE	LOC108111340|XP_017076257.1|DEUG
OG0007788	LOC108148815|XP_017131555.1|DELE	LOC108115648|XP_017082691.1|DEUG
OG0007789	LOC108140351|XP_017118533.1|DELE	LOC108110218|XP_017074689.1|DEUG
OG0007790	LOC108147172|XP_017128994.1|DELE	LOC108115984|XP_017083132.1|DEUG
OG0007791	LOC108147226|XP_017129103.1|DELE	LOC108115855|XP_017082965.1|DEUG
OG0007792	LOC108147693|XP_017129896.1|DELE	LOC108105055|XP_017066960.1|DEUG
OG0007793	LOC108134658|XP_017110543.1|DELE	LOC108116359|XP_017083672.1|DEUG
OG0007794	LOC108134871|XP_017110850.1|DELE	LOC108103754|XP_017064854.1|DEUG
OG0007795	LOC108137593|XP_017114813.1|DELE	LOC108103717|XP_017064802.1|DEUG
OG0007796	LOC108143911|XP_017123978.1|DELE	LOC108113747|XP_017079929.1|DEUG
OG0007797	LOC108148656|XP_017131275.1|DELE	LOC108111372|XP_017076293.1|DEUG
OG0007798	LOC108148657|XP_017131276.1|DELE	LOC108111373|XP_017076294.1|DEUG
OG0007799	LOC108149016|XP_017131851.1|DELE	LOC108115628|XP_017082668.1|DEUG
OG0007800	LOC108148999|XP_017131831.1|DELE	LOC108115716|XP_017082777.1|DEUG
OG0007801	LOC108144062|XP_017124196.1|DELE	LOC108113766|XP_017079953.1|DEUG
OG0007802	LOC108143062|XP_017122765.1|DELE	LOC108109854|XP_017074120.1|DEUG
OG0007803	LOC108135730|XP_017112053.1|DELE	LOC108117026|XP_017084684.1|DEUG
OG0007804	LOC108142487|XP_017121862.1|DELE	LOC108116999|XP_017084656.1|DEUG
OG0007805	LOC108135896|XP_017112301.1|DELE	LOC108117716|XP_017085761.1|DEUG
OG0007806	LOC108135889|XP_017112294.1|DELE	LOC108117715|XP_017085760.1|DEUG
OG0007808	LOC108143762|XP_017123780.1|DELE	LOC108113678|XP_017079843.1|DEUG
OG0007809	LOC108147726|XP_017129944.1|DELE	LOC108105075|XP_017066988.1|DEUG
OG0007810	LOC108149423|XP_017132479.1|DELE	LOC108111049|XP_017075867.1|DEUG
OG0007811	LOC108140543|XP_017118869.1|DELE	LOC108117502|XP_017085471.1|DEUG
OG0007812	LOC108136388|XP_017112989.1|DELE	LOC108117625|XP_017085644.1|DEUG
OG0007813	LOC108143009|XP_017122687.1|DELE	LOC108117521|XP_017085506.1|DEUG
OG0007814	LOC108135437|XP_017111667.1|DELE	LOC108117619|XP_017085634.1|DEUG
OG0007815	LOC108136584|XP_017113385.1|DELE	LOC108103177|XP_017064052.1|DEUG
OG0007816	LOC108142654|XP_017122144.1|DELE	LOC108114455|XP_017080945.1|DEUG
OG0007817	LOC108148282|XP_017130732.1|DELE	LOC108115359|XP_017082274.1|DEUG
OG0007818	LOC108136988|XP_017113971.1|DELE	LOC108116697|XP_017084200.1|DEUG
OG0007819	LOC108137656|XP_017114977.1|DELE	LOC108105033|XP_017066921.1|DEUG
OG0007820	LOC108143038|XP_017122725.1|DELE	LOC108105211|XP_017067155.1|DEUG
OG0007821	LOC108148961|XP_017131786.1|DELE	LOC108111450|XP_017076408.1|DEUG
OG0007822	LOC108148960|XP_017131785.1|DELE	LOC108111449|XP_017076406.1|DEUG
OG0007823	LOC108148688|XP_017131321.1|DELE	LOC108111364|XP_017076286.1|DEUG
OG0007824	LOC108148639|XP_017131250.1|DELE	LOC108115972|XP_017083104.1|DEUG
OG0007825	LOC108150572|XP_017134317.1|DELE	LOC108116865|XP_017084421.1|DEUG
OG0007826	LOC108148673|XP_017131296.1|DELE	LOC108115987|XP_017083136.1|DEUG
OG0007827	LOC108138451|XP_017116142.1|DELE	LOC108109740|XP_017073887.1|DEUG
OG0007828	LOC108147447|XP_017129464.1|DELE	LOC108107781|XP_017070966.1|DEUG
OG0007829	LOC108141174|XP_017119890.1|DELE	LOC108115004|XP_017081734.1|DEUG
OG0007830	LOC108136708|XP_017113522.1|DELE	LOC108116821|XP_017084360.1|DEUG
OG0007831	LOC108136483|XP_017113186.1|DELE	LOC108110052|XP_017074417.1|DEUG
OG0007832	LOC108137236|XP_017114303.1|DELE	LOC108109706|XP_017073824.1|DEUG
OG0007833	LOC108136319|XP_017112908.1|DELE	LOC108103652|XP_017064698.1|DEUG
OG0007834	LOC108143963|XP_017124051.1|DELE	LOC108113776|XP_017079964.1|DEUG
OG0007835	LOC108144039|XP_017124165.1|DELE	LOC108113774|XP_017079960.1|DEUG
OG0007836	LOC108139117|XP_017117219.1|DELE	LOC108116898|XP_017084497.1|DEUG
OG0007837	LOC108148252|XP_017130656.1|DELE	LOC108115282|XP_017082131.1|DEUG
OG0007838	LOC108148416|XP_017130945.1|DELE	LOC108115253|XP_017082099.1|DEUG
OG0007839	LOC108136457|XP_017113132.1|DELE	LOC108103154|XP_017064021.1|DEUG
OG0007840	LOC108148777|XP_017131476.1|DELE	LOC108111445|XP_017076403.1|DEUG
OG0007841	LOC108144036|XP_017124157.1|DELE	LOC108109568|XP_017073633.1|DEUG
OG0007842	LOC108148683|XP_017131312.1|DELE	LOC108116019|XP_017083194.1|DEUG
OG0007843	LOC108148570|XP_017131105.1|DELE	LOC108115955|XP_017083081.1|DEUG
OG0007844	LOC108137983|XP_017115443.1|DELE	LOC108112253|XP_017077564.1|DEUG
OG0007845	LOC108147318|XP_017129234.1|DELE	LOC108117006|XP_017084663.1|DEUG
OG0007846	LOC108136246|XP_017112774.1|DELE	LOC108103696|XP_017064781.1|DEUG
OG0007847	LOC108136975|XP_017113955.1|DELE	LOC108116691|XP_017084194.1|DEUG
OG0007848	LOC108136953|XP_017113927.1|DELE	LOC108116692|XP_017084195.1|DEUG
OG0007849	LOC108139288|XP_017117472.1|DELE	LOC108110275|XP_017074754.1|DEUG
OG0007850	LOC108139287|XP_017117471.1|DELE	LOC108110264|XP_017074744.1|DEUG
OG0007851	LOC108148540|XP_017131071.1|DELE	LOC108115778|XP_017082838.1|DEUG
OG0007852	LOC108134797|XP_017110736.1|DELE	LOC108111807|XP_017076897.1|DEUG
OG0007853	LOC108148976|XP_017131804.1|DELE	LOC108115954|XP_017083080.1|DEUG
OG0007854	LOC108136927|XP_017113890.1|DELE	LOC108116687|XP_017084189.1|DEUG
OG0007855	LOC108135050|XP_017111078.1|DELE	LOC108108367|XP_017071903.1|DEUG
OG0007856	LOC108136954|XP_017113928.1|DELE	LOC108116693|XP_017084196.1|DEUG
OG0007857	LOC108135224|XP_017111346.1|DELE	LOC108116672|XP_017084158.1|DEUG
OG0007858	LOC108149495|XP_017132605.1|DELE	LOC108106104|XP_017068467.1|DEUG
OG0007859	LOC108136642|XP_017113454.1|DELE	LOC108103134|XP_017063993.1|DEUG
OG0007860	LOC108135061|XP_017111096.1|DELE	LOC108116420|XP_017083796.1|DEUG
OG0007861	LOC108150177|XP_017133657.1|DELE	LOC108116301|XP_017083579.1|DEUG
OG0007862	LOC108148610|XP_017131178.1|DELE	LOC108111319|XP_017076203.1|DEUG
OG0007863	LOC108150429|XP_017134075.1|DELE	LOC108118407|XP_017086571.1|DEUG
OG0007864	LOC108143972|XP_017124065.1|DELE	LOC108109526|XP_017073575.1|DEUG
OG0007865	LOC108142656|XP_017122146.1|DELE	LOC108114432|XP_017080912.1|DEUG
OG0007866	LOC108140774|XP_017119251.1|DELE	LOC108117067|XP_017084729.1|DEUG
OG0007867	LOC108148753|XP_017131438.1|DELE	LOC108115698|XP_017082757.1|DEUG
OG0007868	LOC108144080|XP_017124219.1|DELE	LOC108113699|XP_017079864.1|DEUG
OG0007869	LOC108140800|XP_017119291.1|DELE	LOC108103207|XP_017064086.1|DEUG
OG0007870	LOC108150354|XP_017133977.1|DELE	LOC108114147|XP_017080421.1|DEUG
OG0007871	LOC108137737|XP_017115124.1|DELE	LOC108110097|XP_017074481.1|DEUG
OG0007872	LOC108146816|XP_017128496.1|DELE	LOC108102737|XP_017063374.1|DEUG
OG0007873	LOC108146897|XP_017128627.1|DELE	LOC108102746|XP_017063386.1|DEUG
OG0007874	LOC108147736|XP_017129955.1|DELE	LOC108104429|XP_017065973.1|DEUG
OG0007875	LOC108149784|XP_017133127.1|DELE	LOC108112166|XP_017077428.1|DEUG
OG0007876	LOC108141455|XP_017120351.1|DELE	LOC108103273|XP_017064174.1|DEUG
OG0007877	LOC108144545|XP_017125008.1|DELE	LOC108110022|XP_017074355.1|DEUG
OG0007878	LOC108143559|XP_017123556.1|DELE	LOC108109253|XP_017073225.1|DEUG
OG0007879	LOC108135573|XP_017111831.1|DELE	LOC108108545|XP_017072108.1|DEUG
OG0007880	LOC108136618|XP_017113424.1|DELE	LOC108110406|XP_017074963.1|DEUG
OG0007881	LOC108146390|XP_017127873.1|DELE	LOC108108181|XP_017071614.1|DEUG
OG0007882	LOC108146327|XP_017127781.1|DELE	LOC108108138|XP_017071552.1|DEUG
OG0007883	LOC108146153|XP_017127505.1|DELE	LOC108108029|XP_017071386.1|DEUG
OG0007884	LOC108146593|XP_017128104.1|DELE	LOC108114018|XP_017080253.1|DEUG
OG0007885	LOC108149785|XP_017133129.1|DELE	LOC108112168|XP_017077432.1|DEUG
OG0007887	LOC108146326|XP_017127778.1|DELE	LOC108108137|XP_017071551.1|DEUG
OG0007888	LOC108150322|XP_017133932.1|DELE	LOC108114607|XP_017081158.1|DEUG
OG0007889	LOC108142846|XP_017122404.1|DELE	LOC108114727|XP_017081324.1|DEUG
OG0007890	LOC108147514|XP_017129579.1|DELE	LOC108109849|XP_017074096.1|DEUG
OG0007891	LOC108140524|XP_017118822.1|DELE	LOC108105554|XP_017067682.1|DEUG
OG0007892	LOC108147019|XP_017128764.1|DELE	LOC108113666|XP_017079831.1|DEUG
OG0007893	LOC108143524|XP_017123497.1|DELE	LOC108109186|XP_017073108.1|DEUG
OG0007894	LOC108142346|XP_017121593.1|DELE	LOC108108270|XP_017071716.1|DEUG
OG0007895	LOC108146170|XP_017127557.1|DELE	LOC108104641|XP_017066305.1|DEUG
OG0007896	LOC108150330|XP_017133941.1|DELE	LOC108114666|XP_017081233.1|DEUG
OG0007897	LOC108146940|XP_017128682.1|DELE	LOC108108206|XP_017071652.1|DEUG
OG0007899	LOC108135600|XP_017111900.1|DELE	LOC108108574|XP_017072154.1|DEUG
OG0007900	LOC108138729|XP_017116603.1|DELE	LOC108112563|XP_017077999.1|DEUG
OG0007902	LOC108148173|XP_017130561.1|DELE	LOC108110101|XP_017074483.1|DEUG
OG0007903	LOC108146175|XP_017127570.1|DELE	LOC108114565|XP_017081104.1|DEUG
OG0007904	LOC108142753|XP_017122271.1|DELE	LOC108114535|XP_017081062.1|DEUG
OG0007905	LOC108139028|XP_017117126.1|DELE	LOC108118338|XP_017086461.1|DEUG
OG0007906	LOC108147508|XP_017129565.1|DELE	LOC108108143|XP_017071559.1|DEUG
OG0007907	LOC108147453|XP_017129470.1|DELE	LOC108107551|XP_017070593.1|DEUG
OG0007908	LOC108147455|XP_017129472.1|DELE	LOC108107552|XP_017070596.1|DEUG
OG0007909	LOC108136234|XP_017112749.1|DELE	LOC108104415|XP_017065959.1|DEUG
OG0007910	LOC108146456|XP_017127956.1|DELE	LOC108108643|XP_017072233.1|DEUG
OG0007911	LOC108146487|XP_017128005.1|DELE	LOC108107976|XP_017071309.1|DEUG
OG0007912	LOC108145830|XP_017126928.1|DELE	LOC108113707|XP_017079878.1|DEUG
OG0007913	LOC108146488|XP_017128007.1|DELE	LOC108107982|XP_017071314.1|DEUG
OG0007914	LOC108142695|XP_017122193.1|DELE	LOC108107946|XP_017071266.1|DEUG
OG0007915	LOC108146696|XP_017128250.1|DELE	LOC108114221|XP_017080563.1|DEUG
OG0007916	LOC108137808|XP_017115205.1|DELE	LOC108102494|XP_017063000.1|DEUG
OG0007917	LOC108143326|XP_017123135.1|DELE	LOC108104457|XP_017066009.1|DEUG
OG0007918	LOC108145084|XP_017125759.1|DELE	LOC108112861|XP_017078676.1|DEUG
OG0007919	LOC108144602|XP_017125101.1|DELE	LOC108113019|XP_017078933.1|DEUG
OG0007920	LOC108143597|XP_017123609.1|DELE	LOC108109290|XP_017073273.1|DEUG
OG0007921	LOC108144213|XP_017124376.1|DELE	LOC108106790|XP_017069524.1|DEUG
OG0007922	LOC108135148|XP_017111256.1|DELE	LOC108111819|XP_017076912.1|DEUG
OG0007923	LOC108144263|XP_017124438.1|DELE	LOC108117595|XP_017085597.1|DEUG
OG0007924	LOC108143512|XP_017123473.1|DELE	LOC108113203|XP_017079223.1|DEUG
OG0007925	LOC108141313|XP_017120071.1|DELE	LOC108107488|XP_017070523.1|DEUG
OG0007926	LOC108141435|XP_017120310.1|DELE	LOC108112831|XP_017078626.1|DEUG
OG0007927	LOC108150712|XP_017134481.1|DELE	LOC108107055|XP_017069907.1|DEUG
OG0007928	LOC108141854|XP_017120934.1|DELE	LOC108110678|XP_017075290.1|DEUG
OG0007929	LOC108135235|XP_017111386.1|DELE	LOC108107002|XP_017069832.1|DEUG
OG0007930	LOC108141363|XP_017120175.1|DELE	LOC108107222|XP_017070128.1|DEUG
OG0007931	LOC108141776|XP_017120770.1|DELE	LOC108104208|XP_017065677.1|DEUG
OG0007932	LOC108141608|XP_017120552.1|DELE	LOC108102982|XP_017063781.1|DEUG
OG0007933	LOC108135533|XP_017111772.1|DELE	LOC108111501|XP_017076502.1|DEUG
OG0007934	LOC108141244|XP_017119990.1|DELE	LOC108114947|XP_017081621.1|DEUG
OG0007935	LOC108149395|XP_017132416.1|DELE	LOC108110418|XP_017074975.1|DEUG
OG0007936	LOC108141916|XP_017121027.1|DELE	LOC108110786|XP_017075495.1|DEUG
OG0007937	LOC108138156|XP_017115733.1|DELE	LOC108107009|XP_017069842.1|DEUG
OG0007938	LOC108135345|XP_017111526.1|DELE	LOC108111000|XP_017075798.1|DEUG
OG0007939	LOC108134760|XP_017110692.1|DELE	LOC108110925|XP_017075693.1|DEUG
OG0007940	LOC108134731|XP_017110626.1|DELE	LOC108110933|XP_017075705.1|DEUG
OG0007942	LOC108134830|XP_017110778.1|DELE	LOC108115197|XP_017082007.1|DEUG
OG0007943	LOC108149220|XP_017132140.1|DELE	LOC108110416|XP_017074973.1|DEUG
OG0007944	LOC108145829|XP_017126927.1|DELE	LOC108113687|XP_017079856.1|DEUG
OG0007945	LOC108142030|XP_017121196.1|DELE	LOC108110703|XP_017075335.1|DEUG
OG0007946	LOC108144893|XP_017125543.1|DELE	LOC108107354|XP_017070342.1|DEUG
OG0007947	LOC108149512|XP_017132628.1|DELE	LOC108110672|XP_017075280.1|DEUG
OG0007948	LOC108138278|XP_017115919.1|DELE	LOC108105174|XP_017067111.1|DEUG
OG0007949	LOC108138564|XP_017116333.1|DELE	LOC108103284|XP_017064184.1|DEUG
OG0007950	LOC108142129|XP_017121314.1|DELE	LOC108115422|XP_017082347.1|DEUG
OG0007951	LOC108147791|XP_017130019.1|DELE	LOC108102634|XP_017063241.1|DEUG
OG0007952	LOC108138917|XP_017116968.1|DELE	LOC108102627|XP_017063229.1|DEUG
OG0007954	LOC108150726|XP_017134512.1|DELE	LOC108107152|XP_017070050.1|DEUG
OG0007955	LOC108142085|XP_017121266.1|DELE	LOC108110479|XP_017075043.1|DEUG
OG0007956	LOC108138798|XP_017116766.1|DELE	LOC108114850|XP_017081485.1|DEUG
OG0007957	LOC108141694|XP_017120663.1|DELE	LOC108111186|XP_017076060.1|DEUG
OG0007958	LOC108147718|XP_017129933.1|DELE	LOC108102962|XP_017063748.1|DEUG
OG0007959	LOC108149292|XP_017132225.1|DELE	LOC108105657|XP_017067834.1|DEUG
OG0007960	LOC108142038|XP_017121202.1|DELE	LOC108110824|XP_017075548.1|DEUG
OG0007961	LOC108148988|XP_017131818.1|DELE	LOC108113799|XP_017079996.1|DEUG
OG0007962	LOC108137162|XP_017114221.1|DELE	LOC108105468|XP_017067556.1|DEUG
OG0007963	LOC108149486|XP_017132595.1|DELE	LOC108110886|XP_017075632.1|DEUG
OG0007964	LOC108135267|XP_017111432.1|DELE	LOC108106998|XP_017069827.1|DEUG
OG0007965	LOC108149854|XP_017133222.1|DELE	LOC108113454|XP_017079519.1|DEUG
OG0007966	LOC108147945|XP_017130218.1|DELE	LOC108111065|XP_017075887.1|DEUG
OG0007967	LOC108141871|XP_017120954.1|DELE	LOC108115500|XP_017082479.1|DEUG
OG0007968	LOC108147933|XP_017130205.1|DELE	LOC108110991|XP_017075792.1|DEUG
OG0007969	LOC108142101|XP_017121284.1|DELE	LOC108110900|XP_017075648.1|DEUG
OG0007970	LOC108149180|XP_017132085.1|DELE	LOC108113166|XP_017079170.1|DEUG
OG0007971	LOC108142555|XP_017121983.1|DELE	LOC108111874|XP_017076991.1|DEUG
OG0007972	LOC108137913|XP_017115343.1|DELE	LOC108106292|XP_017068750.1|DEUG
OG0007973	LOC108138342|XP_017116000.1|DELE	LOC108104152|XP_017065542.1|DEUG
OG0007974	LOC108150010|XP_017133452.1|DELE	LOC108103902|XP_017065134.1|DEUG
OG0007975	LOC108148280|XP_017130729.1|DELE	LOC108115315|XP_017082209.1|DEUG
OG0007976	LOC108136630|XP_017113437.1|DELE	LOC108118097|XP_017086139.1|DEUG
OG0007977	LOC108138837|XP_017116834.1|DELE	LOC108106157|XP_017068555.1|DEUG
OG0007978	LOC108139085|XP_017117200.1|DELE	LOC108102522|XP_017063048.1|DEUG
OG0007979	LOC108138867|XP_017116883.1|DELE	LOC108114851|XP_017081486.1|DEUG
OG0007980	LOC108141849|XP_017120929.1|DELE	LOC108115516|XP_017082504.1|DEUG
OG0007981	LOC108136481|XP_017113184.1|DELE	LOC108110048|XP_017074413.1|DEUG
OG0007982	LOC108134511|XP_017110330.1|DELE	LOC108111796|XP_017076879.1|DEUG
OG0007983	LOC108149515|XP_017132631.1|DELE	LOC108105701|XP_017067900.1|DEUG
OG0007984	LOC108138938|XP_017117003.1|DELE	LOC108107121|XP_017070002.1|DEUG
OG0007985	LOC108148487|XP_017131014.1|DELE	LOC108110335|XP_017074855.1|DEUG
OG0007986	LOC108138306|XP_017115952.1|DELE	LOC108104142|XP_017065532.1|DEUG
OG0007987	LOC108147992|XP_017130296.1|DELE	LOC108110666|XP_017075272.1|DEUG
OG0007988	LOC108138224|XP_017115832.1|DELE	LOC108114878|XP_017081525.1|DEUG
OG0007989	LOC108141994|XP_017121144.1|DELE	LOC108111108|XP_017075942.1|DEUG
OG0007990	LOC108142036|XP_017121201.1|DELE	LOC108110820|XP_017075544.1|DEUG
OG0007991	LOC108134736|XP_017110640.1|DELE	LOC108110967|XP_017075755.1|DEUG
OG0007992	LOC108141891|XP_017120990.1|DELE	LOC108110836|XP_017075565.1|DEUG
OG0007993	LOC108142998|XP_017122665.1|DELE	LOC108109369|XP_017073335.1|DEUG
OG0007994	LOC108141819|XP_017120885.1|DELE	LOC108110776|XP_017075484.1|DEUG
OG0007995	LOC108149461|XP_017132549.1|DELE	LOC108105837|XP_017068072.1|DEUG
OG0007996	LOC108134916|XP_017110918.1|DELE	LOC108106053|XP_017068397.1|DEUG
OG0007997	LOC108135529|XP_017111765.1|DELE	LOC108108494|XP_017072037.1|DEUG
OG0007998	LOC108138816|XP_017116804.1|DELE	LOC108107112|XP_017069990.1|DEUG
OG0007999	LOC108135338|XP_017111518.1|DELE	LOC108111050|XP_017075868.1|DEUG
OG0008000	LOC108135329|XP_017111506.1|DELE	LOC108110872|XP_017075607.1|DEUG
OG0008001	LOC108138271|XP_017115910.1|DELE	LOC108104104|XP_017065492.1|DEUG
OG0008002	LOC108137841|XP_017115256.1|DELE	LOC108110781|XP_017075489.1|DEUG
OG0008003	LOC108138272|XP_017115911.1|DELE	LOC108104107|XP_017065495.1|DEUG
OG0008004	LOC108137117|XP_017114130.1|DELE	LOC108105445|XP_017067519.1|DEUG
OG0008005	LOC108140860|XP_017119335.1|DELE	LOC108110134|XP_017074529.1|DEUG
OG0008006	LOC108137754|XP_017115143.1|DELE	LOC108105064|XP_017066972.1|DEUG
OG0008007	LOC108137171|XP_017114232.1|DELE	LOC108110304|XP_017074803.1|DEUG
OG0008008	LOC108146187|XP_017127584.1|DELE	LOC108108626|XP_017072215.1|DEUG
OG0008009	LOC108136547|XP_017113335.1|DELE	LOC108110404|XP_017074961.1|DEUG
OG0008010	LOC108141611|XP_017120557.1|DELE	LOC108103009|XP_017063822.1|DEUG
OG0008011	LOC108137545|XP_017114758.1|DELE	LOC108112895|XP_017078741.1|DEUG
OG0008013	LOC108143595|XP_017123607.1|DELE	LOC108109283|XP_017073263.1|DEUG
OG0008014	LOC108141209|XP_017119946.1|DELE	LOC108114950|XP_017081625.1|DEUG
OG0008015	LOC108150307|XP_017133910.1|DELE	LOC108114614|XP_017081166.1|DEUG
OG0008016	LOC108150309|XP_017133913.1|DELE	LOC108114616|XP_017081168.1|DEUG
OG0008017	LOC108150042|XP_017133493.1|DELE	LOC108103848|XP_017065034.1|DEUG
OG0008018	LOC108135884|XP_017112276.1|DELE	LOC108118518|XP_017086752.1|DEUG
OG0008019	LOC108137704|XP_017115070.1|DELE	LOC108105068|XP_017066977.1|DEUG
OG0008020	LOC108136958|XP_017113932.1|DELE	LOC108117288|XP_017085132.1|DEUG
OG0008021	LOC108136190|XP_017112678.1|DELE	LOC108118128|XP_017086167.1|DEUG
OG0008022	LOC108148660|XP_017131281.1|DELE	LOC108115817|XP_017082897.1|DEUG
OG0008023	LOC108135932|XP_017112368.1|DELE	LOC108118540|XP_017086782.1|DEUG
OG0008024	LOC108135933|XP_017112370.1|DELE	LOC108118541|XP_017086783.1|DEUG
