Orthogroup	DELE.longest_only	DSUB.longest_only
OG0005460	LOC108149540|XP_017132664.1|DELE	LOC117900099|XP_034666210.1|DSUB
OG0005461	LOC108138887|XP_017116908.1|DELE	LOC117901450|XP_034668086.1|DSUB
OG0005462	LOC108139022|XP_017117117.1|DELE	LOC117901241|XP_034667808.1|DSUB
OG0005463	LOC108143182|XP_017122921.1|DELE	LOC117895085|XP_034658373.1|DSUB
OG0005464	LOC108138690|XP_017116526.1|DELE	LOC117902750|XP_034670228.1|DSUB
OG0005465	LOC108138739|XP_017116621.1|DELE	LOC117902174|XP_034669206.1|DSUB
OG0005466	LOC108139019|XP_017117111.1|DELE	LOC117902172|XP_034669204.1|DSUB
OG0005467	LOC108137359|XP_017114485.1|DELE	LOC117897533|XP_034662345.1|DSUB
OG0005468	LOC108149431|XP_017132492.1|DELE	LOC117902785|XP_034670282.1|DSUB
OG0005469	LOC108149366|XP_017132356.1|DELE	LOC117901371|XP_034667972.1|DSUB
OG0005470	LOC108149365|XP_017132354.1|DELE	LOC117902291|XP_034669460.1|DSUB
OG0005471	LOC108150504|XP_017134206.1|DELE	LOC117900018|XP_034666095.1|DSUB
OG0005472	LOC108150484|XP_017134178.1|DELE	LOC117902580|XP_034669964.1|DSUB
OG0005473	LOC108149426|XP_017132482.1|DELE	LOC117900106|XP_034666220.1|DSUB
OG0005474	LOC108138183|XP_017115785.1|DELE	LOC117900431|XP_034666692.1|DSUB
OG0005475	LOC108138182|XP_017115784.1|DELE	LOC117900430|XP_034666691.1|DSUB
OG0005476	LOC108149942|XP_017133349.1|DELE	LOC117890621|XP_034651454.1|DSUB
OG0005477	LOC108150229|XP_017133765.1|DELE	LOC117893440|XP_034655950.1|DSUB
OG0005478	LOC108138872|XP_017116888.1|DELE	LOC117902084|XP_034669068.1|DSUB
OG0005479	LOC108138871|XP_017116887.1|DELE	LOC117902081|XP_034669065.1|DSUB
OG0005480	LOC108138874|XP_017116889.1|DELE	LOC117902085|XP_034669069.1|DSUB
OG0005481	LOC108134716|XP_017110605.1|DELE	LOC117902370|XP_034669577.1|DSUB
OG0005482	LOC108134741|XP_017110658.1|DELE	LOC117902710|XP_034670164.1|DSUB
OG0005483	LOC108140750|XP_017119216.1|DELE	LOC117898045|XP_034663095.1|DSUB
OG0005484	LOC108138333|XP_017115986.1|DELE	LOC117900452|XP_034666715.1|DSUB
OG0005485	LOC108149116|XP_017132006.1|DELE	LOC117890600|XP_034651430.1|DSUB
OG0005486	LOC108149889|XP_017133274.1|DELE	LOC117892018|XP_034653802.1|DSUB
OG0005487	LOC108138753|XP_017116644.1|DELE	LOC117901360|XP_034667961.1|DSUB
OG0005488	LOC108138906|XP_017116946.1|DELE	LOC117901220|XP_034667780.1|DSUB
OG0005489	LOC108147965|XP_017130251.1|DELE	LOC117902745|XP_034670219.1|DSUB
OG0005490	LOC108148069|XP_017130411.1|DELE	LOC117902738|XP_034670205.1|DSUB
OG0005491	LOC108147921|XP_017130176.1|DELE	LOC117902432|XP_034669695.1|DSUB
OG0005492	LOC108148023|XP_017130345.1|DELE	LOC117900512|XP_034666797.1|DSUB
OG0005493	LOC108138659|XP_017116488.1|DELE	LOC117901099|XP_034667618.1|DSUB
OG0005494	LOC108141371|XP_017120190.1|DELE	LOC117891443|XP_034652811.1|DSUB
OG0005495	LOC108141316|XP_017120074.1|DELE	LOC117891647|XP_034653085.1|DSUB
OG0005496	LOC108140736|XP_017119201.1|DELE	LOC117898670|XP_034664137.1|DSUB
OG0005497	LOC108138148|XP_017115709.1|DELE	LOC117902631|XP_034670042.1|DSUB
OG0005498	LOC108138150|XP_017115713.1|DELE	LOC117902637|XP_034670050.1|DSUB
OG0005499	LOC108138147|XP_017115708.1|DELE	LOC117902614|XP_034670017.1|DSUB
OG0005500	LOC108138151|XP_017115714.1|DELE	LOC117902618|XP_034670021.1|DSUB
OG0005501	LOC108138961|XP_017117031.1|DELE	LOC117901238|XP_034667804.1|DSUB
OG0005502	LOC108138962|XP_017117032.1|DELE	LOC117901239|XP_034667805.1|DSUB
OG0005503	LOC108134498|XP_017110309.1|DELE	LOC117901528|XP_034668199.1|DSUB
OG0005504	LOC108147969|XP_017130257.1|DELE	LOC117901569|XP_034668259.1|DSUB
OG0005506	LOC108141868|XP_017120949.1|DELE	LOC117901592|XP_034668292.1|DSUB
OG0005507	LOC108148936|XP_017131749.1|DELE	LOC117900231|XP_034666408.1|DSUB
OG0005508	LOC108134527|XP_017110360.1|DELE	LOC117899987|XP_034666047.1|DSUB
OG0005509	LOC108147876|XP_017130123.1|DELE	LOC117902807|XP_034670320.1|DSUB
OG0005510	LOC108149418|XP_017132471.1|DELE	LOC117900126|XP_034666241.1|DSUB
OG0005511	LOC108147650|XP_017129800.1|DELE	LOC117900785|XP_034667196.1|DSUB
OG0005512	LOC108148966|XP_017131793.1|DELE	LOC117896308|XP_034660422.1|DSUB
OG0005513	LOC108148129|XP_017130466.1|DELE	LOC117900848|XP_034667258.1|DSUB
OG0005514	LOC108144018|XP_017124133.1|DELE	LOC117897576|XP_034662419.1|DSUB
OG0005515	LOC108143451|XP_017123371.1|DELE	LOC117892379|XP_034654481.1|DSUB
OG0005516	LOC108142127|XP_017121312.1|DELE	LOC117900846|XP_034667254.1|DSUB
OG0005517	LOC108149339|XP_017132314.1|DELE	LOC117902192|XP_034669277.1|DSUB
OG0005518	LOC108139001|XP_017117086.1|DELE	LOC117901658|XP_034668388.1|DSUB
OG0005519	LOC108144700|XP_017125279.1|DELE	LOC117890527|XP_034651336.1|DSUB
OG0005520	LOC108135335|XP_017111515.1|DELE	LOC117901006|XP_034667493.1|DSUB
OG0005521	LOC108135355|XP_017111536.1|DELE	LOC117901500|XP_034668161.1|DSUB
OG0005522	LOC108150108|XP_017133560.1|DELE	LOC117895415|XP_034658940.1|DSUB
OG0005523	LOC108142095|XP_017121279.1|DELE	LOC117901508|XP_034668169.1|DSUB
OG0005524	LOC108150718|XP_017134499.1|DELE	LOC117902096|XP_034669084.1|DSUB
OG0005525	LOC108141720|XP_017120701.1|DELE	LOC117900041|XP_034666121.1|DSUB
OG0005526	LOC108142136|XP_017121321.1|DELE	LOC117901583|XP_034668280.1|DSUB
OG0005527	LOC108148387|XP_017130903.1|DELE	LOC117902964|XP_034670507.1|DSUB
OG0005528	LOC108138263|XP_017115898.1|DELE	LOC117900298|XP_034666502.1|DSUB
OG0005529	LOC108150711|XP_017134477.1|DELE	LOC117900199|XP_034666351.1|DSUB
OG0005530	LOC108148047|XP_017130383.1|DELE	LOC117901613|XP_034668323.1|DSUB
OG0005531	LOC108142405|XP_017121741.1|DELE	LOC117892992|XP_034655235.1|DSUB
OG0005532	LOC108145420|XP_017126321.1|DELE	LOC117901213|XP_034667771.1|DSUB
OG0005533	LOC108148071|XP_017130413.1|DELE	LOC117900226|XP_034666402.1|DSUB
OG0005534	LOC108145739|XP_017126791.1|DELE	LOC117894720|XP_034657798.1|DSUB
OG0005535	LOC108147952|XP_017130230.1|DELE	LOC117900216|XP_034666391.1|DSUB
OG0005536	LOC108150525|XP_017134242.1|DELE	LOC117900951|XP_034667415.1|DSUB
OG0005537	LOC108138119|XP_017115641.1|DELE	LOC117900015|XP_034666091.1|DSUB
OG0005538	LOC108149490|XP_017132598.1|DELE	LOC117900488|XP_034666764.1|DSUB
OG0005539	LOC108138670|XP_017116501.1|DELE	LOC117902237|XP_034669371.1|DSUB
OG0005540	LOC108137864|XP_017115288.1|DELE	LOC117900573|XP_034666873.1|DSUB
OG0005541	LOC108148826|XP_017131579.1|DELE	LOC117902008|XP_034668947.1|DSUB
OG0005542	LOC108146057|XP_017127357.1|DELE	LOC117893032|XP_034655282.1|DSUB
OG0005543	LOC108138862|XP_017116875.1|DELE	LOC117901303|XP_034667900.1|DSUB
OG0005544	LOC108137836|XP_017115250.1|DELE	LOC117901953|XP_034668818.1|DSUB
OG0005545	LOC108134539|XP_017110375.1|DELE	LOC117901531|XP_034668210.1|DSUB
OG0005546	LOC108141974|XP_017121115.1|DELE	LOC117900675|XP_034667011.1|DSUB
OG0005547	LOC108149229|XP_017132150.1|DELE	LOC117902793|XP_034670301.1|DSUB
OG0005548	LOC108149429|XP_017132488.1|DELE	LOC117902782|XP_034670274.1|DSUB
OG0005549	LOC108149493|XP_017132603.1|DELE	LOC117900359|XP_034666599.1|DSUB
OG0005550	LOC108149449|XP_017132528.1|DELE	LOC117900514|XP_034666800.1|DSUB
OG0005551	LOC108145194|XP_017125924.1|DELE	LOC117890598|XP_034651426.1|DSUB
OG0005552	LOC108145179|XP_017125904.1|DELE	LOC117890686|XP_034651564.1|DSUB
OG0005553	LOC108147968|XP_017130256.1|DELE	LOC117901566|XP_034668255.1|DSUB
OG0005554	LOC108149313|XP_017132259.1|DELE	LOC117902273|XP_034669424.1|DSUB
OG0005555	LOC108149504|XP_017132621.1|DELE	LOC117901603|XP_034668307.1|DSUB
OG0005556	LOC108149479|XP_017132588.1|DELE	LOC117901109|XP_034667633.1|DSUB
OG0005557	LOC108150418|XP_017134064.1|DELE	LOC117901397|XP_034668021.1|DSUB
OG0005558	LOC108137661|XP_017114985.1|DELE	LOC117899345|XP_034665192.1|DSUB
OG0005559	LOC108141827|XP_017120897.1|DELE	LOC117901801|XP_034668605.1|DSUB
OG0005560	LOC108150496|XP_017134195.1|DELE	LOC117900160|XP_034666291.1|DSUB
OG0005561	LOC108136629|XP_017113436.1|DELE	LOC117891160|XP_034652342.1|DSUB
OG0005562	LOC108138859|XP_017116869.1|DELE	LOC117902427|XP_034669678.1|DSUB
OG0005563	LOC108145332|XP_017126202.1|DELE	LOC117902942|XP_034670442.1|DSUB
OG0005564	LOC108141837|XP_017120910.1|DELE	LOC117901580|XP_034668273.1|DSUB
OG0005565	LOC108138828|XP_017116820.1|DELE	LOC117902323|XP_034669503.1|DSUB
OG0005566	LOC108138829|XP_017116821.1|DELE	LOC117902325|XP_034669505.1|DSUB
OG0005567	LOC108143045|XP_017122741.1|DELE	LOC117898329|XP_034663544.1|DSUB
OG0005568	LOC108147785|XP_017130014.1|DELE	LOC117902215|XP_034669332.1|DSUB
OG0005569	LOC108148043|XP_017130374.1|DELE	LOC117900049|XP_034666133.1|DSUB
OG0005570	LOC108147964|XP_017130249.1|DELE	LOC117902741|XP_034670209.1|DSUB
OG0005571	LOC108135379|XP_017111559.1|DELE	LOC117890135|XP_034650712.1|DSUB
OG0005572	LOC108145215|XP_017125947.1|DELE	LOC117892173|XP_034654142.1|DSUB
OG0005573	LOC108148790|XP_017131498.1|DELE	LOC117899238|XP_034665003.1|DSUB
OG0005574	LOC108149612|XP_017132811.1|DELE	LOC117891974|XP_034653737.1|DSUB
OG0005575	LOC108140529|XP_017118827.1|DELE	LOC117899428|XP_034665318.1|DSUB
OG0005576	LOC108141412|XP_017120264.1|DELE	LOC117890359|XP_034651044.1|DSUB
OG0005577	LOC108136144|XP_017112627.1|DELE	LOC117894384|XP_034657281.1|DSUB
OG0005578	LOC108142603|XP_017122062.1|DELE	LOC117894748|XP_034657850.1|DSUB
OG0005579	LOC108142604|XP_017122063.1|DELE	LOC117894752|XP_034657857.1|DSUB
OG0005580	LOC108142364|XP_017121659.1|DELE	LOC117893729|XP_034656341.1|DSUB
OG0005581	LOC108140784|XP_017119267.1|DELE	LOC117902498|XP_034670230.1|DSUB
OG0005582	LOC108143255|XP_017123054.1|DELE	LOC117893731|XP_034656345.1|DSUB
OG0005583	LOC108147537|XP_017129609.1|DELE	LOC117894328|XP_034657203.1|DSUB
OG0005584	LOC108140344|XP_017118523.1|DELE	LOC117901720|XP_034668488.1|DSUB
OG0005585	LOC108141070|XP_017119720.1|DELE	LOC117897373|XP_034662062.1|DSUB
OG0005586	LOC108137500|XP_017114706.1|DELE	LOC117898231|XP_034663356.1|DSUB
OG0005587	LOC108134532|XP_017110367.1|DELE	LOC117901420|XP_034668046.1|DSUB
OG0005588	LOC108146231|XP_017127644.1|DELE	LOC117893714|XP_034656292.1|DSUB
OG0005589	LOC108143095|XP_017122805.1|DELE	LOC117898908|XP_034664487.1|DSUB
OG0005590	LOC108145121|XP_017125820.1|DELE	LOC117891181|XP_034652398.1|DSUB
OG0005591	LOC108138563|XP_017116331.1|DELE	LOC117903011|XP_034670646.1|DSUB
OG0005592	LOC108135525|XP_017111761.1|DELE	LOC117896281|XP_034660375.1|DSUB
OG0005593	LOC108146322|XP_017127775.1|DELE	LOC117893956|XP_034656641.1|DSUB
OG0005594	LOC108146785|XP_017128438.1|DELE	LOC117894635|XP_034657697.1|DSUB
OG0005595	LOC108146784|XP_017128437.1|DELE	LOC117894630|XP_034657687.1|DSUB
OG0005596	LOC108146463|XP_017127966.1|DELE	LOC117895469|XP_034659037.1|DSUB
OG0005597	LOC108143982|XP_017124082.1|DELE	LOC117898941|XP_034664550.1|DSUB
OG0005598	LOC108148841|XP_017131604.1|DELE	LOC117896685|XP_034661027.1|DSUB
OG0005599	LOC108145214|XP_017125942.1|DELE	LOC117892171|XP_034654140.1|DSUB
OG0005600	LOC108143750|XP_017123770.1|DELE	LOC117898223|XP_034663348.1|DSUB
OG0005601	LOC108137705|XP_017115072.1|DELE	LOC117894197|XP_034657007.1|DSUB
OG0005602	LOC108147293|XP_017129203.1|DELE	LOC117897971|XP_034662973.1|DSUB
OG0005603	LOC108144174|XP_017124324.1|DELE	LOC117890942|XP_034651968.1|DSUB
OG0005604	LOC108144630|XP_017125150.1|DELE	LOC117890383|XP_034651075.1|DSUB
OG0005605	LOC108137939|XP_017115382.1|DELE	LOC117889882|XP_034650282.1|DSUB
OG0005606	LOC108138198|XP_017115805.1|DELE	LOC117902730|XP_034670194.1|DSUB
OG0005607	LOC108140809|XP_017119299.1|DELE	LOC117898361|XP_034663587.1|DSUB
OG0005608	LOC108140414|XP_017118621.1|DELE	LOC117898349|XP_034663571.1|DSUB
OG0005609	LOC108145675|XP_017126719.1|DELE	LOC117893920|XP_034656593.1|DSUB
OG0005610	LOC108147488|XP_017129533.1|DELE	LOC117893037|XP_034655297.1|DSUB
OG0005611	LOC108145846|XP_017126949.1|DELE	LOC117895040|XP_034658305.1|DSUB
OG0005612	LOC108135115|XP_017111194.1|DELE	LOC117898404|XP_034663656.1|DSUB
OG0005613	LOC108135170|XP_017111283.1|DELE	LOC117896114|XP_034660060.1|DSUB
OG0005614	LOC108137458|XP_017114650.1|DELE	LOC117895960|XP_034659802.1|DSUB
OG0005615	LOC108142999|XP_017122669.1|DELE	LOC117899337|XP_034665166.1|DSUB
OG0005616	LOC108148380|XP_017130895.1|DELE	LOC117896385|XP_034660581.1|DSUB
OG0005617	LOC108148309|XP_017130785.1|DELE	LOC117896439|XP_034660658.1|DSUB
OG0005618	LOC108144161|XP_017124306.1|DELE	LOC117892534|XP_034654730.1|DSUB
OG0005619	LOC108137003|XP_017113990.1|DELE	LOC117897763|XP_034662699.1|DSUB
OG0005620	LOC108144335|XP_017124538.1|DELE	LOC117903298|XP_034671121.1|DSUB
OG0005621	LOC108141434|XP_017120313.1|DELE	LOC117903874|XP_034672254.1|DSUB
OG0005622	LOC108138514|XP_017116249.1|DELE	LOC117902303|XP_034669515.1|DSUB
OG0005623	LOC108137146|XP_017114201.1|DELE	LOC117903653|XP_034671847.1|DSUB
OG0005624	LOC108148307|XP_017130781.1|DELE	LOC117896401|XP_034660603.1|DSUB
OG0005625	LOC108140563|XP_017118911.1|DELE	LOC117898972|XP_034664604.1|DSUB
OG0005626	LOC108136563|XP_017113361.1|DELE	LOC117903470|XP_034671412.1|DSUB
OG0005627	LOC108140652|XP_017119069.1|DELE	LOC117898379|XP_034663613.1|DSUB
OG0005628	LOC108140676|XP_017119111.1|DELE	LOC117898256|XP_034663402.1|DSUB
OG0005629	LOC108144547|XP_017125006.1|DELE	LOC117891121|XP_034652217.1|DSUB
OG0005630	LOC108144603|XP_017125107.1|DELE	LOC117890238|XP_034650868.1|DSUB
OG0005631	LOC108144939|XP_017125586.1|DELE	LOC117903702|XP_034671935.1|DSUB
OG0005632	LOC108149975|XP_017133384.1|DELE	LOC117903532|XP_034671602.1|DSUB
OG0005633	LOC108136777|XP_017113628.1|DELE	LOC117896588|XP_034660903.1|DSUB
OG0005634	LOC108140585|XP_017118960.1|DELE	LOC117896384|XP_034660579.1|DSUB
OG0005635	LOC108141991|XP_017121141.1|DELE	LOC117901590|XP_034668290.1|DSUB
OG0005636	LOC108148345|XP_017130846.1|DELE	LOC117897425|XP_034662153.1|DSUB
OG0005637	LOC108143861|XP_017123915.1|DELE	LOC117897093|XP_034661628.1|DSUB
OG0005638	LOC108143573|XP_017123572.1|DELE	LOC117892494|XP_034654657.1|DSUB
OG0005639	LOC108145244|XP_017126002.1|DELE	LOC117891766|XP_034653297.1|DSUB
OG0005640	LOC108140626|XP_017119031.1|DELE	LOC117896763|XP_034661129.1|DSUB
OG0005641	LOC108136612|XP_017113420.1|DELE	LOC117903798|XP_034672119.1|DSUB
OG0005642	LOC108141096|XP_017119787.1|DELE	LOC117899510|XP_034665452.1|DSUB
OG0005643	LOC108145672|XP_017126715.1|DELE	LOC117893338|XP_034655818.1|DSUB
OG0005644	LOC108150360|XP_017133983.1|DELE	LOC117894319|XP_034657180.1|DSUB
OG0005645	LOC108135916|XP_017112339.1|DELE	LOC117890671|XP_034651543.1|DSUB
OG0005646	LOC108147697|XP_017129905.1|DELE	LOC117894498|XP_034657501.1|DSUB
OG0005647	LOC108140345|XP_017118525.1|DELE	LOC117901737|XP_034668513.1|DSUB
OG0005648	LOC108150255|XP_017133814.1|DELE	LOC117895511|XP_034659100.1|DSUB
OG0005649	LOC108141131|XP_017119842.1|DELE	LOC117897769|XP_034662705.1|DSUB
OG0005650	LOC108141144|XP_017119857.1|DELE	LOC117897259|XP_034661874.1|DSUB
OG0005651	LOC108147646|XP_017129792.1|DELE	LOC117896082|XP_034660051.1|DSUB, LOC117896162|XP_034660169.1|DSUB
OG0005652	LOC108147191|XP_017129032.1|DELE	LOC117899709|XP_034665807.1|DSUB
OG0005653	LOC108142134|XP_017121319.1|DELE	LOC117900005|XP_034666070.1|DSUB
OG0005654	LOC108140995|XP_017119559.1|DELE	LOC117899415|XP_034665296.1|DSUB
OG0005655	LOC108148277|XP_017130723.1|DELE	LOC117896526|XP_034660789.1|DSUB
OG0005656	LOC108141113|XP_017119818.1|DELE	LOC117899775|XP_034665939.1|DSUB
OG0005657	LOC108139222|XP_017117372.1|DELE	LOC117896129|XP_034660077.1|DSUB
OG0005658	LOC108136957|XP_017113931.1|DELE	LOC117897206|XP_034661800.1|DSUB
OG0005659	LOC108148850|XP_017131626.1|DELE	LOC117898771|XP_034664296.1|DSUB
OG0005660	LOC108146680|XP_017128225.1|DELE	LOC117895062|XP_034658333.1|DSUB
OG0005661	LOC108139271|XP_017117448.1|DELE	LOC117899241|XP_034665008.1|DSUB
OG0005662	LOC108140507|XP_017118779.1|DELE	LOC117896754|XP_034661116.1|DSUB
OG0005663	LOC108147706|XP_017129918.1|DELE	LOC117896730|XP_034661089.1|DSUB
OG0005664	LOC108137378|XP_017114519.1|DELE	LOC117897215|XP_034661815.1|DSUB
OG0005665	LOC108147209|XP_017129056.1|DELE	LOC117897276|XP_034661897.1|DSUB
OG0005666	LOC108137279|XP_017114370.1|DELE	LOC117899518|XP_034665467.1|DSUB
OG0005667	LOC108149875|XP_017133253.1|DELE	LOC117891022|XP_034652079.1|DSUB
OG0005668	LOC108150226|XP_017133759.1|DELE	LOC117893232|XP_034655675.1|DSUB
OG0005669	LOC108138196|XP_017115802.1|DELE	LOC117902680|XP_034670103.1|DSUB
OG0005670	LOC108143770|XP_017123787.1|DELE, LOC108149002|XP_017131835.1|DELE, LOC108143734|XP_017123757.1|DELE	LOC117899229|XP_034664994.1|DSUB
OG0005671	LOC108135149|XP_017111258.1|DELE	LOC117897957|XP_034662950.1|DSUB
OG0005672	LOC108141988|XP_017121136.1|DELE	LOC117901582|XP_034668279.1|DSUB
OG0005673	LOC108145886|XP_017127022.1|DELE	LOC117893954|XP_034656637.1|DSUB
OG0005674	LOC108146854|XP_017128559.1|DELE	LOC117895484|XP_034659059.1|DSUB
OG0005675	LOC108140739|XP_017119204.1|DELE	LOC117897497|XP_034662277.1|DSUB
OG0005676	LOC108146273|XP_017127702.1|DELE	LOC117893482|XP_034656003.1|DSUB
OG0005677	LOC108144686|XP_017125240.1|DELE	LOC117889973|XP_034650430.1|DSUB
OG0005678	LOC108143023|XP_017122704.1|DELE	LOC117897001|XP_034661451.1|DSUB
OG0005679	LOC108134515|XP_017110345.1|DELE	LOC117896231|XP_034660258.1|DSUB
OG0005681	LOC108135458|XP_017111694.1|DELE	LOC117898530|XP_034663890.1|DSUB
OG0005682	LOC108135448|XP_017111683.1|DELE	LOC117898517|XP_034663875.1|DSUB
OG0005683	LOC108149984|XP_017133402.1|DELE	LOC117896819|XP_034661269.1|DSUB
OG0005684	LOC108147545|XP_017129619.1|DELE	LOC117893035|XP_034655291.1|DSUB
OG0005685	LOC108138401|XP_017116071.1|DELE	LOC117891579|XP_034652999.1|DSUB
OG0005686	LOC108140807|XP_017119295.1|DELE	LOC117899794|XP_034665965.1|DSUB
OG0005687	LOC108146543|XP_017128073.1|DELE	LOC117894834|XP_034657973.1|DSUB
OG0005688	LOC108141516|XP_017120434.1|DELE	LOC117891368|XP_034652696.1|DSUB
OG0005689	LOC108141441|XP_017120327.1|DELE	LOC117890316|XP_034650996.1|DSUB
OG0005690	LOC108136770|XP_017113620.1|DELE	LOC117899563|XP_034665559.1|DSUB
OG0005691	LOC108139235|XP_017117391.1|DELE	LOC117898877|XP_034664451.1|DSUB
OG0005692	LOC108137857|XP_017115276.1|DELE	LOC117900697|XP_034667041.1|DSUB
OG0005693	LOC108147551|XP_017129626.1|DELE	LOC117894563|XP_034657577.1|DSUB
OG0005694	LOC108136854|XP_017113778.1|DELE	LOC117897480|XP_034662233.1|DSUB
OG0005695	LOC108136781|XP_017113632.1|DELE	LOC117896762|XP_034661127.1|DSUB
OG0005696	LOC108136783|XP_017113634.1|DELE	LOC117896764|XP_034661130.1|DSUB
OG0005697	LOC108136776|XP_017113626.1|DELE	LOC117896758|XP_034661122.1|DSUB
OG0005698	LOC108143482|XP_017123418.1|DELE	LOC117892696|XP_034654998.1|DSUB
OG0005699	LOC108143868|XP_017123921.1|DELE	LOC117899226|XP_034664991.1|DSUB
OG0005700	LOC108137134|XP_017114171.1|DELE	LOC117903041|XP_034670667.1|DSUB
OG0005701	LOC108148074|XP_017130416.1|DELE	LOC117901623|XP_034668342.1|DSUB
OG0005702	LOC108136616|XP_017113423.1|DELE	LOC117902145|XP_034669175.1|DSUB
OG0005703	LOC108145251|XP_017126017.1|DELE	LOC117891770|XP_034653317.1|DSUB
OG0005704	LOC108134859|XP_017110831.1|DELE	LOC117898502|XP_034663839.1|DSUB
OG0005705	LOC108142762|XP_017122285.1|DELE	LOC117894829|XP_034657968.1|DSUB
OG0005706	LOC108140638|XP_017119049.1|DELE	LOC117898254|XP_034663399.1|DSUB
OG0005707	LOC108137642|XP_017114946.1|DELE	LOC117891264|XP_034652531.1|DSUB
OG0005708	LOC108135909|XP_017112316.1|DELE	LOC117902957|XP_034670489.1|DSUB
OG0005709	LOC108147259|XP_017129145.1|DELE	LOC117896895|XP_034661319.1|DSUB
OG0005710	LOC108136933|XP_017113897.1|DELE	LOC117899281|XP_034665077.1|DSUB
OG0005711	LOC108142271|XP_017121483.1|DELE	LOC117894824|XP_034657962.1|DSUB
OG0005712	LOC108134745|XP_017110673.1|DELE	LOC117900428|XP_034666687.1|DSUB
OG0005713	LOC108147311|XP_017129223.1|DELE	LOC117897334|XP_034661995.1|DSUB
OG0005714	LOC108143022|XP_017122702.1|DELE	LOC117896597|XP_034660914.1|DSUB
OG0005715	LOC108140584|XP_017118955.1|DELE	LOC117896383|XP_034660576.1|DSUB
OG0005716	LOC108143860|XP_017123913.1|DELE	LOC117897090|XP_034661621.1|DSUB
OG0005717	LOC108141155|XP_017119870.1|DELE	LOC117896461|XP_034660685.1|DSUB
OG0005718	LOC108136015|XP_017112434.1|DELE	LOC117899788|XP_034665954.1|DSUB
OG0005719	LOC108147193|XP_017129036.1|DELE	LOC117897273|XP_034661890.1|DSUB
OG0005720	LOC108137021|XP_017114010.1|DELE	LOC117899026|XP_034664677.1|DSUB
OG0005721	LOC108147241|XP_017129128.1|DELE	LOC117897875|XP_034662841.1|DSUB
OG0005722	LOC108141136|XP_017119847.1|DELE	LOC117898891|XP_034664464.1|DSUB
OG0005723	LOC108137498|XP_017114703.1|DELE	LOC117896399|XP_034660600.1|DSUB
OG0005724	LOC108144971|XP_017125608.1|DELE	LOC117890420|XP_034651129.1|DSUB
OG0005725	LOC108140717|XP_017119167.1|DELE	LOC117899088|XP_034664756.1|DSUB
OG0005726	LOC108145595|XP_017126614.1|DELE	LOC117903077|XP_034670763.1|DSUB
OG0005727	LOC108141108|XP_017119808.1|DELE	LOC117898681|XP_034664155.1|DSUB
OG0005728	LOC108139307|XP_017117498.1|DELE	LOC117896861|XP_034661281.1|DSUB
OG0005729	LOC108139228|XP_017117380.1|DELE	LOC117896851|XP_034661266.1|DSUB
OG0005730	LOC108144038|XP_017124164.1|DELE	LOC117897189|XP_034661780.1|DSUB
OG0005731	LOC108144037|XP_017124162.1|DELE	LOC117897188|XP_034661779.1|DSUB
OG0005732	LOC108135119|XP_017111207.1|DELE	LOC117899268|XP_034665057.1|DSUB
OG0005733	LOC108135118|XP_017111203.1|DELE	LOC117899267|XP_034665052.1|DSUB
OG0005734	LOC108143852|XP_017123903.1|DELE	LOC117899577|XP_034665581.1|DSUB
OG0005735	LOC108141134|XP_017119846.1|DELE	LOC117898647|XP_034664108.1|DSUB
OG0005736	LOC108148266|XP_017130707.1|DELE	LOC117896962|XP_034661398.1|DSUB
OG0005737	LOC108139309|XP_017117500.1|DELE	LOC117899573|XP_034665577.1|DSUB
OG0005738	LOC108140540|XP_017118857.1|DELE	LOC117897427|XP_034662156.1|DSUB
OG0005739	LOC108140618|XP_017119020.1|DELE	LOC117899574|XP_034665578.1|DSUB
OG0005740	LOC108147244|XP_017129132.1|DELE	LOC117896886|XP_034661306.1|DSUB
OG0005741	LOC108148390|XP_017130906.1|DELE	LOC117897494|XP_034662275.1|DSUB
OG0005742	LOC108137006|XP_017113992.1|DELE	LOC117898358|XP_034663582.1|DSUB
OG0005743	LOC108144067|XP_017124205.1|DELE	LOC117898234|XP_034663363.1|DSUB
OG0005744	LOC108142899|XP_017122475.1|DELE	LOC117898909|XP_034664488.1|DSUB
OG0005745	LOC108137444|XP_017114597.1|DELE	LOC117897485|XP_034662241.1|DSUB
OG0005746	LOC108137438|XP_017114592.1|DELE	LOC117898086|XP_034663157.1|DSUB
OG0005747	LOC108137497|XP_017114702.1|DELE	LOC117897450|XP_034662185.1|DSUB
OG0005748	LOC108136894|XP_017113840.1|DELE	LOC117897350|XP_034662021.1|DSUB
OG0005749	LOC108137676|XP_017115021.1|DELE	LOC117898150|XP_034663243.1|DSUB
OG0005750	LOC108148368|XP_017130880.1|DELE	LOC117897132|XP_034661691.1|DSUB
OG0005751	LOC108146608|XP_017128144.1|DELE	LOC117893414|XP_034655916.1|DSUB
OG0005752	LOC108141360|XP_017120170.1|DELE	LOC117891538|XP_034652940.1|DSUB
OG0005753	LOC108138831|XP_017116827.1|DELE	LOC117902494|XP_034669809.1|DSUB
OG0005754	LOC108144435|XP_017124808.1|DELE	LOC117892127|XP_034654049.1|DSUB
OG0005755	LOC108144811|XP_017125429.1|DELE	LOC117891025|XP_034652078.1|DSUB
