Orthogroup	DELE.longest_only	DBUS.longest_only
OG0005877	LOC108148159|XP_017130545.1|DELE	LOC108605303|XP_033150426.1|DBUS
OG0005878	LOC108137294|XP_017114404.1|DELE	LOC108605107|XP_033150409.1|DBUS
OG0005879	LOC108142444|XP_017121798.1|DELE	LOC108605755|XP_017851044.1|DBUS
OG0005880	LOC108146610|XP_017128146.1|DELE	LOC108598336|XP_033149616.1|DBUS
OG0005881	LOC108136029|XP_017112450.1|DELE	LOC108599250|XP_017841535.1|DBUS
OG0005882	LOC108141617|XP_017120572.1|DELE	LOC108607002|XP_017853069.1|DBUS
OG0005883	LOC108145835|XP_017126932.1|DELE	LOC108599692|XP_017842175.1|DBUS
OG0005884	LOC108142750|XP_017122265.1|DELE	LOC108600342|XP_017843354.2|DBUS
OG0005885	LOC108146976|XP_017128721.1|DELE	LOC108598541|XP_017840713.2|DBUS
OG0005886	LOC108142672|XP_017122166.1|DELE	LOC108600866|XP_017844161.1|DBUS
OG0005887	LOC108136065|XP_017112498.1|DELE	LOC108600231|XP_017843148.1|DBUS
OG0005888	LOC108138369|XP_017116032.1|DELE	LOC108600483|XP_017843593.1|DBUS
OG0005889	LOC108146916|XP_017128646.1|DELE	LOC108600854|XP_017844145.2|DBUS
OG0005890	LOC108136318|XP_017112907.1|DELE	LOC108607100|XP_017853215.1|DBUS
OG0005891	LOC108135587|XP_017111872.1|DELE	LOC108598507|XP_017840666.1|DBUS
OG0005892	LOC108135676|XP_017112003.1|DELE	LOC108600552|XP_017843702.2|DBUS
OG0005893	LOC108136123|XP_017112601.1|DELE	LOC108600985|XP_017844337.1|DBUS
OG0005894	LOC108136125|XP_017112602.1|DELE	LOC108600986|XP_017844338.1|DBUS
OG0005895	LOC108136126|XP_017112603.1|DELE	LOC108600987|XP_017844339.1|DBUS
OG0005896	LOC108142759|XP_017122283.1|DELE	LOC108600762|XP_017844011.2|DBUS
OG0005897	LOC108146798|XP_017128458.1|DELE	LOC108600704|XP_017843922.1|DBUS
OG0005898	LOC108137681|XP_017115029.1|DELE	LOC108606834|XP_017852808.1|DBUS
OG0005899	LOC108149664|XP_017132898.1|DELE	LOC108596457|XP_017837694.1|DBUS
OG0005900	LOC108137871|XP_017115299.1|DELE	LOC108599817|XP_017842409.2|DBUS
OG0005901	LOC108142003|XP_017121159.1|DELE	LOC108597376|XP_017839399.1|DBUS
OG0005902	LOC108149747|XP_017133027.1|DELE	LOC108595129|XP_017835780.1|DBUS
OG0005903	LOC108136877|XP_017113817.1|DELE	LOC108603574|XP_017847987.1|DBUS
OG0005904	LOC108135487|XP_017111722.1|DELE	LOC108603349|XP_017847571.1|DBUS
OG0005905	LOC108142620|XP_017122093.1|DELE	LOC108600651|XP_017843835.2|DBUS
OG0005906	LOC108145814|XP_017126893.1|DELE	LOC108600350|XP_017843363.2|DBUS
OG0005907	LOC108142504|XP_017121899.1|DELE	LOC108600913|XP_017844234.2|DBUS
OG0005908	LOC108142645|XP_017122132.1|DELE	LOC108599513|XP_017841871.1|DBUS
OG0005909	LOC108143245|XP_017123035.1|DELE	LOC108600692|XP_033149485.1|DBUS
OG0005910	LOC108141330|XP_017120100.1|DELE	LOC108597045|XP_017838833.1|DBUS
OG0005911	LOC108141333|XP_017120105.1|DELE	LOC108596777|XP_017838365.1|DBUS
OG0005912	LOC108144224|XP_017124389.1|DELE	LOC108597015|XP_017838784.1|DBUS
OG0005913	LOC108137374|XP_017114514.1|DELE	LOC108602099|XP_017845612.1|DBUS
OG0005914	LOC108149838|XP_017133202.1|DELE	LOC108595099|XP_017835743.2|DBUS
OG0005915	LOC108149826|XP_017133187.1|DELE	LOC108597773|XP_017839977.1|DBUS
OG0005916	LOC108145492|XP_017126438.1|DELE	LOC108597748|XP_017839944.1|DBUS
OG0005917	LOC108137055|XP_017114052.1|DELE	LOC108595642|XP_017836402.1|DBUS
OG0005918	LOC108138588|XP_017116367.1|DELE	LOC108605663|XP_017850939.1|DBUS
OG0005919	LOC108141349|XP_017120155.1|DELE	LOC108594673|XP_017835263.2|DBUS
OG0005920	LOC108141425|XP_017120293.1|DELE	LOC108597150|XP_017839038.1|DBUS
OG0005921	LOC108146509|XP_017128035.1|DELE	LOC108599463|XP_017841788.1|DBUS
OG0005922	LOC108136309|XP_017112893.1|DELE	LOC108606504|XP_017852159.1|DBUS
OG0005923	LOC108142835|XP_017122389.1|DELE	LOC108599447|XP_017841767.2|DBUS
OG0005924	LOC108146853|XP_017128557.1|DELE	LOC108599451|XP_017841771.1|DBUS
OG0005925	LOC108146850|XP_017128547.1|DELE	LOC108598551|XP_033149414.1|DBUS
OG0005926	LOC108136661|XP_017113474.1|DELE	LOC108606966|XP_017853017.1|DBUS
OG0005927	LOC108148381|XP_017130896.1|DELE	LOC108603420|XP_017847710.1|DBUS
OG0005928	LOC108137283|XP_017114379.1|DELE	LOC108605557|XP_017850809.1|DBUS
OG0005929	LOC108146377|XP_017127857.1|DELE	LOC108601149|XP_017844567.1|DBUS
OG0005930	LOC108144391|XP_017124659.1|DELE	LOC108594700|XP_017835329.1|DBUS
OG0005931	LOC108145124|XP_017125828.1|DELE	LOC108597027|XP_017838803.1|DBUS
OG0005932	LOC108143643|XP_017123644.1|DELE	LOC108597278|XP_017839233.2|DBUS
OG0005933	LOC108149890|XP_017133276.1|DELE	LOC108597703|XP_017839878.1|DBUS
OG0005934	LOC108149796|XP_017133150.1|DELE	LOC108597058|XP_033151010.1|DBUS
OG0005935	LOC108138365|XP_017116024.1|DELE	LOC108600423|XP_017843276.2|DBUS
OG0005936	LOC108135294|XP_017111467.1|DELE	LOC108606827|XP_017852803.1|DBUS
OG0005937	LOC108138376|XP_017116047.1|DELE	LOC108600550|XP_017843698.1|DBUS
OG0005938	LOC108144553|XP_017125016.1|DELE	LOC108595270|XP_017835972.2|DBUS
OG0005939	LOC108135453|XP_017111686.1|DELE	LOC108605832|XP_017851128.1|DBUS
OG0005940	LOC108141800|XP_017120848.1|DELE	LOC108596161|XP_017837154.1|DBUS
OG0005941	LOC108141505|XP_017120422.1|DELE	LOC108596614|XP_017838044.1|DBUS
OG0005942	LOC108136919|XP_017113880.1|DELE, LOC108149897|XP_017133285.1|DELE	LOC108597164|XP_017839064.1|DBUS
OG0005943	LOC108145104|XP_017125789.1|DELE	LOC108596212|XP_017837225.1|DBUS
OG0005944	LOC108145085|XP_017125760.1|DELE	LOC108596416|XP_017837620.2|DBUS
OG0005945	LOC108143542|XP_017123532.1|DELE	LOC108597446|XP_017839500.1|DBUS
OG0005946	LOC108143510|XP_017123470.1|DELE	LOC108596315|XP_017837412.1|DBUS
OG0005947	LOC108144465|XP_017124855.1|DELE	LOC108597121|XP_033148923.1|DBUS
OG0005948	LOC108145669|XP_017126712.1|DELE	LOC108599176|XP_017841452.2|DBUS
OG0005949	LOC108143135|XP_017122870.1|DELE	LOC108599141|XP_017841418.1|DBUS
OG0005950	LOC108134494|XP_017110304.1|DELE	LOC108602886|XP_017846679.1|DBUS
OG0005951	LOC108150239|XP_017133786.1|DELE	LOC108600684|XP_017843881.1|DBUS
OG0005952	LOC108134493|XP_017110302.1|DELE	LOC108608007|XP_017854659.1|DBUS
OG0005953	LOC108149556|XP_017132682.1|DELE	LOC108599476|XP_017841809.1|DBUS
OG0005954	LOC108149443|XP_017132523.1|DELE	LOC108608519|XP_017855410.2|DBUS
OG0005955	LOC108139331|XP_017117531.1|DELE	LOC108603874|XP_017848535.1|DBUS
OG0005956	LOC108144493|XP_017124913.1|DELE	LOC108596998|XP_033151006.1|DBUS
OG0005957	LOC108139127|XP_017117229.1|DELE	LOC108604535|XP_017849539.1|DBUS
OG0005958	LOC108147312|XP_017129224.1|DELE	LOC108603960|XP_017848650.1|DBUS, LOC108606671|XP_017852493.1|DBUS
OG0005959	LOC108142100|XP_017121283.1|DELE	LOC108598753|XP_017840981.1|DBUS
OG0005960	LOC108136557|XP_017113353.1|DELE	LOC108606464|XP_017852076.1|DBUS
OG0005961	LOC108144576|XP_017125057.1|DELE	LOC108597719|XP_017839899.1|DBUS
OG0005962	LOC108143369|XP_017123178.1|DELE	LOC108595868|XP_017836649.1|DBUS
OG0005964	LOC108141860|XP_017120941.1|DELE	LOC108596386|XP_017837546.1|DBUS
OG0005965	LOC108141511|XP_017120428.1|DELE	LOC108595994|XP_017836770.1|DBUS
OG0005966	LOC108137959|XP_017115409.1|DELE	LOC108597343|XP_017839337.1|DBUS
OG0005967	LOC108143530|XP_017123511.1|DELE	LOC108596582|XP_017837993.1|DBUS
OG0005968	LOC108144976|XP_017125613.1|DELE	LOC108595172|XP_017835836.1|DBUS
OG0005969	LOC108144849|XP_017125481.1|DELE	LOC108596753|XP_017838321.1|DBUS
OG0005970	LOC108150329|XP_017133940.1|DELE	LOC108598418|XP_017840534.1|DBUS
OG0005971	LOC108147585|XP_017129713.1|DELE	LOC108596059|XP_017836943.1|DBUS
OG0005972	LOC108142594|XP_017122048.1|DELE	LOC108599971|XP_017842724.1|DBUS
OG0005973	LOC108142341|XP_017121586.1|DELE	LOC108599125|XP_017841404.1|DBUS
OG0005974	LOC108142764|XP_017122287.1|DELE	LOC108599670|XP_017842140.1|DBUS
OG0005975	LOC108142723|XP_017122234.1|DELE	LOC108599972|XP_017842730.1|DBUS
OG0005976	LOC108136798|XP_017113679.1|DELE	LOC108601906|XP_017845371.1|DBUS
OG0005977	LOC108143557|XP_017123555.1|DELE	LOC108595021|XP_017835644.1|DBUS
OG0005978	LOC108144315|XP_017124504.1|DELE	LOC108596762|XP_017838337.1|DBUS
OG0005979	LOC108149138|XP_017132033.1|DELE	LOC108595197|XP_017835873.1|DBUS
OG0005980	LOC108149626|XP_017132845.1|DELE	LOC108596456|XP_017837692.1|DBUS
OG0005981	LOC108137633|XP_017114910.1|DELE	LOC108606236|XP_017851660.1|DBUS
OG0005982	LOC108149662|XP_017132897.1|DELE	LOC108597545|XP_017839638.1|DBUS
OG0005983	LOC108137758|XP_017115149.1|DELE	LOC108605722|XP_017851004.1|DBUS
OG0005984	LOC108150004|XP_017133438.1|DELE	LOC108606928|XP_017852966.1|DBUS
OG0005985	LOC108144430|XP_017124795.1|DELE	LOC108605073|XP_033150300.1|DBUS
OG0005986	LOC108135442|XP_017111671.1|DELE	LOC108606325|XP_017851833.1|DBUS
OG0005987	LOC108147690|XP_017129892.1|DELE	LOC108605472|XP_017850648.1|DBUS
OG0005988	LOC108144866|XP_017125506.1|DELE	LOC108597128|XP_017839001.2|DBUS
OG0005989	LOC108136463|XP_017113148.1|DELE	LOC108597143|XP_017839024.1|DBUS
OG0005990	LOC108144580|XP_017125060.1|DELE	LOC108596378|XP_017837537.1|DBUS
OG0005991	LOC108149723|XP_017132982.1|DELE	LOC108595474|XP_017836213.1|DBUS
OG0005992	LOC108150293|XP_017133886.1|DELE	LOC108600493|XP_017843615.1|DBUS
OG0005993	LOC108150294|XP_017133888.1|DELE	LOC108600494|XP_017843616.1|DBUS
OG0005994	LOC108146917|XP_017128648.1|DELE	LOC108598477|XP_017840615.1|DBUS
OG0005995	LOC108142819|XP_017122369.1|DELE	LOC108598524|XP_017840694.1|DBUS
OG0005998	LOC108136027|XP_017112448.1|DELE	LOC108598878|XP_017841128.2|DBUS
OG0005999	LOC108146462|XP_017127965.1|DELE	LOC108604748|XP_017849824.1|DBUS
OG0006000	LOC108144484|XP_017124899.1|DELE	LOC108597361|XP_017839373.1|DBUS
OG0006001	LOC108147397|XP_017129322.1|DELE	LOC108601091|XP_017844488.1|DBUS
OG0006002	LOC108141478|XP_017120378.1|DELE	LOC108595114|XP_017835762.1|DBUS
OG0006003	LOC108136127|XP_017112604.1|DELE	LOC108598472|XP_017840608.1|DBUS
OG0006004	LOC108141028|XP_017119606.1|DELE	LOC108603049|XP_017846963.1|DBUS
OG0006005	LOC108144375|XP_017124639.1|DELE	LOC108597632|XP_017839766.1|DBUS
OG0006006	LOC108145233|XP_017125988.1|DELE	LOC108595424|XP_017836142.1|DBUS
OG0006007	LOC108135963|XP_017112406.1|DELE	LOC108595078|XP_017835716.1|DBUS
OG0006008	LOC108138898|XP_017116925.1|DELE	LOC108608458|XP_017855327.1|DBUS
OG0006009	LOC108142586|XP_017122034.1|DELE	LOC108600063|XP_017842904.1|DBUS
OG0006010	LOC108146849|XP_017128544.1|DELE	LOC108598178|XP_033149597.1|DBUS
OG0006011	LOC108145999|XP_017127241.1|DELE	LOC108599485|XP_017841820.2|DBUS
OG0006012	LOC108150194|XP_017133687.1|DELE	LOC108598143|XP_033150619.1|DBUS
OG0006013	LOC108144951|XP_017125587.1|DELE	LOC108594902|XP_017835529.1|DBUS
OG0006014	LOC108147002|XP_017128755.1|DELE	LOC108598891|XP_017841140.1|DBUS
OG0006015	LOC108144411|XP_017124744.1|DELE	LOC108595969|XP_017836745.1|DBUS
OG0006016	LOC108149833|XP_017133199.1|DELE	LOC108595472|XP_017836211.1|DBUS
OG0006017	LOC108149721|XP_017132976.1|DELE	LOC108596093|XP_017837002.1|DBUS
OG0006018	LOC108141597|XP_017120533.1|DELE	LOC108596404|XP_017837579.1|DBUS
OG0006019	LOC108141867|XP_017120948.1|DELE	LOC108597479|XP_017839543.1|DBUS
OG0006020	LOC108142807|XP_017122357.1|DELE	LOC108600846|XP_017844134.1|DBUS
OG0006021	LOC108146810|XP_017128484.1|DELE	LOC108601078|XP_033150614.1|DBUS
OG0006022	LOC108149476|XP_017132579.1|DELE	LOC108594310|XP_017834944.1|DBUS
OG0006023	LOC108148858|XP_017131644.1|DELE	LOC108603793|XP_017848378.1|DBUS
OG0006024	LOC108137599|XP_017114822.1|DELE	LOC108605487|XP_017850672.1|DBUS
OG0006025	LOC108137935|XP_017115376.1|DELE	LOC108596696|XP_033148964.1|DBUS
OG0006026	LOC108148754|XP_017131440.1|DELE	LOC108602018|XP_017845510.1|DBUS
OG0006027	LOC108149072|XP_017131930.1|DELE	LOC108597081|XP_017838905.1|DBUS
OG0006028	LOC108149812|XP_017133170.1|DELE	LOC108595187|XP_017835854.1|DBUS, LOC108594939|XP_033149084.1|DBUS
OG0006029	LOC108149790|XP_017133144.1|DELE	LOC108595475|XP_017836214.1|DBUS
OG0006030	LOC108143103|XP_017122814.1|DELE	LOC108604424|XP_017849382.1|DBUS
OG0006031	LOC108144796|XP_017125404.1|DELE	LOC108595167|XP_017835828.1|DBUS
OG0006032	LOC108144530|XP_017124978.1|DELE	LOC108606545|XP_033150502.1|DBUS
OG0006033	LOC108149722|XP_017132977.1|DELE	LOC108596094|XP_017837003.1|DBUS
OG0006034	LOC108140771|XP_017119248.1|DELE	LOC108601447|XP_017844834.1|DBUS
OG0006035	LOC108140566|XP_017118915.1|DELE	LOC108596408|XP_017837588.1|DBUS
OG0006036	LOC108141699|XP_017120671.1|DELE	LOC108607613|XP_017854015.1|DBUS
OG0006037	LOC108149775|XP_017133115.1|DELE	LOC108597455|XP_017839509.1|DBUS
OG0006038	LOC108148389|XP_017130905.1|DELE	LOC108601785|XP_017845200.1|DBUS
OG0006039	LOC108135961|XP_017112403.1|DELE	LOC108597415|XP_017839454.1|DBUS
OG0006040	LOC108147591|XP_017129720.1|DELE	LOC108595208|XP_017835885.1|DBUS
OG0006041	LOC108137586|XP_017114806.1|DELE	LOC108607007|XP_017853076.1|DBUS
OG0006042	LOC108141380|XP_017120209.1|DELE	LOC108596633|XP_017838076.1|DBUS
OG0006043	LOC108135619|XP_017111924.1|DELE	LOC108598358|XP_017840465.1|DBUS
OG0006044	LOC108137303|XP_017114412.1|DELE	LOC108606956|XP_017853002.1|DBUS
OG0006045	LOC108135966|XP_017112413.1|DELE	LOC108595156|XP_017835815.1|DBUS
OG0006046	LOC108144724|XP_017125310.1|DELE	LOC108596449|XP_017837685.1|DBUS
OG0006047	LOC108146908|XP_017128639.1|DELE	LOC108600105|XP_017842964.2|DBUS
OG0006048	LOC108150336|XP_017133950.1|DELE	LOC108598484|XP_017840628.1|DBUS
OG0006049	LOC108137127|XP_017114156.1|DELE	LOC108606517|XP_017852178.1|DBUS
OG0006050	LOC108143000|XP_017122670.1|DELE	LOC108603964|XP_017848654.1|DBUS
OG0006051	LOC108142789|XP_017122324.1|DELE	LOC108599342|XP_017841634.1|DBUS, LOC108606707|XP_017852575.1|DBUS
OG0006052	LOC108141396|XP_017120238.1|DELE	LOC108596896|XP_017838574.1|DBUS
OG0006053	LOC108147533|XP_017129606.1|DELE	LOC108600403|XP_017843444.1|DBUS
OG0006054	LOC108145316|XP_017126165.1|DELE	LOC108607403|XP_033150524.1|DBUS
OG0006056	LOC108141503|XP_017120419.1|DELE	LOC108595488|XP_017836228.1|DBUS
OG0006057	LOC108146225|XP_017127633.1|DELE	LOC108600668|XP_017843852.1|DBUS
OG0006058	LOC108135828|XP_017112199.1|DELE	LOC108604727|XP_017849796.1|DBUS
OG0006059	LOC108146811|XP_017128486.1|DELE	LOC108599661|XP_017842130.2|DBUS
OG0006060	LOC108146812|XP_017128488.1|DELE	LOC108599663|XP_017842132.1|DBUS
OG0006061	LOC108144195|XP_017124353.1|DELE	LOC108606281|XP_017851751.1|DBUS
OG0006062	LOC108136981|XP_017113963.1|DELE	LOC108601966|XP_017845442.1|DBUS
OG0006063	LOC108142116|XP_017121303.1|DELE	LOC108606033|XP_017851354.2|DBUS
OG0006064	LOC108149750|XP_017133030.1|DELE	LOC108597510|XP_017839587.1|DBUS
OG0006065	LOC108146504|XP_017128030.1|DELE	LOC108600082|XP_017842930.2|DBUS
OG0006066	LOC108149659|XP_017132893.1|DELE	LOC108596459|XP_017837697.1|DBUS
OG0006067	LOC108149701|XP_017132959.1|DELE	LOC108596038|XP_017836892.1|DBUS
OG0006068	LOC108134572|XP_017110412.1|DELE	LOC108606276|XP_017851744.1|DBUS
OG0006069	LOC108135615|XP_017111919.1|DELE	LOC108600810|XP_017844084.1|DBUS
OG0006070	LOC108146605|XP_017128142.1|DELE	LOC108603849|XP_017848491.1|DBUS
OG0006071	LOC108140637|XP_017119047.1|DELE	LOC108604444|XP_017849411.1|DBUS
OG0006072	LOC108145658|XP_017126699.1|DELE	LOC108600084|XP_017842932.1|DBUS
OG0006073	LOC108146375|XP_017127853.1|DELE	LOC108600982|XP_017844333.1|DBUS
OG0006074	LOC108149988|XP_017133407.1|DELE	LOC108606926|XP_017852964.1|DBUS
OG0006075	LOC108138532|XP_017116283.1|DELE	LOC108606930|XP_017852969.1|DBUS
OG0006076	LOC108149802|XP_017133157.1|DELE	LOC108596780|XP_017838369.1|DBUS
OG0006077	LOC108146247|XP_017127671.1|DELE	LOC108600570|XP_017843726.1|DBUS
OG0006078	LOC108146289|XP_017127723.1|DELE	LOC108600481|XP_017843589.1|DBUS
OG0006079	LOC108142638|XP_017122123.1|DELE	LOC108601028|XP_017844396.2|DBUS
OG0006080	LOC108142592|XP_017122046.1|DELE	LOC108600017|XP_017842823.2|DBUS
OG0006081	LOC108141539|XP_017120468.1|DELE	LOC108595200|XP_017835877.1|DBUS
OG0006082	LOC108141355|XP_017120162.1|DELE	LOC108595306|XP_017836012.1|DBUS
OG0006083	LOC108146286|XP_017127716.1|DELE	LOC108599881|XP_017842548.1|DBUS
OG0006084	LOC108136120|XP_017112593.1|DELE	LOC108599622|XP_017842070.1|DBUS
OG0006085	LOC108146609|XP_017128145.1|DELE	LOC108598552|XP_017840724.1|DBUS
OG0006086	LOC108146986|XP_017128733.1|DELE	LOC108598335|XP_033149467.1|DBUS
OG0006087	LOC108144740|XP_017125326.1|DELE	LOC108597107|XP_017838969.1|DBUS
OG0006088	LOC108135690|XP_017112021.1|DELE	LOC108598752|XP_017840977.1|DBUS
OG0006089	LOC108147749|XP_017129969.1|DELE	LOC108605680|XP_017850960.1|DBUS
OG0006090	LOC108146477|XP_017127985.1|DELE	LOC108598554|XP_033149691.1|DBUS
OG0006091	LOC108150273|XP_017133848.1|DELE	LOC108599177|XP_017841453.1|DBUS
OG0006092	LOC108137692|XP_017115054.1|DELE	LOC108605655|XP_017850930.1|DBUS
OG0006093	LOC108141509|XP_017120426.1|DELE	LOC108595988|XP_017836765.2|DBUS
OG0006094	LOC108135627|XP_017111936.1|DELE	LOC108600203|XP_017843108.1|DBUS
OG0006095	LOC108143437|XP_017123341.1|DELE	LOC108595065|XP_017835700.1|DBUS
OG0006096	LOC108149726|XP_017132981.1|DELE	LOC117135040|XP_033150761.1|DBUS, LOC108596615|XP_017838046.1|DBUS
OG0006097	LOC108135570|XP_017111820.1|DELE	LOC108600430|XP_033150611.1|DBUS
OG0006098	LOC108145516|XP_017126481.1|DELE	LOC108608350|XP_017855184.1|DBUS
OG0006099	LOC108144183|XP_017124335.1|DELE	LOC108595352|XP_017836065.1|DBUS
OG0006100	LOC108136204|XP_017112699.1|DELE, LOC108135363|XP_017111544.1|DELE	LOC108595436|XP_017836155.1|DBUS
OG0006101	LOC108142117|XP_017121304.1|DELE	LOC108600361|XP_017843386.2|DBUS, LOC117134981|XP_033150555.1|DBUS
OG0006102	LOC108143307|XP_017123111.1|DELE	LOC108594955|XP_017835577.1|DBUS
OG0006103	LOC108144285|XP_017124465.1|DELE	LOC108605065|XP_017850121.1|DBUS
OG0006104	LOC108138556|XP_017116316.1|DELE	LOC108605600|XP_017850866.1|DBUS
OG0006105	LOC108138596|XP_017116375.1|DELE	LOC108604970|XP_017850029.1|DBUS
OG0006106	LOC108143247|XP_017123041.1|DELE	LOC108600951|XP_017844286.1|DBUS
OG0006107	LOC108145445|XP_017126364.1|DELE	LOC108597618|XP_017839747.1|DBUS
OG0006108	LOC108135925|XP_017112358.1|DELE	LOC108606890|XP_017852904.1|DBUS
OG0006109	LOC108150566|XP_017134299.1|DELE	LOC108599886|XP_017842555.1|DBUS
OG0006110	LOC108135679|XP_017112006.1|DELE	LOC108598508|XP_033149516.1|DBUS
OG0006111	LOC108145480|XP_017126424.1|DELE	LOC108595182|XP_017835849.1|DBUS
OG0006112	LOC108144229|XP_017124394.1|DELE	LOC108596774|XP_017838362.1|DBUS
OG0006113	LOC108146953|XP_017128697.1|DELE	LOC108598659|XP_017840859.1|DBUS
OG0006114	LOC108148868|XP_017131657.1|DELE	LOC108603903|XP_017848573.1|DBUS
OG0006115	LOC108137928|XP_017115364.1|DELE	LOC108597767|XP_017839968.1|DBUS
OG0006116	LOC108144762|XP_017125358.1|DELE	LOC108597281|XP_017839237.1|DBUS
OG0006117	LOC108144577|XP_017125058.1|DELE	LOC108597014|XP_017838783.1|DBUS
OG0006118	LOC108144438|XP_017124811.1|DELE	LOC108596056|XP_017836939.1|DBUS
OG0006119	LOC108134670|XP_017110554.1|DELE	LOC108596430|XP_017837644.1|DBUS
OG0006120	LOC108144832|XP_017125458.1|DELE	LOC108595534|XP_017836278.1|DBUS
OG0006121	LOC108146794|XP_017128452.1|DELE	LOC108598908|XP_017841227.2|DBUS
OG0006122	LOC108145279|XP_017126067.1|DELE	LOC108607411|XP_017853684.1|DBUS
OG0006123	LOC108144777|XP_017125375.1|DELE	LOC108596675|XP_017838175.1|DBUS
OG0006124	LOC108136723|XP_017113535.1|DELE	LOC108602218|XP_017845753.1|DBUS
OG0006125	LOC108146803|XP_017128471.1|DELE	LOC108600472|XP_017843575.2|DBUS
OG0006126	LOC108146857|XP_017128563.1|DELE	LOC108600477|XP_017843583.1|DBUS
OG0006127	LOC108136091|XP_017112551.1|DELE	LOC108600462|XP_017843545.2|DBUS
OG0006128	LOC108136135|XP_017112618.1|DELE	LOC108599093|XP_017841372.2|DBUS
OG0006129	LOC108136119|XP_017112591.1|DELE	LOC108600891|XP_017844200.2|DBUS
OG0006130	LOC108136112|XP_017112581.1|DELE	LOC108600464|XP_017843547.1|DBUS
OG0006132	LOC108136098|XP_017112559.1|DELE	LOC108598238|XP_017840341.2|DBUS
OG0006133	LOC108136113|XP_017112582.1|DELE	LOC108600465|XP_017843548.1|DBUS
OG0006134	LOC108136094|XP_017112554.1|DELE	LOC108600060|XP_017842894.2|DBUS
OG0006135	LOC108136069|XP_017112519.1|DELE	LOC108600248|XP_033150602.1|DBUS
OG0006136	LOC108146806|XP_017128480.1|DELE	LOC108600474|XP_017843579.1|DBUS
OG0006137	LOC108136041|XP_017112461.1|DELE	LOC108599356|XP_017841648.1|DBUS
OG0006138	LOC108145376|XP_017126260.1|DELE	LOC108595647|XP_017836411.1|DBUS
OG0006139	LOC108149884|XP_017133269.1|DELE	LOC108597484|XP_017839550.1|DBUS
OG0006140	LOC108144770|XP_017125369.1|DELE	LOC108594987|XP_017835608.1|DBUS
OG0006141	LOC108144562|XP_017125037.1|DELE	LOC108596752|XP_017838318.1|DBUS
OG0006142	LOC108145969|XP_017127188.1|DELE	LOC108598446|XP_017840573.1|DBUS
OG0006143	LOC108146874|XP_017128594.1|DELE	LOC108598561|XP_033149349.1|DBUS
OG0006144	LOC108146951|XP_017128695.1|DELE	LOC108598359|XP_017840468.2|DBUS
OG0006145	LOC108142673|XP_017122168.1|DELE	LOC108599293|XP_017841583.1|DBUS
OG0006146	LOC108149368|XP_017132359.1|DELE	LOC108607596|XP_017854027.2|DBUS
OG0006147	LOC108143033|XP_017122720.1|DELE	LOC108603172|XP_017847218.1|DBUS
OG0006148	LOC108142523|XP_017121931.1|DELE	LOC108601079|XP_017844468.2|DBUS
OG0006149	LOC108146882|XP_017128604.1|DELE	LOC108598401|XP_017840513.1|DBUS
OG0006150	LOC108146880|XP_017128602.1|DELE	LOC108598400|XP_017840512.2|DBUS
OG0006151	LOC108141824|XP_017120892.1|DELE	LOC108599108|XP_017841390.1|DBUS
OG0006152	LOC108143994|XP_017124102.1|DELE	LOC108604338|XP_017849251.1|DBUS
OG0006153	LOC108144862|XP_017125500.1|DELE	LOC108595336|XP_017836044.1|DBUS
OG0006154	LOC108143880|XP_017123941.1|DELE	LOC108601476|XP_017844864.1|DBUS
OG0006155	LOC108142896|XP_017122472.1|DELE	LOC108602602|XP_017846229.1|DBUS
OG0006156	LOC108143912|XP_017123981.1|DELE	LOC108604154|XP_017848966.1|DBUS
OG0006157	LOC108144170|XP_017124319.1|DELE	LOC108595745|XP_017836523.1|DBUS
OG0006158	LOC108146889|XP_017128611.1|DELE	LOC108599477|XP_017841805.1|DBUS
OG0006159	LOC108149691|XP_017132946.1|DELE, LOC108136647|XP_017113462.1|DELE	LOC108594991|XP_017835613.1|DBUS
OG0006160	LOC108144885|XP_017125533.1|DELE	LOC108595327|XP_017836036.1|DBUS
OG0006161	LOC108143403|XP_017123273.1|DELE	LOC108596542|XP_017837923.1|DBUS
OG0006162	LOC108145288|XP_017126091.1|DELE	LOC117134627|XP_033150538.1|DBUS
OG0006163	LOC108149714|XP_017132968.1|DELE	LOC108594935|XP_017835559.1|DBUS
OG0006165	LOC108143273|XP_017123077.1|DELE	LOC108598946|XP_017841205.1|DBUS
OG0006166	LOC108141669|XP_017120631.1|DELE	LOC108600490|XP_033149755.1|DBUS
OG0006168	LOC108140650|XP_017119071.1|DELE	LOC108604962|XP_033150239.1|DBUS
OG0006169	LOC108147626|XP_017129771.1|DELE	LOC108606139|XP_017851482.1|DBUS
OG0006170	LOC108145219|XP_017125963.1|DELE	LOC108594934|XP_017835557.1|DBUS
OG0006171	LOC108135514|XP_017111748.1|DELE	LOC108598882|XP_017841131.2|DBUS
OG0006172	LOC108142185|XP_017121359.1|DELE, LOC108142186|XP_017121360.1|DELE	LOC108597990|XP_017840095.1|DBUS
OG0006173	LOC108147866|XP_017130113.1|DELE, LOC108147864|XP_017130111.1|DELE	LOC108602344|XP_017845932.1|DBUS
OG0006174	LOC108135705|XP_017112037.1|DELE	LOC108598219|XP_017840324.2|DBUS
