Orthogroup	DELE.longest_only	DANA.longest_only
OG0005794	LOC108144544|XP_017125004.1|DELE	LOC6495249|XP_001958759.1|DANA
OG0005795	LOC108135106|XP_017111171.1|DELE	LOC6501272|XP_001954895.1|DANA
OG0005796	LOC108142378|XP_017121700.1|DELE	LOC6506239|XP_014764688.1|DANA
OG0005797	LOC108150216|XP_017133737.1|DELE	LOC6507305|XP_001956281.1|DANA
OG0005798	LOC108139225|XP_017117378.1|DELE	LOC6498853|XP_014765764.1|DANA
OG0005799	LOC108141049|XP_017119681.1|DELE	LOC6499662|XP_032307272.1|DANA
OG0005800	LOC108141241|XP_017119987.1|DELE	LOC6500931|XP_001954193.1|DANA
OG0005801	LOC108141218|XP_017119959.1|DELE	LOC6499663|XP_001954194.1|DANA
OG0005802	LOC108140570|XP_017118930.1|DELE	LOC6501316|XP_001954975.3|DANA
OG0005803	LOC108139218|XP_017117360.1|DELE	LOC6498851|XP_032312269.1|DANA
OG0005804	LOC108136997|XP_017113984.1|DELE	LOC6499545|XP_001954405.1|DANA
OG0005805	LOC108144640|XP_017125168.1|DELE	LOC6494109|XP_032306115.1|DANA
OG0005806	LOC108139371|XP_017117587.1|DELE	LOC6503413|XP_001967476.1|DANA
OG0005807	LOC108139139|XP_017117243.1|DELE	LOC6503407|XP_001967488.2|DANA
OG0005808	LOC108148103|XP_017130437.1|DELE	LOC6502183|XP_001966067.1|DANA
OG0005809	LOC108145859|XP_017126969.1|DELE	LOC6506659|XP_001957462.1|DANA
OG0005810	LOC108141052|XP_017119688.1|DELE	LOC6500933|XP_032307297.1|DANA
OG0005811	LOC108141053|XP_017119690.1|DELE	LOC6499660|XP_001954199.1|DANA
OG0005812	LOC108139335|XP_017117538.1|DELE	LOC6498856|XP_001955791.1|DANA
OG0005813	LOC108135029|XP_017111055.1|DELE	LOC6499932|XP_001953607.1|DANA
OG0005814	LOC108148357|XP_017130864.1|DELE	LOC6499140|XP_001955222.2|DANA
OG0005815	LOC108145072|XP_017125744.1|DELE	LOC6493925|XP_001961314.1|DANA
OG0005816	LOC108142960|XP_017122592.1|DELE	LOC6505622|XP_001964583.2|DANA
OG0005817	LOC108143957|XP_017124044.1|DELE	LOC6501586|XP_001955527.1|DANA
OG0005818	LOC108147297|XP_017129208.1|DELE	LOC6499587|XP_001954341.3|DANA
OG0005819	LOC108141185|XP_017119910.1|DELE	LOC6500434|XP_001953210.1|DANA
OG0005820	LOC108141186|XP_017119911.1|DELE	LOC6500106|XP_001953211.1|DANA
OG0005821	LOC108141204|XP_017119938.1|DELE	LOC6500431|XP_001953203.1|DANA
OG0005822	LOC108135295|XP_017111468.1|DELE	LOC6498247|XP_001962390.1|DANA
OG0005823	LOC108148172|XP_017130560.1|DELE	LOC6502298|XP_001966192.1|DANA
OG0005824	LOC108135052|XP_017111085.1|DELE	LOC6500903|XP_001954134.1|DANA
OG0005825	LOC108150352|XP_017133973.1|DELE	LOC6507897|XP_001956549.1|DANA
OG0005826	LOC108140457|XP_017118682.1|DELE	LOC6503264|XP_001965838.1|DANA
OG0005827	LOC108148937|XP_017131747.1|DELE	LOC6501016|XP_001954379.1|DANA
OG0005828	LOC108142384|XP_017121707.1|DELE	LOC6493777|XP_001958414.1|DANA
OG0005829	LOC108143969|XP_017124061.1|DELE	LOC6500966|XP_001954260.1|DANA
OG0005830	LOC108146112|XP_017127432.1|DELE	LOC6493423|XP_001957721.1|DANA
OG0005831	LOC108145673|XP_017126716.1|DELE	LOC6506521|XP_032310493.1|DANA
OG0005832	LOC108146480|XP_017127995.1|DELE	LOC6506519|XP_032310384.1|DANA
OG0005833	LOC108145864|XP_017126989.1|DELE	LOC6493431|XP_014764379.1|DANA
OG0005834	LOC108145870|XP_017126997.1|DELE	LOC6506511|XP_001957741.1|DANA
OG0005835	LOC108145674|XP_017126718.1|DELE	LOC6493435|XP_001957745.1|DANA
OG0005836	LOC108135636|XP_017111946.1|DELE	LOC6493046|XP_032310225.1|DANA
OG0005837	LOC108139249|XP_017117414.1|DELE	LOC6503414|XP_001967475.1|DANA
OG0005838	LOC108140765|XP_017119240.1|DELE	LOC6499646|XP_032307189.1|DANA
OG0005839	LOC108147991|XP_017130295.1|DELE	LOC6496726|XP_032309166.1|DANA
OG0005840	LOC108137032|XP_017114021.1|DELE	LOC6505801|XP_001964400.1|DANA
OG0005841	LOC108140982|XP_017119541.1|DELE	LOC6500074|XP_014766372.1|DANA
OG0005842	LOC108136173|XP_017112660.1|DELE	LOC6503767|XP_001963780.1|DANA
OG0005843	LOC108143237|XP_017123024.1|DELE	LOC6507241|XP_001956406.1|DANA
OG0005844	LOC108146191|XP_017127590.1|DELE	LOC6506288|XP_001958194.1|DANA
OG0005845	LOC108141154|XP_017119868.1|DELE	LOC6498865|XP_001955779.1|DANA
OG0005846	LOC108143816|XP_017123827.1|DELE	LOC6500063|XP_014766362.1|DANA
OG0005848	LOC108137664|XP_017115001.1|DELE	LOC6502898|XP_032311818.1|DANA
OG0005849	LOC108148151|XP_017130524.1|DELE	LOC6502321|XP_032309033.1|DANA
OG0005850	LOC108134983|XP_017111004.1|DELE	LOC6503205|XP_032311853.1|DANA
OG0005851	LOC108135236|XP_017111387.1|DELE	LOC6497298|XP_001962371.2|DANA
OG0005852	LOC108140787|XP_017119268.1|DELE	LOC6499652|XP_001954211.1|DANA
OG0005853	LOC108135427|XP_017111648.1|DELE	LOC6503857|XP_001963725.1|DANA
OG0005854	LOC108141051|XP_017119687.1|DELE	LOC6499661|XP_032307296.1|DANA
OG0005855	LOC108137122|XP_017114144.1|DELE	LOC6503057|XP_001963343.2|DANA
OG0005856	LOC108134855|XP_017110822.1|DELE	LOC6503215|XP_032311849.1|DANA
OG0005857	LOC108136769|XP_017113619.1|DELE	LOC6500135|XP_001953158.1|DANA
OG0005858	LOC108135157|XP_017111268.1|DELE	LOC6500535|XP_001953408.1|DANA
OG0005859	LOC108148063|XP_017130405.1|DELE	LOC6497202|XP_001962564.2|DANA
OG0005860	LOC108141087|XP_017119758.1|DELE	LOC6500443|XP_032305882.1|DANA
OG0005861	LOC108142964|XP_017122598.1|DELE	LOC6505635|XP_001964560.1|DANA
OG0005862	LOC108145355|XP_017126234.1|DELE	LOC6495433|XP_032306631.1|DANA
OG0005863	LOC108143545|XP_017123542.1|DELE	LOC6495908|XP_001959836.1|DANA
OG0005864	LOC108144033|XP_017124153.1|DELE	LOC6500474|XP_001953293.1|DANA
OG0005865	LOC108139211|XP_017117349.1|DELE	LOC6503397|XP_001967509.1|DANA
OG0005866	LOC108144197|XP_017124355.1|DELE	LOC6494318|XP_001960543.1|DANA
OG0005867	LOC108150445|XP_017134093.1|DELE	LOC6498142|XP_001962164.1|DANA
OG0005868	LOC108149832|XP_017133195.1|DELE	LOC26515287|XP_014764116.1|DANA
OG0005869	LOC108137205|XP_017114285.1|DELE	LOC6504101|XP_001964179.1|DANA
OG0005870	LOC108136316|XP_017112903.1|DELE	LOC6504660|XP_001966455.1|DANA
OG0005871	LOC108136357|XP_017112954.1|DELE	LOC6502162|XP_001966101.1|DANA
OG0005872	LOC108143951|XP_017124035.1|DELE	LOC6500842|XP_032305921.1|DANA
OG0005873	LOC108142994|XP_017122657.1|DELE	LOC6501203|XP_001954757.1|DANA
OG0005874	LOC108134905|XP_017110903.1|DELE	LOC6502589|XP_032312012.1|DANA, LOC116655073|XP_032308017.1|DANA
OG0005875	LOC108145533|XP_017126520.1|DELE	LOC6496498|XP_001961021.1|DANA
OG0005876	LOC108137111|XP_017114125.1|DELE	LOC6502220|XP_032308718.1|DANA
OG0005877	LOC108148159|XP_017130545.1|DELE	LOC116654459|XP_032311828.1|DANA
OG0005878	LOC108137294|XP_017114404.1|DELE	LOC6503596|XP_032308463.1|DANA
OG0005879	LOC108142444|XP_017121798.1|DELE	LOC6502279|XP_001966153.1|DANA
OG0005880	LOC108146610|XP_017128146.1|DELE	LOC6493566|XP_001958009.1|DANA
OG0005881	LOC108136029|XP_017112450.1|DELE	LOC6507805|XP_001956383.1|DANA
OG0005882	LOC108141617|XP_017120572.1|DELE	LOC6501867|XP_001967166.3|DANA
OG0005883	LOC108145835|XP_017126932.1|DELE	LOC6507384|XP_001956113.1|DANA
OG0005884	LOC108142750|XP_017122265.1|DELE	LOC6493065|XP_001956978.1|DANA
OG0005885	LOC108146976|XP_017128721.1|DELE	LOC6493274|XP_014764301.1|DANA
OG0005886	LOC108142672|XP_017122166.1|DELE	LOC6493706|XP_001958275.2|DANA
OG0005887	LOC108136065|XP_017112498.1|DELE	LOC6507250|XP_032309979.1|DANA
OG0005888	LOC108138369|XP_017116032.1|DELE	LOC6506087|XP_032305920.1|DANA, LOC116655747|XP_032309555.1|DANA
OG0005889	LOC108146916|XP_017128646.1|DELE	LOC6493730|XP_001958324.2|DANA
OG0005890	LOC108136318|XP_017112907.1|DELE	LOC6503685|XP_001963932.1|DANA
OG0005891	LOC108135587|XP_017111872.1|DELE	LOC6507902|XP_014765503.2|DANA
OG0005892	LOC108135676|XP_017112003.1|DELE	LOC6507908|XP_001956577.1|DANA
OG0005893	LOC108136123|XP_017112601.1|DELE	LOC6506330|XP_001958087.1|DANA
OG0005894	LOC108136125|XP_017112602.1|DELE	LOC6493603|XP_001958085.1|DANA
OG0005895	LOC108136126|XP_017112603.1|DELE	LOC6506331|XP_001958086.1|DANA
OG0005896	LOC108142759|XP_017122283.1|DELE	LOC6506758|XP_001957297.1|DANA
OG0005897	LOC108146798|XP_017128458.1|DELE	LOC6506108|XP_001958533.1|DANA
OG0005898	LOC108137681|XP_017115029.1|DELE	LOC6503920|XP_001963844.3|DANA
OG0005899	LOC108149664|XP_017132898.1|DELE	LOC6494809|XP_001959619.1|DANA
OG0005900	LOC108137871|XP_017115299.1|DELE	LOC6497695|XP_001961550.1|DANA
OG0005901	LOC108142003|XP_017121159.1|DELE	LOC6494494|XP_001960225.1|DANA
OG0005902	LOC108149747|XP_017133027.1|DELE	LOC6496328|XP_001960709.1|DANA
OG0005903	LOC108136877|XP_017113817.1|DELE	LOC6501036|XP_001954429.2|DANA
OG0005904	LOC108135487|XP_017111722.1|DELE	LOC6501509|XP_001955392.2|DANA
OG0005905	LOC108142620|XP_017122093.1|DELE	LOC6506248|XP_014764693.1|DANA
OG0005906	LOC108145814|XP_017126893.1|DELE	LOC6493644|XP_001958156.3|DANA
OG0005907	LOC108142504|XP_017121899.1|DELE	LOC6507842|XP_001956455.1|DANA
OG0005908	LOC108142645|XP_017122132.1|DELE	LOC6506740|XP_001957326.1|DANA
OG0005909	LOC108143245|XP_017123035.1|DELE	LOC6507787|XP_001956341.2|DANA
OG0005910	LOC108141330|XP_017120100.1|DELE	LOC6494726|XP_001959785.1|DANA
OG0005911	LOC108141333|XP_017120105.1|DELE	LOC6495886|XP_001959784.1|DANA
OG0005912	LOC108144224|XP_017124389.1|DELE	LOC116654454|XP_014763126.1|DANA
OG0005913	LOC108137374|XP_017114514.1|DELE	LOC6500781|XP_001953907.1|DANA
OG0005914	LOC108149838|XP_017133202.1|DELE	LOC6495744|XP_001959479.1|DANA
OG0005915	LOC108149826|XP_017133187.1|DELE	LOC6495745|XP_001959480.1|DANA
OG0005916	LOC108145492|XP_017126438.1|DELE	LOC6494791|XP_001959661.1|DANA
OG0005917	LOC108137055|XP_017114052.1|DELE	LOC6494442|XP_001960309.1|DANA
OG0005918	LOC108138588|XP_017116367.1|DELE	LOC6503926|XP_001963859.1|DANA
OG0005919	LOC108141349|XP_017120155.1|DELE	LOC6495341|XP_032306759.1|DANA
OG0005920	LOC108141425|XP_017120293.1|DELE	LOC6496178|XP_014763656.1|DANA
OG0005921	LOC108146509|XP_017128035.1|DELE	LOC6507590|XP_001955961.3|DANA
OG0005922	LOC108136309|XP_017112893.1|DELE	LOC6503887|XP_001963785.1|DANA
OG0005923	LOC108142835|XP_017122389.1|DELE	LOC6507123|XP_001956631.1|DANA
OG0005924	LOC108146853|XP_017128557.1|DELE	LOC6507121|XP_001956633.1|DANA
OG0005925	LOC108146850|XP_017128547.1|DELE	LOC6506220|XP_001958321.1|DANA
OG0005926	LOC108136661|XP_017113474.1|DELE	LOC6503996|XP_001963976.1|DANA
OG0005927	LOC108148381|XP_017130896.1|DELE	LOC6501425|XP_001955227.1|DANA
OG0005928	LOC108137283|XP_017114379.1|DELE	LOC6501871|XP_014759626.1|DANA
OG0005929	LOC108146377|XP_017127857.1|DELE	LOC6507595|XP_001955972.1|DANA
OG0005930	LOC108144391|XP_017124659.1|DELE	LOC6496252|XP_001960546.2|DANA
OG0005931	LOC108145124|XP_017125828.1|DELE	LOC6493923|XP_001961317.2|DANA
OG0005932	LOC108143643|XP_017123644.1|DELE	LOC26514046|XP_014763969.1|DANA
OG0005933	LOC108149890|XP_017133276.1|DELE	LOC6495070|XP_001959130.1|DANA
OG0005934	LOC108149796|XP_017133150.1|DELE	LOC6496352|XP_001960749.3|DANA
OG0005935	LOC108138365|XP_017116024.1|DELE	LOC6493863|XP_001958581.2|DANA
OG0005936	LOC108135294|XP_017111467.1|DELE	LOC6497292|XP_001962379.1|DANA
OG0005937	LOC108138376|XP_017116047.1|DELE	LOC6506088|XP_001958578.1|DANA
OG0005938	LOC108144553|XP_017125016.1|DELE	LOC6496284|XP_032306440.1|DANA
OG0005939	LOC108135453|XP_017111686.1|DELE	LOC6505046|XP_001965569.1|DANA
OG0005940	LOC108141800|XP_017120848.1|DELE	LOC6496097|XP_014763628.1|DANA
OG0005941	LOC108141505|XP_017120422.1|DELE	LOC6495358|XP_001958657.1|DANA
OG0005942	LOC108136919|XP_017113880.1|DELE, LOC108149897|XP_017133285.1|DELE	LOC6493918|XP_032311489.1|DANA
OG0005943	LOC108145104|XP_017125789.1|DELE	LOC6493920|XP_032311549.1|DANA
OG0005944	LOC108145085|XP_017125760.1|DELE	LOC6496643|XP_001961320.1|DANA
OG0005945	LOC108143542|XP_017123532.1|DELE	LOC6496615|XP_001961266.1|DANA
OG0005946	LOC108143510|XP_017123470.1|DELE	LOC6496244|XP_001960527.2|DANA
OG0005947	LOC108144465|XP_017124855.1|DELE	LOC6496298|XP_001960643.1|DANA
OG0005948	LOC108145669|XP_017126712.1|DELE	LOC6493643|XP_001958153.1|DANA
OG0005949	LOC108143135|XP_017122870.1|DELE	LOC6507786|XP_032310254.1|DANA
OG0005950	LOC108134494|XP_017110304.1|DELE	LOC6497057|XP_001962838.1|DANA
OG0005951	LOC108150239|XP_017133786.1|DELE	LOC6493456|XP_014764384.1|DANA
OG0005952	LOC108134493|XP_017110302.1|DELE	LOC6498447|XP_014762130.1|DANA
OG0005953	LOC108149556|XP_017132682.1|DELE	LOC6497560|XP_001961815.1|DANA
OG0005954	LOC108149443|XP_017132523.1|DELE	LOC6497562|XP_001961811.1|DANA
OG0005955	LOC108139331|XP_017117531.1|DELE	LOC6501254|XP_001954860.2|DANA
OG0005956	LOC108144493|XP_017124913.1|DELE	LOC6494521|XP_001960183.1|DANA
OG0005957	LOC108139127|XP_017117229.1|DELE	LOC6503398|XP_032312330.1|DANA
OG0005958	LOC108147312|XP_017129224.1|DELE	LOC6499574|XP_001954356.1|DANA
OG0005959	LOC108142100|XP_017121283.1|DELE	LOC6497495|XP_001961965.1|DANA
OG0005960	LOC108136557|XP_017113353.1|DELE	LOC6502007|XP_001966859.1|DANA
OG0005961	LOC108144576|XP_017125057.1|DELE	LOC6495609|XP_001959194.1|DANA
OG0005962	LOC108143369|XP_017123178.1|DELE	LOC6495110|XP_001959030.1|DANA
OG0005963	LOC108138310|XP_017115959.1|DELE	LOC6497934|XP_001961748.1|DANA
OG0005964	LOC108141860|XP_017120941.1|DELE	LOC6494487|XP_001960238.1|DANA
OG0005965	LOC108141511|XP_017120428.1|DELE	LOC6494722|XP_001959796.1|DANA
OG0005966	LOC108137959|XP_017115409.1|DELE	LOC6495690|XP_001959389.1|DANA
OG0005967	LOC108143530|XP_017123511.1|DELE	LOC6507956|XP_001959038.1|DANA
OG0005968	LOC108144976|XP_017125613.1|DELE	LOC6495998|XP_014763581.1|DANA
OG0005969	LOC108144849|XP_017125481.1|DELE	LOC6495727|XP_001959448.3|DANA
OG0005970	LOC108150329|XP_017133940.1|DELE	LOC6493477|XP_001957833.1|DANA
OG0005971	LOC108147585|XP_017129713.1|DELE	LOC6496556|XP_001961140.1|DANA
OG0005972	LOC108142594|XP_017122048.1|DELE	LOC6493208|XP_001957264.1|DANA
OG0005973	LOC108142341|XP_017121586.1|DELE	LOC6506241|XP_001958279.1|DANA
OG0005974	LOC108142764|XP_017122287.1|DELE	LOC6493201|XP_032309773.1|DANA
OG0005975	LOC108142723|XP_017122234.1|DELE	LOC6506777|XP_001957263.1|DANA
OG0005976	LOC108136798|XP_017113679.1|DELE	LOC6505722|XP_014760773.1|DANA
OG0005977	LOC108143557|XP_017123555.1|DELE	LOC6495043|XP_001959179.1|DANA
OG0005978	LOC108144315|XP_017124504.1|DELE	LOC6494301|XP_001960572.1|DANA
OG0005979	LOC108149138|XP_017132033.1|DELE	LOC6494802|XP_014762992.1|DANA
OG0005980	LOC108149626|XP_017132845.1|DELE	LOC6495800|XP_032306737.1|DANA
OG0005981	LOC108137633|XP_017114910.1|DELE	LOC6503142|XP_032308959.1|DANA
OG0005982	LOC108149662|XP_017132897.1|DELE	LOC6494808|XP_001959620.1|DANA
OG0005983	LOC108137758|XP_017115149.1|DELE	LOC6502926|XP_001963576.1|DANA
OG0005984	LOC108150004|XP_017133438.1|DELE	LOC6504500|XP_032308148.1|DANA
OG0005985	LOC108144430|XP_017124795.1|DELE	LOC6503104|XP_032308921.1|DANA
OG0005986	LOC108135442|XP_017111671.1|DELE	LOC6503855|XP_001963722.1|DANA
OG0005987	LOC108147690|XP_017129892.1|DELE	LOC6502319|XP_001966228.1|DANA
OG0005988	LOC108144866|XP_017125506.1|DELE	LOC6494324|XP_001960531.1|DANA
OG0005989	LOC108136463|XP_017113148.1|DELE	LOC6494028|XP_032307103.1|DANA
OG0005990	LOC108144580|XP_017125060.1|DELE	LOC6495129|XP_001958992.1|DANA
OG0005991	LOC108149723|XP_017132982.1|DELE	LOC6495410|XP_032306302.1|DANA
OG0005992	LOC108150293|XP_017133886.1|DELE	LOC6493467|XP_001957820.1|DANA
OG0005993	LOC108150294|XP_017133888.1|DELE	LOC6506463|XP_014764776.1|DANA
OG0005994	LOC108146917|XP_017128648.1|DELE	LOC6506359|XP_032309904.1|DANA
OG0005995	LOC108142819|XP_017122369.1|DELE	LOC6506773|XP_001957267.2|DANA
OG0005996	LOC108143156|XP_017122892.1|DELE	LOC6506372|XP_001958005.1|DANA
OG0005998	LOC108136027|XP_017112448.1|DELE	LOC6506325|XP_001958097.1|DANA
OG0005999	LOC108146462|XP_017127965.1|DELE	LOC6507665|XP_001956109.1|DANA
OG0006000	LOC108144484|XP_017124899.1|DELE	LOC6496285|XP_032306664.1|DANA
OG0006001	LOC108147397|XP_017129322.1|DELE	LOC6493333|XP_032310634.1|DANA
OG0006002	LOC108141478|XP_017120378.1|DELE	LOC6494919|XP_001959421.1|DANA
OG0006003	LOC108136127|XP_017112604.1|DELE	LOC6506434|XP_001957885.1|DANA
OG0006004	LOC108141028|XP_017119606.1|DELE	LOC6498883|XP_001955745.1|DANA
OG0006005	LOC108144375|XP_017124639.1|DELE	LOC6495391|XP_001958731.1|DANA
OG0006006	LOC108145233|XP_017125988.1|DELE	LOC6494797|XP_001959649.1|DANA
OG0006007	LOC108135963|XP_017112406.1|DELE	LOC6496648|XP_001961330.1|DANA
OG0006008	LOC108138898|XP_017116925.1|DELE	LOC6498309|XP_001962508.1|DANA
OG0006009	LOC108142586|XP_017122034.1|DELE	LOC6506761|XP_001957288.1|DANA
OG0006010	LOC108146849|XP_017128544.1|DELE	LOC6493571|XP_001958018.3|DANA
OG0006011	LOC108145999|XP_017127241.1|DELE	LOC6506506|XP_001957752.2|DANA
OG0006012	LOC108150194|XP_017133687.1|DELE	LOC6507175|XP_014765091.1|DANA
OG0006013	LOC108144951|XP_017125587.1|DELE	LOC6495772|XP_001959543.2|DANA
OG0006014	LOC108147002|XP_017128755.1|DELE	LOC6493834|XP_001958526.1|DANA
OG0006015	LOC108144411|XP_017124744.1|DELE	LOC6495477|XP_014763323.1|DANA
OG0006016	LOC108149833|XP_017133199.1|DELE	LOC6494781|XP_001959681.1|DANA
OG0006017	LOC108149721|XP_017132976.1|DELE	LOC6495671|XP_001959357.1|DANA
OG0006018	LOC108141597|XP_017120533.1|DELE	LOC6496223|XP_001960480.1|DANA
OG0006019	LOC108141867|XP_017120948.1|DELE	LOC6494488|XP_001960235.1|DANA
OG0006020	LOC108142807|XP_017122357.1|DELE	LOC6506766|XP_001957278.2|DANA
OG0006021	LOC108146810|XP_017128484.1|DELE	LOC6493735|XP_001958336.1|DANA
OG0006022	LOC108149476|XP_017132579.1|DELE	LOC6505788|XP_001965026.1|DANA
OG0006023	LOC108148858|XP_017131644.1|DELE	LOC6501015|XP_001954377.1|DANA
OG0006024	LOC108137599|XP_017114822.1|DELE	LOC116654462|XP_032309354.1|DANA
OG0006025	LOC108137935|XP_017115376.1|DELE	LOC6495681|XP_032306361.1|DANA
OG0006026	LOC108148754|XP_017131440.1|DELE	LOC6498945|XP_014765840.1|DANA
OG0006027	LOC108149072|XP_017131930.1|DELE	LOC6494047|XP_001961084.1|DANA
OG0006028	LOC108149812|XP_017133170.1|DELE	LOC6496337|XP_001960721.1|DANA
OG0006029	LOC108149790|XP_017133144.1|DELE	LOC6495412|XP_001958785.1|DANA
OG0006030	LOC108143103|XP_017122814.1|DELE	LOC6500009|XP_001953415.1|DANA
OG0006031	LOC108144796|XP_017125404.1|DELE	LOC6495139|XP_001958973.3|DANA
OG0006032	LOC108144530|XP_017124978.1|DELE	LOC6504389|XP_014759453.2|DANA
OG0006034	LOC108140771|XP_017119248.1|DELE	LOC6499799|XP_032312230.1|DANA
OG0006035	LOC108140566|XP_017118915.1|DELE	LOC6499271|XP_001954984.1|DANA
OG0006036	LOC108141699|XP_017120671.1|DELE	LOC6504566|XP_001964899.1|DANA
OG0006037	LOC108149775|XP_017133115.1|DELE	LOC6496359|XP_001960760.2|DANA
OG0006038	LOC108148389|XP_017130905.1|DELE	LOC6499149|XP_001955208.2|DANA
OG0006039	LOC108135961|XP_017112403.1|DELE	LOC6496651|XP_001961335.1|DANA
OG0006040	LOC108147591|XP_017129720.1|DELE	LOC6496554|XP_001961133.1|DANA
OG0006041	LOC108137586|XP_017114806.1|DELE	LOC6503038|XP_001963362.1|DANA
OG0006042	LOC108141380|XP_017120209.1|DELE	LOC6496220|XP_032306234.1|DANA
OG0006043	LOC108135619|XP_017111924.1|DELE	LOC6507850|XP_032309899.1|DANA
OG0006044	LOC108137303|XP_017114412.1|DELE	LOC6504785|XP_001966339.2|DANA
OG0006045	LOC108135966|XP_017112413.1|DELE	LOC6499654|XP_001954209.1|DANA
OG0006046	LOC108144724|XP_017125310.1|DELE	LOC6494293|XP_001960586.1|DANA
OG0006047	LOC108146908|XP_017128639.1|DELE	LOC6507961|XP_001956437.2|DANA
OG0006048	LOC108150336|XP_017133950.1|DELE	LOC6507168|XP_001956554.1|DANA
OG0006049	LOC108137127|XP_017114156.1|DELE	LOC6498758|XP_001967263.1|DANA
OG0006050	LOC108143000|XP_017122670.1|DELE	LOC6500567|XP_032306574.1|DANA
OG0006051	LOC108142789|XP_017122324.1|DELE	LOC6503072|XP_001963374.1|DANA
OG0006052	LOC108141396|XP_017120238.1|DELE	LOC6496201|XP_001960436.1|DANA
OG0006053	LOC108147533|XP_017129606.1|DELE	LOC6506206|XP_001958345.1|DANA
OG0006054	LOC108145316|XP_017126165.1|DELE	LOC26514963|XP_014759739.1|DANA
OG0006055	LOC108134791|XP_017110729.1|DELE	LOC6499835|XP_001953813.1|DANA
OG0006056	LOC108141503|XP_017120419.1|DELE	LOC6496219|XP_001960471.1|DANA
OG0006057	LOC108146225|XP_017127633.1|DELE	LOC6507086|XP_001956694.2|DANA
OG0006058	LOC108135828|XP_017112199.1|DELE	LOC6505864|XP_032305524.1|DANA
OG0006059	LOC108146811|XP_017128486.1|DELE	LOC6493733|XP_014764523.1|DANA
OG0006060	LOC108146812|XP_017128488.1|DELE	LOC6506213|XP_032310069.1|DANA
OG0006061	LOC108144195|XP_017124353.1|DELE	LOC6505158|XP_001965457.2|DANA
OG0006062	LOC108136981|XP_017113963.1|DELE	LOC6499537|XP_001954416.1|DANA
OG0006063	LOC108142116|XP_017121303.1|DELE	LOC6496974|XP_001963017.1|DANA
OG0006064	LOC108149750|XP_017133030.1|DELE	LOC6495742|XP_001959476.1|DANA
OG0006065	LOC108146504|XP_017128030.1|DELE	LOC6507544|XP_001955887.1|DANA
OG0006066	LOC108149659|XP_017132893.1|DELE	LOC6494810|XP_001959617.1|DANA
OG0006067	LOC108149701|XP_017132959.1|DELE	LOC6495234|XP_032306929.1|DANA
OG0006068	LOC108134572|XP_017110412.1|DELE	LOC6497734|XP_032307450.1|DANA, LOC6503128|XP_001963474.1|DANA
OG0006069	LOC108135615|XP_017111919.1|DELE	LOC6507205|XP_032310285.1|DANA
OG0006070	LOC108146605|XP_017128142.1|DELE	LOC6506368|XP_001958012.1|DANA
OG0006071	LOC108140637|XP_017119047.1|DELE	LOC6499099|XP_001955304.1|DANA
OG0006072	LOC108145658|XP_017126699.1|DELE	LOC6507497|XP_001955886.1|DANA
OG0006073	LOC108146375|XP_017127853.1|DELE	LOC6492959|XP_001956750.2|DANA
OG0006074	LOC108149988|XP_017133407.1|DELE	LOC6502240|XP_001966047.2|DANA
OG0006075	LOC108138532|XP_017116283.1|DELE	LOC116654453|XP_032308478.1|DANA
OG0006076	LOC108149802|XP_017133157.1|DELE	LOC6494638|XP_001959968.1|DANA
OG0006077	LOC108146247|XP_017127671.1|DELE	LOC6493584|XP_001958040.2|DANA
OG0006078	LOC108146289|XP_017127723.1|DELE	LOC6493583|XP_001958039.1|DANA
OG0006079	LOC108142638|XP_017122123.1|DELE	LOC6506747|XP_014764887.1|DANA
OG0006080	LOC108142592|XP_017122046.1|DELE	LOC6493233|XP_001957321.1|DANA
OG0006081	LOC108141539|XP_017120468.1|DELE	LOC6495326|XP_001958625.1|DANA
OG0006082	LOC108141355|XP_017120162.1|DELE	LOC6495327|XP_001958623.1|DANA
OG0006083	LOC108146286|XP_017127716.1|DELE	LOC6493669|XP_032310594.1|DANA
OG0006084	LOC108136120|XP_017112593.1|DELE	LOC6506729|XP_032310635.1|DANA
OG0006085	LOC108146609|XP_017128145.1|DELE	LOC6506367|XP_001958013.1|DANA
OG0006086	LOC108146986|XP_017128733.1|DELE	LOC6506369|XP_014764721.1|DANA
OG0006087	LOC108144740|XP_017125326.1|DELE	LOC6496273|XP_001960587.2|DANA
OG0006088	LOC108135690|XP_017112021.1|DELE	LOC6507856|XP_001956478.1|DANA
OG0006089	LOC108147749|XP_017129969.1|DELE	LOC6504018|XP_001964014.2|DANA
OG0006090	LOC108146477|XP_017127985.1|DELE	LOC6506908|XP_032309498.1|DANA
OG0006091	LOC108150273|XP_017133848.1|DELE	LOC6507300|XP_001956289.3|DANA
OG0006092	LOC108137692|XP_017115054.1|DELE	LOC26515299|XP_014761228.2|DANA
OG0006093	LOC108141509|XP_017120426.1|DELE	LOC6494723|XP_001959794.1|DANA
OG0006094	LOC108135627|XP_017111936.1|DELE	LOC6507914|XP_032310434.1|DANA
OG0006095	LOC108143437|XP_017123341.1|DELE	LOC6495084|XP_001959098.3|DANA
OG0006096	LOC108149726|XP_017132981.1|DELE	LOC6496368|XP_001960774.1|DANA
OG0006097	LOC108135570|XP_017111820.1|DELE	LOC6506274|XP_032310647.1|DANA
OG0006098	LOC108145516|XP_017126481.1|DELE	LOC6507178|XP_001965325.2|DANA
