Orthogroup	DELE.longest_only	DMEL.longest_only
OG0005254	LOC108138644|XP_017116473.1|DELE	CG13082|NP_609984.2|DMEL
OG0005255	LOC108139007|XP_017117095.1|DELE	CG33116|NP_788074.1|DMEL
OG0005256	LOC108143637|XP_017123639.1|DELE	CG17883|NP_001036448.1|DMEL
OG0005257	LOC108141807|XP_017120861.1|DELE	CG13398|NP_609227.1|DMEL
OG0005258	LOC108141969|XP_017121108.1|DELE	scat|NP_524905.1|DMEL
OG0005259	LOC108138833|XP_017116829.1|DELE	CG33090|NP_788055.2|DMEL
OG0005260	LOC108138836|XP_017116833.1|DELE	mTTF|NP_609709.1|DMEL
OG0005261	LOC108142008|XP_017121164.1|DELE	Cog4|NP_609413.1|DMEL
OG0005262	LOC108149469|XP_017132569.1|DELE	vri|NP_477191.1|DMEL
OG0005263	LOC108138909|XP_017116950.1|DELE	Hasp|NP_001137842.2|DMEL
OG0005264	LOC108140726|XP_017119184.1|DELE	CG14331|NP_001097824.1|DMEL
OG0005265	LOC108138910|XP_017116953.1|DELE	swm|NP_001260586.1|DMEL
OG0005266	LOC108138157|XP_017115735.1|DELE	Mtr4|NP_524929.1|DMEL
OG0005267	LOC108147999|XP_017130310.1|DELE	Arpc5|NP_608693.1|DMEL
OG0005268	LOC108147998|XP_017130308.1|DELE	Drp1|NP_608694.2|DMEL
OG0005269	LOC108147987|XP_017130288.1|DELE	CG31689|NP_001259954.1|DMEL
OG0005270	LOC108134540|XP_017110378.1|DELE	CG6287|NP_609496.1|DMEL
OG0005271	LOC108138891|XP_017116914.1|DELE	mib2|NP_609933.1|DMEL
OG0005272	LOC108138959|XP_017117028.1|DELE	hook|NP_476573.1|DMEL
OG0005273	LOC108149528|XP_017132649.1|DELE	CSN8|NP_723378.2|DMEL
OG0005274	LOC108134512|XP_017110339.1|DELE	CG4751|NP_609495.1|DMEL
OG0005275	LOC108141959|XP_017121090.1|DELE	chico|NP_723540.1|DMEL
OG0005276	LOC108134755|XP_017110686.1|DELE	Drgx|NP_001097075.2|DMEL
OG0005277	LOC108134764|XP_017110698.1|DELE	cutlet|NP_787969.1|DMEL
OG0005278	LOC108143456|XP_017123377.1|DELE	CG13436|NP_611498.1|DMEL
OG0005279	LOC108148196|XP_017130594.1|DELE	Kr-h2|NP_523490.1|DMEL
OG0005280	LOC108148025|XP_017130349.1|DELE	mtRNApol|NP_608565.1|DMEL
OG0005281	LOC108147979|XP_017130275.1|DELE	VGlut|NP_001245848.1|DMEL
OG0005282	LOC108148358|XP_017130866.1|DELE	Madm|NP_649581.1|DMEL
OG0005283	LOC108136952|XP_017113924.1|DELE	Miro|NP_651205.2|DMEL
OG0005284	LOC108149474|XP_017132577.1|DELE	bur|NP_620114.3|DMEL
OG0005285	LOC108149440|XP_017132515.1|DELE	Mcm10|NP_610097.2|DMEL
OG0005286	LOC108147981|XP_017130279.1|DELE	Pino|NP_722679.1|DMEL
OG0005287	LOC108148030|XP_017130358.1|DELE	TBC1D23|NP_608569.1|DMEL
OG0005288	LOC108138146|XP_017115706.1|DELE	CG6055|NP_609122.1|DMEL
OG0005289	LOC108137685|XP_017115043.1|DELE	gus|NP_001246140.1|DMEL
OG0005290	LOC108137480|XP_017114681.1|DELE	CG2931|NP_649552.1|DMEL
OG0005291	LOC108149379|XP_017132394.1|DELE	Drep4|NP_609631.1|DMEL
OG0005292	LOC108149413|XP_017132458.1|DELE	CG31729|NP_609634.1|DMEL
OG0005293	LOC108138347|XP_017116005.1|DELE	CG15269|NP_609739.2|DMEL
OG0005294	LOC108138187|XP_017115789.1|DELE	Pex19|NP_609547.2|DMEL
OG0005295	LOC108149378|XP_017132379.1|DELE	CG44085|NP_001260440.1|DMEL
OG0005296	LOC108148265|XP_017130705.1|DELE	Atg17|NP_649573.2|DMEL
OG0005297	LOC108141977|XP_017121118.1|DELE	d|NP_001188730.1|DMEL
OG0005298	LOC108141904|XP_017121007.1|DELE	und|NP_477373.1|DMEL
OG0005299	LOC108148862|XP_017131651.1|DELE	IntS11|NP_651721.1|DMEL
OG0005300	LOC108138529|XP_017116280.1|DELE	p115|NP_572417.1|DMEL
OG0005301	LOC108141876|XP_017120969.1|DELE	CG13124|NP_001162923.1|DMEL
OG0005302	LOC108144716|XP_017125299.1|DELE	CG9003|NP_001097271.1|DMEL
OG0005303	LOC108138881|XP_017116901.1|DELE	Faf2|NP_477388.1|DMEL
OG0005304	LOC108135255|XP_017111412.1|DELE	HemK1|NP_609031.2|DMEL
OG0005305	LOC108143455|XP_017123376.1|DELE	rig|NP_611499.3|DMEL
OG0005306	LOC108150476|XP_017134160.1|DELE	ppk17|NP_609809.1|DMEL
OG0005307	LOC108134478|XP_017110281.1|DELE	AstC|NP_523542.1|DMEL
OG0005308	LOC108141843|XP_017120922.1|DELE	Myo31DF|NP_523538.1|DMEL
OG0005309	LOC108138805|XP_017116786.1|DELE	CG3277|NP_608762.3|DMEL
OG0005310	LOC108149510|XP_017132626.1|DELE	Ostgamma|NP_609204.2|DMEL
OG0005311	LOC108138266|XP_017115905.1|DELE	PICK1|NP_001285881.1|DMEL
OG0005312	LOC108138117|XP_017115637.1|DELE	Sfmbt|NP_001137821.1|DMEL
OG0005313	LOC108142041|XP_017121206.1|DELE	Pten|NP_477423.1|DMEL
OG0005314	LOC108138197|XP_017115804.1|DELE	Wdr81|NP_609535.1|DMEL
OG0005315	LOC108149383|XP_017132399.1|DELE	MESR3|NP_001260541.1|DMEL
OG0005316	LOC108143457|XP_017123378.1|DELE	Rcd6|NP_611497.1|DMEL
OG0005317	LOC108150492|XP_017134190.1|DELE	glu|NP_723996.1|DMEL
OG0005318	LOC108150555|XP_017134277.1|DELE, LOC108136152|XP_017112640.1|DELE	Marf1|NP_001246133.1|DMEL
OG0005319	LOC108138236|XP_017115849.1|DELE	stc|NP_476599.1|DMEL
OG0005320	LOC108138992|XP_017117070.1|DELE	bwa|NP_001260616.1|DMEL
OG0005321	LOC108134525|XP_017110356.1|DELE	CG33129|NP_788023.1|DMEL
OG0005322	LOC108148021|XP_017130344.1|DELE	CG15356|NP_608633.1|DMEL
OG0005323	LOC108141793|XP_017120826.1|DELE	CG32982|NP_001162916.1|DMEL
OG0005324	LOC108142012|XP_017121170.1|DELE	IP3K1|NP_609313.2|DMEL
OG0005325	LOC108139039|XP_017117141.1|DELE	Rrp1|NP_001137776.1|DMEL
OG0005326	LOC108141719|XP_017120700.1|DELE	CG4036|NP_609314.1|DMEL
OG0005327	LOC108142046|XP_017121214.1|DELE	CG13101|NP_609264.1|DMEL
OG0005328	LOC108140751|XP_017119217.1|DELE	sds22|NP_650619.1|DMEL
OG0005329	LOC108142561|XP_017121991.1|DELE	CG5280|NP_648278.1|DMEL
OG0005330	LOC108142560|XP_017121990.1|DELE	CG5068|NP_648277.3|DMEL
OG0005331	LOC108147848|XP_017130095.1|DELE	ND-B17.2|NP_001137770.1|DMEL
OG0005332	LOC108141828|XP_017120898.1|DELE	phr6-4|NP_477188.1|DMEL
OG0005333	LOC108138352|XP_017116012.1|DELE	crok|NP_609557.1|DMEL
OG0005334	LOC108141689|XP_017120658.1|DELE	mRpS7|NP_523537.1|DMEL
OG0005335	LOC108149110|XP_017131999.1|DELE, LOC108136683|XP_017113494.1|DELE	CG4627|NP_610846.2|DMEL
OG0005336	LOC108141377|XP_017120202.1|DELE	CG1671|NP_610526.1|DMEL
OG0005337	LOC108144648|XP_017125182.1|DELE	Cc2d2a|NP_611229.2|DMEL
OG0005338	LOC108141962|XP_017121092.1|DELE	Sur|NP_001334732.1|DMEL
OG0005339	LOC108141658|XP_017120617.1|DELE	ppk10|NP_001033894.1|DMEL
OG0005340	LOC108142022|XP_017121186.1|DELE	Trp1|NP_723510.1|DMEL
OG0005341	LOC108145521|XP_017126494.1|DELE	CG8635|NP_610401.1|DMEL
OG0005342	LOC108138280|XP_017115923.1|DELE	CycY|NP_609519.1|DMEL
OG0005343	LOC108149665|XP_017132899.1|DELE	CG1620|NP_001260777.1|DMEL
OG0005344	LOC108144271|XP_017124445.1|DELE	CG13186|NP_610725.1|DMEL
OG0005345	LOC108135298|XP_017111472.1|DELE	Phf5a|NP_609038.1|DMEL
OG0005346	LOC108135198|XP_017111309.1|DELE	Gas41|NP_609086.1|DMEL
OG0005347	LOC108149410|XP_017132459.1|DELE	Naprt|NP_001097077.1|DMEL
OG0005348	LOC108141964|XP_017121098.1|DELE	Utx|NP_609368.3|DMEL
OG0005349	LOC108142072|XP_017121247.1|DELE	CG5676|NP_609362.1|DMEL
OG0005350	LOC108134530|XP_017110365.1|DELE	hgo|NP_523544.2|DMEL
OG0005351	LOC108135558|XP_017111803.1|DELE	CG7565|NP_648171.1|DMEL
OG0005352	LOC108141925|XP_017121039.1|DELE	Cnot4|NP_001260343.1|DMEL
OG0005353	LOC108144766|XP_017125362.1|DELE	CG5742|NP_001261069.1|DMEL
OG0005354	LOC108138762|XP_017116659.1|DELE	lilli|NP_523464.1|DMEL
OG0005355	LOC108148977|XP_017131811.1|DELE	smo|NP_523443.1|DMEL
OG0005356	LOC108148950|XP_017131774.1|DELE	CG3625|NP_608514.1|DMEL
OG0005357	LOC108138250|XP_017115879.1|DELE	CG7149|NP_609149.3|DMEL
OG0005358	LOC108150695|XP_017134445.1|DELE	CG43322|NP_609092.1|DMEL
OG0005359	LOC108149171|XP_017132059.1|DELE	Nup214|NP_652039.2|DMEL
OG0005360	LOC108146388|XP_017127871.1|DELE	CG3902|NP_649069.2|DMEL
OG0005361	LOC108135325|XP_017111503.1|DELE	CG6700|NP_609459.1|DMEL
OG0005362	LOC108142002|XP_017121157.1|DELE	CG34159|NP_001097137.1|DMEL
OG0005363	LOC108137818|XP_017115227.1|DELE	sip1|NP_524725.2|DMEL
OG0005364	LOC108136494|XP_017113205.1|DELE, LOC108145526|XP_017126503.1|DELE	CG15651|NP_611531.2|DMEL
OG0005365	LOC108141970|XP_017121109.1|DELE	dia|NP_001246113.1|DMEL
OG0005366	LOC108141921|XP_017121033.1|DELE	cad|NP_001260641.1|DMEL
OG0005367	LOC108141917|XP_017121028.1|DELE	vari|NP_724288.3|DMEL
OG0005368	LOC108142958|XP_017122589.1|DELE	pasi2|NP_649883.1|DMEL
OG0005369	LOC108147943|XP_017130217.1|DELE	CG17652|NP_608617.1|DMEL
OG0005370	LOC108134490|XP_017110298.1|DELE	Ge-1|NP_609486.2|DMEL
OG0005371	LOC108134538|XP_017110374.1|DELE	CG16854|NP_001245974.1|DMEL
OG0005372	LOC108139194|XP_017117321.1|DELE	topi|NP_649945.1|DMEL
OG0005373	LOC108149952|XP_017133356.1|DELE	CG12567|NP_001015384.1|DMEL
OG0005374	LOC108150495|XP_017134194.1|DELE	LSm7|NP_609807.1|DMEL
OG0005375	LOC108150493|XP_017134191.1|DELE	ChLD3|NP_609806.1|DMEL
OG0005376	LOC108134961|XP_017110974.1|DELE	IA-2|NP_608562.4|DMEL
OG0005377	LOC108145972|XP_017127190.1|DELE	alphaCOP|NP_477395.1|DMEL
OG0005378	LOC108147946|XP_017130219.1|DELE	robo2|NP_001259868.1|DMEL
OG0005379	LOC108147818|XP_017130061.1|DELE	CG34174|NP_001097057.1|DMEL
OG0005380	LOC108147982|XP_017130281.1|DELE	robo3|NP_608592.2|DMEL
OG0005381	LOC108149392|XP_017132411.1|DELE	CG5758|NP_609866.1|DMEL
OG0005382	LOC108141787|XP_017120785.1|DELE	sky|NP_001260649.1|DMEL
OG0005383	LOC108135658|XP_017111980.1|DELE	CG7564|NP_648991.1|DMEL
OG0005384	LOC108135043|XP_017111069.1|DELE	CG17931|NP_732133.1|DMEL
OG0005385	LOC108143527|XP_017123501.1|DELE	CG16868|NP_611469.1|DMEL
OG0005386	LOC108137989|XP_017115450.1|DELE	CngA|NP_001188960.1|DMEL
OG0005387	LOC108143849|XP_017123894.1|DELE	how|NP_001262822.1|DMEL
OG0005388	LOC108149500|XP_017132612.1|DELE	CG7382|NP_608929.1|DMEL
OG0005389	LOC108138191|XP_017115793.1|DELE	CG6686|NP_723700.1|DMEL
OG0005390	LOC108147804|XP_017130034.1|DELE	CG44001|NP_608900.3|DMEL
OG0005391	LOC108147807|XP_017130037.1|DELE	CG33995|NP_001033875.1|DMEL
OG0005392	LOC108138771|XP_017116715.1|DELE	Rpb11|NP_609836.1|DMEL
OG0005393	LOC108150656|XP_017134412.1|DELE	CG8031|NP_650252.1|DMEL
OG0005394	LOC108138839|XP_017116839.1|DELE	Lrch|NP_609834.2|DMEL
OG0005395	LOC108149325|XP_017132278.1|DELE	CG10211|NP_609883.1|DMEL
OG0005396	LOC108149371|XP_017132364.1|DELE	Btk29A|NP_001097121.1|DMEL
OG0005397	LOC108149560|XP_017132687.1|DELE	wol|NP_609202.1|DMEL
OG0005398	LOC108137468|XP_017114662.1|DELE	7B2|NP_001014608.1|DMEL
OG0005399	LOC108145528|XP_017126511.1|DELE	CG42326|NP_001286200.1|DMEL
OG0005400	LOC108145529|XP_017126514.1|DELE	CG8172|NP_001097235.2|DMEL
OG0005401	LOC108149412|XP_017132456.1|DELE	CG14275|NP_609211.1|DMEL
OG0005402	LOC108149492|XP_017132602.1|DELE	CG7781|NP_609210.1|DMEL
OG0005403	LOC108149535|XP_017132657.1|DELE	Mettl14|NP_609205.1|DMEL
OG0005404	LOC108149536|XP_017132658.1|DELE	CG7810|NP_609206.1|DMEL
OG0005405	LOC108137553|XP_017114767.1|DELE	CG4329|NP_611687.1|DMEL
OG0005406	LOC108148550|XP_017131090.1|DELE	fj|NP_477483.1|DMEL
OG0005407	LOC108149187|XP_017132096.1|DELE	Gmer|NP_611734.1|DMEL
OG0005408	LOC108147798|XP_017130026.1|DELE	CG3792|NP_608889.1|DMEL
OG0005409	LOC108138293|XP_017115938.1|DELE	CG14535|NP_609156.1|DMEL
OG0005410	LOC108147813|XP_017130045.1|DELE	Tfb5|NP_001137791.2|DMEL
OG0005411	LOC108137891|XP_017115319.1|DELE	Cpr49Af|NP_610775.1|DMEL
OG0005412	LOC108137943|XP_017115390.1|DELE	CG8520|NP_610780.1|DMEL
OG0005413	LOC108145003|XP_017125654.1|DELE	CG13319|NP_610825.2|DMEL
OG0005414	LOC108142226|XP_017121433.1|DELE	CG11699|NP_572728.1|DMEL
OG0005415	LOC108137645|XP_017114959.1|DELE	Usp7|NP_572779.2|DMEL
OG0005416	LOC108149645|XP_017132871.1|DELE	Drat|NP_610293.3|DMEL
OG0005417	LOC108138928|XP_017116987.1|DELE	CG5131|NP_609845.1|DMEL
OG0005418	LOC108141996|XP_017121149.1|DELE	IKKepsilon|NP_724278.1|DMEL
OG0005419	LOC108141981|XP_017121125.1|DELE	TfIIB|NP_476888.1|DMEL
OG0005420	LOC108135259|XP_017111416.1|DELE	sens-2|NP_723223.1|DMEL
OG0005421	LOC108138297|XP_017115941.1|DELE	CG6785|NP_609538.2|DMEL
OG0005422	LOC108136559|XP_017113354.1|DELE	Usp39|NP_573334.1|DMEL
OG0005423	LOC108141831|XP_017120901.1|DELE	Oatp30B|NP_723463.1|DMEL
OG0005424	LOC108145432|XP_017126343.1|DELE	insc|NP_477024.1|DMEL
OG0005425	LOC108134614|XP_017110481.1|DELE	Tob|NP_573104.1|DMEL
OG0005426	LOC108143441|XP_017123343.1|DELE	hig|NP_724773.1|DMEL
OG0005427	LOC108138896|XP_017116923.1|DELE	CG17572|NP_609941.2|DMEL
OG0005428	LOC108134583|XP_017110425.1|DELE	PDZ-GEF|NP_609012.2|DMEL
OG0005429	LOC108135292|XP_017111466.1|DELE	frj|NP_609029.1|DMEL
OG0005430	LOC108135254|XP_017111411.1|DELE	Rchy1|NP_609030.1|DMEL
OG0005431	LOC108135285|XP_017111455.1|DELE	tio|NP_001260679.1|DMEL
OG0005432	LOC108145049|XP_017125718.1|DELE	RpL5|NP_001036387.1|DMEL
OG0005433	LOC108144921|XP_017125575.1|DELE	Vajk4|NP_611205.1|DMEL
OG0005434	LOC108137945|XP_017115396.1|DELE	Clamp|NP_001014498.1|DMEL
OG0005435	LOC108136241|XP_017112771.1|DELE	CG1142|NP_788592.1|DMEL
OG0005436	LOC108136543|XP_017113332.1|DELE	CG3262|NP_610143.3|DMEL
OG0005437	LOC108135751|XP_017112083.1|DELE	Irc|NP_650584.1|DMEL
OG0005438	LOC108149380|XP_017132398.1|DELE	PNUTS|NP_001259850.1|DMEL
OG0005439	LOC108147124|XP_017128905.1|DELE	mRpS21|NP_731803.1|DMEL
OG0005440	LOC108134737|XP_017110643.1|DELE	bark|NP_001245864.1|DMEL
OG0005441	LOC108138269|XP_017115909.1|DELE	kek1|NP_523559.3|DMEL
OG0005442	LOC108138642|XP_017116470.1|DELE	EMC5|NP_609926.1|DMEL
OG0005443	LOC108141682|XP_017120648.1|DELE	CG4995|NP_609380.1|DMEL
OG0005444	LOC108137827|XP_017115240.1|DELE, LOC108149065|XP_017131906.1|DELE	Ent1|NP_722628.1|DMEL
OG0005445	LOC108135322|XP_017111499.1|DELE	CG6431|NP_001188790.1|DMEL
OG0005446	LOC108138682|XP_017116518.1|DELE	CG7367|NP_609175.2|DMEL
OG0005447	LOC108138637|XP_017116464.1|DELE	Marcal1|NP_608883.1|DMEL
OG0005448	LOC108144362|XP_017124615.1|DELE	CG8155|NP_611029.3|DMEL
OG0005449	LOC108134909|XP_017110910.1|DELE	Myb|NP_511170.1|DMEL
OG0005450	LOC108148780|XP_017131480.1|DELE	Noa36|NP_651622.2|DMEL
OG0005451	LOC108149525|XP_017132645.1|DELE	rdo|NP_001286024.1|DMEL
OG0005452	LOC108149186|XP_017132091.1|DELE	YME1L|NP_001246473.1|DMEL
OG0005453	LOC108142887|XP_017122452.1|DELE	tgo|NP_731308.1|DMEL
OG0005454	LOC108138298|XP_017115942.1|DELE	SC35|NP_652612.1|DMEL
OG0005455	LOC108144211|XP_017124374.1|DELE	CG13587|NP_611939.1|DMEL
OG0005456	LOC108138984|XP_017117058.1|DELE	l_2_37Cd|NP_609947.1|DMEL
OG0005457	LOC108139023|XP_017117118.1|DELE	l_2_37Cc|NP_724165.1|DMEL
OG0005458	LOC108147986|XP_017130285.1|DELE	Rim2|NP_608615.1|DMEL
OG0005459	LOC108138989|XP_017117065.1|DELE	jet|NP_608880.2|DMEL
OG0005460	LOC108149540|XP_017132664.1|DELE	Vps52|NP_608931.1|DMEL
OG0005461	LOC108138887|XP_017116908.1|DELE	Rpn3|NP_477300.1|DMEL
OG0005462	LOC108139022|XP_017117117.1|DELE	CG10470|NP_609936.1|DMEL
OG0005463	LOC108143182|XP_017122921.1|DELE	CG5048|NP_648712.1|DMEL
OG0005464	LOC108138690|XP_017116526.1|DELE	Phlpp|NP_609938.1|DMEL
OG0005465	LOC108138739|XP_017116621.1|DELE	Ddc|NP_724163.1|DMEL
OG0005466	LOC108139019|XP_017117111.1|DELE	l_2_37Cb|NP_609946.1|DMEL
OG0005467	LOC108137359|XP_017114485.1|DELE	CCAP|NP_651083.2|DMEL
OG0005468	LOC108149431|XP_017132492.1|DELE	CG8419|NP_609193.1|DMEL
OG0005469	LOC108149366|XP_017132356.1|DELE	CG13390|NP_609218.1|DMEL
OG0005470	LOC108149365|XP_017132354.1|DELE	AlaRS|NP_523511.2|DMEL
OG0005471	LOC108150504|XP_017134206.1|DELE	AspRS-m|NP_001260520.2|DMEL
OG0005472	LOC108150484|XP_017134178.1|DELE	mdy|NP_609813.1|DMEL
OG0005473	LOC108149426|XP_017132482.1|DELE	Hel25E|NP_723089.1|DMEL
OG0005474	LOC108138183|XP_017115785.1|DELE	Patsas|NP_001356957.1|DMEL
OG0005475	LOC108138182|XP_017115784.1|DELE	Ced-12|NP_609548.1|DMEL
OG0005476	LOC108149942|XP_017133349.1|DELE	PIG-X|NP_001286172.1|DMEL
OG0005477	LOC108150229|XP_017133765.1|DELE	CG6216|NP_996042.1|DMEL
OG0005478	LOC108138872|XP_017116888.1|DELE	morgue|NP_608833.1|DMEL
OG0005479	LOC108138871|XP_017116887.1|DELE	Elp3|NP_608834.1|DMEL
OG0005480	LOC108138874|XP_017116889.1|DELE	MFS18|NP_608835.1|DMEL
OG0005481	LOC108134716|XP_017110605.1|DELE	LeuRS|NP_787968.1|DMEL
OG0005482	LOC108134741|XP_017110658.1|DELE	tim|NP_001334730.1|DMEL
OG0005483	LOC108140750|XP_017119216.1|DELE	Ccm3|NP_650459.1|DMEL
OG0005484	LOC108138333|XP_017115986.1|DELE	wor|NP_476601.1|DMEL
OG0005485	LOC108149116|XP_017132006.1|DELE	Dh31-R|NP_001260951.1|DMEL
OG0005486	LOC108149889|XP_017133274.1|DELE	CG8230|NP_610431.1|DMEL
OG0005487	LOC108138753|XP_017116644.1|DELE	CG17264|NP_608736.2|DMEL
OG0005488	LOC108138906|XP_017116946.1|DELE	Ccdc85|NP_608734.2|DMEL
OG0005489	LOC108147965|XP_017130251.1|DELE	Atg4a|NP_608563.1|DMEL
OG0005490	LOC108148069|XP_017130411.1|DELE	ast|NP_523451.2|DMEL
OG0005491	LOC108147921|XP_017130176.1|DELE	Wdr62|NP_001259886.1|DMEL
OG0005492	LOC108148023|XP_017130345.1|DELE	Der-1|NP_608632.1|DMEL
OG0005493	LOC108138659|XP_017116488.1|DELE	bsh|NP_477350.2|DMEL
OG0005494	LOC108141371|XP_017120190.1|DELE	CG12848|NP_652307.1|DMEL
OG0005495	LOC108141316|XP_017120074.1|DELE	Phk-3|NP_611990.1|DMEL
OG0005496	LOC108140736|XP_017119201.1|DELE	Synd|NP_001262786.1|DMEL
OG0005497	LOC108138148|XP_017115709.1|DELE	Pyroxd1|NP_610023.1|DMEL
OG0005498	LOC108138150|XP_017115713.1|DELE	Taf13|NP_610024.1|DMEL
OG0005499	LOC108138147|XP_017115708.1|DELE	neb|NP_476817.1|DMEL
OG0005500	LOC108138151|XP_017115714.1|DELE	fok|NP_542444.1|DMEL
OG0005501	LOC108138961|XP_017117031.1|DELE	Catsup|NP_524931.1|DMEL
OG0005502	LOC108138962|XP_017117032.1|DELE	Ttc19|NP_609934.3|DMEL
OG0005503	LOC108134498|XP_017110309.1|DELE	ab|NP_476562.1|DMEL
OG0005504	LOC108147969|XP_017130257.1|DELE	cpb|NP_477005.1|DMEL
OG0005506	LOC108141868|XP_017120949.1|DELE	CG31678|NP_724277.2|DMEL
OG0005507	LOC108148936|XP_017131749.1|DELE	Rpp30|NP_524749.1|DMEL
OG0005508	LOC108134527|XP_017110360.1|DELE	Dnz1|NP_477449.1|DMEL
OG0005509	LOC108147876|XP_017130123.1|DELE	CG15390|NP_608676.2|DMEL
OG0005510	LOC108149418|XP_017132471.1|DELE	Vajk1|NP_609688.3|DMEL
OG0005511	LOC108147650|XP_017129800.1|DELE	arg|NP_524875.1|DMEL
OG0005512	LOC108148966|XP_017131793.1|DELE	bond|NP_732761.1|DMEL
OG0005513	LOC108148129|XP_017130466.1|DELE	CG32590|NP_727796.1|DMEL
OG0005514	LOC108144018|XP_017124133.1|DELE	pit|NP_732694.2|DMEL
OG0005515	LOC108143451|XP_017123371.1|DELE	CG33671|NP_001260922.1|DMEL
OG0005516	LOC108142127|XP_017121312.1|DELE	gny|NP_609393.1|DMEL
OG0005517	LOC108149339|XP_017132314.1|DELE	CG8475|NP_001260230.1|DMEL
OG0005518	LOC108139001|XP_017117086.1|DELE	CG10348|NP_609904.2|DMEL
OG0005519	LOC108144700|XP_017125279.1|DELE	CCT5|NP_523707.1|DMEL
OG0005520	LOC108135335|XP_017111515.1|DELE	CG31869|NP_001137815.1|DMEL
OG0005521	LOC108135355|XP_017111536.1|DELE	CG6724|NP_609452.1|DMEL
OG0005522	LOC108150108|XP_017133560.1|DELE	Ir68a|NP_648455.2|DMEL
OG0005523	LOC108142095|XP_017121279.1|DELE	CG9257|NP_610087.2|DMEL
OG0005524	LOC108150718|XP_017134499.1|DELE	Caper|NP_609095.1|DMEL
OG0005525	LOC108141720|XP_017120701.1|DELE	CG34183|NP_001097134.1|DMEL
OG0005526	LOC108142136|XP_017121321.1|DELE	Usp14|NP_609377.1|DMEL
OG0005527	LOC108148387|XP_017130903.1|DELE	pho|NP_524630.1|DMEL
OG0005528	LOC108138263|XP_017115898.1|DELE	CG5973|NP_609120.1|DMEL
OG0005529	LOC108150711|XP_017134477.1|DELE	Hr39|NP_476932.1|DMEL
OG0005530	LOC108148047|XP_017130383.1|DELE	CG3104|NP_608724.1|DMEL
OG0005531	LOC108142405|XP_017121741.1|DELE	Tsr1|NP_649304.1|DMEL
OG0005532	LOC108145420|XP_017126321.1|DELE	Sam-S|NP_524923.1|DMEL
OG0005533	LOC108148071|XP_017130413.1|DELE	HemK2|NP_001027221.1|DMEL
OG0005534	LOC108145739|XP_017126791.1|DELE	Psf1|NP_612086.1|DMEL
OG0005535	LOC108147952|XP_017130230.1|DELE	GlyP|NP_722762.1|DMEL
OG0005536	LOC108150525|XP_017134242.1|DELE	CG31743|NP_609820.1|DMEL
OG0005537	LOC108138119|XP_017115641.1|DELE	kmg|NP_609604.1|DMEL
OG0005538	LOC108149490|XP_017132598.1|DELE	ncm|NP_609877.2|DMEL
OG0005539	LOC108138670|XP_017116501.1|DELE	Nedd8|NP_609919.1|DMEL
OG0005540	LOC108137864|XP_017115288.1|DELE	Eaat2|NP_001162844.1|DMEL
OG0005541	LOC108148826|XP_017131579.1|DELE	Tbc1d15-17|NP_608503.1|DMEL
OG0005542	LOC108146057|XP_017127357.1|DELE	Strip|NP_647806.2|DMEL
OG0005543	LOC108138862|XP_017116875.1|DELE	CG10237|NP_609967.1|DMEL
OG0005544	LOC108137836|XP_017115250.1|DELE	ush|NP_001259829.1|DMEL
OG0005545	LOC108134539|XP_017110375.1|DELE	CG33695|NP_001027248.1|DMEL
OG0005546	LOC108141974|XP_017121115.1|DELE	l_2_05287|NP_610086.3|DMEL
OG0005547	LOC108149229|XP_017132150.1|DELE	Scgalpha|NP_001260246.1|DMEL
OG0005548	LOC108149429|XP_017132488.1|DELE	CG7806|NP_609207.1|DMEL
OG0005549	LOC108149493|XP_017132603.1|DELE	strat|NP_609209.2|DMEL
OG0005550	LOC108149449|XP_017132528.1|DELE	Bsg25D|NP_001260093.1|DMEL
OG0005551	LOC108145194|XP_017125924.1|DELE	CG15084|NP_611383.1|DMEL
OG0005552	LOC108145179|XP_017125904.1|DELE	MetRS|NP_611382.1|DMEL
OG0005553	LOC108147968|XP_017130256.1|DELE	CG17660|NP_608612.3|DMEL
OG0005554	LOC108149313|XP_017132259.1|DELE	tutl|NP_001303307.1|DMEL
OG0005555	LOC108149504|XP_017132621.1|DELE	RpL40|NP_476776.1|DMEL
OG0005556	LOC108149479|XP_017132588.1|DELE	CG3702|NP_608819.1|DMEL
OG0005557	LOC108150418|XP_017134064.1|DELE	Tsen2|NP_723994.2|DMEL
OG0005558	LOC108137661|XP_017114985.1|DELE	CG34408|NP_001285078.1|DMEL
OG0005559	LOC108141827|XP_017120897.1|DELE	brun|NP_610044.2|DMEL
OG0005560	LOC108150496|XP_017134195.1|DELE	VhaSFD|NP_723992.1|DMEL
OG0005561	LOC108136629|XP_017113436.1|DELE	CG12081|NP_572494.1|DMEL
OG0005562	LOC108138859|XP_017116869.1|DELE	mxt|NP_001162874.1|DMEL
OG0005563	LOC108145332|XP_017126202.1|DELE	Zyx|NP_652015.1|DMEL
OG0005564	LOC108141837|XP_017120910.1|DELE	Ufd4|NP_609369.1|DMEL
OG0005565	LOC108138828|XP_017116820.1|DELE	CG15141|NP_609837.1|DMEL
OG0005566	LOC108138829|XP_017116821.1|DELE	Rsph9|NP_724049.1|DMEL
OG0005567	LOC108143045|XP_017122741.1|DELE	Ets96B|NP_996290.1|DMEL
OG0005568	LOC108147785|XP_017130014.1|DELE	CG14043|NP_608886.1|DMEL
