Orthogroup	DELE.longest_only	DVIR.longest_only
OG0006474	LOC108144181|XP_017124334.1|DELE	LOC6625658|XP_002049008.1|DVIR
OG0006475	LOC108148354|XP_017130859.1|DELE	LOC6634948|XP_002058536.2|DVIR
OG0006476	LOC108136656|XP_017113470.1|DELE	LOC6633571|XP_002057075.1|DVIR
OG0006477	LOC108135939|XP_017112376.1|DELE	LOC6631645|XP_032296171.1|DVIR
OG0006478	LOC108136738|XP_017113568.1|DELE	LOC6630768|XP_002054826.2|DVIR
OG0006479	LOC108136731|XP_017113547.1|DELE	LOC6630769|XP_032294892.1|DVIR
OG0006480	LOC108149607|XP_017132795.1|DELE	LOC6625679|XP_002048797.1|DVIR
OG0006481	LOC108138312|XP_017115957.1|DELE	LOC6627862|XP_002052281.1|DVIR
OG0006482	LOC108148795|XP_017131504.1|DELE	LOC6630480|XP_032294006.1|DVIR
OG0006483	LOC108143763|XP_017123781.1|DELE	LOC6632509|XP_002056014.2|DVIR
OG0006484	LOC108144023|XP_017124138.1|DELE	LOC6632510|XP_015025912.1|DVIR
OG0006485	LOC108144048|XP_017124179.1|DELE	LOC6632784|XP_002055866.1|DVIR
OG0006486	LOC108135955|XP_017112398.1|DELE	LOC6629952|XP_002053610.1|DVIR
OG0006487	LOC108135141|XP_017111240.1|DELE	LOC6630567|XP_002054384.1|DVIR
OG0006488	LOC108145694|XP_017126742.1|DELE	LOC6622953|XP_002047086.1|DVIR
OG0006489	LOC108147179|XP_017129009.1|DELE	LOC6631216|XP_002053959.3|DVIR
OG0006490	LOC108140696|XP_017119135.1|DELE	LOC6632998|XP_002056356.1|DVIR
OG0006491	LOC108149398|XP_017132422.1|DELE	LOC6628337|XP_002052668.1|DVIR
OG0006492	LOC108148284|XP_017130738.1|DELE	LOC6629423|XP_002054355.1|DVIR
OG0006493	LOC108136282|XP_017112856.1|DELE	LOC6631955|XP_032295211.1|DVIR
OG0006494	LOC108137683|XP_017115032.1|DELE	LOC6633723|XP_032296597.1|DVIR
OG0006495	LOC108134820|XP_017110763.1|DELE	LOC6635289|XP_002058799.2|DVIR
OG0006496	LOC108136786|XP_017113638.1|DELE	LOC6634850|XP_002058640.1|DVIR
OG0006497	LOC108136860|XP_017113788.1|DELE	LOC6632409|XP_002056205.1|DVIR
OG0006498	LOC108136857|XP_017113785.1|DELE	LOC6632411|XP_002056207.2|DVIR
OG0006499	LOC108142973|XP_017122612.1|DELE	LOC6631040|XP_032294893.1|DVIR
OG0006500	LOC108141730|XP_017120712.1|DELE	LOC6628852|XP_032293426.1|DVIR
OG0006501	LOC108148680|XP_017131307.1|DELE	LOC6633176|XP_002056158.2|DVIR
OG0006502	LOC108148691|XP_017131326.1|DELE	LOC6632432|XP_002056162.1|DVIR
OG0006503	LOC108148690|XP_017131325.1|DELE	LOC6632434|XP_002056164.2|DVIR
OG0006504	LOC108148689|XP_017131322.1|DELE	LOC6632435|XP_002056165.1|DVIR
OG0006505	LOC108148545|XP_017131079.1|DELE	LOC6632816|XP_002055903.1|DVIR
OG0006507	LOC108140780|XP_017119257.1|DELE	LOC6632944|XP_032289845.1|DVIR
OG0006508	LOC108140753|XP_017119221.1|DELE	LOC6632946|XP_002056769.2|DVIR
OG0006509	LOC108147746|XP_017129966.1|DELE	LOC6634458|XP_002057946.2|DVIR
OG0006510	LOC108135865|XP_017112256.1|DELE	LOC6631136|XP_002053032.1|DVIR
OG0006511	LOC108134959|XP_017110975.1|DELE	LOC6632373|XP_002056203.2|DVIR
OG0006512	LOC108140482|XP_017118715.1|DELE	LOC6629962|XP_032295048.1|DVIR
OG0006513	LOC108150596|XP_017134341.1|DELE	LOC6632368|XP_032289533.1|DVIR
OG0006514	LOC108143845|XP_017123885.1|DELE	LOC6631145|XP_002054248.1|DVIR
OG0006515	LOC108135773|XP_017112118.1|DELE	LOC6631148|XP_002054251.1|DVIR
OG0006516	LOC108143093|XP_017122802.1|DELE	LOC6630601|XP_032288781.1|DVIR
OG0006517	LOC108143079|XP_017122784.1|DELE	LOC6630599|XP_002053018.1|DVIR
OG0006518	LOC108142945|XP_017122527.1|DELE	LOC6630600|XP_032296737.1|DVIR
OG0006519	LOC108143080|XP_017122785.1|DELE	LOC6630598|XP_002053017.2|DVIR
OG0006520	LOC108148793|XP_017131501.1|DELE	LOC6635086|XP_002058416.1|DVIR
OG0006521	LOC108139353|XP_017117566.1|DELE	LOC6630164|XP_002054784.1|DVIR
OG0006522	LOC108148831|XP_017131584.1|DELE	LOC6635224|XP_002058412.2|DVIR
OG0006523	LOC108140664|XP_017119086.1|DELE	LOC6633083|XP_002055961.1|DVIR
OG0006524	LOC108135264|XP_017111427.1|DELE	LOC6627292|XP_002052464.2|DVIR
OG0006525	LOC108134825|XP_017110768.1|DELE	LOC6634761|XP_032296444.1|DVIR
OG0006526	LOC108148221|XP_017130624.1|DELE	LOC6635128|XP_002058545.1|DVIR
OG0006527	LOC108148418|XP_017130947.1|DELE	LOC6635129|XP_002058546.1|DVIR
OG0006528	LOC108148218|XP_017130619.1|DELE	LOC6635130|XP_002058547.1|DVIR
OG0006529	LOC108148411|XP_017130935.1|DELE	LOC6635132|XP_002058549.1|DVIR
OG0006530	LOC108148209|XP_017130605.1|DELE	LOC6635134|XP_002058551.3|DVIR
OG0006531	LOC108148336|XP_017130827.1|DELE	LOC6634905|XP_032295297.1|DVIR
OG0006532	LOC108148388|XP_017130904.1|DELE	LOC6634912|XP_002058564.2|DVIR
OG0006533	LOC108143650|XP_017123651.1|DELE	LOC6626885|XP_032292805.1|DVIR
OG0006534	LOC108140640|XP_017119052.1|DELE	LOC6633078|XP_002055956.1|DVIR
OG0006535	LOC108136690|XP_017113502.1|DELE	LOC6635009|XP_032295176.1|DVIR
OG0006536	LOC108148317|XP_017130796.1|DELE	LOC6630306|XP_002054191.1|DVIR
OG0006537	LOC108148925|XP_017131731.1|DELE	LOC6631110|XP_002054134.1|DVIR
OG0006538	LOC108147163|XP_017128985.1|DELE	LOC6629787|XP_015026850.1|DVIR
OG0006539	LOC108148653|XP_017131272.1|DELE	LOC6634867|XP_002058702.1|DVIR
OG0006540	LOC108143928|XP_017124000.1|DELE	LOC6630408|XP_002054196.2|DVIR
OG0006541	LOC108148951|XP_017131772.1|DELE	LOC6634962|XP_032294884.1|DVIR
OG0006542	LOC108148953|XP_017131775.1|DELE	LOC6634963|XP_002058597.1|DVIR
OG0006543	LOC108148735|XP_017131402.1|DELE	LOC6630576|XP_002053925.3|DVIR
OG0006544	LOC108140760|XP_017119235.1|DELE	LOC6632869|XP_002056555.1|DVIR
OG0006545	LOC108137612|XP_017114876.1|DELE	LOC6632185|XP_002055640.1|DVIR
OG0006546	LOC108148664|XP_017131290.1|DELE	LOC6635156|XP_002058350.2|DVIR
OG0006547	LOC108142979|XP_017122625.1|DELE	LOC6630338|XP_002053013.3|DVIR
OG0006548	LOC108147327|XP_017129243.1|DELE	LOC6632246|XP_002056075.1|DVIR
OG0006549	LOC108135167|XP_017111280.1|DELE	LOC6629511|XP_002053171.1|DVIR
OG0006550	LOC108142961|XP_017122594.1|DELE	LOC6629749|XP_002053891.1|DVIR
OG0006551	LOC108136631|XP_017113438.1|DELE	LOC6631343|XP_002055780.1|DVIR
OG0006552	LOC108136602|XP_017113409.1|DELE	LOC6631340|XP_002055777.1|DVIR
OG0006553	LOC108148944|XP_017131766.1|DELE	LOC6630579|XP_002053928.1|DVIR
OG0006554	LOC108141043|XP_017119664.1|DELE	LOC6635073|XP_032295030.1|DVIR
OG0006555	LOC108141104|XP_017119801.1|DELE	LOC6634969|XP_002058716.1|DVIR
OG0006556	LOC108139349|XP_017117562.1|DELE	LOC6635005|XP_002058518.1|DVIR
OG0006557	LOC108140601|XP_017118999.1|DELE	LOC6630559|XP_002053277.1|DVIR
OG0006558	LOC108148769|XP_017131463.1|DELE	LOC6630314|XP_032294014.1|DVIR
OG0006559	LOC108139294|XP_017117480.1|DELE	LOC6629921|XP_002054555.1|DVIR
OG0006560	LOC108148554|XP_017131091.1|DELE	LOC6631268|XP_032290575.1|DVIR
OG0006561	LOC108148553|XP_017131089.1|DELE	LOC6631269|XP_002053821.1|DVIR
OG0006562	LOC108148855|XP_017131633.1|DELE	LOC6630619|XP_032293993.1|DVIR
OG0006563	LOC108134783|XP_017110721.1|DELE	LOC6629928|XP_002054329.1|DVIR
OG0006564	LOC108134798|XP_017110737.1|DELE	LOC6629930|XP_032294959.1|DVIR
OG0006565	LOC108135140|XP_017111238.1|DELE	LOC6629982|XP_032294992.1|DVIR
OG0006566	LOC108139190|XP_017117307.1|DELE	LOC6630401|XP_032295248.1|DVIR
OG0006567	LOC108148847|XP_017131620.1|DELE	LOC6629309|XP_002052973.3|DVIR
OG0006568	LOC108148846|XP_017131618.1|DELE	LOC6630925|XP_032294779.1|DVIR
OG0006569	LOC108147388|XP_017129312.1|DELE	LOC6624704|XP_002047198.1|DVIR
OG0006570	LOC108141106|XP_017119805.1|DELE	LOC6632954|XP_002056571.1|DVIR
OG0006571	LOC108148955|XP_017131777.1|DELE	LOC6629689|XP_002053970.1|DVIR
OG0006572	LOC108150006|XP_017133446.1|DELE	LOC26530805|XP_015026263.1|DVIR
OG0006573	LOC108148365|XP_017130873.1|DELE	LOC6633201|XP_002056688.1|DVIR
OG0006574	LOC108140728|XP_017119186.1|DELE	LOC6631137|XP_032288736.1|DVIR
OG0006575	LOC108148484|XP_017131007.1|DELE	LOC6632719|XP_002055830.1|DVIR
OG0006576	LOC108143042|XP_017122734.1|DELE	LOC6629272|XP_032288728.1|DVIR
OG0006577	LOC108144047|XP_017124178.1|DELE	LOC6632785|XP_002055867.2|DVIR
OG0006578	LOC108143041|XP_017122732.1|DELE	LOC6629271|XP_015027295.1|DVIR
OG0006579	LOC108142110|XP_017121294.1|DELE	LOC6628147|XP_002052434.1|DVIR
OG0006580	LOC108140776|XP_017119252.1|DELE	LOC6630496|XP_002054390.1|DVIR
OG0006581	LOC108141105|XP_017119803.1|DELE	LOC6632957|XP_002056574.2|DVIR
OG0006582	LOC108140630|XP_017119038.1|DELE	LOC6629286|XP_002054694.1|DVIR
OG0006583	LOC108140743|XP_017119209.1|DELE	LOC6630693|XP_032295319.1|DVIR
OG0006584	LOC108134746|XP_017110674.1|DELE	LOC6628378|XP_002052630.1|DVIR
OG0006585	LOC108149374|XP_017132371.1|DELE	LOC6628924|XP_015028714.1|DVIR
OG0006586	LOC108148752|XP_017131437.1|DELE	LOC6635222|XP_002058410.1|DVIR
OG0006587	LOC108148749|XP_017131432.1|DELE	LOC6635221|XP_002058409.1|DVIR
OG0006588	LOC108135206|XP_017111323.1|DELE	LOC6632296|XP_032288889.1|DVIR
OG0006589	LOC108148304|XP_017130774.1|DELE	LOC6631160|XP_032291524.1|DVIR
OG0006590	LOC108148383|XP_017130898.1|DELE	LOC6631166|XP_032290320.1|DVIR
OG0006591	LOC108142459|XP_017121825.1|DELE	LOC6623888|XP_002048268.2|DVIR
OG0006592	LOC108135169|XP_017111282.1|DELE	LOC6632730|XP_002056053.1|DVIR
OG0006593	LOC108135168|XP_017111281.1|DELE	LOC6632731|XP_002056054.2|DVIR
OG0006594	LOC108150374|XP_017134003.1|DELE	LOC6623327|XP_002047290.3|DVIR
OG0006595	LOC108141407|XP_017120260.1|DELE	LOC6625001|XP_032292332.1|DVIR
OG0006597	LOC108146098|XP_017127413.1|DELE	LOC6624659|XP_015030892.1|DVIR
OG0006598	LOC108142019|XP_017121183.1|DELE	LOC6634138|XP_002057424.2|DVIR
OG0006599	LOC108150129|XP_017133585.1|DELE	LOC6623577|XP_002047808.1|DVIR
OG0006600	LOC108142547|XP_017121965.1|DELE	LOC6622990|XP_015031142.1|DVIR
OG0006601	LOC108146598|XP_017128135.1|DELE	LOC6623236|XP_002046735.1|DVIR
OG0006602	LOC108146600|XP_017128136.1|DELE	LOC6623315|XP_002046736.1|DVIR
OG0006603	LOC108146921|XP_017128654.1|DELE	LOC6623228|XP_002046737.1|DVIR
OG0006604	LOC108145687|XP_017126732.1|DELE	LOC6622447|XP_002047129.2|DVIR
OG0006605	LOC108141248|XP_017119996.1|DELE	LOC6633638|XP_002056832.1|DVIR
OG0006606	LOC108142247|XP_017121456.1|DELE	LOC6623595|XP_002047337.2|DVIR
OG0006607	LOC108150199|XP_017133699.1|DELE	LOC6622699|XP_002047226.1|DVIR
OG0006608	LOC108137439|XP_017114593.1|DELE	LOC6632580|XP_002056745.1|DVIR
OG0006609	LOC108143971|XP_017124064.1|DELE	LOC6630229|XP_002054569.1|DVIR
OG0006610	LOC108146148|XP_017127493.1|DELE	LOC6624407|XP_032291181.1|DVIR
OG0006611	LOC108146159|XP_017127530.1|DELE	LOC6624494|XP_015031268.1|DVIR
OG0006612	LOC108146161|XP_017127537.1|DELE	LOC6624503|XP_002047156.1|DVIR
OG0006613	LOC108146160|XP_017127536.1|DELE	LOC6624567|XP_002047155.1|DVIR
OG0006614	LOC108146445|XP_017127943.1|DELE	LOC6624337|XP_002047154.1|DVIR
OG0006615	LOC108146284|XP_017127714.1|DELE	LOC6624083|XP_002047150.1|DVIR
OG0006616	LOC108150205|XP_017133706.1|DELE	LOC6623103|XP_002046788.2|DVIR
OG0006617	LOC108135631|XP_017111940.1|DELE	LOC6623543|XP_002046816.1|DVIR
OG0006618	LOC108150220|XP_017133752.1|DELE	LOC6622815|XP_002047057.1|DVIR
OG0006619	LOC108146034|XP_017127315.1|DELE	LOC6623935|XP_002047425.1|DVIR
OG0006620	LOC108146397|XP_017127885.1|DELE	LOC6622191|XP_032290357.1|DVIR
OG0006621	LOC108146867|XP_017128583.1|DELE	LOC6624318|XP_002046393.1|DVIR
OG0006622	LOC108146223|XP_017127630.1|DELE	LOC6622999|XP_002047087.1|DVIR
OG0006623	LOC108146332|XP_017127787.1|DELE	LOC6623038|XP_002047091.3|DVIR
OG0006624	LOC108145093|XP_017125774.1|DELE	LOC6626705|XP_002050467.1|DVIR
OG0006625	LOC108145096|XP_017125777.1|DELE	LOC6626706|XP_002050468.1|DVIR
OG0006626	LOC108147016|XP_017128762.1|DELE	LOC6625531|XP_002051013.1|DVIR
OG0006627	LOC108145490|XP_017126436.1|DELE	LOC6627178|XP_002050396.1|DVIR
OG0006628	LOC108145438|XP_017126351.1|DELE	LOC6627179|XP_032292471.1|DVIR
OG0006629	LOC108145478|XP_017126420.1|DELE	LOC6626279|XP_002050166.2|DVIR
OG0006630	LOC108144208|XP_017124368.1|DELE	LOC6625403|XP_032292007.1|DVIR
OG0006631	LOC108135513|XP_017111747.1|DELE	LOC6623989|XP_002048304.1|DVIR
OG0006632	LOC108143408|XP_017123286.1|DELE	LOC6625206|XP_002050622.1|DVIR
OG0006633	LOC108146279|XP_017127708.1|DELE	LOC6622253|XP_002046374.1|DVIR
OG0006634	LOC108149258|XP_017132192.1|DELE	LOC6628375|XP_002052875.2|DVIR
OG0006635	LOC108147970|XP_017130259.1|DELE	LOC6628671|XP_002051845.1|DVIR
OG0006636	LOC108148174|XP_017130563.1|DELE	LOC6633672|XP_002056931.1|DVIR
OG0006637	LOC108142610|XP_017122073.1|DELE	LOC6623621|XP_002047333.1|DVIR
OG0006638	LOC108143520|XP_017123493.1|DELE	LOC6625708|XP_002050329.1|DVIR
OG0006639	LOC108143413|XP_017123292.1|DELE	LOC6625704|XP_032292656.1|DVIR
OG0006640	LOC108147061|XP_017128839.1|DELE	LOC6625055|XP_002050589.2|DVIR
OG0006641	LOC108141337|XP_017120125.1|DELE	LOC6625714|XP_032292653.1|DVIR
OG0006642	LOC108149181|XP_017132086.1|DELE	LOC6627025|XP_002050585.1|DVIR
OG0006643	LOC108144516|XP_017124945.1|DELE	LOC6625740|XP_002050000.1|DVIR
OG0006644	LOC108150328|XP_017133939.1|DELE	LOC6623159|XP_002048553.1|DVIR
OG0006645	LOC108138824|XP_017116814.1|DELE	LOC6634314|XP_032289013.1|DVIR
OG0006646	LOC108144596|XP_017125089.1|DELE	LOC6635963|XP_002059328.1|DVIR
OG0006647	LOC108145170|XP_017125890.1|DELE	LOC6627202|XP_032291748.1|DVIR
OG0006648	LOC108145720|XP_017126770.1|DELE	LOC6622437|XP_015031105.1|DVIR
OG0006649	LOC108145444|XP_017126363.1|DELE	LOC6625662|XP_002050783.2|DVIR
OG0006650	LOC108145091|XP_017125767.1|DELE	LOC6625080|XP_032291923.1|DVIR
OG0006651	LOC108142448|XP_017121800.1|DELE	LOC6624126|XP_032291361.1|DVIR
OG0006652	LOC108150120|XP_017133576.1|DELE	LOC6623644|XP_002047806.1|DVIR
OG0006653	LOC108145860|XP_017126970.1|DELE	LOC6636819|XP_015023682.1|DVIR
OG0006654	LOC108146502|XP_017128027.1|DELE	LOC6624355|XP_002047104.1|DVIR
OG0006655	LOC108145892|XP_017127032.1|DELE	LOC6622091|XP_015031221.1|DVIR
OG0006656	LOC108146118|XP_017127438.1|DELE	LOC6636599|XP_032291398.1|DVIR
OG0006657	LOC108145502|XP_017126451.1|DELE	LOC6635820|XP_002059443.1|DVIR
OG0006658	LOC108146129|XP_017127463.1|DELE	LOC6623367|XP_002047767.1|DVIR
OG0006659	LOC108146300|XP_017127737.1|DELE	LOC6623427|XP_002047770.2|DVIR
OG0006660	LOC108142684|XP_017122179.1|DELE	LOC6623491|XP_015031021.1|DVIR
OG0006661	LOC108142646|XP_017122133.1|DELE	LOC6623469|XP_002046150.1|DVIR
OG0006662	LOC108147963|XP_017130248.1|DELE	LOC6628253|XP_002052932.1|DVIR
OG0006663	LOC108142727|XP_017122240.1|DELE	LOC6623552|XP_002046166.1|DVIR
OG0006664	LOC108148967|XP_017131794.1|DELE	LOC6635205|XP_002058393.1|DVIR
OG0006665	LOC108146020|XP_017127285.1|DELE	LOC6622705|XP_002046462.2|DVIR
OG0006666	LOC108143555|XP_017123553.1|DELE	LOC6635841|XP_002059453.1|DVIR
OG0006667	LOC108142791|XP_017122329.1|DELE	LOC6624088|XP_002046282.1|DVIR
OG0006668	LOC108147033|XP_017128779.1|DELE	LOC6626549|XP_002050379.1|DVIR
OG0006669	LOC108146948|XP_017128692.1|DELE	LOC6622931|XP_002047215.3|DVIR
OG0006670	LOC108146934|XP_017128672.1|DELE	LOC6622601|XP_002047212.1|DVIR
OG0006671	LOC108146797|XP_017128455.1|DELE	LOC6622798|XP_015030731.2|DVIR
OG0006672	LOC108147430|XP_017129393.1|DELE	LOC6623313|XP_015031158.1|DVIR
OG0006673	LOC108147542|XP_017129616.1|DELE	LOC6624392|XP_002046936.1|DVIR
OG0006674	LOC108145683|XP_017126729.1|DELE	LOC6623436|XP_002047790.2|DVIR
OG0006675	LOC108146110|XP_017127431.1|DELE	LOC6622198|XP_002046307.1|DVIR
OG0006676	LOC108147471|XP_017129507.1|DELE	LOC6623910|XP_032291065.1|DVIR
OG0006677	LOC108147474|XP_017129511.1|DELE	LOC6624481|XP_002046595.2|DVIR
OG0006678	LOC108142814|XP_017122364.1|DELE	LOC6624034|XP_002048077.1|DVIR
OG0006679	LOC108145907|XP_017127056.1|DELE	LOC26531722|XP_015031789.1|DVIR
OG0006680	LOC108148693|XP_017131328.1|DELE	LOC6633026|XP_032289674.1|DVIR
OG0006681	LOC108146795|XP_017128453.1|DELE	LOC6622112|XP_002047209.2|DVIR
OG0006682	LOC108147521|XP_017129592.1|DELE	LOC6622671|XP_002047208.1|DVIR
OG0006683	LOC108147557|XP_017129632.1|DELE	LOC6622512|XP_002047205.1|DVIR
OG0006684	LOC108147472|XP_017129509.1|DELE	LOC6624620|XP_002046594.1|DVIR
OG0006685	LOC108141423|XP_017120290.1|DELE	LOC6627262|XP_002049918.1|DVIR
OG0006686	LOC108142434|XP_017121785.1|DELE	LOC26530554|XP_015031612.1|DVIR
OG0006688	LOC108142686|XP_017122184.1|DELE	LOC6623356|XP_002046130.1|DVIR
OG0006689	LOC108145764|XP_017126821.1|DELE	LOC6624154|XP_002046382.2|DVIR
OG0006690	LOC108135257|XP_017111417.1|DELE	LOC6632255|XP_002055819.1|DVIR
OG0006691	LOC108146780|XP_017128417.1|DELE	LOC6623195|XP_002046732.1|DVIR
OG0006692	LOC108146276|XP_017127704.1|DELE	LOC6624413|XP_002046375.1|DVIR
OG0006693	LOC108145926|XP_017127101.1|DELE	LOC6624375|XP_032291325.1|DVIR
OG0006694	LOC108136304|XP_017112882.1|DELE	LOC6633399|XP_002057209.1|DVIR
OG0006695	LOC108147504|XP_017129560.1|DELE	LOC6623966|XP_002046605.1|DVIR
OG0006696	LOC108148398|XP_017130920.1|DELE	LOC26531307|XP_015028919.1|DVIR
OG0006697	LOC108150343|XP_017133960.1|DELE	LOC6622548|XP_002047003.2|DVIR
OG0006698	LOC108146892|XP_017128617.1|DELE	LOC6624076|XP_002046264.1|DVIR
OG0006699	LOC108146164|XP_017127549.1|DELE	LOC6623151|XP_002046098.2|DVIR
OG0006700	LOC108142578|XP_017122021.1|DELE	LOC6623755|XP_002047349.1|DVIR
OG0006701	LOC108149821|XP_017133182.1|DELE	LOC6626519|XP_002050562.1|DVIR
OG0006702	LOC108145839|XP_017126941.1|DELE	LOC6636842|XP_002060314.2|DVIR
OG0006703	LOC108146966|XP_017128712.1|DELE	LOC6622623|XP_002046693.1|DVIR
OG0006704	LOC108146967|XP_017128713.1|DELE	LOC6622476|XP_032291144.1|DVIR
OG0006705	LOC108145435|XP_017126346.1|DELE	LOC6625616|XP_032292704.1|DVIR
OG0006706	LOC108144757|XP_017125351.1|DELE	LOC6626783|XP_002048869.1|DVIR
OG0006707	LOC108143518|XP_017123491.1|DELE	LOC6635802|XP_002059311.1|DVIR
OG0006708	LOC108134865|XP_017110842.1|DELE	LOC6634494|XP_032296416.1|DVIR, LOC6634493|XP_002058231.1|DVIR
OG0006709	LOC108137740|XP_017115129.1|DELE	LOC6633338|XP_002056866.1|DVIR
OG0006710	LOC108142501|XP_017121887.1|DELE	LOC6623674|XP_032290984.1|DVIR
OG0006711	LOC108142500|XP_017121886.1|DELE	LOC26530744|XP_015031643.1|DVIR
OG0006712	LOC108145963|XP_017127171.1|DELE	LOC6624455|XP_032290587.1|DVIR
OG0006713	LOC108150346|XP_017133964.1|DELE	LOC6622469|XP_002047221.1|DVIR
OG0006714	LOC108150345|XP_017133963.1|DELE	LOC6622106|XP_002047220.1|DVIR
OG0006715	LOC108142700|XP_017122204.1|DELE	LOC6623742|XP_002047339.2|DVIR
OG0006716	LOC108138752|XP_017116643.1|DELE	LOC6627317|XP_002051693.1|DVIR
OG0006717	LOC108146863|XP_017128578.1|DELE	LOC6622459|XP_032290578.1|DVIR
OG0006718	LOC108146937|XP_017128677.1|DELE	LOC6622523|XP_002048173.1|DVIR
OG0006719	LOC108146994|XP_017128748.1|DELE	LOC6622822|XP_002047252.2|DVIR
OG0006720	LOC108135700|XP_017112030.1|DELE	LOC6624222|XP_002048355.1|DVIR
OG0006721	LOC108146856|XP_017128561.1|DELE	LOC6624614|XP_002047135.1|DVIR
OG0006722	LOC108146399|XP_017127888.1|DELE	LOC6623871|XP_002046228.1|DVIR
OG0006723	LOC108135281|XP_017111451.1|DELE	LOC6627448|XP_002052470.1|DVIR
OG0006724	LOC108143065|XP_017122768.1|DELE	LOC6631022|XP_002053827.1|DVIR
OG0006725	LOC108142972|XP_017122611.1|DELE	LOC6629323|XP_002053056.2|DVIR
OG0006726	LOC108139215|XP_017117356.1|DELE	LOC6631207|XP_002054438.1|DVIR
OG0006727	LOC108142969|XP_017122608.1|DELE	LOC6629324|XP_002053057.2|DVIR
OG0006728	LOC108142911|XP_017122488.1|DELE	LOC6629817|XP_002053186.1|DVIR
OG0006729	LOC108149760|XP_017133064.1|DELE	LOC6626551|XP_015030055.1|DVIR
OG0006730	LOC108149758|XP_017133060.1|DELE	LOC6626525|XP_002050568.1|DVIR
OG0006731	LOC108135272|XP_017111439.1|DELE	LOC6627460|XP_002052482.1|DVIR
OG0006732	LOC108146381|XP_017127864.1|DELE	LOC6624411|XP_032290935.1|DVIR
OG0006733	LOC108142230|XP_017121437.1|DELE	LOC6623433|XP_002046865.1|DVIR
OG0006734	LOC108142734|XP_017122248.1|DELE	LOC6624094|XP_002046862.1|DVIR
OG0006735	LOC108147490|XP_017129534.1|DELE	LOC6622445|XP_002046419.1|DVIR
OG0006736	LOC108147544|XP_017129618.1|DELE	LOC6623171|XP_002046934.1|DVIR
OG0006737	LOC108135504|XP_017111737.1|DELE	LOC6623776|XP_002046820.1|DVIR
OG0006738	LOC108147590|XP_017129719.1|DELE	LOC6625144|XP_002049553.1|DVIR
OG0006739	LOC108147448|XP_017129465.1|DELE	LOC6623681|XP_002047403.1|DVIR
OG0006740	LOC108135560|XP_017111806.1|DELE	LOC6624344|XP_002047146.1|DVIR
OG0006741	LOC108135559|XP_017111804.1|DELE	LOC6623166|XP_002047147.1|DVIR
OG0006742	LOC108140558|XP_017118909.1|DELE	LOC6633138|XP_002056377.1|DVIR, LOC116652174|XP_032296078.1|DVIR
OG0006743	LOC108148997|XP_017131833.1|DELE	LOC6628686|XP_002051878.2|DVIR
OG0006744	LOC108150338|XP_017133954.1|DELE	LOC6622506|XP_002046427.1|DVIR
OG0006745	LOC108135100|XP_017111165.1|DELE	LOC6631227|XP_002053145.2|DVIR
OG0006746	LOC108147465|XP_017129491.1|DELE	LOC6623515|XP_032290211.1|DVIR
OG0006747	LOC108147530|XP_017129603.1|DELE	LOC26531385|XP_032291323.1|DVIR
OG0006748	LOC108137317|XP_017114432.1|DELE	LOC6631399|XP_032296219.1|DVIR
OG0006749	LOC108146192|XP_017127591.1|DELE	LOC6636855|XP_015023701.1|DVIR
OG0006750	LOC108137647|XP_017114962.1|DELE	LOC6636658|XP_002060136.1|DVIR
OG0006752	LOC108145666|XP_017126708.1|DELE	LOC6636582|XP_002060080.1|DVIR
OG0006753	LOC108145731|XP_017126783.1|DELE	LOC6636581|XP_002060079.1|DVIR
OG0006754	LOC108146000|XP_017127243.1|DELE	LOC6623163|XP_032291397.1|DVIR
OG0006755	LOC108146151|XP_017127504.1|DELE	LOC6624426|XP_002047106.1|DVIR
OG0006756	LOC108142852|XP_017122409.1|DELE	LOC6623446|XP_002046126.3|DVIR
OG0006757	LOC108142311|XP_017121552.1|DELE	LOC6623361|XP_002046125.1|DVIR
OG0006758	LOC108146138|XP_017127481.1|DELE	LOC6624658|XP_002046620.1|DVIR
OG0006759	LOC108146137|XP_017127479.1|DELE	LOC6624031|XP_032290269.1|DVIR
OG0006760	LOC108142567|XP_017122006.1|DELE	LOC6623169|XP_002047757.1|DVIR
OG0006761	LOC108148397|XP_017130918.1|DELE	LOC6630506|XP_032290410.1|DVIR
OG0006762	LOC108144163|XP_017124314.1|DELE	LOC6631680|XP_032295450.1|DVIR
OG0006763	LOC108139066|XP_017117180.1|DELE	LOC6624885|XP_002050975.1|DVIR
OG0006764	LOC108149767|XP_017133084.1|DELE	LOC6626326|XP_002048940.1|DVIR
OG0006765	LOC108139016|XP_017117112.1|DELE	LOC6624887|XP_002050977.1|DVIR
OG0006766	LOC108146281|XP_017127710.1|DELE	LOC6622788|XP_032290462.1|DVIR
OG0006767	LOC108142418|XP_017121762.1|DELE	LOC6623357|XP_002048277.1|DVIR
OG0006768	LOC108142410|XP_017121749.1|DELE	LOC6623230|XP_002048276.1|DVIR
OG0006769	LOC108142804|XP_017122351.1|DELE	LOC6623860|XP_002048278.1|DVIR
OG0006770	LOC108147401|XP_017129327.1|DELE	LOC6622316|XP_002047199.3|DVIR
OG0006771	LOC108137658|XP_017114981.1|DELE	LOC6634559|XP_015025055.1|DVIR
OG0006772	LOC108149577|XP_017132700.1|DELE	LOC6627087|XP_002048791.1|DVIR
OG0006773	LOC108145965|XP_017127185.1|DELE	LOC6623331|XP_002046899.1|DVIR
