Orthogroup	DELE.longest_only	DALB.longest_only
OG0005327	LOC108142046|XP_017121214.1|DELE	LOC117578403|XP_034119748.1|DALB
OG0005328	LOC108140751|XP_017119217.1|DELE	LOC117576028|XP_034116428.1|DALB
OG0005329	LOC108142561|XP_017121991.1|DELE	LOC117571933|XP_034110313.1|DALB
OG0005330	LOC108142560|XP_017121990.1|DELE	LOC117570718|XP_034108420.1|DALB
OG0005331	LOC108147848|XP_017130095.1|DELE	LOC117563652|XP_034097953.1|DALB
OG0005332	LOC108141828|XP_017120898.1|DELE	LOC117564036|XP_034098531.1|DALB
OG0005333	LOC108138352|XP_017116012.1|DELE	LOC117565493|XP_034100491.1|DALB
OG0005334	LOC108141689|XP_017120658.1|DELE	LOC117563464|XP_034097707.1|DALB
OG0005335	LOC108149110|XP_017131999.1|DELE, LOC108136683|XP_017113494.1|DELE	LOC117570276|XP_034107685.1|DALB
OG0005336	LOC108141377|XP_017120202.1|DELE	LOC117569084|XP_034105990.1|DALB
OG0005337	LOC108144648|XP_017125182.1|DELE	LOC117569846|XP_034107066.1|DALB
OG0005338	LOC108141962|XP_017121092.1|DELE	LOC117563546|XP_034097815.1|DALB
OG0005339	LOC108141658|XP_017120617.1|DELE	LOC117563426|XP_034097651.1|DALB
OG0005340	LOC108142022|XP_017121186.1|DELE	LOC117563293|XP_034097427.1|DALB
OG0005341	LOC108145521|XP_017126494.1|DELE	LOC117572778|XP_034111764.1|DALB
OG0005342	LOC108138280|XP_017115923.1|DELE	LOC117564778|XP_034099567.1|DALB
OG0005343	LOC108149665|XP_017132899.1|DELE	LOC117569857|XP_034107081.1|DALB
OG0005344	LOC108144271|XP_017124445.1|DELE	LOC117569283|XP_034106280.1|DALB
OG0005345	LOC108135298|XP_017111472.1|DELE	LOC117563367|XP_034097557.1|DALB
OG0005346	LOC108135198|XP_017111309.1|DELE	LOC117563262|XP_034097376.1|DALB
OG0005347	LOC108149410|XP_017132459.1|DELE	LOC117564101|XP_034098638.1|DALB
OG0005348	LOC108141964|XP_017121098.1|DELE	LOC117563309|XP_034097448.1|DALB
OG0005349	LOC108142072|XP_017121247.1|DELE	LOC117565541|XP_034100576.1|DALB
OG0005350	LOC108134530|XP_017110365.1|DELE	LOC117565462|XP_034100457.1|DALB
OG0005351	LOC108135558|XP_017111803.1|DELE	LOC117569298|XP_034106297.1|DALB
OG0005352	LOC108141925|XP_017121039.1|DELE	LOC117564205|XP_034098776.1|DALB
OG0005353	LOC108144766|XP_017125362.1|DELE	LOC117572208|XP_034110768.1|DALB
OG0005354	LOC108138762|XP_017116659.1|DELE	LOC117563804|XP_034098228.1|DALB
OG0005355	LOC108148977|XP_017131811.1|DELE	LOC117564117|XP_034098665.1|DALB
OG0005356	LOC108148950|XP_017131774.1|DELE	LOC117564125|XP_034098674.1|DALB
OG0005357	LOC108138250|XP_017115879.1|DELE	LOC117565198|XP_034100093.1|DALB
OG0005358	LOC108150695|XP_017134445.1|DELE	LOC117563799|XP_034098222.1|DALB, LOC117565702|XP_034100834.1|DALB
OG0005359	LOC108149171|XP_017132059.1|DELE	LOC117572639|XP_034111500.1|DALB
OG0005360	LOC108146388|XP_017127871.1|DELE	LOC117569274|XP_034106267.1|DALB
OG0005363	LOC108137818|XP_017115227.1|DELE	LOC117565177|XP_034100066.1|DALB
OG0005364	LOC108136494|XP_017113205.1|DELE, LOC108145526|XP_017126503.1|DELE	LOC117569909|XP_034107139.1|DALB
OG0005365	LOC108141970|XP_017121109.1|DELE	LOC117564204|XP_034098772.1|DALB
OG0005366	LOC108141921|XP_017121033.1|DELE	LOC117564886|XP_034099725.1|DALB
OG0005367	LOC108141917|XP_017121028.1|DELE	LOC117563991|XP_034098471.1|DALB
OG0005368	LOC108142958|XP_017122589.1|DELE	LOC117576316|XP_034116862.1|DALB
OG0005369	LOC108147943|XP_017130217.1|DELE	LOC117564894|XP_034099733.1|DALB
OG0005370	LOC108134490|XP_017110298.1|DELE	LOC117564082|XP_034098601.1|DALB
OG0005371	LOC108134538|XP_017110374.1|DELE	LOC117563482|XP_034097734.1|DALB
OG0005372	LOC108139194|XP_017117321.1|DELE	LOC117574392|XP_034114121.1|DALB
OG0005373	LOC108149952|XP_017133356.1|DELE	LOC117565704|XP_034100836.1|DALB
OG0005374	LOC108150495|XP_017134194.1|DELE	LOC117563344|XP_034097513.1|DALB
OG0005375	LOC108150493|XP_017134191.1|DELE	LOC117564953|XP_034099799.1|DALB
OG0005376	LOC108134961|XP_017110974.1|DELE	LOC117566230|XP_034101666.1|DALB
OG0005377	LOC108145972|XP_017127190.1|DELE	LOC117572499|XP_034111241.1|DALB
OG0005378	LOC108147946|XP_017130219.1|DELE	LOC117564913|XP_034099758.1|DALB
OG0005379	LOC108147818|XP_017130061.1|DELE	LOC117564732|XP_034099510.1|DALB
OG0005380	LOC108147982|XP_017130281.1|DELE	LOC117563580|XP_034097857.1|DALB
OG0005381	LOC108149392|XP_017132411.1|DELE	LOC117565491|XP_034100487.1|DALB
OG0005382	LOC108141787|XP_017120785.1|DELE	LOC117565911|XP_034101155.1|DALB
OG0005383	LOC108135658|XP_017111980.1|DELE	LOC117569629|XP_034106758.1|DALB
OG0005384	LOC108135043|XP_017111069.1|DELE	LOC117575889|XP_034116221.1|DALB
OG0005385	LOC108143527|XP_017123501.1|DELE	LOC117568748|XP_034105467.1|DALB
OG0005386	LOC108137989|XP_017115450.1|DELE	LOC117571152|XP_034109050.1|DALB
OG0005387	LOC108143849|XP_017123894.1|DELE	LOC117574123|XP_034113667.1|DALB
OG0005388	LOC108149500|XP_017132612.1|DELE	LOC117565634|XP_034100735.1|DALB
OG0005389	LOC108138191|XP_017115793.1|DELE	LOC117565936|XP_034101212.1|DALB
OG0005390	LOC108147804|XP_017130034.1|DELE	LOC117563272|XP_034097391.1|DALB
OG0005391	LOC108147807|XP_017130037.1|DELE	LOC117563276|XP_034097396.1|DALB
OG0005392	LOC108138771|XP_017116715.1|DELE	LOC117566031|XP_034101366.1|DALB
OG0005393	LOC108150656|XP_017134412.1|DELE	LOC117576641|XP_034117461.1|DALB
OG0005394	LOC108138839|XP_017116839.1|DELE	LOC117563904|XP_034098358.1|DALB
OG0005395	LOC108149325|XP_017132278.1|DELE	LOC117564571|XP_034099297.1|DALB
OG0005396	LOC108149371|XP_017132364.1|DELE	LOC117563592|XP_034097869.1|DALB
OG0005397	LOC108149560|XP_017132687.1|DELE	LOC117565362|XP_034100316.1|DALB
OG0005398	LOC108137468|XP_017114662.1|DELE	LOC117576051|XP_034116473.1|DALB
OG0005399	LOC108145528|XP_017126511.1|DELE	LOC117570185|XP_034107557.1|DALB
OG0005400	LOC108145529|XP_017126514.1|DELE	LOC117566644|XP_034102077.1|DALB
OG0005401	LOC108149412|XP_017132456.1|DELE	LOC117565363|XP_034100317.1|DALB
OG0005402	LOC108149492|XP_017132602.1|DELE	LOC117566040|XP_034101381.1|DALB
OG0005403	LOC108149535|XP_017132657.1|DELE	LOC117566038|XP_034101378.1|DALB
OG0005404	LOC108149536|XP_017132658.1|DELE	LOC117566039|XP_034101379.1|DALB
OG0005405	LOC108137553|XP_017114767.1|DELE	LOC117566689|XP_034102127.1|DALB
OG0005406	LOC108148550|XP_017131090.1|DELE	LOC117570460|XP_034108013.1|DALB
OG0005407	LOC108149187|XP_017132096.1|DELE	LOC117567229|XP_034102950.1|DALB
OG0005408	LOC108147798|XP_017130026.1|DELE	LOC117566136|XP_034101509.1|DALB
OG0005409	LOC108138293|XP_017115938.1|DELE	LOC117565093|XP_034099942.1|DALB
OG0005410	LOC108147813|XP_017130045.1|DELE	LOC117563931|XP_034098394.1|DALB
OG0005412	LOC108137943|XP_017115390.1|DELE	LOC117569709|XP_034106865.1|DALB
OG0005413	LOC108145003|XP_017125654.1|DELE	LOC117570532|XP_034108129.1|DALB
OG0005414	LOC108142226|XP_017121433.1|DELE	LOC117572433|XP_034111156.1|DALB
OG0005415	LOC108137645|XP_017114959.1|DELE	LOC117578206|XP_034119434.1|DALB
OG0005416	LOC108149645|XP_017132871.1|DELE	LOC117570938|XP_034108758.1|DALB
OG0005417	LOC108138928|XP_017116987.1|DELE	LOC117565319|XP_034100250.1|DALB
OG0005418	LOC108141996|XP_017121149.1|DELE	LOC117564034|XP_034098529.1|DALB
OG0005420	LOC108135259|XP_017111416.1|DELE	LOC117565395|XP_034100368.1|DALB
OG0005421	LOC108138297|XP_017115941.1|DELE	LOC117564952|XP_034099798.1|DALB
OG0005422	LOC108136559|XP_017113354.1|DELE	LOC117573042|XP_034111826.1|DALB
OG0005423	LOC108141831|XP_017120901.1|DELE	LOC117565922|XP_034101185.1|DALB
OG0005424	LOC108145432|XP_017126343.1|DELE	LOC117567170|XP_034102876.1|DALB
OG0005425	LOC108134614|XP_017110481.1|DELE	LOC117576046|XP_034116467.1|DALB
OG0005426	LOC108143441|XP_017123343.1|DELE	LOC117572329|XP_034110956.1|DALB
OG0005428	LOC108134583|XP_017110425.1|DELE	LOC117564234|XP_034098816.1|DALB
OG0005429	LOC108135292|XP_017111466.1|DELE	LOC117563375|XP_034097570.1|DALB
OG0005430	LOC108135254|XP_017111411.1|DELE	LOC117563374|XP_034097568.1|DALB
OG0005431	LOC108135285|XP_017111455.1|DELE	LOC117565202|XP_034100098.1|DALB
OG0005432	LOC108145049|XP_017125718.1|DELE	LOC117565707|XP_034100843.1|DALB
OG0005433	LOC108144921|XP_017125575.1|DELE	LOC117567415|XP_034103282.1|DALB
OG0005434	LOC108137945|XP_017115396.1|DELE	LOC117564633|XP_034099383.1|DALB
OG0005435	LOC108136241|XP_017112771.1|DELE	LOC117565711|XP_034100847.1|DALB
OG0005436	LOC108136543|XP_017113332.1|DELE	LOC117565710|XP_034100846.1|DALB
OG0005437	LOC108135751|XP_017112083.1|DELE	LOC117575139|XP_034115136.1|DALB
OG0005438	LOC108149380|XP_017132398.1|DELE	LOC117565816|XP_034101007.1|DALB
OG0005439	LOC108147124|XP_017128905.1|DELE	LOC117575181|XP_034115181.1|DALB
OG0005440	LOC108134737|XP_017110643.1|DELE	LOC117566231|XP_034101668.1|DALB
OG0005441	LOC108138269|XP_017115909.1|DELE	LOC117565992|XP_034101301.1|DALB
OG0005442	LOC108138642|XP_017116470.1|DELE	LOC117564221|XP_034098799.1|DALB
OG0005443	LOC108141682|XP_017120648.1|DELE	LOC117566252|XP_034101696.1|DALB
OG0005444	LOC108137827|XP_017115240.1|DELE, LOC108149065|XP_017131906.1|DELE	LOC117563566|XP_034097839.1|DALB
OG0005446	LOC108138682|XP_017116518.1|DELE	LOC117563243|XP_034097345.1|DALB
OG0005447	LOC108138637|XP_017116464.1|DELE	LOC117564822|XP_034099635.1|DALB
OG0005448	LOC108144362|XP_017124615.1|DELE	LOC117567694|XP_034103710.1|DALB
OG0005449	LOC108134909|XP_017110910.1|DELE	LOC117572852|XP_034111812.1|DALB, LOC117564999|XP_034099834.1|DALB, LOC117564998|XP_034099833.1|DALB
OG0005450	LOC108148780|XP_017131480.1|DELE	LOC117573642|XP_034112848.1|DALB
OG0005451	LOC108149525|XP_017132645.1|DELE	LOC117563512|XP_034097779.1|DALB
OG0005452	LOC108149186|XP_017132091.1|DELE	LOC117568622|XP_034105299.1|DALB
OG0005453	LOC108142887|XP_017122452.1|DELE	LOC117574499|XP_034114234.1|DALB
OG0005454	LOC108138298|XP_017115942.1|DELE	LOC117563610|XP_034097901.1|DALB
OG0005455	LOC108144211|XP_017124374.1|DELE	LOC117571477|XP_034109530.1|DALB
OG0005456	LOC108138984|XP_017117058.1|DELE	LOC117565684|XP_034100809.1|DALB
OG0005457	LOC108139023|XP_017117118.1|DELE	LOC117565076|XP_034099915.1|DALB
OG0005459	LOC108138989|XP_017117065.1|DELE	LOC117564823|XP_034099636.1|DALB
OG0005460	LOC108149540|XP_017132664.1|DELE	LOC117565629|XP_034100730.1|DALB
OG0005461	LOC108138887|XP_017116908.1|DELE	LOC117565467|XP_034100464.1|DALB
OG0005462	LOC108139022|XP_017117117.1|DELE	LOC117565469|XP_034100466.1|DALB
OG0005463	LOC108143182|XP_017122921.1|DELE	LOC117567479|XP_034103401.1|DALB
OG0005464	LOC108138690|XP_017116526.1|DELE	LOC117565463|XP_034100458.1|DALB
OG0005465	LOC108138739|XP_017116621.1|DELE	LOC117566034|XP_034101372.1|DALB
OG0005466	LOC108139019|XP_017117111.1|DELE	LOC117571798|XP_034110054.1|DALB
OG0005467	LOC108137359|XP_017114485.1|DELE	LOC117574823|XP_034114685.1|DALB
OG0005468	LOC108149431|XP_017132492.1|DELE	LOC117566115|XP_034101477.1|DALB
OG0005469	LOC108149366|XP_017132356.1|DELE	LOC117564057|XP_034098569.1|DALB
OG0005470	LOC108149365|XP_017132354.1|DELE	LOC117564053|XP_034098564.1|DALB
OG0005471	LOC108150504|XP_017134206.1|DELE	LOC117564306|XP_034098894.1|DALB
OG0005472	LOC108150484|XP_017134178.1|DELE	LOC117564660|XP_034099409.1|DALB
OG0005473	LOC108149426|XP_017132482.1|DELE	LOC117563739|XP_034098109.1|DALB
OG0005474	LOC108138183|XP_017115785.1|DELE	LOC117563807|XP_034098231.1|DALB
OG0005475	LOC108138182|XP_017115784.1|DELE	LOC117563400|XP_034097625.1|DALB
OG0005476	LOC108149942|XP_017133349.1|DELE	LOC117572527|XP_034111278.1|DALB
OG0005477	LOC108150229|XP_017133765.1|DELE	LOC117572566|XP_034111337.1|DALB
OG0005478	LOC108138872|XP_017116888.1|DELE	LOC117563646|XP_034097946.1|DALB
OG0005479	LOC108138871|XP_017116887.1|DELE	LOC117563645|XP_034097945.1|DALB
OG0005480	LOC108138874|XP_017116889.1|DELE	LOC117564463|XP_034099141.1|DALB
OG0005481	LOC108134716|XP_017110605.1|DELE	LOC117563552|XP_034097823.1|DALB
OG0005482	LOC108134741|XP_017110658.1|DELE	LOC117563334|XP_034097493.1|DALB
OG0005483	LOC108140750|XP_017119216.1|DELE	LOC117573421|XP_034112518.1|DALB
OG0005484	LOC108138333|XP_017115986.1|DELE	LOC117564562|XP_034099286.1|DALB
OG0005485	LOC108149116|XP_017132006.1|DELE	LOC117569328|XP_034106346.1|DALB
OG0005486	LOC108149889|XP_017133274.1|DELE	LOC117570324|XP_034107756.1|DALB
OG0005487	LOC108138753|XP_017116644.1|DELE	LOC117565558|XP_034100617.1|DALB
OG0005488	LOC108138906|XP_017116946.1|DELE	LOC117565034|XP_034099874.1|DALB
OG0005489	LOC108147965|XP_017130251.1|DELE	LOC117563223|XP_034097308.1|DALB
OG0005490	LOC108148069|XP_017130411.1|DELE	LOC117563222|XP_034097307.1|DALB
OG0005491	LOC108147921|XP_017130176.1|DELE	LOC117565759|XP_034100904.1|DALB
OG0005492	LOC108148023|XP_017130345.1|DELE	LOC117565888|XP_034101120.1|DALB
OG0005493	LOC108138659|XP_017116488.1|DELE	LOC117564226|XP_034098806.1|DALB
OG0005494	LOC108141371|XP_017120190.1|DELE	LOC117572581|XP_034111356.1|DALB
OG0005495	LOC108141316|XP_017120074.1|DELE	LOC117570452|XP_034108003.1|DALB
OG0005497	LOC108138148|XP_017115709.1|DELE	LOC117564454|XP_034099126.1|DALB
OG0005498	LOC108138150|XP_017115713.1|DELE	LOC117564457|XP_034099132.1|DALB
OG0005499	LOC108138147|XP_017115708.1|DELE	LOC117563717|XP_034098065.1|DALB
OG0005500	LOC108138151|XP_017115714.1|DELE	LOC117563718|XP_034098066.1|DALB
OG0005501	LOC108138961|XP_017117031.1|DELE	LOC117578376|XP_034119699.1|DALB
OG0005502	LOC108138962|XP_017117032.1|DELE	LOC117578377|XP_034119700.1|DALB
OG0005504	LOC108147969|XP_017130257.1|DELE	LOC117563929|XP_034098392.1|DALB
OG0005506	LOC108141868|XP_017120949.1|DELE	LOC117564032|XP_034098525.1|DALB
OG0005507	LOC108148936|XP_017131749.1|DELE	LOC117563337|XP_034097499.1|DALB
OG0005508	LOC108134527|XP_017110360.1|DELE	LOC117564069|XP_034098586.1|DALB
OG0005509	LOC108147876|XP_017130123.1|DELE	LOC117564175|XP_034098734.1|DALB
OG0005510	LOC108149418|XP_017132471.1|DELE	LOC117563409|XP_034097632.1|DALB, LOC117563411|XP_034097635.1|DALB
OG0005511	LOC108147650|XP_017129800.1|DELE	LOC117578010|XP_034119000.1|DALB
OG0005512	LOC108148966|XP_017131793.1|DELE	LOC117575483|XP_034115607.1|DALB
OG0005513	LOC108148129|XP_017130466.1|DELE	LOC117564066|XP_034098582.1|DALB
OG0005514	LOC108144018|XP_017124133.1|DELE	LOC117575330|XP_034115378.1|DALB
OG0005515	LOC108143451|XP_017123371.1|DELE	LOC117568202|XP_034104561.1|DALB
OG0005516	LOC108142127|XP_017121312.1|DELE	LOC117564872|XP_034099710.1|DALB
OG0005517	LOC108149339|XP_017132314.1|DELE	LOC117564042|XP_034098537.1|DALB
OG0005518	LOC108139001|XP_017117086.1|DELE	LOC117564091|XP_034098619.1|DALB
OG0005519	LOC108144700|XP_017125279.1|DELE	LOC117568527|XP_034105121.1|DALB
OG0005520	LOC108135335|XP_017111515.1|DELE	LOC117564687|XP_034099453.1|DALB, LOC117563878|XP_034098328.1|DALB
OG0005521	LOC108135355|XP_017111536.1|DELE	LOC117564458|XP_034099133.1|DALB
OG0005522	LOC108150108|XP_017133560.1|DELE	LOC117566687|XP_034102124.1|DALB
OG0005523	LOC108142095|XP_017121279.1|DELE	LOC117563543|XP_034097813.1|DALB
OG0005524	LOC108150718|XP_017134499.1|DELE	LOC117566070|XP_034101421.1|DALB
OG0005525	LOC108141720|XP_017120701.1|DELE	LOC117565829|XP_034101027.1|DALB
OG0005526	LOC108142136|XP_017121321.1|DELE	LOC117563461|XP_034097704.1|DALB
OG0005527	LOC108148387|XP_017130903.1|DELE	LOC117573092|XP_034111887.1|DALB
OG0005528	LOC108138263|XP_017115898.1|DELE	LOC117564837|XP_034099652.1|DALB
OG0005529	LOC108150711|XP_017134477.1|DELE	LOC117564543|XP_034099257.1|DALB
OG0005530	LOC108148047|XP_017130383.1|DELE	LOC117565096|XP_034099944.1|DALB
OG0005531	LOC108142405|XP_017121741.1|DELE	LOC117567026|XP_034102618.1|DALB
OG0005532	LOC108145420|XP_017126321.1|DELE	LOC117563680|XP_034097998.1|DALB
OG0005533	LOC108148071|XP_017130413.1|DELE	LOC117564379|XP_034098990.1|DALB
OG0005534	LOC108145739|XP_017126791.1|DELE	LOC117566854|XP_034102338.1|DALB
OG0005535	LOC108147952|XP_017130230.1|DELE	LOC117565789|XP_034100957.1|DALB
OG0005536	LOC108150525|XP_017134242.1|DELE	LOC117566237|XP_034101676.1|DALB
OG0005537	LOC108138119|XP_017115641.1|DELE	LOC117564938|XP_034099782.1|DALB
OG0005538	LOC108149490|XP_017132598.1|DELE	LOC117565998|XP_034101307.1|DALB
OG0005539	LOC108138670|XP_017116501.1|DELE	LOC117563246|XP_034097349.1|DALB
OG0005540	LOC108137864|XP_017115288.1|DELE	LOC117565841|XP_034101046.1|DALB
OG0005541	LOC108148826|XP_017131579.1|DELE	LOC117564752|XP_034099533.1|DALB
OG0005542	LOC108146057|XP_017127357.1|DELE	LOC117570050|XP_034107368.1|DALB
OG0005543	LOC108138862|XP_017116875.1|DELE	LOC117563656|XP_034097959.1|DALB
OG0005544	LOC108137836|XP_017115250.1|DELE	LOC117566112|XP_034101472.1|DALB
OG0005545	LOC108134539|XP_017110375.1|DELE	LOC117563731|XP_034098101.1|DALB
OG0005546	LOC108141974|XP_017121115.1|DELE	LOC117563776|XP_034098174.1|DALB
OG0005547	LOC108149229|XP_017132150.1|DELE	LOC117564441|XP_034099070.1|DALB
OG0005548	LOC108149429|XP_017132488.1|DELE	LOC117566035|XP_034101375.1|DALB
OG0005549	LOC108149493|XP_017132603.1|DELE	LOC117566041|XP_034101382.1|DALB
OG0005550	LOC108149449|XP_017132528.1|DELE	LOC117563920|XP_034098376.1|DALB
OG0005551	LOC108145194|XP_017125924.1|DELE	LOC117570630|XP_034108289.1|DALB
OG0005552	LOC108145179|XP_017125904.1|DELE	LOC117570625|XP_034108282.1|DALB
OG0005553	LOC108147968|XP_017130256.1|DELE	LOC117563928|XP_034098390.1|DALB
OG0005554	LOC108149313|XP_017132259.1|DELE	LOC117565500|XP_034100510.1|DALB
OG0005555	LOC108149504|XP_017132621.1|DELE	LOC117565509|XP_034100533.1|DALB
OG0005556	LOC108149479|XP_017132588.1|DELE	LOC117565503|XP_034100526.1|DALB
OG0005557	LOC108150418|XP_017134064.1|DELE	LOC117565850|XP_034101059.1|DALB
OG0005558	LOC108137661|XP_017114985.1|DELE	LOC117565497|XP_034100495.1|DALB
OG0005559	LOC108141827|XP_017120897.1|DELE	LOC117564033|XP_034098527.1|DALB
OG0005560	LOC108150496|XP_017134195.1|DELE	LOC117565847|XP_034101052.1|DALB
OG0005561	LOC108136629|XP_017113436.1|DELE	LOC117564959|XP_034099831.1|DALB
OG0005562	LOC108138859|XP_017116869.1|DELE	LOC117563524|XP_034097792.1|DALB
OG0005563	LOC108145332|XP_017126202.1|DELE	LOC117573224|XP_034112148.1|DALB
OG0005564	LOC108141837|XP_017120910.1|DELE	LOC117565815|XP_034101006.1|DALB
OG0005565	LOC108138828|XP_017116820.1|DELE	LOC117566029|XP_034101364.1|DALB
OG0005566	LOC108138829|XP_017116821.1|DELE	LOC117566030|XP_034101365.1|DALB
OG0005567	LOC108143045|XP_017122741.1|DELE	LOC117575664|XP_034115841.1|DALB
OG0005568	LOC108147785|XP_017130014.1|DELE	LOC117564074|XP_034098591.1|DALB
OG0005569	LOC108148043|XP_017130374.1|DELE	LOC117564960|XP_034099806.1|DALB
OG0005570	LOC108147964|XP_017130249.1|DELE	LOC117563224|XP_034097311.1|DALB
OG0005571	LOC108135379|XP_017111559.1|DELE	LOC117567710|XP_034103758.1|DALB
OG0005572	LOC108145215|XP_017125947.1|DELE	LOC117569793|XP_034106991.1|DALB
OG0005573	LOC108148790|XP_017131498.1|DELE	LOC117576794|XP_034117744.1|DALB
OG0005574	LOC108149612|XP_017132811.1|DELE	LOC117570284|XP_034107695.1|DALB
OG0005575	LOC108140529|XP_017118827.1|DELE	LOC117574671|XP_034114467.1|DALB
OG0005576	LOC108141412|XP_017120264.1|DELE	LOC117571787|XP_034110037.1|DALB
OG0005577	LOC108136144|XP_017112627.1|DELE	LOC117569943|XP_034107195.1|DALB
OG0005578	LOC108142603|XP_017122062.1|DELE	LOC117568517|XP_034105109.1|DALB
OG0005579	LOC108142604|XP_017122063.1|DELE	LOC117568518|XP_034105111.1|DALB
OG0005580	LOC108142364|XP_017121659.1|DELE	LOC117571840|XP_034110119.1|DALB
OG0005581	LOC108140784|XP_017119267.1|DELE	LOC117577879|XP_034118731.1|DALB
OG0005582	LOC108143255|XP_017123054.1|DELE	LOC117567618|XP_034103600.1|DALB
OG0005583	LOC108147537|XP_017129609.1|DELE	LOC117570993|XP_034108833.1|DALB
OG0005584	LOC108140344|XP_017118523.1|DELE	LOC117563854|XP_034098273.1|DALB
OG0005585	LOC108141070|XP_017119720.1|DELE	LOC117576256|XP_034116786.1|DALB
OG0005586	LOC108137500|XP_017114706.1|DELE	LOC117574058|XP_034113565.1|DALB
OG0005587	LOC108134532|XP_017110367.1|DELE	LOC117570885|XP_034108674.1|DALB
OG0005588	LOC108146231|XP_017127644.1|DELE	LOC117566804|XP_034102242.1|DALB
OG0005589	LOC108143095|XP_017122805.1|DELE	LOC117576386|XP_034116989.1|DALB
OG0005590	LOC108145121|XP_017125820.1|DELE	LOC117572194|XP_034110741.1|DALB
OG0005591	LOC108138563|XP_017116331.1|DELE	LOC117578132|XP_034119229.1|DALB
OG0005592	LOC108135525|XP_017111761.1|DELE	LOC117575345|XP_034115401.1|DALB
OG0005593	LOC108146322|XP_017127775.1|DELE	LOC117568287|XP_034104695.1|DALB
OG0005594	LOC108146785|XP_017128438.1|DELE	LOC117567095|XP_034102766.1|DALB
OG0005595	LOC108146784|XP_017128437.1|DELE	LOC117567093|XP_034102764.1|DALB
OG0005596	LOC108146463|XP_017127966.1|DELE	LOC117566383|XP_034101777.1|DALB
OG0005597	LOC108143982|XP_017124082.1|DELE	LOC117574875|XP_034114794.1|DALB
OG0005598	LOC108148841|XP_017131604.1|DELE	LOC117574063|XP_034113577.1|DALB
OG0005599	LOC108145214|XP_017125942.1|DELE	LOC117569792|XP_034106984.1|DALB
OG0005600	LOC108143750|XP_017123770.1|DELE	LOC117576408|XP_034117027.1|DALB
OG0005601	LOC108137705|XP_017115072.1|DELE	LOC117578322|XP_034119669.1|DALB
OG0005602	LOC108147293|XP_017129203.1|DELE	LOC117575765|XP_034116021.1|DALB
OG0005603	LOC108144174|XP_017124324.1|DELE	LOC117572454|XP_034111177.1|DALB
OG0005604	LOC108144630|XP_017125150.1|DELE	LOC117567098|XP_034102768.1|DALB
OG0005605	LOC108137939|XP_017115382.1|DELE	LOC117566994|XP_034102559.1|DALB
OG0005606	LOC108138198|XP_017115805.1|DELE	LOC117563832|XP_034098251.1|DALB
OG0005607	LOC108140809|XP_017119299.1|DELE	LOC117575780|XP_034116040.1|DALB
OG0005608	LOC108140414|XP_017118621.1|DELE	LOC117575046|XP_034115020.1|DALB
OG0005609	LOC108145675|XP_017126719.1|DELE	LOC117567725|XP_034103778.1|DALB
OG0005610	LOC108147488|XP_017129533.1|DELE	LOC117566973|XP_034102525.1|DALB
OG0005611	LOC108145846|XP_017126949.1|DELE	LOC117569421|XP_034106466.1|DALB
OG0005612	LOC108135115|XP_017111194.1|DELE	LOC117575033|XP_034115003.1|DALB
OG0005613	LOC108135170|XP_017111283.1|DELE	LOC117574918|XP_034114859.1|DALB
OG0005614	LOC108137458|XP_017114650.1|DELE	LOC117574129|XP_034113677.1|DALB
OG0005616	LOC108148380|XP_017130895.1|DELE	LOC117573541|XP_034112711.1|DALB
OG0005617	LOC108148309|XP_017130785.1|DELE	LOC117573995|XP_034113434.1|DALB
OG0005618	LOC108144161|XP_017124306.1|DELE	LOC117567554|XP_034103504.1|DALB
OG0005619	LOC108137003|XP_017113990.1|DELE	LOC117574718|XP_034114532.1|DALB
OG0005620	LOC108144335|XP_017124538.1|DELE	LOC117578058|XP_034119083.1|DALB
OG0005621	LOC108141434|XP_017120313.1|DELE	LOC117564836|XP_034099655.1|DALB
OG0005622	LOC108138514|XP_017116249.1|DELE	LOC117577998|XP_034118988.1|DALB
