Orthogroup	DELE.longest_only	SLEB.longest_only
OG0006730	LOC108149758|XP_017133060.1|DELE	LOC115632789|XP_030385904.1|SLEB
OG0006731	LOC108135272|XP_017111439.1|DELE	LOC115625886|XP_030376965.1|SLEB
OG0006732	LOC108146381|XP_017127864.1|DELE	LOC115623067|XP_030373121.1|SLEB
OG0006733	LOC108142230|XP_017121437.1|DELE	LOC115623058|XP_030373097.1|SLEB
OG0006734	LOC108142734|XP_017122248.1|DELE	LOC115622237|XP_030371994.1|SLEB
OG0006735	LOC108147490|XP_017129534.1|DELE	LOC115633129|XP_030386391.1|SLEB
OG0006736	LOC108147544|XP_017129618.1|DELE	LOC115622342|XP_030372114.1|SLEB
OG0006737	LOC108135504|XP_017111737.1|DELE	LOC115632694|XP_030385791.1|SLEB
OG0006738	LOC108147590|XP_017129719.1|DELE	LOC115622801|XP_030372730.1|SLEB
OG0006739	LOC108147448|XP_017129465.1|DELE	LOC115624974|XP_030375686.1|SLEB
OG0006740	LOC108135560|XP_017111806.1|DELE	LOC115623158|XP_030373232.1|SLEB
OG0006741	LOC108135559|XP_017111804.1|DELE	LOC115623157|XP_030373230.1|SLEB
OG0006742	LOC108140558|XP_017118909.1|DELE	LOC115623858|XP_030374263.1|SLEB
OG0006743	LOC108148997|XP_017131833.1|DELE	LOC115631449|XP_030384054.1|SLEB
OG0006744	LOC108150338|XP_017133954.1|DELE	LOC115622773|XP_030372688.1|SLEB
OG0006745	LOC108135100|XP_017111165.1|DELE	LOC115624072|XP_030374519.1|SLEB
OG0006746	LOC108147465|XP_017129491.1|DELE	LOC115632835|XP_030385950.1|SLEB
OG0006747	LOC108147530|XP_017129603.1|DELE	LOC115633128|XP_030386390.1|SLEB
OG0006748	LOC108137317|XP_017114432.1|DELE	LOC115627093|XP_030378505.1|SLEB
OG0006749	LOC108146192|XP_017127591.1|DELE	LOC115628293|XP_030380199.1|SLEB
OG0006750	LOC108137647|XP_017114962.1|DELE	LOC115633214|XP_030386460.1|SLEB
OG0006752	LOC108145666|XP_017126708.1|DELE	LOC115628342|XP_030380266.1|SLEB
OG0006753	LOC108145731|XP_017126783.1|DELE	LOC115628384|XP_030380328.1|SLEB
OG0006754	LOC108146000|XP_017127243.1|DELE	LOC115632454|XP_030385466.1|SLEB
OG0006755	LOC108146151|XP_017127504.1|DELE	LOC115622646|XP_030372514.1|SLEB
OG0006756	LOC108142852|XP_017122409.1|DELE	LOC115632551|XP_030385626.1|SLEB
OG0006757	LOC108142311|XP_017121552.1|DELE	LOC115632933|XP_030386086.1|SLEB
OG0006758	LOC108146138|XP_017127481.1|DELE	LOC115622860|XP_030372804.1|SLEB
OG0006759	LOC108146137|XP_017127479.1|DELE	LOC115622356|XP_030372131.1|SLEB
OG0006760	LOC108142567|XP_017122006.1|DELE	LOC115632518|XP_030385571.1|SLEB
OG0006761	LOC108148397|XP_017130918.1|DELE	LOC115623573|XP_030373830.1|SLEB
OG0006762	LOC108144163|XP_017124314.1|DELE	LOC115628047|XP_030379851.1|SLEB
OG0006763	LOC108139066|XP_017117180.1|DELE	LOC115628882|XP_030381002.1|SLEB
OG0006764	LOC108149767|XP_017133084.1|DELE	LOC115634811|XP_030388583.1|SLEB
OG0006766	LOC108146281|XP_017127710.1|DELE	LOC115632895|XP_030386045.1|SLEB
OG0006767	LOC108142418|XP_017121762.1|DELE	LOC115623035|XP_030373073.1|SLEB
OG0006768	LOC108142410|XP_017121749.1|DELE	LOC115622429|XP_030372226.1|SLEB
OG0006769	LOC108142804|XP_017122351.1|DELE	LOC115622546|XP_030372372.1|SLEB
OG0006770	LOC108147401|XP_017129327.1|DELE	LOC115632474|XP_030385504.1|SLEB
OG0006771	LOC108137658|XP_017114981.1|DELE	LOC115627284|XP_030378776.1|SLEB
OG0006772	LOC108149577|XP_017132700.1|DELE	LOC115634152|XP_030387591.1|SLEB
OG0006773	LOC108145965|XP_017127185.1|DELE	LOC115633029|XP_030386226.1|SLEB
OG0006774	LOC108145982|XP_017127206.1|DELE	LOC115633208|XP_030386455.1|SLEB
OG0006775	LOC108146717|XP_017128294.1|DELE	LOC115632344|XP_030385310.1|SLEB
OG0006776	LOC108146304|XP_017127745.1|DELE	LOC115632190|XP_030385094.1|SLEB
OG0006777	LOC108146723|XP_017128304.1|DELE	LOC115632261|XP_030385196.1|SLEB
OG0006778	LOC108146434|XP_017127927.1|DELE	LOC115632755|XP_030385862.1|SLEB, LOC115632668|XP_030385762.1|SLEB
OG0006779	LOC108146180|XP_017127575.1|DELE	LOC115628256|XP_030380134.1|SLEB
OG0006780	LOC108142709|XP_017122217.1|DELE	LOC115628237|XP_030380110.1|SLEB
OG0006781	LOC108147509|XP_017129568.1|DELE	LOC115622768|XP_030372684.1|SLEB
OG0006782	LOC108145973|XP_017127191.1|DELE	LOC115628269|XP_030380150.1|SLEB
OG0006783	LOC108141263|XP_017120004.1|DELE	LOC115627286|XP_030378781.1|SLEB
OG0006784	LOC108146007|XP_017127252.1|DELE	LOC115622682|XP_030372560.1|SLEB
OG0006785	LOC108149128|XP_017132022.1|DELE	LOC115621051|XP_030370435.1|SLEB
OG0006786	LOC108138834|XP_017116835.1|DELE	LOC115633639|XP_030386939.1|SLEB
OG0006787	LOC108135643|XP_017111954.1|DELE	LOC115622654|XP_030372523.1|SLEB
OG0006788	LOC108135644|XP_017111956.1|DELE	LOC115622655|XP_030372525.1|SLEB
OG0006789	LOC108150031|XP_017133481.1|DELE	LOC115633323|XP_030386612.1|SLEB
OG0006790	LOC108147932|XP_017130204.1|DELE	LOC115631614|XP_030384278.1|SLEB
OG0006791	LOC108146888|XP_017128610.1|DELE	LOC115632457|XP_030385473.1|SLEB
OG0006792	LOC108150111|XP_017133564.1|DELE	LOC115632951|XP_030386107.1|SLEB
OG0006793	LOC108150207|XP_017133708.1|DELE	LOC115632627|XP_030385716.1|SLEB
OG0006794	LOC108145111|XP_017125803.1|DELE	LOC115633841|XP_030387192.1|SLEB
OG0006795	LOC108146354|XP_017127820.1|DELE	LOC115622787|XP_030372707.1|SLEB
OG0006796	LOC108146930|XP_017128669.1|DELE	LOC115624570|XP_030375158.1|SLEB
OG0006797	LOC108141690|XP_017120659.1|DELE	LOC115631577|XP_030384229.1|SLEB
OG0006798	LOC108150252|XP_017133806.1|DELE	LOC115623132|XP_030373202.1|SLEB
OG0006799	LOC108150195|XP_017133693.1|DELE	LOC115633018|XP_030386202.1|SLEB
OG0006800	LOC108146658|XP_017128192.1|DELE	LOC115625352|XP_030376249.1|SLEB
OG0006801	LOC108137408|XP_017114555.1|DELE	LOC115633324|XP_030386613.1|SLEB
OG0006802	LOC108144887|XP_017125535.1|DELE	LOC115633794|XP_030387131.1|SLEB
OG0006803	LOC108144583|XP_017125066.1|DELE	LOC115619976|XP_030368871.1|SLEB
OG0006804	LOC108150364|XP_017133990.1|DELE	LOC115622676|XP_030372552.1|SLEB
OG0006805	LOC108145026|XP_017125697.1|DELE	LOC115628236|XP_030380113.1|SLEB
OG0006806	LOC108146217|XP_017127624.1|DELE	LOC115624754|XP_030375444.1|SLEB
OG0006807	LOC108146052|XP_017127346.1|DELE	LOC115628719|XP_030380787.1|SLEB
OG0006808	LOC108143552|XP_017123550.1|DELE	LOC115633754|XP_030387088.1|SLEB
OG0006809	LOC108145665|XP_017126707.1|DELE	LOC115632653|XP_030385743.1|SLEB
OG0006810	LOC108146133|XP_017127473.1|DELE	LOC115622763|XP_030372678.1|SLEB
OG0006811	LOC108148986|XP_017131817.1|DELE	LOC115625290|XP_030376163.1|SLEB
OG0006812	LOC108147510|XP_017129570.1|DELE	LOC115622960|XP_030372961.1|SLEB
OG0006813	LOC108136754|XP_017113593.1|DELE	LOC115627750|XP_030379397.1|SLEB
OG0006814	LOC108146846|XP_017128537.1|DELE	LOC115633140|XP_030386407.1|SLEB
OG0006815	LOC108146019|XP_017127284.1|DELE	LOC115632768|XP_030385877.1|SLEB
OG0006816	LOC108146095|XP_017127411.1|DELE	LOC115633041|XP_030386244.1|SLEB
OG0006817	LOC108146372|XP_017127850.1|DELE	LOC115622721|XP_030372622.1|SLEB
OG0006818	LOC108146497|XP_017128018.1|DELE	LOC115633050|XP_030386255.1|SLEB
OG0006819	LOC108146006|XP_017127249.1|DELE	LOC115623448|XP_030373664.1|SLEB
OG0006820	LOC108146293|XP_017127727.1|DELE	LOC115633835|XP_030387185.1|SLEB
OG0006821	LOC108134519|XP_017110346.1|DELE	LOC115631477|XP_030384092.1|SLEB
OG0006822	LOC108143513|XP_017123475.1|DELE	LOC115633875|XP_030387236.1|SLEB
OG0006823	LOC108146879|XP_017128600.1|DELE	LOC115632294|XP_030385246.1|SLEB
OG0006824	LOC108147562|XP_017129639.1|DELE	LOC115622759|XP_030372674.1|SLEB
OG0006825	LOC108146881|XP_017128603.1|DELE	LOC115634346|XP_030387861.1|SLEB
OG0006826	LOC108146972|XP_017128718.1|DELE	LOC115632866|XP_030385989.1|SLEB
OG0006827	LOC108141193|XP_017119926.1|DELE	LOC115623699|XP_030374035.1|SLEB
OG0006828	LOC108142071|XP_017121246.1|DELE	LOC115630799|XP_030383320.1|SLEB
OG0006829	LOC108147540|XP_017129614.1|DELE	LOC115622687|XP_030372572.1|SLEB
OG0006830	LOC108146147|XP_017127492.1|DELE	LOC115628278|XP_030380167.1|SLEB
OG0006831	LOC108147502|XP_017129559.1|DELE	LOC115622764|XP_030372679.1|SLEB
OG0006832	LOC108147535|XP_017129608.1|DELE	LOC115632907|XP_030386057.1|SLEB
OG0006833	LOC108142373|XP_017121691.1|DELE	LOC115622952|XP_030372947.1|SLEB
OG0006834	LOC108143755|XP_017123774.1|DELE	LOC115622112|XP_030371815.1|SLEB
OG0006835	LOC108146267|XP_017127696.1|DELE	LOC115622369|XP_030372146.1|SLEB
OG0006836	LOC108146500|XP_017128025.1|DELE	LOC115623104|XP_030373170.1|SLEB
OG0006837	LOC108146334|XP_017127788.1|DELE	LOC115624542|XP_030375127.1|SLEB
OG0006838	LOC108150342|XP_017133959.1|DELE	LOC115632318|XP_030385280.1|SLEB
OG0006839	LOC108146423|XP_017127917.1|DELE	LOC115624599|XP_030375199.1|SLEB
OG0006840	LOC108135256|XP_017111413.1|DELE	LOC115625758|XP_030376774.1|SLEB
OG0006841	LOC108146124|XP_017127458.1|DELE	LOC115624938|XP_030375649.1|SLEB
OG0006842	LOC108146143|XP_017127487.1|DELE	LOC115632970|XP_030386131.1|SLEB
OG0006843	LOC108136271|XP_017112829.1|DELE	LOC115627632|XP_030379228.1|SLEB
OG0006844	LOC108140544|XP_017118870.1|DELE	LOC115620278|XP_030369311.1|SLEB
OG0006845	LOC108146691|XP_017128237.1|DELE	LOC115632091|XP_030384926.1|SLEB
OG0006846	LOC108142820|XP_017122370.1|DELE	LOC115622941|XP_030372931.1|SLEB
OG0006847	LOC108142745|XP_017122260.1|DELE	LOC115622593|XP_030372450.1|SLEB
OG0006848	LOC108145206|XP_017125936.1|DELE	LOC115634176|XP_030387622.1|SLEB
OG0006849	LOC108147512|XP_017129574.1|DELE	LOC115633154|XP_030386423.1|SLEB
OG0006850	LOC108147527|XP_017129600.1|DELE	LOC115632558|XP_030385631.1|SLEB
OG0006851	LOC108147444|XP_017129458.1|DELE	LOC115632580|XP_030385661.1|SLEB
OG0006852	LOC108149745|XP_017133019.1|DELE	LOC115634777|XP_030388533.1|SLEB
OG0006853	LOC108147391|XP_017129316.1|DELE	LOC115622454|XP_030372257.1|SLEB
OG0006854	LOC108141508|XP_017120425.1|DELE	LOC115623378|XP_030373942.1|SLEB
OG0006855	LOC108146905|XP_017128636.1|DELE	LOC115624524|XP_030375103.1|SLEB
OG0006856	LOC108138742|XP_017116629.1|DELE	LOC115625147|XP_030375933.1|SLEB
OG0006857	LOC108136896|XP_017113846.1|DELE	LOC115619938|XP_030368824.1|SLEB
OG0006858	LOC108135594|XP_017111886.1|DELE	LOC115632087|XP_030384911.1|SLEB
OG0006859	LOC108149606|XP_017132792.1|DELE	LOC115628538|XP_030384218.1|SLEB
OG0006860	LOC108149759|XP_017133061.1|DELE	LOC115634675|XP_030388397.1|SLEB
OG0006861	LOC108144989|XP_017125631.1|DELE	LOC115633798|XP_030387139.1|SLEB
OG0006862	LOC108142809|XP_017122359.1|DELE	LOC115622660|XP_030372530.1|SLEB
OG0006863	LOC108136660|XP_017113473.1|DELE	LOC115627555|XP_030379133.1|SLEB
OG0006864	LOC108144991|XP_017125639.1|DELE, LOC108137416|XP_017114567.1|DELE	LOC115625893|XP_030377020.1|SLEB
OG0006865	LOC108140681|XP_017119116.1|DELE	LOC115620369|XP_030369434.1|SLEB
OG0006866	LOC108137547|XP_017114760.1|DELE	LOC115631905|XP_030384616.1|SLEB
OG0006867	LOC108144192|XP_017124346.1|DELE	LOC115633475|XP_030386833.1|SLEB
OG0006868	LOC108144540|XP_017125000.1|DELE	LOC115634156|XP_030387596.1|SLEB
OG0006869	LOC108138702|XP_017116542.1|DELE	LOC115623284|XP_030373448.1|SLEB
OG0006870	LOC108149777|XP_017133117.1|DELE	LOC115634658|XP_030388378.1|SLEB
OG0006871	LOC108145464|XP_017126399.1|DELE	LOC115627429|XP_030378969.1|SLEB
OG0006872	LOC108149584|XP_017132708.1|DELE	LOC115630646|XP_030383150.1|SLEB
OG0006873	LOC108145228|XP_017125981.1|DELE	LOC115622013|XP_030371732.1|SLEB
OG0006874	LOC108135014|XP_017111036.1|DELE	LOC115626303|XP_030377492.1|SLEB
OG0006875	LOC108149448|XP_017132527.1|DELE	LOC115631203|XP_030383767.1|SLEB
OG0006877	LOC108149276|XP_017132211.1|DELE	LOC115631056|XP_030383552.1|SLEB
OG0006878	LOC108148147|XP_017130509.1|DELE	LOC115626632|XP_030377898.1|SLEB
OG0006879	LOC108144655|XP_017125188.1|DELE	LOC115620084|XP_030369133.1|SLEB
OG0006880	LOC108150506|XP_017134211.1|DELE	LOC115631273|XP_030383844.1|SLEB
OG0006881	LOC108138812|XP_017116794.1|DELE	LOC115626323|XP_030377524.1|SLEB
OG0006882	LOC108149844|XP_017133210.1|DELE	LOC115622697|XP_030372588.1|SLEB
OG0006883	LOC108150557|XP_017134279.1|DELE	LOC115626202|XP_030377345.1|SLEB
OG0006884	LOC108138794|XP_017116762.1|DELE	LOC115626163|XP_030377298.1|SLEB
OG0006885	LOC108135346|XP_017111527.1|DELE	LOC115630637|XP_030383134.1|SLEB
OG0006886	LOC108148771|XP_017131466.1|DELE	LOC115621329|XP_030370809.1|SLEB
OG0006887	LOC108136245|XP_017112773.1|DELE	LOC115628746|XP_030380812.1|SLEB
OG0006888	LOC108141915|XP_017121024.1|DELE	LOC115632049|XP_030384882.1|SLEB
OG0006889	LOC108150559|XP_017134281.1|DELE	LOC115626204|XP_030377347.1|SLEB
OG0006890	LOC108139017|XP_017117109.1|DELE	LOC115630465|XP_030382895.1|SLEB
OG0006891	LOC108138311|XP_017115956.1|DELE	LOC115631966|XP_030384693.1|SLEB
OG0006892	LOC108149553|XP_017132683.1|DELE	LOC115631855|XP_030384561.1|SLEB
OG0006893	LOC108145351|XP_017126233.1|DELE	LOC115631492|XP_030384111.1|SLEB
OG0006894	LOC108145330|XP_017126205.1|DELE	LOC115631491|XP_030384110.1|SLEB
OG0006895	LOC108140792|XP_017119280.1|DELE	LOC115628966|XP_030381104.1|SLEB
OG0006896	LOC108138302|XP_017115946.1|DELE	LOC115625708|XP_030376712.1|SLEB
OG0006897	LOC108141880|XP_017120975.1|DELE	LOC115628481|XP_030380464.1|SLEB
OG0006898	LOC108149514|XP_017132630.1|DELE	LOC115631510|XP_030384135.1|SLEB
OG0006899	LOC108148048|XP_017130386.1|DELE	LOC115631636|XP_030384305.1|SLEB
OG0006900	LOC108149970|XP_017133378.1|DELE	LOC115626873|XP_030378244.1|SLEB
OG0006901	LOC108149055|XP_017131893.1|DELE	LOC115631142|XP_030383672.1|SLEB
OG0006902	LOC108141659|XP_017120622.1|DELE	LOC115633291|XP_030386563.1|SLEB
OG0006903	LOC108148632|XP_017131233.1|DELE	LOC115621046|XP_030370428.1|SLEB
OG0006904	LOC108149481|XP_017132586.1|DELE	LOC115625745|XP_030376760.1|SLEB
OG0006905	LOC108138893|XP_017116916.1|DELE	LOC115631290|XP_030383864.1|SLEB
OG0006906	LOC108138832|XP_017116828.1|DELE	LOC115631707|XP_030384394.1|SLEB
OG0006907	LOC108141790|XP_017120800.1|DELE	LOC115628575|XP_030380602.1|SLEB
OG0006908	LOC108138970|XP_017117041.1|DELE	LOC115626639|XP_030377908.1|SLEB
OG0006909	LOC108142122|XP_017121309.1|DELE	LOC115631495|XP_030384115.1|SLEB
OG0006910	LOC108141881|XP_017120979.1|DELE	LOC115625819|XP_030376868.1|SLEB
OG0006911	LOC108147703|XP_017129913.1|DELE	LOC115629239|XP_030381514.1|SLEB
OG0006912	LOC108138904|XP_017116944.1|DELE	LOC115625696|XP_030376697.1|SLEB
OG0006913	LOC108138235|XP_017115848.1|DELE	LOC115630938|XP_030383365.1|SLEB
OG0006914	LOC108146756|XP_017128379.1|DELE	LOC115624886|XP_030375593.1|SLEB
OG0006915	LOC108138810|XP_017116793.1|DELE	LOC115631656|XP_030384328.1|SLEB
OG0006916	LOC108149353|XP_017132332.1|DELE	LOC115626381|XP_030377599.1|SLEB
OG0006917	LOC108138159|XP_017115736.1|DELE	LOC115626362|XP_030377573.1|SLEB
OG0006918	LOC108138351|XP_017116011.1|DELE	LOC115626413|XP_030377640.1|SLEB
OG0006919	LOC108141885|XP_017120983.1|DELE	LOC115625674|XP_030376670.1|SLEB
OG0006921	LOC108134714|XP_017110601.1|DELE	LOC115631927|XP_030384638.1|SLEB
OG0006922	LOC108149534|XP_017132655.1|DELE	LOC115625844|XP_030376906.1|SLEB
OG0006923	LOC108134733|XP_017110636.1|DELE	LOC115631446|XP_030384050.1|SLEB
OG0006924	LOC108137057|XP_017114053.1|DELE	LOC115626378|XP_030377593.1|SLEB
OG0006925	LOC108149030|XP_017131868.1|DELE	LOC115621398|XP_030370902.1|SLEB
OG0006926	LOC108147972|XP_017130260.1|DELE	LOC115631371|XP_030383952.1|SLEB
OG0006927	LOC108148034|XP_017130363.1|DELE	LOC115631569|XP_030384221.1|SLEB
OG0006928	LOC108147980|XP_017130278.1|DELE	LOC115631379|XP_030383961.1|SLEB
OG0006929	LOC108134980|XP_017111001.1|DELE	LOC115628511|XP_030380515.1|SLEB
OG0006930	LOC108138916|XP_017116964.1|DELE	LOC115631098|XP_030383610.1|SLEB
OG0006931	LOC108138184|XP_017115786.1|DELE	LOC115630983|XP_030383426.1|SLEB
OG0006932	LOC108141895|XP_017120995.1|DELE	LOC115631147|XP_030383678.1|SLEB
OG0006933	LOC108141688|XP_017120656.1|DELE	LOC115631771|XP_030384466.1|SLEB
OG0006934	LOC108147206|XP_017129051.1|DELE	LOC115624349|XP_030374862.1|SLEB
OG0006935	LOC108138285|XP_017115930.1|DELE	LOC115626363|XP_030377574.1|SLEB
OG0006936	LOC108135250|XP_017111403.1|DELE	LOC115628990|XP_030381131.1|SLEB
OG0006937	LOC108142102|XP_017121285.1|DELE	LOC115629840|XP_030382281.1|SLEB
OG0006938	LOC108141894|XP_017120994.1|DELE	LOC115625695|XP_030376695.1|SLEB
OG0006939	LOC108136330|XP_017112921.1|DELE	LOC115628037|XP_030379842.1|SLEB
OG0006940	LOC108138299|XP_017115943.1|DELE	LOC115631078|XP_030383585.1|SLEB
OG0006941	LOC108134499|XP_017110312.1|DELE	LOC115631341|XP_030383919.1|SLEB
OG0006942	LOC108149778|XP_017133121.1|DELE	LOC115622240|XP_030372000.1|SLEB
OG0006943	LOC108150483|XP_017134177.1|DELE	LOC115631169|XP_030383719.1|SLEB
OG0006944	LOC108147941|XP_017130215.1|DELE	LOC115631795|XP_030384492.1|SLEB
OG0006945	LOC108149450|XP_017132531.1|DELE	LOC115631473|XP_030384087.1|SLEB
OG0006946	LOC108136889|XP_017113833.1|DELE	LOC115621981|XP_030371693.1|SLEB
OG0006947	LOC108138981|XP_017117055.1|DELE	LOC115626383|XP_030377602.1|SLEB
OG0006948	LOC108138350|XP_017116009.1|DELE	LOC115625915|XP_030377009.1|SLEB
OG0006949	LOC108138787|XP_017116752.1|DELE	LOC115630598|XP_030383077.1|SLEB
OG0006950	LOC108146852|XP_017128555.1|DELE	LOC115625973|XP_030377077.1|SLEB
OG0006951	LOC108141806|XP_017120857.1|DELE	LOC115625804|XP_030376842.1|SLEB
OG0006952	LOC108135807|XP_017112172.1|DELE	LOC115620915|XP_030370271.1|SLEB
OG0006953	LOC108135640|XP_017111950.1|DELE	LOC115632353|XP_030385323.1|SLEB
OG0006954	LOC108138326|XP_017115977.1|DELE	LOC115630979|XP_030383421.1|SLEB
OG0006955	LOC108136939|XP_017113905.1|DELE	LOC115621896|XP_030371586.1|SLEB
OG0006956	LOC108138756|XP_017116648.1|DELE	LOC115630601|XP_030383081.1|SLEB
OG0006957	LOC108149436|XP_017132507.1|DELE	LOC115625838|XP_030376900.1|SLEB
OG0006958	LOC108144804|XP_017125418.1|DELE	LOC115631865|XP_030384576.1|SLEB
OG0006959	LOC108146461|XP_017127963.1|DELE	LOC115628275|XP_030380164.1|SLEB
OG0006960	LOC108149233|XP_017132158.1|DELE	LOC115626099|XP_030377211.1|SLEB
OG0006961	LOC108139052|XP_017117159.1|DELE	LOC115630591|XP_030383070.1|SLEB
OG0006962	LOC108148006|XP_017130323.1|DELE	LOC115629028|XP_030381186.1|SLEB
OG0006963	LOC108141780|XP_017120776.1|DELE	LOC115625666|XP_030376662.1|SLEB
OG0006964	LOC108142042|XP_017121210.1|DELE	LOC115625917|XP_030377011.1|SLEB
OG0006965	LOC108149458|XP_017132538.1|DELE	LOC115631706|XP_030384393.1|SLEB
OG0006966	LOC108141853|XP_017120933.1|DELE	LOC115631165|XP_030383714.1|SLEB
OG0006967	LOC108143566|XP_017123564.1|DELE	LOC115633697|XP_030387015.1|SLEB
OG0006968	LOC108144422|XP_017124764.1|DELE	LOC115623216|XP_030373317.1|SLEB
OG0006969	LOC108150340|XP_017133956.1|DELE	LOC115622851|XP_030372793.1|SLEB
OG0006970	LOC108147268|XP_017129162.1|DELE	LOC115620660|XP_030369871.1|SLEB
OG0006971	LOC108148049|XP_017130388.1|DELE	LOC115630489|XP_030382933.1|SLEB
OG0006972	LOC108134505|XP_017110318.1|DELE	LOC115631438|XP_030384037.1|SLEB
OG0006973	LOC108145446|XP_017126369.1|DELE	LOC115628601|XP_030380644.1|SLEB
OG0006974	LOC108135258|XP_017111415.1|DELE	LOC115623686|XP_030374016.1|SLEB
OG0006975	LOC108147789|XP_017130017.1|DELE	LOC115631447|XP_030384051.1|SLEB
OG0006976	LOC108137800|XP_017115193.1|DELE	LOC115628988|XP_030381129.1|SLEB
OG0006977	LOC108145174|XP_017125896.1|DELE	LOC115633629|XP_030386924.1|SLEB
OG0006978	LOC108138951|XP_017117019.1|DELE	LOC115630579|XP_030383056.1|SLEB
OG0006979	LOC108137870|XP_017115296.1|DELE	LOC115631276|XP_030383848.1|SLEB
OG0006980	LOC108149855|XP_017133224.1|DELE	LOC115626333|XP_030377537.1|SLEB
OG0006981	LOC108149394|XP_017132415.1|DELE	LOC115622901|XP_030372880.1|SLEB
OG0006982	LOC108141906|XP_017121013.1|DELE, LOC108138601|XP_017116380.1|DELE	LOC115628550|XP_030380572.1|SLEB
OG0006983	LOC108145463|XP_017126403.1|DELE	LOC115628519|XP_030380531.1|SLEB
OG0006984	LOC108150490|XP_017134187.1|DELE	LOC115631485|XP_030384100.1|SLEB
OG0006985	LOC108149241|XP_017132166.1|DELE	LOC115628469|XP_030380451.1|SLEB
OG0006986	LOC108138973|XP_017117046.1|DELE	LOC115630650|XP_030383152.1|SLEB
OG0006987	LOC108145122|XP_017125823.1|DELE	LOC115633663|XP_030386968.1|SLEB
OG0006988	LOC108149470|XP_017132570.1|DELE	LOC115631727|XP_030384423.1|SLEB
OG0006989	LOC108138273|XP_017115912.1|DELE	LOC115631770|XP_030384465.1|SLEB
OG0006990	LOC108141872|XP_017120955.1|DELE	LOC115630584|XP_030383062.1|SLEB
OG0006991	LOC108142965|XP_017122600.1|DELE	LOC115620401|XP_030369477.1|SLEB
OG0006992	LOC108147995|XP_017130299.1|DELE	LOC115631051|XP_030383543.1|SLEB
OG0006993	LOC108138770|XP_017116696.1|DELE	LOC115630619|XP_030383106.1|SLEB
OG0006994	LOC108138866|XP_017116882.1|DELE	LOC115631466|XP_030384076.1|SLEB
OG0006995	LOC108149228|XP_017132149.1|DELE	LOC115625748|XP_030376764.1|SLEB
OG0006996	LOC108149547|XP_017132673.1|DELE	LOC115625867|XP_030376938.1|SLEB
OG0006997	LOC108145392|XP_017126277.1|DELE	LOC115619966|XP_030368862.1|SLEB
OG0006998	LOC108143962|XP_017124049.1|DELE	LOC115630079|XP_030382564.1|SLEB
OG0006999	LOC108147977|XP_017130273.1|DELE	LOC115631612|XP_030384276.1|SLEB
OG0007000	LOC108137848|XP_017115264.1|DELE	LOC115630999|XP_030383453.1|SLEB
OG0007001	LOC108137952|XP_017115400.1|DELE	LOC115630203|XP_030382635.1|SLEB
OG0007002	LOC108138776|XP_017116725.1|DELE	LOC115626213|XP_030377365.1|SLEB
OG0007003	LOC108149738|XP_017133005.1|DELE	LOC115625677|XP_030376678.1|SLEB
OG0007004	LOC108147906|XP_017130156.1|DELE	LOC115631725|XP_030384420.1|SLEB
OG0007005	LOC108139062|XP_017117172.1|DELE	LOC115630716|XP_030383228.1|SLEB
OG0007006	LOC108148364|XP_017130877.1|DELE	LOC115626456|XP_030377696.1|SLEB
OG0007007	LOC108141928|XP_017121051.1|DELE	LOC115631759|XP_030384453.1|SLEB
OG0007008	LOC108134964|XP_017110979.1|DELE	LOC115630756|XP_030383271.1|SLEB
OG0007009	LOC108141896|XP_017120996.1|DELE	LOC115631148|XP_030383679.1|SLEB
OG0007010	LOC108149471|XP_017132571.1|DELE	LOC115631423|XP_030384011.1|SLEB
OG0007011	LOC108139128|XP_017117230.1|DELE	LOC115629455|XP_030381780.1|SLEB
OG0007012	LOC108138635|XP_017116462.1|DELE	LOC115630629|XP_030383123.1|SLEB
OG0007013	LOC108137812|XP_017115216.1|DELE	LOC115626354|XP_030377565.1|SLEB
OG0007014	LOC108137810|XP_017115208.1|DELE	LOC115626403|XP_030377626.1|SLEB
OG0007015	LOC108138792|XP_017116760.1|DELE	LOC115625656|XP_030376644.1|SLEB
OG0007016	LOC108150703|XP_017134454.1|DELE	LOC115626106|XP_030377219.1|SLEB
OG0007017	LOC108138918|XP_017116969.1|DELE	LOC115629012|XP_030381164.1|SLEB
OG0007018	LOC108149441|XP_017132518.1|DELE	LOC115622902|XP_030372881.1|SLEB
OG0007019	LOC108145588|XP_017126605.1|DELE	LOC115626096|XP_030377209.1|SLEB
OG0007020	LOC108135186|XP_017111296.1|DELE	LOC115626050|XP_030377162.1|SLEB
OG0007021	LOC108149266|XP_017132201.1|DELE	LOC115631055|XP_030383551.1|SLEB
OG0007022	LOC108134734|XP_017110637.1|DELE	LOC115631154|XP_030383688.1|SLEB
OG0007023	LOC108142114|XP_017121301.1|DELE	LOC115631489|XP_030384105.1|SLEB
OG0007024	LOC108137026|XP_017114013.1|DELE	LOC115623643|XP_030373948.1|SLEB
OG0007025	LOC108136355|XP_017112953.1|DELE	LOC115629818|XP_030382249.1|SLEB
OG0007026	LOC108137847|XP_017115263.1|DELE	LOC115631166|XP_030383715.1|SLEB
OG0007027	LOC108138760|XP_017116657.1|DELE	LOC115631458|XP_030384066.1|SLEB
OG0007028	LOC108148840|XP_017131605.1|DELE	LOC115631696|XP_030384378.1|SLEB
