Orthogroup	DMEL.longest_only	DEUG.longest_only
OG0005846	pyd|NP_001246998.1|DMEL	LOC108109461|XP_017073448.1|DEUG
OG0005847	Kcmf1|NP_731305.2|DMEL	LOC108108314|XP_017071826.1|DEUG
OG0005848	vap|NP_523361.1|DMEL	LOC108104934|XP_017066777.1|DEUG
OG0005849	eag|NP_001036275.1|DMEL	LOC108104324|XP_017065796.1|DEUG
OG0005850	dpr18|NP_573102.1|DMEL	LOC108103623|XP_017064657.1|DEUG
OG0005851	CG13773|NP_609081.1|DMEL	LOC108107003|XP_017069833.1|DEUG
OG0005852	Irbp|NP_536773.1|DMEL	LOC108116430|XP_017083813.1|DEUG
OG0005853	CG32554|NP_728102.1|DMEL	LOC108117369|XP_017085246.1|DEUG
OG0005854	ImpE3|NP_524908.1|DMEL	LOC108115141|XP_017081926.1|DEUG
OG0005855	CG42594|NP_001162668.2|DMEL	LOC108110295|XP_017074784.1|DEUG
OG0005856	shi|NP_001259588.1|DMEL	LOC108115209|XP_017082033.1|DEUG
OG0005857	Surf6|NP_524408.1|DMEL	LOC108109856|XP_017074166.1|DEUG, LOC108117104|XP_017084809.1|DEUG
OG0005858	KLHL18|NP_650143.1|DMEL	LOC108111818|XP_017076911.1|DEUG
OG0005859	CG5828|NP_608907.1|DMEL	LOC108102686|XP_017063315.1|DEUG
OG0005860	lap|NP_001163538.1|DMEL	LOC108116203|XP_017083451.1|DEUG
OG0005861	faf|NP_524612.2|DMEL	LOC108109364|XP_017073322.1|DEUG
OG0005862	mtt|NP_001260806.1|DMEL	LOC108104545|XP_017066174.1|DEUG
OG0005863	Pi3K59F|NP_477133.1|DMEL	LOC108109248|XP_017073219.1|DEUG
OG0005864	CG8379|NP_996185.1|DMEL	LOC108109463|XP_017073466.1|DEUG
OG0005865	Syx18|NP_524485.1|DMEL	LOC108117487|XP_017085452.1|DEUG
OG0005866	CG13197|NP_610696.1|DMEL	LOC108106337|XP_017068802.1|DEUG
OG0005867	CG13258|NP_001246041.1|DMEL	LOC108106702|XP_017069811.1|DEUG
OG0005868	CG12863|NP_610973.3|DMEL	LOC108106770|XP_017069498.1|DEUG
OG0005869	mRpL30|NP_525073.1|DMEL	LOC108110319|XP_017074825.1|DEUG
OG0005870	CG3857|NP_996330.1|DMEL	LOC108104432|XP_017065978.1|DEUG
OG0005871	CG15747|NP_727694.1|DMEL	LOC108118392|XP_017086558.1|DEUG
OG0005872	ND-42|NP_524445.1|DMEL	LOC108109554|XP_017073614.1|DEUG
OG0005873	beag|NP_649865.1|DMEL	LOC108108292|XP_017071785.1|DEUG
OG0005874	Graf|NP_996441.2|DMEL	LOC108110057|XP_017074423.1|DEUG
OG0005875	sand|NP_610349.1|DMEL	LOC108109275|XP_017073256.1|DEUG
OG0005876	bi|NP_001259238.1|DMEL	LOC108110294|XP_017074781.1|DEUG
OG0005877	eIF5|NP_573098.1|DMEL	LOC108104938|XP_017066785.1|DEUG
OG0005878	hwt|NP_001259484.1|DMEL	LOC108103854|XP_017065044.1|DEUG
OG0005879	Mvb12|NP_573268.1|DMEL	LOC108117459|XP_017085372.1|DEUG
OG0005880	S1P|NP_649337.2|DMEL	LOC108108814|XP_017072489.1|DEUG
OG0005881	NHP2|NP_651965.1|DMEL	LOC108106025|XP_017068363.1|DEUG
OG0005882	CalpC|NP_573118.2|DMEL	LOC108102984|XP_017063783.1|DEUG
OG0005883	DIP2|NP_612019.2|DMEL	LOC108104678|XP_017066358.1|DEUG
OG0005884	CG10584|NP_649278.1|DMEL	LOC108114563|XP_017081102.1|DEUG
OG0005885	CG8833|NP_648669.1|DMEL	LOC108105985|XP_017068304.1|DEUG
OG0005886	Su_z_12|NP_730465.1|DMEL	LOC108107561|XP_017070604.1|DEUG
OG0005887	Helz|NP_001261848.1|DMEL	LOC108105996|XP_017068322.1|DEUG
OG0005888	jim|NP_001262221.1|DMEL	LOC108116768|XP_017084286.1|DEUG
OG0005889	CG10948|NP_729844.1|DMEL	LOC108108026|XP_017071379.1|DEUG
OG0005890	Pop1|NP_572236.3|DMEL	LOC108103683|XP_017064761.1|DEUG
OG0005891	CG18815|NP_001261719.1|DMEL	LOC108114447|XP_017080935.1|DEUG
OG0005892	mtTFB1|NP_648499.1|DMEL	LOC108114543|XP_017081077.1|DEUG
OG0005893	Prp31|NP_648756.1|DMEL	LOC108104297|XP_017065760.1|DEUG
OG0005894	CG7011|NP_648758.1|DMEL	LOC108104298|XP_017065761.1|DEUG
OG0005895	CG6878|NP_648757.1|DMEL	LOC108104299|XP_017065762.1|DEUG
OG0005896	l_3_77CDf|NP_649242.1|DMEL	LOC108114638|XP_017081196.1|DEUG
OG0005897	CG10738|NP_729905.2|DMEL	LOC108113832|XP_017080029.1|DEUG
OG0005898	CG6227|NP_573020.2|DMEL	LOC108110039|XP_017074386.1|DEUG
OG0005899	Inos|NP_477405.1|DMEL	LOC108113225|XP_017079251.1|DEUG
OG0005900	Ipk2|NP_608535.1|DMEL	LOC108110864|XP_017075600.1|DEUG
OG0005901	PIG-M|NP_611600.1|DMEL	LOC108112953|XP_017078842.1|DEUG
OG0005902	CG8531|NP_610945.1|DMEL	LOC108106512|XP_017069095.1|DEUG
OG0005903	SdhC|NP_001262472.1|DMEL	LOC108116377|XP_017083706.1|DEUG
OG0005904	CG10214|NP_651184.1|DMEL	LOC108116659|XP_017084139.1|DEUG
OG0005905	Ac76E|NP_001246838.1|DMEL	LOC108107887|XP_017071166.1|DEUG
OG0005906	fz2|NP_001262037.1|DMEL	LOC108108508|XP_017072065.1|DEUG
OG0005907	CG14183|NP_649172.3|DMEL	LOC108114335|XP_017080750.1|DEUG
OG0005908	Arl1|NP_524098.2|DMEL	LOC108117348|XP_017085210.1|DEUG
OG0005909	CG43980|NP_001262185.1|DMEL	LOC108108805|XP_017072477.1|DEUG
OG0005910	Lis-1|NP_477160.1|DMEL	LOC108113083|XP_017079018.1|DEUG
OG0005911	CG8441|NP_611094.1|DMEL	LOC108113084|XP_017079019.1|DEUG
OG0005912	CG44242|NP_001188957.1|DMEL	LOC108112657|XP_017078276.1|DEUG
OG0005913	Gclm|NP_732780.1|DMEL	LOC108115652|XP_017082696.1|DEUG
OG0005914	Sox15|NP_523739.2|DMEL	LOC108106264|XP_017068719.1|DEUG
OG0005915	VGAT|NP_610938.1|DMEL	LOC108106586|XP_017069257.1|DEUG
OG0005916	CG34396|NP_611547.2|DMEL	LOC108109184|XP_017073103.1|DEUG
OG0005917	CG7137|NP_611400.1|DMEL	LOC108111909|XP_017077037.1|DEUG
OG0005918	CG10932|NP_572414.1|DMEL	LOC108117438|XP_017085347.1|DEUG
OG0005919	CG30340|NP_724812.2|DMEL	LOC108104758|XP_017066482.1|DEUG
OG0005920	Mlf|NP_995847.1|DMEL	LOC108113067|XP_017078994.1|DEUG
OG0005921	CG2021|NP_647660.1|DMEL	LOC108113715|XP_017079889.1|DEUG
OG0005922	CG14803|NP_569950.1|DMEL	LOC108104385|XP_017065911.1|DEUG
OG0005923	viaf|NP_524032.2|DMEL	LOC108108224|XP_017071681.1|DEUG
OG0005924	endos|NP_648684.1|DMEL	LOC108106011|XP_017068346.1|DEUG
OG0005925	Ent3|NP_648608.2|DMEL	LOC108108197|XP_017071638.1|DEUG
OG0005926	GIIIspla2|NP_572454.2|DMEL	LOC108103432|XP_017064391.1|DEUG
OG0005927	Rab23|NP_649574.1|DMEL	LOC108115298|XP_017082182.1|DEUG
OG0005928	CG15309|NP_001096936.1|DMEL	LOC108109693|XP_017073793.1|DEUG
OG0005929	Oseg4|NP_647653.1|DMEL	LOC108114195|XP_017080502.1|DEUG
OG0005930	CG13196|NP_610695.1|DMEL	LOC108106336|XP_017068800.1|DEUG
OG0005931	Debcl|NP_788278.1|DMEL	LOC108114920|XP_017081596.1|DEUG
OG0005932	Synj|NP_569729.1|DMEL	LOC108113122|XP_017079112.1|DEUG
OG0005933	CG8243|NP_610424.1|DMEL	LOC108104537|XP_017066160.1|DEUG
OG0005934	Spred|NP_001260979.1|DMEL	LOC108106494|XP_017069073.1|DEUG
OG0005935	SPoCk|NP_001262220.1|DMEL	LOC108116771|XP_017084290.1|DEUG
OG0005936	Fgop2|NP_609084.1|DMEL	LOC108107167|XP_017070069.1|DEUG
OG0005937	l_3_04053|NP_649414.1|DMEL	LOC108116774|XP_017084294.1|DEUG
OG0005938	CG8910|NP_611167.2|DMEL	LOC108112944|XP_017078830.1|DEUG
OG0005939	mRpS25|NP_511153.1|DMEL	LOC108102966|XP_017063756.1|DEUG
OG0005940	CG10082|NP_726095.2|DMEL	LOC108112840|XP_017078637.1|DEUG
OG0005941	GlyT|NP_611836.2|DMEL	LOC108107436|XP_017070462.1|DEUG
OG0005942	Pld|NP_001137610.1|DMEL	LOC108111621|XP_017076642.1|DEUG
OG0005943	jing|NP_001097200.1|DMEL	LOC108114904|XP_017081566.1|DEUG
OG0005944	Trap1|NP_477439.2|DMEL	LOC108114919|XP_017081595.1|DEUG
OG0005945	CG12325|NP_610618.1|DMEL	LOC108112769|XP_017078521.1|DEUG
OG0005946	CG8646|NP_610807.3|DMEL	LOC108112307|XP_017077621.1|DEUG
OG0005947	Alk|NP_652600.1|DMEL	LOC108112538|XP_017077953.1|DEUG
OG0005948	mRpL21|NP_649095.2|DMEL	LOC108108555|XP_017072125.1|DEUG
OG0005949	Atox1|NP_001262184.1|DMEL	LOC108108678|XP_017072272.1|DEUG
OG0005950	CG6201|NP_609489.1|DMEL	LOC108112296|XP_017077613.1|DEUG
OG0005951	dpr6|NP_001287018.1|DMEL	LOC108114577|XP_017081118.1|DEUG
OG0005952	l_2_gd1|NP_001245976.1|DMEL	LOC108112287|XP_017077603.1|DEUG
OG0005953	Mpp6|NP_523609.3|DMEL	LOC108115547|XP_017082541.1|DEUG
OG0005954	CG9246|NP_610095.1|DMEL	LOC108115534|XP_017082525.1|DEUG
OG0005955	Son|NP_649914.1|DMEL	LOC108109865|XP_017074146.1|DEUG
OG0005956	Smurf|NP_523779.1|DMEL	LOC108112879|XP_017078713.1|DEUG
OG0005957	CG13625|NP_651272.1|DMEL	LOC108117556|XP_017085554.1|DEUG
OG0005958	CG5913|NP_651439.2|DMEL	LOC108113656|XP_017079817.1|DEUG
OG0005959	CG4537|NP_001097135.1|DMEL	LOC108110907|XP_017075657.1|DEUG
OG0005960	CG7326|NP_573335.1|DMEL	LOC108106040|XP_017068380.1|DEUG
OG0005961	Shark|NP_524743.2|DMEL	LOC108112653|XP_017078273.1|DEUG
OG0005962	CG34199|NP_001097380.1|DMEL	LOC108108872|XP_017072579.1|DEUG
OG0005963	Cog8|NP_609503.2|DMEL	LOC108112457|XP_017077802.1|DEUG
OG0005964	CngB|NP_611607.2|DMEL	LOC108113200|XP_017079219.1|DEUG
OG0005965	CG30010|NP_724847.2|DMEL	LOC108104811|XP_017066582.1|DEUG
OG0005966	ana3|NP_610765.1|DMEL	LOC108106745|XP_017069472.1|DEUG
OG0005967	RpS18|NP_476964.1|DMEL	LOC108109165|XP_017073077.1|DEUG
OG0005968	Ate1|NP_001261101.1|DMEL	LOC108109280|XP_017073261.1|DEUG
OG0005969	alpha-Catr|NP_726389.4|DMEL	LOC108107452|XP_017070490.1|DEUG
OG0005970	CG11811|NP_648408.1|DMEL	LOC108114664|XP_017081232.1|DEUG
OG0005971	mRpL53|NP_725343.1|DMEL	LOC108106416|XP_017068928.1|DEUG
OG0005972	fbl|NP_524870.1|DMEL	LOC108114530|XP_017081054.1|DEUG
OG0005973	Prp3|NP_649156.1|DMEL	LOC108107562|XP_017070608.1|DEUG
OG0005974	eRF1|NP_001262105.1|DMEL	LOC108114328|XP_017080736.1|DEUG
OG0005975	CG5498|NP_730525.2|DMEL	LOC108114618|XP_017081174.1|DEUG
OG0005976	Tgs1|NP_732316.2|DMEL	LOC108105291|XP_017067272.1|DEUG
OG0005977	maf-S|NP_001286639.1|DMEL	LOC108109252|XP_017073223.1|DEUG
OG0005978	CG6984|NP_611187.1|DMEL	LOC108112479|XP_017077827.1|DEUG
OG0005979	Spt-I|NP_610842.1|DMEL	LOC108112049|XP_017077291.1|DEUG
OG0005980	CG11123|NP_610276.1|DMEL	LOC108113360|XP_017079413.1|DEUG
OG0005981	CkIIbeta|NP_996415.1|DMEL	LOC108104348|XP_017065842.1|DEUG
OG0005982	CG11141|NP_610282.1|DMEL	LOC108113317|XP_017079362.1|DEUG
OG0005983	CG14234|NP_001356951.1|DMEL	LOC108105029|XP_017066915.1|DEUG
OG0005984	wcy|NP_001259636.1|DMEL	LOC108105368|XP_017067390.1|DEUG
OG0005985	CG11122|NP_572685.2|DMEL	LOC108111852|XP_017076950.1|DEUG
OG0005986	Arp8|NP_573251.1|DMEL	LOC108117621|XP_017085638.1|DEUG
OG0005987	l_1_G0289|NP_572621.1|DMEL	LOC108105069|XP_017066978.1|DEUG
OG0005988	Sln|NP_610706.1|DMEL	LOC108106610|XP_017069298.1|DEUG
OG0005989	fl_2_d|NP_523732.2|DMEL	LOC108106520|XP_017069114.1|DEUG
OG0005990	Nup75|NP_611300.2|DMEL	LOC108113013|XP_017078923.1|DEUG
OG0005991	Pgi|NP_523663.1|DMEL	LOC108104496|XP_017066099.1|DEUG
OG0005992	hay|NP_001137931.1|DMEL	LOC108114573|XP_017081113.1|DEUG
OG0005993	E_z_|NP_001261682.1|DMEL	LOC108114574|XP_017081114.1|DEUG
OG0005994	M6|NP_001262166.1|DMEL	LOC108108712|XP_017072333.1|DEUG
OG0005995	CG13248|NP_649219.1|DMEL	LOC108114714|XP_017081305.1|DEUG
OG0005996	ORMDL|NP_730669.1|DMEL	LOC108108690|XP_017072284.1|DEUG
OG0005997	Taf5|NP_476957.1|DMEL	LOC108113136|XP_017079132.1|DEUG
OG0005998	CG13458|NP_648748.1|DMEL	LOC108104253|XP_017065691.1|DEUG
OG0005999	Cypl|NP_523874.1|DMEL	LOC108104738|XP_017066464.1|DEUG
OG0006000	Psi|NP_995862.1|DMEL	LOC108112595|XP_017078134.1|DEUG
OG0006001	CG34342|NP_001097509.3|DMEL	LOC108107624|XP_017070682.1|DEUG
OG0006002	Cpes|NP_477376.1|DMEL	LOC108107284|XP_017070227.1|DEUG
OG0006003	mnd|NP_524074.1|DMEL	LOC108104300|XP_017065763.1|DEUG
OG0006004	Hus1-like|NP_477426.1|DMEL	LOC108114966|XP_017081662.1|DEUG
OG0006005	CG13220|NP_610664.1|DMEL	LOC108106430|XP_017068947.1|DEUG
OG0006006	Hmg-2|NP_611553.1|DMEL	LOC108109096|XP_017072968.1|DEUG
OG0006007	Ttc7|NP_652063.1|DMEL	LOC108111618|XP_017076637.1|DEUG
OG0006008	CG3558|NP_001137777.1|DMEL	LOC108110931|XP_017075701.1|DEUG
OG0006009	ZnT77C|NP_649233.2|DMEL	LOC108114363|XP_017080799.1|DEUG
OG0006010	Wnk|NP_001262171.2|DMEL	LOC108108727|XP_017072349.1|DEUG
OG0006011	NitFhit|NP_525122.1|DMEL	LOC108104647|XP_017066316.1|DEUG
OG0006012	Mob2|NP_729715.2|DMEL	LOC108114194|XP_017080494.1|DEUG
OG0006013	NAT1|NP_001033943.2|DMEL	LOC108112121|XP_017077361.1|DEUG
OG0006014	Vps36|NP_648660.1|DMEL	LOC108104009|XP_017065322.1|DEUG
OG0006015	Rpb12|NP_001097319.1|DMEL	LOC108106530|XP_017069154.1|DEUG
OG0006016	lin|NP_524815.1|DMEL	LOC108104535|XP_017066158.1|DEUG
OG0006017	wash|NP_610739.1|DMEL	LOC108106760|XP_017069489.1|DEUG
OG0006018	CG15118|NP_611396.1|DMEL	LOC108111991|XP_017077208.1|DEUG
OG0006019	CG42497|NP_001163242.1|DMEL	LOC108113296|XP_017079336.1|DEUG
OG0006020	Hpd|NP_730536.1|DMEL	LOC108114466|XP_017080963.1|DEUG
OG0006021	Hip1|NP_648597.2|DMEL	LOC108107966|XP_017071295.1|DEUG
OG0006022	beta'COP|NP_524836.2|DMEL	LOC108111066|XP_017075883.1|DEUG
OG0006023	RpL27|NP_651417.1|DMEL	LOC108113603|XP_017079747.1|DEUG
OG0006024	para|NP_001259619.1|DMEL	LOC108103795|XP_017064915.1|DEUG
OG0006025	Cam|NP_523710.1|DMEL	LOC108106522|XP_017069119.1|DEUG
OG0006026	CG5326|NP_651060.1|DMEL	LOC108115645|XP_017082688.1|DEUG
OG0006027	arr|NP_524737.2|DMEL	LOC108114892|XP_017081539.1|DEUG
OG0006028	Tfb1|NP_610957.1|DMEL	LOC108106775|XP_017069505.1|DEUG
OG0006029	CCT8|NP_610418.1|DMEL	LOC108104548|XP_017066178.1|DEUG
OG0006030	Rpb10|NP_651280.1|DMEL	LOC108117508|XP_017085485.1|DEUG
OG0006031	Drep1|NP_001260909.1|DMEL	LOC108106759|XP_017069487.1|DEUG
OG0006032	CG34120|NP_001285513.1|DMEL	LOC108117710|XP_017085751.1|DEUG
OG0006033	CG33964|NP_001033941.1|DMEL	LOC108106755|XP_017069484.1|DEUG
OG0006034	Ir93a|NP_650924.3|DMEL	LOC108110157|XP_017074568.1|DEUG
OG0006035	Pbp45|NP_650499.1|DMEL	LOC108116413|XP_017083786.1|DEUG
OG0006036	CG4382|NP_609301.2|DMEL	LOC108110508|XP_017075077.1|DEUG
OG0006037	mspo|NP_725407.1|DMEL	LOC108106534|XP_017069161.1|DEUG
OG0006038	CG1218|NP_649589.1|DMEL	LOC108115397|XP_017082323.1|DEUG
OG0006039	Ptr|NP_001246145.1|DMEL	LOC108111623|XP_017076646.1|DEUG
OG0006040	CG13344|NP_610915.2|DMEL	LOC108106248|XP_017068703.1|DEUG
OG0006041	cm|NP_788873.1|DMEL	LOC108103702|XP_017064787.1|DEUG
OG0006042	fus|NP_524691.1|DMEL	LOC108112512|XP_017077889.1|DEUG
OG0006043	Prestin|NP_649024.1|DMEL	LOC108108628|XP_017072217.1|DEUG
OG0006044	TRAM|NP_726710.1|DMEL	LOC108105462|XP_017067551.1|DEUG
OG0006045	SmydA-5|NP_610202.3|DMEL	LOC108110353|XP_017074881.1|DEUG
OG0006046	Dark|NP_725637.1|DMEL	LOC108112924|XP_017078805.1|DEUG
OG0006047	Pex1|NP_652016.1|DMEL	LOC108106023|XP_017068361.1|DEUG
OG0006048	rt|NP_524025.2|DMEL	LOC108114650|XP_017081211.1|DEUG
OG0006049	CG11674|NP_572948.1|DMEL	LOC108102932|XP_017063682.1|DEUG
OG0006050	Gcn2|NP_001263142.1|DMEL	LOC108105208|XP_017067150.1|DEUG
OG0006051	e_y_2|NP_524846.1|DMEL	LOC108117550|XP_017085551.1|DEUG
OG0006052	uzip|NP_523861.1|DMEL	LOC108107374|XP_017070370.1|DEUG
OG0006053	Arl5|NP_648201.1|DMEL	LOC108109900|XP_017074196.1|DEUG
OG0006054	CG31998|NP_726548.1|DMEL	LOC108108672|XP_017072269.1|DEUG
OG0006055	Dip-C|NP_650192.1|DMEL	LOC108111815|XP_017076908.1|DEUG
OG0006056	CG8207|NP_611051.2|DMEL	LOC108113228|XP_017079254.1|DEUG
OG0006057	Myo61F|NP_476934.2|DMEL	LOC108102845|XP_017063526.1|DEUG
OG0006058	EndoA|NP_732383.1|DMEL	LOC108117262|XP_017085104.1|DEUG
OG0006059	Atg1|NP_001163433.1|DMEL	LOC108107969|XP_017071298.1|DEUG
OG0006060	CG42709|NP_648600.1|DMEL	LOC108107971|XP_017071302.1|DEUG
OG0006061	fliI|NP_525097.1|DMEL	LOC108117700|XP_017085727.1|DEUG
OG0006062	CG14701|NP_650057.1|DMEL	LOC108116342|XP_017083646.1|DEUG
OG0006063	CG13126|NP_609330.1|DMEL	LOC108111169|XP_017076037.1|DEUG
OG0006064	Opa1|NP_725369.1|DMEL	LOC108106591|XP_017069263.1|DEUG
OG0006065	CG9004|NP_647717.1|DMEL	LOC108107687|XP_017070780.1|DEUG
OG0006066	fa2h|NP_610279.3|DMEL	LOC108112130|XP_017077369.1|DEUG
OG0006067	RyR|NP_001246211.1|DMEL	LOC108104472|XP_017066026.1|DEUG
OG0006068	Zw|NP_523411.1|DMEL	LOC108105010|XP_017066879.1|DEUG
OG0006069	Grd|NP_524131.1|DMEL	LOC108108612|XP_017072200.1|DEUG
OG0006070	EMC10|NP_730662.2|DMEL	LOC108108677|XP_017072271.1|DEUG
OG0006071	Ets98B|NP_524535.2|DMEL	LOC108115863|XP_017082977.1|DEUG
OG0006072	mRpL23|NP_523889.1|DMEL	LOC108107574|XP_017070624.1|DEUG
OG0006073	dpr20|NP_612066.1|DMEL	LOC108104745|XP_017066475.1|DEUG
OG0006074	ATP7|NP_572756.3|DMEL	LOC108104352|XP_017065847.1|DEUG
OG0006075	ND-MNLL|NP_572416.1|DMEL	LOC108117430|XP_017085332.1|DEUG
OG0006076	NaPi-T|NP_525116.2|DMEL	LOC108106800|XP_017069533.1|DEUG
OG0006077	verm|NP_001163469.1|DMEL	LOC108108750|XP_017072397.1|DEUG
OG0006078	serp|NP_730444.1|DMEL	LOC108108781|XP_017072441.1|DEUG
OG0006079	CG11399|NP_649254.2|DMEL	LOC108114197|XP_017080504.1|DEUG
OG0006080	mib1|NP_648826.2|DMEL	LOC108117350|XP_017085214.1|DEUG
OG0006081	Urod|NP_610501.1|DMEL	LOC108104797|XP_017066555.1|DEUG
OG0006082	RpL31|NP_610503.1|DMEL	LOC108104818|XP_017066591.1|DEUG
OG0006083	CG3961|NP_730369.1|DMEL	LOC108108532|XP_017072093.1|DEUG
OG0006084	dbo|NP_524989.2|DMEL	LOC108118229|XP_017086300.1|DEUG
OG0006085	SMC5|NP_996141.2|DMEL	LOC108108813|XP_017072488.1|DEUG
OG0006086	TfAP-2|NP_001262178.1|DMEL	LOC108108816|XP_017072496.1|DEUG
OG0006087	CG8963|NP_611180.1|DMEL	LOC108112925|XP_017078806.1|DEUG
OG0006088	MED19|NP_649016.1|DMEL	LOC108108652|XP_017072244.1|DEUG
OG0006089	snf|NP_511045.1|DMEL	LOC108104439|XP_017065987.1|DEUG
OG0006090	RAF2|NP_730163.1|DMEL	LOC108114253|XP_017080636.1|DEUG
OG0006091	CG16711|NP_648347.2|DMEL	LOC108114595|XP_017081140.1|DEUG
OG0006092	CG9784|NP_001259623.1|DMEL	LOC108103874|XP_017065089.1|DEUG
OG0006093	Ntmt|NP_001350855.1|DMEL	LOC108104809|XP_017066580.1|DEUG
OG0006094	Klp68D|NP_524029.2|DMEL	LOC108114584|XP_017081127.1|DEUG
OG0006095	Vang|NP_001260819.1|DMEL	LOC108104528|XP_017066149.1|DEUG
OG0006096	RpI1|NP_523743.1|DMEL	LOC108106658|XP_017069368.1|DEUG
OG0006097	MYPT-75D|NP_649049.1|DMEL	LOC108108504|XP_017072059.1|DEUG
OG0006098	CG3709|NP_608500.1|DMEL	LOC108104186|XP_017065615.1|DEUG
OG0006099	CG10257|NP_611008.2|DMEL	LOC108106389|XP_017068884.1|DEUG
OG0006100	twi|NP_523816.2|DMEL	LOC108113286|XP_017079325.1|DEUG
OG0006101	CG5096|NP_723576.1|DMEL	LOC108110889|XP_017075636.1|DEUG
OG0006102	Arl6|NP_611421.1|DMEL	LOC108109235|XP_017073196.1|DEUG
OG0006103	C901|NP_572673.1|DMEL	LOC108117596|XP_017085599.1|DEUG
OG0006104	Atg5|NP_572390.1|DMEL	LOC108104931|XP_017066773.1|DEUG
OG0006105	brk|NP_511069.3|DMEL	LOC108104932|XP_017066774.1|DEUG
OG0006106	Syn1|NP_524205.2|DMEL	LOC108108788|XP_017072451.1|DEUG
OG0006107	Tmtc3|NP_477246.2|DMEL	LOC108109107|XP_017072984.1|DEUG
OG0006108	Tsp2A|NP_525037.1|DMEL	LOC108118530|XP_017086768.1|DEUG
OG0006109	EMC4|NP_649424.1|DMEL	LOC108116766|XP_017084281.1|DEUG
OG0006110	Atg3|NP_649059.1|DMEL	LOC108108493|XP_017072036.1|DEUG
OG0006111	CG3295|NP_611536.1|DMEL	LOC108109161|XP_017073073.1|DEUG
OG0006112	RpL39|NP_477314.1|DMEL	LOC108107346|XP_017070334.1|DEUG
OG0006113	CG9951|NP_648929.1|DMEL	LOC108114175|XP_017080469.1|DEUG
OG0006114	eIF2D|NP_477481.1|DMEL	LOC108116044|XP_017083232.1|DEUG
OG0006115	CG17739|NP_610757.1|DMEL	LOC108106364|XP_017068833.1|DEUG
OG0006116	otk|NP_523705.2|DMEL	LOC108106748|XP_017069476.1|DEUG
OG0006117	CG44243|NP_611097.2|DMEL	LOC108112656|XP_017078275.1|DEUG
OG0006118	Cbp53E|NP_476838.1|DMEL	LOC108112616|XP_017078196.1|DEUG
OG0006119	Syngr|NP_610908.1|DMEL	LOC108106687|XP_017069409.1|DEUG
OG0006120	PIG-A|NP_611257.1|DMEL	LOC108112187|XP_017077488.1|DEUG, LOC108118268|XP_017086355.1|DEUG
OG0006121	Alg11|NP_649340.1|DMEL	LOC108108754|XP_017072402.1|DEUG
OG0006122	CG31999|NP_726551.2|DMEL	LOC108108884|XP_017072601.1|DEUG
OG0006123	CG13579|NP_001261169.1|DMEL	LOC108107472|XP_017070508.1|DEUG
OG0006124	shps|NP_651239.1|DMEL	LOC108116571|XP_017084001.1|DEUG, LOC108116529|XP_017083957.1|DEUG
OG0006125	Sap130|NP_729834.1|DMEL	LOC108108058|XP_017071422.1|DEUG
OG0006126	Cln7|NP_001261508.1|DMEL	LOC108102751|XP_017063392.1|DEUG
OG0006127	Tollo|NP_524757.1|DMEL	LOC108104291|XP_017065754.1|DEUG
OG0006128	gdl|NP_001261877.1|DMEL	LOC108118244|XP_017086322.1|DEUG
OG0006129	Pdi|NP_524079.1|DMEL	LOC108104296|XP_017065759.1|DEUG
OG0006130	CG16979|NP_648779.1|DMEL	LOC108118214|XP_017086273.1|DEUG
OG0006131	CG7739|NP_648776.1|DMEL	LOC108118219|XP_017086284.1|DEUG
OG0006132	yellow-k|NP_648772.1|DMEL	LOC108118238|XP_017086312.1|DEUG
OG0006133	mrn|NP_648780.1|DMEL	LOC108118215|XP_017086274.1|DEUG
OG0006134	Cep135|NP_001189108.1|DMEL	LOC108104287|XP_017065746.1|DEUG
OG0006135	dop|NP_648778.1|DMEL	LOC108118213|XP_017086271.1|DEUG
OG0006136	Sf3a2|NP_648603.1|DMEL	LOC108108060|XP_017071426.1|DEUG
OG0006137	Ocho|NP_536775.2|DMEL	LOC108104258|XP_017065695.1|DEUG
OG0006138	dpn|NP_476923.1|DMEL	LOC108105396|XP_017067430.1|DEUG
OG0006139	PAN2|NP_610427.2|DMEL	LOC108104561|XP_017066193.1|DEUG
OG0006140	SerT|NP_001369117.1|DMEL	LOC108107388|XP_017070394.1|DEUG
OG0006141	gprs|NP_725599.2|DMEL	LOC108112905|XP_017078761.1|DEUG
OG0006142	Mkp3|NP_001262031.1|DMEL	LOC108108516|XP_017072075.1|DEUG
OG0006143	AdenoK|NP_648624.1|DMEL	LOC108114471|XP_017080968.1|DEUG
OG0006144	Nprl3|NP_648680.2|DMEL	LOC108105992|XP_017068315.1|DEUG
OG0006145	Pfdn6|NP_649159.1|DMEL	LOC108107569|XP_017070617.1|DEUG
OG0006146	CG17294|NP_609219.1|DMEL	LOC108106137|XP_017068518.1|DEUG
OG0006147	CG18473|NP_731339.1|DMEL	LOC108110253|XP_017074733.1|DEUG
OG0006148	CG32225|NP_730511.1|DMEL	LOC108114421|XP_017080897.1|DEUG
OG0006149	RpS12|NP_729866.1|DMEL	LOC108114474|XP_017080972.1|DEUG
OG0006150	Zmynd10|NP_648625.1|DMEL	LOC108114470|XP_017080966.1|DEUG
OG0006151	CG4658|NP_788020.1|DMEL	LOC108110772|XP_017075478.1|DEUG
OG0006152	Mocs2B|NP_651340.1|DMEL	LOC108113761|XP_017079946.1|DEUG
