Orthogroup	DMEL.longest_only	SLEB.longest_only
OG0006757	CG6610|NP_648022.1|DMEL	LOC115632933|XP_030386086.1|SLEB
OG0006758	CG14949|NP_647734.1|DMEL	LOC115622860|XP_030372804.1|SLEB
OG0006759	MEP-1|NP_001137875.1|DMEL	LOC115622356|XP_030372131.1|SLEB
OG0006760	ko|NP_524193.2|DMEL	LOC115632518|XP_030385571.1|SLEB
OG0006761	Rpn5|NP_649588.1|DMEL	LOC115623573|XP_030373830.1|SLEB
OG0006762	CG32521|NP_728397.1|DMEL	LOC115628047|XP_030379851.1|SLEB
OG0006763	CG17669|NP_611336.1|DMEL	LOC115628882|XP_030381002.1|SLEB
OG0006764	pea|NP_610928.1|DMEL	LOC115634811|XP_030388583.1|SLEB
OG0006766	CG7879|NP_647626.1|DMEL	LOC115632895|XP_030386045.1|SLEB
OG0006767	CG12975|NP_649293.1|DMEL	LOC115623035|XP_030373073.1|SLEB
OG0006768	CG10508|NP_001246859.1|DMEL	LOC115622429|XP_030372226.1|SLEB
OG0006769	Ilk|NP_525001.2|DMEL	LOC115622546|XP_030372372.1|SLEB
OG0006770	CG13287|NP_001261454.1|DMEL	LOC115632474|XP_030385504.1|SLEB
OG0006771	COX6B|NP_728294.1|DMEL	LOC115627284|XP_030378776.1|SLEB
OG0006772	cn|NP_523651.4|DMEL	LOC115634152|XP_030387591.1|SLEB
OG0006773	ND-30|NP_647775.1|DMEL	LOC115633029|XP_030386226.1|SLEB
OG0006774	wnd|NP_649137.3|DMEL	LOC115633208|XP_030386455.1|SLEB
OG0006775	scaf6|NP_001014589.1|DMEL	LOC115632344|XP_030385310.1|SLEB
OG0006776	CG11594|NP_728918.1|DMEL	LOC115632190|XP_030385094.1|SLEB
OG0006777	Pop5|NP_648955.1|DMEL	LOC115632261|XP_030385196.1|SLEB
OG0006778	yellow-g|NP_523888.1|DMEL	LOC115632755|XP_030385862.1|SLEB, LOC115632668|XP_030385762.1|SLEB
OG0006779	CG12084|NP_612112.1|DMEL	LOC115628256|XP_030380134.1|SLEB
OG0006780	ltl|NP_729265.1|DMEL	LOC115628237|XP_030380110.1|SLEB
OG0006781	lama|NP_729060.2|DMEL	LOC115622768|XP_030372684.1|SLEB
OG0006782	metl|NP_647636.3|DMEL	LOC115628269|XP_030380150.1|SLEB
OG0006783	Zasp52|NP_001027420.2|DMEL	LOC115627286|XP_030378781.1|SLEB
OG0006784	Cip4|NP_001097501.1|DMEL	LOC115622682|XP_030372560.1|SLEB
OG0006785	ari-2|NP_477374.1|DMEL	LOC115621051|XP_030370435.1|SLEB
OG0006786	CG5493|NP_611348.1|DMEL	LOC115633639|XP_030386939.1|SLEB
OG0006787	Sugb|NP_648493.3|DMEL	LOC115622654|XP_030372523.1|SLEB
OG0006788	Pldn|NP_648494.2|DMEL	LOC115622655|XP_030372525.1|SLEB
OG0006789	CG4789|NP_573166.1|DMEL	LOC115633323|XP_030386612.1|SLEB
OG0006790	HINT1|NP_608711.3|DMEL	LOC115631614|XP_030384278.1|SLEB
OG0006791	Tsen54|NP_648559.1|DMEL	LOC115632457|XP_030385473.1|SLEB
OG0006792	CG16717|NP_648343.1|DMEL	LOC115632951|XP_030386107.1|SLEB
OG0006793	CG6761|NP_648346.1|DMEL	LOC115632627|XP_030385716.1|SLEB
OG0006794	CG3420|NP_610234.3|DMEL	LOC115633841|XP_030387192.1|SLEB
OG0006795	CG11593|NP_647851.3|DMEL	LOC115622787|XP_030372707.1|SLEB
OG0006796	Rpn10|NP_524204.1|DMEL	LOC115624570|XP_030375158.1|SLEB
OG0006797	CG4953|NP_609365.3|DMEL	LOC115631577|XP_030384229.1|SLEB
OG0006798	CG13310|NP_648257.1|DMEL	LOC115623132|XP_030373202.1|SLEB
OG0006799	Jarid2|NP_648324.1|DMEL	LOC115633018|XP_030386202.1|SLEB
OG0006800	ssp2|NP_648672.1|DMEL	LOC115625352|XP_030376249.1|SLEB
OG0006801	amx|NP_524644.1|DMEL	LOC115633324|XP_030386613.1|SLEB
OG0006802	CG8195|NP_611049.1|DMEL	LOC115633794|XP_030387131.1|SLEB
OG0006803	BBS4|NP_610636.1|DMEL	LOC115619976|XP_030368871.1|SLEB
OG0006804	Naa60|NP_996032.1|DMEL	LOC115622676|XP_030372552.1|SLEB
OG0006805	Nup188|NP_001246283.1|DMEL	LOC115628236|XP_030380113.1|SLEB
OG0006806	roq|NP_648886.1|DMEL	LOC115624754|XP_030375444.1|SLEB
OG0006807	Shal|NP_001097646.1|DMEL	LOC115628719|XP_030380787.1|SLEB
OG0006808	Non1|NP_610484.1|DMEL	LOC115633754|XP_030387088.1|SLEB
OG0006809	Ids|NP_647814.1|DMEL	LOC115632653|XP_030385743.1|SLEB
OG0006810	ClC-c|NP_730105.3|DMEL	LOC115622763|XP_030372678.1|SLEB
OG0006811	Pdf|NP_524517.1|DMEL	LOC115625290|XP_030376163.1|SLEB
OG0006812	Cpsf6|NP_648206.1|DMEL	LOC115622960|XP_030372961.1|SLEB
OG0006813	koko|NP_732338.1|DMEL	LOC115627750|XP_030379397.1|SLEB
OG0006814	eIF3l|NP_648553.1|DMEL	LOC115633140|XP_030386407.1|SLEB
OG0006815	sty|NP_523902.2|DMEL	LOC115632768|XP_030385877.1|SLEB
OG0006816	eIF5B|NP_651974.1|DMEL	LOC115633041|XP_030386244.1|SLEB
OG0006817	Oseg2|NP_647700.2|DMEL	LOC115622721|XP_030372622.1|SLEB
OG0006818	CG12502|NP_612067.2|DMEL	LOC115633050|XP_030386255.1|SLEB
OG0006819	Rcd7|NP_649125.1|DMEL	LOC115623448|XP_030373664.1|SLEB
OG0006820	CG9231|NP_649128.1|DMEL	LOC115633835|XP_030387185.1|SLEB
OG0006821	Nup160|NP_609493.1|DMEL	LOC115631477|XP_030384092.1|SLEB
OG0006822	qsm|NP_652049.1|DMEL	LOC115633875|XP_030387236.1|SLEB
OG0006823	eIF3e|NP_477385.1|DMEL	LOC115632294|XP_030385246.1|SLEB
OG0006824	Pfdn4|NP_647961.1|DMEL	LOC115622759|XP_030372674.1|SLEB
OG0006825	CG17672|NP_001036603.1|DMEL	LOC115634346|XP_030387861.1|SLEB
OG0006826	Galphaf|NP_524118.1|DMEL	LOC115632866|XP_030385989.1|SLEB
OG0006827	CG10055|NP_649703.1|DMEL	LOC115623699|XP_030374035.1|SLEB
OG0006828	Ror|NP_476962.1|DMEL	LOC115630799|XP_030383320.1|SLEB
OG0006829	QC|NP_729109.1|DMEL	LOC115622687|XP_030372572.1|SLEB
OG0006830	CG13933|NP_647658.1|DMEL	LOC115628278|XP_030380167.1|SLEB
OG0006831	Exo70|NP_648222.3|DMEL	LOC115622764|XP_030372679.1|SLEB
OG0006832	Pex7|NP_001137914.1|DMEL	LOC115632907|XP_030386057.1|SLEB
OG0006833	rgn|NP_001246866.1|DMEL	LOC115622952|XP_030372947.1|SLEB
OG0006834	Fadd|NP_651006.1|DMEL	LOC115622112|XP_030371815.1|SLEB
OG0006835	Cds|NP_524661.1|DMEL	LOC115622369|XP_030372146.1|SLEB
OG0006836	spz5|NP_647753.1|DMEL	LOC115623104|XP_030373170.1|SLEB
OG0006837	Ctl1|NP_647884.1|DMEL	LOC115624542|XP_030375127.1|SLEB
OG0006838	CG6707|NP_648372.1|DMEL	LOC115632318|XP_030385280.1|SLEB
OG0006839	CG1309|NP_647880.1|DMEL	LOC115624599|XP_030375199.1|SLEB
OG0006840	CG31638|NP_723186.2|DMEL	LOC115625758|XP_030376774.1|SLEB
OG0006841	CG15020|NP_647901.1|DMEL	LOC115624938|XP_030375649.1|SLEB
OG0006842	dar1|NP_001097493.1|DMEL	LOC115632970|XP_030386131.1|SLEB
OG0006843	mRpL16|NP_525041.1|DMEL	LOC115627632|XP_030379228.1|SLEB
OG0006844	CG12818|NP_649996.1|DMEL	LOC115620278|XP_030369311.1|SLEB
OG0006845	CG6664|NP_648944.1|DMEL	LOC115632091|XP_030384926.1|SLEB
OG0006846	Rsph3|NP_648059.1|DMEL	LOC115622941|XP_030372931.1|SLEB
OG0006847	vvl|NP_001303384.1|DMEL	LOC115622593|XP_030372450.1|SLEB
OG0006848	BBS9|NP_001137727.2|DMEL	LOC115634176|XP_030387622.1|SLEB
OG0006849	CG5989|NP_648242.1|DMEL	LOC115633154|XP_030386423.1|SLEB
OG0006850	CG6282|NP_001261595.1|DMEL	LOC115632558|XP_030385631.1|SLEB
OG0006851	GAPsec|NP_648245.2|DMEL	LOC115632580|XP_030385661.1|SLEB
OG0006852	Cyp49a1|NP_610588.2|DMEL	LOC115634777|XP_030388533.1|SLEB
OG0006853	CG7201|NP_648200.1|DMEL	LOC115622454|XP_030372257.1|SLEB
OG0006854	CG1441|NP_610535.1|DMEL	LOC115623378|XP_030373942.1|SLEB
OG0006855	Tsf2|NP_524044.1|DMEL	LOC115624524|XP_030375103.1|SLEB
OG0006856	Ttd14|NP_001097366.1|DMEL	LOC115625147|XP_030375933.1|SLEB
OG0006857	CG43366|NP_610188.2|DMEL	LOC115619938|XP_030368824.1|SLEB
OG0006858	syd|NP_524652.1|DMEL	LOC115632087|XP_030384911.1|SLEB
OG0006859	Nop17l|NP_610324.2|DMEL	LOC115628538|XP_030384218.1|SLEB
OG0006860	Rab3|NP_001356961.1|DMEL	LOC115634675|XP_030388397.1|SLEB
OG0006861	CG42663|NP_001188915.1|DMEL	LOC115633798|XP_030387139.1|SLEB
OG0006862	Galk|NP_648276.1|DMEL	LOC115622660|XP_030372530.1|SLEB
OG0006863	por|NP_476890.1|DMEL	LOC115627555|XP_030379133.1|SLEB
OG0006864	Balat|NP_610823.1|DMEL	LOC115625893|XP_030377020.1|SLEB
OG0006865	Dscam3|NP_996226.2|DMEL	LOC115620369|XP_030369434.1|SLEB
OG0006866	CG3732|NP_611692.1|DMEL	LOC115631905|XP_030384616.1|SLEB
OG0006867	CG6362|NP_611268.1|DMEL	LOC115633475|XP_030386833.1|SLEB
OG0006868	fab1|NP_611269.1|DMEL	LOC115634156|XP_030387596.1|SLEB
OG0006869	GLaz|NP_523727.2|DMEL	LOC115623284|XP_030373448.1|SLEB
OG0006870	stan|NP_001260871.1|DMEL	LOC115634658|XP_030388378.1|SLEB
OG0006871	Socs44A|NP_523659.1|DMEL	LOC115627429|XP_030378969.1|SLEB
OG0006872	mRpL52|NP_610313.1|DMEL	LOC115630646|XP_030383150.1|SLEB
OG0006873	Rgk3|NP_001286670.1|DMEL	LOC115622013|XP_030371732.1|SLEB
OG0006874	CG40006|NP_001036401.1|DMEL	LOC115626303|XP_030377492.1|SLEB
OG0006875	CG10376|NP_609899.1|DMEL	LOC115631203|XP_030383767.1|SLEB
OG0006877	Clp|NP_477156.1|DMEL	LOC115631056|XP_030383552.1|SLEB
OG0006878	lid|NP_523486.1|DMEL	LOC115626632|XP_030377898.1|SLEB
OG0006879	CG5522|NP_725613.1|DMEL	LOC115620084|XP_030369133.1|SLEB
OG0006880	Cyp303a1|NP_652070.1|DMEL	LOC115631273|XP_030383844.1|SLEB
OG0006881	elB|NP_523566.4|DMEL	LOC115626323|XP_030377524.1|SLEB
OG0006882	Mat1|NP_610605.1|DMEL	LOC115622697|XP_030372588.1|SLEB
OG0006883	CG3651|NP_610133.3|DMEL	LOC115626202|XP_030377345.1|SLEB
OG0006884	Bem46|NP_477372.1|DMEL	LOC115626163|XP_030377298.1|SLEB
OG0006885	Trim9|NP_001188786.1|DMEL	LOC115630637|XP_030383134.1|SLEB
OG0006886	Rad60|NP_651134.1|DMEL	LOC115621329|XP_030370809.1|SLEB
OG0006887	Rbcn-3B|NP_569960.2|DMEL	LOC115628746|XP_030380812.1|SLEB
OG0006888	Ip259|NP_477379.1|DMEL	LOC115632049|XP_030384882.1|SLEB
OG0006889	CycK|NP_788082.1|DMEL	LOC115626204|XP_030377347.1|SLEB
OG0006890	CG3008|NP_608871.1|DMEL	LOC115630465|XP_030382895.1|SLEB
OG0006891	CG18787|NP_652664.2|DMEL, CG18789|NP_723704.1|DMEL	LOC115631966|XP_030384693.1|SLEB
OG0006892	ninaA|NP_476656.1|DMEL	LOC115631855|XP_030384561.1|SLEB
OG0006893	mRpL10|NP_523440.1|DMEL	LOC115631492|XP_030384111.1|SLEB
OG0006894	CG11617|NP_608502.1|DMEL	LOC115631491|XP_030384110.1|SLEB
OG0006895	raptor|NP_572294.2|DMEL	LOC115628966|XP_030381104.1|SLEB
OG0006896	Tektin-A|NP_523577.1|DMEL	LOC115625708|XP_030376712.1|SLEB
OG0006897	CG33298|NP_995666.1|DMEL	LOC115628481|XP_030380464.1|SLEB
OG0006898	CG10338|NP_609897.2|DMEL	LOC115631510|XP_030384135.1|SLEB
OG0006899	CG15385|NP_608654.1|DMEL	LOC115631636|XP_030384305.1|SLEB
OG0006900	RPA3|NP_572737.1|DMEL	LOC115626873|XP_030378244.1|SLEB
OG0006901	Stip1|NP_477354.1|DMEL	LOC115631142|XP_030383672.1|SLEB
OG0006902	CG3603|NP_570046.1|DMEL	LOC115633291|XP_030386563.1|SLEB
OG0006903	CG7568|NP_001263071.1|DMEL	LOC115621046|XP_030370428.1|SLEB
OG0006904	CAH1|NP_523561.1|DMEL	LOC115625745|XP_030376760.1|SLEB
OG0006905	BicD|NP_001260531.1|DMEL	LOC115631290|XP_030383864.1|SLEB
OG0006906	tup|NP_476775.1|DMEL	LOC115631707|XP_030384394.1|SLEB
OG0006907	Nhe2|NP_001137851.1|DMEL	LOC115628575|XP_030380602.1|SLEB
OG0006908	CIAPIN1|NP_524938.1|DMEL	LOC115626639|XP_030377908.1|SLEB
OG0006909	CG5037|NP_609382.1|DMEL	LOC115631495|XP_030384115.1|SLEB
OG0006910	emb|NP_723391.2|DMEL	LOC115625819|XP_030376868.1|SLEB
OG0006911	Nep3|NP_523417.2|DMEL	LOC115629239|XP_030381514.1|SLEB
OG0006912	CG10132|NP_609979.2|DMEL	LOC115625696|XP_030376697.1|SLEB
OG0006913	CG5149|NP_609110.1|DMEL	LOC115630938|XP_030383365.1|SLEB
OG0006914	JMJD7|NP_648651.1|DMEL	LOC115624886|XP_030375593.1|SLEB
OG0006915	Fign|NP_608763.2|DMEL	LOC115631656|XP_030384328.1|SLEB
OG0006916	B4|NP_477325.2|DMEL	LOC115626381|XP_030377599.1|SLEB
OG0006917	Gli|NP_476602.1|DMEL	LOC115626362|XP_030377573.1|SLEB
OG0006918	ND-B17|NP_609765.1|DMEL	LOC115626413|XP_030377640.1|SLEB
OG0006919	brwl|NP_609298.1|DMEL	LOC115625674|XP_030376670.1|SLEB
OG0006921	for|NP_477487.1|DMEL	LOC115631927|XP_030384638.1|SLEB
OG0006922	CG9302|NP_609645.2|DMEL	LOC115625844|XP_030376906.1|SLEB
OG0006923	CG3407|NP_608809.1|DMEL	LOC115631446|XP_030384050.1|SLEB
OG0006924	Tim23|NP_001015387.1|DMEL	LOC115626378|XP_030377593.1|SLEB
OG0006925	CG2310|NP_651694.1|DMEL	LOC115621398|XP_030370902.1|SLEB
OG0006926	dpp|NP_477311.1|DMEL	LOC115631371|XP_030383952.1|SLEB
OG0006927	CG9886|NP_608684.1|DMEL	LOC115631569|XP_030384221.1|SLEB
OG0006928	CG18641|NP_608682.3|DMEL	LOC115631379|XP_030383961.1|SLEB
OG0006929	Zir|NP_608489.2|DMEL	LOC115628511|XP_030380515.1|SLEB
OG0006930	CG3294|NP_608857.2|DMEL	LOC115631098|XP_030383610.1|SLEB
OG0006931	CG6712|NP_477479.1|DMEL	LOC115630983|XP_030383426.1|SLEB
OG0006932	Cand1|NP_609389.1|DMEL	LOC115631147|XP_030383678.1|SLEB
OG0006933	CG5022|NP_609384.1|DMEL	LOC115631771|XP_030384466.1|SLEB
OG0006934	CG6621|NP_650036.2|DMEL	LOC115624349|XP_030374862.1|SLEB
OG0006935	CG3793|NP_001246038.1|DMEL	LOC115626363|XP_030377574.1|SLEB
OG0006936	CG11319|NP_001285682.1|DMEL	LOC115628990|XP_030381131.1|SLEB
OG0006937	REPTOR-BP|NP_609363.1|DMEL	LOC115629840|XP_030382281.1|SLEB
OG0006938	CG5885|NP_609321.1|DMEL	LOC115625695|XP_030376695.1|SLEB
OG0006939	Mlc-c|NP_001245533.1|DMEL	LOC115628037|XP_030379842.1|SLEB
OG0006940	muc|NP_609118.1|DMEL	LOC115631078|XP_030383585.1|SLEB
OG0006941	Samuel|NP_525101.2|DMEL	LOC115631341|XP_030383919.1|SLEB
OG0006942	whd|NP_001163111.1|DMEL	LOC115622240|XP_030372000.1|SLEB
OG0006943	CG13272|NP_609811.1|DMEL	LOC115631169|XP_030383719.1|SLEB
OG0006944	Eno|NP_722721.1|DMEL	LOC115631795|XP_030384492.1|SLEB
OG0006945	CG10333|NP_609888.2|DMEL	LOC115631473|XP_030384087.1|SLEB
OG0006946	grsm|NP_731749.3|DMEL	LOC115621981|XP_030371693.1|SLEB
OG0006947	l_2_35Be|NP_609735.1|DMEL	LOC115626383|XP_030377602.1|SLEB
OG0006948	pr|NP_724244.1|DMEL	LOC115625915|XP_030377009.1|SLEB
OG0006949	Secp43|NP_608837.2|DMEL	LOC115630598|XP_030383077.1|SLEB
OG0006950	CG8245|NP_610178.2|DMEL	LOC115625973|XP_030377077.1|SLEB
OG0006951	Akap200|NP_787998.1|DMEL	LOC115625804|XP_030376842.1|SLEB
OG0006952	Not10|NP_650215.1|DMEL	LOC115620915|XP_030370271.1|SLEB
OG0006953	RNaseX25|NP_523966.2|DMEL	LOC115632353|XP_030385323.1|SLEB
OG0006954	spict|NP_001260421.1|DMEL	LOC115630979|XP_030383421.1|SLEB
OG0006955	Srp14|NP_650896.2|DMEL	LOC115621896|XP_030371586.1|SLEB
OG0006956	CG17221|NP_608746.1|DMEL	LOC115630601|XP_030383081.1|SLEB
OG0006957	Sos|NP_476597.2|DMEL	LOC115625838|XP_030376900.1|SLEB
OG0006958	DCP1|NP_611842.1|DMEL	LOC115631865|XP_030384576.1|SLEB
OG0006959	BORCS6|NP_612037.1|DMEL	LOC115628275|XP_030380164.1|SLEB
OG0006960	Rcd4|NP_609221.1|DMEL	LOC115626099|XP_030377211.1|SLEB
OG0006961	Sytalpha|NP_001188832.1|DMEL	LOC115630591|XP_030383070.1|SLEB
OG0006962	CG2991|NP_608725.1|DMEL	LOC115629028|XP_030381186.1|SLEB
OG0006963	CG34109|NP_001036351.2|DMEL	LOC115625666|XP_030376662.1|SLEB
OG0006964	obst-B|NP_609339.1|DMEL	LOC115625917|XP_030377011.1|SLEB
OG0006965	CG10336|NP_609895.2|DMEL	LOC115631706|XP_030384393.1|SLEB
OG0006966	La|NP_477014.1|DMEL	LOC115631165|XP_030383714.1|SLEB
OG0006967	CG11180|NP_611495.1|DMEL	LOC115633697|XP_030387015.1|SLEB
OG0006968	CG9005|NP_001369081.1|DMEL	LOC115623216|XP_030373317.1|SLEB
OG0006969	Aps|NP_648421.1|DMEL	LOC115622851|XP_030372793.1|SLEB
OG0006970	pins|NP_524999.2|DMEL	LOC115620660|XP_030369871.1|SLEB
OG0006971	l_2_10685|NP_608573.1|DMEL	LOC115630489|XP_030382933.1|SLEB
OG0006972	SCAR|NP_001260368.1|DMEL	LOC115631438|XP_030384037.1|SLEB
OG0006973	Ir21a|NP_001097043.1|DMEL	LOC115628601|XP_030380644.1|SLEB
OG0006974	CG9547|NP_609040.1|DMEL	LOC115623686|XP_030374016.1|SLEB
OG0006975	senju|NP_608902.1|DMEL	LOC115631447|XP_030384051.1|SLEB
OG0006976	CG11030|NP_608956.1|DMEL	LOC115628988|XP_030381129.1|SLEB
OG0006977	CG15097|NP_001261079.1|DMEL	LOC115633629|XP_030386924.1|SLEB
OG0006978	cass|NP_477454.1|DMEL	LOC115630579|XP_030383056.1|SLEB
OG0006979	CG4133|NP_608526.1|DMEL	LOC115631276|XP_030383848.1|SLEB
OG0006980	CG9175|NP_608995.2|DMEL	LOC115626333|XP_030377537.1|SLEB
OG0006981	CG16972|NP_609612.2|DMEL	LOC115622901|XP_030372880.1|SLEB
OG0006982	Atg18b|NP_610100.1|DMEL	LOC115628550|XP_030380572.1|SLEB
OG0006983	CG11377|NP_608490.1|DMEL	LOC115628519|XP_030380531.1|SLEB
OG0006984	grp|NP_477011.1|DMEL	LOC115631485|XP_030384100.1|SLEB
OG0006985	CG8460|NP_609190.2|DMEL	LOC115628469|XP_030380451.1|SLEB
OG0006986	CG15629|NP_608859.1|DMEL	LOC115630650|XP_030383152.1|SLEB
OG0006987	CG9436|NP_610235.1|DMEL	LOC115633663|XP_030386968.1|SLEB
OG0006988	CG10413|NP_609887.1|DMEL	LOC115631727|XP_030384423.1|SLEB
OG0006989	CG6153|NP_609580.1|DMEL	LOC115631770|XP_030384465.1|SLEB
OG0006990	CG9265|NP_610081.3|DMEL	LOC115630584|XP_030383062.1|SLEB
OG0006991	Mccc1|NP_651896.1|DMEL	LOC115620401|XP_030369477.1|SLEB
OG0006992	qtc|NP_523480.2|DMEL	LOC115631051|XP_030383543.1|SLEB
OG0006993	CLIP-190|NP_001368962.1|DMEL	LOC115630619|XP_030383106.1|SLEB
OG0006994	mon2|NP_001033884.2|DMEL	LOC115631466|XP_030384076.1|SLEB
OG0006995	Tap42|NP_723811.1|DMEL	LOC115625748|XP_030376764.1|SLEB
OG0006996	CG31855|NP_001137822.1|DMEL	LOC115625867|XP_030376938.1|SLEB
OG0006997	CG13744|NP_610439.1|DMEL	LOC115619966|XP_030368862.1|SLEB
OG0006998	CG31111|NP_733074.1|DMEL	LOC115630079|XP_030382564.1|SLEB
OG0006999	CG17712|NP_608619.1|DMEL	LOC115631612|XP_030384276.1|SLEB
OG0007000	CG4213|NP_608520.1|DMEL	LOC115630999|XP_030383453.1|SLEB
OG0007001	Cpr49Ab|NP_610769.1|DMEL	LOC115630203|XP_030382635.1|SLEB
OG0007002	Pax|NP_001033913.1|DMEL	LOC115626213|XP_030377365.1|SLEB
OG0007003	LamC|NP_001260974.1|DMEL	LOC115625677|XP_030376678.1|SLEB
OG0007004	Axud1|NP_608673.1|DMEL	LOC115631725|XP_030384420.1|SLEB
OG0007005	Oli|NP_523592.1|DMEL	LOC115630716|XP_030383228.1|SLEB
OG0007006	CG9109|NP_001285650.1|DMEL	LOC115626456|XP_030377696.1|SLEB
OG0007007	CG17768|NP_001188778.1|DMEL	LOC115631759|XP_030384453.1|SLEB
OG0007008	CG33003|NP_001137790.1|DMEL	LOC115630756|XP_030383271.1|SLEB
OG0007009	ClpP|NP_609388.1|DMEL	LOC115631148|XP_030383679.1|SLEB
OG0007010	CG10283|NP_001163006.1|DMEL	LOC115631423|XP_030384011.1|SLEB
OG0007011	RpII15|NP_731898.1|DMEL	LOC115629455|XP_030381780.1|SLEB
OG0007012	CG14044|NP_608879.1|DMEL	LOC115630629|XP_030383123.1|SLEB
OG0007013	rau|NP_608965.1|DMEL	LOC115626354|XP_030377565.1|SLEB
OG0007014	TrissinR|NP_001097092.1|DMEL	LOC115626403|XP_030377626.1|SLEB
OG0007015	Chd1|NP_001245851.1|DMEL	LOC115625656|XP_030376644.1|SLEB
OG0007016	milt|NP_001245927.1|DMEL	LOC115626106|XP_030377219.1|SLEB
OG0007017	NTPase|NP_001259972.1|DMEL	LOC115629012|XP_030381164.1|SLEB
OG0007018	Pect|NP_723789.2|DMEL	LOC115622902|XP_030372881.1|SLEB
OG0007019	Cht10|NP_001036422.1|DMEL	LOC115626096|XP_030377209.1|SLEB
OG0007020	CG31612|NP_724363.1|DMEL	LOC115626050|XP_030377162.1|SLEB
OG0007021	CG3662|NP_608549.2|DMEL	LOC115631055|XP_030383551.1|SLEB
OG0007022	Reph|NP_722945.2|DMEL	LOC115631154|XP_030383688.1|SLEB
OG0007023	Rsf1|NP_477001.2|DMEL	LOC115631489|XP_030384105.1|SLEB
OG0007024	MED17|NP_650686.1|DMEL	LOC115623643|XP_030373948.1|SLEB
OG0007025	CG12730|NP_572228.1|DMEL	LOC115629818|XP_030382249.1|SLEB
OG0007026	ex|NP_476840.2|DMEL	LOC115631166|XP_030383715.1|SLEB
OG0007027	cnir|NP_608745.1|DMEL	LOC115631458|XP_030384066.1|SLEB
OG0007028	Plc21C|NP_995605.1|DMEL	LOC115631696|XP_030384378.1|SLEB
OG0007029	CG13282|NP_609814.1|DMEL	LOC115631232|XP_030383801.1|SLEB
OG0007030	CG7246|NP_572520.1|DMEL	LOC115627185|XP_030378648.1|SLEB
OG0007031	Maf1|NP_001015167.2|DMEL	LOC115630483|XP_030382924.1|SLEB
OG0007032	CycH|NP_524207.1|DMEL	LOC115622965|XP_030372975.1|SLEB
OG0007033	Rab14|NP_788056.1|DMEL	LOC115625810|XP_030376855.1|SLEB
OG0007034	Snapin|NP_722835.1|DMEL	LOC115630603|XP_030383083.1|SLEB
OG0007035	CG11164|NP_572908.2|DMEL	LOC115633788|XP_030387125.1|SLEB
OG0007036	CG6951|NP_649197.1|DMEL	LOC115623250|XP_030373378.1|SLEB
OG0007037	CSN6|NP_524451.1|DMEL	LOC115620426|XP_030369513.1|SLEB
OG0007038	PIP5K59B|NP_001369113.1|DMEL	LOC115632643|XP_030385736.1|SLEB
OG0007039	RNaseZ|NP_724916.1|DMEL	LOC115620080|XP_030369122.1|SLEB
OG0007040	CG6388|NP_609566.1|DMEL	LOC115628506|XP_030380509.1|SLEB
OG0007041	Ac3|NP_610116.2|DMEL	LOC115629077|XP_030381252.1|SLEB
OG0007042	CG9541|NP_001260273.1|DMEL	LOC115626508|XP_030377755.1|SLEB
OG0007043	Hcs|NP_001287175.1|DMEL	LOC115625594|XP_030376571.1|SLEB
OG0007044	Wnt6|NP_609108.3|DMEL	LOC115631777|XP_030384472.1|SLEB
OG0007045	RhoGAP92B|NP_650844.1|DMEL	LOC115623845|XP_030374247.1|SLEB
OG0007046	CG12007|NP_649512.1|DMEL	LOC115623719|XP_030374062.1|SLEB
OG0007047	ND-13A|NP_608909.1|DMEL	LOC115630671|XP_030383175.1|SLEB
OG0007048	Su_dx_|NP_476753.1|DMEL	LOC115630538|XP_030383003.1|SLEB
OG0007049	Dim1|NP_608830.3|DMEL	LOC115630633|XP_030383129.1|SLEB
OG0007050	gudu|NP_609111.1|DMEL	LOC115630936|XP_030383364.1|SLEB
OG0007051	CG43707|NP_001260005.1|DMEL	LOC115631392|XP_030383973.1|SLEB
OG0007052	Ucp4A|NP_573246.1|DMEL	LOC115629851|XP_030382292.1|SLEB
OG0007053	CG6752|NP_650425.1|DMEL	LOC115625125|XP_030375899.1|SLEB
OG0007054	CG3594|NP_523855.1|DMEL	LOC115634717|XP_030388460.1|SLEB
OG0007055	Nox|NP_001097336.1|DMEL	LOC115626035|XP_030377149.1|SLEB
OG0007056	nSMase|NP_647790.1|DMEL	LOC115622799|XP_030372724.1|SLEB
OG0007057	CG15814|NP_573247.2|DMEL	LOC115629873|XP_030382328.1|SLEB
OG0007058	CG2685|NP_570023.1|DMEL	LOC115627078|XP_030378486.1|SLEB
OG0007059	CG7154|NP_609148.1|DMEL	LOC115631163|XP_030383707.1|SLEB
OG0007060	CG7179|NP_723315.3|DMEL	LOC115631417|XP_030384003.1|SLEB
OG0007061	CG7191|NP_609146.3|DMEL	LOC115632055|XP_030384889.1|SLEB
OG0007062	CG17075|NP_608508.1|DMEL	LOC115631211|XP_030383776.1|SLEB
OG0007063	fy|NP_477500.1|DMEL	LOC115625976|XP_030377079.1|SLEB
OG0007064	alc|NP_610460.1|DMEL	LOC115621831|XP_030371502.1|SLEB
OG0007065	mus304|NP_524135.3|DMEL	LOC115631460|XP_030384068.1|SLEB
OG0007066	CG32147|NP_730035.1|DMEL	LOC115624753|XP_030375443.1|SLEB
OG0007067	Stam|NP_477448.1|DMEL	LOC115631000|XP_030383455.1|SLEB
