Orthogroup	DMEL.longest_only	AALB.longest_only
OG0004615	ec|NP_001096877.1|DMEL	LOC118465788|XP_035790221.1|AALB
OG0004616	Ost48|NP_511096.2|DMEL	LOC118465639|XP_035789939.1|AALB
OG0004617	CG9328|NP_610059.1|DMEL	LOC118456780|XP_035773752.1|AALB
OG0004619	CG13409|NP_651004.1|DMEL	LOC118466579|XP_035792022.1|AALB
OG0004620	Nsun5|NP_650787.1|DMEL	LOC118468785|XP_035795880.1|AALB
OG0004621	CG6962|NP_650124.1|DMEL	LOC118462230|XP_035784004.1|AALB
OG0004622	CG15803|NP_001287388.1|DMEL	LOC118461860|XP_035783560.1|AALB
OG0004623	Naa40|NP_651715.1|DMEL	LOC118461916|XP_035783673.1|AALB
OG0004624	Pcmt|NP_536756.1|DMEL	LOC118457293|XP_035774656.1|AALB
OG0004625	Rab3-GEF|NP_001259560.1|DMEL	LOC118461923|XP_035783730.1|AALB
OG0004626	sdk|NP_001284756.1|DMEL	LOC118457121|XP_035774331.1|AALB
OG0004627	ens|NP_001097498.1|DMEL	LOC118461710|XP_035783236.1|AALB
OG0004628	Scgdelta|NP_525039.1|DMEL	LOC118460357|XP_035780499.1|AALB
OG0004629	CG7530|NP_650387.1|DMEL	LOC118464122|XP_035787144.1|AALB
OG0004630	CG34133|NP_001036772.2|DMEL	LOC118463285|XP_035785660.1|AALB
OG0004632	fray|NP_001303449.2|DMEL	LOC118462674|XP_035784466.1|AALB
OG0004634	Obp99a|NP_651707.1|DMEL	LOC118465732|XP_035790091.1|AALB
OG0004635	CG42797|NP_572574.2|DMEL	LOC118458002|XP_035775974.1|AALB
OG0004636	CG34401|NP_001356949.1|DMEL	LOC118464539|XP_035787907.1|AALB
OG0004637	RhoGAP1A|NP_001284725.1|DMEL	LOC118465910|XP_035790936.1|AALB
OG0004639	Cpr97Eb|NP_651530.1|DMEL	LOC118465680|XP_035790007.1|AALB
OG0004640	CG14257|NP_651528.2|DMEL	LOC118465377|XP_035789472.1|AALB
OG0004641	CG15743|NP_572869.1|DMEL	LOC118456880|XP_035773885.1|AALB
OG0004642	CG3335|NP_648337.1|DMEL	LOC118462527|XP_035784172.1|AALB
OG0004644	mRpS14|NP_728245.1|DMEL	LOC118462529|XP_035784175.1|AALB
OG0004645	Tspo|NP_608531.1|DMEL	LOC118467759|XP_035794480.1|AALB
OG0004646	Chchd3|NP_651838.1|DMEL	LOC118466469|XP_035791728.1|AALB
OG0004647	dah|NP_511162.1|DMEL	LOC118460589|XP_035780906.1|AALB
OG0004648	Nup35|NP_573314.1|DMEL	LOC118460118|XP_035780050.1|AALB
OG0004649	be|NP_727817.1|DMEL	LOC118467578|XP_035794116.1|AALB
OG0004650	Csl4|NP_609492.1|DMEL	LOC118457240|XP_035774514.1|AALB
OG0004651	Hmx|NP_001262674.1|DMEL	LOC118460809|XP_035781317.1|AALB
OG0004652	BOD1|NP_001263031.1|DMEL	LOC118460443|XP_035780639.1|AALB
OG0004653	DNApol-eta|NP_649371.2|DMEL	LOC118461985|XP_035783813.1|AALB
OG0004654	daed|NP_608655.3|DMEL	LOC118460449|XP_035780659.1|AALB
OG0004655	CG13601|NP_001262890.1|DMEL	LOC118461999|XP_035783828.1|AALB
OG0004656	betaCOP|NP_523400.1|DMEL	LOC118456877|XP_035773883.1|AALB
OG0004657	HHEX|NP_650938.2|DMEL	LOC118456490|XP_035773206.1|AALB
OG0004658	CG6293|NP_649994.1|DMEL	LOC118460363|XP_035780504.1|AALB
OG0004659	Sec13|NP_651977.1|DMEL	LOC118456334|XP_035772884.1|AALB
OG0004660	CG7071|NP_651027.1|DMEL	LOC118464644|XP_035788002.1|AALB
OG0004661	l_3_07882|NP_652040.2|DMEL	LOC118463278|XP_035785647.1|AALB
OG0004662	Der-2|NP_650553.1|DMEL	LOC118465668|XP_035789986.1|AALB
OG0004664	spoon|NP_726992.2|DMEL	LOC118457491|XP_035775016.1|AALB
OG0004665	CG15239|NP_570081.2|DMEL	LOC118457492|XP_035775018.1|AALB
OG0004666	MED6|NP_001163577.1|DMEL	LOC118456623|XP_035773433.1|AALB
OG0004667	RpS29|NP_649946.1|DMEL	LOC118458766|XP_035777451.1|AALB
OG0004668	acj6|NP_524876.1|DMEL	LOC118458218|XP_035776366.1|AALB
OG0004669	nop5|NP_477412.1|DMEL	LOC118457595|XP_035775186.1|AALB
OG0004670	Tsp96F|NP_001262976.1|DMEL	LOC118463142|XP_035785402.1|AALB
OG0004671	CG18549|NP_650203.3|DMEL	LOC118468648|XP_035795567.1|AALB
OG0004672	Cad88C|NP_731930.3|DMEL	LOC118457808|XP_035775554.1|AALB
OG0004673	sip3|NP_651894.3|DMEL	LOC118456816|XP_035773801.1|AALB
OG0004674	Mlc1|NP_476639.1|DMEL	LOC118460089|XP_035779997.1|AALB
OG0004675	Mtl|NP_524533.1|DMEL	LOC118456187|XP_035772635.1|AALB
OG0004676	Gasp|NP_649611.2|DMEL	LOC118458111|XP_035776178.1|AALB
OG0004677	Rox8|NP_732945.1|DMEL	LOC118458977|XP_035777861.1|AALB
OG0004678	spas|NP_732941.2|DMEL	LOC118458972|XP_035777853.1|AALB
OG0004679	CG6026|NP_650778.2|DMEL	LOC118457184|XP_035774424.1|AALB
OG0004680	lute|NP_001262663.1|DMEL	LOC118468615|XP_035795511.1|AALB
OG0004681	stck|NP_731242.1|DMEL	LOC118468970|XP_035796235.1|AALB
OG0004682	mRpL27|NP_787971.1|DMEL	LOC118461385|XP_035782539.1|AALB
OG0004683	pic|NP_650257.1|DMEL	LOC118461371|XP_035782512.1|AALB
OG0004684	CG8507|NP_649950.1|DMEL	LOC118458579|XP_035777130.1|AALB
OG0004685	FipoQ|NP_733291.1|DMEL	LOC118459375|XP_035778565.1|AALB
OG0004686	CG11975|NP_649853.1|DMEL	LOC118462028|XP_035783893.1|AALB
OG0004687	Dr|NP_477324.1|DMEL	LOC118457382|XP_035774810.1|AALB
OG0004688	pug|NP_731489.2|DMEL	LOC118460080|XP_035779987.1|AALB
OG0004689	CG10254|NP_651170.1|DMEL	LOC118461948|XP_035783734.1|AALB
OG0004690	Taf1|NP_001246952.1|DMEL	LOC118468660|XP_035795583.1|AALB
OG0004691	alpha-Man-Ib|NP_651667.1|DMEL	LOC118468661|XP_035795591.1|AALB
OG0004692	CG33111|NP_788725.1|DMEL	LOC118457909|XP_035775795.1|AALB
OG0004693	CG34355|NP_001247269.1|DMEL	LOC118459270|XP_035778398.1|AALB
OG0004694	Clbn|NP_001163721.1|DMEL	LOC118456512|XP_035773240.1|AALB
OG0004695	Tusp|NP_001263014.1|DMEL	LOC118468766|XP_035795835.1|AALB
OG0004696	CG15696|NP_650921.1|DMEL	LOC118457834|XP_035775604.1|AALB
OG0004697	CG8924|NP_573091.1|DMEL	LOC118459497|XP_035778811.1|AALB
OG0004698	Sap30|NP_573162.1|DMEL	LOC118461657|XP_035783129.1|AALB
OG0004699	CG14688|NP_001097740.1|DMEL	LOC118458581|XP_035777132.1|AALB
OG0004700	Suv3|NP_649452.3|DMEL	LOC118459118|XP_035778079.1|AALB
OG0004701	Rab11|NP_477170.1|DMEL	LOC118458105|XP_035776171.1|AALB
OG0004702	GluProRS|NP_524471.2|DMEL	LOC118457540|XP_035775086.1|AALB
OG0004703	CG10184|NP_651161.1|DMEL	LOC118459991|XP_035779780.1|AALB
OG0004704	asp|NP_524488.3|DMEL	LOC118468643|XP_035795559.1|AALB
OG0004705	CG18542|NP_649928.1|DMEL, CG32939|NP_788618.1|DMEL	LOC118460667|XP_035781033.1|AALB
OG0004706	ERR|NP_648183.3|DMEL	LOC118468503|XP_035795230.1|AALB
OG0004707	Rat1|NP_609082.1|DMEL	LOC118468889|XP_035796075.1|AALB
OG0004708	EMC1|NP_649747.1|DMEL	LOC118458250|XP_035776423.1|AALB
OG0004709	tsl|NP_524440.2|DMEL	LOC118461341|XP_035782444.1|AALB
OG0004710	Afti|NP_001356916.1|DMEL	LOC118461338|XP_035782439.1|AALB
OG0004711	ro|NP_524521.1|DMEL	LOC118460880|XP_035781512.1|AALB
OG0004712	CG10841|NP_650299.1|DMEL	LOC118460553|XP_035780841.1|AALB
OG0004713	Myo95E|NP_001027208.1|DMEL	LOC118468560|XP_035795362.1|AALB
OG0004714	twin|NP_732964.1|DMEL	LOC118468564|XP_035795369.1|AALB
OG0004715	l_2_34Fd|NP_609711.1|DMEL	LOC118457133|XP_035774340.1|AALB
OG0004716	Root|NP_651216.2|DMEL	LOC118456576|XP_035773355.1|AALB
OG0004717	RhoU|NP_001036266.1|DMEL	LOC118457896|XP_035775762.1|AALB
OG0004718	CG15412|NP_001259996.1|DMEL	LOC118458439|XP_035776793.1|AALB
OG0004719	cindr|NP_001263129.1|DMEL	LOC118461560|XP_035782914.1|AALB
OG0004720	CG13603|NP_651200.1|DMEL	LOC118459564|XP_035778957.1|AALB
OG0004721	mino|NP_651597.1|DMEL	LOC118460245|XP_035780298.1|AALB
OG0004722	stg|NP_524547.1|DMEL	LOC118468596|XP_035795448.1|AALB
OG0004723	CG9578|NP_608377.1|DMEL	LOC118469014|XP_035796348.1|AALB
OG0004724	CG7718|NP_650751.3|DMEL	LOC118469011|XP_035796338.1|AALB
OG0004725	T48|NP_524522.2|DMEL	LOC118466700|XP_035792235.1|AALB
OG0004726	CG5639|NP_651570.1|DMEL	LOC118456995|XP_035774103.1|AALB
OG0004727	CG10175|NP_001287487.1|DMEL	LOC118457950|XP_035775861.1|AALB
OG0004728	CG12267|NP_650207.1|DMEL	LOC118460237|XP_035780284.1|AALB
OG0004729	CG11103|NP_001033842.2|DMEL	LOC118458167|XP_035776266.1|AALB
OG0004730	Aatf|NP_609066.1|DMEL	LOC118465404|XP_035789516.1|AALB
OG0004731	Smu1|NP_650766.1|DMEL	LOC118457819|XP_035775587.1|AALB
OG0004732	knk|NP_649981.1|DMEL	LOC118461454|XP_035782676.1|AALB
OG0004733	m-cup|NP_650607.1|DMEL	LOC118457846|XP_035775626.1|AALB
OG0004734	CG6678|NP_650996.1|DMEL	LOC118458865|XP_035777707.1|AALB
OG0004735	RhoGAP100F|NP_001163786.1|DMEL	LOC118461123|XP_035781953.1|AALB
OG0004736	spg|NP_733258.4|DMEL	LOC118461449|XP_035782663.1|AALB
OG0004737	hkb|NP_524221.1|DMEL	LOC118457460|XP_035774958.1|AALB
OG0004738	CG1090|NP_649459.4|DMEL	LOC118468534|XP_035795305.1|AALB
OG0004739	RanBP3|NP_651178.1|DMEL	LOC118468536|XP_035795310.1|AALB
OG0004740	sosie|NP_651295.1|DMEL	LOC118458464|XP_035776876.1|AALB
OG0004741	gwl|NP_524860.2|DMEL	LOC118457933|XP_035775837.1|AALB
OG0004742	bt|NP_001162825.1|DMEL	LOC118459817|XP_035779460.1|AALB
OG0004743	GatA|NP_650775.2|DMEL	LOC118467437|XP_035793832.1|AALB
OG0004744	Uxt|NP_609744.2|DMEL	LOC118469071|XP_035796445.1|AALB
OG0004745	corto|NP_524231.2|DMEL	LOC118468812|XP_035795920.1|AALB
OG0004746	CG31368|NP_996198.2|DMEL	LOC118460873|XP_035781501.1|AALB
OG0004747	mthl5|NP_001287291.1|DMEL	LOC118460874|XP_035781502.1|AALB
OG0004748	Cad87A|NP_731649.2|DMEL	LOC118461723|XP_035783277.1|AALB
OG0004749	H|NP_732533.1|DMEL	LOC118459488|XP_035778793.1|AALB
OG0004750	Cchl|NP_651003.1|DMEL	LOC118460423|XP_035780607.1|AALB
OG0004751	Atg4b|NP_650452.1|DMEL	LOC118460420|XP_035780603.1|AALB
OG0004752	CG31076|NP_733184.2|DMEL	LOC118459625|XP_035779095.1|AALB
OG0004753	CG11089|NP_651305.1|DMEL	LOC118459621|XP_035779089.1|AALB
OG0004754	Gp93|NP_651601.1|DMEL	LOC118459618|XP_035779084.1|AALB
OG0004755	EloB|NP_524416.1|DMEL	LOC118468324|XP_035794961.1|AALB
OG0004756	CG5412|NP_650895.1|DMEL	LOC118468320|XP_035794958.1|AALB
OG0004758	htl|NP_732286.1|DMEL	LOC118457339|XP_035774729.1|AALB
OG0004759	Ada2b|NP_001027151.1|DMEL	LOC118457288|XP_035774641.1|AALB
OG0004760	IFT54|NP_650353.1|DMEL	LOC118459619|XP_035779086.1|AALB
OG0004761	Keap1|NP_732202.2|DMEL	LOC118461333|XP_035782431.1|AALB
OG0004763	gl|NP_001262708.1|DMEL	LOC118457651|XP_035775285.1|AALB
OG0004764	twf|NP_650338.1|DMEL	LOC118459957|XP_035779738.1|AALB
OG0004765	CG42331|NP_651282.2|DMEL	LOC118459953|XP_035779732.1|AALB
OG0004766	ash2|NP_788735.1|DMEL	LOC118468646|XP_035795563.1|AALB
OG0004767	CG1074|NP_649471.3|DMEL	LOC118457954|XP_035775870.1|AALB
OG0004768	CG14650|NP_649473.1|DMEL	LOC118457947|XP_035775854.1|AALB
OG0004769	CG9272|NP_610078.2|DMEL	LOC118457953|XP_035775869.1|AALB
OG0004770	CG7215|NP_650680.1|DMEL	LOC118457959|XP_035775878.1|AALB
OG0004771	CG7903|NP_651755.2|DMEL	LOC118457957|XP_035775874.1|AALB
OG0004772	DppIII|NP_731237.1|DMEL	LOC118457920|XP_035775814.1|AALB
OG0004773	CG31195|NP_732553.2|DMEL	LOC118458170|XP_035776268.1|AALB
OG0004774	Syp|NP_001262783.1|DMEL	LOC118459616|XP_035779078.1|AALB
OG0004775	Mpc1|NP_650762.1|DMEL	LOC118458313|XP_035776548.1|AALB
OG0004776	CG30159|NP_610254.1|DMEL	LOC118462061|XP_035783942.1|AALB
OG0004777	ND-MLRQ|NP_730777.1|DMEL	LOC118459590|XP_035779011.1|AALB
OG0004778	mRpS23|NP_723847.1|DMEL	LOC118460142|XP_035780123.1|AALB
OG0004779	Lsd-1|NP_732904.2|DMEL	LOC118460138|XP_035780117.1|AALB
OG0004780	ND-B14.5B|NP_608750.1|DMEL	LOC118460143|XP_035780125.1|AALB
OG0004782	CG13604|NP_001262894.1|DMEL	LOC118461374|XP_035782515.1|AALB
OG0004783	l_1_G0469|NP_001096980.2|DMEL	LOC118460480|XP_035780714.1|AALB
OG0004784	Osi20|NP_649641.1|DMEL	LOC118456618|XP_035773420.1|AALB
OG0004785	Osi9|NP_649628.2|DMEL	LOC118458406|XP_035776714.1|AALB
OG0004786	Osi7|NP_649626.1|DMEL	LOC118456144|XP_035772551.1|AALB
OG0004787	Osi5|NP_649624.1|DMEL	LOC118457487|XP_035775011.1|AALB
OG0004788	Osi4|NP_001262305.1|DMEL	LOC118459288|XP_035778426.1|AALB
OG0004789	Osi3|NP_649622.2|DMEL	LOC118459289|XP_035778427.1|AALB
OG0004790	CG5447|NP_001262986.1|DMEL	LOC118468835|XP_035795969.1|AALB
OG0004791	Gprk2|NP_476867.1|DMEL	LOC118459971|XP_035779754.1|AALB
OG0004792	mRpL55|NP_650780.1|DMEL	LOC118461728|XP_035783308.1|AALB
OG0004793	ca|NP_733309.3|DMEL	LOC118458971|XP_035777852.1|AALB
OG0004794	omd|NP_650303.1|DMEL	LOC118457385|XP_035774814.1|AALB
OG0004795	TBC1D5|NP_731780.1|DMEL	LOC118457817|XP_035775583.1|AALB
OG0004796	Past1|NP_731737.1|DMEL	LOC118458837|XP_035777630.1|AALB
OG0004797	GABA-B-R2|NP_001287456.1|DMEL	LOC118458834|XP_035777624.1|AALB
OG0004798	CG11882|NP_651676.1|DMEL	LOC118462029|XP_035783895.1|AALB
OG0004799	puc|NP_524273.1|DMEL	LOC118461479|XP_035782729.1|AALB
OG0004800	Npc2b|NP_650331.1|DMEL	LOC118458437|XP_035776789.1|AALB
OG0004801	Sil1|NP_651356.1|DMEL	LOC118460064|XP_035779953.1|AALB
OG0004802	Cdk2|NP_524420.1|DMEL	LOC118456303|XP_035772834.1|AALB
OG0004803	CG10011|NP_651624.2|DMEL	LOC118459899|XP_035779608.1|AALB
OG0004804	CG31522|NP_001262254.1|DMEL	LOC118458164|XP_035776259.1|AALB
OG0004805	CG16779|NP_649896.2|DMEL	LOC118461345|XP_035782451.1|AALB
OG0004806	CG1764|NP_572871.1|DMEL	LOC118468775|XP_035795858.1|AALB
OG0004807	CG11839|NP_733077.3|DMEL	LOC118461364|XP_035782498.1|AALB
OG0004808	mtTFB2|NP_649971.1|DMEL	LOC118460733|XP_035781184.1|AALB
OG0004809	CG17272|NP_650917.1|DMEL	LOC118461626|XP_035783068.1|AALB
OG0004810	CG17270|NP_650915.1|DMEL	LOC118461625|XP_035783067.1|AALB
OG0004811	Psn|NP_524184.1|DMEL	LOC118460421|XP_035780604.1|AALB
OG0004812	ps|NP_001262415.1|DMEL	LOC118457120|XP_035774319.1|AALB
OG0004813	Ndc1|NP_651191.1|DMEL	LOC118458098|XP_035776161.1|AALB
OG0004814	FBXO11|NP_649954.1|DMEL	LOC118458288|XP_035776504.1|AALB
OG0004815	dtn|NP_001284933.1|DMEL	LOC118461002|XP_035781721.1|AALB
OG0004816	CG11294|NP_572500.1|DMEL	LOC118458919|XP_035777779.1|AALB
OG0004817	Ppt1|NP_727284.1|DMEL	LOC118457333|XP_035774720.1|AALB
OG0004818	Arl2|NP_476886.1|DMEL	LOC118463260|XP_035785623.1|AALB
OG0004819	Ublcp1|NP_651118.1|DMEL	LOC118463253|XP_035785616.1|AALB
OG0004820	Fancl|NP_649974.1|DMEL	LOC118463252|XP_035785615.1|AALB
OG0004821	CG7896|NP_651754.1|DMEL	LOC118462567|XP_035784258.1|AALB
OG0004822	NK7.1|NP_650357.2|DMEL	LOC118462571|XP_035784266.1|AALB
OG0004823	f-cup|NP_001262544.1|DMEL	LOC118464105|XP_035787083.1|AALB
OG0004824	ninaB|NP_650307.2|DMEL	LOC118461940|XP_035783715.1|AALB
OG0004825	myo|NP_726604.1|DMEL	LOC118464523|XP_035787853.1|AALB
OG0004826	ECSIT|NP_649602.2|DMEL	LOC118465924|XP_035790516.1|AALB
OG0004827	Skp2|NP_730815.2|DMEL	LOC118465925|XP_035790517.1|AALB
OG0004828	CG10375|NP_651185.1|DMEL	LOC118465926|XP_035790519.1|AALB
OG0004829	Slimp|NP_732958.1|DMEL	LOC118460916|XP_035781562.1|AALB
OG0004830	CG34402|NP_001097756.1|DMEL	LOC118457016|XP_035774139.1|AALB
OG0004831	CG10467|NP_648026.1|DMEL	LOC118456848|XP_035773837.1|AALB
OG0004832	Snx3|NP_650214.1|DMEL	LOC118458545|XP_035777073.1|AALB
OG0004833	noi|NP_477114.1|DMEL	LOC118460554|XP_035780842.1|AALB
OG0004834	Rpn9|NP_651177.1|DMEL	LOC118461654|XP_035783125.1|AALB
OG0004835	nau|NP_476650.1|DMEL	LOC118460452|XP_035780663.1|AALB
OG0004836	wda|NP_651136.1|DMEL	LOC118456263|XP_035772757.1|AALB
OG0004837	CG4074|NP_649249.2|DMEL	LOC118466978|XP_035792785.1|AALB
OG0004838	CG42633|NP_001163583.1|DMEL	LOC118457550|XP_035775110.1|AALB
OG0004839	CG45076|NP_650015.3|DMEL, fau|NP_731505.1|DMEL	LOC118457546|XP_035775101.1|AALB
OG0004840	Dis3|NP_651246.2|DMEL	LOC118463418|XP_035785865.1|AALB
OG0004841	Rnmt|NP_523568.2|DMEL	LOC118456585|XP_035773375.1|AALB
OG0004842	CG2006|NP_001189310.1|DMEL	LOC118459381|XP_035778575.1|AALB
OG0004843	Wdr37|NP_650723.1|DMEL	LOC118458790|XP_035777524.1|AALB
OG0004844	Ttc30|NP_001097155.2|DMEL	LOC118459556|XP_035778941.1|AALB
OG0004845	CG12163|NP_730901.1|DMEL	LOC118459553|XP_035778927.1|AALB
OG0004846	CG3246|NP_608781.2|DMEL	LOC118468549|XP_035795337.1|AALB
OG0004847	Sec5|NP_608780.1|DMEL	LOC118456715|XP_035773644.1|AALB
OG0004848	AdSL|NP_650586.2|DMEL	LOC118457955|XP_035775872.1|AALB
OG0004850	Antp|NP_996167.1|DMEL	LOC118460356|XP_035780491.1|AALB
OG0004851	ftz|NP_477498.1|DMEL	LOC118461212|XP_035782166.1|AALB
OG0004852	pb|NP_476669.3|DMEL	LOC118458280|XP_035776496.1|AALB
OG0004853	CG9752|NP_611573.1|DMEL	LOC118466452|XP_035791684.1|AALB
OG0004854	RhoGAP68F|NP_648552.1|DMEL	LOC118463320|XP_035785699.1|AALB
OG0004855	Fuca|NP_648472.1|DMEL	LOC118463322|XP_035785706.1|AALB
OG0004856	Clk|NP_001014576.1|DMEL	LOC118466455|XP_035791688.1|AALB
OG0004857	Dbx|NP_647677.2|DMEL	LOC118464546|XP_035787877.1|AALB
OG0004858	pbl|NP_523965.2|DMEL	LOC118464450|XP_035787726.1|AALB
OG0004859	CG8111|NP_648162.2|DMEL	LOC118465591|XP_035789850.1|AALB
OG0004860	RpL8|NP_524726.1|DMEL	LOC118466396|XP_035791541.1|AALB
OG0004861	CG42268|NP_001261648.1|DMEL	LOC118466393|XP_035791529.1|AALB
OG0004862	CG43897|NP_001261659.1|DMEL	LOC118466084|XP_035790871.1|AALB
OG0004863	scny|NP_729092.1|DMEL	LOC118463782|XP_035786500.1|AALB
OG0004864	PMP34|NP_728982.1|DMEL	LOC118463789|XP_035786515.1|AALB
OG0004865	mRpS22|NP_524537.1|DMEL	LOC118463788|XP_035786513.1|AALB
OG0004866	Cdc27|NP_648093.2|DMEL	LOC118465299|XP_035789275.1|AALB
OG0004867	CG13185|NP_001097279.2|DMEL	LOC118464911|XP_035788570.1|AALB
OG0004868	Pngl|NP_610192.1|DMEL	LOC118464914|XP_035788576.1|AALB
OG0004869	Tdc1|NP_610226.2|DMEL	LOC118463318|XP_035785697.1|AALB
OG0004870	Mob4|NP_001246151.1|DMEL	LOC118463328|XP_035785718.1|AALB
OG0004871	CG11414|NP_611932.2|DMEL	LOC118465099|XP_035788924.1|AALB
OG0004872	RpL19|NP_476631.1|DMEL	LOC118466121|XP_035790960.1|AALB
OG0004873	CG7840|NP_609203.1|DMEL	LOC118464320|XP_035787511.1|AALB
OG0004874	CG5948|NP_651440.1|DMEL	LOC118463778|XP_035786485.1|AALB
OG0004875	htk|NP_573330.3|DMEL	LOC118456349|XP_035772905.1|AALB, LOC118466681|XP_035792193.1|AALB
OG0004876	CG16989|NP_569860.3|DMEL	LOC118466685|XP_035792206.1|AALB
OG0004877	CG10907|NP_648508.1|DMEL	LOC118462985|XP_035785087.1|AALB
OG0004878	U2A|NP_610315.1|DMEL	LOC118462961|XP_035785007.1|AALB
OG0004879	CG4049|NP_611885.3|DMEL	LOC118463145|XP_035785404.1|AALB
OG0004880	CG7519|NP_649318.1|DMEL	LOC118463161|XP_035785440.1|AALB
OG0004881	Vps8|NP_648048.1|DMEL	LOC118463148|XP_035785417.1|AALB
OG0004883	CG1271|NP_647763.1|DMEL	LOC118463158|XP_035785436.1|AALB
OG0004884	Khc-73|NP_001261000.1|DMEL	LOC118466650|XP_035792113.1|AALB
OG0004885	Mos|NP_610817.1|DMEL	LOC118466660|XP_035792151.1|AALB
OG0004886	CG8389|NP_725515.1|DMEL	LOC118466659|XP_035792150.1|AALB
OG0004887	Ote|NP_476664.2|DMEL	LOC118466658|XP_035792149.1|AALB
OG0004888	CG15099|NP_001261081.1|DMEL	LOC118467708|XP_035794385.1|AALB
OG0004889	Pal1|NP_610537.2|DMEL	LOC118467716|XP_035794411.1|AALB
OG0004890	CG8192|NP_611047.2|DMEL	LOC118465205|XP_035789083.1|AALB
OG0004891	CG4645|NP_572841.1|DMEL	LOC118464284|XP_035787453.1|AALB
OG0004892	Rgk2|NP_001286577.1|DMEL	LOC118465944|XP_035790561.1|AALB
OG0004893	CG4610|NP_611677.1|DMEL	LOC118463189|XP_035785510.1|AALB
OG0004894	SCCRO3|NP_610828.2|DMEL	LOC118464462|XP_035787756.1|AALB
OG0004895	bw|NP_523824.1|DMEL	LOC118465102|XP_035788929.1|AALB
OG0004896	Jabba|NP_001137703.1|DMEL	LOC118465308|XP_035789306.1|AALB
OG0004897	Mctp|NP_001261078.1|DMEL	LOC118465301|XP_035789288.1|AALB
OG0004898	14-3-3zeta|NP_476885.2|DMEL	LOC118465316|XP_035789326.1|AALB
OG0004899	shn|NP_001260883.1|DMEL	LOC118465292|XP_035789233.1|AALB
OG0004900	CG1371|NP_610551.1|DMEL	LOC118463454|XP_035785933.1|AALB
OG0004901	egr|NP_724878.2|DMEL	LOC118464634|XP_035787973.1|AALB
OG0004902	CG12024|NP_647670.3|DMEL	LOC118464650|XP_035788008.1|AALB
OG0004903	Vps35|NP_726175.3|DMEL	LOC118467050|XP_035792938.1|AALB
OG0004904	Mettl3|NP_651204.1|DMEL	LOC118462972|XP_035785032.1|AALB
OG0004905	sax|NP_001246193.1|DMEL	LOC118463651|XP_035786288.1|AALB
OG0004906	CG4022|NP_648307.1|DMEL	LOC118463075|XP_035785229.1|AALB
OG0004907	mRpL50|NP_648092.1|DMEL	LOC118464668|XP_035788073.1|AALB
OG0004909	Pka-R1|NP_001189150.1|DMEL	LOC118466839|XP_035792543.1|AALB
OG0004910	CG3618|NP_649262.1|DMEL	LOC118467079|XP_035793009.1|AALB
OG0004911	Ythdc1|NP_647811.2|DMEL	LOC118466089|XP_035790890.1|AALB
OG0004912	Cpr67B|NP_648306.1|DMEL	LOC118465441|XP_035789584.1|AALB
OG0004913	DMAP1|NP_611503.1|DMEL	LOC118464916|XP_035788579.1|AALB
OG0004914	Fem-1|NP_611508.1|DMEL	LOC118466983|XP_035792793.1|AALB
OG0004915	CG13585|NP_611928.1|DMEL	LOC118466990|XP_035792801.1|AALB
OG0004916	DAT|NP_001261026.1|DMEL	LOC118464065|XP_035787006.1|AALB
OG0004917	Nf-YA|NP_648313.1|DMEL	LOC118466300|XP_035791291.1|AALB
OG0004918	MTF-1|NP_001097560.1|DMEL	LOC118466295|XP_035791276.1|AALB
OG0004919	CG11539|NP_651877.1|DMEL	LOC118466303|XP_035791300.1|AALB
OG0004920	Grasp65|NP_649160.1|DMEL	LOC118466298|XP_035791288.1|AALB
OG0004921	Sh3beta|NP_001189057.1|DMEL	LOC118466297|XP_035791280.1|AALB
OG0004922	RpL14|NP_523975.1|DMEL	LOC118463169|XP_035785456.1|AALB
OG0004923	TfIIEbeta|NP_523923.1|DMEL	LOC118464292|XP_035787467.1|AALB
OG0004924	Prdm13|NP_648032.1|DMEL	LOC118464728|XP_035788202.1|AALB
OG0004925	Trh|NP_612080.1|DMEL	LOC118465569|XP_035789824.1|AALB
OG0004926	CG8519|NP_648054.2|DMEL	LOC118465042|XP_035788801.1|AALB
OG0004927	Rdl|NP_001261617.1|DMEL	LOC118466145|XP_035790998.1|AALB
OG0004928	tn|NP_001137707.1|DMEL	LOC118462530|XP_035784176.1|AALB
OG0004929	Ptpmeg|NP_612031.3|DMEL	LOC118464253|XP_035787382.1|AALB
OG0004930	MCPH1|NP_001163123.1|DMEL	LOC118467879|XP_035794683.1|AALB
OG0004931	CG11110|NP_611501.1|DMEL	LOC118465409|XP_035789524.1|AALB
OG0004932	Dis3l2|NP_728490.1|DMEL	LOC118465399|XP_035789492.1|AALB
OG0004933	Cdk4|NP_477196.1|DMEL	LOC118464842|XP_035788431.1|AALB
OG0004934	or|NP_536793.1|DMEL	LOC118463790|XP_035786516.1|AALB
OG0004935	Dp1|NP_523781.2|DMEL	LOC118464660|XP_035788054.1|AALB
OG0004936	Tie|NP_523928.1|DMEL	LOC118463469|XP_035785952.1|AALB
OG0004937	CG7376|NP_648034.1|DMEL	LOC118464623|XP_035787962.1|AALB
OG0004938	CG7457|NP_648150.1|DMEL	LOC118462804|XP_035784700.1|AALB
OG0004939	fal|NP_001137974.1|DMEL	LOC118462815|XP_035784727.1|AALB
OG0004940	CG32206|NP_788538.2|DMEL	LOC118462806|XP_035784702.1|AALB
