Orthogroup	DMEL.longest_only	DHYD.longest_only
OG0005112	Rabex-5|NP_612093.1|DMEL	LOC111595378|XP_023164842.2|DHYD
OG0005113	Pmi|NP_001027109.2|DMEL	LOC111605650|XP_023180080.1|DHYD
OG0005114	CG9018|NP_647701.1|DMEL	LOC111598671|XP_023169796.2|DHYD
OG0005115	CG34124|NP_001036333.1|DMEL	LOC111603530|XP_030079278.1|DHYD
OG0005116	Dbp73D|NP_476833.1|DMEL	LOC111605640|XP_023180069.2|DHYD
OG0005117	Pex5|NP_726771.1|DMEL	LOC111593404|XP_023161892.2|DHYD
OG0005118	yip2|NP_523528.1|DMEL	LOC111603572|XP_023176994.1|DHYD
OG0005119	Trpm|NP_001097320.1|DMEL	LOC111600901|XP_023173012.2|DHYD
OG0005120	GV1|NP_647665.2|DMEL	LOC111596514|XP_023166546.2|DHYD
OG0005121	Cpr76Bc|NP_001097644.1|DMEL	LOC111605080|XP_023179181.2|DHYD
OG0005122	RpS4|NP_729871.1|DMEL	LOC111594913|XP_023164168.1|DHYD
OG0005123	Chmp1|NP_649051.3|DMEL	LOC111593535|XP_023162106.1|DHYD
OG0005124	Lasp|NP_730192.2|DMEL	LOC111605631|XP_023180053.2|DHYD
OG0005125	Dab|NP_001163455.2|DMEL	LOC111605629|XP_023180050.2|DHYD
OG0005126	Oseg1|NP_648221.3|DMEL	LOC111601552|XP_023173962.2|DHYD
OG0005127	CG1927|NP_647684.1|DMEL	LOC111603053|XP_023176274.1|DHYD
OG0005128	Psc|NP_523725.2|DMEL	LOC111595723|XP_030080919.1|DHYD
OG0005129	CG5199|NP_649227.2|DMEL	LOC111596656|XP_023166728.1|DHYD
OG0005130	Pex14|NP_649253.1|DMEL	LOC111605728|XP_023180188.2|DHYD
OG0005131	CG42458|NP_996010.2|DMEL	LOC111593223|XP_030081118.1|DHYD
OG0005132	Pfdn2|NP_729659.1|DMEL	LOC111597560|XP_023168126.1|DHYD
OG0005133	CG14968|NP_647800.1|DMEL	LOC111604486|XP_023178342.1|DHYD
OG0005134	sti|NP_001261768.1|DMEL	LOC111595139|XP_023164478.2|DHYD
OG0005135	CG12025|NP_647671.1|DMEL	LOC111596944|XP_023167167.2|DHYD
OG0005136	dre4|NP_476610.2|DMEL	LOC111596957|XP_023167183.1|DHYD
OG0005137	l_3_mbt|NP_733209.1|DMEL	LOC111595899|XP_030080665.1|DHYD
OG0005138	Eaf6|NP_647981.1|DMEL	LOC111593096|XP_023161461.1|DHYD
OG0005139	CG42269|NP_648019.2|DMEL	LOC111596942|XP_023167164.1|DHYD
OG0005140	eIF3i|NP_523478.1|DMEL	LOC111601863|XP_023174472.1|DHYD
OG0005141	Dg|NP_788363.1|DMEL	LOC111594014|XP_023162880.2|DHYD
OG0005142	h|NP_523977.2|DMEL	LOC111597769|XP_023168395.1|DHYD
OG0005143	Zasp66|NP_729395.2|DMEL	LOC111605204|XP_023179379.1|DHYD
OG0005144	Cpr66D|NP_729400.1|DMEL	LOC111605190|XP_023179357.2|DHYD
OG0005145	Arr2|NP_523976.1|DMEL	LOC111605163|XP_023179316.1|DHYD
OG0005146	CG33288|NP_996136.2|DMEL	LOC111598787|XP_023169970.2|DHYD
OG0005147	barc|NP_649313.1|DMEL	LOC111598789|XP_023169973.1|DHYD
OG0005148	CG4080|NP_648305.1|DMEL	LOC111595131|XP_023164470.2|DHYD
OG0005149	Snx16|NP_611252.1|DMEL	LOC111597676|XP_023168270.2|DHYD
OG0005150	Tcs3|NP_648880.1|DMEL	LOC111604658|XP_023178582.1|DHYD
OG0005151	CG11583|NP_001033989.1|DMEL	LOC111597426|XP_023167892.1|DHYD
OG0005152	CG11586|NP_647881.1|DMEL	LOC111597421|XP_023167885.1|DHYD
OG0005153	CG15011|NP_647879.1|DMEL	LOC111597417|XP_023167881.2|DHYD
OG0005154	ago|NP_523922.1|DMEL	LOC111597423|XP_023167888.2|DHYD
OG0005155	Kah|NP_612040.1|DMEL	LOC111601062|XP_023173251.2|DHYD
OG0005156	Sec15|NP_650942.1|DMEL	LOC111598497|XP_023169524.2|DHYD
OG0005157	Gp150|NP_477049.2|DMEL	LOC111593759|XP_023162537.2|DHYD
OG0005158	LanA|NP_476617.1|DMEL	LOC111598070|XP_023168872.2|DHYD
OG0005159	mbf1|NP_001261952.1|DMEL	LOC111592455|XP_023160412.1|DHYD
OG0005160	CG7484|NP_649000.1|DMEL	LOC111601067|XP_023173258.1|DHYD
OG0005161	CG3257|NP_611887.2|DMEL	LOC111600767|XP_030080991.1|DHYD
OG0005162	CG12106|NP_572536.1|DMEL	LOC111603172|XP_023176420.1|DHYD
OG0005163	Hem|NP_524214.1|DMEL	LOC111597630|XP_023168199.1|DHYD
OG0005164	INPP5E|NP_648566.1|DMEL	LOC111598763|XP_023169943.2|DHYD
OG0005165	Bap170|NP_610216.1|DMEL	LOC111592153|XP_023159969.2|DHYD
OG0005166	hd|NP_649531.1|DMEL	LOC111604898|XP_030078630.1|DHYD
OG0005167	RpII18|NP_524910.1|DMEL	LOC111604932|XP_023178970.1|DHYD
OG0005168	CG7728|NP_648945.1|DMEL	LOC111603728|XP_023177207.2|DHYD
OG0005169	CG14989|NP_001246611.1|DMEL	LOC111597520|XP_023168061.1|DHYD
OG0005170	Gad1|NP_523914.2|DMEL	LOC111597478|XP_023167995.1|DHYD
OG0005171	Faa|NP_524830.2|DMEL	LOC111597529|XP_023168074.2|DHYD
OG0005172	cv-2|NP_524809.2|DMEL	LOC111593574|XP_023162203.2|DHYD
OG0005173	CG3358|NP_724515.1|DMEL	LOC111599931|XP_023171548.2|DHYD
OG0005174	RabX1|NP_524713.1|DMEL	LOC111594117|XP_023163044.1|DHYD
OG0005175	CG3530|NP_726322.1|DMEL	LOC111603837|XP_023177371.1|DHYD
OG0005176	edl|NP_523786.2|DMEL	LOC111604157|XP_023177852.1|DHYD
OG0005177	CG9812|NP_726324.3|DMEL	LOC111603815|XP_023177340.2|DHYD
OG0005178	ZC3H3|NP_648230.1|DMEL	LOC111601664|XP_023174116.2|DHYD
OG0005179	Nelf-E|NP_648241.1|DMEL	LOC111605175|XP_023179337.1|DHYD
OG0005180	CG13917|NP_647628.1|DMEL	LOC111602916|XP_023176029.2|DHYD
OG0005181	CG9992|NP_573121.1|DMEL	LOC111594063|XP_023162958.1|DHYD
OG0005182	Rme-8|NP_610467.1|DMEL	LOC111599964|XP_030079711.1|DHYD
OG0005183	Galphao|NP_724934.1|DMEL	LOC111599047|XP_023170335.1|DHYD
OG0005184	RanBPM|NP_001303342.1|DMEL	LOC111599169|XP_023170521.2|DHYD
OG0005185	CG2063|NP_610475.1|DMEL	LOC111604192|XP_023177915.1|DHYD
OG0005186	nompA|NP_524831.2|DMEL	LOC111604461|XP_030081094.1|DHYD
OG0005187	mim|NP_001188869.1|DMEL	LOC111599959|XP_023171603.2|DHYD
OG0005188	slim|NP_523782.1|DMEL	LOC111602313|XP_023175084.2|DHYD
OG0005189	Vav|NP_001097030.1|DMEL	LOC111593035|XP_023161369.2|DHYD
OG0005190	exex|NP_648164.1|DMEL	LOC111603055|XP_023176280.2|DHYD
OG0005191	CG10311|NP_650536.1|DMEL	LOC111602959|XP_023176100.1|DHYD
OG0005192	Elk|NP_477009.1|DMEL	LOC111597675|XP_030080933.1|DHYD
OG0005193	Drep2|NP_001097238.1|DMEL	LOC111593876|XP_023162708.1|DHYD
OG0005194	Hil|NP_611493.2|DMEL	LOC111602099|XP_023174802.2|DHYD
OG0005195	CG17985|NP_610305.1|DMEL	LOC111604181|XP_023177897.1|DHYD
OG0005196	in|NP_788548.1|DMEL	LOC111592296|XP_023160168.2|DHYD
OG0005197	spag|NP_524664.1|DMEL	LOC111600619|XP_023172589.2|DHYD, LOC115483359|XP_030080903.1|DHYD
OG0005198	mirr|NP_001261778.1|DMEL	LOC111595383|XP_023164850.1|DHYD
OG0005199	eIF2Bgamma|NP_611046.2|DMEL	LOC111600740|XP_023172786.1|DHYD
OG0005200	l_2_k01209|NP_725672.2|DMEL	LOC111600572|XP_023172525.1|DHYD
OG0005201	emp|NP_726504.2|DMEL	LOC111605387|XP_023179647.1|DHYD
OG0005202	CG30496|NP_724595.1|DMEL	LOC111604164|XP_023177870.2|DHYD
OG0005203	Ih|NP_001033948.1|DMEL	LOC111593753|XP_030081271.1|DHYD
OG0005204	homer|NP_001036341.2|DMEL	LOC111602328|XP_023175098.2|DHYD
OG0005205	Pgant2|NP_995625.2|DMEL	LOC111599370|XP_023170774.2|DHYD
OG0005206	AIMP3|NP_660194.1|DMEL	LOC111605286|XP_023179499.2|DHYD
OG0005207	Pdk|NP_001097240.1|DMEL	LOC111604602|XP_023178483.2|DHYD
OG0005208	eve|NP_523670.2|DMEL	LOC111593892|XP_023162727.1|DHYD
OG0005209	yellow-c|NP_523570.3|DMEL	LOC111598930|XP_023170173.2|DHYD
OG0005210	GABA-B-R1|NP_523569.3|DMEL	LOC111598965|XP_030080529.1|DHYD
OG0005211	Rich|NP_649385.1|DMEL	LOC111599757|XP_023171279.2|DHYD
OG0005212	DnaJ-60|NP_523840.1|DMEL	LOC111600620|XP_023172590.1|DHYD, LOC115483360|XP_030080904.1|DHYD
OG0005213	Mcm6|NP_511065.1|DMEL	LOC111597247|XP_023167615.2|DHYD
OG0005214	Megf8|NP_609180.3|DMEL	LOC111594955|XP_023164220.2|DHYD
OG0005215	CG2818|NP_608804.1|DMEL	LOC111601922|XP_023174545.1|DHYD
OG0005216	Rab9|NP_609966.1|DMEL	LOC111592547|XP_023160604.2|DHYD
OG0005217	CG2225|NP_001246127.1|DMEL	LOC111592504|XP_023160495.2|DHYD
OG0005218	CG31886|NP_001097129.1|DMEL	LOC111597215|XP_023167554.2|DHYD
OG0005219	Mys45A|NP_610455.1|DMEL	LOC111599935|XP_023171550.2|DHYD
OG0005220	CG12099|NP_647623.1|DMEL	LOC111603714|XP_023177186.2|DHYD
OG0005221	CG13108|NP_609276.1|DMEL	LOC111593168|XP_030080026.1|DHYD
OG0005222	tweek|NP_001286002.1|DMEL	LOC111603519|XP_030079207.1|DHYD
OG0005223	Bdp1|NP_609643.2|DMEL	LOC111592552|XP_030079046.1|DHYD
OG0005224	Sema1a|NP_001260265.1|DMEL	LOC111599501|XP_023170938.2|DHYD
OG0005225	okr|NP_476661.1|DMEL	LOC111603907|XP_023177495.2|DHYD
OG0005226	Cka|NP_001245936.1|DMEL	LOC111595764|XP_030080276.1|DHYD
OG0005227	CG5861|NP_609789.1|DMEL	LOC111602478|XP_023175308.1|DHYD
OG0005228	Syx5|NP_599132.2|DMEL	LOC111602541|XP_023175440.2|DHYD
OG0005229	dock|NP_722657.1|DMEL	LOC111599069|XP_023170361.1|DHYD
OG0005230	Reps|NP_609487.2|DMEL	LOC111602444|XP_023175270.2|DHYD
OG0005231	net|NP_524820.2|DMEL	LOC111596009|XP_023165796.1|DHYD
OG0005232	Duox|NP_608715.2|DMEL	LOC111592500|XP_030079563.1|DHYD
OG0005233	DCTN5-p25|NP_723893.1|DMEL	LOC111598985|XP_023170254.1|DHYD
OG0005234	tj|NP_001260582.1|DMEL	LOC111594689|XP_023163876.1|DHYD
OG0005235	CG10343|NP_609900.1|DMEL	LOC111595786|XP_023165439.1|DHYD
OG0005236	Psf2|NP_608826.4|DMEL	LOC111599150|XP_023170488.1|DHYD
OG0005237	Traf4|NP_477416.1|DMEL	LOC111599081|XP_023170381.1|DHYD
OG0005238	CG15429|NP_608823.2|DMEL	LOC111599152|XP_023170490.1|DHYD
OG0005239	papi|NP_608657.1|DMEL	LOC111594228|XP_023163196.2|DHYD
OG0005240	CG33303|NP_001260335.1|DMEL	LOC111603914|XP_023177505.1|DHYD
OG0005241	capt|NP_001033870.1|DMEL	LOC111599151|XP_030080319.1|DHYD
OG0005242	CG6443|NP_609443.1|DMEL	LOC111600926|XP_023173061.1|DHYD
OG0005243	drongo|NP_001162848.1|DMEL	LOC111599189|XP_023170544.2|DHYD
OG0005244	kar|NP_001189213.1|DMEL	LOC111598339|XP_023169311.2|DHYD
OG0005245	Ufl1|NP_649690.1|DMEL	LOC111598634|XP_023169746.2|DHYD
OG0005246	CG13690|NP_608521.1|DMEL	LOC111599089|XP_023170397.2|DHYD
OG0005247	pita|NP_611806.3|DMEL	LOC111603799|XP_023177316.1|DHYD
OG0005248	tefu|NP_001036712.1|DMEL	LOC111593396|XP_030079399.1|DHYD
OG0005249	cdm|NP_650682.1|DMEL	LOC111601372|XP_023173679.1|DHYD
OG0005250	CG8671|NP_724324.2|DMEL	LOC111594280|XP_023163290.2|DHYD
OG0005251	CG5381|NP_609379.1|DMEL	LOC111594406|XP_023163446.2|DHYD
OG0005252	brat|NP_001188842.2|DMEL	LOC111600170|XP_023171934.2|DHYD
OG0005253	Dap160|NP_001246118.1|DMEL	LOC111605567|XP_023179909.2|DHYD
OG0005254	CG13082|NP_609984.2|DMEL	LOC111594111|XP_023163037.2|DHYD
OG0005255	CG33116|NP_788074.1|DMEL	LOC111594110|XP_023163036.2|DHYD
OG0005256	CG17883|NP_001036448.1|DMEL	LOC111594703|XP_023163892.1|DHYD
OG0005257	CG13398|NP_609227.1|DMEL	LOC111600420|XP_023172274.2|DHYD
OG0005258	scat|NP_524905.1|DMEL	LOC111600359|XP_023172201.2|DHYD, LOC115483406|XP_030081057.1|DHYD
OG0005259	CG33090|NP_788055.2|DMEL	LOC111600446|XP_023172309.2|DHYD
OG0005260	mTTF|NP_609709.1|DMEL	LOC111600448|XP_023172313.1|DHYD
OG0005261	Cog4|NP_609413.1|DMEL	LOC111592625|XP_023160728.1|DHYD
OG0005262	vri|NP_477191.1|DMEL	LOC111603885|XP_023177471.2|DHYD
OG0005263	Hasp|NP_001137842.2|DMEL	LOC111594095|XP_023163015.1|DHYD
OG0005264	CG14331|NP_001097824.1|DMEL	LOC111601423|XP_023173766.2|DHYD, LOC115482813|XP_030078837.1|DHYD
OG0005265	swm|NP_001260586.1|DMEL	LOC111594755|XP_030079144.1|DHYD
OG0005266	Mtr4|NP_524929.1|DMEL	LOC111600622|XP_023172596.2|DHYD
OG0005267	Arpc5|NP_608693.1|DMEL	LOC111596063|XP_023165880.1|DHYD
OG0005268	Drp1|NP_608694.2|DMEL	LOC111596061|XP_023165878.2|DHYD
OG0005269	CG31689|NP_001259954.1|DMEL	LOC111596104|XP_030080303.1|DHYD
OG0005270	CG6287|NP_609496.1|DMEL	LOC111592542|XP_023160592.1|DHYD
OG0005271	mib2|NP_609933.1|DMEL	LOC111599000|XP_023170278.1|DHYD
OG0005272	hook|NP_476573.1|DMEL	LOC111598944|XP_023170190.2|DHYD
OG0005273	CSN8|NP_723378.2|DMEL	LOC111598950|XP_023170201.2|DHYD
OG0005274	CG4751|NP_609495.1|DMEL	LOC111592534|XP_023160585.2|DHYD
OG0005275	chico|NP_723540.1|DMEL	LOC111603951|XP_023177550.2|DHYD
OG0005276	Drgx|NP_001097075.2|DMEL	LOC111600909|XP_023173038.2|DHYD
OG0005277	cutlet|NP_787969.1|DMEL	LOC111601942|XP_023174568.2|DHYD
OG0005278	CG13436|NP_611498.1|DMEL	LOC111602143|XP_023174860.2|DHYD
OG0005279	Kr-h2|NP_523490.1|DMEL	LOC111596353|XP_023166313.2|DHYD
OG0005280	mtRNApol|NP_608565.1|DMEL	LOC111599049|XP_030080243.1|DHYD
OG0005281	VGlut|NP_001245848.1|DMEL	LOC111599319|XP_023170701.2|DHYD
OG0005282	Madm|NP_649581.1|DMEL	LOC111603032|XP_023176230.2|DHYD
OG0005283	Miro|NP_651205.2|DMEL	LOC111602687|XP_023175676.1|DHYD
OG0005284	bur|NP_620114.3|DMEL	LOC111599055|XP_023170344.1|DHYD
OG0005285	Mcm10|NP_610097.2|DMEL	LOC111599054|XP_023170342.2|DHYD
OG0005286	Pino|NP_722679.1|DMEL	LOC111599217|XP_023170583.1|DHYD
OG0005287	TBC1D23|NP_608569.1|DMEL	LOC111599216|XP_023170582.2|DHYD
OG0005288	CG6055|NP_609122.1|DMEL	LOC111601409|XP_023173740.1|DHYD
OG0005289	gus|NP_001246140.1|DMEL	LOC111594399|XP_023163434.2|DHYD
OG0005290	CG2931|NP_649552.1|DMEL	LOC111603593|XP_023177019.1|DHYD
OG0005291	Drep4|NP_609631.1|DMEL	LOC111592600|XP_023160692.2|DHYD
OG0005292	CG31729|NP_609634.1|DMEL	LOC111592550|XP_023160605.2|DHYD
OG0005293	CG15269|NP_609739.2|DMEL	LOC111598961|XP_023170215.2|DHYD
OG0005294	Pex19|NP_609547.2|DMEL	LOC111602448|XP_023175276.1|DHYD
OG0005295	CG44085|NP_001260440.1|DMEL	LOC111592643|XP_030079130.1|DHYD
OG0005296	Atg17|NP_649573.2|DMEL	LOC111600835|XP_023172907.2|DHYD
OG0005297	d|NP_001188730.1|DMEL	LOC111603966|XP_023177574.2|DHYD
OG0005298	und|NP_477373.1|DMEL	LOC111594691|XP_023163879.1|DHYD
OG0005299	IntS11|NP_651721.1|DMEL	LOC111600236|XP_030080625.1|DHYD
OG0005300	p115|NP_572417.1|DMEL	LOC111591989|XP_023159716.2|DHYD
OG0005301	CG13124|NP_001162923.1|DMEL	LOC111603746|XP_023177239.2|DHYD
OG0005302	CG9003|NP_001097271.1|DMEL	LOC111600585|XP_023172540.2|DHYD
OG0005303	Faf2|NP_477388.1|DMEL	LOC111599368|XP_030079229.1|DHYD
OG0005304	HemK1|NP_609031.2|DMEL	LOC111594351|XP_023163379.2|DHYD
OG0005305	rig|NP_611499.3|DMEL	LOC111602142|XP_023174859.2|DHYD
OG0005306	ppk17|NP_609809.1|DMEL	LOC111602522|XP_023175374.1|DHYD
OG0005307	AstC|NP_523542.1|DMEL	LOC111595188|XP_023164539.1|DHYD
OG0005308	Myo31DF|NP_523538.1|DMEL	LOC111596129|XP_023165968.1|DHYD
OG0005309	CG3277|NP_608762.3|DMEL	LOC111596130|XP_023165971.2|DHYD
OG0005310	Ostgamma|NP_609204.2|DMEL	LOC111596225|XP_023166110.1|DHYD
OG0005311	PICK1|NP_001285881.1|DMEL	LOC111595858|XP_023165541.2|DHYD
OG0005312	Sfmbt|NP_001137821.1|DMEL	LOC111605510|XP_023179830.2|DHYD
OG0005313	Pten|NP_477423.1|DMEL	LOC111594667|XP_023163839.2|DHYD
OG0005314	Wdr81|NP_609535.1|DMEL	LOC111601192|XP_030080283.1|DHYD
OG0005315	MESR3|NP_001260541.1|DMEL	LOC111594233|XP_030080275.1|DHYD
OG0005316	Rcd6|NP_611497.1|DMEL	LOC111602106|XP_023174815.2|DHYD
OG0005317	glu|NP_723996.1|DMEL	LOC111602515|XP_023175366.2|DHYD
OG0005318	Marf1|NP_001246133.1|DMEL	LOC111593159|XP_023161530.2|DHYD
OG0005319	stc|NP_476599.1|DMEL	LOC111598937|XP_023170183.2|DHYD
OG0005320	bwa|NP_001260616.1|DMEL	LOC111600352|XP_023172191.2|DHYD
OG0005321	CG33129|NP_788023.1|DMEL	LOC111595937|XP_023165665.2|DHYD
OG0005322	CG15356|NP_608633.1|DMEL	LOC111596306|XP_023166233.2|DHYD
OG0005323	CG32982|NP_001162916.1|DMEL	LOC111593166|XP_030080012.1|DHYD
OG0005324	IP3K1|NP_609313.2|DMEL	LOC111594746|XP_023163957.2|DHYD
OG0005325	Rrp1|NP_001137776.1|DMEL	LOC111603884|XP_023177469.2|DHYD
OG0005326	CG4036|NP_609314.1|DMEL	LOC111594684|XP_023163871.2|DHYD
OG0005327	CG13101|NP_609264.1|DMEL	LOC111593761|XP_023162547.1|DHYD
OG0005328	sds22|NP_650619.1|DMEL	LOC111601394|XP_023173705.1|DHYD
OG0005329	CG5280|NP_648278.1|DMEL	LOC111599781|XP_023171319.2|DHYD
OG0005330	CG5068|NP_648277.3|DMEL	LOC111599780|XP_023171318.1|DHYD
OG0005331	ND-B17.2|NP_001137770.1|DMEL	LOC111596064|XP_023165881.1|DHYD
OG0005332	phr6-4|NP_477188.1|DMEL	LOC111594653|XP_023163819.1|DHYD
OG0005333	crok|NP_609557.1|DMEL	LOC111594218|XP_023163184.2|DHYD
OG0005334	mRpS7|NP_523537.1|DMEL	LOC111594392|XP_023163427.1|DHYD
OG0005335	CG4627|NP_610846.2|DMEL	LOC111592133|XP_030081990.1|DHYD
OG0005336	CG1671|NP_610526.1|DMEL	LOC111600021|XP_023171702.2|DHYD
OG0005337	Cc2d2a|NP_611229.2|DMEL	LOC111601206|XP_023173465.2|DHYD
OG0005338	Sur|NP_001334732.1|DMEL	LOC111603936|XP_023177533.2|DHYD
OG0005339	ppk10|NP_001033894.1|DMEL	LOC111592591|XP_023160675.1|DHYD
OG0005340	Trp1|NP_723510.1|DMEL	LOC111603855|XP_023177422.2|DHYD
OG0005341	CG8635|NP_610401.1|DMEL	LOC111597078|XP_023167376.1|DHYD
OG0005342	CycY|NP_609519.1|DMEL	LOC111603748|XP_023177237.1|DHYD
OG0005343	CG1620|NP_001260777.1|DMEL	LOC111599890|XP_023171481.2|DHYD
OG0005344	CG13186|NP_610725.1|DMEL	LOC111595548|XP_023165104.1|DHYD
OG0005345	Phf5a|NP_609038.1|DMEL	LOC111596294|XP_023166218.1|DHYD
OG0005346	Gas41|NP_609086.1|DMEL	LOC111605031|XP_023179131.1|DHYD
OG0005347	Naprt|NP_001097077.1|DMEL	LOC111602154|XP_023174874.2|DHYD
OG0005348	Utx|NP_609368.3|DMEL	LOC111594733|XP_030079039.1|DHYD
OG0005349	CG5676|NP_609362.1|DMEL	LOC111594403|XP_023163444.2|DHYD
OG0005350	hgo|NP_523544.2|DMEL	LOC111592539|XP_023160590.2|DHYD
OG0005351	CG7565|NP_648171.1|DMEL	LOC111603045|XP_023176257.2|DHYD
OG0005352	Cnot4|NP_001260343.1|DMEL	LOC111597787|XP_023168429.2|DHYD
OG0005353	CG5742|NP_001261069.1|DMEL	LOC111595449|XP_023164944.2|DHYD
OG0005354	lilli|NP_523464.1|DMEL	LOC111593171|XP_030079077.1|DHYD
OG0005355	smo|NP_523443.1|DMEL	LOC111602465|XP_023175293.2|DHYD
OG0005356	CG3625|NP_608514.1|DMEL	LOC111602502|XP_023175342.2|DHYD
OG0005357	CG7149|NP_609149.3|DMEL	LOC111592916|XP_030080272.1|DHYD
OG0005358	CG43322|NP_609092.1|DMEL	LOC111593158|XP_023161529.2|DHYD
OG0005359	Nup214|NP_652039.2|DMEL	LOC111599731|XP_023171244.2|DHYD
OG0005360	CG3902|NP_649069.2|DMEL	LOC111592256|XP_023160106.1|DHYD
OG0005361	CG6700|NP_609459.1|DMEL	LOC111601148|XP_023173387.2|DHYD
OG0005362	CG34159|NP_001097137.1|DMEL	LOC111603949|XP_023177548.1|DHYD
OG0005363	sip1|NP_524725.2|DMEL	LOC111602327|XP_023175096.2|DHYD
OG0005364	CG15651|NP_611531.2|DMEL	LOC111593991|XP_023162854.1|DHYD
OG0005365	dia|NP_001246113.1|DMEL	LOC111594946|XP_023164207.2|DHYD
OG0005366	cad|NP_001260641.1|DMEL	LOC111594934|XP_023164194.1|DHYD
OG0005367	vari|NP_724288.3|DMEL	LOC111594948|XP_023164213.1|DHYD
OG0005368	pasi2|NP_649883.1|DMEL	LOC111595717|XP_023165333.1|DHYD
OG0005369	CG17652|NP_608617.1|DMEL	LOC111596287|XP_023166209.1|DHYD
OG0005370	Ge-1|NP_609486.2|DMEL	LOC111602493|XP_023175327.2|DHYD
OG0005371	CG16854|NP_001245974.1|DMEL	LOC111595192|XP_023164543.2|DHYD
OG0005372	topi|NP_649945.1|DMEL	LOC111602706|XP_023175712.2|DHYD
OG0005373	CG12567|NP_001015384.1|DMEL	LOC111592062|XP_023159832.1|DHYD
OG0005374	LSm7|NP_609807.1|DMEL	LOC111602476|XP_023175306.1|DHYD
OG0005375	ChLD3|NP_609806.1|DMEL	LOC111602453|XP_030079240.1|DHYD
OG0005376	IA-2|NP_608562.4|DMEL	LOC111599128|XP_030080389.1|DHYD
OG0005377	alphaCOP|NP_477395.1|DMEL	LOC111595293|XP_030079490.1|DHYD
OG0005378	robo2|NP_001259868.1|DMEL	LOC111595847|XP_023165525.2|DHYD
OG0005379	CG34174|NP_001097057.1|DMEL	LOC111599323|XP_023170707.1|DHYD
OG0005380	robo3|NP_608592.2|DMEL	LOC111595856|XP_030079226.1|DHYD
OG0005381	CG5758|NP_609866.1|DMEL	LOC111594198|XP_023163163.1|DHYD
OG0005382	sky|NP_001260649.1|DMEL	LOC111596049|XP_023165865.1|DHYD
OG0005383	CG7564|NP_648991.1|DMEL	LOC111601046|XP_023173228.1|DHYD
OG0005384	CG17931|NP_732133.1|DMEL	LOC111602949|XP_023176078.1|DHYD
OG0005385	CG16868|NP_611469.1|DMEL	LOC111597066|XP_023167361.2|DHYD
OG0005386	CngA|NP_001188960.1|DMEL	LOC111600703|XP_023172726.2|DHYD
OG0005387	how|NP_001262822.1|DMEL	LOC111597798|XP_030080590.1|DHYD
OG0005388	CG7382|NP_608929.1|DMEL	LOC111599063|XP_023170351.1|DHYD
OG0005389	CG6686|NP_723700.1|DMEL	LOC111603771|XP_023177274.2|DHYD
OG0005390	CG44001|NP_608900.3|DMEL	LOC111599395|XP_023170801.1|DHYD
OG0005391	CG33995|NP_001033875.1|DMEL	LOC111599398|XP_023170808.1|DHYD
OG0005392	Rpb11|NP_609836.1|DMEL	LOC111595203|XP_023164569.1|DHYD
OG0005393	CG8031|NP_650252.1|DMEL	LOC111594589|XP_023163717.2|DHYD
OG0005394	Lrch|NP_609834.2|DMEL	LOC111595008|XP_023164281.2|DHYD
OG0005395	CG10211|NP_609883.1|DMEL	LOC111595505|XP_023165045.2|DHYD
OG0005396	Btk29A|NP_001097121.1|DMEL	LOC111596216|XP_023166098.1|DHYD
OG0005397	wol|NP_609202.1|DMEL	LOC115483203|XP_030080295.1|DHYD, LOC111596218|XP_023166103.2|DHYD
OG0005398	7B2|NP_001014608.1|DMEL	LOC111604945|XP_023178984.1|DHYD
OG0005399	CG42326|NP_001286200.1|DMEL	LOC111602334|XP_023175107.2|DHYD
OG0005400	CG8172|NP_001097235.2|DMEL	LOC111597662|XP_030080953.1|DHYD
OG0005401	CG14275|NP_609211.1|DMEL	LOC111595776|XP_023165425.2|DHYD
OG0005402	CG7781|NP_609210.1|DMEL	LOC111596229|XP_030080285.1|DHYD
OG0005403	Mettl14|NP_609205.1|DMEL	LOC111596222|XP_023166108.1|DHYD
OG0005404	CG7810|NP_609206.1|DMEL	LOC111596223|XP_023166109.2|DHYD
OG0005405	CG4329|NP_611687.1|DMEL	LOC111593862|XP_023162682.1|DHYD
OG0005406	fj|NP_477483.1|DMEL	LOC111597652|XP_023168240.2|DHYD
OG0005407	Gmer|NP_611734.1|DMEL	LOC111604137|XP_023177823.2|DHYD
OG0005408	CG3792|NP_608889.1|DMEL	LOC111599452|XP_023170878.1|DHYD
OG0005409	CG14535|NP_609156.1|DMEL	LOC111602505|XP_023175348.2|DHYD
OG0005410	Tfb5|NP_001137791.2|DMEL	LOC111603752|XP_023177243.1|DHYD
OG0005411	Cpr49Af|NP_610775.1|DMEL	LOC111593571|XP_023162201.1|DHYD
OG0005412	CG8520|NP_610780.1|DMEL	LOC111603828|XP_023177356.1|DHYD
OG0005413	CG13319|NP_610825.2|DMEL	LOC111603454|XP_023176815.1|DHYD
OG0005414	CG11699|NP_572728.1|DMEL	LOC111605476|XP_023179782.1|DHYD
OG0005415	Usp7|NP_572779.2|DMEL	LOC111596802|XP_030079896.1|DHYD
OG0005416	Drat|NP_610293.3|DMEL	LOC111595612|XP_030081302.1|DHYD
OG0005417	CG5131|NP_609845.1|DMEL	LOC111594938|XP_023164199.1|DHYD
OG0005418	IKKepsilon|NP_724278.1|DMEL	LOC111594743|XP_023163953.1|DHYD
