Orthogroup	DMEL.longest_only	DERE.longest_only
OG0006943	CG13272|NP_609811.1|DMEL	LOC6547630|XP_001976265.2|DERE
OG0006944	Eno|NP_722721.1|DMEL	LOC6541703|XP_001968312.3|DERE
OG0006945	CG10333|NP_609888.2|DMEL	LOC6549299|XP_001974373.1|DERE
OG0006946	grsm|NP_731749.3|DMEL	LOC6553570|XP_015009864.1|DERE
OG0006947	l_2_35Be|NP_609735.1|DMEL	LOC6541257|XP_001968926.1|DERE
OG0006948	pr|NP_724244.1|DMEL	LOC6549112|XP_026836011.1|DERE
OG0006949	Secp43|NP_608837.2|DMEL	LOC6541569|XP_001968677.1|DERE
OG0006950	CG8245|NP_610178.2|DMEL	LOC6542353|XP_026835069.1|DERE
OG0006951	Akap200|NP_787998.1|DMEL	LOC6540696|XP_015014542.1|DERE
OG0006952	Not10|NP_650215.1|DMEL	LOC6553680|XP_001980377.1|DERE
OG0006953	RNaseX25|NP_523966.2|DMEL	LOC6543604|XP_001971390.1|DERE
OG0006954	spict|NP_001260421.1|DMEL	LOC6542458|XP_001969710.3|DERE
OG0006955	Srp14|NP_650896.2|DMEL	LOC6553756|XP_001979416.1|DERE
OG0006956	CG17221|NP_608746.1|DMEL	LOC6542127|XP_001968517.2|DERE
OG0006957	Sos|NP_476597.2|DMEL	LOC6542322|XP_001969576.1|DERE
OG0006958	DCP1|NP_611842.1|DMEL	LOC6548209|XP_001976488.1|DERE
OG0006959	BORCS6|NP_612037.1|DMEL	LOC6545235|XP_026833314.1|DERE
OG0006960	Rcd4|NP_609221.1|DMEL	LOC6540968|XP_001970295.1|DERE
OG0006961	Sytalpha|NP_001188832.1|DMEL	LOC6549254|XP_026836452.1|DERE
OG0006962	CG2991|NP_608725.1|DMEL	LOC6541369|XP_001968483.1|DERE
OG0006963	CG34109|NP_001036351.2|DMEL	LOC6541549|XP_001969400.2|DERE
OG0006964	obst-B|NP_609339.1|DMEL	LOC6541663|XP_026835047.1|DERE
OG0006965	CG10336|NP_609895.2|DMEL	LOC6549173|XP_001974362.2|DERE
OG0006966	La|NP_477014.1|DMEL	LOC6549040|XP_001974159.1|DERE
OG0006967	CG11180|NP_611495.1|DMEL	LOC6547092|XP_001974931.1|DERE
OG0006968	CG9005|NP_001369081.1|DMEL	LOC6546938|XP_001976047.1|DERE
OG0006969	Aps|NP_648421.1|DMEL	LOC6543778|XP_001972313.1|DERE
OG0006970	pins|NP_524999.2|DMEL	LOC6554355|XP_001981530.1|DERE
OG0006971	l_2_10685|NP_608573.1|DMEL	LOC6542999|XP_001968251.1|DERE
OG0006972	SCAR|NP_001260368.1|DMEL	LOC6541548|XP_015014906.1|DERE
OG0006973	Ir21a|NP_001097043.1|DMEL	LOC6542495|XP_001968110.2|DERE
OG0006974	CG9547|NP_609040.1|DMEL	LOC6540908|XP_001970027.1|DERE
OG0006975	senju|NP_608902.1|DMEL	LOC6540727|XP_001968763.1|DERE
OG0006976	CG11030|NP_608956.1|DMEL	LOC6540742|XP_001968842.2|DERE
OG0006977	CG15097|NP_001261079.1|DMEL	LOC6547195|XP_001974742.3|DERE
OG0006978	cass|NP_477454.1|DMEL	LOC6549635|XP_001974441.1|DERE
OG0006979	CG4133|NP_608526.1|DMEL	LOC6540811|XP_026834218.1|DERE
OG0006980	CG9175|NP_608995.2|DMEL	LOC6541273|XP_026834227.1|DERE
OG0006981	CG16972|NP_609612.2|DMEL	LOC6542842|XP_026834030.1|DERE
OG0006982	Atg18b|NP_610100.1|DMEL	LOC6548862|XP_001974050.1|DERE
OG0006983	CG11377|NP_608490.1|DMEL	LOC6542314|XP_001968116.2|DERE
OG0006984	grp|NP_477011.1|DMEL	LOC6547505|XP_026836975.1|DERE
OG0006985	CG8460|NP_609190.2|DMEL	LOC6541706|XP_001970252.1|DERE
OG0006986	CG15629|NP_608859.1|DMEL	LOC6543511|XP_001968709.1|DERE
OG0006987	CG9436|NP_610235.1|DMEL	LOC6543344|XP_001970728.1|DERE
OG0006988	CG10413|NP_609887.1|DMEL	LOC6549301|XP_001974375.1|DERE
OG0006989	CG6153|NP_609580.1|DMEL	LOC6543000|XP_001969716.2|DERE
OG0006990	CG9265|NP_610081.3|DMEL	LOC6548958|XP_026835918.1|DERE
OG0006991	Mccc1|NP_651896.1|DMEL	LOC6555122|XP_001981043.1|DERE
OG0006992	qtc|NP_523480.2|DMEL	LOC6540725|XP_015015324.1|DERE
OG0006993	CLIP-190|NP_001368962.1|DMEL	LOC6549219|XP_026836905.1|DERE
OG0006994	mon2|NP_001033884.2|DMEL	LOC6542784|XP_001970239.1|DERE
OG0006995	Tap42|NP_723811.1|DMEL	LOC6541871|XP_001969635.1|DERE
OG0006996	CG31855|NP_001137822.1|DMEL	LOC6541156|XP_026835004.1|DERE
OG0006997	CG13744|NP_610439.1|DMEL	LOC6542971|XP_001970381.1|DERE
OG0006998	CG31111|NP_733074.1|DMEL	LOC6555322|XP_001981883.1|DERE
OG0006999	CG17712|NP_608619.1|DMEL	LOC6542160|XP_001968317.1|DERE
OG0007000	CG4213|NP_608520.1|DMEL	LOC6543427|XP_001968164.2|DERE
OG0007001	Cpr49Ab|NP_610769.1|DMEL	LOC6546820|XP_001975930.1|DERE
OG0007002	Pax|NP_001033913.1|DMEL	LOC6549490|XP_026836964.1|DERE
OG0007003	LamC|NP_001260974.1|DMEL	LOC6549169|XP_015012384.1|DERE
OG0007004	Axud1|NP_608673.1|DMEL	LOC6543152|XP_026834587.1|DERE
OG0007005	Oli|NP_523592.1|DMEL	LOC6549256|XP_026836451.1|DERE
OG0007006	CG9109|NP_001285650.1|DMEL	LOC6543530|XP_026834765.1|DERE
OG0007007	CG17768|NP_001188778.1|DMEL	LOC6542820|XP_001969475.1|DERE
OG0007008	CG33003|NP_001137790.1|DMEL	LOC6541792|XP_001968667.1|DERE
OG0007009	ClpP|NP_609388.1|DMEL	LOC6542400|XP_001969460.1|DERE
OG0007010	CG10283|NP_001163006.1|DMEL	LOC6549294|XP_015012076.1|DERE
OG0007011	RpII15|NP_731898.1|DMEL	LOC6552521|XP_026839792.1|DERE
OG0007012	CG14044|NP_608879.1|DMEL	LOC6540804|XP_001968729.1|DERE
OG0007013	rau|NP_608965.1|DMEL	LOC6542931|XP_026835095.1|DERE
OG0007014	TrissinR|NP_001097092.1|DMEL	LOC6542939|XP_026835050.1|DERE
OG0007015	Chd1|NP_001245851.1|DMEL	LOC113563684|XP_026835629.1|DERE, LOC6542029|XP_015015167.1|DERE
OG0007016	milt|NP_001245927.1|DMEL	LOC6541920|XP_026834324.1|DERE
OG0007017	NTPase|NP_001259972.1|DMEL	LOC6541376|XP_015015170.1|DERE
OG0007018	Pect|NP_723789.2|DMEL	LOC6542101|XP_015014943.1|DERE
OG0007019	Cht10|NP_001036422.1|DMEL	LOC6548607|XP_026838672.1|DERE
OG0007020	CG31612|NP_724363.1|DMEL	LOC6548874|XP_026839457.1|DERE
OG0007021	CG3662|NP_608549.2|DMEL	LOC6542718|XP_001968218.1|DERE
OG0007022	Reph|NP_722945.2|DMEL	LOC6541224|XP_001968622.1|DERE
OG0007023	Rsf1|NP_477001.2|DMEL	LOC6543017|XP_026834898.1|DERE
OG0007024	MED17|NP_650686.1|DMEL	LOC6551960|XP_001979686.1|DERE
OG0007025	CG12730|NP_572228.1|DMEL	LOC6550935|XP_001976973.1|DERE
OG0007026	ex|NP_476840.2|DMEL	LOC6540779|XP_001968173.1|DERE
OG0007027	cnir|NP_608745.1|DMEL	LOC6540985|XP_001968516.1|DERE
OG0007028	Plc21C|NP_995605.1|DMEL	LOC6543319|XP_026835323.1|DERE
OG0007029	CG13282|NP_609814.1|DMEL	LOC6547634|XP_001976269.1|DERE
OG0007030	CG7246|NP_572520.1|DMEL	LOC6549903|XP_001977379.1|DERE
OG0007031	Maf1|NP_001015167.2|DMEL	LOC6542847|XP_026838612.1|DERE
OG0007032	CycH|NP_524207.1|DMEL	LOC6544062|XP_001973691.1|DERE
OG0007033	Rab14|NP_788056.1|DMEL	LOC6540653|XP_026834098.1|DERE
OG0007034	Snapin|NP_722835.1|DMEL	LOC6543127|XP_001968457.1|DERE
OG0007035	CG11164|NP_572908.2|DMEL	LOC6551133|XP_001978247.1|DERE
OG0007036	CG6951|NP_649197.1|DMEL	LOC6545755|XP_026833101.1|DERE
OG0007037	CSN6|NP_524451.1|DMEL	LOC6555114|XP_001982256.1|DERE
OG0007038	PIP5K59B|NP_001369113.1|DMEL	LOC6547404|XP_026836022.1|DERE
OG0007039	RNaseZ|NP_724916.1|DMEL	LOC6542781|XP_001969068.3|DERE
OG0007040	CG6388|NP_609566.1|DMEL	LOC6542751|XP_001969740.1|DERE
OG0007041	Ac3|NP_610116.2|DMEL	LOC6548790|XP_026839452.1|DERE
OG0007042	CG9541|NP_001260273.1|DMEL	LOC6541957|XP_015015018.1|DERE
OG0007043	Hcs|NP_001287175.1|DMEL	LOC6552203|XP_026832394.1|DERE
OG0007044	Wnt6|NP_609108.3|DMEL	LOC6542672|XP_001970144.2|DERE
OG0007045	RhoGAP92B|NP_650844.1|DMEL	LOC6553934|XP_001979485.1|DERE
OG0007046	CG12007|NP_649512.1|DMEL	LOC6552373|XP_001978884.1|DERE
OG0007047	ND-13A|NP_608909.1|DMEL	LOC6540606|XP_001968773.1|DERE
OG0007048	Su_dx_|NP_476753.1|DMEL	LOC6542319|XP_026834521.1|DERE
OG0007049	Dim1|NP_608830.3|DMEL	LOC6541856|XP_001968668.1|DERE
OG0007050	gudu|NP_609111.1|DMEL	LOC6543292|XP_001970149.1|DERE
OG0007051	CG43707|NP_001260005.1|DMEL	LOC6541381|XP_026835086.1|DERE
OG0007052	Ucp4A|NP_573246.1|DMEL	LOC6550110|XP_026837408.1|DERE
OG0007053	CG6752|NP_650425.1|DMEL	LOC6552892|XP_001980000.1|DERE
OG0007054	CG3594|NP_523855.1|DMEL	LOC6548404|XP_001976670.1|DERE
OG0007055	Nox|NP_001097336.1|DMEL	LOC6548530|XP_015011712.1|DERE
OG0007056	nSMase|NP_647790.1|DMEL	LOC26526422|XP_015014275.1|DERE
OG0007057	CG15814|NP_573247.2|DMEL	LOC6550111|XP_001977602.1|DERE
OG0007058	CG2685|NP_570023.1|DMEL	LOC6550585|XP_001976743.1|DERE
OG0007059	CG7154|NP_609148.1|DMEL	LOC6541479|XP_001970194.1|DERE
OG0007060	CG7179|NP_723315.3|DMEL	LOC6541295|XP_001970191.2|DERE
OG0007061	CG7191|NP_609146.3|DMEL	LOC6541203|XP_026835030.1|DERE
OG0007062	CG17075|NP_608508.1|DMEL	LOC6540955|XP_001968142.1|DERE
OG0007063	fy|NP_477500.1|DMEL	LOC6540694|XP_001970305.1|DERE
OG0007064	alc|NP_610460.1|DMEL	LOC6541042|XP_001970353.1|DERE
OG0007065	mus304|NP_524135.3|DMEL	LOC6546165|XP_001972862.1|DERE
OG0007066	CG32147|NP_730035.1|DMEL	LOC6546063|XP_001972804.1|DERE
OG0007067	Stam|NP_477448.1|DMEL	LOC6543285|XP_001969903.1|DERE
OG0007068	Apf|NP_723505.2|DMEL	LOC6541522|XP_001969373.1|DERE
OG0007069	kuz|NP_477187.1|DMEL	LOC6540795|XP_001969597.2|DERE
OG0007070	CG33672|NP_001027413.1|DMEL	LOC6546724|XP_001975877.1|DERE
OG0007071	CG2790|NP_611986.2|DMEL	LOC6548616|XP_001976702.1|DERE
OG0007072	Dsk|NP_524845.2|DMEL	LOC6552016|XP_001978781.1|DERE
OG0007073	CG3652|NP_608828.2|DMEL	LOC6542022|XP_001968665.1|DERE
OG0007074	CG5543|NP_611832.1|DMEL	LOC6548385|XP_001976466.1|DERE
OG0007075	tho2|NP_608646.3|DMEL	LOC6541377|XP_015015190.1|DERE
OG0007076	CG8613|NP_610953.1|DMEL	LOC6549414|XP_001975647.1|DERE
OG0007077	CG17127|NP_001137813.1|DMEL	LOC6542658|XP_001969919.1|DERE
OG0007078	CG17258|NP_608742.2|DMEL	LOC6542464|XP_001968513.2|DERE
OG0007079	GABPI|NP_608741.1|DMEL	LOC6541486|XP_001968512.1|DERE
OG0007080	Eaat1|NP_001369123.1|DMEL	LOC6542128|XP_026835046.1|DERE
OG0007081	CG9536|NP_609033.1|DMEL	LOC6540950|XP_001970020.1|DERE
OG0007082	Nhe1|NP_608491.3|DMEL	LOC6542327|XP_001968117.2|DERE
OG0007083	rho-6|NP_788038.1|DMEL	LOC6541542|XP_001969757.1|DERE
OG0007084	mthl1|NP_573140.1|DMEL	LOC6549999|XP_001977465.2|DERE
OG0007085	CG17646|NP_608618.1|DMEL	LOC6543180|XP_026834887.1|DERE
OG0007086	mRpL4|NP_524939.1|DMEL	LOC6541466|XP_001969044.1|DERE
OG0007087	Nufip|NP_649058.1|DMEL	LOC6545999|XP_001972811.2|DERE
OG0007088	RtGEF|NP_001369133.1|DMEL	LOC6549038|XP_015011979.1|DERE
OG0007089	Saf6|NP_608545.1|DMEL	LOC6542813|XP_001968214.1|DERE
OG0007090	CG9967|NP_608669.1|DMEL	LOC6543141|XP_026835076.1|DERE
OG0007091	pkaap|NP_609783.1|DMEL	LOC6541157|XP_001969030.1|DERE
OG0007092	CG14322|NP_001262675.1|DMEL	LOC6552173|XP_026835803.1|DERE
OG0007093	pelo|NP_476982.1|DMEL	LOC6542177|XP_001969332.1|DERE
OG0007094	hoip|NP_524714.1|DMEL	LOC6540856|XP_001969331.1|DERE
OG0007095	Hs2st|NP_477339.1|DMEL	LOC6549650|XP_001974255.1|DERE
OG0007096	fs_2_ltoPP43|NP_524940.1|DMEL	LOC6549096|XP_015012037.1|DERE
OG0007097	ppk13|NP_001014495.1|DMEL	LOC6548953|XP_001974076.1|DERE
OG0007098	tadr|NP_724308.2|DMEL	LOC6548957|XP_026836772.1|DERE
OG0007099	l_3_87Df|NP_524942.1|DMEL	LOC6553739|XP_001980325.1|DERE
OG0007100	Tango1|NP_609058.2|DMEL	LOC6540861|XP_026834539.1|DERE
OG0007101	CG17996|NP_609803.1|DMEL	LOC6547611|XP_001976248.1|DERE
OG0007102	CG42399|NP_608498.3|DMEL	LOC6542867|XP_001968128.2|DERE
OG0007103	Bka|NP_524867.2|DMEL	LOC6542633|XP_001969357.1|DERE
OG0007104	RpL9|NP_477161.1|DMEL	LOC6542164|XP_001969883.1|DERE
OG0007105	Mdh1|NP_609394.1|DMEL	LOC6542444|XP_001969473.1|DERE
OG0007106	GABA-B-R3|NP_523447.2|DMEL	LOC6543253|XP_001968205.1|DERE
OG0007107	CG4238|NP_608640.2|DMEL	LOC6541981|XP_015015266.1|DERE
OG0007108	fipi|NP_787975.1|DMEL	LOC6543419|XP_001968706.1|DERE
OG0007109	Swip-1|NP_609925.1|DMEL	LOC6549342|XP_001974322.1|DERE
OG0007110	CG17219|NP_608740.2|DMEL	LOC6541338|XP_026835586.1|DERE
OG0007111	RapGAP1|NP_001097114.2|DMEL	LOC6542437|XP_015014839.1|DERE
OG0007112	RpI135|NP_476708.1|DMEL	LOC6543053|XP_001968165.1|DERE
OG0007113	beta4GalT7|NP_651319.2|DMEL	LOC6554264|XP_001981894.1|DERE
OG0007114	CG6766|NP_609537.1|DMEL	LOC6541328|XP_001969779.1|DERE
OG0007115	CG5776|NP_609585.1|DMEL	LOC6541959|XP_001969711.1|DERE
OG0007116	CG7231|NP_723327.1|DMEL	LOC6543370|XP_026834245.1|DERE
OG0007117	CG14341|NP_608580.2|DMEL	LOC6540834|XP_001968258.1|DERE
OG0007118	spz4|NP_609504.2|DMEL	LOC6543103|XP_001969833.1|DERE
OG0007119	dpr14|NP_572419.1|DMEL	LOC6551635|XP_001978583.1|DERE
OG0007120	CG32772|NP_572196.3|DMEL	LOC6551068|XP_026838179.1|DERE
OG0007121	CG14407|NP_572974.1|DMEL	LOC6550731|XP_001978154.1|DERE
OG0007122	CoRest|NP_001188671.1|DMEL	LOC6550351|XP_015011145.1|DERE
OG0007123	CG32532|NP_608318.5|DMEL	LOC6550353|XP_026837748.1|DERE
OG0007124	Ptp69D|NP_524048.2|DMEL	LOC6545244|XP_015013933.1|DERE
OG0007125	CG32121|NP_001097599.1|DMEL	LOC6544935|XP_026832510.1|DERE
OG0007126	Msh6|NP_648755.1|DMEL	LOC6544520|XP_001973060.1|DERE
OG0007127	alphaSnap|NP_524180.1|DMEL	LOC6545230|XP_001973464.1|DERE
OG0007128	CG10222|NP_648641.2|DMEL	LOC6544933|XP_001972647.1|DERE
OG0007129	flr|NP_648642.1|DMEL	LOC6544934|XP_001972648.1|DERE
OG0007130	FRG1|NP_649202.1|DMEL	LOC6544737|XP_001973459.1|DERE
OG0007131	CG7470|NP_649375.1|DMEL	LOC6544029|XP_001973710.1|DERE
OG0007132	Oct-TyrR|NP_524419.2|DMEL	LOC6544285|XP_001973713.1|DERE
OG0007133	l_3_73Ah|NP_524933.1|DMEL	LOC6544223|XP_001973039.1|DERE
OG0007134	Tasp1|NP_648832.1|DMEL	LOC6544859|XP_001973171.1|DERE
OG0007135	Trs20|NP_648841.1|DMEL	LOC6544895|XP_001973183.1|DERE
OG0007136	kto|NP_524786.1|DMEL	LOC6545856|XP_001973395.1|DERE
OG0007137	CG43867|NP_001284762.1|DMEL	LOC6555766|XP_026838913.1|DERE
OG0007138	norpA|NP_001014720.1|DMEL	LOC6551005|XP_026837387.1|DERE
OG0007139	e_y_3|NP_001259719.1|DMEL	LOC6550415|XP_026837812.1|DERE
OG0007140	crn|NP_477118.1|DMEL	LOC6555506|XP_026838380.1|DERE
OG0007141	gt|NP_525049.1|DMEL	LOC6555603|XP_001982655.1|DERE
OG0007142	Gbeta76C|NP_523720.2|DMEL	LOC6545406|XP_001973375.1|DERE
OG0007143	Wdr24|NP_733303.2|DMEL	LOC6554534|XP_001981319.1|DERE
OG0007144	CG31100|NP_001262395.1|DMEL	LOC6552464|XP_026839542.1|DERE
OG0007145	CG13617|NP_651263.1|DMEL	LOC6554652|XP_001981976.1|DERE
OG0007146	CG14543|NP_651458.1|DMEL	LOC6554405|XP_001981701.1|DERE
OG0007147	mbo|NP_524330.2|DMEL	LOC6553636|XP_001980367.1|DERE
OG0007148	ct|NP_524764.1|DMEL	LOC6551625|XP_015011395.1|DERE
OG0007149	DNApol-zeta|NP_524881.2|DMEL	LOC6541832|XP_026835278.1|DERE
OG0007150	Chs2|NP_524209.3|DMEL	LOC6544028|XP_001973709.1|DERE
OG0007151	CG32036|NP_729504.2|DMEL	LOC6545769|XP_001972181.1|DERE
OG0007152	CG14230|NP_608349.1|DMEL	LOC6550475|XP_001977819.1|DERE
OG0007153	CG14229|NP_608346.1|DMEL	LOC6550500|XP_001977815.1|DERE
OG0007154	AsnRS-m|NP_611176.1|DMEL	LOC6547996|XP_001975275.1|DERE
OG0007155	mRpL41|NP_611022.2|DMEL	LOC6549027|XP_001975536.1|DERE
OG0007156	CG31223|NP_732563.2|DMEL	LOC6553449|XP_001979376.1|DERE
OG0007157	CG1236|NP_649579.2|DMEL	LOC6552740|XP_001978984.3|DERE
OG0007158	CG14966|NP_647784.1|DMEL	LOC6545413|XP_001971712.2|DERE
OG0007159	Atf3|NP_001259125.1|DMEL	LOC6555567|XP_001982484.3|DERE
OG0007160	Exd2|NP_650075.1|DMEL	LOC6553858|XP_001980562.1|DERE
OG0007161	CG3038|NP_569833.1|DMEL	LOC6555645|XP_026838907.1|DERE
OG0007162	CG1637|NP_001285095.1|DMEL	LOC6551499|XP_015011033.1|DERE
OG0007163	CG11563|NP_651884.1|DMEL	LOC6554292|XP_001981060.1|DERE
OG0007164	CstF50|NP_651883.1|DMEL	LOC6554293|XP_001981061.1|DERE
OG0007165	PhKgamma|NP_511129.3|DMEL	LOC6551326|XP_026838732.1|DERE
OG0007166	CG43163|NP_001246673.1|DMEL	LOC6545813|XP_026833003.1|DERE
OG0007167	Pis|NP_573055.1|DMEL	LOC6550740|XP_001978055.1|DERE
OG0007168	Cdc42|NP_523414.1|DMEL	LOC6550501|XP_001977816.1|DERE
OG0007169	CG17776|NP_652509.1|DMEL	LOC6555590|XP_001982615.1|DERE
OG0007170	CG9776|NP_649455.1|DMEL	LOC6552110|XP_001978806.2|DERE
OG0007171	Agpat1|NP_572828.1|DMEL	LOC6551231|XP_026838194.1|DERE
OG0007172	MTPAP|NP_569904.1|DMEL	LOC6555575|XP_001982492.1|DERE
OG0007173	CG11417|NP_569906.1|DMEL	LOC6555578|XP_001982495.1|DERE
OG0007174	CG13842|NP_651085.2|DMEL	LOC6554911|XP_026839786.1|DERE
OG0007175	CG32112|NP_001261779.1|DMEL	LOC6545245|XP_001972569.1|DERE
OG0007176	RIOK2|NP_651365.1|DMEL	LOC6555267|XP_001981832.1|DERE
OG0007177	HDAC3|NP_651978.2|DMEL	LOC6552202|XP_001978932.1|DERE
OG0007178	CG8202|NP_649826.3|DMEL	LOC6552591|XP_001980920.2|DERE
OG0007179	CG2656|NP_649699.1|DMEL	LOC6553012|XP_001979153.1|DERE
OG0007180	POLDIP2|NP_730934.1|DMEL	LOC6552403|XP_015009554.1|DERE
OG0007181	wds|NP_524984.1|DMEL	LOC6555760|XP_001982666.1|DERE
OG0007182	Naam|NP_732446.1|DMEL	LOC6554001|XP_026839796.1|DERE
OG0007183	GluClalpha|NP_001287408.1|DMEL	LOC6554109|XP_026834340.1|DERE
OG0007184	CG7432|NP_650825.2|DMEL	LOC6554003|XP_026839780.1|DERE
OG0007185	ND-B8|NP_652341.1|DMEL	LOC6541363|XP_001968678.1|DERE
OG0007186	Sulf1|NP_524987.1|DMEL	LOC6553296|XP_001980166.3|DERE
OG0007187	Nf1|NP_733132.2|DMEL	LOC6554463|XP_026831880.1|DERE
OG0007188	CG3744|NP_001262935.1|DMEL	LOC6554156|XP_001981913.2|DERE
OG0007189	CG8199|NP_649905.1|DMEL	LOC6551999|XP_001980807.1|DERE
OG0007190	Taf12|NP_524320.1|DMEL	LOC6553972|XP_015009912.1|DERE
OG0007191	Edc3|NP_648992.1|DMEL	LOC6546443|XP_001972929.1|DERE
OG0007192	Tango2|NP_001245654.1|DMEL	LOC6551032|XP_001978251.2|DERE
OG0007193	CG2691|NP_572906.2|DMEL	LOC6551031|XP_001978250.3|DERE
OG0007194	Sas10|NP_572215.1|DMEL	LOC6551085|XP_001976953.1|DERE
OG0007195	BBS5|NP_649499.1|DMEL	LOC6552096|XP_001978866.1|DERE
OG0007196	CG5938|NP_733210.1|DMEL	LOC6554606|XP_001981558.1|DERE
OG0007197	Gbs-70E|NP_648708.2|DMEL	LOC6545918|XP_001972731.1|DERE
OG0007198	ort|NP_524406.1|DMEL	LOC6554004|XP_001979509.1|DERE
OG0007199	CG7156|NP_650697.1|DMEL	LOC6551930|XP_001979674.1|DERE
OG0007200	prd1|NP_650115.1|DMEL	LOC6554037|XP_001980510.1|DERE
OG0007201	Smyd4-2|NP_648574.1|DMEL	LOC6545181|XP_001972529.1|DERE
OG0007202	CG42514|NP_730171.1|DMEL	LOC6544514|XP_026833328.1|DERE
OG0007203	CG33158|NP_788515.1|DMEL	LOC6544515|XP_001973055.1|DERE
OG0007204	CG8939|NP_573099.1|DMEL	LOC6550516|XP_001977991.1|DERE
OG0007205	TyrRS|NP_648895.1|DMEL	LOC6545269|XP_001973267.1|DERE
OG0007206	Csk|NP_731611.2|DMEL	LOC6554023|XP_026839584.1|DERE
OG0007207	CG10425|NP_651363.1|DMEL	LOC6555270|XP_001981835.1|DERE
OG0007208	MBD-like|NP_001262421.1|DMEL	LOC6551997|XP_015009777.1|DERE
OG0007209	CG9393|NP_649908.1|DMEL	LOC6551996|XP_001980804.2|DERE
OG0007210	Nup58|NP_650821.2|DMEL	LOC6554008|XP_001979513.1|DERE
OG0007211	Elp1|NP_001262478.1|DMEL	LOC6554021|XP_001980535.3|DERE
OG0007212	CG7943|NP_651766.1|DMEL	LOC6554233|XP_001981250.1|DERE
OG0007213	Ufm1|NP_001097354.1|DMEL	LOC26526783|XP_015012853.2|DERE
OG0007214	GlcAT-P|NP_648448.1|DMEL	LOC6543812|XP_026832601.1|DERE
OG0007215	Dtd|NP_650072.2|DMEL	LOC6553861|XP_001980565.1|DERE
OG0007216	Spn100A|NP_651818.1|DMEL	LOC6555153|XP_001981164.1|DERE
OG0007217	eIF6|NP_659573.1|DMEL	LOC26526274|XP_015012772.1|DERE
OG0007218	CG2126|NP_001263153.1|DMEL	LOC6555484|XP_001981045.3|DERE
OG0007219	CG6966|NP_001097796.1|DMEL	LOC6552873|XP_001979991.1|DERE
OG0007220	Sgsh|NP_650760.1|DMEL	LOC6553879|XP_001979590.1|DERE
OG0007221	Exo84|NP_996299.1|DMEL	LOC6554409|XP_001981705.2|DERE
OG0007222	AdamTS-A|NP_996218.1|DMEL	LOC6553158|XP_001980066.1|DERE
OG0007223	nero|NP_651887.1|DMEL	LOC6554113|XP_001981054.2|DERE
OG0007224	CG5555|NP_001262724.1|DMEL	LOC6553962|XP_001979557.1|DERE
OG0007225	l_3_neo43|NP_650443.3|DMEL	LOC6553168|XP_001980028.1|DERE
OG0007226	p|NP_649810.1|DMEL	LOC6552513|XP_001980938.1|DERE
OG0007227	Myt1|NP_647987.2|DMEL	LOC6544697|XP_001972020.1|DERE
OG0007228	dyl|NP_647890.2|DMEL	LOC6543890|XP_026833908.1|DERE
OG0007229	Idi|NP_650962.1|DMEL	LOC6553338|XP_001979311.1|DERE
OG0007230	Prx5|NP_001027191.1|DMEL	LOC6551743|XP_001979693.2|DERE
OG0007231	Cog1|NP_650162.1|DMEL	LOC6554099|XP_001980456.1|DERE
OG0007232	Dhc64C|NP_001261432.1|DMEL	LOC6543735|XP_015013288.1|DERE
OG0007233	CG13708|NP_647933.1|DMEL	LOC6543737|XP_026833511.1|DERE
OG0007234	CG13704|NP_647939.1|DMEL	LOC6544193|XP_001971951.1|DERE
OG0007235	Dnah3|NP_647937.2|DMEL	LOC6544190|XP_001971948.2|DERE
OG0007236	Archease|NP_650975.1|DMEL	LOC6553410|XP_001979263.1|DERE
OG0007237	CG11753|NP_649809.1|DMEL	LOC6552515|XP_001980940.1|DERE
OG0007238	apolpp|NP_524634.2|DMEL	LOC6555825|XP_001982691.1|DERE
OG0007239	spartin|NP_649485.1|DMEL	LOC6551914|XP_026832096.1|DERE
OG0007240	CG18599|NP_650701.1|DMEL	LOC6551906|XP_001979667.1|DERE
OG0007241	CG6769|NP_573252.1|DMEL	LOC6550170|XP_001977608.1|DERE
OG0007242	mnb|NP_728107.2|DMEL	LOC6550171|XP_015010804.1|DERE
OG0007243	Lgr4|NP_001285192.1|DMEL	LOC6551057|XP_001978301.2|DERE
OG0007244	Ttc26|NP_650486.1|DMEL	LOC6553032|XP_001980094.1|DERE
OG0007245	CG31019|NP_733391.1|DMEL	LOC6555034|XP_001981176.2|DERE
OG0007246	trus|NP_650205.1|DMEL	LOC6553728|XP_001980397.1|DERE
OG0007247	CG8485|NP_610942.2|DMEL	LOC6549593|XP_001975661.1|DERE
OG0007248	CG42376|NP_001138136.1|DMEL	LOC6555649|XP_026838912.1|DERE
OG0007249	Hers|NP_608360.2|DMEL	LOC6550442|XP_001977837.1|DERE
OG0007250	CG32687|NP_727428.1|DMEL	LOC6551384|XP_001977229.1|DERE
OG0007251	CG11760|NP_649819.1|DMEL	LOC6552438|XP_001980927.1|DERE
OG0007252	Teh1|NP_001262442.1|DMEL	LOC6552216|XP_001980735.3|DERE
OG0007253	CG13074|NP_648835.1|DMEL	LOC6544862|XP_001973174.1|DERE
OG0007254	CG7985|NP_650689.1|DMEL	LOC6551957|XP_026832060.1|DERE
OG0007255	CG14194|NP_573360.1|DMEL	LOC6550381|XP_001977748.1|DERE
OG0007256	Snr1|NP_730935.1|DMEL	LOC6552201|XP_001978931.1|DERE
