Orthogroup	DMEL.longest_only	BTRY.longest_only
OG0004392	brm|NP_001261906.1|DMEL	LOC120777073|XP_039964134.1|BTRY
OG0004393	Ntan1|NP_611355.2|DMEL	LOC120771663|XP_039955712.1|BTRY
OG0004394	CG4945|NP_788382.1|DMEL	LOC120772522|XP_039957119.1|BTRY
OG0004395	Cpr50Cb|NP_610901.1|DMEL	LOC120770734|XP_039954257.1|BTRY
OG0004396	CG14591|NP_610196.1|DMEL	LOC120771149|XP_039954951.1|BTRY
OG0004397	Fsn|NP_610849.1|DMEL	LOC120772001|XP_039956291.1|BTRY
OG0004398	CG17059|NP_652383.1|DMEL	LOC120772002|XP_039956292.1|BTRY
OG0004399	Rif1|NP_725497.1|DMEL	LOC120771004|XP_039954698.1|BTRY
OG0004400	CG8112|NP_731269.2|DMEL	LOC120772562|XP_039957183.1|BTRY
OG0004401	CG4797|NP_726368.2|DMEL	LOC120772036|XP_039956341.1|BTRY
OG0004402	Ssrp|NP_523830.2|DMEL	LOC120771639|XP_039955673.1|BTRY
OG0004403	ttv|NP_001356963.1|DMEL	LOC120770090|XP_039953173.1|BTRY
OG0004404	Ars2|NP_610203.2|DMEL	LOC120772835|XP_039957578.1|BTRY
OG0004405	rdgC|NP_536738.3|DMEL	LOC120777672|XP_039965065.1|BTRY
OG0004406	stv|NP_001097600.1|DMEL	LOC120776618|XP_039963347.1|BTRY
OG0004407	Spt|NP_610423.3|DMEL	LOC120771447|XP_039955387.1|BTRY
OG0004408	CG14105|NP_648644.1|DMEL	LOC120778708|XP_039966603.1|BTRY
OG0004409	Hcf|NP_524621.2|DMEL	LOC120779735|XP_039968044.1|BTRY
OG0004410	MESR4|NP_001097359.1|DMEL	LOC120769988|XP_039953003.1|BTRY
OG0004411	CG11523|NP_649386.1|DMEL	LOC120776916|XP_039963921.1|BTRY
OG0004412	Ddx1|NP_524212.2|DMEL	LOC120776914|XP_039963918.1|BTRY
OG0004413	ken|NP_523833.1|DMEL	LOC120772134|XP_039956486.1|BTRY
OG0004414	Rap2l|NP_477402.1|DMEL	LOC120771140|XP_039954942.1|BTRY
OG0004415	pcs|NP_611010.4|DMEL	LOC120770255|XP_039953492.1|BTRY
OG0004416	kappaB-Ras|NP_610278.1|DMEL	LOC120771085|XP_039954844.1|BTRY
OG0004417	Ude|NP_001262929.1|DMEL	LOC120782286|XP_039970423.1|BTRY
OG0004418	CG43066|NP_001246408.1|DMEL	LOC120773079|XP_039957957.1|BTRY
OG0004419	sns|NP_001036532.1|DMEL	LOC120770318|XP_039953634.1|BTRY
OG0004420	CG8778|NP_610805.1|DMEL	LOC120772694|XP_039957368.1|BTRY
OG0004421	Tsp74F|NP_524132.1|DMEL	LOC120776956|XP_039963979.1|BTRY
OG0004422	UQCR-Q|NP_648985.1|DMEL	LOC120777454|XP_039964708.1|BTRY
OG0004423	fat-spondin|NP_477435.1|DMEL	LOC120770471|XP_039953900.1|BTRY
OG0004424	prom|NP_001137754.1|DMEL	LOC120772123|XP_039956468.1|BTRY
OG0004425	CG5955|NP_649230.1|DMEL	LOC120777401|XP_039964633.1|BTRY
OG0004426	mRpL15|NP_524185.1|DMEL	LOC120777486|XP_039964759.1|BTRY
OG0004427	mRpS31|NP_524100.1|DMEL	LOC120778693|XP_039966582.1|BTRY
OG0004428	Task6|NP_650300.2|DMEL	LOC120774849|XP_039960608.1|BTRY
OG0004429	CG14015|NP_608937.1|DMEL	LOC120768289|XP_039950849.1|BTRY
OG0004430	mop|NP_648722.2|DMEL	LOC120776603|XP_039963323.1|BTRY
OG0004431	mRpL35|NP_651001.2|DMEL	LOC120770886|XP_039954467.1|BTRY
OG0004432	CG6028|NP_651002.3|DMEL	LOC120770874|XP_039954446.1|BTRY
OG0004433	CG32447|NP_996144.1|DMEL	LOC120779009|XP_039967062.1|BTRY
OG0004434	CG4646|NP_610848.1|DMEL	LOC120770313|XP_039953619.1|BTRY
OG0004435	Oseg6|NP_611426.1|DMEL	LOC120771569|XP_039955569.1|BTRY
OG0004436	mam|NP_525115.1|DMEL	LOC120772570|XP_039957192.1|BTRY
OG0004437	Kr|NP_523867.1|DMEL	LOC120772573|XP_039957201.1|BTRY
OG0004438	eIF3m|NP_610932.1|DMEL	LOC120771442|XP_039955381.1|BTRY
OG0004439	PRAS40|NP_001303349.1|DMEL	LOC120771185|XP_039955010.1|BTRY
OG0004440	RpL18A|NP_523774.1|DMEL	LOC120772424|XP_039956969.1|BTRY
OG0004441	Npc2a|NP_608637.1|DMEL	LOC120775072|XP_039960997.1|BTRY
OG0004442	CG10939|NP_524712.1|DMEL	LOC120767010|XP_039948759.1|BTRY
OG0004443	Pbgs|NP_648564.1|DMEL	LOC120777726|XP_039965151.1|BTRY
OG0004444	eEF1beta|NP_524808.3|DMEL	LOC120772657|XP_039957322.1|BTRY
OG0004445	CG16786|NP_611883.1|DMEL	LOC120772648|XP_039957308.1|BTRY
OG0004446	Alp4|NP_524601.2|DMEL	LOC120776083|XP_039962493.1|BTRY
OG0004447	Spase22-23|NP_651234.1|DMEL	LOC120779578|XP_039967855.1|BTRY, LOC120778795|XP_039966729.1|BTRY
OG0004448	CG14483|NP_611235.1|DMEL	LOC120772133|XP_039956485.1|BTRY
OG0004449	fwe|NP_648804.1|DMEL	LOC120776800|XP_039963728.1|BTRY
OG0004450	mIF3|NP_001350856.1|DMEL	LOC120770225|XP_039953439.1|BTRY
OG0004451	CG8839|NP_610764.1|DMEL	LOC120770443|XP_039953846.1|BTRY
OG0004452	CG15120|NP_611428.1|DMEL	LOC120770445|XP_039953852.1|BTRY
OG0004453	Naus|NP_611299.2|DMEL	LOC120770512|XP_039953981.1|BTRY
OG0004454	Spt3|NP_650146.1|DMEL	LOC120782366|XP_039970538.1|BTRY
OG0004455	comm2|NP_648801.2|DMEL	LOC120779029|XP_039967084.1|BTRY
OG0004456	CG18273|NP_569843.2|DMEL	LOC120774214|XP_039959602.1|BTRY
OG0004457	CG7368|NP_001036599.1|DMEL	LOC120776745|XP_039963624.1|BTRY
OG0004458	CG6024|NP_001368949.1|DMEL	LOC120777402|XP_039964634.1|BTRY, LOC120778394|XP_039966115.1|BTRY
OG0004459	CG42588|NP_648604.2|DMEL	LOC120776844|XP_039963803.1|BTRY
OG0004460	Sec3|NP_648976.2|DMEL	LOC120777841|XP_039965311.1|BTRY
OG0004461	Toll-6|NP_524081.1|DMEL	LOC120777243|XP_039964370.1|BTRY
OG0004462	CG3808|NP_649083.2|DMEL	LOC120778532|XP_039966308.1|BTRY
OG0004463	CG11241|NP_730741.2|DMEL	LOC120776525|XP_039963186.1|BTRY
OG0004464	Spt20|NP_001287062.1|DMEL	LOC120776649|XP_039963418.1|BTRY
OG0004465	Naxd|NP_649090.1|DMEL	LOC120766401|XP_039947783.1|BTRY
OG0004466	CG32204|NP_001369059.1|DMEL	LOC120778367|XP_039966088.1|BTRY
OG0004467	CG14185|NP_649175.1|DMEL	LOC120777785|XP_039965241.1|BTRY
OG0004468	Ir76b|NP_649176.1|DMEL	LOC120777784|XP_039965238.1|BTRY
OG0004469	CG7945|NP_730051.1|DMEL	LOC120779043|XP_039967103.1|BTRY
OG0004470	Socs36E|NP_523593.5|DMEL	LOC120767940|XP_039950241.1|BTRY
OG0004471	CG42390|NP_001369028.1|DMEL	LOC120767693|XP_039949822.1|BTRY
OG0004472	dap|NP_476948.1|DMEL	LOC120780101|XP_039968318.1|BTRY
OG0004473	CG43191|NP_001246272.1|DMEL	LOC120772411|XP_039956940.1|BTRY
OG0004474	128up|NP_536733.1|DMEL	LOC120772410|XP_039956939.1|BTRY
OG0004475	CG7488|NP_650248.1|DMEL	LOC120772202|XP_039956602.1|BTRY, LOC120772404|XP_039956934.1|BTRY
OG0004476	CG7251|NP_608944.1|DMEL	LOC120774354|XP_039959873.1|BTRY
OG0004477	Rs1|NP_651970.1|DMEL	LOC120771859|XP_039956042.1|BTRY
OG0004478	Oaz|NP_001188929.1|DMEL	LOC120772124|XP_039956470.1|BTRY
OG0004479	CG3735|NP_611851.1|DMEL	LOC120772244|XP_039956672.1|BTRY
OG0004480	anox|NP_001027085.1|DMEL	LOC120775710|XP_039961955.1|BTRY
OG0004481	CG42518|NP_001163187.1|DMEL	LOC120770570|XP_039954084.1|BTRY
OG0004482	CG15544|NP_651828.2|DMEL	LOC120767069|XP_039948856.1|BTRY
OG0004483	CG5339|NP_611846.1|DMEL	LOC120772611|XP_039957260.1|BTRY
OG0004484	Hr83|NP_649647.1|DMEL	LOC120782446|XP_039970666.1|BTRY
OG0004485	Gr2a|NP_001162633.1|DMEL	LOC120774670|XP_039960334.1|BTRY
OG0004486	UQCR-6.4|NP_611233.1|DMEL	LOC120771515|XP_039955503.1|BTRY, LOC120771281|XP_039955141.1|BTRY
OG0004487	Papst2|NP_648954.1|DMEL	LOC120776828|XP_039963783.1|BTRY
OG0004488	ppk25|NP_995766.1|DMEL	LOC120772321|XP_039956785.1|BTRY
OG0004489	CG13928|NP_647635.1|DMEL	LOC120776710|XP_039963539.1|BTRY, LOC120779713|XP_039968012.1|BTRY
OG0004491	ppk7|NP_609016.2|DMEL	LOC120768880|XP_039951568.1|BTRY, LOC120768882|XP_039951570.1|BTRY, LOC120768881|XP_039951569.1|BTRY, LOC120769753|XP_039952850.1|BTRY
OG0004492	CG42529|NP_001163471.1|DMEL, ms_3_76Ca|NP_649146.1|DMEL	LOC120776777|XP_039963689.1|BTRY
OG0004494	Cenp-C|NP_731254.2|DMEL	LOC120773508|XP_039958397.1|BTRY
OG0004495	CG42335|NP_732655.3|DMEL	LOC120766341|XP_039947699.1|BTRY, LOC120782291|XP_039970428.1|BTRY
OG0004496	Cyp12d1-p|NP_610635.4|DMEL, Cyp12d1-d|NP_995812.1|DMEL	LOC120773771|XP_039958822.1|BTRY
OG0004497	MFS1|NP_726254.1|DMEL	LOC120772713|XP_039957395.1|BTRY, LOC120772688|XP_039957361.1|BTRY
OG0004498	CG44142|NP_001262532.1|DMEL, CG45080|NP_001287312.1|DMEL	LOC120773016|XP_039957878.1|BTRY
OG0004504	CkIIalpha|NP_001036624.1|DMEL	LOC120782093|XP_039970174.1|BTRY
OG0004505	Abi|NP_001247091.1|DMEL	LOC120779917|XP_039968196.1|BTRY
OG0004506	CG4849|NP_651605.1|DMEL	LOC120780800|XP_039968985.1|BTRY
OG0004507	CG18048|NP_649646.3|DMEL	LOC120767033|XP_039948813.1|BTRY
OG0004508	beat-VII|NP_733162.2|DMEL	LOC120777254|XP_039964388.1|BTRY
OG0004509	PCID2|NP_648486.1|DMEL	LOC120774789|XP_039960504.1|BTRY
OG0004510	Rok|NP_536796.2|DMEL	LOC120774139|XP_039959459.1|BTRY
OG0004511	tnc|NP_651318.3|DMEL	LOC120774841|XP_039960595.1|BTRY
OG0004512	PlexA|NP_524637.2|DMEL	LOC120779422|XP_039967553.1|BTRY
OG0004513	onecut|NP_524842.2|DMEL	LOC120779445|XP_039967627.1|BTRY
OG0004514	Asator|NP_651924.2|DMEL	LOC120779595|XP_039967872.1|BTRY
OG0004515	yl|NP_996433.1|DMEL	LOC120774301|XP_039959758.1|BTRY
OG0004516	Rab40|NP_727611.1|DMEL	LOC120774394|XP_039959945.1|BTRY
OG0004517	CG7766|NP_001245588.1|DMEL	LOC120773467|XP_039958306.1|BTRY
OG0004518	tay|NP_001259585.1|DMEL	LOC120775970|XP_039962319.1|BTRY
OG0004519	eEF1gamma|NP_652000.1|DMEL	LOC120774385|XP_039959933.1|BTRY
OG0004520	Rhp|NP_511168.3|DMEL	LOC120776201|XP_039962768.1|BTRY
OG0004521	mle|NP_476641.1|DMEL	LOC120775297|XP_039961347.1|BTRY
OG0004522	Rbm13|NP_572508.1|DMEL	LOC120775675|XP_039961899.1|BTRY
OG0004523	CG12054|NP_651853.1|DMEL	LOC120782625|XP_039970927.1|BTRY
OG0004524	Spg7|NP_570017.1|DMEL	LOC120773631|XP_039958572.1|BTRY
OG0004525	Nadsyn|NP_572913.1|DMEL	LOC120775196|XP_039961191.1|BTRY
OG0004526	ovo|NP_726971.1|DMEL	LOC120774458|XP_039960043.1|BTRY
OG0004527	eIF2Bbeta|NP_570020.1|DMEL	LOC120775667|XP_039961870.1|BTRY
OG0004528	CG15456|NP_652292.1|DMEL	LOC120774447|XP_039960030.1|BTRY, LOC120774449|XP_039960031.1|BTRY
OG0004529	CG42699|NP_572263.2|DMEL	LOC120775172|XP_039961157.1|BTRY
OG0004530	CDC50|NP_573128.2|DMEL	LOC120775544|XP_039961703.1|BTRY
OG0004531	CG13847|NP_651043.2|DMEL	LOC120769017|XP_039951831.1|BTRY
OG0004532	HDAC6|NP_001259569.1|DMEL	LOC120774158|XP_039959502.1|BTRY
OG0004533	CG2200|NP_572852.1|DMEL	LOC120775931|XP_039962272.1|BTRY
OG0004534	RpLP2|NP_523764.1|DMEL	LOC120774966|XP_039960789.1|BTRY, LOC120774856|XP_039960612.1|BTRY
OG0004535	st|NP_524108.1|DMEL	LOC120776408|XP_039962966.1|BTRY
OG0004536	RhoGAP19D|NP_001285496.1|DMEL	LOC120773705|XP_039958673.1|BTRY
OG0004537	iav|NP_572353.1|DMEL	LOC120775647|XP_039961836.1|BTRY
OG0004538	CG5504|NP_995932.1|DMEL	LOC120770950|XP_039954596.1|BTRY
OG0004539	DPCoAC|NP_650891.1|DMEL	LOC120766949|XP_039948667.1|BTRY
OG0004540	BTBD9|NP_572649.1|DMEL	LOC120775097|XP_039961038.1|BTRY
OG0004541	Pcl|NP_476672.1|DMEL	LOC120772806|XP_039957524.1|BTRY
OG0004542	su_r_|NP_727320.1|DMEL	LOC120775109|XP_039961060.1|BTRY, LOC120775047|XP_039960957.1|BTRY
OG0004543	CG42749|NP_001188545.1|DMEL	LOC120778250|XP_039965949.1|BTRY
OG0004544	ebo|NP_001284739.1|DMEL	LOC120774745|XP_039960435.1|BTRY
OG0004545	CG5380|NP_651029.1|DMEL	LOC120782298|XP_039970438.1|BTRY
OG0004546	fsd|NP_610851.2|DMEL	LOC120770566|XP_039954078.1|BTRY
OG0004547	eIF2Bepsilon|NP_569961.2|DMEL	LOC120775224|XP_039961225.1|BTRY
OG0004548	CG32536|NP_728237.1|DMEL	LOC120773883|XP_039958987.1|BTRY
OG0004549	Hmt4-20|NP_569853.1|DMEL	LOC120773754|XP_039958754.1|BTRY
OG0004550	Tbh|NP_788884.1|DMEL	LOC120768589|XP_039951283.1|BTRY
OG0004551	MED8|NP_722456.1|DMEL	LOC120774355|XP_039959874.1|BTRY
OG0004552	wupA|NP_728142.1|DMEL	LOC120774120|XP_039959424.1|BTRY
OG0004553	Cdc6|NP_648247.1|DMEL	LOC120776595|XP_039963302.1|BTRY
OG0004554	crm|NP_477105.2|DMEL	LOC120774429|XP_039959997.1|BTRY
OG0004555	Syx4|NP_525057.2|DMEL	LOC120775012|XP_039960886.1|BTRY
OG0004556	CG7332|NP_573338.1|DMEL	LOC120775059|XP_039960974.1|BTRY
OG0004557	CG42541|NP_996345.3|DMEL	LOC120775261|XP_039961276.1|BTRY, LOC120774591|XP_039960256.1|BTRY
OG0004558	Cluap1|NP_608470.1|DMEL	LOC120781963|XP_039970067.1|BTRY
OG0004559	SdhD|NP_651181.1|DMEL	LOC120782528|XP_039970773.1|BTRY
OG0004560	eIF4B|NP_001015319.1|DMEL	LOC120780307|XP_039968532.1|BTRY
OG0004561	CG14853|NP_650376.1|DMEL	LOC120781283|XP_039969417.1|BTRY
OG0004562	CG6972|NP_001303445.1|DMEL	LOC120766461|XP_039947924.1|BTRY
OG0004563	CG6125|NP_732032.1|DMEL	LOC120782883|XP_039971366.1|BTRY
OG0004564	CG4770|NP_650848.1|DMEL	LOC120782782|XP_039971184.1|BTRY
OG0004565	CG3631|NP_731951.2|DMEL	LOC120772017|XP_039956320.1|BTRY
OG0004566	CG2124|NP_572638.1|DMEL	LOC120774918|XP_039960728.1|BTRY
OG0004567	UbcE2H|NP_572438.1|DMEL	LOC120774554|XP_039960219.1|BTRY
OG0004568	Nmdar2|NP_001014714.1|DMEL	LOC120775277|XP_039961307.1|BTRY
OG0004569	CG32944|NP_788574.3|DMEL	LOC120777108|XP_039964186.1|BTRY
OG0004570	Khc|NP_476590.1|DMEL	LOC120770519|XP_039953994.1|BTRY
OG0004571	Pgant7|NP_573301.2|DMEL	LOC120775139|XP_039961103.1|BTRY
OG0004572	CG15432|NP_608832.1|DMEL	LOC120775322|XP_039961396.1|BTRY
OG0004573	CG7702|NP_650740.1|DMEL	LOC120772558|XP_039957181.1|BTRY
OG0004574	MCTS1|NP_572288.1|DMEL	LOC120774560|XP_039960227.1|BTRY
OG0004575	CG5937|NP_001096888.2|DMEL	LOC120773458|XP_039958286.1|BTRY
OG0004576	COX7A|NP_001246986.1|DMEL	LOC120777848|XP_039965321.1|BTRY
OG0004577	CG9588|NP_650301.1|DMEL	LOC120774868|XP_039960638.1|BTRY
OG0004578	Dlic|NP_572694.1|DMEL	LOC120776123|XP_039962585.1|BTRY
OG0004579	GramD1B|NP_995623.2|DMEL	LOC120767341|XP_039949225.1|BTRY
OG0004580	CG34309|NP_001097771.1|DMEL	LOC120769292|XP_039952156.1|BTRY
OG0004581	Sra-1|NP_650447.1|DMEL	LOC120771039|XP_039954773.1|BTRY
OG0004582	Ptx1|NP_001138130.2|DMEL	LOC120766280|XP_039947616.1|BTRY
OG0004583	CG12121|NP_572545.1|DMEL	LOC120773619|XP_039958555.1|BTRY
OG0004584	U3-55K|NP_001014529.1|DMEL	LOC120774299|XP_039959755.1|BTRY
OG0004585	Capa|NP_524552.1|DMEL	LOC120781311|XP_039969445.1|BTRY
OG0004586	CG4041|NP_572197.4|DMEL	LOC120773863|XP_039958953.1|BTRY
OG0004587	chp|NP_001263137.1|DMEL	LOC120776164|XP_039962708.1|BTRY
OG0004588	CG1542|NP_651850.1|DMEL	LOC120782543|XP_039970808.1|BTRY
OG0004589	l_1_G0196|NP_001097041.2|DMEL	LOC120775414|XP_039961516.1|BTRY
OG0004590	kay|NP_001027577.2|DMEL	LOC120766583|XP_039948113.1|BTRY
OG0004591	yata|NP_651722.1|DMEL	LOC120773644|XP_039958589.1|BTRY
OG0004592	CG1461|NP_572953.1|DMEL	LOC120775596|XP_039961769.1|BTRY
OG0004593	sicily|NP_572765.1|DMEL	LOC120775386|XP_039961481.1|BTRY
OG0004594	Nrg|NP_001245581.1|DMEL	LOC120775552|XP_039961713.1|BTRY
OG0004595	Ahcy|NP_511164.2|DMEL	LOC120775471|XP_039961600.1|BTRY
OG0004596	ase|NP_476694.1|DMEL	LOC120776190|XP_039962749.1|BTRY
OG0004597	Spt7|NP_573248.2|DMEL	LOC120774245|XP_039959644.1|BTRY
OG0004598	Mo25|NP_524117.1|DMEL	LOC120777750|XP_039965179.1|BTRY
OG0004599	Spindly|NP_608791.2|DMEL	LOC120778510|XP_039966275.1|BTRY
OG0004600	Tango10|NP_572743.1|DMEL	LOC120774042|XP_039959276.1|BTRY
OG0004601	dy|NP_511130.2|DMEL	LOC120775395|XP_039961489.1|BTRY
OG0004602	ATPsyndelta|NP_572610.1|DMEL	LOC120774443|XP_039960018.1|BTRY
OG0004603	cold|NP_608536.1|DMEL	LOC120774541|XP_039960202.1|BTRY
OG0004604	CG12056|NP_572535.1|DMEL	LOC120774422|XP_039959985.1|BTRY
OG0004605	mgl|NP_001096924.2|DMEL	LOC120775939|XP_039962280.1|BTRY
OG0004606	Ask1|NP_477089.3|DMEL	LOC120771834|XP_039956012.1|BTRY
OG0004607	fd3F|NP_001356931.1|DMEL	LOC120774984|XP_039960824.1|BTRY
OG0004608	Nup153|NP_001097002.1|DMEL	LOC120775886|XP_039962197.1|BTRY
OG0004609	CG4239|NP_573122.1|DMEL	LOC120774282|XP_039959708.1|BTRY, LOC120774280|XP_039959706.1|BTRY
OG0004610	CG2246|NP_001189321.1|DMEL	LOC120782654|XP_039970974.1|BTRY
OG0004611	aralar1|NP_001247368.1|DMEL	LOC120770833|XP_039954360.1|BTRY
OG0004612	CG2224|NP_651796.1|DMEL	LOC120766263|XP_039947584.1|BTRY
OG0004613	CG6218|NP_650448.1|DMEL	LOC120782354|XP_039970523.1|BTRY
OG0004614	DNAlig4|NP_572907.1|DMEL	LOC120773928|XP_039959059.1|BTRY
OG0004615	ec|NP_001096877.1|DMEL	LOC120775215|XP_039961214.1|BTRY
OG0004616	Ost48|NP_511096.2|DMEL	LOC120774395|XP_039959947.1|BTRY
OG0004617	CG9328|NP_610059.1|DMEL	LOC120767967|XP_039950305.1|BTRY
OG0004618	CG31156|NP_651070.3|DMEL	LOC120771173|XP_039954998.1|BTRY
OG0004619	CG13409|NP_651004.1|DMEL	LOC120781350|XP_039969487.1|BTRY
OG0004620	Nsun5|NP_650787.1|DMEL	LOC120778466|XP_039966212.1|BTRY
OG0004621	CG6962|NP_650124.1|DMEL	LOC120778279|XP_039966003.1|BTRY
OG0004622	CG15803|NP_001287388.1|DMEL	LOC120768917|XP_039951629.1|BTRY
OG0004623	Naa40|NP_651715.1|DMEL	LOC120782722|XP_039971080.1|BTRY
OG0004624	Pcmt|NP_536756.1|DMEL	LOC120775382|XP_039961476.1|BTRY
OG0004625	Rab3-GEF|NP_001259560.1|DMEL	LOC120776196|XP_039962756.1|BTRY
OG0004626	sdk|NP_001284756.1|DMEL	LOC120776118|XP_039962563.1|BTRY
OG0004627	ens|NP_001097498.1|DMEL	LOC120778937|XP_039966918.1|BTRY
OG0004628	Scgdelta|NP_525039.1|DMEL	LOC120774283|XP_039959709.1|BTRY
OG0004629	CG7530|NP_650387.1|DMEL	LOC120772294|XP_039956740.1|BTRY
OG0004630	CG34133|NP_001036772.2|DMEL	LOC120772741|XP_039957439.1|BTRY
OG0004631	CG7694|NP_001138076.1|DMEL	LOC120767092|XP_039948905.1|BTRY
OG0004632	fray|NP_001303449.2|DMEL	LOC120768696|XP_039951424.1|BTRY
OG0004633	CG15506|NP_651714.1|DMEL	LOC120766438|XP_039947881.1|BTRY
OG0004634	Obp99a|NP_651707.1|DMEL	LOC120782886|XP_039971369.1|BTRY, LOC120766325|XP_039947683.1|BTRY
OG0004635	CG42797|NP_572574.2|DMEL	LOC120775319|XP_039961390.1|BTRY
OG0004636	CG34401|NP_001356949.1|DMEL	LOC120773663|XP_039958614.1|BTRY
OG0004637	RhoGAP1A|NP_001284725.1|DMEL	LOC120773969|XP_039959140.1|BTRY
OG0004638	CG43759|NP_001259697.1|DMEL	LOC120773836|XP_039958892.1|BTRY
OG0004639	Cpr97Eb|NP_651530.1|DMEL	LOC120782419|XP_039970604.1|BTRY
OG0004640	CG14257|NP_651528.2|DMEL	LOC120767992|XP_039950388.1|BTRY
OG0004641	CG15743|NP_572869.1|DMEL	LOC120774083|XP_039959345.1|BTRY
OG0004642	CG3335|NP_648337.1|DMEL	LOC120773823|XP_039958867.1|BTRY
OG0004643	IscU|NP_649840.1|DMEL	LOC120781372|XP_039969513.1|BTRY
OG0004644	mRpS14|NP_728245.1|DMEL	LOC120775137|XP_039961102.1|BTRY
OG0004645	Tspo|NP_608531.1|DMEL	LOC120775836|XP_039962134.1|BTRY
OG0004646	Chchd3|NP_651838.1|DMEL	LOC120776090|XP_039962505.1|BTRY
OG0004647	dah|NP_511162.1|DMEL	LOC120776009|XP_039962382.1|BTRY
OG0004648	Nup35|NP_573314.1|DMEL	LOC120775262|XP_039961280.1|BTRY
OG0004649	be|NP_727817.1|DMEL	LOC120775298|XP_039961350.1|BTRY
OG0004650	Csl4|NP_609492.1|DMEL	LOC120774471|XP_039960061.1|BTRY
OG0004651	Hmx|NP_001262674.1|DMEL	LOC120766452|XP_039947907.1|BTRY
OG0004652	BOD1|NP_001263031.1|DMEL	LOC120766594|XP_039948131.1|BTRY
OG0004653	DNApol-eta|NP_649371.2|DMEL	LOC120779178|XP_039967354.1|BTRY
OG0004654	daed|NP_608655.3|DMEL	LOC120769513|XP_039952484.1|BTRY
OG0004655	CG13601|NP_001262890.1|DMEL	LOC120766502|XP_039947991.1|BTRY
OG0004656	betaCOP|NP_523400.1|DMEL	LOC120774082|XP_039959344.1|BTRY
OG0004657	HHEX|NP_650938.2|DMEL	LOC120766332|XP_039947692.1|BTRY
OG0004658	CG6293|NP_649994.1|DMEL	LOC120782522|XP_039970765.1|BTRY
OG0004659	Sec13|NP_651977.1|DMEL	LOC120766395|XP_039947775.1|BTRY
OG0004660	CG7071|NP_651027.1|DMEL	LOC120766338|XP_039947697.1|BTRY
OG0004661	l_3_07882|NP_652040.2|DMEL	LOC120782057|XP_039970150.1|BTRY
OG0004662	Der-2|NP_650553.1|DMEL	LOC120773989|XP_039959186.1|BTRY
OG0004663	NAAT1|NP_572219.1|DMEL	LOC120774780|XP_039960487.1|BTRY
OG0004664	spoon|NP_726992.2|DMEL	LOC120774287|XP_039959714.1|BTRY
OG0004665	CG15239|NP_570081.2|DMEL	LOC120775280|XP_039961313.1|BTRY
OG0004666	MED6|NP_001163577.1|DMEL	LOC120782229|XP_039970329.1|BTRY
OG0004667	RpS29|NP_649946.1|DMEL	LOC120766446|XP_039947888.1|BTRY
OG0004668	acj6|NP_524876.1|DMEL	LOC120775007|XP_039960874.1|BTRY
OG0004669	nop5|NP_477412.1|DMEL	LOC120767469|XP_039949493.1|BTRY
OG0004670	Tsp96F|NP_001262976.1|DMEL	LOC120771853|XP_039956033.1|BTRY
OG0004671	CG18549|NP_650203.3|DMEL	LOC120781501|XP_039969661.1|BTRY
OG0004672	Cad88C|NP_731930.3|DMEL	LOC120766922|XP_039948601.1|BTRY
OG0004673	sip3|NP_651894.3|DMEL	LOC120774969|XP_039960796.1|BTRY
OG0004674	Mlc1|NP_476639.1|DMEL	LOC120766952|XP_039948670.1|BTRY
OG0004675	Mtl|NP_524533.1|DMEL	LOC120766951|XP_039948665.1|BTRY
OG0004676	Gasp|NP_649611.2|DMEL	LOC120766365|XP_039947728.1|BTRY
OG0004677	Rox8|NP_732945.1|DMEL	LOC120773848|XP_039958923.1|BTRY
OG0004678	spas|NP_732941.2|DMEL	LOC120778184|XP_039965859.1|BTRY
OG0004679	CG6026|NP_650778.2|DMEL	LOC120766968|XP_039948692.1|BTRY
OG0004680	lute|NP_001262663.1|DMEL	LOC120767575|XP_039949653.1|BTRY
OG0004681	stck|NP_731242.1|DMEL	LOC120772810|XP_039957537.1|BTRY
OG0004682	mRpL27|NP_787971.1|DMEL	LOC120767994|XP_039950345.1|BTRY
OG0004683	pic|NP_650257.1|DMEL	LOC120777148|XP_039964230.1|BTRY
OG0004684	CG8507|NP_649950.1|DMEL	LOC120766282|XP_039947617.1|BTRY
OG0004685	FipoQ|NP_733291.1|DMEL	LOC120766514|XP_039948010.1|BTRY
OG0004686	CG11975|NP_649853.1|DMEL	LOC120774585|XP_039960253.1|BTRY
OG0004687	Dr|NP_477324.1|DMEL	LOC120781424|XP_039969581.1|BTRY
OG0004688	pug|NP_731489.2|DMEL	LOC120766790|XP_039948422.1|BTRY
OG0004689	CG10254|NP_651170.1|DMEL	LOC120782484|XP_039970721.1|BTRY
OG0004690	Taf1|NP_001246952.1|DMEL	LOC120770502|XP_039954004.1|BTRY
OG0004691	alpha-Man-Ib|NP_651667.1|DMEL	LOC120776843|XP_039963806.1|BTRY
OG0004692	CG33111|NP_788725.1|DMEL	LOC120766975|XP_039948700.1|BTRY
OG0004693	CG34355|NP_001247269.1|DMEL	LOC120775761|XP_039962031.1|BTRY
OG0004694	Clbn|NP_001163721.1|DMEL	LOC120777464|XP_039964722.1|BTRY
OG0004695	Tusp|NP_001263014.1|DMEL	LOC120766906|XP_039948591.1|BTRY
OG0004696	CG15696|NP_650921.1|DMEL	LOC120767325|XP_039949199.1|BTRY
OG0004697	CG8924|NP_573091.1|DMEL	LOC120775049|XP_039960960.1|BTRY
