Orthogroup	DMEL.longest_only	DFIC.longest_only
OG0004358	pds5|NP_610719.1|DMEL	LOC108087720|XP_017040729.1|DFIC
OG0004359	hppy|NP_725863.1|DMEL	LOC108095158|XP_017051589.1|DFIC
OG0004360	Rad9|NP_649066.1|DMEL	LOC108088346|XP_017041581.1|DFIC
OG0004361	GCC88|NP_650055.1|DMEL	LOC108087298|XP_017040099.1|DFIC
OG0004362	CG13901|NP_612061.2|DMEL	LOC108100108|XP_017059348.1|DFIC
OG0004363	CG12096|NP_572862.2|DMEL	LOC108095576|XP_017052216.1|DFIC
OG0004364	AQP|NP_523728.1|DMEL	LOC108087782|XP_017040802.1|DFIC
OG0004365	ktub|NP_611549.2|DMEL	LOC108095210|XP_017051709.1|DFIC
OG0004366	PGAP2|NP_608548.1|DMEL	LOC108091455|XP_017046144.1|DFIC
OG0004367	Las|NP_524183.2|DMEL	LOC108100147|XP_017059390.1|DFIC
OG0004368	Ssl1|NP_649427.1|DMEL	LOC108088775|XP_017042218.1|DFIC
OG0004369	LRP1|NP_001260800.2|DMEL	LOC108101517|XP_017061367.1|DFIC
OG0004370	Dek|NP_652058.1|DMEL	LOC108090427|XP_017044586.1|DFIC
OG0004371	CG17333|NP_572656.1|DMEL	LOC108091192|XP_017045761.1|DFIC
OG0004372	nvy|NP_001261166.1|DMEL	LOC108101942|XP_017062016.1|DFIC
OG0004373	CG17327|NP_731760.1|DMEL	LOC108087377|XP_017040208.1|DFIC
OG0004374	Patronin|NP_001261051.1|DMEL	LOC108093727|XP_017049427.1|DFIC
OG0004375	RhoGEF4|NP_648101.1|DMEL	LOC108089614|XP_017043465.1|DFIC
OG0004376	sNPF-R|NP_524176.1|DMEL	LOC108100697|XP_017060208.1|DFIC
OG0004377	Dronc|NP_524017.1|DMEL	LOC108087570|XP_017040489.1|DFIC
OG0004378	chn|NP_001246331.1|DMEL	LOC108101830|XP_017061826.1|DFIC
OG0004379	mago|NP_476636.1|DMEL	LOC108095213|XP_017051713.1|DFIC
OG0004380	DCTN2-p50|NP_524690.1|DMEL	LOC108090443|XP_017044613.1|DFIC
OG0004381	Pxd|NP_001163633.1|DMEL	LOC108097631|XP_017055551.1|DFIC
OG0004382	CG8858|NP_610746.1|DMEL	LOC108086729|XP_017039245.1|DFIC
OG0004383	CysRS-m|NP_610930.1|DMEL	LOC108093811|XP_017049613.1|DFIC
OG0004384	CG13018|NP_652380.2|DMEL	LOC108093883|XP_017049727.1|DFIC
OG0004385	CG13192|NP_610702.1|DMEL	LOC108094039|XP_017049961.1|DFIC
OG0004386	jeb|NP_610726.1|DMEL	LOC108087731|XP_017040740.1|DFIC
OG0004387	cmb|NP_729901.1|DMEL	LOC108095436|XP_017052035.1|DFIC
OG0004388	CG8854|NP_610749.3|DMEL	LOC108086775|XP_017039309.1|DFIC
OG0004389	Ack|NP_647859.1|DMEL	LOC108100553|XP_017060013.1|DFIC
OG0004390	Pka-C3|NP_730083.2|DMEL	LOC108096381|XP_017053425.1|DFIC
OG0004391	CG15125|NP_001286618.1|DMEL	LOC108094785|XP_017051048.1|DFIC
OG0004392	brm|NP_001261906.1|DMEL	LOC108096288|XP_017053248.1|DFIC
OG0004393	Ntan1|NP_611355.2|DMEL	LOC108087820|XP_017040877.1|DFIC
OG0004394	CG4945|NP_788382.1|DMEL	LOC108090528|XP_017044736.1|DFIC
OG0004395	Cpr50Cb|NP_610901.1|DMEL	LOC108094789|XP_017051050.1|DFIC
OG0004396	CG14591|NP_610196.1|DMEL	LOC108096387|XP_017053481.1|DFIC
OG0004397	Fsn|NP_610849.1|DMEL	LOC108087784|XP_017040804.1|DFIC
OG0004398	CG17059|NP_652383.1|DMEL	LOC108087789|XP_017040811.1|DFIC
OG0004399	Rif1|NP_725497.1|DMEL	LOC108093702|XP_017049381.1|DFIC
OG0004400	CG8112|NP_731269.2|DMEL	LOC108099448|XP_017058475.1|DFIC
OG0004401	CG4797|NP_726368.2|DMEL	LOC108090971|XP_017045414.1|DFIC
OG0004402	Ssrp|NP_523830.2|DMEL	LOC108090939|XP_017045364.1|DFIC
OG0004403	ttv|NP_001356963.1|DMEL	LOC108086682|XP_017039164.1|DFIC
OG0004404	Ars2|NP_610203.2|DMEL	LOC108095028|XP_017051391.1|DFIC
OG0004405	rdgC|NP_536738.3|DMEL	LOC108100490|XP_017059913.1|DFIC
OG0004406	stv|NP_001097600.1|DMEL	LOC108095423|XP_017052017.1|DFIC
OG0004407	Spt|NP_610423.3|DMEL	LOC108090355|XP_017044469.1|DFIC
OG0004408	CG14105|NP_648644.1|DMEL	LOC108095479|XP_017052083.1|DFIC
OG0004409	Hcf|NP_524621.2|DMEL	LOC108095061|XP_017051467.1|DFIC
OG0004410	MESR4|NP_001097359.1|DMEL	LOC108093863|XP_017049692.1|DFIC
OG0004411	CG11523|NP_649386.1|DMEL	LOC108093594|XP_017049209.1|DFIC
OG0004412	Ddx1|NP_524212.2|DMEL	LOC108093593|XP_017049208.1|DFIC
OG0004413	ken|NP_523833.1|DMEL	LOC108090910|XP_017045321.1|DFIC
OG0004414	Rap2l|NP_477402.1|DMEL	LOC108090987|XP_017045432.1|DFIC
OG0004415	pcs|NP_611010.4|DMEL	LOC108093940|XP_017049814.1|DFIC
OG0004416	kappaB-Ras|NP_610278.1|DMEL	LOC108093954|XP_017049843.1|DFIC
OG0004417	Ude|NP_001262929.1|DMEL	LOC108099620|XP_017058732.1|DFIC
OG0004418	CG43066|NP_001246408.1|DMEL	LOC108096703|XP_017054026.1|DFIC
OG0004419	sns|NP_001036532.1|DMEL	LOC108090259|XP_017044356.1|DFIC
OG0004420	CG8778|NP_610805.1|DMEL	LOC108096521|XP_017053639.1|DFIC
OG0004421	Tsp74F|NP_524132.1|DMEL	LOC108099956|XP_017059124.1|DFIC
OG0004422	UQCR-Q|NP_648985.1|DMEL	LOC108099766|XP_017058884.1|DFIC
OG0004423	fat-spondin|NP_477435.1|DMEL	LOC108093710|XP_017049397.1|DFIC
OG0004424	prom|NP_001137754.1|DMEL	LOC108101927|XP_017061999.1|DFIC
OG0004425	CG5955|NP_649230.1|DMEL	LOC108100435|XP_017059843.1|DFIC
OG0004426	mRpL15|NP_524185.1|DMEL	LOC108100558|XP_017060020.1|DFIC
OG0004427	mRpS31|NP_524100.1|DMEL	LOC108096349|XP_017053386.1|DFIC
OG0004428	Task6|NP_650300.2|DMEL	LOC108091578|XP_017046344.1|DFIC
OG0004429	CG14015|NP_608937.1|DMEL	LOC108089993|XP_017043984.1|DFIC
OG0004430	mop|NP_648722.2|DMEL	LOC108087498|XP_017040383.1|DFIC
OG0004431	mRpL35|NP_651001.2|DMEL	LOC108099378|XP_017058360.1|DFIC
OG0004432	CG6028|NP_651002.3|DMEL	LOC108099374|XP_017058356.1|DFIC
OG0004433	CG32447|NP_996144.1|DMEL	LOC108088912|XP_017042413.1|DFIC
OG0004434	CG4646|NP_610848.1|DMEL	LOC108087786|XP_017040808.1|DFIC
OG0004435	Oseg6|NP_611426.1|DMEL	LOC108094934|XP_017051282.1|DFIC
OG0004436	mam|NP_525115.1|DMEL	LOC108093683|XP_017049352.1|DFIC
OG0004437	Kr|NP_523867.1|DMEL	LOC108095254|XP_017051770.1|DFIC
OG0004438	eIF3m|NP_610932.1|DMEL	LOC108093814|XP_017049618.1|DFIC
OG0004439	PRAS40|NP_001303349.1|DMEL	LOC108086690|XP_017039174.1|DFIC
OG0004440	RpL18A|NP_523774.1|DMEL	LOC108093865|XP_017049694.1|DFIC
OG0004441	Npc2a|NP_608637.1|DMEL	LOC108094113|XP_017050023.1|DFIC
OG0004442	CG10939|NP_524712.1|DMEL	LOC108093617|XP_017049242.1|DFIC
OG0004443	Pbgs|NP_648564.1|DMEL	LOC108089500|XP_017043293.1|DFIC
OG0004444	eEF1beta|NP_524808.3|DMEL	LOC108093757|XP_017049514.1|DFIC
OG0004445	CG16786|NP_611883.1|DMEL	LOC108090883|XP_017045274.1|DFIC
OG0004446	Alp4|NP_524601.2|DMEL	LOC108086820|XP_017039352.1|DFIC
OG0004447	Spase22-23|NP_651234.1|DMEL	LOC108091858|XP_017046727.1|DFIC
OG0004448	CG14483|NP_611235.1|DMEL	LOC108093642|XP_017049290.1|DFIC
OG0004449	fwe|NP_648804.1|DMEL	LOC108096418|XP_017053487.1|DFIC
OG0004450	mIF3|NP_001350856.1|DMEL	LOC108086716|XP_017039223.1|DFIC
OG0004451	CG8839|NP_610764.1|DMEL	LOC108086732|XP_017039251.1|DFIC
OG0004452	CG15120|NP_611428.1|DMEL	LOC108094956|XP_017051308.1|DFIC
OG0004453	Naus|NP_611299.2|DMEL	LOC108093868|XP_017049698.1|DFIC
OG0004454	Spt3|NP_650146.1|DMEL	LOC108087971|XP_017041059.1|DFIC
OG0004455	comm2|NP_648801.2|DMEL	LOC108096455|XP_017053551.1|DFIC
OG0004456	CG18273|NP_569843.2|DMEL	LOC108092927|XP_017048279.1|DFIC
OG0004457	CG7368|NP_001036599.1|DMEL	LOC108100725|XP_017060250.1|DFIC
OG0004458	CG6024|NP_001368949.1|DMEL	LOC108100474|XP_017059893.1|DFIC
OG0004459	CG42588|NP_648604.2|DMEL	LOC108089557|XP_017043388.1|DFIC
OG0004460	Sec3|NP_648976.2|DMEL	LOC108099943|XP_017059107.1|DFIC
OG0004461	Toll-6|NP_524081.1|DMEL	LOC108096383|XP_017053429.1|DFIC
OG0004462	CG3808|NP_649083.2|DMEL	LOC108088279|XP_017041490.1|DFIC
OG0004463	CG11241|NP_730741.2|DMEL	LOC108088785|XP_017042235.1|DFIC
OG0004464	Spt20|NP_001287062.1|DMEL	LOC108095435|XP_017052033.1|DFIC
OG0004465	Naxd|NP_649090.1|DMEL	LOC108088321|XP_017041546.1|DFIC
OG0004466	CG32204|NP_001369059.1|DMEL	LOC108088339|XP_017041574.1|DFIC
OG0004467	CG14185|NP_649175.1|DMEL	LOC108100591|XP_017060060.1|DFIC
OG0004468	Ir76b|NP_649176.1|DMEL	LOC108100590|XP_017060059.1|DFIC
OG0004469	CG7945|NP_730051.1|DMEL	LOC108096433|XP_017053512.1|DFIC
OG0004470	Socs36E|NP_523593.5|DMEL	LOC108095083|XP_017051500.1|DFIC
OG0004471	CG42390|NP_001369028.1|DMEL	LOC108099494|XP_017058544.1|DFIC
OG0004472	dap|NP_476948.1|DMEL	LOC108090840|XP_017045199.1|DFIC
OG0004473	CG43191|NP_001246272.1|DMEL	LOC108087604|XP_017040532.1|DFIC
OG0004474	128up|NP_536733.1|DMEL	LOC108087757|XP_017040776.1|DFIC
OG0004475	CG7488|NP_650248.1|DMEL	LOC108087376|XP_017040207.1|DFIC
OG0004476	CG7251|NP_608944.1|DMEL	LOC108093389|XP_017048897.1|DFIC
OG0004477	Rs1|NP_651970.1|DMEL	LOC108101586|XP_017061486.1|DFIC
OG0004478	Oaz|NP_001188929.1|DMEL	LOC108086771|XP_017039306.1|DFIC
OG0004479	CG3735|NP_611851.1|DMEL	LOC108090725|XP_017045026.1|DFIC
OG0004480	anox|NP_001027085.1|DMEL	LOC108098099|XP_017056298.1|DFIC
OG0004481	CG42518|NP_001163187.1|DMEL	LOC108090460|XP_017044641.1|DFIC
OG0004482	CG15544|NP_651828.2|DMEL	LOC108086872|XP_017039423.1|DFIC
OG0004483	CG5339|NP_611846.1|DMEL	LOC108090899|XP_017045299.1|DFIC
OG0004484	Hr83|NP_649647.1|DMEL	LOC108091776|XP_017046612.1|DFIC
OG0004485	Gr2a|NP_001162633.1|DMEL	LOC108097119|XP_017054700.1|DFIC
OG0004486	UQCR-6.4|NP_611233.1|DMEL	LOC108094014|XP_017049930.1|DFIC
OG0004487	Papst2|NP_648954.1|DMEL	LOC108099961|XP_017059138.1|DFIC
OG0004488	ppk25|NP_995766.1|DMEL	LOC108094285|XP_017050267.1|DFIC, LOC108094280|XP_017050263.1|DFIC, LOC108094286|XP_017050268.1|DFIC
OG0004489	CG13928|NP_647635.1|DMEL	LOC108100267|XP_017059538.1|DFIC
OG0004490	Obp49a|NP_610812.1|DMEL	LOC108096564|XP_017053747.1|DFIC
OG0004491	ppk7|NP_609016.2|DMEL	LOC108093012|XP_017048404.1|DFIC
OG0004492	CG42529|NP_001163471.1|DMEL, ms_3_76Ca|NP_649146.1|DMEL	LOC108088838|XP_017042300.1|DFIC
OG0004493	CG43894|NP_001261790.1|DMEL	LOC108089368|XP_017043033.1|DFIC
OG0004494	Cenp-C|NP_731254.2|DMEL	LOC108099569|XP_017058657.1|DFIC
OG0004495	CG42335|NP_732655.3|DMEL	LOC108099632|XP_017058750.1|DFIC
OG0004496	Cyp12d1-p|NP_610635.4|DMEL, Cyp12d1-d|NP_995812.1|DMEL	LOC108086375|XP_017038765.1|DFIC, LOC108086376|XP_017038766.1|DFIC
OG0004497	MFS1|NP_726254.1|DMEL	LOC108096525|XP_017053696.1|DFIC
OG0004498	CG45080|NP_001287312.1|DMEL	LOC108087108|XP_017039779.1|DFIC
OG0004499	CG42733|NP_001188902.1|DMEL	LOC108096654|XP_017053909.1|DFIC
OG0004499	CG43397|NP_001246249.1|DMEL	LOC108096656|XP_017053912.1|DFIC
OG0004500	CG18605|NP_001188974.1|DMEL	LOC108095117|XP_017051544.1|DFIC
OG0004501	cuff|NP_610709.1|DMEL	LOC108093984|XP_017049882.1|DFIC
OG0004502	CG42364|NP_001137732.2|DMEL	LOC108096511|XP_017053609.1|DFIC
OG0004502	CG42365|NP_726099.1|DMEL	LOC108096806|XP_017054181.1|DFIC
OG0004503	CG34303|NP_001356898.1|DMEL	LOC108087281|XP_017040079.1|DFIC, LOC108087054|XP_017039720.1|DFIC
OG0004504	CkIIalpha|NP_001036624.1|DMEL	LOC108099996|XP_017059185.1|DFIC
OG0004505	Abi|NP_001247091.1|DMEL	LOC108092161|XP_017047172.1|DFIC
OG0004506	CG4849|NP_651605.1|DMEL	LOC108088468|XP_017041742.1|DFIC
OG0004507	CG18048|NP_649646.3|DMEL	LOC108091835|XP_017046704.1|DFIC
OG0004508	beat-VII|NP_733162.2|DMEL	LOC108095925|XP_017052748.1|DFIC
OG0004509	PCID2|NP_648486.1|DMEL	LOC108100393|XP_017059740.1|DFIC
OG0004510	Rok|NP_536796.2|DMEL	LOC108095309|XP_017051866.1|DFIC
OG0004511	tnc|NP_651318.3|DMEL	LOC108095821|XP_017052589.1|DFIC
OG0004512	PlexA|NP_524637.2|DMEL	LOC108095023|XP_017051379.1|DFIC
OG0004513	onecut|NP_524842.2|DMEL	LOC108095037|XP_017051414.1|DFIC
OG0004514	Asator|NP_651924.2|DMEL	LOC108095018|XP_017051371.1|DFIC
OG0004515	yl|NP_996433.1|DMEL	LOC108097664|XP_017055600.1|DFIC
OG0004516	Rab40|NP_727611.1|DMEL	LOC108091250|XP_017045853.1|DFIC
OG0004517	CG7766|NP_001245588.1|DMEL	LOC108088601|XP_017041958.1|DFIC
OG0004518	tay|NP_001259585.1|DMEL	LOC108094624|XP_017050796.1|DFIC
OG0004519	eEF1gamma|NP_652000.1|DMEL	LOC108086579|XP_017039025.1|DFIC
OG0004520	Rhp|NP_511168.3|DMEL	LOC108094686|XP_017050897.1|DFIC
OG0004521	mle|NP_476641.1|DMEL	LOC108091136|XP_017045659.1|DFIC
OG0004522	Rbm13|NP_572508.1|DMEL	LOC108088709|XP_017042141.1|DFIC
OG0004523	CG12054|NP_651853.1|DMEL	LOC108086835|XP_017039371.1|DFIC
OG0004524	Spg7|NP_570017.1|DMEL	LOC108097008|XP_017054496.1|DFIC
OG0004525	Nadsyn|NP_572913.1|DMEL	LOC108097558|XP_017055427.1|DFIC
OG0004526	ovo|NP_726971.1|DMEL	LOC108095313|XP_017051871.1|DFIC
OG0004527	eIF2Bbeta|NP_570020.1|DMEL	LOC108097203|XP_017054838.1|DFIC
OG0004528	CG15456|NP_652292.1|DMEL	LOC108097488|XP_017055281.1|DFIC
OG0004529	CG42699|NP_572263.2|DMEL	LOC108092862|XP_017048184.1|DFIC
OG0004530	CDC50|NP_573128.2|DMEL	LOC108098131|XP_017056342.1|DFIC
OG0004531	CG13847|NP_651043.2|DMEL	LOC108099672|XP_017058799.1|DFIC
OG0004532	HDAC6|NP_001259569.1|DMEL	LOC108094637|XP_017050817.1|DFIC
OG0004533	CG2200|NP_572852.1|DMEL	LOC108095581|XP_017052226.1|DFIC
OG0004534	RpLP2|NP_523764.1|DMEL	LOC108090455|XP_017044636.1|DFIC
OG0004535	st|NP_524108.1|DMEL	LOC108089378|XP_017043047.1|DFIC
OG0004536	RhoGAP19D|NP_001285496.1|DMEL	LOC108094411|XP_017050469.1|DFIC
OG0004537	iav|NP_572353.1|DMEL	LOC108092958|XP_017048330.1|DFIC
OG0004538	CG5504|NP_995932.1|DMEL	LOC108087708|XP_017040714.1|DFIC
OG0004539	DPCoAC|NP_650891.1|DMEL	LOC108093338|XP_017048823.1|DFIC
OG0004540	BTBD9|NP_572649.1|DMEL	LOC108091224|XP_017045818.1|DFIC
OG0004541	Pcl|NP_476672.1|DMEL	LOC108093769|XP_017049527.1|DFIC
OG0004542	su_r_|NP_727320.1|DMEL	LOC108088702|XP_017042132.1|DFIC
OG0004543	CG42749|NP_001188545.1|DMEL	LOC108095335|XP_017051905.1|DFIC
OG0004544	ebo|NP_001284739.1|DMEL	LOC108092948|XP_017048308.1|DFIC
OG0004545	CG5380|NP_651029.1|DMEL	LOC108099273|XP_017058141.1|DFIC
OG0004546	fsd|NP_610851.2|DMEL	LOC108087781|XP_017040801.1|DFIC
OG0004547	eIF2Bepsilon|NP_569961.2|DMEL	LOC108097106|XP_017054664.1|DFIC
OG0004548	CG32536|NP_728237.1|DMEL	LOC108094332|XP_017050374.1|DFIC
OG0004549	Hmt4-20|NP_569853.1|DMEL	LOC108092892|XP_017048227.1|DFIC
OG0004550	Tbh|NP_788884.1|DMEL	LOC108098127|XP_017056337.1|DFIC
OG0004551	MED8|NP_722456.1|DMEL	LOC108094882|XP_017051206.1|DFIC
OG0004552	wupA|NP_728142.1|DMEL	LOC108091086|XP_017045579.1|DFIC
OG0004553	Cdc6|NP_648247.1|DMEL	LOC108089025|XP_017042599.1|DFIC
OG0004554	crm|NP_477105.2|DMEL	LOC108097190|XP_017054823.1|DFIC
OG0004555	Syx4|NP_525057.2|DMEL	LOC108097389|XP_017055134.1|DFIC
OG0004556	CG7332|NP_573338.1|DMEL	LOC108087595|XP_017040518.1|DFIC
OG0004557	CG42541|NP_996345.3|DMEL	LOC108091313|XP_017045926.1|DFIC
OG0004558	Cluap1|NP_608470.1|DMEL	LOC108100915|XP_017060518.1|DFIC
OG0004559	SdhD|NP_651181.1|DMEL	LOC108087151|XP_017039855.1|DFIC
OG0004560	eIF4B|NP_001015319.1|DMEL	LOC108101009|XP_017060661.1|DFIC
OG0004561	CG14853|NP_650376.1|DMEL	LOC108091985|XP_017046886.1|DFIC
OG0004562	CG6972|NP_001303445.1|DMEL	LOC108095975|XP_017052808.1|DFIC
OG0004563	CG6125|NP_732032.1|DMEL	LOC108097010|XP_017054501.1|DFIC
OG0004564	CG4770|NP_650848.1|DMEL	LOC108101014|XP_017060667.1|DFIC
OG0004565	CG3631|NP_731951.2|DMEL	LOC108098851|XP_017057502.1|DFIC
OG0004566	CG2124|NP_572638.1|DMEL	LOC108095543|XP_017052161.1|DFIC
OG0004567	UbcE2H|NP_572438.1|DMEL	LOC108098083|XP_017056274.1|DFIC
OG0004568	Nmdar2|NP_001014714.1|DMEL	LOC108097306|XP_017055011.1|DFIC
OG0004569	CG32944|NP_788574.3|DMEL	LOC108098556|XP_017057050.1|DFIC
OG0004570	Khc|NP_476590.1|DMEL	LOC108090429|XP_017044589.1|DFIC
OG0004571	Pgant7|NP_573301.2|DMEL	LOC108088701|XP_017042130.1|DFIC
OG0004572	CG15432|NP_608832.1|DMEL	LOC108101279|XP_017061061.1|DFIC
OG0004573	CG7702|NP_650740.1|DMEL	LOC108087244|XP_017040029.1|DFIC
OG0004574	MCTS1|NP_572288.1|DMEL	LOC108097033|XP_017054541.1|DFIC
OG0004575	CG5937|NP_001096888.2|DMEL	LOC108097300|XP_017055004.1|DFIC
OG0004576	COX7A|NP_001246986.1|DMEL	LOC108097616|XP_017055515.1|DFIC
OG0004577	CG9588|NP_650301.1|DMEL	LOC108092077|XP_017047042.1|DFIC
OG0004578	Dlic|NP_572694.1|DMEL	LOC108091222|XP_017045814.1|DFIC
OG0004579	GramD1B|NP_995623.2|DMEL	LOC108092426|XP_017047484.1|DFIC
OG0004580	CG34309|NP_001097771.1|DMEL	LOC108087335|XP_017040158.1|DFIC
OG0004581	Sra-1|NP_650447.1|DMEL	LOC108097111|XP_017054680.1|DFIC
OG0004582	Ptx1|NP_001138130.2|DMEL	LOC108086844|XP_017039383.1|DFIC
OG0004583	CG12121|NP_572545.1|DMEL	LOC108097601|XP_017055497.1|DFIC
OG0004584	U3-55K|NP_001014529.1|DMEL	LOC108086770|XP_017039305.1|DFIC
OG0004585	Capa|NP_524552.1|DMEL	LOC108088508|XP_017041830.1|DFIC
OG0004586	CG4041|NP_572197.4|DMEL	LOC108101774|XP_017061737.1|DFIC
OG0004587	chp|NP_001263137.1|DMEL	LOC108086854|XP_017039397.1|DFIC
OG0004588	CG1542|NP_651850.1|DMEL	LOC108086853|XP_017039396.1|DFIC
OG0004589	l_1_G0196|NP_001097041.2|DMEL	LOC108100922|XP_017060530.1|DFIC
OG0004590	kay|NP_001027577.2|DMEL	LOC108088434|XP_017041694.1|DFIC
OG0004591	yata|NP_651722.1|DMEL	LOC108088513|XP_017041839.1|DFIC
OG0004592	CG1461|NP_572953.1|DMEL	LOC108097594|XP_017055480.1|DFIC
OG0004593	sicily|NP_572765.1|DMEL	LOC108097529|XP_017055363.1|DFIC
OG0004594	Nrg|NP_001245581.1|DMEL	LOC108097507|XP_017055308.1|DFIC
OG0004595	Ahcy|NP_511164.2|DMEL	LOC108094708|XP_017050934.1|DFIC
OG0004596	ase|NP_476694.1|DMEL	LOC108092817|XP_017048081.1|DFIC
OG0004597	Spt7|NP_573248.2|DMEL	LOC108093587|XP_017049204.1|DFIC
OG0004598	Mo25|NP_524117.1|DMEL	LOC108089428|XP_017043124.1|DFIC
OG0004599	Spindly|NP_608791.2|DMEL	LOC108092510|XP_017047617.1|DFIC
OG0004600	Tango10|NP_572743.1|DMEL	LOC108101705|XP_017061631.1|DFIC
OG0004601	dy|NP_511130.2|DMEL	LOC108101711|XP_017061639.1|DFIC
OG0004602	ATPsyndelta|NP_572610.1|DMEL	LOC108097776|XP_017055792.1|DFIC
OG0004603	cold|NP_608536.1|DMEL	LOC108091573|XP_017046340.1|DFIC
OG0004604	CG12056|NP_572535.1|DMEL	LOC108088693|XP_017042123.1|DFIC
OG0004605	mgl|NP_001096924.2|DMEL	LOC108097421|XP_017055174.1|DFIC
OG0004606	Ask1|NP_477089.3|DMEL	LOC108101095|XP_017060796.1|DFIC
OG0004607	fd3F|NP_001356931.1|DMEL	LOC108091277|XP_017045880.1|DFIC
OG0004608	Nup153|NP_001097002.1|DMEL	LOC108095307|XP_017051856.1|DFIC
OG0004609	CG4239|NP_573122.1|DMEL	LOC108097715|XP_017055695.1|DFIC
OG0004610	CG2246|NP_001189321.1|DMEL	LOC108099547|XP_017058611.1|DFIC
OG0004611	aralar1|NP_001247368.1|DMEL	LOC108099559|XP_017058634.1|DFIC
OG0004612	CG2224|NP_651796.1|DMEL	LOC108099631|XP_017058749.1|DFIC
OG0004613	CG6218|NP_650448.1|DMEL	LOC108097131|XP_017054719.1|DFIC
OG0004614	DNAlig4|NP_572907.1|DMEL	LOC108097770|XP_017055785.1|DFIC
OG0004615	ec|NP_001096877.1|DMEL	LOC108091324|XP_017045952.1|DFIC
OG0004616	Ost48|NP_511096.2|DMEL	LOC108088727|XP_017042165.1|DFIC
OG0004617	CG9328|NP_610059.1|DMEL	LOC108089908|XP_017043874.1|DFIC
OG0004618	CG31156|NP_651070.3|DMEL	LOC108099355|XP_017058330.1|DFIC
OG0004619	CG13409|NP_651004.1|DMEL	LOC108099372|XP_017058353.1|DFIC
OG0004620	Nsun5|NP_650787.1|DMEL	LOC108087959|XP_017041041.1|DFIC
OG0004621	CG6962|NP_650124.1|DMEL	LOC108102074|XP_017062205.1|DFIC
OG0004622	CG15803|NP_001287388.1|DMEL	LOC108087316|XP_017040131.1|DFIC
OG0004623	Naa40|NP_651715.1|DMEL	LOC108088544|XP_017041879.1|DFIC
OG0004624	Pcmt|NP_536756.1|DMEL	LOC108090234|XP_017044321.1|DFIC
OG0004625	Rab3-GEF|NP_001259560.1|DMEL	LOC108094611|XP_017050763.1|DFIC
OG0004626	sdk|NP_001284756.1|DMEL	LOC108092860|XP_017048171.1|DFIC
OG0004627	ens|NP_001097498.1|DMEL	LOC108100396|XP_017059758.1|DFIC
OG0004628	Scgdelta|NP_525039.1|DMEL	LOC108097372|XP_017055107.1|DFIC
OG0004629	CG7530|NP_650387.1|DMEL	LOC108098810|XP_017057447.1|DFIC
OG0004630	CG34133|NP_001036772.2|DMEL	LOC108088516|XP_017041843.1|DFIC
OG0004631	CG7694|NP_001138076.1|DMEL	LOC108087255|XP_017040048.1|DFIC
OG0004632	fray|NP_001303449.2|DMEL	LOC108087253|XP_017040046.1|DFIC
OG0004633	CG15506|NP_651714.1|DMEL	LOC108088546|XP_017041881.1|DFIC
OG0004634	Obp99a|NP_651707.1|DMEL	LOC108088466|XP_017041740.1|DFIC
OG0004635	CG42797|NP_572574.2|DMEL	LOC108097535|XP_017055369.1|DFIC
OG0004636	CG34401|NP_001356949.1|DMEL	LOC108087589|XP_017040510.1|DFIC
OG0004637	RhoGAP1A|NP_001284725.1|DMEL	LOC108092921|XP_017048269.1|DFIC
OG0004638	CG43759|NP_001259697.1|DMEL	LOC108087585|XP_017040505.1|DFIC
OG0004639	Cpr97Eb|NP_651530.1|DMEL	LOC108086524|XP_017038941.1|DFIC
OG0004640	CG14257|NP_651528.2|DMEL	LOC108086602|XP_017039062.1|DFIC
OG0004641	CG15743|NP_572869.1|DMEL	LOC108095621|XP_017052277.1|DFIC
OG0004642	CG3335|NP_648337.1|DMEL	LOC108092962|XP_017048334.1|DFIC
OG0004643	IscU|NP_649840.1|DMEL	LOC108099648|XP_017058767.1|DFIC
OG0004644	mRpS14|NP_728245.1|DMEL	LOC108097417|XP_017055171.1|DFIC
OG0004645	Tspo|NP_608531.1|DMEL	LOC108091413|XP_017046093.1|DFIC
OG0004646	Chchd3|NP_651838.1|DMEL	LOC108086823|XP_017039357.1|DFIC
OG0004647	dah|NP_511162.1|DMEL	LOC108094684|XP_017050894.1|DFIC
OG0004648	Nup35|NP_573314.1|DMEL	LOC108088632|XP_017042038.1|DFIC
OG0004649	be|NP_727817.1|DMEL	LOC108094586|XP_017050693.1|DFIC
OG0004650	Csl4|NP_609492.1|DMEL	LOC108100114|XP_017059352.1|DFIC
OG0004651	Hmx|NP_001262674.1|DMEL	LOC108091867|XP_017046736.1|DFIC
OG0004652	BOD1|NP_001263031.1|DMEL	LOC108088487|XP_017041793.1|DFIC
OG0004653	DNApol-eta|NP_649371.2|DMEL	LOC108093589|XP_017049203.1|DFIC
OG0004654	daed|NP_608655.3|DMEL	LOC108092581|XP_017047714.1|DFIC
OG0004655	CG13601|NP_001262890.1|DMEL	LOC108087328|XP_017040148.1|DFIC
OG0004656	betaCOP|NP_523400.1|DMEL	LOC108088653|XP_017042069.1|DFIC
OG0004657	HHEX|NP_650938.2|DMEL	LOC108098482|XP_017056882.1|DFIC
OG0004658	CG6293|NP_649994.1|DMEL	LOC108087162|XP_017039884.1|DFIC
OG0004659	Sec13|NP_651977.1|DMEL	LOC108091685|XP_017046496.1|DFIC
OG0004660	CG7071|NP_651027.1|DMEL	LOC108099511|XP_017058563.1|DFIC
