Orthogroup	DMEL.longest_only	DMAU.longest_only
OG0006402	rtet|NP_524429.1|DMEL	LOC117142673|XP_033162697.1|DMAU
OG0006403	dmrt93B|NP_524428.1|DMEL	LOC117144661|XP_033165853.1|DMAU
OG0006404	Lk6|NP_651986.2|DMEL	LOC117145982|XP_033167781.1|DMAU
OG0006405	CG17687|NP_001368937.1|DMEL	LOC117141511|XP_033160892.1|DMAU
OG0006406	CG1951|NP_651655.1|DMEL	LOC117146032|XP_033167854.1|DMAU
OG0006407	CG1785|NP_572502.1|DMEL	LOC117148753|XP_033172235.1|DMAU
OG0006408	Peritrophin-A|NP_523418.1|DMEL	LOC117148576|XP_033171934.1|DMAU
OG0006409	p24-1|NP_572754.1|DMEL	LOC117148152|XP_033171275.1|DMAU
OG0006410	Ubc7|NP_524684.2|DMEL	LOC117147322|XP_033170064.1|DMAU
OG0006411	Lsm12a|NP_572777.2|DMEL	LOC117148067|XP_033171149.1|DMAU
OG0006412	amon|NP_477318.1|DMEL	LOC117144861|XP_033166156.1|DMAU
OG0006413	Yif1|NP_651498.1|DMEL	LOC117143058|XP_033163399.1|DMAU
OG0006414	CG8043|NP_649814.1|DMEL	LOC117143563|XP_033164198.1|DMAU
OG0006415	ZAP3|NP_001245607.1|DMEL	LOC117146383|XP_033168441.1|DMAU
OG0006416	Dok|NP_572391.1|DMEL	LOC117146966|XP_033169525.1|DMAU
OG0006417	Ts|NP_477367.1|DMEL	LOC117139340|XP_033157481.1|DMAU
OG0006418	CG13003|NP_001162779.1|DMEL	LOC117147964|XP_033171001.1|DMAU
OG0006419	CG11334|NP_651868.1|DMEL	LOC117144417|XP_033165449.1|DMAU
OG0006420	tst|NP_524465.1|DMEL	LOC117142587|XP_033162548.1|DMAU
OG0006421	CG7236|NP_608950.3|DMEL	LOC117149614|XP_033172694.1|DMAU
OG0006422	CG11147|NP_608954.1|DMEL	LOC117135526|XP_033151684.1|DMAU
OG0006423	Nop56|NP_651040.3|DMEL	LOC117142804|XP_033162903.1|DMAU
OG0006424	mats|NP_651041.3|DMEL	LOC117142806|XP_033162905.1|DMAU
OG0006425	CG13850|NP_651038.3|DMEL	LOC117144594|XP_033165765.1|DMAU
OG0006426	CG13855|NP_651037.1|DMEL	LOC117144593|XP_033165764.1|DMAU
OG0006427	Sce|NP_477509.1|DMEL	LOC117143437|XP_033164035.1|DMAU
OG0006428	hdly|NP_001097851.1|DMEL	LOC117142999|XP_033163248.1|DMAU
OG0006429	KrT95D|NP_524473.2|DMEL	LOC117142969|XP_033163206.1|DMAU
OG0006430	CG5059|NP_649239.1|DMEL	LOC117139043|XP_033157035.1|DMAU
OG0006431	Cad99C|NP_733314.1|DMEL	LOC117143341|XP_033163895.1|DMAU
OG0006432	cdi|NP_524401.2|DMEL	LOC117146108|XP_033167982.1|DMAU
OG0006433	Pli|NP_001097890.1|DMEL	LOC117142904|XP_033163077.1|DMAU
OG0006434	Hand|NP_609370.2|DMEL	LOC117135126|XP_033151040.1|DMAU
OG0006435	CG31064|NP_001287560.1|DMEL	LOC117143071|XP_033163423.1|DMAU
OG0006436	Rrp45|NP_573163.1|DMEL	LOC117147595|XP_033170435.1|DMAU
OG0006437	up|NP_001259522.1|DMEL	LOC117148672|XP_033172081.1|DMAU
OG0006438	CG13692|NP_608523.1|DMEL	LOC117145948|XP_033167725.1|DMAU
OG0006441	CG10280|NP_001246942.1|DMEL	LOC117143738|XP_033164439.1|DMAU
OG0006442	CG13634|NP_651285.1|DMEL	LOC117142593|XP_033162559.1|DMAU
OG0006443	CG1307|NP_649675.2|DMEL	LOC117145723|XP_033167363.1|DMAU
OG0006444	spn-A|NP_524583.1|DMEL	LOC117142773|XP_033162852.1|DMAU
OG0006445	tw|NP_569858.1|DMEL	LOC117148891|XP_033172486.1|DMAU
OG0006446	dan|NP_001262948.1|DMEL	LOC117143718|XP_033164407.1|DMAU
OG0006447	Bili|NP_651342.3|DMEL	LOC117144880|XP_033166182.1|DMAU
OG0006448	CG5515|NP_651227.2|DMEL	LOC117144544|XP_033165671.1|DMAU
OG0006449	CG13606|NP_001287498.1|DMEL	LOC117145220|XP_033166682.1|DMAU
OG0006450	Sgt|NP_609842.1|DMEL	LOC117139880|XP_033158438.1|DMAU
OG0006451	mei-P26|NP_001356936.1|DMEL	LOC117148741|XP_033172201.1|DMAU
OG0006452	CG11790|NP_651326.1|DMEL	LOC117143201|XP_033163635.1|DMAU
OG0006453	U4-U6-60K|NP_648990.1|DMEL	LOC117139316|XP_033157451.1|DMAU
OG0006454	CG3703|NP_569874.1|DMEL	LOC117146462|XP_033168584.1|DMAU
OG0006455	cpx|NP_001262248.1|DMEL	LOC117145917|XP_033167663.1|DMAU
OG0006456	Vps24|NP_649451.1|DMEL	LOC117145916|XP_033167662.1|DMAU
OG0006457	CG9799|NP_650284.2|DMEL	LOC117144291|XP_033165285.1|DMAU
OG0006458	eEF1delta|NP_609361.1|DMEL	LOC117147891|XP_033170881.1|DMAU
OG0006459	CG5346|NP_651058.1|DMEL	LOC117143374|XP_033163941.1|DMAU
OG0006460	SMC1|NP_651211.2|DMEL	LOC117142343|XP_033162151.1|DMAU
OG0006461	CG3337|NP_650957.1|DMEL	LOC117145701|XP_033167333.1|DMAU
OG0006462	prt|NP_001097887.1|DMEL	LOC117144820|XP_033166093.1|DMAU
OG0006463	CG6118|NP_001097806.1|DMEL	LOC117145867|XP_033167580.1|DMAU
OG0006464	CG5910|NP_649226.1|DMEL	LOC117140497|XP_033159352.1|DMAU
OG0006465	PIG-K|NP_569968.2|DMEL	LOC117148706|XP_033172142.1|DMAU
OG0006466	HLH3B|NP_525055.1|DMEL	LOC117147843|XP_033170797.1|DMAU
OG0006467	ChT|NP_650743.1|DMEL	LOC117145055|XP_033166456.1|DMAU
OG0006468	mRpS24|NP_524476.1|DMEL	LOC117142563|XP_033162506.1|DMAU
OG0006469	parvin|NP_608352.2|DMEL	LOC117147571|XP_033170407.1|DMAU
OG0006470	IleRS-m|NP_648837.2|DMEL	LOC117140298|XP_033159033.1|DMAU
OG0006471	GatB|NP_651217.2|DMEL	LOC117143685|XP_033164362.1|DMAU
OG0006472	CG13607|NP_651215.1|DMEL	LOC117143684|XP_033164361.1|DMAU
OG0006473	Zasp67|NP_648358.2|DMEL	LOC117140771|XP_033159745.1|DMAU
OG0006474	CG15617|NP_611151.1|DMEL	LOC117135460|XP_033151545.1|DMAU
OG0006475	SmD2|NP_649645.1|DMEL	LOC117143660|XP_033164332.1|DMAU
OG0006476	xit|NP_572355.1|DMEL	LOC117147149|XP_033169821.1|DMAU
OG0006477	Ilp7|NP_570070.1|DMEL	LOC117147672|XP_033170539.1|DMAU
OG0006478	AP-1sigma|NP_651198.1|DMEL	LOC117144216|XP_033165159.1|DMAU
OG0006479	CG31140|NP_001262893.1|DMEL	LOC117143266|XP_033163729.1|DMAU
OG0006480	TTLL12|NP_610325.1|DMEL	LOC117138479|XP_033156499.1|DMAU
OG0006481	Ada1-1|NP_723707.1|DMEL, Ada1-2|NP_723703.1|DMEL	LOC117149441|XP_033172667.1|DMAU
OG0006482	yem|NP_001263054.1|DMEL	LOC117142979|XP_033163222.1|DMAU
OG0006483	CG11069|NP_651307.2|DMEL	LOC117144152|XP_033165075.1|DMAU
OG0006484	CG13643|NP_001262937.1|DMEL	LOC117144151|XP_033165073.1|DMAU
OG0006485	nac|NP_649782.1|DMEL	LOC117143863|XP_033164620.1|DMAU
OG0006486	TkR86C|NP_001097741.1|DMEL	LOC117143367|XP_033163933.1|DMAU
OG0006487	TAF1B|NP_649982.1|DMEL	LOC117146039|XP_033167867.1|DMAU
OG0006488	CG42553|NP_612060.2|DMEL	LOC117141312|XP_033160589.1|DMAU
OG0006489	Inx3|NP_524730.1|DMEL	LOC117144538|XP_033165662.1|DMAU
OG0006490	RhoGAP93B|NP_650939.2|DMEL	LOC117142998|XP_033163247.1|DMAU
OG0006491	tos|NP_477145.1|DMEL	LOC117150902|XP_033173936.1|DMAU
OG0006492	CG11000|NP_001097690.1|DMEL	LOC117143024|XP_033163297.1|DMAU
OG0006493	Fim|NP_728074.1|DMEL	LOC117147068|XP_033169719.1|DMAU
OG0006494	Top1|NP_511161.2|DMEL	LOC117147198|XP_033169893.1|DMAU
OG0006495	CG33172|NP_788911.2|DMEL	LOC117146746|XP_033169113.1|DMAU
OG0006496	Tsc1|NP_477415.1|DMEL	LOC117143683|XP_033164359.1|DMAU
OG0006497	Paip2|NP_524334.1|DMEL	LOC117144319|XP_033165322.1|DMAU
OG0006498	CG7381|NP_650242.1|DMEL	LOC117142626|XP_033162619.1|DMAU
OG0006499	CG34347|NP_001368952.1|DMEL	LOC117144596|XP_033165767.1|DMAU
OG0006500	CG4957|NP_609366.2|DMEL	LOC117135223|XP_033151230.1|DMAU
OG0006501	Tpi|NP_788764.1|DMEL	LOC117143076|XP_033163433.1|DMAU
OG0006502	CG31030|NP_001036775.1|DMEL	LOC117143969|XP_033164796.1|DMAU
OG0006503	Mlc2|NP_524586.1|DMEL	LOC117143422|XP_033164016.1|DMAU
OG0006504	CG1983|NP_651776.2|DMEL	LOC117143420|XP_033164014.1|DMAU
OG0006505	Rnb|NP_651726.1|DMEL	LOC117145747|XP_033167400.1|DMAU
OG0006506	CG32022|NP_729403.1|DMEL	LOC117139472|XP_033157681.1|DMAU
OG0006507	Lgr1|NP_524393.2|DMEL	LOC117145203|XP_033166657.1|DMAU
OG0006508	TyrRII|NP_650651.1|DMEL	LOC117143707|XP_033164395.1|DMAU
OG0006509	CG1504|NP_608382.2|DMEL	LOC117148173|XP_033171333.1|DMAU
OG0006510	cwo|NP_524775.1|DMEL	LOC117142430|XP_033162281.1|DMAU
OG0006511	CG31342|NP_001097763.1|DMEL	LOC117142692|XP_033162739.1|DMAU
OG0006512	Nep4|NP_650904.3|DMEL	LOC117144914|XP_033166249.1|DMAU
OG0006513	CtBP|NP_001262522.1|DMEL	LOC117144912|XP_033166240.1|DMAU
OG0006514	EMC6|NP_651320.1|DMEL	LOC117143208|XP_033163646.1|DMAU
OG0006515	CG6005|NP_650771.1|DMEL	LOC117143105|XP_033163478.1|DMAU
OG0006516	CG13627|NP_651279.1|DMEL	LOC117146019|XP_033167840.1|DMAU
OG0006517	Ppox|NP_651278.2|DMEL	LOC117142836|XP_033162959.1|DMAU
OG0006518	slo|NP_001262924.1|DMEL	LOC117143036|XP_033163328.1|DMAU
OG0006519	CG31126|NP_733027.2|DMEL	LOC117142837|XP_033162960.1|DMAU
OG0006520	CG7920|NP_651762.1|DMEL	LOC117142541|XP_033162480.1|DMAU
OG0006521	MetRS-m|NP_650348.1|DMEL	LOC117143995|XP_033164833.1|DMAU
OG0006522	Tace|NP_733334.1|DMEL	LOC117142540|XP_033162479.1|DMAU
OG0006523	Trs33|NP_650450.1|DMEL	LOC117143279|XP_033163749.1|DMAU
OG0006524	CG11070|NP_609060.1|DMEL	LOC117146352|XP_033168397.1|DMAU
OG0006525	kek5|NP_573382.1|DMEL	LOC117147416|XP_033170185.1|DMAU
OG0006526	Osi16|NP_731065.1|DMEL	LOC117145897|XP_033167639.1|DMAU
OG0006527	Osi15|NP_649636.1|DMEL	LOC117144702|XP_033165921.1|DMAU
OG0006528	Osi14|NP_649635.1|DMEL	LOC117143650|XP_033164321.1|DMAU
OG0006529	CG15594|NP_731062.1|DMEL	LOC117144077|XP_033164978.1|DMAU
OG0006530	Osi12|NP_649631.1|DMEL	LOC117145102|XP_033166513.1|DMAU
OG0006531	Osi8|NP_649627.1|DMEL	LOC117143561|XP_033164195.1|DMAU
OG0006532	Osi24|NP_649620.2|DMEL	LOC117144473|XP_033165536.1|DMAU
OG0006533	Loxl2|NP_523806.2|DMEL	LOC117136684|XP_033153586.1|DMAU
OG0006534	Trax|NP_732021.2|DMEL	LOC117145550|XP_033167138.1|DMAU
OG0006535	Atg6|NP_651209.1|DMEL	LOC117145951|XP_033167727.1|DMAU
OG0006536	disp|NP_524734.2|DMEL	LOC117142901|XP_033163073.1|DMAU
OG0006537	IntS12|NP_651507.1|DMEL	LOC117144974|XP_033166330.1|DMAU
OG0006538	side|NP_001247334.1|DMEL	LOC117142929|XP_033163118.1|DMAU
OG0006539	CG31051|NP_001263037.1|DMEL	LOC117142667|XP_033162692.1|DMAU
OG0006540	CG31431|NP_732672.1|DMEL	LOC117143162|XP_033163564.1|DMAU
OG0006541	CG11899|NP_652046.1|DMEL	LOC117144124|XP_033165038.1|DMAU
OG0006542	Mesh1|NP_651682.1|DMEL	LOC117144126|XP_033165041.1|DMAU
OG0006543	CG5521|NP_001163748.1|DMEL	LOC117142580|XP_033162540.1|DMAU
OG0006544	Cortactin|NP_524426.2|DMEL	LOC117146111|XP_033167987.1|DMAU
OG0006545	CG13365|NP_569849.1|DMEL	LOC117148888|XP_033172484.1|DMAU
OG0006546	sav|NP_788721.1|DMEL	LOC117142261|XP_033162015.1|DMAU
OG0006547	puf|NP_001262923.1|DMEL	LOC117142279|XP_033162051.1|DMAU
OG0006548	CG33977|NP_001034051.1|DMEL	LOC117143133|XP_033163516.1|DMAU
OG0006549	CG17565|NP_650540.1|DMEL	LOC117144940|XP_033166285.1|DMAU
OG0006550	CycG|NP_524609.2|DMEL	LOC117143755|XP_033164459.1|DMAU
OG0006551	phm|NP_573319.1|DMEL	LOC117147391|XP_033170151.1|DMAU
OG0006552	fu|NP_477499.1|DMEL	LOC117147555|XP_033170388.1|DMAU
OG0006553	CG5880|NP_651539.3|DMEL	LOC117145112|XP_033166523.1|DMAU
OG0006554	CG16791|NP_650967.2|DMEL	LOC117145567|XP_033167162.1|DMAU
OG0006555	DhpD|NP_649439.1|DMEL	LOC117144068|XP_033164968.1|DMAU
OG0006556	CG31469|NP_731853.2|DMEL	LOC117142753|XP_033162825.1|DMAU
OG0006557	CG5270|NP_731570.2|DMEL	LOC117145330|XP_033166826.1|DMAU
OG0006558	CG4467|NP_001036747.1|DMEL	LOC117144521|XP_033165631.1|DMAU
OG0006559	CG8500|NP_649948.1|DMEL	LOC117146057|XP_033167888.1|DMAU
OG0006560	CG7834|NP_651727.1|DMEL	LOC117145756|XP_033167412.1|DMAU
OG0006561	CG7789|NP_651728.1|DMEL	LOC117145755|XP_033167411.1|DMAU
OG0006562	Ser|NP_524527.3|DMEL	LOC117142782|XP_033162864.1|DMAU
OG0006563	CG33098|NP_788657.1|DMEL	LOC117142875|XP_033163033.1|DMAU
OG0006564	GstD11|NP_001138040.1|DMEL	LOC117145136|XP_033166548.1|DMAU
OG0006565	Cad89D|NP_650554.3|DMEL	LOC117143709|XP_033164399.1|DMAU
OG0006566	l_3_L1231|NP_650379.1|DMEL	LOC117142717|XP_033162768.1|DMAU
OG0006567	ATPsynCF6|NP_477194.1|DMEL	LOC117145537|XP_033167123.1|DMAU
OG0006568	DNApol-epsilon255|NP_524462.2|DMEL	LOC117145533|XP_033167118.1|DMAU
OG0006569	DNApol-epsilon58|NP_647995.1|DMEL	LOC117141399|XP_033160709.1|DMAU
OG0006570	Hph|NP_730906.1|DMEL	LOC117143408|XP_033163993.1|DMAU
OG0006571	Dph5|NP_524452.4|DMEL	LOC117143145|XP_033163532.1|DMAU
OG0006572	mRpL37|NP_524306.3|DMEL	LOC117145080|XP_033166488.1|DMAU
OG0006573	Neurochondrin|NP_649658.1|DMEL	LOC117144884|XP_033166186.1|DMAU
OG0006574	Rfx|NP_001247023.2|DMEL	LOC117143831|XP_033164567.1|DMAU
OG0006575	Spase12|NP_788760.1|DMEL	LOC117145386|XP_033166910.1|DMAU
OG0006576	HDAC11|NP_733048.1|DMEL	LOC117142895|XP_033163065.1|DMAU
OG0006577	mRpL1|NP_524275.1|DMEL	LOC117143862|XP_033164619.1|DMAU
OG0006578	Nct|NP_001262932.1|DMEL	LOC117142894|XP_033163062.1|DMAU
OG0006579	Uba4|NP_609240.2|DMEL	LOC117150965|XP_033174036.1|DMAU
OG0006580	CG5292|NP_650610.1|DMEL	LOC117143771|XP_033164491.1|DMAU
OG0006581	CG1113|NP_649522.1|DMEL	LOC117145097|XP_033166507.1|DMAU
OG0006582	CG7523|NP_650643.2|DMEL	LOC117142339|XP_033162147.1|DMAU
OG0006583	Sur-8|NP_001262665.1|DMEL	LOC117144184|XP_033165122.1|DMAU
OG0006584	CG12795|NP_001097074.1|DMEL	LOC117150342|XP_033173080.1|DMAU
OG0006585	CG43394|NP_001245938.1|DMEL	LOC117150302|XP_033173016.1|DMAU
OG0006586	CG15525|NP_651757.1|DMEL	LOC117142546|XP_033162487.1|DMAU
OG0006587	Sas-6|NP_651756.1|DMEL	LOC117142542|XP_033162481.1|DMAU
OG0006588	Abd-B|NP_524896.2|DMEL	LOC117142366|XP_033162184.1|DMAU
OG0006589	Scr|NP_001368995.1|DMEL	LOC117144860|XP_033166154.1|DMAU
OG0006590	Dfd|NP_477201.1|DMEL	LOC117144209|XP_033165150.1|DMAU
OG0006591	chb|NP_524651.2|DMEL	LOC117140509|XP_033159373.1|DMAU
OG0006592	CG11722|NP_649970.1|DMEL	LOC117143224|XP_033163664.1|DMAU
OG0006593	CG3909|NP_649969.1|DMEL	LOC117143222|XP_033163662.1|DMAU
OG0006594	CG3408|NP_648328.1|DMEL	LOC117142075|XP_033161845.1|DMAU
OG0006595	Asph|NP_001261020.1|DMEL	LOC117135933|XP_033152397.1|DMAU
OG0006596	sano|NP_001286595.1|DMEL	LOC117138701|XP_033156851.1|DMAU
OG0006597	dos|NP_523890.2|DMEL	LOC117139180|XP_033157240.1|DMAU
OG0006598	CG31717|NP_723543.1|DMEL	LOC117138745|XP_033156855.1|DMAU
OG0006599	CG6310|NP_648429.2|DMEL	LOC117139967|XP_033158559.1|DMAU
OG0006600	lqf|NP_729266.2|DMEL	LOC117139355|XP_033157494.1|DMAU
OG0006601	ND-SGDH|NP_652042.1|DMEL	LOC117141266|XP_033160526.1|DMAU
OG0006602	Atg12|NP_648551.3|DMEL	LOC117141267|XP_033160527.1|DMAU
OG0006603	CG5645|NP_648550.1|DMEL	LOC117140155|XP_033158819.1|DMAU
OG0006604	CG5895|NP_648828.3|DMEL	LOC117141662|XP_033161143.1|DMAU
OG0006605	CG4660|NP_572293.1|DMEL	LOC117148154|XP_033171278.1|DMAU
OG0006606	ndl|NP_523947.2|DMEL	LOC117141973|XP_033161663.1|DMAU
OG0006607	tna|NP_001368945.1|DMEL	LOC117141430|XP_033160760.1|DMAU
OG0006608	CG1161|NP_649528.2|DMEL	LOC117145072|XP_033166479.1|DMAU
OG0006609	Atg13|NP_649796.1|DMEL	LOC117144122|XP_033165035.1|DMAU
OG0006610	Taf4|NP_001137958.1|DMEL	LOC117140297|XP_033159024.1|DMAU
OG0006611	CG13937|NP_728689.2|DMEL	LOC117140962|XP_033160073.1|DMAU
OG0006612	Aprt|NP_476637.1|DMEL	LOC117141421|XP_033160740.1|DMAU
OG0006613	Tmhs|NP_647674.1|DMEL	LOC117140629|XP_033159540.1|DMAU
OG0006614	dsb|NP_001097477.1|DMEL	LOC117141341|XP_033160635.1|DMAU
OG0006615	CG5687|NP_647678.3|DMEL	LOC117141056|XP_033160234.1|DMAU
OG0006616	dally|NP_523983.1|DMEL	LOC117139260|XP_033157369.1|DMAU
OG0006617	Ndfip|NP_730291.1|DMEL	LOC117140052|XP_033158680.1|DMAU
OG0006618	I-2|NP_001097564.1|DMEL	LOC117140906|XP_033159967.1|DMAU
OG0006619	CG2034|NP_647704.1|DMEL	LOC117141764|XP_033161284.1|DMAU
OG0006620	ecd|NP_647707.1|DMEL	LOC117141762|XP_033161280.1|DMAU
OG0006621	CG14830|NP_648095.2|DMEL	LOC117140367|XP_033159119.1|DMAU
OG0006622	Sf3b3|NP_728546.1|DMEL	LOC117139604|XP_033157929.1|DMAU
OG0006623	emc|NP_523876.2|DMEL	LOC117139933|XP_033158510.1|DMAU
OG0006624	Tdc2|NP_724489.1|DMEL	LOC117136169|XP_033152802.1|DMAU
OG0006625	Rpp25|NP_724490.1|DMEL	LOC117136177|XP_033152810.1|DMAU
OG0006626	CG7791|NP_610183.1|DMEL	LOC117137175|XP_033154380.1|DMAU
OG0006627	Cul4|NP_610352.2|DMEL	LOC117137985|XP_033155658.1|DMAU
OG0006628	Asap|NP_001014504.1|DMEL	LOC117137984|XP_033155653.1|DMAU
OG0006629	CG9346|NP_611535.1|DMEL	LOC117135754|XP_033152101.1|DMAU
OG0006630	CG13203|NP_610680.2|DMEL	LOC117137793|XP_033155347.1|DMAU
OG0006631	Srp9|NP_648163.1|DMEL	LOC117139377|XP_033157526.1|DMAU
OG0006632	ClC-b|NP_610798.1|DMEL	LOC117136845|XP_033153829.1|DMAU
OG0006633	CG13920|NP_647639.1|DMEL	LOC117142122|XP_033161909.1|DMAU
OG0006634	CG3862|NP_608550.1|DMEL	LOC117138418|XP_033156410.1|DMAU
OG0006635	mRpL48|NP_608613.1|DMEL	LOC117135573|XP_033151827.1|DMAU
OG0006636	ND-B18|NP_572993.1|DMEL	LOC117147346|XP_033170096.1|DMAU
OG0006637	CG8270|NP_648047.2|DMEL	LOC117139796|XP_033158302.1|DMAU
OG0006638	Cog6|NP_724783.1|DMEL	LOC117138071|XP_033155786.1|DMAU
OG0006639	Pkn|NP_001097237.1|DMEL	LOC117138001|XP_033155693.1|DMAU
OG0006640	CG2906|NP_001097225.1|DMEL	LOC117138270|XP_033156128.1|DMAU
OG0006641	Mef2|NP_001260842.1|DMEL	LOC117137374|XP_033154669.1|DMAU
OG0006642	nahoda|NP_523815.2|DMEL	LOC117135909|XP_033152366.1|DMAU
OG0006643	HSPC300|NP_726400.1|DMEL	LOC117136241|XP_033152917.1|DMAU
OG0006644	CG7600|NP_648453.1|DMEL	LOC117139293|XP_033157415.1|DMAU
OG0006645	cyst|NP_001260588.1|DMEL	LOC117135267|XP_033151315.1|DMAU
OG0006646	Zip48C|NP_610712.1|DMEL	LOC117136262|XP_033152971.1|DMAU
OG0006647	CG15080|NP_611374.1|DMEL	LOC117135937|XP_033152408.1|DMAU
OG0006648	CNMa|NP_647669.2|DMEL	LOC117140185|XP_033158852.1|DMAU
OG0006649	CG34045|NP_001033961.2|DMEL	LOC117136150|XP_033152758.1|DMAU
OG0006650	Epac|NP_001097202.2|DMEL	LOC117136363|XP_033153125.1|DMAU
OG0006651	skd|NP_730591.2|DMEL	LOC117141666|XP_033161146.1|DMAU
OG0006652	CG32075|NP_648428.1|DMEL	LOC117139869|XP_033158416.1|DMAU
OG0006653	Spn|NP_001246578.1|DMEL	LOC117141989|XP_033161708.1|DMAU
OG0006654	Rev1|NP_612047.1|DMEL	LOC117139915|XP_033158488.1|DMAU
OG0006655	gry|NP_647785.3|DMEL	LOC117141270|XP_033160531.1|DMAU
OG0006656	Src64B|NP_001286937.1|DMEL	LOC117139331|XP_033157468.1|DMAU
OG0006657	galla-1|NP_611509.1|DMEL	LOC117137632|XP_033155055.1|DMAU
OG0006658	dib|NP_524810.2|DMEL	LOC117139602|XP_033157926.1|DMAU
OG0006659	CG1136|NP_647853.1|DMEL	LOC117141260|XP_033160521.1|DMAU
OG0006660	l_3_mbn|NP_729143.2|DMEL	LOC117140969|XP_033160089.1|DMAU
OG0006661	fmt|NP_001261470.1|DMEL	LOC117139166|XP_033157216.1|DMAU
OG0006662	Vps29|NP_608575.1|DMEL	LOC117135235|XP_033151248.1|DMAU
OG0006663	ple|NP_476898.1|DMEL	LOC117141000|XP_033160142.1|DMAU
OG0006664	AP-2mu|NP_732744.1|DMEL	LOC117143188|XP_033163614.1|DMAU
OG0006665	CG1233|NP_612034.1|DMEL	LOC117139609|XP_033157939.1|DMAU
OG0006666	CG33786|NP_001027444.1|DMEL	LOC117137150|XP_033154351.1|DMAU
OG0006667	CG3634|NP_649260.1|DMEL	LOC117139018|XP_033157003.1|DMAU
OG0006668	Hey|NP_523657.1|DMEL	LOC117136666|XP_033153557.1|DMAU
OG0006669	BBS1|NP_648080.1|DMEL	LOC117141602|XP_033161009.1|DMAU
OG0006670	Acbp2|NP_729218.1|DMEL	LOC117141551|XP_033160947.1|DMAU
OG0006671	melt|NP_523953.2|DMEL	LOC117142036|XP_033161793.1|DMAU
OG0006672	rhea|NP_648238.1|DMEL	LOC117141423|XP_033160743.1|DMAU
OG0006673	Prpk|NP_647948.1|DMEL	LOC117139246|XP_033157350.1|DMAU
OG0006674	CG12038|NP_995949.1|DMEL	LOC117141249|XP_033160506.1|DMAU
OG0006675	RfC4|NP_523915.1|DMEL	LOC117141963|XP_033161651.1|DMAU
OG0006676	bc10|NP_647972.1|DMEL	LOC117139509|XP_033157756.1|DMAU
OG0006677	Culd|NP_729364.1|DMEL	LOC117141867|XP_033161439.1|DMAU
OG0006678	CG4186|NP_652281.1|DMEL	LOC117138963|XP_033156897.1|DMAU
OG0006679	Snup|NP_001137877.1|DMEL	LOC117139713|XP_033158121.1|DMAU
OG0006680	CG31036|NP_733329.1|DMEL	LOC117143361|XP_033163924.1|DMAU
OG0006681	corn|NP_729220.2|DMEL	LOC117142035|XP_033161791.1|DMAU
OG0006682	Bre1|NP_647989.2|DMEL	LOC117139947|XP_033158526.1|DMAU
OG0006683	Tektin-C|NP_523940.2|DMEL	LOC117141659|XP_033161140.1|DMAU
OG0006684	GAPcenA|NP_001097549.1|DMEL	LOC117141866|XP_033161438.1|DMAU
OG0006685	Lsm11|NP_610522.1|DMEL	LOC117135804|XP_033152194.1|DMAU
OG0006686	tow|NP_001261489.1|DMEL	LOC117141316|XP_033160593.1|DMAU
OG0006687	Cyp308a1|NP_573320.1|DMEL	LOC117147776|XP_033170703.1|DMAU
OG0006688	loj|NP_729140.2|DMEL	LOC117141298|XP_033160567.1|DMAU
OG0006689	RabX5|NP_647644.2|DMEL	LOC117140572|XP_033159463.1|DMAU
OG0006690	CG18622|NP_650579.1|DMEL	LOC117143887|XP_033164676.1|DMAU
OG0006691	CG32099|NP_729788.1|DMEL	LOC117139263|XP_033157374.1|DMAU
OG0006692	Vta1|NP_647640.1|DMEL	LOC117142115|XP_033161902.1|DMAU
OG0006693	Jafrac2|NP_525002.1|DMEL	LOC117139521|XP_033157772.1|DMAU
OG0006694	Vinc|NP_476820.1|DMEL	LOC117146781|XP_033169196.1|DMAU
OG0006695	CG32354|NP_729380.1|DMEL	LOC117140873|XP_033159907.1|DMAU
OG0006696	tctn|NP_608998.2|DMEL	LOC117150699|XP_033173601.1|DMAU
OG0006697	CG3529|NP_648315.1|DMEL	LOC117140439|XP_033159253.1|DMAU
OG0006698	Syx8|NP_524113.1|DMEL	LOC117139793|XP_033158299.1|DMAU
OG0006699	Cht7|NP_647768.3|DMEL	LOC117140370|XP_033159126.1|DMAU
OG0006700	CG32040|NP_729470.1|DMEL	LOC117140002|XP_033158604.1|DMAU
OG0006701	Elp2|NP_610600.1|DMEL	LOC117135609|XP_033151861.1|DMAU
OG0006702	miple1|NP_612022.1|DMEL	LOC117141640|XP_033161086.1|DMAU
OG0006703	TSG101|NP_524120.1|DMEL	LOC117140980|XP_033160119.1|DMAU
OG0006704	kud|NP_648925.1|DMEL	LOC117140981|XP_033160120.1|DMAU
OG0006705	CG13743|NP_610444.2|DMEL	LOC117136841|XP_033153813.1|DMAU
OG0006706	Reg-5|NP_477173.1|DMEL	LOC117138061|XP_033155776.1|DMAU
OG0006707	Alg3|NP_523829.2|DMEL	LOC117136044|XP_033152574.1|DMAU
OG0006708	Pstk|NP_608329.1|DMEL	LOC117147976|XP_033171017.1|DMAU
OG0006709	CG1824|NP_572810.1|DMEL	LOC117147859|XP_033170825.1|DMAU
OG0006710	MCU|NP_001246647.1|DMEL	LOC117141976|XP_033161666.1|DMAU
OG0006711	jv|NP_001246649.1|DMEL	LOC117141974|XP_033161664.1|DMAU
