Orthogroup	DMEL.longest_only	DMIR.longest_only
OG0003353	Fas1|NP_001097814.1|DMEL	LOC108156145|XP_033244555.1|DMIR
OG0003354	Sap-r|NP_524597.1|DMEL	LOC108155506|XP_017141835.1|DMIR
OG0003355	CG42450|NP_001259691.1|DMEL	LOC108158553|XP_017146469.1|DMIR
OG0003356	CG2258|NP_572439.1|DMEL	LOC108163128|XP_017153732.1|DMIR
OG0003357	CG10347|NP_572755.1|DMEL	LOC108159197|XP_017147752.1|DMIR
OG0003358	CG5110|NP_609843.1|DMEL	LOC108163138|XP_017153740.1|DMIR
OG0003359	CG4928|NP_573179.1|DMEL	LOC108152392|XP_017137178.1|DMIR
OG0003360	hiw|NP_511159.3|DMEL	LOC108154658|XP_017140487.1|DMIR
OG0003361	mei-W68|NP_995901.1|DMEL	LOC117188140|XP_033247418.1|DMIR, LOC108158659|XP_017146645.2|DMIR
OG0003362	Acf|NP_536734.2|DMEL	LOC108155342|XP_017141586.1|DMIR
OG0003363	CG7956|NP_001036740.2|DMEL	LOC108156336|XP_017143222.1|DMIR
OG0003364	Timp|NP_731461.1|DMEL	LOC108157330|XP_017144835.1|DMIR
OG0003365	Cerk|NP_730923.1|DMEL	LOC108157079|XP_017144404.1|DMIR
OG0003366	Sgf11|NP_001097638.1|DMEL	LOC108151638|XP_033243144.1|DMIR
OG0003367	Max|NP_649097.1|DMEL	LOC108151964|XP_017136395.1|DMIR
OG0003368	Aldh7A1|NP_649099.1|DMEL	LOC108151959|XP_017136387.1|DMIR
OG0003369	gfzf|NP_001262335.1|DMEL	LOC108155740|XP_017142246.1|DMIR
OG0003370	CG9471|NP_001097729.1|DMEL	LOC108156553|XP_017143562.1|DMIR
OG0003371	Syx16|NP_523420.1|DMEL	LOC108153110|XP_017138388.1|DMIR
OG0003372	St4|NP_610918.1|DMEL	LOC117193909|XP_033254474.1|DMIR, LOC108158524|XP_017146393.1|DMIR
OG0003373	sad|NP_650123.1|DMEL	LOC108156856|XP_017144070.1|DMIR
OG0003374	Tomosyn|NP_001162735.1|DMEL	LOC108152347|XP_017137100.1|DMIR
OG0003375	stumps|NP_731923.2|DMEL	LOC108156302|XP_017143175.1|DMIR
OG0003376	pont|NP_652608.1|DMEL	LOC108155747|XP_017142265.1|DMIR
OG0003377	CG42795|NP_001287272.1|DMEL	LOC108156564|XP_017143581.2|DMIR
OG0003378	CG12259|NP_651595.1|DMEL	LOC108157048|XP_017144354.1|DMIR
OG0003379	Rpn7|NP_651048.1|DMEL	LOC108155401|XP_017141687.1|DMIR
OG0003380	CG13857|NP_651035.1|DMEL	LOC108155202|XP_017141365.1|DMIR
OG0003381	YL-1|NP_609475.1|DMEL	LOC108156742|XP_017143892.1|DMIR
OG0003382	tau|NP_733224.2|DMEL	LOC108156648|XP_017143739.1|DMIR
OG0003383	sage|NP_524287.1|DMEL	LOC108155293|XP_017141497.1|DMIR
OG0003384	U2af38|NP_477208.1|DMEL	LOC108163798|XP_017154777.1|DMIR
OG0003385	DNApol-iota|NP_649772.1|DMEL	LOC108156203|XP_017143025.1|DMIR
OG0003386	CG7006|NP_651296.1|DMEL	LOC108155170|XP_017141326.1|DMIR
OG0003387	CROT|NP_001334704.1|DMEL	LOC108155278|XP_017141474.1|DMIR
OG0003388	CG13004|NP_001245721.1|DMEL	LOC108153304|XP_017138697.1|DMIR
OG0003389	CG3663|NP_611952.1|DMEL	LOC108160789|XP_017150485.1|DMIR
OG0003390	CG6013|NP_650777.1|DMEL	LOC108157472|XP_017145040.1|DMIR
OG0003391	Brf|NP_650616.2|DMEL	LOC108155173|XP_017141331.1|DMIR
OG0003392	CG10340|NP_650565.2|DMEL	LOC108156441|XP_017143389.1|DMIR
OG0003393	Trc8|NP_996303.1|DMEL	LOC108156393|XP_017143300.1|DMIR
OG0003394	bap|NP_732637.1|DMEL	LOC108154285|XP_017140024.1|DMIR
OG0003395	C15|NP_476873.2|DMEL	LOC108157369|XP_017144883.1|DMIR
OG0003396	htt|NP_651629.1|DMEL	LOC108155943|XP_017142595.1|DMIR
OG0003397	lmd|NP_732811.1|DMEL	LOC108154185|XP_017139849.2|DMIR
OG0003398	tex|NP_649784.1|DMEL	LOC108155804|XP_017142374.1|DMIR
OG0003399	CG11920|NP_651335.2|DMEL	LOC108156283|XP_017143147.1|DMIR
OG0003400	CG13654|NP_651350.2|DMEL	LOC108156266|XP_017143120.1|DMIR
OG0003401	SKIP|NP_001262827.1|DMEL	LOC108154760|XP_017140624.1|DMIR
OG0003402	CG13407|NP_651009.1|DMEL	LOC108153955|XP_033244120.1|DMIR
OG0003403	Nurf-38|NP_523849.3|DMEL	LOC108160076|XP_017149324.2|DMIR
OG0003404	CG14367|NP_650305.1|DMEL	LOC108154406|XP_017140166.1|DMIR
OG0003405	mms4|NP_610611.1|DMEL	LOC108160245|XP_017149594.1|DMIR
OG0003406	RpL4|NP_524538.2|DMEL	LOC108155094|XP_017141208.1|DMIR
OG0003407	BCAS2|NP_651596.1|DMEL	LOC108155095|XP_017141209.1|DMIR
OG0003408	Rrp6|NP_001097795.1|DMEL	LOC108155376|XP_017141637.2|DMIR
OG0003409	Mitofilin|NP_001262819.1|DMEL	LOC108156090|XP_033244481.1|DMIR
OG0003410	Sar1|NP_732717.1|DMEL	LOC108156608|XP_017143641.1|DMIR
OG0003411	mtSSB|NP_536744.2|DMEL	LOC108156136|XP_017142937.1|DMIR
OG0003412	Cpsf100|NP_651658.1|DMEL	LOC108156464|XP_017143416.1|DMIR
OG0003413	CG9766|NP_001097672.1|DMEL	LOC108156806|XP_033245641.1|DMIR
OG0003414	CG4914|NP_648711.1|DMEL	LOC108151132|XP_017135045.1|DMIR
OG0003415	CG15890|NP_572968.1|DMEL	LOC108164902|XP_017156359.1|DMIR
OG0003416	ppan|NP_476979.1|DMEL	LOC108155682|XP_017142140.1|DMIR
OG0003417	Hmgcr|NP_732900.1|DMEL	LOC108154668|XP_017140495.1|DMIR
OG0003418	Vha55|NP_476908.1|DMEL	LOC108154863|XP_017140778.1|DMIR
OG0003419	e|NP_524431.2|DMEL	LOC108156356|XP_017143247.1|DMIR
OG0003420	Nelf-A|NP_001262804.1|DMEL	LOC108156355|XP_017143245.1|DMIR
OG0003421	CG14516|NP_651674.3|DMEL	LOC108154727|XP_017140579.1|DMIR
OG0003422	CG14512|NP_651673.1|DMEL	LOC108154737|XP_017140594.1|DMIR
OG0003423	CG4975|NP_001137694.1|DMEL	LOC117192739|XP_033253378.1|DMIR, LOC108159704|XP_017148708.1|DMIR
OG0003424	CG5854|NP_651196.1|DMEL	LOC108156251|XP_017143090.1|DMIR
OG0003425	RpI12|NP_524439.1|DMEL	LOC108155549|XP_017141917.1|DMIR
OG0003426	Mekk1|NP_732373.1|DMEL	LOC108156359|XP_017143250.2|DMIR
OG0003427	CG7706|NP_650742.2|DMEL	LOC108155712|XP_017142197.1|DMIR
OG0003428	Cln3|NP_649011.1|DMEL	LOC108153660|XP_017139258.1|DMIR
OG0003429	mRpL43|NP_523828.1|DMEL	LOC108158685|XP_017146707.1|DMIR, LOC117193110|XP_033253724.1|DMIR
OG0003430	ci|NP_524617.3|DMEL	LOC108164453|XP_017155661.1|DMIR
OG0003431	tacc|NP_001189169.1|DMEL	LOC108156146|XP_017142956.1|DMIR
OG0003432	CHORD|NP_651226.1|DMEL	LOC108154704|XP_017140544.1|DMIR
OG0003433	Zip99C|NP_733319.1|DMEL	LOC108156562|XP_017143574.1|DMIR
OG0003434	CG11655|NP_573024.1|DMEL	LOC108155947|XP_017142604.1|DMIR
OG0003435	Ets97D|NP_001263000.1|DMEL	LOC108156046|XP_017142808.1|DMIR
OG0003436	elm|NP_649568.1|DMEL	LOC108155481|XP_017141793.1|DMIR
OG0003437	Sec23|NP_001246932.1|DMEL	LOC108155478|XP_017141790.1|DMIR
OG0003438	MED27|NP_649569.1|DMEL	LOC108156669|XP_017143781.1|DMIR
OG0003439	TBC1d7|NP_651223.2|DMEL	LOC108155920|XP_017142560.1|DMIR
OG0003440	heph|NP_001247399.1|DMEL	LOC108155027|XP_033244447.1|DMIR
OG0003441	Pburs|NP_609712.1|DMEL	LOC108162443|XP_017152674.1|DMIR
OG0003442	St2|NP_649870.1|DMEL	LOC108155290|XP_017141495.1|DMIR
OG0003443	Non2|NP_647745.1|DMEL	LOC108153185|XP_017138486.1|DMIR
OG0003444	Csas|NP_730474.2|DMEL	LOC108152106|XP_017136647.1|DMIR
OG0003445	CG15365|NP_001285030.1|DMEL	LOC108164979|XP_017156489.1|DMIR
OG0003446	Ranbp16|NP_001188596.1|DMEL	LOC117186181|XP_033242332.1|DMIR
OG0003447	fuss|NP_001162829.1|DMEL	LOC108164474|XP_033250193.1|DMIR
OG0003448	CG14641|NP_649440.3|DMEL	LOC108155813|XP_017142383.1|DMIR
OG0003449	Ns1|NP_732199.2|DMEL	LOC108155252|XP_017141436.1|DMIR
OG0003450	CG6171|NP_001097801.1|DMEL	LOC117187327|XP_033245625.1|DMIR, LOC108155123|XP_033245628.1|DMIR
OG0003451	CG5745|NP_650941.3|DMEL	LOC108155033|XP_017141087.1|DMIR
OG0003452	CG7044|NP_650940.2|DMEL	LOC108155781|XP_017142330.1|DMIR
OG0003453	MED4|NP_648094.1|DMEL	LOC108150962|XP_017134785.1|DMIR
OG0003454	CG8814|NP_608729.1|DMEL	LOC108162861|XP_017153299.1|DMIR
OG0003455	CG6325|NP_650000.1|DMEL	LOC108156732|XP_017143880.2|DMIR, LOC117186981|XP_033244337.1|DMIR
OG0003456	Sara|NP_524729.2|DMEL	LOC108160288|XP_033253854.1|DMIR, LOC117188270|XP_033247715.1|DMIR
OG0003458	TyrR|NP_650652.1|DMEL	LOC108157215|XP_017144654.1|DMIR
OG0003459	Dnali1|NP_650128.1|DMEL	LOC108155823|XP_017142401.1|DMIR
OG0003460	EloA|NP_732846.1|DMEL	LOC108156182|XP_017143002.1|DMIR
OG0003461	MTA1-like|NP_001262293.1|DMEL	LOC108155477|XP_017141787.1|DMIR
OG0003462	ScsbetaG|NP_651963.1|DMEL	LOC108150911|XP_017134725.1|DMIR
OG0003463	red|NP_650352.1|DMEL	LOC108156904|XP_017144138.1|DMIR
OG0003464	Mur89F|NP_001262662.1|DMEL	LOC108156335|XP_033245518.1|DMIR
OG0003465	mRpS11|NP_524382.1|DMEL	LOC108155254|XP_017141438.1|DMIR
OG0003466	CG31357|NP_733044.1|DMEL	LOC108154771|XP_017140644.1|DMIR
OG0003467	spn-B|NP_476740.1|DMEL	LOC108155043|XP_017141105.1|DMIR
OG0003468	FeCH|NP_524613.1|DMEL	LOC108155346|XP_017141593.1|DMIR
OG0003469	Nlp|NP_524557.1|DMEL	LOC108155396|XP_017141671.1|DMIR
OG0003470	Dop1R1|NP_001262563.1|DMEL	LOC108154425|XP_017140183.2|DMIR
OG0003471	CG31751|NP_001334743.1|DMEL	LOC108161733|XP_017151546.1|DMIR
OG0003472	CG5850|NP_001260310.1|DMEL	LOC108162589|XP_017152894.1|DMIR
OG0003473	Nup107|NP_609446.1|DMEL	LOC108162925|XP_017153396.2|DMIR
OG0003474	CG42613|NP_001247185.1|DMEL	LOC108157166|XP_017144566.1|DMIR
OG0003475	CG42322|NP_732549.2|DMEL	LOC108154189|XP_017139885.1|DMIR
OG0003476	Kif3C|NP_651939.4|DMEL	LOC108164498|XP_033250285.1|DMIR
OG0003477	Lkb1|NP_650302.1|DMEL	LOC108156323|XP_017143205.1|DMIR
OG0003478	Octbeta2R|NP_001163596.2|DMEL	LOC108157462|XP_017145025.1|DMIR
OG0003479	Task7|NP_649891.1|DMEL	LOC117187258|XP_033245460.1|DMIR, LOC108155785|XP_017142334.1|DMIR
OG0003480	Osi19|NP_649640.1|DMEL	LOC108153933|XP_017139519.1|DMIR
OG0003481	Osi18|NP_649639.1|DMEL	LOC108154646|XP_017140465.1|DMIR
OG0003482	Osi17|NP_001262307.1|DMEL	LOC108157723|XP_017145381.1|DMIR
OG0003483	Osi1|NP_649618.1|DMEL	LOC108154648|XP_017140468.1|DMIR
OG0003484	Arl8|NP_649769.1|DMEL	LOC108156989|XP_017144270.1|DMIR
OG0003485	Osi22|NP_731783.1|DMEL	LOC108154432|XP_017140191.1|DMIR
OG0003486	CG15888|NP_001034050.1|DMEL	LOC108153968|XP_017139554.1|DMIR
OG0003487	Slbp|NP_477480.1|DMEL	LOC108154735|XP_017140591.1|DMIR
OG0003488	dsd|NP_651571.3|DMEL	LOC108156544|XP_017143549.1|DMIR
OG0003489	FER|NP_524288.3|DMEL	LOC108155771|XP_017142312.1|DMIR
OG0003490	Ppcs|NP_650784.3|DMEL	LOC108156647|XP_017143738.1|DMIR
OG0003491	CG42534|NP_651560.2|DMEL	LOC108156534|XP_017143531.2|DMIR
OG0003492	beat-VI|NP_651619.1|DMEL	LOC108157701|XP_017145360.1|DMIR
OG0003493	CG6569|NP_650988.1|DMEL	LOC108156223|XP_017143049.2|DMIR
OG0003494	CG31523|NP_649474.1|DMEL	LOC108156264|XP_017143116.1|DMIR
OG0003495	GCS2beta|NP_609844.1|DMEL	LOC108163137|XP_017153739.1|DMIR
OG0003496	CG9922|NP_650329.1|DMEL	LOC108156926|XP_017144169.1|DMIR
OG0003497	CG17271|NP_650916.1|DMEL	LOC108154201|XP_017139909.1|DMIR
OG0003498	CG33217|NP_996147.1|DMEL	LOC117185878|XP_033245115.1|DMIR
OG0003499	alpha-Man-IIa|NP_001262413.1|DMEL	LOC108155782|XP_033245456.1|DMIR
OG0003500	CG17349|NP_609957.2|DMEL	LOC108161446|XP_017151197.1|DMIR
OG0003501	GILT1|NP_650287.3|DMEL	LOC108157112|XP_017144476.1|DMIR
OG0003502	mAChR-B|NP_649764.1|DMEL	LOC108157731|XP_017145394.2|DMIR
OG0003503	CG1647|NP_651636.1|DMEL	LOC108155157|XP_017141308.1|DMIR
OG0003504	CG42727|NP_001189223.1|DMEL	LOC108155128|XP_017141261.1|DMIR
OG0003505	kmr|NP_001097775.2|DMEL	LOC108155371|XP_017141633.2|DMIR
OG0003506	CG2017|NP_649603.3|DMEL	LOC108155724|XP_017142219.1|DMIR
OG0003507	cnc|NP_001262864.1|DMEL	LOC108155942|XP_017142590.1|DMIR
OG0003508	mv|NP_647681.2|DMEL	LOC108151029|XP_017134877.1|DMIR
OG0003509	CG5377|NP_651052.1|DMEL	LOC108155402|XP_017141688.1|DMIR
OG0003510	Nup98-96|NP_651187.2|DMEL	LOC108155969|XP_017142635.2|DMIR, LOC117186890|XP_033244064.1|DMIR
OG0003511	mbc|NP_001247267.1|DMEL	LOC108155689|XP_017142150.1|DMIR
OG0003512	Gba1b|NP_001097888.1|DMEL	LOC108156512|XP_017143504.1|DMIR
OG0003513	Cdc16|NP_477397.1|DMEL	LOC108156636|XP_017143722.1|DMIR
OG0003514	TTLL15|NP_650021.1|DMEL	LOC108157660|XP_017145306.1|DMIR
OG0003515	CG8298|NP_610718.1|DMEL	LOC117188046|XP_033247143.1|DMIR, LOC108158550|XP_017146453.2|DMIR
OG0003516	yrt|NP_650291.1|DMEL	LOC108156023|XP_017142756.1|DMIR
OG0003517	Ubx|NP_536752.1|DMEL	LOC108156466|XP_017143418.1|DMIR
OG0003518	lab|NP_476613.1|DMEL	LOC108157408|XP_017144945.1|DMIR
OG0003519	CG42673|NP_729510.1|DMEL	LOC108153181|XP_017138476.2|DMIR
OG0003520	LanB2|NP_524006.1|DMEL	LOC108152420|XP_017137223.1|DMIR
OG0003521	path|NP_648327.1|DMEL	LOC108151847|XP_017136220.1|DMIR
OG0003522	mRpL42|NP_523673.1|DMEL	LOC108158458|XP_017146236.1|DMIR
OG0003523	fws|NP_523590.1|DMEL	LOC108163135|XP_017153738.1|DMIR
OG0003524	CG6867|NP_573262.2|DMEL	LOC108162326|XP_017152503.1|DMIR
OG0003525	Hmgs|NP_524711.1|DMEL	LOC108158767|XP_017146878.2|DMIR, LOC117185728|XP_033247651.1|DMIR
OG0003526	CG14321|NP_650650.1|DMEL	LOC117192529|XP_033253115.1|DMIR, LOC108158942|XP_017147251.1|DMIR, LOC117192528|XP_033253114.1|DMIR, LOC117193165|XP_033253785.1|DMIR
OG0003527	CG1358|NP_610301.1|DMEL	LOC108158110|XP_017145775.1|DMIR, LOC117193916|XP_033254476.1|DMIR
OG0003529	Mulk|NP_723549.1|DMEL	LOC108161324|XP_017151044.1|DMIR
OG0003530	Urm1|NP_996018.2|DMEL	LOC108152456|XP_017137309.1|DMIR
OG0003531	CG7655|NP_650646.1|DMEL	LOC108155979|XP_017142656.1|DMIR
OG0003532	msk|NP_524780.1|DMEL	LOC108151984|XP_017136438.1|DMIR
OG0003533	Mcm7|NP_523984.1|DMEL	LOC108152858|XP_017137968.1|DMIR
OG0003534	CG32052|NP_729555.4|DMEL	LOC108152245|XP_017136939.1|DMIR
OG0003535	oxt|NP_647705.1|DMEL	LOC108151559|XP_017135718.1|DMIR
OG0003536	CG9410|NP_724484.1|DMEL	LOC117190078|XP_033251052.1|DMIR, LOC108159499|XP_017148333.1|DMIR
OG0003537	CG10795|NP_001356967.1|DMEL	LOC117187929|XP_033246795.1|DMIR, LOC108160235|XP_017149581.2|DMIR
OG0003538	Qsox1|NP_610852.1|DMEL	LOC108158145|XP_017145854.1|DMIR
OG0003539	Flo1|NP_725476.1|DMEL	LOC117190704|XP_033251656.1|DMIR, LOC108158736|XP_017146828.1|DMIR
OG0003540	CG32344|NP_612028.4|DMEL	LOC117186792|XP_033243950.1|DMIR, LOC117186791|XP_033243948.1|DMIR, LOC108165589|XP_017157152.2|DMIR
OG0003541	Syx1A|NP_001189276.1|DMEL	LOC108154913|XP_017140856.1|DMIR
OG0003542	kermit|NP_652028.1|DMEL	LOC117190747|XP_033251697.1|DMIR, LOC108159464|XP_017148267.1|DMIR
OG0003543	png|NP_477492.1|DMEL	LOC108152226|XP_017136898.1|DMIR
OG0003544	BHD|NP_648090.1|DMEL	LOC108152413|XP_017137215.1|DMIR
OG0003545	Csp|NP_730713.1|DMEL	LOC108152732|XP_033244009.1|DMIR
OG0003546	CG42638|NP_001163472.1|DMEL, Trpml|NP_649145.1|DMEL	LOC108152409|XP_017137208.1|DMIR
OG0003547	apt|NP_001261153.1|DMEL	LOC108158714|XP_033247737.1|DMIR
OG0003548	Rab32|NP_525109.1|DMEL	LOC117185697|XP_033251164.1|DMIR, LOC108158823|XP_017147007.1|DMIR
OG0003549	CG8026|NP_724769.2|DMEL	LOC117187880|XP_033246670.1|DMIR, LOC108158826|XP_017147012.2|DMIR
OG0003550	RpLP0-like|NP_610554.1|DMEL	LOC108160414|XP_017149898.1|DMIR, LOC117192387|XP_033252950.1|DMIR
OG0003551	OstDelta|NP_611265.1|DMEL	LOC108159575|XP_017148508.1|DMIR, LOC117193557|XP_033254194.1|DMIR
OG0003552	CG9084|NP_001260884.1|DMEL	LOC108158174|XP_017145880.1|DMIR
OG0003553	CG2269|NP_724880.1|DMEL	LOC108160752|XP_017150438.1|DMIR, LOC117192689|XP_033253314.1|DMIR
OG0003554	CG4098|NP_660192.1|DMEL	LOC108151349|XP_017135394.1|DMIR
OG0003555	hob|NP_647789.2|DMEL	LOC108150955|XP_017134778.1|DMIR
OG0003556	CG32432|NP_649266.1|DMEL	LOC108152966|XP_033242139.1|DMIR
OG0003557	CSN3|NP_524190.2|DMEL	LOC108151947|XP_017136371.1|DMIR
OG0003558	axo|NP_001246631.1|DMEL	LOC108152614|XP_017137569.1|DMIR
OG0003559	SCaMC|NP_729802.1|DMEL	LOC108152845|XP_033243725.1|DMIR
OG0003560	Neos|NP_523955.1|DMEL	LOC117186300|XP_033242777.1|DMIR, LOC108152414|XP_033242778.1|DMIR
OG0003561	Lrt|NP_001286640.1|DMEL	LOC108158840|XP_033250625.1|DMIR, LOC117188406|XP_033248131.1|DMIR
OG0003562	Hyccin|NP_611256.1|DMEL	LOC117193558|XP_033254195.1|DMIR, LOC108160204|XP_017149528.1|DMIR
OG0003563	NP15.6|NP_650774.1|DMEL	LOC108156626|XP_017143673.1|DMIR
OG0003564	Sec63|NP_648111.1|DMEL	LOC108152211|XP_017136858.1|DMIR
OG0003565	RpL28|NP_647791.2|DMEL	LOC108152636|XP_017137607.1|DMIR, LOC108151489|XP_017135618.1|DMIR
OG0003566	Unc-115b|NP_731390.1|DMEL, Unc-115a|NP_001163573.1|DMEL	LOC108154238|XP_017139954.1|DMIR
OG0003567	spin|NP_725532.1|DMEL	LOC117192936|XP_033253557.1|DMIR, LOC108159976|XP_017149152.1|DMIR
OG0003568	Camta|NP_001137624.1|DMEL	LOC108158726|XP_033252725.1|DMIR, LOC117185691|XP_033248074.1|DMIR
OG0003569	CG1317|NP_647715.2|DMEL	LOC108165525|XP_017157085.1|DMIR
OG0003570	didum|NP_724569.1|DMEL	LOC108158089|XP_017145728.2|DMIR, LOC117185683|XP_033247909.1|DMIR
OG0003571	NT1|NP_729009.2|DMEL	LOC108153684|XP_017139291.1|DMIR
OG0003572	exp|NP_725091.1|DMEL	LOC117192708|XP_033253337.1|DMIR, LOC108160226|XP_017149567.1|DMIR
OG0003573	Ctf4|NP_610921.1|DMEL	LOC108158529|XP_033253015.1|DMIR, LOC117188047|XP_033247150.1|DMIR
OG0003574	CG4611|NP_647949.1|DMEL	LOC108151061|XP_017134927.1|DMIR
OG0003575	CG5157|NP_648843.1|DMEL	LOC108152018|XP_017136484.1|DMIR
OG0003576	rogdi|NP_730244.1|DMEL	LOC108152979|XP_017138195.2|DMIR
OG0003577	S6k|NP_523941.2|DMEL	LOC108151753|XP_017136080.1|DMIR
OG0003578	Rint1|NP_648102.2|DMEL	LOC108151077|XP_017134949.1|DMIR
OG0003579	stau|NP_476751.1|DMEL	LOC117190392|XP_033251358.1|DMIR, LOC108159845|XP_017148923.1|DMIR
OG0003580	hpo|NP_611427.1|DMEL	LOC108159337|XP_017148023.2|DMIR, LOC117187752|XP_033246451.1|DMIR
OG0003581	Srrm234|NP_001097475.2|DMEL	LOC108151540|XP_033242943.1|DMIR
OG0003582	CG32066|NP_729619.1|DMEL	LOC108151425|XP_017135504.1|DMIR
OG0003583	CG12913|NP_610567.1|DMEL	LOC108159923|XP_017149052.1|DMIR
OG0003584	CG12128|NP_610543.1|DMEL	LOC117190663|XP_033251609.1|DMIR, LOC117190990|XP_033251861.1|DMIR, LOC108158866|XP_017147088.1|DMIR
OG0003585	CG7330|NP_649032.1|DMEL	LOC108151590|XP_017135758.1|DMIR
OG0003586	yellow-h|NP_651912.3|DMEL	LOC108164423|XP_017155592.1|DMIR
OG0003587	IntS14|NP_608579.1|DMEL	LOC108161763|XP_017151586.2|DMIR, LOC117188613|XP_033248509.1|DMIR
OG0003588	DNApol-theta|NP_524333.1|DMEL	LOC108155711|XP_017142193.2|DMIR
OG0003589	CG30095|NP_725529.1|DMEL	LOC117187725|XP_033246396.1|DMIR, LOC108158081|XP_033254128.1|DMIR
OG0003590	SCOT|NP_647683.1|DMEL	LOC108151741|XP_017136049.1|DMIR
OG0003591	CG12004|NP_001097474.1|DMEL	LOC108151454|XP_017135562.1|DMIR
OG0003592	CG10681|NP_648580.1|DMEL	LOC108151338|XP_017135381.1|DMIR
OG0003593	Pdp1|NP_729301.1|DMEL	LOC108152321|XP_017137045.1|DMIR
OG0003594	CG14834|NP_648108.1|DMEL	LOC108152065|XP_017136574.1|DMIR
OG0003595	Arf51F|NP_523751.2|DMEL	LOC117188149|XP_033247438.1|DMIR, LOC108160520|XP_017150064.1|DMIR
OG0003596	Rab2|NP_477090.1|DMEL	LOC117189884|XP_033250854.1|DMIR, LOC108158759|XP_017146862.1|DMIR
OG0003597	Hsepi|NP_610249.2|DMEL	LOC117190075|XP_033251048.1|DMIR, LOC108159497|XP_017148329.1|DMIR
OG0003598	CG15019|NP_001097502.1|DMEL	LOC108153166|XP_017138460.1|DMIR
OG0003599	CG9643|NP_608733.1|DMEL	LOC108163646|XP_017154544.1|DMIR
OG0003600	Gug|NP_001261581.1|DMEL	LOC108151747|XP_017136059.1|DMIR
OG0003601	ana|NP_001163093.1|DMEL	LOC117193462|XP_033254112.1|DMIR, LOC108160526|XP_017150071.1|DMIR
OG0003602	Sesn|NP_001097437.1|DMEL	LOC117193662|XP_033254292.1|DMIR, LOC108160230|XP_017149572.1|DMIR
OG0003603	CG34462|NP_001097548.1|DMEL	LOC108151358|XP_017135406.1|DMIR
OG0003604	nompB|NP_724347.3|DMEL	LOC108163122|XP_017153717.1|DMIR
OG0003605	udt|NP_651182.2|DMEL	LOC108154670|XP_017140500.1|DMIR
OG0003606	swi2|NP_611247.3|DMEL	LOC108159821|XP_017148881.1|DMIR, LOC117193014|XP_033253624.1|DMIR
OG0003607	aft|NP_477413.1|DMEL	LOC108159493|XP_017148324.1|DMIR
OG0003608	vnc|NP_648378.1|DMEL	LOC108152001|XP_017136460.1|DMIR
OG0003609	tsu|NP_610454.2|DMEL	LOC117192328|XP_033252868.1|DMIR, LOC108159088|XP_017147533.1|DMIR
OG0003610	Wdr92|NP_649025.1|DMEL	LOC108152666|XP_017137650.1|DMIR, LOC117186758|XP_033243855.1|DMIR
OG0003611	bol|NP_001261614.1|DMEL	LOC108152029|XP_017136500.1|DMIR
OG0003612	hbn|NP_788420.1|DMEL	LOC117191834|XP_033252494.1|DMIR, LOC108160712|XP_017150374.1|DMIR
OG0003613	Rpe|NP_610298.2|DMEL	LOC108158123|XP_017145794.1|DMIR
OG0003614	boca|NP_724578.1|DMEL	LOC108158124|XP_017145795.1|DMIR
OG0003615	Golgin245|NP_611787.2|DMEL	LOC108158531|XP_017146416.1|DMIR, LOC117192285|XP_033252830.1|DMIR
OG0003616	CG2852|NP_611695.1|DMEL	LOC117192641|XP_033253255.1|DMIR, LOC108160605|XP_017150202.1|DMIR
OG0003617	s-cup|NP_610792.2|DMEL	LOC117193368|XP_033253981.1|DMIR, LOC108159237|XP_033247005.1|DMIR
OG0003618	fdl|NP_725178.2|DMEL	LOC108159230|XP_017147823.2|DMIR, LOC117185865|XP_033253978.1|DMIR
OG0003619	AspRS|NP_476609.1|DMEL	LOC108159093|XP_017147548.1|DMIR
OG0003620	Zfrp8|NP_611890.1|DMEL	LOC108160169|XP_017149479.2|DMIR
OG0003621	CG4942|NP_648286.1|DMEL	LOC108152582|XP_017137516.1|DMIR
OG0003622	teq|NP_648288.2|DMEL	LOC108152581|XP_017137511.1|DMIR
OG0003623	mEFTu1|NP_524752.1|DMEL	LOC117188147|XP_033247433.1|DMIR, LOC108158949|XP_017147265.2|DMIR
OG0003624	Pal2|NP_525118.2|DMEL	LOC117194126|XP_033254664.1|DMIR, LOC108158680|XP_017146699.1|DMIR
OG0003625	CG1598|NP_610296.2|DMEL	LOC117193039|XP_033253666.1|DMIR, LOC108158118|XP_017145784.1|DMIR
OG0003626	Pgant1|NP_611043.1|DMEL	LOC108160296|XP_017149695.1|DMIR
OG0003627	Vps51|NP_611363.2|DMEL	LOC117190538|XP_033251486.1|DMIR, LOC108159901|XP_017149013.1|DMIR
OG0003628	ced-6|NP_001246225.1|DMEL	LOC117193150|XP_033253771.1|DMIR, LOC108158729|XP_017146820.1|DMIR
OG0003629	CG3955|NP_610837.1|DMEL	LOC117188327|XP_033247878.1|DMIR, LOC108158468|XP_033250666.1|DMIR
OG0003630	CG10339|NP_611881.1|DMEL	LOC117188461|XP_033248263.1|DMIR, LOC108160081|XP_033252542.1|DMIR
OG0003631	l_3_76BDm|NP_649135.2|DMEL	LOC108151442|XP_017135540.1|DMIR
OG0003632	CG15212|NP_652458.1|DMEL	LOC108151072|XP_017134940.1|DMIR
OG0003633	Dgkepsilon|NP_725228.1|DMEL	LOC108159590|XP_017148530.2|DMIR, LOC117188004|XP_033247008.1|DMIR
