Orthogroup	DMEL.longest_only	DPER.longest_only
OG0005387	how|NP_001262822.1|DMEL	LOC6588619|XP_026840544.1|DPER
OG0005388	CG7382|NP_608929.1|DMEL	LOC6593711|XP_002018635.1|DPER
OG0005389	CG6686|NP_723700.1|DMEL	LOC6588679|XP_026844906.1|DPER
OG0005390	CG44001|NP_608900.3|DMEL	LOC6596511|XP_026843413.1|DPER
OG0005391	CG33995|NP_001033875.1|DMEL	LOC6596510|XP_002021505.1|DPER
OG0005392	Rpb11|NP_609836.1|DMEL	LOC6589839|XP_002014796.1|DPER
OG0005393	CG8031|NP_650252.1|DMEL	LOC6587176|XP_026845342.1|DPER
OG0005394	Lrch|NP_609834.2|DMEL	LOC6588846|XP_002014794.1|DPER
OG0005395	CG10211|NP_609883.1|DMEL	LOC6588808|XP_026844579.1|DPER
OG0005396	Btk29A|NP_001097121.1|DMEL	LOC6588754|XP_026844131.1|DPER
OG0005397	wol|NP_609202.1|DMEL	LOC6588753|XP_002014840.2|DPER
OG0005398	7B2|NP_001014608.1|DMEL	LOC6591990|XP_002017214.2|DPER
OG0005399	CG42326|NP_001286200.1|DMEL	LOC6591181|XP_026842343.1|DPER
OG0005400	CG8172|NP_001097235.2|DMEL	LOC6592601|XP_026841798.1|DPER
OG0005401	CG14275|NP_609211.1|DMEL	LOC6589120|XP_002015276.1|DPER
OG0005402	CG7781|NP_609210.1|DMEL	LOC6589119|XP_002015275.1|DPER
OG0005403	Mettl14|NP_609205.1|DMEL	LOC6588749|XP_002014836.1|DPER
OG0005404	CG7810|NP_609206.1|DMEL	LOC6588748|XP_026844143.1|DPER
OG0005405	CG4329|NP_611687.1|DMEL	LOC6590605|XP_002016470.1|DPER
OG0005406	fj|NP_477483.1|DMEL	LOC6592864|XP_002018531.2|DPER
OG0005407	Gmer|NP_611734.1|DMEL	LOC6600841|XP_026840632.1|DPER
OG0005408	CG3792|NP_608889.1|DMEL	LOC6596353|XP_002021491.2|DPER
OG0005409	CG14535|NP_609156.1|DMEL	LOC6589188|XP_026844446.1|DPER
OG0005410	Tfb5|NP_001137791.2|DMEL	LOC6596360|XP_002021498.1|DPER
OG0005411	Cpr49Af|NP_610775.1|DMEL	LOC6590247|XP_002016539.1|DPER
OG0005412	CG8520|NP_610780.1|DMEL	LOC6590385|XP_002015651.1|DPER
OG0005413	CG13319|NP_610825.2|DMEL	LOC6592970|XP_002017705.1|DPER
OG0005414	CG11699|NP_572728.1|DMEL	LOC6599994|XP_002025152.1|DPER
OG0005415	Usp7|NP_572779.2|DMEL	LOC6598275|XP_002023298.2|DPER
OG0005416	Drat|NP_610293.3|DMEL	LOC6602071|XP_026842465.1|DPER
OG0005417	CG5131|NP_609845.1|DMEL	LOC6595385|XP_002020788.1|DPER
OG0005418	IKKepsilon|NP_724278.1|DMEL	LOC6589367|XP_002015251.1|DPER
OG0005419	TfIIB|NP_476888.1|DMEL	LOC6588961|XP_002014344.1|DPER
OG0005420	sens-2|NP_723223.1|DMEL	LOC6593727|XP_002019105.1|DPER
OG0005421	CG6785|NP_609538.2|DMEL	LOC6595447|XP_002020868.1|DPER
OG0005422	Usp39|NP_573334.1|DMEL	LOC6603102|XP_002028112.2|DPER
OG0005423	Oatp30B|NP_723463.1|DMEL	LOC6594002|XP_026843856.1|DPER
OG0005424	insc|NP_477024.1|DMEL	LOC6593188|XP_026842783.1|DPER
OG0005425	Tob|NP_573104.1|DMEL	LOC6599348|XP_026847106.1|DPER
OG0005426	hig|NP_724773.1|DMEL	LOC6593272|XP_026842504.1|DPER
OG0005427	CG17572|NP_609941.2|DMEL	LOC6597978|XP_002023116.1|DPER
OG0005428	PDZ-GEF|NP_609012.2|DMEL	LOC6593934|XP_002019263.1|DPER
OG0005429	frj|NP_609029.1|DMEL	LOC6593563|XP_002018978.2|DPER
OG0005430	Rchy1|NP_609030.1|DMEL	LOC6593562|XP_026842934.1|DPER
OG0005431	tio|NP_001260679.1|DMEL	LOC6593735|XP_002018993.1|DPER
OG0005432	RpL5|NP_001036387.1|DMEL	LOC6597930|XP_002023101.1|DPER
OG0005433	Vajk4|NP_611205.1|DMEL	LOC6590865|XP_026841900.1|DPER
OG0005434	Clamp|NP_001014498.1|DMEL	LOC6593894|XP_026842952.1|DPER
OG0005435	CG1142|NP_788592.1|DMEL	LOC6597926|XP_002023098.1|DPER
OG0005436	CG3262|NP_610143.3|DMEL	LOC6597928|XP_002023099.1|DPER
OG0005437	Irc|NP_650584.1|DMEL	LOC6587303|XP_002014186.1|DPER
OG0005438	PNUTS|NP_001259850.1|DMEL	LOC6595572|XP_026843904.1|DPER
OG0005439	mRpS21|NP_731803.1|DMEL	LOC6587865|XP_002014048.1|DPER
OG0005440	bark|NP_001245864.1|DMEL	LOC6588991|XP_002014953.2|DPER
OG0005441	kek1|NP_523559.3|DMEL	LOC6603742|XP_002028708.2|DPER
OG0005442	EMC5|NP_609926.1|DMEL	LOC6589260|XP_002015286.1|DPER
OG0005443	CG4995|NP_609380.1|DMEL	LOC113565547|XP_026843658.1|DPER
OG0005444	Ent1|NP_722628.1|DMEL	LOC6589567|XP_002014599.1|DPER
OG0005445	CG6431|NP_001188790.1|DMEL	LOC6596649|XP_002021657.2|DPER
OG0005446	CG7367|NP_609175.2|DMEL	LOC6589117|XP_026844794.1|DPER
OG0005447	Marcal1|NP_608883.1|DMEL	LOC6596311|XP_002021481.1|DPER
OG0005448	CG8155|NP_611029.3|DMEL	LOC6591256|XP_026842589.1|DPER
OG0005449	Myb|NP_511170.1|DMEL	LOC6603505|XP_002028483.1|DPER
OG0005450	Noa36|NP_651622.2|DMEL	LOC6587916|XP_002013329.1|DPER
OG0005451	rdo|NP_001286024.1|DMEL	LOC6595714|XP_002020750.2|DPER
OG0005452	YME1L|NP_001246473.1|DMEL	LOC6600843|XP_026840629.1|DPER
OG0005453	tgo|NP_731308.1|DMEL	LOC6594693|XP_002019620.1|DPER
OG0005454	SC35|NP_652612.1|DMEL	LOC6589683|XP_002014768.2|DPER
OG0005455	CG13587|NP_611939.1|DMEL	LOC6600856|XP_002025993.1|DPER
OG0005456	l_2_37Cd|NP_609947.1|DMEL	LOC6598069|XP_002023128.1|DPER
OG0005457	l_2_37Cc|NP_724165.1|DMEL	LOC6598066|XP_002023125.1|DPER
OG0005458	Rim2|NP_608615.1|DMEL	LOC6589083|XP_026844577.1|DPER
OG0005459	jet|NP_608880.2|DMEL	LOC6589531|XP_026844415.1|DPER
OG0005460	Vps52|NP_608931.1|DMEL	LOC6593709|XP_002018633.1|DPER
OG0005461	Rpn3|NP_477300.1|DMEL	LOC6594005|XP_002019057.1|DPER
OG0005462	CG10470|NP_609936.1|DMEL	LOC6594003|XP_002019055.1|DPER
OG0005463	CG5048|NP_648712.1|DMEL	LOC6597094|XP_002022285.1|DPER
OG0005464	Phlpp|NP_609938.1|DMEL	LOC6593811|XP_002019058.1|DPER
OG0005465	Ddc|NP_724163.1|DMEL	LOC6598065|XP_002023124.1|DPER
OG0005466	l_2_37Cb|NP_609946.1|DMEL	LOC6598068|XP_002023127.2|DPER
OG0005467	CCAP|NP_651083.2|DMEL	LOC6587740|XP_002012760.1|DPER
OG0005468	CG8419|NP_609193.1|DMEL	LOC6588886|XP_002014855.1|DPER
OG0005469	CG13390|NP_609218.1|DMEL	LOC6593837|XP_026843452.1|DPER
OG0005470	AlaRS|NP_523511.2|DMEL	LOC6593839|XP_026843817.1|DPER
OG0005471	AspRS-m|NP_001260520.2|DMEL	LOC6589754|XP_026844585.1|DPER
OG0005472	mdy|NP_609813.1|DMEL	LOC6589755|XP_026844589.1|DPER
OG0005473	Hel25E|NP_723089.1|DMEL	LOC6593703|XP_026842954.1|DPER
OG0005474	Patsas|NP_001356957.1|DMEL	LOC6589420|XP_026844103.1|DPER
OG0005475	Ced-12|NP_609548.1|DMEL	LOC6589418|XP_026844492.1|DPER
OG0005476	PIG-X|NP_001286172.1|DMEL	LOC6590469|XP_002016655.2|DPER
OG0005477	CG6216|NP_996042.1|DMEL	LOC6598975|XP_002024063.1|DPER
OG0005478	morgue|NP_608833.1|DMEL	LOC6595522|XP_002020627.1|DPER
OG0005479	Elp3|NP_608834.1|DMEL	LOC6595521|XP_002020626.1|DPER
OG0005480	MFS18|NP_608835.1|DMEL	LOC6595520|XP_002020625.1|DPER
OG0005481	LeuRS|NP_787968.1|DMEL	LOC6588717|XP_002014990.1|DPER
OG0005482	tim|NP_001334730.1|DMEL	LOC6588719|XP_026844947.1|DPER
OG0005483	Ccm3|NP_650459.1|DMEL	LOC6587722|XP_002014056.1|DPER
OG0005484	wor|NP_476601.1|DMEL	LOC6596409|XP_002021594.1|DPER
OG0005485	Dh31-R|NP_001260951.1|DMEL	LOC6590272|XP_026842470.1|DPER
OG0005486	CG8230|NP_610431.1|DMEL	LOC6590008|XP_026842486.1|DPER
OG0005487	CG17264|NP_608736.2|DMEL	LOC6589687|XP_002015200.1|DPER
OG0005488	Ccdc85|NP_608734.2|DMEL	LOC6589688|XP_002015201.1|DPER
OG0005489	Atg4a|NP_608563.1|DMEL	LOC6595480|XP_002020652.1|DPER
OG0005490	ast|NP_523451.2|DMEL	LOC6595479|XP_026844218.1|DPER
OG0005491	Wdr62|NP_001259886.1|DMEL	LOC6589356|XP_026844732.1|DPER
OG0005492	Der-1|NP_608632.1|DMEL	LOC6589362|XP_002015367.1|DPER
OG0005493	bsh|NP_477350.2|DMEL	LOC6593384|XP_002019083.1|DPER
OG0005494	CG12848|NP_652307.1|DMEL	LOC6592355|XP_002018427.1|DPER
OG0005495	Phk-3|NP_611990.1|DMEL	LOC6591160|XP_002015686.1|DPER
OG0005496	Synd|NP_001262786.1|DMEL	LOC6587664|XP_002013702.2|DPER
OG0005497	Pyroxd1|NP_610023.1|DMEL	LOC6596532|XP_026843347.1|DPER
OG0005498	Taf13|NP_610024.1|DMEL	LOC6596533|XP_002021730.1|DPER
OG0005499	neb|NP_476817.1|DMEL	LOC6596536|XP_002021733.2|DPER
OG0005500	fok|NP_542444.1|DMEL	LOC6596537|XP_002021734.1|DPER
OG0005501	Catsup|NP_524931.1|DMEL	LOC6589554|XP_002014512.1|DPER
OG0005502	Ttc19|NP_609934.3|DMEL	LOC6589553|XP_002014511.1|DPER
OG0005503	ab|NP_476562.1|DMEL	LOC6589736|XP_002015140.1|DPER
OG0005504	cpb|NP_477005.1|DMEL	LOC6589155|XP_002014762.1|DPER
OG0005506	CG31678|NP_724277.2|DMEL	LOC6589368|XP_026844856.1|DPER
OG0005507	Rpp30|NP_524749.1|DMEL	LOC6593604|XP_002018659.1|DPER
OG0005508	Dnz1|NP_477449.1|DMEL	LOC6589582|XP_002014291.1|DPER
OG0005509	CG15390|NP_608676.2|DMEL	LOC6589433|XP_002014860.1|DPER
OG0005510	Vajk1|NP_609688.3|DMEL	LOC6598009|XP_026843329.1|DPER
OG0005511	arg|NP_524875.1|DMEL	LOC6598150|XP_002023487.2|DPER
OG0005512	bond|NP_732761.1|DMEL	LOC6594869|XP_026851033.1|DPER
OG0005513	CG32590|NP_727796.1|DMEL	LOC6588956|XP_002014339.1|DPER
OG0005514	pit|NP_732694.2|DMEL	LOC6588617|XP_026842155.1|DPER
OG0005515	CG33671|NP_001260922.1|DMEL	LOC6590390|XP_002015656.1|DPER
OG0005516	gny|NP_609393.1|DMEL	LOC6588957|XP_002014340.1|DPER
OG0005517	CG8475|NP_001260230.1|DMEL	LOC6596521|XP_026843867.1|DPER
OG0005518	CG10348|NP_609904.2|DMEL	LOC6589770|XP_002014929.2|DPER
OG0005519	CCT5|NP_523707.1|DMEL	LOC6591180|XP_002015438.1|DPER
OG0005520	CG31869|NP_001137815.1|DMEL	LOC6596582|XP_026843731.1|DPER
OG0005521	CG6724|NP_609452.1|DMEL	LOC6596580|XP_002021667.1|DPER
OG0005522	Ir68a|NP_648455.2|DMEL	LOC6598876|XP_002024049.1|DPER
OG0005523	CG9257|NP_610087.2|DMEL	LOC6593463|XP_002018601.1|DPER
OG0005524	Caper|NP_609095.1|DMEL	LOC6593689|XP_026843758.1|DPER
OG0005525	CG34183|NP_001097134.1|DMEL	LOC6588673|XP_002014468.1|DPER
OG0005526	Usp14|NP_609377.1|DMEL	LOC6588713|XP_026844115.1|DPER
OG0005527	pho|NP_524630.1|DMEL	LOC113566260|XP_026846900.1|DPER
OG0005528	CG5973|NP_609120.1|DMEL	LOC6593637|XP_026843454.1|DPER
OG0005529	Hr39|NP_476932.1|DMEL	LOC6596347|XP_026843655.1|DPER, LOC113565617|XP_026843879.1|DPER
OG0005530	CG3104|NP_608724.1|DMEL	LOC6596428|XP_026843198.1|DPER
OG0005531	Tsr1|NP_649304.1|DMEL	LOC6601152|XP_002026284.1|DPER
OG0005532	Sam-S|NP_524923.1|DMEL	LOC6595585|XP_002020962.1|DPER
OG0005533	HemK2|NP_001027221.1|DMEL	LOC6596377|XP_002021562.1|DPER
OG0005534	Psf1|NP_612086.1|DMEL	LOC6601080|XP_002026073.1|DPER
OG0005535	GlyP|NP_722762.1|DMEL	LOC6588849|XP_002014904.1|DPER
OG0005536	CG31743|NP_609820.1|DMEL	LOC6595433|XP_002020854.1|DPER
OG0005537	kmg|NP_609604.1|DMEL	LOC6602246|XP_002027276.1|DPER
OG0005538	ncm|NP_609877.2|DMEL	LOC6588851|XP_026844283.1|DPER
OG0005539	Nedd8|NP_609919.1|DMEL	LOC6589210|XP_002015294.1|DPER
OG0005540	Eaat2|NP_001162844.1|DMEL	LOC6595452|XP_002020588.2|DPER
OG0005541	Tbc1d15-17|NP_608503.1|DMEL	LOC6593314|XP_002018653.1|DPER
OG0005542	Strip|NP_647806.2|DMEL	LOC6601067|XP_026847280.1|DPER
OG0005543	CG10237|NP_609967.1|DMEL	LOC6597961|XP_002023164.1|DPER
OG0005544	ush|NP_001259829.1|DMEL	LOC6589669|XP_026844320.1|DPER
OG0005545	CG33695|NP_001027248.1|DMEL	LOC6589006|XP_026844262.1|DPER
OG0005546	l_2_05287|NP_610086.3|DMEL	LOC6593461|XP_002018599.2|DPER
OG0005547	Scgalpha|NP_001260246.1|DMEL	LOC6588752|XP_002014839.1|DPER
OG0005548	CG7806|NP_609207.1|DMEL	LOC6589601|XP_026844252.1|DPER
OG0005549	strat|NP_609209.2|DMEL	LOC6589118|XP_002015274.1|DPER
OG0005550	Bsg25D|NP_001260093.1|DMEL	LOC6588990|XP_026844402.1|DPER
OG0005551	CG15084|NP_611383.1|DMEL	LOC6590901|XP_002016268.1|DPER
OG0005552	MetRS|NP_611382.1|DMEL	LOC6590920|XP_002015762.1|DPER
OG0005553	CG17660|NP_608612.3|DMEL	LOC6589154|XP_002014761.2|DPER
OG0005554	tutl|NP_001303307.1|DMEL	LOC6595613|XP_026843964.1|DPER
OG0005555	RpL40|NP_476776.1|DMEL	LOC6595588|XP_002020936.1|DPER
OG0005556	CG3702|NP_608819.1|DMEL	LOC6595591|XP_002020939.1|DPER
OG0005557	Tsen2|NP_723994.2|DMEL	LOC6589077|XP_002014752.1|DPER
OG0005558	CG34408|NP_001285078.1|DMEL	LOC6597387|XP_026846376.1|DPER
OG0005559	brun|NP_610044.2|DMEL	LOC6588768|XP_002015254.1|DPER
OG0005560	VhaSFD|NP_723992.1|DMEL	LOC6589078|XP_002014753.1|DPER
OG0005561	CG12081|NP_572494.1|DMEL	LOC6602677|XP_026845819.1|DPER
OG0005562	mxt|NP_001162874.1|DMEL	LOC6589645|XP_026844033.1|DPER
OG0005563	Zyx|NP_652015.1|DMEL	LOC6602546|XP_026846816.1|DPER
OG0005564	Ufd4|NP_609369.1|DMEL	LOC6589249|XP_026844209.1|DPER
OG0005565	CG15141|NP_609837.1|DMEL	LOC6589840|XP_002014797.1|DPER
OG0005566	Rsph9|NP_724049.1|DMEL	LOC6589841|XP_002014798.1|DPER
OG0005567	Ets96B|NP_996290.1|DMEL	LOC6595271|XP_026839971.1|DPER
OG0005568	CG14043|NP_608886.1|DMEL	LOC6596314|XP_002021484.2|DPER
OG0005569	CG10874|NP_001259911.1|DMEL	LOC6589371|XP_026844167.1|DPER
OG0005570	CG4629|NP_722676.3|DMEL	LOC6595481|XP_026843895.1|DPER
OG0005571	side-V|NP_611765.2|DMEL	LOC6589925|XP_026841114.1|DPER
OG0005572	CG30394|NP_611578.1|DMEL	LOC6590139|XP_026842862.1|DPER
OG0005573	XNP|NP_651398.1|DMEL	LOC6594013|XP_002019635.1|DPER
OG0005574	blow|NP_724580.1|DMEL	LOC6602063|XP_026840775.1|DPER
OG0005575	CG12817|NP_001036701.1|DMEL	LOC6588141|XP_002012890.2|DPER
OG0005576	CG30094|NP_725535.1|DMEL	LOC6600974|XP_002026012.2|DPER
OG0005577	Pex3|NP_648753.1|DMEL	LOC6596939|XP_002022221.1|DPER
OG0005578	gogo|NP_649200.2|DMEL	LOC6596040|XP_026845413.1|DPER
OG0005579	CG17122|NP_730506.1|DMEL	LOC113566010|XP_026845491.1|DPER
OG0005580	Dhpr|NP_523990.1|DMEL	LOC6603003|XP_002028030.1|DPER
OG0005581	Ca-alpha1T|NP_001259267.1|DMEL	LOC6603116|XP_026847135.1|DPER
OG0005582	CG7414|NP_649365.1|DMEL	LOC6595895|XP_026845336.1|DPER
OG0005583	CG6983|NP_648227.1|DMEL	LOC6601411|XP_002026481.1|DPER
OG0005584	WDR79|NP_001285665.1|DMEL	LOC113565777|XP_026844697.1|DPER
OG0005585	Sas-4|NP_649701.2|DMEL	LOC6594398|XP_002019488.1|DPER
OG0005586	Rheb|NP_730950.2|DMEL	LOC6591856|XP_002017154.1|DPER
OG0005587	abo|NP_524784.1|DMEL	LOC6589056|XP_002014308.1|DPER
OG0005588	Zn72D|NP_788510.1|DMEL	LOC6596119|XP_002020967.1|DPER
OG0005589	Iru|NP_649859.1|DMEL	LOC6594698|XP_002019625.1|DPER
OG0005590	Mccc2|NP_652724.1|DMEL	LOC6590276|XP_002015516.1|DPER
OG0005591	mus101|NP_524909.1|DMEL	LOC6598516|XP_002023555.1|DPER
OG0005592	CCT3|NP_650572.2|DMEL	LOC6588355|XP_026848688.1|DPER
OG0005593	Mfap1|NP_647679.1|DMEL	LOC6595830|XP_002021419.1|DPER
OG0005594	msl-3|NP_523951.1|DMEL	LOC6595944|XP_002021072.1|DPER
OG0005595	form3|NP_001097527.1|DMEL	LOC6595945|XP_026845757.1|DPER
OG0005596	Cdc37|NP_477006.1|DMEL	LOC6595880|XP_002021393.1|DPER
OG0005597	mtg|NP_731221.2|DMEL	LOC6587513|XP_026850826.1|DPER
OG0005598	RpS8|NP_651740.1|DMEL	LOC6602743|XP_002027770.1|DPER, LOC6595293|XP_026851220.1|DPER
OG0005599	CG9485|NP_726062.2|DMEL	LOC6590563|XP_026842860.1|DPER
OG0005600	pch2|NP_524282.4|DMEL	LOC6591705|XP_002017406.1|DPER
OG0005601	AP-1-2beta|NP_523415.1|DMEL	LOC6599138|XP_026849247.1|DPER
OG0005602	CG14551|NP_651462.1|DMEL	LOC6591502|XP_002016886.1|DPER
OG0005603	CG11808|NP_611021.1|DMEL	LOC6590327|XP_002016216.1|DPER
OG0005604	row|NP_001260992.1|DMEL	LOC6590329|XP_002016218.1|DPER
OG0005605	garz|NP_610761.2|DMEL	LOC6591291|XP_026840662.1|DPER
OG0005606	Rab3-GAP|NP_609544.2|DMEL	LOC6595404|XP_002020877.1|DPER
OG0005607	RpL24-like|NP_650073.1|DMEL	LOC6594572|XP_002019823.1|DPER
OG0005608	ninaG|NP_650070.1|DMEL	LOC6594574|XP_026850397.1|DPER
OG0005609	CG32276|NP_728830.1|DMEL	LOC6596209|XP_026845226.1|DPER
OG0005610	Uxs|NP_648182.1|DMEL	LOC6599486|XP_002024606.1|DPER
OG0005611	kst|NP_001097492.2|DMEL	LOC6601684|XP_026847692.1|DPER
OG0005612	GCC185|NP_001097755.1|DMEL	LOC6592154|XP_002017340.1|DPER
OG0005613	mRpS33|NP_524380.1|DMEL	LOC6592029|XP_002017301.1|DPER
OG0005614	PEK|NP_649538.1|DMEL	LOC6591403|XP_002017178.1|DPER
OG0005615	pygo|NP_651872.1|DMEL	LOC6588484|XP_026850765.1|DPER
OG0005616	CG14866|NP_001138057.1|DMEL	LOC6594460|XP_002019711.2|DPER
OG0005617	CG9727|NP_001262317.1|DMEL	LOC6592035|XP_026843770.1|DPER
OG0005618	rho-7|NP_523704.1|DMEL	LOC6602083|XP_002027161.1|DPER
OG0005619	Gos28|NP_650739.2|DMEL	LOC6587215|XP_002013851.1|DPER
OG0005620	sbr|NP_524660.1|DMEL	LOC6596926|XP_026849902.1|DPER
OG0005621	CG42240|NP_001259269.1|DMEL	LOC6604587|XP_002029471.2|DPER
OG0005622	ND-ASHI|NP_572338.1|DMEL	LOC6600226|XP_002025224.1|DPER
OG0005623	boi|NP_001096868.3|DMEL	LOC6596849|XP_026845948.1|DPER
OG0005624	CG1965|NP_649689.1|DMEL	LOC6591463|XP_002016949.1|DPER
OG0005625	cv-d|NP_732076.1|DMEL	LOC6592099|XP_002017033.1|DPER
OG0005626	CG10778|NP_572425.1|DMEL	LOC6600428|XP_002025533.1|DPER
OG0005627	Sbf|NP_477401.2|DMEL	LOC6594466|XP_002019411.1|DPER
OG0005628	CG5038|NP_650451.1|DMEL	LOC6594817|XP_002020012.1|DPER
OG0005629	Tapdelta|NP_610679.1|DMEL	LOC6591042|XP_002016634.1|DPER
OG0005630	Dyb|NP_001097287.1|DMEL	LOC6592190|XP_026842451.1|DPER
OG0005631	CG2145|NP_572668.1|DMEL	LOC6600785|XP_026848596.1|DPER
OG0005632	Pde9|NP_727644.3|DMEL	LOC6602603|XP_026846038.1|DPER
OG0005633	l_3_05822|NP_652051.1|DMEL	LOC6594152|XP_026842472.1|DPER
OG0005634	Mps1|NP_001262677.1|DMEL	LOC6592163|XP_002017449.1|DPER
OG0005635	CG4908|NP_609358.1|DMEL	LOC6589332|XP_002014357.2|DPER
OG0005636	gzl|NP_001097695.1|DMEL	LOC6592039|XP_026840743.1|DPER
OG0005637	Mkk4|NP_477353.1|DMEL	LOC6588025|XP_026842606.1|DPER
OG0005638	CG8929|NP_725957.2|DMEL	LOC6593108|XP_026841941.1|DPER
OG0005639	CG4266|NP_001097394.1|DMEL	LOC6600819|XP_026840806.1|DPER
OG0005640	CG14715|NP_650101.1|DMEL	LOC6591603|XP_002017098.1|DPER
OG0005641	Caf1-180|NP_572495.1|DMEL	LOC113566192|XP_026846521.1|DPER
OG0005642	AP-2sigma|NP_650961.2|DMEL	LOC6598796|XP_002023907.1|DPER
OG0005643	Fdx2|NP_647889.2|DMEL	LOC6602782|XP_002027839.1|DPER
OG0005644	CG14174|NP_648351.1|DMEL	LOC6602781|XP_002027838.1|DPER
OG0005645	Mnt|NP_001162651.1|DMEL	LOC6599331|XP_026850171.1|DPER
OG0005646	Rnp4F|NP_001096884.1|DMEL	LOC6596905|XP_002021866.1|DPER
OG0005647	Arpc4|NP_608996.1|DMEL	LOC6589864|XP_002014206.1|DPER
OG0005648	Ufd1-like|NP_524023.1|DMEL	LOC113566455|XP_026847883.1|DPER
OG0005649	CG1129|NP_649498.1|DMEL	LOC6591699|XP_002017270.1|DPER
OG0005650	CG14655|NP_649494.1|DMEL	LOC6591704|XP_002017275.1|DPER
OG0005651	IntS4|NP_572488.1|DMEL	LOC6602667|XP_002027707.2|DPER
OG0005652	woc|NP_001097946.1|DMEL	LOC6587847|XP_026840112.1|DPER
OG0005653	Lrr47|NP_523539.2|DMEL	LOC6596621|XP_002021629.1|DPER
OG0005654	Dlip2|NP_524224.2|DMEL	LOC6591629|XP_026851179.1|DPER
OG0005655	ATPsynO|NP_524358.2|DMEL	LOC6594503|XP_002019702.1|DPER
OG0005656	CG6236|NP_650446.2|DMEL	LOC6594463|XP_002019714.1|DPER
OG0005657	CG8176|NP_001097723.1|DMEL	LOC6592143|XP_026840123.1|DPER
OG0005658	CG6195|NP_650822.1|DMEL	LOC6594452|XP_026850280.1|DPER
OG0005659	Dhap-at|NP_001262957.1|DMEL	LOC6591777|XP_002017138.2|DPER
OG0005660	dsx-c73A|NP_730169.1|DMEL	LOC6599716|XP_026847366.1|DPER
OG0005661	Vps45|NP_649909.1|DMEL	LOC6591947|XP_026843803.1|DPER
OG0005662	CG14712|NP_650096.1|DMEL	LOC6591740|XP_026846487.1|DPER
OG0005663	Cdk7|NP_511044.1|DMEL	LOC6596912|XP_002021873.2|DPER
OG0005664	CG34353|NP_001287571.1|DMEL	LOC6594930|XP_002020027.2|DPER
OG0005665	CG33970|NP_001287542.1|DMEL	LOC6591910|XP_002016867.1|DPER
OG0005666	Ptpmeg2|NP_572576.1|DMEL	LOC6597909|XP_026846912.1|DPER
OG0005667	CG33080|NP_788858.1|DMEL	LOC6596877|XP_002022092.2|DPER
OG0005668	IRSp53|NP_729679.2|DMEL	LOC6598974|XP_002024062.2|DPER
OG0005669	LanB1|NP_476618.1|DMEL	LOC113565379|XP_026842956.1|DPER
OG0005670	Vps33B|NP_651395.1|DMEL	LOC6594032|XP_002019642.2|DPER
OG0005671	Spn85F|NP_649965.2|DMEL	LOC6598619|XP_026849315.1|DPER
OG0005672	CG4972|NP_609378.1|DMEL	LOC6589251|XP_002014388.1|DPER
OG0005673	Cnb|NP_647680.1|DMEL	LOC6595832|XP_002021421.2|DPER
OG0005674	Ptip|NP_729947.2|DMEL	LOC6599737|XP_026847244.1|DPER
OG0005675	ND-23|NP_524719.1|DMEL	LOC6592095|XP_002017029.1|DPER
OG0005676	LeuRS-m|NP_647932.1|DMEL	LOC6599680|XP_002024783.1|DPER
OG0005677	CG8187|NP_611045.1|DMEL	LOC6602116|XP_002027130.1|DPER
OG0005678	neur|NP_476652.1|DMEL	LOC6594692|XP_002019619.1|DPER
OG0005679	Gyc88E|NP_001036711.1|DMEL	LOC6591639|XP_002017130.1|DPER
OG0005680	Atet|NP_001097079.1|DMEL	LOC6595610|XP_026844135.1|DPER
OG0005681	Rpb7|NP_731983.1|DMEL	LOC6594521|XP_002019463.1|DPER
OG0005682	CG12241|NP_650432.1|DMEL	LOC6594520|XP_002019462.1|DPER
OG0005683	rad|NP_001285176.1|DMEL	LOC6602595|XP_026845982.1|DPER
OG0005684	Nmt|NP_523969.1|DMEL	LOC6599458|XP_002024607.1|DPER
OG0005685	CG3655|NP_001259118.1|DMEL	LOC6596653|XP_002021991.1|DPER
OG0005686	CG31360|NP_732261.1|DMEL	LOC6591556|XP_002017105.1|DPER
OG0005687	CG6836|NP_649079.2|DMEL	LOC6601507|XP_026847993.1|DPER
OG0005688	Prosalpha7|NP_724834.1|DMEL	LOC6600945|XP_002026016.1|DPER
OG0005689	mldr|NP_572309.2|DMEL	LOC6596860|XP_002022064.2|DPER
OG0005690	Spps|NP_001262902.1|DMEL	LOC6588373|XP_002013420.1|DPER
OG0005691	ana1|NP_651268.1|DMEL	LOC6592137|XP_002016818.1|DPER
OG0005692	CG2794|NP_608533.1|DMEL	LOC6589593|XP_002014566.1|DPER
OG0005693	sinu|NP_647971.3|DMEL	LOC6600304|XP_026849058.1|DPER
OG0005694	Nlg4|NP_001369025.1|DMEL	LOC6594655|XP_026850369.1|DPER
OG0005695	eIF1A|NP_524728.2|DMEL	LOC6591606|XP_002017101.1|DPER
OG0005696	CG14312|NP_650704.1|DMEL	LOC6591605|XP_002017100.1|DPER
OG0005697	CG8064|NP_650705.1|DMEL	LOC6591604|XP_026843645.1|DPER
OG0005698	Prp38|NP_610463.2|DMEL	LOC6592647|XP_002017983.1|DPER
OG0005699	rha|NP_651390.2|DMEL	LOC6594646|XP_002019651.1|DPER
OG0005700	CG2841|NP_001284821.1|DMEL	LOC6604138|XP_026845091.1|DPER
OG0005701	Tgt|NP_608585.1|DMEL	LOC6595637|XP_002020680.1|DPER
