Orthogroup	DMEL.longest_only	DPSE.longest_only
OG0006125	Sap130|NP_729834.1|DMEL	LOC4813189|XP_015043388.2|DPSE
OG0006126	Cln7|NP_001261508.1|DMEL	LOC6900083|XP_015043768.2|DPSE
OG0006127	Tollo|NP_524757.1|DMEL	LOC4812856|XP_001353163.3|DPSE
OG0006128	gdl|NP_001261877.1|DMEL	LOC4813035|XP_001353153.2|DPSE
OG0006129	Pdi|NP_524079.1|DMEL	LOC4813455|XP_001353171.1|DPSE
OG0006130	CG16979|NP_648779.1|DMEL	LOC4812951|XP_001353142.1|DPSE
OG0006131	CG7739|NP_648776.1|DMEL	LOC4813388|XP_001353145.3|DPSE
OG0006132	yellow-k|NP_648772.1|DMEL	LOC4812819|XP_001353149.3|DPSE
OG0006133	mrn|NP_648780.1|DMEL	LOC4812973|XP_001353141.4|DPSE
OG0006134	Cep135|NP_001189108.1|DMEL	LOC4813677|XP_033237839.1|DPSE
OG0006135	dop|NP_648778.1|DMEL	LOC4813604|XP_033239970.1|DPSE
OG0006136	Sf3a2|NP_648603.1|DMEL	LOC4813188|XP_001354003.1|DPSE
OG0006137	Ocho|NP_536775.2|DMEL	LOC4812818|XP_001353191.1|DPSE
OG0006138	dpn|NP_476923.1|DMEL	LOC4803579|XP_001360283.1|DPSE
OG0006139	PAN2|NP_610427.2|DMEL	LOC4805038|XP_001361501.2|DPSE
OG0006140	SerT|NP_001369117.1|DMEL	LOC6899063|XP_033234906.1|DPSE
OG0006141	gprs|NP_725599.2|DMEL	LOC4805688|XP_033233925.1|DPSE
OG0006142	Mkp3|NP_001262031.1|DMEL	LOC4812295|XP_001352925.4|DPSE
OG0006143	AdenoK|NP_648624.1|DMEL	LOC6900528|XP_033241006.1|DPSE
OG0006144	Nprl3|NP_648680.2|DMEL	LOC4812312|XP_001352625.2|DPSE
OG0006145	Pfdn6|NP_649159.1|DMEL	LOC4813047|XP_001354014.2|DPSE
OG0006146	CG17294|NP_609219.1|DMEL	LOC4818134|XP_001357434.3|DPSE
OG0006147	CG18473|NP_731339.1|DMEL	LOC4800604|XP_001357849.1|DPSE
OG0006148	CG32225|NP_730511.1|DMEL	LOC4813291|XP_001353317.2|DPSE
OG0006149	RpS12|NP_729866.1|DMEL	LOC4812782|XP_001353503.2|DPSE
OG0006150	Zmynd10|NP_648625.1|DMEL	LOC4812783|XP_001353504.3|DPSE
OG0006151	CG4658|NP_788020.1|DMEL	LOC4816851|XP_001356324.1|DPSE
OG0006152	Mocs2B|NP_651340.1|DMEL	LOC4802118|XP_001359099.2|DPSE
OG0006153	PIG-V|NP_001286508.1|DMEL	LOC4804187|XP_001360789.2|DPSE
OG0006154	CG11852|NP_651357.1|DMEL	LOC4803216|XP_001359992.1|DPSE
OG0006155	CG34117|NP_001036690.1|DMEL	LOC6896827|XP_002137030.3|DPSE
OG0006156	CG32797|NP_726810.1|DMEL, aqz|NP_788602.1|DMEL	LOC4803025|XP_001359827.2|DPSE
OG0006157	CG10904|NP_611860.1|DMEL	LOC4804284|XP_001360865.3|DPSE
OG0006158	Adk1|NP_729792.1|DMEL	LOC4813057|XP_001353357.4|DPSE
OG0006159	phyl|NP_725394.1|DMEL	LOC4803879|XP_033234043.1|DPSE
OG0006160	CG3065|NP_611861.1|DMEL	LOC4804285|XP_001360866.2|DPSE
OG0006161	CG13954|NP_001260822.1|DMEL	LOC4804516|XP_001361067.4|DPSE
OG0006162	CG33978|NP_001245407.1|DMEL	LOC26534304|XP_015044230.2|DPSE
OG0006163	Obp50e|NP_610959.2|DMEL	LOC4803885|XP_002138338.3|DPSE
OG0006165	CG14567|NP_649357.1|DMEL	LOC4812854|XP_001353514.3|DPSE
OG0006166	CG13114|NP_609297.2|DMEL	LOC4816939|XP_001356379.3|DPSE
OG0006167	Acox57D-p|NP_523802.1|DMEL	LOC5495513|XP_001362068.2|DPSE
OG0006168	CG6048|NP_572282.1|DMEL	LOC4815031|XP_001354852.3|DPSE
OG0006169	dhd|NP_511046.1|DMEL	LOC4815421|XP_001355409.1|DPSE
OG0006170	Panx|NP_611576.1|DMEL	LOC4803777|XP_001360439.2|DPSE
OG0006171	CG7707|NP_648962.1|DMEL	LOC6902476|XP_002133021.2|DPSE
OG0006172	CG32374|NP_729270.1|DMEL, CG32376|NP_729271.1|DMEL	LOC4813051|XP_001353252.3|DPSE
OG0006173	CG5561|NP_608596.1|DMEL, CG5556|NP_608595.2|DMEL	LOC6903189|XP_002132888.2|DPSE
OG0006174	CG7271|NP_649041.1|DMEL, term|NP_524882.2|DMEL	LOC4813126|XP_001353985.3|DPSE
OG0006175	Cht12|NP_726022.1|DMEL	LOC117183602|XP_033233953.1|DPSE, LOC6898990|XP_002138950.1|DPSE, LOC6898991|XP_002138951.2|DPSE, LOC6898989|XP_002138949.1|DPSE
OG0006176	CG31226|NP_732378.1|DMEL	LOC6902625|XP_002133151.1|DPSE, LOC6903539|XP_002132414.1|DPSE
OG0006177	CG43880|NP_001261554.1|DMEL	LOC26532987|XP_015037664.2|DPSE, LOC6902948|XP_002132674.2|DPSE
OG0006178	CG9897|NP_001286753.2|DMEL, CG32834|NP_001188996.1|DMEL	LOC6899012|XP_002138967.2|DPSE
OG0006179	CG11459|NP_649608.1|DMEL	LOC6900459|XP_002134852.2|DPSE
OG0006181	nos|NP_476658.1|DMEL	LOC4801010|XP_003736358.3|DPSE
OG0006182	CG6937|NP_651066.2|DMEL	LOC4800608|XP_001357853.3|DPSE
OG0006183	Ipp|NP_731872.1|DMEL	LOC4801649|XP_001358702.3|DPSE
OG0006184	lsn|NP_650987.1|DMEL	LOC4800972|XP_001358153.3|DPSE
OG0006185	mRpL9|NP_524363.3|DMEL	LOC4801522|XP_001358599.2|DPSE
OG0006186	CG34148|NP_788708.2|DMEL	LOC6896977|XP_002137163.1|DPSE
OG0006187	Bet5|NP_651778.1|DMEL	LOC4800407|XP_001357689.1|DPSE
OG0006188	shf|NP_001284963.1|DMEL	LOC4816081|XP_015041256.2|DPSE
OG0006189	Coq7|NP_651967.2|DMEL	LOC4815772|XP_001355575.2|DPSE
OG0006190	CG31381|NP_733057.1|DMEL	LOC4801290|XP_001358410.3|DPSE
OG0006191	CG3368|NP_651555.1|DMEL	LOC4801171|XP_001358305.3|DPSE
OG0006192	CG14434|NP_001284969.1|DMEL	LOC4815505|XP_001355218.4|DPSE
OG0006193	mRpL38|NP_511152.2|DMEL	LOC4815081|XP_001355019.1|DPSE
OG0006194	eas|NP_523364.2|DMEL	LOC4815030|XP_015042079.2|DPSE
OG0006195	CG5599|NP_573000.1|DMEL	LOC4815955|XP_001355312.2|DPSE
OG0006196	FoxP|NP_001247011.1|DMEL	LOC6897474|XP_033241607.1|DPSE
OG0006197	NfI|NP_995592.2|DMEL	LOC6899784|XP_033237056.1|DPSE
OG0006198	Sh|NP_728123.1|DMEL	LOC6901448|XP_033240276.1|DPSE
OG0006199	CG11771|NP_651314.1|DMEL	LOC4801380|XP_001358483.2|DPSE
OG0006200	cysu|NP_650627.1|DMEL	LOC4801198|XP_001358327.4|DPSE
OG0006201	CrebB|NP_001334685.1|DMEL	LOC6901018|XP_015042192.2|DPSE
OG0006202	CG6106|NP_573287.1|DMEL	LOC4814264|XP_001354352.1|DPSE
OG0006203	baz|NP_001036283.1|DMEL	LOC4814543|XP_015041509.2|DPSE
OG0006204	Rad17|NP_650382.3|DMEL	LOC6896742|XP_002136949.4|DPSE
OG0006205	c12.2|NP_001259381.1|DMEL	LOC4815540|XP_001355666.2|DPSE
OG0006206	MSBP|NP_573087.1|DMEL	LOC4811754|XP_033240086.1|DPSE
OG0006207	Coq6|NP_608934.1|DMEL	LOC4818009|XP_001357480.2|DPSE
OG0006208	pyx|NP_612015.1|DMEL	LOC4812573|XP_001352500.3|DPSE
OG0006209	PIG-T|NP_572475.1|DMEL	LOC4816012|XP_001355730.3|DPSE
OG0006210	rdgA|NP_001259366.1|DMEL	LOC6901607|XP_015041870.2|DPSE
OG0006211	Acbp1|NP_609187.1|DMEL	LOC4817139|XP_001356518.2|DPSE
OG0006212	Rbsn-5|NP_609186.1|DMEL	LOC4816881|XP_015035891.2|DPSE
OG0006213	CG31516|NP_730784.1|DMEL	LOC4802773|XP_001359633.3|DPSE
OG0006214	CG9921|NP_001259608.1|DMEL	LOC4815329|XP_033239283.1|DPSE
OG0006215	Ubr3|NP_001259317.1|DMEL	LOC6901969|XP_033240845.1|DPSE
OG0006216	Tsp97E|NP_524524.1|DMEL	LOC4800733|XP_001357951.3|DPSE
OG0006217	stas|NP_573225.1|DMEL	LOC4815135|XP_001354800.2|DPSE
OG0006218	tam|NP_476821.1|DMEL	LOC4816541|XP_001356241.4|DPSE
OG0006219	hfw|NP_569933.2|DMEL	LOC4815430|XP_015041140.1|DPSE
OG0006220	CG5589|NP_649009.1|DMEL	LOC6900789|XP_002135148.1|DPSE
OG0006221	spn-F|NP_001263138.1|DMEL	LOC4800714|XP_001357938.3|DPSE
OG0006222	mRpL32|NP_524606.1|DMEL	LOC4800712|XP_001357937.2|DPSE
OG0006223	CG11710|NP_608393.1|DMEL	LOC4814859|XP_001355031.2|DPSE
OG0006224	Zdhhc8|NP_001259382.1|DMEL	LOC6902245|XP_033241388.1|DPSE
OG0006225	Grip|NP_572285.2|DMEL	LOC4815390|XP_001354850.3|DPSE
OG0006226	CG18004|NP_610625.1|DMEL	LOC6898687|XP_002138692.2|DPSE
OG0006227	Kap3|NP_727512.3|DMEL	LOC6901211|XP_002133912.2|DPSE
OG0006228	TBCB|NP_611425.1|DMEL	LOC4804127|XP_001360735.1|DPSE
OG0006229	CaMKII|NP_001162833.1|DMEL	LOC26532627|XP_033237074.1|DPSE
OG0006230	if|NP_523378.2|DMEL	LOC4815765|XP_015041281.2|DPSE
OG0006231	rdgB|NP_001259535.1|DMEL	LOC4814684|XP_015041498.2|DPSE
OG0006232	Lrp4|NP_727914.1|DMEL	LOC6899744|XP_033237988.1|DPSE
OG0006233	Lcch3|NP_996469.1|DMEL	LOC6899177|XP_033239056.1|DPSE
OG0006234	mRpL22|NP_523379.2|DMEL	LOC4815928|XP_001355590.2|DPSE
OG0006235	CG7990|NP_573361.1|DMEL	LOC6901618|XP_002134288.2|DPSE
OG0006236	CG9065|NP_572998.1|DMEL	LOC6904037|XP_002136481.1|DPSE, LOC6901927|XP_033241305.1|DPSE
OG0006237	c12.1|NP_652605.1|DMEL	LOC4815541|XP_001355667.1|DPSE
OG0006238	Traf-like|NP_727976.1|DMEL	LOC4814974|XP_015042013.2|DPSE
OG0006239	CG17168|NP_001015254.1|DMEL	LOC6901176|XP_002133877.2|DPSE
OG0006240	sro|NP_651725.1|DMEL	LOC4800995|XP_033233145.1|DPSE
OG0006241	CG9609|NP_573161.1|DMEL	LOC4815927|XP_001355589.3|DPSE
OG0006242	inaF-D|NP_001096958.1|DMEL	LOC117184488|XP_033238219.1|DPSE
OG0006243	CG8412|NP_649939.1|DMEL	LOC4801513|XP_001358592.3|DPSE
OG0006244	Aduk|NP_731331.1|DMEL	LOC4800706|XP_001357931.1|DPSE
OG0006245	CG34376|NP_732741.1|DMEL	LOC4801668|XP_001358720.3|DPSE
OG0006246	CG18508|NP_652721.1|DMEL	LOC4814985|XP_001354662.2|DPSE
OG0006247	Atg10|NP_001097215.1|DMEL	LOC4805012|XP_033235070.1|DPSE
OG0006248	CG5466|NP_650901.2|DMEL	LOC6896949|XP_002137134.2|DPSE
OG0006249	l_2_k05819|NP_722974.1|DMEL	LOC4817582|XP_001356986.3|DPSE
OG0006250	CG9220|NP_996440.2|DMEL	LOC6902298|XP_015041368.1|DPSE
OG0006251	His2Av|NP_524519.1|DMEL	LOC4800745|XP_001357962.2|DPSE
OG0006252	SPARC|NP_651509.2|DMEL	LOC4800744|XP_001357961.1|DPSE
OG0006253	N|NP_476859.2|DMEL	LOC6901287|XP_002133988.2|DPSE
OG0006254	Cen|NP_610049.1|DMEL	LOC26533661|XP_033238615.1|DPSE
OG0006255	CG17141|NP_651094.2|DMEL	LOC4800930|XP_001358117.3|DPSE
OG0006256	CG9132|NP_996490.1|DMEL	LOC6902191|XP_002133718.1|DPSE
OG0006257	LysRS|NP_727353.1|DMEL	LOC4814405|XP_015042211.2|DPSE
OG0006258	CG10555|NP_572474.2|DMEL	LOC6902319|XP_033239609.1|DPSE
OG0006259	Orc2|NP_731873.1|DMEL	LOC4801647|XP_001358700.2|DPSE
OG0006260	Lst8|NP_572572.1|DMEL	LOC4815233|XP_001354734.2|DPSE
OG0006261	RpL7-like|NP_001097151.1|DMEL	LOC4817796|XP_033235975.1|DPSE
OG0006262	CG2972|NP_572603.1|DMEL	LOC4814394|XP_001354420.3|DPSE
OG0006263	RpL35|NP_572243.1|DMEL	LOC4814726|XP_001354541.1|DPSE
OG0006264	mip130|NP_569958.2|DMEL	LOC6901162|XP_015041432.2|DPSE
OG0006265	sotv|NP_725536.1|DMEL	LOC4803873|XP_001360522.2|DPSE
OG0006266	Edem1|NP_001259152.1|DMEL	LOC4814608|XP_033240728.1|DPSE
OG0006267	Neto|NP_001285211.1|DMEL	LOC4814838|XP_015041610.2|DPSE
OG0006268	mRpS29|NP_523811.1|DMEL	LOC4804458|XP_001361017.3|DPSE
OG0006269	Vps16A|NP_649877.1|DMEL	LOC4800352|XP_001357562.2|DPSE
OG0006270	CG33557|NP_001014730.1|DMEL	LOC6901072|XP_002134551.1|DPSE
OG0006271	Rrp46|NP_650001.2|DMEL	LOC4801021|XP_001358191.2|DPSE
OG0006272	g|NP_524785.2|DMEL	LOC4814676|XP_015041493.2|DPSE
OG0006273	ubl|NP_610239.1|DMEL	LOC4803413|XP_001360160.1|DPSE
OG0006274	Syt12|NP_572878.1|DMEL	LOC4815724|XP_001355531.4|DPSE
OG0006275	CG2701|NP_570025.1|DMEL	LOC4815090|XP_001354643.3|DPSE
OG0006276	Cdc5|NP_612033.1|DMEL	LOC4814136|XP_033238481.1|DPSE
OG0006277	Fancm|NP_650971.2|DMEL	LOC6897155|XP_015037205.2|DPSE
OG0006278	ppk23|NP_001097011.1|DMEL	LOC4816093|XP_001355726.4|DPSE
OG0006279	CG10353|NP_727578.3|DMEL	LOC4814444|XP_033238032.1|DPSE
OG0006280	CG17600|NP_001259778.1|DMEL	LOC6901882|XP_015040930.2|DPSE
OG0006281	CG17598|NP_608468.1|DMEL	LOC4815455|XP_033237587.1|DPSE
OG0006282	Nup205|NP_728308.1|DMEL	LOC4814597|XP_001354955.4|DPSE
OG0006283	PTPMT1|NP_651180.3|DMEL	LOC4801562|XP_001358634.3|DPSE
OG0006284	MED10|NP_648849.3|DMEL	LOC4812239|XP_001352539.2|DPSE
OG0006285	CG9804|NP_649472.1|DMEL	LOC4802732|XP_001359595.3|DPSE
OG0006286	WRNexo|NP_001163646.1|DMEL	LOC4801455|XP_001358549.4|DPSE
OG0006287	BORCS5|NP_572759.1|DMEL	LOC4815165|XP_001354808.1|DPSE
OG0006288	CG15546|NP_651831.1|DMEL	LOC6896687|XP_002136901.2|DPSE
OG0006289	Cpsf73|NP_650738.1|DMEL	LOC4801431|XP_001358526.2|DPSE
OG0006290	Moe|NP_727290.1|DMEL	LOC4815377|XP_001354985.2|DPSE
OG0006291	CG5439|NP_609607.1|DMEL	LOC4816569|XP_001355916.1|DPSE
OG0006292	CG42258|NP_572801.2|DMEL	LOC4815462|XP_033237570.1|DPSE
OG0006293	Pex10|NP_647624.1|DMEL	LOC4813625|XP_001353650.3|DPSE
OG0006294	CG42271|NP_996434.2|DMEL	LOC6901629|XP_015041906.2|DPSE
OG0006295	Cht11|NP_572361.1|DMEL	LOC4816023|XP_001355717.2|DPSE
OG0006296	rictor|NP_573371.1|DMEL	LOC4814634|XP_001355013.2|DPSE
OG0006297	chas|NP_001285381.1|DMEL	LOC6901911|XP_015040996.2|DPSE
OG0006298	Fbxl4|NP_572951.1|DMEL	LOC4815050|XP_001355020.3|DPSE
OG0006299	Tlk|NP_001138153.1|DMEL	LOC6901632|XP_015041908.2|DPSE
OG0006300	Ugalt|NP_001138149.1|DMEL	LOC4815007|XP_001354637.3|DPSE
OG0006301	CG9581|NP_608376.1|DMEL	LOC4814681|XP_001354943.3|DPSE
OG0006302	sev|NP_511114.2|DMEL	LOC4814692|XP_033237999.1|DPSE
OG0006303	Oda|NP_725104.1|DMEL	LOC6898043|XP_002138131.2|DPSE
OG0006304	CG1646|NP_733256.2|DMEL	LOC6896832|XP_002137035.3|DPSE
OG0006305	WASp|NP_651637.1|DMEL	LOC4800621|XP_033240324.1|DPSE
OG0006306	5PtaseI|NP_001138108.1|DMEL	LOC4802125|XP_033233101.1|DPSE
OG0006307	CG42233|NP_651899.2|DMEL	LOC4801938|XP_001358955.5|DPSE
OG0006308	Rcp|NP_996493.1|DMEL	LOC4814215|XP_001354335.2|DPSE
OG0006309	CG4678|NP_001138211.1|DMEL	LOC4815902|XP_001355597.3|DPSE
OG0006310	CG10979|NP_649591.1|DMEL	LOC4801485|XP_001358568.4|DPSE
OG0006311	CG2256|NP_572437.2|DMEL	LOC4815710|XP_001355550.4|DPSE
OG0006312	Ldsdh1|NP_572436.1|DMEL	LOC4815761|XP_001355549.3|DPSE
OG0006313	snz|NP_572421.1|DMEL	LOC4815277|XP_001354527.3|DPSE
OG0006314	Paf-AHalpha|NP_727895.1|DMEL	LOC4811743|XP_001352315.2|DPSE
OG0006315	mesh|NP_001163782.1|DMEL	LOC4800343|XP_003736198.2|DPSE
OG0006316	CG14618|NP_608464.1|DMEL	LOC4816017|XP_001355289.1|DPSE
OG0006317	Rab39|NP_572405.2|DMEL	LOC4814813|XP_001355157.1|DPSE
OG0006318	CG8034|NP_573376.2|DMEL	LOC4814938|XP_033238185.1|DPSE
OG0006319	Vamp7|NP_610524.1|DMEL	LOC4804890|XP_001361378.2|DPSE
OG0006320	CARPB|NP_572581.1|DMEL	LOC6901062|XP_002134541.1|DPSE
OG0006321	fh|NP_511094.1|DMEL	LOC4815334|XP_001354927.3|DPSE
OG0006322	Ir8a|NP_727328.1|DMEL	LOC6901209|XP_002133910.2|DPSE
OG0006323	AlkB|NP_001334682.1|DMEL	LOC6899672|XP_033238030.1|DPSE, LOC117185137|XP_033240975.1|DPSE
OG0006324	wapl|NP_525042.2|DMEL	LOC6901954|XP_002133488.2|DPSE
OG0006325	KaiR1D|NP_650925.1|DMEL	LOC4801547|XP_001358619.3|DPSE
OG0006326	CG7857|NP_648769.2|DMEL	LOC4813844|XP_001353156.3|DPSE
OG0006327	gb|NP_651536.1|DMEL	LOC4801142|XP_001358281.3|DPSE
OG0006328	CG7029|NP_788719.1|DMEL	LOC6896965|XP_033232750.1|DPSE
OG0006329	HDAC4|NP_001259507.1|DMEL	LOC4815727|XP_001355273.3|DPSE
OG0006330	ssh|NP_733063.1|DMEL	LOC4801378|XP_015037212.2|DPSE
OG0006331	xmas|NP_001356948.1|DMEL	LOC4814930|XP_001355081.4|DPSE
OG0006332	CG42237|NP_572855.1|DMEL	LOC4814442|XP_001354836.3|DPSE
OG0006333	Tpst|NP_001259518.1|DMEL	LOC4815225|XP_001354726.4|DPSE
OG0006334	CG14435|NP_572359.2|DMEL	LOC6902307|XP_002133834.1|DPSE
OG0006335	Rassf|NP_651126.3|DMEL	LOC6896823|XP_002137026.2|DPSE
OG0006336	CG15211|NP_001096945.1|DMEL	LOC4815285|XP_001354868.1|DPSE
OG0006337	rtv|NP_572693.1|DMEL	LOC4815247|XP_033238222.1|DPSE
OG0006338	CG14647|NP_649465.6|DMEL	LOC4802740|XP_001359603.1|DPSE
OG0006339	CG8578|NP_573082.1|DMEL	LOC6899606|XP_033237613.1|DPSE
OG0006340	Rab10|NP_523419.1|DMEL	LOC6901573|XP_002134246.1|DPSE
OG0006341	CG1354|NP_001356937.1|DMEL	LOC4814317|XP_001354398.2|DPSE
OG0006342	Sp1|NP_001259388.1|DMEL	LOC4814256|XP_033239329.1|DPSE
OG0006343	btd|NP_511100.1|DMEL	LOC6901056|XP_002134535.2|DPSE
OG0006344	CG13005|NP_573168.1|DMEL	LOC4815499|XP_033239482.1|DPSE
OG0006345	Efa6|NP_001163691.2|DMEL	LOC4800705|XP_033232584.1|DPSE
OG0006346	Cisd2|NP_651684.1|DMEL	LOC4800463|XP_001357734.2|DPSE
OG0006347	jar|NP_001014650.2|DMEL	LOC6897317|XP_003736581.3|DPSE
OG0006348	w|NP_476787.1|DMEL	LOC6901267|XP_015041538.2|DPSE
OG0006349	arm|NP_476666.1|DMEL	LOC6901160|XP_033240730.1|DPSE
OG0006350	Pcd|NP_477360.2|DMEL	LOC6896781|XP_002136987.1|DPSE
OG0006351	Pmp70|NP_608354.1|DMEL	LOC4815284|XP_033241494.1|DPSE
OG0006352	Ciao1|NP_610996.1|DMEL	LOC4803656|XP_001360339.2|DPSE
OG0006353	AdoR|NP_651772.1|DMEL	LOC4800415|XP_015038765.2|DPSE
OG0006354	CG45049|NP_001287471.1|DMEL	LOC4800936|XP_001358123.3|DPSE
OG0006355	LPCAT|NP_001036265.1|DMEL	LOC4816052|XP_002133751.2|DPSE
OG0006356	CG4045|NP_569978.1|DMEL	LOC4814934|XP_001354537.2|DPSE
OG0006357	RhoGAPp190|NP_001259658.1|DMEL	LOC6901910|XP_015040983.2|DPSE
OG0006358	Bgb|NP_001261271.1|DMEL	LOC4811942|XP_001352766.1|DPSE
OG0006359	SerRS-m|NP_524365.1|DMEL	LOC4801526|XP_001358602.2|DPSE
OG0006360	CG14445|NP_001284934.1|DMEL	LOC4815063|XP_015042062.1|DPSE
OG0006361	Ass|NP_649674.1|DMEL	LOC4802277|XP_001359229.3|DPSE
OG0006362	egh|NP_525052.1|DMEL	LOC4814539|XP_001354967.1|DPSE
OG0006363	RhoGAP18B|NP_573352.2|DMEL	LOC6901742|XP_015042095.2|DPSE
OG0006364	Mt2|NP_001036355.1|DMEL	LOC4817726|XP_033235972.1|DPSE
OG0006365	run|NP_523424.2|DMEL	LOC4815174|XP_001355043.3|DPSE
OG0006366	RunxA|NP_001259747.1|DMEL	LOC6901652|XP_033239800.1|DPSE
OG0006367	lz|NP_511099.2|DMEL	LOC6902248|XP_002133775.2|DPSE
OG0006368	jdp|NP_651807.1|DMEL	LOC4800371|XP_015038600.2|DPSE
OG0006369	tmod|NP_001247372.1|DMEL	LOC4800370|XP_015038540.2|DPSE
OG0006370	CG7058|NP_573327.2|DMEL	LOC4814345|XP_001354378.1|DPSE
OG0006371	Cpr100A|NP_651829.1|DMEL	LOC4800317|XP_001357591.2|DPSE
OG0006372	Cpr97Ea|NP_651529.2|DMEL	LOC6899810|XP_002135725.1|DPSE
OG0006373	oc|NP_001356934.1|DMEL	LOC6901594|XP_015041850.2|DPSE
OG0006374	Upf2|NP_572434.1|DMEL	LOC4815449|XP_001355547.2|DPSE
OG0006375	shtd|NP_573025.2|DMEL	LOC4815122|XP_001355204.3|DPSE
OG0006376	c11.1|NP_652606.1|DMEL	LOC4815543|XP_001355668.3|DPSE
OG0006377	CG6617|NP_573315.1|DMEL	LOC4814418|XP_001354390.1|DPSE
OG0006378	Gnpnat|NP_001263081.1|DMEL	LOC4800510|XP_001357775.3|DPSE
OG0006379	CG5541|NP_996437.1|DMEL	LOC6902206|XP_002133733.2|DPSE
OG0006380	CG15912|NP_572168.1|DMEL	LOC4815125|XP_001354687.2|DPSE
OG0006381	l_1_G0007|NP_572947.1|DMEL	LOC4815098|XP_001355017.2|DPSE
OG0006382	lic|NP_477162.1|DMEL	LOC4815748|XP_001355677.3|DPSE
OG0006383	mew|NP_001285196.1|DMEL	LOC4815762|XP_033239006.1|DPSE
OG0006384	REG|NP_572866.1|DMEL	LOC4815668|XP_001355270.2|DPSE
OG0006385	Dcr-1|NP_524453.1|DMEL	LOC4800934|XP_001358121.2|DPSE
OG0006386	Galt|NP_609062.2|DMEL	LOC4816204|XP_001355786.1|DPSE
OG0006387	mRpS18C|NP_524593.1|DMEL	LOC4800393|XP_001357678.4|DPSE
OG0006388	nonC|NP_727132.1|DMEL	LOC4815991|XP_001355714.4|DPSE
OG0006389	mAChR-C|NP_572358.1|DMEL	LOC4815820|XP_001355715.4|DPSE
OG0006390	CG12320|NP_650699.1|DMEL	LOC4802239|XP_015037691.1|DPSE
OG0006391	CG8483|NP_650264.1|DMEL	LOC4801389|XP_001358490.3|DPSE
OG0006392	PGAP1|NP_572245.1|DMEL	LOC4814487|XP_001354544.4|DPSE
OG0006393	CG4278|NP_609790.1|DMEL	LOC4817722|XP_001357124.4|DPSE
OG0006394	Prx3|NP_524387.1|DMEL	LOC4800651|XP_001357884.1|DPSE
OG0006395	TrpRS|NP_524826.1|DMEL	LOC4800353|XP_001357561.1|DPSE
OG0006396	CG14231|NP_608347.1|DMEL	LOC4814731|XP_001354571.3|DPSE
OG0006397	CG2938|NP_570085.1|DMEL	LOC4815267|XP_001355164.3|DPSE
OG0006398	wuho|NP_572307.1|DMEL	LOC6901319|XP_002134020.2|DPSE
OG0006399	CG6299|NP_788906.1|DMEL	LOC4815650|XP_033239496.1|DPSE
OG0006400	CG6294|NP_573026.1|DMEL	LOC4815795|XP_001355275.3|DPSE
OG0006401	CG6865|NP_001246825.1|DMEL	LOC4813657|XP_001353486.3|DPSE
OG0006402	rtet|NP_524429.1|DMEL	LOC4802248|XP_001359207.2|DPSE
OG0006403	dmrt93B|NP_524428.1|DMEL	LOC4803295|XP_001360059.2|DPSE
OG0006404	Lk6|NP_651986.2|DMEL	LOC4802837|XP_001359673.4|DPSE
OG0006405	CG17687|NP_001368937.1|DMEL	LOC4813302|XP_001353593.3|DPSE
OG0006406	CG1951|NP_651655.1|DMEL	LOC4801604|XP_001358671.2|DPSE
OG0006407	CG1785|NP_572502.1|DMEL	LOC4815331|XP_001354981.3|DPSE
OG0006408	Peritrophin-A|NP_523418.1|DMEL	LOC4815176|XP_001354938.1|DPSE
OG0006409	p24-1|NP_572754.1|DMEL	LOC4815254|XP_001354755.2|DPSE
OG0006410	Ubc7|NP_524684.2|DMEL	LOC4815320|XP_001354512.2|DPSE
OG0006411	Lsm12a|NP_572777.2|DMEL	LOC6901317|XP_033239448.1|DPSE
OG0006412	amon|NP_477318.1|DMEL	LOC4801332|XP_001358444.2|DPSE
OG0006413	Yif1|NP_651498.1|DMEL	LOC4801334|XP_015037190.2|DPSE
OG0006414	CG8043|NP_649814.1|DMEL	LOC4801970|XP_001358983.2|DPSE
OG0006415	ZAP3|NP_001245607.1|DMEL	LOC4814248|XP_001354419.3|DPSE
OG0006416	Dok|NP_572391.1|DMEL	LOC4814814|XP_001355146.2|DPSE
OG0006417	Ts|NP_477367.1|DMEL	LOC4816462|XP_001356150.2|DPSE
OG0006418	CG13003|NP_001162779.1|DMEL	LOC6901013|XP_033238151.1|DPSE
OG0006419	CG11334|NP_651868.1|DMEL	LOC4800729|XP_001357949.2|DPSE
OG0006420	tst|NP_524465.1|DMEL	LOC4801565|XP_001358639.2|DPSE
OG0006421	CG7236|NP_608950.3|DMEL	LOC4816417|XP_001356077.3|DPSE
OG0006422	CG11147|NP_608954.1|DMEL	LOC4818105|XP_001357229.1|DPSE
OG0006423	Nop56|NP_651040.3|DMEL	LOC4801674|XP_001358724.3|DPSE
OG0006424	mats|NP_651041.3|DMEL	LOC6897297|XP_002137456.2|DPSE
OG0006425	CG13850|NP_651038.3|DMEL	LOC4801676|XP_001358726.3|DPSE
OG0006426	CG13855|NP_651037.1|DMEL	LOC4801677|XP_001358727.2|DPSE
OG0006427	Sce|NP_477509.1|DMEL	LOC4800666|XP_001357898.2|DPSE
OG0006428	hdly|NP_001097851.1|DMEL	LOC4801540|XP_015037306.2|DPSE
OG0006429	KrT95D|NP_524473.2|DMEL	LOC4801754|XP_001358795.2|DPSE
