Orthogroup	DMEL.longest_only	DSUZ.longest_only
OG0004344	Nplp1|NP_001137760.1|DMEL	LOC108010029|XP_016930317.1|DSUZ
OG0004345	CG1416|NP_610121.2|DMEL	LOC108021522|XP_016945770.1|DSUZ
OG0004346	mAChR-A|NP_523844.2|DMEL	LOC108009834|XP_016930013.1|DSUZ
OG0004347	bs|NP_726438.1|DMEL	LOC108009924|XP_016930140.1|DSUZ
OG0004348	CG13566|NP_611858.2|DMEL	LOC108010201|XP_016930534.1|DSUZ
OG0004349	kcc|NP_001286795.1|DMEL	LOC108018109|XP_016941015.1|DSUZ
OG0004350	Glo1|NP_610270.1|DMEL	LOC108017879|XP_016940531.1|DSUZ
OG0004351	AGO1|NP_725341.1|DMEL	LOC108019749|XP_016943180.1|DSUZ
OG0004352	abs|NP_524220.1|DMEL	LOC108011631|XP_016932309.1|DSUZ
OG0004353	CG5003|NP_651593.1|DMEL	LOC108012021|XP_016932788.2|DSUZ
OG0004354	CG31301|NP_650449.1|DMEL	LOC108006416|XP_016925429.2|DSUZ
OG0004355	CG42724|NP_001189184.1|DMEL	LOC108016060|XP_036675204.1|DSUZ
OG0004356	AGBE|NP_788342.1|DMEL	LOC108019857|XP_016943389.2|DSUZ
OG0004357	so|NP_476733.1|DMEL	LOC108017715|XP_016940313.2|DSUZ
OG0004358	pds5|NP_610719.1|DMEL	LOC108009849|XP_016930035.1|DSUZ
OG0004359	hppy|NP_725863.1|DMEL	LOC108018029|XP_036669752.1|DSUZ
OG0004360	Rad9|NP_649066.1|DMEL	LOC108020730|XP_016944591.1|DSUZ
OG0004361	GCC88|NP_650055.1|DMEL	LOC108006035|XP_016924967.1|DSUZ
OG0004362	CG13901|NP_612061.2|DMEL	LOC108012400|XP_016933249.1|DSUZ
OG0004363	CG12096|NP_572862.2|DMEL	LOC108005454|XP_016924235.1|DSUZ
OG0004364	AQP|NP_523728.1|DMEL	LOC108019632|XP_016943004.1|DSUZ
OG0004365	ktub|NP_611549.2|DMEL	LOC108009932|XP_016930163.1|DSUZ
OG0004366	PGAP2|NP_608548.1|DMEL	LOC108021499|XP_016945736.1|DSUZ
OG0004367	Las|NP_524183.2|DMEL	LOC108005794|XP_016924612.1|DSUZ
OG0004368	Ssl1|NP_649427.1|DMEL	LOC108007703|XP_016926932.1|DSUZ
OG0004369	LRP1|NP_001260800.2|DMEL	LOC108019741|XP_016943163.1|DSUZ
OG0004370	Dek|NP_652058.1|DMEL	LOC108009997|XP_016930270.1|DSUZ
OG0004371	CG17333|NP_572656.1|DMEL	LOC108004736|XP_016923250.1|DSUZ
OG0004372	nvy|NP_001261166.1|DMEL	LOC108008140|XP_036669413.1|DSUZ
OG0004373	CG17327|NP_731760.1|DMEL	LOC108011574|XP_016932233.2|DSUZ
OG0004374	Patronin|NP_001261051.1|DMEL	LOC108009074|XP_036669343.1|DSUZ
OG0004375	RhoGEF4|NP_648101.1|DMEL	LOC108005913|XP_016924811.2|DSUZ
OG0004376	sNPF-R|NP_524176.1|DMEL	LOC108019986|XP_036671703.1|DSUZ
OG0004377	Dronc|NP_524017.1|DMEL	LOC108013531|XP_016934917.1|DSUZ
OG0004378	chn|NP_001246331.1|DMEL	LOC108009634|XP_036668959.1|DSUZ
OG0004379	mago|NP_476636.1|DMEL	LOC108009820|XP_016929992.1|DSUZ
OG0004380	DCTN2-p50|NP_524690.1|DMEL	LOC108019630|XP_016943001.1|DSUZ
OG0004381	Pxd|NP_001163633.1|DMEL	LOC108014750|XP_036673810.1|DSUZ, LOC118878587|XP_036677516.1|DSUZ
OG0004382	CG8858|NP_610746.1|DMEL	LOC108009228|XP_016928880.1|DSUZ
OG0004383	CysRS-m|NP_610930.1|DMEL	LOC108010193|XP_016930524.1|DSUZ
OG0004384	CG13018|NP_652380.2|DMEL	LOC108009415|XP_016929232.1|DSUZ
OG0004385	CG13192|NP_610702.1|DMEL	LOC108009972|XP_016930224.1|DSUZ
OG0004386	jeb|NP_610726.1|DMEL	LOC108010324|XP_016930735.1|DSUZ
OG0004387	cmb|NP_729901.1|DMEL	LOC108013235|XP_036670718.1|DSUZ
OG0004388	CG8854|NP_610749.3|DMEL	LOC108008659|XP_016928036.1|DSUZ
OG0004389	Ack|NP_647859.1|DMEL	LOC108020068|XP_016943657.1|DSUZ
OG0004390	Pka-C3|NP_730083.2|DMEL	LOC108013779|XP_036670933.1|DSUZ
OG0004391	CG15125|NP_001286618.1|DMEL	LOC108008105|XP_036669280.1|DSUZ
OG0004392	brm|NP_001261906.1|DMEL	LOC108013767|XP_036671108.1|DSUZ
OG0004393	Ntan1|NP_611355.2|DMEL	LOC108019911|XP_016943501.1|DSUZ
OG0004394	CG4945|NP_788382.1|DMEL	LOC108018184|XP_016941174.1|DSUZ
OG0004395	Cpr50Cb|NP_610901.1|DMEL	LOC108019682|XP_016943063.1|DSUZ
OG0004396	CG14591|NP_610196.1|DMEL	LOC108010722|XP_016931133.1|DSUZ, LOC118876748|XP_036677785.1|DSUZ
OG0004397	Fsn|NP_610849.1|DMEL	LOC108019798|XP_016943289.1|DSUZ
OG0004398	CG17059|NP_652383.1|DMEL	LOC108019799|XP_016943290.1|DSUZ
OG0004399	Rif1|NP_725497.1|DMEL	LOC108018178|XP_016941166.1|DSUZ
OG0004400	CG8112|NP_731269.2|DMEL	LOC108007971|XP_016927230.1|DSUZ
OG0004401	CG4797|NP_726368.2|DMEL	LOC108010236|XP_016930578.1|DSUZ
OG0004402	Ssrp|NP_523830.2|DMEL	LOC108010065|XP_016930367.1|DSUZ
OG0004403	ttv|NP_001356963.1|DMEL	LOC108009408|XP_016929217.1|DSUZ
OG0004404	Ars2|NP_610203.2|DMEL	LOC108010967|XP_016931474.2|DSUZ
OG0004405	rdgC|NP_536738.3|DMEL	LOC108006224|XP_036671549.1|DSUZ
OG0004406	stv|NP_001097600.1|DMEL	LOC108012998|XP_016934066.1|DSUZ
OG0004407	Spt|NP_610423.3|DMEL	LOC108018001|XP_016940840.1|DSUZ
OG0004408	CG14105|NP_648644.1|DMEL	LOC108012590|XP_016933498.1|DSUZ
OG0004409	Hcf|NP_524621.2|DMEL	LOC108020356|XP_016944043.1|DSUZ
OG0004410	MESR4|NP_001097359.1|DMEL	LOC108009056|XP_016928550.1|DSUZ
OG0004411	CG11523|NP_649386.1|DMEL	LOC108007457|XP_016926614.1|DSUZ
OG0004412	Ddx1|NP_524212.2|DMEL	LOC108007456|XP_016926613.2|DSUZ
OG0004413	ken|NP_523833.1|DMEL	LOC108010190|XP_016930522.1|DSUZ
OG0004414	Rap2l|NP_477402.1|DMEL	LOC108008491|XP_016927840.1|DSUZ
OG0004415	pcs|NP_611010.4|DMEL	LOC108009718|XP_016929769.1|DSUZ
OG0004416	kappaB-Ras|NP_610278.1|DMEL	LOC108018216|XP_016941223.1|DSUZ
OG0004417	Ude|NP_001262929.1|DMEL	LOC108017287|XP_016939793.2|DSUZ
OG0004418	CG43066|NP_001246408.1|DMEL	LOC108018089|XP_036669805.1|DSUZ
OG0004419	sns|NP_001036532.1|DMEL	LOC108019577|XP_036669809.1|DSUZ
OG0004420	CG8778|NP_610805.1|DMEL	LOC108019641|XP_016943014.1|DSUZ
OG0004421	Tsp74F|NP_524132.1|DMEL	LOC108010500|XP_016930861.2|DSUZ
OG0004422	UQCR-Q|NP_648985.1|DMEL	LOC108004799|XP_016923340.1|DSUZ
OG0004423	fat-spondin|NP_477435.1|DMEL	LOC108009322|XP_016929082.1|DSUZ
OG0004424	prom|NP_001137754.1|DMEL	LOC108009745|XP_016929829.1|DSUZ
OG0004425	CG5955|NP_649230.1|DMEL	LOC108013071|XP_036672113.1|DSUZ
OG0004426	mRpL15|NP_524185.1|DMEL	LOC108013193|XP_016934390.1|DSUZ
OG0004427	mRpS31|NP_524100.1|DMEL	LOC108014020|XP_016935519.2|DSUZ
OG0004428	Task6|NP_650300.2|DMEL	LOC118877935|XP_036674466.1|DSUZ, LOC108017549|XP_016940116.1|DSUZ
OG0004429	CG14015|NP_608937.1|DMEL	LOC108005279|XP_016923962.1|DSUZ
OG0004430	mop|NP_648722.2|DMEL	LOC108013270|XP_016934526.1|DSUZ
OG0004431	mRpL35|NP_651001.2|DMEL	LOC108018571|XP_016941616.2|DSUZ
OG0004432	CG6028|NP_651002.3|DMEL	LOC108018569|XP_016941614.2|DSUZ
OG0004433	CG32447|NP_996144.1|DMEL	LOC108017616|XP_036671718.1|DSUZ
OG0004434	CG4646|NP_610848.1|DMEL	LOC108019661|XP_016943041.1|DSUZ
OG0004435	Oseg6|NP_611426.1|DMEL	LOC108010314|XP_016930699.1|DSUZ
OG0004436	mam|NP_525115.1|DMEL	LOC108009712|XP_016929758.2|DSUZ
OG0004437	Kr|NP_523867.1|DMEL	LOC108008690|XP_016928073.1|DSUZ
OG0004438	eIF3m|NP_610932.1|DMEL	LOC108010107|XP_016930417.1|DSUZ
OG0004439	PRAS40|NP_001303349.1|DMEL	LOC108010105|XP_016930415.1|DSUZ
OG0004440	RpL18A|NP_523774.1|DMEL	LOC108009061|XP_016928555.1|DSUZ
OG0004441	Npc2a|NP_608637.1|DMEL	LOC108007855|XP_016927110.1|DSUZ
OG0004442	CG10939|NP_524712.1|DMEL	LOC108009822|XP_016929995.1|DSUZ
OG0004443	Pbgs|NP_648564.1|DMEL	LOC108013466|XP_016934831.1|DSUZ
OG0004444	eEF1beta|NP_524808.3|DMEL	LOC108008453|XP_016927795.1|DSUZ
OG0004445	CG16786|NP_611883.1|DMEL	LOC108008406|XP_016927741.1|DSUZ
OG0004446	Alp4|NP_524601.2|DMEL	LOC108012160|XP_016932943.2|DSUZ
OG0004447	Spase22-23|NP_651234.1|DMEL	LOC108020626|XP_016944466.2|DSUZ
OG0004448	CG14483|NP_611235.1|DMEL	LOC108009489|XP_016929370.1|DSUZ
OG0004449	fwe|NP_648804.1|DMEL	LOC108017673|XP_036671331.1|DSUZ
OG0004450	mIF3|NP_001350856.1|DMEL	LOC108009211|XP_016928860.1|DSUZ
OG0004451	CG8839|NP_610764.1|DMEL	LOC108010142|XP_016930465.1|DSUZ
OG0004452	CG15120|NP_611428.1|DMEL	LOC108008461|XP_016927804.1|DSUZ
OG0004453	Naus|NP_611299.2|DMEL	LOC108006186|XP_016925112.1|DSUZ
OG0004454	Spt3|NP_650146.1|DMEL	LOC108019250|XP_036673836.1|DSUZ
OG0004455	comm2|NP_648801.2|DMEL	LOC108007530|XP_036671364.1|DSUZ
OG0004456	CG18273|NP_569843.2|DMEL	LOC108016909|XP_016939315.1|DSUZ
OG0004457	CG7368|NP_001036599.1|DMEL	LOC108014489|XP_036670625.1|DSUZ
OG0004458	CG6024|NP_001368949.1|DMEL	LOC108010714|XP_016931117.2|DSUZ
OG0004459	CG42588|NP_648604.2|DMEL	LOC108020840|XP_036672156.1|DSUZ
OG0004460	Sec3|NP_648976.2|DMEL	LOC108013131|XP_016934299.1|DSUZ
OG0004461	Toll-6|NP_524081.1|DMEL	LOC108019507|XP_016942825.2|DSUZ
OG0004462	CG3808|NP_649083.2|DMEL	LOC108020733|XP_016944596.2|DSUZ, LOC108016343|XP_036672124.1|DSUZ
OG0004463	CG11241|NP_730741.2|DMEL	LOC108007697|XP_016926923.2|DSUZ
OG0004464	Spt20|NP_001287062.1|DMEL	LOC108013195|XP_016934392.1|DSUZ
OG0004465	Naxd|NP_649090.1|DMEL	LOC118877541|XP_036672492.1|DSUZ, LOC108020711|XP_036671374.1|DSUZ
OG0004466	CG32204|NP_001369059.1|DMEL	LOC118877345|XP_036671624.1|DSUZ, LOC108020756|XP_036672489.1|DSUZ
OG0004467	CG14185|NP_649175.1|DMEL	LOC108006228|XP_036670763.1|DSUZ
OG0004468	Ir76b|NP_649176.1|DMEL	LOC108006225|XP_016925153.2|DSUZ
OG0004469	CG7945|NP_730051.1|DMEL	LOC108011381|XP_016931987.2|DSUZ
OG0004470	Socs36E|NP_523593.5|DMEL	LOC108021465|XP_016945686.1|DSUZ
OG0004471	CG42390|NP_001369028.1|DMEL	LOC108006445|XP_036672974.1|DSUZ
OG0004472	dap|NP_476948.1|DMEL	LOC108008329|XP_016927643.1|DSUZ
OG0004473	CG43191|NP_001246272.1|DMEL	LOC108008152|XP_016927430.1|DSUZ
OG0004474	128up|NP_536733.1|DMEL	LOC108008526|XP_016927884.1|DSUZ
OG0004475	CG7488|NP_650248.1|DMEL	LOC108011573|XP_016932230.1|DSUZ
OG0004476	CG7251|NP_608944.1|DMEL	LOC108010240|XP_016930585.1|DSUZ
OG0004477	Rs1|NP_651970.1|DMEL	LOC108019604|XP_016942971.1|DSUZ
OG0004478	Oaz|NP_001188929.1|DMEL	LOC108008821|XP_016928215.1|DSUZ
OG0004479	CG3735|NP_611851.1|DMEL	LOC108017791|XP_016940424.1|DSUZ
OG0004480	anox|NP_001027085.1|DMEL	LOC108015349|XP_016937248.1|DSUZ
OG0004481	CG42518|NP_001163187.1|DMEL	LOC108008599|XP_016927967.1|DSUZ
OG0004482	CG15544|NP_651828.2|DMEL	LOC108018265|XP_036675586.1|DSUZ
OG0004483	CG5339|NP_611846.1|DMEL	LOC108010290|XP_016930649.1|DSUZ
OG0004484	Hr83|NP_649647.1|DMEL	LOC108016032|XP_016938116.1|DSUZ, LOC108016033|XP_016938117.1|DSUZ
OG0004485	Gr2a|NP_001162633.1|DMEL	LOC108016582|XP_016938755.1|DSUZ
OG0004486	UQCR-6.4|NP_611233.1|DMEL	LOC108009192|XP_016928833.1|DSUZ
OG0004487	Papst2|NP_648954.1|DMEL	LOC108006820|XP_036671801.1|DSUZ
OG0004488	ppk25|NP_995766.1|DMEL	LOC108017679|XP_016940277.1|DSUZ, LOC108017680|XP_016940278.1|DSUZ
OG0004489	CG13928|NP_647635.1|DMEL	LOC108012826|XP_016933765.1|DSUZ
OG0004490	Obp49a|NP_610812.1|DMEL	LOC108019608|XP_016942976.1|DSUZ
OG0004492	CG42529|NP_001163471.1|DMEL, ms_3_76Ca|NP_649146.1|DMEL	LOC108011064|XP_016931616.1|DSUZ
OG0004493	CG43894|NP_001261790.1|DMEL	LOC108014512|XP_016936138.2|DSUZ
OG0004493	CG15140|NP_001097171.2|DMEL	LOC108013133|XP_036668626.1|DSUZ
OG0004494	Cenp-C|NP_731254.2|DMEL	LOC108007055|XP_036673012.1|DSUZ
OG0004495	CG42335|NP_732655.3|DMEL	LOC108014386|XP_036673193.1|DSUZ
OG0004497	MFS1|NP_726254.1|DMEL	LOC108008121|XP_016927399.1|DSUZ
OG0004498	CG44142|NP_001262532.1|DMEL, CG45080|NP_001287312.1|DMEL	LOC118877809|XP_036673847.1|DSUZ, LOC108020238|XP_016943848.1|DSUZ, LOC108020247|XP_016943862.2|DSUZ
OG0004499	CG42733|NP_001188902.1|DMEL	LOC108009217|XP_036669656.1|DSUZ
OG0004499	CG43397|NP_001246249.1|DMEL	LOC108009215|XP_016928864.1|DSUZ
OG0004500	CG18605|NP_001188974.1|DMEL	LOC108017886|XP_016940540.1|DSUZ
OG0004501	cuff|NP_610709.1|DMEL	LOC108009991|XP_016930260.1|DSUZ
OG0004502	CG42364|NP_001137732.2|DMEL	LOC108009701|XP_016929747.1|DSUZ
OG0004502	CG42365|NP_726099.1|DMEL	LOC108009700|XP_016929746.1|DSUZ
OG0004503	CG34303|NP_001356898.1|DMEL	LOC108006785|XP_016925823.2|DSUZ, LOC118878144|XP_036675696.1|DSUZ
OG0004504	CkIIalpha|NP_001036624.1|DMEL	LOC108014505|XP_016936132.1|DSUZ
OG0004505	Abi|NP_001247091.1|DMEL	LOC108017206|XP_036674303.1|DSUZ
OG0004506	CG4849|NP_651605.1|DMEL	LOC108014823|XP_016936510.1|DSUZ
OG0004507	CG18048|NP_649646.3|DMEL	LOC108016019|XP_016938103.1|DSUZ
OG0004508	beat-VII|NP_733162.2|DMEL	LOC108018341|XP_036675432.1|DSUZ
OG0004509	PCID2|NP_648486.1|DMEL	LOC108010699|XP_016931098.2|DSUZ
OG0004510	Rok|NP_536796.2|DMEL	LOC108011141|XP_016931712.1|DSUZ
OG0004511	tnc|NP_651318.3|DMEL	LOC108006610|XP_036673215.1|DSUZ
OG0004512	PlexA|NP_524637.2|DMEL	LOC108020382|XP_016944125.1|DSUZ
OG0004513	onecut|NP_524842.2|DMEL	LOC108020407|XP_016944190.1|DSUZ
OG0004514	Asator|NP_651924.2|DMEL	LOC108020372|XP_016944093.1|DSUZ
OG0004515	yl|NP_996433.1|DMEL	LOC108006561|XP_016925581.1|DSUZ
OG0004516	Rab40|NP_727611.1|DMEL	LOC108005177|XP_016923843.1|DSUZ
OG0004517	CG7766|NP_001245588.1|DMEL	LOC108016841|XP_016939166.1|DSUZ
OG0004518	tay|NP_001259585.1|DMEL	LOC108018848|XP_036676679.1|DSUZ
OG0004519	eEF1gamma|NP_652000.1|DMEL	LOC108014785|XP_036674298.1|DSUZ
OG0004520	Rhp|NP_511168.3|DMEL	LOC108018969|XP_016942060.1|DSUZ
OG0004521	mle|NP_476641.1|DMEL	LOC108010966|XP_016931471.2|DSUZ, LOC118876794|XP_036677794.1|DSUZ
OG0004522	Rbm13|NP_572508.1|DMEL	LOC108015018|XP_016936735.1|DSUZ
OG0004523	CG12054|NP_651853.1|DMEL	LOC108015738|XP_036675276.1|DSUZ
OG0004524	Spg7|NP_570017.1|DMEL	LOC108015318|XP_016937197.1|DSUZ
OG0004525	Nadsyn|NP_572913.1|DMEL	LOC108013707|XP_016935117.1|DSUZ
OG0004526	ovo|NP_726971.1|DMEL	LOC108016913|XP_016939322.2|DSUZ
OG0004527	eIF2Bbeta|NP_570020.1|DMEL	LOC108018904|XP_016941984.1|DSUZ
OG0004528	CG15456|NP_652292.1|DMEL	LOC108015330|XP_016937220.1|DSUZ
OG0004529	CG42699|NP_572263.2|DMEL	LOC108011143|XP_016931716.1|DSUZ
OG0004530	CDC50|NP_573128.2|DMEL	LOC108005173|XP_016923836.1|DSUZ
OG0004531	CG13847|NP_651043.2|DMEL	LOC108020498|XP_036673137.1|DSUZ
OG0004532	HDAC6|NP_001259569.1|DMEL	LOC108005335|XP_016924053.1|DSUZ
OG0004533	CG2200|NP_572852.1|DMEL	LOC108005208|XP_016923885.1|DSUZ
OG0004534	RpLP2|NP_523764.1|DMEL	LOC108017966|XP_016940729.1|DSUZ
OG0004535	st|NP_524108.1|DMEL	LOC108005634|XP_016924435.1|DSUZ
OG0004536	RhoGAP19D|NP_001285496.1|DMEL	LOC108014953|XP_036676639.1|DSUZ
OG0004537	iav|NP_572353.1|DMEL	LOC108016880|XP_016939261.1|DSUZ
OG0004538	CG5504|NP_995932.1|DMEL	LOC108010015|XP_016930295.1|DSUZ
OG0004539	DPCoAC|NP_650891.1|DMEL	LOC108007805|XP_036674463.1|DSUZ
OG0004540	BTBD9|NP_572649.1|DMEL	LOC108004750|XP_016923275.1|DSUZ
OG0004541	Pcl|NP_476672.1|DMEL	LOC108008229|XP_036669042.1|DSUZ
OG0004542	su_r_|NP_727320.1|DMEL	LOC108015341|XP_016937235.1|DSUZ
OG0004543	CG42749|NP_001188545.1|DMEL	LOC108004765|XP_016923296.1|DSUZ
OG0004544	ebo|NP_001284739.1|DMEL	LOC108016940|XP_016939359.1|DSUZ
OG0004545	CG5380|NP_651029.1|DMEL	LOC118877635|XP_036673030.1|DSUZ
OG0004546	fsd|NP_610851.2|DMEL	LOC108019877|XP_016943436.1|DSUZ
OG0004547	eIF2Bepsilon|NP_569961.2|DMEL	LOC108016772|XP_016939026.1|DSUZ
OG0004548	CG32536|NP_728237.1|DMEL	LOC108015228|XP_016937061.1|DSUZ
OG0004549	Hmt4-20|NP_569853.1|DMEL	LOC108016819|XP_016939119.1|DSUZ
OG0004550	Tbh|NP_788884.1|DMEL	LOC108018944|XP_016942031.1|DSUZ
OG0004551	MED8|NP_722456.1|DMEL	LOC108009430|XP_016929252.1|DSUZ
OG0004552	wupA|NP_728142.1|DMEL	LOC108016868|XP_036676130.1|DSUZ
OG0004553	Cdc6|NP_648247.1|DMEL	LOC108013116|XP_016934262.1|DSUZ
OG0004554	crm|NP_477105.2|DMEL	LOC108019136|XP_016942368.1|DSUZ
OG0004555	Syx4|NP_525057.2|DMEL	LOC108018959|XP_016942052.1|DSUZ
OG0004556	CG7332|NP_573338.1|DMEL	LOC108015353|XP_016937253.1|DSUZ
OG0004557	CG42541|NP_996345.3|DMEL	LOC108019041|XP_016942146.1|DSUZ
OG0004558	Cluap1|NP_608470.1|DMEL	LOC108007882|XP_016927139.1|DSUZ
OG0004559	SdhD|NP_651181.1|DMEL	LOC108007842|XP_016927094.2|DSUZ
OG0004560	eIF4B|NP_001015319.1|DMEL	LOC108014482|XP_016936101.1|DSUZ
OG0004561	CG14853|NP_650376.1|DMEL	LOC108014622|XP_036674413.1|DSUZ, LOC108006762|XP_036675445.1|DSUZ
OG0004562	CG6972|NP_001303445.1|DMEL	LOC108005982|XP_016924912.2|DSUZ
OG0004563	CG6125|NP_732032.1|DMEL	LOC108006428|XP_036673460.1|DSUZ
OG0004564	CG4770|NP_650848.1|DMEL	LOC108015581|XP_036672851.1|DSUZ
OG0004565	CG3631|NP_731951.2|DMEL	LOC108015723|XP_036674060.1|DSUZ
OG0004566	CG2124|NP_572638.1|DMEL	LOC108019158|XP_016942398.1|DSUZ
OG0004567	UbcE2H|NP_572438.1|DMEL	LOC108019062|XP_016942187.1|DSUZ
OG0004568	Nmdar2|NP_001014714.1|DMEL	LOC108016871|XP_016939240.1|DSUZ
OG0004569	CG32944|NP_788574.3|DMEL	LOC108011641|XP_036673644.1|DSUZ
OG0004570	Khc|NP_476590.1|DMEL	LOC108009344|XP_016929121.1|DSUZ
OG0004571	Pgant7|NP_573301.2|DMEL	LOC108010462|XP_016930821.1|DSUZ
OG0004572	CG15432|NP_608832.1|DMEL	LOC108021345|XP_036676927.1|DSUZ
OG0004573	CG7702|NP_650740.1|DMEL	LOC108005696|XP_016924512.2|DSUZ
OG0004574	MCTS1|NP_572288.1|DMEL	LOC108004572|XP_016922997.1|DSUZ
OG0004575	CG5937|NP_001096888.2|DMEL	LOC108004709|XP_036676973.1|DSUZ
OG0004576	COX7A|NP_001246986.1|DMEL	LOC108006111|XP_016925046.1|DSUZ
OG0004577	CG9588|NP_650301.1|DMEL	LOC108010995|XP_016931506.1|DSUZ, LOC108017546|XP_016940112.1|DSUZ
OG0004578	Dlic|NP_572694.1|DMEL	LOC108004715|XP_016923219.1|DSUZ
OG0004579	GramD1B|NP_995623.2|DMEL	LOC108018151|XP_016941126.1|DSUZ
OG0004580	CG34309|NP_001097771.1|DMEL	LOC108018307|XP_036674750.1|DSUZ
OG0004581	Sra-1|NP_650447.1|DMEL	LOC108014479|XP_036673226.1|DSUZ
OG0004582	Ptx1|NP_001138130.2|DMEL	LOC108012141|XP_036675529.1|DSUZ
OG0004583	CG12121|NP_572545.1|DMEL	LOC108015351|XP_016937251.1|DSUZ
OG0004584	U3-55K|NP_001014529.1|DMEL	LOC108008478|XP_016927823.1|DSUZ
OG0004585	Capa|NP_524552.1|DMEL	LOC108015499|XP_016937441.1|DSUZ
OG0004586	CG4041|NP_572197.4|DMEL	LOC108016890|XP_016939283.1|DSUZ
OG0004587	chp|NP_001263137.1|DMEL	LOC108010858|XP_036675684.1|DSUZ
OG0004588	CG1542|NP_651850.1|DMEL	LOC108010864|XP_016931330.1|DSUZ
OG0004589	l_1_G0196|NP_001097041.2|DMEL	LOC108005076|XP_016923707.1|DSUZ
OG0004590	kay|NP_001027577.2|DMEL	LOC108015495|XP_036675266.1|DSUZ
OG0004591	yata|NP_651722.1|DMEL	LOC108015503|XP_036675379.1|DSUZ
OG0004592	CG1461|NP_572953.1|DMEL	LOC108006531|XP_016925544.1|DSUZ
OG0004593	sicily|NP_572765.1|DMEL	LOC108006282|XP_016925228.1|DSUZ
OG0004594	Nrg|NP_001245581.1|DMEL	LOC108015176|XP_016936948.1|DSUZ
OG0004595	Ahcy|NP_511164.2|DMEL	LOC108005158|XP_016923822.1|DSUZ
OG0004596	ase|NP_476694.1|DMEL	LOC108016932|XP_036676076.1|DSUZ
OG0004597	Spt7|NP_573248.2|DMEL	LOC108016864|XP_016939222.1|DSUZ
OG0004598	Mo25|NP_524117.1|DMEL	LOC108005624|XP_016924423.1|DSUZ
OG0004599	Spindly|NP_608791.2|DMEL	LOC108021677|XP_016945981.1|DSUZ
OG0004600	Tango10|NP_572743.1|DMEL	LOC108005327|XP_016924044.1|DSUZ
OG0004601	dy|NP_511130.2|DMEL	LOC108005220|XP_016923900.1|DSUZ
OG0004602	ATPsyndelta|NP_572610.1|DMEL	LOC108015214|XP_016937041.1|DSUZ
OG0004603	cold|NP_608536.1|DMEL	LOC108021296|XP_016945432.1|DSUZ
OG0004604	CG12056|NP_572535.1|DMEL	LOC108015033|XP_016936753.1|DSUZ
OG0004605	mgl|NP_001096924.2|DMEL	LOC108014963|XP_036676828.1|DSUZ
OG0004606	Ask1|NP_477089.3|DMEL	LOC108015584|XP_036672605.1|DSUZ
OG0004607	fd3F|NP_001356931.1|DMEL	LOC108019012|XP_016942113.1|DSUZ
OG0004608	Nup153|NP_001097002.1|DMEL	LOC108011137|XP_036676881.1|DSUZ
OG0004609	CG4239|NP_573122.1|DMEL	LOC108006268|XP_016925205.1|DSUZ
OG0004610	CG2246|NP_001189321.1|DMEL	LOC108017257|XP_036675280.1|DSUZ
OG0004611	aralar1|NP_001247368.1|DMEL	LOC108017267|XP_036675391.1|DSUZ
OG0004612	CG2224|NP_651796.1|DMEL	LOC108017238|XP_016939723.1|DSUZ
OG0004613	CG6218|NP_650448.1|DMEL	LOC108014478|XP_036673225.1|DSUZ
OG0004614	DNAlig4|NP_572907.1|DMEL	LOC108013678|XP_016935086.1|DSUZ
OG0004615	ec|NP_001096877.1|DMEL	LOC108019159|XP_016942399.1|DSUZ
OG0004616	Ost48|NP_511096.2|DMEL	LOC108016620|XP_016938803.1|DSUZ
OG0004617	CG9328|NP_610059.1|DMEL	LOC108021318|XP_016945470.1|DSUZ
OG0004618	CG31156|NP_651070.3|DMEL	LOC108016072|XP_016938154.1|DSUZ
OG0004619	CG13409|NP_651004.1|DMEL	LOC108018577|XP_016941624.2|DSUZ
OG0004620	Nsun5|NP_650787.1|DMEL	LOC108013832|XP_016935303.2|DSUZ
OG0004621	CG6962|NP_650124.1|DMEL	LOC108016509|XP_016938672.1|DSUZ
OG0004622	CG15803|NP_001287388.1|DMEL	LOC118877720|XP_036673538.1|DSUZ, LOC108020301|XP_036677883.1|DSUZ
OG0004623	Naa40|NP_651715.1|DMEL	LOC108007561|XP_016926742.1|DSUZ
OG0004624	Pcmt|NP_536756.1|DMEL	LOC108016247|XP_016938359.1|DSUZ
OG0004625	Rab3-GEF|NP_001259560.1|DMEL	LOC108005113|XP_036677206.1|DSUZ
OG0004626	sdk|NP_001284756.1|DMEL	LOC108020180|XP_016943773.1|DSUZ
OG0004627	ens|NP_001097498.1|DMEL	LOC108020014|XP_036671456.1|DSUZ
OG0004628	Scgdelta|NP_525039.1|DMEL	LOC108017000|XP_016939436.1|DSUZ
OG0004629	CG7530|NP_650387.1|DMEL	LOC108015605|XP_036674076.1|DSUZ
OG0004630	CG34133|NP_001036772.2|DMEL	LOC108015489|XP_036675387.1|DSUZ
OG0004632	fray|NP_001303449.2|DMEL	LOC108020298|XP_036677879.1|DSUZ
OG0004633	CG15506|NP_651714.1|DMEL	LOC108007556|XP_036674613.1|DSUZ
OG0004634	Obp99a|NP_651707.1|DMEL	LOC108014317|XP_016935878.1|DSUZ
OG0004635	CG42797|NP_572574.2|DMEL	LOC108015171|XP_016936943.2|DSUZ
OG0004636	CG34401|NP_001356949.1|DMEL	LOC108011220|XP_016931803.2|DSUZ
