Orthogroup	DMEL.longest_only	DGUA.longest_only
OG0005914	Sox15|NP_523739.2|DMEL	LOC117592538|XP_034142300.1|DGUA
OG0005915	VGAT|NP_610938.1|DMEL	LOC117592539|XP_034142301.1|DGUA
OG0005916	CG34396|NP_611547.2|DMEL	LOC117585950|XP_034131633.1|DGUA
OG0005917	CG7137|NP_611400.1|DMEL	LOC117592380|XP_034141982.1|DGUA
OG0005918	CG10932|NP_572414.1|DMEL	LOC117581517|XP_034124699.1|DGUA
OG0005919	CG30340|NP_724812.2|DMEL	LOC117592022|XP_034141368.1|DGUA
OG0005921	CG2021|NP_647660.1|DMEL	LOC117586916|XP_034133155.1|DGUA
OG0005922	CG14803|NP_569950.1|DMEL	LOC117580717|XP_034123272.1|DGUA
OG0005923	viaf|NP_524032.2|DMEL	LOC117587500|XP_034134162.1|DGUA
OG0005924	endos|NP_648684.1|DMEL	LOC117587504|XP_034134167.1|DGUA
OG0005925	Ent3|NP_648608.2|DMEL	LOC117580220|XP_034122514.1|DGUA
OG0005926	GIIIspla2|NP_572454.2|DMEL	LOC117590540|XP_034139159.1|DGUA
OG0005927	Rab23|NP_649574.1|DMEL	LOC117585576|XP_034131003.1|DGUA
OG0005928	CG15309|NP_001096936.1|DMEL	LOC117588483|XP_034135675.1|DGUA
OG0005929	Oseg4|NP_647653.1|DMEL	LOC117587098|XP_034133468.1|DGUA
OG0005930	CG13196|NP_610695.1|DMEL	LOC117581043|XP_034123771.1|DGUA
OG0005931	Debcl|NP_788278.1|DMEL	LOC117590015|XP_034138197.1|DGUA
OG0005932	Synj|NP_569729.1|DMEL	LOC117587759|XP_034134585.1|DGUA
OG0005933	CG8243|NP_610424.1|DMEL	LOC117578780|XP_034120379.1|DGUA
OG0005934	Spred|NP_001260979.1|DMEL	LOC117578516|XP_034119952.1|DGUA
OG0005935	SPoCk|NP_001262220.1|DMEL	LOC117579943|XP_034121990.1|DGUA
OG0005936	Fgop2|NP_609084.1|DMEL	LOC117584865|XP_034129905.1|DGUA
OG0005937	l_3_04053|NP_649414.1|DMEL	LOC117579946|XP_034121996.1|DGUA
OG0005938	CG8910|NP_611167.2|DMEL	LOC117592435|XP_034142126.1|DGUA
OG0005939	mRpS25|NP_511153.1|DMEL	LOC117590214|XP_034138566.1|DGUA
OG0005941	GlyT|NP_611836.2|DMEL	LOC117589432|XP_034137263.1|DGUA
OG0005942	Pld|NP_001137610.1|DMEL	LOC117591409|XP_034140556.1|DGUA
OG0005943	jing|NP_001097200.1|DMEL	LOC117591401|XP_034140543.1|DGUA
OG0005944	Trap1|NP_477439.2|DMEL	LOC117583537|XP_034127821.1|DGUA
OG0005945	CG12325|NP_610618.1|DMEL	LOC117590799|XP_034139695.1|DGUA
OG0005946	CG8646|NP_610807.3|DMEL	LOC117592653|XP_034142492.1|DGUA
OG0005947	Alk|NP_652600.1|DMEL	LOC117592100|XP_034141508.1|DGUA
OG0005948	mRpL21|NP_649095.2|DMEL	LOC117579639|XP_034121507.1|DGUA
OG0005949	Atox1|NP_001262184.1|DMEL	LOC117579143|XP_034120774.1|DGUA
OG0005950	CG6201|NP_609489.1|DMEL	LOC117581829|XP_034125168.1|DGUA
OG0005951	dpr6|NP_001287018.1|DMEL	LOC117579581|XP_034121399.1|DGUA
OG0005952	l_2_gd1|NP_001245976.1|DMEL	LOC117581828|XP_034125166.1|DGUA
OG0005953	Mpp6|NP_523609.3|DMEL	LOC117584875|XP_034129917.1|DGUA
OG0005954	CG9246|NP_610095.1|DMEL	LOC117584834|XP_034129855.1|DGUA
OG0005955	Son|NP_649914.1|DMEL	LOC117586741|XP_034132934.1|DGUA
OG0005956	Smurf|NP_523779.1|DMEL	LOC117590151|XP_034138464.1|DGUA
OG0005957	CG13625|NP_651272.1|DMEL	LOC117584911|XP_034129949.1|DGUA
OG0005958	CG5913|NP_651439.2|DMEL	LOC117591206|XP_034140237.1|DGUA
OG0005959	CG4537|NP_001097135.1|DMEL	LOC117587699|XP_034134487.1|DGUA
OG0005960	CG7326|NP_573335.1|DMEL	LOC117588409|XP_034135566.1|DGUA
OG0005961	Shark|NP_524743.2|DMEL	LOC117583488|XP_034127721.1|DGUA
OG0005962	CG34199|NP_001097380.1|DMEL	LOC117578580|XP_034120053.1|DGUA
OG0005963	Cog8|NP_609503.2|DMEL	LOC117582169|XP_034125660.1|DGUA
OG0005964	CngB|NP_611607.2|DMEL	LOC117584611|XP_034129521.1|DGUA
OG0005965	CG30010|NP_724847.2|DMEL	LOC117581777|XP_034125095.1|DGUA
OG0005966	ana3|NP_610765.1|DMEL	LOC117592592|XP_034142367.1|DGUA
OG0005967	RpS18|NP_476964.1|DMEL	LOC117589933|XP_034138111.1|DGUA
OG0005968	Ate1|NP_001261101.1|DMEL	LOC117583279|XP_034127404.1|DGUA
OG0005969	alpha-Catr|NP_726389.4|DMEL	LOC117579524|XP_034121332.1|DGUA
OG0005970	CG11811|NP_648408.1|DMEL	LOC117579503|XP_034121298.1|DGUA
OG0005971	mRpL53|NP_725343.1|DMEL	LOC117589820|XP_034137946.1|DGUA
OG0005972	fbl|NP_524870.1|DMEL	LOC117588890|XP_034136324.1|DGUA
OG0005973	Prp3|NP_649156.1|DMEL	LOC117580456|XP_034122917.1|DGUA
OG0005974	eRF1|NP_001262105.1|DMEL	LOC117586953|XP_034133213.1|DGUA
OG0005975	CG5498|NP_730525.2|DMEL	LOC117588892|XP_034136332.1|DGUA
OG0005976	Tgs1|NP_732316.2|DMEL	LOC117586085|XP_034131832.1|DGUA
OG0005977	maf-S|NP_001286639.1|DMEL	LOC117592309|XP_034141878.1|DGUA
OG0005978	CG6984|NP_611187.1|DMEL	LOC117591961|XP_034141285.1|DGUA
OG0005979	Spt-I|NP_610842.1|DMEL	LOC117588356|XP_034135462.1|DGUA
OG0005980	CG11123|NP_610276.1|DMEL	LOC117585040|XP_034130190.1|DGUA
OG0005981	CkIIbeta|NP_996415.1|DMEL	LOC117590536|XP_034139148.1|DGUA
OG0005982	CG11141|NP_610282.1|DMEL	LOC117592330|XP_034141912.1|DGUA
OG0005983	CG14234|NP_001356951.1|DMEL	LOC117588762|XP_034136135.1|DGUA
OG0005984	wcy|NP_001259636.1|DMEL	LOC117590424|XP_034138922.1|DGUA
OG0005985	CG11122|NP_572685.2|DMEL	LOC117591366|XP_034140492.1|DGUA
OG0005986	Arp8|NP_573251.1|DMEL	LOC117581228|XP_034124102.1|DGUA
OG0005987	l_1_G0289|NP_572621.1|DMEL	LOC117581570|XP_034124805.1|DGUA
OG0005988	Sln|NP_610706.1|DMEL	LOC117588794|XP_034136216.1|DGUA
OG0005989	fl_2_d|NP_523732.2|DMEL	LOC117588657|XP_034136028.1|DGUA
OG0005990	Nup75|NP_611300.2|DMEL	LOC117578566|XP_034120033.1|DGUA
OG0005991	Pgi|NP_523663.1|DMEL	LOC117592244|XP_034141770.1|DGUA
OG0005992	hay|NP_001137931.1|DMEL	LOC117580351|XP_034122759.1|DGUA
OG0005993	E_z_|NP_001261682.1|DMEL	LOC117580352|XP_034122760.1|DGUA
OG0005994	M6|NP_001262166.1|DMEL	LOC117589435|XP_034137264.1|DGUA
OG0005995	CG13248|NP_649219.1|DMEL	LOC117588887|XP_034136318.1|DGUA
OG0005996	ORMDL|NP_730669.1|DMEL	LOC117579953|XP_034122017.1|DGUA
OG0005997	Taf5|NP_476957.1|DMEL	LOC117578622|XP_034120117.1|DGUA
OG0005998	CG13458|NP_648748.1|DMEL	LOC117580488|XP_034122964.1|DGUA
OG0005999	Cypl|NP_523874.1|DMEL	LOC117587057|XP_034133388.1|DGUA
OG0006000	Psi|NP_995862.1|DMEL	LOC117590156|XP_034138436.1|DGUA
OG0006001	CG34342|NP_001097509.3|DMEL	LOC117579962|XP_034122028.1|DGUA
OG0006002	Cpes|NP_477376.1|DMEL	LOC117581499|XP_034124645.1|DGUA
OG0006003	mnd|NP_524074.1|DMEL	LOC117580411|XP_034122849.1|DGUA, LOC117580382|XP_034122810.1|DGUA
OG0006004	Hus1-like|NP_477426.1|DMEL	LOC117586498|XP_034132490.1|DGUA
OG0006005	CG13220|NP_610664.1|DMEL	LOC117591879|XP_034141148.1|DGUA
OG0006006	Hmg-2|NP_611553.1|DMEL	LOC117586559|XP_034132652.1|DGUA
OG0006007	Ttc7|NP_652063.1|DMEL	LOC117578549|XP_034120012.1|DGUA
OG0006008	CG3558|NP_001137777.1|DMEL	LOC117584566|XP_034129421.1|DGUA
OG0006009	ZnT77C|NP_649233.2|DMEL	LOC117580546|XP_034123034.1|DGUA
OG0006010	Wnk|NP_001262171.2|DMEL	LOC117589286|XP_034136968.1|DGUA
OG0006011	NitFhit|NP_525122.1|DMEL	LOC117588994|XP_034136491.1|DGUA
OG0006012	Mob2|NP_729715.2|DMEL	LOC117580151|XP_034122352.1|DGUA
OG0006013	NAT1|NP_001033943.2|DMEL	LOC117578697|XP_034120233.1|DGUA
OG0006014	Vps36|NP_648660.1|DMEL	LOC117579761|XP_034121704.1|DGUA
OG0006015	Rpb12|NP_001097319.1|DMEL	LOC117583358|XP_034127523.1|DGUA
OG0006016	lin|NP_524815.1|DMEL	LOC117578778|XP_034120375.1|DGUA
OG0006017	wash|NP_610739.1|DMEL	LOC117578753|XP_034120330.1|DGUA
OG0006018	CG15118|NP_611396.1|DMEL	LOC117592037|XP_034141395.1|DGUA
OG0006019	CG42497|NP_001163242.1|DMEL	LOC117592427|XP_034142072.1|DGUA
OG0006020	Hpd|NP_730536.1|DMEL	LOC117580190|XP_034122441.1|DGUA
OG0006021	Hip1|NP_648597.2|DMEL	LOC117587307|XP_034133793.1|DGUA
OG0006022	beta'COP|NP_524836.2|DMEL	LOC117587800|XP_034134639.1|DGUA
OG0006023	RpL27|NP_651417.1|DMEL	LOC117591339|XP_034140455.1|DGUA, LOC117591221|XP_034140285.1|DGUA
OG0006024	para|NP_001259619.1|DMEL	LOC117581312|XP_034124247.1|DGUA
OG0006025	Cam|NP_523710.1|DMEL	LOC117579783|XP_034121737.1|DGUA
OG0006026	CG5326|NP_651060.1|DMEL	LOC117583344|XP_034127499.1|DGUA
OG0006027	arr|NP_524737.2|DMEL	LOC117578818|XP_034120463.1|DGUA
OG0006028	Tfb1|NP_610957.1|DMEL	LOC117583507|XP_034127744.1|DGUA
OG0006029	CCT8|NP_610418.1|DMEL	LOC117592245|XP_034141771.1|DGUA
OG0006030	Rpb10|NP_651280.1|DMEL	LOC117583339|XP_034127493.1|DGUA
OG0006031	Drep1|NP_001260909.1|DMEL	LOC117578862|XP_034120544.1|DGUA
OG0006032	CG34120|NP_001285513.1|DMEL	LOC117580721|XP_034123277.1|DGUA
OG0006033	CG33964|NP_001033941.1|DMEL	LOC117578752|XP_034120329.1|DGUA
OG0006034	Ir93a|NP_650924.3|DMEL	LOC117589743|XP_034137814.1|DGUA
OG0006035	Pbp45|NP_650499.1|DMEL	LOC117585896|XP_034131542.1|DGUA
OG0006036	CG4382|NP_609301.2|DMEL	LOC117587622|XP_034134371.1|DGUA
OG0006037	mspo|NP_725407.1|DMEL	LOC117581537|XP_034124746.1|DGUA
OG0006038	CG1218|NP_649589.1|DMEL	LOC117585313|XP_034130633.1|DGUA
OG0006039	Ptr|NP_001246145.1|DMEL	LOC117589440|XP_034137276.1|DGUA
OG0006040	CG13344|NP_610915.2|DMEL	LOC117589808|XP_034137920.1|DGUA
OG0006041	cm|NP_788873.1|DMEL	LOC117590483|XP_034139030.1|DGUA
OG0006042	fus|NP_524691.1|DMEL	LOC117592066|XP_034141455.1|DGUA
OG0006043	Prestin|NP_649024.1|DMEL	LOC117580528|XP_034123012.1|DGUA
OG0006044	TRAM|NP_726710.1|DMEL	LOC117590746|XP_034139547.1|DGUA
OG0006045	SmydA-5|NP_610202.3|DMEL	LOC117589486|XP_034137344.1|DGUA
OG0006046	Dark|NP_725637.1|DMEL	LOC117582565|XP_034126297.1|DGUA
OG0006047	Pex1|NP_652016.1|DMEL	LOC117579973|XP_034122042.1|DGUA
OG0006048	rt|NP_524025.2|DMEL	LOC117579113|XP_034120731.1|DGUA
OG0006049	CG11674|NP_572948.1|DMEL	LOC117590340|XP_034138729.1|DGUA
OG0006050	Gcn2|NP_001263142.1|DMEL	LOC117583548|XP_034127798.1|DGUA
OG0006051	e_y_2|NP_524846.1|DMEL	LOC117591037|XP_034140022.1|DGUA
OG0006052	uzip|NP_523861.1|DMEL	LOC117579873|XP_034121888.1|DGUA
OG0006053	Arl5|NP_648201.1|DMEL	LOC117589219|XP_034136856.1|DGUA
OG0006054	CG31998|NP_726548.1|DMEL	LOC117590578|XP_034139212.1|DGUA
OG0006055	Dip-C|NP_650192.1|DMEL	LOC117583020|XP_034127061.1|DGUA
OG0006056	CG8207|NP_611051.2|DMEL	LOC117592068|XP_034141463.1|DGUA
OG0006057	Myo61F|NP_476934.2|DMEL	LOC117589325|XP_034137060.1|DGUA
OG0006058	EndoA|NP_732383.1|DMEL	LOC117585700|XP_034131208.1|DGUA
OG0006059	Atg1|NP_001163433.1|DMEL	LOC117580065|XP_034122197.1|DGUA
OG0006060	CG42709|NP_648600.1|DMEL	LOC117580067|XP_034122199.1|DGUA
OG0006061	fliI|NP_525097.1|DMEL	LOC117588628|XP_034135944.1|DGUA
OG0006062	CG14701|NP_650057.1|DMEL	LOC117585141|XP_034130361.1|DGUA
OG0006063	CG13126|NP_609330.1|DMEL	LOC117587849|XP_034134707.1|DGUA
OG0006064	Opa1|NP_725369.1|DMEL	LOC117592119|XP_034141548.1|DGUA
OG0006065	CG9004|NP_647717.1|DMEL	LOC117589089|XP_034136618.1|DGUA
OG0006066	fa2h|NP_610279.3|DMEL	LOC117578678|XP_034120195.1|DGUA
OG0006067	RyR|NP_001246211.1|DMEL	LOC117582620|XP_034126388.1|DGUA
OG0006068	Zw|NP_523411.1|DMEL	LOC117588759|XP_034136130.1|DGUA
OG0006069	Grd|NP_524131.1|DMEL	LOC117579969|XP_034122033.1|DGUA
OG0006070	EMC10|NP_730662.2|DMEL	LOC117588920|XP_034136383.1|DGUA
OG0006071	Ets98B|NP_524535.2|DMEL	LOC117583283|XP_034127407.1|DGUA
OG0006072	mRpL23|NP_523889.1|DMEL	LOC117589237|XP_034136891.1|DGUA
OG0006073	dpr20|NP_612066.1|DMEL	LOC117587243|XP_034133706.1|DGUA
OG0006074	ATP7|NP_572756.3|DMEL	LOC117591417|XP_034140561.1|DGUA
OG0006075	ND-MNLL|NP_572416.1|DMEL	LOC117581519|XP_034124703.1|DGUA, LOC117580718|XP_034123276.1|DGUA
OG0006076	NaPi-T|NP_525116.2|DMEL	LOC117578737|XP_034120292.1|DGUA
OG0006077	verm|NP_001163469.1|DMEL	LOC117579515|XP_034121312.1|DGUA
OG0006078	serp|NP_730444.1|DMEL	LOC117579437|XP_034121215.1|DGUA
OG0006079	CG11399|NP_649254.2|DMEL	LOC117579106|XP_034120723.1|DGUA
OG0006080	mib1|NP_648826.2|DMEL	LOC117580400|XP_034122836.1|DGUA
OG0006081	Urod|NP_610501.1|DMEL	LOC117592023|XP_034141369.1|DGUA
OG0006082	RpL31|NP_610503.1|DMEL	LOC117592029|XP_034141379.1|DGUA
OG0006083	CG3961|NP_730369.1|DMEL	LOC117580350|XP_034122755.1|DGUA
OG0006084	dbo|NP_524989.2|DMEL	LOC117587312|XP_034133828.1|DGUA
OG0006085	SMC5|NP_996141.2|DMEL	LOC117588901|XP_034136348.1|DGUA
OG0006086	TfAP-2|NP_001262178.1|DMEL	LOC117589244|XP_034136900.1|DGUA
OG0006087	CG8963|NP_611180.1|DMEL	LOC117592054|XP_034141439.1|DGUA
OG0006088	MED19|NP_649016.1|DMEL	LOC117579188|XP_034120848.1|DGUA
OG0006089	snf|NP_511045.1|DMEL	LOC117590846|XP_034139734.1|DGUA
OG0006090	RAF2|NP_730163.1|DMEL	LOC117589096|XP_034136626.1|DGUA
OG0006091	CG16711|NP_648347.2|DMEL	LOC117579585|XP_034121403.1|DGUA
OG0006092	CG9784|NP_001259623.1|DMEL	LOC117591493|XP_034140675.1|DGUA
OG0006093	Ntmt|NP_001350855.1|DMEL	LOC117589507|XP_034137383.1|DGUA
OG0006094	Klp68D|NP_524029.2|DMEL	LOC117579372|XP_034121131.1|DGUA
OG0006095	Vang|NP_001260819.1|DMEL	LOC117583746|XP_034128158.1|DGUA
OG0006096	RpI1|NP_523743.1|DMEL	LOC117592437|XP_034142081.1|DGUA
OG0006097	MYPT-75D|NP_649049.1|DMEL	LOC117580240|XP_034122552.1|DGUA
OG0006098	CG3709|NP_608500.1|DMEL	LOC117582382|XP_034125945.1|DGUA
OG0006099	CG10257|NP_611008.2|DMEL	LOC117578407|XP_034119757.1|DGUA
OG0006100	twi|NP_523816.2|DMEL	LOC117591926|XP_034141210.1|DGUA
OG0006101	CG5096|NP_723576.1|DMEL	LOC117584495|XP_034129314.1|DGUA
OG0006102	Arl6|NP_611421.1|DMEL	LOC117578679|XP_034120197.1|DGUA
OG0006103	C901|NP_572673.1|DMEL	LOC117591178|XP_034140195.1|DGUA
OG0006104	Atg5|NP_572390.1|DMEL	LOC117581103|XP_034123885.1|DGUA
OG0006105	brk|NP_511069.3|DMEL	LOC117580987|XP_034123674.1|DGUA
OG0006106	Syn1|NP_524205.2|DMEL	LOC117579716|XP_034121601.1|DGUA
OG0006107	Tmtc3|NP_477246.2|DMEL	LOC117578774|XP_034120371.1|DGUA
OG0006108	Tsp2A|NP_525037.1|DMEL	LOC117588686|XP_034136026.1|DGUA
OG0006109	EMC4|NP_649424.1|DMEL	LOC117589420|XP_034137243.1|DGUA
OG0006110	Atg3|NP_649059.1|DMEL	LOC117579312|XP_034121015.1|DGUA
OG0006111	CG3295|NP_611536.1|DMEL	LOC117579450|XP_034121268.1|DGUA
OG0006112	RpL39|NP_477314.1|DMEL	LOC117588407|XP_034135568.1|DGUA
OG0006113	CG9951|NP_648929.1|DMEL	LOC117587049|XP_034133376.1|DGUA
OG0006114	eIF2D|NP_477481.1|DMEL	LOC117582706|XP_034126516.1|DGUA
OG0006115	CG17739|NP_610757.1|DMEL	LOC117581019|XP_034123776.1|DGUA
OG0006116	otk|NP_523705.2|DMEL	LOC117586884|XP_034133108.1|DGUA
OG0006117	CG44243|NP_611097.2|DMEL	LOC117583527|XP_034127768.1|DGUA
OG0006119	Syngr|NP_610908.1|DMEL	LOC117587958|XP_034134856.1|DGUA
OG0006120	PIG-A|NP_611257.1|DMEL	LOC117592575|XP_034142351.1|DGUA
OG0006121	Alg11|NP_649340.1|DMEL	LOC117589264|XP_034136934.1|DGUA
OG0006122	CG31999|NP_726551.2|DMEL	LOC117590579|XP_034139215.1|DGUA
OG0006123	CG13579|NP_001261169.1|DMEL	LOC117587220|XP_034133675.1|DGUA
OG0006124	shps|NP_651239.1|DMEL	LOC117585272|XP_034130585.1|DGUA
OG0006125	Sap130|NP_729834.1|DMEL	LOC117579244|XP_034120920.1|DGUA
OG0006126	Cln7|NP_001261508.1|DMEL	LOC117580305|XP_034122686.1|DGUA
OG0006127	Tollo|NP_524757.1|DMEL	LOC117579423|XP_034121194.1|DGUA
OG0006128	gdl|NP_001261877.1|DMEL	LOC117591258|XP_034140335.1|DGUA
OG0006129	Pdi|NP_524079.1|DMEL	LOC117579286|XP_034120978.1|DGUA
OG0006130	CG16979|NP_648779.1|DMEL	LOC117591239|XP_034140306.1|DGUA
OG0006131	CG7739|NP_648776.1|DMEL	LOC117591279|XP_034140369.1|DGUA
OG0006132	yellow-k|NP_648772.1|DMEL	LOC117591270|XP_034140356.1|DGUA
OG0006133	mrn|NP_648780.1|DMEL	LOC117591240|XP_034140307.1|DGUA
OG0006134	Cep135|NP_001189108.1|DMEL	LOC117580486|XP_034122959.1|DGUA
OG0006135	dop|NP_648778.1|DMEL	LOC117591242|XP_034140311.1|DGUA
OG0006136	Sf3a2|NP_648603.1|DMEL	LOC117579245|XP_034120923.1|DGUA
OG0006137	Ocho|NP_536775.2|DMEL	LOC117579410|XP_034121180.1|DGUA
OG0006138	dpn|NP_476923.1|DMEL	LOC117581652|XP_034124923.1|DGUA
OG0006139	PAN2|NP_610427.2|DMEL	LOC117592044|XP_034141418.1|DGUA
OG0006140	SerT|NP_001369117.1|DMEL	LOC117592189|XP_034141682.1|DGUA
OG0006141	gprs|NP_725599.2|DMEL	LOC117586473|XP_034132474.1|DGUA
OG0006142	Mkp3|NP_001262031.1|DMEL	LOC117580322|XP_034122709.1|DGUA
OG0006143	AdenoK|NP_648624.1|DMEL	LOC117579075|XP_034120672.1|DGUA
OG0006144	Nprl3|NP_648680.2|DMEL	LOC117579773|XP_034121720.1|DGUA
OG0006145	Pfdn6|NP_649159.1|DMEL	LOC117579611|XP_034121437.1|DGUA
OG0006146	CG17294|NP_609219.1|DMEL	LOC117588119|XP_034135086.1|DGUA
OG0006147	CG18473|NP_731339.1|DMEL	LOC117582736|XP_034126557.1|DGUA
OG0006148	CG32225|NP_730511.1|DMEL	LOC117586826|XP_034132997.1|DGUA
OG0006149	RpS12|NP_729866.1|DMEL	LOC117579421|XP_034121192.1|DGUA
OG0006150	Zmynd10|NP_648625.1|DMEL	LOC117579418|XP_034121188.1|DGUA
OG0006151	CG4658|NP_788020.1|DMEL	LOC117587847|XP_034134705.1|DGUA
OG0006152	Mocs2B|NP_651340.1|DMEL	LOC117585672|XP_034131161.1|DGUA
OG0006153	PIG-V|NP_001286508.1|DMEL	LOC117580583|XP_034123083.1|DGUA
OG0006154	CG11852|NP_651357.1|DMEL	LOC117586492|XP_034132481.1|DGUA
OG0006155	CG34117|NP_001036690.1|DMEL	LOC117583771|XP_034128215.1|DGUA
OG0006156	CG32797|NP_726810.1|DMEL, aqz|NP_788602.1|DMEL	LOC117586597|XP_034132668.1|DGUA
OG0006157	CG10904|NP_611860.1|DMEL	LOC117581921|XP_034125287.1|DGUA
OG0006158	Adk1|NP_729792.1|DMEL	LOC117580147|XP_034122347.1|DGUA
OG0006159	phyl|NP_725394.1|DMEL	LOC117579632|XP_034121495.1|DGUA
OG0006160	CG3065|NP_611861.1|DMEL	LOC117590115|XP_034138360.1|DGUA
OG0006161	CG13954|NP_001260822.1|DMEL	LOC117591031|XP_034140023.1|DGUA
OG0006162	CG33978|NP_001245407.1|DMEL	LOC117590644|XP_034139376.1|DGUA
OG0006163	Obp50e|NP_610959.2|DMEL	LOC117583608|XP_034127930.1|DGUA
OG0006165	CG14567|NP_649357.1|DMEL	LOC117579152|XP_034120802.1|DGUA
OG0006166	CG13114|NP_609297.2|DMEL	LOC117587937|XP_034134819.1|DGUA
OG0006167	Acox57D-p|NP_523802.1|DMEL	LOC117579061|XP_034120659.1|DGUA
OG0006168	CG6048|NP_572282.1|DMEL	LOC117581259|XP_034124157.1|DGUA
OG0006169	dhd|NP_511046.1|DMEL	LOC117590818|XP_034139677.1|DGUA
OG0006170	Panx|NP_611576.1|DMEL	LOC117578528|XP_034119980.1|DGUA
OG0006171	CG7707|NP_648962.1|DMEL	LOC117588353|XP_034135456.1|DGUA
OG0006172	CG32374|NP_729270.1|DMEL, CG32376|NP_729271.1|DMEL	LOC117580561|XP_034123054.1|DGUA
OG0006173	CG5561|NP_608596.1|DMEL, CG5556|NP_608595.2|DMEL	LOC117582335|XP_034125878.1|DGUA
OG0006174	CG7271|NP_649041.1|DMEL, term|NP_524882.2|DMEL	LOC117579296|XP_034120992.1|DGUA
OG0006175	Cht12|NP_726022.1|DMEL	LOC117586025|XP_034131755.1|DGUA, LOC117586011|XP_034131736.1|DGUA
OG0006176	CG31226|NP_732378.1|DMEL	LOC117591145|XP_034140144.1|DGUA
OG0006177	CG43880|NP_001261554.1|DMEL	LOC117585093|XP_034130252.1|DGUA, LOC117581914|XP_034125276.1|DGUA
OG0006179	CG11459|NP_649608.1|DMEL	LOC117589032|XP_034136551.1|DGUA
OG0006181	nos|NP_476658.1|DMEL	LOC117589658|XP_034137684.1|DGUA
OG0006182	CG6937|NP_651066.2|DMEL	LOC117583380|XP_034127555.1|DGUA
OG0006183	Ipp|NP_731872.1|DMEL	LOC117589666|XP_034137696.1|DGUA
OG0006184	lsn|NP_650987.1|DMEL	LOC117585397|XP_034130752.1|DGUA
OG0006185	mRpL9|NP_524363.3|DMEL	LOC117589624|XP_034137602.1|DGUA
OG0006186	CG34148|NP_788708.2|DMEL	LOC117585405|XP_034130765.1|DGUA
OG0006187	Bet5|NP_651778.1|DMEL	LOC117591469|XP_034140644.1|DGUA
OG0006188	shf|NP_001284963.1|DMEL	LOC117588330|XP_034135427.1|DGUA
OG0006189	Coq7|NP_651967.2|DMEL	LOC117588331|XP_034135433.1|DGUA
OG0006190	CG31381|NP_733057.1|DMEL	LOC117582896|XP_034126880.1|DGUA
OG0006191	CG3368|NP_651555.1|DMEL	LOC117583654|XP_034128002.1|DGUA
OG0006192	CG14434|NP_001284969.1|DMEL	LOC117580850|XP_034123487.1|DGUA
OG0006193	mRpL38|NP_511152.2|DMEL	LOC117590342|XP_034138732.1|DGUA
OG0006194	eas|NP_523364.2|DMEL	LOC117588784|XP_034136177.1|DGUA
OG0006195	CG5599|NP_573000.1|DMEL	LOC117581194|XP_034124047.1|DGUA
OG0006196	FoxP|NP_001247011.1|DMEL	LOC117585800|XP_034131396.1|DGUA
OG0006197	NfI|NP_995592.2|DMEL	LOC117590683|XP_034139470.1|DGUA
OG0006198	Sh|NP_728123.1|DMEL	LOC117581401|XP_034124434.1|DGUA
OG0006199	CG11771|NP_651314.1|DMEL	LOC117583569|XP_034127836.1|DGUA
OG0006200	cysu|NP_650627.1|DMEL	LOC117583301|XP_034127433.1|DGUA
OG0006201	CrebB|NP_001334685.1|DMEL	LOC117588569|XP_034135851.1|DGUA
OG0006202	CG6106|NP_573287.1|DMEL	LOC117588568|XP_034135849.1|DGUA
OG0006203	baz|NP_001036283.1|DMEL	LOC117581349|XP_034124370.1|DGUA
OG0006204	Rad17|NP_650382.3|DMEL	LOC117583809|XP_034128280.1|DGUA
OG0006205	c12.2|NP_001259381.1|DMEL	LOC117588335|XP_034135436.1|DGUA
OG0006206	MSBP|NP_573087.1|DMEL	LOC117588804|XP_034136210.1|DGUA
OG0006207	Coq6|NP_608934.1|DMEL	LOC117584478|XP_034129294.1|DGUA
OG0006208	pyx|NP_612015.1|DMEL	LOC117588988|XP_034136476.1|DGUA
OG0006209	PIG-T|NP_572475.1|DMEL	LOC117590984|XP_034139950.1|DGUA
OG0006210	rdgA|NP_001259366.1|DMEL	LOC117590376|XP_034138811.1|DGUA
OG0006211	Acbp1|NP_609187.1|DMEL	LOC117584569|XP_034129427.1|DGUA
OG0006212	Rbsn-5|NP_609186.1|DMEL	LOC117584568|XP_034129426.1|DGUA
OG0006213	CG31516|NP_730784.1|DMEL	LOC117590062|XP_034138275.1|DGUA
OG0006214	CG9921|NP_001259608.1|DMEL	LOC117591039|XP_034140025.1|DGUA
OG0006215	Ubr3|NP_001259317.1|DMEL	LOC117581108|XP_034123903.1|DGUA
OG0006216	Tsp97E|NP_524524.1|DMEL	LOC117583274|XP_034127390.1|DGUA
OG0006217	stas|NP_573225.1|DMEL	LOC117591445|XP_034140601.1|DGUA
OG0006218	tam|NP_476821.1|DMEL	LOC117584089|XP_034128728.1|DGUA
OG0006219	hfw|NP_569933.2|DMEL	LOC117588796|XP_034136199.1|DGUA
OG0006220	CG5589|NP_649009.1|DMEL	LOC117579479|XP_034121265.1|DGUA
OG0006221	spn-F|NP_001263138.1|DMEL	LOC117582726|XP_034126543.1|DGUA
OG0006222	mRpL32|NP_524606.1|DMEL	LOC117582730|XP_034126548.1|DGUA
OG0006223	CG11710|NP_608393.1|DMEL	LOC117588583|XP_034135880.1|DGUA
OG0006224	Zdhhc8|NP_001259382.1|DMEL	LOC117588337|XP_034135437.1|DGUA
