Orthogroup	DMEL.longest_only	DSUB.longest_only
OG0004490	Obp49a|NP_610812.1|DMEL	LOC117890774|XP_034651735.1|DSUB
OG0004491	ppk7|NP_609016.2|DMEL	LOC117901092|XP_034667610.1|DSUB
OG0004492	CG42529|NP_001163471.1|DMEL, ms_3_76Ca|NP_649146.1|DMEL	LOC117895409|XP_034658932.1|DSUB
OG0004493	CG43894|NP_001261790.1|DMEL	LOC117902949|XP_034670462.1|DSUB
OG0004494	Cenp-C|NP_731254.2|DMEL	LOC117898806|XP_034664342.1|DSUB, LOC117897227|XP_034661837.1|DSUB
OG0004495	CG42335|NP_732655.3|DMEL	LOC117897767|XP_034662703.1|DSUB
OG0004496	Cyp12d1-p|NP_610635.4|DMEL, Cyp12d1-d|NP_995812.1|DMEL	LOC117891223|XP_034652460.1|DSUB
OG0004497	MFS1|NP_726254.1|DMEL	LOC117891288|XP_034652571.1|DSUB
OG0004498	CG45080|NP_001287312.1|DMEL	LOC117896856|XP_034661275.1|DSUB
OG0004499	CG42733|NP_001188902.1|DMEL	LOC117892363|XP_034654464.1|DSUB
OG0004500	CG18605|NP_001188974.1|DMEL	LOC117892489|XP_034654646.1|DSUB
OG0004501	cuff|NP_610709.1|DMEL	LOC117891651|XP_034653091.1|DSUB
OG0004502	CG42364|NP_001137732.2|DMEL, CG42365|NP_726099.1|DMEL	LOC117889991|XP_034650466.1|DSUB
OG0004503	CG34303|NP_001356898.1|DMEL	LOC117898705|XP_034664214.1|DSUB
OG0004504	CkIIalpha|NP_001036624.1|DMEL	LOC117897434|XP_034662164.1|DSUB
OG0004505	Abi|NP_001247091.1|DMEL	LOC117896211|XP_034660232.1|DSUB
OG0004506	CG4849|NP_651605.1|DMEL	LOC117897325|XP_034661986.1|DSUB
OG0004507	CG18048|NP_649646.3|DMEL	LOC117896219|XP_034660244.1|DSUB
OG0004508	beat-VII|NP_733162.2|DMEL	LOC117897678|XP_034662580.1|DSUB
OG0004509	PCID2|NP_648486.1|DMEL	LOC117894711|XP_034657784.1|DSUB
OG0004510	Rok|NP_536796.2|DMEL	LOC117903503|XP_034671477.1|DSUB
OG0004511	tnc|NP_651318.3|DMEL	LOC117899439|XP_034665334.1|DSUB
OG0004512	PlexA|NP_524637.2|DMEL	LOC117903002|XP_034670628.1|DSUB
OG0004513	onecut|NP_524842.2|DMEL	LOC117902941|XP_034670441.1|DSUB
OG0004514	Asator|NP_651924.2|DMEL	LOC117902953|XP_034670469.1|DSUB
OG0004515	yl|NP_996433.1|DMEL	LOC117903082|XP_034670771.1|DSUB
OG0004516	Rab40|NP_727611.1|DMEL	LOC117895002|XP_034658285.1|DSUB
OG0004517	CG7766|NP_001245588.1|DMEL	LOC117896964|XP_034661404.1|DSUB
OG0004518	tay|NP_001259585.1|DMEL	LOC117889608|XP_034649918.1|DSUB
OG0004519	eEF1gamma|NP_652000.1|DMEL	LOC117896849|XP_034661264.1|DSUB
OG0004520	Rhp|NP_511168.3|DMEL	LOC117903604|XP_034671746.1|DSUB
OG0004521	mle|NP_476641.1|DMEL	LOC117892561|XP_034654773.1|DSUB
OG0004522	Rbm13|NP_572508.1|DMEL	LOC117903164|XP_034670900.1|DSUB
OG0004523	CG12054|NP_651853.1|DMEL	LOC117898802|XP_034664336.1|DSUB
OG0004524	Spg7|NP_570017.1|DMEL	LOC117902984|XP_034670616.1|DSUB
OG0004525	Nadsyn|NP_572913.1|DMEL	LOC117903028|XP_034670650.1|DSUB
OG0004526	ovo|NP_726971.1|DMEL	LOC117889610|XP_034649926.1|DSUB
OG0004527	eIF2Bbeta|NP_570020.1|DMEL	LOC117903388|XP_034671267.1|DSUB
OG0004528	CG15456|NP_652292.1|DMEL	LOC117889575|XP_034649872.1|DSUB
OG0004529	CG42699|NP_572263.2|DMEL	LOC117903675|XP_034671902.1|DSUB
OG0004530	CDC50|NP_573128.2|DMEL	LOC117903544|XP_034671626.1|DSUB
OG0004531	CG13847|NP_651043.2|DMEL	LOC117896303|XP_034660416.1|DSUB
OG0004532	HDAC6|NP_001259569.1|DMEL	LOC117903625|XP_034671781.1|DSUB
OG0004533	CG2200|NP_572852.1|DMEL	LOC117896065|XP_034659978.1|DSUB
OG0004534	RpLP2|NP_523764.1|DMEL	LOC117902110|XP_034669116.1|DSUB
OG0004535	st|NP_524108.1|DMEL	LOC117895063|XP_034658334.1|DSUB
OG0004536	RhoGAP19D|NP_001285496.1|DMEL	LOC117903844|XP_034672198.1|DSUB
OG0004537	iav|NP_572353.1|DMEL	LOC117902428|XP_034669688.1|DSUB
OG0004538	CG5504|NP_995932.1|DMEL	LOC117891211|XP_034652441.1|DSUB
OG0004539	DPCoAC|NP_650891.1|DMEL	LOC117897765|XP_034662701.1|DSUB
OG0004540	BTBD9|NP_572649.1|DMEL	LOC117895998|XP_034659884.1|DSUB
OG0004541	Pcl|NP_476672.1|DMEL	LOC117890503|XP_034651288.1|DSUB
OG0004542	su_r_|NP_727320.1|DMEL	LOC117890213|XP_034650841.1|DSUB
OG0004543	CG42749|NP_001188545.1|DMEL	LOC117896741|XP_034661100.1|DSUB
OG0004544	ebo|NP_001284739.1|DMEL	LOC117889638|XP_034649987.1|DSUB
OG0004545	CG5380|NP_651029.1|DMEL	LOC117899036|XP_034664686.1|DSUB
OG0004546	fsd|NP_610851.2|DMEL	LOC117890189|XP_034650786.1|DSUB
OG0004547	eIF2Bepsilon|NP_569961.2|DMEL	LOC117894390|XP_034657288.1|DSUB
OG0004548	CG32536|NP_728237.1|DMEL	LOC117902286|XP_034669458.1|DSUB
OG0004549	Hmt4-20|NP_569853.1|DMEL	LOC117889635|XP_034649984.1|DSUB
OG0004550	Tbh|NP_788884.1|DMEL	LOC117903631|XP_034671793.1|DSUB
OG0004551	MED8|NP_722456.1|DMEL	LOC117892497|XP_034654664.1|DSUB
OG0004552	wupA|NP_728142.1|DMEL	LOC117903656|XP_034671854.1|DSUB
OG0004553	Cdc6|NP_648247.1|DMEL	LOC117895152|XP_034658480.1|DSUB
OG0004554	crm|NP_477105.2|DMEL	LOC117903333|XP_034671170.1|DSUB
OG0004555	Syx4|NP_525057.2|DMEL	LOC117903338|XP_034671175.1|DSUB
OG0004556	CG7332|NP_573338.1|DMEL	LOC117903732|XP_034671977.1|DSUB
OG0004557	CG42541|NP_996345.3|DMEL	LOC117891159|XP_034652326.1|DSUB
OG0004558	Cluap1|NP_608470.1|DMEL	LOC117901873|XP_034668725.1|DSUB
OG0004559	SdhD|NP_651181.1|DMEL	LOC117898497|XP_034663830.1|DSUB
OG0004560	eIF4B|NP_001015319.1|DMEL	LOC117896318|XP_034660440.1|DSUB
OG0004561	CG14853|NP_650376.1|DMEL	LOC117899449|XP_034665348.1|DSUB
OG0004562	CG6972|NP_001303445.1|DMEL	LOC117897527|XP_034662336.1|DSUB
OG0004563	CG6125|NP_732032.1|DMEL	LOC117898040|XP_034663087.1|DSUB
OG0004564	CG4770|NP_650848.1|DMEL	LOC117896731|XP_034661086.1|DSUB
OG0004565	CG3631|NP_731951.2|DMEL	LOC117899186|XP_034664938.1|DSUB
OG0004566	CG2124|NP_572638.1|DMEL	LOC117900915|XP_034667756.1|DSUB
OG0004567	UbcE2H|NP_572438.1|DMEL	LOC117903185|XP_034670924.1|DSUB
OG0004568	Nmdar2|NP_001014714.1|DMEL	LOC117889588|XP_034649887.1|DSUB
OG0004569	CG32944|NP_788574.3|DMEL	LOC117896135|XP_034660093.1|DSUB
OG0004570	Khc|NP_476590.1|DMEL	LOC117890025|XP_034650531.1|DSUB
OG0004571	Pgant7|NP_573301.2|DMEL	LOC117903573|XP_034671680.1|DSUB
OG0004572	CG15432|NP_608832.1|DMEL	LOC117902092|XP_034669079.1|DSUB
OG0004573	CG7702|NP_650740.1|DMEL	LOC117897761|XP_034662697.1|DSUB
OG0004574	MCTS1|NP_572288.1|DMEL	LOC117903724|XP_034671965.1|DSUB
OG0004575	CG5937|NP_001096888.2|DMEL	LOC117903717|XP_034671954.1|DSUB
OG0004576	COX7A|NP_001246986.1|DMEL	LOC117897122|XP_034661666.1|DSUB
OG0004577	CG9588|NP_650301.1|DMEL	LOC117899692|XP_034665787.1|DSUB
OG0004578	Dlic|NP_572694.1|DMEL	LOC117889598|XP_034649903.1|DSUB
OG0004579	GramD1B|NP_995623.2|DMEL	LOC117902539|XP_034669858.1|DSUB
OG0004580	CG34309|NP_001097771.1|DMEL	LOC117899120|XP_034664804.1|DSUB
OG0004581	Sra-1|NP_650447.1|DMEL	LOC117899678|XP_034665758.1|DSUB
OG0004582	Ptx1|NP_001138130.2|DMEL	LOC117897083|XP_034661612.1|DSUB
OG0004583	CG12121|NP_572545.1|DMEL	LOC117903293|XP_034671114.1|DSUB
OG0004584	U3-55K|NP_001014529.1|DMEL	LOC117892513|XP_034654687.1|DSUB
OG0004585	Capa|NP_524552.1|DMEL	LOC117896768|XP_034661134.1|DSUB
OG0004586	CG4041|NP_572197.4|DMEL	LOC117903638|XP_034671852.1|DSUB
OG0004587	chp|NP_001263137.1|DMEL	LOC117896164|XP_034660130.1|DSUB
OG0004588	CG1542|NP_651850.1|DMEL	LOC117896160|XP_034660128.1|DSUB
OG0004589	l_1_G0196|NP_001097041.2|DMEL	LOC117901748|XP_034668529.1|DSUB
OG0004590	kay|NP_001027577.2|DMEL	LOC117899139|XP_034664833.1|DSUB
OG0004591	yata|NP_651722.1|DMEL	LOC117899137|XP_034664830.1|DSUB
OG0004592	CG1461|NP_572953.1|DMEL	LOC117890714|XP_034651684.1|DSUB
OG0004593	sicily|NP_572765.1|DMEL	LOC117903890|XP_034672283.1|DSUB
OG0004594	Nrg|NP_001245581.1|DMEL	LOC117895872|XP_034659788.1|DSUB
OG0004595	Ahcy|NP_511164.2|DMEL	LOC117889647|XP_034650002.1|DSUB
OG0004596	ase|NP_476694.1|DMEL	LOC117890361|XP_034651049.1|DSUB
OG0004597	Spt7|NP_573248.2|DMEL	LOC117903863|XP_034672241.1|DSUB
OG0004598	Mo25|NP_524117.1|DMEL	LOC117894037|XP_034656775.1|DSUB
OG0004599	Spindly|NP_608791.2|DMEL	LOC117892403|XP_034654521.1|DSUB, LOC117902371|XP_034669578.1|DSUB
OG0004600	Tango10|NP_572743.1|DMEL	LOC117903902|XP_034672297.1|DSUB
OG0004601	dy|NP_511130.2|DMEL	LOC117903277|XP_034671070.1|DSUB
OG0004602	ATPsyndelta|NP_572610.1|DMEL	LOC117900028|XP_034666110.1|DSUB
OG0004603	cold|NP_608536.1|DMEL	LOC117901439|XP_034668074.1|DSUB
OG0004604	CG12056|NP_572535.1|DMEL	LOC117890221|XP_034650853.1|DSUB
OG0004605	mgl|NP_001096924.2|DMEL	LOC117889865|XP_034650267.1|DSUB
OG0004606	Ask1|NP_477089.3|DMEL	LOC117898512|XP_034663861.1|DSUB
OG0004607	fd3F|NP_001356931.1|DMEL	LOC117894076|XP_034656840.1|DSUB
OG0004608	Nup153|NP_001097002.1|DMEL	LOC117892062|XP_034653894.1|DSUB
OG0004609	CG4239|NP_573122.1|DMEL	LOC117893516|XP_034656050.1|DSUB
OG0004610	CG2246|NP_001189321.1|DMEL	LOC117896702|XP_034661045.1|DSUB
OG0004611	aralar1|NP_001247368.1|DMEL	LOC117896852|XP_034661268.1|DSUB
OG0004612	CG2224|NP_651796.1|DMEL	LOC117897768|XP_034662704.1|DSUB
OG0004613	CG6218|NP_650448.1|DMEL	LOC117899681|XP_034665761.1|DSUB
OG0004614	DNAlig4|NP_572907.1|DMEL	LOC117903659|XP_034671871.1|DSUB
OG0004615	ec|NP_001096877.1|DMEL	LOC117903439|XP_034671354.1|DSUB
OG0004616	Ost48|NP_511096.2|DMEL	LOC117890809|XP_034651775.1|DSUB
OG0004617	CG9328|NP_610059.1|DMEL	LOC117900921|XP_034667375.1|DSUB
OG0004618	CG31156|NP_651070.3|DMEL	LOC117898816|XP_034664369.1|DSUB, LOC117891907|XP_034653624.1|DSUB
OG0004619	CG13409|NP_651004.1|DMEL	LOC117896469|XP_034660694.1|DSUB
OG0004620	Nsun5|NP_650787.1|DMEL	LOC117897242|XP_034661852.1|DSUB
OG0004621	CG6962|NP_650124.1|DMEL	LOC117897263|XP_034661878.1|DSUB
OG0004622	CG15803|NP_001287388.1|DMEL	LOC117896618|XP_034660944.1|DSUB
OG0004623	Naa40|NP_651715.1|DMEL	LOC117897723|XP_034662641.1|DSUB
OG0004624	Pcmt|NP_536756.1|DMEL	LOC117898228|XP_034663354.1|DSUB
OG0004625	Rab3-GEF|NP_001259560.1|DMEL	LOC117903594|XP_034671711.1|DSUB
OG0004626	sdk|NP_001284756.1|DMEL	LOC117903366|XP_034671212.1|DSUB
OG0004627	ens|NP_001097498.1|DMEL	LOC117893159|XP_034655516.1|DSUB
OG0004628	Scgdelta|NP_525039.1|DMEL	LOC117902577|XP_034669954.1|DSUB
OG0004629	CG7530|NP_650387.1|DMEL	LOC117897568|XP_034662401.1|DSUB
OG0004630	CG34133|NP_001036772.2|DMEL	LOC117899525|XP_034665477.1|DSUB
OG0004631	CG7694|NP_001138076.1|DMEL	LOC117896340|XP_034660475.1|DSUB
OG0004632	fray|NP_001303449.2|DMEL	LOC117896338|XP_034660469.1|DSUB
OG0004633	CG15506|NP_651714.1|DMEL	LOC117897719|XP_034662635.1|DSUB
OG0004634	Obp99a|NP_651707.1|DMEL	LOC117896937|XP_034661370.1|DSUB
OG0004635	CG42797|NP_572574.2|DMEL	LOC117899478|XP_034665403.1|DSUB
OG0004636	CG34401|NP_001356949.1|DMEL	LOC117900064|XP_034666566.1|DSUB
OG0004637	RhoGAP1A|NP_001284725.1|DMEL	LOC117903512|XP_034671512.1|DSUB
OG0004638	CG43759|NP_001259697.1|DMEL	LOC117891479|XP_034652853.1|DSUB
OG0004639	Cpr97Eb|NP_651530.1|DMEL	LOC117899369|XP_034665240.1|DSUB
OG0004640	CG14257|NP_651528.2|DMEL	LOC117899342|XP_034665184.1|DSUB
OG0004641	CG15743|NP_572869.1|DMEL	LOC117896562|XP_034660899.1|DSUB
OG0004642	CG3335|NP_648337.1|DMEL	LOC117897289|XP_034661925.1|DSUB
OG0004643	IscU|NP_649840.1|DMEL	LOC117897842|XP_034662799.1|DSUB
OG0004644	mRpS14|NP_728245.1|DMEL	LOC117889584|XP_034649882.1|DSUB
OG0004645	Tspo|NP_608531.1|DMEL	LOC117901960|XP_034668831.1|DSUB
OG0004646	Chchd3|NP_651838.1|DMEL	LOC117896834|XP_034661239.1|DSUB
OG0004647	dah|NP_511162.1|DMEL	LOC117903629|XP_034671790.1|DSUB
OG0004648	Nup35|NP_573314.1|DMEL	LOC117903829|XP_034672172.1|DSUB
OG0004649	be|NP_727817.1|DMEL	LOC117903851|XP_034672206.1|DSUB
OG0004650	Csl4|NP_609492.1|DMEL	LOC117900466|XP_034666732.1|DSUB
OG0004651	Hmx|NP_001262674.1|DMEL	LOC117898196|XP_034663307.1|DSUB
OG0004652	BOD1|NP_001263031.1|DMEL	LOC117898656|XP_034664120.1|DSUB
OG0004653	DNApol-eta|NP_649371.2|DMEL	LOC117894418|XP_034657320.1|DSUB
OG0004654	daed|NP_608655.3|DMEL	LOC117900050|XP_034666137.1|DSUB
OG0004655	CG13601|NP_001262890.1|DMEL	LOC117898700|XP_034664209.1|DSUB
OG0004656	betaCOP|NP_523400.1|DMEL	LOC117901477|XP_034668136.1|DSUB
OG0004657	HHEX|NP_650938.2|DMEL	LOC117896574|XP_034660866.1|DSUB
OG0004659	Sec13|NP_651977.1|DMEL	LOC117897622|XP_034662479.1|DSUB
OG0004660	CG7071|NP_651027.1|DMEL	LOC117899034|XP_034664683.1|DSUB
OG0004661	l_3_07882|NP_652040.2|DMEL	LOC117896169|XP_034660142.1|DSUB
OG0004662	Der-2|NP_650553.1|DMEL	LOC117897454|XP_034662191.1|DSUB
OG0004663	NAAT1|NP_572219.1|DMEL	LOC117899007|XP_034664650.1|DSUB
OG0004664	spoon|NP_726992.2|DMEL	LOC117903563|XP_034671659.1|DSUB
OG0004665	CG15239|NP_570081.2|DMEL	LOC117889637|XP_034649990.1|DSUB
OG0004666	MED6|NP_001163577.1|DMEL	LOC117898122|XP_034663201.1|DSUB
OG0004667	RpS29|NP_649946.1|DMEL	LOC117898126|XP_034663209.1|DSUB
OG0004668	acj6|NP_524876.1|DMEL	LOC117903637|XP_034671802.1|DSUB
OG0004669	nop5|NP_477412.1|DMEL	LOC117899968|XP_034666017.1|DSUB
OG0004670	Tsp96F|NP_001262976.1|DMEL	LOC117899468|XP_034665376.1|DSUB
OG0004671	CG18549|NP_650203.3|DMEL	LOC117899349|XP_034665193.1|DSUB
OG0004672	Cad88C|NP_731930.3|DMEL	LOC117899440|XP_034665335.1|DSUB
OG0004673	sip3|NP_651894.3|DMEL	LOC117898938|XP_034664545.1|DSUB
OG0004674	Mlc1|NP_476639.1|DMEL	LOC117896193|XP_034660175.1|DSUB
OG0004675	Mtl|NP_524533.1|DMEL	LOC117896192|XP_034660173.1|DSUB
OG0004676	Gasp|NP_649611.2|DMEL	LOC117898923|XP_034664526.1|DSUB
OG0004677	Rox8|NP_732945.1|DMEL	LOC117897031|XP_034661501.1|DSUB
OG0004678	spas|NP_732941.2|DMEL	LOC117898469|XP_034663789.1|DSUB
OG0004679	CG6026|NP_650778.2|DMEL	LOC117899057|XP_034664715.1|DSUB
OG0004680	lute|NP_001262663.1|DMEL	LOC117895989|XP_034659865.1|DSUB
OG0004681	stck|NP_731242.1|DMEL	LOC117896994|XP_034661442.1|DSUB
OG0004682	mRpL27|NP_787971.1|DMEL	LOC117902091|XP_034669078.1|DSUB
OG0004683	pic|NP_650257.1|DMEL	LOC117899542|XP_034665512.1|DSUB
OG0004684	CG8507|NP_649950.1|DMEL	LOC117897984|XP_034662987.1|DSUB
OG0004685	FipoQ|NP_733291.1|DMEL	LOC117898158|XP_034663255.1|DSUB
OG0004686	CG11975|NP_649853.1|DMEL	LOC117899234|XP_034664999.1|DSUB
OG0004687	Dr|NP_477324.1|DMEL	LOC117897309|XP_034661953.1|DSUB
OG0004688	pug|NP_731489.2|DMEL	LOC117898680|XP_034664154.1|DSUB
OG0004689	CG10254|NP_651170.1|DMEL	LOC117899043|XP_034664693.1|DSUB
OG0004690	Taf1|NP_001246952.1|DMEL	LOC117898627|XP_034664074.1|DSUB
OG0004691	alpha-Man-Ib|NP_651667.1|DMEL	LOC117898184|XP_034663290.1|DSUB
OG0004692	CG33111|NP_788725.1|DMEL	LOC117897946|XP_034662932.1|DSUB
OG0004693	CG34355|NP_001247269.1|DMEL	LOC117897507|XP_034662287.1|DSUB
OG0004694	Clbn|NP_001163721.1|DMEL	LOC117898859|XP_034664427.1|DSUB
OG0004695	Tusp|NP_001263014.1|DMEL	LOC117896183|XP_034660158.1|DSUB
OG0004696	CG15696|NP_650921.1|DMEL	LOC117898672|XP_034664143.1|DSUB
OG0004697	CG8924|NP_573091.1|DMEL	LOC117898925|XP_034664530.1|DSUB
OG0004698	Sap30|NP_573162.1|DMEL	LOC117903317|XP_034671145.1|DSUB
OG0004699	CG14688|NP_001097740.1|DMEL	LOC117897247|XP_034661859.1|DSUB
OG0004700	Suv3|NP_649452.3|DMEL	LOC117899008|XP_034664647.1|DSUB
OG0004701	Rab11|NP_477170.1|DMEL	LOC117897616|XP_034662472.1|DSUB
OG0004702	GluProRS|NP_524471.2|DMEL	LOC117895992|XP_034659869.1|DSUB
OG0004703	CG10184|NP_651161.1|DMEL	LOC117899068|XP_034664726.1|DSUB
OG0004704	asp|NP_524488.3|DMEL	LOC117896324|XP_034660450.1|DSUB
OG0004705	CG18542|NP_649928.1|DMEL, CG32939|NP_788618.1|DMEL	LOC117899550|XP_034665529.1|DSUB
OG0004706	ERR|NP_648183.3|DMEL	LOC117893033|XP_034655283.1|DSUB
OG0004707	Rat1|NP_609082.1|DMEL	LOC117899966|XP_034666012.1|DSUB
OG0004708	EMC1|NP_649747.1|DMEL	LOC117899720|XP_034665830.1|DSUB
OG0004709	tsl|NP_524440.2|DMEL	LOC117896601|XP_034660923.1|DSUB
OG0004710	Afti|NP_001356916.1|DMEL	LOC117898199|XP_034663310.1|DSUB
OG0004711	ro|NP_524521.1|DMEL	LOC117899438|XP_034665333.1|DSUB
OG0004712	CG10841|NP_650299.1|DMEL	LOC117899684|XP_034665765.1|DSUB
OG0004713	Myo95E|NP_001027208.1|DMEL	LOC117897020|XP_034661484.1|DSUB
OG0004714	twin|NP_732964.1|DMEL	LOC117899568|XP_034665569.1|DSUB
OG0004715	l_2_34Fd|NP_609711.1|DMEL	LOC117902040|XP_034668995.1|DSUB
OG0004716	Root|NP_651216.2|DMEL	LOC117897019|XP_034661483.1|DSUB
OG0004717	RhoU|NP_001036266.1|DMEL	LOC117899180|XP_034664934.1|DSUB
OG0004718	CG15412|NP_001259996.1|DMEL	LOC117900714|XP_034667067.1|DSUB
OG0004719	cindr|NP_001263129.1|DMEL	LOC117896246|XP_034660296.1|DSUB
OG0004720	CG13603|NP_651200.1|DMEL	LOC117898425|XP_034663706.1|DSUB
OG0004721	mino|NP_651597.1|DMEL	LOC117899014|XP_034664662.1|DSUB
OG0004722	stg|NP_524547.1|DMEL	LOC117899075|XP_034664736.1|DSUB
OG0004723	CG9578|NP_608377.1|DMEL	LOC117903201|XP_034670978.1|DSUB
OG0004724	CG7718|NP_650751.3|DMEL	LOC117896561|XP_034660854.1|DSUB
OG0004725	T48|NP_524522.2|DMEL	LOC117896952|XP_034661387.1|DSUB
OG0004726	CG5639|NP_651570.1|DMEL	LOC117896182|XP_034660156.1|DSUB
OG0004727	CG10175|NP_001287487.1|DMEL	LOC117897652|XP_034662520.1|DSUB
OG0004728	CG12267|NP_650207.1|DMEL	LOC117898010|XP_034663030.1|DSUB
OG0004729	CG11103|NP_001033842.2|DMEL	LOC117900309|XP_034666525.1|DSUB, LOC117895717|XP_034659467.1|DSUB
OG0004730	Aatf|NP_609066.1|DMEL	LOC117902727|XP_034670189.1|DSUB
OG0004731	Smu1|NP_650766.1|DMEL	LOC117898440|XP_034663736.1|DSUB
OG0004732	knk|NP_649981.1|DMEL	LOC117899312|XP_034665129.1|DSUB
OG0004733	m-cup|NP_650607.1|DMEL	LOC117899313|XP_034665130.1|DSUB
OG0004734	CG6678|NP_650996.1|DMEL	LOC117899698|XP_034665793.1|DSUB
OG0004735	RhoGAP100F|NP_001163786.1|DMEL	LOC117897985|XP_034662989.1|DSUB
OG0004736	spg|NP_733258.4|DMEL	LOC117899530|XP_034665489.1|DSUB
OG0004737	hkb|NP_524221.1|DMEL	LOC117897124|XP_034661667.1|DSUB
OG0004738	CG1090|NP_649459.4|DMEL	LOC117897452|XP_034662188.1|DSUB
OG0004739	RanBP3|NP_651178.1|DMEL	LOC117898494|XP_034663825.1|DSUB
OG0004740	sosie|NP_651295.1|DMEL	LOC117898089|XP_034663160.1|DSUB
OG0004741	gwl|NP_524860.2|DMEL	LOC117899647|XP_034665713.1|DSUB
OG0004742	bt|NP_001162825.1|DMEL	LOC117902976|XP_034670527.1|DSUB
OG0004743	GatA|NP_650775.2|DMEL	LOC117896236|XP_034660273.1|DSUB
OG0004744	Uxt|NP_609744.2|DMEL	LOC117901382|XP_034668000.1|DSUB
OG0004745	corto|NP_524231.2|DMEL	LOC117896131|XP_034660083.1|DSUB
OG0004746	CG31368|NP_996198.2|DMEL	LOC117898023|XP_034663047.1|DSUB
OG0004747	mthl5|NP_001287291.1|DMEL	LOC117898025|XP_034663053.1|DSUB
OG0004748	Cad87A|NP_731649.2|DMEL	LOC117898021|XP_034663044.1|DSUB
OG0004749	H|NP_732533.1|DMEL	LOC117899749|XP_034665886.1|DSUB
OG0004750	Cchl|NP_651003.1|DMEL	LOC117896472|XP_034660697.1|DSUB
OG0004751	Atg4b|NP_650452.1|DMEL	LOC117898255|XP_034663400.1|DSUB
OG0004752	CG31076|NP_733184.2|DMEL	LOC117899373|XP_034665244.1|DSUB
OG0004753	CG11089|NP_651305.1|DMEL	LOC117897382|XP_034662082.1|DSUB
OG0004754	Gp93|NP_651601.1|DMEL	LOC117898657|XP_034664123.1|DSUB
OG0004755	EloB|NP_524416.1|DMEL	LOC117899662|XP_034665736.1|DSUB
OG0004756	CG5412|NP_650895.1|DMEL	LOC117899658|XP_034665732.1|DSUB
OG0004757	CG7518|NP_731761.3|DMEL	LOC117897660|XP_034662535.1|DSUB
OG0004758	htl|NP_732286.1|DMEL	LOC117897554|XP_034662373.1|DSUB
OG0004759	Ada2b|NP_001027151.1|DMEL	LOC117896428|XP_034660640.1|DSUB
OG0004760	IFT54|NP_650353.1|DMEL	LOC117899475|XP_034665395.1|DSUB
OG0004761	Keap1|NP_732202.2|DMEL	LOC117896576|XP_034660870.1|DSUB
OG0004762	Ent2|NP_609049.1|DMEL	LOC117901677|XP_034668410.1|DSUB
OG0004763	gl|NP_001262708.1|DMEL	LOC117896620|XP_034660949.1|DSUB
OG0004764	twf|NP_650338.1|DMEL	LOC117897585|XP_034662430.1|DSUB
OG0004765	CG42331|NP_651282.2|DMEL	LOC117897332|XP_034661992.1|DSUB
OG0004766	ash2|NP_788735.1|DMEL	LOC117897441|XP_034662172.1|DSUB
OG0004767	CG1074|NP_649471.3|DMEL	LOC117897624|XP_034662483.1|DSUB
OG0004768	CG14650|NP_649473.1|DMEL	LOC117899604|XP_034665618.1|DSUB
OG0004769	CG9272|NP_610078.2|DMEL	LOC117902411|XP_034669644.1|DSUB
OG0004770	CG7215|NP_650680.1|DMEL	LOC117897359|XP_034662032.1|DSUB
OG0004771	CG7903|NP_651755.2|DMEL	LOC117898882|XP_034664456.1|DSUB
OG0004772	DppIII|NP_731237.1|DMEL	LOC117896682|XP_034661023.1|DSUB
OG0004773	CG31195|NP_732553.2|DMEL	LOC117896200|XP_034660215.1|DSUB
OG0004774	Syp|NP_001262783.1|DMEL	LOC117896198|XP_034660186.1|DSUB
OG0004775	Mpc1|NP_650762.1|DMEL	LOC117898447|XP_034663745.1|DSUB
OG0004776	CG30159|NP_610254.1|DMEL	LOC117890156|XP_034650740.1|DSUB
OG0004777	ND-MLRQ|NP_730777.1|DMEL	LOC117897163|XP_034661725.1|DSUB
OG0004778	mRpS23|NP_723847.1|DMEL	LOC117901522|XP_034668190.1|DSUB
OG0004779	Lsd-1|NP_732904.2|DMEL	LOC117898563|XP_034663940.1|DSUB
OG0004780	ND-B14.5B|NP_608750.1|DMEL	LOC117900257|XP_034666447.1|DSUB
OG0004781	Octbeta3R|NP_001034048.2|DMEL	LOC117896234|XP_034660270.1|DSUB
OG0004782	CG13604|NP_001262894.1|DMEL	LOC117898422|XP_034663694.1|DSUB
OG0004783	l_1_G0469|NP_001096980.2|DMEL	LOC117891306|XP_034652645.1|DSUB
OG0004784	Osi20|NP_649641.1|DMEL	LOC117896979|XP_034661425.1|DSUB
OG0004785	Osi9|NP_649628.2|DMEL	LOC117896674|XP_034661011.1|DSUB
OG0004786	Osi7|NP_649626.1|DMEL	LOC117896835|XP_034661241.1|DSUB
OG0004787	Osi5|NP_649624.1|DMEL	LOC117896042|XP_034659941.1|DSUB
OG0004788	Osi4|NP_001262305.1|DMEL	LOC117897466|XP_034662204.1|DSUB
OG0004790	CG5447|NP_001262986.1|DMEL	LOC117898058|XP_034663116.1|DSUB
OG0004791	Gprk2|NP_476867.1|DMEL	LOC117898386|XP_034663632.1|DSUB
OG0004792	mRpL55|NP_650780.1|DMEL	LOC117898798|XP_034664330.1|DSUB
OG0004793	ca|NP_733309.3|DMEL	LOC117898391|XP_034663639.1|DSUB
OG0004794	omd|NP_650303.1|DMEL	LOC117899683|XP_034665764.1|DSUB
OG0004795	TBC1D5|NP_731780.1|DMEL	LOC117898869|XP_034664439.1|DSUB
