Orthogroup	DMEL.longest_only	BCOP.longest_only
OG0004724	CG7718|NP_650751.3|DMEL	LOC119070559|XP_037030860.1|BCOP
OG0004725	T48|NP_524522.2|DMEL	LOC119070563|XP_037030866.1|BCOP
OG0004726	CG5639|NP_651570.1|DMEL	LOC119069953|XP_037030077.1|BCOP
OG0004727	CG10175|NP_001287487.1|DMEL	LOC119068215|XP_037027604.1|BCOP
OG0004728	CG12267|NP_650207.1|DMEL	LOC119068218|XP_037027606.1|BCOP
OG0004729	CG11103|NP_001033842.2|DMEL	LOC119068800|XP_037028470.1|BCOP
OG0004730	Aatf|NP_609066.1|DMEL	LOC119066254|XP_037024485.1|BCOP
OG0004731	Smu1|NP_650766.1|DMEL	LOC119070081|XP_037030284.1|BCOP
OG0004732	knk|NP_649981.1|DMEL	LOC119070359|XP_037030549.1|BCOP
OG0004733	m-cup|NP_650607.1|DMEL	LOC119079430|XP_037043236.1|BCOP
OG0004734	CG6678|NP_650996.1|DMEL	LOC119067926|XP_037027133.1|BCOP
OG0004735	RhoGAP100F|NP_001163786.1|DMEL	LOC119069171|XP_037028977.1|BCOP
OG0004736	spg|NP_733258.4|DMEL	LOC119068103|XP_037027422.1|BCOP
OG0004737	hkb|NP_524221.1|DMEL	LOC119067052|XP_037025692.1|BCOP
OG0004738	CG1090|NP_649459.4|DMEL	LOC119068538|XP_037028047.1|BCOP, LOC119067045|XP_037025683.1|BCOP
OG0004739	RanBP3|NP_651178.1|DMEL	LOC119069316|XP_037029263.1|BCOP
OG0004740	sosie|NP_651295.1|DMEL	LOC119067892|XP_037027074.1|BCOP
OG0004741	gwl|NP_524860.2|DMEL	LOC119067879|XP_037027044.1|BCOP
OG0004742	bt|NP_001162825.1|DMEL	LOC119085059|XP_037051171.1|BCOP
OG0004743	GatA|NP_650775.2|DMEL	LOC119069096|XP_037028884.1|BCOP
OG0004744	Uxt|NP_609744.2|DMEL	LOC119078060|XP_037041386.1|BCOP
OG0004745	corto|NP_524231.2|DMEL	LOC119067589|XP_037026582.1|BCOP
OG0004746	CG31368|NP_996198.2|DMEL	LOC119069828|XP_037029885.1|BCOP
OG0004747	mthl5|NP_001287291.1|DMEL	LOC119069829|XP_037029886.1|BCOP
OG0004748	Cad87A|NP_731649.2|DMEL	LOC119075771|XP_037038213.1|BCOP
OG0004749	H|NP_732533.1|DMEL	LOC119069481|XP_037029443.1|BCOP
OG0004750	Cchl|NP_651003.1|DMEL	LOC119069260|XP_037029212.1|BCOP
OG0004751	Atg4b|NP_650452.1|DMEL	LOC119069668|XP_037029682.1|BCOP
OG0004752	CG31076|NP_733184.2|DMEL	LOC119069343|XP_037029309.1|BCOP
OG0004753	CG11089|NP_651305.1|DMEL	LOC119067355|XP_037026159.1|BCOP
OG0004754	Gp93|NP_651601.1|DMEL	LOC119067352|XP_037026157.1|BCOP
OG0004755	EloB|NP_524416.1|DMEL	LOC119080984|XP_037045527.1|BCOP
OG0004756	CG5412|NP_650895.1|DMEL	LOC119080730|XP_037045153.1|BCOP
OG0004757	CG7518|NP_731761.3|DMEL	LOC119067873|XP_037027030.1|BCOP
OG0004758	htl|NP_732286.1|DMEL	LOC119070554|XP_037030850.1|BCOP
OG0004759	Ada2b|NP_001027151.1|DMEL	LOC119069605|XP_037029591.1|BCOP
OG0004760	IFT54|NP_650353.1|DMEL	LOC119070578|XP_037030880.1|BCOP
OG0004761	Keap1|NP_732202.2|DMEL	LOC119069129|XP_037028924.1|BCOP
OG0004762	Ent2|NP_609049.1|DMEL	LOC119067783|XP_037026816.1|BCOP
OG0004763	gl|NP_001262708.1|DMEL	LOC119067997|XP_037027252.1|BCOP
OG0004764	twf|NP_650338.1|DMEL	LOC119067356|XP_037026160.1|BCOP
OG0004765	CG42331|NP_651282.2|DMEL	LOC119069468|XP_037029415.1|BCOP
OG0004766	ash2|NP_788735.1|DMEL	LOC119067506|XP_037026412.1|BCOP
OG0004767	CG1074|NP_649471.3|DMEL	LOC119070408|XP_037030630.1|BCOP
OG0004768	CG14650|NP_649473.1|DMEL	LOC119069191|XP_037029032.1|BCOP
OG0004769	CG9272|NP_610078.2|DMEL	LOC119079864|XP_037043837.1|BCOP
OG0004770	CG7215|NP_650680.1|DMEL	LOC119074486|XP_037036528.1|BCOP
OG0004771	CG7903|NP_651755.2|DMEL	LOC119068586|XP_037028127.1|BCOP
OG0004772	DppIII|NP_731237.1|DMEL	LOC119084665|XP_037050639.1|BCOP
OG0004773	CG31195|NP_732553.2|DMEL	LOC119067991|XP_037027247.1|BCOP
OG0004774	Syp|NP_001262783.1|DMEL	LOC119067992|XP_037027248.1|BCOP
OG0004775	Mpc1|NP_650762.1|DMEL	LOC119067990|XP_037027244.1|BCOP
OG0004776	CG30159|NP_610254.1|DMEL	LOC119085433|XP_037051748.1|BCOP
OG0004777	ND-MLRQ|NP_730777.1|DMEL	LOC119069288|XP_037029251.1|BCOP
OG0004778	mRpS23|NP_723847.1|DMEL	LOC119068433|XP_037027898.1|BCOP
OG0004779	Lsd-1|NP_732904.2|DMEL	LOC119073964|XP_037035763.1|BCOP
OG0004780	ND-B14.5B|NP_608750.1|DMEL	LOC119078505|XP_037041959.1|BCOP
OG0004781	Octbeta3R|NP_001034048.2|DMEL	LOC119069795|XP_037029836.1|BCOP
OG0004782	CG13604|NP_001262894.1|DMEL	LOC119070124|XP_037030338.1|BCOP
OG0004783	l_1_G0469|NP_001096980.2|DMEL	LOC119083283|XP_037048870.1|BCOP
OG0004784	Osi20|NP_649641.1|DMEL	LOC119068807|XP_037028475.1|BCOP
OG0004785	Osi9|NP_649628.2|DMEL	LOC119068935|XP_037028694.1|BCOP
OG0004786	Osi7|NP_649626.1|DMEL	LOC119069254|XP_037029203.1|BCOP
OG0004787	Osi5|NP_649624.1|DMEL	LOC119069280|XP_037029237.1|BCOP
OG0004788	Osi4|NP_001262305.1|DMEL	LOC119069238|XP_037029174.1|BCOP
OG0004789	Osi3|NP_649622.2|DMEL	LOC119069256|XP_037029205.1|BCOP
OG0004790	CG5447|NP_001262986.1|DMEL	LOC119069286|XP_037029249.1|BCOP
OG0004791	Gprk2|NP_476867.1|DMEL	LOC119069204|XP_037029070.1|BCOP
OG0004792	mRpL55|NP_650780.1|DMEL	LOC119067931|XP_037027140.1|BCOP
OG0004793	ca|NP_733309.3|DMEL	LOC119067371|XP_037026178.1|BCOP
OG0004794	omd|NP_650303.1|DMEL	LOC119070535|XP_037030803.1|BCOP
OG0004795	TBC1D5|NP_731780.1|DMEL	LOC119070441|XP_037030686.1|BCOP
OG0004796	Past1|NP_731737.1|DMEL	LOC119067762|XP_037026789.1|BCOP
OG0004797	GABA-B-R2|NP_001287456.1|DMEL	LOC119069040|XP_037028803.1|BCOP
OG0004799	puc|NP_524273.1|DMEL	LOC119081245|XP_037045871.1|BCOP
OG0004800	Npc2b|NP_650331.1|DMEL	LOC119067464|XP_037026345.1|BCOP
OG0004801	Sil1|NP_651356.1|DMEL	LOC119076307|XP_037038908.1|BCOP
OG0004802	Cdk2|NP_524420.1|DMEL	LOC119073243|XP_037034453.1|BCOP
OG0004803	CG10011|NP_651624.2|DMEL	LOC119070484|XP_037030732.1|BCOP
OG0004804	CG31522|NP_001262254.1|DMEL	LOC119070545|XP_037030813.1|BCOP
OG0004805	CG16779|NP_649896.2|DMEL	LOC119067280|XP_037026052.1|BCOP
OG0004806	CG1764|NP_572871.1|DMEL	LOC119068779|XP_037028433.1|BCOP
OG0004807	CG11839|NP_733077.3|DMEL	LOC119079932|XP_037043930.1|BCOP
OG0004808	mtTFB2|NP_649971.1|DMEL	LOC119077387|XP_037040481.1|BCOP
OG0004809	CG17272|NP_650917.1|DMEL	LOC119083955|XP_037049661.1|BCOP
OG0004810	CG17270|NP_650915.1|DMEL	LOC119083935|XP_037049648.1|BCOP
OG0004811	Psn|NP_524184.1|DMEL	LOC119070082|XP_037030285.1|BCOP
OG0004812	ps|NP_001262415.1|DMEL	LOC119069596|XP_037029581.1|BCOP
OG0004813	Ndc1|NP_651191.1|DMEL	LOC119079861|XP_037043833.1|BCOP
OG0004814	FBXO11|NP_649954.1|DMEL	LOC119067023|XP_037025646.1|BCOP
OG0004815	dtn|NP_001284933.1|DMEL	LOC119083592|XP_037049229.1|BCOP
OG0004816	CG11294|NP_572500.1|DMEL	LOC119069056|XP_037028825.1|BCOP
OG0004817	Ppt1|NP_727284.1|DMEL	LOC119069060|XP_037028830.1|BCOP
OG0004818	Arl2|NP_476886.1|DMEL	LOC119067224|XP_037025965.1|BCOP
OG0004819	Ublcp1|NP_651118.1|DMEL	LOC119068473|XP_037027980.1|BCOP
OG0004820	Fancl|NP_649974.1|DMEL	LOC119068667|XP_037028244.1|BCOP
OG0004821	CG7896|NP_651754.1|DMEL	LOC119085770|XP_037052157.1|BCOP
OG0004822	NK7.1|NP_650357.2|DMEL	LOC119069781|XP_037029818.1|BCOP
OG0004823	f-cup|NP_001262544.1|DMEL	LOC119068767|XP_037028415.1|BCOP
OG0004824	ninaB|NP_650307.2|DMEL	LOC119068789|XP_037028443.1|BCOP
OG0004825	myo|NP_726604.1|DMEL	LOC119085044|XP_037051150.1|BCOP
OG0004826	ECSIT|NP_649602.2|DMEL	LOC119085265|XP_037051511.1|BCOP
OG0004827	Skp2|NP_730815.2|DMEL	LOC119068308|XP_037027748.1|BCOP
OG0004828	CG10375|NP_651185.1|DMEL	LOC119069743|XP_037029777.1|BCOP
OG0004829	Slimp|NP_732958.1|DMEL	LOC119080458|XP_037044723.1|BCOP, LOC119069839|XP_037029902.1|BCOP
OG0004830	CG34402|NP_001097756.1|DMEL	LOC119067939|XP_037027150.1|BCOP
OG0004831	CG10467|NP_648026.1|DMEL	LOC119073984|XP_037035790.1|BCOP, LOC119073982|XP_037035788.1|BCOP
OG0004832	Snx3|NP_650214.1|DMEL	LOC119073289|XP_037034570.1|BCOP, LOC119079077|XP_037042822.1|BCOP
OG0004833	noi|NP_477114.1|DMEL	LOC119067299|XP_037026095.1|BCOP
OG0004834	Rpn9|NP_651177.1|DMEL	LOC119067924|XP_037027126.1|BCOP
OG0004835	nau|NP_476650.1|DMEL	LOC119070460|XP_037030708.1|BCOP
OG0004836	wda|NP_651136.1|DMEL	LOC119074901|XP_037037146.1|BCOP, LOC119074869|XP_037037092.1|BCOP
OG0004837	CG4074|NP_649249.2|DMEL	LOC119072528|XP_037033671.1|BCOP
OG0004838	CG42633|NP_001163583.1|DMEL	LOC119070505|XP_037030757.1|BCOP
OG0004839	CG45076|NP_650015.3|DMEL, fau|NP_731505.1|DMEL	LOC119070503|XP_037030747.1|BCOP
OG0004840	Dis3|NP_651246.2|DMEL	LOC119077749|XP_037040952.1|BCOP
OG0004841	Rnmt|NP_523568.2|DMEL	LOC119082998|XP_037048532.1|BCOP
OG0004842	CG2006|NP_001189310.1|DMEL	LOC119069119|XP_037028911.1|BCOP
OG0004843	Wdr37|NP_650723.1|DMEL	LOC119068430|XP_037027895.1|BCOP
OG0004844	Ttc30|NP_001097155.2|DMEL	LOC119067104|XP_037025763.1|BCOP
OG0004845	CG12163|NP_730901.1|DMEL	LOC119067100|XP_037025758.1|BCOP
OG0004846	CG3246|NP_608781.2|DMEL	LOC119066722|XP_037025232.1|BCOP
OG0004847	Sec5|NP_608780.1|DMEL	LOC119072915|XP_037034128.1|BCOP
OG0004848	AdSL|NP_650586.2|DMEL	LOC119073856|XP_037035614.1|BCOP
OG0004849	PAPLA1|NP_609185.1|DMEL	LOC119081136|XP_037045779.1|BCOP
OG0004850	Antp|NP_996167.1|DMEL	LOC119085749|XP_037052126.1|BCOP
OG0004851	ftz|NP_477498.1|DMEL	LOC119085754|XP_037052132.1|BCOP
OG0004852	pb|NP_476669.3|DMEL	LOC119085767|XP_037052147.1|BCOP
OG0004853	CG9752|NP_611573.1|DMEL	LOC119081784|XP_037046889.1|BCOP
OG0004854	RhoGAP68F|NP_648552.1|DMEL	LOC119084865|XP_037050895.1|BCOP
OG0004855	Fuca|NP_648472.1|DMEL	LOC119071857|XP_037032812.1|BCOP, LOC119082833|XP_037048383.1|BCOP
OG0004856	Clk|NP_001014576.1|DMEL	LOC119073469|XP_037034868.1|BCOP
OG0004857	Dbx|NP_647677.2|DMEL	LOC119082492|XP_037047901.1|BCOP, LOC119079805|XP_037043768.1|BCOP
OG0004858	pbl|NP_523965.2|DMEL	LOC119079828|XP_037043787.1|BCOP
OG0004859	CG8111|NP_648162.2|DMEL	LOC119073158|XP_037034355.1|BCOP, LOC119073157|XP_037034354.1|BCOP
OG0004860	RpL8|NP_524726.1|DMEL	LOC119081295|XP_037045953.1|BCOP, LOC119084593|XP_037050537.1|BCOP
OG0004861	CG42268|NP_001261648.1|DMEL	LOC119081072|XP_037045692.1|BCOP
OG0004862	CG43897|NP_001261659.1|DMEL	LOC119074388|XP_037036406.1|BCOP
OG0004863	scny|NP_729092.1|DMEL	LOC119084931|XP_037050965.1|BCOP
OG0004864	PMP34|NP_728982.1|DMEL	LOC119081219|XP_037045838.1|BCOP
OG0004865	mRpS22|NP_524537.1|DMEL	LOC119080887|XP_037045361.1|BCOP
OG0004866	Cdc27|NP_648093.2|DMEL	LOC119080369|XP_037044561.1|BCOP
OG0004867	CG13185|NP_001097279.2|DMEL	LOC119073990|XP_037035795.1|BCOP
OG0004868	Pngl|NP_610192.1|DMEL	LOC119079744|XP_037043708.1|BCOP
OG0004869	Tdc1|NP_610226.2|DMEL	LOC119081377|XP_037046154.1|BCOP
OG0004870	Mob4|NP_001246151.1|DMEL	LOC119081382|XP_037046165.1|BCOP
OG0004871	CG11414|NP_611932.2|DMEL	LOC119078931|XP_037042571.1|BCOP
OG0004872	RpL19|NP_476631.1|DMEL	LOC119081560|XP_037046484.1|BCOP
OG0004873	CG7840|NP_609203.1|DMEL	LOC119071534|XP_037032314.1|BCOP
OG0004874	CG5948|NP_651440.1|DMEL	LOC119077748|XP_037040934.1|BCOP
OG0004875	htk|NP_573330.3|DMEL	LOC119068412|XP_037027870.1|BCOP
OG0004876	CG16989|NP_569860.3|DMEL	LOC119072503|XP_037033642.1|BCOP
OG0004877	CG10907|NP_648508.1|DMEL	LOC119075483|XP_037037829.1|BCOP
OG0004878	U2A|NP_610315.1|DMEL	LOC119080515|XP_037044819.1|BCOP
OG0004879	CG4049|NP_611885.3|DMEL	LOC119073821|XP_037035500.1|BCOP
OG0004880	CG7519|NP_649318.1|DMEL	LOC119073313|XP_037034596.1|BCOP
OG0004881	Vps8|NP_648048.1|DMEL	LOC119081274|XP_037045925.1|BCOP
OG0004882	RpL18|NP_648091.1|DMEL	LOC119081283|XP_037045939.1|BCOP
OG0004883	CG1271|NP_647763.1|DMEL	LOC119081280|XP_037045935.1|BCOP
OG0004884	Khc-73|NP_001261000.1|DMEL	LOC119073428|XP_037034784.1|BCOP
OG0004885	Mos|NP_610817.1|DMEL	LOC119076083|XP_037038629.1|BCOP
OG0004886	CG8389|NP_725515.1|DMEL	LOC119080153|XP_037044265.1|BCOP
OG0004887	Ote|NP_476664.2|DMEL	LOC119080147|XP_037044261.1|BCOP
OG0004888	CG15099|NP_001261081.1|DMEL	LOC119075404|XP_037037746.1|BCOP
OG0004889	Pal1|NP_610537.2|DMEL	LOC119074112|XP_037035973.1|BCOP
OG0004890	CG8192|NP_611047.2|DMEL	LOC119080893|XP_037045368.1|BCOP
OG0004891	CG4645|NP_572841.1|DMEL	LOC119070729|XP_037031080.1|BCOP
OG0004892	Rgk2|NP_001286577.1|DMEL	LOC119071890|XP_037032884.1|BCOP
OG0004893	CG4610|NP_611677.1|DMEL	LOC119079913|XP_037043898.1|BCOP
OG0004894	SCCRO3|NP_610828.2|DMEL	LOC119077347|XP_037040431.1|BCOP
OG0004895	bw|NP_523824.1|DMEL	LOC119074084|XP_037035934.1|BCOP
OG0004896	Jabba|NP_001137703.1|DMEL	LOC119085038|XP_037051129.1|BCOP
OG0004897	Mctp|NP_001261078.1|DMEL	LOC119081407|XP_037046196.1|BCOP
OG0004898	14-3-3zeta|NP_476885.2|DMEL	LOC119073887|XP_037035667.1|BCOP
OG0004899	shn|NP_001260883.1|DMEL	LOC119079716|XP_037043667.1|BCOP
OG0004900	CG1371|NP_610551.1|DMEL	LOC119079987|XP_037044039.1|BCOP
OG0004901	egr|NP_724878.2|DMEL	LOC119079334|XP_037043047.1|BCOP
OG0004902	CG12024|NP_647670.3|DMEL	LOC119070375|XP_037030578.1|BCOP
OG0004903	Vps35|NP_726175.3|DMEL	LOC119084961|XP_037051004.1|BCOP
OG0004904	Mettl3|NP_651204.1|DMEL	LOC119074005|XP_037035834.1|BCOP
OG0004905	sax|NP_001246193.1|DMEL	LOC119073847|XP_037035584.1|BCOP
OG0004906	CG4022|NP_648307.1|DMEL	LOC119080319|XP_037044488.1|BCOP
OG0004907	mRpL50|NP_648092.1|DMEL	LOC119080380|XP_037044582.1|BCOP
OG0004908	fng|NP_524191.1|DMEL	LOC119080341|XP_037044532.1|BCOP, LOC119080342|XP_037044533.1|BCOP
OG0004909	Pka-R1|NP_001189150.1|DMEL	LOC119071877|XP_037032854.1|BCOP
OG0004910	CG3618|NP_649262.1|DMEL	LOC119071865|XP_037032825.1|BCOP
OG0004911	Ythdc1|NP_647811.2|DMEL	LOC119077381|XP_037040472.1|BCOP
OG0004912	Cpr67B|NP_648306.1|DMEL	LOC119080320|XP_037044493.1|BCOP, LOC119080321|XP_037044494.1|BCOP
OG0004913	DMAP1|NP_611503.1|DMEL	LOC119084868|XP_037050900.1|BCOP
OG0004914	Fem-1|NP_611508.1|DMEL	LOC119076239|XP_037038800.1|BCOP
OG0004915	CG13585|NP_611928.1|DMEL	LOC119075480|XP_037037825.1|BCOP
OG0004916	DAT|NP_001261026.1|DMEL	LOC119080698|XP_037045046.1|BCOP
OG0004917	Nf-YA|NP_648313.1|DMEL	LOC119074973|XP_037037271.1|BCOP
OG0004918	MTF-1|NP_001097560.1|DMEL	LOC119073188|XP_037034394.1|BCOP
OG0004919	CG11539|NP_651877.1|DMEL	LOC119081123|XP_037045761.1|BCOP
OG0004920	Grasp65|NP_649160.1|DMEL	LOC119076625|XP_037039390.1|BCOP
OG0004921	Sh3beta|NP_001189057.1|DMEL	LOC119075016|XP_037037322.1|BCOP
OG0004922	RpL14|NP_523975.1|DMEL	LOC119067779|XP_037026813.1|BCOP
OG0004923	TfIIEbeta|NP_523923.1|DMEL	LOC119079333|XP_037043051.1|BCOP
OG0004924	Prdm13|NP_648032.1|DMEL	LOC119080455|XP_037044718.1|BCOP, LOC119074859|XP_037037067.1|BCOP
OG0004925	Trh|NP_612080.1|DMEL	LOC119083668|XP_037049348.1|BCOP
OG0004926	CG8519|NP_648054.2|DMEL	LOC119086074|XP_037052548.1|BCOP
OG0004927	Rdl|NP_001261617.1|DMEL	LOC119073245|XP_037034460.1|BCOP
OG0004928	tn|NP_001137707.1|DMEL	LOC119083561|XP_037049175.1|BCOP
OG0004929	Ptpmeg|NP_612031.3|DMEL	LOC119073144|XP_037034337.1|BCOP, LOC119073142|XP_037034335.1|BCOP
OG0004930	MCPH1|NP_001163123.1|DMEL	LOC119081722|XP_037046759.1|BCOP
OG0004931	CG11110|NP_611501.1|DMEL	LOC119081831|XP_037046963.1|BCOP, LOC119075139|XP_037037418.1|BCOP
OG0004932	Dis3l2|NP_728490.1|DMEL	LOC119073436|XP_037034812.1|BCOP
OG0004933	Cdk4|NP_477196.1|DMEL	LOC119079833|XP_037043794.1|BCOP
OG0004934	or|NP_536793.1|DMEL	LOC119079265|XP_037042938.1|BCOP
OG0004935	Dp1|NP_523781.2|DMEL	LOC119080367|XP_037044559.1|BCOP
OG0004936	Tie|NP_523928.1|DMEL	LOC119080314|XP_037044484.1|BCOP
OG0004937	CG7376|NP_648034.1|DMEL	LOC119081616|XP_037046557.1|BCOP
OG0004938	CG7457|NP_648150.1|DMEL	LOC119079896|XP_037043880.1|BCOP
OG0004939	fal|NP_001137974.1|DMEL	LOC119077464|XP_037040565.1|BCOP
OG0004940	CG32206|NP_788538.2|DMEL	LOC119077365|XP_037040445.1|BCOP
OG0004941	elg1|NP_996103.1|DMEL	LOC119079991|XP_037044049.1|BCOP
OG0004942	Msr-110|NP_729078.1|DMEL	LOC119076517|XP_037039201.1|BCOP
OG0004943	DNApol-alpha50|NP_523972.2|DMEL	LOC119076891|XP_037039794.1|BCOP
OG0004944	CG42304|NP_728769.2|DMEL	LOC119081254|XP_037045884.1|BCOP
OG0004945	CG15237|NP_610238.2|DMEL	LOC119071639|XP_037032495.1|BCOP
OG0004946	CG7611|NP_649326.1|DMEL	LOC119066317|XP_037024601.1|BCOP
OG0004947	RpL23A|NP_001356972.1|DMEL	LOC119084690|XP_037050665.1|BCOP
OG0004948	CG13930|NP_647645.1|DMEL	LOC119076038|XP_037038560.1|BCOP
OG0004949	CG7991|NP_647649.2|DMEL	LOC119076222|XP_037038775.1|BCOP
OG0004950	CG34453|NP_001097458.2|DMEL	LOC119073892|XP_037035675.1|BCOP
OG0004951	mfrn|NP_651600.1|DMEL	LOC119068251|XP_037027682.1|BCOP
OG0004952	thoc6|NP_648557.1|DMEL	LOC119077106|XP_037040164.1|BCOP
OG0004953	PDCD-5|NP_648848.1|DMEL	LOC119084905|XP_037050955.1|BCOP
OG0004954	l_3_72Dn|NP_001261930.1|DMEL	LOC119073320|XP_037034605.1|BCOP
OG0004955	CG10075|NP_648064.1|DMEL	LOC119079260|XP_037042935.1|BCOP, LOC119079419|XP_037043218.1|BCOP
OG0004956	oys|NP_610546.1|DMEL	LOC119079417|XP_037043215.1|BCOP
OG0004957	CG14964|NP_647779.2|DMEL	LOC119073733|XP_037035260.1|BCOP
OG0004958	Rh7|NP_524035.2|DMEL	LOC119081433|XP_037046249.1|BCOP
OG0004959	CG9760|NP_001261746.1|DMEL	LOC119074040|XP_037035881.1|BCOP
OG0004960	Nrx-IV|NP_729787.2|DMEL	LOC119078298|XP_037041687.1|BCOP
OG0004961	Caf1-105|NP_610589.2|DMEL	LOC119084962|XP_037051006.1|BCOP
OG0004962	CG10565|NP_649284.1|DMEL	LOC119073263|XP_037034536.1|BCOP
OG0004963	CG14073|NP_649060.1|DMEL	LOC119084801|XP_037050763.1|BCOP
OG0004964	CG8108|NP_648367.1|DMEL	LOC119081263|XP_037045899.1|BCOP
OG0004965	Srp19|NP_477135.2|DMEL	LOC119080539|XP_037044848.1|BCOP
OG0004966	qm|NP_523958.2|DMEL	LOC119080490|XP_037044777.1|BCOP
OG0004967	PGAP3|NP_610223.1|DMEL	LOC119081371|XP_037046145.1|BCOP
OG0004968	Syx17|NP_001261414.1|DMEL	LOC119080918|XP_037045429.1|BCOP
OG0004969	CG8366|NP_611068.3|DMEL	LOC119083682|XP_037049362.1|BCOP
OG0004970	slow|NP_647898.3|DMEL	LOC119080913|XP_037045415.1|BCOP
OG0004971	DopEcR|NP_647897.2|DMEL	LOC119080915|XP_037045420.1|BCOP
OG0004972	CG43781|NP_001261506.1|DMEL	LOC119080925|XP_037045440.1|BCOP
OG0004973	Tudor-SN|NP_612021.1|DMEL	LOC119080934|XP_037045449.1|BCOP
OG0004974	DEF8|NP_648549.1|DMEL	LOC119080720|XP_037045101.1|BCOP
OG0004975	CG15012|NP_001163347.1|DMEL	LOC119080177|XP_037044298.1|BCOP
OG0004976	CG10866|NP_647838.1|DMEL	LOC119082796|XP_037048338.1|BCOP
OG0004977	l_2_dtl|NP_524871.1|DMEL	LOC119073470|XP_037034870.1|BCOP
OG0004978	PIG-O|NP_611332.1|DMEL	LOC119084805|XP_037050771.1|BCOP
OG0004979	CG13670|NP_648207.1|DMEL	LOC119080645|XP_037044953.1|BCOP
OG0004980	AIMP2|NP_648782.2|DMEL	LOC119071510|XP_037032268.1|BCOP
OG0004981	Gem2|NP_649092.1|DMEL	LOC119071300|XP_037032073.1|BCOP
OG0004982	MESR6|NP_001262033.1|DMEL	LOC119071251|XP_037031984.1|BCOP
OG0004983	CG6674|NP_648377.1|DMEL	LOC119073305|XP_037034582.1|BCOP
OG0004984	axed|NP_001356975.1|DMEL	LOC119073303|XP_037034580.1|BCOP
OG0004985	ABCB7|NP_728642.2|DMEL	LOC119083866|XP_037049567.1|BCOP
OG0004986	CG5290|NP_649026.1|DMEL	LOC119072209|XP_037033277.1|BCOP
OG0004987	CG9674|NP_001246804.1|DMEL	LOC119080661|XP_037044980.1|BCOP
OG0004988	GC|NP_523885.2|DMEL	LOC119080695|XP_037045039.1|BCOP
OG0004989	nudC|NP_648923.1|DMEL	LOC119080758|XP_037045213.1|BCOP
OG0004990	CG34115|NP_001036564.1|DMEL	LOC119073677|XP_037035179.1|BCOP
OG0004991	Prp8|NP_610735.1|DMEL	LOC119080383|XP_037044585.1|BCOP
OG0004992	CG8407|NP_610734.1|DMEL	LOC119080381|XP_037044583.1|BCOP
OG0004994	CG12017|NP_647798.1|DMEL	LOC119077236|XP_037040301.1|BCOP
OG0004997	Ric|NP_477211.1|DMEL	LOC119075127|XP_037037408.1|BCOP, LOC119084529|XP_037050434.1|BCOP
OG0004998	dup|NP_524878.1|DMEL	LOC119080350|XP_037044547.1|BCOP
OG0004999	AlaRS-m|NP_523932.2|DMEL	LOC119085242|XP_037051460.1|BCOP
OG0005000	trsn|NP_610591.1|DMEL	LOC119073414|XP_037034757.1|BCOP
OG0005001	CG13676|NP_648179.3|DMEL	LOC119075762|XP_037038201.1|BCOP
OG0005002	CG4115|NP_650179.1|DMEL	LOC119077769|XP_037040978.1|BCOP
OG0005003	UbcE2M|NP_648187.1|DMEL	LOC119080535|XP_037044843.1|BCOP
OG0005004	CG10064|NP_648065.1|DMEL	LOC119081614|XP_037046555.1|BCOP
OG0005005	CG14085|NP_649101.2|DMEL	LOC119079297|XP_037042979.1|BCOP
OG0005006	Herc4|NP_001261249.1|DMEL	LOC119079664|XP_037043609.1|BCOP
OG0005007	anchor|NP_001261995.1|DMEL	LOC119079272|XP_037042946.1|BCOP
OG0005008	cep290|NP_612064.1|DMEL	LOC119079683|XP_037043635.1|BCOP
OG0005009	QIL1|NP_648983.1|DMEL	LOC119073419|XP_037034759.1|BCOP
OG0005010	CG10361|NP_648509.1|DMEL	LOC119078133|XP_037041530.1|BCOP
OG0005011	CG3907|NP_611870.3|DMEL	LOC119072370|XP_037033460.1|BCOP
OG0005012	Sin|NP_524192.2|DMEL	LOC119080448|XP_037044708.1|BCOP
OG0005013	Rel|NP_477094.1|DMEL	LOC119074550|XP_037036624.1|BCOP
OG0005015	Kap-alpha1|NP_524167.1|DMEL	LOC119079346|XP_037043071.1|BCOP
OG0005016	Notum|NP_730096.2|DMEL	LOC119074671|XP_037036853.1|BCOP
OG0005017	Unr|NP_001137912.1|DMEL	LOC119066121|XP_037024300.1|BCOP
OG0005018	CG13893|NP_612042.3|DMEL	LOC119076971|XP_037039962.1|BCOP
OG0005019	Pgm1|NP_524675.1|DMEL	LOC119076429|XP_037039073.1|BCOP
OG0005020	CG12134|NP_001369072.1|DMEL	LOC119081392|XP_037046174.1|BCOP
OG0005021	CG5056|NP_609391.1|DMEL	LOC119077651|XP_037040766.1|BCOP
OG0005022	CG17249|NP_647638.1|DMEL	LOC119068432|XP_037027897.1|BCOP
OG0005023	CG30001|NP_724825.2|DMEL	LOC119079831|XP_037043792.1|BCOP
OG0005024	Cht2|NP_477298.2|DMEL	LOC119076642|XP_037039408.1|BCOP
OG0005025	mRRF1|NP_648302.2|DMEL	LOC119074896|XP_037037138.1|BCOP
OG0005026	CG7550|NP_648176.1|DMEL	LOC119081220|XP_037045839.1|BCOP
OG0005027	CG12605|NP_647845.2|DMEL	LOC119073701|XP_037035196.1|BCOP
OG0005028	CG5961|NP_650206.1|DMEL	LOC119068477|XP_037027983.1|BCOP
