Orthogroup	DMEL.longest_only	DALB.longest_only
OG0005926	GIIIspla2|NP_572454.2|DMEL	LOC117572984|XP_034111821.1|DALB
OG0005927	Rab23|NP_649574.1|DMEL	LOC117576250|XP_034116766.1|DALB
OG0005928	CG15309|NP_001096936.1|DMEL	LOC117574463|XP_034114194.1|DALB
OG0005929	Oseg4|NP_647653.1|DMEL	LOC117570187|XP_034107561.1|DALB
OG0005930	CG13196|NP_610695.1|DMEL	LOC117566701|XP_034102138.1|DALB
OG0005931	Debcl|NP_788278.1|DMEL	LOC117570639|XP_034108300.1|DALB
OG0005932	Synj|NP_569729.1|DMEL	LOC117568402|XP_034104925.1|DALB
OG0005933	CG8243|NP_610424.1|DMEL	LOC117568802|XP_034105553.1|DALB
OG0005934	Spred|NP_001260979.1|DMEL	LOC117566909|XP_034102419.1|DALB
OG0005935	SPoCk|NP_001262220.1|DMEL	LOC117570708|XP_034108405.1|DALB
OG0005936	Fgop2|NP_609084.1|DMEL	LOC117563261|XP_034097375.1|DALB
OG0005937	l_3_04053|NP_649414.1|DMEL	LOC117569786|XP_034106977.1|DALB
OG0005938	CG8910|NP_611167.2|DMEL	LOC117569541|XP_034106635.1|DALB
OG0005939	mRpS25|NP_511153.1|DMEL	LOC117577652|XP_034118430.1|DALB
OG0005940	CG10082|NP_726095.2|DMEL	LOC117568077|XP_034104338.1|DALB
OG0005941	GlyT|NP_611836.2|DMEL	LOC117567627|XP_034103610.1|DALB
OG0005942	Pld|NP_001137610.1|DMEL	LOC117567420|XP_034103304.1|DALB
OG0005943	jing|NP_001097200.1|DMEL	LOC117568567|XP_034105186.1|DALB
OG0005944	Trap1|NP_477439.2|DMEL	LOC117572766|XP_034111745.1|DALB
OG0005945	CG12325|NP_610618.1|DMEL	LOC117567407|XP_034103264.1|DALB
OG0005946	CG8646|NP_610807.3|DMEL	LOC117568557|XP_034105173.1|DALB
OG0005947	Alk|NP_652600.1|DMEL	LOC117568951|XP_034105781.1|DALB
OG0005948	mRpL21|NP_649095.2|DMEL	LOC117568125|XP_034104420.1|DALB
OG0005949	Atox1|NP_001262184.1|DMEL	LOC117569661|XP_034106798.1|DALB
OG0005950	CG6201|NP_609489.1|DMEL	LOC117566186|XP_034101583.1|DALB
OG0005951	dpr6|NP_001287018.1|DMEL	LOC117568127|XP_034104422.1|DALB
OG0005952	l_2_gd1|NP_001245976.1|DMEL	LOC117566185|XP_034101581.1|DALB
OG0005953	Mpp6|NP_523609.3|DMEL	LOC117564742|XP_034099523.1|DALB
OG0005954	CG9246|NP_610095.1|DMEL	LOC117564437|XP_034099065.1|DALB
OG0005955	Son|NP_649914.1|DMEL	LOC117573736|XP_034113005.1|DALB
OG0005956	Smurf|NP_523779.1|DMEL	LOC117567328|XP_034103128.1|DALB
OG0005957	CG13625|NP_651272.1|DMEL	LOC117576652|XP_034117483.1|DALB
OG0005958	CG5913|NP_651439.2|DMEL	LOC117575829|XP_034116124.1|DALB
OG0005959	CG4537|NP_001097135.1|DMEL	LOC117565830|XP_034101030.1|DALB
OG0005960	CG7326|NP_573335.1|DMEL	LOC117573026|XP_034111825.1|DALB
OG0005961	Shark|NP_524743.2|DMEL	LOC117570161|XP_034107520.1|DALB
OG0005962	CG34199|NP_001097380.1|DMEL	LOC117571119|XP_034109006.1|DALB
OG0005963	Cog8|NP_609503.2|DMEL	LOC117565218|XP_034100118.1|DALB
OG0005964	CngB|NP_611607.2|DMEL	LOC117570584|XP_034108218.1|DALB
OG0005965	CG30010|NP_724847.2|DMEL	LOC117571786|XP_034110036.1|DALB
OG0005966	ana3|NP_610765.1|DMEL	LOC117567639|XP_034103635.1|DALB
OG0005967	RpS18|NP_476964.1|DMEL	LOC117572747|XP_034111715.1|DALB
OG0005968	Ate1|NP_001261101.1|DMEL	LOC117570219|XP_034107608.1|DALB
OG0005969	alpha-Catr|NP_726389.4|DMEL	LOC117567697|XP_034103718.1|DALB
OG0005970	CG11811|NP_648408.1|DMEL	LOC117566369|XP_034101758.1|DALB
OG0005971	mRpL53|NP_725343.1|DMEL	LOC117572085|XP_034110572.1|DALB
OG0005972	fbl|NP_524870.1|DMEL	LOC117572632|XP_034111484.1|DALB
OG0005973	Prp3|NP_649156.1|DMEL	LOC117571801|XP_034110059.1|DALB
OG0005974	eRF1|NP_001262105.1|DMEL	LOC117571274|XP_034109228.1|DALB
OG0005975	CG5498|NP_730525.2|DMEL	LOC117572634|XP_034111487.1|DALB
OG0005976	Tgs1|NP_732316.2|DMEL	LOC117575311|XP_034115356.1|DALB, LOC117575310|XP_034115355.1|DALB
OG0005977	maf-S|NP_001286639.1|DMEL	LOC117568333|XP_034104808.1|DALB
OG0005978	CG6984|NP_611187.1|DMEL	LOC117569980|XP_034107249.1|DALB
OG0005979	Spt-I|NP_610842.1|DMEL	LOC117571733|XP_034109943.1|DALB
OG0005980	CG11123|NP_610276.1|DMEL	LOC117567912|XP_034104081.1|DALB
OG0005981	CkIIbeta|NP_996415.1|DMEL	LOC117563229|XP_034097325.1|DALB
OG0005982	CG11141|NP_610282.1|DMEL	LOC117572122|XP_034110640.1|DALB
OG0005983	CG14234|NP_001356951.1|DMEL	LOC117578325|XP_034119678.1|DALB
OG0005984	wcy|NP_001259636.1|DMEL	LOC117564890|XP_034099732.1|DALB
OG0005985	CG11122|NP_572685.2|DMEL	LOC117569155|XP_034106109.1|DALB
OG0005986	Arp8|NP_573251.1|DMEL	LOC117574939|XP_034114883.1|DALB
OG0005987	l_1_G0289|NP_572621.1|DMEL	LOC117578268|XP_034119580.1|DALB
OG0005988	Sln|NP_610706.1|DMEL	LOC117567213|XP_034102933.1|DALB
OG0005989	fl_2_d|NP_523732.2|DMEL	LOC117566354|XP_034101732.1|DALB
OG0005990	Nup75|NP_611300.2|DMEL	LOC117568252|XP_034104623.1|DALB
OG0005991	Pgi|NP_523663.1|DMEL	LOC117568800|XP_034105551.1|DALB
OG0005992	hay|NP_001137931.1|DMEL	LOC117570974|XP_034108809.1|DALB
OG0005993	E_z_|NP_001261682.1|DMEL	LOC117570975|XP_034108810.1|DALB
OG0005994	M6|NP_001262166.1|DMEL	LOC117571022|XP_034108872.1|DALB
OG0005995	CG13248|NP_649219.1|DMEL	LOC117569017|XP_034105896.1|DALB
OG0005996	ORMDL|NP_730669.1|DMEL	LOC117569924|XP_034107166.1|DALB
OG0005997	Taf5|NP_476957.1|DMEL	LOC117568947|XP_034105778.1|DALB
OG0005998	CG13458|NP_648748.1|DMEL	LOC117568244|XP_034104613.1|DALB
OG0005999	Cypl|NP_523874.1|DMEL	LOC117575048|XP_034115022.1|DALB
OG0006000	Psi|NP_995862.1|DMEL	LOC117566345|XP_034101718.1|DALB
OG0006001	CG34342|NP_001097509.3|DMEL	LOC117569055|XP_034105957.1|DALB
OG0006002	Cpes|NP_477376.1|DMEL	LOC117568315|XP_034104762.1|DALB
OG0006003	mnd|NP_524074.1|DMEL	LOC117569536|XP_034106630.1|DALB
OG0006004	Hus1-like|NP_477426.1|DMEL	LOC117575553|XP_034115705.1|DALB
OG0006005	CG13220|NP_610664.1|DMEL	LOC117566929|XP_034102442.1|DALB
OG0006006	Hmg-2|NP_611553.1|DMEL	LOC117570857|XP_034108628.1|DALB
OG0006007	Ttc7|NP_652063.1|DMEL	LOC117569200|XP_034106159.1|DALB
OG0006008	CG3558|NP_001137777.1|DMEL	LOC117578390|XP_034119723.1|DALB
OG0006009	ZnT77C|NP_649233.2|DMEL	LOC117568129|XP_034104424.1|DALB
OG0006010	Wnk|NP_001262171.2|DMEL	LOC117571456|XP_034109496.1|DALB
OG0006011	NitFhit|NP_525122.1|DMEL	LOC117569751|XP_034106933.1|DALB
OG0006012	Mob2|NP_729715.2|DMEL	LOC117570549|XP_034108162.1|DALB
OG0006013	NAT1|NP_001033943.2|DMEL	LOC117570526|XP_034108120.1|DALB
OG0006014	Vps36|NP_648660.1|DMEL	LOC117567733|XP_034103790.1|DALB
OG0006015	Rpb12|NP_001097319.1|DMEL	LOC117569398|XP_034106425.1|DALB
OG0006016	lin|NP_524815.1|DMEL	LOC117568795|XP_034105546.1|DALB
OG0006017	wash|NP_610739.1|DMEL	LOC117569806|XP_034107011.1|DALB
OG0006018	CG15118|NP_611396.1|DMEL	LOC117566490|XP_034101914.1|DALB
OG0006019	CG42497|NP_001163242.1|DMEL	LOC117571335|XP_034109319.1|DALB
OG0006020	Hpd|NP_730536.1|DMEL	LOC117570489|XP_034108071.1|DALB
OG0006021	Hip1|NP_648597.2|DMEL	LOC117567381|XP_034103217.1|DALB
OG0006022	beta'COP|NP_524836.2|DMEL	LOC117565149|XP_034100019.1|DALB
OG0006023	RpL27|NP_651417.1|DMEL	LOC117576361|XP_034116942.1|DALB
OG0006024	para|NP_001259619.1|DMEL	LOC117578157|XP_034119271.1|DALB
OG0006025	Cam|NP_523710.1|DMEL	LOC117567039|XP_034102638.1|DALB
OG0006027	arr|NP_524737.2|DMEL	LOC117567889|XP_034104051.1|DALB
OG0006028	Tfb1|NP_610957.1|DMEL	LOC117570084|XP_034107416.1|DALB
OG0006029	CCT8|NP_610418.1|DMEL	LOC117568801|XP_034105552.1|DALB
OG0006030	Rpb10|NP_651280.1|DMEL	LOC117575551|XP_034115703.1|DALB
OG0006031	Drep1|NP_001260909.1|DMEL	LOC117569634|XP_034106764.1|DALB
OG0006032	CG34120|NP_001285513.1|DMEL	LOC117568337|XP_034105221.1|DALB
OG0006033	CG33964|NP_001033941.1|DMEL	LOC117569829|XP_034107045.1|DALB
OG0006035	Pbp45|NP_650499.1|DMEL	LOC117575884|XP_034116214.1|DALB
OG0006036	CG4382|NP_609301.2|DMEL	LOC117563536|XP_034097806.1|DALB
OG0006037	mspo|NP_725407.1|DMEL	LOC117567796|XP_034103911.1|DALB
OG0006038	CG1218|NP_649589.1|DMEL	LOC117575349|XP_034115405.1|DALB
OG0006039	Ptr|NP_001246145.1|DMEL	LOC117570203|XP_034107582.1|DALB
OG0006040	CG13344|NP_610915.2|DMEL	LOC117569993|XP_034107264.1|DALB
OG0006041	cm|NP_788873.1|DMEL	LOC117577629|XP_034118386.1|DALB
OG0006042	fus|NP_524691.1|DMEL	LOC117567296|XP_034103064.1|DALB
OG0006043	Prestin|NP_649024.1|DMEL	LOC117566362|XP_034101746.1|DALB
OG0006044	TRAM|NP_726710.1|DMEL	LOC117578261|XP_034119573.1|DALB
OG0006045	SmydA-5|NP_610202.3|DMEL	LOC117567607|XP_034103586.1|DALB
OG0006046	Dark|NP_725637.1|DMEL	LOC117568159|XP_034104469.1|DALB
OG0006047	Pex1|NP_652016.1|DMEL	LOC117568369|XP_034104859.1|DALB
OG0006048	rt|NP_524025.2|DMEL	LOC117567261|XP_034103002.1|DALB
OG0006049	CG11674|NP_572948.1|DMEL	LOC117577618|XP_034118362.1|DALB
OG0006050	Gcn2|NP_001263142.1|DMEL	LOC117576534|XP_034117249.1|DALB
OG0006051	e_y_2|NP_524846.1|DMEL	LOC117577750|XP_034118593.1|DALB
OG0006052	uzip|NP_523861.1|DMEL	LOC117568496|XP_034105077.1|DALB
OG0006053	Arl5|NP_648201.1|DMEL	LOC117572353|XP_034111005.1|DALB
OG0006054	CG31998|NP_726548.1|DMEL	LOC117573164|XP_034112016.1|DALB
OG0006055	Dip-C|NP_650192.1|DMEL	LOC117576009|XP_034116407.1|DALB, LOC117576008|XP_034116406.1|DALB
OG0006056	CG8207|NP_611051.2|DMEL	LOC117568101|XP_034104374.1|DALB
OG0006057	Myo61F|NP_476934.2|DMEL	LOC117568743|XP_034105455.1|DALB
OG0006058	EndoA|NP_732383.1|DMEL	LOC117576716|XP_034117626.1|DALB
OG0006059	Atg1|NP_001163433.1|DMEL	LOC117567028|XP_034102620.1|DALB
OG0006060	CG42709|NP_648600.1|DMEL	LOC117567034|XP_034102629.1|DALB
OG0006061	fliI|NP_525097.1|DMEL	LOC117564022|XP_034098517.1|DALB
OG0006062	CG14701|NP_650057.1|DMEL	LOC117575015|XP_034114983.1|DALB
OG0006063	CG13126|NP_609330.1|DMEL	LOC117565353|XP_034100302.1|DALB
OG0006064	Opa1|NP_725369.1|DMEL	LOC117572423|XP_034111118.1|DALB
OG0006065	CG9004|NP_647717.1|DMEL	LOC117572057|XP_034110524.1|DALB
OG0006066	fa2h|NP_610279.3|DMEL	LOC117570246|XP_034107642.1|DALB
OG0006067	RyR|NP_001246211.1|DMEL	LOC117568791|XP_034105523.1|DALB
OG0006068	Zw|NP_523411.1|DMEL	LOC117578288|XP_034119618.1|DALB
OG0006069	Grd|NP_524131.1|DMEL	LOC117570951|XP_034108776.1|DALB
OG0006070	EMC10|NP_730662.2|DMEL	LOC117573732|XP_034112994.1|DALB
OG0006071	Ets98B|NP_524535.2|DMEL	LOC117574831|XP_034114703.1|DALB
OG0006072	mRpL23|NP_523889.1|DMEL	LOC117572060|XP_034110529.1|DALB
OG0006073	dpr20|NP_612066.1|DMEL	LOC117572506|XP_034111251.1|DALB
OG0006074	ATP7|NP_572756.3|DMEL	LOC117578052|XP_034119067.1|DALB
OG0006075	ND-MNLL|NP_572416.1|DMEL	LOC117576722|XP_034117636.1|DALB
OG0006076	NaPi-T|NP_525116.2|DMEL	LOC117570613|XP_034108264.1|DALB
OG0006077	verm|NP_001163469.1|DMEL	LOC117570070|XP_034107399.1|DALB
OG0006078	serp|NP_730444.1|DMEL	LOC117570087|XP_034107423.1|DALB
OG0006079	CG11399|NP_649254.2|DMEL	LOC117571796|XP_034110051.1|DALB
OG0006080	mib1|NP_648826.2|DMEL	LOC117571762|XP_034110011.1|DALB, LOC117571763|XP_034110012.1|DALB
OG0006081	Urod|NP_610501.1|DMEL	LOC117570150|XP_034107506.1|DALB
OG0006082	RpL31|NP_610503.1|DMEL	LOC117570155|XP_034107513.1|DALB
OG0006083	CG3961|NP_730369.1|DMEL	LOC117568276|XP_034104658.1|DALB
OG0006084	dbo|NP_524989.2|DMEL	LOC117568322|XP_034104791.1|DALB
OG0006085	SMC5|NP_996141.2|DMEL	LOC117567353|XP_034103177.1|DALB
OG0006086	TfAP-2|NP_001262178.1|DMEL	LOC117567349|XP_034103169.1|DALB
OG0006087	CG8963|NP_611180.1|DMEL	LOC117568162|XP_034104479.1|DALB
OG0006088	MED19|NP_649016.1|DMEL	LOC117567788|XP_034103902.1|DALB
OG0006089	snf|NP_511045.1|DMEL	LOC117565970|XP_034101261.1|DALB
OG0006090	RAF2|NP_730163.1|DMEL	LOC117572316|XP_034110938.1|DALB
OG0006091	CG16711|NP_648347.2|DMEL	LOC117567187|XP_034102903.1|DALB
OG0006092	CG9784|NP_001259623.1|DMEL	LOC117578070|XP_034119102.1|DALB
OG0006093	Ntmt|NP_001350855.1|DMEL	LOC117571783|XP_034110031.1|DALB
OG0006094	Klp68D|NP_524029.2|DMEL	LOC117568891|XP_034105682.1|DALB
OG0006095	Vang|NP_001260819.1|DMEL	LOC117569891|XP_034107124.1|DALB
OG0006096	RpI1|NP_523743.1|DMEL	LOC117572450|XP_034111173.1|DALB
OG0006097	MYPT-75D|NP_649049.1|DMEL	LOC117572537|XP_034111297.1|DALB
OG0006098	CG3709|NP_608500.1|DMEL	LOC117564387|XP_034098998.1|DALB
OG0006099	CG10257|NP_611008.2|DMEL	LOC117571260|XP_034109212.1|DALB
OG0006100	twi|NP_523816.2|DMEL	LOC117568053|XP_034104291.1|DALB
OG0006101	CG5096|NP_723576.1|DMEL	LOC117563921|XP_034098381.1|DALB
OG0006102	Arl6|NP_611421.1|DMEL	LOC117568957|XP_034105807.1|DALB
OG0006103	C901|NP_572673.1|DMEL	LOC117570550|XP_034108167.1|DALB
OG0006104	Atg5|NP_572390.1|DMEL	LOC117577220|XP_034118107.1|DALB
OG0006105	brk|NP_511069.3|DMEL	LOC117577567|XP_034118296.1|DALB
OG0006106	Syn1|NP_524205.2|DMEL	LOC117570022|XP_034107330.1|DALB
OG0006107	Tmtc3|NP_477246.2|DMEL	LOC117572243|XP_034110818.1|DALB
OG0006108	Tsp2A|NP_525037.1|DMEL	LOC117569593|XP_034106719.1|DALB
OG0006109	EMC4|NP_649424.1|DMEL	LOC117569989|XP_034107260.1|DALB
OG0006110	Atg3|NP_649059.1|DMEL	LOC117568488|XP_034105066.1|DALB
OG0006111	CG3295|NP_611536.1|DMEL	LOC117572518|XP_034111265.1|DALB
OG0006112	RpL39|NP_477314.1|DMEL	LOC117572738|XP_034111705.1|DALB
OG0006113	CG9951|NP_648929.1|DMEL	LOC117569562|XP_034106671.1|DALB
OG0006114	eIF2D|NP_477481.1|DMEL	LOC117574064|XP_034113578.1|DALB
OG0006115	CG17739|NP_610757.1|DMEL	LOC117569921|XP_034107164.1|DALB
OG0006116	otk|NP_523705.2|DMEL	LOC117569775|XP_034106964.1|DALB
OG0006117	CG44243|NP_611097.2|DMEL	LOC117570162|XP_034107521.1|DALB
OG0006119	Syngr|NP_610908.1|DMEL	LOC117566990|XP_034102549.1|DALB
OG0006120	PIG-A|NP_611257.1|DMEL	LOC117567547|XP_034103496.1|DALB
OG0006121	Alg11|NP_649340.1|DMEL	LOC117570773|XP_034108500.1|DALB
OG0006122	CG31999|NP_726551.2|DMEL	LOC117570997|XP_034108837.1|DALB
OG0006123	CG13579|NP_001261169.1|DMEL	LOC117567764|XP_034103848.1|DALB
OG0006124	shps|NP_651239.1|DMEL	LOC117576176|XP_034116651.1|DALB
OG0006125	Sap130|NP_729834.1|DMEL	LOC117568551|XP_034105162.1|DALB
OG0006126	Cln7|NP_001261508.1|DMEL	LOC117567306|XP_034103082.1|DALB
OG0006127	Tollo|NP_524757.1|DMEL	LOC117569016|XP_034105895.1|DALB
OG0006128	gdl|NP_001261877.1|DMEL	LOC117572808|XP_034111805.1|DALB
OG0006129	Pdi|NP_524079.1|DMEL	LOC117569942|XP_034107193.1|DALB
OG0006130	CG16979|NP_648779.1|DMEL	LOC117572540|XP_034111300.1|DALB
OG0006131	CG7739|NP_648776.1|DMEL	LOC117572643|XP_034111512.1|DALB
OG0006132	yellow-k|NP_648772.1|DMEL	LOC117571218|XP_034109157.1|DALB
OG0006133	mrn|NP_648780.1|DMEL	LOC117572542|XP_034111302.1|DALB
OG0006134	Cep135|NP_001189108.1|DMEL	LOC117568245|XP_034104614.1|DALB
OG0006135	dop|NP_648778.1|DMEL	LOC117572536|XP_034111293.1|DALB
OG0006136	Sf3a2|NP_648603.1|DMEL	LOC117567683|XP_034103698.1|DALB
OG0006137	Ocho|NP_536775.2|DMEL	LOC117569938|XP_034107187.1|DALB
OG0006138	dpn|NP_476923.1|DMEL	LOC117568726|XP_034105435.1|DALB
OG0006139	PAN2|NP_610427.2|DMEL	LOC117568919|XP_034105720.1|DALB
OG0006140	SerT|NP_001369117.1|DMEL	LOC117570882|XP_034108666.1|DALB
OG0006141	gprs|NP_725599.2|DMEL	LOC117568686|XP_034105387.1|DALB
OG0006142	Mkp3|NP_001262031.1|DMEL	LOC117569552|XP_034106650.1|DALB
OG0006143	AdenoK|NP_648624.1|DMEL	LOC117568029|XP_034104260.1|DALB
OG0006144	Nprl3|NP_648680.2|DMEL	LOC117567976|XP_034104185.1|DALB
OG0006145	Pfdn6|NP_649159.1|DMEL	LOC117572382|XP_034111046.1|DALB
OG0006146	CG17294|NP_609219.1|DMEL	LOC117564061|XP_034098575.1|DALB
OG0006147	CG18473|NP_731339.1|DMEL	LOC117575083|XP_034115071.1|DALB
OG0006148	CG32225|NP_730511.1|DMEL	LOC117569721|XP_034106878.1|DALB
OG0006149	RpS12|NP_729866.1|DMEL	LOC117569414|XP_034106443.1|DALB
OG0006150	Zmynd10|NP_648625.1|DMEL	LOC117569412|XP_034106441.1|DALB
OG0006151	CG4658|NP_788020.1|DMEL	LOC117566244|XP_034101686.1|DALB
OG0006152	Mocs2B|NP_651340.1|DMEL	LOC117575487|XP_034115612.1|DALB
OG0006153	PIG-V|NP_001286508.1|DMEL	LOC117567845|XP_034103987.1|DALB
OG0006154	CG11852|NP_651357.1|DMEL	LOC117574626|XP_034114407.1|DALB
OG0006155	CG34117|NP_001036690.1|DMEL	LOC117573687|XP_034112932.1|DALB
OG0006156	CG32797|NP_726810.1|DMEL, aqz|NP_788602.1|DMEL	LOC117573512|XP_034112631.1|DALB
OG0006157	CG10904|NP_611860.1|DMEL	LOC117567908|XP_034104078.1|DALB
OG0006158	Adk1|NP_729792.1|DMEL	LOC117567085|XP_034102731.1|DALB
OG0006159	phyl|NP_725394.1|DMEL	LOC117571145|XP_034109038.1|DALB
OG0006160	CG3065|NP_611861.1|DMEL	LOC117567906|XP_034104074.1|DALB
OG0006161	CG13954|NP_001260822.1|DMEL	LOC117568858|XP_034105630.1|DALB
OG0006162	CG33978|NP_001245407.1|DMEL	LOC117573179|XP_034112040.1|DALB
OG0006163	Obp50e|NP_610959.2|DMEL	LOC117566580|XP_034102013.1|DALB
OG0006165	CG14567|NP_649357.1|DMEL, CG33290|NP_996139.1|DMEL	LOC117570678|XP_034108368.1|DALB
OG0006166	CG13114|NP_609297.2|DMEL	LOC117565927|XP_034101192.1|DALB
OG0006167	Acox57D-p|NP_523802.1|DMEL	LOC117569249|XP_034106214.1|DALB
OG0006168	CG6048|NP_572282.1|DMEL	LOC117577141|XP_034118100.1|DALB
OG0006169	dhd|NP_511046.1|DMEL	LOC117567535|XP_034103475.1|DALB
OG0006170	Panx|NP_611576.1|DMEL	LOC117565033|XP_034099873.1|DALB
OG0006171	CG7707|NP_648962.1|DMEL	LOC117570991|XP_034108829.1|DALB
OG0006172	CG32374|NP_729270.1|DMEL, CG32376|NP_729271.1|DMEL	LOC117572461|XP_034111187.1|DALB
OG0006173	CG5561|NP_608596.1|DMEL, CG5556|NP_608595.2|DMEL	LOC117564201|XP_034098770.1|DALB
OG0006174	CG7271|NP_649041.1|DMEL, term|NP_524882.2|DMEL	LOC117566470|XP_034101891.1|DALB
OG0006175	Cht12|NP_726022.1|DMEL	LOC117571587|XP_034109693.1|DALB
OG0006176	CG31226|NP_732378.1|DMEL	LOC117574863|XP_034114770.1|DALB, LOC117570011|XP_034107319.1|DALB
OG0006181	nos|NP_476658.1|DMEL	LOC117573637|XP_034112836.1|DALB
OG0006182	CG6937|NP_651066.2|DMEL	LOC117573398|XP_034112492.1|DALB
OG0006184	lsn|NP_650987.1|DMEL	LOC117573710|XP_034112971.1|DALB
OG0006185	mRpL9|NP_524363.3|DMEL	LOC117574594|XP_034114369.1|DALB
OG0006186	CG34148|NP_788708.2|DMEL	LOC117573717|XP_034112977.1|DALB
OG0006187	Bet5|NP_651778.1|DMEL	LOC117576586|XP_034117364.1|DALB
OG0006188	shf|NP_001284963.1|DMEL	LOC117574098|XP_034113633.1|DALB
OG0006189	Coq7|NP_651967.2|DMEL	LOC117574137|XP_034113699.1|DALB
OG0006190	CG31381|NP_733057.1|DMEL	LOC117574135|XP_034113691.1|DALB
OG0006191	CG3368|NP_651555.1|DMEL	LOC117573607|XP_034112795.1|DALB
OG0006192	CG14434|NP_001284969.1|DMEL	LOC117577804|XP_034118626.1|DALB
OG0006193	mRpL38|NP_511152.2|DMEL	LOC117563966|XP_034098444.1|DALB
OG0006194	eas|NP_523364.2|DMEL	LOC117576094|XP_034116541.1|DALB
OG0006195	CG5599|NP_573000.1|DMEL	LOC117566152|XP_034101534.1|DALB
OG0006196	FoxP|NP_001247011.1|DMEL	LOC117575439|XP_034115533.1|DALB
OG0006197	NfI|NP_995592.2|DMEL	LOC117573141|XP_034111964.1|DALB
OG0006198	Sh|NP_728123.1|DMEL	LOC117572014|XP_034110437.1|DALB
OG0006199	CG11771|NP_651314.1|DMEL	LOC117576544|XP_034117273.1|DALB
OG0006200	cysu|NP_650627.1|DMEL	LOC117576182|XP_034116663.1|DALB
OG0006201	CrebB|NP_001334685.1|DMEL	LOC117570805|XP_034108555.1|DALB
OG0006202	CG6106|NP_573287.1|DMEL	LOC117570408|XP_034107928.1|DALB
OG0006203	baz|NP_001036283.1|DMEL	LOC117578160|XP_034119325.1|DALB
OG0006205	c12.2|NP_001259381.1|DMEL	LOC117563794|XP_034098219.1|DALB
OG0006206	MSBP|NP_573087.1|DMEL	LOC117564500|XP_034099207.1|DALB
OG0006207	Coq6|NP_608934.1|DMEL	LOC117565631|XP_034100732.1|DALB
OG0006208	pyx|NP_612015.1|DMEL	LOC117570319|XP_034107752.1|DALB
OG0006209	PIG-T|NP_572475.1|DMEL	LOC117576532|XP_034117251.1|DALB
OG0006210	rdgA|NP_001259366.1|DMEL	LOC117578096|XP_034119155.1|DALB
OG0006211	Acbp1|NP_609187.1|DMEL	LOC117564903|XP_034099747.1|DALB
OG0006212	Rbsn-5|NP_609186.1|DMEL	LOC117564902|XP_034099745.1|DALB
OG0006213	CG31516|NP_730784.1|DMEL	LOC117574995|XP_034114959.1|DALB
OG0006214	CG9921|NP_001259608.1|DMEL	LOC117568312|XP_034104757.1|DALB
OG0006215	Ubr3|NP_001259317.1|DMEL	LOC117578044|XP_034119053.1|DALB
OG0006216	Tsp97E|NP_524524.1|DMEL	LOC117575137|XP_034115134.1|DALB
OG0006217	stas|NP_573225.1|DMEL	LOC117571869|XP_034110209.1|DALB
OG0006218	tam|NP_476821.1|DMEL	LOC117563683|XP_034098005.1|DALB
OG0006219	hfw|NP_569933.2|DMEL	LOC117563383|XP_034097589.1|DALB
OG0006220	CG5589|NP_649009.1|DMEL	LOC117570666|XP_034108344.1|DALB
OG0006221	spn-F|NP_001263138.1|DMEL	LOC117575277|XP_034115309.1|DALB
OG0006222	mRpL32|NP_524606.1|DMEL	LOC117575542|XP_034115687.1|DALB
OG0006223	CG11710|NP_608393.1|DMEL	LOC117573528|XP_034112669.1|DALB
OG0006224	Zdhhc8|NP_001259382.1|DMEL	LOC117578248|XP_034119559.1|DALB
OG0006225	Grip|NP_572285.2|DMEL	LOC117577591|XP_034118328.1|DALB
OG0006226	CG18004|NP_610625.1|DMEL	LOC117572130|XP_034110655.1|DALB
OG0006227	Kap3|NP_727512.3|DMEL	LOC117563811|XP_034098237.1|DALB, LOC117577308|XP_034118170.1|DALB
OG0006228	TBCB|NP_611425.1|DMEL	LOC117571784|XP_034110034.1|DALB
OG0006229	CaMKII|NP_001162833.1|DMEL	LOC117573225|XP_034112152.1|DALB
OG0006230	if|NP_523378.2|DMEL	LOC117568070|XP_034104324.1|DALB
OG0006231	rdgB|NP_001259535.1|DMEL	LOC117577924|XP_034118811.1|DALB
OG0006232	Lrp4|NP_727914.1|DMEL	LOC117570041|XP_034107361.1|DALB
OG0006233	Lcch3|NP_996469.1|DMEL	LOC117575227|XP_034115250.1|DALB
OG0006234	mRpL22|NP_523379.2|DMEL	LOC117572718|XP_034111675.1|DALB
OG0006235	CG7990|NP_573361.1|DMEL	LOC117577828|XP_034118658.1|DALB
OG0006236	CG9065|NP_572998.1|DMEL	LOC117566213|XP_034101649.1|DALB
OG0006237	c12.1|NP_652605.1|DMEL	LOC117577761|XP_034118563.1|DALB
OG0006238	Traf-like|NP_727976.1|DMEL	LOC117572387|XP_034111054.1|DALB
OG0006239	CG17168|NP_001015254.1|DMEL	LOC117574956|XP_034114909.1|DALB
OG0006240	sro|NP_651725.1|DMEL	LOC117575257|XP_034115284.1|DALB
OG0006241	CG9609|NP_573161.1|DMEL	LOC117572688|XP_034111627.1|DALB
OG0006242	inaF-D|NP_001096958.1|DMEL	LOC117571062|XP_034108925.1|DALB
OG0006243	CG8412|NP_649939.1|DMEL	LOC117574814|XP_034114673.1|DALB
OG0006244	Aduk|NP_731331.1|DMEL	LOC117576314|XP_034116857.1|DALB
OG0006245	CG34376|NP_732741.1|DMEL	LOC117576929|XP_034117963.1|DALB
OG0006246	CG18508|NP_652721.1|DMEL	LOC117573546|XP_034112720.1|DALB
