Orthogroup	DMEL.longest_only	DNOV.longest_only
OG0006546	sav|NP_788721.1|DMEL	LOC115768649|XP_030569180.1|DNOV
OG0006547	puf|NP_001262923.1|DMEL	LOC115762007|XP_030559934.1|DNOV
OG0006548	CG33977|NP_001034051.1|DMEL	LOC115761423|XP_030559044.1|DNOV
OG0006549	CG17565|NP_650540.1|DMEL	LOC115770820|XP_030572102.1|DNOV
OG0006550	CycG|NP_524609.2|DMEL	LOC115772091|XP_030573911.1|DNOV
OG0006551	phm|NP_573319.1|DMEL	LOC115766285|XP_030566013.1|DNOV
OG0006552	fu|NP_477499.1|DMEL	LOC115766266|XP_030565989.1|DNOV
OG0006553	CG5880|NP_651539.3|DMEL	LOC115771864|XP_030573604.1|DNOV
OG0006554	CG16791|NP_650967.2|DMEL	LOC115764020|XP_030562709.1|DNOV
OG0006555	DhpD|NP_649439.1|DMEL	LOC115764737|XP_030563812.1|DNOV
OG0006556	CG31469|NP_731853.2|DMEL	LOC115764097|XP_030562810.1|DNOV
OG0006557	CG5270|NP_731570.2|DMEL	LOC115770665|XP_030571892.1|DNOV
OG0006558	CG4467|NP_001036747.1|DMEL	LOC115761694|XP_030559421.1|DNOV
OG0006559	CG8500|NP_649948.1|DMEL	LOC115759536|XP_030556347.1|DNOV
OG0006560	CG7834|NP_651727.1|DMEL	LOC115761643|XP_030559336.1|DNOV
OG0006561	CG7789|NP_651728.1|DMEL	LOC115761685|XP_030559400.1|DNOV
OG0006562	Ser|NP_524527.3|DMEL	LOC115761626|XP_030559316.1|DNOV
OG0006563	CG33098|NP_788657.1|DMEL	LOC115771836|XP_030573577.1|DNOV
OG0006564	GstD11|NP_001138040.1|DMEL	LOC115771847|XP_030573588.1|DNOV
OG0006565	Cad89D|NP_650554.3|DMEL	LOC115771704|XP_030573384.1|DNOV
OG0006566	l_3_L1231|NP_650379.1|DMEL	LOC115757717|XP_030553939.1|DNOV
OG0006567	ATPsynCF6|NP_477194.1|DMEL	LOC115761875|XP_030559738.1|DNOV
OG0006568	DNApol-epsilon255|NP_524462.2|DMEL	LOC115771870|XP_030573612.1|DNOV
OG0006569	DNApol-epsilon58|NP_647995.1|DMEL	LOC115769641|XP_030570412.1|DNOV
OG0006570	Hph|NP_730906.1|DMEL	LOC115763659|XP_030562190.1|DNOV
OG0006571	Dph5|NP_524452.4|DMEL	LOC115772120|XP_030573955.1|DNOV
OG0006572	mRpL37|NP_524306.3|DMEL	LOC115764891|XP_030564038.1|DNOV
OG0006573	Neurochondrin|NP_649658.1|DMEL	LOC115763794|XP_030562385.1|DNOV
OG0006574	Rfx|NP_001247023.2|DMEL	LOC115761933|XP_030559823.1|DNOV
OG0006575	Spase12|NP_788760.1|DMEL	LOC115764885|XP_030564027.1|DNOV
OG0006576	HDAC11|NP_733048.1|DMEL	LOC115761852|XP_030559694.1|DNOV
OG0006577	mRpL1|NP_524275.1|DMEL	LOC115764980|XP_030564168.1|DNOV
OG0006578	Nct|NP_001262932.1|DMEL	LOC115761850|XP_030559692.1|DNOV
OG0006579	Uba4|NP_609240.2|DMEL	LOC115759859|XP_030556823.1|DNOV
OG0006580	CG5292|NP_650610.1|DMEL	LOC115757769|XP_030554054.1|DNOV
OG0006581	CG1113|NP_649522.1|DMEL	LOC115763655|XP_030562183.1|DNOV
OG0006582	CG7523|NP_650643.2|DMEL	LOC115759525|XP_030556334.1|DNOV
OG0006583	Sur-8|NP_001262665.1|DMEL	LOC115771597|XP_030573212.1|DNOV
OG0006584	CG12795|NP_001097074.1|DMEL	LOC115759858|XP_030556822.1|DNOV
OG0006585	CG43394|NP_001245938.1|DMEL	LOC115760265|XP_030557395.1|DNOV
OG0006586	CG15525|NP_651757.1|DMEL	LOC115759474|XP_030556268.1|DNOV
OG0006587	Sas-6|NP_651756.1|DMEL	LOC115759473|XP_030556267.1|DNOV
OG0006588	Abd-B|NP_524896.2|DMEL	LOC115764877|XP_030564015.1|DNOV
OG0006589	Scr|NP_001368995.1|DMEL	LOC115765747|XP_030565269.1|DNOV
OG0006590	Dfd|NP_477201.1|DMEL	LOC115765623|XP_030565133.1|DNOV
OG0006591	chb|NP_524651.2|DMEL	LOC115770638|XP_030571848.1|DNOV
OG0006592	CG11722|NP_649970.1|DMEL	LOC115761291|XP_030558878.1|DNOV
OG0006593	CG3909|NP_649969.1|DMEL	LOC115761290|XP_030558877.1|DNOV
OG0006594	CG3408|NP_648328.1|DMEL	LOC115769467|XP_030570141.1|DNOV
OG0006595	Asph|NP_001261020.1|DMEL	LOC115760783|XP_030558137.1|DNOV
OG0006596	sano|NP_001286595.1|DMEL	LOC115760640|XP_030557958.1|DNOV
OG0006597	dos|NP_523890.2|DMEL	LOC115771167|XP_030572609.1|DNOV
OG0006598	CG31717|NP_723543.1|DMEL	LOC115769227|XP_030569799.1|DNOV
OG0006599	CG6310|NP_648429.2|DMEL	LOC115770171|XP_030571190.1|DNOV
OG0006600	lqf|NP_729266.2|DMEL	LOC115771026|XP_030572412.1|DNOV
OG0006601	ND-SGDH|NP_652042.1|DMEL	LOC115771133|XP_030572561.1|DNOV
OG0006602	Atg12|NP_648551.3|DMEL	LOC115771134|XP_030572563.1|DNOV
OG0006603	CG5645|NP_648550.1|DMEL	LOC115771123|XP_030572547.1|DNOV
OG0006604	CG5895|NP_648828.3|DMEL	LOC115769879|XP_030570743.1|DNOV
OG0006605	CG4660|NP_572293.1|DMEL	LOC115767619|XP_030567779.1|DNOV
OG0006606	ndl|NP_523947.2|DMEL	LOC115769460|XP_030570133.1|DNOV
OG0006607	tna|NP_001368945.1|DMEL	LOC115769703|XP_030570490.1|DNOV
OG0006608	CG1161|NP_649528.2|DMEL	LOC115767935|XP_030568168.1|DNOV
OG0006609	Atg13|NP_649796.1|DMEL	LOC115759615|XP_030556454.1|DNOV
OG0006610	Taf4|NP_001137958.1|DMEL	LOC115769592|XP_030570334.1|DNOV
OG0006611	CG13937|NP_728689.2|DMEL	LOC115769852|XP_030570691.1|DNOV
OG0006612	Aprt|NP_476637.1|DMEL	LOC115769627|XP_030570395.1|DNOV
OG0006613	Tmhs|NP_647674.1|DMEL	LOC115769734|XP_030570529.1|DNOV
OG0006614	dsb|NP_001097477.1|DMEL	LOC115769854|XP_030570700.1|DNOV
OG0006615	CG5687|NP_647678.3|DMEL	LOC115769410|XP_030570076.1|DNOV
OG0006616	dally|NP_523983.1|DMEL	LOC115771269|XP_030572744.1|DNOV
OG0006617	Ndfip|NP_730291.1|DMEL	LOC115771064|XP_030572476.1|DNOV
OG0006618	I-2|NP_001097564.1|DMEL	LOC115769758|XP_030570572.1|DNOV
OG0006619	CG2034|NP_647704.1|DMEL	LOC115769967|XP_030570879.1|DNOV
OG0006620	ecd|NP_647707.1|DMEL	LOC115769949|XP_030570854.1|DNOV
OG0006621	CG14830|NP_648095.2|DMEL	LOC115762635|XP_030560799.1|DNOV
OG0006622	Sf3b3|NP_728546.1|DMEL	LOC115769524|XP_030570224.1|DNOV
OG0006623	emc|NP_523876.2|DMEL	LOC115769946|XP_030570851.1|DNOV
OG0006624	Tdc2|NP_724489.1|DMEL	LOC115757892|XP_030554238.1|DNOV
OG0006625	Rpp25|NP_724490.1|DMEL	LOC115758301|XP_030554764.1|DNOV
OG0006626	CG7791|NP_610183.1|DMEL	LOC115760616|XP_030557925.1|DNOV
OG0006627	Cul4|NP_610352.2|DMEL	LOC115760636|XP_030557956.1|DNOV
OG0006628	Asap|NP_001014504.1|DMEL	LOC115759759|XP_030556675.1|DNOV
OG0006629	CG9346|NP_611535.1|DMEL	LOC115765500|XP_030565008.1|DNOV
OG0006630	CG13203|NP_610680.2|DMEL	LOC115762445|XP_030560509.1|DNOV
OG0006631	Srp9|NP_648163.1|DMEL	LOC115770535|XP_030571702.1|DNOV
OG0006632	ClC-b|NP_610798.1|DMEL	LOC115760503|XP_030557722.1|DNOV
OG0006633	CG13920|NP_647639.1|DMEL	LOC115762816|XP_030561039.1|DNOV
OG0006634	CG3862|NP_608550.1|DMEL	LOC115765851|XP_030565438.1|DNOV
OG0006635	mRpL48|NP_608613.1|DMEL	LOC115758488|XP_030555027.1|DNOV
OG0006636	ND-B18|NP_572993.1|DMEL	LOC115766845|XP_030566754.1|DNOV
OG0006637	CG8270|NP_648047.2|DMEL	LOC115769892|XP_030570769.1|DNOV
OG0006638	Cog6|NP_724783.1|DMEL	LOC115759456|XP_030556252.1|DNOV
OG0006639	Pkn|NP_001097237.1|DMEL	LOC115764876|XP_030564017.1|DNOV
OG0006640	CG2906|NP_001097225.1|DMEL	LOC115760651|XP_030557976.1|DNOV
OG0006641	Mef2|NP_001260842.1|DMEL	LOC115760972|XP_030558433.1|DNOV
OG0006642	nahoda|NP_523815.2|DMEL	LOC115760610|XP_030557916.1|DNOV
OG0006643	HSPC300|NP_726400.1|DMEL	LOC115761734|XP_030559482.1|DNOV
OG0006644	CG7600|NP_648453.1|DMEL	LOC115767175|XP_030567228.1|DNOV
OG0006645	cyst|NP_001260588.1|DMEL	LOC115769261|XP_030569831.1|DNOV
OG0006646	Zip48C|NP_610712.1|DMEL	LOC115762410|XP_030560458.1|DNOV
OG0006647	CG15080|NP_611374.1|DMEL	LOC115763683|XP_030562224.1|DNOV
OG0006648	CNMa|NP_647669.2|DMEL	LOC115767654|XP_030567800.1|DNOV
OG0006649	CG34045|NP_001033961.2|DMEL	LOC115761106|XP_030558594.1|DNOV
OG0006650	Epac|NP_001097202.2|DMEL	LOC115762564|XP_030560744.1|DNOV
OG0006651	skd|NP_730591.2|DMEL	LOC115762668|XP_030560841.1|DNOV
OG0006652	CG32075|NP_648428.1|DMEL	LOC115770136|XP_030571139.1|DNOV
OG0006653	Spn|NP_001246578.1|DMEL	LOC115768097|XP_030568446.1|DNOV
OG0006654	Rev1|NP_612047.1|DMEL	LOC115769723|XP_030570515.1|DNOV
OG0006655	gry|NP_647785.3|DMEL	LOC115769367|XP_030570010.1|DNOV
OG0006656	Src64B|NP_001286937.1|DMEL	LOC115766984|XP_030566942.1|DNOV
OG0006657	galla-1|NP_611509.1|DMEL	LOC115762200|XP_030560184.1|DNOV
OG0006658	dib|NP_524810.2|DMEL	LOC115770207|XP_030571261.1|DNOV
OG0006659	CG1136|NP_647853.1|DMEL	LOC115770354|XP_030571452.1|DNOV
OG0006660	l_3_mbn|NP_729143.2|DMEL	LOC115762872|XP_030561107.1|DNOV
OG0006661	fmt|NP_001261470.1|DMEL	LOC115762689|XP_030560870.1|DNOV
OG0006662	Vps29|NP_608575.1|DMEL	LOC115766003|XP_030565632.1|DNOV
OG0006663	ple|NP_476898.1|DMEL	LOC115762680|XP_030560854.1|DNOV
OG0006664	AP-2mu|NP_732744.1|DMEL	LOC115761197|XP_030558735.1|DNOV
OG0006665	CG1233|NP_612034.1|DMEL	LOC115762748|XP_030560946.1|DNOV
OG0006666	CG33786|NP_001027444.1|DMEL	LOC115762109|XP_030560070.1|DNOV
OG0006667	CG3634|NP_649260.1|DMEL	LOC115762912|XP_030561151.1|DNOV
OG0006668	Hey|NP_523657.1|DMEL	LOC115763071|XP_030561364.1|DNOV
OG0006669	BBS1|NP_648080.1|DMEL	LOC115769743|XP_030570543.1|DNOV
OG0006670	Acbp2|NP_729218.1|DMEL	LOC115769744|XP_030570545.1|DNOV
OG0006671	melt|NP_523953.2|DMEL	LOC115769539|XP_030570239.1|DNOV
OG0006672	rhea|NP_648238.1|DMEL	LOC115771257|XP_030572728.1|DNOV
OG0006673	Prpk|NP_647948.1|DMEL	LOC115771262|XP_030572738.1|DNOV
OG0006674	CG12038|NP_995949.1|DMEL	LOC115770191|XP_030571214.1|DNOV
OG0006675	RfC4|NP_523915.1|DMEL	LOC115762838|XP_030561072.1|DNOV
OG0006676	bc10|NP_647972.1|DMEL	LOC115769576|XP_030570300.1|DNOV
OG0006677	Culd|NP_729364.1|DMEL	LOC115767151|XP_030567182.1|DNOV
OG0006678	CG4186|NP_652281.1|DMEL	LOC115770499|XP_030571653.1|DNOV
OG0006679	Snup|NP_001137877.1|DMEL	LOC115770974|XP_030572298.1|DNOV
OG0006680	CG31036|NP_733329.1|DMEL	LOC115765063|XP_030564297.1|DNOV
OG0006681	corn|NP_729220.2|DMEL	LOC115769538|XP_030570238.1|DNOV
OG0006682	Bre1|NP_647989.2|DMEL	LOC115769781|XP_030570606.1|DNOV
OG0006683	Tektin-C|NP_523940.2|DMEL	LOC115769856|XP_030570702.1|DNOV
OG0006684	GAPcenA|NP_001097549.1|DMEL	LOC115767154|XP_030567188.1|DNOV
OG0006685	Lsm11|NP_610522.1|DMEL	LOC115765227|XP_030564534.1|DNOV
OG0006686	tow|NP_001261489.1|DMEL	LOC115771037|XP_030572433.1|DNOV
OG0006688	loj|NP_729140.2|DMEL	LOC115762603|XP_030560755.1|DNOV
OG0006689	RabX5|NP_647644.2|DMEL	LOC115762723|XP_030560912.1|DNOV
OG0006690	CG18622|NP_650579.1|DMEL	LOC115764875|XP_030564014.1|DNOV
OG0006691	CG32099|NP_729788.1|DMEL	LOC115771131|XP_030572559.1|DNOV
OG0006692	Vta1|NP_647640.1|DMEL	LOC115762814|XP_030561037.1|DNOV
OG0006693	Jafrac2|NP_525002.1|DMEL	LOC115762569|XP_030560713.1|DNOV
OG0006694	Vinc|NP_476820.1|DMEL	LOC115768017|XP_030568290.1|DNOV
OG0006695	CG32354|NP_729380.1|DMEL	LOC115767165|XP_030567208.1|DNOV
OG0006696	tctn|NP_608998.2|DMEL	LOC115759348|XP_030556131.1|DNOV
OG0006697	CG3529|NP_648315.1|DMEL	LOC115769782|XP_030570609.1|DNOV
OG0006698	Syx8|NP_524113.1|DMEL	LOC115762935|XP_030561176.1|DNOV
OG0006699	Cht7|NP_647768.3|DMEL	LOC115762868|XP_030561103.1|DNOV
OG0006700	CG32040|NP_729470.1|DMEL	LOC115769931|XP_030570833.1|DNOV
OG0006702	miple1|NP_612022.1|DMEL	LOC115768095|XP_030568439.1|DNOV
OG0006703	TSG101|NP_524120.1|DMEL	LOC115771292|XP_030572777.1|DNOV
OG0006704	kud|NP_648925.1|DMEL	LOC115771297|XP_030572781.1|DNOV
OG0006705	CG13743|NP_610444.2|DMEL	LOC115761087|XP_030558568.1|DNOV
OG0006706	Reg-5|NP_477173.1|DMEL	LOC115762414|XP_030560464.1|DNOV
OG0006707	Alg3|NP_523829.2|DMEL	LOC115762045|XP_030559979.1|DNOV
OG0006708	Pstk|NP_608329.1|DMEL	LOC115768155|XP_030568510.1|DNOV
OG0006709	CG1824|NP_572810.1|DMEL	LOC115768589|XP_030569094.1|DNOV
OG0006710	MCU|NP_001246647.1|DMEL	LOC115769983|XP_030570903.1|DNOV
OG0006711	jv|NP_001246649.1|DMEL	LOC115769420|XP_030570088.1|DNOV
OG0006712	msn|NP_524679.3|DMEL	LOC115770997|XP_030572353.1|DNOV
OG0006713	galla-2|NP_648416.1|DMEL	LOC115769912|XP_030570794.1|DNOV
OG0006714	OXA1L|NP_648417.1|DMEL	LOC115769908|XP_030570790.1|DNOV
OG0006715	Rexo5|NP_648050.1|DMEL	LOC115769638|XP_030570410.1|DNOV
OG0006716	Sf3b2|NP_608739.1|DMEL	LOC115758345|XP_030554782.1|DNOV
OG0006717	CG10646|NP_648581.1|DMEL	LOC115770395|XP_030571504.1|DNOV
OG0006718	vih|NP_648582.1|DMEL	LOC115770399|XP_030571511.1|DNOV
OG0006719	Cpr73D|NP_001097627.1|DMEL	LOC115769822|XP_030570653.1|DNOV
OG0006720	CG13699|NP_649033.1|DMEL	LOC115768535|XP_030568994.1|DNOV
OG0006721	CG10616|NP_001246734.1|DMEL	LOC115769379|XP_030570034.1|DNOV
OG0006722	CG4998|NP_001036609.1|DMEL	LOC115762842|XP_030561077.1|DNOV
OG0006723	snRNP-U1-70K|NP_477205.1|DMEL	LOC115759792|XP_030556731.1|DNOV
OG0006724	RabX4|NP_733043.1|DMEL	LOC115761561|XP_030559205.1|DNOV
OG0006725	CG34150|NP_001036756.2|DMEL	LOC115761839|XP_030559681.1|DNOV
OG0006726	ATPsynE|NP_650356.1|DMEL	LOC115771779|XP_030573499.1|DNOV
OG0006727	lili|NP_651290.1|DMEL	LOC115761837|XP_030559678.1|DNOV
OG0006728	Ada|NP_649866.1|DMEL	LOC115770939|XP_030572259.1|DNOV
OG0006731	SA|NP_477268.2|DMEL	LOC115759770|XP_030556697.1|DNOV
OG0006732	CG13675|NP_001261563.1|DMEL	LOC115771245|XP_030572706.1|DNOV
OG0006733	croc|NP_524202.1|DMEL	LOC115771136|XP_030572567.1|DNOV
OG0006734	Galphai|NP_477502.1|DMEL	LOC115770868|XP_030572168.1|DNOV
OG0006735	MED24|NP_648185.1|DMEL	LOC115762946|XP_030561191.1|DNOV
OG0006736	CG10674|NP_647950.1|DMEL	LOC115771264|XP_030572740.1|DNOV
OG0006737	Vps60|NP_648997.1|DMEL	LOC115771067|XP_030572479.1|DNOV
OG0006738	Uba3|NP_610913.1|DMEL	LOC115757852|XP_030554146.1|DNOV
OG0006739	CG10576|NP_647984.1|DMEL	LOC115769360|XP_030570003.1|DNOV
OG0006740	Arp3|NP_523968.1|DMEL	LOC115769906|XP_030570788.1|DNOV
OG0006741	Nulp1|NP_648174.3|DMEL	LOC115769904|XP_030570785.1|DNOV
OG0006742	CG4576|NP_650495.1|DMEL	LOC115761646|XP_030559340.1|DNOV
OG0006743	Pi3K21B|NP_477270.2|DMEL	LOC115759185|XP_030555921.1|DNOV
OG0006744	iPLA2-VIA|NP_729565.2|DMEL	LOC115762560|XP_030560702.1|DNOV
OG0006745	pad|NP_650534.2|DMEL	LOC115770771|XP_030572045.1|DNOV
OG0006746	foi|NP_001261584.1|DMEL	LOC115771124|XP_030572548.1|DNOV
OG0006747	RecQ4|NP_652607.1|DMEL	LOC115762558|XP_030560698.1|DNOV
OG0006748	Rbf|NP_525036.2|DMEL	LOC115769156|XP_030569710.1|DNOV
OG0006750	Tango4|NP_572778.1|DMEL	LOC115765197|XP_030564493.1|DNOV
OG0006752	CG14985|NP_647846.2|DMEL	LOC115766924|XP_030566869.1|DNOV
OG0006753	FoxL1|NP_523912.1|DMEL	LOC115766983|XP_030566941.1|DNOV
OG0006754	mri|NP_612008.1|DMEL	LOC115762688|XP_030560869.1|DNOV
OG0006755	CG3402|NP_612045.1|DMEL	LOC115769729|XP_030570525.1|DNOV
OG0006756	ssp6|NP_648023.2|DMEL	LOC115762805|XP_030561019.1|DNOV
OG0006757	CG6610|NP_648022.1|DMEL	LOC115762653|XP_030560819.1|DNOV
OG0006758	CG14949|NP_647734.1|DMEL	LOC115771155|XP_030572588.1|DNOV
OG0006759	MEP-1|NP_001137875.1|DMEL	LOC115771082|XP_030572493.1|DNOV
OG0006760	ko|NP_524193.2|DMEL	LOC115770046|XP_030570989.1|DNOV
OG0006761	Rpn5|NP_649588.1|DMEL	LOC115765702|XP_030565223.1|DNOV
OG0006762	CG32521|NP_728397.1|DMEL	LOC115765247|XP_030564573.1|DNOV
OG0006763	CG17669|NP_611336.1|DMEL	LOC115760525|XP_030557763.1|DNOV
OG0006764	pea|NP_610928.1|DMEL	LOC115764578|XP_030563587.1|DNOV
OG0006765	Prp19|NP_523783.1|DMEL	LOC115761115|XP_030558606.1|DNOV
OG0006766	CG7879|NP_647626.1|DMEL	LOC115769973|XP_030570886.1|DNOV
OG0006767	CG12975|NP_649293.1|DMEL	LOC115767550|XP_030567695.1|DNOV
OG0006768	CG10508|NP_001246859.1|DMEL	LOC115767431|XP_030567582.1|DNOV
OG0006769	Ilk|NP_525001.2|DMEL	LOC115768085|XP_030568424.1|DNOV
OG0006770	CG13287|NP_001261454.1|DMEL	LOC115769883|XP_030570747.1|DNOV
OG0006771	COX6B|NP_728294.1|DMEL	LOC115768758|XP_030569308.1|DNOV
OG0006772	cn|NP_523651.4|DMEL	LOC115760796|XP_030558151.1|DNOV
OG0006773	ND-30|NP_647775.1|DMEL	LOC115771019|XP_030572400.1|DNOV
OG0006774	wnd|NP_649137.3|DMEL	LOC115771579|XP_030573194.1|DNOV
OG0006775	scaf6|NP_001014589.1|DMEL	LOC115762919|XP_030561159.1|DNOV
OG0006776	CG11594|NP_728918.1|DMEL	LOC115769359|XP_030570001.1|DNOV
OG0006777	Pop5|NP_648955.1|DMEL	LOC115769365|XP_030570007.1|DNOV
OG0006778	yellow-g|NP_523888.1|DMEL	LOC115769780|XP_030570605.1|DNOV
OG0006779	CG12084|NP_612112.1|DMEL	LOC115765808|XP_030565383.1|DNOV
OG0006780	ltl|NP_729265.1|DMEL	LOC115771154|XP_030572587.1|DNOV
OG0006782	metl|NP_647636.3|DMEL	LOC115762793|XP_030561006.1|DNOV
OG0006783	Zasp52|NP_001027420.2|DMEL	LOC115762088|XP_030560043.1|DNOV
OG0006784	Cip4|NP_001097501.1|DMEL	LOC115769502|XP_030570182.1|DNOV
OG0006785	ari-2|NP_477374.1|DMEL	LOC115762139|XP_030560110.1|DNOV
OG0006786	CG5493|NP_611348.1|DMEL	LOC115760776|XP_030558126.1|DNOV
OG0006787	Sugb|NP_648493.3|DMEL	LOC115765875|XP_030565476.1|DNOV
OG0006788	Pldn|NP_648494.2|DMEL	LOC115765961|XP_030565578.1|DNOV
OG0006789	CG4789|NP_573166.1|DMEL	LOC115765379|XP_030564763.1|DNOV
OG0006790	HINT1|NP_608711.3|DMEL	LOC115763153|XP_030561463.1|DNOV
OG0006791	Tsen54|NP_648559.1|DMEL	LOC115769325|XP_030569921.1|DNOV
OG0006792	CG16717|NP_648343.1|DMEL	LOC115769775|XP_030570600.1|DNOV
OG0006793	CG6761|NP_648346.1|DMEL	LOC115769603|XP_030570353.1|DNOV
OG0006794	CG3420|NP_610234.3|DMEL	LOC115759775|XP_030556705.1|DNOV
OG0006795	CG11593|NP_647851.3|DMEL	LOC115770487|XP_030571630.1|DNOV
OG0006796	Rpn10|NP_524204.1|DMEL	LOC115771420|XP_030572982.1|DNOV
OG0006797	CG4953|NP_609365.3|DMEL	LOC115763098|XP_030561398.1|DNOV
OG0006798	CG13310|NP_648257.1|DMEL	LOC115771219|XP_030572680.1|DNOV
OG0006799	Jarid2|NP_648324.1|DMEL	LOC115769507|XP_030570198.1|DNOV
OG0006800	ssp2|NP_648672.1|DMEL	LOC115769498|XP_030570177.1|DNOV
OG0006801	amx|NP_524644.1|DMEL	LOC115765292|XP_030564643.1|DNOV
OG0006802	CG8195|NP_611049.1|DMEL	LOC115762373|XP_030560409.1|DNOV
OG0006803	BBS4|NP_610636.1|DMEL	LOC115762084|XP_030560036.1|DNOV
OG0006804	Naa60|NP_996032.1|DMEL	LOC115769916|XP_030570799.1|DNOV
OG0006805	Nup188|NP_001246283.1|DMEL	LOC115762457|XP_030560520.1|DNOV
OG0006806	roq|NP_648886.1|DMEL	LOC115762605|XP_030560760.1|DNOV
OG0006807	Shal|NP_001097646.1|DMEL	LOC115771568|XP_030573177.1|DNOV
OG0006808	Non1|NP_610484.1|DMEL	LOC115762180|XP_030560161.1|DNOV
OG0006809	Ids|NP_647814.1|DMEL	LOC115771056|XP_030572464.1|DNOV
OG0006810	ClC-c|NP_730105.3|DMEL	LOC115770056|XP_030571008.1|DNOV
OG0006811	Pdf|NP_524517.1|DMEL	LOC115771644|XP_030573307.1|DNOV
OG0006812	Cpsf6|NP_648206.1|DMEL	LOC115770897|XP_030572195.1|DNOV
OG0006813	koko|NP_732338.1|DMEL	LOC115765677|XP_030565231.1|DNOV
OG0006814	eIF3l|NP_648553.1|DMEL	LOC115771125|XP_030572551.1|DNOV
OG0006815	sty|NP_523902.2|DMEL	LOC115771055|XP_030572463.1|DNOV
OG0006816	eIF5B|NP_651974.1|DMEL	LOC115771043|XP_030572443.1|DNOV
OG0006817	Oseg2|NP_647700.2|DMEL	LOC115769809|XP_030570637.1|DNOV
OG0006818	CG12502|NP_612067.2|DMEL	LOC115769709|XP_030570498.1|DNOV
OG0006819	Rcd7|NP_649125.1|DMEL	LOC115769958|XP_030570863.1|DNOV
OG0006820	CG9231|NP_649128.1|DMEL	LOC115771448|XP_030573022.1|DNOV
OG0006821	Nup160|NP_609493.1|DMEL	LOC115763294|XP_030561642.1|DNOV
OG0006822	qsm|NP_652049.1|DMEL	LOC115761833|XP_030559657.1|DNOV
OG0006823	eIF3e|NP_477385.1|DMEL	LOC115769801|XP_030570628.1|DNOV
OG0006824	Pfdn4|NP_647961.1|DMEL	LOC115769920|XP_030570805.1|DNOV
OG0006825	CG17672|NP_001036603.1|DMEL	LOC115769766|XP_030570589.1|DNOV
OG0006826	Galphaf|NP_524118.1|DMEL	LOC115769685|XP_030570465.1|DNOV
OG0006827	CG10055|NP_649703.1|DMEL	LOC115759431|XP_030556198.1|DNOV
OG0006828	Ror|NP_476962.1|DMEL	LOC115769269|XP_030569840.1|DNOV
OG0006829	QC|NP_729109.1|DMEL	LOC115769769|XP_030570592.1|DNOV
OG0006831	Exo70|NP_648222.3|DMEL	LOC115767164|XP_030567206.1|DNOV
OG0006832	Pex7|NP_001137914.1|DMEL	LOC115771164|XP_030572605.1|DNOV
OG0006833	rgn|NP_001246866.1|DMEL	LOC115769393|XP_030570054.1|DNOV
OG0006834	Fadd|NP_651006.1|DMEL	LOC115770444|XP_030571580.1|DNOV
OG0006835	Cds|NP_524661.1|DMEL	LOC115771006|XP_030572367.1|DNOV
OG0006836	spz5|NP_647753.1|DMEL	LOC115760425|XP_030557597.1|DNOV
OG0006837	Ctl1|NP_647884.1|DMEL	LOC115762822|XP_030561043.1|DNOV
OG0006838	CG6707|NP_648372.1|DMEL	LOC115769635|XP_030570407.1|DNOV
OG0006839	CG1309|NP_647880.1|DMEL	LOC115762823|XP_030561045.1|DNOV
OG0006840	CG31638|NP_723186.2|DMEL	LOC115763536|XP_030562012.1|DNOV
OG0006841	CG15020|NP_647901.1|DMEL	LOC115762867|XP_030561101.1|DNOV
OG0006842	dar1|NP_001097493.1|DMEL	LOC115767168|XP_030567211.1|DNOV
OG0006843	mRpL16|NP_525041.1|DMEL	LOC115765140|XP_030564403.1|DNOV
OG0006844	CG12818|NP_649996.1|DMEL	LOC115761936|XP_030559831.1|DNOV
OG0006845	CG6664|NP_648944.1|DMEL	LOC115769939|XP_030570842.1|DNOV
OG0006846	Rsph3|NP_648059.1|DMEL	LOC115771060|XP_030572471.1|DNOV
OG0006847	vvl|NP_001303384.1|DMEL	LOC115771051|XP_030572458.1|DNOV
OG0006848	BBS9|NP_001137727.2|DMEL	LOC115760904|XP_030558331.1|DNOV
OG0006849	CG5989|NP_648242.1|DMEL	LOC115771092|XP_030572510.1|DNOV
OG0006850	CG6282|NP_001261595.1|DMEL	LOC115771093|XP_030572511.1|DNOV
OG0006851	GAPsec|NP_648245.2|DMEL	LOC115771202|XP_030572659.1|DNOV
OG0006852	Cyp49a1|NP_610588.2|DMEL	LOC115761287|XP_030558874.1|DNOV
OG0006853	CG7201|NP_648200.1|DMEL	LOC115762898|XP_030561132.1|DNOV
OG0006854	CG1441|NP_610535.1|DMEL	LOC115761015|XP_030558489.1|DNOV
OG0006855	Tsf2|NP_524044.1|DMEL	LOC115770357|XP_030571458.1|DNOV
OG0006856	Ttd14|NP_001097366.1|DMEL	LOC115760804|XP_030558163.1|DNOV
OG0006857	CG43366|NP_610188.2|DMEL	LOC115762308|XP_030560334.1|DNOV
OG0006858	syd|NP_524652.1|DMEL	LOC115770403|XP_030571525.1|DNOV
OG0006859	Nop17l|NP_610324.2|DMEL	LOC115760634|XP_030557947.1|DNOV
OG0006861	CG42663|NP_001188915.1|DMEL	LOC115762171|XP_030560147.1|DNOV
OG0006862	Galk|NP_648276.1|DMEL	LOC115770408|XP_030571527.1|DNOV
OG0006863	por|NP_476890.1|DMEL	LOC115764362|XP_030563182.1|DNOV
