Orthogroup	DMEL.longest_only	DBUS.longest_only
OG0005992	hay|NP_001137931.1|DMEL	LOC108600493|XP_017843615.1|DBUS
OG0005993	E_z_|NP_001261682.1|DMEL	LOC108600494|XP_017843616.1|DBUS
OG0005994	M6|NP_001262166.1|DMEL	LOC108598477|XP_017840615.1|DBUS
OG0005995	CG13248|NP_649219.1|DMEL	LOC108598524|XP_017840694.1|DBUS
OG0005997	Taf5|NP_476957.1|DMEL	LOC108595147|XP_017835802.1|DBUS
OG0005998	CG13458|NP_648748.1|DMEL	LOC108598878|XP_017841128.2|DBUS
OG0005999	Cypl|NP_523874.1|DMEL	LOC108604748|XP_017849824.1|DBUS
OG0006000	Psi|NP_995862.1|DMEL	LOC108597361|XP_017839373.1|DBUS
OG0006001	CG34342|NP_001097509.3|DMEL	LOC108601091|XP_017844488.1|DBUS
OG0006002	Cpes|NP_477376.1|DMEL	LOC108595114|XP_017835762.1|DBUS
OG0006003	mnd|NP_524074.1|DMEL	LOC108598472|XP_017840608.1|DBUS
OG0006004	Hus1-like|NP_477426.1|DMEL	LOC108603049|XP_017846963.1|DBUS
OG0006005	CG13220|NP_610664.1|DMEL	LOC108597632|XP_017839766.1|DBUS
OG0006006	Hmg-2|NP_611553.1|DMEL	LOC108595424|XP_017836142.1|DBUS
OG0006007	Ttc7|NP_652063.1|DMEL	LOC108595078|XP_017835716.1|DBUS
OG0006008	CG3558|NP_001137777.1|DMEL	LOC108608458|XP_017855327.1|DBUS
OG0006009	ZnT77C|NP_649233.2|DMEL	LOC108600063|XP_017842904.1|DBUS
OG0006010	Wnk|NP_001262171.2|DMEL	LOC108598178|XP_033149597.1|DBUS
OG0006011	NitFhit|NP_525122.1|DMEL	LOC108599485|XP_017841820.2|DBUS
OG0006012	Mob2|NP_729715.2|DMEL	LOC108598143|XP_033150619.1|DBUS
OG0006013	NAT1|NP_001033943.2|DMEL	LOC108594902|XP_017835529.1|DBUS
OG0006014	Vps36|NP_648660.1|DMEL	LOC108598891|XP_017841140.1|DBUS
OG0006015	Rpb12|NP_001097319.1|DMEL	LOC108595969|XP_017836745.1|DBUS
OG0006016	lin|NP_524815.1|DMEL	LOC108595472|XP_017836211.1|DBUS
OG0006017	wash|NP_610739.1|DMEL	LOC108596093|XP_017837002.1|DBUS
OG0006018	CG15118|NP_611396.1|DMEL	LOC108596404|XP_017837579.1|DBUS
OG0006019	CG42497|NP_001163242.1|DMEL	LOC108597479|XP_017839543.1|DBUS
OG0006020	Hpd|NP_730536.1|DMEL	LOC108600846|XP_017844134.1|DBUS
OG0006021	Hip1|NP_648597.2|DMEL	LOC108601078|XP_033150614.1|DBUS
OG0006022	beta'COP|NP_524836.2|DMEL	LOC108594310|XP_017834944.1|DBUS
OG0006023	RpL27|NP_651417.1|DMEL	LOC108603793|XP_017848378.1|DBUS
OG0006024	para|NP_001259619.1|DMEL	LOC108605487|XP_017850672.1|DBUS
OG0006025	Cam|NP_523710.1|DMEL	LOC108596696|XP_033148964.1|DBUS
OG0006026	CG5326|NP_651060.1|DMEL	LOC108602018|XP_017845510.1|DBUS
OG0006027	arr|NP_524737.2|DMEL	LOC108597081|XP_017838905.1|DBUS
OG0006028	Tfb1|NP_610957.1|DMEL	LOC108595187|XP_017835854.1|DBUS, LOC108594939|XP_033149084.1|DBUS
OG0006029	CCT8|NP_610418.1|DMEL	LOC108595475|XP_017836214.1|DBUS
OG0006030	Rpb10|NP_651280.1|DMEL	LOC108604424|XP_017849382.1|DBUS
OG0006031	Drep1|NP_001260909.1|DMEL	LOC108595167|XP_017835828.1|DBUS
OG0006032	CG34120|NP_001285513.1|DMEL	LOC108606545|XP_033150502.1|DBUS
OG0006033	CG33964|NP_001033941.1|DMEL	LOC108596094|XP_017837003.1|DBUS
OG0006034	Ir93a|NP_650924.3|DMEL	LOC108601447|XP_017844834.1|DBUS
OG0006035	Pbp45|NP_650499.1|DMEL	LOC108596408|XP_017837588.1|DBUS
OG0006036	CG4382|NP_609301.2|DMEL	LOC108607613|XP_017854015.1|DBUS
OG0006037	mspo|NP_725407.1|DMEL	LOC108597455|XP_017839509.1|DBUS
OG0006038	CG1218|NP_649589.1|DMEL	LOC108601785|XP_017845200.1|DBUS
OG0006039	Ptr|NP_001246145.1|DMEL	LOC108597415|XP_017839454.1|DBUS
OG0006040	CG13344|NP_610915.2|DMEL	LOC108595208|XP_017835885.1|DBUS
OG0006041	cm|NP_788873.1|DMEL	LOC108607007|XP_017853076.1|DBUS
OG0006042	fus|NP_524691.1|DMEL	LOC108596633|XP_017838076.1|DBUS
OG0006043	Prestin|NP_649024.1|DMEL	LOC108598358|XP_017840465.1|DBUS
OG0006044	TRAM|NP_726710.1|DMEL	LOC108606956|XP_017853002.1|DBUS
OG0006045	SmydA-5|NP_610202.3|DMEL	LOC108595156|XP_017835815.1|DBUS
OG0006046	Dark|NP_725637.1|DMEL	LOC108596449|XP_017837685.1|DBUS
OG0006047	Pex1|NP_652016.1|DMEL	LOC108600105|XP_017842964.2|DBUS
OG0006048	rt|NP_524025.2|DMEL	LOC108598484|XP_017840628.1|DBUS
OG0006049	CG11674|NP_572948.1|DMEL	LOC108606517|XP_017852178.1|DBUS
OG0006050	Gcn2|NP_001263142.1|DMEL	LOC108603964|XP_017848654.1|DBUS
OG0006051	e_y_2|NP_524846.1|DMEL	LOC108599342|XP_017841634.1|DBUS, LOC108606707|XP_017852575.1|DBUS
OG0006052	uzip|NP_523861.1|DMEL	LOC108596896|XP_017838574.1|DBUS
OG0006053	Arl5|NP_648201.1|DMEL	LOC108600403|XP_017843444.1|DBUS
OG0006054	CG31998|NP_726548.1|DMEL	LOC108607403|XP_033150524.1|DBUS
OG0006056	CG8207|NP_611051.2|DMEL	LOC108595488|XP_017836228.1|DBUS
OG0006057	Myo61F|NP_476934.2|DMEL	LOC108600668|XP_017843852.1|DBUS
OG0006058	EndoA|NP_732383.1|DMEL	LOC108604727|XP_017849796.1|DBUS
OG0006059	Atg1|NP_001163433.1|DMEL	LOC108599661|XP_017842130.2|DBUS
OG0006060	CG42709|NP_648600.1|DMEL	LOC108599663|XP_017842132.1|DBUS
OG0006061	fliI|NP_525097.1|DMEL	LOC108606281|XP_017851751.1|DBUS
OG0006062	CG14701|NP_650057.1|DMEL	LOC108601966|XP_017845442.1|DBUS
OG0006063	CG13126|NP_609330.1|DMEL	LOC108606033|XP_017851354.2|DBUS
OG0006064	Opa1|NP_725369.1|DMEL	LOC108597510|XP_017839587.1|DBUS
OG0006065	CG9004|NP_647717.1|DMEL	LOC108600082|XP_017842930.2|DBUS
OG0006066	fa2h|NP_610279.3|DMEL	LOC108596459|XP_017837697.1|DBUS
OG0006067	RyR|NP_001246211.1|DMEL	LOC108596038|XP_017836892.1|DBUS
OG0006068	Zw|NP_523411.1|DMEL	LOC108606276|XP_017851744.1|DBUS
OG0006069	Grd|NP_524131.1|DMEL	LOC108600810|XP_017844084.1|DBUS
OG0006070	EMC10|NP_730662.2|DMEL	LOC108603849|XP_017848491.1|DBUS
OG0006071	Ets98B|NP_524535.2|DMEL	LOC108604444|XP_017849411.1|DBUS
OG0006072	mRpL23|NP_523889.1|DMEL	LOC108600084|XP_017842932.1|DBUS
OG0006073	dpr20|NP_612066.1|DMEL	LOC108600982|XP_017844333.1|DBUS
OG0006074	ATP7|NP_572756.3|DMEL	LOC108606926|XP_017852964.1|DBUS
OG0006075	ND-MNLL|NP_572416.1|DMEL	LOC108606930|XP_017852969.1|DBUS
OG0006076	NaPi-T|NP_525116.2|DMEL	LOC108596780|XP_017838369.1|DBUS
OG0006077	verm|NP_001163469.1|DMEL	LOC108600570|XP_017843726.1|DBUS
OG0006078	serp|NP_730444.1|DMEL	LOC108600481|XP_017843589.1|DBUS
OG0006079	CG11399|NP_649254.2|DMEL	LOC108601028|XP_017844396.2|DBUS
OG0006080	mib1|NP_648826.2|DMEL	LOC108600017|XP_017842823.2|DBUS
OG0006081	Urod|NP_610501.1|DMEL	LOC108595200|XP_017835877.1|DBUS
OG0006082	RpL31|NP_610503.1|DMEL	LOC108595306|XP_017836012.1|DBUS
OG0006083	CG3961|NP_730369.1|DMEL	LOC108599881|XP_017842548.1|DBUS
OG0006084	dbo|NP_524989.2|DMEL	LOC108599622|XP_017842070.1|DBUS
OG0006085	SMC5|NP_996141.2|DMEL	LOC108598552|XP_017840724.1|DBUS
OG0006086	TfAP-2|NP_001262178.1|DMEL	LOC108598335|XP_033149467.1|DBUS
OG0006087	CG8963|NP_611180.1|DMEL	LOC108597107|XP_017838969.1|DBUS
OG0006088	MED19|NP_649016.1|DMEL	LOC108598752|XP_017840977.1|DBUS
OG0006089	snf|NP_511045.1|DMEL	LOC108605680|XP_017850960.1|DBUS
OG0006090	RAF2|NP_730163.1|DMEL	LOC108598554|XP_033149691.1|DBUS
OG0006091	CG16711|NP_648347.2|DMEL	LOC108599177|XP_017841453.1|DBUS
OG0006092	CG9784|NP_001259623.1|DMEL	LOC108605655|XP_017850930.1|DBUS
OG0006093	Ntmt|NP_001350855.1|DMEL	LOC108595988|XP_017836765.2|DBUS
OG0006094	Klp68D|NP_524029.2|DMEL	LOC108600203|XP_017843108.1|DBUS
OG0006095	Vang|NP_001260819.1|DMEL	LOC108595065|XP_017835700.1|DBUS
OG0006096	RpI1|NP_523743.1|DMEL	LOC117135040|XP_033150761.1|DBUS, LOC108596615|XP_017838046.1|DBUS
OG0006097	MYPT-75D|NP_649049.1|DMEL	LOC108600430|XP_033150611.1|DBUS
OG0006098	CG3709|NP_608500.1|DMEL	LOC108608350|XP_017855184.1|DBUS
OG0006099	CG10257|NP_611008.2|DMEL	LOC108595352|XP_017836065.1|DBUS
OG0006100	twi|NP_523816.2|DMEL	LOC108595436|XP_017836155.1|DBUS
OG0006101	CG5096|NP_723576.1|DMEL	LOC108600361|XP_017843386.2|DBUS, LOC117134981|XP_033150555.1|DBUS
OG0006102	Arl6|NP_611421.1|DMEL	LOC108594955|XP_017835577.1|DBUS
OG0006103	C901|NP_572673.1|DMEL	LOC108605065|XP_017850121.1|DBUS
OG0006104	Atg5|NP_572390.1|DMEL	LOC108605600|XP_017850866.1|DBUS
OG0006105	brk|NP_511069.3|DMEL	LOC108604970|XP_017850029.1|DBUS
OG0006106	Syn1|NP_524205.2|DMEL	LOC108600951|XP_017844286.1|DBUS
OG0006107	Tmtc3|NP_477246.2|DMEL	LOC108597618|XP_017839747.1|DBUS
OG0006108	Tsp2A|NP_525037.1|DMEL	LOC108606890|XP_017852904.1|DBUS
OG0006109	EMC4|NP_649424.1|DMEL	LOC108599886|XP_017842555.1|DBUS
OG0006110	Atg3|NP_649059.1|DMEL	LOC108598508|XP_033149516.1|DBUS
OG0006111	CG3295|NP_611536.1|DMEL	LOC108595182|XP_017835849.1|DBUS
OG0006112	RpL39|NP_477314.1|DMEL	LOC108596774|XP_017838362.1|DBUS
OG0006113	CG9951|NP_648929.1|DMEL	LOC108598659|XP_017840859.1|DBUS
OG0006114	eIF2D|NP_477481.1|DMEL	LOC108603903|XP_017848573.1|DBUS
OG0006115	CG17739|NP_610757.1|DMEL	LOC108597767|XP_017839968.1|DBUS
OG0006116	otk|NP_523705.2|DMEL	LOC108597281|XP_017839237.1|DBUS
OG0006117	CG44243|NP_611097.2|DMEL	LOC108597014|XP_017838783.1|DBUS
OG0006119	Syngr|NP_610908.1|DMEL	LOC108596430|XP_017837644.1|DBUS
OG0006120	PIG-A|NP_611257.1|DMEL	LOC108595534|XP_017836278.1|DBUS
OG0006121	Alg11|NP_649340.1|DMEL	LOC108598908|XP_017841227.2|DBUS
OG0006122	CG31999|NP_726551.2|DMEL	LOC108607411|XP_017853684.1|DBUS
OG0006123	CG13579|NP_001261169.1|DMEL	LOC108596675|XP_017838175.1|DBUS
OG0006124	shps|NP_651239.1|DMEL	LOC108602218|XP_017845753.1|DBUS
OG0006125	Sap130|NP_729834.1|DMEL	LOC108600472|XP_017843575.2|DBUS
OG0006126	Cln7|NP_001261508.1|DMEL	LOC108600477|XP_017843583.1|DBUS
OG0006127	Tollo|NP_524757.1|DMEL	LOC108600462|XP_017843545.2|DBUS
OG0006128	gdl|NP_001261877.1|DMEL	LOC108599093|XP_017841372.2|DBUS
OG0006129	Pdi|NP_524079.1|DMEL	LOC108600891|XP_017844200.2|DBUS
OG0006130	CG16979|NP_648779.1|DMEL	LOC108600464|XP_017843547.1|DBUS
OG0006132	yellow-k|NP_648772.1|DMEL	LOC108598238|XP_017840341.2|DBUS
OG0006133	mrn|NP_648780.1|DMEL	LOC108600465|XP_017843548.1|DBUS
OG0006134	Cep135|NP_001189108.1|DMEL	LOC108600060|XP_017842894.2|DBUS
OG0006135	dop|NP_648778.1|DMEL	LOC108600248|XP_033150602.1|DBUS
OG0006136	Sf3a2|NP_648603.1|DMEL	LOC108600474|XP_017843579.1|DBUS
OG0006137	Ocho|NP_536775.2|DMEL	LOC108599356|XP_017841648.1|DBUS
OG0006138	dpn|NP_476923.1|DMEL	LOC108595647|XP_017836411.1|DBUS
OG0006139	PAN2|NP_610427.2|DMEL	LOC108597484|XP_017839550.1|DBUS
OG0006140	SerT|NP_001369117.1|DMEL	LOC108594987|XP_017835608.1|DBUS
OG0006141	gprs|NP_725599.2|DMEL	LOC108596752|XP_017838318.1|DBUS
OG0006142	Mkp3|NP_001262031.1|DMEL	LOC108598446|XP_017840573.1|DBUS
OG0006143	AdenoK|NP_648624.1|DMEL	LOC108598561|XP_033149349.1|DBUS
OG0006144	Nprl3|NP_648680.2|DMEL	LOC108598359|XP_017840468.2|DBUS
OG0006145	Pfdn6|NP_649159.1|DMEL	LOC108599293|XP_017841583.1|DBUS
OG0006146	CG17294|NP_609219.1|DMEL	LOC108607596|XP_017854027.2|DBUS
OG0006147	CG18473|NP_731339.1|DMEL	LOC108603172|XP_017847218.1|DBUS
OG0006148	CG32225|NP_730511.1|DMEL	LOC108601079|XP_017844468.2|DBUS
OG0006149	RpS12|NP_729866.1|DMEL	LOC108598401|XP_017840513.1|DBUS
OG0006150	Zmynd10|NP_648625.1|DMEL	LOC108598400|XP_017840512.2|DBUS
OG0006151	CG4658|NP_788020.1|DMEL	LOC108599108|XP_017841390.1|DBUS
OG0006152	Mocs2B|NP_651340.1|DMEL	LOC108604338|XP_017849251.1|DBUS
OG0006153	PIG-V|NP_001286508.1|DMEL	LOC108595336|XP_017836044.1|DBUS
OG0006154	CG11852|NP_651357.1|DMEL	LOC108601476|XP_017844864.1|DBUS
OG0006155	CG34117|NP_001036690.1|DMEL	LOC108602602|XP_017846229.1|DBUS
OG0006156	CG32797|NP_726810.1|DMEL, aqz|NP_788602.1|DMEL	LOC108604154|XP_017848966.1|DBUS
OG0006157	CG10904|NP_611860.1|DMEL	LOC108595745|XP_017836523.1|DBUS
OG0006158	Adk1|NP_729792.1|DMEL	LOC108599477|XP_017841805.1|DBUS
OG0006159	phyl|NP_725394.1|DMEL	LOC108594991|XP_017835613.1|DBUS
OG0006160	CG3065|NP_611861.1|DMEL	LOC108595327|XP_017836036.1|DBUS
OG0006161	CG13954|NP_001260822.1|DMEL	LOC108596542|XP_017837923.1|DBUS
OG0006162	CG33978|NP_001245407.1|DMEL	LOC117134627|XP_033150538.1|DBUS
OG0006163	Obp50e|NP_610959.2|DMEL	LOC108594935|XP_017835559.1|DBUS
OG0006165	CG14567|NP_649357.1|DMEL, CG33290|NP_996139.1|DMEL	LOC108598946|XP_017841205.1|DBUS
OG0006166	CG13114|NP_609297.2|DMEL	LOC108600490|XP_033149755.1|DBUS
OG0006168	CG6048|NP_572282.1|DMEL	LOC108604962|XP_033150239.1|DBUS
OG0006169	dhd|NP_511046.1|DMEL	LOC108606139|XP_017851482.1|DBUS
OG0006170	Panx|NP_611576.1|DMEL	LOC108594934|XP_017835557.1|DBUS
OG0006171	CG7707|NP_648962.1|DMEL	LOC108598882|XP_017841131.2|DBUS
OG0006172	CG32374|NP_729270.1|DMEL, CG32376|NP_729271.1|DMEL	LOC108597990|XP_017840095.1|DBUS
OG0006173	CG5561|NP_608596.1|DMEL, CG5556|NP_608595.2|DMEL	LOC108602344|XP_017845932.1|DBUS
OG0006174	CG7271|NP_649041.1|DMEL, term|NP_524882.2|DMEL	LOC108598219|XP_017840324.2|DBUS
OG0006175	Cht12|NP_726022.1|DMEL	LOC108596343|XP_017837487.1|DBUS
OG0006176	CG31226|NP_732378.1|DMEL	LOC108605453|XP_017850630.1|DBUS
OG0006182	CG6937|NP_651066.2|DMEL	LOC108603136|XP_017847146.1|DBUS
OG0006184	lsn|NP_650987.1|DMEL	LOC108602349|XP_017845938.1|DBUS
OG0006185	mRpL9|NP_524363.3|DMEL	LOC108603046|XP_017846953.1|DBUS
OG0006186	CG34148|NP_788708.2|DMEL	LOC108604449|XP_017849417.1|DBUS
OG0006187	Bet5|NP_651778.1|DMEL	LOC108602642|XP_017846276.1|DBUS
OG0006188	shf|NP_001284963.1|DMEL	LOC108605154|XP_017850217.1|DBUS
OG0006189	Coq7|NP_651967.2|DMEL	LOC108605181|XP_017850260.1|DBUS
OG0006190	CG31381|NP_733057.1|DMEL	LOC108603805|XP_017848392.1|DBUS
OG0006191	CG3368|NP_651555.1|DMEL	LOC108604631|XP_017849668.1|DBUS
OG0006192	CG14434|NP_001284969.1|DMEL	LOC108605075|XP_017850131.1|DBUS
OG0006193	mRpL38|NP_511152.2|DMEL	LOC108605860|XP_017851160.1|DBUS
OG0006194	eas|NP_523364.2|DMEL	LOC108605151|XP_017850214.1|DBUS
OG0006195	CG5599|NP_573000.1|DMEL	LOC108605713|XP_017850996.1|DBUS
OG0006196	FoxP|NP_001247011.1|DMEL	LOC117134661|XP_033148941.1|DBUS
OG0006197	NfI|NP_995592.2|DMEL	LOC108607364|XP_017853566.1|DBUS
OG0006198	Sh|NP_728123.1|DMEL	LOC108606187|XP_017851529.1|DBUS
OG0006199	CG11771|NP_651314.1|DMEL	LOC108604195|XP_017849037.1|DBUS
OG0006200	cysu|NP_650627.1|DMEL	LOC108604721|XP_017849787.1|DBUS
OG0006201	CrebB|NP_001334685.1|DMEL	LOC108606598|XP_017852337.1|DBUS
OG0006202	CG6106|NP_573287.1|DMEL	LOC108606597|XP_017852334.1|DBUS
OG0006203	baz|NP_001036283.1|DMEL	LOC108606443|XP_017852043.1|DBUS
OG0006204	Rad17|NP_650382.3|DMEL	LOC108603460|XP_017847782.1|DBUS
OG0006205	c12.2|NP_001259381.1|DMEL	LOC108605246|XP_017850345.1|DBUS
OG0006206	MSBP|NP_573087.1|DMEL	LOC108607682|XP_017854127.2|DBUS
OG0006207	Coq6|NP_608934.1|DMEL	LOC108607462|XP_017853789.2|DBUS
OG0006208	pyx|NP_612015.1|DMEL	LOC108600245|XP_017843170.1|DBUS
OG0006209	PIG-T|NP_572475.1|DMEL	LOC108606111|XP_017851453.1|DBUS
OG0006210	rdgA|NP_001259366.1|DMEL	LOC108606200|XP_017851547.1|DBUS
OG0006211	Acbp1|NP_609187.1|DMEL	LOC108596958|XP_017838696.1|DBUS
OG0006212	Rbsn-5|NP_609186.1|DMEL	LOC108596951|XP_017838683.2|DBUS
OG0006213	CG31516|NP_730784.1|DMEL	LOC108601379|XP_017844767.1|DBUS
OG0006214	CG9921|NP_001259608.1|DMEL	LOC108607005|XP_017853071.1|DBUS
OG0006215	Ubr3|NP_001259317.1|DMEL	LOC108606328|XP_017851837.1|DBUS
OG0006216	Tsp97E|NP_524524.1|DMEL	LOC108601733|XP_017845143.1|DBUS
OG0006217	stas|NP_573225.1|DMEL	LOC108607253|XP_017853425.1|DBUS
OG0006218	tam|NP_476821.1|DMEL	LOC108608180|XP_017854928.2|DBUS
OG0006219	hfw|NP_569933.2|DMEL	LOC108606291|XP_033150405.1|DBUS
OG0006220	CG5589|NP_649009.1|DMEL	LOC108598089|XP_017840192.1|DBUS
OG0006221	spn-F|NP_001263138.1|DMEL	LOC108602167|XP_017845689.1|DBUS
OG0006222	mRpL32|NP_524606.1|DMEL	LOC108601931|XP_017845398.1|DBUS
OG0006223	CG11710|NP_608393.1|DMEL	LOC108605797|XP_017851089.1|DBUS
OG0006224	Zdhhc8|NP_001259382.1|DMEL	LOC108606646|XP_017852437.1|DBUS
OG0006225	Grip|NP_572285.2|DMEL	LOC108607061|XP_017853163.1|DBUS
OG0006226	CG18004|NP_610625.1|DMEL	LOC108597728|XP_017839912.2|DBUS
OG0006227	Kap3|NP_727512.3|DMEL	LOC108605253|XP_017850362.1|DBUS
OG0006228	TBCB|NP_611425.1|DMEL	LOC108595991|XP_017836767.1|DBUS
OG0006229	CaMKII|NP_001162833.1|DMEL	LOC108607385|XP_017853615.1|DBUS
OG0006230	if|NP_523378.2|DMEL	LOC108606370|XP_017851908.1|DBUS
OG0006231	rdgB|NP_001259535.1|DMEL	LOC108606590|XP_033150289.1|DBUS
OG0006232	Lrp4|NP_727914.1|DMEL	LOC108606495|XP_017852140.1|DBUS
OG0006233	Lcch3|NP_996469.1|DMEL	LOC108606496|XP_017852144.1|DBUS
OG0006234	mRpL22|NP_523379.2|DMEL	LOC108605180|XP_017850258.1|DBUS
OG0006235	CG7990|NP_573361.1|DMEL	LOC108605001|XP_017850057.1|DBUS
OG0006236	CG9065|NP_572998.1|DMEL	LOC108607087|XP_017853199.1|DBUS
OG0006237	c12.1|NP_652605.1|DMEL	LOC108605951|XP_017851261.1|DBUS
OG0006238	Traf-like|NP_727976.1|DMEL	LOC108606592|XP_017852327.1|DBUS
OG0006239	CG17168|NP_001015254.1|DMEL	LOC108606761|XP_017852661.1|DBUS
OG0006240	sro|NP_651725.1|DMEL	LOC108603923|XP_017848606.1|DBUS
OG0006241	CG9609|NP_573161.1|DMEL	LOC108605162|XP_017850233.1|DBUS
OG0006242	inaF-D|NP_001096958.1|DMEL	LOC108606883|XP_017852897.1|DBUS
OG0006243	CG8412|NP_649939.1|DMEL	LOC108601698|XP_017845099.1|DBUS
OG0006244	Aduk|NP_731331.1|DMEL	LOC108604587|XP_017849607.1|DBUS
OG0006245	CG34376|NP_732741.1|DMEL	LOC108603272|XP_017847420.1|DBUS
OG0006246	CG18508|NP_652721.1|DMEL	LOC108606039|XP_017851358.1|DBUS, LOC108605098|XP_017850306.1|DBUS
OG0006247	Atg10|NP_001097215.1|DMEL	LOC108594895|XP_017835522.1|DBUS
OG0006248	CG5466|NP_650901.2|DMEL	LOC108603834|XP_017848466.1|DBUS
OG0006249	l_2_k05819|NP_722974.1|DMEL	LOC108608353|XP_017855187.1|DBUS
OG0006250	CG9220|NP_996440.2|DMEL	LOC108607011|XP_017853080.1|DBUS
OG0006251	His2Av|NP_524519.1|DMEL	LOC108604466|XP_017849438.1|DBUS
OG0006252	SPARC|NP_651509.2|DMEL	LOC108604465|XP_017849437.1|DBUS
OG0006253	N|NP_476859.2|DMEL	LOC108606575|XP_017852284.1|DBUS
OG0006254	Cen|NP_610049.1|DMEL	LOC108604630|XP_017849667.1|DBUS
OG0006255	CG17141|NP_651094.2|DMEL	LOC108601981|XP_017845465.1|DBUS
OG0006256	CG9132|NP_996490.1|DMEL	LOC108605770|XP_017851063.1|DBUS
OG0006257	LysRS|NP_727353.1|DMEL	LOC108606298|XP_017851774.1|DBUS
OG0006258	CG10555|NP_572474.2|DMEL	LOC108606109|XP_017851445.2|DBUS
OG0006259	Orc2|NP_731873.1|DMEL	LOC108604226|XP_017849080.1|DBUS
OG0006260	Lst8|NP_572572.1|DMEL	LOC108606853|XP_017852839.2|DBUS
OG0006261	RpL7-like|NP_001097151.1|DMEL	LOC108608530|XP_017855434.1|DBUS
OG0006262	CG2972|NP_572603.1|DMEL	LOC108606679|XP_017852514.1|DBUS
OG0006263	RpL35|NP_572243.1|DMEL	LOC108606553|XP_017852243.1|DBUS
OG0006264	mip130|NP_569958.2|DMEL	LOC108606440|XP_017852041.1|DBUS
OG0006265	sotv|NP_725536.1|DMEL	LOC108595979|XP_017836755.2|DBUS
OG0006266	Edem1|NP_001259152.1|DMEL	LOC108605565|XP_017850821.1|DBUS
OG0006267	Neto|NP_001285211.1|DMEL	LOC108606402|XP_033150429.1|DBUS
OG0006268	mRpS29|NP_523811.1|DMEL	LOC108595282|XP_017835984.1|DBUS
OG0006269	Vps16A|NP_649877.1|DMEL	LOC108604150|XP_017848953.1|DBUS
OG0006270	CG33557|NP_001014730.1|DMEL	LOC108604957|XP_017850015.1|DBUS
OG0006271	Rrp46|NP_650001.2|DMEL	LOC108601861|XP_017845306.1|DBUS
OG0006272	g|NP_524785.2|DMEL	LOC108607122|XP_017853244.1|DBUS
OG0006273	ubl|NP_610239.1|DMEL	LOC108605448|XP_017850619.1|DBUS
OG0006274	Syt12|NP_572878.1|DMEL	LOC108605205|XP_017850296.1|DBUS
OG0006275	CG2701|NP_570025.1|DMEL	LOC108605454|XP_017850628.1|DBUS
OG0006276	Cdc5|NP_612033.1|DMEL	LOC108601048|XP_017844429.1|DBUS
OG0006277	Fancm|NP_650971.2|DMEL	LOC108597685|XP_017839849.1|DBUS
OG0006278	ppk23|NP_001097011.1|DMEL	LOC108605528|XP_017850768.1|DBUS
OG0006279	CG10353|NP_727578.3|DMEL	LOC108606981|XP_017853044.1|DBUS
OG0006280	CG17600|NP_001259778.1|DMEL	LOC108606361|XP_033150180.1|DBUS
OG0006281	CG17598|NP_608468.1|DMEL	LOC108606360|XP_033150250.1|DBUS
OG0006282	Nup205|NP_728308.1|DMEL	LOC108606603|XP_017852352.1|DBUS
OG0006283	PTPMT1|NP_651180.3|DMEL	LOC108601841|XP_017845275.1|DBUS
OG0006284	MED10|NP_648849.3|DMEL	LOC108599319|XP_017841610.1|DBUS
OG0006285	CG9804|NP_649472.1|DMEL	LOC108601237|XP_017844625.1|DBUS
OG0006286	WRNexo|NP_001163646.1|DMEL	LOC108602002|XP_017845492.1|DBUS
OG0006287	BORCS5|NP_572759.1|DMEL	LOC108605915|XP_017851220.1|DBUS
OG0006288	CG15546|NP_651831.1|DMEL	LOC108602006|XP_017845497.1|DBUS
OG0006289	Cpsf73|NP_650738.1|DMEL	LOC108603989|XP_017848707.1|DBUS
OG0006290	Moe|NP_727290.1|DMEL	LOC108606952|XP_033150516.1|DBUS
OG0006291	CG5439|NP_609607.1|DMEL	LOC108599673|XP_017842155.2|DBUS
OG0006292	CG42258|NP_572801.2|DMEL	LOC108605157|XP_017850223.1|DBUS
OG0006293	Pex10|NP_647624.1|DMEL	LOC108600392|XP_017843429.1|DBUS
OG0006294	CG42271|NP_996434.2|DMEL	LOC108606971|XP_017853022.1|DBUS
OG0006295	Cht11|NP_572361.1|DMEL	LOC108605159|XP_017850230.1|DBUS
OG0006296	rictor|NP_573371.1|DMEL	LOC108606843|XP_017852825.1|DBUS
OG0006297	chas|NP_001285381.1|DMEL	LOC108606492|XP_017852124.2|DBUS
OG0006298	Fbxl4|NP_572951.1|DMEL	LOC108606627|XP_017852402.1|DBUS
OG0006299	Tlk|NP_001138153.1|DMEL	LOC108605102|XP_033150407.1|DBUS
OG0006300	Ugalt|NP_001138149.1|DMEL	LOC108605464|XP_017850638.1|DBUS
OG0006301	CG9581|NP_608376.1|DMEL	LOC108606220|XP_017851606.1|DBUS
OG0006302	sev|NP_511114.2|DMEL	LOC117134892|XP_033150162.1|DBUS
OG0006303	Oda|NP_725104.1|DMEL	LOC108596921|XP_017838628.1|DBUS
OG0006304	CG1646|NP_733256.2|DMEL	LOC108604333|XP_017849248.1|DBUS
OG0006305	WASp|NP_651637.1|DMEL	LOC108604729|XP_017849798.1|DBUS
OG0006306	5PtaseI|NP_001138108.1|DMEL	LOC108603187|XP_017847237.1|DBUS
OG0006307	CG42233|NP_651899.2|DMEL	LOC108601747|XP_017845159.1|DBUS
OG0006308	Rcp|NP_996493.1|DMEL	LOC108604946|XP_017850004.1|DBUS
