Orthogroup	DPER.longest_only	DMIR.longest_only
OG0004390	LOC6596043|XP_026845476.1|DPER	LOC108153467|XP_017138986.1|DMIR
OG0004391	LOC6590239|XP_026842233.1|DPER	LOC117193491|XP_033254133.1|DMIR, LOC108158219|XP_017145934.1|DMIR
OG0004392	LOC6601867|XP_002026916.2|DPER	LOC108151876|XP_017136261.1|DMIR
OG0004393	LOC6591132|XP_002015926.2|DPER	LOC117185725|XP_033250950.1|DMIR, LOC108158486|XP_033246956.1|DMIR
OG0004394	LOC6590141|XP_026842864.1|DPER	LOC108159071|XP_017147506.1|DMIR
OG0004395	LOC6592378|XP_002018000.1|DPER	LOC108160678|XP_017150320.1|DMIR
OG0004396	LOC6592906|XP_026842373.1|DPER	LOC117185840|XP_033253454.1|DMIR, LOC108159641|XP_017148595.1|DMIR
OG0004397	LOC6590536|XP_002016405.1|DPER	LOC117190192|XP_033251145.1|DMIR, LOC108159040|XP_017147452.1|DMIR
OG0004398	LOC6590535|XP_002016404.1|DPER	LOC117185752|XP_033248261.1|DMIR, LOC117189360|XP_033250384.1|DMIR, LOC108159043|XP_017147456.2|DMIR
OG0004399	LOC6593064|XP_002018287.1|DPER	LOC108159035|XP_017147445.1|DMIR, LOC117192375|XP_033252931.1|DMIR
OG0004400	LOC6594563|XP_002019582.1|DPER	LOC108155015|XP_017141056.1|DMIR
OG0004401	LOC6590672|XP_002015413.1|DPER	LOC117190568|XP_033251516.1|DMIR, LOC117189667|XP_033250663.1|DMIR, LOC108160817|XP_017150532.1|DMIR
OG0004402	LOC6590675|XP_002015416.1|DPER	LOC117187902|XP_033246730.1|DMIR, LOC117189665|XP_033250662.1|DMIR, LOC108159679|XP_017148661.2|DMIR
OG0004403	LOC6590872|XP_026840908.1|DPER	LOC117190510|XP_033251467.1|DMIR, LOC108159662|XP_017148628.1|DMIR
OG0004404	LOC6601552|XP_026841153.1|DPER	LOC117192701|XP_033253329.1|DMIR, LOC108159999|XP_017149205.1|DMIR
OG0004405	LOC6596038|XP_026845628.1|DPER	LOC108153491|XP_017139021.1|DMIR
OG0004406	LOC6600612|XP_026847657.1|DPER	LOC108152590|XP_017137530.1|DMIR
OG0004407	LOC6590860|XP_002016618.1|DPER	LOC108159586|XP_017148525.1|DMIR, LOC117193950|XP_033254498.1|DMIR
OG0004408	LOC6602269|XP_002027318.2|DPER	LOC108153648|XP_017139242.1|DMIR
OG0004409	LOC6601995|XP_026846759.1|DPER	LOC108164444|XP_017155640.1|DMIR
OG0004410	LOC6590025|XP_002016204.1|DPER	LOC108158385|XP_017146127.2|DMIR, LOC117187727|XP_033246401.1|DMIR
OG0004411	LOC6602208|XP_002027216.1|DPER	LOC108151367|XP_017135416.1|DMIR
OG0004412	LOC6602209|XP_002027217.1|DPER	LOC108151365|XP_017135414.1|DMIR
OG0004413	LOC6590372|XP_002015622.1|DPER	LOC108160361|XP_017149820.1|DMIR
OG0004414	LOC6590159|XP_002016581.1|DPER	LOC108160391|XP_017149867.1|DMIR
OG0004415	LOC6590544|XP_002016225.1|DPER	LOC117189349|XP_033250378.1|DMIR, LOC117190400|XP_033251366.1|DMIR, LOC108158193|XP_017145901.1|DMIR
OG0004416	LOC6592704|XP_002018507.1|DPER	LOC117188314|XP_033247852.1|DMIR, LOC108158783|XP_017146949.2|DMIR
OG0004417	LOC6595270|XP_026851144.1|DPER	LOC108154772|XP_017140645.1|DMIR
OG0004418	LOC6592333|XP_026841189.1|DPER	LOC108160111|XP_033251816.1|DMIR, LOC117185928|XP_033246426.1|DMIR
OG0004419	LOC6592474|XP_026842206.1|DPER	LOC108160247|XP_017149598.1|DMIR
OG0004420	LOC6590800|XP_002015424.2|DPER	LOC108160305|XP_017149707.1|DMIR
OG0004421	LOC6598917|XP_026847780.1|DPER	LOC108153464|XP_017138982.1|DMIR
OG0004422	LOC6601373|XP_026847823.1|DPER	LOC108152162|XP_017136770.1|DMIR
OG0004423	LOC6590153|XP_002016320.1|DPER	LOC117190440|XP_033251410.1|DMIR, LOC108158454|XP_017146229.2|DMIR, LOC117187971|XP_033246903.1|DMIR
OG0004424	LOC6601287|XP_026842167.1|DPER	LOC108160251|XP_017149604.1|DMIR
OG0004425	LOC6601803|XP_002026857.1|DPER	LOC108152049|XP_017136540.1|DMIR
OG0004426	LOC6601791|XP_002026850.1|DPER	LOC108151789|XP_017136127.1|DMIR
OG0004427	LOC6601861|XP_002026910.1|DPER	LOC108152702|XP_017137711.1|DMIR
OG0004428	LOC6588611|XP_002013154.1|DPER	LOC108157158|XP_017144556.1|DMIR
OG0004429	LOC6593704|XP_002018628.1|DPER	LOC108161827|XP_017151675.2|DMIR
OG0004430	LOC6597117|XP_026845746.1|DPER	LOC108152366|XP_017137134.1|DMIR
OG0004431	LOC6588070|XP_002012821.1|DPER	LOC108156095|XP_017142873.1|DMIR
OG0004432	LOC6587953|XP_002012822.2|DPER	LOC108156094|XP_017142872.1|DMIR
OG0004433	LOC6595767|XP_026845653.1|DPER	LOC108153223|XP_017138540.1|DMIR
OG0004434	LOC6590534|XP_002016403.1|DPER	LOC108159042|XP_017147455.1|DMIR
OG0004435	LOC6590448|XP_002016374.1|DPER	LOC108159336|XP_017148021.1|DMIR, LOC117191036|XP_033251897.1|DMIR
OG0004436	LOC6592597|XP_026840977.1|DPER	LOC117185936|XP_033254756.1|DMIR, LOC108159469|XP_033246220.1|DMIR
OG0004437	LOC6593158|XP_002018332.2|DPER	LOC117193454|XP_033254101.1|DMIR, LOC108160436|XP_017149933.1|DMIR
OG0004438	LOC6591249|XP_002015792.1|DPER	LOC108159795|XP_017148846.1|DMIR, LOC117189949|XP_033250922.1|DMIR
OG0004439	LOC6590296|XP_002016157.1|DPER	LOC117189424|XP_033250440.1|DMIR, LOC108159291|XP_017147945.1|DMIR
OG0004440	LOC6590024|XP_002016203.1|DPER	LOC117189448|XP_033250466.1|DMIR, LOC108158396|XP_017146142.1|DMIR
OG0004441	LOC6588951|XP_002015372.1|DPER	LOC108163031|XP_017153565.1|DMIR
OG0004442	LOC6600921|XP_002026049.1|DPER	LOC108160238|XP_017149584.1|DMIR
OG0004443	LOC6596080|XP_002021111.1|DPER	LOC108152976|XP_017138190.1|DMIR
OG0004444	LOC6590655|XP_002016413.1|DPER	LOC108160506|XP_017150035.2|DMIR, LOC117187947|XP_033246838.1|DMIR
OG0004445	LOC6590406|XP_026841862.1|DPER	LOC117190978|XP_033251849.1|DMIR, LOC108160623|XP_017150231.1|DMIR
OG0004446	LOC6594743|XP_002020395.1|DPER	LOC108157115|XP_017144485.1|DMIR
OG0004447	LOC6588371|XP_002013418.1|DPER	LOC108156788|XP_017143953.1|DMIR
OG0004448	LOC6592283|XP_002018402.1|DPER	LOC108159782|XP_017148832.1|DMIR, LOC117192887|XP_033253523.1|DMIR
OG0004449	LOC6596060|XP_026845596.1|DPER	LOC108152916|XP_017138082.1|DMIR
OG0004450	LOC6591293|XP_002015806.2|DPER	LOC108159319|XP_017147997.1|DMIR
OG0004451	LOC6591268|XP_026841022.1|DPER	LOC108160396|XP_017149874.1|DMIR
OG0004452	LOC6603468|XP_026840725.1|DPER	LOC108160867|XP_017150617.1|DMIR, LOC117193680|XP_033254306.1|DMIR
OG0004453	LOC6590061|XP_026841283.1|DPER	LOC117185873|XP_033251768.1|DMIR, LOC108159736|XP_017148761.1|DMIR
OG0004454	LOC6592156|XP_002017342.1|DPER	LOC108157303|XP_017144793.1|DMIR
OG0004455	LOC6596964|XP_002022162.1|DPER	LOC108153336|XP_017138761.1|DMIR
OG0004456	LOC6598144|XP_002023481.2|DPER	LOC117188815|XP_033249132.1|DMIR, LOC108161255|XP_033246500.1|DMIR, LOC117188814|XP_033249131.1|DMIR
OG0004457	LOC6598860|XP_026847770.1|DPER	LOC108152756|XP_017137805.1|DMIR
OG0004458	LOC6600477|XP_026847576.1|DPER	LOC108152853|XP_017137960.1|DMIR
OG0004459	LOC6598949|XP_026848975.1|DPER	LOC108152324|XP_017137059.1|DMIR
OG0004460	LOC6601393|XP_026850183.1|DPER, LOC6601394|XP_026847884.1|DPER	LOC108150942|XP_017134765.1|DMIR
OG0004461	LOC6597047|XP_002022207.1|DPER	LOC108152940|XP_017138124.1|DMIR
OG0004462	LOC6601502|XP_002026564.2|DPER	LOC108150923|XP_017134742.1|DMIR
OG0004463	LOC6603439|XP_026848050.1|DPER	LOC108152459|XP_017137311.1|DMIR
OG0004464	LOC6601519|XP_026847984.1|DPER	LOC108152115|XP_033243965.1|DMIR
OG0004465	LOC6593555|XP_002018970.1|DPER	LOC108162850|XP_017153282.1|DMIR
OG0004466	LOC6601508|XP_026848007.1|DPER	LOC108153494|XP_017139033.1|DMIR
OG0004467	LOC6595750|XP_002021367.1|DPER	LOC108153575|XP_017139143.1|DMIR
OG0004468	LOC6595751|XP_026845553.1|DPER	LOC108153573|XP_017139142.1|DMIR
OG0004469	LOC6597068|XP_026845351.1|DPER	LOC108151039|XP_017134896.1|DMIR
OG0004470	LOC6595705|XP_026844269.1|DPER	LOC108163130|XP_017153734.1|DMIR
OG0004471	LOC6588394|XP_002013798.2|DPER	LOC108154759|XP_017140623.2|DMIR
OG0004472	LOC6593085|XP_002017718.1|DPER	LOC117193315|XP_033253939.1|DMIR, LOC108159865|XP_017148955.1|DMIR
OG0004473	LOC113565086|XP_026841432.1|DPER	LOC117188457|XP_033248254.1|DMIR, LOC108158634|XP_017146604.1|DMIR
OG0004474	LOC6592201|XP_002017836.1|DPER	LOC108158631|XP_017146600.1|DMIR, LOC117187806|XP_033246551.1|DMIR, LOC117190738|XP_033251692.1|DMIR
OG0004475	LOC6590888|XP_002015429.1|DPER	LOC108159529|XP_017148390.2|DMIR, LOC117187839|XP_033246601.1|DMIR
OG0004476	LOC6599282|XP_026848276.1|DPER, LOC6596335|XP_026843424.1|DPER	LOC108164238|XP_017155361.1|DMIR
OG0004477	LOC6591063|XP_002015694.1|DPER	LOC108160272|XP_017149642.1|DMIR
OG0004478	LOC6590209|XP_026842212.1|DPER	LOC108160792|XP_017150489.1|DMIR
OG0004479	LOC6589964|XP_002015639.2|DPER	LOC117190914|XP_033251811.1|DMIR, LOC108158892|XP_017147168.1|DMIR
OG0004480	LOC6597727|XP_026847042.1|DPER	LOC108163046|XP_017153600.1|DMIR
OG0004481	LOC6590112|XP_002016510.1|DPER	LOC108159734|XP_017148758.2|DMIR, LOC117191745|XP_033252419.1|DMIR, LOC117188215|XP_033247606.1|DMIR
OG0004482	LOC6595170|XP_002020425.1|DPER	LOC108157738|XP_017145404.1|DMIR
OG0004483	LOC6591303|XP_026841514.1|DPER	LOC108159527|XP_017148385.1|DMIR
OG0004484	LOC6591973|XP_002017017.1|DPER	LOC108154306|XP_033245084.1|DMIR
OG0004485	LOC6596729|XP_002021945.1|DPER	LOC108165253|XP_033243635.1|DMIR
OG0004486	LOC6590030|XP_002016209.1|DPER	LOC117189516|XP_033250554.1|DMIR, LOC108158399|XP_017146146.1|DMIR, LOC117189517|XP_033250555.1|DMIR
OG0004487	LOC6600984|XP_002026170.1|DPER	LOC108152040|XP_017136528.1|DMIR
OG0004488	LOC6590963|XP_002015545.1|DPER	LOC108157930|XP_033246399.1|DMIR
OG0004489	LOC6600636|XP_026847539.1|DPER	LOC108151768|XP_033243173.1|DMIR
OG0004490	LOC6592218|XP_002018488.1|DPER	LOC108160617|XP_017150222.1|DMIR, LOC117194148|XP_033254690.1|DMIR
OG0004491	LOC6593575|XP_002019255.1|DPER	LOC108161234|XP_017150948.1|DMIR
OG0004492	LOC113567207|XP_026850185.1|DPER, LOC113567168|XP_026850142.1|DPER, LOC113566577|XP_026848588.1|DPER	LOC108152024|XP_017136494.1|DMIR
OG0004493	LOC113566011|XP_026845492.1|DPER	LOC108153783|XP_033243911.1|DMIR
OG0004494	LOC6588083|XP_026842095.1|DPER	LOC108156609|XP_017143642.1|DMIR
OG0004495	LOC6587758|XP_002012781.2|DPER	LOC108155543|XP_017141911.2|DMIR
OG0004496	LOC6601275|XP_002026404.1|DPER	LOC117193999|XP_033254527.1|DMIR, LOC108160921|XP_017150692.1|DMIR
OG0004497	LOC6590092|XP_026841684.1|DPER	LOC108160769|XP_017150459.1|DMIR
OG0004498	LOC113567333|XP_026850589.1|DPER	LOC108154474|XP_017140237.1|DMIR
OG0004499	LOC6591126|XP_002016486.1|DPER	LOC108159244|XP_033250445.1|DMIR
OG0004500	LOC6590073|XP_002016285.1|DPER	LOC117194340|XP_033254799.1|DMIR, LOC108160815|XP_033249858.1|DMIR, LOC117188087|XP_033247304.1|DMIR, LOC117188138|XP_033247390.1|DMIR, LOC117188411|XP_033248140.1|DMIR, LOC108160141|XP_033248136.1|DMIR, LOC117188342|XP_033247945.1|DMIR, LOC108160814|XP_017150527.1|DMIR, LOC117191429|XP_033252190.1|DMIR, LOC117191430|XP_033252191.1|DMIR
OG0004501	LOC6600958|XP_002026028.2|DPER	LOC108158698|XP_017146722.1|DMIR, LOC117192185|XP_033252742.1|DMIR, LOC117192186|XP_033252744.1|DMIR, LOC117192184|XP_033252740.1|DMIR
OG0004501	LOC113566044|XP_026845696.1|DPER, LOC6596971|XP_002022135.1|DPER	LOC117186351|XP_033242950.1|DMIR, LOC108151046|XP_033242973.1|DMIR, LOC117186369|XP_033242974.1|DMIR, LOC117186352|XP_033242951.1|DMIR, LOC117192190|XP_033252752.1|DMIR, LOC117192432|XP_033252995.1|DMIR
OG0004502	LOC6590363|XP_002015843.1|DPER, LOC6596185|XP_002021178.1|DPER	LOC108160154|XP_033252296.1|DMIR
OG0004503	LOC113564961|XP_026840574.1|DPER	LOC108153839|XP_033244736.1|DMIR
OG0004504	LOC6592131|XP_026850469.1|DPER	LOC108154925|XP_017140873.1|DMIR
OG0004505	LOC6588612|XP_026840796.1|DPER	LOC108155471|XP_017141781.1|DMIR
OG0004506	LOC6587794|XP_002012962.1|DPER	LOC108154899|XP_017140837.1|DMIR
OG0004507	LOC6587946|XP_002013317.1|DPER	LOC108157169|XP_017144577.1|DMIR
OG0004508	LOC6588543|XP_026839961.1|DPER	LOC108157514|XP_017145103.1|DMIR
OG0004509	LOC6602831|XP_002027865.1|DPER	LOC108153282|XP_017138643.1|DMIR
OG0004510	LOC6602871|XP_026849645.1|DPER	LOC108159259|XP_017147892.1|DMIR
OG0004511	LOC6588039|XP_026841808.1|DPER	LOC108155951|XP_033244243.1|DMIR
OG0004512	LOC6603491|XP_002028473.2|DPER	LOC108164428|XP_017155597.1|DMIR
OG0004513	LOC6601999|XP_002027052.1|DPER	LOC108164447|XP_017155650.1|DMIR
OG0004514	LOC6601983|XP_026846857.1|DPER	LOC108164468|XP_017155704.1|DMIR
OG0004515	LOC6599173|XP_002024364.2|DPER	LOC108161915|XP_017151821.1|DMIR
OG0004516	LOC6597031|XP_002022123.1|DPER	LOC108153058|XP_033242344.1|DMIR
OG0004517	LOC6597241|XP_026846589.1|DPER	LOC108160901|XP_017150665.1|DMIR
OG0004518	LOC6603514|XP_002028492.2|DPER	LOC117186700|XP_033243678.1|DMIR
OG0004519	LOC6594849|XP_026850461.1|DPER	LOC108155272|XP_017141467.1|DMIR
OG0004520	LOC6604462|XP_026845999.1|DPER	LOC117186501|XP_033243271.1|DMIR, LOC117186088|XP_033242079.1|DMIR
OG0004521	LOC6592912|XP_002018580.1|DPER	LOC108159177|XP_017147711.1|DMIR
OG0004522	LOC6597297|XP_002022438.1|DPER	LOC108162498|XP_017152756.1|DMIR
OG0004523	LOC6595043|XP_002020370.1|DPER	LOC108154622|XP_017140432.1|DMIR
OG0004524	LOC6600789|XP_002025812.1|DPER	LOC108152391|XP_017137182.1|DMIR
OG0004525	LOC6598511|XP_002023550.1|DPER	LOC108155125|XP_017141260.1|DMIR
OG0004526	LOC6599896|XP_026849231.1|DPER	LOC108160327|XP_033241990.1|DMIR
OG0004527	LOC6598574|XP_002023637.1|DPER	LOC108159239|XP_017147846.1|DMIR
OG0004528	LOC6599381|XP_002024555.1|DPER	LOC108156981|XP_017144265.1|DMIR
OG0004529	LOC6600358|XP_026848378.1|DPER	LOC108160267|XP_017149634.1|DMIR
OG0004530	LOC6598139|XP_026846289.1|DPER	LOC108152114|XP_017136682.1|DMIR
OG0004531	LOC113567377|XP_026850828.1|DPER	LOC108157775|XP_017145453.1|DMIR
OG0004532	LOC6597583|XP_026848859.1|DPER	LOC117187119|XP_033245005.1|DMIR, LOC108158734|XP_017146830.1|DMIR
OG0004533	LOC6597694|XP_026846424.1|DPER	LOC108165051|XP_017156585.1|DMIR
OG0004534	LOC6603565|XP_026845797.1|DPER	LOC117186841|XP_033244039.1|DMIR
OG0004535	LOC6599709|XP_002024894.1|DPER	LOC108151147|XP_017135062.1|DMIR
OG0004536	LOC6599373|XP_026847229.1|DPER	LOC108157307|XP_017144804.1|DMIR
OG0004537	LOC6604223|XP_026849216.1|DPER	LOC108163163|XP_017153777.1|DMIR
OG0004538	LOC6593025|XP_002018218.1|DPER	LOC117193036|XP_033253661.1|DMIR, LOC108158678|XP_017146696.1|DMIR
OG0004539	LOC6595077|XP_002020341.1|DPER	LOC108155166|XP_017141320.1|DMIR
OG0004540	LOC6599213|XP_026848236.1|DPER	LOC108159045|XP_017147468.1|DMIR
OG0004541	LOC6589902|XP_002016386.1|DPER	LOC108158547|XP_017146444.1|DMIR, LOC117191046|XP_033251905.1|DMIR
OG0004542	LOC6599960|XP_026849207.1|DPER	LOC108153085|XP_017138358.1|DMIR
OG0004543	LOC6596797|XP_026849905.1|DPER	LOC108151094|XP_017134973.1|DMIR
OG0004544	LOC6598142|XP_026846227.1|DPER	LOC108159592|XP_033246502.1|DMIR
OG0004545	LOC6587369|XP_026839909.1|DPER	LOC108156003|XP_017142693.1|DMIR
OG0004546	LOC6590102|XP_002015658.1|DPER	LOC108158152|XP_017145862.1|DMIR
OG0004547	LOC6600689|XP_026845172.1|DPER	LOC108152526|XP_017137419.1|DMIR
OG0004548	LOC6597448|XP_002022390.2|DPER	LOC108164731|XP_017156113.1|DMIR
OG0004549	LOC6600100|XP_026846708.1|DPER	LOC108164669|XP_033243701.1|DMIR
OG0004550	LOC6600415|XP_026848400.1|DPER	LOC108165110|XP_017156657.1|DMIR
OG0004551	LOC6593107|XP_002018336.1|DPER	LOC108159439|XP_017148207.1|DMIR
OG0004552	LOC6596852|XP_026845865.1|DPER	LOC108153251|XP_017138590.1|DMIR
OG0004553	LOC6602492|XP_002027520.1|DPER	LOC108152089|XP_017136618.1|DMIR
OG0004554	LOC6598404|XP_002023648.2|DPER	LOC108156692|XP_017143828.1|DMIR
OG0004555	LOC6598405|XP_002023649.1|DPER	LOC108156719|XP_017143862.1|DMIR
OG0004556	LOC6603068|XP_026847078.1|DPER	LOC108160137|XP_017149433.1|DMIR
OG0004557	LOC6597560|XP_026848951.1|DPER	LOC108156219|XP_033244793.1|DMIR
OG0004558	LOC6600187|XP_002025318.2|DPER	LOC108151043|XP_017134908.1|DMIR
OG0004559	LOC6587890|XP_002013692.1|DPER	LOC108154678|XP_017140509.1|DMIR
OG0004560	LOC113564936|XP_026840268.1|DPER	LOC108154076|XP_017139672.1|DMIR
OG0004561	LOC6588657|XP_026841857.1|DPER	LOC108156480|XP_017143446.1|DMIR
OG0004562	LOC6587732|XP_002012759.1|DPER	LOC108156199|XP_017143022.2|DMIR
OG0004563	LOC6587810|XP_002014060.2|DPER	LOC108157582|XP_017145193.1|DMIR
OG0004564	LOC6594419|XP_002019683.1|DPER	LOC108157202|XP_017144623.1|DMIR
OG0004565	LOC6588315|XP_026851131.1|DPER	LOC108155379|XP_017141641.1|DMIR
OG0004566	LOC6599229|XP_026848337.1|DPER	LOC108163741|XP_017154693.1|DMIR
OG0004567	LOC6599976|XP_026845138.1|DPER	LOC108158793|XP_017146972.1|DMIR
OG0004568	LOC6596746|XP_002021929.2|DPER	LOC108153626|XP_017139218.1|DMIR
OG0004569	LOC6591594|XP_026839905.1|DPER	LOC108156337|XP_017143225.1|DMIR
OG0004570	LOC6590737|XP_002016000.2|DPER	LOC108159269|XP_017147917.2|DMIR, LOC117188488|XP_033248321.1|DMIR
OG0004571	LOC6601774|XP_026846949.1|DPER	LOC108163731|XP_017154680.1|DMIR
OG0004572	LOC6595540|XP_002020628.1|DPER	LOC108162415|XP_017152631.1|DMIR
OG0004573	LOC6588438|XP_002013854.1|DPER	LOC108154988|XP_017141018.1|DMIR
OG0004574	LOC6599251|XP_002024277.1|DPER	LOC108164959|XP_017156456.1|DMIR
OG0004575	LOC6599250|XP_026848298.1|DPER	LOC108164615|XP_017155944.1|DMIR
OG0004576	LOC6587808|XP_002013394.1|DPER	LOC108157398|XP_017144926.1|DMIR
OG0004577	LOC6588081|XP_002013153.1|DPER	LOC108157159|XP_017144558.1|DMIR
OG0004578	LOC6598209|XP_026846136.1|DPER	LOC108158934|XP_017147235.1|DMIR
OG0004579	LOC6588854|XP_026843899.1|DPER	LOC108162269|XP_017152409.1|DMIR
OG0004580	LOC6587748|XP_002014046.1|DPER	LOC108154633|XP_017140445.2|DMIR
OG0004581	LOC6587983|XP_002013728.1|DPER	LOC108155737|XP_017142242.1|DMIR
OG0004582	LOC6595059|XP_026851228.1|DPER	LOC108156425|XP_017143366.1|DMIR
OG0004583	LOC6600656|XP_002025740.1|DPER	LOC108153862|XP_017139460.1|DMIR
OG0004584	LOC6593128|XP_002018102.1|DPER	LOC117192962|XP_033253575.1|DMIR, LOC108160544|XP_017150096.1|DMIR
OG0004585	LOC6595003|XP_002020460.1|DPER	LOC108157471|XP_017145039.1|DMIR
OG0004586	LOC6599098|XP_002024423.1|DPER	LOC108160728|XP_017150441.1|DMIR
OG0004587	LOC6595097|XP_002020375.1|DPER	LOC108154617|XP_017140427.1|DMIR
OG0004588	LOC6595095|XP_002020373.1|DPER	LOC108154627|XP_017140438.1|DMIR
OG0004589	LOC6600193|XP_026846676.1|DPER	LOC108157604|XP_017145225.1|DMIR
OG0004590	LOC6587899|XP_026840204.1|DPER	LOC108156457|XP_033244165.1|DMIR
OG0004591	LOC6587818|XP_002012829.2|DPER	LOC108155910|XP_017142545.1|DMIR
OG0004592	LOC6599304|XP_002024233.1|DPER	LOC108154479|XP_017140258.1|DMIR
OG0004593	LOC6598304|XP_002023506.1|DPER	LOC108153391|XP_033243042.1|DMIR
OG0004594	LOC6602664|XP_002027704.2|DPER	LOC108151874|XP_017136257.1|DMIR
OG0004595	LOC6597618|XP_002022756.1|DPER	LOC108162813|XP_017153218.1|DMIR
OG0004596	LOC6598141|XP_002023478.2|DPER	LOC108165049|XP_017156580.1|DMIR
OG0004597	LOC6597569|XP_002022786.1|DPER	LOC108154855|XP_017140768.1|DMIR
OG0004598	LOC6601924|XP_026848762.1|DPER	LOC108152624|XP_017137587.1|DMIR
OG0004599	LOC6588900|XP_002014985.1|DPER	LOC108162794|XP_017153185.1|DMIR
OG0004600	LOC6600350|XP_002025509.2|DPER	LOC108152994|XP_017138222.1|DMIR
OG0004601	LOC6600339|XP_026848424.1|DPER	LOC108165094|XP_017156635.1|DMIR
OG0004602	LOC6597216|XP_026846422.1|DPER	LOC108158878|XP_017147125.1|DMIR
OG0004603	LOC6589589|XP_002014562.1|DPER	LOC108162768|XP_017153144.1|DMIR
OG0004604	LOC6598247|XP_002023417.2|DPER	LOC108164977|XP_017156483.1|DMIR
OG0004605	LOC6597687|XP_026846433.1|DPER	LOC108154696|XP_017140538.1|DMIR
OG0004606	LOC6594623|XP_002019469.2|DPER	LOC108155889|XP_017142518.1|DMIR
OG0004607	LOC6599986|XP_026849152.1|DPER	LOC108158011|XP_017145653.1|DMIR
OG0004608	LOC6599115|XP_026849249.1|DPER	LOC108159784|XP_033241981.1|DMIR
OG0004609	LOC6599351|XP_002024474.1|DPER	LOC108162984|XP_017153482.1|DMIR
OG0004610	LOC6595328|XP_026844017.1|DPER	LOC108155698|XP_033244189.1|DMIR
OG0004611	LOC6594783|XP_002020537.1|DPER	LOC108156662|XP_033244896.1|DMIR
OG0004612	LOC6594782|XP_026843346.1|DPER	LOC108156663|XP_017143768.1|DMIR
OG0004613	LOC6587987|XP_002013726.1|DPER	LOC108155739|XP_017142244.1|DMIR
OG0004614	LOC6602687|XP_002027697.1|DPER	LOC108153036|XP_017138279.1|DMIR
OG0004615	LOC113566686|XP_026849215.1|DPER	LOC108160864|XP_017150618.1|DMIR
OG0004616	LOC6599954|XP_002025031.1|DPER	LOC108157718|XP_017145379.1|DMIR
OG0004617	LOC6589115|XP_002015234.1|DPER	LOC108163478|XP_017154272.1|DMIR
OG0004618	LOC6594880|XP_002019999.1|DPER	LOC108155074|XP_017141156.1|DMIR
OG0004619	LOC6588651|XP_002013219.2|DPER	LOC108156244|XP_017143082.1|DMIR
OG0004620	LOC6588097|XP_002012857.1|DPER	LOC108156238|XP_017143075.1|DMIR
OG0004621	LOC6594312|XP_002019355.1|DPER	LOC108156855|XP_017144069.1|DMIR
OG0004622	LOC6588261|XP_026839973.1|DPER	LOC108157449|XP_017144995.1|DMIR
OG0004623	LOC6595134|XP_002020300.1|DPER	LOC108156106|XP_017142890.1|DMIR
OG0004624	LOC6592050|XP_002017163.1|DPER	LOC108155964|XP_017142629.1|DMIR
OG0004625	LOC6600398|XP_026848396.1|DPER	LOC108163638|XP_017154541.1|DMIR
OG0004626	LOC6602761|XP_026847720.1|DPER	LOC108154618|XP_033253593.1|DMIR
OG0004627	LOC6601879|XP_026849383.1|DPER	LOC108152140|XP_017136727.1|DMIR
OG0004628	LOC6596760|XP_002021913.1|DPER	LOC108153705|XP_017139319.1|DMIR
OG0004629	LOC6588312|XP_002012909.1|DPER	LOC108157482|XP_033244993.1|DMIR
OG0004630	LOC6595297|XP_002020512.2|DPER	LOC108155973|XP_017142648.1|DMIR
OG0004631	LOC6588453|XP_002013841.2|DPER	LOC108156872|XP_017144089.1|DMIR
OG0004632	LOC6588512|XP_026840172.1|DPER	LOC108156871|XP_033244936.1|DMIR
OG0004633	LOC6595131|XP_002020297.2|DPER	LOC108156103|XP_017142887.1|DMIR
OG0004634	LOC6595160|XP_002020287.1|DPER	LOC108156070|XP_017142843.1|DMIR
OG0004635	LOC6597911|XP_026846990.1|DPER	LOC108161021|XP_017150820.1|DMIR
OG0004636	LOC6598261|XP_002023319.2|DPER	LOC108156992|XP_017144277.1|DMIR
OG0004637	LOC6603583|XP_026846689.1|DPER	LOC108150748|XP_033255795.1|DMIR
OG0004638	LOC6597458|XP_026849292.1|DPER	LOC108157220|XP_017144670.1|DMIR
OG0004639	LOC6587334|XP_002013012.1|DPER	LOC108154300|XP_017140043.1|DMIR
OG0004640	LOC6587326|XP_026850733.1|DPER	LOC108154323|XP_017140071.1|DMIR
OG0004641	LOC6600201|XP_002025301.2|DPER	LOC108164848|XP_017156265.1|DMIR
OG0004642	LOC6603582|XP_002028560.1|DPER	LOC108151122|XP_017135035.1|DMIR
OG0004643	LOC6591792|XP_002017392.1|DPER	LOC108157432|XP_017144974.1|DMIR
OG0004644	LOC6597666|XP_002022843.1|DPER	LOC108162216|XP_017152326.1|DMIR
OG0004645	LOC6588977|XP_002014569.1|DPER	LOC108163402|XP_017154155.1|DMIR
OG0004646	LOC6594742|XP_002020394.1|DPER	LOC108157116|XP_017144486.1|DMIR
OG0004647	LOC6597585|XP_002022772.2|DPER	LOC108164064|XP_017155141.1|DMIR
OG0004648	LOC6601734|XP_002026792.2|DPER	LOC108159958|XP_017149120.1|DMIR
OG0004649	LOC6600056|XP_002025071.2|DPER	LOC108154673|XP_017140506.1|DMIR
OG0004650	LOC6588804|XP_002015125.1|DPER	LOC108161639|XP_017151430.1|DMIR
OG0004651	LOC6594851|XP_002020059.2|DPER	LOC108157500|XP_017145089.1|DMIR
