Orthogroup	DPER.longest_only	AEAL.longest_only
OG0003435	LOC6598654|XP_026846568.1|DPER	LOC109623050|XP_019933068.2|AEAL
OG0003436	LOC6587216|XP_002013897.1|DPER	LOC109417729|XP_029716291.1|AEAL, LOC109400487|XP_029716107.1|AEAL
OG0003437	LOC6587565|XP_026851279.1|DPER	LOC109400476|XP_029716101.1|AEAL, LOC115259649|XP_029716288.1|AEAL
OG0003438	LOC6587598|XP_002013898.1|DPER	LOC109417722|XP_019547377.1|AEAL, LOC115259650|XP_029716290.1|AEAL
OG0003439	LOC6588419|XP_026844095.1|DPER	LOC109400499|XP_019528560.2|AEAL
OG0003440	LOC6588054|XP_026846800.1|DPER	LOC109400406|XP_019528463.2|AEAL
OG0003441	LOC113565457|XP_026843287.1|DPER	LOC109400405|XP_019528462.1|AEAL, LOC115269841|XP_029734480.1|AEAL
OG0003442	LOC6595289|XP_002020355.2|DPER	LOC109400398|XP_019528452.2|AEAL
OG0003443	LOC6602724|XP_026849466.1|DPER	LOC115259545|XP_029716076.1|AEAL, LOC115268780|XP_029732805.1|AEAL
OG0003444	LOC6603364|XP_026848120.1|DPER	LOC109411850|XP_019541006.2|AEAL, LOC115259468|XP_029715903.1|AEAL, LOC115268775|XP_029732801.1|AEAL
OG0003445	LOC6597411|XP_002022419.2|DPER	LOC115259607|XP_029716201.1|AEAL, LOC109412733|XP_029715916.1|AEAL, LOC109411853|XP_029716240.1|AEAL
OG0003446	LOC6603368|XP_026848361.1|DPER	LOC109411857|XP_029716413.1|AEAL, LOC115259782|XP_029716434.1|AEAL, LOC115259769|XP_029716420.1|AEAL
OG0003447	LOC113566251|XP_026846837.1|DPER	LOC115259463|XP_029715897.1|AEAL, LOC115259458|XP_029715892.1|AEAL
OG0003448	LOC6594609|XP_002019312.1|DPER	LOC109412720|XP_019541885.1|AEAL, LOC109411863|XP_019541027.1|AEAL
OG0003449	LOC6592082|XP_002016726.1|DPER	LOC109412718|XP_019541881.2|AEAL, LOC109411867|XP_019541032.2|AEAL
OG0003450	LOC6594888|XP_002020007.1|DPER	LOC109411869|XP_029728536.1|AEAL, LOC109412717|XP_019541877.2|AEAL
OG0003451	LOC6591461|XP_026846198.1|DPER	LOC109399056|XP_019527032.2|AEAL, LOC109425245|XP_029733740.1|AEAL
OG0003452	LOC6594294|XP_002019942.2|DPER	LOC109425246|XP_029715833.1|AEAL
OG0003453	LOC6596115|XP_002021268.1|DPER, LOC113565965|XP_026845225.1|DPER	LOC109412297|XP_019541480.2|AEAL
OG0003454	LOC6596422|XP_026843336.1|DPER	LOC109425251|XP_019556046.2|AEAL
OG0003455	LOC6588157|XP_026851137.1|DPER	LOC109412287|XP_019541474.2|AEAL
OG0003456	LOC6593210|XP_002018039.1|DPER	LOC109622983|XP_029716575.1|AEAL
OG0003457	LOC6591367|XP_026851051.1|DPER	LOC115254039|XP_029716329.1|AEAL, LOC115259538|XP_029716064.1|AEAL, LOC109622981|XP_029722654.1|AEAL, LOC109398996|XP_029712623.1|AEAL
OG0003458	LOC6594529|XP_026851123.1|DPER	LOC109429337|XP_029715922.1|AEAL
OG0003459	LOC6594406|XP_002019352.1|DPER	LOC115259429|XP_029715864.1|AEAL, LOC109401051|XP_029716110.1|AEAL
OG0003460	LOC6587683|XP_002014095.1|DPER	LOC109400928|XP_019528966.2|AEAL, LOC109429316|XP_019560767.2|AEAL
OG0003461	LOC6587587|XP_026850611.1|DPER	LOC109397184|XP_029716349.1|AEAL, LOC109414950|XP_029716284.1|AEAL
OG0003462	LOC6600305|XP_002025359.1|DPER	LOC115257007|XP_029712098.1|AEAL, LOC109397148|XP_019525036.2|AEAL, LOC109400723|XP_029716304.1|AEAL
OG0003463	LOC6587676|XP_002013676.1|DPER	LOC109412597|XP_029716093.1|AEAL, LOC109433466|XP_029724004.1|AEAL, LOC115259542|XP_029716068.1|AEAL
OG0003464	LOC6587626|XP_026840249.1|DPER	LOC109398209|XP_029716409.1|AEAL, LOC109429342|XP_029716478.1|AEAL
OG0003465	LOC6592083|XP_002016727.1|DPER	LOC115259414|XP_029715832.1|AEAL, LOC109429294|XP_019560731.2|AEAL
OG0003466	LOC113565229|XP_026842689.1|DPER	LOC109429300|XP_029716517.1|AEAL, LOC109398223|XP_029715909.1|AEAL
OG0003467	LOC6587426|XP_002013237.1|DPER	LOC109429310|XP_019560761.2|AEAL, LOC109400876|XP_019528909.2|AEAL
OG0003468	LOC6587634|XP_002013249.1|DPER	LOC109398473|XP_029716195.1|AEAL, LOC115259613|XP_029716218.1|AEAL, LOC109622685|XP_019932666.2|AEAL
OG0003469	LOC6594965|XP_002020484.1|DPER	LOC109621513|XP_019931115.1|AEAL
OG0003470	LOC6588380|XP_026850644.1|DPER	LOC115259742|XP_029716385.1|AEAL, LOC109398475|XP_029716384.1|AEAL, LOC115259710|XP_029716352.1|AEAL
OG0003471	LOC6589212|XP_002015296.1|DPER	LOC109403740|XP_019532155.2|AEAL, LOC109424318|XP_019554958.2|AEAL
OG0003472	LOC6589217|XP_026844708.1|DPER	LOC109432552|XP_029727009.1|AEAL, LOC115265513|XP_029726850.1|AEAL
OG0003473	LOC6596575|XP_002021662.1|DPER	LOC109417121|XP_019546790.2|AEAL, LOC115259523|XP_029716016.1|AEAL
OG0003474	LOC6588153|XP_026840099.1|DPER	LOC109621294|XP_029707892.1|AEAL, LOC115259612|XP_029716212.1|AEAL, LOC109408324|XP_029716233.1|AEAL
OG0003475	LOC6598844|XP_026850825.1|DPER	LOC109408315|XP_029715907.1|AEAL
OG0003476	LOC6602563|XP_002027584.2|DPER	LOC109416866|XP_029719614.1|AEAL, LOC109623092|XP_019933120.2|AEAL
OG0003477	LOC6588609|XP_002013152.1|DPER	LOC109421110|XP_019551130.2|AEAL, LOC109413893|XP_019543160.2|AEAL
OG0003478	LOC6594948|XP_026851122.1|DPER	LOC109408842|XP_029733119.1|AEAL, LOC109421121|XP_029732766.1|AEAL, LOC115255941|XP_029710036.1|AEAL
OG0003479	LOC6595141|XP_002020131.2|DPER	LOC109408857|XP_019537772.2|AEAL, LOC109421099|XP_029719624.1|AEAL
OG0003480	LOC6587885|XP_002013311.1|DPER	LOC109623021|XP_019933041.1|AEAL, LOC109409089|XP_019538040.2|AEAL
OG0003481	LOC6587894|XP_002013310.2|DPER	LOC109409090|XP_019538041.2|AEAL, LOC109623022|XP_019933042.2|AEAL
OG0003482	LOC6587729|XP_002013309.1|DPER	LOC115257820|XP_029713635.1|AEAL, LOC109409083|XP_029713269.1|AEAL
OG0003483	LOC6587669|XP_026850866.1|DPER	LOC115267377|XP_029730227.1|AEAL, LOC109414760|XP_019544132.2|AEAL, LOC109403605|XP_029730225.1|AEAL
OG0003484	LOC6587364|XP_002013662.1|DPER	LOC109414745|XP_029730212.1|AEAL, LOC109430016|XP_029730217.1|AEAL
OG0003485	LOC6587558|XP_002014034.1|DPER	LOC115267390|XP_029730234.1|AEAL, LOC109416385|XP_019545971.2|AEAL, LOC115267396|XP_029730240.1|AEAL, LOC109430023|XP_019561582.2|AEAL
OG0003486	LOC6587507|XP_002014032.1|DPER	LOC109429993|XP_029730233.1|AEAL, LOC115267394|XP_029730238.1|AEAL, LOC115267387|XP_029730232.1|AEAL
OG0003487	LOC6587453|XP_002013045.1|DPER	LOC109430040|XP_029730170.1|AEAL, LOC109416365|XP_029730160.1|AEAL
OG0003488	LOC6595124|XP_002020055.1|DPER	LOC115269317|XP_029733784.1|AEAL, LOC109408282|XP_029714170.1|AEAL
OG0003489	LOC6594913|XP_026845806.1|DPER	LOC109411496|XP_029723446.1|AEAL, LOC109415932|XP_029723435.1|AEAL, LOC115260434|XP_029717250.1|AEAL
OG0003490	LOC6588107|XP_002012853.1|DPER	LOC109411495|XP_029723434.1|AEAL, LOC109414891|XP_029723444.1|AEAL
OG0003491	LOC6587487|XP_002013059.2|DPER	LOC109400229|XP_029723422.1|AEAL
OG0003492	LOC6587616|XP_026850548.1|DPER	LOC115253615|XP_029729288.1|AEAL, LOC109398360|XP_029723398.1|AEAL, LOC109398559|XP_029723396.1|AEAL
OG0003493	LOC6587681|XP_002012800.1|DPER	LOC109423553|XP_019554086.2|AEAL
OG0003494	LOC6592086|XP_026851167.1|DPER	LOC109423587|XP_029723281.1|AEAL, LOC115264094|XP_029723276.1|AEAL, LOC109402405|XP_029723285.1|AEAL
OG0003495	LOC6595386|XP_002020789.1|DPER	LOC109402406|XP_019530625.2|AEAL, LOC109405461|XP_029717983.1|AEAL, LOC115254057|XP_029717984.1|AEAL
OG0003496	LOC6588349|XP_002013606.1|DPER	LOC109405465|XP_019534099.1|AEAL, LOC109402435|XP_029718000.1|AEAL
OG0003497	LOC6598800|XP_026841717.1|DPER	LOC109402431|XP_019530655.2|AEAL
OG0003498	LOC113565799|XP_026844767.1|DPER	LOC109405450|XP_019534062.2|AEAL, LOC115257286|XP_029712600.1|AEAL
OG0003499	LOC6595142|XP_026844823.1|DPER	LOC109405454|XP_029712583.1|AEAL, LOC109402419|XP_029729891.1|AEAL
OG0003500	LOC6598057|XP_002023150.1|DPER	LOC109405408|XP_029710129.1|AEAL, LOC115257293|XP_029712614.1|AEAL
OG0003501	LOC6587668|XP_002014052.1|DPER	LOC109405420|XP_029733819.1|AEAL
OG0003502	LOC6587815|XP_002012772.2|DPER	LOC109416093|XP_029723481.1|AEAL, LOC109621772|XP_029723472.1|AEAL
OG0003503	LOC6594760|XP_026851127.1|DPER	LOC109416070|XP_019545582.2|AEAL, LOC115260996|XP_029718227.1|AEAL, LOC109402926|XP_029723510.1|AEAL
OG0003504	LOC113565595|XP_026843873.1|DPER	LOC115264192|XP_029723512.1|AEAL, LOC109416069|XP_029723497.1|AEAL
OG0003505	LOC6587475|XP_026840010.1|DPER	LOC109415698|XP_029723536.1|AEAL, LOC109406394|XP_029723857.1|AEAL
OG0003506	LOC6587202|XP_026850169.1|DPER	LOC109424851|XP_029723560.1|AEAL, LOC109414593|XP_019543966.2|AEAL
OG0003507	LOC6587996|XP_026840365.1|DPER	LOC115264210|XP_029723564.1|AEAL
OG0003508	LOC6595833|XP_026845482.1|DPER	LOC109414613|XP_019543989.2|AEAL
OG0003509	LOC6588084|XP_002013577.1|DPER	LOC109404192|XP_019532558.2|AEAL
OG0003510	LOC6587800|XP_002013685.1|DPER	LOC109417255|XP_029720353.1|AEAL
OG0003511	LOC6587709|XP_026840003.1|DPER	LOC109417418|XP_029720346.1|AEAL
OG0003512	LOC6594989|XP_002020155.1|DPER	LOC109406224|XP_019534823.2|AEAL
OG0003513	LOC6587954|XP_026845702.1|DPER	LOC109403856|XP_019532299.2|AEAL, LOC109406217|XP_019534815.2|AEAL
OG0003514	LOC6591846|XP_002016733.1|DPER	LOC109403858|XP_019532303.2|AEAL, LOC115264228|XP_029723619.1|AEAL
OG0003515	LOC6589899|XP_002016383.1|DPER	LOC109432053|XP_019563898.2|AEAL, LOC109404016|XP_019532424.2|AEAL
OG0003516	LOC6587870|XP_002013171.2|DPER	LOC109404007|XP_019532414.2|AEAL, LOC109432042|XP_019563888.2|AEAL
OG0003517	LOC6588258|XP_026851213.1|DPER	LOC109405212|XP_019533784.1|AEAL
OG0003518	LOC6591829|XP_026851132.1|DPER	LOC109409653|XP_019538659.2|AEAL
OG0003519	LOC6602516|XP_026848769.1|DPER	LOC109409662|XP_019538676.2|AEAL
OG0003520	LOC6602453|XP_002027489.1|DPER	LOC115265366|XP_029725981.1|AEAL, LOC109409658|XP_029725979.1|AEAL
OG0003521	LOC6599830|XP_026847256.1|DPER	LOC109417298|XP_029725991.1|AEAL, LOC109417297|XP_029725996.1|AEAL
OG0003522	LOC6590148|XP_002016315.1|DPER	LOC109409672|XP_019538693.2|AEAL, LOC109406062|XP_019534684.2|AEAL
OG0003523	LOC6595388|XP_002020791.1|DPER	LOC115265371|XP_029726006.1|AEAL, LOC109406057|XP_019534677.2|AEAL
OG0003524	LOC6599280|XP_026848254.1|DPER	LOC109409677|XP_029726008.1|AEAL, LOC109406067|XP_029725973.1|AEAL
OG0003525	LOC6590096|XP_026841069.1|DPER	LOC109409680|XP_019538699.2|AEAL, LOC109406056|XP_019534676.2|AEAL
OG0003526	LOC6601563|XP_002026683.1|DPER	LOC109409789|XP_019538838.2|AEAL, LOC115265375|XP_029726013.1|AEAL
OG0003527	LOC6602088|XP_026841721.1|DPER	LOC109406058|XP_029726016.1|AEAL, LOC109409687|XP_029725968.1|AEAL
OG0003529	LOC6589300|XP_002014391.1|DPER	LOC109409700|XP_019538723.2|AEAL
OG0003530	LOC6597155|XP_002022360.1|DPER	LOC109411447|XP_019540510.1|AEAL
OG0003531	LOC6591608|XP_002017103.1|DPER	LOC109409711|XP_019538749.2|AEAL, LOC109411460|XP_019540529.2|AEAL
OG0003532	LOC6599603|XP_026849535.1|DPER	LOC109409715|XP_019538752.1|AEAL
OG0003533	LOC6602523|XP_026848751.1|DPER, LOC6602509|XP_026848748.1|DPER	LOC109621711|XP_019931407.2|AEAL
OG0003534	LOC6602819|XP_026847921.1|DPER	LOC115258397|XP_029714348.1|AEAL, LOC109621718|XP_029726171.1|AEAL
OG0003535	LOC6601254|XP_026849950.1|DPER	LOC109621710|XP_019931406.2|AEAL
OG0003536	LOC6590402|XP_002015495.2|DPER	LOC109407825|XP_029726194.1|AEAL
OG0003537	LOC6601571|XP_002026662.1|DPER	LOC109409669|XP_029726231.1|AEAL
OG0003538	LOC6590103|XP_002015659.1|DPER	LOC109409637|XP_019538645.2|AEAL
OG0003539	LOC6590341|XP_002016298.1|DPER	LOC109409596|XP_029715702.1|AEAL, LOC109622563|XP_029726242.1|AEAL
OG0003540	LOC6601102|XP_002026067.1|DPER	LOC109409433|XP_019538426.2|AEAL
OG0003541	LOC6588508|XP_026850967.1|DPER	LOC109409257|XP_029716660.1|AEAL, LOC109622533|XP_029726261.1|AEAL
OG0003542	LOC6592748|XP_002017810.1|DPER	LOC115265416|XP_029726270.1|AEAL
OG0003543	LOC6596688|XP_026845840.1|DPER	LOC109409141|XP_029726275.1|AEAL, LOC109622529|XP_019932461.2|AEAL
OG0003544	LOC6596109|XP_002021262.1|DPER	LOC109408917|XP_019537850.2|AEAL, LOC109622517|XP_019932442.2|AEAL
OG0003545	LOC6600499|XP_026847540.1|DPER	LOC109423369|XP_029726386.1|AEAL
OG0003546	LOC6602400|XP_002027452.1|DPER	LOC109423358|XP_019553876.2|AEAL
OG0003547	LOC6592424|XP_026840603.1|DPER	LOC115265439|XP_029726420.1|AEAL, LOC115261962|XP_029719750.1|AEAL, LOC109423342|XP_019553834.1|AEAL
OG0003548	LOC6592370|XP_026841183.1|DPER	LOC115253596|XP_029719745.1|AEAL, LOC109423340|XP_029726422.1|AEAL
OG0003549	LOC6592369|XP_026841401.1|DPER	LOC109408531|XP_029719744.1|AEAL, LOC109423339|XP_029726427.1|AEAL
OG0003550	LOC6592570|XP_002018252.1|DPER	LOC109423330|XP_019553818.2|AEAL
OG0003551	LOC6593049|XP_002017604.1|DPER	LOC109423323|XP_019553798.2|AEAL
OG0003552	LOC6601267|XP_002026396.1|DPER	LOC115265773|XP_029727581.1|AEAL
OG0003553	LOC6592568|XP_026841589.1|DPER	LOC109423318|XP_019553794.2|AEAL
OG0003554	LOC6599757|XP_002024877.1|DPER	LOC115254507|XP_029707905.1|AEAL, LOC109423309|XP_019553788.2|AEAL
OG0003555	LOC6604445|XP_026845224.1|DPER, LOC113566000|XP_026845407.1|DPER	LOC109623144|XP_019933188.2|AEAL
OG0003556	LOC6597150|XP_026845467.1|DPER	LOC109623124|XP_029726485.1|AEAL, LOC115263510|XP_029722611.1|AEAL
OG0003557	LOC6597154|XP_026845308.1|DPER	LOC115265453|XP_029726492.1|AEAL, LOC109623122|XP_019933164.1|AEAL
OG0003558	LOC6599666|XP_026847427.1|DPER	LOC109399283|XP_029726516.1|AEAL, LOC115264448|XP_029723998.1|AEAL
OG0003559	LOC6596177|XP_026845197.1|DPER	LOC109399286|XP_029726533.1|AEAL
OG0003560	LOC6596112|XP_002021265.2|DPER	LOC109429055|XP_019560436.2|AEAL
OG0003561	LOC6592480|XP_026842710.1|DPER	LOC109399235|XP_019527216.2|AEAL
OG0003562	LOC6592818|XP_026841874.1|DPER	LOC109399217|XP_029726551.1|AEAL
OG0003563	LOC6594943|XP_002020312.1|DPER	LOC109399253|XP_019527237.1|AEAL
OG0003564	LOC6597132|XP_026845709.1|DPER	LOC109399186|XP_029726564.1|AEAL
OG0003565	LOC6602971|XP_002027956.1|DPER	LOC109419974|XP_029711979.1|AEAL, LOC109418013|XP_029726609.1|AEAL
OG0003566	LOC6598786|XP_026840583.1|DPER	LOC115256935|XP_029711992.1|AEAL, LOC109418021|XP_029726610.1|AEAL
OG0003567	LOC6601262|XP_002026391.1|DPER	LOC109418024|XP_019547727.2|AEAL, LOC109418026|XP_029711986.1|AEAL
OG0003568	LOC6592208|XP_026842897.1|DPER	LOC109414816|XP_029726635.1|AEAL, LOC109418032|XP_029711974.1|AEAL
OG0003569	LOC6601199|XP_026848052.1|DPER	LOC109414833|XP_019544221.2|AEAL
OG0003570	LOC6602055|XP_002027186.2|DPER	LOC109418067|XP_029726677.1|AEAL
OG0003571	LOC6599743|XP_026847406.1|DPER, LOC6599742|XP_002024812.2|DPER	LOC109418097|XP_029726742.1|AEAL
OG0003572	LOC6600949|XP_026842699.1|DPER	LOC109418098|XP_019547827.1|AEAL
OG0003573	LOC6602094|XP_002027139.1|DPER	LOC115259893|XP_029716547.1|AEAL, LOC109418109|XP_019547842.2|AEAL
OG0003574	LOC6599592|XP_002024712.1|DPER	LOC109418128|XP_019547872.2|AEAL
OG0003575	LOC6599799|XP_002024969.1|DPER	LOC109413273|XP_019542547.1|AEAL, LOC115266190|XP_029728016.1|AEAL, LOC109418873|XP_029728019.1|AEAL
OG0003576	LOC113566499|XP_026848181.1|DPER	LOC109418936|XP_029729315.1|AEAL
OG0003577	LOC6602941|XP_026848798.1|DPER	LOC109418942|XP_029733601.1|AEAL
OG0003578	LOC6602953|XP_026848734.1|DPER	LOC109397801|XP_029733577.1|AEAL, LOC115255796|XP_029709779.1|AEAL
OG0003579	LOC6590805|XP_002016351.2|DPER	LOC109418970|XP_029709782.1|AEAL, LOC109397838|XP_029733573.1|AEAL
OG0003580	LOC6590450|XP_002016376.2|DPER	LOC109397924|XP_029709790.1|AEAL, LOC109418980|XP_029733561.1|AEAL
OG0003581	LOC6600275|XP_026849113.1|DPER	LOC109398009|XP_029733543.1|AEAL, LOC109418986|XP_029709798.1|AEAL
OG0003582	LOC6601382|XP_002026518.1|DPER	LOC109419708|XP_029709810.1|AEAL, LOC109398227|XP_029733528.1|AEAL
OG0003583	LOC6590525|XP_026842572.1|DPER	LOC109419701|XP_029733504.1|AEAL, LOC109398311|XP_029709835.1|AEAL
OG0003584	LOC6590032|XP_002016306.1|DPER	LOC109622110|XP_019931885.2|AEAL
OG0003585	LOC6598941|XP_026849022.1|DPER	LOC109419680|XP_029713288.1|AEAL
OG0003586	LOC6602022|XP_002027030.2|DPER	LOC109410025|XP_029725918.1|AEAL, LOC109419670|XP_029725876.1|AEAL
OG0003587	LOC6595538|XP_026844112.1|DPER	LOC115265352|XP_029725909.1|AEAL, LOC109419662|XP_019549441.2|AEAL
OG0003588	LOC6588558|XP_026843212.1|DPER	LOC109419652|XP_019549425.2|AEAL, LOC115264841|XP_029724715.1|AEAL, LOC115264840|XP_029724714.1|AEAL
OG0003589	LOC6601261|XP_002026390.2|DPER	LOC115258164|XP_029714076.1|AEAL, LOC109419646|XP_029727555.1|AEAL
OG0003590	LOC6599089|XP_002024222.1|DPER	LOC109409975|XP_029725823.1|AEAL
OG0003591	LOC6603311|XP_026849879.1|DPER	LOC109420223|XP_029719315.1|AEAL, LOC109409970|XP_029725818.1|AEAL
OG0003592	LOC6596225|XP_002021185.1|DPER	LOC115261621|XP_029719384.1|AEAL, LOC109398786|XP_019526725.2|AEAL, LOC109410039|XP_019539124.2|AEAL
OG0003593	LOC6599865|XP_026847233.1|DPER	LOC115265237|XP_029725379.1|AEAL, LOC109409964|XP_029725786.1|AEAL, LOC109420230|XP_029725802.1|AEAL
OG0003594	LOC6602961|XP_002027972.1|DPER	LOC109397329|XP_029728089.1|AEAL, LOC109420193|XP_019550062.2|AEAL
OG0003595	LOC6593144|XP_026841244.1|DPER	LOC109397339|XP_029725766.1|AEAL, LOC109420251|XP_029725747.1|AEAL
OG0003596	LOC6590303|XP_002015507.1|DPER	LOC115265328|XP_029725759.1|AEAL, LOC109397340|XP_019525212.1|AEAL
OG0003597	LOC6591115|XP_026841055.1|DPER	LOC109420263|XP_019550146.2|AEAL, LOC109397352|XP_019525223.2|AEAL
OG0003598	LOC6599725|XP_002024830.1|DPER	LOC109420279|XP_019550154.1|AEAL, LOC109397358|XP_019525229.2|AEAL, LOC115265304|XP_029725671.1|AEAL
OG0003599	LOC6596283|XP_002021805.1|DPER	LOC109402569|XP_019530785.2|AEAL
OG0003600	LOC6601410|XP_026847971.1|DPER	LOC109402576|XP_029716796.1|AEAL, LOC109416471|XP_029725687.1|AEAL
OG0003601	LOC6592544|XP_026841596.1|DPER	LOC109417264|XP_029725738.1|AEAL, LOC109406408|XP_029725721.1|AEAL
OG0003602	LOC6593022|XP_002018215.1|DPER	LOC115254555|XP_029708024.1|AEAL, LOC109415738|XP_029725729.1|AEAL
OG0003603	LOC6601241|XP_026848070.1|DPER	LOC109414731|XP_019544110.2|AEAL, LOC115265715|XP_029727538.1|AEAL, LOC109426933|XP_019558045.2|AEAL
OG0003604	LOC6596527|XP_002021724.1|DPER	LOC109426941|XP_029729884.1|AEAL, LOC109414738|XP_019544115.2|AEAL
OG0003605	LOC6587190|XP_026841097.1|DPER	LOC109427218|XP_019558275.2|AEAL, LOC115265281|XP_029725599.1|AEAL
OG0003606	LOC6592662|XP_002018386.1|DPER	LOC109427229|XP_029725600.1|AEAL, LOC109406579|XP_029712395.1|AEAL
OG0003607	LOC6593041|XP_002017597.1|DPER	LOC109427326|XP_019558403.2|AEAL, LOC115257149|XP_029712394.1|AEAL
OG0003608	LOC6600245|XP_002025410.2|DPER	LOC109426573|XP_019557649.1|AEAL
OG0003609	LOC6592846|XP_002018273.2|DPER	LOC109426594|XP_019557675.1|AEAL
OG0003610	LOC6598920|XP_002024107.2|DPER	LOC109426601|XP_019557680.2|AEAL
OG0003611	LOC6603010|XP_026849450.1|DPER	LOC109426658|XP_019557727.1|AEAL, LOC109426659|XP_029725565.1|AEAL
OG0003612	LOC6593106|XP_002017888.1|DPER	LOC115267285|XP_029730059.1|AEAL, LOC109426669|XP_019557745.2|AEAL
OG0003613	LOC6602066|XP_002027172.1|DPER	LOC109417788|XP_019547496.2|AEAL, LOC115265257|XP_029725513.1|AEAL
OG0003614	LOC6602065|XP_002027171.1|DPER	LOC109417789|XP_019547497.2|AEAL, LOC109426690|XP_019557786.2|AEAL
OG0003615	LOC6593143|XP_002018175.1|DPER	LOC109417814|XP_029725482.1|AEAL
OG0003616	LOC6592778|XP_002018020.1|DPER	LOC109417825|XP_019547548.2|AEAL
OG0003617	LOC6600801|XP_026840756.1|DPER	LOC109417842|XP_029725446.1|AEAL
OG0003618	LOC6600802|XP_026840755.1|DPER	LOC109426798|XP_029725443.1|AEAL
OG0003619	LOC6592958|XP_026840738.1|DPER	LOC109426806|XP_029725434.1|AEAL
OG0003620	LOC6590427|XP_002016599.1|DPER	LOC109426814|XP_019557896.2|AEAL, LOC109417853|XP_029725411.1|AEAL
OG0003621	LOC6603016|XP_002028037.1|DPER	LOC109417873|XP_029725402.1|AEAL
OG0003622	LOC6603014|XP_026849507.1|DPER	LOC109426828|XP_019557912.2|AEAL
OG0003623	LOC6592755|XP_002017872.1|DPER	LOC109426847|XP_019557944.2|AEAL
OG0003624	LOC6593030|XP_026840893.1|DPER	LOC109417982|XP_019547678.1|AEAL
OG0003625	LOC6602068|XP_002027174.1|DPER	LOC109408788|XP_019537746.1|AEAL
OG0003626	LOC6602111|XP_002027125.1|DPER	LOC115268486|XP_029732361.1|AEAL, LOC109417011|XP_029732376.1|AEAL, LOC109410597|XP_029732458.1|AEAL
OG0003627	LOC6591190|XP_002015914.1|DPER	LOC109410687|XP_019539789.2|AEAL, LOC109417012|XP_019546684.1|AEAL
OG0003628	LOC6592206|XP_002017766.2|DPER	LOC109410968|XP_029732357.1|AEAL, LOC109407910|XP_029732459.1|AEAL
OG0003629	LOC6590896|XP_002016263.1|DPER	LOC109411602|XP_019540741.2|AEAL, LOC115268529|XP_029732474.1|AEAL
OG0003630	LOC6590404|XP_002016586.1|DPER	LOC109407914|XP_019536645.2|AEAL
OG0003631	LOC6602360|XP_002027439.1|DPER	LOC109407922|XP_029723163.1|AEAL, LOC109412412|XP_029732347.1|AEAL
OG0003632	LOC6599588|XP_002024708.1|DPER	LOC109408067|XP_029732472.1|AEAL
OG0003633	LOC6600805|XP_002025976.1|DPER	LOC109403672|XP_019532045.2|AEAL, LOC109407976|XP_029735112.1|AEAL
OG0003634	LOC6599461|XP_002024610.2|DPER	LOC115269844|XP_029734484.1|AEAL, LOC109407956|XP_019536703.1|AEAL, LOC109403660|XP_029707739.1|AEAL, LOC115270956|XP_029736182.1|AEAL
OG0003635	LOC6601093|XP_002026086.2|DPER	LOC109403644|XP_029732272.1|AEAL, LOC115259332|XP_029715722.1|AEAL, LOC109407948|XP_029716772.1|AEAL
OG0003636	LOC6592548|XP_002018267.1|DPER	LOC109407947|XP_019536690.2|AEAL, LOC109413832|XP_019543103.2|AEAL
OG0003637	LOC6603451|XP_002028443.1|DPER	LOC109413841|XP_029732297.1|AEAL, LOC109407940|XP_029716747.1|AEAL
OG0003638	LOC6602296|XP_002027355.2|DPER	LOC115268462|XP_029732328.1|AEAL, LOC109413849|XP_029716764.1|AEAL, LOC109407933|XP_029732330.1|AEAL
OG0003639	LOC6588920|XP_026844999.1|DPER	LOC115268464|XP_029732339.1|AEAL, LOC109413878|XP_019543146.2|AEAL, LOC109408071|XP_029716739.1|AEAL
OG0003640	LOC6602139|XP_002027110.2|DPER	LOC109403658|XP_019532022.2|AEAL
OG0003641	LOC6590556|XP_026841899.1|DPER	LOC109405156|XP_019533721.1|AEAL
OG0003642	LOC6592762|XP_002017814.1|DPER	LOC109405147|XP_019533709.1|AEAL
OG0003643	LOC6592745|XP_002017807.1|DPER	LOC109405141|XP_019533694.1|AEAL
OG0003644	LOC6590342|XP_026842462.1|DPER	LOC109405136|XP_019533679.1|AEAL, LOC115270165|XP_029735253.1|AEAL
OG0003645	LOC6599653|XP_002024764.1|DPER	LOC109408031|XP_019536801.2|AEAL, LOC109405159|XP_019533725.2|AEAL
OG0003646	LOC6599604|XP_026849539.1|DPER	LOC109405161|XP_019533727.2|AEAL, LOC109408028|XP_019536798.2|AEAL
OG0003647	LOC6599647|XP_002024757.1|DPER	LOC109405170|XP_029735242.1|AEAL, LOC109408092|XP_029734393.1|AEAL
OG0003648	LOC6596352|XP_002021490.1|DPER	LOC109413462|XP_019542682.2|AEAL
OG0003649	LOC6591934|XP_002016774.1|DPER	LOC109413469|XP_029735169.1|AEAL, LOC115270154|XP_029735176.1|AEAL
OG0003650	LOC6597698|XP_002022879.1|DPER	LOC115270153|XP_029735175.1|AEAL, LOC109414873|XP_019544258.2|AEAL
OG0003651	LOC6594897|XP_002020497.1|DPER	LOC109410771|XP_029735091.1|AEAL, LOC115253633|XP_029735036.1|AEAL, LOC109413499|XP_019542726.2|AEAL
OG0003652	LOC6595971|XP_026845355.1|DPER	LOC115269681|XP_029734371.1|AEAL, LOC109404947|XP_019533447.1|AEAL, LOC109413507|XP_019542738.1|AEAL
