Orthogroup	DPER.longest_only	DSER.longest_only
OG0005990	LOC6590062|XP_026841285.1|DPER	LOC110176314|XP_020798289.1|DSER
OG0005991	LOC6590856|XP_002016614.1|DPER	LOC110178245|XP_020800955.1|DSER
OG0005992	LOC6601388|XP_002026524.1|DPER	LOC110185150|XP_020809510.1|DSER
OG0005993	LOC6601386|XP_026847753.1|DPER	LOC110185151|XP_020809511.1|DSER
OG0005994	LOC6603339|XP_002028323.1|DPER	LOC110190428|XP_020816567.1|DSER
OG0005995	LOC6603349|XP_002028330.1|DPER	LOC110184641|XP_020808898.1|DSER
OG0005996	LOC6595742|XP_026845260.1|DPER	LOC110190219|XP_020816235.1|DSER
OG0005997	LOC6602103|XP_026841850.1|DPER	LOC110189618|XP_020815416.1|DSER
OG0005998	LOC6596949|XP_026845497.1|DPER	LOC110176188|XP_020798098.1|DSER
OG0005999	LOC6599566|XP_002024673.1|DPER	LOC110179408|XP_020802593.1|DSER
OG0006000	LOC6592703|XP_002018506.1|DPER	LOC110182157|XP_020805823.1|DSER
OG0006001	LOC6600300|XP_026849087.1|DPER	LOC110176179|XP_020798085.1|DSER
OG0006002	LOC6590368|XP_002015618.2|DPER	LOC110191497|XP_020818022.1|DSER
OG0006003	LOC6597075|XP_026845341.1|DPER	LOC110176145|XP_020798040.1|DSER
OG0006004	LOC6591701|XP_002017272.1|DPER	LOC110187881|XP_020813023.1|DSER
OG0006005	LOC6593060|XP_002018472.1|DPER	LOC110179362|XP_020802534.1|DSER
OG0006006	LOC6600822|XP_026841352.1|DPER	LOC110179198|XP_020802274.1|DSER
OG0006007	LOC6603145|XP_026841548.1|DPER	LOC110189257|XP_020814927.1|DSER
OG0006008	LOC6589774|XP_026844022.1|DPER	LOC110184981|XP_020809290.1|DSER
OG0006009	LOC6601808|XP_026848559.1|DPER	LOC110184644|XP_020808902.1|DSER
OG0006010	LOC6603327|XP_026848121.1|DPER	LOC110190386|XP_020816474.1|DSER
OG0006011	LOC6601126|XP_002026055.2|DPER	LOC110178810|XP_020801729.1|DSER
OG0006012	LOC6598909|XP_026847965.1|DPER	LOC110181220|XP_020804566.1|DSER
OG0006013	LOC6592971|XP_026841773.1|DPER	LOC110189353|XP_020815054.1|DSER
OG0006014	LOC6601521|XP_002026583.1|DPER	LOC110190194|XP_020816203.1|DSER
OG0006015	LOC6592956|XP_002017958.1|DPER	LOC110177773|XP_020800298.1|DSER
OG0006016	LOC6590857|XP_026841331.1|DPER	LOC110178396|XP_020801193.1|DSER
OG0006017	LOC6590201|XP_002015832.1|DPER	LOC110189231|XP_020814873.1|DSER
OG0006018	LOC6601549|XP_026841904.1|DPER	LOC110184037|XP_020808070.1|DSER
OG0006019	LOC113565079|XP_026841310.1|DPER	LOC110187700|XP_020812794.1|DSER
OG0006020	LOC6601793|XP_026848544.1|DPER	LOC110184665|XP_020808932.1|DSER
OG0006022	LOC6593597|XP_026843078.1|DPER	LOC110185106|XP_020809454.1|DSER
OG0006023	LOC6591930|XP_002017432.1|DPER	LOC110187011|XP_020812033.1|DSER
OG0006024	LOC6603964|XP_026846064.1|DPER	LOC110181595|XP_020805048.1|DSER
OG0006025	LOC6591113|XP_026841028.1|DPER	LOC110178290|XP_020801020.1|DSER
OG0006026	LOC6594866|XP_002020105.1|DPER	LOC110188643|XP_020814077.1|DSER
OG0006027	LOC6592644|XP_002017865.2|DPER	LOC110176222|XP_020798168.1|DSER
OG0006028	LOC6590512|XP_026840979.1|DPER	LOC110189189|XP_020814815.1|DSER
OG0006029	LOC6590853|XP_002016611.1|DPER	LOC110178404|XP_020801203.1|DSER
OG0006030	LOC6594807|XP_002020222.1|DPER	LOC110190868|XP_020817178.1|DSER
OG0006031	LOC6592199|XP_002017834.2|DPER	LOC110176321|XP_020798298.1|DSER
OG0006032	LOC6597848|XP_026847028.1|DPER	LOC110191979|XP_020818664.1|DSER
OG0006033	LOC6590198|XP_002015829.1|DPER	LOC110189232|XP_020814874.1|DSER
OG0006034	LOC6587969|XP_002013707.2|DPER	LOC110177262|XP_020799571.1|DSER
OG0006035	LOC6592098|XP_002017032.2|DPER	LOC110191865|XP_020818503.1|DSER
OG0006036	LOC6589237|XP_026844879.1|DPER	LOC110177898|XP_020800526.1|DSER
OG0006037	LOC6590731|XP_026840585.1|DPER	LOC110191007|XP_020817387.1|DSER
OG0006038	LOC6588424|XP_002014153.2|DPER	LOC110186506|XP_020811365.1|DSER
OG0006039	LOC6603143|XP_026842468.1|DPER	LOC110189332|XP_020815034.1|DSER
OG0006040	LOC6592334|XP_002017854.1|DPER	LOC110189788|XP_020815680.1|DSER
OG0006041	LOC6599901|XP_026849171.1|DPER	LOC110181702|XP_020805205.1|DSER
OG0006042	LOC6601567|XP_026840980.1|DPER	LOC110178408|XP_020801209.1|DSER
OG0006043	LOC6598919|XP_026847849.1|DPER	LOC110178905|XP_020801841.1|DSER
OG0006044	LOC6596834|XP_002022015.1|DPER	LOC110179483|XP_020802715.1|DSER
OG0006045	LOC6601623|XP_026840978.1|DPER	LOC110189510|XP_020815277.1|DSER
OG0006046	LOC6590833|XP_002016504.1|DPER	LOC110176079|XP_020797982.1|DSER
OG0006047	LOC6595848|XP_002021378.1|DPER	LOC110190282|XP_020816317.1|DSER
OG0006048	LOC6598900|XP_002024002.2|DPER	LOC110181235|XP_020804597.1|DSER
OG0006049	LOC6597307|XP_002022379.2|DPER	LOC110180644|XP_020803997.1|DSER
OG0006050	LOC6598685|XP_002023751.1|DPER	LOC110188087|XP_020813303.1|DSER
OG0006051	LOC6599991|XP_002025149.1|DPER	LOC110180460|XP_020803795.1|DSER
OG0006052	LOC6592537|XP_026841599.1|DPER	LOC110180244|XP_020803560.1|DSER
OG0006053	LOC6599488|XP_002024585.1|DPER	LOC110185275|XP_020809681.1|DSER
OG0006054	LOC6602019|XP_002027033.2|DPER	LOC110185416|XP_020809888.1|DSER
OG0006055	LOC6598726|XP_002023873.1|DPER	LOC110191294|XP_020817763.1|DSER
OG0006056	LOC6601566|XP_002026686.1|DPER	LOC110178296|XP_020801043.1|DSER
OG0006057	LOC6601023|XP_026849715.1|DPER	LOC110188892|XP_020814470.1|DSER
OG0006058	LOC113564931|XP_026840225.1|DPER	LOC110186368|XP_020811177.1|DSER
OG0006059	LOC6598954|XP_026849035.1|DPER	LOC110177466|XP_020799862.1|DSER
OG0006060	LOC6598955|XP_026849036.1|DPER	LOC110177467|XP_020799864.1|DSER
OG0006061	LOC6598588|XP_026846356.1|DPER	LOC110182576|XP_020806284.1|DSER
OG0006062	LOC6594146|XP_002019772.1|DPER	LOC110189959|XP_020815909.1|DSER
OG0006063	LOC6589221|XP_002014446.1|DPER	LOC110183212|XP_020807084.1|DSER
OG0006064	LOC6600894|XP_002025958.1|DPER	LOC110184112|XP_020808164.1|DSER
OG0006065	LOC6601202|XP_026848045.1|DPER	LOC110188842|XP_020814403.1|DSER
OG0006066	LOC6590654|XP_002016412.2|DPER	LOC110189303|XP_020814994.1|DSER
OG0006067	LOC6592470|XP_026840881.1|DPER	LOC110189240|XP_020814883.1|DSER
OG0006068	LOC6600741|XP_002025779.1|DPER	LOC110184419|XP_020808613.1|DSER
OG0006069	LOC6598885|XP_002024090.2|DPER	LOC110178877|XP_020801809.1|DSER
OG0006070	LOC6603409|XP_002028391.1|DPER	LOC110190117|XP_020816090.1|DSER
OG0006071	LOC6594936|XP_002020033.1|DPER	LOC110177304|XP_020799628.1|DSER
OG0006072	LOC6601201|XP_002026232.1|DPER	LOC110188811|XP_020814348.1|DSER
OG0006073	LOC6603276|XP_002028263.1|DPER	LOC110178637|XP_020801485.1|DSER
OG0006074	LOC6597282|XP_002022569.2|DPER	LOC110187141|XP_020812214.1|DSER
OG0006075	LOC6597615|XP_002022753.1|DPER	LOC110184534|XP_020808770.1|DSER, LOC110184581|XP_020808825.1|DSER
OG0006076	LOC6590754|XP_002016146.1|DPER	LOC110178482|XP_020801283.1|DSER
OG0006077	LOC6602399|XP_026848447.1|DPER	LOC110189882|XP_020815785.1|DSER
OG0006078	LOC113566560|XP_026848444.1|DPER	LOC110189945|XP_020815891.1|DSER
OG0006079	LOC6601835|XP_002026901.1|DPER	LOC110176716|XP_020798816.1|DSER
OG0006080	LOC6601860|XP_026849321.1|DPER	LOC110176711|XP_020798810.1|DSER
OG0006081	LOC6592571|XP_026841298.1|DPER	LOC110176506|XP_020798543.1|DSER
OG0006082	LOC6592698|XP_002017735.1|DPER	LOC110191862|XP_020818504.1|DSER
OG0006083	LOC6595813|XP_026845564.1|DPER	LOC110185218|XP_020809606.1|DSER
OG0006084	LOC6596064|XP_026845509.1|DPER	LOC110179978|XP_020803222.1|DSER
OG0006085	LOC6595167|XP_002020422.1|DPER	LOC110190218|XP_020816234.1|DSER
OG0006086	LOC6604540|XP_026848108.1|DPER	LOC110190001|XP_020815960.1|DSER
OG0006087	LOC6590834|XP_002016505.2|DPER	LOC110179028|XP_020802042.1|DSER
OG0006088	LOC6598890|XP_002024095.1|DPER	LOC110178926|XP_020801873.1|DSER
OG0006089	LOC6596911|XP_002021872.1|DPER	LOC110180455|XP_020803789.1|DSER
OG0006091	LOC6599779|XP_026847329.1|DPER	LOC110190578|XP_020816825.1|DSER
OG0006092	LOC113565952|XP_026845167.1|DPER	LOC110181516|XP_020804948.1|DSER
OG0006093	LOC6590206|XP_002016062.2|DPER	LOC110189448|XP_020815180.1|DSER
OG0006094	LOC6600649|XP_026847555.1|DPER	LOC110179010|XP_020802009.1|DSER
OG0006095	LOC6592844|XP_002018271.1|DPER	LOC110189001|XP_020814612.1|DSER
OG0006096	LOC6590877|XP_002016168.1|DPER	LOC110178044|XP_020800720.1|DSER
OG0006097	LOC6599051|XP_026848989.1|DPER	LOC110185208|XP_020809592.1|DSER
OG0006098	LOC113565899|XP_026845068.1|DPER, LOC6589392|XP_002014641.1|DPER	LOC110187501|XP_020812553.1|DSER
OG0006099	LOC6590482|XP_026842067.1|DPER	LOC110177711|XP_020800211.1|DSER
OG0006100	LOC6590191|XP_002015748.1|DPER	LOC110177744|XP_020800266.1|DSER
OG0006101	LOC6589386|XP_026844343.1|DPER	LOC110183333|XP_020807239.1|DSER
OG0006102	LOC6592707|XP_002018509.1|DPER	LOC110180366|XP_020803695.1|DSER
OG0006103	LOC6600782|XP_026848694.1|DPER	LOC110181631|XP_020805097.1|DSER
OG0006104	LOC6597646|XP_002022677.1|DPER	LOC110183532|XP_020807488.1|DSER
OG0006105	LOC6597645|XP_026849290.1|DPER	LOC110183518|XP_020807464.1|DSER
OG0006106	LOC6595788|XP_026845689.1|DPER	LOC110177518|XP_020799933.1|DSER
OG0006107	LOC6600863|XP_026841822.1|DPER	LOC110179245|XP_020802362.1|DSER
OG0006108	LOC6596691|XP_002021960.1|DPER	LOC110178846|XP_020801765.1|DSER
OG0006109	LOC6596137|XP_002021150.1|DPER	LOC110190415|XP_020816541.1|DSER
OG0006110	LOC6595793|XP_002021305.1|DPER	LOC110185229|XP_020809622.1|DSER
OG0006111	LOC6600909|XP_002025918.1|DPER	LOC110179202|XP_020802279.1|DSER
OG0006112	LOC6590158|XP_026841617.1|DPER	LOC110191635|XP_020818185.1|DSER
OG0006113	LOC6600557|XP_002025710.1|DPER	LOC110190073|XP_020816037.1|DSER
OG0006114	LOC6588168|XP_002013044.1|DPER	LOC110186597|XP_020811484.1|DSER
OG0006115	LOC6591107|XP_002015809.1|DPER	LOC110178243|XP_020800952.1|DSER
OG0006116	LOC6589898|XP_002016382.1|DPER	LOC110176344|XP_020798332.1|DSER
OG0006117	LOC6590519|XP_002016087.1|DPER	LOC110176337|XP_020798318.1|DSER
OG0006118	LOC6590041|XP_026842147.1|DPER	LOC110182581|XP_020806290.1|DSER
OG0006119	LOC6592436|XP_002018009.1|DPER	LOC110189519|XP_020815304.1|DSER
OG0006120	LOC6592816|XP_002017613.1|DPER	LOC110189865|XP_020815746.1|DSER
OG0006121	LOC6603789|XP_026848200.1|DPER	LOC110190104|XP_020816071.1|DSER
OG0006122	LOC6602023|XP_002027031.2|DPER	LOC110187521|XP_020812576.1|DSER
OG0006123	LOC6601276|XP_026842348.1|DPER	LOC110178001|XP_020800664.1|DSER
OG0006124	LOC6587231|XP_002013515.1|DPER	LOC110176448|XP_020798457.1|DSER
OG0006125	LOC6598953|XP_026848985.1|DPER	LOC110177482|XP_020799888.1|DSER
OG0006126	LOC6602960|XP_026848801.1|DPER	LOC110190543|XP_020816749.1|DSER
OG0006127	LOC6597054|XP_002022213.1|DPER	LOC110176165|XP_020798061.1|DSER
OG0006128	LOC6597073|XP_002022198.1|DPER	LOC110176208|XP_020798130.1|DSER
OG0006129	LOC6596942|XP_002022224.2|DPER	LOC110176155|XP_020798051.1|DSER
OG0006130	LOC6604634|XP_026845222.1|DPER	LOC110176192|XP_020798101.1|DSER
OG0006131	LOC6597060|XP_002022185.1|DPER	LOC110176259|XP_020798230.1|DSER
OG0006132	LOC6597069|XP_002022194.2|DPER	LOC110176262|XP_020798234.1|DSER
OG0006133	LOC6597018|XP_002022181.2|DPER	LOC110176193|XP_020798103.1|DSER
OG0006134	LOC6596948|XP_026845209.1|DPER	LOC110176289|XP_020798268.1|DSER
OG0006135	LOC6597019|XP_026845763.1|DPER	LOC110176136|XP_020798031.1|DSER
OG0006136	LOC6598952|XP_002024190.1|DPER	LOC110177483|XP_020799891.1|DSER
OG0006137	LOC6597078|XP_002022253.1|DPER	LOC110176251|XP_020798214.1|DSER
OG0006138	LOC6591084|XP_026842135.1|DPER	LOC110178459|XP_020801259.1|DSER
OG0006139	LOC6590692|XP_026842500.1|DPER	LOC110178238|XP_020800948.1|DSER
OG0006140	LOC6601290|XP_026842546.1|DPER	LOC110175989|XP_020797846.1|DSER
OG0006141	LOC6601605|XP_026841772.1|DPER	LOC110186841|XP_020812069.1|DSER
OG0006142	LOC6601495|XP_026848014.1|DPER	LOC110185286|XP_020809693.1|DSER
OG0006143	LOC6595776|XP_026845228.1|DPER	LOC110177510|XP_020799923.1|DSER
OG0006144	LOC6599735|XP_002024840.2|DPER	LOC110190882|XP_020817197.1|DSER
OG0006145	LOC6599077|XP_002024210.2|DPER	LOC110189950|XP_020815897.1|DSER
OG0006146	LOC6593838|XP_002018700.1|DPER	LOC110183841|XP_020807851.1|DSER
OG0006147	LOC6594911|XP_002020119.1|DPER	LOC110191091|XP_020817494.1|DSER
OG0006148	LOC6595977|XP_026845542.1|DPER	LOC110178545|XP_020801363.1|DSER, LOC110184621|XP_020808874.1|DSER
OG0006149	LOC6595777|XP_002021324.1|DPER	LOC110177502|XP_020799914.1|DSER
OG0006150	LOC6595780|XP_002021325.2|DPER	LOC110177500|XP_020799912.1|DSER
OG0006151	LOC6589218|XP_002014443.2|DPER	LOC110183208|XP_020807080.1|DSER
OG0006152	LOC6591577|XP_002016755.1|DPER	LOC110190526|XP_020816731.1|DSER
OG0006153	LOC6590418|XP_002016431.1|DPER	LOC110176539|XP_020798591.1|DSER
OG0006154	LOC6594670|XP_002019848.1|DPER	LOC110186782|XP_020811714.1|DSER
OG0006155	LOC6594916|XP_002020124.1|DPER	LOC110191051|XP_020817436.1|DSER
OG0006156	LOC6594287|XP_002019613.1|DPER	LOC110188225|XP_020813531.1|DSER
OG0006157	LOC6590985|XP_002016550.1|DPER	LOC110191513|XP_020818039.1|DSER
OG0006158	LOC6596073|XP_026845278.1|DPER	LOC110181257|XP_020804621.1|DSER
OG0006159	LOC6590211|XP_026841645.1|DPER	LOC110189199|XP_020814829.1|DSER
OG0006160	LOC6590986|XP_002016551.1|DPER	LOC110191494|XP_020818017.1|DSER
OG0006161	LOC6592886|XP_026841536.1|DPER	LOC110177087|XP_020799273.1|DSER
OG0006162	LOC6602527|XP_026846802.1|DPER	LOC110185442|XP_020809925.1|DSER
OG0006163	LOC6590224|XP_002016073.2|DPER	LOC110189206|XP_020814837.1|DSER
OG0006165	LOC6595758|XP_026845439.1|DPER	LOC110177514|XP_020799929.1|DSER
OG0006166	LOC6589549|XP_026843908.1|DPER	LOC110176943|XP_020799103.1|DSER
OG0006167	LOC6601568|XP_026841786.1|DPER	LOC110176790|XP_020798886.1|DSER, LOC110176791|XP_020798887.1|DSER, LOC110189455|XP_020815188.1|DSER
OG0006168	LOC6599233|XP_002024290.1|DPER	LOC110181560|XP_020805005.1|DSER
OG0006169	LOC6596909|XP_002021870.1|DPER, LOC6602036|XP_002027085.1|DPER	LOC110180456|XP_020803791.1|DSER
OG0006170	LOC6590562|XP_002015949.2|DPER	LOC110179337|XP_020802500.1|DSER
OG0006171	LOC6602248|XP_002027278.1|DPER	LOC110190258|XP_020816280.1|DSER
OG0006172	LOC6597175|XP_002022353.1|DPER	LOC110176718|XP_020798818.1|DSER, LOC110176719|XP_020798819.1|DSER
OG0006173	LOC6595623|XP_002020697.2|DPER	LOC110185854|XP_020810522.1|DSER
OG0006174	LOC6599040|XP_002024157.1|DPER	LOC110190892|XP_020817210.1|DSER
OG0006176	LOC6596240|XP_026843565.1|DPER, LOC6593448|XP_002018730.1|DPER	LOC110177599|XP_020800053.1|DSER
OG0006177	LOC113567468|XP_026851265.1|DPER, LOC113567437|XP_026851063.1|DPER, LOC113566046|XP_026845765.1|DPER, LOC6589471|XP_026844071.1|DPER	LOC110189077|XP_020814707.1|DSER
OG0006178	LOC6600924|XP_026842054.1|DPER	LOC110181106|XP_020804439.1|DSER, LOC110181096|XP_020804428.1|DSER
OG0006179	LOC6596164|XP_002021141.1|DPER	LOC110183442|XP_020807380.1|DSER, LOC110186094|XP_020810798.1|DSER, LOC110186103|XP_020810811.1|DSER
OG0006181	LOC6588106|XP_026843310.1|DPER	LOC110188701|XP_020814166.1|DSER
OG0006182	LOC6594875|XP_002020114.1|DPER	LOC110188605|XP_020814027.1|DSER
OG0006183	LOC6588323|XP_002013599.1|DPER	LOC110186462|XP_020811309.1|DSER
OG0006184	LOC6587940|XP_002012799.1|DPER	LOC110191206|XP_020817633.1|DSER
OG0006185	LOC6587780|XP_002013730.1|DPER	LOC110191818|XP_020818442.1|DSER
OG0006186	LOC6587914|XP_002012805.1|DPER	LOC110191115|XP_020817519.1|DSER
OG0006187	LOC6594735|XP_002020561.1|DPER	LOC110186684|XP_020811611.1|DSER
OG0006188	LOC6599933|XP_026849191.1|DPER	LOC110179524|XP_020802760.1|DSER
OG0006189	LOC6599934|XP_002025126.1|DPER	LOC110179526|XP_020802764.1|DSER
OG0006190	LOC6587335|XP_002014023.1|DPER	LOC110187707|XP_020812801.1|DSER
OG0006191	LOC6587464|XP_002013050.1|DPER	LOC110177374|XP_020799730.1|DSER
OG0006192	LOC6600117|XP_002025284.2|DPER	LOC110180418|XP_020803742.1|DSER
OG0006193	LOC6597306|XP_002022378.1|DPER	LOC110180631|XP_020803977.1|DSER
OG0006194	LOC113566299|XP_026847141.1|DPER	LOC110184254|XP_020808374.1|DSER
OG0006195	LOC6600400|XP_026848386.1|DPER	LOC110185508|XP_020810062.1|DSER
OG0006196	LOC6591315|XP_026844710.1|DPER	LOC110188366|XP_020813734.1|DSER
OG0006197	LOC6602013|XP_026846813.1|DPER	LOC110185439|XP_020809922.1|DSER
OG0006198	LOC6599299|XP_026848256.1|DPER	LOC110184297|XP_020808444.1|DSER
OG0006199	LOC6587649|XP_026840244.1|DPER	LOC110189736|XP_020815593.1|DSER
OG0006200	LOC6587544|XP_026848308.1|DPER	LOC110187990|XP_020813171.1|DSER
OG0006201	LOC6601755|XP_026846952.1|DPER	LOC110175965|XP_020797816.1|DSER
OG0006202	LOC6601756|XP_002026831.1|DPER	LOC110176043|XP_020797913.1|DSER
OG0006203	LOC6598442|XP_026848599.1|DPER	LOC110184274|XP_020808400.1|DSER
OG0006204	LOC6594737|XP_002020563.1|DPER	LOC110186142|XP_020810851.1|DSER
OG0006205	LOC6597705|XP_002022856.1|DPER	LOC110180289|XP_020803605.1|DSER
OG0006206	LOC6603542|XP_026846044.1|DPER	LOC110184385|XP_020808551.1|DSER
OG0006207	LOC6593707|XP_002018631.1|DPER	LOC110187410|XP_020812457.1|DSER
OG0006208	LOC6601097|XP_002026062.1|DPER	LOC110178742|XP_020801629.1|DSER
OG0006209	LOC6597722|XP_002022994.2|DPER	LOC110184446|XP_020808645.1|DSER
OG0006210	LOC6597418|XP_026846411.1|DPER	LOC110182105|XP_020805749.1|DSER
OG0006211	LOC113565914|XP_026845084.1|DPER, LOC6589853|XP_002014713.1|DPER	LOC110184952|XP_020809259.1|DSER
OG0006212	LOC113565913|XP_026845083.1|DPER, LOC6589854|XP_002014714.1|DPER	LOC110184951|XP_020809258.1|DSER
OG0006213	LOC6594680|XP_002019315.2|DPER	LOC110187951|XP_020813127.1|DSER
OG0006214	LOC6599361|XP_002024484.1|DPER	LOC110176042|XP_020797912.1|DSER
OG0006215	LOC6600421|XP_026848402.1|DPER	LOC110184805|XP_020809098.1|DSER
OG0006216	LOC6598678|XP_026841041.1|DPER	LOC110189493|XP_020815247.1|DSER
OG0006217	LOC6598293|XP_026846205.1|DPER	LOC110176031|XP_020797902.1|DSER
OG0006218	LOC6598013|XP_002023205.1|DPER	LOC110185548|XP_020810125.1|DSER
OG0006219	LOC6596770|XP_026845895.1|DPER	LOC110182206|XP_020805892.1|DSER
OG0006220	LOC6599015|XP_002024083.1|DPER	LOC110178943|XP_020801901.1|DSER
OG0006221	LOC6594891|XP_002019988.1|DPER	LOC110191035|XP_020817415.1|DSER
OG0006222	LOC6595025|XP_002019990.2|DPER	LOC110191060|XP_020817449.1|DSER
OG0006223	LOC6599382|XP_026847084.1|DPER	LOC110175983|XP_020797841.1|DSER
OG0006224	LOC6597688|XP_026846368.1|DPER	LOC110180283|XP_020803593.1|DSER
OG0006225	LOC6599258|XP_002024284.1|DPER	LOC110181599|XP_020805051.1|DSER
OG0006226	LOC6602073|XP_002027151.1|DPER	LOC110189274|XP_020814952.1|DSER
OG0006227	LOC6598455|XP_026848653.1|DPER	LOC110179076|XP_020802115.1|DSER
OG0006228	LOC6590810|XP_002016356.1|DPER	LOC110182347|XP_020806082.1|DSER
OG0006229	LOC6602545|XP_026846766.1|DPER	LOC110185473|XP_020809989.1|DSER
OG0006230	LOC6600019|XP_026849189.1|DPER	LOC110181642|XP_020805116.1|DSER
OG0006231	LOC6598438|XP_026848709.1|DPER	LOC110183239|XP_020807116.1|DSER
OG0006232	LOC6602982|XP_026845778.1|DPER	LOC110184382|XP_020808546.1|DSER
OG0006233	LOC113566065|XP_026845782.1|DPER	LOC110181800|XP_020805341.1|DSER
OG0006234	LOC6600021|XP_002025100.1|DPER	LOC110181645|XP_020805118.1|DSER
OG0006235	LOC6597363|XP_002022404.1|DPER	LOC110182089|XP_020805730.1|DSER
OG0006236	LOC6600402|XP_002025457.1|DPER	LOC110185525|XP_020810081.1|DSER
OG0006237	LOC6597706|XP_002022857.1|DPER	LOC110180294|XP_020803609.1|DSER
OG0006238	LOC6604640|XP_026847127.1|DPER	LOC110181768|XP_020805300.1|DSER
OG0006239	LOC113566583|XP_026848623.1|DPER	LOC110180321|XP_020803635.1|DSER
OG0006240	LOC6588197|XP_002012824.1|DPER	LOC110189020|XP_020814640.1|DSER
OG0006241	LOC6600022|XP_002025101.1|DPER	LOC110181643|XP_020805117.1|DSER
OG0006242	LOC6600349|XP_026848426.1|DPER	LOC110179495|XP_020802728.1|DSER
OG0006243	LOC6587997|XP_002013739.2|DPER	LOC110191756|XP_020818354.1|DSER
OG0006244	LOC6594878|XP_002019997.2|DPER	LOC110190941|XP_020817273.1|DSER
OG0006245	LOC6587392|XP_002013571.2|DPER	LOC110188227|XP_020813533.1|DSER
OG0006246	LOC6598469|XP_002023697.2|DPER	LOC110179753|XP_020803028.1|DSER
OG0006247	LOC6591026|XP_002016645.2|DPER	LOC110191587|XP_020818131.1|DSER
OG0006248	LOC113566132|XP_026846201.1|DPER, LOC6598689|XP_026845190.1|DPER	LOC110177142|XP_020799375.1|DSER
OG0006249	LOC6595549|XP_026844124.1|DPER	LOC110185662|XP_020810281.1|DSER
OG0006250	LOC6597818|XP_026846975.1|DPER	LOC110187138|XP_020812211.1|DSER
OG0006251	LOC6598660|XP_002023778.1|DPER	LOC110186521|XP_020811378.1|DSER
OG0006252	LOC6598659|XP_002023777.1|DPER	LOC110186520|XP_020811376.1|DSER
OG0006253	LOC6598467|XP_002023695.2|DPER	LOC110179746|XP_020803020.1|DSER
OG0006255	LOC6587805|XP_002012747.2|DPER	LOC110177325|XP_020799657.1|DSER
OG0006256	LOC6600023|XP_002025102.1|DPER	LOC110181502|XP_020804931.1|DSER
OG0006257	LOC6601711|XP_026846910.1|DPER	LOC110182094|XP_020805737.1|DSER
OG0006258	LOC6597724|XP_026846951.1|DPER	LOC110184445|XP_020808644.1|DSER
OG0006259	LOC6588526|XP_002013601.1|DPER	LOC110191204|XP_020817629.1|DSER
OG0006260	LOC6598311|XP_002023385.2|DPER	LOC110181579|XP_020805031.1|DSER, LOC110181581|XP_020805032.1|DSER
OG0006261	LOC6595401|XP_002020874.2|DPER	LOC110184998|XP_020809311.1|DSER
OG0006262	LOC6597899|XP_002023026.2|DPER	LOC110182216|XP_020805901.1|DSER
OG0006263	LOC6600794|XP_002025817.1|DPER	LOC110182575|XP_020806283.1|DSER
OG0006264	LOC6600690|XP_026845170.1|DPER	LOC110187120|XP_020812189.1|DSER
OG0006265	LOC6590702|XP_002016060.1|DPER	LOC110178267|XP_020800992.1|DSER
OG0006266	LOC6600694|XP_002025858.1|DPER	LOC110187114|XP_020812182.1|DSER
OG0006267	LOC6598231|XP_026846260.1|DPER	LOC110184184|XP_020808254.1|DSER
OG0006268	LOC6592384|XP_002018139.2|DPER	LOC110178169|XP_020800865.1|DSER
OG0006269	LOC6595041|XP_002020368.2|DPER	LOC110186610|XP_020811501.1|DSER
OG0006270	LOC6597876|XP_002023036.2|DPER	LOC110179059|XP_020802078.1|DSER
OG0006271	LOC6588163|XP_002012867.1|DPER	LOC110189881|XP_020815788.1|DSER
OG0006272	LOC6598517|XP_026848639.1|DPER	LOC110175952|XP_020797800.1|DSER
OG0006273	LOC6590054|XP_002015527.1|DPER	LOC110189776|XP_020815659.1|DSER
OG0006274	LOC6600068|XP_026845123.1|DPER	LOC110184207|XP_020808313.1|DSER
OG0006275	LOC6598579|XP_002023642.1|DPER	LOC110181820|XP_020805375.1|DSER
OG0006276	LOC6599518|XP_002024646.2|DPER	LOC110184496|XP_020808709.1|DSER
OG0006277	LOC6588503|XP_002013946.1|DPER	LOC110188572|XP_020813992.1|DSER
OG0006278	LOC6597785|XP_026846999.1|DPER	LOC110184405|XP_020808590.1|DSER
OG0006279	LOC6598306|XP_026846192.1|DPER	LOC110182114|XP_020805780.1|DSER
OG0006280	LOC6600189|XP_026846721.1|DPER	LOC110180377|XP_020803702.1|DSER
OG0006281	LOC6600190|XP_026846723.1|DPER	LOC110180376|XP_020803701.1|DSER
OG0006282	LOC6597314|XP_002022502.1|DPER	LOC110186952|XP_020811947.1|DSER
OG0006283	LOC6587829|XP_002013693.1|DPER	LOC110184602|XP_020808856.1|DSER
OG0006284	LOC6599791|XP_002024961.1|DPER	LOC110190589|XP_020816841.1|DSER
OG0006285	LOC6592089|XP_002017533.1|DPER	LOC110189071|XP_020814704.1|DSER
OG0006286	LOC6588337|XP_002013809.2|DPER	LOC110188636|XP_020814070.1|DSER
OG0006287	LOC6598389|XP_002023512.2|DPER	LOC110181703|XP_020805206.1|DSER
OG0006288	LOC6595067|XP_026846529.1|DPER	LOC110186533|XP_020811393.1|DSER
OG0006289	LOC6587287|XP_002013850.1|DPER	LOC110188080|XP_020813292.1|DSER
OG0006290	LOC6597301|XP_002022442.1|DPER	LOC110182059|XP_020805674.1|DSER
