Orthogroup	DPER.longest_only	DMEL.longest_only
OG0005757	LOC6591707|XP_002017408.1|DPER	CG31460|NP_731253.1|DMEL
OG0005758	LOC6591815|XP_002017236.1|DPER	Kat60|NP_001262276.1|DMEL
OG0005759	LOC6591516|XP_026851150.1|DPER	hyd|NP_001287262.1|DMEL
OG0005760	LOC6594723|XP_002019408.2|DPER	l_3_neo38|NP_001262485.1|DMEL
OG0005761	LOC6594645|XP_026850411.1|DPER	Ire1|NP_001097839.1|DMEL
OG0005762	LOC6594298|XP_002019946.1|DPER	r-l|NP_524427.1|DMEL
OG0005763	LOC6590401|XP_002015494.1|DPER	CG15908|NP_610220.1|DMEL
OG0005764	LOC6587989|XP_002014148.1|DPER	jagn|NP_649585.1|DMEL
OG0005765	LOC6588318|XP_026850550.1|DPER	Sec8|NP_730996.2|DMEL
OG0005766	LOC6594248|XP_026850359.1|DPER	tinc|NP_788686.1|DMEL
OG0005767	LOC6595071|XP_026841047.1|DPER	CG5191|NP_650893.2|DMEL
OG0005768	LOC6599940|XP_026849145.1|DPER	CG14439|NP_572347.1|DMEL
OG0005769	LOC6588184|XP_002014120.2|DPER	asl|NP_649557.2|DMEL
OG0005770	LOC6587770|XP_002012762.1|DPER	obe|NP_650472.2|DMEL
OG0005771	LOC6588603|XP_002013211.1|DPER	Vps16B|NP_651731.1|DMEL
OG0005772	LOC6587244|XP_002013519.1|DPER	CG9630|NP_649777.1|DMEL
OG0005773	LOC6594218|XP_002019453.1|DPER	CG5013|NP_650520.1|DMEL
OG0005774	LOC6594546|XP_026848092.1|DPER	CG5281|NP_650076.1|DMEL
OG0005775	LOC6602300|XP_026848506.1|DPER	Rab8|NP_524172.1|DMEL
OG0005776	LOC6601969|XP_002027016.2|DPER	CG34039|NP_001034012.2|DMEL
OG0005777	LOC6593980|XP_002019022.1|DPER	mRpL51|NP_609239.1|DMEL
OG0005779	LOC6587833|XP_002014061.2|DPER	Atx2|NP_732033.1|DMEL
OG0005780	LOC6602321|XP_026848512.1|DPER	Sema5c|NP_611293.3|DMEL
OG0005781	LOC6598969|XP_002024057.2|DPER	CG14142|NP_648447.2|DMEL
OG0005782	LOC6598973|XP_002024061.1|DPER	Alg10|NP_729680.1|DMEL
OG0005783	LOC6592830|XP_002017682.1|DPER	Lsm10|NP_610615.1|DMEL
OG0005784	LOC6591332|XP_026843771.1|DPER	SppL|NP_001163740.1|DMEL
OG0005785	LOC6591331|XP_002016929.2|DPER	Lnk|NP_001287536.1|DMEL
OG0005786	LOC6592155|XP_002017341.1|DPER	DCAF12|NP_650145.1|DMEL
OG0005787	LOC6591981|XP_002017025.1|DPER	MED31|NP_649483.1|DMEL
OG0005788	LOC6600892|XP_002025956.1|DPER	Usp20-33|NP_610943.2|DMEL
OG0005789	LOC6594367|XP_002019335.1|DPER	MED21|NP_001015223.1|DMEL
OG0005790	LOC6588531|XP_002013213.1|DPER	ncd|NP_476651.1|DMEL
OG0005791	LOC6594519|XP_026840759.1|DPER	SIDL|NP_650431.1|DMEL
OG0005792	LOC6594518|XP_002019460.1|DPER	CG4210|NP_650430.1|DMEL
OG0005793	LOC6594222|XP_026849994.1|DPER	pnr|NP_476685.1|DMEL
OG0005794	LOC113565071|XP_026841205.1|DPER	ix|NP_610677.1|DMEL
OG0005795	LOC6591833|XP_002017201.1|DPER	CG14883|NP_650547.1|DMEL
OG0005796	LOC6602299|XP_026848515.1|DPER	Papss|NP_730460.1|DMEL
OG0005797	LOC6602777|XP_002027834.1|DPER	ATPsynB|NP_524011.1|DMEL
OG0005798	LOC6592145|XP_002017281.1|DPER	mRpL47|NP_788610.1|DMEL
OG0005799	LOC6592019|XP_026850886.1|DPER	CG2747|NP_001262364.1|DMEL
OG0005800	LOC6592069|XP_002017518.1|DPER	CG3223|NP_649758.1|DMEL
OG0005801	LOC6592022|XP_002017517.1|DPER	CG10435|NP_649759.1|DMEL
OG0005802	LOC6592023|XP_026848482.1|DPER	CG9593|NP_650493.2|DMEL
OG0005803	LOC6591965|XP_026840421.1|DPER	mura|NP_731367.2|DMEL
OG0005804	LOC6594083|XP_002019789.1|DPER	CG7785|NP_650673.1|DMEL
OG0005805	LOC6601303|XP_026842854.1|DPER	Letm1|NP_611922.1|DMEL
OG0005806	LOC6592117|XP_002016843.1|DPER	CG18528|NP_651251.3|DMEL
OG0005807	LOC6592124|XP_026845254.1|DPER	CG17780|NP_732995.1|DMEL
OG0005808	LOC6602890|XP_026845134.1|DPER	CG12398|NP_572985.1|DMEL
OG0005809	LOC6600633|XP_002025627.1|DPER	CG13926|NP_647633.1|DMEL
OG0005810	LOC6592017|XP_002017512.1|DPER	CG10903|NP_649762.1|DMEL
OG0005811	LOC6592016|XP_002017511.1|DPER	CG11035|NP_649763.1|DMEL
OG0005812	LOC6592103|XP_026851135.1|DPER	RhoL|NP_001247003.1|DMEL
OG0005813	LOC6598623|XP_002023835.1|DPER	Art4|NP_649963.1|DMEL
OG0005814	LOC6588274|XP_026850779.1|DPER	CG1239|NP_649577.1|DMEL
OG0005815	LOC6600808|XP_002025979.1|DPER	sced|NP_001260728.1|DMEL
OG0005816	LOC6588525|XP_026849519.1|DPER	Med|NP_524610.1|DMEL
OG0005817	LOC6587477|XP_002013520.2|DPER	Mcm2|NP_477121.1|DMEL
OG0005818	LOC6591895|XP_002016913.2|DPER	fid|NP_651453.3|DMEL
OG0005819	LOC6594389|XP_002019481.1|DPER	CG10098|NP_649694.1|DMEL
OG0005820	LOC6594390|XP_002019482.1|DPER	CG10068|NP_649695.1|DMEL
OG0005821	LOC6594291|XP_002019939.1|DPER	Dpck|NP_649692.2|DMEL
OG0005822	LOC6593420|XP_026843342.1|DPER	Coprox|NP_524777.1|DMEL
OG0005823	LOC6602622|XP_002027649.1|DPER	CG5800|NP_573230.1|DMEL
OG0005824	LOC6588245|XP_002012923.1|DPER	CycC|NP_476848.1|DMEL
OG0005825	LOC6598903|XP_002024005.1|DPER	CG7394|NP_001137933.1|DMEL
OG0005826	LOC6594374|XP_002019342.2|DPER	Alg-2|NP_001104459.2|DMEL
OG0005827	LOC6592006|XP_002017434.1|DPER	CG4743|NP_651415.1|DMEL
OG0005828	LOC6599463|XP_002024612.1|DPER	Sf3b6|NP_648037.1|DMEL
OG0005829	LOC6594337|XP_026848414.1|DPER	CG8223|NP_649828.1|DMEL
OG0005830	LOC6601881|XP_002026930.2|DPER	Ras64B|NP_523917.2|DMEL
OG0005831	LOC6601885|XP_026849374.1|DPER	nab|NP_001014557.3|DMEL
OG0005832	LOC6601886|XP_026849324.1|DPER	mas|NP_523919.1|DMEL
OG0005833	LOC6601895|XP_026849378.1|DPER	CG43367|NP_001189048.2|DMEL
OG0005834	LOC113566707|XP_026849322.1|DPER	Cpr64Ac|NP_647874.1|DMEL
OG0005835	LOC6601902|XP_002026951.1|DPER	CG14997|NP_647877.1|DMEL
OG0005836	LOC6601402|XP_026847871.1|DPER	CG18265|NP_648982.1|DMEL
OG0005837	LOC6592118|XP_026840133.1|DPER	Golgin84|NP_651250.2|DMEL
OG0005838	LOC6594532|XP_002019424.1|DPER	pasi1|NP_650655.1|DMEL
OG0005839	LOC6596490|XP_002021564.1|DPER	Tnpo-SR|NP_001259961.1|DMEL
OG0005840	LOC6594189|XP_026850232.1|DPER	mTerf5|NP_650693.1|DMEL
OG0005841	LOC6594116|XP_026851011.1|DPER	Nlg3|NP_001036685.2|DMEL
OG0005842	LOC6600027|XP_002025106.1|DPER	CG14812|NP_569946.1|DMEL
OG0005843	LOC6597102|XP_002022291.2|DPER	dlp|NP_524071.2|DMEL
OG0005844	LOC6595815|XP_026845563.1|DPER	Uggt|NP_524151.2|DMEL
OG0005845	LOC6591813|XP_002017234.2|DPER	rtp|NP_649520.1|DMEL
OG0005846	LOC6591785|XP_026843032.1|DPER	pyd|NP_001246998.1|DMEL
OG0005847	LOC6594696|XP_026840370.1|DPER	Kcmf1|NP_731305.2|DMEL
OG0005848	LOC6603322|XP_026845804.1|DPER, LOC113566066|XP_026845786.1|DPER	vap|NP_523361.1|DMEL
OG0005849	LOC6600077|XP_026845092.1|DPER	eag|NP_001036275.1|DMEL
OG0005850	LOC6599447|XP_026847192.1|DPER	dpr18|NP_573102.1|DMEL
OG0005851	LOC6593732|XP_002019110.1|DPER	CG13773|NP_609081.1|DMEL
OG0005852	LOC6594577|XP_002019828.1|DPER	Irbp|NP_536773.1|DMEL
OG0005853	LOC6597570|XP_002022787.1|DPER	CG32554|NP_728102.1|DMEL
OG0005854	LOC6592018|XP_002017513.1|DPER	ImpE3|NP_524908.1|DMEL
OG0005855	LOC6597277|XP_026846551.1|DPER	CG42594|NP_001162668.2|DMEL
OG0005856	LOC6604080|XP_026845789.1|DPER	shi|NP_001259588.1|DMEL
OG0005857	LOC6594522|XP_002019464.2|DPER	Surf6|NP_524408.1|DMEL
OG0005858	LOC6592153|XP_002017339.1|DPER	KLHL18|NP_650143.1|DMEL
OG0005859	LOC113565744|XP_026844582.1|DPER	CG5828|NP_608907.1|DMEL
OG0005860	LOC6594510|XP_026840363.1|DPER	lap|NP_001163538.1|DMEL
OG0005861	LOC6587536|XP_026850496.1|DPER	faf|NP_524612.2|DMEL
OG0005862	LOC6589989|XP_026841040.1|DPER	mtt|NP_001260806.1|DMEL
OG0005863	LOC6592426|XP_002018238.1|DPER	Pi3K59F|NP_477133.1|DMEL
OG0005864	LOC6591791|XP_002017391.1|DPER	CG8379|NP_996185.1|DMEL
OG0005865	LOC6592104|XP_002017287.1|DPER	Syx18|NP_524485.1|DMEL
OG0005866	LOC6600942|XP_002026044.1|DPER	CG13197|NP_610696.1|DMEL
OG0005867	LOC6595470|XP_002020903.1|DPER	CG13258|NP_001246041.1|DMEL
OG0005868	LOC113565042|XP_026840931.1|DPER	CG12863|NP_610973.3|DMEL
OG0005869	LOC6597550|XP_002022799.1|DPER	mRpL30|NP_525073.1|DMEL
OG0005870	LOC6600433|XP_026848413.1|DPER	CG3857|NP_996330.1|DMEL
OG0005871	LOC6600065|XP_002025189.2|DPER	CG15747|NP_727694.1|DMEL
OG0005872	LOC6588551|XP_002013218.1|DPER	ND-42|NP_524445.1|DMEL
OG0005873	LOC6591795|XP_002017395.1|DPER	beag|NP_649865.1|DMEL
OG0005874	LOC6603208|XP_026845784.1|DPER	Graf|NP_996441.2|DMEL
OG0005875	LOC6592792|XP_002017823.1|DPER	sand|NP_610349.1|DMEL
OG0005876	LOC6596918|XP_026845481.1|DPER	bi|NP_001259238.1|DMEL
OG0005877	LOC6603522|XP_002028501.1|DPER	eIF5|NP_573098.1|DMEL
OG0005878	LOC6596933|XP_026845251.1|DPER	hwt|NP_001259484.1|DMEL
OG0005879	LOC6599265|XP_026848252.1|DPER	Mvb12|NP_573268.1|DMEL
OG0005880	LOC6603411|XP_002028387.2|DPER	S1P|NP_649337.2|DMEL
OG0005881	LOC6597111|XP_002022268.1|DPER	NHP2|NP_651965.1|DMEL
OG0005882	LOC6599363|XP_002024486.1|DPER	CalpC|NP_573118.2|DMEL
OG0005883	LOC6601105|XP_002026070.1|DPER	DIP2|NP_612019.2|DMEL
OG0005884	LOC6597105|XP_026845240.1|DPER	CG10584|NP_649278.1|DMEL
OG0005885	LOC6602272|XP_002027321.1|DPER	CG8833|NP_648669.1|DMEL
OG0005886	LOC6599078|XP_026849005.1|DPER	Su_z_12|NP_730465.1|DMEL
OG0005887	LOC6597109|XP_026845196.1|DPER	Helz|NP_001261848.1|DMEL
OG0005888	LOC6596149|XP_026845257.1|DPER	jim|NP_001262221.1|DMEL
OG0005889	LOC6599068|XP_026849024.1|DPER	CG10948|NP_729844.1|DMEL
OG0005890	LOC6597829|XP_026846426.1|DPER	Pop1|NP_572236.3|DMEL
OG0005891	LOC6602830|XP_002027864.2|DPER	CG18815|NP_001261719.1|DMEL
OG0005892	LOC6602797|XP_002027848.1|DPER	mtTFB1|NP_648499.1|DMEL
OG0005893	LOC6596936|XP_002022218.1|DPER	Prp31|NP_648756.1|DMEL
OG0005894	LOC6597056|XP_002022215.2|DPER	CG7011|NP_648758.1|DMEL
OG0005895	LOC6597057|XP_002022216.1|DPER	CG6878|NP_648757.1|DMEL
OG0005896	LOC6601841|XP_002026872.1|DPER	l_3_77CDf|NP_649242.1|DMEL
OG0005897	LOC6600497|XP_026847642.1|DPER	CG10738|NP_729905.2|DMEL
OG0005898	LOC6597580|XP_002022767.1|DPER	CG6227|NP_573020.2|DMEL
OG0005899	LOC6590651|XP_002016409.1|DPER	Inos|NP_477405.1|DMEL
OG0005900	LOC6589590|XP_002014563.1|DPER	Ipk2|NP_608535.1|DMEL
OG0005901	LOC6590362|XP_002015842.1|DPER	PIG-M|NP_611600.1|DMEL
OG0005902	LOC6600888|XP_002025952.2|DPER	CG8531|NP_610945.1|DMEL
OG0005903	LOC6594484|XP_002019750.2|DPER	SdhC|NP_001262472.1|DMEL
OG0005904	LOC6587803|XP_002013689.2|DPER	CG10214|NP_651184.1|DMEL
OG0005906	LOC6602341|XP_026848528.1|DPER	fz2|NP_001262037.1|DMEL
OG0005907	LOC113566489|XP_026848087.1|DPER	CG14183|NP_649172.3|DMEL
OG0005908	LOC6601866|XP_002026915.1|DPER	Arl1|NP_524098.2|DMEL
OG0005909	LOC6595773|XP_002021353.2|DPER	CG43980|NP_001262185.1|DMEL
OG0005910	LOC6590003|XP_002016053.1|DPER	Lis-1|NP_477160.1|DMEL
OG0005911	LOC6590002|XP_002016052.1|DPER	CG8441|NP_611094.1|DMEL
OG0005912	LOC6590517|XP_002016085.1|DPER	CG44242|NP_001188957.1|DMEL
OG0005913	LOC113565375|XP_026842948.1|DPER	Gclm|NP_732780.1|DMEL
OG0005914	LOC6592246|XP_002017632.2|DPER	Sox15|NP_523739.2|DMEL
OG0005915	LOC6592247|XP_002017633.1|DPER	VGAT|NP_610938.1|DMEL
OG0005916	LOC6600865|XP_002025900.1|DPER	CG34396|NP_611547.2|DMEL
OG0005917	LOC6592455|XP_002018305.1|DPER	CG7137|NP_611400.1|DMEL
OG0005918	LOC6597613|XP_002022751.1|DPER	CG10932|NP_572414.1|DMEL
OG0005919	LOC6592692|XP_002017729.2|DPER	CG30340|NP_724812.2|DMEL
OG0005920	LOC6603155|XP_002028170.1|DPER	Mlf|NP_995847.1|DMEL
OG0005921	LOC6601119|XP_002026194.1|DPER	CG2021|NP_647660.1|DMEL
OG0005922	LOC6598374|XP_026846130.1|DPER	CG14803|NP_569950.1|DMEL
OG0005923	LOC6595990|XP_002021011.1|DPER	viaf|NP_524032.2|DMEL
OG0005924	LOC6595992|XP_002021013.1|DPER	endos|NP_648684.1|DMEL
OG0005925	LOC6599066|XP_002024182.2|DPER	Ent3|NP_648608.2|DMEL
OG0005926	LOC6598160|XP_002023447.2|DPER	GIIIspla2|NP_572454.2|DMEL
OG0005927	LOC6588220|XP_026844538.1|DPER	Rab23|NP_649574.1|DMEL
OG0005928	LOC6602676|XP_026845820.1|DPER	CG15309|NP_001096936.1|DMEL
OG0005929	LOC6600507|XP_002025614.1|DPER	Oseg4|NP_647653.1|DMEL
OG0005930	LOC6600919|XP_002026047.1|DPER	CG13196|NP_610695.1|DMEL
OG0005931	LOC6601295|XP_002026333.2|DPER	Debcl|NP_788278.1|DMEL
OG0005932	LOC6593213|XP_026840798.1|DPER	Synj|NP_569729.1|DMEL
OG0005933	LOC6590861|XP_002016619.1|DPER	CG8243|NP_610424.1|DMEL
OG0005934	LOC6591208|XP_002016198.2|DPER	Spred|NP_001260979.1|DMEL
OG0005935	LOC6596189|XP_026845693.1|DPER	SPoCk|NP_001262220.1|DMEL
OG0005936	LOC6593432|XP_002019117.1|DPER	Fgop2|NP_609084.1|DMEL
OG0005937	LOC6603410|XP_026848199.1|DPER	l_3_04053|NP_649414.1|DMEL
OG0005938	LOC6590349|XP_026841957.1|DPER	CG8910|NP_611167.2|DMEL
OG0005939	LOC6598197|XP_002023532.1|DPER	mRpS25|NP_511153.1|DMEL
OG0005940	LOC6590456|XP_026842593.1|DPER	CG10082|NP_726095.2|DMEL
OG0005941	LOC6590670|XP_026842319.1|DPER	GlyT|NP_611836.2|DMEL
OG0005942	LOC113565068|XP_026841191.1|DPER	Pld|NP_001137610.1|DMEL
OG0005943	LOC6601256|XP_026842597.1|DPER	jing|NP_001097200.1|DMEL
OG0005944	LOC6601260|XP_026840699.1|DPER	Trap1|NP_477439.2|DMEL
OG0005945	LOC6592829|XP_026841888.1|DPER	CG12325|NP_610618.1|DMEL
OG0005946	LOC6590802|XP_026841300.1|DPER	CG8646|NP_610807.3|DMEL
OG0005947	LOC6601606|XP_026841036.1|DPER	Alk|NP_652600.1|DMEL
OG0005948	LOC6602377|XP_002027381.1|DPER	mRpL21|NP_649095.2|DMEL
OG0005949	LOC113566008|XP_026845472.1|DPER	Atox1|NP_001262184.1|DMEL
OG0005950	LOC6589728|XP_002015121.1|DPER	CG6201|NP_609489.1|DMEL
OG0005951	LOC6600246|XP_002025411.2|DPER	dpr6|NP_001287018.1|DMEL
OG0005952	LOC6589727|XP_026844836.1|DPER	l_2_gd1|NP_001245976.1|DMEL
OG0005953	LOC6593398|XP_002018609.1|DPER	Mpp6|NP_523609.3|DMEL
OG0005954	LOC6593402|XP_002018613.1|DPER	CG9246|NP_610095.1|DMEL
OG0005955	LOC6591951|XP_002017495.1|DPER	Son|NP_649914.1|DMEL
OG0005956	LOC6592495|XP_002018397.2|DPER	Smurf|NP_523779.1|DMEL
OG0005957	LOC6594257|XP_002019980.1|DPER	CG13625|NP_651272.1|DMEL
OG0005958	LOC6591330|XP_002016928.1|DPER	CG5913|NP_651439.2|DMEL
OG0005959	LOC6588672|XP_002014467.1|DPER	CG4537|NP_001097135.1|DMEL
OG0005960	LOC6603073|XP_002028115.1|DPER	CG7326|NP_573335.1|DMEL
OG0005961	LOC6590502|XP_002016089.1|DPER	Shark|NP_524743.2|DMEL
OG0005962	LOC6592349|XP_002018296.1|DPER	CG34199|NP_001097380.1|DMEL
OG0005963	LOC6589858|XP_002015163.2|DPER	Cog8|NP_609503.2|DMEL
OG0005964	LOC6592731|XP_002018098.1|DPER	CngB|NP_611607.2|DMEL
OG0005965	LOC6600973|XP_002026011.2|DPER	CG30010|NP_724847.2|DMEL
OG0005966	LOC6590585|XP_002016524.2|DPER	ana3|NP_610765.1|DMEL
OG0005967	LOC6593165|XP_002018179.1|DPER	RpS18|NP_476964.1|DMEL
OG0005968	LOC6593172|XP_026841225.1|DPER	Ate1|NP_001261101.1|DMEL
OG0005969	LOC6590499|XP_026841484.1|DPER	alpha-Catr|NP_726389.4|DMEL
OG0005970	LOC6600509|XP_002025616.1|DPER	CG11811|NP_648408.1|DMEL
OG0005971	LOC6592638|XP_002017859.1|DPER	mRpL53|NP_725343.1|DMEL
OG0005972	LOC6603352|XP_026848101.1|DPER	fbl|NP_524870.1|DMEL
OG0005973	LOC6599081|XP_002024214.1|DPER	Prp3|NP_649156.1|DMEL
OG0005974	LOC6595982|XP_002021048.1|DPER	eRF1|NP_001262105.1|DMEL
OG0005975	LOC6603353|XP_002028334.1|DPER	CG5498|NP_730525.2|DMEL
OG0005976	LOC6591335|XP_002016933.1|DPER	Tgs1|NP_732316.2|DMEL
OG0005977	LOC6592486|XP_002017928.1|DPER	maf-S|NP_001286639.1|DMEL
OG0005978	LOC6592396|XP_002017581.2|DPER	CG6984|NP_611187.1|DMEL
OG0005979	LOC6593256|XP_002018377.2|DPER	Spt-I|NP_610842.1|DMEL
OG0005980	LOC6589972|XP_002015608.1|DPER	CG11123|NP_610276.1|DMEL
OG0005981	LOC6598354|XP_026846118.1|DPER	CkIIbeta|NP_996415.1|DMEL
OG0005982	LOC6590650|XP_002016408.1|DPER	CG11141|NP_610282.1|DMEL
OG0005983	LOC6599103|XP_002024404.1|DPER	CG14234|NP_001356951.1|DMEL
OG0005984	LOC6600685|XP_026848627.1|DPER	wcy|NP_001259636.1|DMEL
OG0005985	LOC6602878|XP_026849654.1|DPER	CG11122|NP_572685.2|DMEL
OG0005986	LOC6597573|XP_002022790.1|DPER	Arp8|NP_573251.1|DMEL
OG0005987	LOC6599932|XP_026849226.1|DPER	l_1_G0289|NP_572621.1|DMEL
OG0005988	LOC6600928|XP_026841516.1|DPER	Sln|NP_610706.1|DMEL
OG0005989	LOC6592430|XP_002018003.2|DPER	fl_2_d|NP_523732.2|DMEL
OG0005990	LOC6590062|XP_026841285.1|DPER	Nup75|NP_611300.2|DMEL
OG0005991	LOC6590856|XP_002016614.1|DPER	Pgi|NP_523663.1|DMEL
OG0005992	LOC6601388|XP_002026524.1|DPER	hay|NP_001137931.1|DMEL
OG0005993	LOC6601386|XP_026847753.1|DPER	E_z_|NP_001261682.1|DMEL
OG0005994	LOC6603339|XP_002028323.1|DPER	M6|NP_001262166.1|DMEL
OG0005995	LOC6603349|XP_002028330.1|DPER	CG13248|NP_649219.1|DMEL
OG0005996	LOC6595742|XP_026845260.1|DPER	ORMDL|NP_730669.1|DMEL
OG0005997	LOC6602103|XP_026841850.1|DPER	Taf5|NP_476957.1|DMEL
OG0005998	LOC6596949|XP_026845497.1|DPER	CG13458|NP_648748.1|DMEL
OG0005999	LOC6599566|XP_002024673.1|DPER	Cypl|NP_523874.1|DMEL
OG0006000	LOC6592703|XP_002018506.1|DPER	Psi|NP_995862.1|DMEL
OG0006001	LOC6600300|XP_026849087.1|DPER	CG34342|NP_001097509.3|DMEL
OG0006002	LOC6590368|XP_002015618.2|DPER	Cpes|NP_477376.1|DMEL
OG0006003	LOC6597075|XP_026845341.1|DPER	mnd|NP_524074.1|DMEL
OG0006004	LOC6591701|XP_002017272.1|DPER	Hus1-like|NP_477426.1|DMEL
OG0006005	LOC6593060|XP_002018472.1|DPER	CG13220|NP_610664.1|DMEL
OG0006006	LOC6600822|XP_026841352.1|DPER	Hmg-2|NP_611553.1|DMEL
OG0006007	LOC6603145|XP_026841548.1|DPER	Ttc7|NP_652063.1|DMEL
OG0006008	LOC6589774|XP_026844022.1|DPER	CG3558|NP_001137777.1|DMEL
OG0006009	LOC6601808|XP_026848559.1|DPER	ZnT77C|NP_649233.2|DMEL
OG0006010	LOC6603327|XP_026848121.1|DPER	Wnk|NP_001262171.2|DMEL
OG0006011	LOC6601126|XP_002026055.2|DPER	NitFhit|NP_525122.1|DMEL
OG0006012	LOC6598909|XP_026847965.1|DPER	Mob2|NP_729715.2|DMEL
OG0006013	LOC6592971|XP_026841773.1|DPER	NAT1|NP_001033943.2|DMEL
OG0006014	LOC6601521|XP_002026583.1|DPER	Vps36|NP_648660.1|DMEL
OG0006015	LOC6592956|XP_002017958.1|DPER	Rpb12|NP_001097319.1|DMEL
OG0006016	LOC6590857|XP_026841331.1|DPER	lin|NP_524815.1|DMEL
OG0006017	LOC6590201|XP_002015832.1|DPER	wash|NP_610739.1|DMEL
OG0006018	LOC6601549|XP_026841904.1|DPER	CG15118|NP_611396.1|DMEL
OG0006019	LOC113565079|XP_026841310.1|DPER	CG42497|NP_001163242.1|DMEL
OG0006020	LOC6601793|XP_026848544.1|DPER	Hpd|NP_730536.1|DMEL
OG0006021	LOC6596057|XP_026845723.1|DPER	Hip1|NP_648597.2|DMEL
OG0006022	LOC6593597|XP_026843078.1|DPER	beta'COP|NP_524836.2|DMEL
OG0006023	LOC6591930|XP_002017432.1|DPER	RpL27|NP_651417.1|DMEL
OG0006024	LOC6603964|XP_026846064.1|DPER	para|NP_001259619.1|DMEL
OG0006025	LOC6591113|XP_026841028.1|DPER	Cam|NP_523710.1|DMEL
OG0006026	LOC6594866|XP_002020105.1|DPER	CG5326|NP_651060.1|DMEL
OG0006027	LOC6592644|XP_002017865.2|DPER	arr|NP_524737.2|DMEL
OG0006028	LOC6590512|XP_026840979.1|DPER	Tfb1|NP_610957.1|DMEL
OG0006029	LOC6590853|XP_002016611.1|DPER	CCT8|NP_610418.1|DMEL
OG0006030	LOC6594807|XP_002020222.1|DPER	Rpb10|NP_651280.1|DMEL
OG0006031	LOC6592199|XP_002017834.2|DPER	Drep1|NP_001260909.1|DMEL
OG0006032	LOC6597848|XP_026847028.1|DPER	CG34120|NP_001285513.1|DMEL
OG0006033	LOC6590198|XP_002015829.1|DPER	CG33964|NP_001033941.1|DMEL
OG0006034	LOC6587969|XP_002013707.2|DPER	Ir93a|NP_650924.3|DMEL
OG0006035	LOC6592098|XP_002017032.2|DPER	Pbp45|NP_650499.1|DMEL
OG0006036	LOC6589237|XP_026844879.1|DPER	CG4382|NP_609301.2|DMEL
OG0006037	LOC6590731|XP_026840585.1|DPER	mspo|NP_725407.1|DMEL
OG0006038	LOC6588424|XP_002014153.2|DPER	CG1218|NP_649589.1|DMEL
OG0006039	LOC6603143|XP_026842468.1|DPER	Ptr|NP_001246145.1|DMEL
OG0006040	LOC6592334|XP_002017854.1|DPER	CG13344|NP_610915.2|DMEL
OG0006041	LOC6599901|XP_026849171.1|DPER	cm|NP_788873.1|DMEL
OG0006042	LOC6601567|XP_026840980.1|DPER	fus|NP_524691.1|DMEL
OG0006043	LOC6598919|XP_026847849.1|DPER	Prestin|NP_649024.1|DMEL
OG0006044	LOC6596834|XP_002022015.1|DPER	TRAM|NP_726710.1|DMEL
OG0006045	LOC6601623|XP_026840978.1|DPER	SmydA-5|NP_610202.3|DMEL
OG0006046	LOC6590833|XP_002016504.1|DPER	Dark|NP_725637.1|DMEL
OG0006047	LOC6595848|XP_002021378.1|DPER	Pex1|NP_652016.1|DMEL
OG0006048	LOC6598900|XP_002024002.2|DPER	rt|NP_524025.2|DMEL
OG0006049	LOC6597307|XP_002022379.2|DPER	CG11674|NP_572948.1|DMEL
OG0006050	LOC6598685|XP_002023751.1|DPER	Gcn2|NP_001263142.1|DMEL
OG0006051	LOC6599991|XP_002025149.1|DPER	e_y_2|NP_524846.1|DMEL
OG0006052	LOC6592537|XP_026841599.1|DPER	uzip|NP_523861.1|DMEL
OG0006053	LOC6599488|XP_002024585.1|DPER	Arl5|NP_648201.1|DMEL
OG0006054	LOC6602019|XP_002027033.2|DPER	CG31998|NP_726548.1|DMEL
OG0006055	LOC6598726|XP_002023873.1|DPER	Dip-C|NP_650192.1|DMEL
OG0006056	LOC6601566|XP_002026686.1|DPER	CG8207|NP_611051.2|DMEL
OG0006057	LOC6601023|XP_026849715.1|DPER	Myo61F|NP_476934.2|DMEL
OG0006058	LOC113564931|XP_026840225.1|DPER	EndoA|NP_732383.1|DMEL
OG0006059	LOC6598954|XP_026849035.1|DPER	Atg1|NP_001163433.1|DMEL
OG0006060	LOC6598955|XP_026849036.1|DPER	CG42709|NP_648600.1|DMEL
OG0006061	LOC6598588|XP_026846356.1|DPER	fliI|NP_525097.1|DMEL
OG0006062	LOC6594146|XP_002019772.1|DPER	CG14701|NP_650057.1|DMEL
OG0006063	LOC6589221|XP_002014446.1|DPER	CG13126|NP_609330.1|DMEL
OG0006064	LOC6600894|XP_002025958.1|DPER	Opa1|NP_725369.1|DMEL
OG0006065	LOC6601202|XP_026848045.1|DPER	CG9004|NP_647717.1|DMEL
OG0006066	LOC6590654|XP_002016412.2|DPER	fa2h|NP_610279.3|DMEL
OG0006067	LOC6592470|XP_026840881.1|DPER	RyR|NP_001246211.1|DMEL
OG0006068	LOC6600741|XP_002025779.1|DPER	Zw|NP_523411.1|DMEL
OG0006069	LOC6598885|XP_002024090.2|DPER	Grd|NP_524131.1|DMEL
OG0006070	LOC6603409|XP_002028391.1|DPER	EMC10|NP_730662.2|DMEL
OG0006071	LOC6594936|XP_002020033.1|DPER	Ets98B|NP_524535.2|DMEL
OG0006072	LOC6601201|XP_002026232.1|DPER	mRpL23|NP_523889.1|DMEL
OG0006073	LOC6603276|XP_002028263.1|DPER	dpr20|NP_612066.1|DMEL
