Orthogroup	DPER.longest_only	DSEC.longest_only
OG0004539	LOC6595077|XP_002020341.1|DPER	LOC6619259|XP_032579150.1|DSEC
OG0004540	LOC6599213|XP_026848236.1|DPER	LOC6617585|XP_002041898.2|DSEC
OG0004541	LOC6589902|XP_002016386.1|DPER	LOC6609736|XP_002034393.1|DSEC
OG0004542	LOC6599960|XP_026849207.1|DPER	LOC6619786|XP_032580266.1|DSEC
OG0004543	LOC6596797|XP_026849905.1|DPER	LOC6612432|XP_032581192.1|DSEC
OG0004544	LOC6598142|XP_026846227.1|DPER	LOC6615859|XP_002040229.2|DSEC
OG0004545	LOC6587369|XP_026839909.1|DPER	LOC6607406|XP_032577900.1|DSEC
OG0004546	LOC6590102|XP_002015658.1|DPER	LOC6608968|XP_002033682.1|DSEC
OG0004547	LOC6600689|XP_026845172.1|DPER	LOC6616058|XP_002040424.1|DSEC
OG0004548	LOC6597448|XP_002022390.2|DPER	LOC6614979|XP_002039396.1|DSEC
OG0004549	LOC6600100|XP_026846708.1|DPER	LOC6615887|XP_002040257.1|DSEC
OG0004550	LOC6600415|XP_026848400.1|DPER	LOC6620197|XP_032581726.1|DSEC
OG0004551	LOC6593107|XP_002018336.1|DPER	LOC6610061|XP_002034677.1|DSEC
OG0004552	LOC6596852|XP_026845865.1|DPER	LOC6614826|XP_032580420.1|DSEC
OG0004553	LOC6602492|XP_002027520.1|DPER	LOC6604915|XP_032573649.1|DSEC
OG0004554	LOC6598404|XP_002023648.2|DPER	LOC6616194|XP_002040559.1|DSEC
OG0004555	LOC6598405|XP_002023649.1|DPER	LOC6616195|XP_032581703.1|DSEC
OG0004556	LOC6603068|XP_026847078.1|DPER	LOC6614929|XP_032580144.1|DSEC
OG0004557	LOC6597560|XP_026848951.1|DPER	LOC6612554|XP_032582668.1|DSEC
OG0004558	LOC6600187|XP_002025318.2|DPER	LOC6620346|XP_032582565.1|DSEC
OG0004559	LOC6587890|XP_002013692.1|DPER	LOC6607622|XP_002032390.1|DSEC
OG0004560	LOC113564936|XP_026840268.1|DPER	LOC116801014|XP_032574054.1|DSEC
OG0004561	LOC6588657|XP_026841857.1|DPER	LOC6606377|XP_002031182.1|DSEC
OG0004562	LOC6587732|XP_002012759.1|DPER	LOC6607479|XP_032576833.1|DSEC
OG0004563	LOC6587810|XP_002014060.2|DPER	LOC6606255|XP_032577497.1|DSEC
OG0004564	LOC6594419|XP_002019683.1|DPER	LOC6619017|XP_002043262.1|DSEC
OG0004565	LOC6588315|XP_026851131.1|DPER	LOC6606346|XP_002031151.1|DSEC
OG0004566	LOC6599229|XP_026848337.1|DPER	LOC6617568|XP_002041881.1|DSEC
OG0004567	LOC6599976|XP_026845138.1|DPER	LOC6620162|XP_032581332.1|DSEC
OG0004568	LOC6596746|XP_002021929.2|DPER	LOC6616001|XP_032580028.1|DSEC
OG0004569	LOC6591594|XP_026839905.1|DPER	LOC6613825|XP_002038294.1|DSEC
OG0004570	LOC6590737|XP_002016000.2|DPER	LOC6609413|XP_002034098.1|DSEC
OG0004571	LOC6601774|XP_026846949.1|DPER	LOC6614872|XP_002039290.1|DSEC
OG0004572	LOC6595540|XP_002020628.1|DPER	LOC6613342|XP_002037817.1|DSEC
OG0004573	LOC6588438|XP_002013854.1|DPER	LOC6613734|XP_002038204.1|DSEC
OG0004574	LOC6599251|XP_002024277.1|DPER	LOC6612320|XP_002036830.1|DSEC
OG0004575	LOC6599250|XP_026848298.1|DPER	LOC6612319|XP_032580774.1|DSEC
OG0004576	LOC6587808|XP_002013394.1|DPER	LOC6607275|XP_002032054.1|DSEC
OG0004577	LOC6588081|XP_002013153.1|DPER	LOC6606499|XP_002031300.1|DSEC
OG0004578	LOC6598209|XP_026846136.1|DPER	LOC6617638|XP_032580672.1|DSEC
OG0004579	LOC6588854|XP_026843899.1|DPER	LOC6613237|XP_032569828.1|DSEC
OG0004580	LOC6587748|XP_002014046.1|DPER	LOC6606539|XP_002031340.1|DSEC
OG0004581	LOC6587983|XP_002013728.1|DPER	LOC6606277|XP_002031082.1|DSEC
OG0004582	LOC6595059|XP_026851228.1|DPER	LOC6612927|XP_032577738.1|DSEC
OG0004583	LOC6600656|XP_002025740.1|DPER	LOC6620441|XP_032580954.1|DSEC
OG0004584	LOC6593128|XP_002018102.1|DPER	LOC6609219|XP_002033910.1|DSEC
OG0004585	LOC6595003|XP_002020460.1|DPER	LOC6612773|XP_002037274.1|DSEC
OG0004586	LOC6599098|XP_002024423.1|DPER	LOC6612453|XP_002036961.1|DSEC
OG0004587	LOC6595097|XP_002020375.1|DPER	LOC6612955|XP_002037447.1|DSEC
OG0004588	LOC6595095|XP_002020373.1|DPER	LOC6612957|XP_002037449.1|DSEC
OG0004589	LOC6600193|XP_026846676.1|DPER	LOC6620341|XP_032581564.1|DSEC
OG0004590	LOC6587899|XP_026840204.1|DPER	LOC6612743|XP_032576180.1|DSEC
OG0004591	LOC6587818|XP_002012829.2|DPER	LOC6612738|XP_002037241.1|DSEC
OG0004592	LOC6599304|XP_002024233.1|DPER	LOC6618523|XP_002042783.1|DSEC
OG0004593	LOC6598304|XP_002023506.1|DPER	LOC6620297|XP_002044500.2|DSEC
OG0004594	LOC6602664|XP_002027704.2|DPER	LOC6619825|XP_032580855.1|DSEC
OG0004595	LOC6597618|XP_002022756.1|DPER	LOC6620480|XP_002044689.1|DSEC
OG0004596	LOC6598141|XP_002023478.2|DPER	LOC6615857|XP_032582084.1|DSEC
OG0004597	LOC6597569|XP_002022786.1|DPER	LOC6614791|XP_002039210.1|DSEC
OG0004598	LOC6601924|XP_026848762.1|DPER	LOC6605989|XP_032574053.1|DSEC
OG0004599	LOC6588900|XP_002014985.1|DPER	LOC6613255|XP_032576155.1|DSEC
OG0004600	LOC6600350|XP_002025509.2|DPER	LOC6619902|XP_002044114.1|DSEC
OG0004601	LOC6600339|XP_026848424.1|DPER	LOC6619910|XP_032581237.1|DSEC
OG0004602	LOC6597216|XP_026846422.1|DPER	LOC6617525|XP_002041840.1|DSEC
OG0004603	LOC6589589|XP_002014562.1|DPER	LOC6617276|XP_002041603.1|DSEC
OG0004604	LOC6598247|XP_002023417.2|DPER	LOC6619783|XP_032580269.1|DSEC
OG0004605	LOC6597687|XP_026846433.1|DPER	LOC6617457|XP_032581007.1|DSEC
OG0004606	LOC6594623|XP_002019469.2|DPER	LOC6619027|XP_002043272.1|DSEC
OG0004607	LOC6599986|XP_026849152.1|DPER	LOC6612567|XP_002037072.2|DSEC
OG0004608	LOC6599115|XP_026849249.1|DPER	LOC6617958|XP_032580075.1|DSEC
OG0004609	LOC6599351|XP_002024474.1|DPER	LOC6617931|XP_032581027.1|DSEC
OG0004610	LOC6595328|XP_026844017.1|DPER	LOC6612890|XP_002037382.1|DSEC
OG0004611	LOC6594783|XP_002020537.1|DPER	LOC6612867|XP_032576621.1|DSEC
OG0004612	LOC6594782|XP_026843346.1|DPER	LOC6612868|XP_002037360.1|DSEC
OG0004613	LOC6587987|XP_002013726.1|DPER	LOC6606275|XP_002031080.1|DSEC
OG0004614	LOC6602687|XP_002027697.1|DPER	LOC6618438|XP_002042708.2|DSEC
OG0004615	LOC113566686|XP_026849215.1|DPER	LOC6612562|XP_032580369.1|DSEC
OG0004616	LOC6599954|XP_002025031.1|DPER	LOC6619775|XP_002043988.2|DSEC
OG0004617	LOC6589115|XP_002015234.1|DPER	LOC6618196|XP_002042471.1|DSEC
OG0004618	LOC6594880|XP_002019999.1|DPER	LOC6607462|XP_032579598.1|DSEC
OG0004619	LOC6588651|XP_002013219.2|DPER	LOC6607371|XP_002032144.1|DSEC
OG0004620	LOC6588097|XP_002012857.1|DPER	LOC116800176|XP_032579299.1|DSEC
OG0004621	LOC6594312|XP_002019355.1|DPER	LOC6606761|XP_002031558.1|DSEC
OG0004622	LOC6588261|XP_026839973.1|DPER	LOC6613770|XP_032577612.1|DSEC
OG0004623	LOC6595134|XP_002020300.1|DPER	LOC6612728|XP_002037231.1|DSEC
OG0004624	LOC6592050|XP_002017163.1|DPER	LOC6613961|XP_002038425.1|DSEC
OG0004625	LOC6600398|XP_026848396.1|DPER	LOC6619593|XP_032580206.1|DSEC
OG0004626	LOC6602761|XP_026847720.1|DPER	LOC6615891|XP_032581355.1|DSEC
OG0004627	LOC6601879|XP_026849383.1|DPER	LOC6610720|XP_032575952.1|DSEC
OG0004628	LOC6596760|XP_002021913.1|DPER	LOC6616024|XP_032581724.1|DSEC
OG0004629	LOC6588312|XP_002012909.1|DPER	LOC6606361|XP_032577680.1|DSEC
OG0004630	LOC6595297|XP_002020512.2|DPER	LOC6612768|XP_032579397.1|DSEC
OG0004632	LOC6588512|XP_026840172.1|DPER	LOC6613748|XP_002038218.1|DSEC
OG0004633	LOC6595131|XP_002020297.2|DPER	LOC6612725|XP_032578156.1|DSEC
OG0004634	LOC6595160|XP_002020287.1|DPER	LOC6612714|XP_002037217.1|DSEC
OG0004635	LOC6597911|XP_026846990.1|DPER	LOC6617473|XP_032582305.1|DSEC
OG0004636	LOC6598261|XP_002023319.2|DPER	LOC6614927|XP_032582375.1|DSEC
OG0004637	LOC6603583|XP_026846689.1|DPER	LOC6620586|XP_032582230.1|DSEC
OG0004638	LOC6597458|XP_026849292.1|DPER	LOC6614935|XP_002039352.1|DSEC
OG0004639	LOC6587334|XP_002013012.1|DPER	LOC6617129|XP_002041456.1|DSEC
OG0004640	LOC6587326|XP_026850733.1|DPER	LOC6617127|XP_032577837.1|DSEC
OG0004641	LOC6600201|XP_002025301.2|DPER	LOC6618652|XP_002042911.1|DSEC
OG0004642	LOC6603582|XP_002028560.1|DPER	LOC6605071|XP_002029912.1|DSEC
OG0004643	LOC6591792|XP_002017392.1|DPER	LOC6607188|XP_002031972.1|DSEC
OG0004644	LOC6597666|XP_002022843.1|DPER	LOC6614989|XP_002039406.1|DSEC
OG0004645	LOC6588977|XP_002014569.1|DPER	LOC6617270|XP_002041597.1|DSEC
OG0004646	LOC6594742|XP_002020394.1|DPER	LOC6612940|XP_002037432.1|DSEC
OG0004647	LOC6597585|XP_002022772.2|DPER	LOC6620362|XP_002044570.1|DSEC
OG0004648	LOC6601734|XP_002026792.2|DPER	LOC6614889|XP_002039306.1|DSEC
OG0004649	LOC6600056|XP_002025071.2|DPER	LOC6619583|XP_032580948.1|DSEC
OG0004650	LOC6588804|XP_002015125.1|DPER	LOC6612126|XP_002036643.1|DSEC
OG0004651	LOC6594851|XP_002020059.2|DPER	LOC6616737|XP_002041074.2|DSEC
OG0004652	LOC6588290|XP_002012970.1|DPER	LOC6618733|XP_032578327.1|DSEC
OG0004653	LOC6595838|XP_002021427.1|DPER	LOC6616524|XP_002040883.1|DSEC
OG0004654	LOC6589161|XP_002014892.1|DPER	LOC6613055|XP_002037538.1|DSEC
OG0004655	LOC6587252|XP_002013551.2|DPER	LOC6607644|XP_002032409.1|DSEC
OG0004656	LOC6601749|XP_026846947.1|DPER	LOC6614855|XP_002039273.1|DSEC
OG0004657	LOC6594296|XP_002019944.1|DPER	LOC6620063|XP_002044275.1|DSEC
OG0004658	LOC6588203|XP_002012882.1|DPER	LOC6606964|XP_002031757.1|DSEC
OG0004659	LOC6594860|XP_002020068.1|DPER	LOC6607568|XP_002032337.1|DSEC
OG0004660	LOC6587403|XP_002013492.1|DPER	LOC6607404|XP_002032177.1|DSEC
OG0004661	LOC6587520|XP_002013073.1|DPER	LOC116801429|XP_032576780.1|DSEC
OG0004662	LOC6591840|XP_002017208.2|DPER	LOC6616869|XP_002041205.1|DSEC
OG0004663	LOC6597510|XP_002022658.1|DPER	LOC6612410|XP_032582436.1|DSEC
OG0004664	LOC6597529|XP_026849285.1|DPER	LOC6612409|XP_032582009.1|DSEC
OG0004665	LOC6597559|XP_002022808.2|DPER	LOC6612555|XP_032581868.1|DSEC
OG0004666	LOC6588207|XP_002013743.1|DPER	LOC6607042|XP_002031830.1|DSEC
OG0004667	LOC6588123|XP_002013748.1|DPER	LOC6607036|XP_002031825.1|DSEC
OG0004668	LOC6597577|XP_026848921.1|DPER	LOC6620368|XP_032582213.1|DSEC
OG0004669	LOC6593429|XP_002019114.1|DPER	LOC6611463|XP_002036005.1|DSEC
OG0004670	LOC6591719|XP_002017412.1|DPER	LOC6616980|XP_002041308.1|DSEC
OG0004671	LOC6598707|XP_002023886.2|DPER	LOC116801410|XP_032576562.1|DSEC, LOC6606655|XP_002031455.1|DSEC
OG0004672	LOC6588416|XP_002013939.2|DPER	LOC6606373|XP_032579302.1|DSEC
OG0004673	LOC6587519|XP_002013531.1|DPER	LOC6619529|XP_002043744.1|DSEC
OG0004674	LOC6595192|XP_026841641.1|DPER	LOC6618697|XP_032577728.1|DSEC
OG0004675	LOC6595120|XP_026851037.1|DPER	LOC6621686|XP_032578976.1|DSEC
OG0004676	LOC6587776|XP_002013278.1|DPER	LOC6614060|XP_002038514.2|DSEC
OG0004677	LOC6588452|XP_026846348.1|DPER	LOC6607669|XP_032577661.1|DSEC
OG0004678	LOC6588451|XP_002013462.1|DPER	LOC6607668|XP_002032433.1|DSEC
OG0004679	LOC6604379|XP_002029282.2|DPER	LOC6620507|XP_032578097.1|DSEC
OG0004680	LOC6587605|XP_026840607.1|DPER	LOC6616766|XP_032578349.1|DSEC
OG0004681	LOC6587562|XP_002013535.1|DPER	LOC6607268|XP_002032047.1|DSEC
OG0004682	LOC6595509|XP_002020614.2|DPER	LOC6613352|XP_002037826.1|DSEC
OG0004683	LOC6587576|XP_002013900.1|DPER	LOC6606575|XP_002031376.2|DSEC
OG0004684	LOC6588082|XP_002013754.2|DPER	LOC6607031|XP_002031820.1|DSEC
OG0004685	LOC6594984|XP_026840058.1|DPER	LOC6612697|XP_032576840.1|DSEC
OG0004686	LOC6594009|XP_002019631.1|DPER	LOC6607175|XP_002031961.1|DSEC
OG0004687	LOC6594987|XP_026844885.1|DPER	LOC6612702|XP_032578078.1|DSEC
OG0004688	LOC6594045|XP_026850301.1|DPER	LOC6606937|XP_002031731.1|DSEC
OG0004689	LOC6594995|XP_002020161.1|DPER	LOC6607603|XP_002032371.1|DSEC
OG0004690	LOC6591745|XP_026840468.1|DPER	LOC6614139|XP_002038592.1|DSEC
OG0004691	LOC6587772|XP_026851049.1|DPER	LOC6612651|XP_002037155.1|DSEC
OG0004692	LOC6587769|XP_026848896.1|DPER	LOC6607631|XP_032577650.1|DSEC
OG0004693	LOC6587747|XP_026840273.1|DPER	LOC6607633|XP_002032401.1|DSEC
OG0004694	LOC6591408|XP_026849814.1|DPER	LOC6619664|XP_032579577.1|DSEC
OG0004695	LOC6595122|XP_026850738.1|DPER	LOC6618691|XP_032578960.1|DSEC
OG0004696	LOC6587938|XP_002013705.1|DPER	LOC6619203|XP_032577932.1|DSEC
OG0004697	LOC6604248|XP_026846745.1|DPER, LOC6604475|XP_026846746.1|DPER	LOC6620013|XP_002044225.1|DSEC
OG0004698	LOC6600026|XP_026849211.1|DPER	LOC6617993|XP_002042301.1|DSEC
OG0004699	LOC113566459|XP_026847904.1|DPER	LOC6606939|XP_032578108.1|DSEC
OG0004700	LOC6594381|XP_026850774.1|DPER	LOC6613806|XP_002038275.2|DSEC
OG0004701	LOC6591418|XP_002016944.1|DPER	LOC6620056|XP_002044268.1|DSEC
OG0004702	LOC6587338|XP_002013479.1|DPER	LOC6607654|XP_032576970.1|DSEC
OG0004703	LOC6595017|XP_002020170.1|DPER	LOC6607594|XP_002032362.2|DSEC
OG0004704	LOC6594803|XP_002020218.1|DPER	LOC6607793|XP_002032551.1|DSEC
OG0004705	LOC6598787|XP_002023898.1|DPER	LOC6607064|XP_002031852.1|DSEC
OG0004706	LOC6599485|XP_002024605.1|DPER	LOC6604830|XP_002029675.1|DSEC
OG0004707	LOC113565487|XP_026843446.1|DPER	LOC6611458|XP_002036000.2|DSEC
OG0004708	LOC6594161|XP_002019570.1|DPER	LOC6614301|XP_002038741.1|DSEC
OG0004709	LOC6587830|XP_026850860.1|DPER	LOC6607334|XP_002032107.1|DSEC
OG0004710	LOC6587485|XP_026840308.1|DPER	LOC6606407|XP_032576380.1|DSEC
OG0004711	LOC6598656|XP_026840067.1|DPER	LOC6617096|XP_002041423.1|DSEC
OG0004712	LOC6587673|XP_002013160.1|DPER	LOC6606507|XP_002031308.1|DSEC
OG0004713	LOC6587597|XP_002013432.1|DPER	LOC6607694|XP_032579243.1|DSEC
OG0004714	LOC113564958|XP_026840524.1|DPER	LOC116801484|XP_032577291.1|DSEC
OG0004715	LOC6598115|XP_002023271.1|DPER	LOC6611266|XP_002035821.1|DSEC
OG0004716	LOC6588513|XP_026851088.1|DPER	LOC6607683|XP_032578942.1|DSEC
OG0004717	LOC6602852|XP_026845936.1|DPER	LOC6617517|XP_002041833.2|DSEC
OG0004718	LOC6589035|XP_002015082.1|DPER	LOC6613239|XP_002037716.2|DSEC
OG0004719	LOC6595171|XP_026840217.1|DPER	LOC6612915|XP_032576898.1|DSEC
OG0004720	LOC6588492|XP_002013474.1|DPER	LOC6607659|XP_002032424.1|DSEC
OG0004721	LOC6588154|XP_026846274.1|DPER	LOC6618730|XP_002042988.1|DSEC
OG0004722	LOC6595236|XP_026849720.1|DPER	LOC6612683|XP_032577869.1|DSEC
OG0004723	LOC6597337|XP_002022525.1|DPER	LOC6615096|XP_032580569.1|DSEC
OG0004724	LOC6588638|XP_002013969.2|DPER	LOC6613722|XP_002038192.1|DSEC
OG0004725	LOC6598655|XP_026846580.1|DPER	LOC6617098|XP_032577110.1|DSEC
OG0004726	LOC6595125|XP_026847032.1|DPER	LOC6618688|XP_032576644.1|DSEC
OG0004727	LOC6595104|XP_026840119.1|DPER	LOC6607585|XP_032577819.1|DSEC
OG0004728	LOC6598712|XP_002023891.1|DPER	LOC6606652|XP_002031452.1|DSEC
OG0004729	LOC6598440|XP_002023567.1|DPER	LOC6618460|XP_002042730.1|DSEC
OG0004730	LOC6593525|XP_002018750.1|DPER	LOC6611430|XP_002035974.1|DSEC
OG0004731	LOC6588129|XP_002013370.1|DPER	LOC6620701|XP_002044906.1|DSEC
OG0004732	LOC6587271|XP_002012904.1|DPER	LOC6606985|XP_002031777.1|DSEC
OG0004733	LOC6588218|XP_002012903.1|DPER	LOC6616780|XP_002041117.1|DSEC
OG0004734	LOC6587869|XP_002012811.1|DPER	LOC6607355|XP_002032128.2|DSEC
OG0004735	LOC6587377|XP_026850874.1|DPER	LOC6619539|XP_032578596.1|DSEC
OG0004736	LOC6587572|XP_026840144.1|DPER	LOC6612616|XP_032578710.1|DSEC
OG0004737	LOC6594582|XP_002019287.1|DPER	LOC6613814|XP_002038283.1|DSEC
OG0004738	LOC6594586|XP_002019286.2|DPER	LOC6613815|XP_032577708.1|DSEC
OG0004739	LOC6587778|XP_002013696.1|DPER	LOC6607618|XP_002032386.1|DSEC
OG0004740	LOC6594862|XP_002020070.1|DPER	LOC6619619|XP_002043834.1|DSEC
OG0004741	LOC6588426|XP_026840530.1|DPER	LOC6613721|XP_002038191.1|DSEC
OG0004742	LOC6602028|XP_026846776.1|DPER	LOC6619481|XP_032579955.1|DSEC
OG0004743	LOC6594942|XP_002020311.1|DPER	LOC6620512|XP_002044716.1|DSEC
OG0004744	LOC6596612|XP_002021608.2|DPER	LOC6611344|XP_002035890.1|DSEC
OG0004745	LOC6591366|XP_026843723.1|DPER	LOC6613897|XP_032576187.1|DSEC
OG0004746	LOC6594407|XP_026842633.1|DPER	LOC6606759|XP_002031556.1|DSEC
OG0004747	LOC6594408|XP_026842644.1|DPER	LOC6606760|XP_032576959.1|DSEC
OG0004748	LOC6594405|XP_026840213.1|DPER	LOC6606757|XP_032576951.1|DSEC
OG0004749	LOC6598690|XP_026840220.1|DPER, LOC113565962|XP_026845195.1|DPER	LOC6619239|XP_002043458.2|DSEC
OG0004750	LOC6588608|XP_002013217.1|DPER	LOC6607369|XP_032578103.1|DSEC
OG0004751	LOC6594816|XP_002020011.2|DPER	LOC6606269|XP_002031074.1|DSEC
OG0004752	LOC6588443|XP_002012995.1|DPER	LOC6617109|XP_032579186.1|DSEC
OG0004753	LOC6587343|XP_002014024.1|DPER	LOC6607828|XP_002032586.1|DSEC
OG0004754	LOC6588485|XP_002012968.1|DPER	LOC6618735|XP_002042993.1|DSEC
OG0004755	LOC6594964|XP_002020332.1|DPER	LOC6619251|XP_002043469.1|DSEC
OG0004756	LOC6595068|XP_002020333.1|DPER	LOC6619252|XP_002043470.1|DSEC
OG0004757	LOC6587509|XP_026845255.1|DPER	LOC6606589|XP_032578789.1|DSEC
OG0004758	LOC6594085|XP_026850334.1|DPER	LOC6616665|XP_032577628.1|DSEC
OG0004759	LOC6587333|XP_026841670.1|DPER	LOC6607305|XP_032576322.1|DSEC
OG0004760	LOC6587756|XP_002013675.1|DPER	LOC6606413|XP_002031217.1|DSEC
OG0004761	LOC6592092|XP_026843350.1|DPER	LOC6616797|XP_002041134.1|DSEC
OG0004762	LOC6593971|XP_002018956.1|DPER	LOC6611405|XP_002035949.1|DSEC
OG0004763	LOC6588442|XP_002013812.1|DPER	LOC6613765|XP_002038234.1|DSEC
OG0004764	LOC6588643|XP_002013618.1|DPER	LOC6606438|XP_002031242.1|DSEC
OG0004765	LOC6595275|XP_002020214.2|DPER	LOC6607797|XP_032577179.1|DSEC
OG0004766	LOC6595196|XP_002020231.1|DPER	LOC6607780|XP_002032539.1|DSEC
OG0004767	LOC6592090|XP_002017534.1|DPER	LOC6613831|XP_002038300.1|DSEC
OG0004768	LOC6592088|XP_026850725.1|DPER	LOC6613832|XP_002038301.1|DSEC
OG0004769	LOC6588685|XP_002015213.1|DPER	LOC6618223|XP_002042498.1|DSEC
OG0004770	LOC6594302|XP_002019800.1|DPER	LOC6616655|XP_002041012.1|DSEC
OG0004771	LOC6594796|XP_002020477.2|DPER	LOC6612787|XP_002037288.1|DSEC
OG0004772	LOC6587550|XP_002013532.1|DPER	LOC6607271|XP_002032050.1|DSEC
OG0004773	LOC6598846|XP_002023964.1|DPER	LOC6619219|XP_002043438.1|DSEC
OG0004774	LOC6598849|XP_026848064.1|DPER	LOC6619216|XP_032579616.1|DSEC
OG0004775	LOC6588161|XP_002013374.1|DPER, LOC113565370|XP_026842923.1|DPER	LOC6613704|XP_002038174.1|DSEC
OG0004776	LOC6590883|XP_002015551.1|DPER	LOC6607925|XP_002032675.2|DSEC
OG0004777	LOC6591323|XP_002016796.1|DPER	LOC6620136|XP_002044348.1|DSEC
OG0004778	LOC6598024|XP_002023216.1|DPER	LOC6611209|XP_002035765.1|DSEC
OG0004779	LOC6587837|XP_026847038.1|DPER	LOC6607624|XP_032576479.1|DSEC
OG0004780	LOC6596308|XP_002021478.1|DPER	LOC6613208|XP_002037688.1|DSEC
OG0004781	LOC6594945|XP_026851281.1|DPER	LOC6606647|XP_032578915.1|DSEC
OG0004782	LOC6588401|XP_002013472.1|DPER	LOC6607662|XP_032576822.1|DSEC
OG0004783	LOC6597309|XP_026846588.1|DPER	LOC6618512|XP_032580027.1|DSEC
OG0004784	LOC6587835|XP_002013312.1|DPER	LOC6614096|XP_002038550.1|DSEC
OG0004785	LOC6587240|XP_002013298.1|DPER	LOC6614081|XP_002038535.1|DSEC
OG0004786	LOC6587840|XP_002013296.1|DPER	LOC6614079|XP_032577886.1|DSEC
OG0004787	LOC6587857|XP_002013294.1|DPER	LOC6614077|XP_002038531.2|DSEC
OG0004788	LOC6587738|XP_026839897.1|DPER	LOC6614076|XP_032577974.1|DSEC
OG0004789	LOC6587762|XP_002013292.1|DPER	LOC6614075|XP_002038529.1|DSEC
OG0004790	LOC6587407|XP_026846518.1|DPER	LOC6617049|XP_002041377.2|DSEC
OG0004791	LOC6598666|XP_002023754.1|DPER	LOC6612984|XP_032578309.1|DSEC
OG0004792	LOC6588038|XP_002012841.1|DPER	LOC6620506|XP_002044710.1|DSEC
OG0004793	LOC6588667|XP_026851118.1|DPER	LOC6612750|XP_032576179.1|DSEC
OG0004794	LOC6587995|XP_002013151.1|DPER	LOC6606497|XP_002031298.1|DSEC
OG0004795	LOC6587521|XP_002013916.1|DPER	LOC6621454|XP_032576631.1|DSEC
OG0004796	LOC6588194|XP_026840321.1|DPER	LOC6606619|XP_032578852.1|DSEC
OG0004797	LOC6587660|XP_002012785.2|DPER	LOC6607331|XP_032578550.1|DSEC
OG0004798	LOC6587446|XP_002013042.1|DPER	LOC6612662|XP_002037166.1|DSEC
OG0004799	LOC6587280|XP_002013659.1|DPER	LOC6607318|XP_002032092.1|DSEC
OG0004800	LOC6588185|XP_026843609.1|DPER	LOC6606447|XP_032577736.1|DSEC
OG0004801	LOC6594671|XP_026850228.1|DPER	LOC6619681|XP_002043896.1|DSEC
OG0004802	LOC6598840|XP_026847919.1|DPER	LOC6619226|XP_002043445.1|DSEC
OG0004803	LOC6595258|XP_026840375.1|DPER	LOC6618781|XP_032577251.1|DSEC
OG0004804	LOC6592087|XP_002017531.1|DPER	LOC6613830|XP_032579108.1|DSEC
OG0004805	LOC6595205|XP_026850482.1|DPER	LOC6621926|XP_032577266.1|DSEC
OG0004806	LOC6600774|XP_026845168.1|DPER	LOC6618655|XP_002042914.1|DSEC
OG0004807	LOC6591420|XP_002016777.2|DPER	LOC6619647|XP_032576171.1|DSEC
OG0004808	LOC6598643|XP_002023824.1|DPER	LOC6607006|XP_002031795.1|DSEC
OG0004809	LOC6588028|XP_002013699.1|DPER	LOC6619208|XP_002043429.2|DSEC
OG0004810	LOC6598852|XP_002023970.2|DPER	LOC6619214|XP_002043433.1|DSEC
OG0004811	LOC6601922|XP_026848540.1|DPER	LOC6616304|XP_032573980.1|DSEC
OG0004812	LOC6595143|XP_026847762.1|DPER	LOC6607111|XP_032576879.1|DSEC
OG0004813	LOC6587613|XP_002013550.1|DPER	LOC6607643|XP_002032408.1|DSEC
OG0004814	LOC6588124|XP_002013761.1|DPER	LOC6607027|XP_002031816.1|DSEC
OG0004815	LOC6603082|XP_026847113.1|DPER	LOC6612301|XP_032582443.1|DSEC
OG0004816	LOC6597261|XP_002022455.1|DPER	LOC6619846|XP_002044059.2|DSEC
OG0004817	LOC6597262|XP_002022456.1|DPER	LOC6619843|XP_002044056.2|DSEC
OG0004818	LOC6588094|XP_002013393.1|DPER	LOC6607274|XP_002032053.1|DSEC
OG0004819	LOC6595086|XP_002020148.1|DPER	LOC6607528|XP_002032297.1|DSEC
OG0004820	LOC6598640|XP_002023821.1|DPER	LOC6607003|XP_002031792.1|DSEC
OG0004821	LOC6594794|XP_026848368.1|DPER	LOC6612785|XP_032577453.1|DSEC
OG0004822	LOC6587467|XP_026843220.1|DPER	LOC6606404|XP_032579469.1|DSEC
OG0004823	LOC6587175|XP_026840455.1|DPER	LOC6606494|XP_032578876.1|DSEC
OG0004824	LOC6587410|XP_002014013.1|DPER	LOC6606493|XP_002031294.1|DSEC
OG0004825	LOC6602025|XP_026846763.1|DPER	LOC6619479|XP_032579983.1|DSEC
OG0004826	LOC6587592|XP_002013263.2|DPER	LOC6614043|XP_002038497.1|DSEC
OG0004827	LOC6594584|XP_026850831.1|DPER	LOC6613812|XP_002038281.1|DSEC
OG0004828	LOC6587864|XP_002013688.1|DPER	LOC6607626|XP_002032394.1|DSEC
OG0004829	LOC6588173|XP_002013438.1|DPER	LOC6607689|XP_002032453.1|DSEC
OG0004830	LOC6598719|XP_026840122.1|DPER	LOC6621052|XP_032577184.1|DSEC, LOC6621486|XP_032578751.1|DSEC
OG0004831	LOC6601471|XP_002026438.2|DPER	LOC6610969|XP_002035526.1|DSEC
OG0004832	LOC6594952|XP_002020320.1|DPER	LOC6606640|XP_002031441.1|DSEC
OG0004833	LOC6592060|XP_002017447.1|DPER	LOC6613972|XP_002038436.1|DSEC
OG0004834	LOC6595087|XP_002020149.1|DPER	LOC6607616|XP_002032384.1|DSEC
