Orthogroup	DPER.longest_only	DSIM.longest_only
OG0004204	LOC6602357|XP_002027436.1|DPER	LOC6738711|XP_002085512.1|DSIM
OG0004205	LOC6596996|XP_002022243.2|DPER	LOC6738099|XP_002084913.1|DSIM
OG0004206	LOC6594412|XP_002019676.1|DPER	LOC6727383|XP_016033919.1|DSIM
OG0004207	LOC6594413|XP_002019677.1|DPER	LOC6727384|XP_002102769.1|DSIM
OG0004208	LOC6594125|XP_026842880.1|DPER	LOC6728506|XP_016035144.1|DSIM
OG0004209	LOC6595273|XP_026850017.1|DPER	LOC6729462|XP_016036136.1|DSIM
OG0004210	LOC6598798|XP_002023909.1|DPER	LOC6727212|XP_002102604.2|DSIM
OG0004211	LOC6589152|XP_002014759.1|DPER	LOC27208509|XP_016023038.1|DSIM
OG0004212	LOC6592147|XP_002017283.1|DPER	LOC6728783|XP_016035463.1|DSIM
OG0004213	LOC6594283|XP_002019609.2|DPER	LOC6728872|XP_016035566.1|DSIM
OG0004214	LOC6600815|XP_002025882.1|DPER	LOC6735501|XP_002082440.1|DSIM
OG0004215	LOC6601561|XP_026842008.1|DPER	LOC6734645|XP_002081652.2|DSIM
OG0004216	LOC6601974|XP_026849616.1|DPER	LOC6738046|XP_016031871.1|DSIM
OG0004217	LOC6600334|XP_002025343.2|DPER	LOC6736869|XP_016030518.1|DSIM
OG0004218	LOC6597565|XP_002022782.1|DPER	LOC6726302|XP_002107263.2|DSIM
OG0004219	LOC6594559|XP_002019578.1|DPER	LOC6728898|XP_002104231.1|DSIM
OG0004220	LOC6591900|XP_026840390.1|DPER	LOC6727891|XP_039150686.1|DSIM
OG0004221	LOC6594543|XP_002019373.1|DPER	LOC6727230|XP_002102622.1|DSIM
OG0004222	LOC6591871|XP_026851159.1|DPER	LOC6728445|XP_016035054.1|DSIM
OG0004223	LOC6591874|XP_026851151.1|DPER	LOC6728441|XP_016035047.2|DSIM
OG0004224	LOC6592051|XP_002017164.1|DPER	LOC6726822|XP_016033327.1|DSIM
OG0004225	LOC6598570|XP_002023633.2|DPER	LOC6725191|XP_002106215.1|DSIM
OG0004226	LOC6592028|XP_026850988.1|DPER	LOC6727823|XP_016034410.1|DSIM
OG0004227	LOC6594176|XP_026850517.1|DPER	LOC6727870|XP_016034450.1|DSIM
OG0004228	LOC6594175|XP_002019445.1|DPER	LOC6727869|XP_002103224.1|DSIM
OG0004229	LOC6603159|XP_026842545.1|DPER	LOC6734669|XP_016027857.1|DSIM
OG0004230	LOC6599120|XP_026849266.1|DPER	LOC6725409|XP_039152192.1|DSIM
OG0004231	LOC6601887|XP_002026936.2|DPER	LOC27208679|XP_016030357.1|DSIM
OG0004232	LOC6601891|XP_026849388.1|DPER	LOC6736734|XP_016030359.1|DSIM
OG0004233	LOC6601892|XP_026849386.1|DPER	LOC6736735|XP_016030360.1|DSIM
OG0004234	LOC6601900|XP_002026949.2|DPER	LOC6736747|XP_002083603.1|DSIM
OG0004235	LOC6599945|XP_002025135.2|DPER	LOC6739957|XP_016037888.1|DSIM
OG0004236	LOC6594184|XP_002019815.1|DPER	LOC6727594|XP_002102973.1|DSIM
OG0004237	LOC6594119|XP_026851013.1|DPER	LOC6727111|XP_016033588.1|DSIM
OG0004238	LOC6594245|XP_002019775.1|DPER	LOC6727637|XP_002103014.1|DSIM
OG0004239	LOC6594536|XP_026845705.1|DPER	LOC6727223|XP_002102615.1|DSIM
OG0004240	LOC6591814|XP_002017235.1|DPER	LOC6726775|XP_002102183.2|DSIM
OG0004241	LOC6591491|XP_026849970.1|DPER	LOC6728862|XP_016035546.1|DSIM
OG0004242	LOC6594694|XP_002019621.1|DPER	LOC6728845|XP_016035528.1|DSIM
OG0004243	LOC6599499|XP_002024719.1|DPER	LOC6736858|XP_002083714.1|DSIM
OG0004244	LOC6594181|XP_002019812.1|DPER	LOC6727600|XP_002102979.2|DSIM
OG0004245	LOC6601020|XP_002026142.1|DPER	LOC6736316|XP_002083200.1|DSIM
OG0004246	LOC6598859|XP_026847767.1|DPER	LOC6737684|XP_016031445.1|DSIM
OG0004247	LOC6600135|XP_002025252.1|DPER	LOC6724943|XP_002105980.1|DSIM
OG0004248	LOC6593241|XP_002018362.1|DPER	LOC6735395|XP_002082342.1|DSIM
OG0004249	LOC6601053|XP_002026108.1|DPER	LOC6736200|XP_016029631.1|DSIM
OG0004250	LOC6593586|XP_002018877.2|DPER	LOC6732195|XP_002079324.1|DSIM
OG0004251	LOC6602753|XP_026847723.1|DPER	LOC6724787|XP_002105829.1|DSIM
OG0004252	LOC6592144|XP_002017280.2|DPER	LOC120285045|XP_039151396.1|DSIM
OG0004253	LOC6594341|XP_026850566.1|DPER	LOC6728880|XP_002104213.2|DSIM
OG0004254	LOC6602895|XP_002027918.1|DPER	LOC6740240|XP_016040063.2|DSIM
OG0004256	LOC6601625|XP_026842585.1|DPER	LOC6734797|XP_016027998.1|DSIM
OG0004257	LOC6595011|XP_002020468.1|DPER	LOC6730140|XP_002105431.1|DSIM
OG0004258	LOC6594672|XP_026850223.1|DPER	LOC6729562|XP_039150655.1|DSIM
OG0004259	LOC6601628|XP_002026631.1|DPER	LOC6734795|XP_002081798.1|DSIM
OG0004260	LOC6591958|XP_026850815.1|DPER	LOC6726723|XP_039151957.1|DSIM
OG0004261	LOC6591341|XP_026842028.1|DPER	LOC6726819|XP_016033321.1|DSIM
OG0004262	LOC6592138|XP_002016819.1|DPER	LOC6739767|XP_002076661.1|DSIM
OG0004263	LOC6594106|XP_026850370.1|DPER	LOC6727467|XP_016034061.1|DSIM
OG0004264	LOC6594159|XP_002019568.2|DPER	LOC6727137|XP_002102530.2|DSIM
OG0004265	LOC6594191|XP_002019499.1|DPER	LOC6727065|XP_002102462.1|DSIM
OG0004266	LOC6594216|XP_002019451.1|DPER	LOC6727874|XP_016034470.1|DSIM
OG0004267	LOC6594317|XP_026851274.1|DPER	LOC6728748|XP_016035420.1|DSIM
OG0004268	LOC6600936|XP_026842226.1|DPER	LOC6734041|XP_016027052.1|DSIM
OG0004269	LOC6593246|XP_002018367.1|DPER	LOC6734735|XP_002081738.2|DSIM
OG0004270	LOC113565124|XP_026841728.1|DPER	LOC27208844|XP_016026346.1|DSIM
OG0004271	LOC6590538|XP_002016407.1|DPER	LOC6734284|XP_002081313.1|DSIM
OG0004272	LOC6594578|XP_002019829.1|DPER	LOC6728527|XP_002103872.1|DSIM
OG0004273	LOC6598729|XP_002023876.1|DPER	LOC6728360|XP_002103708.1|DSIM
OG0004274	LOC6600051|XP_002025066.1|DPER	LOC6725591|XP_002106600.1|DSIM
OG0004275	LOC6599974|XP_002025163.1|DPER	LOC6725690|XP_016038950.1|DSIM
OG0004276	LOC6599853|XP_002025002.2|DPER	LOC6737196|XP_016030901.1|DSIM
OG0004277	LOC6600482|XP_002025673.1|DPER	LOC6737704|XP_016031481.1|DSIM
OG0004278	LOC6599313|XP_002024434.1|DPER	LOC6725837|XP_016039157.1|DSIM
OG0004279	LOC6589105|XP_002015038.1|DPER	LOC6730499|XP_002077680.2|DSIM
OG0004280	LOC6597508|XP_026849287.1|DPER	LOC6725157|XP_039153212.1|DSIM
OG0004281	LOC6591068|XP_002015698.1|DPER	LOC6733512|XP_002080567.2|DSIM
OG0004282	LOC6592700|XP_002018503.1|DPER	LOC6734825|XP_002081827.1|DSIM
OG0004283	LOC6592701|XP_002018504.1|DPER	LOC6734826|XP_002081828.1|DSIM
OG0004284	LOC113565576|XP_026843806.1|DPER	LOC27207169|XP_016023607.1|DSIM
OG0004285	LOC6587371|XP_002013486.1|DPER	LOC6729310|XP_002104627.1|DSIM
OG0004286	LOC6602800|XP_002027851.2|DPER	LOC6737700|XP_039149904.1|DSIM
OG0004287	LOC6602801|XP_026847791.1|DPER	LOC6737699|XP_016031472.1|DSIM
OG0004288	LOC6602826|XP_002027860.1|DPER	LOC6737692|XP_002084524.1|DSIM
OG0004289	LOC6602401|XP_026848518.1|DPER	LOC6738730|XP_016032541.1|DSIM
OG0004290	LOC6600891|XP_002025955.2|DPER	LOC6734453|XP_016027578.1|DSIM
OG0004291	LOC6590941|XP_002016174.1|DPER	LOC6734505|XP_002081524.1|DSIM
OG0004292	LOC113566606|XP_026848806.1|DPER	LOC27209382|XP_016030744.1|DSIM
OG0004293	LOC6596044|XP_002021228.1|DPER	LOC6738213|XP_016032076.1|DSIM
OG0004294	LOC6596997|XP_026845706.1|DPER	LOC6738096|XP_016031914.1|DSIM
OG0004295	LOC6596998|XP_002022245.2|DPER	LOC6738095|XP_016031910.1|DSIM
OG0004296	LOC6597001|XP_002022248.1|DPER	LOC6738093|XP_002084907.1|DSIM
OG0004297	LOC6601318|XP_002026369.1|DPER	LOC6736042|XP_039147855.1|DSIM
OG0004298	LOC6590429|XP_026842444.1|DPER	LOC6739357|XP_016026517.1|DSIM
OG0004299	LOC6592336|XP_026840869.1|DPER	LOC6734375|XP_039147679.1|DSIM
OG0004300	LOC6593243|XP_002018364.1|DPER	LOC6735397|XP_002082344.1|DSIM
OG0004301	LOC6602958|XP_002027969.2|DPER	LOC6737115|XP_002083962.2|DSIM
OG0004302	LOC6590516|XP_002016084.1|DPER	LOC6734723|XP_016027933.1|DSIM
OG0004303	LOC6593089|XP_002017722.2|DPER	LOC6733750|XP_002080794.1|DSIM
OG0004304	LOC6590026|XP_026842043.1|DPER	LOC6734937|XP_016028248.2|DSIM
OG0004305	LOC6590695|XP_026842196.1|DPER	LOC6734313|XP_039148730.1|DSIM
OG0004306	LOC6592774|XP_002018016.2|DPER	LOC27206886|XP_016027089.1|DSIM
OG0004307	LOC6602098|XP_002027143.1|DPER	LOC6734385|XP_016027509.1|DSIM
OG0004308	LOC6590492|XP_026842074.1|DPER	LOC6735973|XP_016029334.1|DSIM
OG0004309	LOC6600582|XP_002025637.1|DPER	LOC6737359|XP_016031098.1|DSIM
OG0004310	LOC6592212|XP_026840772.1|DPER	LOC6733608|XP_016026566.1|DSIM
OG0004311	LOC6596031|XP_002021030.1|DPER	LOC6738811|XP_016032616.1|DSIM
OG0004312	LOC6601338|XP_026842221.1|DPER, LOC113565094|XP_026841456.1|DPER	LOC6736020|XP_016029422.1|DSIM
OG0004313	LOC6601355|XP_026841452.1|DPER	LOC6733221|XP_016026093.1|DSIM
OG0004314	LOC6590459|XP_002015850.2|DPER	LOC6735591|XP_002082511.1|DSIM
OG0004315	LOC6601291|XP_002026363.1|DPER	LOC6736050|XP_002082951.1|DSIM
OG0004316	LOC6600972|XP_002026010.1|DPER	LOC6733781|XP_016026733.1|DSIM
OG0004317	LOC6591067|XP_026841735.1|DPER	LOC6733511|XP_016026475.1|DSIM
OG0004318	LOC6601331|XP_026841384.1|DPER	LOC6736028|XP_016029424.1|DSIM
OG0004319	LOC6590801|XP_002015425.1|DPER	LOC6734201|XP_016027234.1|DSIM
OG0004320	LOC6587370|XP_026850773.1|DPER	LOC6729098|XP_002104419.2|DSIM
OG0004321	LOC6593795|XP_002018715.1|DPER	LOC6731514|XP_002078662.1|DSIM
OG0004322	LOC6588415|XP_002013813.1|DPER	LOC6727569|XP_016034167.1|DSIM
OG0004323	LOC6599519|XP_002024647.1|DPER	LOC6736349|XP_016029819.1|DSIM
OG0004324	LOC6593667|XP_002018614.1|DPER	LOC27206493|XP_039154280.1|DSIM
OG0004325	LOC6603194|XP_002028180.1|DPER	LOC6735792|XP_002082705.1|DSIM
OG0004326	LOC6603195|XP_026842119.1|DPER	LOC6735793|XP_016029179.1|DSIM
OG0004327	LOC6603701|XP_026846747.1|DPER	LOC6726099|XP_016039573.1|DSIM
OG0004328	LOC6592427|XP_002018239.1|DPER	LOC6735899|XP_002082809.1|DSIM
OG0004329	LOC6590407|XP_026841678.1|DPER	LOC27207297|XP_016029397.1|DSIM
OG0004330	LOC6592497|XP_002018399.1|DPER	LOC6734950|XP_002081947.2|DSIM
OG0004331	LOC6600946|XP_002026017.1|DPER	LOC6733775|XP_002080819.2|DSIM
OG0004332	LOC6588671|XP_026844354.1|DPER	LOC6731684|XP_002078824.1|DSIM
OG0004333	LOC6589756|XP_002014729.1|DPER	LOC6732565|XP_002079684.1|DSIM
OG0004334	LOC6588906|XP_002014612.2|DPER	LOC6739224|XP_016023971.1|DSIM
OG0004335	LOC6600807|XP_002025978.1|DPER	LOC6733244|XP_002080307.1|DSIM
OG0004336	LOC6592348|XP_002018295.1|DPER	LOC6735359|XP_016028690.1|DSIM
OG0004337	LOC6588884|XP_002014853.1|DPER	LOC6731456|XP_002078607.1|DSIM
OG0004338	LOC6599634|XP_002024744.1|DPER	LOC6737422|XP_002084260.1|DSIM
OG0004339	LOC6590870|XP_002016162.1|DPER	LOC6734493|XP_002081512.1|DSIM
OG0004340	LOC6590300|XP_002016161.1|DPER	LOC6734492|XP_002081511.1|DSIM
OG0004341	LOC6590461|XP_002015852.1|DPER	LOC6735855|XP_002082765.1|DSIM
OG0004342	LOC6592503|XP_026841924.1|DPER	LOC6736179|XP_016029596.2|DSIM
OG0004343	LOC6592499|XP_026841925.1|DPER	LOC6736173|XP_016029592.1|DSIM
OG0004344	LOC6592538|XP_002018313.1|DPER	LOC6736170|XP_002083070.1|DSIM
OG0004345	LOC6593947|XP_002019011.1|DPER	LOC6733094|XP_016025813.1|DSIM
OG0004346	LOC6601313|XP_026842479.1|DPER	LOC6736048|XP_039148031.1|DSIM
OG0004347	LOC6601315|XP_002026367.1|DPER	LOC6736044|XP_002082946.1|DSIM
OG0004348	LOC113565251|XP_026842852.1|DPER	LOC6739505|XP_016029341.1|DSIM
OG0004349	LOC6589961|XP_026840714.1|DPER	LOC6735968|XP_016029321.1|DSIM
OG0004350	LOC6592747|XP_002017809.1|DPER	LOC6733355|XP_002080412.1|DSIM
OG0004351	LOC6592637|XP_002017858.1|DPER	LOC6734380|XP_016027498.1|DSIM
OG0004352	LOC113567472|XP_026851276.1|DPER	LOC27208387|XP_016033137.1|DSIM
OG0004353	LOC6594923|XP_002020021.1|DPER	LOC6729891|XP_016036650.1|DSIM
OG0004354	LOC6594820|XP_026842299.1|DPER	LOC6727978|XP_002103330.1|DSIM
OG0004355	LOC6591970|XP_026842405.1|DPER	LOC6726961|XP_016033450.1|DSIM
OG0004356	LOC6593255|XP_026841142.1|DPER	LOC6734266|XP_002081295.1|DSIM
OG0004357	LOC6589970|XP_026842515.1|DPER	LOC6733362|XP_016026280.1|DSIM
OG0004358	LOC6590452|XP_002016378.1|DPER	LOC6734077|XP_016027075.1|DSIM
OG0004359	LOC6592454|XP_026840948.1|DPER	LOC6735223|XP_016028540.1|DSIM
OG0004360	LOC6595816|XP_026845518.1|DPER	LOC27207351|XP_016032455.1|DSIM
OG0004361	LOC6594144|XP_002019770.1|DPER	LOC6728542|XP_002103887.1|DSIM
OG0004362	LOC6602794|XP_002027845.1|DPER	LOC6736262|XP_002083146.1|DSIM
OG0004363	LOC6599309|XP_026847162.1|DPER	LOC6725832|XP_002106828.2|DSIM
OG0004364	LOC6590531|XP_026841829.1|DPER	LOC6740725|XP_016027343.1|DSIM
OG0004365	LOC6600864|XP_002025899.1|DPER	LOC6735490|XP_039147230.1|DSIM
OG0004366	LOC6589107|XP_002015040.1|DPER	LOC6730501|XP_002077682.1|DSIM
OG0004367	LOC6603340|XP_026848058.1|DPER	LOC6738854|XP_016032672.1|DSIM
OG0004368	LOC6596169|XP_002021146.1|DPER	LOC6739161|XP_002085951.1|DSIM
OG0004369	LOC6591082|XP_026841910.1|DPER	LOC6739326|XP_016026477.1|DSIM
OG0004370	LOC6592702|XP_026840616.1|DPER	LOC6734827|XP_016028059.1|DSIM
OG0004371	LOC6596897|XP_002021858.1|DPER	LOC6740067|XP_016038839.1|DSIM
OG0004372	LOC6601320|XP_026841642.1|DPER	LOC6736039|XP_016029438.2|DSIM
OG0004373	LOC6590887|XP_002015428.1|DPER	LOC27207372|XP_016034920.1|DSIM
OG0004374	LOC6590637|XP_026841260.1|DPER	LOC6734929|XP_016028214.1|DSIM
OG0004375	LOC6602951|XP_002027962.1|DPER	LOC6737109|XP_002083956.1|DSIM
OG0004376	LOC6595748|XP_002021365.2|DPER	LOC6738784|XP_016032602.1|DSIM
OG0004377	LOC6600243|XP_002025408.1|DPER	LOC6737514|XP_002084350.1|DSIM
OG0004378	LOC6592955|XP_026841480.1|DPER	LOC6734580|XP_039148853.1|DSIM
OG0004379	LOC6600862|XP_002025897.1|DPER	LOC6735492|XP_002082431.1|DSIM
OG0004380	LOC6592213|XP_002017773.1|DPER	LOC6733607|XP_002080661.1|DSIM
OG0004381	LOC6587318|XP_002014189.2|DPER	LOC6727760|XP_016034337.1|DSIM
OG0004382	LOC6590688|XP_002015825.1|DPER	LOC6734099|XP_039148212.1|DSIM
OG0004383	LOC6591247|XP_002015790.1|DPER	LOC27208918|XP_016027545.1|DSIM
OG0004384	LOC6591245|XP_002015788.1|DPER	LOC27207294|XP_016027544.1|DSIM
OG0004385	LOC6600933|XP_002026036.1|DPER	LOC6734042|XP_002081078.1|DSIM
OG0004386	LOC6592798|XP_002017829.1|DPER	LOC6739394|XP_039147331.1|DSIM
OG0004387	LOC6602206|XP_002027214.1|DPER	LOC6737963|XP_016031709.1|DSIM
OG0004388	LOC6590682|XP_026841898.1|DPER	LOC6739423|XP_016027113.1|DSIM
OG0004389	LOC6601877|XP_026849331.1|DPER	LOC6736721|XP_016030336.1|DSIM
OG0004390	LOC6596043|XP_026845476.1|DPER	LOC6738212|XP_016032074.1|DSIM
OG0004391	LOC6590239|XP_026842233.1|DPER	LOC6735286|XP_039147235.1|DSIM
OG0004392	LOC6601867|XP_002026916.2|DPER	LOC6738219|XP_039149054.1|DSIM
OG0004393	LOC6591132|XP_002015926.2|DPER	LOC6735152|XP_016028432.1|DSIM
OG0004394	LOC6590141|XP_026842864.1|DPER	LOC6734788|XP_039147523.1|DSIM
OG0004395	LOC6592378|XP_002018000.1|DPER	LOC6734357|XP_016027432.1|DSIM
OG0004396	LOC6592906|XP_026842373.1|DPER	LOC6733186|XP_016026070.1|DSIM
OG0004397	LOC6590536|XP_002016405.1|DPER	LOC6734282|XP_016027348.1|DSIM
OG0004398	LOC6590535|XP_002016404.1|DPER	LOC6734281|XP_002081310.1|DSIM
OG0004399	LOC6593064|XP_002018287.1|DPER	LOC6734667|XP_002081674.1|DSIM
OG0004400	LOC6594563|XP_002019582.1|DPER	LOC6728894|XP_016035588.1|DSIM
OG0004401	LOC6590672|XP_002015413.1|DPER	LOC6735940|XP_002082850.1|DSIM
OG0004402	LOC6590675|XP_002015416.1|DPER	LOC6735937|XP_016029294.1|DSIM
OG0004403	LOC6590872|XP_026840908.1|DPER	LOC6734494|XP_002081513.1|DSIM
OG0004404	LOC6601552|XP_026841153.1|DPER	LOC6733194|XP_016026079.1|DSIM
OG0004405	LOC6596038|XP_026845628.1|DPER	LOC6738819|XP_016032633.1|DSIM
OG0004406	LOC6600612|XP_026847657.1|DPER	LOC6737968|XP_016031715.1|DSIM
OG0004407	LOC6590860|XP_002016618.1|DPER	LOC6733620|XP_002080674.2|DSIM
OG0004408	LOC6602269|XP_002027318.2|DPER	LOC6737953|XP_016031704.1|DSIM
OG0004409	LOC6601995|XP_026846759.1|DPER	LOC6724704|XP_016022637.1|DSIM
OG0004410	LOC6590025|XP_002016204.1|DPER	LOC6734936|XP_016028247.1|DSIM
OG0004411	LOC6602208|XP_002027216.1|DPER	LOC6739104|XP_002085897.1|DSIM
OG0004412	LOC6602209|XP_002027217.1|DPER	LOC6739103|XP_016032943.1|DSIM
OG0004413	LOC6590372|XP_002015622.1|DPER	LOC27206277|XP_016029309.1|DSIM
OG0004414	LOC6590159|XP_002016581.1|DPER	LOC6736010|XP_002082919.1|DSIM
OG0004415	LOC6590544|XP_002016225.1|DPER	LOC6734571|XP_002081580.1|DSIM
OG0004416	LOC6592704|XP_002018507.1|DPER	LOC27207618|XP_002080425.1|DSIM
OG0004417	LOC6595270|XP_026851144.1|DPER	LOC6729465|XP_002104775.2|DSIM
OG0004418	LOC6592333|XP_026841189.1|DPER	LOC6735128|XP_016028413.1|DSIM
OG0004419	LOC6592474|XP_026842206.1|DPER	LOC6733604|XP_016026563.1|DSIM
OG0004420	LOC6590800|XP_002015424.2|DPER	LOC6734200|XP_002081229.1|DSIM
OG0004421	LOC6598917|XP_026847780.1|DPER	LOC6738530|XP_016032373.1|DSIM
OG0004422	LOC6601373|XP_026847823.1|DPER	LOC6738465|XP_016032296.1|DSIM
OG0004423	LOC6590153|XP_002016320.1|DPER	LOC6734859|XP_002081860.1|DSIM
OG0004424	LOC6601287|XP_026842167.1|DPER	LOC6736053|XP_039148027.1|DSIM
OG0004425	LOC6601803|XP_002026857.1|DPER	LOC6738868|XP_002085663.1|DSIM
OG0004426	LOC6601791|XP_002026850.1|DPER	LOC6738856|XP_002085656.1|DSIM
OG0004427	LOC6601861|XP_002026910.1|DPER	LOC6738228|XP_002085040.1|DSIM
OG0004428	LOC6588611|XP_002013154.1|DPER	LOC6728193|XP_016034828.1|DSIM
OG0004429	LOC6593704|XP_002018628.1|DPER	LOC27209444|XP_016023610.2|DSIM
OG0004430	LOC6597117|XP_026845746.1|DPER	LOC6738069|XP_016031897.1|DSIM
OG0004431	LOC6588070|XP_002012821.1|DPER	LOC6729040|XP_002104361.1|DSIM
OG0004432	LOC6587953|XP_002012822.2|DPER	LOC6729041|XP_002104362.2|DSIM
OG0004433	LOC6595767|XP_026845653.1|DPER	LOC6739047|XP_016032882.1|DSIM
OG0004434	LOC6590534|XP_002016403.1|DPER	LOC6734280|XP_002081309.1|DSIM
OG0004435	LOC6590448|XP_002016374.1|DPER	LOC6735268|XP_016028617.1|DSIM
OG0004436	LOC6592597|XP_026840977.1|DPER	LOC6734396|XP_039147835.1|DSIM
OG0004437	LOC6593158|XP_002018332.2|DPER	LOC6736185|XP_002083080.1|DSIM
OG0004438	LOC6591249|XP_002015792.1|DPER	LOC6734437|XP_002081457.1|DSIM
OG0004439	LOC6590296|XP_002016157.1|DPER	LOC6734489|XP_002081508.1|DSIM
OG0004440	LOC6590024|XP_002016203.1|DPER	LOC6734935|XP_002081932.1|DSIM
OG0004441	LOC6588951|XP_002015372.1|DPER	LOC6730629|XP_002077806.1|DSIM
OG0004442	LOC6600921|XP_002026049.1|DPER	LOC6734894|XP_016028170.1|DSIM
OG0004443	LOC6596080|XP_002021111.1|DPER	LOC6737799|XP_002084627.1|DSIM
OG0004444	LOC6590655|XP_002016413.1|DPER	LOC6734829|XP_002081831.1|DSIM
OG0004445	LOC6590406|XP_026841862.1|DPER	LOC6739510|XP_016029394.1|DSIM
OG0004446	LOC6594743|XP_002020395.1|DPER	LOC6730297|XP_002105580.1|DSIM
OG0004447	LOC6588371|XP_002013418.1|DPER	LOC6729373|XP_002104689.1|DSIM
OG0004448	LOC6592283|XP_002018402.1|DPER	LOC6734946|XP_002081943.1|DSIM
OG0004449	LOC6596060|XP_026845596.1|DPER	LOC6738200|XP_002085013.1|DSIM
OG0004450	LOC6591293|XP_002015806.2|DPER	LOC6734117|XP_016027133.1|DSIM
OG0004451	LOC6591268|XP_026841022.1|DPER	LOC6734128|XP_016027143.1|DSIM
OG0004452	LOC6603468|XP_026840725.1|DPER	LOC6735271|XP_016028619.1|DSIM
OG0004453	LOC6590061|XP_026841283.1|DPER	LOC6735062|XP_002082039.1|DSIM
OG0004454	LOC6592156|XP_002017342.1|DPER	LOC6728435|XP_002103780.2|DSIM
OG0004455	LOC6596964|XP_002022162.1|DPER	LOC6738193|XP_002085006.1|DSIM
OG0004456	LOC6598144|XP_002023481.2|DPER	LOC6724776|XP_016037533.1|DSIM
OG0004457	LOC6598860|XP_026847770.1|DPER	LOC6737683|XP_039149519.1|DSIM
OG0004458	LOC6600477|XP_026847576.1|DPER	LOC6737708|XP_016031483.1|DSIM
OG0004459	LOC6598949|XP_026848975.1|DPER	LOC6737876|XP_016031652.1|DSIM
OG0004460	LOC6601393|XP_026850183.1|DPER, LOC6601394|XP_026847884.1|DPER	LOC6738453|XP_016032288.1|DSIM
OG0004461	LOC6597047|XP_002022207.1|DPER	LOC6738136|XP_002084949.2|DSIM
OG0004462	LOC6601502|XP_002026564.2|DPER	LOC6738637|XP_016032474.1|DSIM
OG0004463	LOC6603439|XP_026848050.1|DPER	LOC6739141|XP_016032991.1|DSIM
OG0004464	LOC6601519|XP_026847984.1|DPER	LOC6737971|XP_016031724.1|DSIM
OG0004465	LOC6593555|XP_002018970.1|DPER	LOC6738647|XP_002085449.2|DSIM
OG0004466	LOC6601508|XP_026848007.1|DPER	LOC6738630|XP_016032467.1|DSIM
OG0004467	LOC6595750|XP_002021367.1|DPER	LOC6738788|XP_002085588.1|DSIM
OG0004468	LOC6595751|XP_026845553.1|DPER	LOC6738789|XP_016032604.1|DSIM
OG0004469	LOC6597068|XP_026845351.1|DPER	LOC6738155|XP_016031987.1|DSIM
OG0004470	LOC6595705|XP_026844269.1|DPER	LOC6732655|XP_039147530.1|DSIM
OG0004471	LOC6588394|XP_002013798.2|DPER	LOC6729054|XP_039151137.1|DSIM
OG0004472	LOC6593085|XP_002017718.1|DPER	LOC6733754|XP_002080798.1|DSIM
OG0004473	LOC113565086|XP_026841432.1|DPER	LOC27206964|XP_016027076.1|DSIM
OG0004474	LOC6592201|XP_002017836.1|DPER	LOC6734079|XP_016027077.1|DSIM
OG0004475	LOC6590888|XP_002015429.1|DPER	LOC6728283|XP_002103632.1|DSIM
OG0004476	LOC6599282|XP_026848276.1|DPER, LOC6596335|XP_026843424.1|DPER	LOC6731097|XP_002078254.1|DSIM
OG0004477	LOC6591063|XP_002015694.1|DPER	LOC6733509|XP_002080565.1|DSIM
OG0004478	LOC6590209|XP_026842212.1|DPER	LOC6734488|XP_016027612.1|DSIM
OG0004479	LOC6589964|XP_002015639.2|DPER	LOC6735971|XP_002082880.1|DSIM
OG0004480	LOC6597727|XP_026847042.1|DPER	LOC6726591|XP_039153796.1|DSIM
OG0004481	LOC6590112|XP_002016510.1|DPER	LOC120284191|XP_039148572.1|DSIM
OG0004482	LOC6595170|XP_002020425.1|DPER	LOC6730273|XP_016037039.1|DSIM
OG0004483	LOC6591303|XP_026841514.1|DPER	LOC6735963|XP_002082872.1|DSIM
OG0004484	LOC6591973|XP_002017017.1|DPER	LOC6726958|XP_002102360.1|DSIM
OG0004485	LOC6596729|XP_002021945.1|DPER	LOC6724866|XP_039153120.1|DSIM
OG0004486	LOC6590030|XP_002016209.1|DPER	LOC6734941|XP_002081938.1|DSIM
OG0004487	LOC6600984|XP_002026170.1|DPER	LOC6738422|XP_002085231.1|DSIM
OG0004488	LOC6590963|XP_002015545.1|DPER	LOC6733298|XP_016026221.1|DSIM
OG0004489	LOC6600636|XP_026847539.1|DPER	LOC27206264|XP_016029868.1|DSIM
OG0004490	LOC6592218|XP_002018488.1|DPER	LOC6734209|XP_002081238.1|DSIM
OG0004491	LOC6593575|XP_002019255.1|DPER	LOC6731199|XP_002078358.3|DSIM
OG0004492	LOC113567207|XP_026850185.1|DPER, LOC113567168|XP_026850142.1|DPER, LOC113566577|XP_026848588.1|DPER	LOC6738731|XP_002085532.1|DSIM
OG0004493	LOC113566011|XP_026845492.1|DPER	LOC27209223|XP_039149265.1|DSIM
OG0004494	LOC6588083|XP_026842095.1|DPER	LOC6728918|XP_016035603.1|DSIM
OG0004495	LOC6587758|XP_002012781.2|DPER	LOC6728999|XP_002104320.2|DSIM
OG0004496	LOC6601275|XP_002026404.1|DPER	LOC6733931|XP_016026984.1|DSIM, LOC6733930|XP_002080974.1|DSIM
OG0004497	LOC6590092|XP_026841684.1|DPER	LOC6735767|XP_002082680.1|DSIM
OG0004498	LOC113567333|XP_026850589.1|DPER	LOC120285098|XP_039151983.1|DSIM, LOC120285099|XP_039151984.1|DSIM
