Orthogroup	DPER.longest_only	DBUS.longest_only
OG0006574	LOC6588230|XP_026850884.1|DPER	LOC108604503|XP_017849488.1|DBUS
OG0006575	LOC6594982|XP_002020273.1|DPER	LOC108602999|XP_017846883.1|DBUS
OG0006576	LOC6595080|XP_002020344.1|DPER	LOC108603997|XP_017848720.1|DBUS
OG0006577	LOC6588262|XP_002013406.1|DPER	LOC108604454|XP_017849423.1|DBUS
OG0006578	LOC6595079|XP_026845886.1|DPER	LOC108603995|XP_017848717.1|DBUS
OG0006579	LOC6593981|XP_002019023.1|DPER	LOC108597687|XP_017839854.2|DBUS
OG0006580	LOC6588147|XP_002012900.1|DPER	LOC108604218|XP_017849072.1|DBUS
OG0006581	LOC6591811|XP_026850754.1|DPER	LOC108601937|XP_017845403.1|DBUS
OG0006582	LOC6592164|XP_002017450.1|DPER	LOC108604282|XP_017849174.1|DBUS
OG0006583	LOC6587566|XP_002013100.2|DPER	LOC108604422|XP_017849377.1|DBUS
OG0006585	LOC6589856|XP_026844839.1|DPER	LOC108607179|XP_017853327.1|DBUS
OG0006586	LOC6594798|XP_002020479.1|DPER	LOC108604610|XP_017849638.1|DBUS
OG0006587	LOC6594797|XP_002020478.1|DPER	LOC108604608|XP_017849636.1|DBUS
OG0006588	LOC6588271|XP_026851245.1|DPER	LOC108604288|XP_017849188.1|DBUS
OG0006589	LOC6591510|XP_026851197.1|DPER	LOC108601543|XP_033150091.1|DBUS
OG0006590	LOC6591438|XP_002016961.1|DPER	LOC108601653|XP_017845042.1|DBUS
OG0006591	LOC6602990|XP_026849444.1|DPER	LOC108600152|XP_017843036.2|DBUS
OG0006592	LOC6598644|XP_002023825.1|DPER	LOC108604562|XP_017849580.1|DBUS
OG0006593	LOC6598645|XP_026850607.1|DPER	LOC108604560|XP_017849577.1|DBUS
OG0006594	LOC6599829|XP_002024848.1|DPER	LOC108598905|XP_017841157.2|DBUS
OG0006595	LOC6601342|XP_026841316.1|DPER	LOC108596663|XP_033149251.1|DBUS
OG0006596	LOC6590069|XP_026841968.1|DPER	LOC108596557|XP_017837943.1|DBUS
OG0006597	LOC6599624|XP_002024734.1|DPER	LOC108599834|XP_017842431.1|DBUS
OG0006598	LOC6588714|XP_002014382.2|DPER	LOC117134993|XP_033150598.1|DBUS
OG0006599	LOC6599087|XP_026848998.1|DPER	LOC108600362|XP_017843383.1|DBUS
OG0006600	LOC6597173|XP_026845762.1|DPER	LOC108600468|XP_017843557.1|DBUS
OG0006601	LOC6596126|XP_002021090.1|DPER	LOC108599500|XP_017841856.1|DBUS
OG0006602	LOC6596125|XP_002021089.1|DPER	LOC108599501|XP_017841857.1|DBUS
OG0006603	LOC6596124|XP_002021088.1|DPER	LOC108598013|XP_017840117.1|DBUS
OG0006604	LOC6595929|XP_026845747.1|DPER	LOC108599057|XP_017841326.1|DBUS
OG0006605	LOC6599275|XP_002024270.1|DPER	LOC108605803|XP_017851098.1|DBUS
OG0006606	LOC6601690|XP_026847622.1|DPER	LOC108597975|XP_017840080.1|DBUS
OG0006607	LOC6601489|XP_026847989.1|DPER	LOC108600636|XP_033149380.1|DBUS
OG0006608	LOC6591766|XP_002017222.1|DPER	LOC108604624|XP_017849661.1|DBUS
OG0006609	LOC6587196|XP_026840373.1|DPER	LOC108603593|XP_017848023.1|DBUS
OG0006610	LOC6599855|XP_026847334.1|DPER	LOC108600617|XP_017843783.1|DBUS
OG0006611	LOC6595868|XP_026845678.1|DPER	LOC108601094|XP_017844493.1|DBUS
OG0006612	LOC6595869|XP_002021414.1|DPER	LOC108599135|XP_017841413.1|DBUS
OG0006613	LOC6595870|XP_026845688.1|DPER	LOC108599101|XP_017841379.1|DBUS
OG0006614	LOC6595871|XP_026845685.1|DPER	LOC108598402|XP_017840514.1|DBUS
OG0006615	LOC6595829|XP_026845610.1|DPER	LOC108598689|XP_017840898.1|DBUS
OG0006616	LOC6602508|XP_026848756.1|DPER	LOC108599777|XP_017842320.1|DBUS
OG0006617	LOC6596097|XP_002021250.2|DPER	LOC108600042|XP_017842876.1|DBUS
OG0006618	LOC6602814|XP_026847803.1|DPER	LOC108598902|XP_017841154.1|DBUS
OG0006619	LOC6601253|XP_002026215.1|DPER	LOC108599750|XP_017842252.1|DBUS
OG0006620	LOC6601186|XP_026849967.1|DPER	LOC108599385|XP_017841681.1|DBUS
OG0006621	LOC6602974|XP_026848733.1|DPER	LOC108600992|XP_033149567.1|DBUS
OG0006622	LOC6600484|XP_026847668.1|DPER	LOC108599920|XP_017842612.1|DBUS
OG0006623	LOC6600493|XP_002025675.1|DPER	LOC108600669|XP_017843854.1|DBUS
OG0006624	LOC6591121|XP_026841581.1|DPER	LOC108596253|XP_017837295.1|DBUS
OG0006625	LOC6591122|XP_002015503.1|DPER	LOC108594882|XP_017835509.1|DBUS
OG0006626	LOC6602133|XP_002027104.2|DPER	LOC108596818|XP_017838425.1|DBUS
OG0006627	LOC6592768|XP_026842692.1|DPER	LOC108597698|XP_017839867.1|DBUS
OG0006628	LOC6592767|XP_002017819.2|DPER	LOC108597426|XP_017839470.1|DBUS
OG0006629	LOC6600910|XP_002025919.1|DPER	LOC108597131|XP_017839005.1|DBUS
OG0006630	LOC6591050|XP_026842166.1|DPER	LOC108594736|XP_017835363.1|DBUS
OG0006631	LOC6599846|XP_026847448.1|DPER	LOC108600313|XP_017843299.1|DBUS
OG0006632	LOC6603454|XP_002028446.1|DPER	LOC108596184|XP_017837187.1|DBUS
OG0006633	LOC6600279|XP_002025392.1|DPER	LOC108599861|XP_017842491.2|DBUS
OG0006634	LOC6589519|XP_002015042.1|DPER	LOC108608171|XP_017854917.2|DBUS
OG0006635	LOC6589153|XP_002014760.1|DPER	LOC108608442|XP_033149750.1|DBUS
OG0006636	LOC6600053|XP_002025068.1|DPER	LOC108605643|XP_017850915.1|DBUS
OG0006637	LOC6599510|XP_002024638.1|DPER	LOC108598817|XP_017841052.1|DBUS
OG0006638	LOC6592672|XP_002018197.2|DPER	LOC108596269|XP_017837325.1|DBUS
OG0006639	LOC6592669|XP_026842265.1|DPER	LOC108596266|XP_017837314.1|DBUS
OG0006640	LOC6590547|XP_002016227.1|DPER	LOC108596326|XP_017837439.1|DBUS
OG0006642	LOC6592856|XP_026842814.1|DPER	LOC108596859|XP_017838493.1|DBUS
OG0006643	LOC6591002|XP_002016566.1|DPER	LOC108596082|XP_017836988.1|DBUS
OG0006644	LOC6598879|XP_026847852.1|DPER	LOC108600988|XP_017844340.1|DBUS
OG0006645	LOC6597947|XP_026843407.1|DPER	LOC108607981|XP_017854624.1|DBUS
OG0006646	LOC6600952|XP_002026023.1|DPER	LOC108596069|XP_017836952.1|DBUS
OG0006647	LOC6591226|XP_026842137.1|DPER	LOC108596848|XP_017838467.1|DBUS
OG0006648	LOC6595860|XP_026845639.1|DPER	LOC108598915|XP_017841167.1|DBUS
OG0006649	LOC6590117|XP_026841654.1|DPER	LOC108595912|XP_017836692.1|DBUS
OG0006650	LOC6590280|XP_026842724.1|DPER	LOC108596409|XP_017837589.1|DBUS
OG0006651	LOC6597107|XP_026845756.1|DPER	LOC108599975|XP_017842735.2|DBUS
OG0006652	LOC6602301|XP_026848483.1|DPER	LOC108598914|XP_017841166.1|DBUS
OG0006653	LOC6601183|XP_026848139.1|DPER	LOC108599808|XP_017842374.1|DBUS
OG0006654	LOC6600578|XP_026847648.1|DPER	LOC108598555|XP_017840730.1|DBUS
OG0006655	LOC6596117|XP_026845227.1|DPER	LOC117134619|XP_033149774.1|DBUS
OG0006656	LOC6599673|XP_026847324.1|DPER	LOC108598478|XP_017840617.1|DBUS
OG0006657	LOC6593267|XP_002017918.1|DPER	LOC108595638|XP_017836399.1|DBUS
OG0006658	LOC6603297|XP_002028278.1|DPER	LOC108600568|XP_033149352.1|DBUS
OG0006659	LOC6603295|XP_026849887.1|DPER	LOC108601160|XP_017844581.2|DBUS
OG0006660	LOC6601442|XP_026847887.1|DPER	LOC108598604|XP_017840791.2|DBUS
OG0006661	LOC6601426|XP_002026462.1|DPER	LOC108600340|XP_017843352.2|DBUS
OG0006662	LOC6595531|XP_002020666.1|DPER	LOC108608510|XP_017855399.1|DBUS
OG0006663	LOC6601668|XP_002026733.1|DPER	LOC108599866|XP_033149396.1|DBUS
OG0006664	LOC6588334|XP_002013574.1|DPER	LOC108603274|XP_017847422.1|DBUS
OG0006665	LOC6599577|XP_026849575.1|DPER	LOC108601100|XP_017844504.1|DBUS
OG0006666	LOC113565112|XP_026841662.1|DPER	LOC108595019|XP_017835642.1|DBUS
OG0006667	LOC6597130|XP_002022318.2|DPER	LOC108598711|XP_017840927.1|DBUS
OG0006668	LOC6590127|XP_002016238.1|DPER	LOC108596115|XP_017837032.1|DBUS
OG0006669	LOC6595942|XP_002021070.1|DPER	LOC108598126|XP_017840232.1|DBUS
OG0006670	LOC6595920|XP_002021066.1|DPER	LOC108599563|XP_017841948.1|DBUS
OG0006671	LOC6595919|XP_026845248.1|DPER	LOC108599560|XP_017841944.1|DBUS
OG0006672	LOC6599459|XP_026849414.1|DPER	LOC108599768|XP_017842282.2|DBUS
OG0006673	LOC6599593|XP_002024713.1|DPER	LOC108601158|XP_017844578.1|DBUS
OG0006674	LOC113566895|XP_026849859.1|DPER	LOC108598365|XP_017840474.1|DBUS
OG0006675	LOC6601880|XP_002026929.1|DPER	LOC108600035|XP_017842865.1|DBUS
OG0006676	LOC6600307|XP_026849078.1|DPER	LOC108598513|XP_017840678.1|DBUS
OG0006677	LOC6601211|XP_002026307.1|DPER	LOC108600267|XP_017843212.1|DBUS
OG0006678	LOC6601830|XP_002026896.1|DPER	LOC108599953|XP_017842693.1|DBUS
OG0006679	LOC6604013|XP_026849564.1|DPER	LOC108600279|XP_017843236.1|DBUS
OG0006680	LOC6595002|XP_026847843.1|DPER	LOC108601621|XP_017845009.1|DBUS
OG0006681	LOC6595917|XP_026845247.1|DPER	LOC108599559|XP_017841941.1|DBUS
OG0006682	LOC6602459|XP_002027487.1|DPER	LOC108600674|XP_017843866.1|DBUS
OG0006683	LOC6602942|XP_002027993.2|DPER	LOC108601097|XP_017844501.1|DBUS
OG0006684	LOC6601210|XP_026848094.1|DPER	LOC108600266|XP_017843211.1|DBUS
OG0006685	LOC6602074|XP_002027152.1|DPER	LOC108597729|XP_017839913.2|DBUS
OG0006686	LOC6601650|XP_026847615.1|DPER	LOC108598582|XP_017840763.1|DBUS
OG0006687	LOC6601723|XP_002026781.2|DPER	LOC108607173|XP_017853315.1|DBUS
OG0006688	LOC6601472|XP_002026439.2|DPER	LOC108598883|XP_017841132.1|DBUS
OG0006689	LOC6600267|XP_002025384.2|DPER	LOC108598173|XP_017840277.2|DBUS
OG0006690	LOC6587896|XP_026850806.1|DPER	LOC108603669|XP_017848154.1|DBUS
OG0006691	LOC113565963|XP_026845208.1|DPER	LOC108600447|XP_017843523.1|DBUS
OG0006692	LOC6600278|XP_002025391.1|DPER	LOC108599859|XP_017842489.1|DBUS
OG0006693	LOC6602810|XP_026847866.1|DPER	LOC108598648|XP_017840849.1|DBUS
OG0006694	LOC6600166|XP_002025265.2|DPER	LOC108606566|XP_017852273.1|DBUS
OG0006695	LOC6601221|XP_002026317.1|DPER	LOC108600645|XP_017843830.2|DBUS
OG0006696	LOC113565712|XP_026844428.1|DPER	LOC108594423|XP_017835087.2|DBUS
OG0006697	LOC6599775|XP_026847330.1|DPER	LOC108598630|XP_017840819.1|DBUS
OG0006698	LOC6599762|XP_002024882.1|DPER	LOC108599997|XP_017842766.1|DBUS
OG0006699	LOC6600521|XP_026847628.1|DPER	LOC108600458|XP_017843536.2|DBUS
OG0006700	LOC6602719|XP_002027744.1|DPER	LOC108600773|XP_017844029.2|DBUS
OG0006701	LOC6592985|XP_002017661.1|DPER	LOC108595233|XP_017835920.1|DBUS
OG0006702	LOC6601082|XP_002026075.2|DPER	LOC108598526|XP_017840696.1|DBUS
OG0006703	LOC6600550|XP_002025703.1|DPER	LOC108598896|XP_017841146.1|DBUS
OG0006704	LOC6600551|XP_002025704.2|DPER	LOC108599360|XP_017841653.1|DBUS
OG0006705	LOC6593019|XP_002018260.1|DPER	LOC108597329|XP_017839310.1|DBUS
OG0006706	LOC6592275|XP_002018416.1|DPER	LOC108595144|XP_017835799.1|DBUS
OG0006707	LOC6593024|XP_002018217.1|DPER	LOC108594840|XP_017835467.1|DBUS
OG0006708	LOC6602902|XP_002027925.1|DPER	LOC108606213|XP_017851592.1|DBUS
OG0006709	LOC6596931|XP_026845741.1|DPER	LOC108605143|XP_017850207.1|DBUS
OG0006710	LOC6601689|XP_026847484.1|DPER	LOC108599863|XP_017842498.1|DBUS
OG0006712	LOC6599627|XP_026849529.1|DPER	LOC108600014|XP_017842813.1|DBUS
OG0006713	LOC6601488|XP_002026548.1|DPER	LOC108598506|XP_017840665.1|DBUS
OG0006714	LOC6601536|XP_002026550.2|DPER	LOC108598505|XP_017840664.1|DBUS
OG0006715	LOC6601692|XP_026847582.1|DPER	LOC108600828|XP_017844110.1|DBUS
OG0006716	LOC6589408|XP_002015196.1|DPER	LOC108607624|XP_017854030.1|DBUS
OG0006717	LOC6596226|XP_002021186.1|DPER	LOC108600122|XP_017842994.2|DBUS
OG0006718	LOC6596227|XP_002021187.2|DPER	LOC108601037|XP_017844408.1|DBUS
OG0006719	LOC6600536|XP_026847627.1|DPER	LOC108598496|XP_017840653.2|DBUS
OG0006720	LOC6598943|XP_026849017.1|DPER	LOC108598296|XP_033149394.1|DBUS
OG0006721	LOC6596186|XP_002021179.1|DPER	LOC108600491|XP_017843612.2|DBUS
OG0006722	LOC6599870|XP_026847322.1|DPER	LOC108598600|XP_017840784.1|DBUS
OG0006724	LOC6595227|XP_002020200.1|DPER	LOC108604637|XP_017849675.1|DBUS
OG0006725	LOC6595265|XP_002020204.1|DPER	LOC108602815|XP_017846535.1|DBUS
OG0006726	LOC6587472|XP_002013238.1|DPER	LOC108603525|XP_017847909.1|DBUS
OG0006727	LOC6595266|XP_026844300.1|DPER	LOC108603502|XP_017847864.1|DBUS
OG0006728	LOC6591567|XP_002017396.1|DPER	LOC108604071|XP_017848828.1|DBUS
OG0006729	LOC6592511|XP_026840780.1|DPER	LOC108597029|XP_017838806.1|DBUS
OG0006730	LOC6592992|XP_002017668.1|DPER	LOC108597028|XP_017838804.1|DBUS
OG0006731	LOC6593435|XP_026843377.1|DPER	LOC108606764|XP_017852668.1|DBUS
OG0006732	LOC6599584|XP_026849525.1|DPER	LOC108598004|XP_033149661.1|DBUS
OG0006733	LOC6603005|XP_002028002.2|DPER	LOC108599082|XP_017841359.1|DBUS
OG0006734	LOC6603026|XP_002028008.2|DPER	LOC108600399|XP_017843438.1|DBUS
OG0006735	LOC6599482|XP_026849415.1|DPER	LOC108600451|XP_017843527.2|DBUS
OG0006736	LOC6599591|XP_002024711.1|DPER	LOC108598624|XP_017840812.1|DBUS
OG0006737	LOC6595916|XP_026845370.1|DPER	LOC108600759|XP_017844008.1|DBUS
OG0006738	LOC6592772|XP_002018014.1|DPER	LOC108596426|XP_017837638.1|DBUS
OG0006739	LOC6602836|XP_002027807.1|DPER	LOC108600118|XP_017842985.1|DBUS
OG0006740	LOC6599602|XP_002024692.1|DPER	LOC108600686|XP_017843887.1|DBUS
OG0006741	LOC6599601|XP_002024691.1|DPER	LOC108600685|XP_017843886.1|DBUS
OG0006742	LOC6591631|XP_026851172.1|DPER	LOC108604123|XP_017848899.1|DBUS
OG0006743	LOC6593764|XP_002018676.2|DPER	LOC108608119|XP_033149789.1|DBUS
OG0006744	LOC6602813|XP_026847797.1|DPER	LOC108600925|XP_017844247.1|DBUS
OG0006745	LOC6591528|XP_026850515.1|DPER	LOC108604762|XP_017849841.1|DBUS
OG0006746	LOC6601431|XP_026847825.1|DPER	LOC108600778|XP_033149505.1|DBUS
OG0006747	LOC113566726|XP_026849428.1|DPER	LOC108600107|XP_033149583.1|DBUS
OG0006748	LOC6596716|XP_002022039.1|DPER	LOC108607231|XP_017853397.1|DBUS
OG0006749	LOC6600504|XP_026847584.1|DPER	LOC108600909|XP_017844227.2|DBUS
OG0006750	LOC6598274|XP_002023297.1|DPER	LOC108605839|XP_017851136.1|DBUS
OG0006752	LOC6600989|XP_026849729.1|DPER	LOC108598421|XP_017840537.1|DBUS
OG0006753	LOC6600988|XP_002026174.2|DPER	LOC108598258|XP_017840363.1|DBUS
OG0006754	LOC6601107|XP_026847436.1|DPER	LOC108599486|XP_017841821.1|DBUS
OG0006755	LOC6600544|XP_002025698.2|DPER	LOC108600527|XP_017843664.1|DBUS
OG0006756	LOC6601467|XP_026847935.1|DPER	LOC108598476|XP_017840613.2|DBUS
OG0006757	LOC6601466|XP_002026433.1|DPER	LOC108599961|XP_017842700.1|DBUS
OG0006758	LOC6599504|XP_002024724.1|DPER	LOC108600316|XP_017843303.1|DBUS
OG0006759	LOC6599505|XP_026849538.1|DPER	LOC108600315|XP_017843302.1|DBUS
OG0006760	LOC6604006|XP_026847547.1|DPER	LOC108599536|XP_017841910.1|DBUS
OG0006761	LOC6588300|XP_002014152.1|DPER	LOC108601836|XP_017845268.1|DBUS
OG0006762	LOC113566274|XP_026847010.1|DPER	LOC108606795|XP_033150181.1|DBUS
OG0006763	LOC6592260|XP_002018569.1|DPER	LOC108597750|XP_017839947.1|DBUS
OG0006764	LOC6591244|XP_002015787.2|DPER	LOC108596025|XP_017836872.1|DBUS
OG0006765	LOC6592257|XP_002018566.1|DPER	LOC108595982|XP_017836758.2|DBUS
OG0006766	LOC6603308|XP_026849876.1|DPER	LOC108600959|XP_017844300.1|DBUS
OG0006767	LOC6601163|XP_002026262.1|DPER	LOC108601044|XP_017844424.1|DBUS
OG0006768	LOC6601162|XP_026848053.1|DPER	LOC108601042|XP_017844419.1|DBUS
OG0006769	LOC6601164|XP_002026263.1|DPER	LOC108598502|XP_017840662.1|DBUS
OG0006770	LOC6602935|XP_002027986.2|DPER	LOC108598127|XP_017840233.1|DBUS
OG0006771	LOC6599105|XP_002024406.1|DPER	LOC108606805|XP_017852764.1|DBUS
OG0006772	LOC6590844|XP_026841877.1|DPER	LOC108595093|XP_017835734.1|DBUS
OG0006773	LOC6600606|XP_002025595.1|DPER	LOC108599875|XP_017842519.1|DBUS
OG0006774	LOC6602391|XP_002027443.2|DPER	LOC108600691|XP_017843894.1|DBUS
OG0006775	LOC6600983|XP_002026169.1|DPER	LOC108599180|XP_017841457.1|DBUS
OG0006776	LOC6600986|XP_026849721.1|DPER	LOC108600633|XP_017843809.2|DBUS
OG0006777	LOC6600985|XP_026849694.1|DPER	LOC108600631|XP_017843807.1|DBUS
OG0006778	LOC6601189|XP_002026221.1|DPER	LOC108600791|XP_017841499.1|DBUS
OG0006779	LOC6599520|XP_002024648.1|DPER	LOC108601016|XP_017844379.1|DBUS
OG0006780	LOC6597172|XP_026845363.1|DPER	LOC108600916|XP_017844238.1|DBUS
OG0006781	LOC6600331|XP_026849047.1|DPER	LOC108600895|XP_017844208.2|DBUS
OG0006782	LOC6600638|XP_026847572.1|DPER	LOC108599640|XP_017842102.1|DBUS
OG0006783	LOC6601580|XP_026841288.1|DPER	LOC108596117|XP_033150945.1|DBUS
OG0006784	LOC6602319|XP_026848473.1|DPER	LOC108599932|XP_033149620.1|DBUS
OG0006785	LOC6593178|XP_002018112.2|DPER	LOC108596180|XP_017837177.1|DBUS
OG0006786	LOC6592903|XP_026841368.1|DPER	LOC108595652|XP_017836415.1|DBUS
OG0006787	LOC6602804|XP_002027855.1|DPER	LOC108598428|XP_017840544.2|DBUS
OG0006788	LOC6602803|XP_002027854.1|DPER	LOC108598757|XP_017840983.1|DBUS
OG0006789	LOC6600675|XP_026848626.1|DPER	LOC108606594|XP_017852329.1|DBUS
OG0006790	LOC6596499|XP_002021573.2|DPER	LOC108596654|XP_017838129.1|DBUS
OG0006791	LOC6596074|XP_026845276.1|DPER	LOC108599473|XP_033149702.1|DBUS
OG0006792	LOC6601938|XP_002026980.1|DPER	LOC108599918|XP_017842611.1|DBUS
OG0006793	LOC6601933|XP_002026975.2|DPER	LOC108598498|XP_017840657.2|DBUS
OG0006794	LOC6590278|XP_026841378.1|DPER	LOC108597400|XP_017839433.1|DBUS
OG0006795	LOC6603292|XP_002028273.1|DPER	LOC108598399|XP_017840511.1|DBUS
OG0006796	LOC6603332|XP_002028316.1|DPER	LOC108598473|XP_017840610.1|DBUS
OG0006797	LOC6588974|XP_002014337.1|DPER	LOC108596597|XP_017838019.1|DBUS
OG0006799	LOC6599833|XP_002024852.2|DPER	LOC108600220|XP_017843132.2|DBUS
OG0006800	LOC6602277|XP_026848494.1|DPER	LOC108599727|XP_017842216.1|DBUS
OG0006801	LOC6600673|XP_002025746.1|DPER	LOC108606595|XP_017852331.1|DBUS
OG0006802	LOC6592966|XP_026841202.1|DPER	LOC108595346|XP_017836059.1|DBUS
OG0006803	LOC6601273|XP_002026402.1|DPER	LOC108596715|XP_017838237.1|DBUS
OG0006804	LOC6602778|XP_026847815.1|DPER	LOC108599396|XP_017841694.1|DBUS
OG0006805	LOC6592221|XP_026841680.1|DPER	LOC108596432|XP_017837647.1|DBUS
OG0006806	LOC6599812|XP_026847306.1|DPER	LOC108600946|XP_017844279.1|DBUS
OG0006807	LOC6602347|XP_026848548.1|DPER	LOC108600746|XP_033149622.1|DBUS
OG0006808	LOC6592888|XP_002018207.1|DPER	LOC108595026|XP_017835650.1|DBUS
OG0006809	LOC6601698|XP_026847564.1|DPER	LOC108594899|XP_017835525.1|DBUS
OG0006810	LOC6596022|XP_002020972.2|DPER	LOC108600367|XP_017843392.1|DBUS
OG0006811	LOC6587447|XP_002013510.1|DPER	LOC108601928|XP_017845393.1|DBUS
OG0006812	LOC6599657|XP_026849486.1|DPER	LOC108601127|XP_017844537.1|DBUS
OG0006813	LOC6588507|XP_002013820.2|DPER	LOC108597133|XP_017839007.1|DBUS
OG0006814	LOC6596128|XP_002021092.2|DPER	LOC108599492|XP_017841828.1|DBUS
OG0006815	LOC6601696|XP_002026708.2|DPER	LOC108600192|XP_017843090.1|DBUS
OG0006816	LOC6601694|XP_002026707.1|DPER	LOC108600190|XP_017843088.1|DBUS
OG0006817	LOC6601248|XP_026849968.1|DPER	LOC108601172|XP_017844594.1|DBUS
OG0006818	LOC6603275|XP_026849867.1|DPER	LOC108600157|XP_017843047.1|DBUS
OG0006819	LOC6602416|XP_002027421.1|DPER, LOC6587546|XP_002013993.1|DPER	LOC108600187|XP_017843083.2|DBUS
OG0006821	LOC6588805|XP_026844201.1|DPER	LOC108608314|XP_017855131.1|DBUS
OG0006822	LOC6592897|XP_026842133.1|DPER	LOC108597158|XP_017839054.1|DBUS
OG0006823	LOC6601005|XP_002026160.1|DPER	LOC108598683|XP_017840895.1|DBUS
OG0006824	LOC6600294|XP_002025348.1|DPER	LOC108600298|XP_017843269.1|DBUS
OG0006825	LOC6595896|XP_002021437.1|DPER	LOC108599170|XP_017841445.1|DBUS
OG0006826	LOC6601653|XP_026847549.1|DPER	LOC108598790|XP_017841929.2|DBUS
OG0006828	LOC6589677|XP_026844503.1|DPER	LOC108599871|XP_017842515.2|DBUS
OG0006829	LOC113566598|XP_026848753.1|DPER	LOC108600969|XP_017844315.1|DBUS
OG0006830	LOC6601121|XP_026849731.1|DPER	LOC108601104|XP_033149628.1|DBUS
OG0006831	LOC113566487|XP_026848084.1|DPER	LOC108600644|XP_033149381.1|DBUS
OG0006832	LOC6602463|XP_026848799.1|DPER	LOC108599311|XP_017841603.1|DBUS
OG0006833	LOC6601233|XP_026848166.1|DPER	LOC108599383|XP_017841677.1|DBUS
OG0006834	LOC6588586|XP_002013221.1|DPER	LOC108600858|XP_017844152.2|DBUS
OG0006835	LOC6599579|XP_002024699.1|DPER	LOC108601166|XP_017844587.1|DBUS
OG0006836	LOC6599616|XP_026850062.1|DPER	LOC108599297|XP_033149471.1|DBUS
OG0006837	LOC6601914|XP_002026963.1|DPER	LOC108598579|XP_017840759.2|DBUS
OG0006838	LOC6600238|XP_002025403.1|DPER	LOC108598481|XP_017840622.1|DBUS
OG0006839	LOC6601907|XP_002026956.1|DPER	LOC108600973|XP_017844324.1|DBUS
OG0006840	LOC6593774|XP_002018966.1|DPER	LOC108594247|XP_017834856.2|DBUS
OG0006841	LOC6599723|XP_002024828.1|DPER	LOC108598313|XP_017840418.1|DBUS
OG0006842	LOC6601982|XP_026849874.1|DPER	LOC108598093|XP_033149303.1|DBUS
OG0006843	LOC6600698|XP_002025862.2|DPER	LOC108606810|XP_017852771.1|DBUS
OG0006844	LOC6588352|XP_026840509.1|DPER	LOC108603233|XP_017847341.1|DBUS
OG0006845	LOC6601007|XP_002026162.1|DPER	LOC108600548|XP_017843696.2|DBUS
OG0006846	LOC6601676|XP_026847562.1|DPER	LOC108601131|XP_017844543.1|DBUS
OG0006847	LOC6601677|XP_026847603.1|DPER	LOC108600760|XP_017844009.1|DBUS
OG0006848	LOC6601575|XP_002026666.2|DPER	LOC108594807|XP_033149010.1|DBUS
OG0006849	LOC6602486|XP_002027514.1|DPER	LOC108599583|XP_017842014.1|DBUS
OG0006850	LOC6602487|XP_026848811.1|DPER	LOC108599493|XP_017841829.1|DBUS
OG0006851	LOC6602490|XP_026848785.1|DPER	LOC108599498|XP_033149770.1|DBUS
OG0006852	LOC6592733|XP_026840991.1|DPER	LOC108596861|XP_017838497.1|DBUS
OG0006853	LOC6599490|XP_002024587.1|DPER	LOC108598176|XP_017840281.1|DBUS
OG0006854	LOC6592789|XP_026841242.1|DPER	LOC108597037|XP_017838819.1|DBUS
OG0006855	LOC6595958|XP_002021196.2|DPER	LOC108600120|XP_017842991.1|DBUS
OG0006856	LOC6592329|XP_026840940.1|DPER	LOC108596284|XP_017837345.1|DBUS
OG0006857	LOC6592532|XP_026841812.1|DPER	LOC108594665|XP_033149148.1|DBUS
OG0006858	LOC6599845|XP_026847442.1|DPER	LOC108600311|XP_017843291.2|DBUS
OG0006859	LOC6590840|XP_002015772.1|DPER	LOC108596971|XP_017838709.1|DBUS
OG0006860	LOC6592990|XP_002017666.1|DPER	LOC108597018|XP_017838788.1|DBUS
OG0006861	LOC6593224|XP_026842433.1|DPER	LOC108597289|XP_017839252.1|DBUS
OG0006862	LOC6603000|XP_026849497.1|DPER	LOC108598450|XP_017840579.2|DBUS
OG0006863	LOC6601754|XP_002026829.1|DPER	LOC108605628|XP_017850900.1|DBUS
OG0006864	LOC6592961|XP_002017963.1|DPER	LOC108596706|XP_017838217.1|DBUS
OG0006865	LOC6587530|XP_002013078.1|DPER	LOC108604480|XP_017849456.1|DBUS
OG0006866	LOC6590821|XP_002016475.1|DPER	LOC108597576|XP_017839678.1|DBUS
OG0006869	LOC6590924|XP_026840664.1|DPER	LOC108596785|XP_017838378.1|DBUS
OG0006870	LOC6592987|XP_026842292.1|DPER	LOC108594651|XP_017835282.2|DBUS
OG0006871	LOC6592764|XP_002017816.1|DPER	LOC108595371|XP_017836087.1|DBUS
OG0006872	LOC6591020|XP_002016372.1|DPER	LOC108595847|XP_017836626.1|DBUS
OG0006873	LOC6590662|XP_026841554.1|DPER	LOC108596259|XP_017837305.1|DBUS
OG0006874	LOC6597921|XP_002023093.1|DPER	LOC108608282|XP_017855085.2|DBUS
OG0006875	LOC6589714|XP_002015304.1|DPER	LOC108600411|XP_017843462.1|DBUS
OG0006876	LOC6590410|XP_026842846.1|DPER	LOC108596545|XP_017837927.1|DBUS
OG0006877	LOC113565731|XP_026844522.1|DPER	LOC108602582|XP_017846211.1|DBUS
OG0006878	LOC6589743|XP_026844977.1|DPER	LOC108607993|XP_017854640.1|DBUS
OG0006879	LOC6592619|XP_002018495.1|DPER	LOC108597292|XP_017839258.1|DBUS
