Orthogroup	DPER.longest_only	DKIK.longest_only
OG0005376	LOC6595474|XP_026844762.1|DPER	LOC108077400|XP_017026185.1|DKIK
OG0005377	LOC6600579|XP_002025634.1|DPER	LOC108079799|XP_017029767.1|DKIK
OG0005378	LOC6595687|XP_026844764.1|DPER	LOC108074415|XP_017021932.1|DKIK
OG0005379	LOC6589162|XP_002014893.1|DPER	LOC108074567|XP_017022158.1|DKIK
OG0005380	LOC6595618|XP_002020693.2|DPER	LOC108074436|XP_017021964.1|DKIK
OG0005381	LOC6595707|XP_002020743.2|DPER	LOC108082740|XP_017033735.1|DKIK
OG0005382	LOC6589416|XP_026844053.1|DPER	LOC108074803|XP_017022487.1|DKIK
OG0005383	LOC6603359|XP_002028340.2|DPER	LOC108071917|XP_017018365.1|DKIK
OG0005384	LOC6591943|XP_002017310.1|DPER	LOC108070697|XP_017016770.1|DKIK
OG0005385	LOC6592345|XP_026842070.1|DPER	LOC108076710|XP_017025160.1|DKIK
OG0005386	LOC6590741|XP_026841636.1|DPER	LOC108076195|XP_017024417.1|DKIK
OG0005387	LOC6588619|XP_026840544.1|DPER	LOC108075521|XP_017023503.1|DKIK
OG0005388	LOC6593711|XP_002018635.1|DPER	LOC108081456|XP_017032135.1|DKIK
OG0005389	LOC6588679|XP_026844906.1|DPER	LOC108076109|XP_017024326.1|DKIK
OG0005390	LOC6596511|XP_026843413.1|DPER	LOC108086224|XP_017038578.1|DKIK
OG0005391	LOC6596510|XP_002021505.1|DPER	LOC108086226|XP_017038582.1|DKIK
OG0005392	LOC6589839|XP_002014796.1|DPER	LOC108077029|XP_017025643.1|DKIK
OG0005393	LOC6587176|XP_026845342.1|DPER	LOC108080793|XP_017031168.1|DKIK
OG0005394	LOC6588846|XP_002014794.1|DPER	LOC108077124|XP_017025816.1|DKIK
OG0005395	LOC6588808|XP_026844579.1|DPER	LOC108074333|XP_017021835.1|DKIK
OG0005396	LOC6588754|XP_026844131.1|DPER	LOC108079605|XP_017029454.1|DKIK
OG0005397	LOC6588753|XP_002014840.2|DPER	LOC108079624|XP_017029491.1|DKIK
OG0005398	LOC6591990|XP_002017214.2|DPER	LOC108075581|XP_017023588.1|DKIK
OG0005399	LOC6591181|XP_026842343.1|DPER	LOC108070778|XP_017016866.1|DKIK
OG0005400	LOC6592601|XP_026841798.1|DPER	LOC108077944|XP_017026971.1|DKIK
OG0005401	LOC6589120|XP_002015276.1|DPER	LOC108079647|XP_017029527.1|DKIK
OG0005402	LOC6589119|XP_002015275.1|DPER	LOC108079646|XP_017029526.1|DKIK
OG0005403	LOC6588749|XP_002014836.1|DPER	LOC108079669|XP_017029555.1|DKIK
OG0005404	LOC6588748|XP_026844143.1|DPER	LOC108079670|XP_017029557.1|DKIK
OG0005405	LOC6590605|XP_002016470.1|DPER	LOC108078322|XP_017027610.1|DKIK
OG0005406	LOC6592864|XP_002018531.2|DPER	LOC108076813|XP_017025332.1|DKIK
OG0005407	LOC6600841|XP_026840632.1|DPER	LOC108076353|XP_017024638.1|DKIK
OG0005408	LOC6596353|XP_002021491.2|DPER	LOC108086233|XP_017038591.1|DKIK
OG0005409	LOC6589188|XP_026844446.1|DPER	LOC108079684|XP_017029578.1|DKIK
OG0005410	LOC6596360|XP_002021498.1|DPER	LOC108086270|XP_017038646.1|DKIK
OG0005411	LOC6590247|XP_002016539.1|DPER	LOC108082315|XP_017033134.1|DKIK
OG0005412	LOC6590385|XP_002015651.1|DPER	LOC108082579|XP_017033525.1|DKIK
OG0005413	LOC6592970|XP_002017705.1|DPER	LOC108081791|XP_017032499.1|DKIK
OG0005414	LOC6599994|XP_002025152.1|DPER	LOC108080301|XP_017030464.1|DKIK
OG0005415	LOC6598275|XP_002023298.2|DPER	LOC108076070|XP_017024264.1|DKIK
OG0005416	LOC6602071|XP_026842465.1|DPER	LOC108076798|XP_017025310.1|DKIK
OG0005417	LOC6595385|XP_002020788.1|DPER	LOC108085361|XP_017037420.1|DKIK
OG0005418	LOC6589367|XP_002015251.1|DPER	LOC108082215|XP_017033037.1|DKIK
OG0005419	LOC6588961|XP_002014344.1|DPER	LOC108077165|XP_017025889.1|DKIK
OG0005420	LOC6593727|XP_002019105.1|DPER	LOC108075943|XP_017024074.1|DKIK
OG0005421	LOC6595447|XP_002020868.1|DPER	LOC108082120|XP_017032910.1|DKIK
OG0005422	LOC6603102|XP_002028112.2|DPER	LOC108079278|XP_017029063.1|DKIK
OG0005423	LOC6594002|XP_026843856.1|DPER	LOC108077092|XP_017025752.1|DKIK
OG0005424	LOC6593188|XP_026842783.1|DPER	LOC108076686|XP_017025125.1|DKIK
OG0005425	LOC6599348|XP_026847106.1|DPER	LOC108071805|XP_017018186.1|DKIK
OG0005426	LOC6593272|XP_026842504.1|DPER	LOC108078160|XP_017027299.1|DKIK
OG0005427	LOC6597978|XP_002023116.1|DPER	LOC108082710|XP_017033706.1|DKIK
OG0005428	LOC6593934|XP_002019263.1|DPER	LOC108082770|XP_017033789.1|DKIK
OG0005429	LOC6593563|XP_002018978.2|DPER	LOC108079987|XP_017030043.1|DKIK
OG0005430	LOC6593562|XP_026842934.1|DPER	LOC108079975|XP_017030027.1|DKIK
OG0005431	LOC6593735|XP_002018993.1|DPER	LOC108081865|XP_017032594.1|DKIK
OG0005432	LOC6597930|XP_002023101.1|DPER	LOC108079352|XP_017029152.1|DKIK
OG0005433	LOC6590865|XP_026841900.1|DPER	LOC108078013|XP_017027059.1|DKIK
OG0005434	LOC6593894|XP_026842952.1|DPER	LOC108084767|XP_017036574.1|DKIK
OG0005435	LOC6597926|XP_002023098.1|DPER	LOC108079327|XP_017029121.1|DKIK
OG0005436	LOC6597928|XP_002023099.1|DPER	LOC108074184|XP_017021610.1|DKIK
OG0005437	LOC6587303|XP_002014186.1|DPER	LOC108071459|XP_017017711.1|DKIK
OG0005438	LOC6595572|XP_026843904.1|DPER	LOC108078968|XP_017028628.1|DKIK
OG0005439	LOC6587865|XP_002014048.1|DPER	LOC108074052|XP_017021411.1|DKIK
OG0005440	LOC6588991|XP_002014953.2|DPER	LOC108074322|XP_017021811.1|DKIK
OG0005441	LOC6603742|XP_002028708.2|DPER	LOC108077255|XP_017026007.1|DKIK
OG0005442	LOC6589260|XP_002015286.1|DPER	LOC108079546|XP_017029373.1|DKIK
OG0005443	LOC113565547|XP_026843658.1|DPER	LOC108077221|XP_017025966.1|DKIK
OG0005444	LOC6589567|XP_002014599.1|DPER	LOC108086166|XP_017038517.1|DKIK
OG0005445	LOC6596649|XP_002021657.2|DPER	LOC108076873|XP_017025392.1|DKIK
OG0005446	LOC6589117|XP_026844794.1|DPER	LOC108077030|XP_017025645.1|DKIK
OG0005447	LOC6596311|XP_002021481.1|DPER	LOC108086241|XP_017038602.1|DKIK
OG0005448	LOC6591256|XP_026842589.1|DPER	LOC108078159|XP_017027298.1|DKIK
OG0005449	LOC6603505|XP_002028483.1|DPER	LOC108084502|XP_017036232.1|DKIK
OG0005450	LOC6587916|XP_002013329.1|DPER	LOC108085681|XP_017037863.1|DKIK
OG0005451	LOC6595714|XP_002020750.2|DPER	LOC108082856|XP_017033922.1|DKIK
OG0005452	LOC6600843|XP_026840629.1|DPER	LOC108076352|XP_017024633.1|DKIK
OG0005453	LOC6594693|XP_002019620.1|DPER	LOC108072133|XP_017018658.1|DKIK
OG0005454	LOC6589683|XP_002014768.2|DPER	LOC108077068|XP_017025724.1|DKIK
OG0005455	LOC6600856|XP_002025993.1|DPER	LOC108076156|XP_017024371.1|DKIK
OG0005456	LOC6598069|XP_002023128.1|DPER	LOC108082841|XP_017033896.1|DKIK
OG0005457	LOC6598066|XP_002023125.1|DPER	LOC108082675|XP_017033663.1|DKIK
OG0005458	LOC6589083|XP_026844577.1|DPER	LOC108081440|XP_017032115.1|DKIK
OG0005459	LOC6589531|XP_026844415.1|DPER	LOC108086264|XP_017038638.1|DKIK
OG0005460	LOC6593709|XP_002018633.1|DPER	LOC108081432|XP_017032104.1|DKIK
OG0005461	LOC6594005|XP_002019057.1|DPER	LOC108082170|XP_017032965.1|DKIK
OG0005462	LOC6594003|XP_002019055.1|DPER	LOC108082171|XP_017032966.1|DKIK
OG0005463	LOC6597094|XP_002022285.1|DPER	LOC108072747|XP_017019505.1|DKIK
OG0005464	LOC6593811|XP_002019058.1|DPER	LOC108082725|XP_017033722.1|DKIK
OG0005465	LOC6598065|XP_002023124.1|DPER	LOC108082738|XP_017033732.1|DKIK
OG0005466	LOC6598068|XP_002023127.2|DPER	LOC108082864|XP_017033931.1|DKIK
OG0005467	LOC6587740|XP_002012760.1|DPER	LOC108083756|XP_017035166.1|DKIK
OG0005468	LOC6588886|XP_002014855.1|DPER	LOC108079644|XP_017029523.1|DKIK
OG0005469	LOC6593837|XP_026843452.1|DPER	LOC108074860|XP_017022562.1|DKIK
OG0005470	LOC6593839|XP_026843817.1|DPER	LOC108074798|XP_017022471.1|DKIK
OG0005471	LOC6589754|XP_026844585.1|DPER	LOC108077130|XP_017025829.1|DKIK
OG0005472	LOC6589755|XP_026844589.1|DPER	LOC108077115|XP_017025797.1|DKIK
OG0005473	LOC6593703|XP_026842954.1|DPER	LOC108081391|XP_017032038.1|DKIK
OG0005474	LOC6589420|XP_026844103.1|DPER	LOC108074490|XP_017022052.1|DKIK
OG0005475	LOC6589418|XP_026844492.1|DPER	LOC108074591|XP_017022189.1|DKIK
OG0005476	LOC6590469|XP_002016655.2|DPER	LOC108076756|XP_017025245.1|DKIK
OG0005477	LOC6598975|XP_002024063.1|DPER	LOC108082969|XP_017034081.1|DKIK
OG0005478	LOC6595522|XP_002020627.1|DPER	LOC108077418|XP_017026209.1|DKIK
OG0005479	LOC6595521|XP_002020626.1|DPER	LOC108077417|XP_017026208.1|DKIK
OG0005480	LOC6595520|XP_002020625.1|DPER	LOC108077419|XP_017026210.1|DKIK
OG0005481	LOC6588717|XP_002014990.1|DPER	LOC108086101|XP_017038416.1|DKIK
OG0005482	LOC6588719|XP_026844947.1|DPER	LOC108086133|XP_017038475.1|DKIK
OG0005483	LOC6587722|XP_002014056.1|DPER	LOC108081268|XP_017031854.1|DKIK
OG0005484	LOC6596409|XP_002021594.1|DPER	LOC108086189|XP_017038541.1|DKIK
OG0005485	LOC6590272|XP_026842470.1|DPER	LOC108070754|XP_017016840.1|DKIK
OG0005486	LOC6590008|XP_026842486.1|DPER	LOC108082518|XP_017033434.1|DKIK
OG0005487	LOC6589687|XP_002015200.1|DPER	LOC108075757|XP_017023808.1|DKIK
OG0005488	LOC6589688|XP_002015201.1|DPER	LOC108076271|XP_017024510.1|DKIK
OG0005489	LOC6595480|XP_002020652.1|DPER	LOC108074431|XP_017021956.1|DKIK
OG0005490	LOC6595479|XP_026844218.1|DPER	LOC108074442|XP_017021970.1|DKIK
OG0005491	LOC6589356|XP_026844732.1|DPER	LOC108074531|XP_017022104.1|DKIK
OG0005492	LOC6589362|XP_002015367.1|DPER	LOC108074582|XP_017022179.1|DKIK
OG0005493	LOC6593384|XP_002019083.1|DPER	LOC108082724|XP_017033721.1|DKIK
OG0005494	LOC6592355|XP_002018427.1|DPER	LOC108078339|XP_017027630.1|DKIK
OG0005495	LOC6591160|XP_002015686.1|DPER	LOC108072364|XP_017018947.1|DKIK
OG0005496	LOC6587664|XP_002013702.2|DPER	LOC108071339|XP_017017552.1|DKIK
OG0005497	LOC6596532|XP_026843347.1|DPER	LOC108072631|XP_017019350.1|DKIK
OG0005498	LOC6596533|XP_002021730.1|DPER	LOC108072632|XP_017019352.1|DKIK
OG0005499	LOC6596536|XP_002021733.2|DPER	LOC108072559|XP_017019227.1|DKIK
OG0005500	LOC6596537|XP_002021734.1|DPER	LOC108072560|XP_017019228.1|DKIK
OG0005501	LOC6589554|XP_002014512.1|DPER	LOC108074851|XP_017022551.1|DKIK
OG0005502	LOC6589553|XP_002014511.1|DPER	LOC108074852|XP_017022552.1|DKIK
OG0005503	LOC6589736|XP_002015140.1|DPER	LOC108082003|XP_017032740.1|DKIK
OG0005504	LOC6589155|XP_002014762.1|DPER	LOC108081446|XP_017032124.1|DKIK
OG0005506	LOC6589368|XP_026844856.1|DPER	LOC108082164|XP_017032957.1|DKIK
OG0005507	LOC6593604|XP_002018659.1|DPER	LOC108074299|XP_017021776.1|DKIK
OG0005508	LOC6589582|XP_002014291.1|DPER	LOC108077191|XP_017025925.1|DKIK
OG0005509	LOC6589433|XP_002014860.1|DPER	LOC108079525|XP_017029351.1|DKIK, LOC108079633|XP_017029506.1|DKIK
OG0005510	LOC6598009|XP_026843329.1|DPER	LOC108085268|XP_017037307.1|DKIK
OG0005511	LOC6598150|XP_002023487.2|DPER	LOC108083823|XP_017035267.1|DKIK
OG0005512	LOC6594869|XP_026851033.1|DPER	LOC108084036|XP_017035541.1|DKIK
OG0005513	LOC6588956|XP_002014339.1|DPER	LOC108079170|XP_017028909.1|DKIK
OG0005514	LOC6588617|XP_026842155.1|DPER	LOC108075617|XP_017023638.1|DKIK
OG0005515	LOC6590390|XP_002015656.1|DPER	LOC108078391|XP_017027735.1|DKIK
OG0005516	LOC6588957|XP_002014340.1|DPER	LOC108077176|XP_017025902.1|DKIK
OG0005517	LOC6596521|XP_026843867.1|DPER	LOC108075907|XP_017024016.1|DKIK
OG0005518	LOC6589770|XP_002014929.2|DPER	LOC108079688|XP_017029583.1|DKIK
OG0005519	LOC6591180|XP_002015438.1|DPER	LOC108072416|XP_017019009.1|DKIK
OG0005520	LOC6596582|XP_026843731.1|DPER	LOC108077232|XP_017025979.1|DKIK
OG0005521	LOC6596580|XP_002021667.1|DPER	LOC108077138|XP_017025841.1|DKIK
OG0005522	LOC6598876|XP_002024049.1|DPER	LOC108073790|XP_017021046.1|DKIK
OG0005523	LOC6593463|XP_002018601.1|DPER	LOC108081452|XP_017032131.1|DKIK
OG0005524	LOC6593689|XP_026843758.1|DPER	LOC108075835|XP_017023899.1|DKIK
OG0005525	LOC6588673|XP_002014468.1|DPER	LOC108077250|XP_017026000.1|DKIK
OG0005526	LOC6588713|XP_026844115.1|DPER	LOC108077229|XP_017025975.1|DKIK
OG0005527	LOC113566260|XP_026846900.1|DPER	LOC108074891|XP_017022594.1|DKIK
OG0005528	LOC6593637|XP_026843454.1|DPER	LOC108072867|XP_017019674.1|DKIK
OG0005529	LOC6596347|XP_026843655.1|DPER, LOC113565617|XP_026843879.1|DPER	LOC108070529|XP_017016537.1|DKIK
OG0005530	LOC6596428|XP_026843198.1|DPER	LOC108075790|XP_017023845.1|DKIK
OG0005531	LOC6601152|XP_002026284.1|DPER	LOC108077520|XP_017026374.1|DKIK
OG0005532	LOC6595585|XP_002020962.1|DPER	LOC108079626|XP_017029495.1|DKIK
OG0005533	LOC6596377|XP_002021562.1|DPER	LOC108086212|XP_017038564.1|DKIK
OG0005534	LOC6601080|XP_002026073.1|DPER	LOC108079086|XP_017028800.1|DKIK
OG0005535	LOC6588849|XP_002014904.1|DPER	LOC108074549|XP_017022135.1|DKIK
OG0005536	LOC6595433|XP_002020854.1|DPER	LOC108077264|XP_017026020.1|DKIK
OG0005537	LOC6602246|XP_002027276.1|DPER	LOC108077267|XP_017026024.1|DKIK
OG0005538	LOC6588851|XP_026844283.1|DPER	LOC108074326|XP_017021822.1|DKIK
OG0005539	LOC6589210|XP_002015294.1|DPER	LOC108079661|XP_017029547.1|DKIK
OG0005540	LOC6595452|XP_002020588.2|DPER	LOC108079192|XP_017028942.1|DKIK
OG0005541	LOC6593314|XP_002018653.1|DPER	LOC108084750|XP_017036551.1|DKIK
OG0005542	LOC6601067|XP_026847280.1|DPER	LOC108073941|XP_017021243.1|DKIK
OG0005543	LOC6597961|XP_002023164.1|DPER	LOC108082767|XP_017033783.1|DKIK
OG0005544	LOC6589669|XP_026844320.1|DPER	LOC108074304|XP_017021786.1|DKIK
OG0005545	LOC6589006|XP_026844262.1|DPER	LOC108082084|XP_017032868.1|DKIK
OG0005546	LOC6593461|XP_002018599.2|DPER	LOC108081420|XP_017032092.1|DKIK
OG0005547	LOC6588752|XP_002014839.1|DPER	LOC108079622|XP_017029487.1|DKIK
OG0005548	LOC6589601|XP_026844252.1|DPER	LOC108079614|XP_017029478.1|DKIK
OG0005549	LOC6589118|XP_002015274.1|DPER	LOC108079648|XP_017029530.1|DKIK
OG0005550	LOC6588990|XP_026844402.1|DPER	LOC108081378|XP_017032019.1|DKIK
OG0005551	LOC6590901|XP_002016268.1|DPER	LOC108082599|XP_017033561.1|DKIK
OG0005552	LOC6590920|XP_002015762.1|DPER	LOC108082573|XP_017033519.1|DKIK
OG0005553	LOC6589154|XP_002014761.2|DPER	LOC108081427|XP_017032099.1|DKIK
OG0005554	LOC6595613|XP_026843964.1|DPER	LOC108079599|XP_017029445.1|DKIK
OG0005555	LOC6595588|XP_002020936.1|DPER	LOC108079663|XP_017029549.1|DKIK
OG0005556	LOC6595591|XP_002020939.1|DPER	LOC108079658|XP_017029544.1|DKIK
OG0005557	LOC6589077|XP_002014752.1|DPER	LOC108077409|XP_017026198.1|DKIK
OG0005558	LOC6597387|XP_026846376.1|DPER	LOC108080110|XP_017030214.1|DKIK
OG0005559	LOC6588768|XP_002015254.1|DPER	LOC108074561|XP_017022152.1|DKIK
OG0005560	LOC6589078|XP_002014753.1|DPER	LOC108081411|XP_017032079.1|DKIK
OG0005561	LOC6602677|XP_026845819.1|DPER	LOC108085936|XP_017038207.1|DKIK
OG0005562	LOC6589645|XP_026844033.1|DPER	LOC108077119|XP_017025802.1|DKIK
OG0005563	LOC6602546|XP_026846816.1|DPER	LOC108072465|XP_017019097.1|DKIK
OG0005564	LOC6589249|XP_026844209.1|DPER	LOC108077074|XP_017025730.1|DKIK
OG0005565	LOC6589840|XP_002014797.1|DPER	LOC108077027|XP_017025641.1|DKIK
OG0005566	LOC6589841|XP_002014798.1|DPER	LOC108077028|XP_017025642.1|DKIK
OG0005567	LOC6595271|XP_026839971.1|DPER	LOC108073564|XP_017020740.1|DKIK
OG0005568	LOC6596314|XP_002021484.2|DPER	LOC108086242|XP_017038603.1|DKIK
OG0005569	LOC6589371|XP_026844167.1|DPER	LOC108074592|XP_017022190.1|DKIK
OG0005570	LOC6595481|XP_026843895.1|DPER	LOC108074430|XP_017021955.1|DKIK
OG0005571	LOC6589925|XP_026841114.1|DPER	LOC108072360|XP_017018940.1|DKIK
OG0005572	LOC6590139|XP_026842862.1|DPER	LOC108072977|XP_017019903.1|DKIK
OG0005573	LOC6594013|XP_002019635.1|DPER	LOC108072126|XP_017018647.1|DKIK
OG0005574	LOC6602063|XP_026840775.1|DPER	LOC108072057|XP_017018540.1|DKIK
OG0005575	LOC6588141|XP_002012890.2|DPER	LOC108085886|XP_017038138.1|DKIK
OG0005576	LOC6600974|XP_002026012.2|DPER	LOC108078536|XP_017027936.1|DKIK
OG0005577	LOC6596939|XP_002022221.1|DPER	LOC108072789|XP_017019559.1|DKIK
OG0005578	LOC6596040|XP_026845413.1|DPER	LOC108074996|XP_017022725.1|DKIK
OG0005579	LOC113566010|XP_026845491.1|DPER	LOC108075005|XP_017022739.1|DKIK
OG0005580	LOC6603003|XP_002028030.1|DPER	LOC108078715|XP_017028187.1|DKIK
OG0005581	LOC6603116|XP_026847135.1|DPER	LOC108080225|XP_017030369.1|DKIK
OG0005582	LOC6595895|XP_026845336.1|DPER	LOC108075246|XP_017023093.1|DKIK
OG0005583	LOC6601411|XP_002026481.1|DPER	LOC108077555|XP_017026437.1|DKIK
OG0005584	LOC113565777|XP_026844697.1|DPER	LOC108082867|XP_017033934.1|DKIK
OG0005585	LOC6594398|XP_002019488.1|DPER	LOC108081103|XP_017031588.1|DKIK
OG0005586	LOC6591856|XP_002017154.1|DPER	LOC108075528|XP_017023514.1|DKIK
OG0005587	LOC6589056|XP_002014308.1|DPER	LOC108077251|XP_017026002.1|DKIK
OG0005588	LOC6596119|XP_002020967.1|DPER	LOC108078719|XP_017028204.1|DKIK
OG0005589	LOC6594698|XP_002019625.1|DPER	LOC108072079|XP_017018579.1|DKIK
OG0005590	LOC6590276|XP_002015516.1|DPER	LOC108070542|XP_017016556.1|DKIK
OG0005591	LOC6598516|XP_002023555.1|DPER	LOC108084217|XP_017035833.1|DKIK
OG0005592	LOC6588355|XP_026848688.1|DPER	LOC108077815|XP_017026827.1|DKIK
OG0005593	LOC6595830|XP_002021419.1|DPER	LOC108075268|XP_017023125.1|DKIK
OG0005594	LOC6595944|XP_002021072.1|DPER	LOC108073957|XP_017021273.1|DKIK
OG0005595	LOC6595945|XP_026845757.1|DPER	LOC108073956|XP_017021271.1|DKIK
OG0005596	LOC6595880|XP_002021393.1|DPER	LOC108079744|XP_017029647.1|DKIK
OG0005597	LOC6587513|XP_026850826.1|DPER	LOC108085015|XP_017036948.1|DKIK
OG0005598	LOC6602743|XP_002027770.1|DPER, LOC6595293|XP_026851220.1|DPER	LOC108073479|XP_017020622.1|DKIK
OG0005599	LOC6590563|XP_026842860.1|DPER	LOC108072975|XP_017019899.1|DKIK
OG0005600	LOC6591705|XP_002017406.1|DPER	LOC108081256|XP_017031837.1|DKIK
OG0005601	LOC6599138|XP_026849247.1|DPER	LOC108083546|XP_017034880.1|DKIK
OG0005602	LOC6591502|XP_002016886.1|DPER	LOC108085893|XP_017038147.1|DKIK
OG0005603	LOC6590327|XP_002016216.1|DPER	LOC108073111|XP_017020094.1|DKIK
OG0005604	LOC6590329|XP_002016218.1|DPER	LOC108073119|XP_017020101.1|DKIK
OG0005605	LOC6591291|XP_026840662.1|DPER	LOC108082503|XP_017033420.1|DKIK
OG0005606	LOC6595404|XP_002020877.1|DPER	LOC108082207|XP_017033028.1|DKIK
OG0005607	LOC6594572|XP_002019823.1|DPER	LOC108085666|XP_017037845.1|DKIK
OG0005608	LOC6594574|XP_026850397.1|DPER	LOC108077729|XP_017026673.1|DKIK
OG0005609	LOC6596209|XP_026845226.1|DPER	LOC108079767|XP_017029679.1|DKIK
OG0005610	LOC6599486|XP_002024606.1|DPER	LOC108071956|XP_017018414.1|DKIK
OG0005611	LOC6601684|XP_026847692.1|DPER	LOC108073927|XP_017021213.1|DKIK
OG0005612	LOC6592154|XP_002017340.1|DPER	LOC108085630|XP_017037801.1|DKIK
OG0005613	LOC6592029|XP_002017301.1|DPER	LOC108070645|XP_017016702.1|DKIK
OG0005614	LOC6591403|XP_002017178.1|DPER	LOC108075555|XP_017023552.1|DKIK
OG0005615	LOC6588484|XP_026850765.1|DPER	LOC108084985|XP_017036898.1|DKIK
OG0005616	LOC6594460|XP_002019711.2|DPER	LOC108084232|XP_017035845.1|DKIK
OG0005617	LOC6592035|XP_026843770.1|DPER	LOC108081187|XP_017031734.1|DKIK
OG0005618	LOC6602083|XP_002027161.1|DPER	LOC108072880|XP_017019688.1|DKIK
OG0005619	LOC6587215|XP_002013851.1|DPER	LOC108083941|XP_017035436.1|DKIK
OG0005620	LOC6596926|XP_026849902.1|DPER	LOC108079236|XP_017029008.1|DKIK
OG0005621	LOC6604587|XP_002029471.2|DPER	LOC108080546|XP_017030837.1|DKIK
OG0005622	LOC6600226|XP_002025224.1|DPER	LOC108079386|XP_017029198.1|DKIK
OG0005623	LOC6596849|XP_026845948.1|DPER	LOC108085764|XP_017037997.1|DKIK
OG0005624	LOC6591463|XP_002016949.1|DPER	LOC108081153|XP_017031681.1|DKIK
OG0005625	LOC6592099|XP_002017033.1|DPER	LOC108081070|XP_017031540.1|DKIK
OG0005626	LOC6600428|XP_002025533.1|DPER	LOC108079444|XP_017029267.1|DKIK
OG0005627	LOC6594466|XP_002019411.1|DPER	LOC108084143|XP_017035677.1|DKIK
OG0005628	LOC6594817|XP_002020012.1|DPER	LOC108081064|XP_017031532.1|DKIK
OG0005629	LOC6591042|XP_002016634.1|DPER	LOC108078275|XP_017027516.1|DKIK
OG0005630	LOC6592190|XP_026842451.1|DPER	LOC108073005|XP_017019950.1|DKIK
OG0005631	LOC6600785|XP_026848596.1|DPER	LOC108084493|XP_017036219.1|DKIK
OG0005632	LOC6602603|XP_026846038.1|DPER	LOC108079808|XP_017029777.1|DKIK, LOC108080541|XP_017030833.1|DKIK
OG0005633	LOC6594152|XP_026842472.1|DPER	LOC108084357|XP_017036011.1|DKIK
OG0005634	LOC6592163|XP_002017449.1|DPER	LOC108075560|XP_017023560.1|DKIK
OG0005635	LOC6589332|XP_002014357.2|DPER	LOC108077278|XP_017026040.1|DKIK
OG0005636	LOC6592039|XP_026840743.1|DPER	LOC108081212|XP_017031775.1|DKIK
OG0005637	LOC6588025|XP_026842606.1|DPER	LOC108083216|XP_017034414.1|DKIK
OG0005638	LOC6593108|XP_026841941.1|DPER	LOC108076718|XP_017025173.1|DKIK
OG0005639	LOC6600819|XP_026840806.1|DPER	LOC108078214|XP_017027390.1|DKIK
OG0005640	LOC6591603|XP_002017098.1|DPER	LOC108072038|XP_017018510.1|DKIK
OG0005641	LOC113566192|XP_026846521.1|DPER	LOC108085965|XP_017038252.1|DKIK
OG0005642	LOC6598796|XP_002023907.1|DPER	LOC108075616|XP_017023637.1|DKIK
OG0005643	LOC6602782|XP_002027839.1|DPER	LOC108079720|XP_017029618.1|DKIK
OG0005644	LOC6602781|XP_002027838.1|DPER	LOC108078858|XP_017028451.1|DKIK
OG0005645	LOC6599331|XP_026850171.1|DPER	LOC108082940|XP_017034036.1|DKIK
OG0005646	LOC6596905|XP_002021866.1|DPER	LOC108074939|XP_017022660.1|DKIK
OG0005647	LOC6589864|XP_002014206.1|DPER	LOC108082868|XP_017033935.1|DKIK
OG0005648	LOC113566455|XP_026847883.1|DPER	LOC108083089|XP_017034225.1|DKIK
OG0005649	LOC6591699|XP_002017270.1|DPER	LOC108080830|XP_017031223.1|DKIK
OG0005650	LOC6591704|XP_002017275.1|DPER	LOC108080821|XP_017031212.1|DKIK
OG0005651	LOC6602667|XP_002027707.2|DPER	LOC108075605|XP_017023629.1|DKIK
OG0005652	LOC6587847|XP_026840112.1|DPER	LOC108083970|XP_017035466.1|DKIK
OG0005653	LOC6596621|XP_002021629.1|DPER	LOC108076890|XP_017025410.1|DKIK
OG0005654	LOC6591629|XP_026851179.1|DPER	LOC108080771|XP_017031123.1|DKIK
OG0005655	LOC6594503|XP_002019702.1|DPER	LOC108084177|XP_017035754.1|DKIK
OG0005656	LOC6594463|XP_002019714.1|DPER	LOC108084153|XP_017035698.1|DKIK
OG0005657	LOC6592143|XP_026840123.1|DPER	LOC108073215|XP_017020232.1|DKIK
OG0005658	LOC6594452|XP_026850280.1|DPER	LOC108081777|XP_017032482.1|DKIK
OG0005659	LOC6591777|XP_002017138.2|DPER	LOC108081211|XP_017031774.1|DKIK
OG0005660	LOC6599716|XP_026847366.1|DPER	LOC108071524|XP_017017782.1|DKIK
OG0005661	LOC6591947|XP_026843803.1|DPER	LOC108073202|XP_017020207.1|DKIK
OG0005662	LOC6591740|XP_026846487.1|DPER	LOC108072028|XP_017018498.1|DKIK
OG0005663	LOC6596912|XP_002021873.2|DPER	LOC108080235|XP_017030380.1|DKIK
OG0005664	LOC6594930|XP_002020027.2|DPER	LOC108083749|XP_017035154.1|DKIK
OG0005665	LOC6591910|XP_002016867.1|DPER	LOC108072164|XP_017018700.1|DKIK
OG0005666	LOC6597909|XP_026846912.1|DPER	LOC108074156|XP_017021550.1|DKIK
OG0005667	LOC6596877|XP_002022092.2|DPER	LOC108079886|XP_017029895.1|DKIK
OG0005668	LOC6598974|XP_002024062.2|DPER	LOC108083125|XP_017034288.1|DKIK
OG0005669	LOC113565379|XP_026842956.1|DPER	LOC108079608|XP_017029459.1|DKIK
OG0005670	LOC6594032|XP_002019642.2|DPER	LOC108072181|XP_017018725.1|DKIK
OG0005671	LOC6598619|XP_026849315.1|DPER	LOC108084314|XP_017035967.1|DKIK
