Orthogroup	DPER.longest_only	DALB.longest_only
OG0004496	LOC6601275|XP_002026404.1|DPER	LOC117570117|XP_034107471.1|DALB
OG0004497	LOC6590092|XP_026841684.1|DPER	LOC117571243|XP_034109187.1|DALB, LOC117566589|XP_034102021.1|DALB
OG0004498	LOC113567333|XP_026850589.1|DPER	LOC117568922|XP_034105723.1|DALB
OG0004499	LOC6591126|XP_002016486.1|DPER	LOC117568736|XP_034105453.1|DALB
OG0004500	LOC6590073|XP_002016285.1|DPER	LOC117568815|XP_034105569.1|DALB
OG0004501	LOC6600958|XP_002026028.2|DPER, LOC113566044|XP_026845696.1|DPER, LOC6596971|XP_002022135.1|DPER	LOC117571923|XP_034110295.1|DALB
OG0004502	LOC6590363|XP_002015843.1|DPER, LOC6596185|XP_002021178.1|DPER	LOC117567774|XP_034103864.1|DALB
OG0004503	LOC113564961|XP_026840574.1|DPER	LOC117570533|XP_034108130.1|DALB
OG0004504	LOC6592131|XP_026850469.1|DPER	LOC117573150|XP_034111992.1|DALB
OG0004505	LOC6588612|XP_026840796.1|DPER	LOC117576673|XP_034117556.1|DALB
OG0004506	LOC6587794|XP_002012962.1|DPER	LOC117573884|XP_034113261.1|DALB
OG0004507	LOC6587946|XP_002013317.1|DPER	LOC117573451|XP_034112564.1|DALB
OG0004508	LOC6588543|XP_026839961.1|DPER	LOC117574934|XP_034114874.1|DALB
OG0004509	LOC6602831|XP_002027865.1|DPER	LOC117567354|XP_034103179.1|DALB
OG0004510	LOC113566898|XP_026849889.1|DPER, LOC6602871|XP_026849645.1|DPER	LOC117572048|XP_034110554.1|DALB
OG0004511	LOC6588039|XP_026841808.1|DPER	LOC117574286|XP_034113928.1|DALB
OG0004512	LOC6603491|XP_002028473.2|DPER	LOC117573218|XP_034112126.1|DALB
OG0004513	LOC6601999|XP_002027052.1|DPER	LOC117573157|XP_034112007.1|DALB
OG0004514	LOC6601983|XP_026846857.1|DPER	LOC117573090|XP_034111886.1|DALB
OG0004515	LOC6599173|XP_002024364.2|DPER	LOC117567505|XP_034103431.1|DALB
OG0004516	LOC6597031|XP_002022123.1|DPER	LOC117577612|XP_034118353.1|DALB
OG0004517	LOC6597241|XP_026846589.1|DPER	LOC117565255|XP_034100165.1|DALB
OG0004518	LOC6603514|XP_002028492.2|DPER	LOC117578149|XP_034119261.1|DALB
OG0004519	LOC6594849|XP_026850461.1|DPER	LOC117576124|XP_034116573.1|DALB
OG0004520	LOC6604462|XP_026845999.1|DPER	LOC117577944|XP_034118860.1|DALB
OG0004521	LOC6592912|XP_002018580.1|DPER	LOC117568257|XP_034104630.1|DALB
OG0004522	LOC6597297|XP_002022438.1|DPER	LOC117578099|XP_034119165.1|DALB
OG0004523	LOC6595043|XP_002020370.1|DPER	LOC117576447|XP_034117101.1|DALB
OG0004524	LOC6600789|XP_002025812.1|DPER	LOC117568658|XP_034105351.1|DALB
OG0004525	LOC6598511|XP_002023550.1|DPER	LOC117578082|XP_034119133.1|DALB
OG0004526	LOC6599896|XP_026849231.1|DPER	LOC117566816|XP_034102271.1|DALB
OG0004527	LOC6598574|XP_002023637.1|DPER	LOC117578150|XP_034119259.1|DALB
OG0004528	LOC6599381|XP_002024555.1|DPER	LOC117573556|XP_034112733.1|DALB
OG0004529	LOC6600358|XP_026848378.1|DPER	LOC117564339|XP_034098941.1|DALB
OG0004530	LOC6598139|XP_026846289.1|DPER	LOC117577663|XP_034118441.1|DALB
OG0004531	LOC113567377|XP_026850828.1|DPER	LOC117574926|XP_034114868.1|DALB
OG0004532	LOC6597583|XP_026848859.1|DPER	LOC117563205|XP_034101194.1|DALB
OG0004533	LOC6597694|XP_026846424.1|DPER	LOC117565477|XP_034100516.1|DALB
OG0004534	LOC6603565|XP_026845797.1|DPER	LOC117577740|XP_034118542.1|DALB
OG0004535	LOC6599709|XP_002024894.1|DPER	LOC117571643|XP_034109764.1|DALB
OG0004536	LOC6599373|XP_026847229.1|DPER	LOC117578294|XP_034119624.1|DALB
OG0004537	LOC6604223|XP_026849216.1|DPER	LOC117573242|XP_034112189.1|DALB
OG0004538	LOC6593025|XP_002018218.1|DPER	LOC117571579|XP_034109682.1|DALB
OG0004539	LOC6595077|XP_002020341.1|DPER	LOC117573565|XP_034112741.1|DALB
OG0004540	LOC6599213|XP_026848236.1|DPER	LOC117569908|XP_034107142.1|DALB
OG0004541	LOC6589902|XP_002016386.1|DPER	LOC117570419|XP_034107936.1|DALB
OG0004542	LOC6599960|XP_026849207.1|DPER	LOC117578219|XP_034119484.1|DALB
OG0004543	LOC6596797|XP_026849905.1|DPER	LOC117577320|XP_034118175.1|DALB
OG0004544	LOC6598142|XP_026846227.1|DPER	LOC117567083|XP_034102774.1|DALB
OG0004545	LOC6587369|XP_026839909.1|DPER	LOC117574914|XP_034114851.1|DALB, LOC117575513|XP_034115652.1|DALB
OG0004546	LOC6590102|XP_002015658.1|DPER	LOC117567455|XP_034103359.1|DALB
OG0004547	LOC6600689|XP_026845172.1|DPER	LOC117564640|XP_034099395.1|DALB
OG0004548	LOC6597448|XP_002022390.2|DPER	LOC117577575|XP_034118304.1|DALB
OG0004549	LOC6600100|XP_026846708.1|DPER	LOC117566608|XP_034102043.1|DALB
OG0004550	LOC6600415|XP_026848400.1|DPER	LOC117567905|XP_034104075.1|DALB
OG0004551	LOC6593107|XP_002018336.1|DPER	LOC117566808|XP_034102247.1|DALB
OG0004552	LOC6596852|XP_026845865.1|DPER	LOC117569796|XP_034107001.1|DALB
OG0004553	LOC6602492|XP_002027520.1|DPER	LOC117572011|XP_034110423.1|DALB
OG0004554	LOC6598404|XP_002023648.2|DPER	LOC117563840|XP_034098264.1|DALB
OG0004555	LOC6598405|XP_002023649.1|DPER	LOC117577609|XP_034118345.1|DALB
OG0004556	LOC6603068|XP_026847078.1|DPER	LOC117568997|XP_034105868.1|DALB
OG0004557	LOC6597560|XP_026848951.1|DPER	LOC117573829|XP_034113152.1|DALB
OG0004558	LOC6600187|XP_002025318.2|DPER	LOC117578189|XP_034119396.1|DALB
OG0004559	LOC6587890|XP_002013692.1|DPER	LOC117575176|XP_034115178.1|DALB
OG0004560	LOC113564936|XP_026840268.1|DPER	LOC117573160|XP_034112013.1|DALB
OG0004561	LOC6588657|XP_026841857.1|DPER	LOC117574965|XP_034114919.1|DALB
OG0004562	LOC6587732|XP_002012759.1|DPER	LOC117575380|XP_034115444.1|DALB
OG0004563	LOC6587810|XP_002014060.2|DPER	LOC117573527|XP_034112665.1|DALB
OG0004564	LOC6594419|XP_002019683.1|DPER	LOC117576299|XP_034116845.1|DALB
OG0004565	LOC6588315|XP_026851131.1|DPER	LOC117575272|XP_034115297.1|DALB
OG0004566	LOC6599229|XP_026848337.1|DPER	LOC117572539|XP_034111303.1|DALB
OG0004567	LOC6599976|XP_026845138.1|DPER	LOC117567153|XP_034102897.1|DALB
OG0004568	LOC6596746|XP_002021929.2|DPER	LOC117576494|XP_034117165.1|DALB
OG0004569	LOC6591594|XP_026839905.1|DPER	LOC117574852|XP_034114755.1|DALB
OG0004570	LOC6590737|XP_002016000.2|DPER	LOC117566943|XP_034102466.1|DALB
OG0004571	LOC6601774|XP_026846949.1|DPER	LOC117570424|XP_034107954.1|DALB
OG0004572	LOC6595540|XP_002020628.1|DPER	LOC117563647|XP_034097947.1|DALB
OG0004573	LOC6588438|XP_002013854.1|DPER	LOC117574026|XP_034113508.1|DALB
OG0004574	LOC6599251|XP_002024277.1|DPER	LOC117566553|XP_034101989.1|DALB
OG0004575	LOC6599250|XP_026848298.1|DPER	LOC117571703|XP_034109895.1|DALB
OG0004576	LOC6587808|XP_002013394.1|DPER	LOC117574990|XP_034114951.1|DALB
OG0004577	LOC6588081|XP_002013153.1|DPER	LOC117575206|XP_034115221.1|DALB
OG0004578	LOC6598209|XP_026846136.1|DPER	LOC117566381|XP_034101778.1|DALB
OG0004579	LOC6588854|XP_026843899.1|DPER	LOC117563496|XP_034097751.1|DALB
OG0004580	LOC6587748|XP_002014046.1|DPER	LOC117575180|XP_034115180.1|DALB
OG0004581	LOC6587983|XP_002013728.1|DPER	LOC117575683|XP_034115880.1|DALB
OG0004582	LOC6595059|XP_026851228.1|DPER	LOC117575626|XP_034115794.1|DALB
OG0004583	LOC6600656|XP_002025740.1|DPER	LOC117572338|XP_034110974.1|DALB
OG0004584	LOC6593128|XP_002018102.1|DPER	LOC117570819|XP_034108572.1|DALB
OG0004585	LOC6595003|XP_002020460.1|DPER	LOC117574677|XP_034114474.1|DALB
OG0004586	LOC6599098|XP_002024423.1|DPER	LOC117568648|XP_034105338.1|DALB
OG0004587	LOC6595097|XP_002020375.1|DPER	LOC117573762|XP_034113045.1|DALB
OG0004588	LOC6595095|XP_002020373.1|DPER	LOC117575436|XP_034115530.1|DALB
OG0004589	LOC6600193|XP_026846676.1|DPER	LOC117578129|XP_034119220.1|DALB
OG0004590	LOC6587899|XP_026840204.1|DPER	LOC117575756|XP_034116008.1|DALB
OG0004591	LOC6587818|XP_002012829.2|DPER	LOC117575755|XP_034116005.1|DALB
OG0004592	LOC6599304|XP_002024233.1|DPER	LOC117574339|XP_034114054.1|DALB
OG0004593	LOC6598304|XP_002023506.1|DPER	LOC117567020|XP_034102603.1|DALB
OG0004594	LOC6602664|XP_002027704.2|DPER	LOC117578049|XP_034119059.1|DALB
OG0004595	LOC6597618|XP_002022756.1|DPER	LOC117576424|XP_034117061.1|DALB
OG0004596	LOC6598141|XP_002023478.2|DPER	LOC117565623|XP_034100728.1|DALB
OG0004597	LOC6597569|XP_002022786.1|DPER	LOC117574972|XP_034114932.1|DALB
OG0004598	LOC6601924|XP_026848762.1|DPER	LOC117567686|XP_034103701.1|DALB
OG0004599	LOC6588900|XP_002014985.1|DPER	LOC117564854|XP_034099683.1|DALB
OG0004600	LOC6600350|XP_002025509.2|DPER	LOC117575491|XP_034115621.1|DALB
OG0004601	LOC6600339|XP_026848424.1|DPER	LOC117576484|XP_034117195.1|DALB
OG0004602	LOC6597216|XP_026846422.1|DPER	LOC117567591|XP_034103983.1|DALB
OG0004603	LOC6589589|XP_002014562.1|DPER	LOC117566227|XP_034101664.1|DALB
OG0004604	LOC6598247|XP_002023417.2|DPER	LOC117566850|XP_034102336.1|DALB
OG0004605	LOC6597687|XP_026846433.1|DPER	LOC117578199|XP_034119419.1|DALB
OG0004606	LOC6594623|XP_002019469.2|DPER	LOC117576189|XP_034116669.1|DALB
OG0004607	LOC6599986|XP_026849152.1|DPER	LOC117566564|XP_034102000.1|DALB
OG0004608	LOC6599115|XP_026849249.1|DPER	LOC117577606|XP_034118347.1|DALB
OG0004609	LOC6599351|XP_002024474.1|DPER	LOC117563467|XP_034097714.1|DALB
OG0004610	LOC6595328|XP_026844017.1|DPER	LOC117573780|XP_034113071.1|DALB
OG0004611	LOC6594783|XP_002020537.1|DPER	LOC117574696|XP_034114496.1|DALB
OG0004612	LOC6594782|XP_026843346.1|DPER	LOC117574236|XP_034113838.1|DALB
OG0004613	LOC6587987|XP_002013726.1|DPER	LOC117575685|XP_034115882.1|DALB
OG0004614	LOC6602687|XP_002027697.1|DPER	LOC117570003|XP_034107294.1|DALB
OG0004615	LOC113566686|XP_026849215.1|DPER	LOC117577816|XP_034118638.1|DALB
OG0004616	LOC6599954|XP_002025031.1|DPER	LOC117577973|XP_034118948.1|DALB
OG0004617	LOC6589115|XP_002015234.1|DPER	LOC117564027|XP_034098519.1|DALB
OG0004618	LOC6594880|XP_002019999.1|DPER	LOC117574412|XP_034114141.1|DALB, LOC117573388|XP_034112477.1|DALB
OG0004619	LOC6588651|XP_002013219.2|DPER	LOC117575689|XP_034115891.1|DALB
OG0004620	LOC6588097|XP_002012857.1|DPER	LOC117573636|XP_034112835.1|DALB
OG0004621	LOC6594312|XP_002019355.1|DPER	LOC117574795|XP_034114645.1|DALB
OG0004622	LOC6588261|XP_026839973.1|DPER	LOC117575836|XP_034116133.1|DALB
OG0004623	LOC6595134|XP_002020300.1|DPER	LOC117575135|XP_034115132.1|DALB
OG0004624	LOC6592050|XP_002017163.1|DPER	LOC117576687|XP_034117573.1|DALB
OG0004625	LOC6600398|XP_026848396.1|DPER	LOC117577847|XP_034118683.1|DALB
OG0004626	LOC6602761|XP_026847720.1|DPER	LOC117564871|XP_034099713.1|DALB
OG0004627	LOC6601879|XP_026849383.1|DPER	LOC117571835|XP_034110106.1|DALB
OG0004628	LOC6596760|XP_002021913.1|DPER	LOC117577100|XP_034118096.1|DALB
OG0004629	LOC6588312|XP_002012909.1|DPER	LOC117575327|XP_034115373.1|DALB
OG0004630	LOC6595297|XP_002020512.2|DPER	LOC117575415|XP_034115487.1|DALB
OG0004632	LOC6588512|XP_026840172.1|DPER	LOC117573769|XP_034113055.1|DALB
OG0004633	LOC6595131|XP_002020297.2|DPER	LOC117576134|XP_034116586.1|DALB
OG0004634	LOC6595160|XP_002020287.1|DPER	LOC117575339|XP_034115388.1|DALB
OG0004635	LOC6597911|XP_026846990.1|DPER	LOC117569262|XP_034106257.1|DALB
OG0004636	LOC6598261|XP_002023319.2|DPER	LOC117576670|XP_034117584.1|DALB
OG0004637	LOC6603583|XP_026846689.1|DPER	LOC117568524|XP_034105122.1|DALB
OG0004638	LOC6597458|XP_026849292.1|DPER	LOC117567051|XP_034102669.1|DALB
OG0004641	LOC6600201|XP_002025301.2|DPER	LOC117577579|XP_034118313.1|DALB
OG0004642	LOC6603582|XP_002028560.1|DPER	LOC117568623|XP_034105307.1|DALB
OG0004643	LOC6591792|XP_002017392.1|DPER	LOC117575583|XP_034115740.1|DALB
OG0004644	LOC6597666|XP_002022843.1|DPER	LOC117578316|XP_034119662.1|DALB
OG0004645	LOC6588977|XP_002014569.1|DPER	LOC117566224|XP_034101661.1|DALB
OG0004646	LOC6594742|XP_002020394.1|DPER	LOC117574564|XP_034114326.1|DALB
OG0004647	LOC6597585|XP_002022772.2|DPER	LOC117577849|XP_034118681.1|DALB
OG0004648	LOC6601734|XP_002026792.2|DPER	LOC117575996|XP_034116390.1|DALB
OG0004649	LOC6600056|XP_002025071.2|DPER	LOC117575387|XP_034115457.1|DALB
OG0004650	LOC6588804|XP_002015125.1|DPER	LOC117565230|XP_034100127.1|DALB
OG0004651	LOC6594851|XP_002020059.2|DPER	LOC117576119|XP_034116568.1|DALB
OG0004652	LOC6588290|XP_002012970.1|DPER	LOC117574035|XP_034113522.1|DALB
OG0004653	LOC6595838|XP_002021427.1|DPER	LOC117567070|XP_034102703.1|DALB
OG0004654	LOC6589161|XP_002014892.1|DPER	LOC117564730|XP_034099508.1|DALB
OG0004655	LOC6587252|XP_002013551.2|DPER	LOC117575977|XP_034116350.1|DALB
OG0004656	LOC6601749|XP_026846947.1|DPER	LOC117564172|XP_034098730.1|DALB, LOC117565591|XP_034100682.1|DALB
OG0004657	LOC6594296|XP_002019944.1|DPER	LOC117575717|XP_034115946.1|DALB
OG0004658	LOC6588203|XP_002012882.1|DPER	LOC117576509|XP_034117207.1|DALB
OG0004659	LOC6594860|XP_002020068.1|DPER	LOC117575949|XP_034116303.1|DALB
OG0004660	LOC6587403|XP_002013492.1|DPER	LOC117575086|XP_034115074.1|DALB
OG0004661	LOC6587520|XP_002013073.1|DPER	LOC117573976|XP_034113410.1|DALB
OG0004662	LOC6591840|XP_002017208.2|DPER	LOC117576665|XP_034117527.1|DALB
OG0004663	LOC6597510|XP_002022658.1|DPER	LOC117572594|XP_034111381.1|DALB
OG0004664	LOC6597529|XP_026849285.1|DPER	LOC117571790|XP_034110044.1|DALB
OG0004665	LOC6597559|XP_002022808.2|DPER	LOC117573613|XP_034112805.1|DALB
OG0004666	LOC6588207|XP_002013743.1|DPER	LOC117575222|XP_034115240.1|DALB
OG0004667	LOC6588123|XP_002013748.1|DPER	LOC117574343|XP_034114055.1|DALB
OG0004668	LOC6597577|XP_026848921.1|DPER	LOC117575282|XP_034115320.1|DALB
OG0004669	LOC6593429|XP_002019114.1|DPER	LOC117564267|XP_034098860.1|DALB
OG0004670	LOC6591719|XP_002017412.1|DPER	LOC117575122|XP_034115112.1|DALB
OG0004671	LOC6598707|XP_002023886.2|DPER	LOC117575505|XP_034115639.1|DALB
OG0004673	LOC6587519|XP_002013531.1|DPER	LOC117574666|XP_034114462.1|DALB
OG0004674	LOC6595192|XP_026841641.1|DPER	LOC117575796|XP_034116064.1|DALB
OG0004675	LOC6595120|XP_026851037.1|DPER	LOC117575990|XP_034116378.1|DALB
OG0004676	LOC6587776|XP_002013278.1|DPER	LOC117574514|XP_034114264.1|DALB
OG0004677	LOC6588452|XP_026846348.1|DPER	LOC117574177|XP_034113756.1|DALB
OG0004678	LOC6588451|XP_002013462.1|DPER	LOC117574168|XP_034113747.1|DALB
OG0004679	LOC6604379|XP_002029282.2|DPER	LOC117574465|XP_034114192.1|DALB
OG0004680	LOC6587605|XP_026840607.1|DPER	LOC117576024|XP_034116421.1|DALB
OG0004682	LOC6595509|XP_002020614.2|DPER	LOC117565361|XP_034100315.1|DALB
OG0004683	LOC6587576|XP_002013900.1|DPER	LOC117573600|XP_034112786.1|DALB
OG0004684	LOC6588082|XP_002013754.2|DPER	LOC117575715|XP_034115943.1|DALB
OG0004685	LOC6594984|XP_026840058.1|DPER	LOC117573810|XP_034113113.1|DALB
OG0004686	LOC6594009|XP_002019631.1|DPER	LOC117576786|XP_034117728.1|DALB
OG0004687	LOC6594987|XP_026844885.1|DPER	LOC117575388|XP_034115454.1|DALB
OG0004688	LOC6594045|XP_026850301.1|DPER	LOC117576493|XP_034117162.1|DALB
OG0004689	LOC6594995|XP_002020161.1|DPER	LOC117576607|XP_034117397.1|DALB
OG0004690	LOC6591745|XP_026840468.1|DPER	LOC117575089|XP_034115076.1|DALB
OG0004691	LOC6587772|XP_026851049.1|DPER	LOC117576800|XP_034117750.1|DALB
OG0004692	LOC6587769|XP_026848896.1|DPER	LOC117574780|XP_034114622.1|DALB
OG0004693	LOC6587747|XP_026840273.1|DPER	LOC117574779|XP_034114620.1|DALB
OG0004694	LOC6591408|XP_026849814.1|DPER	LOC117575484|XP_034115608.1|DALB
OG0004695	LOC6595122|XP_026850738.1|DPER	LOC117575986|XP_034116372.1|DALB
OG0004697	LOC6604248|XP_026846745.1|DPER, LOC6604475|XP_026846746.1|DPER	LOC117577738|XP_034118537.1|DALB
OG0004698	LOC6600026|XP_026849211.1|DPER	LOC117572726|XP_034111688.1|DALB
OG0004699	LOC113566459|XP_026847904.1|DPER	LOC117575427|XP_034115522.1|DALB
OG0004700	LOC6594381|XP_026850774.1|DPER	LOC117575234|XP_034115257.1|DALB
OG0004701	LOC6591418|XP_002016944.1|DPER	LOC117574084|XP_034113610.1|DALB
OG0004702	LOC6587338|XP_002013479.1|DPER	LOC117574007|XP_034113474.1|DALB
OG0004703	LOC6595017|XP_002020170.1|DPER	LOC117575701|XP_034115905.1|DALB
OG0004704	LOC6594803|XP_002020218.1|DPER	LOC117576221|XP_034116721.1|DALB
OG0004705	LOC6598787|XP_002023898.1|DPER	LOC117573833|XP_034113156.1|DALB
OG0004706	LOC6599485|XP_002024605.1|DPER	LOC117566971|XP_034102522.1|DALB
OG0004707	LOC113565487|XP_026843446.1|DPER	LOC117575094|XP_034115085.1|DALB
OG0004708	LOC6594161|XP_002019570.1|DPER	LOC117576742|XP_034117665.1|DALB
OG0004709	LOC6587830|XP_026850860.1|DPER	LOC117576322|XP_034116879.1|DALB
OG0004710	LOC6587485|XP_026840308.1|DPER	LOC117574331|XP_034114033.1|DALB
OG0004711	LOC6598656|XP_026840067.1|DPER	LOC117574459|XP_034114188.1|DALB
OG0004712	LOC6587673|XP_002013160.1|DPER	LOC117575365|XP_034115420.1|DALB
OG0004713	LOC6587597|XP_002013432.1|DPER	LOC117574070|XP_034113587.1|DALB
OG0004714	LOC113564958|XP_026840524.1|DPER	LOC117576811|XP_034117769.1|DALB
OG0004715	LOC6598115|XP_002023271.1|DPER	LOC117563547|XP_034097816.1|DALB
OG0004716	LOC6588513|XP_026851088.1|DPER	LOC117576510|XP_034117208.1|DALB
OG0004717	LOC6602852|XP_026845936.1|DPER	LOC117571874|XP_034110225.1|DALB
OG0004718	LOC6589035|XP_002015082.1|DPER	LOC117564185|XP_034098749.1|DALB
OG0004719	LOC6595171|XP_026840217.1|DPER	LOC117573882|XP_034113251.1|DALB
OG0004720	LOC6588492|XP_002013474.1|DPER	LOC117574009|XP_034113481.1|DALB
OG0004721	LOC6588154|XP_026846274.1|DPER	LOC117574028|XP_034113510.1|DALB
OG0004722	LOC6595236|XP_026849720.1|DPER	LOC117574038|XP_034113529.1|DALB
OG0004723	LOC6597337|XP_002022525.1|DPER	LOC117573936|XP_034113353.1|DALB
OG0004724	LOC6588638|XP_002013969.2|DPER	LOC117576548|XP_034117276.1|DALB
OG0004725	LOC6598655|XP_026846580.1|DPER	LOC117573286|XP_034112281.1|DALB
OG0004726	LOC6595125|XP_026847032.1|DPER	LOC117575966|XP_034116336.1|DALB
OG0004727	LOC6595104|XP_026840119.1|DPER	LOC117574276|XP_034113915.1|DALB
OG0004728	LOC6598712|XP_002023891.1|DPER	LOC117575238|XP_034115260.1|DALB
OG0004729	LOC6598440|XP_002023567.1|DPER	LOC117577926|XP_034118819.1|DALB
OG0004730	LOC6593525|XP_002018750.1|DPER	LOC117565284|XP_034100203.1|DALB
OG0004731	LOC6588129|XP_002013370.1|DPER	LOC117575153|XP_034115147.1|DALB
OG0004732	LOC6587271|XP_002012904.1|DPER	LOC117575098|XP_034115090.1|DALB
OG0004733	LOC6588218|XP_002012903.1|DPER	LOC117575099|XP_034115091.1|DALB
OG0004734	LOC6587869|XP_002012811.1|DPER	LOC117574983|XP_034114940.1|DALB
OG0004735	LOC6587377|XP_026850874.1|DPER	LOC117575682|XP_034115862.1|DALB
OG0004736	LOC6587572|XP_026840144.1|DPER	LOC117576627|XP_034117443.1|DALB
OG0004737	LOC6594582|XP_002019287.1|DPER	LOC117575431|XP_034115526.1|DALB
OG0004738	LOC6594586|XP_002019286.2|DPER	LOC117574958|XP_034114910.1|DALB
OG0004739	LOC6587778|XP_002013696.1|DPER	LOC117575172|XP_034115174.1|DALB
OG0004740	LOC6594862|XP_002020070.1|DPER	LOC117575952|XP_034116315.1|DALB
OG0004741	LOC6588426|XP_026840530.1|DPER	LOC117573359|XP_034112377.1|DALB
OG0004742	LOC6602028|XP_026846776.1|DPER	LOC117573196|XP_034112080.1|DALB
OG0004743	LOC6594942|XP_002020311.1|DPER	LOC117575294|XP_034115332.1|DALB
OG0004744	LOC6596612|XP_002021608.2|DPER	LOC117564433|XP_034099060.1|DALB
OG0004745	LOC6591366|XP_026843723.1|DPER	LOC117575022|XP_034114991.1|DALB
OG0004746	LOC6594407|XP_026842633.1|DPER	LOC117574793|XP_034114642.1|DALB
OG0004747	LOC6594408|XP_026842644.1|DPER	LOC117574796|XP_034114646.1|DALB
OG0004748	LOC6594405|XP_026840213.1|DPER	LOC117574792|XP_034114639.1|DALB
OG0004750	LOC6588608|XP_002013217.1|DPER	LOC117575694|XP_034115897.1|DALB
OG0004751	LOC6594816|XP_002020011.2|DPER	LOC117576266|XP_034116800.1|DALB
OG0004753	LOC6587343|XP_002014024.1|DPER	LOC117574134|XP_034113690.1|DALB
OG0004754	LOC6588485|XP_002012968.1|DPER	LOC117573292|XP_034112286.1|DALB
OG0004755	LOC6594964|XP_002020332.1|DPER	LOC117575165|XP_034115159.1|DALB
OG0004756	LOC6595068|XP_002020333.1|DPER	LOC117574162|XP_034113740.1|DALB
OG0004757	LOC6587509|XP_026845255.1|DPER	LOC117576640|XP_034117456.1|DALB
OG0004758	LOC6594085|XP_026850334.1|DPER	LOC117575255|XP_034115280.1|DALB
OG0004759	LOC6587333|XP_026841670.1|DPER	LOC117574164|XP_034113743.1|DALB
OG0004760	LOC6587756|XP_002013675.1|DPER	LOC117576910|XP_034117940.1|DALB
OG0004761	LOC6592092|XP_026843350.1|DPER	LOC117576643|XP_034117463.1|DALB
OG0004763	LOC6588442|XP_002013812.1|DPER	LOC117575777|XP_034116035.1|DALB
OG0004764	LOC6588643|XP_002013618.1|DPER	LOC117576674|XP_034117560.1|DALB
OG0004765	LOC6595275|XP_002020214.2|DPER	LOC117576021|XP_034116419.1|DALB
OG0004766	LOC6595196|XP_002020231.1|DPER	LOC117574295|XP_034113988.1|DALB
OG0004767	LOC6592090|XP_002017534.1|DPER	LOC117576109|XP_034116558.1|DALB
OG0004768	LOC6592088|XP_026850725.1|DPER	LOC117574549|XP_034114312.1|DALB
OG0004769	LOC6588685|XP_002015213.1|DPER	LOC117565486|XP_034100479.1|DALB
OG0004770	LOC6594302|XP_002019800.1|DPER	LOC117576841|XP_034117814.1|DALB
OG0004771	LOC6594796|XP_002020477.2|DPER	LOC117576594|XP_034117374.1|DALB
OG0004772	LOC6587550|XP_002013532.1|DPER	LOC117576601|XP_034117386.1|DALB
OG0004775	LOC6588161|XP_002013374.1|DPER, LOC113565370|XP_026842923.1|DPER	LOC117576067|XP_034116492.1|DALB
OG0004776	LOC6590883|XP_002015551.1|DPER	LOC117572692|XP_034111634.1|DALB
OG0004777	LOC6591323|XP_002016796.1|DPER	LOC117573159|XP_034112012.1|DALB, LOC117573154|XP_034112003.1|DALB
OG0004778	LOC6598024|XP_002023216.1|DPER	LOC117565838|XP_034101040.1|DALB
OG0004779	LOC6587837|XP_026847038.1|DPER	LOC117573644|XP_034112850.1|DALB
OG0004780	LOC6596308|XP_002021478.1|DPER	LOC117564072|XP_034098588.1|DALB
OG0004781	LOC6594945|XP_026851281.1|DPER	LOC117576352|XP_034116927.1|DALB
OG0004782	LOC6588401|XP_002013472.1|DPER	LOC117574104|XP_034113638.1|DALB
OG0004783	LOC6597309|XP_026846588.1|DPER	LOC117577619|XP_034118363.1|DALB
OG0004784	LOC6587835|XP_002013312.1|DPER	LOC117575242|XP_034115266.1|DALB
OG0004785	LOC6587240|XP_002013298.1|DPER	LOC117574806|XP_034114662.1|DALB
OG0004786	LOC6587840|XP_002013296.1|DPER	LOC117574719|XP_034114533.1|DALB
OG0004787	LOC6587857|XP_002013294.1|DPER	LOC117573443|XP_034112555.1|DALB
OG0004788	LOC6587738|XP_026839897.1|DPER	LOC117575292|XP_034115330.1|DALB
OG0004789	LOC6587762|XP_002013292.1|DPER	LOC117575283|XP_034115317.1|DALB
OG0004790	LOC6587407|XP_026846518.1|DPER	LOC117575333|XP_034115380.1|DALB
OG0004791	LOC6598666|XP_002023754.1|DPER	LOC117573663|XP_034112882.1|DALB
OG0004792	LOC6588038|XP_002012841.1|DPER	LOC117576725|XP_034117638.1|DALB
OG0004793	LOC6588667|XP_026851118.1|DPER	LOC117573896|XP_034113295.1|DALB
OG0004794	LOC6587995|XP_002013151.1|DPER	LOC117575200|XP_034115208.1|DALB
OG0004795	LOC6587521|XP_002013916.1|DPER	LOC117576587|XP_034117365.1|DALB
OG0004796	LOC6588194|XP_026840321.1|DPER	LOC117574340|XP_034114051.1|DALB
OG0004797	LOC6587660|XP_002012785.2|DPER	LOC117575281|XP_034115314.1|DALB
OG0004798	LOC6587446|XP_002013042.1|DPER	LOC117574066|XP_034113580.1|DALB
OG0004799	LOC6587280|XP_002013659.1|DPER	LOC117576866|XP_034117859.1|DALB
OG0004800	LOC6588185|XP_026843609.1|DPER	LOC117573650|XP_034112862.1|DALB
OG0004801	LOC6594671|XP_026850228.1|DPER	LOC117575638|XP_034115809.1|DALB
OG0004803	LOC6595258|XP_026840375.1|DPER	LOC117573304|XP_034112300.1|DALB
OG0004804	LOC6592087|XP_002017531.1|DPER	LOC117576076|XP_034116511.1|DALB
OG0004805	LOC6595205|XP_026850482.1|DPER	LOC117574288|XP_034113933.1|DALB
OG0004806	LOC6600774|XP_026845168.1|DPER	LOC117577683|XP_034118469.1|DALB
